step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
410000,700,1.369,0.276,10.78,30455,27746,10,0,2711,1,330802.6,30550.2,0.004,0.164,0.542,0.290,1655,7.77,4.60,0.06,0.79,0.27,2.47,0.00,0.00,7.45,3.37,0.00,0.00,0.012,0.084,91,0.391,0.166,0.824,0.003,0.007,16765,12796,2,0.950,0.007,0.000,40215,0.136,1.247,0.025,33.29,12022,0,30550.197,0.000,0.013,126971,1.02,19.96,0.000,0.000,0.000,6,6,10,53,5442,0.021,41.36,0.0063,0.000,11,0.106,0.000,0.302,0.019,2.46,2.77,3.26,0.00,0.001,1.02,1.03,1.02,0.106,0.00105,88.79,3.0685,974.21
420000,741,1.279,0.084,10.77,32590,29692,12,0,2845,73,339412.5,36720.8,0.003,0.173,0.519,0.305,1623,7.65,4.16,0.03,0.42,0.01,0.16,0.02,0.27,7.60,4.04,0.00,0.00,0.002,0.037,93,0.571,0.152,0.837,0.001,0.009,19810,14948,1,0.972,0.028,0.004,44515,0.112,0.343,0.001,33.53,13508,0,503.025,0.000,0.024,200072,1.01,20.29,0.000,0.000,0.000,6,6,12,48,5668,0.022,31.29,0.0060,0.000,13,0.150,0.000,0.304,0.047,2.48,2.57,3.30,0.00,0.000,1.01,1.01,1.01,0.150,0.00104,98.62,3.6635,869.96
430000,639,1.320,0.095,10.74,32226,29357,15,0,2956,17,342710.8,31546.1,0.008,0.154,0.551,0.287,1654,7.37,3.74,0.09,0.84,0.00,0.08,0.00,0.00,7.27,3.46,0.00,0.00,0.000,0.005,79,0.671,0.155,0.837,0.002,0.006,18678,15107,3,0.945,0.000,0.000,37719,0.146,0.397,0.002,34.09,12544,0,1855.653,0.000,0.025,158644,1.03,20.63,0.000,0.000,0.000,6,6,12,42,4707,0.018,1.96,0.0074,0.000,10,0.134,0.000,0.311,0.021,2.48,2.49,3.22,0.00,0.002,1.03,1.04,1.03,0.134,0.00104,127.38,3.1640,946.18
440000,678,1.239,0.088,10.80,30528,27566,16,0,2907,8,312977.6,30695.2,0.008,0.145,0.546,0.301,1804,6.92,2.66,0.00,0.08,0.01,0.20,0.03,0.49,6.88,2.54,0.00,0.00,0.001,0.017,77,0.617,0.158,0.835,0.000,0.007,19366,15465,3,0.953,0.001,0.006,35578,0.159,0.311,0.001,31.13,11955,0,3836.901,0.000,0.006,185140,1.00,20.91,0.000,0.000,0.000,6,6,9,27,4689,0.018,4.43,0.0067,0.000,5,0.180,0.000,0.332,0.026,2.37,2.38,3.19,0.00,0.000,1.00,1.00,1.00,0.180,0.00080,127.88,3.0689,919.76
450000,645,1.335,0.090,10.81,31337,28460,21,0,2889,6,328074.5,31846.1,0.013,0.146,0.553,0.289,1678,7.49,3.78,0.02,0.40,0.08,0.55,0.01,0.25,7.37,3.57,0.00,0.00,0.005,0.034,92,0.592,0.150,0.839,0.002,0.009,19011,13966,2,0.972,0.000,0.005,26024,0.124,0.327,0.001,32.66,12339,0,5307.687,0.000,0.012,168880,1.01,20.42,0.000,0.002,0.000,6,6,11,36,4834,0.018,6.59,0.0069,0.008,8,0.158,0.000,0.316,0.026,2.41,2.48,3.32,0.00,0.000,1.02,1.02,1.01,0.158,0.00093,124.19,3.1932,984.44
460000,726,1.285,0.085,10.84,30382,27312,16,0,2973,21,314148.2,29836.2,0.006,0.141,0.549,0.304,1759,7.28,3.59,0.04,0.51,0.02,0.34,0.06,0.57,7.16,3.28,0.00,0.00,0.002,0.020,88,0.570,0.145,0.846,0.000,0.010,18549,12664,1,0.948,0.052,0.014,35354,0.118,0.304,0.001,31.28,12458,0,1420.771,0.000,0.023,168935,1.01,20.49,0.000,0.000,0.000,6,6,11,39,5282,0.020,19.16,0.0060,0.001,15,0.167,0.000,0.330,0.018,2.44,2.52,3.29,0.00,0.000,1.01,1.01,1.02,0.167,0.00076,113.00,2.9746,875.59
470000,609,1.321,0.079,10.74,30827,27829,25,0,3090,15,318806.3,30988.5,0.004,0.144,0.545,0.307,1754,7.38,3.47,0.01,0.17,0.01,0.10,0.01,0.17,7.36,3.45,0.00,0.00,0.001,0.009,77,0.435,0.135,0.860,0.000,0.005,18917,13704,3,0.660,0.278,0.003,40129,0.137,0.273,0.001,31.75,12527,0,2065.899,0.000,0.008,155560,1.00,20.39,0.000,0.002,0.000,6,6,10,55,4495,0.017,1.87,0.0071,0.000,6,0.152,0.000,0.337,0.023,2.35,2.61,3.20,0.00,0.000,1.00,1.00,1.00,0.152,0.00094,129.82,3.0961,827.69
480000,725,1.290,0.078,10.94,32318,29033,10,0,3159,5,338953.9,32434.0,0.002,0.152,0.548,0.298,1651,7.18,3.01,0.04,0.50,0.02,0.26,0.00,0.04,7.12,2.91,0.00,0.00,0.001,0.016,96,0.503,0.135,0.850,0.003,0.012,19116,14303,2,0.901,0.083,0.001,29146,0.121,0.229,0.000,33.78,13150,0,6486.799,0.000,0.018,174186,1.02,20.52,0.000,0.000,0.000,6,6,9,37,5205,0.020,1.88,0.0066,0.000,7,0.152,0.000,0.317,0.022,2.38,2.53,3.25,0.00,0.000,1.02,1.02,1.02,0.152,0.00090,127.78,3.2430,802.70
490000,715,1.355,0.084,10.89,32699,29548,19,0,3142,24,343884.8,34190.0,0.004,0.171,0.532,0.294,1563,7.56,4.07,0.03,0.41,0.01,0.16,0.01,0.24,7.51,3.96,0.00,0.00,0.000,0.008,97,0.517,0.143,0.850,0.000,0.007,19333,13389,3,0.962,0.000,0.004,77312,0.128,0.321,0.001,34.28,13907,0,1424.582,0.000,0.022,217690,1.01,20.21,0.000,0.000,0.000,6,6,11,45,5407,0.021,5.02,0.0064,0.003,9,0.161,0.000,0.305,0.029,2.48,2.61,3.35,0.00,0.000,1.01,1.01,1.01,0.161,0.00103,124.14,3.4181,773.84
500000,732,1.297,0.080,10.88,32801,29685,15,0,3084,17,345197.7,34529.7,0.006,0.162,0.525,0.307,1599,7.40,3.12,0.02,0.29,0.03,0.36,0.00,0.00,7.36,3.03,0.00,0.00,0.001,0.020,81,0.536,0.165,0.827,0.003,0.005,19118,13386,3,0.944,0.000,0.000,30159,0.134,0.252,0.001,34.40,13211,0,2031.156,0.000,0.011,163070,1.01,20.42,0.000,0.001,0.000,6,6,11,32,5417,0.021,3.44,0.0064,0.000,9,0.132,0.000,0.306,0.028,2.42,2.67,3.13,0.00,0.000,1.01,1.01,1.01,0.132,0.00099,125.61,3.4554,776.82
510000,729,1.289,0.075,10.67,32946,29908,19,0,3022,8,347610.4,32487.6,0.006,0.163,0.540,0.291,1621,7.16,2.90,0.00,0.04,0.02,0.29,0.06,1.01,7.08,2.57,0.00,0.00,0.001,0.015,80,0.591,0.158,0.834,0.001,0.007,19154,14328,3,0.929,0.000,0.007,44772,0.128,0.227,0.001,34.60,13273,0,4060.946,0.000,0.010,183022,1.00,20.70,0.000,0.000,0.000,6,6,9,33,5219,0.020,2.53,0.0067,0.000,6,0.143,0.000,0.309,0.021,2.39,2.50,3.16,0.00,0.001,1.00,1.00,1.00,0.143,0.00098,126.31,3.2434,702.11
520000,719,1.330,0.079,10.66,32813,29821,20,0,2982,2,346102.7,33260.9,0.005,0.159,0.538,0.299,1617,7.63,3.94,0.08,1.38,0.04,0.63,0.05,0.45,7.46,3.31,0.00,0.00,0.002,0.025,90,0.519,0.139,0.847,0.004,0.010,19441,14337,3,0.939,0.000,0.014,44264,0.129,0.240,0.001,34.47,13012,0,16630.473,0.000,0.022,178161,1.03,20.28,0.000,0.000,0.000,6,6,11,46,5486,0.021,2.95,0.0064,0.000,4,0.144,0.000,0.311,0.024,2.43,2.58,3.31,0.00,0.000,1.02,1.03,1.04,0.144,0.00098,126.02,3.3340,761.77
530000,701,1.352,0.094,10.87,32726,29756,22,0,2966,0,345002.5,34440.9,0.009,0.156,0.542,0.293,1612,7.23,3.10,0.15,1.16,0.01,0.15,0.02,0.37,7.05,2.83,0.00,0.00,0.001,0.012,89,0.593,0.143,0.852,0.001,0.004,19255,15051,2,0.670,0.284,0.003,41921,0.123,0.395,0.002,34.37,12997,0,34440.891,0.000,0.016,156878,1.06,20.59,0.000,0.000,0.000,6,6,10,30,5065,0.019,6.23,0.0070,0.000,12,0.132,0.000,0.307,0.029,2.39,2.42,3.32,0.00,0.000,1.06,1.06,1.07,0.132,0.00100,122.83,3.4517,812.82
540000,721,1.296,0.080,10.93,33019,30006,19,0,2974,19,346073.3,34037.0,0.004,0.162,0.536,0.298,1595,7.56,4.32,0.02,0.38,0.03,0.49,0.09,1.22,7.42,3.76,0.00,0.00,0.001,0.020,92,0.515,0.137,0.853,0.001,0.008,19640,15067,3,0.663,0.126,0.011,42528,0.128,0.261,0.001,34.47,13867,0,1791.423,0.000,0.015,179180,1.01,20.26,0.000,0.000,0.000,6,6,12,58,5454,0.021,6.30,0.0065,0.000,10,0.142,0.000,0.307,0.028,2.53,2.54,3.36,0.00,0.000,1.01,1.01,1.01,0.142,0.00099,122.67,3.4039,796.33
550000,700,1.293,0.151,10.82,31945,29100,21,0,2845,14,341341.7,32589.7,0.013,0.156,0.540,0.291,1604,7.01,2.77,0.00,0.00,0.01,0.23,0.00,0.08,6.99,2.73,0.00,0.00,0.001,0.014,75,0.481,0.143,0.847,0.001,0.009,18509,13790,2,0.980,0.000,0.001,29716,0.158,0.745,0.009,34.11,13019,0,2327.838,0.000,0.009,131919,1.00,20.52,0.000,0.000,0.000,6,6,9,26,4907,0.019,20.73,0.0070,0.000,8,0.111,0.000,0.299,0.026,2.40,2.45,3.31,0.00,0.000,1.00,1.00,1.00,0.111,0.00100,108.59,3.2786,976.29
560000,727,1.295,0.086,10.80,32292,29638,18,0,2609,0,343428.1,33891.3,0.008,0.162,0.541,0.289,1601,7.15,2.97,0.02,0.27,0.02,0.57,0.00,0.04,7.10,2.88,0.00,0.00,0.001,0.027,82,0.499,0.133,0.856,0.001,0.010,19213,16153,2,0.968,0.007,0.001,42953,0.098,0.314,0.001,34.13,13211,0,33891.277,0.000,0.017,176495,1.01,20.39,0.000,0.000,0.000,6,6,9,34,5197,0.020,17.66,0.0066,0.000,10,0.138,0.000,0.300,0.035,2.38,2.50,3.33,0.00,0.001,1.01,1.01,1.01,0.138,0.00097,111.65,3.3709,772.14
570000,714,1.353,0.075,10.80,32474,29649,16,0,2822,12,346431.1,32881.7,0.004,0.160,0.533,0.303,1584,7.44,3.76,0.03,0.54,0.02,0.19,0.00,0.04,7.39,3.71,0.00,0.00,0.001,0.012,86,0.499,0.139,0.852,0.001,0.008,19095,16759,2,0.980,0.001,0.001,52399,0.111,0.260,0.001,34.48,12989,0,2740.141,0.000,0.020,165414,1.01,20.24,0.001,0.000,0.000,6,6,11,64,5311,0.020,3.70,0.0066,0.001,4,0.132,0.000,0.316,0.027,2.46,2.59,3.30,0.00,0.000,1.01,1.01,1.02,0.132,0.00099,125.26,3.2804,674.79
580000,759,1.256,0.067,10.89,32807,29734,26,0,3002,5,347900.9,31564.6,0.003,0.166,0.533,0.297,1606,7.24,3.74,0.04,0.58,0.10,0.93,0.01,0.21,7.09,3.45,0.00,0.00,0.008,0.077,90,0.586,0.150,0.842,0.001,0.007,18907,16994,1,0.964,0.036,0.004,24801,0.104,0.226,0.001,34.62,13169,0,6312.926,0.000,0.012,216417,1.02,20.49,0.000,0.000,0.000,6,6,10,38,5497,0.021,4.13,0.0065,0.007,15,0.160,0.000,0.308,0.020,2.38,2.49,3.28,0.00,0.000,1.02,1.02,1.01,0.160,0.00094,124.69,3.1501,591.03
590000,740,1.264,0.066,10.88,32422,29390,21,0,3030,9,345419.6,29411.0,0.002,0.176,0.524,0.297,1599,7.30,3.13,0.02,0.22,0.04,0.61,0.01,0.09,7.23,2.92,0.00,0.00,0.002,0.029,85,0.520,0.157,0.836,0.000,0.007,18685,16190,1,1.000,0.000,0.004,23130,0.111,0.219,0.001,34.41,13237,0,3267.889,0.000,0.005,272998,1.01,20.41,0.000,0.001,0.000,6,6,9,40,5401,0.021,1.91,0.0065,0.034,5,0.194,0.000,0.314,0.012,2.36,2.54,3.30,0.00,0.000,1.01,1.01,1.01,0.194,0.00097,127.11,2.9385,543.15
600000,733,1.268,0.073,10.87,32538,29521,15,0,3009,5,347306.3,29466.0,0.009,0.166,0.516,0.309,1617,7.15,3.20,0.05,0.89,0.02,0.24,0.01,0.15,7.07,3.09,0.00,0.00,0.003,0.053,85,0.596,0.143,0.844,0.001,0.011,18511,15942,1,0.971,0.029,0.001,24633,0.128,0.270,0.001,34.58,12915,0,5893.207,0.000,0.010,220367,1.02,20.51,0.000,0.000,0.000,6,6,10,33,5240,0.020,1.88,0.0067,0.000,8,0.167,0.000,0.310,0.011,2.39,2.45,3.33,0.00,0.003,1.01,1.02,1.02,0.167,0.00096,126.98,2.9559,615.59
610000,752,1.360,0.072,10.91,32237,29361,16,0,2841,6,343332.2,31020.8,0.007,0.163,0.518,0.312,1601,7.05,2.95,0.04,0.66,0.03,0.40,0.03,0.42,6.95,2.82,0.00,0.00,0.004,0.054,77,0.664,0.142,0.842,0.001,0.015,18473,14312,1,1.000,0.000,0.005,36162,0.115,0.217,0.001,34.15,13463,0,5170.138,0.000,0.011,186432,1.02,20.75,0.000,0.000,0.000,6,6,10,31,5298,0.020,19.74,0.0066,0.007,10,0.145,0.000,0.304,0.020,2.34,2.41,3.26,0.00,0.001,1.01,1.02,1.01,0.145,0.00093,109.54,3.1063,639.33
620000,746,1.298,0.066,10.94,32773,29845,23,0,2911,8,348822.7,30514.4,0.003,0.164,0.538,0.296,1626,6.77,2.65,0.02,0.37,0.02,0.27,0.00,0.04,6.73,2.63,0.00,0.00,0.002,0.043,76,0.650,0.147,0.838,0.000,0.015,18869,14991,1,1.000,0.000,0.001,23267,0.115,0.185,0.000,34.72,13503,0,3814.294,0.000,0.009,211817,1.01,20.98,0.000,0.000,0.000,6,6,9,31,5048,0.019,2.88,0.0070,0.028,1,0.160,0.000,0.308,0.018,2.28,2.34,3.20,0.00,0.000,1.01,1.02,1.01,0.160,0.00093,125.84,3.0487,589.88
630000,740,1.277,0.069,10.87,31778,28870,13,0,2901,5,343285.9,28316.2,0.003,0.176,0.534,0.287,1646,6.87,2.41,0.03,0.32,0.00,0.11,0.00,0.00,6.83,2.36,0.00,0.00,0.000,0.008,77,0.665,0.155,0.835,0.000,0.009,17910,13831,1,1.000,0.000,0.000,24210,0.126,0.199,0.000,34.15,12927,0,5663.243,0.000,0.014,250289,1.02,20.93,0.000,0.000,0.000,6,6,9,28,5081,0.019,1.35,0.0068,0.024,4,0.180,0.000,0.318,0.010,2.31,2.31,3.24,0.00,0.001,1.02,1.02,1.01,0.180,0.00097,127.94,2.8332,588.35
640000,743,1.324,0.076,10.97,32491,29487,17,1,2983,10,346746.7,30318.1,0.003,0.167,0.531,0.299,1645,6.97,2.47,0.04,0.75,0.01,0.19,0.03,0.38,6.89,2.34,0.00,0.00,0.001,0.017,82,0.591,0.175,0.816,0.001,0.008,18686,15004,1,0.289,0.711,0.005,31093,0.130,0.283,0.001,34.49,13066,374,3031.815,0.000,0.007,228873,1.02,20.70,0.000,0.000,0.000,6,6,9,26,5178,0.020,3.38,0.0068,0.022,5,0.170,0.000,0.310,0.017,2.34,2.40,3.28,0.00,0.000,1.03,1.04,1.01,0.170,0.00093,125.57,3.0393,642.02
650000,726,1.274,0.066,10.86,31783,29034,14,0,2752,16,345334.0,28601.0,0.002,0.167,0.539,0.292,1624,7.29,3.37,0.00,0.00,0.01,0.23,0.01,0.12,7.27,3.36,0.00,0.00,0.001,0.020,75,0.552,0.136,0.851,0.001,0.011,18064,14055,2,0.977,0.000,0.003,27266,0.126,0.179,0.000,34.35,12846,0,1787.560,0.000,0.018,220471,1.00,20.39,0.000,0.000,0.000,6,6,10,44,5290,0.020,1.85,0.0065,0.014,8,0.166,0.000,0.314,0.015,2.38,2.52,3.29,0.00,0.000,1.00,1.00,1.00,0.167,0.00096,127.23,2.8573,597.03
660000,717,1.366,0.071,10.96,32692,29876,19,0,2806,3,346942.9,31006.3,0.006,0.163,0.539,0.292,1651,7.36,3.49,0.05,0.56,0.03,0.58,0.02,0.27,7.26,3.33,0.00,0.00,0.001,0.021,96,0.575,0.152,0.838,0.001,0.008,18912,14370,1,0.801,0.199,0.007,19994,0.103,0.235,0.001,34.55,13074,0,10335.428,0.000,0.013,189688,1.03,20.38,0.000,0.000,0.000,6,6,10,31,5275,0.020,5.65,0.0067,0.008,7,0.147,0.000,0.309,0.018,2.45,2.48,3.37,0.00,0.000,1.04,1.05,1.02,0.147,0.00098,123.24,3.1063,632.73
670000,741,1.272,0.071,10.98,32832,29927,27,0,2854,4,348532.2,30248.7,0.005,0.167,0.543,0.285,1643,7.12,3.15,0.00,0.06,0.02,0.31,0.05,0.60,7.04,3.05,0.00,0.00,0.002,0.029,81,0.618,0.157,0.827,0.000,0.016,18727,13717,1,0.881,0.119,0.009,36636,0.095,0.192,0.000,34.66,13306,0,7562.166,0.000,0.008,220189,1.00,20.68,0.000,0.000,0.000,6,6,10,36,5273,0.020,3.08,0.0067,0.019,5,0.165,0.000,0.308,0.013,2.38,2.34,3.34,0.00,0.001,1.00,1.00,1.00,0.165,0.00095,125.69,3.0304,667.37
680000,714,1.283,0.074,11.01,32277,29260,16,0,3028,4,345970.1,30873.8,0.005,0.159,0.540,0.297,1652,7.10,2.87,0.03,0.50,0.02,0.36,0.01,0.26,7.04,2.77,0.00,0.00,0.001,0.024,84,0.615,0.153,0.839,0.003,0.006,18792,14109,2,0.940,0.039,0.001,30796,0.118,0.221,0.001,34.42,12969,0,7718.455,0.000,0.008,201240,1.01,20.54,0.000,0.001,0.000,6,6,9,31,5072,0.019,2.95,0.0069,0.013,4,0.160,0.000,0.306,0.021,2.46,2.44,3.30,0.00,0.001,1.01,1.01,1.01,0.160,0.00094,126.07,3.0946,721.56
690000,723,1.308,0.073,10.81,32148,29094,28,0,3017,2,345361.1,31224.4,0.007,0.162,0.543,0.289,1689,7.36,3.55,0.01,0.23,0.02,0.37,0.01,0.33,7.32,3.48,0.00,0.00,0.003,0.044,93,0.564,0.131,0.860,0.000,0.008,18889,15040,2,0.939,0.033,0.001,21371,0.113,0.242,0.001,34.36,12114,0,15612.199,0.000,0.014,242176,1.01,20.30,0.000,0.000,0.000,6,6,10,37,5322,0.020,3.61,0.0065,0.000,5,0.187,0.000,0.303,0.024,2.42,2.36,3.51,0.00,0.000,1.01,1.01,1.01,0.187,0.00092,125.47,3.1199,674.39
700000,736,1.246,0.078,10.88,32230,29305,22,0,2890,2,347002.2,30187.9,0.007,0.169,0.525,0.299,1651,7.07,3.80,0.03,0.32,0.01,0.13,0.00,0.04,7.03,3.81,0.00,0.00,0.001,0.013,80,0.543,0.139,0.852,0.001,0.008,18681,13911,2,0.791,0.194,0.001,25014,0.123,0.288,0.001,34.55,12747,0,15093.946,0.000,0.008,225731,1.02,20.60,0.000,0.000,0.000,6,6,9,61,5204,0.020,2.51,0.0067,0.014,5,0.167,0.000,0.308,0.019,2.42,2.35,3.40,0.00,0.001,1.03,1.03,1.02,0.167,0.00097,126.37,3.0229,693.93
710000,736,1.278,0.071,10.84,32730,29761,20,0,2949,0,349346.2,30346.7,0.010,0.171,0.530,0.289,1670,7.10,3.44,0.01,0.14,0.00,0.06,0.02,0.32,7.06,3.38,0.00,0.00,0.000,0.004,81,0.736,0.170,0.821,0.000,0.010,18944,14468,2,0.889,0.080,0.003,22979,0.109,0.232,0.001,34.75,12644,0,30346.652,0.000,0.007,248819,1.01,20.84,0.000,0.000,0.000,6,6,10,38,5222,0.020,2.89,0.0067,0.000,6,0.180,0.000,0.304,0.016,2.39,2.29,3.32,0.00,0.000,1.01,1.01,1.01,0.180,0.00097,125.79,3.0319,643.56
720000,723,1.289,0.073,10.67,33107,30301,25,0,2794,13,349783.8,31843.7,0.006,0.163,0.525,0.307,1650,7.05,2.81,0.03,0.33,0.03,0.52,0.01,0.15,6.98,2.70,0.00,0.00,0.003,0.041,86,0.636,0.136,0.856,0.000,0.008,19524,16125,1,0.941,0.059,0.003,19713,0.101,0.225,0.001,34.80,13301,0,2449.513,0.000,0.007,213862,1.02,20.72,0.000,0.000,0.000,6,6,10,31,5098,0.019,3.05,0.0069,0.000,8,0.163,0.000,0.305,0.025,2.42,2.33,3.33,0.00,0.000,1.03,1.03,1.02,0.163,0.00096,125.58,3.1884,665.29
730000,735,1.281,0.071,10.61,32888,29971,19,0,2886,11,348735.2,33113.9,0.005,0.167,0.537,0.291,1653,7.41,3.73,0.02,0.36,0.04,0.65,0.00,0.04,7.34,3.56,0.00,0.00,0.002,0.026,93,0.520,0.151,0.838,0.004,0.007,19369,16468,3,0.479,0.456,0.001,22259,0.103,0.209,0.001,34.71,13312,0,3010.354,0.000,0.022,226642,1.01,20.15,0.000,0.000,0.000,6,6,10,33,5445,0.021,3.19,0.0065,0.000,14,0.169,0.000,0.301,0.030,2.43,2.48,3.47,0.00,0.001,1.01,1.01,1.01,0.169,0.00098,125.54,3.3149,681.94
740000,751,1.347,0.072,10.54,32740,30029,14,0,2681,4,347026.2,31496.2,0.005,0.165,0.534,0.295,1661,7.16,3.14,0.07,0.65,0.03,0.45,0.01,0.22,7.05,2.84,0.00,0.00,0.003,0.042,92,0.535,0.138,0.838,0.003,0.021,19139,16400,3,0.433,0.485,0.003,28232,0.132,0.203,0.001,34.55,12977,0,7874.045,0.000,0.017,226449,1.03,20.49,0.000,0.000,0.000,6,6,10,30,5375,0.021,2.57,0.0066,0.000,11,0.171,0.000,0.307,0.023,2.37,2.50,3.30,0.00,0.001,1.02,1.04,1.03,0.171,0.00092,126.32,3.1526,689.80
750000,706,1.357,0.078,10.82,32381,29765,18,0,2643,34,345829.1,31353.3,0.003,0.163,0.549,0.285,1637,7.40,3.53,0.15,1.12,0.01,0.14,0.00,0.08,7.23,3.35,0.00,0.00,0.002,0.040,93,0.507,0.118,0.864,0.001,0.017,18984,15801,1,0.593,0.407,0.001,60001,0.105,0.242,0.001,34.45,13112,0,922.157,0.000,0.016,214564,1.07,20.22,0.000,0.000,0.000,6,6,11,38,5221,0.020,4.25,0.0068,0.000,11,0.163,0.000,0.309,0.024,2.49,2.59,3.35,0.00,0.000,1.07,1.09,1.07,0.163,0.00099,124.74,3.1413,736.54
760000,576,1.285,0.218,10.89,29383,26933,19,0,2561,27,318403.9,27705.1,0.005,0.143,0.552,0.300,1765,7.15,3.27,0.06,0.56,0.02,0.46,0.04,0.46,7.03,3.14,0.00,0.00,0.001,0.018,73,0.462,0.142,0.837,0.000,0.021,17173,12467,2,0.479,0.066,0.007,15701,0.119,1.074,0.018,31.94,12200,0,1026.117,0.000,0.016,131262,1.04,20.50,0.000,0.000,0.000,6,6,9,29,4120,0.016,31.20,0.0079,0.000,8,0.128,0.000,0.317,0.016,2.48,2.58,3.20,0.00,0.000,1.04,1.05,1.04,0.128,0.00101,100.30,2.7798,818.69
770000,644,1.282,0.307,10.90,27389,24958,17,0,2346,11,292261.0,25433.4,0.004,0.139,0.539,0.319,1961,7.07,2.76,0.05,0.59,0.06,0.64,0.01,0.16,6.95,2.71,0.00,0.00,0.008,0.083,73,0.424,0.115,0.863,0.003,0.019,16451,12202,2,0.589,0.399,0.003,20541,0.139,1.344,0.030,29.26,10790,0,2312.132,0.000,0.019,139822,1.03,20.57,0.000,0.000,0.000,5,6,8,35,4552,0.017,42.23,0.0065,0.002,9,0.149,0.000,0.334,0.015,2.44,2.49,3.23,0.01,0.002,1.03,1.03,1.05,0.149,0.00078,91.95,2.5421,790.60
780000,652,1.303,0.076,10.93,30232,27716,19,0,2489,21,312461.7,31217.6,0.002,0.149,0.543,0.306,1787,7.34,2.90,0.02,0.26,0.02,0.51,0.01,0.11,7.29,2.83,0.00,0.00,0.001,0.023,76,0.479,0.140,0.848,0.002,0.011,19499,15295,1,0.673,0.327,0.003,21276,0.111,0.280,0.001,30.77,12714,0,1486.554,0.000,0.012,204747,1.01,20.40,0.000,0.000,0.000,6,6,10,36,4784,0.018,35.25,0.0066,0.023,8,0.190,0.000,0.336,0.047,2.47,2.58,3.25,0.00,0.000,1.01,1.01,1.01,0.190,0.00087,97.42,3.1280,837.19
790000,717,1.326,0.072,10.94,30792,28011,13,0,2703,0,328671.9,27362.2,0.002,0.166,0.526,0.307,1743,6.93,2.51,0.03,0.45,0.02,0.29,0.00,0.11,6.88,2.46,0.00,0.00,0.003,0.043,78,0.503,0.155,0.833,0.001,0.011,17949,14691,2,0.967,0.000,0.001,14692,0.115,0.227,0.000,32.73,12410,0,27362.191,0.000,0.013,260944,1.02,20.64,0.000,0.000,0.000,5,6,9,29,4970,0.019,1.00,0.0067,0.040,2,0.209,0.000,0.331,0.009,2.38,2.47,3.25,0.00,0.000,1.01,1.01,1.02,0.209,0.00088,129.71,2.7244,700.39
800000,724,1.234,0.069,10.90,31529,28684,12,0,2826,6,336403.2,28074.6,0.002,0.170,0.508,0.319,1684,7.05,2.56,0.01,0.20,0.03,0.32,0.00,0.00,7.00,2.47,0.00,0.00,0.004,0.046,72,0.544,0.166,0.818,0.003,0.014,17761,14249,1,0.931,0.069,0.000,15287,0.126,0.209,0.000,33.50,12798,0,4679.102,0.000,0.014,258103,1.01,20.64,0.000,0.000,0.000,6,6,9,31,5105,0.019,0.88,0.0066,0.035,3,0.197,0.000,0.324,0.008,2.34,2.44,3.30,0.00,0.000,1.00,1.01,1.01,0.197,0.00093,129.06,2.8127,733.74
810000,634,1.317,0.073,10.97,29788,27120,13,0,2745,11,322369.8,26432.0,0.002,0.164,0.535,0.300,1767,7.16,2.76,0.00,0.04,0.01,0.20,0.00,0.00,7.15,2.72,0.00,0.00,0.000,0.009,73,0.498,0.137,0.858,0.000,0.005,16844,13270,1,1.000,0.000,0.000,14495,0.118,0.229,0.001,32.11,11905,0,2402.906,0.000,0.014,249782,1.00,20.53,0.000,0.000,0.000,5,6,10,23,4540,0.017,0.61,0.0071,0.044,1,0.207,0.000,0.332,0.006,2.38,2.52,3.22,0.00,0.000,1.00,1.00,1.00,0.207,0.00097,130.72,2.6485,771.04
820000,713,1.309,0.074,10.91,30095,27206,13,0,2797,3,323236.0,26457.1,0.001,0.162,0.534,0.303,1771,7.26,3.22,0.04,0.59,0.05,0.61,0.01,0.15,7.18,2.93,0.00,0.00,0.003,0.045,80,0.457,0.164,0.826,0.003,0.007,17002,13037,1,1.000,0.000,0.001,10755,0.129,0.213,0.000,32.20,12092,0,8819.017,0.000,0.008,243936,1.01,20.40,0.000,0.000,0.000,6,6,9,33,5178,0.020,0.72,0.0063,0.041,3,0.203,0.000,0.329,0.007,2.39,2.55,3.25,0.00,0.001,1.00,1.02,1.02,0.203,0.00086,130.52,2.6449,746.70
