step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
420000,690,1.369,0.055,9.85,27526,26394,251,0,881,38,340926.9,10272.8,0.007,0.159,0.532,0.302,1727,8.62,4.64,0.32,2.20,0.02,0.29,0.07,0.85,8.21,3.88,0.00,0.00,0.002,0.024,66,0.616,0.216,0.775,0.000,0.009,16398,14869,3,0.954,0.000,0.016,86661,0.120,0.422,0.002,34.10,10433,0,270.338,0.000,0.000,192154,1.11,19.15,0.001,0.000,0.000,6,8,9,64,5949,0.023,4.73,0.0060,0.000,6,0.160,0.000,0.261,0.050,2.63,3.04,3.53,0.01,0.001,1.09,1.12,1.12,0.160,0.00105,124.61,1.0319,274.21
430000,595,1.449,0.051,9.76,26861,25875,244,0,837,33,336348.2,10247.5,0.006,0.161,0.537,0.297,1751,8.98,3.81,0.09,0.93,0.07,1.05,0.01,0.18,8.82,3.33,0.00,0.00,0.002,0.026,60,0.471,0.200,0.793,0.000,0.007,16384,13157,3,0.939,0.000,0.007,77193,0.133,0.312,0.001,33.61,10372,0,310.531,0.000,0.002,223354,1.04,19.12,0.000,0.000,0.000,8,8,11,46,5345,0.020,5.03,0.0064,0.000,4,0.184,0.000,0.260,0.051,2.49,3.06,3.40,0.00,0.000,1.03,1.05,1.04,0.184,0.00120,124.80,1.0242,270.38
440000,606,1.452,0.054,9.58,25648,24686,224,0,727,30,310656.1,9999.7,0.005,0.162,0.523,0.309,1918,9.39,5.09,0.13,0.79,0.00,0.04,0.25,2.17,9.01,3.94,0.00,0.00,0.000,0.003,58,0.439,0.158,0.827,0.000,0.015,16992,13574,3,0.932,0.000,0.045,104147,0.114,0.357,0.002,30.99,9672,0,333.324,0.000,0.003,274611,1.03,19.17,0.000,0.000,0.000,7,9,10,56,5689,0.022,3.33,0.0057,0.000,13,0.247,0.000,0.285,0.058,2.70,3.12,3.30,0.00,0.000,1.01,1.05,1.03,0.247,0.00108,129.12,0.9974,246.69
450000,586,1.418,0.048,9.72,26485,25367,271,0,867,67,327540.2,10978.5,0.005,0.152,0.543,0.300,1824,9.10,2.78,0.10,0.81,0.06,0.58,0.09,0.92,8.84,2.14,0.00,0.04,0.003,0.028,65,0.558,0.181,0.805,0.000,0.014,16507,13895,2,0.973,0.000,0.019,120234,0.125,0.271,0.001,32.65,10270,0,163.858,0.000,0.002,226351,1.04,19.46,0.000,0.007,0.002,8,9,10,34,5334,0.020,4.84,0.0063,0.005,2,0.209,0.000,0.259,0.051,2.63,3.22,3.28,0.00,0.002,1.04,1.05,1.04,0.209,0.00118,125.95,1.0988,258.98
460000,646,1.470,0.048,9.85,26047,24820,203,1,963,94,314386.4,8820.5,0.010,0.150,0.530,0.309,1867,9.07,2.43,0.09,0.64,0.04,0.33,0.01,0.12,8.93,2.04,0.00,0.00,0.003,0.020,63,0.706,0.203,0.788,0.002,0.008,16124,13549,1,0.966,0.034,0.011,72949,0.135,0.265,0.001,31.32,10006,27,93.835,1.000,0.003,222951,1.03,19.61,0.000,0.009,0.000,8,9,9,26,5861,0.022,1.97,0.0054,0.000,7,0.212,0.000,0.274,0.034,2.64,3.08,3.12,0.00,0.002,1.02,1.04,1.03,0.212,0.00100,130.15,0.8784,230.67
470000,570,1.368,0.050,10.05,26221,25060,210,0,1027,156,318081.9,8866.6,0.010,0.142,0.541,0.308,1868,9.37,2.77,0.06,0.83,0.04,0.40,0.05,0.72,9.20,2.34,0.00,0.04,0.002,0.020,67,0.716,0.198,0.791,0.002,0.009,15848,13804,2,0.937,0.042,0.007,79562,0.133,0.302,0.001,31.69,10422,0,56.837,0.000,0.005,153873,1.03,19.46,0.000,0.011,0.002,8,9,10,35,5339,0.020,1.00,0.0061,0.000,4,0.164,0.000,0.277,0.028,2.59,3.07,3.21,0.00,0.002,1.03,1.03,1.02,0.164,0.00116,130.75,0.8851,224.51
480000,679,1.410,0.050,10.23,27626,26072,235,0,1210,109,340037.2,11534.2,0.007,0.157,0.539,0.297,1715,9.39,3.30,0.22,1.89,0.09,0.92,0.06,0.63,9.03,2.53,0.00,0.00,0.005,0.052,73,0.682,0.178,0.800,0.004,0.018,16872,13682,2,0.922,0.031,0.013,88473,0.143,0.276,0.001,33.89,11879,0,105.818,0.000,0.009,188801,1.09,19.31,0.000,0.001,0.000,8,9,11,38,6378,0.024,2.78,0.0055,0.000,14,0.167,0.000,0.248,0.054,2.54,3.13,3.25,0.00,0.000,1.09,1.11,1.09,0.167,0.00113,126.76,1.1540,235.58
490000,673,1.407,0.051,10.19,28269,26890,202,3,1180,93,347093.0,10379.6,0.008,0.160,0.537,0.295,1728,9.26,2.57,0.04,0.36,0.02,0.21,0.09,0.87,9.11,2.31,0.00,0.00,0.001,0.014,70,0.725,0.184,0.805,0.001,0.009,16799,12685,3,0.933,0.000,0.019,82104,0.138,0.289,0.001,34.60,11632,2502,111.608,0.000,0.004,180007,1.02,19.43,0.000,0.003,0.000,8,9,10,33,6232,0.024,1.75,0.0057,0.006,10,0.154,0.000,0.251,0.040,2.60,3.09,3.21,0.00,0.000,1.01,1.02,1.02,0.155,0.00122,127.09,1.0377,235.80
500000,661,1.472,0.051,10.22,27942,26589,235,1,1129,49,346573.3,9781.2,0.014,0.165,0.527,0.294,1709,9.35,3.14,0.07,0.60,0.02,0.21,0.08,0.87,9.19,2.79,0.00,0.00,0.001,0.009,59,0.703,0.198,0.791,0.000,0.011,16328,12486,3,0.903,0.044,0.014,87291,0.127,0.290,0.001,34.53,11145,21,199.616,1.000,0.005,152203,1.02,19.45,0.000,0.003,0.000,8,9,10,44,6182,0.024,1.22,0.0057,0.000,6,0.129,0.000,0.251,0.033,2.56,3.07,3.22,0.00,0.002,1.01,1.03,1.03,0.129,0.00129,127.69,0.9787,243.48
510000,658,1.364,0.049,10.13,27977,26650,219,2,1109,96,346311.0,11031.2,0.013,0.165,0.522,0.299,1759,9.41,3.74,0.11,1.03,0.04,0.46,0.16,1.86,9.10,2.45,0.00,0.00,0.002,0.018,70,0.722,0.178,0.815,0.000,0.008,16587,13761,3,0.464,0.479,0.021,119142,0.138,0.236,0.001,34.51,10936,533,114.908,0.000,0.003,142532,1.04,19.45,0.000,0.000,0.000,7,9,11,55,6192,0.024,2.18,0.0058,0.000,6,0.122,0.000,0.247,0.047,2.60,3.10,3.18,0.00,0.000,1.02,1.05,1.04,0.122,0.00131,126.75,1.0952,166.64
520000,655,1.371,0.149,10.35,26685,25449,230,0,1009,67,338750.6,8759.2,0.010,0.160,0.536,0.294,1731,9.15,2.06,0.08,0.65,0.02,0.25,0.00,0.07,9.04,1.85,0.00,0.00,0.001,0.015,57,0.783,0.200,0.788,0.003,0.009,14890,13120,2,0.959,0.000,0.005,83355,0.148,0.916,0.013,33.92,10483,0,130.734,0.000,0.003,113687,1.03,19.71,0.000,0.000,0.000,8,9,10,23,5991,0.023,21.93,0.0057,0.000,3,0.104,0.000,0.242,0.026,2.51,3.08,3.07,0.00,0.002,1.02,1.04,1.03,0.104,0.00128,107.59,0.8766,178.58
530000,645,1.391,0.254,10.55,25896,24663,217,0,1026,79,333474.3,8794.4,0.004,0.160,0.550,0.286,1690,9.24,2.60,0.13,1.52,0.07,0.91,0.07,1.03,8.97,1.89,0.01,0.20,0.003,0.036,54,0.800,0.205,0.777,0.003,0.016,14071,11645,3,0.732,0.008,0.011,68848,0.153,1.270,0.026,33.40,10124,0,111.321,0.000,0.005,89696,1.05,19.58,0.000,0.009,0.002,8,9,9,40,5960,0.023,41.05,0.0058,0.000,4,0.084,0.000,0.237,0.027,2.51,3.10,3.14,0.01,0.002,1.03,1.06,1.05,0.084,0.00132,88.98,0.8789,177.64
540000,670,1.421,0.047,10.29,27606,26289,215,1,1076,101,346111.4,10071.4,0.008,0.176,0.535,0.281,1678,9.32,3.28,0.20,1.60,0.06,0.59,0.10,1.11,8.97,2.17,0.01,0.15,0.003,0.025,75,0.703,0.184,0.804,0.001,0.010,16213,13690,1,1.000,0.000,0.012,76554,0.163,0.242,0.001,34.14,11587,701,99.717,0.000,0.004,185216,1.08,19.43,0.000,0.013,0.001,7,9,11,39,6245,0.024,19.01,0.0058,0.000,11,0.145,0.000,0.248,0.042,2.56,3.11,3.19,0.01,0.007,1.06,1.09,1.08,0.145,0.00135,110.29,1.0077,190.03
550000,666,1.412,0.046,10.39,28361,27142,223,2,998,79,346789.1,8663.8,0.011,0.159,0.528,0.302,1484,8.98,2.31,0.09,0.90,0.03,0.34,0.09,0.93,8.77,1.98,0.00,0.08,0.002,0.025,56,0.662,0.188,0.796,0.000,0.017,15974,13088,2,0.952,0.000,0.009,67449,0.158,0.217,0.000,34.56,11780,104,109.668,0.500,0.002,143370,1.03,19.67,0.000,0.000,0.002,7,9,9,28,5978,0.023,0.64,0.0059,0.000,8,0.126,0.000,0.250,0.019,2.53,3.02,3.15,0.01,0.005,1.01,1.05,1.03,0.126,0.00124,128.24,0.8655,184.75
560000,672,1.391,0.042,10.43,28504,27272,212,0,1014,76,347007.4,9805.0,0.007,0.166,0.535,0.292,1653,9.49,3.63,0.11,1.13,0.07,0.84,0.07,0.87,9.24,2.83,0.01,0.21,0.003,0.030,68,0.698,0.205,0.778,0.001,0.015,16649,13936,2,0.521,0.446,0.009,68870,0.164,0.150,0.000,34.58,11804,0,129.013,0.000,0.010,192979,1.03,19.26,0.000,0.003,0.004,8,9,10,47,6374,0.024,2.00,0.0056,0.000,10,0.158,0.000,0.246,0.035,2.60,3.09,3.30,0.02,0.009,1.02,1.04,1.03,0.158,0.00125,126.86,0.9736,118.90
570000,685,1.384,0.041,10.26,28110,26647,218,1,1231,138,347083.3,10001.5,0.007,0.171,0.535,0.288,1647,9.19,2.92,0.14,1.52,0.02,0.29,0.03,0.43,9.01,2.58,0.00,0.00,0.001,0.016,63,0.587,0.194,0.785,0.000,0.020,16627,14464,1,0.491,0.509,0.007,50938,0.179,0.110,0.000,34.59,11413,194,72.475,0.000,0.003,215480,1.06,19.37,0.000,0.012,0.000,7,9,11,39,6295,0.024,1.55,0.0056,0.007,7,0.172,0.000,0.246,0.037,2.50,3.08,3.24,0.00,0.000,1.07,1.06,1.05,0.172,0.00124,127.30,0.9992,119.25
580000,658,1.453,0.049,10.35,27936,26537,194,3,1229,138,346752.9,9667.5,0.006,0.173,0.528,0.292,1717,9.03,2.88,0.09,1.13,0.03,0.30,0.04,0.86,8.86,2.35,0.00,0.08,0.003,0.043,66,0.571,0.187,0.807,0.000,0.006,16374,14700,2,0.471,0.486,0.006,40160,0.174,0.211,0.001,34.57,11535,60,70.054,0.667,0.003,210419,1.03,19.53,0.000,0.006,0.002,7,9,11,37,5940,0.023,1.84,0.0059,0.009,6,0.165,0.000,0.249,0.033,2.53,3.02,3.23,0.00,0.002,1.02,1.04,1.03,0.165,0.00132,127.03,0.9649,113.49
590000,663,1.416,0.042,10.33,27425,26051,182,1,1186,132,344787.8,8580.8,0.003,0.180,0.527,0.289,1739,9.01,2.87,0.12,1.01,0.03,0.26,0.08,1.10,8.79,2.19,0.00,0.00,0.003,0.041,67,0.721,0.183,0.813,0.000,0.005,15430,13837,1,1.000,0.000,0.008,49153,0.178,0.127,0.000,34.34,11451,31,65.006,1.000,0.003,190294,1.05,19.76,0.000,0.003,0.000,7,9,9,45,5974,0.023,0.66,0.0059,0.024,2,0.148,0.000,0.255,0.019,2.50,3.03,3.11,0.00,0.000,1.03,1.06,1.05,0.148,0.00138,128.44,0.8552,96.33
600000,653,1.448,0.045,10.31,28144,26740,207,0,1207,92,347090.0,9359.3,0.004,0.175,0.525,0.296,1545,9.34,3.61,0.08,0.83,0.05,0.47,0.01,0.25,9.20,3.28,0.00,0.00,0.004,0.035,57,0.793,0.219,0.776,0.000,0.005,16025,14768,1,0.969,0.031,0.005,45363,0.187,0.214,0.001,34.58,11935,0,101.732,0.000,0.008,187032,1.02,19.63,0.000,0.003,0.000,8,9,9,47,6101,0.023,1.09,0.0058,0.000,5,0.149,0.000,0.248,0.027,2.55,3.07,3.12,0.00,0.000,1.01,1.03,1.03,0.149,0.00137,127.77,0.9365,110.43
610000,682,1.452,0.047,10.31,27667,26265,182,3,1188,134,347172.1,9576.2,0.007,0.184,0.523,0.286,1509,9.38,3.30,0.04,0.42,0.10,1.04,0.10,1.83,9.13,2.54,0.00,0.00,0.005,0.041,65,0.704,0.198,0.793,0.000,0.009,16044,14977,2,0.962,0.000,0.004,46646,0.180,0.201,0.001,34.58,11896,678,71.464,0.333,0.004,207427,1.02,19.50,0.000,0.009,0.000,8,9,11,44,6396,0.024,1.56,0.0056,0.003,10,0.156,0.000,0.249,0.032,2.60,3.07,3.18,0.00,0.000,1.02,1.03,1.02,0.157,0.00137,127.29,0.9570,112.55
620000,645,1.433,0.042,10.19,27785,26455,209,0,1158,96,346813.4,9267.5,0.007,0.177,0.531,0.285,1543,9.26,3.58,0.23,2.91,0.04,0.49,0.07,0.92,8.92,1.89,0.01,0.14,0.001,0.016,57,0.738,0.189,0.792,0.000,0.019,16015,14246,1,1.000,0.000,0.009,49303,0.180,0.132,0.000,34.55,11833,0,96.536,0.000,0.000,213550,1.08,19.61,0.002,0.002,0.003,8,9,9,64,5975,0.023,1.07,0.0060,0.039,0,0.165,0.000,0.248,0.027,2.59,3.08,3.14,0.01,0.005,1.08,1.08,1.07,0.165,0.00137,127.82,0.9266,117.28
630000,668,1.446,0.041,10.08,27353,26017,185,2,1126,96,341901.3,8437.2,0.004,0.177,0.520,0.299,1636,8.86,2.09,0.04,0.62,0.01,0.25,0.05,0.69,8.75,1.88,0.00,0.12,0.001,0.017,56,0.639,0.186,0.798,0.000,0.016,15175,13247,1,1.000,0.000,0.007,43304,0.176,0.113,0.000,34.07,11317,156,87.887,0.000,0.001,185774,1.01,19.77,0.000,0.004,0.001,7,9,9,31,5919,0.023,0.63,0.0058,0.027,2,0.148,0.000,0.255,0.020,2.48,3.03,3.10,0.01,0.003,1.01,1.01,1.02,0.148,0.00131,128.74,0.8419,103.12
640000,677,1.365,0.044,10.01,27665,26362,221,3,1070,134,344114.9,8811.1,0.006,0.167,0.521,0.306,1689,9.18,3.36,0.06,0.52,0.05,0.45,0.10,0.93,8.98,2.81,0.00,0.12,0.003,0.042,75,0.606,0.186,0.795,0.000,0.019,15833,13785,2,0.966,0.000,0.015,42982,0.169,0.171,0.000,34.30,11695,1028,65.755,0.333,0.003,177944,1.02,19.37,0.000,0.009,0.001,7,9,10,37,6214,0.024,1.03,0.0057,0.021,6,0.148,0.000,0.251,0.026,2.57,3.08,3.25,0.01,0.006,1.01,1.02,1.02,0.148,0.00123,128.10,0.8818,120.52
650000,663,1.367,0.044,10.16,27440,26162,186,2,1104,96,341907.5,9345.3,0.008,0.165,0.524,0.304,1715,9.12,2.57,0.07,1.08,0.03,0.41,0.01,0.21,9.01,2.14,0.00,0.00,0.002,0.022,58,0.748,0.201,0.787,0.000,0.012,15649,13344,2,0.976,0.000,0.005,40494,0.179,0.174,0.001,34.07,11461,1270,97.347,0.500,0.002,193049,1.02,19.63,0.000,0.000,0.000,7,9,9,40,6045,0.023,1.82,0.0057,0.015,6,0.161,0.000,0.249,0.030,2.60,3.03,3.17,0.00,0.000,1.01,1.03,1.02,0.161,0.00121,127.55,0.9331,110.34
660000,665,1.371,0.041,10.33,27704,26266,221,0,1215,78,347864.1,11061.9,0.006,0.171,0.521,0.303,1686,9.30,2.93,0.06,0.64,0.06,0.87,0.04,0.40,9.13,2.21,0.01,0.19,0.003,0.025,73,0.702,0.208,0.780,0.005,0.008,16523,13564,2,0.493,0.475,0.015,50981,0.165,0.163,0.000,34.67,11842,0,141.819,0.000,0.006,199377,1.02,19.49,0.000,0.005,0.002,8,9,11,50,6183,0.024,3.35,0.0057,0.011,1,0.161,0.000,0.246,0.042,2.57,3.09,3.17,0.01,0.003,1.01,1.03,1.02,0.161,0.00133,125.42,1.1061,113.98
670000,651,1.487,0.046,10.29,27952,26589,225,1,1151,96,346994.2,10201.1,0.005,0.178,0.511,0.306,1642,9.22,2.90,0.01,0.28,0.05,0.61,0.02,0.47,9.13,2.71,0.00,0.00,0.004,0.050,69,0.685,0.207,0.785,0.000,0.008,16512,12701,2,0.983,0.000,0.003,47506,0.178,0.227,0.001,34.58,11763,504,106.261,0.000,0.000,190069,1.01,19.60,0.000,0.005,0.000,8,9,11,32,6001,0.023,2.54,0.0058,0.017,2,0.148,0.000,0.253,0.040,2.57,3.09,3.11,0.00,0.000,1.01,1.01,1.01,0.148,0.00141,126.32,1.0223,142.93
680000,669,1.426,0.039,10.29,27667,26331,202,1,1115,55,344591.8,10014.5,0.007,0.172,0.519,0.302,1556,9.18,2.07,0.03,0.51,0.03,0.43,0.08,1.03,9.03,1.77,0.00,0.00,0.001,0.018,50,0.729,0.214,0.777,0.001,0.007,16329,13222,1,0.537,0.463,0.010,39065,0.187,0.174,0.001,34.32,11114,1764,182.081,0.000,0.001,180591,1.02,19.61,0.000,0.000,0.000,8,9,11,34,6139,0.023,2.63,0.0057,0.006,12,0.147,0.000,0.249,0.040,2.52,3.04,3.17,0.00,0.000,1.02,1.02,1.02,0.147,0.00132,126.49,0.9995,127.77
690000,659,1.423,0.046,10.22,27193,25946,223,1,1033,69,341384.7,8567.4,0.009,0.169,0.518,0.303,1615,9.21,2.59,0.10,1.32,0.02,0.24,0.02,0.38,9.06,2.10,0.00,0.00,0.002,0.020,62,0.721,0.205,0.791,0.000,0.005,15462,13008,3,0.551,0.000,0.003,35393,0.189,0.211,0.001,34.04,10726,28,124.165,1.000,0.005,178485,1.03,19.58,0.000,0.005,0.000,8,9,10,42,6068,0.023,0.72,0.0057,0.002,5,0.148,0.000,0.252,0.021,2.56,3.08,3.16,0.00,0.000,1.02,1.05,1.04,0.148,0.00129,128.68,0.8548,114.82
700000,688,1.374,0.041,10.26,27610,26247,189,0,1145,59,345198.1,9308.3,0.007,0.168,0.515,0.310,1720,8.90,2.65,0.04,0.57,0.04,0.42,0.06,0.98,8.76,2.05,0.00,0.00,0.003,0.044,51,0.717,0.188,0.805,0.000,0.007,15932,13789,3,0.510,0.000,0.004,35320,0.187,0.086,0.000,34.40,10762,0,157.768,0.000,0.000,158289,1.01,19.90,0.000,0.003,0.000,7,9,9,36,6125,0.023,0.96,0.0057,0.012,1,0.132,0.000,0.251,0.028,2.57,2.99,3.06,0.01,0.004,1.00,1.02,1.01,0.132,0.00127,128.07,0.9304,115.71
710000,687,1.394,0.040,10.34,27795,26499,213,0,1084,38,347326.5,9003.3,0.007,0.171,0.518,0.303,1707,9.29,1.99,0.04,0.36,0.00,0.05,0.06,0.85,9.19,1.89,0.00,0.00,0.000,0.004,62,0.731,0.213,0.770,0.007,0.010,16055,14469,3,0.480,0.000,0.006,36579,0.198,0.112,0.000,34.60,11056,0,236.928,0.000,0.010,186400,1.01,19.41,0.000,0.000,0.000,9,9,11,25,6385,0.024,0.96,0.0055,0.001,9,0.150,0.000,0.248,0.025,2.56,3.10,3.20,0.00,0.000,1.01,1.02,1.02,0.151,0.00129,127.89,0.9008,123.24
720000,670,1.439,0.045,10.27,27479,26358,222,0,916,42,346007.6,9126.7,0.010,0.172,0.519,0.300,1718,9.13,2.44,0.08,0.70,0.01,0.12,0.11,1.35,8.94,1.76,0.00,0.00,0.000,0.006,65,0.712,0.215,0.779,0.000,0.006,15884,14839,3,0.493,0.000,0.007,36818,0.193,0.173,0.001,34.49,10547,0,217.302,0.000,0.007,174992,1.03,19.50,0.000,0.000,0.000,8,9,9,34,6117,0.023,1.14,0.0058,0.000,12,0.142,0.000,0.244,0.029,2.57,3.09,3.18,0.00,0.000,1.02,1.05,1.04,0.142,0.00133,127.81,0.9127,127.61
730000,682,1.424,0.043,10.34,27325,26090,183,0,1040,47,346165.9,10091.8,0.007,0.174,0.528,0.292,1739,9.73,5.23,0.13,1.21,0.07,0.79,0.11,1.14,9.42,4.67,0.00,0.00,0.004,0.046,74,0.553,0.199,0.787,0.001,0.012,16378,15050,4,0.469,0.000,0.013,42987,0.180,0.164,0.000,34.51,10869,0,214.718,0.000,0.007,184181,1.06,19.19,0.001,0.003,0.000,8,9,10,64,6635,0.025,1.65,0.0054,0.000,6,0.147,0.000,0.248,0.043,2.60,3.18,3.24,0.00,0.003,1.03,1.09,1.05,0.147,0.00131,127.28,1.0116,153.74
740000,673,1.414,0.040,10.39,27601,26384,224,0,1002,54,346817.6,9185.9,0.008,0.181,0.519,0.292,1738,9.29,3.37,0.28,2.04,0.04,0.52,0.07,1.04,8.89,2.09,0.00,0.04,0.002,0.021,77,0.627,0.223,0.764,0.000,0.013,16336,15084,4,0.474,0.000,0.007,38122,0.168,0.125,0.000,34.57,10971,0,170.110,0.000,0.001,223134,1.10,19.38,0.000,0.003,0.001,8,9,10,44,6249,0.024,2.40,0.0058,0.001,9,0.169,0.000,0.246,0.031,2.53,3.13,3.19,0.00,0.003,1.07,1.14,1.09,0.169,0.00134,126.47,0.9176,146.95
750000,670,1.411,0.040,10.12,27908,26612,209,0,1090,64,346514.9,9119.7,0.005,0.177,0.519,0.300,1699,9.22,2.64,0.08,0.71,0.05,0.59,0.06,0.99,9.03,1.98,0.00,0.00,0.005,0.052,75,0.649,0.201,0.788,0.000,0.010,16230,14164,2,0.464,0.490,0.007,38490,0.172,0.116,0.000,34.52,11625,0,142.496,0.000,0.006,211356,1.03,19.29,0.000,0.000,0.000,8,9,11,36,6179,0.024,1.70,0.0057,0.000,8,0.165,0.000,0.253,0.028,2.56,3.23,3.15,0.00,0.000,1.01,1.05,1.04,0.165,0.00133,127.21,0.9120,151.69
760000,539,1.427,0.046,10.19,27048,25970,219,1,989,57,328387.3,9199.1,0.009,0.162,0.518,0.311,1822,9.26,2.54,0.13,1.28,0.09,1.12,0.02,0.38,9.02,1.84,0.01,0.26,0.004,0.040,55,0.696,0.191,0.794,0.004,0.011,16674,13922,4,0.579,0.000,0.004,56954,0.151,0.234,0.001,32.72,10836,88,161.387,0.000,0.004,175988,1.05,19.36,0.000,0.004,0.002,8,9,10,36,4991,0.019,1.40,0.0068,0.000,6,0.160,0.000,0.272,0.034,2.58,3.21,3.13,0.01,0.004,1.03,1.06,1.05,0.160,0.00147,129.32,0.9200,154.35
770000,615,1.418,0.045,10.64,25868,24696,190,0,906,51,306075.5,8829.2,0.005,0.162,0.511,0.322,1963,9.16,3.77,0.17,1.63,0.07,0.79,0.06,1.18,8.87,2.77,0.01,0.16,0.004,0.050,73,0.641,0.156,0.826,0.002,0.016,17030,14066,3,0.798,0.102,0.007,43733,0.170,0.178,0.001,30.48,10433,0,173.122,0.000,0.007,187095,1.06,19.43,0.000,0.007,0.002,7,9,10,53,5633,0.021,2.22,0.0056,0.002,6,0.182,0.000,0.301,0.038,2.51,3.09,3.20,0.01,0.002,1.04,1.08,1.06,0.182,0.00115,130.73,0.8841,170.57
780000,591,1.406,0.039,10.54,26191,25063,253,1,898,72,318556.4,8428.9,0.014,0.156,0.529,0.301,1857,9.18,3.11,0.17,1.18,0.05,0.56,0.13,1.53,8.83,1.84,0.00,0.00,0.002,0.026,52,0.601,0.178,0.805,0.000,0.017,16178,13184,3,0.766,0.000,0.012,37226,0.203,0.102,0.000,31.73,10803,27,117.068,1.000,0.002,159040,1.07,19.52,0.000,0.003,0.000,8,9,11,47,5427,0.021,1.89,0.0061,0.029,6,0.154,0.000,0.277,0.025,2.62,3.06,3.17,0.01,0.003,1.02,1.11,1.08,0.154,0.00125,129.82,0.8425,170.58
790000,650,1.399,0.039,10.78,25833,24791,250,0,733,78,327673.1,7988.6,0.002,0.174,0.525,0.299,1818,9.17,2.55,0.15,1.10,0.06,0.80,0.11,1.57,8.85,1.52,0.01,0.20,0.003,0.027,54,0.788,0.232,0.760,0.002,0.006,14940,11777,2,0.909,0.000,0.006,37653,0.206,0.101,0.000,32.63,10699,0,102.417,0.000,0.002,184250,1.05,19.67,0.000,0.003,0.003,8,9,9,42,5962,0.023,0.63,0.0057,0.058,0,0.158,0.000,0.265,0.021,2.54,3.08,3.09,0.01,0.005,1.02,1.08,1.06,0.158,0.00130,130.18,0.7953,141.66
800000,609,1.432,0.037,10.68,26437,25543,190,0,745,48,337201.4,7884.7,0.001,0.179,0.524,0.295,1755,9.12,1.90,0.12,0.88,0.02,0.22,0.03,0.54,8.96,1.57,0.00,0.00,0.001,0.016,53,0.772,0.189,0.806,0.000,0.005,14780,12465,2,0.980,0.000,0.003,36834,0.204,0.125,0.000,33.58,11246,0,164.264,0.000,0.000,183408,1.05,19.64,0.000,0.003,0.000,8,9,10,32,5556,0.021,0.52,0.0062,0.041,0,0.149,0.000,0.253,0.019,2.60,3.05,3.14,0.00,0.000,1.00,1.07,1.05,0.149,0.00148,129.34,0.7882,140.66
810000,608,1.410,0.036,10.88,25013,24209,183,0,622,50,322723.8,7340.2,0.002,0.183,0.522,0.293,1841,9.29,2.79,0.19,1.49,0.11,0.84,0.05,0.66,8.96,1.93,0.00,0.08,0.006,0.052,69,0.750,0.186,0.799,0.000,0.015,14006,11261,1,1.000,0.000,0.007,35170,0.197,0.116,0.000,32.12,10987,0,146.805,0.000,0.002,188263,1.08,19.50,0.000,0.005,0.002,9,9,10,34,5651,0.022,0.37,0.0059,0.059,2,0.156,0.000,0.264,0.018,2.57,3.09,3.17,0.01,0.005,1.04,1.12,1.08,0.156,0.00143,130.95,0.7336,142.18
820000,643,1.456,0.041,10.79,25206,24372,181,0,618,49,323888.0,7322.4,0.001,0.180,0.526,0.292,1751,9.09,2.09,0.17,1.37,0.02,0.23,0.07,0.90,8.84,1.41,0.00,0.08,0.001,0.017,57,0.795,0.180,0.802,0.002,0.016,14093,10824,1,0.974,0.026,0.008,37790,0.209,0.127,0.000,32.25,11055,0,149.436,0.000,0.002,185890,1.07,19.73,0.000,0.006,0.002,8,9,9,33,5848,0.022,0.49,0.0057,0.044,2,0.156,0.000,0.263,0.017,2.61,3.06,3.08,0.00,0.003,1.05,1.09,1.07,0.156,0.00134,130.69,0.7320,145.30
830000,664,1.402,0.040,10.57,26671,25717,207,0,726,75,336448.0,8011.4,0.003,0.176,0.528,0.293,1756,9.32,3.28,0.15,1.13,0.04,0.41,0.06,0.98,9.06,2.35,0.00,0.00,0.003,0.024,56,0.745,0.200,0.794,0.000,0.006,14965,10860,1,1.000,0.000,0.005,40774,0.194,0.133,0.000,33.51,11352,0,106.819,0.000,0.000,192553,1.05,19.57,0.000,0.002,0.000,8,9,10,46,6188,0.024,0.63,0.0056,0.011,8,0.158,0.000,0.253,0.020,2.53,3.06,3.16,0.01,0.005,1.01,1.08,1.06,0.158,0.00131,129.31,0.8001,141.42
