step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
410000,748,1.307,0.070,10.93,27373,25733,80,0,1565,9,347824.1,26631.2,0.003,0.180,0.392,0.425,1634,7.44,3.10,0.02,0.55,0.11,1.29,0.00,0.04,7.31,2.42,0.00,0.00,0.005,0.045,63,0.602,0.191,0.802,0.001,0.005,19514,16870,2,0.973,0.000,0.001,12799,0.117,0.241,0.001,34.80,12479,0,2959.018,0.000,0.015,214283,1.01,17.95,0.000,0.000,0.000,6,7,9,42,5567,0.021,2.89,0.0064,0.007,10,0.153,0.000,0.230,0.026,2.23,4.05,3.01,0.00,0.000,1.01,1.01,1.01,0.153,0.00116,125.75,2.6659,610.19
420000,740,1.310,0.077,10.95,27596,25990,68,0,1546,12,351869.9,28157.8,0.004,0.192,0.381,0.424,1625,7.39,2.51,0.07,1.19,0.01,0.17,0.00,0.00,7.31,2.20,0.00,0.00,0.001,0.015,53,0.581,0.189,0.797,0.004,0.009,19690,15242,2,0.972,0.000,0.000,7216,0.111,0.284,0.001,35.21,12414,0,2346.486,0.000,0.007,188859,1.03,17.96,0.000,0.001,0.000,6,7,9,37,5470,0.021,5.04,0.0065,0.015,13,0.127,0.000,0.225,0.034,2.22,4.16,2.86,0.00,0.000,1.03,1.04,1.02,0.127,0.00128,123.19,2.8191,633.86
430000,895,1.514,0.135,10.57,25774,23990,74,0,1555,8,346344.4,25175.6,0.002,0.199,0.348,0.451,1668,9.58,7.30,0.08,0.92,0.17,1.75,0.01,0.10,9.31,6.70,0.00,0.00,0.006,0.048,119,0.377,0.140,0.842,0.006,0.012,17327,12033,2,0.954,0.006,0.003,5444,0.137,0.739,0.008,34.68,11523,0,3146.953,0.000,0.044,155987,1.03,16.49,0.006,0.000,0.000,6,7,17,64,8571,0.033,37.58,0.0042,0.000,156,0.103,0.000,0.213,0.028,2.50,4.24,3.52,0.00,0.000,1.05,1.03,1.03,0.103,0.00110,91.18,2.5604,1053.95
440000,744,1.304,0.076,10.97,28381,26834,58,0,1640,20,356881.0,29799.4,0.002,0.206,0.361,0.431,1561,7.84,4.16,0.05,0.77,0.11,1.49,0.05,0.66,7.63,3.75,0.00,0.00,0.005,0.058,70,0.458,0.185,0.801,0.000,0.013,20256,15476,4,0.882,0.022,0.007,12093,0.125,0.319,0.002,35.66,12769,0,1489.968,0.000,0.011,270294,1.02,17.82,0.000,0.000,0.000,6,7,9,54,5832,0.022,2.48,0.0063,0.000,20,0.162,0.000,0.221,0.042,2.28,4.04,3.06,0.00,0.001,1.02,1.02,1.02,0.162,0.00134,125.30,2.9319,562.10
450000,744,1.316,0.075,10.93,28508,26851,48,0,1609,8,357129.4,29008.6,0.003,0.203,0.368,0.426,1574,7.88,4.18,0.01,0.20,0.10,1.14,0.10,2.03,7.67,3.09,0.00,0.00,0.006,0.064,71,0.522,0.198,0.784,0.004,0.015,19786,17117,4,0.809,0.000,0.004,6089,0.121,0.293,0.001,35.73,12809,0,3626.073,0.000,0.013,239863,1.01,17.81,0.001,0.000,0.000,6,7,10,64,5865,0.022,2.75,0.0063,0.000,16,0.148,0.000,0.223,0.032,2.31,4.05,3.05,0.00,0.000,1.01,1.01,1.01,0.148,0.00136,124.96,2.9079,619.25
460000,725,1.347,0.074,10.93,28239,26708,51,2,1497,77,355682.7,28362.2,0.007,0.190,0.385,0.418,1633,7.46,2.30,0.05,0.78,0.01,0.17,0.00,0.04,7.39,2.13,0.00,0.00,0.001,0.012,60,0.597,0.188,0.806,0.001,0.006,19648,17507,2,0.604,0.364,0.001,12609,0.128,0.242,0.001,35.59,12583,116,368.340,0.500,0.004,199173,1.02,17.99,0.000,0.001,0.000,6,7,9,29,5405,0.021,2.10,0.0066,0.000,16,0.134,0.000,0.222,0.029,2.27,4.01,3.00,0.00,0.000,1.03,1.04,1.02,0.134,0.00132,125.75,2.8345,605.62
470000,736,1.299,0.074,11.05,27662,26089,33,0,1529,15,354994.3,27650.8,0.008,0.198,0.373,0.420,1628,7.48,2.53,0.03,0.51,0.02,0.26,0.02,0.66,7.41,2.47,0.00,0.00,0.001,0.020,55,0.617,0.166,0.821,0.000,0.014,19177,16381,2,0.562,0.398,0.001,8566,0.102,0.265,0.001,35.51,12500,0,1843.389,0.000,0.007,234763,1.02,17.95,0.000,0.001,0.000,6,7,9,29,5506,0.021,2.07,0.0065,0.000,11,0.150,0.000,0.218,0.027,2.22,3.99,3.04,0.00,0.000,1.02,1.02,1.02,0.150,0.00132,125.86,2.7665,610.84
480000,763,1.272,0.067,11.05,27166,25633,57,0,1449,10,354540.2,26523.4,0.004,0.196,0.373,0.428,1591,7.55,2.51,0.02,0.44,0.08,0.87,0.00,0.00,7.46,2.27,0.00,0.00,0.004,0.041,60,0.564,0.195,0.797,0.001,0.007,18737,15837,3,0.913,0.021,0.000,8457,0.127,0.182,0.000,35.45,12308,0,2652.343,0.000,0.022,231060,1.01,17.91,0.000,0.000,0.000,6,7,10,30,5762,0.022,1.98,0.0062,0.000,20,0.150,0.000,0.223,0.028,2.30,4.03,3.02,0.00,0.000,1.01,1.01,1.01,0.150,0.00125,126.02,2.6544,620.74
490000,750,1.317,0.068,10.90,27004,25501,59,0,1457,8,353794.3,25638.1,0.002,0.195,0.383,0.419,1625,7.56,2.55,0.04,0.64,0.07,0.97,0.02,0.39,7.43,2.12,0.00,0.00,0.003,0.042,54,0.575,0.157,0.823,0.004,0.016,18521,16298,2,0.955,0.007,0.003,5897,0.124,0.182,0.000,35.41,11807,0,3204.763,0.000,0.015,207754,1.02,17.90,0.000,0.000,0.000,6,7,9,34,5672,0.022,1.34,0.0063,0.000,12,0.135,0.000,0.223,0.021,2.31,4.04,3.02,0.00,0.000,1.02,1.02,1.02,0.136,0.00128,126.69,2.5611,583.44
500000,746,1.303,0.066,10.92,27712,26069,67,0,1580,6,357377.8,28854.2,0.002,0.202,0.389,0.407,1605,7.49,2.99,0.01,0.23,0.03,0.70,0.00,0.00,7.45,2.76,0.00,0.04,0.001,0.020,52,0.515,0.204,0.791,0.000,0.005,19726,17358,2,0.940,0.040,0.000,18846,0.091,0.199,0.000,35.75,11897,0,4809.041,0.000,0.009,275672,1.00,18.23,0.000,0.000,0.001,6,7,8,45,5591,0.021,3.34,0.0064,0.000,6,0.168,0.000,0.211,0.037,2.22,3.94,2.95,0.00,0.001,1.01,1.00,1.00,0.168,0.00131,124.34,2.8849,566.44
510000,737,1.348,0.071,11.08,27793,26140,58,0,1604,15,355461.7,28770.2,0.002,0.199,0.387,0.413,1587,7.82,4.17,0.00,0.11,0.09,1.65,0.00,0.00,7.73,3.47,0.00,0.00,0.002,0.031,54,0.586,0.197,0.795,0.003,0.005,19342,16657,1,0.973,0.027,0.000,5911,0.148,0.272,0.001,35.57,12416,0,1918.010,0.000,0.012,250054,1.00,17.76,0.001,0.000,0.000,6,7,10,64,5766,0.022,2.22,0.0062,0.003,8,0.158,0.000,0.214,0.033,2.27,4.12,3.00,0.00,0.000,1.00,1.00,1.00,0.158,0.00132,125.65,2.8778,561.20
520000,674,1.314,0.059,11.07,26826,25312,60,0,1517,7,348900.4,25564.4,0.002,0.197,0.381,0.420,1616,7.48,2.51,0.05,0.93,0.02,0.24,0.00,0.00,7.41,2.37,0.00,0.00,0.002,0.021,51,0.571,0.163,0.826,0.000,0.010,18689,15784,2,0.565,0.402,0.000,6076,0.113,0.157,0.000,34.89,12414,0,3652.059,0.000,0.009,228139,1.02,17.97,0.000,0.000,0.000,6,7,9,41,5041,0.019,1.22,0.0070,0.025,4,0.149,0.000,0.229,0.024,2.19,3.97,3.05,0.00,0.000,1.03,1.03,1.02,0.149,0.00139,127.33,2.5518,503.71
530000,725,1.341,0.059,10.99,25833,24302,40,0,1440,3,343244.9,23669.8,0.002,0.202,0.373,0.424,1666,7.43,2.25,0.00,0.00,0.02,0.28,0.00,0.00,7.41,2.16,0.00,0.00,0.003,0.040,53,0.468,0.167,0.823,0.000,0.010,17325,13521,2,0.997,0.000,0.000,2667,0.064,0.139,0.000,34.32,11556,0,7889.937,0.000,0.004,214451,1.00,18.08,0.000,0.000,0.000,6,7,9,28,5390,0.021,0.49,0.0064,0.025,2,0.140,0.000,0.236,0.018,2.25,3.98,2.99,0.00,0.000,1.00,1.00,1.00,0.140,0.00131,128.63,2.3657,482.66
540000,711,1.313,0.060,11.16,26825,25305,46,0,1488,1,351607.5,25092.7,0.002,0.197,0.379,0.422,1611,7.72,3.43,0.04,0.79,0.06,0.79,0.00,0.00,7.62,3.12,0.00,0.00,0.003,0.033,58,0.591,0.190,0.799,0.001,0.010,18278,14284,1,1.000,0.000,0.000,3353,0.120,0.183,0.000,35.17,12320,0,25092.729,0.000,0.003,214300,1.02,17.79,0.000,0.000,0.000,6,7,9,41,5492,0.021,0.83,0.0065,0.021,6,0.139,0.000,0.230,0.021,2.29,4.09,3.02,0.00,0.000,1.01,1.02,1.02,0.140,0.00134,127.43,2.5120,501.03
550000,716,1.391,0.067,11.14,27176,25627,60,0,1484,5,353264.2,26854.8,0.002,0.198,0.382,0.418,1551,7.92,3.20,0.02,0.43,0.07,0.83,0.01,0.12,7.82,2.92,0.00,0.00,0.003,0.034,63,0.538,0.159,0.832,0.000,0.008,18627,14605,2,0.927,0.031,0.003,11674,0.106,0.207,0.000,35.34,12650,0,5370.966,0.000,0.010,210786,1.01,17.58,0.000,0.000,0.000,6,7,10,37,5670,0.022,1.97,0.0063,0.000,8,0.137,0.000,0.224,0.028,2.26,4.16,3.07,0.00,0.000,1.02,1.02,1.01,0.137,0.00135,126.13,2.6879,514.15
560000,726,1.311,0.068,11.07,27604,26017,57,0,1520,11,353991.5,27234.1,0.003,0.203,0.380,0.415,1604,7.40,2.05,0.01,0.15,0.04,0.62,0.01,0.09,7.36,2.03,0.00,0.00,0.003,0.041,59,0.533,0.174,0.820,0.001,0.006,19341,15582,2,0.792,0.161,0.004,12426,0.095,0.254,0.001,35.41,12453,0,2475.827,0.000,0.006,248179,1.01,18.01,0.000,0.000,0.000,6,7,9,27,5376,0.021,2.96,0.0066,0.011,9,0.155,0.000,0.221,0.027,2.26,3.97,3.03,0.00,0.000,1.01,1.01,1.00,0.155,0.00136,125.07,2.7280,548.07
570000,742,1.269,0.070,11.18,27159,25577,45,0,1521,18,352391.0,26225.5,0.002,0.202,0.386,0.410,1597,7.44,2.75,0.04,0.63,0.03,0.35,0.03,0.61,7.34,2.36,0.00,0.00,0.004,0.043,59,0.623,0.187,0.803,0.001,0.008,18670,14220,3,0.725,0.000,0.003,9796,0.098,0.258,0.001,35.25,12448,0,1456.972,0.000,0.013,242143,1.02,17.94,0.000,0.000,0.000,6,7,8,51,5519,0.021,1.91,0.0065,0.018,6,0.152,0.000,0.224,0.026,2.28,4.06,3.01,0.00,0.000,1.02,1.02,1.01,0.152,0.00131,126.28,2.6270,582.28
580000,708,1.279,0.136,11.30,27111,25634,50,0,1461,11,349444.7,27447.3,0.002,0.182,0.400,0.416,1604,7.52,1.96,0.03,0.49,0.02,0.33,0.00,0.00,7.48,1.75,0.00,0.00,0.001,0.014,49,0.493,0.191,0.802,0.000,0.007,18658,14627,3,0.671,0.013,0.000,20916,0.076,0.725,0.008,35.04,12106,0,2495.210,0.000,0.008,153728,1.01,17.98,0.000,0.000,0.000,6,7,9,29,5327,0.020,12.61,0.0066,0.000,4,0.111,0.000,0.224,0.031,2.20,3.99,3.02,0.00,0.001,1.01,1.01,1.01,0.111,0.00128,115.79,2.7625,749.25
590000,725,1.329,0.070,11.28,26872,25260,41,0,1554,29,345275.4,27104.3,0.003,0.190,0.404,0.403,1628,7.97,3.66,0.06,0.89,0.09,0.96,0.01,0.24,7.81,3.35,0.00,0.00,0.005,0.047,67,0.528,0.177,0.818,0.000,0.006,18131,13464,3,0.637,0.103,0.003,4662,0.111,0.225,0.000,34.46,12228,0,934.631,0.000,0.014,177382,1.02,17.52,0.000,0.000,0.000,6,7,10,60,5781,0.022,32.21,0.0061,0.000,18,0.121,0.000,0.215,0.032,2.31,4.13,3.12,0.01,0.001,1.02,1.02,1.02,0.121,0.00130,96.77,2.6925,559.96
600000,747,1.265,0.066,11.10,27380,25781,54,0,1523,15,352606.3,26857.1,0.003,0.195,0.390,0.413,1624,7.53,2.80,0.02,0.28,0.06,0.77,0.04,0.88,7.40,2.54,0.00,0.00,0.005,0.050,67,0.351,0.182,0.801,0.000,0.017,18553,13551,3,0.834,0.000,0.003,11596,0.128,0.190,0.000,35.26,12459,0,1790.471,0.000,0.009,207535,1.01,18.12,0.000,0.000,0.000,6,7,9,39,5625,0.021,1.94,0.0064,0.024,10,0.136,0.000,0.226,0.025,2.19,4.03,2.92,0.00,0.000,1.01,1.01,1.02,0.136,0.00131,126.24,2.6822,515.61
610000,708,1.293,0.067,11.05,27209,25806,36,0,1406,20,351110.2,25881.1,0.002,0.199,0.377,0.422,1604,7.61,1.83,0.01,0.23,0.01,0.15,0.00,0.00,7.59,1.84,0.00,0.00,0.001,0.015,40,0.444,0.188,0.806,0.000,0.006,18189,14548,1,1.000,0.000,0.000,5968,0.116,0.197,0.000,35.14,12113,0,1294.054,0.000,0.008,215470,1.01,17.96,0.000,0.000,0.000,6,7,9,22,5390,0.021,0.93,0.0065,0.028,3,0.141,0.000,0.231,0.019,2.25,4.03,2.99,0.00,0.000,1.01,1.01,1.01,0.141,0.00138,127.37,2.5859,483.65
620000,734,1.296,0.063,11.01,27303,25803,57,0,1417,27,353757.3,26013.2,0.002,0.202,0.379,0.416,1618,7.41,1.89,0.01,0.23,0.04,0.41,0.00,0.00,7.36,1.77,0.00,0.00,0.003,0.027,47,0.510,0.174,0.822,0.000,0.004,18707,16157,1,0.568,0.432,0.000,5280,0.123,0.156,0.000,35.39,12457,0,963.453,0.000,0.005,244629,1.01,18.08,0.000,0.000,0.000,6,7,9,20,5440,0.021,1.12,0.0066,0.020,5,0.155,0.000,0.224,0.022,2.22,4.00,2.97,0.00,0.000,1.01,1.01,1.01,0.155,0.00135,126.93,2.6067,526.22
630000,712,1.314,0.065,11.07,26586,25174,39,0,1395,22,347093.7,25078.1,0.002,0.197,0.379,0.422,1649,7.58,2.22,0.00,0.11,0.03,0.45,0.00,0.00,7.55,2.14,0.00,0.00,0.002,0.025,60,0.395,0.159,0.833,0.003,0.006,17763,13815,2,0.952,0.020,0.000,12854,0.105,0.201,0.001,34.72,12099,0,1139.915,0.000,0.011,226349,1.00,17.97,0.000,0.001,0.000,6,7,9,33,5398,0.021,0.88,0.0065,0.035,15,0.148,0.000,0.231,0.020,2.27,4.06,2.96,0.00,0.000,1.00,1.00,1.00,0.149,0.00133,127.85,2.5101,542.05
640000,647,1.302,0.069,11.15,25766,24412,32,0,1387,10,332944.1,26834.1,0.002,0.190,0.372,0.436,1718,7.95,2.77,0.02,0.63,0.02,0.42,0.04,0.85,7.86,2.31,0.00,0.00,0.001,0.026,44,0.369,0.161,0.824,0.003,0.012,18245,13213,3,0.889,0.015,0.003,9220,0.137,0.280,0.001,33.31,11892,0,2683.405,0.000,0.009,205634,1.01,17.72,0.000,0.000,0.000,6,8,9,40,5141,0.020,2.00,0.0065,0.025,5,0.148,0.000,0.245,0.037,2.31,4.07,3.07,0.00,0.000,1.01,1.01,1.01,0.148,0.00137,128.13,2.6878,578.01
650000,668,1.263,0.071,10.93,25303,23975,37,0,1270,21,322917.3,26926.5,0.004,0.187,0.367,0.442,1791,7.79,2.48,0.02,0.30,0.03,0.47,0.00,0.00,7.75,2.35,0.00,0.00,0.002,0.022,50,0.512,0.181,0.805,0.004,0.009,18608,13594,3,0.919,0.000,0.000,10163,0.170,0.279,0.001,32.29,11785,0,1282.215,0.000,0.016,216632,1.01,17.68,0.000,0.000,0.000,6,7,10,32,5205,0.020,3.05,0.0062,0.025,6,0.163,0.000,0.260,0.038,2.28,4.08,3.08,0.00,0.000,1.01,1.01,1.01,0.163,0.00127,128.10,2.6956,599.97
660000,705,1.350,0.075,11.00,26607,25204,47,0,1319,23,344742.4,27908.6,0.003,0.201,0.369,0.426,1703,7.81,3.46,0.11,1.32,0.15,1.62,0.06,0.88,7.48,2.26,0.00,0.11,0.008,0.072,54,0.582,0.163,0.831,0.000,0.006,18908,13880,2,0.990,0.000,0.006,9218,0.120,0.343,0.002,34.48,12041,0,1213.417,0.000,0.009,225311,1.03,17.79,0.000,0.000,0.001,6,7,9,40,5503,0.021,5.13,0.0065,0.000,9,0.145,0.000,0.235,0.040,2.29,4.05,3.06,0.00,0.001,1.06,1.00,1.04,0.145,0.00136,123.82,2.7899,580.77
670000,709,1.283,0.062,11.14,27398,25916,36,0,1442,9,348461.5,28894.2,0.003,0.209,0.365,0.424,1658,7.56,2.99,0.02,0.41,0.10,1.03,0.02,0.38,7.42,2.44,0.00,0.00,0.006,0.053,58,0.666,0.168,0.822,0.000,0.010,19479,14904,2,0.959,0.014,0.003,20992,0.134,0.191,0.000,34.83,12553,0,3210.464,0.000,0.007,235189,1.02,17.85,0.000,0.000,0.000,6,7,9,53,5358,0.020,4.99,0.0066,0.003,3,0.147,0.000,0.233,0.034,2.25,4.03,3.05,0.00,0.000,1.02,1.02,1.01,0.147,0.00142,123.62,2.8863,539.34
680000,741,1.289,0.059,11.11,26697,25322,61,0,1282,19,343405.6,26280.8,0.003,0.203,0.369,0.425,1691,7.49,2.66,0.04,0.68,0.05,0.70,0.00,0.00,7.40,2.46,0.00,0.00,0.003,0.035,56,0.699,0.190,0.802,0.003,0.005,19322,15163,2,0.935,0.015,0.000,8891,0.100,0.171,0.000,34.34,12166,0,1383.200,0.000,0.015,247370,1.01,17.86,0.000,0.000,0.000,6,7,8,31,5548,0.021,2.74,0.0063,0.005,12,0.157,0.000,0.237,0.033,2.29,4.07,3.02,0.00,0.000,1.01,1.02,1.01,0.157,0.00126,126.36,2.6289,536.37
690000,708,1.244,0.158,11.34,25346,24009,62,0,1308,33,342157.3,24565.6,0.003,0.201,0.377,0.419,1719,7.41,2.76,0.03,0.49,0.04,0.60,0.00,0.00,7.34,2.68,0.01,0.15,0.003,0.036,48,0.658,0.175,0.818,0.000,0.007,17481,12716,1,0.965,0.035,0.000,10926,0.143,0.875,0.012,34.37,11509,0,744.411,0.000,0.008,179576,1.01,18.01,0.000,0.000,0.001,6,7,8,53,5244,0.020,24.66,0.0066,0.003,8,0.119,0.000,0.220,0.027,2.29,3.99,3.01,0.01,0.001,1.01,1.01,1.01,0.119,0.00136,104.41,2.4651,619.82
700000,690,1.250,0.064,11.28,26231,24792,54,0,1403,45,343897.6,26187.6,0.003,0.199,0.380,0.419,1677,7.43,2.00,0.02,0.53,0.02,0.36,0.00,0.00,7.39,1.94,0.00,0.00,0.002,0.029,44,0.596,0.152,0.843,0.000,0.004,18364,13641,2,0.906,0.038,0.000,3085,0.152,0.205,0.001,34.23,12075,0,581.947,0.000,0.012,191712,1.01,17.97,0.000,0.001,0.000,6,7,9,24,5130,0.020,12.23,0.0067,0.000,16,0.126,0.000,0.232,0.032,2.24,3.96,3.06,0.00,0.000,1.01,1.01,1.01,0.127,0.00139,116.98,2.6178,605.80
710000,700,1.320,0.113,11.33,25911,24428,50,0,1423,53,334964.5,28131.9,0.004,0.194,0.383,0.420,1695,7.54,2.06,0.03,0.51,0.06,0.88,0.00,0.00,7.45,1.75,0.00,0.00,0.005,0.055,46,0.533,0.191,0.801,0.000,0.007,18820,13121,1,1.000,0.000,0.000,10378,0.121,0.664,0.006,33.56,12488,0,530.790,0.000,0.003,216318,1.01,17.94,0.000,0.000,0.000,6,7,9,29,5276,0.020,11.43,0.0064,0.009,1,0.145,0.000,0.233,0.043,2.24,3.97,3.06,0.00,0.000,1.01,1.01,1.01,0.146,0.00129,118.45,2.8281,752.45
720000,727,1.338,0.070,11.69,27376,25906,53,0,1390,53,346577.2,28297.6,0.002,0.183,0.393,0.421,1627,7.97,2.94,0.02,0.32,0.04,0.67,0.00,0.11,7.91,2.87,0.00,0.04,0.002,0.034,60,0.480,0.180,0.809,0.000,0.011,18934,14080,2,0.970,0.000,0.001,6673,0.110,0.238,0.001,34.60,13092,0,533.917,0.000,0.014,197978,1.01,17.59,0.000,0.000,0.001,6,7,10,45,5796,0.022,4.29,0.0060,0.000,16,0.141,0.000,0.233,0.033,2.29,4.02,3.23,0.00,0.001,1.01,1.01,1.02,0.141,0.00123,124.54,2.8148,594.71
730000,726,1.322,0.073,11.55,27039,25487,42,0,1511,65,345502.0,30250.5,0.002,0.192,0.379,0.427,1601,7.98,4.30,0.10,1.12,0.07,0.68,0.07,0.68,7.73,3.74,0.00,0.00,0.006,0.054,65,0.511,0.172,0.803,0.008,0.017,18868,15062,2,0.963,0.000,0.018,17677,0.135,0.247,0.001,34.53,13355,0,465.392,0.000,0.025,203146,1.03,17.58,0.000,0.000,0.000,6,7,10,59,5790,0.022,20.83,0.0062,0.001,23,0.139,0.000,0.223,0.046,2.32,4.02,3.21,0.00,0.001,1.02,1.03,1.03,0.139,0.00131,108.08,3.0335,673.74
740000,665,1.312,0.071,11.46,26655,25204,61,0,1451,21,343474.3,26522.5,0.002,0.190,0.377,0.431,1645,7.41,2.05,0.01,0.21,0.04,0.59,0.00,0.00,7.36,1.86,0.00,0.00,0.002,0.030,46,0.602,0.170,0.820,0.002,0.009,18935,15398,1,0.958,0.042,0.000,30095,0.148,0.271,0.001,34.33,12868,0,1262.977,0.000,0.006,239579,1.00,17.88,0.000,0.000,0.000,6,7,9,27,4929,0.019,2.86,0.0070,0.003,10,0.163,0.000,0.238,0.029,2.25,3.94,3.14,0.00,0.000,1.00,1.00,1.00,0.163,0.00134,126.24,2.6486,628.32
750000,725,1.292,0.069,11.36,25835,24310,58,0,1407,33,331789.3,24774.1,0.002,0.194,0.375,0.429,1710,7.63,2.28,0.00,0.11,0.04,0.39,0.01,0.11,7.57,2.15,0.00,0.00,0.003,0.029,50,0.582,0.179,0.812,0.001,0.007,18720,14524,2,0.972,0.017,0.004,16549,0.103,0.238,0.001,33.17,12435,0,750.732,0.000,0.008,267372,1.00,17.83,0.000,0.000,0.000,6,7,10,23,5530,0.021,1.67,0.0060,0.017,8,0.186,0.000,0.248,0.023,2.29,3.99,3.10,0.00,0.000,1.00,1.00,1.00,0.186,0.00118,128.60,2.4768,614.40
760000,723,1.317,0.072,11.64,26151,24734,56,0,1363,26,344289.9,25273.6,0.002,0.190,0.372,0.437,1668,7.90,2.97,0.01,0.22,0.06,0.69,0.00,0.07,7.83,2.85,0.01,0.19,0.004,0.038,62,0.530,0.159,0.831,0.001,0.008,18291,13671,1,0.968,0.032,0.001,5135,0.122,0.272,0.001,34.44,12351,0,972.061,0.000,0.015,214467,1.00,17.66,0.000,0.001,0.001,6,7,10,32,5711,0.022,1.12,0.0061,0.001,12,0.148,0.000,0.238,0.023,2.32,4.02,3.15,0.01,0.001,1.00,1.00,1.00,0.148,0.00126,127.88,2.5261,593.65
770000,719,1.356,0.069,12.22,27641,26114,40,0,1491,30,352676.7,29496.9,0.003,0.205,0.382,0.411,1581,7.87,3.13,0.00,0.07,0.03,0.47,0.00,0.00,7.83,3.00,0.00,0.00,0.002,0.024,52,0.559,0.192,0.800,0.001,0.007,19480,14001,2,0.924,0.060,0.000,8084,0.102,0.196,0.000,35.27,13774,0,983.229,0.000,0.017,235577,1.00,17.68,0.000,0.000,0.000,6,7,10,48,5655,0.022,8.53,0.0063,0.000,11,0.148,0.000,0.221,0.043,2.32,4.05,3.12,0.00,0.000,1.00,1.00,1.00,0.148,0.00142,119.64,2.9530,616.84
780000,707,1.277,0.138,12.59,27804,26155,48,0,1613,12,352069.7,28622.7,0.002,0.205,0.394,0.399,1535,7.58,2.68,0.01,0.27,0.09,1.97,0.00,0.00,7.47,2.11,0.00,0.00,0.003,0.043,50,0.519,0.184,0.803,0.000,0.013,18917,12749,2,0.970,0.000,0.000,18702,0.117,0.737,0.010,35.32,14118,0,2385.222,0.000,0.007,243131,1.01,17.97,0.000,0.000,0.000,6,7,9,52,5358,0.020,13.93,0.0067,0.000,14,0.152,0.000,0.221,0.032,2.24,4.03,3.00,0.00,0.000,1.02,1.02,1.01,0.152,0.00144,114.19,2.8665,650.26
790000,723,1.318,0.068,12.40,27499,25920,46,1,1516,15,348004.8,27979.0,0.002,0.198,0.400,0.401,1547,7.72,2.59,0.02,0.39,0.03,0.35,0.00,0.07,7.67,2.53,0.00,0.07,0.003,0.044,65,0.552,0.173,0.813,0.000,0.014,18786,12827,1,0.945,0.055,0.001,10994,0.119,0.186,0.000,34.69,14056,207,1865.268,0.000,0.008,207900,1.01,17.80,0.000,0.000,0.001,6,7,10,33,5585,0.021,27.63,0.0063,0.000,7,0.136,0.000,0.224,0.040,2.30,3.95,3.16,0.00,0.001,1.01,1.01,1.01,0.136,0.00135,101.12,2.7939,598.84
800000,733,1.319,0.074,12.23,28882,27211,47,0,1614,34,353083.3,30083.8,0.002,0.187,0.387,0.424,1516,7.57,3.27,0.05,0.92,0.07,0.61,0.03,0.46,7.42,3.05,0.00,0.00,0.009,0.068,78,0.524,0.168,0.819,0.003,0.011,19891,14638,4,0.846,0.003,0.008,11939,0.102,0.255,0.001,35.32,14301,0,884.818,0.000,0.019,217276,1.02,18.03,0.000,0.004,0.000,6,7,10,46,5550,0.021,3.30,0.0065,0.000,10,0.147,0.000,0.233,0.033,2.31,3.90,3.13,0.00,0.000,1.02,1.02,1.02,0.147,0.00128,124.82,3.0146,651.50
810000,759,1.285,0.072,12.19,29037,27374,44,0,1593,17,355670.4,29894.3,0.002,0.189,0.395,0.414,1548,7.46,2.61,0.01,0.18,0.01,0.14,0.00,0.04,7.44,2.61,0.00,0.00,0.001,0.015,70,0.598,0.209,0.775,0.001,0.014,20178,14848,2,0.908,0.055,0.001,19313,0.114,0.210,0.001,35.58,14059,0,1758.486,0.000,0.012,214726,1.01,18.08,0.000,0.000,0.000,6,7,9,32,5664,0.022,3.01,0.0063,0.000,15,0.143,0.000,0.232,0.033,2.23,3.92,3.06,0.00,0.000,1.01,1.01,1.01,0.143,0.00124,124.85,2.9950,694.62
820000,704,1.353,0.080,12.17,28604,27210,58,0,1391,11,355928.2,29583.3,0.001,0.195,0.397,0.407,1569,7.99,3.12,0.00,0.04,0.04,0.63,0.00,0.11,7.95,3.01,0.00,0.00,0.002,0.029,70,0.483,0.182,0.810,0.000,0.009,19979,14573,4,0.926,0.000,0.001,17226,0.161,0.284,0.001,35.62,13587,0,2689.387,0.000,0.010,213377,1.00,17.68,0.000,0.001,0.000,6,7,11,36,5628,0.021,3.25,0.0064,0.000,9,0.139,0.000,0.229,0.036,2.27,4.04,3.13,0.00,0.000,1.00,1.00,1.00,0.140,0.00140,124.57,2.9650,750.16
