step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
310000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,618.3,142.8,1,2,1.00,1.00,1.00,0.0176,177.82
320000,8,633,8.52,0.05,0.01,0.00,8.45,0.00,1.03,0.000,0.076,324748.1,7625.7,2,12,2.27,1.04,1.03,0.7603,37.82
320000,2,118,9.17,0.28,0.00,0.00,8.89,0.00,1.11,0.000,0.246,68343.0,3774.7,2,11,2.16,1.12,1.16,0.3747,7.36
320000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,591.0,111.8,1,2,3.00,1.00,1.00,0.0153,148.30
330000,8,629,8.77,0.05,0.02,0.00,8.70,0.00,1.03,0.000,0.075,324844.9,7547.0,2,5,2.37,1.03,1.03,0.7524,9.00
330000,2,120,9.28,0.17,0.04,0.00,9.07,0.00,1.05,0.000,0.246,67654.2,3877.9,1,21,2.11,1.00,1.09,0.3845,4.82
330000,0,5,13.40,0.00,0.00,0.00,13.40,0.00,1.00,0.000,0.000,576.5,117.4,1,5,3.00,1.00,1.00,0.0163,170.32
340000,8,637,8.74,0.00,0.01,0.00,8.73,0.00,1.00,0.000,0.080,319964.4,7451.4,2,15,2.32,1.00,1.00,0.7443,13.33
340000,2,127,9.20,0.11,0.01,0.00,9.09,0.00,1.07,0.000,0.260,64971.9,3371.4,2,22,2.13,1.07,1.07,0.3344,1.69
340000,0,7,7.57,0.00,0.00,0.00,7.57,0.00,1.00,0.000,0.000,593.9,109.5,1,6,2.71,1.00,1.00,0.0138,163.08
350000,8,650,8.72,0.03,0.00,0.00,8.69,0.00,1.03,0.000,0.086,326780.6,7500.0,2,6,2.26,1.03,1.02,0.7487,9.58
350000,2,126,8.98,0.02,0.02,0.00,8.93,0.00,1.01,0.000,0.221,67913.7,3406.2,3,8,2.02,1.01,1.01,0.3384,3.13
350000,0,4,9.75,0.00,0.00,0.00,9.75,0.00,1.00,0.000,0.000,593.4,122.3,2,4,1.00,1.00,1.00,0.0166,175.28
360000,8,571,9.02,0.02,0.00,0.08,8.92,0.00,1.01,0.000,0.100,311196.0,7300.3,2,0,2.25,1.02,1.01,0.7296,8.58
360000,2,138,8.63,0.00,0.00,0.00,8.63,0.00,1.00,0.000,0.219,68127.3,3625.7,2,0,2.12,1.00,1.00,0.3589,4.37
360000,0,5,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,683.9,156.7,3,5,2.20,1.00,1.00,0.0209,186.82
370000,8,624,8.60,0.02,0.01,0.00,8.57,0.00,1.02,0.000,0.088,283594.9,7037.5,3,1,2.25,1.02,1.02,0.7031,9.29
370000,2,139,9.49,0.05,0.01,0.00,9.43,0.00,1.02,0.000,0.243,68200.3,3457.2,2,1,2.16,1.00,1.03,0.3416,3.28
370000,0,7,8.57,0.00,0.00,0.00,8.57,0.00,1.00,0.000,0.000,705.8,173.0,2,7,2.29,1.00,1.00,0.0226,193.64
380000,8,651,8.64,0.01,0.00,0.00,8.63,0.00,1.01,0.000,0.081,324688.6,7636.2,3,4,2.29,1.01,1.00,0.7610,11.50
380000,2,127,10.39,0.01,0.00,0.00,10.38,0.00,1.00,0.000,0.262,69319.5,3977.8,4,2,2.06,1.00,1.00,0.3957,3.30
380000,0,2,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,566.5,185.4,1,1,2.00,1.00,1.00,0.0194,154.70
390000,8,642,8.61,0.04,0.00,0.00,8.57,0.00,1.03,0.000,0.073,320502.2,7450.4,3,16,2.34,1.03,1.02,0.7429,12.60
390000,2,110,9.77,0.01,0.02,0.00,9.75,0.00,1.00,0.000,0.251,62728.3,3375.7,2,18,2.21,1.00,1.00,0.3367,2.47
390000,0,4,6.50,0.00,0.00,0.00,6.50,0.00,1.00,0.000,0.000,576.9,153.0,1,4,1.75,1.00,1.00,0.0172,144.08
400000,8,659,8.72,0.09,0.00,0.08,8.55,0.00,1.04,0.000,0.076,325837.0,7625.3,2,4,2.37,1.05,1.03,0.7605,11.48
400000,2,128,9.47,0.41,0.02,0.00,9.04,0.00,1.18,0.000,0.227,64049.2,3172.3,2,1,2.45,1.17,1.18,0.3163,1.58
400000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,692.3,140.1,1,2,3.00,1.00,1.00,0.0150,128.00
410000,8,642,8.79,0.07,0.00,0.00,8.71,0.00,1.03,0.000,0.077,331544.1,7607.1,2,0,2.40,1.04,1.04,0.7594,10.52
410000,2,114,11.68,0.00,0.00,0.00,11.68,0.00,1.00,0.000,0.247,65124.1,3834.8,1,0,2.43,1.00,1.00,0.3819,2.49
410000,0,5,12.60,0.00,0.00,0.00,12.60,0.00,1.00,0.000,0.000,817.2,202.2,1,5,3.00,1.00,1.00,0.0233,131.37
420000,8,657,8.92,0.06,0.00,0.00,8.86,0.00,1.03,0.000,0.082,332211.2,7753.5,2,0,2.31,1.04,1.02,0.7741,15.04
420000,2,121,11.50,0.20,0.02,0.00,11.27,0.00,1.12,0.000,0.256,67549.0,5311.2,4,0,2.13,1.11,1.13,0.5293,6.64
420000,0,6,8.83,0.00,0.00,0.00,8.83,0.00,1.00,0.000,0.000,691.9,253.6,3,6,2.50,1.00,1.00,0.0294,134.33
430000,8,644,8.64,0.03,0.01,0.00,8.61,0.00,1.02,0.000,0.074,334051.0,7708.0,3,3,2.25,1.03,1.03,0.7692,12.90
430000,2,122,9.47,0.05,0.00,0.00,9.42,0.00,1.04,0.000,0.224,64409.5,3782.6,4,2,2.48,1.04,1.04,0.3761,3.62
430000,0,4,14.75,0.00,0.00,0.00,14.75,0.00,1.00,0.000,0.000,791.1,191.1,2,4,2.75,1.00,1.00,0.0209,122.23
440000,8,670,8.64,0.06,0.01,0.00,8.58,0.00,1.03,0.000,0.075,333629.5,7633.9,2,0,2.38,1.04,1.05,0.7616,12.12
440000,2,122,10.36,0.02,0.10,0.00,10.24,0.00,1.02,0.000,0.234,66045.4,4269.6,2,0,2.16,1.03,1.03,0.4249,8.61
440000,0,3,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,816.1,187.7,1,3,2.00,1.00,1.00,0.0224,117.48
450000,8,647,8.86,0.01,0.01,0.00,8.84,0.00,1.01,0.000,0.081,331172.4,7538.9,3,3,2.36,1.01,1.01,0.7526,12.41
450000,2,116,10.78,0.13,0.01,0.00,10.64,0.00,1.06,0.000,0.235,67105.1,4577.4,2,0,2.41,1.04,1.11,0.4550,4.16
450000,0,2,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,703.4,137.6,2,2,3.50,1.00,1.00,0.0159,104.25
460000,8,638,9.37,0.07,0.00,0.00,9.30,0.00,1.03,0.000,0.078,335605.3,7769.7,3,3,2.44,1.04,1.02,0.7754,13.15
460000,2,118,9.58,0.11,0.02,0.00,9.45,0.00,1.07,0.000,0.211,67033.7,3815.2,3,0,2.07,1.06,1.06,0.3795,2.02
460000,0,2,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,858.4,178.4,2,2,2.50,1.00,1.00,0.0209,100.83
470000,8,645,9.66,0.13,0.00,0.00,9.53,0.00,1.06,0.000,0.081,335341.6,7667.1,2,0,2.35,1.07,1.06,0.7657,16.57
470000,2,130,9.81,0.09,0.01,0.00,9.71,0.00,1.06,0.000,0.235,67356.8,3693.4,2,0,2.23,1.08,1.10,0.3663,5.95
470000,0,3,9.00,0.33,0.00,0.00,8.67,0.00,1.11,0.000,0.000,926.1,202.4,2,2,2.33,1.00,1.33,0.0252,104.83
480000,8,640,9.37,0.02,0.00,0.00,9.35,0.00,1.01,0.000,0.085,336267.9,7813.4,2,0,2.32,1.01,1.01,0.7803,12.87
480000,2,127,9.08,0.03,0.00,0.00,9.05,0.00,1.03,0.000,0.215,67918.5,3812.6,2,0,2.26,1.04,1.05,0.3781,4.58
480000,0,5,18.60,0.00,0.00,0.00,18.60,0.00,1.00,0.000,0.000,938.1,201.1,3,5,4.00,1.00,1.00,0.0235,103.22
490000,8,626,9.23,0.04,0.00,0.00,9.19,0.00,1.03,0.000,0.082,331893.6,7575.7,2,0,2.44,1.03,1.03,0.7564,9.51
490000,2,124,9.73,0.21,0.00,0.00,9.52,0.00,1.06,0.000,0.222,68135.8,3741.7,2,0,2.06,1.02,1.12,0.3711,3.76
490000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,830.7,193.2,1,2,1.50,1.00,1.00,0.0235,108.74
500000,8,638,9.07,0.08,0.00,0.00,9.00,0.00,1.03,0.000,0.084,332690.7,7721.8,3,4,2.30,1.03,1.02,0.7721,20.18
500000,2,127,9.93,0.17,0.00,0.00,9.76,0.00,1.09,0.000,0.240,68448.2,3764.5,4,2,1.98,1.10,1.11,0.3743,4.98
500000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,738.0,167.8,1,1,3.00,1.00,1.00,0.0205,112.80
510000,8,566,9.20,0.10,0.00,0.01,9.10,0.00,1.05,0.000,0.092,308068.7,7236.0,2,19,2.34,1.06,1.05,0.7214,9.64
510000,2,106,9.83,0.22,0.04,0.00,9.58,0.00,1.10,0.000,0.254,62019.5,3587.7,3,13,2.58,1.14,1.17,0.3580,1.90
510000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,550.5,109.5,1,2,2.00,1.00,1.00,0.0120,108.40
520000,8,443,9.81,0.03,0.01,0.00,9.76,0.00,1.03,0.000,0.102,254003.3,6658.9,3,10,2.32,1.03,1.03,0.6658,9.26
520000,2,123,9.67,0.19,0.01,0.00,9.48,0.00,1.10,0.000,0.273,60067.8,3394.9,3,15,2.18,1.10,1.11,0.3384,1.14
520000,0,2,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,481.9,93.2,2,2,2.50,1.00,1.00,0.0110,115.46
530000,8,534,10.90,0.04,0.00,0.00,10.85,0.00,1.02,0.000,0.111,281696.7,7489.4,4,20,2.28,1.00,1.03,0.7482,6.66
530000,2,107,11.14,0.23,0.00,0.00,10.91,0.00,1.08,0.000,0.289,64269.7,3296.4,4,10,2.36,1.10,1.09,0.3289,0.46
530000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,350.0,66.7,1,1,3.00,1.00,1.00,0.0076,115.43
540000,8,608,10.78,0.08,0.01,0.00,10.70,0.00,1.02,0.000,0.098,310461.4,7804.1,3,28,2.42,1.00,1.03,0.7790,11.12
540000,2,107,10.87,0.39,0.00,0.00,10.48,0.00,1.14,0.000,0.276,61541.3,3386.2,2,15,2.83,1.12,1.15,0.3392,2.39
540000,0,5,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,298.5,34.9,1,5,3.00,1.00,1.00,0.0041,107.69
550000,8,544,11.24,0.04,0.00,0.00,11.21,0.00,1.01,0.000,0.106,305559.0,7837.4,2,9,2.40,1.00,1.02,0.7832,8.64
550000,2,102,12.16,0.02,0.00,0.00,12.14,0.00,1.01,0.000,0.255,61285.8,3768.4,1,4,2.46,1.01,1.00,0.3764,4.09
550000,0,2,29.00,0.00,0.00,0.00,29.00,0.00,1.00,0.000,0.000,346.3,53.7,1,1,4.50,1.00,1.00,0.0070,116.41
560000,8,570,10.56,0.00,0.00,0.00,10.56,0.00,1.00,0.000,0.090,309273.8,7874.5,2,16,2.51,1.00,1.00,0.7858,11.08
560000,2,111,10.98,0.00,0.01,0.00,10.97,0.00,1.00,0.000,0.278,64038.8,3888.1,2,8,2.61,1.00,1.00,0.3882,4.60
560000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,483.3,141.2,2,2,2.50,1.00,1.00,0.0164,115.83
570000,8,607,10.90,0.01,0.00,0.00,10.89,0.00,1.00,0.000,0.094,319483.0,8102.0,2,4,2.44,1.00,1.01,0.8093,12.20
570000,2,112,10.83,0.08,0.01,0.01,10.73,0.00,1.05,0.000,0.228,62613.4,3935.7,2,2,2.54,1.05,1.07,0.3927,6.62
570000,0,2,9.50,0.00,0.00,0.00,9.50,0.00,1.00,0.000,0.000,468.6,94.0,2,2,3.50,1.00,1.00,0.0116,119.07
580000,8,601,10.78,0.01,0.00,0.00,10.77,0.00,1.00,0.000,0.094,332073.5,8007.6,3,0,2.50,1.01,1.00,0.7991,9.32
580000,2,107,10.22,0.03,0.03,0.00,10.17,0.00,1.01,0.000,0.202,62982.9,3519.5,2,0,2.67,1.02,1.02,0.3499,6.10
580000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,719.1,183.7,0,0,-0.00,-0.00,-0.00,0.0208,111.01
590000,8,592,11.23,0.01,0.01,0.02,11.19,0.00,1.01,0.000,0.087,334902.7,8054.7,3,0,2.54,1.01,1.01,0.8048,11.65
590000,2,110,10.83,0.02,0.01,0.00,10.80,0.00,1.00,0.000,0.221,64323.6,3610.7,1,0,2.51,1.00,1.01,0.3586,4.00
590000,0,10,8.70,0.00,0.00,0.00,8.70,0.00,1.00,0.000,0.000,737.9,226.1,2,9,2.50,1.00,1.00,0.0263,116.04
600000,8,470,11.36,0.03,0.03,0.00,11.30,0.00,1.01,0.000,0.105,312694.0,7684.5,2,0,2.41,1.00,1.02,0.7679,5.67
