step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
410000,685,1.480,0.036,10.11,28287,26504,73,0,1687,16,367328.4,10793.7,0.031,0.216,0.311,0.442,1676,10.41,3.27,0.02,0.35,0.07,0.87,0.00,0.00,10.32,3.08,0.00,0.00,0.003,0.036,82,0.323,0.218,0.769,0.001,0.012,16482,13700,1,0.841,0.159,0.000,4654,0.127,0.105,0.000,36.66,10508,0,674.609,0.000,0.004,133304,1.01,17.91,0.000,0.001,0.000,8,10,13,38,7132,0.027,0.18,0.0052,0.007,5,0.088,0.000,0.249,0.033,2.73,3.18,3.91,0.00,0.000,1.01,1.01,1.01,0.088,0.00202,126.47,1.0798,179.21
420000,696,1.497,0.042,10.41,29222,27407,84,0,1720,16,372175.9,10827.9,0.026,0.215,0.319,0.441,1668,9.99,2.93,0.02,0.24,0.06,0.85,0.02,0.41,9.89,2.69,0.00,0.00,0.003,0.034,70,0.260,0.205,0.774,0.000,0.020,16713,14604,2,0.849,0.076,0.003,5722,0.109,0.095,0.000,37.16,10365,0,676.744,0.000,0.004,144942,1.01,18.35,0.000,0.001,0.000,8,10,12,35,6955,0.027,0.20,0.0054,0.007,3,0.094,0.000,0.245,0.030,2.68,3.12,3.74,0.00,0.000,1.00,1.01,1.01,0.094,0.00197,125.95,1.0831,179.09
430000,684,1.450,0.044,10.62,31038,29096,83,0,1871,12,378230.8,11288.2,0.025,0.170,0.322,0.483,1564,10.14,3.16,0.02,0.34,0.05,0.91,0.03,0.65,10.03,2.72,0.00,0.00,0.002,0.034,68,0.246,0.189,0.801,0.000,0.010,17671,16107,3,0.848,0.000,0.004,5558,0.087,0.116,0.000,37.74,11437,0,940.682,0.000,0.006,133522,1.01,18.19,0.000,0.000,0.000,8,10,13,49,6936,0.026,0.17,0.0055,0.000,5,0.105,0.000,0.247,0.031,2.70,3.16,3.77,0.00,0.000,1.01,1.01,1.01,0.105,0.00158,125.41,1.1297,183.79
440000,725,1.439,0.046,10.58,31288,29379,102,0,1766,2,380979.8,11466.3,0.028,0.189,0.318,0.465,1529,9.77,2.60,0.01,0.22,0.00,0.04,0.00,0.00,9.76,2.62,0.00,0.00,0.000,0.003,74,0.302,0.222,0.767,0.000,0.011,17934,16201,3,0.829,0.000,0.000,5784,0.129,0.149,0.000,37.99,11759,0,5733.149,0.000,0.003,164039,1.01,18.59,0.000,0.000,0.000,7,9,11,34,7086,0.027,0.27,0.0054,0.000,6,0.116,0.000,0.250,0.033,2.55,3.11,3.62,0.00,0.000,1.01,1.01,1.01,0.117,0.00169,125.05,1.1478,191.36
450000,720,1.444,0.048,10.58,31842,29894,95,0,1858,2,380251.4,11237.2,0.030,0.167,0.323,0.480,1467,9.73,2.96,0.00,0.08,0.08,1.02,0.01,0.15,9.64,2.72,0.00,0.00,0.004,0.049,79,0.303,0.203,0.790,0.000,0.007,18164,16509,3,0.842,0.028,0.001,5910,0.117,0.141,0.000,37.94,11924,0,5618.620,0.000,0.003,160826,1.00,18.68,0.000,0.000,0.000,7,9,12,35,7002,0.027,0.23,0.0055,0.000,7,0.127,0.000,0.250,0.027,2.62,3.17,3.50,0.00,0.000,1.00,1.00,1.00,0.127,0.00145,125.15,1.1225,175.55
460000,723,1.483,0.046,10.64,31527,29669,99,0,1756,0,378000.4,11008.7,0.034,0.147,0.332,0.487,1509,9.58,2.94,0.00,0.00,0.04,0.68,0.00,0.00,9.54,2.79,0.00,0.00,0.001,0.025,61,0.253,0.213,0.783,0.000,0.004,17858,15818,3,0.827,0.001,0.000,5337,0.127,0.105,0.000,37.70,11628,0,11008.699,0.000,0.001,148404,1.00,18.80,0.000,0.000,0.000,7,9,11,40,6923,0.026,0.20,0.0055,0.000,10,0.133,0.000,0.244,0.027,2.64,3.11,3.48,0.00,0.000,1.00,1.00,1.00,0.133,0.00127,125.41,1.1019,181.14
470000,735,1.401,0.049,10.72,31724,29795,92,0,1825,5,378723.5,10718.7,0.037,0.144,0.322,0.497,1361,9.46,2.28,0.01,0.33,0.01,0.20,0.00,0.00,9.43,2.29,0.00,0.00,0.001,0.022,59,0.411,0.192,0.797,0.000,0.011,17579,15898,3,0.839,0.000,0.000,6502,0.117,0.122,0.000,37.80,11259,0,2143.742,0.000,0.000,139187,1.01,19.12,0.000,0.000,0.000,8,9,11,30,6951,0.027,0.14,0.0055,0.000,5,0.128,0.000,0.246,0.023,2.46,3.18,3.28,0.00,0.000,1.01,1.01,1.01,0.128,0.00123,125.37,1.0723,182.41
480000,732,1.381,0.052,10.75,32734,30989,109,0,1639,2,382846.8,10907.9,0.035,0.130,0.323,0.513,1515,9.56,2.65,0.00,0.00,0.04,0.49,0.00,0.04,9.52,2.64,0.00,0.00,0.004,0.055,53,0.536,0.167,0.816,0.001,0.016,18759,17733,3,0.855,0.000,0.001,8460,0.124,0.118,0.000,38.18,11516,0,5453.926,0.000,0.003,146587,1.00,19.06,0.000,0.000,0.000,8,9,12,33,7001,0.027,0.20,0.0055,0.001,4,0.148,0.000,0.249,0.025,2.50,3.14,3.33,0.00,0.000,1.00,1.00,1.00,0.148,0.00107,124.93,1.0911,181.70
490000,724,1.414,0.055,10.69,32659,30984,85,0,1598,7,382614.8,10604.3,0.029,0.127,0.328,0.515,1532,9.38,2.74,0.01,0.16,0.07,1.06,0.00,0.00,9.31,2.45,0.01,0.26,0.002,0.040,57,0.583,0.181,0.811,0.000,0.008,18707,17612,2,0.416,0.503,0.000,8732,0.128,0.128,0.000,38.17,10991,0,1514.898,0.000,0.001,137229,1.00,19.25,0.000,0.000,0.001,8,9,11,43,6792,0.026,0.23,0.0057,0.000,8,0.140,0.000,0.254,0.024,2.58,3.13,3.24,0.01,0.001,1.01,1.00,1.00,0.140,0.00107,124.92,1.0585,159.35
500000,720,1.411,0.055,10.62,32171,30369,110,0,1696,8,381248.0,10660.7,0.026,0.132,0.325,0.517,1591,9.52,3.80,0.03,0.68,0.04,0.47,0.00,0.00,9.45,3.42,0.00,0.00,0.003,0.042,57,0.564,0.199,0.786,0.000,0.015,18179,17591,2,0.878,0.000,0.000,7935,0.126,0.157,0.000,38.03,10524,0,1332.589,0.000,0.001,145616,1.01,19.27,0.001,0.000,0.000,8,9,11,64,6854,0.026,0.19,0.0056,0.000,2,0.143,0.000,0.247,0.023,2.53,3.07,3.29,0.00,0.000,1.01,1.01,1.01,0.144,0.00112,125.10,1.0664,160.02
510000,732,1.373,0.052,10.63,32153,30297,100,0,1744,12,380400.2,10890.9,0.023,0.133,0.328,0.515,1581,9.61,3.27,0.00,0.00,0.02,0.44,0.00,0.00,9.59,3.18,0.00,0.00,0.001,0.017,65,0.549,0.184,0.807,0.001,0.007,17991,17219,1,0.848,0.152,0.000,4905,0.114,0.156,0.000,37.95,10580,0,907.574,0.000,0.003,143110,1.00,19.17,0.000,0.001,0.000,8,9,11,44,7038,0.027,0.17,0.0054,0.005,4,0.141,0.000,0.248,0.024,2.49,3.11,3.32,0.00,0.000,1.00,1.00,1.00,0.141,0.00111,125.20,1.0890,155.46
520000,676,1.479,0.053,10.60,31900,29964,108,0,1884,15,372635.0,11004.6,0.022,0.124,0.347,0.507,1445,9.25,2.46,0.03,0.44,0.05,0.67,0.00,0.00,9.16,2.12,0.00,0.00,0.004,0.048,50,0.392,0.160,0.824,0.000,0.016,18323,16703,2,0.917,0.000,0.000,5114,0.115,0.145,0.000,37.17,11200,0,733.637,0.000,0.003,124467,1.01,19.25,0.000,0.000,0.000,8,9,11,46,6252,0.024,0.24,0.0060,0.016,0,0.133,0.000,0.260,0.026,2.57,3.12,3.27,0.00,0.000,1.01,1.01,1.01,0.133,0.00109,125.91,1.1003,151.85
530000,707,1.402,0.055,10.87,31184,29096,94,1,1962,20,360317.8,10639.4,0.017,0.121,0.348,0.514,1483,9.57,2.98,0.01,0.12,0.10,0.93,0.00,0.04,9.47,2.78,0.00,0.00,0.007,0.063,78,0.465,0.180,0.810,0.000,0.010,18342,16432,2,0.955,0.007,0.001,5691,0.098,0.160,0.000,35.93,10717,813,531.971,0.000,0.003,91738,1.00,18.98,0.000,0.000,0.000,8,9,12,41,6769,0.026,0.25,0.0054,0.034,4,0.105,0.000,0.279,0.026,2.63,3.20,3.34,0.00,0.000,1.00,1.00,1.00,0.105,0.00101,127.14,1.0619,128.52
540000,719,1.386,0.052,10.93,32777,30657,140,0,1968,22,374769.4,10985.4,0.019,0.103,0.334,0.544,1392,9.36,3.09,0.04,0.39,0.04,0.62,0.00,0.08,9.27,2.87,0.00,0.00,0.002,0.035,65,0.426,0.177,0.818,0.003,0.003,18247,15974,2,0.993,0.000,0.003,6943,0.129,0.141,0.000,37.39,12160,0,499.338,0.000,0.006,67456,1.01,19.23,0.000,0.000,0.000,8,9,11,44,6728,0.026,0.18,0.0056,0.018,4,0.086,0.000,0.263,0.022,2.57,3.15,3.26,0.00,0.001,1.01,1.02,1.01,0.086,0.00090,125.75,1.0996,136.56
550000,723,1.367,0.047,10.84,32956,30902,120,0,1930,32,378066.1,10949.9,0.027,0.119,0.331,0.523,1493,9.29,2.79,0.02,0.46,0.01,0.24,0.00,0.00,9.25,2.56,0.00,0.00,0.001,0.015,62,0.541,0.192,0.797,0.001,0.010,17876,16283,3,0.528,0.008,0.000,6313,0.148,0.094,0.000,37.68,12148,0,342.184,0.000,0.003,81913,1.00,19.23,0.000,0.000,0.000,7,9,11,46,6714,0.026,0.15,0.0057,0.004,6,0.090,0.000,0.259,0.021,2.51,3.13,3.26,0.00,0.000,1.00,1.00,1.00,0.090,0.00098,125.48,1.0929,114.56
560000,728,1.469,0.046,11.03,32862,30788,113,0,1956,12,381004.5,10787.3,0.028,0.119,0.340,0.513,1536,9.34,2.85,0.00,0.04,0.01,0.27,0.00,0.00,9.33,2.83,0.00,0.00,0.001,0.020,67,0.593,0.166,0.827,0.000,0.007,18024,16702,1,0.584,0.416,0.000,5106,0.146,0.097,0.000,37.98,11861,0,898.941,0.000,0.003,85520,1.00,19.38,0.000,0.001,0.000,8,9,11,43,6800,0.026,0.10,0.0056,0.008,1,0.094,0.000,0.258,0.019,2.51,3.12,3.20,0.00,0.000,1.00,1.00,1.00,0.094,0.00100,125.24,1.0799,125.00
570000,728,1.365,0.057,10.91,32059,30099,123,0,1837,5,377500.6,10688.1,0.032,0.113,0.343,0.512,1533,9.81,3.16,0.00,0.00,0.04,0.49,0.01,0.30,9.77,3.05,0.00,0.00,0.002,0.027,65,0.599,0.205,0.790,0.000,0.005,17924,16365,2,0.534,0.010,0.001,6972,0.112,0.191,0.001,37.66,11685,0,2137.629,0.000,0.000,79926,1.00,19.06,0.000,0.000,0.000,8,9,13,39,7144,0.027,0.11,0.0053,0.014,1,0.094,0.000,0.256,0.022,2.54,3.18,3.29,0.00,0.000,1.00,1.00,1.00,0.094,0.00098,125.54,1.0702,135.16
580000,756,1.368,0.048,10.90,31891,29880,111,0,1872,5,379135.6,10955.5,0.028,0.122,0.334,0.516,1544,9.56,3.35,0.03,0.39,0.05,0.97,0.01,0.37,9.47,2.84,0.00,0.00,0.002,0.039,55,0.644,0.196,0.788,0.000,0.016,17869,15845,3,0.485,0.000,0.003,7463,0.123,0.106,0.000,37.78,11799,0,2191.096,0.000,0.000,96457,1.01,19.30,0.000,0.000,0.000,8,9,11,62,7227,0.028,0.14,0.0053,0.000,9,0.105,0.000,0.255,0.024,2.51,3.14,3.22,0.00,0.000,1.01,1.02,1.01,0.105,0.00102,125.40,1.0960,136.26
590000,741,1.434,0.054,11.00,32474,30452,110,0,1927,17,382251.7,10653.5,0.035,0.130,0.323,0.512,1366,9.30,2.94,0.01,0.13,0.01,0.16,0.00,0.00,9.28,2.91,0.00,0.00,0.001,0.014,60,0.534,0.170,0.827,0.001,0.001,17857,16051,2,0.437,0.483,0.000,3866,0.120,0.131,0.000,38.12,11529,0,626.678,0.000,0.003,118096,1.00,19.28,0.000,0.000,0.000,8,9,11,38,6890,0.026,0.14,0.0056,0.003,6,0.119,0.000,0.251,0.019,2.56,3.13,3.25,0.00,0.000,1.00,1.00,1.00,0.119,0.00108,125.06,1.0655,135.75
600000,693,1.426,0.057,11.00,32271,30232,112,0,1975,10,376254.8,10790.1,0.035,0.127,0.319,0.519,1457,9.55,3.79,0.06,1.17,0.08,0.85,0.00,0.00,9.41,3.02,0.01,0.15,0.005,0.051,65,0.470,0.182,0.805,0.000,0.013,17961,16631,2,0.430,0.522,0.000,4703,0.135,0.137,0.000,37.56,11554,0,1079.007,0.000,0.003,127493,1.02,19.16,0.001,0.000,0.001,8,9,12,64,6616,0.025,0.18,0.0058,0.016,1,0.131,0.000,0.252,0.021,2.55,3.16,3.27,0.01,0.001,1.01,1.02,1.01,0.131,0.00110,125.58,1.0794,135.77
610000,733,1.445,0.055,11.17,32280,30261,114,0,1865,11,372550.3,10999.2,0.036,0.131,0.327,0.507,1507,9.32,2.85,0.00,0.05,0.15,1.47,0.00,0.00,9.17,2.55,0.00,0.00,0.009,0.077,68,0.304,0.196,0.790,0.000,0.014,18127,16107,3,0.413,0.471,0.000,6883,0.120,0.124,0.000,37.18,12120,0,999.931,0.000,0.003,136593,1.00,19.02,0.000,0.000,0.000,8,9,12,37,6833,0.026,0.18,0.0055,0.022,1,0.138,0.000,0.250,0.025,2.65,3.14,3.37,0.00,0.000,1.00,1.00,1.00,0.138,0.00105,125.96,1.0994,127.10
620000,708,1.430,0.056,10.94,31799,29860,96,0,1868,13,373697.2,11149.3,0.026,0.123,0.345,0.506,1504,9.44,3.27,0.03,0.75,0.02,0.33,0.01,0.15,9.38,2.94,0.00,0.00,0.003,0.041,70,0.288,0.172,0.815,0.000,0.013,17816,15416,3,0.852,0.000,0.001,4639,0.149,0.164,0.000,37.31,12591,0,857.640,0.000,0.001,113585,1.01,19.00,0.000,0.001,0.000,8,9,12,55,6680,0.025,0.18,0.0056,0.021,5,0.123,0.000,0.259,0.028,2.55,3.13,3.39,0.00,0.000,1.01,1.01,1.01,0.123,0.00106,125.82,1.1164,138.17
630000,680,1.363,0.052,10.84,30401,28580,98,0,1751,19,362815.9,10524.8,0.029,0.126,0.334,0.510,1574,9.74,3.54,0.03,0.31,0.01,0.16,0.00,0.09,9.70,3.40,0.00,0.00,0.001,0.014,65,0.474,0.179,0.813,0.001,0.006,17219,15206,3,0.600,0.212,0.003,7360,0.136,0.143,0.000,36.17,11740,0,553.938,0.000,0.003,120136,1.01,18.90,0.001,0.001,0.000,8,9,12,64,6626,0.025,0.18,0.0055,0.051,3,0.130,0.000,0.255,0.028,2.62,3.19,3.38,0.00,0.000,1.01,1.01,1.01,0.130,0.00108,126.96,1.0530,140.65
640000,635,1.389,0.055,11.04,29964,28144,105,0,1760,9,348041.8,10226.8,0.032,0.115,0.338,0.514,1676,9.28,2.60,0.00,0.00,0.06,0.69,0.02,0.28,9.21,2.49,0.00,0.00,0.004,0.039,49,0.613,0.189,0.802,0.000,0.009,17255,14824,3,0.550,0.000,0.003,6415,0.160,0.150,0.000,34.71,11500,0,1136.316,0.000,0.000,109310,1.00,19.42,0.000,0.002,0.000,8,9,11,29,5894,0.022,0.19,0.0060,0.025,3,0.136,0.000,0.270,0.025,2.54,3.11,3.19,0.00,0.000,1.00,1.00,1.00,0.136,0.00101,128.42,1.0233,143.25
650000,691,1.430,0.054,10.92,31163,29114,122,0,1871,18,346857.4,10557.4,0.027,0.106,0.338,0.529,1668,9.26,2.35,0.00,0.04,0.01,0.23,0.00,0.04,9.25,2.35,0.00,0.00,0.001,0.016,50,0.554,0.187,0.803,0.000,0.010,18760,15833,2,0.355,0.556,0.001,5414,0.127,0.129,0.000,34.56,11844,0,586.521,0.000,0.004,104688,1.00,19.42,0.000,0.000,0.000,8,9,12,34,6397,0.024,0.21,0.0054,0.036,1,0.141,0.000,0.292,0.025,2.49,3.10,3.20,0.00,0.000,1.00,1.00,1.00,0.141,0.00084,128.54,1.0558,140.29
660000,708,1.443,0.059,11.10,32102,29947,114,0,2024,27,372009.0,11475.1,0.024,0.107,0.335,0.533,1573,9.87,4.39,0.12,2.20,0.10,1.86,0.00,0.05,9.65,2.69,0.00,0.00,0.002,0.039,55,0.343,0.162,0.822,0.000,0.016,18109,16346,4,0.428,0.081,0.003,4756,0.113,0.149,0.000,37.10,12068,0,425.004,0.000,0.003,92936,1.03,18.74,0.003,0.000,0.000,7,9,12,64,6989,0.027,0.18,0.0054,0.000,5,0.117,0.000,0.259,0.027,2.60,3.10,3.53,0.01,0.001,1.02,1.04,1.04,0.117,0.00093,126.03,1.1473,136.67
670000,671,1.418,0.052,10.97,31580,29527,107,0,1983,15,370732.2,11589.4,0.029,0.115,0.333,0.523,1542,9.90,2.85,0.02,0.33,0.05,0.88,0.02,0.33,9.82,2.72,0.00,0.00,0.003,0.037,78,0.271,0.186,0.797,0.001,0.015,17726,16108,3,0.456,0.213,0.003,10010,0.099,0.149,0.000,36.96,11676,0,772.624,0.000,0.001,119087,1.01,18.47,0.000,0.003,0.000,8,10,12,30,6646,0.025,0.27,0.0056,0.004,1,0.140,0.000,0.250,0.029,2.66,3.09,3.69,0.00,0.000,1.00,1.01,1.01,0.140,0.00102,126.08,1.1597,139.22
680000,718,1.428,0.050,10.80,31685,29395,140,0,2103,20,366547.1,11891.5,0.024,0.122,0.354,0.499,1585,9.66,3.03,0.02,0.31,0.04,0.90,0.00,0.00,9.61,2.92,0.00,0.00,0.002,0.037,58,0.630,0.177,0.809,0.001,0.013,18261,15913,3,0.791,0.086,0.000,7853,0.106,0.107,0.000,36.57,11865,0,594.576,0.000,0.003,125378,1.01,19.08,0.000,0.001,0.000,8,9,11,45,6938,0.026,0.25,0.0053,0.007,4,0.139,0.000,0.256,0.031,2.51,3.10,3.37,0.00,0.000,1.00,1.01,1.01,0.139,0.00098,126.49,1.1898,141.34
690000,733,1.408,0.057,10.71,32431,29943,115,0,2358,14,376334.8,12215.8,0.024,0.113,0.335,0.528,1568,9.59,2.84,0.04,0.80,0.00,0.07,0.00,0.00,9.56,2.78,0.00,0.00,0.000,0.005,61,0.598,0.195,0.797,0.001,0.007,18526,17260,4,0.402,0.405,0.000,10225,0.105,0.188,0.001,37.54,11652,0,872.554,0.000,0.003,110531,1.01,19.15,0.000,0.001,0.000,8,9,11,39,7032,0.027,0.18,0.0054,0.003,6,0.129,0.000,0.253,0.029,2.47,3.07,3.35,0.00,0.000,1.00,1.01,1.01,0.130,0.00094,125.59,1.2218,138.90
700000,671,1.420,0.049,10.67,32122,29723,109,0,2352,5,374243.3,11727.2,0.023,0.113,0.338,0.527,1590,9.54,1.94,0.02,0.31,0.01,0.11,0.00,0.04,9.52,1.95,0.00,0.00,0.002,0.039,51,0.548,0.180,0.812,0.000,0.007,18199,17377,3,0.447,0.402,0.001,4497,0.086,0.089,0.000,37.30,10893,0,2345.434,0.000,0.004,100134,1.01,19.15,0.000,0.000,0.000,8,9,11,18,6402,0.024,0.20,0.0059,0.001,7,0.118,0.000,0.258,0.025,2.54,3.06,3.37,0.00,0.000,1.01,1.01,1.02,0.118,0.00101,125.81,1.1743,148.97
710000,721,1.399,0.052,10.68,31918,29463,117,0,2288,2,364489.2,11705.2,0.025,0.108,0.341,0.526,1573,9.55,3.65,0.01,0.24,0.06,1.04,0.00,0.00,9.47,3.54,0.00,0.00,0.003,0.046,59,0.472,0.164,0.831,0.000,0.006,18495,17110,3,0.888,0.000,0.000,4435,0.138,0.110,0.000,36.36,11233,0,5852.577,0.000,0.003,97831,1.00,19.17,0.000,0.001,0.000,8,9,11,63,6884,0.026,0.16,0.0053,0.006,6,0.124,0.000,0.267,0.027,2.55,3.06,3.36,0.00,0.000,1.00,1.01,1.00,0.124,0.00089,126.80,1.1715,153.53
720000,711,1.388,0.054,10.73,32223,29865,117,0,2251,6,374439.5,11732.3,0.020,0.110,0.335,0.535,1588,9.81,3.39,0.06,1.06,0.01,0.15,0.00,0.00,9.74,3.22,0.00,0.00,0.000,0.012,56,0.582,0.183,0.806,0.000,0.011,18305,17363,2,0.511,0.415,0.000,4224,0.126,0.134,0.000,37.34,11032,0,1955.377,0.000,0.000,88701,1.02,19.06,0.000,0.000,0.000,8,9,12,58,6977,0.027,0.17,0.0054,0.000,9,0.107,0.000,0.261,0.027,2.62,3.15,3.32,0.00,0.001,1.02,1.03,1.02,0.107,0.00096,125.81,1.1740,155.14
730000,727,1.457,0.054,10.64,32311,29917,117,0,2261,7,379611.6,11948.1,0.021,0.114,0.329,0.537,1591,9.61,2.35,0.01,0.14,0.04,0.59,0.00,0.05,9.56,2.23,0.00,0.00,0.003,0.039,64,0.575,0.168,0.821,0.000,0.011,18209,17433,2,0.919,0.003,0.003,2837,0.137,0.135,0.000,37.85,10809,0,1706.867,0.000,0.000,87955,1.00,19.13,0.000,0.000,0.000,8,9,12,30,6990,0.027,0.14,0.0055,0.000,3,0.102,0.000,0.250,0.029,2.47,3.19,3.27,0.00,0.000,1.00,1.00,1.00,0.102,0.00099,125.32,1.1961,162.69
740000,660,1.419,0.053,10.61,32817,30454,132,0,2298,7,369940.6,11848.6,0.025,0.105,0.326,0.544,1500,9.72,3.30,0.02,0.35,0.08,1.36,0.02,0.41,9.60,2.63,0.00,0.00,0.002,0.027,60,0.592,0.164,0.827,0.000,0.009,18793,17437,2,0.405,0.520,0.005,4790,0.127,0.144,0.000,36.89,11661,0,1692.658,0.000,0.002,98159,1.01,19.12,0.000,0.000,0.000,8,9,12,56,6412,0.024,0.17,0.0058,0.008,4,0.125,0.000,0.269,0.027,2.54,3.19,3.28,0.00,0.000,1.01,1.01,1.00,0.125,0.00095,126.26,1.1862,170.11
750000,720,1.400,0.054,10.89,32386,29962,115,0,2249,6,355663.8,12004.1,0.027,0.106,0.323,0.544,1631,9.52,2.11,0.01,0.27,0.03,0.64,0.00,0.04,9.47,2.05,0.00,0.00,0.002,0.036,58,0.622,0.175,0.810,0.000,0.015,19190,16875,2,0.696,0.244,0.001,4503,0.160,0.109,0.000,35.46,11367,0,2000.676,0.000,0.003,126073,1.00,19.22,0.000,0.000,0.000,8,9,11,25,6853,0.026,0.29,0.0052,0.038,2,0.164,0.000,0.284,0.031,2.57,3.19,3.23,0.00,0.000,1.00,1.00,1.00,0.164,0.00082,127.57,1.2014,174.74
760000,738,1.447,0.061,10.98,32567,30153,137,0,2259,12,370722.8,11897.3,0.015,0.099,0.331,0.555,1576,9.66,3.00,0.01,0.16,0.02,0.39,0.00,0.00,9.63,2.91,0.00,0.00,0.002,0.026,66,0.486,0.171,0.818,0.000,0.011,18393,15592,2,0.741,0.000,0.000,3760,0.164,0.221,0.001,36.99,12083,0,991.442,0.000,0.004,61796,1.00,19.11,0.000,0.000,0.000,8,9,14,44,7128,0.027,0.26,0.0052,0.000,5,0.085,0.000,0.269,0.027,2.68,3.20,3.24,0.00,0.000,1.00,1.00,1.00,0.085,0.00085,126.07,1.1887,159.65
770000,731,1.393,0.059,10.92,33164,30929,106,0,2136,9,378977.3,11937.2,0.026,0.107,0.336,0.530,1508,9.68,3.01,0.01,0.11,0.08,1.42,0.02,0.37,9.58,2.44,0.01,0.26,0.002,0.031,74,0.428,0.161,0.826,0.000,0.012,18338,15346,1,0.731,0.269,0.003,6453,0.132,0.147,0.000,37.81,13092,0,1326.357,0.000,0.001,66608,1.00,18.94,0.000,0.001,0.001,8,9,13,51,7075,0.027,0.33,0.0054,0.000,8,0.082,0.000,0.252,0.029,2.66,3.17,3.40,0.01,0.003,1.00,1.00,1.00,0.082,0.00094,125.17,1.1936,152.38
780000,730,1.470,0.063,11.29,33538,31391,134,0,2014,4,381132.4,12305.7,0.028,0.116,0.313,0.544,1516,9.61,3.47,0.00,0.00,0.02,0.46,0.00,0.00,9.59,3.44,0.00,0.00,0.001,0.021,75,0.549,0.171,0.818,0.000,0.011,19052,15892,3,0.855,0.000,0.000,4950,0.204,0.173,0.000,38.03,12922,0,3076.431,0.000,0.004,133958,1.00,19.19,0.000,0.000,0.000,8,9,14,45,7016,0.027,0.41,0.0054,0.000,9,0.149,0.000,0.253,0.033,2.45,3.18,3.24,0.00,0.000,1.00,1.00,1.00,0.149,0.00096,124.88,1.2313,152.92
790000,716,1.496,0.061,11.04,33776,31614,112,1,2063,10,381678.4,12623.6,0.027,0.110,0.314,0.549,1524,9.91,2.78,0.02,0.43,0.02,0.32,0.00,0.00,9.86,2.59,0.00,0.00,0.001,0.023,75,0.462,0.180,0.807,0.001,0.011,19028,16479,3,0.838,0.066,0.000,8075,0.132,0.157,0.000,38.07,12866,15,1262.361,1.000,0.004,118716,1.00,18.84,0.000,0.001,0.000,8,9,14,38,7092,0.027,0.40,0.0054,0.000,10,0.140,0.000,0.254,0.034,2.60,3.17,3.41,0.00,0.000,1.01,1.01,1.00,0.140,0.00096,124.85,1.2627,152.42
800000,709,1.509,0.059,10.94,33932,31654,110,0,2175,11,381904.4,12933.2,0.032,0.121,0.314,0.532,1519,9.88,4.14,0.04,0.71,0.03,0.45,0.00,0.00,9.81,3.95,0.00,0.00,0.002,0.024,89,0.544,0.169,0.821,0.001,0.008,19589,17169,3,0.856,0.008,0.000,12802,0.144,0.135,0.000,38.08,13034,0,1175.747,0.000,0.003,163560,1.01,18.88,0.000,0.000,0.000,8,9,13,58,7005,0.027,0.42,0.0055,0.000,2,0.175,0.000,0.254,0.037,2.64,3.19,3.38,0.00,0.000,1.01,1.02,1.01,0.175,0.00102,124.82,1.2951,163.15
810000,722,1.395,0.060,11.05,34385,32077,114,0,2181,7,382329.7,12344.5,0.034,0.123,0.316,0.526,1506,9.32,2.36,0.01,0.19,0.01,0.13,0.00,0.00,9.31,2.36,0.00,0.00,0.000,0.008,74,0.512,0.161,0.831,0.000,0.008,19662,17092,3,0.855,0.011,0.000,10691,0.124,0.144,0.000,38.12,12824,0,1763.496,0.000,0.001,159718,1.01,19.30,0.000,0.000,0.000,8,9,12,35,6730,0.026,0.35,0.0057,0.000,7,0.166,0.000,0.258,0.029,2.52,3.12,3.23,0.00,0.000,1.01,1.01,1.01,0.166,0.00101,124.85,1.2359,171.31
820000,746,1.451,0.057,11.03,33749,31489,137,0,2099,2,381395.8,12339.7,0.026,0.122,0.319,0.534,1530,9.44,2.73,0.02,0.32,0.05,1.08,0.00,0.00,9.37,2.61,0.00,0.00,0.002,0.039,73,0.505,0.202,0.790,0.000,0.008,19128,16126,3,0.791,0.078,0.000,11032,0.133,0.121,0.000,38.04,12626,0,6169.837,0.000,0.001,160620,1.00,19.18,0.000,0.000,0.000,7,9,12,29,7039,0.027,0.25,0.0055,0.000,6,0.171,0.000,0.252,0.032,2.50,3.05,3.36,0.00,0.001,1.00,1.01,1.00,0.171,0.00097,125.03,1.2349,173.54
