step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
420000,801,1.371,0.052,9.65,32958,31910,196,0,814,13,387765.8,12271.7,0.006,0.246,0.253,0.495,759,8.13,3.17,0.01,0.13,0.05,0.56,0.10,1.11,7.97,3.03,0.00,0.00,0.004,0.045,71,0.393,0.206,0.779,0.000,0.015,26526,22770,3,0.347,0.368,0.027,74338,0.174,0.241,0.001,38.82,14449,0,943.974,0.000,0.005,424908,1.00,17.44,0.000,0.000,0.000,6,8,9,41,6510,0.025,4.12,0.0061,0.000,17,0.206,0.000,0.272,0.071,2.03,3.38,4.13,0.00,0.001,1.00,1.01,1.00,0.206,0.00154,120.50,1.2301,221.81
430000,777,1.417,0.054,9.67,32605,31542,221,0,866,16,388245.4,11904.0,0.003,0.233,0.263,0.500,762,8.11,2.87,0.02,0.54,0.05,0.59,0.07,1.08,7.97,2.54,0.00,0.00,0.005,0.055,71,0.356,0.214,0.777,0.000,0.009,26042,22486,3,0.703,0.037,0.006,62440,0.178,0.256,0.001,38.89,14081,0,744.000,0.000,0.006,370809,1.01,17.31,0.000,0.000,0.000,6,8,9,37,6298,0.024,4.50,0.0063,0.009,13,0.191,0.000,0.279,0.067,2.08,3.30,4.28,0.00,0.000,1.00,1.01,1.01,0.191,0.00155,120.05,1.1905,218.69
440000,791,1.409,0.057,9.79,31000,29982,203,0,801,32,385012.2,11993.1,0.007,0.236,0.264,0.493,770,8.31,2.72,0.06,0.61,0.07,0.72,0.02,0.38,8.16,2.45,0.00,0.00,0.005,0.042,90,0.399,0.214,0.769,0.003,0.015,24400,20249,4,0.339,0.039,0.003,39236,0.193,0.279,0.002,38.52,13369,0,374.785,0.000,0.006,376423,1.02,17.29,0.000,0.000,0.000,6,8,10,33,6573,0.025,10.53,0.0060,0.000,19,0.192,0.000,0.264,0.070,2.08,3.37,4.25,0.00,0.000,1.04,1.00,1.02,0.193,0.00152,114.39,1.1996,221.74
450000,797,1.353,0.052,9.77,31499,30559,197,2,735,54,383375.6,12118.2,0.004,0.249,0.254,0.493,753,7.99,2.59,0.03,0.55,0.12,1.08,0.02,0.31,7.82,2.03,0.00,0.05,0.006,0.052,75,0.429,0.226,0.765,0.003,0.006,24775,20398,3,0.390,0.036,0.004,70313,0.158,0.238,0.001,38.35,13952,100,224.412,0.500,0.006,485649,1.01,17.57,0.000,0.000,0.003,6,8,9,31,6366,0.024,10.26,0.0061,0.006,10,0.232,0.000,0.262,0.071,1.98,3.35,4.12,0.01,0.003,1.01,1.01,1.00,0.232,0.00152,114.82,1.2092,195.15
460000,784,1.386,0.048,9.70,31795,30792,235,0,781,22,385693.4,12113.3,0.005,0.236,0.262,0.497,766,8.18,3.21,0.02,0.31,0.04,0.52,0.05,1.07,8.07,2.75,0.00,0.00,0.004,0.047,66,0.418,0.208,0.776,0.000,0.017,25313,21997,4,0.384,0.000,0.003,55383,0.200,0.167,0.000,38.59,13652,0,550.603,0.000,0.004,413454,1.00,17.55,0.000,0.000,0.000,6,8,9,49,6410,0.024,3.34,0.0061,0.001,11,0.209,0.000,0.265,0.072,2.03,3.26,4.24,0.00,0.001,1.00,1.01,1.00,0.209,0.00149,121.52,1.2107,187.76
470000,757,1.395,0.052,9.64,31597,30729,189,0,706,4,385296.9,11863.7,0.006,0.239,0.258,0.497,766,7.94,3.12,0.03,0.69,0.10,1.15,0.04,0.84,7.78,2.76,0.00,0.00,0.006,0.064,69,0.383,0.198,0.789,0.000,0.013,25017,21995,5,0.337,0.000,0.008,67419,0.167,0.198,0.001,38.53,13753,0,2965.931,0.000,0.000,417705,1.01,17.69,0.000,0.001,0.000,6,8,9,49,6011,0.023,2.97,0.0065,0.000,12,0.210,0.000,0.269,0.068,2.04,3.21,4.33,0.00,0.000,1.00,1.01,1.01,0.210,0.00155,121.94,1.1867,186.62
480000,787,1.338,0.050,9.88,32144,31112,214,0,788,4,386449.1,11355.0,0.009,0.234,0.255,0.502,759,7.95,3.43,0.02,0.31,0.14,1.43,0.05,0.64,7.75,2.81,0.00,0.11,0.006,0.055,84,0.347,0.216,0.775,0.000,0.009,25334,21550,5,0.346,0.000,0.009,63278,0.179,0.239,0.001,38.64,13821,0,2838.757,0.000,0.003,412685,1.01,17.62,0.000,0.000,0.001,6,8,9,52,6259,0.024,3.66,0.0063,0.000,8,0.209,0.000,0.271,0.061,1.95,3.21,4.29,0.01,0.001,1.01,1.01,1.01,0.209,0.00146,121.13,1.1348,177.43
490000,778,1.381,0.052,9.62,32345,31302,216,0,836,10,385962.2,13071.7,0.008,0.234,0.251,0.506,761,8.11,3.89,0.03,0.46,0.04,0.52,0.03,0.52,8.01,3.62,0.00,0.00,0.002,0.028,82,0.332,0.230,0.757,0.003,0.010,26338,21676,4,0.366,0.333,0.009,71260,0.162,0.241,0.001,38.61,13895,0,1307.168,0.000,0.006,445221,1.01,17.68,0.000,0.000,0.000,6,8,9,51,6306,0.024,4.63,0.0062,0.000,9,0.224,0.000,0.265,0.078,2.06,3.19,4.28,0.00,0.001,1.00,1.01,1.01,0.224,0.00147,120.19,1.3100,203.20
500000,778,1.390,0.055,9.55,32215,31074,239,0,902,14,388248.7,11898.3,0.009,0.242,0.242,0.507,760,7.81,3.60,0.03,0.77,0.13,1.16,0.08,0.97,7.57,2.80,0.00,0.00,0.006,0.048,67,0.366,0.228,0.760,0.000,0.013,26172,23235,4,0.357,0.012,0.008,54345,0.171,0.271,0.002,38.82,13322,0,849.882,0.000,0.001,495795,1.01,17.72,0.000,0.000,0.000,6,8,9,43,6077,0.023,6.08,0.0066,0.014,5,0.234,0.000,0.257,0.066,2.06,3.14,4.37,0.00,0.001,1.01,1.02,1.01,0.235,0.00145,118.54,1.1912,214.15
510000,694,1.323,0.057,9.64,30360,29507,239,0,698,7,368377.7,11119.0,0.009,0.244,0.256,0.492,809,7.80,2.07,0.01,0.11,0.16,1.11,0.00,0.00,7.64,1.73,0.00,0.00,0.011,0.068,67,0.386,0.205,0.784,0.000,0.012,25526,22337,3,0.751,0.000,0.000,44139,0.174,0.347,0.002,36.87,13250,0,1588.426,0.000,0.001,518308,1.00,17.71,0.000,0.000,0.000,6,8,9,30,5414,0.021,4.72,0.0069,0.023,3,0.260,0.000,0.262,0.069,1.98,3.30,4.08,0.00,0.000,1.00,1.00,1.00,0.260,0.00155,121.84,1.1096,187.27
520000,611,1.367,0.042,9.78,25372,24717,196,0,542,2,307270.6,9449.7,0.000,0.247,0.268,0.484,973,8.73,5.42,0.07,0.88,0.05,0.76,0.04,0.51,8.57,5.09,0.00,0.00,0.003,0.042,70,0.478,0.201,0.777,0.002,0.020,22570,17203,2,0.766,0.021,0.007,41925,0.184,0.159,0.000,30.78,11545,0,4724.836,0.000,0.008,456243,1.01,17.18,0.002,0.000,0.000,6,8,10,64,5334,0.020,30.94,0.0059,0.034,5,0.272,0.000,0.299,0.082,1.99,3.56,4.04,0.01,0.003,1.00,1.02,1.02,0.272,0.00152,101.72,0.9471,207.93
530000,699,1.381,0.045,9.97,29698,28697,268,0,645,24,340320.7,10929.5,0.001,0.235,0.274,0.490,859,8.04,2.32,0.01,0.14,0.05,0.76,0.04,0.58,7.95,2.24,0.00,0.00,0.003,0.038,49,0.475,0.219,0.768,0.001,0.011,25816,20133,2,0.808,0.026,0.006,56086,0.174,0.198,0.001,34.10,13806,0,455.398,0.000,0.001,576008,1.00,17.51,0.000,0.000,0.000,6,8,9,48,5621,0.021,5.38,0.0061,0.046,2,0.315,0.000,0.291,0.072,1.80,3.55,3.83,0.00,0.000,1.01,1.00,1.00,0.315,0.00134,123.96,1.0920,195.77
540000,776,1.341,0.050,9.64,31755,30641,248,0,789,4,372695.1,10710.0,0.000,0.244,0.264,0.492,781,7.91,2.66,0.02,0.34,0.07,0.82,0.03,0.37,7.78,2.19,0.00,0.00,0.004,0.041,71,0.354,0.197,0.787,0.000,0.015,26172,21559,2,0.719,0.000,0.009,50603,0.178,0.236,0.001,37.37,14500,0,2677.508,0.000,0.003,604882,1.01,17.31,0.000,0.000,0.000,6,8,9,40,6136,0.023,3.75,0.0062,0.034,5,0.298,0.000,0.264,0.060,1.97,3.27,4.29,0.00,0.000,1.00,1.01,1.01,0.298,0.00139,122.32,1.0708,191.19
550000,702,1.350,0.049,9.72,31246,30306,217,0,797,22,368536.0,10499.7,0.000,0.253,0.256,0.490,785,7.73,2.84,0.01,0.14,0.06,0.87,0.11,1.46,7.56,1.77,0.00,0.00,0.003,0.038,46,0.423,0.214,0.779,0.000,0.007,25957,21926,2,0.798,0.009,0.010,53831,0.173,0.215,0.001,36.94,14578,0,477.257,0.000,0.001,630436,1.00,17.52,0.001,0.000,0.000,6,8,9,64,5428,0.021,4.10,0.0069,0.016,2,0.301,0.000,0.266,0.061,1.89,3.46,3.93,0.00,0.000,1.00,1.00,1.00,0.301,0.00156,122.40,1.0507,197.69
560000,780,1.381,0.053,9.68,31721,30596,286,0,761,8,369699.9,11384.7,0.001,0.232,0.261,0.507,797,7.90,2.35,0.04,0.59,0.08,0.98,0.02,0.34,7.77,1.84,0.00,0.00,0.005,0.053,67,0.429,0.224,0.767,0.000,0.009,26958,23377,2,0.744,0.000,0.003,59005,0.160,0.242,0.001,37.06,14707,0,1423.086,0.000,0.001,531941,1.01,17.33,0.000,0.000,0.000,6,8,9,37,6165,0.024,4.70,0.0061,0.029,1,0.278,0.000,0.274,0.070,1.94,3.29,4.16,0.00,0.000,1.01,1.01,1.01,0.278,0.00134,121.68,1.1391,201.56
570000,783,1.349,0.049,9.44,31708,30701,235,0,769,16,376674.7,12606.2,0.001,0.239,0.255,0.505,777,7.95,2.02,0.01,0.19,0.02,0.37,0.01,0.29,7.91,2.04,0.00,0.00,0.002,0.037,59,0.354,0.236,0.752,0.000,0.011,26416,22919,3,0.632,0.000,0.003,57432,0.168,0.209,0.001,37.75,14124,0,787.889,0.000,0.008,583571,1.00,17.06,0.000,0.000,0.000,6,8,9,20,6225,0.024,5.38,0.0061,0.014,4,0.286,0.000,0.262,0.078,2.12,3.05,4.69,0.00,0.000,1.00,1.00,1.01,0.287,0.00139,120.31,1.2617,210.16
580000,788,1.393,0.050,9.98,33418,32181,244,0,988,21,386703.7,12241.0,0.001,0.235,0.259,0.505,740,7.68,2.19,0.00,0.00,0.03,0.39,0.01,0.18,7.65,2.16,0.00,0.00,0.003,0.049,80,0.225,0.203,0.788,0.003,0.006,26969,22865,3,0.695,0.025,0.001,56549,0.164,0.224,0.001,38.79,14987,0,582.907,0.000,0.003,528160,1.00,17.93,0.000,0.000,0.000,6,7,9,30,6055,0.023,6.32,0.0064,0.000,6,0.254,0.000,0.260,0.067,1.94,3.32,3.91,0.00,0.000,1.00,1.00,1.00,0.255,0.00142,118.33,1.2251,217.55
590000,817,1.261,0.054,10.05,34577,33143,251,0,1154,13,392111.3,12946.3,0.004,0.229,0.268,0.499,729,7.68,2.76,0.01,0.19,0.07,0.82,0.01,0.23,7.59,2.73,0.00,0.00,0.005,0.054,85,0.235,0.253,0.732,0.001,0.013,27866,24620,4,0.666,0.000,0.004,66171,0.142,0.262,0.001,39.39,15677,0,995.868,0.000,0.001,494442,1.01,17.67,0.000,0.000,0.000,6,7,9,46,6274,0.024,4.63,0.0063,0.000,8,0.246,0.000,0.251,0.068,2.00,3.21,4.15,0.00,0.000,1.01,1.01,1.01,0.246,0.00137,119.42,1.2964,231.75
600000,704,1.352,0.048,10.37,32295,31050,302,1,1055,32,367659.3,11754.8,0.020,0.206,0.277,0.498,775,7.77,2.71,0.03,0.49,0.05,0.64,0.06,0.72,7.63,2.35,0.00,0.00,0.004,0.043,66,0.430,0.222,0.764,0.000,0.014,26854,22567,3,0.741,0.055,0.007,39536,0.180,0.213,0.001,36.86,14839,22,367.337,1.000,0.006,359108,1.01,18.59,0.000,0.000,0.000,7,7,9,39,5468,0.021,2.14,0.0068,0.000,10,0.216,0.000,0.264,0.063,1.82,3.50,3.33,0.00,0.000,1.00,1.01,1.01,0.216,0.00139,124.44,1.1773,248.88
610000,806,1.327,0.050,10.42,32028,30464,393,0,1069,22,350744.5,11273.4,0.025,0.182,0.295,0.498,814,7.82,3.08,0.01,0.25,0.07,0.75,0.11,1.42,7.64,2.60,0.00,0.00,0.005,0.052,80,0.407,0.222,0.764,0.001,0.012,27162,22156,4,0.728,0.000,0.011,38164,0.176,0.226,0.001,35.14,14531,0,512.427,0.000,0.002,294275,1.00,18.30,0.000,0.000,0.000,6,7,10,49,6306,0.024,1.46,0.0057,0.000,11,0.209,0.000,0.267,0.060,1.87,3.41,3.63,0.00,0.000,1.00,1.00,1.00,0.210,0.00103,126.83,1.1263,238.72
620000,781,1.336,0.052,10.21,32891,31461,369,0,1086,7,380217.7,12657.6,0.013,0.191,0.283,0.513,758,7.90,4.31,0.00,0.05,0.05,0.59,0.07,0.96,7.77,3.97,0.00,0.00,0.005,0.065,83,0.415,0.209,0.780,0.001,0.010,26779,19974,4,0.685,0.000,0.012,48587,0.168,0.227,0.001,38.15,14700,0,1808.232,0.000,0.005,323919,1.00,18.08,0.001,0.000,0.000,6,7,9,64,6169,0.024,3.21,0.0063,0.000,8,0.201,0.000,0.242,0.064,1.98,3.21,3.98,0.00,0.000,1.00,1.00,1.00,0.201,0.00125,122.08,1.2669,245.60
630000,772,1.376,0.061,10.27,33489,32084,351,0,1063,10,382523.8,13624.6,0.005,0.187,0.296,0.512,750,7.72,4.01,0.07,1.62,0.05,0.60,0.08,0.81,7.52,2.94,0.00,0.00,0.004,0.047,83,0.523,0.212,0.771,0.001,0.016,27627,20444,4,0.725,0.008,0.013,119347,0.124,0.320,0.002,38.41,14990,0,1362.461,0.000,0.005,313951,1.02,18.53,0.001,0.000,0.000,6,7,9,64,5962,0.023,5.16,0.0066,0.000,2,0.198,0.000,0.240,0.072,1.86,3.36,3.56,0.00,0.001,1.02,1.02,1.01,0.198,0.00123,119.87,1.3655,272.64
640000,799,1.341,0.184,10.17,31971,30621,317,0,1006,16,377392.0,11588.1,0.006,0.195,0.278,0.520,760,7.77,3.42,0.01,0.11,0.03,0.57,0.02,0.44,7.71,3.31,0.00,0.00,0.002,0.029,79,0.428,0.240,0.747,0.000,0.013,24775,20062,3,0.690,0.000,0.005,55094,0.166,1.025,0.017,38.06,14237,0,724.259,0.000,0.006,287470,1.01,18.20,0.000,0.001,0.000,6,7,9,50,6210,0.024,40.29,0.0061,0.000,2,0.178,0.000,0.229,0.057,1.96,3.21,3.97,0.00,0.000,1.01,1.01,1.00,0.178,0.00126,85.09,1.1613,298.25
650000,787,1.334,0.055,10.38,32491,31084,345,0,1074,65,381059.9,14943.2,0.003,0.201,0.273,0.523,742,8.18,3.35,0.02,0.50,0.06,0.57,0.02,0.30,8.07,3.12,0.00,0.00,0.004,0.034,84,0.374,0.257,0.732,0.000,0.011,26929,21391,3,0.736,0.019,0.006,47719,0.167,0.281,0.001,37.96,14837,0,229.896,0.000,0.003,395073,1.01,17.97,0.000,0.000,0.000,6,7,10,38,6436,0.025,23.01,0.0060,0.000,3,0.227,0.000,0.239,0.089,1.94,3.34,3.87,0.00,0.001,1.00,1.01,1.01,0.227,0.00126,102.46,1.4984,340.29
660000,739,1.409,0.064,10.61,31370,30127,346,0,945,13,375815.9,14166.9,0.003,0.194,0.274,0.529,755,8.13,3.25,0.02,0.33,0.10,0.59,0.04,0.55,7.97,2.91,0.00,0.00,0.010,0.062,68,0.344,0.222,0.755,0.001,0.022,25932,20125,4,0.731,0.047,0.008,98345,0.128,0.359,0.002,37.62,14658,0,1089.765,0.000,0.005,367253,1.01,18.20,0.001,0.000,0.000,6,8,10,64,6010,0.023,6.86,0.0064,0.000,17,0.225,0.000,0.242,0.083,1.82,3.38,3.58,0.00,0.000,1.00,1.01,1.01,0.225,0.00129,118.96,1.4198,368.39
670000,638,1.400,0.055,10.51,30769,29485,372,0,1013,23,353072.6,12235.5,0.005,0.197,0.277,0.521,812,8.19,3.64,0.00,0.00,0.07,1.06,0.03,0.76,8.09,2.90,0.00,0.00,0.004,0.049,57,0.343,0.204,0.787,0.003,0.006,26344,20720,4,0.763,0.000,0.003,67310,0.158,0.302,0.001,35.35,14492,0,531.977,0.000,0.008,352029,1.00,18.21,0.000,0.000,0.000,7,7,10,57,5228,0.020,3.93,0.0068,0.000,6,0.230,0.000,0.272,0.073,1.90,3.40,3.60,0.00,0.000,1.00,1.00,1.00,0.230,0.00143,124.16,1.2205,338.81
680000,740,1.362,0.148,10.41,29712,28237,393,0,980,17,343746.6,13024.3,0.006,0.192,0.289,0.513,837,7.63,2.48,0.01,0.26,0.05,1.05,0.03,0.41,7.54,2.13,0.00,0.00,0.003,0.034,60,0.411,0.205,0.774,0.004,0.016,25737,20179,3,0.738,0.026,0.005,74176,0.153,0.894,0.012,34.60,14192,0,766.137,0.000,0.009,303006,1.00,18.52,0.000,0.000,0.000,6,7,9,37,5643,0.022,22.89,0.0062,0.000,6,0.209,0.000,0.267,0.081,1.85,3.34,3.55,0.00,0.000,1.00,1.00,1.00,0.210,0.00118,105.95,1.3047,358.30
690000,704,1.366,0.053,10.30,31052,29704,378,1,1005,45,347710.7,12906.2,0.003,0.184,0.289,0.524,823,7.58,1.88,0.01,0.11,0.02,0.31,0.02,0.26,7.53,1.79,0.00,0.00,0.002,0.022,68,0.524,0.227,0.756,0.001,0.016,27150,21475,4,0.744,0.007,0.007,50129,0.164,0.262,0.001,34.69,15191,2813,286.805,0.000,0.004,295045,1.00,18.68,0.000,0.001,0.000,7,7,10,23,5336,0.020,4.52,0.0066,0.000,11,0.210,0.000,0.282,0.082,1.77,3.59,3.19,0.00,0.000,1.00,1.00,1.00,0.210,0.00119,124.22,1.2888,342.06
700000,716,1.391,0.052,10.39,30278,28894,362,0,1010,43,340166.3,12178.2,0.001,0.194,0.287,0.517,844,7.92,5.52,0.01,0.15,0.03,0.51,0.01,0.11,7.87,5.36,0.00,0.00,0.002,0.029,59,0.504,0.198,0.791,0.003,0.008,26393,21364,4,0.760,0.000,0.003,59828,0.164,0.254,0.001,34.08,14253,0,283.214,0.000,0.011,337937,1.00,18.63,0.001,0.000,0.000,6,7,9,64,5668,0.022,3.47,0.0060,0.000,10,0.227,0.000,0.281,0.079,1.82,3.45,3.44,0.00,0.000,1.00,1.00,1.00,0.227,0.00119,125.89,1.2192,353.80
710000,775,1.344,0.055,10.47,32380,30905,423,0,993,49,370674.9,13404.3,0.008,0.187,0.283,0.523,783,7.95,4.40,0.05,0.98,0.12,1.46,0.05,0.78,7.72,3.53,0.01,0.14,0.007,0.057,76,0.457,0.235,0.745,0.001,0.019,27550,23659,4,0.692,0.046,0.009,71885,0.158,0.280,0.001,37.16,14535,0,273.557,0.000,0.004,339665,1.02,18.37,0.000,0.000,0.001,6,7,9,62,6158,0.023,4.15,0.0062,0.000,4,0.221,0.000,0.250,0.071,1.79,3.40,3.60,0.01,0.001,1.02,1.01,1.03,0.221,0.00117,122.13,1.3398,347.31
720000,921,1.539,0.142,10.36,31986,30520,360,1,959,28,376960.6,11729.7,0.004,0.186,0.293,0.517,765,9.71,8.85,0.37,3.22,0.36,2.62,0.34,2.90,8.64,5.41,0.00,0.00,0.011,0.066,121,0.425,0.219,0.763,0.002,0.015,25871,21600,3,0.615,0.001,0.026,62789,0.159,0.817,0.013,37.94,14754,248,418.916,0.000,0.007,314347,1.08,17.02,0.012,0.000,0.000,6,7,16,64,8943,0.034,28.21,0.0047,0.000,120,0.202,0.000,0.231,0.061,2.14,3.34,4.32,0.02,0.010,1.00,1.12,1.10,0.202,0.00101,97.28,1.1853,473.93
730000,787,1.362,0.161,10.29,31985,30723,328,0,1068,17,381517.1,12920.2,0.004,0.202,0.285,0.509,742,7.63,3.88,0.05,1.14,0.14,1.66,0.08,1.09,7.36,2.53,0.00,0.00,0.006,0.060,78,0.468,0.211,0.775,0.000,0.014,25030,19795,3,0.709,0.009,0.010,61943,0.176,0.950,0.014,38.35,14885,0,760.013,0.000,0.001,320257,1.01,18.44,0.000,0.000,0.000,6,7,9,56,6006,0.023,41.94,0.0066,0.000,0,0.185,0.000,0.221,0.067,1.91,3.27,3.78,0.01,0.001,1.00,1.02,1.01,0.185,0.00133,83.15,1.2816,370.18
740000,802,1.400,0.061,10.10,34320,32746,315,0,1244,11,391124.1,14586.0,0.010,0.220,0.269,0.501,735,7.70,3.16,0.04,0.63,0.05,0.97,0.10,1.37,7.51,2.25,0.00,0.00,0.002,0.027,69,0.444,0.216,0.776,0.001,0.007,27949,23184,3,0.672,0.019,0.011,61794,0.173,0.332,0.002,39.12,15152,0,1326.000,0.000,0.001,468634,1.01,18.12,0.000,0.000,0.000,6,7,10,53,6179,0.024,13.53,0.0065,0.000,12,0.239,0.000,0.225,0.083,1.93,3.17,4.01,0.01,0.002,1.00,1.01,1.01,0.239,0.00137,110.79,1.4542,319.67
750000,823,1.341,0.056,10.15,35175,33644,316,0,1194,43,393801.9,13553.9,0.010,0.213,0.281,0.497,721,7.70,3.15,0.01,0.12,0.08,1.02,0.04,0.44,7.57,2.63,0.00,0.00,0.004,0.035,87,0.425,0.239,0.748,0.000,0.012,28095,23365,4,0.610,0.053,0.012,60600,0.166,0.269,0.001,39.55,15844,0,315.206,0.000,0.004,408202,1.00,18.20,0.000,0.000,0.000,6,7,10,49,6333,0.024,3.68,0.0063,0.000,9,0.216,0.000,0.236,0.070,1.95,3.27,3.85,0.00,0.001,1.00,1.00,1.01,0.216,0.00131,120.21,1.3555,321.41
760000,775,1.413,0.065,10.51,34610,33105,306,0,1247,28,390919.9,12238.0,0.014,0.204,0.294,0.488,722,7.78,2.91,0.02,0.38,0.08,1.08,0.06,0.59,7.61,2.68,0.00,0.00,0.005,0.054,88,0.455,0.219,0.770,0.003,0.008,26932,23043,2,0.681,0.040,0.014,74165,0.170,0.351,0.002,39.26,16074,0,437.071,0.000,0.005,341732,1.01,18.06,0.000,0.000,0.000,6,7,10,34,6029,0.023,2.40,0.0066,0.000,6,0.195,0.000,0.230,0.053,1.93,3.31,3.90,0.00,0.000,1.00,1.01,1.02,0.195,0.00137,121.78,1.2247,328.55
770000,827,1.305,0.053,10.61,35668,34218,294,0,1104,63,391883.2,13105.8,0.015,0.204,0.292,0.489,711,7.47,2.50,0.04,0.57,0.02,0.25,0.06,0.80,7.36,2.31,0.00,0.10,0.002,0.021,80,0.507,0.233,0.752,0.000,0.015,28183,23770,4,0.657,0.015,0.008,63734,0.161,0.262,0.001,39.37,16784,0,208.028,0.000,0.005,368248,1.01,18.38,0.000,0.001,0.001,6,7,9,32,6181,0.024,3.52,0.0064,0.000,5,0.208,0.000,0.232,0.061,1.96,3.28,3.78,0.00,0.001,1.01,1.01,1.01,0.208,0.00128,120.55,1.3023,246.18
780000,812,1.355,0.047,10.52,35550,33980,329,0,1256,18,392379.7,12024.7,0.019,0.203,0.285,0.493,716,7.62,2.74,0.01,0.25,0.04,0.67,0.02,0.57,7.55,2.55,0.00,0.00,0.004,0.046,74,0.494,0.218,0.766,0.000,0.016,27635,22945,4,0.658,0.000,0.002,53664,0.170,0.154,0.000,39.40,16506,0,668.041,0.000,0.006,356268,1.00,18.31,0.000,0.001,0.000,7,7,9,32,6188,0.024,2.82,0.0064,0.000,9,0.202,0.000,0.232,0.051,1.97,3.21,3.86,0.00,0.000,1.00,1.00,1.01,0.202,0.00130,121.22,1.1989,207.12
790000,834,1.356,0.052,10.76,36295,34568,329,0,1376,43,394557.1,13012.7,0.005,0.196,0.306,0.492,703,7.44,2.83,0.03,0.33,0.04,0.72,0.03,0.40,7.34,2.61,0.00,0.00,0.002,0.030,88,0.517,0.222,0.760,0.001,0.017,28643,23375,4,0.659,0.022,0.010,79525,0.166,0.229,0.001,39.64,17236,0,302.622,0.000,0.001,366568,1.01,18.54,0.000,0.006,0.000,6,7,9,38,6203,0.024,3.80,0.0064,0.000,11,0.210,0.000,0.235,0.057,1.88,3.39,3.50,0.00,0.000,1.01,1.01,1.01,0.210,0.00124,120.00,1.3003,197.40
800000,790,1.316,0.051,9.97,34809,33304,321,0,1228,19,390765.3,12531.3,0.009,0.183,0.314,0.495,714,7.86,3.21,0.00,0.11,0.02,0.32,0.05,0.96,7.78,2.98,0.00,0.00,0.003,0.041,78,0.399,0.233,0.757,0.000,0.010,27291,21824,4,0.534,0.225,0.008,54961,0.180,0.211,0.001,39.19,15375,0,659.541,0.000,0.000,279101,1.00,17.78,0.000,0.000,0.000,6,7,9,55,6206,0.024,3.66,0.0064,0.000,4,0.176,0.000,0.237,0.058,1.95,3.40,3.79,0.00,0.000,1.00,1.00,1.00,0.176,0.00125,120.59,1.2515,178.49
810000,749,1.407,0.191,10.04,31870,30436,365,0,1110,10,381454.2,12225.8,0.006,0.185,0.299,0.511,747,7.61,3.62,0.03,0.52,0.14,0.95,0.08,1.06,7.37,2.73,0.00,0.00,0.009,0.063,71,0.481,0.199,0.794,0.001,0.005,24508,21021,3,0.615,0.144,0.011,70774,0.178,1.029,0.018,38.54,14168,0,1222.584,0.000,0.004,235041,1.01,18.56,0.000,0.001,0.000,6,7,9,54,5701,0.022,32.36,0.0069,0.000,3,0.151,0.000,0.219,0.063,1.93,3.50,3.38,0.00,0.000,1.00,1.01,1.01,0.151,0.00131,92.53,1.2243,193.75
820000,800,1.356,0.235,10.34,32258,30632,346,1,1228,15,383953.8,12266.5,0.001,0.182,0.306,0.511,733,7.37,2.71,0.02,0.38,0.07,0.71,0.10,1.29,7.19,1.94,0.00,0.00,0.007,0.072,87,0.499,0.224,0.764,0.000,0.013,24865,21325,5,0.675,0.023,0.011,85103,0.149,1.180,0.023,38.63,14860,74,817.768,0.000,0.001,294390,1.00,18.74,0.000,0.000,0.000,6,7,9,47,5897,0.022,35.66,0.0067,0.000,5,0.177,0.000,0.212,0.065,1.86,3.46,3.26,0.00,0.000,1.00,1.01,1.00,0.177,0.00118,89.16,1.2253,179.73
830000,788,1.322,0.317,10.19,30748,29337,354,0,1069,11,378134.0,11276.8,0.000,0.184,0.301,0.515,739,7.67,3.78,0.01,0.19,0.06,0.47,0.10,1.86,7.51,2.79,0.00,0.00,0.005,0.040,76,0.487,0.242,0.751,0.001,0.005,22882,18514,4,0.674,0.005,0.005,69281,0.164,1.406,0.033,38.09,14577,0,1025.162,0.000,0.001,258101,1.00,18.51,0.000,0.000,0.000,6,7,9,57,6043,0.023,43.57,0.0064,0.000,8,0.160,0.000,0.211,0.055,1.86,3.54,3.29,0.00,0.000,1.00,1.00,1.00,0.160,0.00125,81.78,1.1301,201.94
