step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
600000,4,270,9.49,0.00,0.00,0.05,9.43,0.00,1.00,0.000,0.196,162709.7,8614.8,3,0,1.57,1.00,1.00,0.8602,6.48
600000,0,2,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,757.0,111.9,1,2,3.00,1.00,1.00,0.0146,149.39
610000,8,608,8.96,0.00,0.08,0.14,8.75,0.00,1.00,0.000,0.086,272902.2,7674.6,2,4,2.49,1.00,1.00,0.7662,11.47
610000,4,350,10.13,0.04,0.10,0.07,9.93,0.00,1.02,0.000,0.177,182825.7,8661.0,3,5,1.74,1.02,1.02,0.8645,7.99
610000,0,5,10.80,0.00,0.20,1.00,9.60,0.00,1.00,0.000,0.000,702.6,124.0,1,5,3.20,1.00,1.00,0.0142,136.75
620000,8,635,8.63,0.00,0.02,0.07,8.53,0.00,1.00,0.000,0.080,303764.2,8187.8,2,7,2.37,1.00,1.00,0.8182,16.78
620000,4,366,9.76,0.00,0.06,0.04,9.65,0.00,1.00,0.000,0.186,187805.6,8505.9,3,0,1.61,1.00,1.00,0.8485,9.72
620000,0,5,13.20,0.00,1.00,0.20,12.00,0.00,1.00,0.000,0.000,848.3,133.9,1,5,2.80,1.00,1.00,0.0169,140.13
630000,8,599,8.80,0.02,0.00,0.12,8.66,0.00,1.01,0.000,0.084,306091.5,8298.7,1,0,2.64,1.01,1.00,0.8280,12.58
630000,4,369,9.40,0.00,0.00,0.01,9.39,0.00,1.00,0.000,0.174,187873.8,8337.2,4,0,1.64,1.00,1.00,0.8318,11.11
630000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,868.8,135.9,1,2,3.00,1.00,1.00,0.0174,144.85
640000,8,625,9.09,0.00,0.04,0.08,8.97,0.00,1.00,0.000,0.076,314017.2,8332.8,1,0,2.53,1.00,1.00,0.8312,15.42
640000,4,379,9.30,0.02,0.00,0.03,9.25,0.00,1.02,0.000,0.176,185888.4,7461.4,4,0,1.63,1.01,1.01,0.7422,5.89
640000,0,4,8.75,0.00,0.00,0.00,8.75,0.00,1.00,0.000,0.000,983.4,134.9,3,4,3.25,1.00,1.00,0.0184,140.30
650000,8,614,8.61,0.01,0.06,0.06,8.48,0.00,1.00,0.000,0.083,309080.0,8214.1,2,10,2.54,1.00,1.00,0.8200,6.49
650000,4,355,9.05,0.01,0.03,0.01,9.00,0.00,1.01,0.000,0.168,187885.3,7473.4,4,0,1.66,1.01,1.01,0.7447,7.61
650000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,937.4,147.2,0,0,-0.00,-0.00,-0.00,0.0184,146.28
660000,8,542,8.49,0.00,0.06,0.07,8.37,0.00,1.00,0.000,0.089,299563.7,8173.8,2,0,2.42,1.00,1.00,0.8172,10.67
660000,4,378,9.28,0.01,0.18,0.02,9.07,0.00,1.00,0.000,0.176,189328.4,7883.1,4,0,1.60,1.01,1.00,0.7863,4.29
660000,0,3,8.67,0.00,0.00,0.00,8.67,0.00,1.00,0.000,0.000,860.3,131.6,1,3,4.00,1.00,1.00,0.0161,154.08
670000,8,485,8.96,0.00,0.10,0.10,8.77,0.00,1.00,0.000,0.086,275922.8,7624.9,2,1,2.48,1.00,1.00,0.7607,13.03
670000,4,374,9.34,0.00,0.01,0.08,9.25,0.00,1.00,0.000,0.175,189861.7,7839.2,4,0,1.73,1.00,1.00,0.7823,8.19
670000,0,4,8.25,0.00,0.00,0.00,8.25,0.00,1.00,0.000,0.000,824.8,144.9,2,4,3.00,1.00,1.00,0.0185,157.23
680000,8,569,8.85,0.00,0.04,0.10,8.71,0.00,1.00,0.000,0.084,270333.0,7486.6,3,0,2.51,1.00,1.00,0.7463,18.47
680000,4,365,9.08,0.01,0.13,0.02,8.91,0.02,1.00,0.003,0.167,188887.5,7761.6,4,3,1.61,1.00,1.00,0.7744,7.11
680000,0,1,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,791.4,134.3,1,1,3.00,1.00,1.00,0.0164,142.73
690000,8,494,8.94,0.00,0.03,0.05,8.85,0.00,1.00,0.000,0.090,269768.9,7333.8,3,0,2.47,1.00,1.00,0.7321,8.26
690000,4,376,8.86,0.00,0.04,0.07,8.75,0.00,1.00,0.000,0.166,187868.2,7215.8,4,0,1.69,1.00,1.00,0.7191,6.50
690000,0,1,14.00,0.00,0.00,1.00,13.00,0.00,1.00,0.000,0.000,868.6,149.6,1,1,4.00,1.00,1.00,0.0177,150.27
700000,8,549,8.68,0.00,0.02,0.09,8.57,0.00,1.00,0.000,0.093,264863.6,7124.1,3,0,2.42,1.00,1.00,0.7106,7.89
700000,4,387,8.92,0.00,0.03,0.06,8.83,0.00,1.00,0.000,0.173,190014.7,7799.9,4,1,1.62,1.00,1.00,0.7780,8.71
700000,0,2,12.50,0.00,0.00,0.00,12.50,0.00,1.00,0.000,0.000,741.5,114.6,2,2,2.00,1.00,1.00,0.0152,149.57
710000,8,583,8.85,0.01,0.06,0.15,8.64,0.00,1.00,0.000,0.087,289556.0,7770.7,3,0,2.46,1.00,1.00,0.7756,10.22
710000,4,382,9.01,0.00,0.04,0.01,8.95,0.00,1.00,0.000,0.172,190857.4,8014.2,4,0,1.61,1.00,1.00,0.7995,7.59
710000,0,3,7.33,0.00,0.00,0.33,7.00,0.00,1.00,0.000,0.000,854.7,139.9,2,3,2.00,1.00,1.00,0.0170,146.01
720000,8,634,8.54,0.01,0.10,0.13,8.29,0.00,1.01,0.000,0.076,304810.6,8044.9,4,0,2.50,1.01,1.00,0.8029,13.49
720000,4,364,8.87,0.01,0.07,0.04,8.75,0.00,1.01,0.000,0.161,187719.2,7808.8,4,0,1.70,1.01,1.00,0.7787,5.15
720000,0,5,8.20,0.00,0.00,0.00,8.20,0.00,1.00,0.000,0.000,934.2,151.7,4,5,2.40,1.00,1.00,0.0180,136.56
730000,8,629,8.57,0.00,0.07,0.12,8.39,0.00,1.00,0.000,0.072,318057.3,8389.3,2,0,2.54,1.00,1.00,0.8364,13.68
730000,4,358,8.92,0.01,0.06,0.07,8.78,0.00,1.01,0.000,0.170,188838.7,8063.4,5,0,1.69,1.01,1.01,0.8042,7.96
730000,0,5,8.20,0.00,0.00,0.00,8.20,0.00,1.00,0.000,0.000,1112.9,169.8,4,5,2.40,1.00,1.00,0.0216,134.59
740000,8,629,8.67,0.01,0.19,0.13,8.35,0.00,1.00,0.000,0.071,317403.4,8286.5,2,0,2.55,1.01,1.00,0.8263,15.21
740000,4,360,9.61,0.00,0.03,0.04,9.54,0.00,1.00,0.000,0.200,151417.3,7369.4,3,0,1.54,1.00,1.00,0.7357,5.96
740000,0,6,8.17,0.00,0.00,0.00,8.17,0.00,1.00,0.000,0.000,900.3,135.6,1,6,2.83,1.00,1.00,0.0167,132.68
750000,8,653,8.69,0.01,0.08,0.12,8.48,0.00,1.00,0.000,0.074,317077.9,8344.2,3,0,2.54,1.00,1.00,0.8328,18.55
750000,4,348,9.33,0.00,0.02,0.03,9.29,0.00,1.00,0.000,0.192,177520.5,7835.1,3,0,1.65,1.00,1.00,0.7819,5.56
750000,0,3,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,949.8,146.1,1,3,2.00,1.00,1.00,0.0180,131.56
760000,8,637,8.57,0.00,0.10,0.07,8.40,0.00,1.00,0.000,0.071,317706.8,8407.5,2,0,2.53,1.00,1.00,0.8382,13.21
760000,4,321,9.23,0.00,0.00,0.10,9.13,0.00,1.00,0.000,0.183,156711.0,7549.6,3,0,1.69,1.00,1.00,0.7535,5.66
760000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,891.4,121.1,1,2,2.50,1.00,1.00,0.0154,130.68
770000,8,621,8.50,0.00,0.07,0.03,8.39,0.00,1.01,0.000,0.069,318343.2,8287.6,2,0,2.51,1.00,1.00,0.8261,17.81
770000,4,373,9.32,0.00,0.05,0.01,9.25,0.00,1.00,0.000,0.177,162997.5,7455.7,2,0,1.68,1.00,1.00,0.7443,11.29
770000,0,3,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,894.0,134.2,2,3,2.67,1.00,1.00,0.0163,113.01
780000,8,624,8.75,0.01,0.15,0.06,8.53,0.00,1.01,0.002,0.071,317258.6,8393.5,1,0,2.50,1.01,1.00,0.8360,14.05
780000,4,374,9.27,0.00,0.02,0.06,9.19,0.00,1.00,0.000,0.177,188430.3,7640.8,2,0,1.86,1.00,1.00,0.7609,3.38
780000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1099.9,157.6,0,2,3.00,1.00,1.00,0.0208,115.92
790000,8,620,8.83,0.05,0.05,0.12,8.61,0.00,1.02,0.002,0.073,316708.9,8580.9,3,4,2.51,1.02,1.01,0.8549,12.99
790000,4,377,8.97,0.00,0.03,0.07,8.87,0.00,1.00,0.000,0.172,187426.3,7493.2,4,1,1.65,1.00,1.00,0.7474,4.60
790000,0,3,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,926.4,144.1,1,2,2.00,1.00,1.00,0.0187,110.58
800000,8,639,8.36,0.00,0.12,0.05,8.20,0.00,1.00,0.000,0.070,318309.8,8778.4,2,0,2.51,1.00,1.00,0.8758,17.59
800000,4,377,8.57,0.01,0.03,0.01,8.52,0.00,1.01,0.000,0.161,192980.6,7537.6,2,0,1.56,1.01,1.01,0.7515,4.90
800000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1101.8,162.8,1,1,2.00,1.00,1.00,0.0208,109.73
810000,8,641,8.47,0.00,0.05,0.10,8.32,0.00,1.00,0.000,0.072,317846.5,8687.3,3,1,2.47,1.00,1.00,0.8666,17.16
810000,4,367,8.33,0.00,0.02,0.07,8.24,0.00,1.00,0.000,0.155,190722.9,6871.7,2,0,1.63,1.00,1.00,0.6851,6.46
810000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,1104.3,177.1,1,2,2.00,1.00,1.00,0.0209,101.40
820000,8,654,8.39,0.01,0.05,0.12,8.21,0.00,1.01,0.000,0.071,317299.3,8474.2,2,0,2.50,1.01,1.00,0.8449,12.61
820000,4,379,8.86,0.00,0.17,0.09,8.60,0.00,1.00,0.000,0.168,185016.5,6391.9,2,0,1.88,1.00,1.00,0.6362,5.89
820000,0,4,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,1168.9,180.9,1,4,2.75,1.00,1.00,0.0237,109.85
830000,8,649,8.28,0.02,0.02,0.10,8.14,0.00,1.01,0.000,0.070,317423.0,8599.1,2,0,2.50,1.01,1.00,0.8570,12.97
830000,4,371,8.88,0.00,0.06,0.01,8.81,0.00,1.00,0.000,0.165,187409.7,6938.9,3,0,1.79,1.00,1.00,0.6913,7.69
830000,0,6,8.33,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.000,1123.5,153.3,4,6,3.00,1.00,1.00,0.0210,110.69
840000,8,612,8.71,0.03,0.10,0.03,8.54,0.00,1.01,0.000,0.069,316905.8,8750.0,3,0,2.57,1.01,1.01,0.8720,11.02
840000,4,390,9.01,0.00,0.06,0.02,8.92,0.00,1.00,0.000,0.179,189185.4,7354.9,2,0,1.75,1.00,1.00,0.7331,7.45
840000,0,4,7.75,0.00,0.00,0.00,7.75,0.00,1.00,0.000,0.000,1080.1,159.9,1,2,2.50,1.00,1.00,0.0213,114.92
850000,8,632,8.52,0.04,0.07,0.06,8.35,0.00,1.02,0.000,0.070,316538.8,8782.6,3,0,2.50,1.02,1.00,0.8756,14.34
850000,4,351,8.77,0.00,0.02,0.01,8.75,0.00,1.00,0.000,0.164,186133.0,7122.6,3,0,1.79,1.00,1.00,0.7099,5.65
850000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,987.1,162.4,0,0,-0.00,-0.00,-0.00,0.0214,118.94
860000,8,634,8.50,0.01,0.11,0.16,8.21,0.00,1.01,0.000,0.071,317447.1,8789.7,4,2,2.57,1.01,1.01,0.8763,11.65
860000,4,359,8.88,0.00,0.05,0.03,8.81,0.00,1.00,0.000,0.161,185905.2,6731.6,3,2,1.69,1.00,1.00,0.6708,5.90
860000,0,5,7.20,0.00,0.60,0.00,6.60,0.00,1.00,0.000,0.000,1071.6,174.1,3,5,2.20,1.00,1.00,0.0224,126.06
870000,8,633,8.66,0.02,0.05,0.03,8.56,0.00,1.01,0.000,0.072,317119.2,8910.4,3,0,2.56,1.01,1.00,0.8890,16.08
870000,4,353,9.52,0.00,0.00,0.01,9.52,0.00,1.00,0.000,0.170,186141.1,7282.2,3,1,1.69,1.00,1.00,0.7255,6.78
870000,0,2,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,1092.7,175.0,1,2,2.00,1.00,1.00,0.0222,121.74
880000,8,626,8.57,0.00,0.04,0.03,8.49,0.00,1.00,0.000,0.072,317012.1,8733.9,2,0,2.57,1.00,1.00,0.8706,12.80
880000,4,367,8.78,0.03,0.02,0.02,8.71,0.00,1.02,0.000,0.163,189334.4,7054.9,4,0,1.67,1.03,1.02,0.7033,6.62
880000,0,7,8.14,0.00,0.00,0.00,8.14,0.00,1.00,0.000,0.000,1088.9,173.3,4,7,2.29,1.00,1.00,0.0222,126.27
890000,8,616,8.49,0.00,0.02,0.03,8.45,0.00,1.00,0.000,0.069,311566.8,8481.8,3,2,2.49,1.00,1.00,0.8469,14.04
890000,4,356,9.27,0.00,0.13,0.09,9.05,0.00,1.00,0.000,0.169,181807.1,6446.4,5,3,1.84,1.00,1.00,0.6416,4.17
890000,0,3,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,990.4,165.1,3,3,2.33,1.00,1.00,0.0205,124.99
900000,8,639,8.52,0.01,0.05,0.03,8.43,0.00,1.00,0.002,0.071,315390.4,8664.0,1,0,2.49,1.00,1.00,0.8643,11.06
900000,4,374,8.57,0.00,0.02,0.02,8.53,0.00,1.01,0.000,0.160,186432.4,6803.9,4,0,1.58,1.01,1.01,0.6792,9.64
900000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,998.9,172.2,1,2,4.00,1.00,1.00,0.0206,125.44
910000,8,648,8.50,0.01,0.12,0.03,8.32,0.00,1.01,0.000,0.075,317474.1,8808.6,2,0,2.49,1.01,1.00,0.8797,16.08
910000,4,359,9.10,0.09,0.00,0.02,8.99,0.00,1.03,0.000,0.163,185244.2,6749.4,5,4,1.70,1.03,1.03,0.6722,4.96
910000,0,4,9.75,0.00,0.00,0.00,9.75,0.00,1.00,0.000,0.000,1073.2,170.5,2,4,2.75,1.00,1.00,0.0214,133.26
920000,8,631,8.55,0.01,0.03,0.03,8.48,0.00,1.00,0.000,0.075,316541.3,9001.8,2,5,2.50,1.00,1.00,0.8980,12.88
920000,4,372,8.59,0.00,0.00,0.06,8.53,0.00,1.01,0.000,0.164,186851.0,6848.8,6,3,1.66,1.01,1.01,0.6826,6.80
920000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,903.9,154.8,1,1,2.00,1.00,1.00,0.0200,137.39
930000,8,644,8.55,0.01,0.05,0.05,8.45,0.00,1.00,0.000,0.072,317542.3,8928.8,3,5,2.46,1.01,1.00,0.8904,16.07
930000,4,378,8.35,0.01,0.08,0.08,8.18,0.00,1.00,0.000,0.159,188115.4,6568.9,5,2,1.61,1.00,1.00,0.6543,5.50
930000,0,4,15.25,0.00,2.75,0.00,12.50,0.00,1.00,0.000,0.000,1050.8,159.1,2,3,3.00,1.00,1.00,0.0206,136.72
940000,8,627,8.80,0.01,0.12,0.02,8.65,0.00,1.00,0.000,0.072,317024.8,8832.8,4,1,2.56,1.01,1.00,0.8808,14.81
940000,4,402,8.30,0.00,0.07,0.13,8.10,0.00,1.00,0.000,0.167,187087.3,6617.1,4,3,1.63,1.00,1.00,0.6591,5.43
940000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,984.7,172.6,2,2,3.00,1.00,1.00,0.0216,131.62
950000,8,618,8.57,0.02,0.03,0.11,8.41,0.00,1.01,0.000,0.073,315780.6,8514.9,3,4,2.48,1.01,1.00,0.8491,14.31
950000,4,363,8.51,0.00,0.25,0.01,8.24,0.00,1.00,0.000,0.166,183180.4,6523.5,4,17,1.86,1.00,1.00,0.6503,5.75
950000,0,3,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,951.2,146.5,1,3,4.00,1.00,1.00,0.0188,132.01
960000,8,617,8.63,0.00,0.02,0.00,8.60,0.00,1.00,0.000,0.072,313812.5,8968.4,2,3,2.52,1.00,1.00,0.8936,12.59
960000,4,390,8.06,0.03,0.03,0.02,7.98,0.01,1.01,0.003,0.168,185519.3,6851.8,4,10,1.65,1.01,1.00,0.6837,3.93
960000,0,4,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,850.1,134.7,1,4,2.75,1.00,1.00,0.0171,129.09
970000,8,633,8.50,0.03,0.06,0.06,8.35,0.00,1.01,0.000,0.072,314380.1,8979.5,3,4,2.55,1.01,1.01,0.8955,12.31
970000,4,398,8.29,0.01,0.15,0.06,8.08,0.00,1.00,0.000,0.172,189035.4,6769.4,4,4,1.63,1.01,1.00,0.6757,7.42
970000,0,6,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,855.8,135.8,2,6,2.83,1.00,1.00,0.0173,128.91
980000,8,634,8.74,0.01,0.09,0.04,8.61,0.00,1.00,0.000,0.073,314929.1,9206.2,2,2,2.56,1.00,1.00,0.9179,15.46
980000,4,365,8.53,0.01,0.15,0.17,8.20,0.00,1.00,0.000,0.157,180600.2,6477.4,4,3,1.77,1.00,1.00,0.6461,7.93
980000,0,2,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,887.3,151.4,2,2,1.50,1.00,1.00,0.0191,126.02
990000,8,623,8.65,0.02,0.02,0.04,8.58,0.00,1.01,0.000,0.073,316898.7,9328.2,2,2,2.48,1.01,1.00,0.9305,14.97
990000,4,402,8.33,0.00,0.08,0.05,8.20,0.00,1.00,0.000,0.174,185906.5,6627.5,4,6,1.60,1.00,1.00,0.6598,5.11
990000,0,6,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,1016.4,182.4,3,6,2.33,1.00,1.00,0.0232,128.91
1000000,8,622,8.56,0.02,0.05,0.07,8.44,0.00,1.00,0.000,0.071,314536.5,9333.8,3,1,2.45,1.01,1.00,0.9308,13.34
1000000,4,363,8.78,0.03,0.07,0.03,8.65,0.00,1.01,0.000,0.166,189119.2,6979.3,4,7,2.03,1.01,1.01,0.6959,6.52
1000000,0,3,9.33,0.00,3.67,0.00,5.67,0.00,1.00,0.000,0.000,944.6,159.0,1,3,2.67,1.00,1.00,0.0201,128.36
