step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
420000,687,1.334,0.286,7.82,27544,26770,18,0,791,2,345773.5,31282.7,0.001,0.197,0.482,0.320,860,9.04,4.68,0.10,1.51,0.02,0.36,0.02,0.54,8.90,4.09,0.00,0.00,0.001,0.020,80,0.217,0.141,0.853,0.000,0.006,18512,15256,3,0.429,0.032,0.003,6915,0.146,1.288,0.027,34.60,9850,0,15641.357,0.000,0.019,225235,1.03,17.37,0.001,0.000,0.000,6,8,11,64,6212,0.024,41.73,0.0057,0.000,10,0.155,0.000,0.246,0.039,2.32,3.57,3.79,0.00,0.001,1.03,1.04,1.02,0.155,0.00139,87.11,3.1277,849.68
430000,701,1.367,0.311,7.79,27582,26836,9,0,723,30,345062.5,32874.6,0.002,0.192,0.490,0.317,857,8.97,3.83,0.13,1.60,0.03,0.31,0.05,1.32,8.77,2.85,0.00,0.00,0.002,0.027,88,0.194,0.175,0.817,0.000,0.007,18785,14653,3,0.421,0.201,0.001,8284,0.163,1.349,0.030,34.55,9887,0,1095.818,0.000,0.009,239735,1.04,17.30,0.000,0.000,0.000,6,9,11,51,6287,0.024,43.40,0.0056,0.011,5,0.170,0.000,0.246,0.049,2.29,3.66,3.78,0.01,0.003,1.04,1.05,1.03,0.170,0.00135,85.48,3.2859,828.45
440000,698,1.329,0.419,7.66,28073,27277,15,0,784,14,345354.0,32013.3,0.000,0.182,0.488,0.329,849,8.50,3.32,0.04,0.64,0.02,0.35,0.02,0.35,8.42,3.13,0.00,0.00,0.002,0.040,86,0.166,0.156,0.832,0.004,0.007,18843,15127,3,0.430,0.000,0.004,7629,0.161,1.618,0.044,34.69,10160,0,2286.666,0.000,0.021,222567,1.01,17.66,0.000,0.001,0.000,6,8,11,45,5933,0.023,41.41,0.0059,0.000,11,0.167,0.000,0.245,0.043,2.30,3.42,3.92,0.00,0.000,1.01,1.01,1.01,0.167,0.00128,87.34,3.1981,786.64
450000,669,1.418,0.077,7.57,30087,29299,11,0,806,10,352404.8,37648.0,0.001,0.209,0.468,0.322,813,9.24,4.94,0.20,1.85,0.08,0.81,0.02,0.58,8.94,3.64,0.00,0.00,0.003,0.033,103,0.136,0.133,0.862,0.000,0.004,22038,18929,4,0.368,0.010,0.003,34238,0.146,0.362,0.002,34.68,10903,0,3764.797,0.000,0.024,387490,1.05,16.74,0.001,0.001,0.000,6,8,12,64,6179,0.024,16.94,0.0059,0.007,7,0.237,0.000,0.269,0.072,2.49,3.46,4.39,0.01,0.003,1.04,1.07,1.05,0.237,0.00144,111.82,3.7500,618.78
460000,694,1.383,0.074,7.59,29736,29011,6,0,694,27,355456.1,37611.7,0.001,0.217,0.461,0.321,828,9.05,3.42,0.12,1.16,0.03,0.53,0.01,0.25,8.89,3.17,0.00,0.00,0.002,0.026,88,0.192,0.153,0.839,0.000,0.009,21556,19218,4,0.340,0.033,0.003,12919,0.154,0.335,0.001,35.55,10354,0,1393.026,0.000,0.012,372376,1.04,16.66,0.000,0.000,0.000,6,8,11,36,6283,0.024,3.04,0.0058,0.003,7,0.227,0.000,0.254,0.063,2.48,3.32,4.52,0.01,0.001,1.04,1.05,1.05,0.227,0.00148,124.85,3.7590,581.33
470000,694,1.467,0.070,7.37,30234,29516,5,0,713,12,355009.0,37853.3,0.001,0.210,0.456,0.333,830,9.79,4.37,0.07,0.61,0.05,0.55,0.10,0.98,9.57,3.97,0.00,0.00,0.003,0.040,117,0.229,0.153,0.834,0.003,0.010,21605,19601,4,0.366,0.035,0.022,24052,0.148,0.226,0.000,35.51,10297,0,3154.443,0.000,0.024,350656,1.02,15.93,0.000,0.000,0.000,6,9,13,48,6791,0.026,3.60,0.0053,0.000,16,0.220,0.000,0.257,0.057,2.56,3.52,4.74,0.00,0.000,1.02,1.02,1.02,0.220,0.00145,124.33,3.7842,552.54
480000,697,1.349,0.073,7.61,29966,29304,7,0,652,19,354984.3,36544.4,0.002,0.213,0.459,0.326,840,9.15,4.29,0.13,1.52,0.09,1.21,0.04,0.71,8.89,3.21,0.00,0.00,0.003,0.038,83,0.280,0.145,0.848,0.001,0.006,21823,20131,5,0.382,0.055,0.006,42510,0.146,0.321,0.002,35.51,10096,0,1923.392,0.000,0.016,347942,1.04,16.78,0.000,0.000,0.000,6,8,12,54,6379,0.024,5.31,0.0057,0.000,13,0.212,0.000,0.264,0.057,2.41,3.51,4.28,0.00,0.000,1.03,1.05,1.04,0.212,0.00143,122.63,3.6577,569.34
490000,696,1.387,0.075,7.68,29384,28582,5,0,798,8,351976.2,35564.3,0.008,0.209,0.455,0.328,856,9.20,3.55,0.07,0.80,0.09,0.90,0.01,0.11,9.03,3.16,0.00,0.00,0.004,0.046,92,0.211,0.151,0.833,0.003,0.013,21530,18896,5,0.408,0.022,0.004,45912,0.114,0.273,0.001,35.19,10127,0,4445.539,0.000,0.017,362794,1.02,16.68,0.000,0.000,0.000,7,8,11,50,6400,0.024,5.36,0.0056,0.000,10,0.221,0.000,0.255,0.055,2.40,3.50,4.25,0.01,0.004,1.01,1.02,1.03,0.221,0.00141,122.89,3.5603,591.78
500000,703,1.415,0.072,7.09,29433,28564,9,0,853,12,353516.9,36652.9,0.007,0.197,0.479,0.317,835,8.85,3.11,0.10,1.34,0.03,0.46,0.02,0.46,8.70,2.69,0.00,0.00,0.003,0.046,90,0.161,0.149,0.844,0.000,0.007,21108,17328,4,0.341,0.202,0.003,15140,0.178,0.224,0.001,35.36,9979,0,3054.409,0.000,0.016,351918,1.03,16.83,0.000,0.000,0.000,6,8,13,43,6224,0.024,4.92,0.0058,0.014,8,0.229,0.000,0.249,0.055,2.44,3.38,4.44,0.00,0.000,1.02,1.04,1.03,0.229,0.00135,123.16,3.6701,620.44
510000,632,1.411,0.071,7.39,28188,27364,6,0,889,11,333161.3,33846.4,0.004,0.201,0.471,0.324,903,9.05,4.23,0.02,0.41,0.03,0.46,0.01,0.14,8.99,4.21,0.00,0.00,0.002,0.028,68,0.207,0.152,0.835,0.005,0.008,20905,17079,4,0.445,0.128,0.003,10151,0.131,0.228,0.000,33.32,9347,0,3076.949,0.000,0.019,386239,1.01,16.80,0.003,0.000,0.000,7,8,11,64,5720,0.022,4.75,0.0059,0.014,15,0.259,0.000,0.268,0.050,2.37,3.52,4.22,0.01,0.002,1.01,1.01,1.01,0.259,0.00142,125.36,3.3877,638.32
520000,546,1.383,0.064,7.82,25113,24473,3,0,723,2,287788.0,30411.7,0.005,0.213,0.449,0.332,1072,9.48,3.07,0.11,1.12,0.01,0.15,0.04,0.64,9.33,2.78,0.00,0.00,0.002,0.044,62,0.350,0.150,0.832,0.000,0.018,20766,16507,3,0.819,0.009,0.004,13731,0.131,0.188,0.000,28.74,8459,0,15205.863,0.000,0.007,386657,1.05,17.42,0.000,0.000,0.000,7,9,11,47,5178,0.020,3.77,0.0057,0.024,6,0.289,0.000,0.310,0.067,2.27,3.68,3.71,0.00,0.000,1.05,1.05,1.05,0.289,0.00145,130.93,3.0420,631.35
530000,633,1.361,0.066,7.82,28035,27347,5,0,596,10,316809.6,34036.2,0.000,0.188,0.428,0.384,974,9.32,2.75,0.08,0.82,0.06,0.66,0.00,0.04,9.18,2.65,0.00,0.00,0.006,0.064,65,0.299,0.155,0.837,0.000,0.008,22608,19199,3,0.798,0.000,0.002,12029,0.147,0.190,0.000,31.65,9863,0,3403.618,0.000,0.008,288898,1.03,17.32,0.000,0.000,0.000,8,9,11,53,5900,0.023,1.05,0.0055,0.041,1,0.235,0.000,0.284,0.066,2.17,3.67,3.74,0.00,0.002,1.03,1.04,1.02,0.235,0.00130,130.74,3.4023,606.52
540000,713,1.303,0.072,7.83,29482,28864,5,0,533,17,347072.6,36614.1,0.000,0.176,0.452,0.372,866,9.63,3.17,0.06,0.84,0.02,0.33,0.00,0.00,9.56,3.04,0.00,0.00,0.003,0.042,76,0.266,0.156,0.837,0.000,0.007,22057,18321,3,0.913,0.038,0.000,15977,0.147,0.209,0.000,34.73,10655,0,2153.770,0.000,0.020,270805,1.02,17.57,0.000,0.000,0.000,8,9,12,42,6869,0.026,0.98,0.0051,0.038,3,0.214,0.000,0.241,0.061,2.20,3.78,3.47,0.00,0.001,1.03,1.02,1.02,0.214,0.00127,127.73,3.6648,629.17
550000,657,1.408,0.067,7.46,29709,29210,7,0,548,10,344499.1,37609.3,0.000,0.184,0.448,0.368,875,9.66,4.32,0.04,0.43,0.02,0.20,0.04,0.47,9.57,4.22,0.00,0.00,0.001,0.018,91,0.190,0.154,0.834,0.000,0.012,22440,19372,2,0.857,0.046,0.006,20675,0.145,0.199,0.000,34.45,10620,0,3760.926,0.000,0.023,268293,1.02,17.44,0.000,0.000,0.000,7,9,12,56,6344,0.024,1.15,0.0055,0.009,6,0.206,0.000,0.243,0.063,2.30,3.71,3.67,0.00,0.000,1.02,1.02,1.01,0.206,0.00142,127.84,3.7615,618.03
560000,730,1.349,0.074,7.07,29997,29314,6,0,604,5,346996.7,37242.4,0.000,0.177,0.479,0.344,886,9.35,4.12,0.13,1.66,0.05,0.90,0.01,0.22,9.17,3.67,0.00,0.00,0.003,0.042,84,0.284,0.156,0.826,0.000,0.018,23432,19127,2,0.852,0.000,0.003,33506,0.175,0.197,0.000,34.74,10388,0,7448.488,0.000,0.015,269323,1.05,17.08,0.001,0.000,0.000,7,9,10,64,6828,0.026,1.56,0.0052,0.025,4,0.213,0.000,0.247,0.066,2.22,3.57,3.92,0.00,0.001,1.06,1.07,1.05,0.213,0.00122,127.14,3.7273,633.90
570000,735,1.427,0.078,6.60,31646,30895,6,0,740,7,361342.3,38744.2,0.000,0.185,0.493,0.322,861,9.33,3.07,0.10,0.98,0.01,0.30,0.03,0.74,9.19,2.64,0.00,0.00,0.001,0.017,72,0.347,0.139,0.849,0.000,0.012,24325,20277,2,0.780,0.026,0.001,41880,0.190,0.239,0.001,36.17,10303,0,5534.884,0.000,0.019,314847,1.04,16.79,0.000,0.000,0.000,7,9,11,37,6856,0.026,1.05,0.0054,0.015,5,0.227,0.000,0.235,0.062,2.22,3.42,4.21,0.00,0.000,1.02,1.04,1.04,0.227,0.00127,126.23,3.8770,643.22
580000,737,1.317,0.075,6.62,32427,31582,5,0,838,17,369962.6,40403.5,0.000,0.218,0.489,0.293,845,9.07,3.79,0.08,0.95,0.00,0.00,0.05,0.53,8.95,3.28,0.00,0.00,0.000,0.000,73,0.355,0.172,0.820,0.003,0.005,24678,21235,2,0.749,0.045,0.012,50405,0.195,0.221,0.000,37.01,10382,0,2376.677,0.000,0.016,412398,1.03,16.95,0.000,0.000,0.000,6,9,10,62,6687,0.026,1.90,0.0056,0.000,17,0.244,0.000,0.236,0.063,2.18,3.51,4.07,0.00,0.000,1.03,1.03,1.03,0.244,0.00146,124.53,4.0442,665.32
590000,763,1.306,0.073,6.10,32268,31382,5,0,855,3,372236.2,38879.9,0.002,0.225,0.477,0.296,853,8.41,2.71,0.01,0.21,0.04,0.75,0.01,0.22,8.34,2.39,0.00,0.00,0.002,0.033,66,0.309,0.157,0.830,0.003,0.010,24938,22296,1,0.664,0.336,0.005,54367,0.200,0.182,0.000,37.27,9913,0,12959.965,0.000,0.021,395494,1.00,17.64,0.000,0.000,0.000,6,8,10,46,6416,0.024,3.27,0.0059,0.000,16,0.221,0.000,0.239,0.064,2.12,3.31,4.01,0.00,0.000,1.00,1.01,1.01,0.221,0.00139,122.90,3.8899,663.99
600000,620,1.348,0.076,6.70,30092,29520,6,0,709,2,347968.4,36666.8,0.002,0.215,0.467,0.316,927,8.99,3.67,0.04,0.84,0.02,0.27,0.05,0.79,8.89,3.25,0.00,0.00,0.002,0.041,50,0.348,0.158,0.819,0.002,0.021,24235,21406,2,0.776,0.213,0.006,79694,0.174,0.261,0.001,34.82,8963,0,18333.418,0.000,0.011,313037,1.01,17.36,0.000,0.000,0.000,7,8,10,54,5573,0.021,4.29,0.0063,0.000,8,0.198,0.000,0.263,0.071,2.06,3.72,3.61,0.00,0.000,1.01,1.01,1.01,0.198,0.00160,124.33,3.6722,699.66
610000,747,1.397,0.080,6.47,29288,28515,9,0,637,11,328957.5,35595.0,0.003,0.199,0.462,0.335,975,8.83,2.55,0.07,1.06,0.00,0.00,0.02,0.38,8.74,2.34,0.00,0.00,0.000,0.000,58,0.218,0.131,0.862,0.000,0.007,24818,21985,1,0.908,0.092,0.005,52971,0.179,0.282,0.001,32.90,9486,0,3235.912,0.000,0.024,313255,1.03,17.74,0.000,0.000,0.000,7,9,10,30,6598,0.025,17.86,0.0050,0.000,23,0.227,0.000,0.262,0.076,2.09,3.60,3.55,0.00,0.000,1.03,1.03,1.04,0.227,0.00116,112.68,3.5667,758.01
620000,747,1.366,0.144,6.75,30895,30201,12,0,682,16,361000.9,39422.3,0.007,0.191,0.462,0.339,887,8.65,2.75,0.10,1.44,0.01,0.25,0.05,0.78,8.48,2.12,0.00,0.00,0.003,0.053,65,0.258,0.163,0.813,0.001,0.023,24447,19799,2,0.699,0.071,0.007,49476,0.182,0.715,0.008,36.23,10051,0,2463.894,0.000,0.020,257634,1.04,18.03,0.000,0.000,0.000,7,8,11,42,6461,0.025,12.61,0.0057,0.000,16,0.178,0.000,0.224,0.066,2.10,3.62,3.40,0.00,0.000,1.05,1.06,1.03,0.178,0.00130,114.60,3.9517,839.58
630000,689,1.372,0.288,6.58,29246,28558,10,0,736,7,355553.7,34531.6,0.002,0.197,0.469,0.332,902,9.11,3.99,0.05,1.08,0.00,0.09,0.12,1.96,8.93,2.64,0.00,0.00,0.000,0.007,59,0.270,0.129,0.864,0.001,0.006,22082,17878,2,0.707,0.029,0.006,36534,0.208,1.274,0.027,35.81,9573,0,4933.092,0.000,0.020,264160,1.01,17.86,0.001,0.000,0.000,7,9,11,64,6277,0.024,41.87,0.0058,0.000,8,0.179,0.000,0.214,0.050,2.03,3.50,3.59,0.00,0.000,1.02,1.02,1.01,0.180,0.00142,85.76,3.4493,790.31
640000,749,1.293,0.451,6.78,29401,28657,10,0,674,26,365339.7,34438.0,0.002,0.205,0.474,0.319,885,8.53,2.49,0.01,0.15,0.00,0.00,0.03,0.50,8.49,2.49,0.00,0.00,0.000,0.000,56,0.351,0.163,0.818,0.000,0.019,21908,17780,3,0.706,0.000,0.003,42931,0.200,1.666,0.047,36.83,9482,0,1324.537,0.000,0.009,245892,1.00,18.21,0.000,0.000,0.000,7,8,10,50,6388,0.024,41.91,0.0057,0.000,10,0.156,0.000,0.207,0.048,2.02,3.51,3.40,0.00,0.000,1.00,1.00,1.00,0.156,0.00139,84.69,3.4445,788.53
650000,705,1.317,0.540,7.09,28429,27863,10,0,600,21,353695.3,34024.7,0.003,0.189,0.496,0.312,899,8.90,2.78,0.04,0.63,0.00,0.04,0.00,0.00,8.86,2.62,0.00,0.00,0.000,0.003,55,0.557,0.166,0.821,0.001,0.011,20832,18452,4,0.504,0.000,0.000,37968,0.187,1.836,0.058,35.49,8535,0,1620.226,0.000,0.013,196426,1.01,17.98,0.000,0.000,0.000,7,9,9,48,6275,0.024,42.81,0.0057,0.001,3,0.143,0.000,0.203,0.049,2.18,3.65,3.36,0.00,0.000,1.01,1.01,1.01,0.143,0.00139,85.14,3.4076,833.36
660000,635,1.362,0.658,7.13,28624,27984,14,0,696,43,347005.0,35612.1,0.005,0.196,0.483,0.316,928,8.71,2.61,0.09,1.63,0.00,0.00,0.03,0.37,8.58,1.98,0.00,0.00,0.000,0.000,56,0.411,0.159,0.830,0.003,0.008,21940,19700,4,0.395,0.000,0.006,40890,0.192,2.044,0.073,34.88,8817,0,828.189,0.000,0.022,232331,1.03,18.10,0.000,0.000,0.000,7,9,10,46,5528,0.021,42.42,0.0064,0.000,14,0.165,0.000,0.207,0.056,1.99,3.66,3.32,0.00,0.000,1.03,1.03,1.03,0.165,0.00154,86.14,3.5666,881.94
670000,601,1.307,0.700,6.95,27575,26918,16,0,675,41,327869.2,32521.0,0.002,0.192,0.468,0.339,999,8.87,2.22,0.01,0.15,0.04,0.89,0.05,0.73,8.76,1.77,0.00,0.00,0.001,0.025,46,0.637,0.168,0.807,0.002,0.023,22335,19123,4,0.557,0.060,0.010,49630,0.182,2.112,0.078,32.79,8504,0,793.196,0.000,0.013,272410,1.00,18.05,0.000,0.000,0.000,7,9,9,37,5330,0.020,41.40,0.0062,0.000,6,0.208,0.000,0.220,0.056,1.86,3.73,3.26,0.00,0.002,1.00,1.00,1.00,0.208,0.00146,89.26,3.2527,883.63
680000,684,1.350,0.835,6.80,27976,27068,3,0,822,4,326094.3,32945.1,0.002,0.213,0.445,0.340,1024,8.58,2.35,0.06,0.70,0.01,0.15,0.03,0.50,8.47,2.26,0.00,0.00,0.002,0.022,58,0.576,0.174,0.811,0.000,0.015,23096,20461,3,0.504,0.115,0.010,58451,0.184,2.308,0.095,32.76,8378,0,8236.286,0.000,0.010,300208,1.03,18.25,0.000,0.000,0.000,6,9,9,36,5869,0.022,51.46,0.0056,0.000,2,0.207,0.000,0.219,0.062,1.88,3.61,3.28,0.00,0.000,1.02,1.02,1.06,0.207,0.00136,79.22,3.2972,902.39
690000,627,1.303,0.872,6.64,28548,27768,9,0,828,6,327315.9,34894.1,0.004,0.208,0.449,0.339,1019,8.73,2.41,0.03,0.45,0.00,0.00,0.07,1.04,8.64,2.37,0.00,0.00,0.000,0.000,52,0.544,0.124,0.850,0.000,0.026,24349,22374,3,0.671,0.057,0.006,69711,0.182,2.355,0.099,32.70,8171,0,5815.679,0.000,0.021,302906,1.02,18.06,0.000,0.000,0.000,7,9,10,40,5473,0.021,52.93,0.0060,0.000,7,0.211,0.000,0.215,0.074,1.87,3.75,3.22,0.00,0.000,1.01,1.01,1.02,0.211,0.00145,77.81,3.4917,912.63
700000,700,1.324,0.118,6.51,32155,31209,4,0,869,8,339950.8,47883.8,0.014,0.225,0.430,0.331,949,8.60,3.08,0.07,1.15,0.01,0.16,0.14,0.88,8.38,2.20,0.00,0.00,0.001,0.014,56,0.460,0.157,0.827,0.004,0.011,31198,28815,4,0.626,0.039,0.046,111433,0.157,0.479,0.002,32.67,11007,0,5985.473,0.000,0.014,449540,1.03,18.25,0.001,0.000,0.000,7,9,9,64,6021,0.023,26.61,0.0058,0.000,19,0.272,0.000,0.236,0.152,1.87,3.47,3.43,0.00,0.000,1.02,1.02,1.05,0.272,0.00136,104.15,4.8266,1271.93
710000,708,1.344,0.254,6.64,30726,29807,10,0,901,8,351269.1,35475.7,0.003,0.230,0.441,0.327,953,8.65,3.54,0.09,2.06,0.00,0.08,0.03,0.55,8.52,2.90,0.00,0.00,0.000,0.008,52,0.422,0.184,0.801,0.004,0.011,24892,23110,3,0.602,0.000,0.006,78689,0.170,1.132,0.020,35.30,8686,0,4434.465,0.000,0.021,384622,1.03,18.40,0.001,0.000,0.000,7,9,9,64,6124,0.023,41.16,0.0058,0.000,8,0.223,0.000,0.214,0.053,1.93,3.44,3.37,0.00,0.000,1.02,1.04,1.03,0.223,0.00147,86.98,3.5457,1241.33
720000,750,1.364,0.339,6.62,31152,30175,10,0,925,4,364281.2,36482.3,0.002,0.223,0.453,0.322,905,8.57,2.95,0.11,1.11,0.03,0.65,0.08,1.09,8.35,2.16,0.00,0.00,0.002,0.038,61,0.352,0.161,0.823,0.000,0.016,23966,21631,3,0.555,0.000,0.008,64979,0.188,1.378,0.030,36.55,8975,0,9120.584,0.000,0.009,335395,1.04,18.50,0.000,0.000,0.000,6,9,10,46,6429,0.025,41.89,0.0058,0.000,5,0.195,0.000,0.202,0.048,1.94,3.30,3.50,0.00,0.001,1.05,1.05,1.04,0.195,0.00147,85.00,3.6467,1214.72
730000,753,1.330,0.401,6.73,31631,30648,8,0,972,6,370484.5,36631.3,0.002,0.228,0.460,0.310,868,8.51,3.92,0.10,1.46,0.00,0.05,0.05,0.73,8.36,3.43,0.00,0.00,0.003,0.051,68,0.398,0.169,0.825,0.001,0.005,22585,19526,3,0.570,0.000,0.005,56994,0.182,1.545,0.039,37.15,9561,0,6105.212,0.000,0.012,293534,1.04,18.39,0.001,0.000,0.000,6,9,10,64,6410,0.024,41.32,0.0059,0.000,6,0.165,0.000,0.202,0.041,2.01,3.39,3.44,0.00,0.000,1.04,1.04,1.05,0.166,0.00158,84.96,3.6473,1047.13
740000,761,1.348,0.103,6.50,33881,32720,9,0,1144,4,387367.7,40468.4,0.004,0.227,0.461,0.308,843,8.90,4.15,0.10,1.10,0.02,0.58,0.01,0.24,8.77,3.64,0.00,0.00,0.001,0.014,68,0.426,0.162,0.820,0.003,0.016,26336,24000,3,0.536,0.000,0.005,76219,0.175,0.414,0.002,38.21,9744,0,10117.107,0.000,0.020,402077,1.03,18.08,0.000,0.000,0.000,6,9,10,50,6776,0.026,7.18,0.0058,0.000,6,0.212,0.000,0.218,0.065,2.03,3.34,3.65,0.00,0.000,1.03,1.03,1.04,0.212,0.00149,118.06,4.0448,1007.35
750000,775,1.312,0.103,6.48,33503,32442,10,0,1037,10,387408.3,42221.8,0.003,0.223,0.467,0.306,829,8.61,3.68,0.07,0.66,0.01,0.18,0.09,1.23,8.44,2.98,0.00,0.00,0.000,0.004,71,0.343,0.169,0.815,0.000,0.015,25964,23895,4,0.489,0.000,0.010,175317,0.175,0.377,0.001,38.73,9585,0,4222.177,0.000,0.025,376618,1.03,18.33,0.000,0.000,0.000,6,8,10,51,6670,0.025,3.84,0.0059,0.000,9,0.203,0.000,0.213,0.064,2.10,3.26,3.60,0.00,0.001,1.03,1.03,1.05,0.203,0.00148,120.86,4.2281,1050.84
760000,763,1.335,0.111,6.68,34207,33002,8,0,1209,29,385938.0,43223.0,0.007,0.221,0.462,0.310,831,8.66,3.18,0.02,0.32,0.00,0.00,0.05,1.10,8.58,2.72,0.00,0.00,0.000,0.000,68,0.383,0.177,0.807,0.000,0.016,26614,24162,4,0.535,0.022,0.008,84600,0.170,0.391,0.002,38.62,10619,0,1490.449,0.000,0.016,390149,1.01,18.27,0.000,0.000,0.000,6,9,10,54,6607,0.025,5.18,0.0059,0.000,9,0.210,0.000,0.217,0.067,2.05,3.25,3.66,0.00,0.000,1.01,1.01,1.01,0.210,0.00148,119.64,4.3258,1067.32
770000,780,1.342,0.098,6.52,33851,32768,12,0,1054,15,385837.2,40759.6,0.009,0.220,0.453,0.318,834,8.61,3.89,0.15,1.66,0.02,0.44,0.04,0.59,8.39,3.20,0.00,0.00,0.001,0.023,66,0.445,0.151,0.827,0.001,0.021,25867,23515,4,0.497,0.072,0.008,72282,0.163,0.310,0.001,38.57,10716,0,2717.309,0.000,0.014,366584,1.04,18.31,0.000,0.000,0.000,6,9,9,58,6713,0.026,4.32,0.0059,0.000,5,0.201,0.000,0.225,0.055,1.99,3.24,3.63,0.01,0.003,1.04,1.05,1.05,0.201,0.00145,120.55,4.0599,886.38
780000,749,1.332,0.189,6.47,31116,30122,11,0,1014,5,373840.4,36022.1,0.004,0.221,0.474,0.301,868,8.16,3.30,0.07,1.06,0.00,0.00,0.05,0.76,8.03,3.05,0.00,0.00,0.000,0.000,70,0.382,0.174,0.817,0.000,0.009,22993,20147,4,0.534,0.023,0.007,60114,0.172,0.938,0.013,37.50,9301,0,7204.427,0.000,0.015,334051,1.02,18.46,0.000,0.000,0.000,6,8,9,63,6111,0.023,40.18,0.0062,0.000,15,0.188,0.000,0.207,0.042,1.96,3.20,3.57,0.00,0.000,1.02,1.02,1.02,0.188,0.00147,85.76,3.6200,1050.19
790000,789,1.343,0.081,6.38,33566,32430,11,1,1084,27,386394.9,40644.8,0.003,0.224,0.463,0.310,838,8.56,3.85,0.09,1.08,0.01,0.12,0.11,1.25,8.35,3.23,0.00,0.00,0.002,0.029,80,0.383,0.152,0.835,0.001,0.011,25542,22862,3,0.541,0.000,0.011,55759,0.193,0.225,0.001,38.48,10375,6,1505.364,1.000,0.011,381456,1.02,18.28,0.000,0.001,0.000,6,9,9,55,6754,0.026,9.70,0.0059,0.000,13,0.206,0.000,0.218,0.056,2.03,3.27,3.62,0.00,0.000,1.03,1.02,1.02,0.206,0.00145,115.26,4.0270,665.25
800000,782,1.304,0.075,6.33,32670,31763,7,0,907,5,386155.0,37569.3,0.003,0.232,0.485,0.280,841,8.28,3.20,0.09,1.27,0.00,0.07,0.05,0.62,8.14,2.57,0.00,0.00,0.000,0.002,65,0.325,0.165,0.825,0.001,0.009,24913,22131,3,0.449,0.033,0.009,64734,0.193,0.209,0.001,38.61,10288,0,7513.863,0.000,0.014,379313,1.03,18.63,0.000,0.000,0.000,5,8,10,51,6477,0.025,1.87,0.0061,0.000,12,0.197,0.000,0.226,0.051,2.04,3.15,3.54,0.00,0.000,1.03,1.04,1.03,0.197,0.00147,122.96,3.7490,567.11
810000,763,1.329,0.151,6.40,32367,31432,7,0,947,6,382819.0,38060.0,0.005,0.221,0.485,0.289,852,8.20,2.70,0.05,0.83,0.00,0.07,0.05,0.65,8.10,2.09,0.00,0.00,0.000,0.002,56,0.380,0.155,0.832,0.000,0.013,24261,21876,3,0.498,0.043,0.008,64757,0.195,0.781,0.010,38.38,10120,0,6343.327,0.000,0.010,339774,1.02,18.71,0.000,0.000,0.000,6,8,9,39,6259,0.024,16.93,0.0062,0.000,9,0.189,0.000,0.217,0.050,1.98,3.15,3.50,0.00,0.000,1.01,1.02,1.02,0.189,0.00150,108.13,3.8144,638.06
820000,755,1.328,0.309,6.60,30852,29926,18,0,916,4,373806.0,35710.6,0.002,0.204,0.481,0.312,865,8.57,2.95,0.08,0.86,0.02,0.55,0.08,1.16,8.40,2.48,0.00,0.00,0.001,0.036,66,0.362,0.171,0.817,0.001,0.011,22390,19742,3,0.505,0.037,0.008,61390,0.199,1.336,0.029,37.61,9854,0,8927.662,0.000,0.021,275555,1.03,18.45,0.000,0.000,0.000,6,9,11,37,6471,0.025,41.22,0.0059,0.000,5,0.170,0.000,0.200,0.045,2.00,3.31,3.48,0.00,0.000,1.03,1.02,1.03,0.170,0.00141,84.61,3.5734,650.47
830000,721,1.350,0.447,6.51,30163,29348,11,0,838,9,369350.7,36743.8,0.002,0.206,0.484,0.309,877,8.21,2.82,0.07,1.21,0.01,0.14,0.03,0.57,8.10,2.55,0.00,0.00,0.001,0.015,60,0.286,0.193,0.796,0.000,0.011,21784,18792,3,0.508,0.000,0.004,59508,0.211,1.674,0.046,37.13,9521,0,4082.650,0.000,0.007,238014,1.03,18.59,0.000,0.000,0.000,6,8,10,40,5918,0.023,48.17,0.0063,0.000,5,0.150,0.000,0.194,0.050,1.96,3.21,3.50,0.00,0.001,1.02,1.02,1.05,0.150,0.00152,78.14,3.6973,869.23
