step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
420000,957,1.381,0.049,13.56,45441,43295,211,0,1946,1,484963.4,15175.4,0.000,0.123,0.472,0.405,525,9.00,2.56,0.01,0.23,0.08,0.85,0.08,0.67,8.83,2.33,0.00,0.00,0.005,0.051,107,0.421,0.196,0.782,0.001,0.021,29286,20709,7,0.427,0.201,0.027,312855,0.090,0.090,0.000,48.48,22752,0,15175.355,0.000,0.003,138269,1.00,18.96,0.000,0.000,0.000,8,8,11,33,8613,0.033,0.01,0.0057,0.000,4,0.114,0.000,0.290,0.036,2.30,3.35,3.20,0.00,0.000,1.01,1.01,1.00,0.114,0.00100,114.71,1.5193,168.42
430000,983,1.352,0.048,13.34,46008,43708,212,0,2062,2,487740.0,14631.1,0.000,0.123,0.458,0.419,526,8.58,2.59,0.02,0.30,0.07,0.95,0.02,0.20,8.46,2.05,0.00,0.00,0.004,0.034,87,0.553,0.210,0.779,0.000,0.011,29180,22020,8,0.433,0.000,0.016,221015,0.101,0.110,0.000,48.73,22684,0,7315.568,0.000,0.004,126395,1.01,19.32,0.000,0.000,0.000,8,8,10,57,8432,0.032,0.01,0.0059,0.024,5,0.104,0.000,0.288,0.029,2.26,3.26,3.12,0.00,0.002,1.01,1.00,1.01,0.104,0.00098,114.47,1.4643,174.19
440000,960,1.411,0.047,13.41,46147,43907,212,0,2051,2,485614.1,14304.4,0.000,0.127,0.457,0.415,535,8.64,2.31,0.02,0.33,0.07,0.72,0.05,0.53,8.51,2.07,0.00,0.00,0.004,0.036,77,0.557,0.199,0.786,0.000,0.015,28833,24518,3,0.448,0.009,0.019,197177,0.097,0.119,0.000,48.53,22364,0,7152.214,0.000,0.003,133116,1.01,19.24,0.000,0.000,0.000,7,8,11,33,8294,0.032,0.01,0.0059,0.001,5,0.105,0.000,0.289,0.026,2.32,3.27,3.15,0.00,0.001,1.01,1.00,1.01,0.105,0.00102,114.66,1.4293,156.71
450000,942,1.372,0.045,13.31,45675,43276,198,0,2219,7,478324.8,14666.5,0.000,0.122,0.471,0.407,535,9.05,2.63,0.03,0.38,0.08,0.97,0.07,0.70,8.87,2.18,0.00,0.00,0.004,0.039,96,0.510,0.191,0.791,0.000,0.018,28869,22788,4,0.414,0.063,0.022,156948,0.107,0.110,0.000,47.79,22422,0,2095.217,0.000,0.002,133832,1.01,19.09,0.000,0.000,0.000,8,8,11,45,8521,0.033,0.01,0.0057,0.027,2,0.112,0.000,0.294,0.028,2.36,3.31,3.17,0.00,0.000,1.02,1.01,1.02,0.112,0.00098,115.39,1.4666,151.10
460000,956,1.374,0.043,13.24,45463,43015,212,0,2222,13,482586.2,15008.7,0.000,0.119,0.489,0.391,535,8.76,2.18,0.00,0.03,0.04,0.60,0.07,0.74,8.65,2.14,0.00,0.00,0.004,0.055,87,0.569,0.186,0.796,0.001,0.017,28381,22505,4,0.560,0.000,0.024,210482,0.097,0.076,0.000,48.23,22154,0,1154.514,0.000,0.003,126917,1.00,19.25,0.000,0.000,0.000,8,8,11,29,8372,0.032,0.01,0.0058,0.013,1,0.109,0.000,0.286,0.030,2.36,3.24,3.15,0.00,0.000,1.00,1.00,1.00,0.109,0.00097,114.96,1.5013,149.60
470000,949,1.383,0.044,13.04,45471,43165,204,0,2109,6,484228.2,14465.4,0.001,0.123,0.495,0.381,536,8.92,3.21,0.03,0.43,0.16,1.52,0.09,0.77,8.64,2.36,0.00,0.10,0.007,0.067,98,0.484,0.194,0.788,0.000,0.018,27773,22221,3,0.667,0.132,0.043,299384,0.095,0.082,0.000,48.33,21817,0,2410.901,0.000,0.002,129240,1.01,19.20,0.000,0.000,0.001,8,8,11,44,8468,0.032,0.02,0.0059,0.006,3,0.106,0.000,0.286,0.026,2.40,3.26,3.15,0.00,0.001,1.01,1.01,1.02,0.106,0.00101,114.85,1.4470,148.31
480000,944,1.388,0.041,12.89,45964,43508,183,0,2278,5,485585.7,15016.2,0.001,0.125,0.490,0.383,538,8.92,3.11,0.00,0.00,0.11,1.11,0.10,0.87,8.71,2.59,0.00,0.00,0.006,0.055,105,0.606,0.199,0.790,0.000,0.011,28322,23311,5,0.717,0.023,0.030,267048,0.100,0.103,0.000,48.49,21977,0,3003.231,0.000,0.001,135543,1.00,19.29,0.000,0.000,0.000,8,8,11,48,8417,0.032,0.01,0.0059,0.000,5,0.109,0.000,0.283,0.027,2.34,3.19,3.18,0.00,0.000,1.00,1.00,1.00,0.110,0.00103,114.70,1.5015,140.92
490000,927,1.427,0.049,12.61,45516,42867,203,0,2463,2,480687.1,14893.4,0.002,0.116,0.486,0.397,551,9.11,2.64,0.00,0.06,0.07,0.91,0.05,0.49,8.99,2.31,0.00,0.00,0.003,0.033,83,0.485,0.189,0.794,0.000,0.017,28003,22753,5,0.676,0.000,0.020,230146,0.100,0.113,0.000,48.04,20627,0,7446.707,0.000,0.005,133969,1.00,19.11,0.000,0.000,0.000,8,8,12,32,8446,0.032,0.01,0.0058,0.000,5,0.118,0.000,0.282,0.025,2.44,3.22,3.24,0.00,0.000,1.00,1.00,1.00,0.118,0.00096,115.15,1.4912,152.36
500000,941,1.379,0.045,12.44,44684,42036,203,0,2431,20,477342.9,15327.0,0.002,0.123,0.485,0.390,551,8.82,3.05,0.01,0.12,0.15,1.68,0.04,0.45,8.63,2.16,0.00,0.00,0.006,0.050,90,0.501,0.215,0.773,0.000,0.013,28073,22006,3,0.620,0.018,0.013,177265,0.109,0.106,0.000,47.73,20245,0,766.352,0.000,0.000,170766,1.00,19.16,0.000,0.000,0.000,7,8,11,61,8304,0.032,0.02,0.0059,0.023,3,0.143,0.000,0.283,0.033,2.32,3.29,3.16,0.00,0.000,1.01,1.00,1.00,0.143,0.00098,115.45,1.5318,139.25
510000,793,1.402,0.045,12.42,41251,39075,219,0,2105,2,429424.8,13792.1,0.002,0.110,0.479,0.409,620,8.76,2.43,0.00,0.05,0.09,0.92,0.02,0.30,8.65,1.89,0.00,0.00,0.004,0.037,66,0.480,0.178,0.808,0.000,0.014,27933,21366,3,0.507,0.009,0.009,129731,0.113,0.100,0.000,42.92,18720,0,6896.050,0.000,0.003,172581,1.00,19.21,0.000,0.000,0.000,8,8,11,37,6949,0.027,0.02,0.0063,0.049,4,0.176,0.000,0.317,0.036,2.42,3.28,3.13,0.00,0.000,1.00,1.00,1.00,0.176,0.00089,120.26,1.3809,150.04
520000,704,1.422,0.039,12.44,36441,34554,139,0,1837,8,373514.5,12585.0,0.001,0.114,0.476,0.408,721,9.08,2.73,0.01,0.14,0.10,0.94,0.07,0.67,8.90,2.37,0.00,0.11,0.006,0.056,79,0.462,0.185,0.798,0.000,0.017,27119,21508,3,0.446,0.000,0.017,137390,0.106,0.077,0.000,37.27,17159,0,1573.127,0.000,0.000,166511,1.00,19.09,0.000,0.000,0.001,8,8,11,36,6392,0.024,0.02,0.0060,0.067,1,0.190,0.000,0.365,0.042,2.33,3.34,3.15,0.00,0.001,1.01,1.00,1.00,0.190,0.00089,125.91,1.2596,157.15
530000,786,1.449,0.039,12.45,40412,38221,198,0,1911,3,410946.6,13606.5,0.001,0.098,0.476,0.425,649,9.08,2.76,0.02,0.26,0.06,0.99,0.14,1.19,8.85,2.23,0.00,0.00,0.002,0.029,77,0.332,0.209,0.774,0.000,0.018,28672,21609,3,0.510,0.000,0.032,240804,0.094,0.092,0.000,41.03,18635,0,4535.517,0.000,0.001,139489,1.01,19.02,0.000,0.000,0.000,7,9,11,56,7135,0.027,0.01,0.0059,0.051,0,0.170,0.000,0.343,0.036,2.34,3.33,3.17,0.00,0.000,1.01,1.01,1.01,0.170,0.00079,122.16,1.3609,155.01
540000,856,1.404,0.042,12.46,40336,38126,218,0,1922,8,421948.8,13417.8,0.001,0.107,0.465,0.428,623,9.14,2.84,0.00,0.06,0.11,1.16,0.07,0.65,8.96,2.50,0.00,0.00,0.006,0.058,90,0.286,0.199,0.775,0.004,0.023,26837,20960,3,0.474,0.000,0.021,235693,0.097,0.105,0.000,42.15,18789,0,1677.225,0.000,0.007,154935,1.00,18.99,0.000,0.000,0.000,7,9,11,35,7822,0.030,0.02,0.0055,0.083,2,0.168,0.000,0.316,0.033,2.50,3.37,3.15,0.00,0.000,1.00,1.00,1.00,0.168,0.00080,121.04,1.3420,152.80
550000,851,1.422,0.040,12.72,40925,38641,203,0,2086,13,419124.3,13382.6,0.001,0.097,0.465,0.437,615,8.87,2.97,0.01,0.14,0.09,1.07,0.07,0.68,8.71,2.47,0.00,0.00,0.005,0.049,103,0.324,0.183,0.804,0.000,0.013,27689,21075,3,0.765,0.048,0.027,213783,0.107,0.075,0.000,41.88,19385,0,1029.429,0.000,0.002,137512,1.00,19.07,0.000,0.000,0.000,7,8,11,49,7552,0.029,0.02,0.0057,0.033,2,0.163,0.000,0.318,0.032,2.38,3.27,3.21,0.00,0.000,1.01,1.01,1.00,0.163,0.00072,121.31,1.3391,157.36
560000,849,1.405,0.043,12.82,42406,39780,220,0,2408,5,436568.7,13813.4,0.001,0.098,0.448,0.453,592,8.70,2.47,0.01,0.17,0.09,0.80,0.07,0.50,8.54,2.23,0.00,0.00,0.007,0.060,89,0.413,0.193,0.787,0.001,0.019,27373,20244,3,0.860,0.046,0.029,228753,0.101,0.094,0.000,43.66,19974,0,2762.676,0.000,0.002,146986,1.00,19.39,0.000,0.000,0.000,7,8,11,30,7390,0.028,0.02,0.0060,0.061,3,0.165,0.000,0.305,0.026,2.45,3.15,3.19,0.00,0.000,1.00,1.00,1.00,0.165,0.00077,119.53,1.3815,153.31
570000,935,1.423,0.044,12.84,43860,41111,246,0,2417,24,447784.5,14455.9,0.001,0.099,0.433,0.467,577,8.68,2.17,0.01,0.18,0.07,0.58,0.08,0.71,8.53,1.95,0.00,0.00,0.005,0.047,91,0.513,0.201,0.782,0.000,0.017,27411,20161,3,0.868,0.000,0.024,206514,0.109,0.092,0.000,44.76,20339,0,602.328,0.000,0.003,150280,1.00,19.28,0.000,0.003,0.000,7,8,11,27,8118,0.031,0.02,0.0056,0.012,0,0.164,0.000,0.291,0.027,2.37,3.22,3.16,0.00,0.000,1.00,1.00,1.00,0.164,0.00073,118.42,1.4463,156.84
580000,963,1.361,0.043,13.02,46238,43401,213,0,2596,17,477933.1,14727.2,0.000,0.101,0.425,0.474,548,8.83,2.20,0.02,0.23,0.07,0.73,0.07,0.68,8.68,2.00,0.00,0.00,0.006,0.057,98,0.452,0.196,0.774,0.002,0.028,28229,22221,2,0.833,0.025,0.020,177961,0.113,0.081,0.000,47.77,20775,0,866.307,0.000,0.005,122910,1.01,19.17,0.000,0.001,0.000,8,8,11,27,8507,0.032,0.01,0.0057,0.004,2,0.123,0.000,0.282,0.024,2.37,3.22,3.21,0.00,0.000,1.01,1.01,1.00,0.123,0.00080,115.42,1.4728,152.20
590000,967,1.415,0.046,13.15,46370,43811,215,0,2340,3,476697.7,15174.4,0.000,0.102,0.433,0.464,543,8.97,2.63,0.03,0.69,0.10,1.03,0.14,1.12,8.69,2.02,0.00,0.00,0.005,0.046,114,0.443,0.194,0.780,0.000,0.026,29108,22856,2,0.437,0.363,0.032,219238,0.102,0.085,0.000,47.75,21618,0,5058.137,0.000,0.002,116682,1.01,18.83,0.000,0.000,0.000,7,8,11,30,8677,0.033,0.01,0.0057,0.000,4,0.116,0.000,0.286,0.033,2.25,3.31,3.29,0.00,0.000,1.00,1.02,1.01,0.116,0.00081,115.44,1.5183,154.13
600000,774,1.386,0.041,13.13,45856,43945,213,0,1891,10,454262.2,16653.5,0.001,0.095,0.446,0.459,565,9.17,2.42,0.00,0.00,0.06,0.75,0.06,0.63,9.05,2.13,0.00,0.00,0.003,0.035,74,0.280,0.191,0.779,0.001,0.028,33108,26537,3,0.678,0.039,0.016,148230,0.123,0.084,0.000,45.44,22068,0,1665.347,0.000,0.003,123233,1.00,18.57,0.000,0.000,0.000,8,9,11,42,7095,0.027,0.00,0.0065,0.000,2,0.138,0.000,0.315,0.059,2.13,3.37,3.37,0.00,0.000,1.00,1.00,1.00,0.138,0.00088,117.75,1.6672,166.16
610000,963,1.374,0.041,13.16,46496,44301,213,0,1793,3,455215.2,16451.5,0.001,0.098,0.456,0.445,568,9.40,3.02,0.01,0.42,0.09,0.89,0.12,1.31,9.18,2.24,0.00,0.00,0.005,0.047,105,0.244,0.198,0.787,0.001,0.013,34735,25786,3,0.664,0.064,0.025,155896,0.132,0.077,0.000,45.46,22122,0,5483.840,0.000,0.002,130714,1.01,18.69,0.000,0.000,0.000,7,9,11,61,9049,0.035,0.01,0.0051,0.009,5,0.144,0.000,0.330,0.053,2.22,3.34,3.32,0.00,0.000,1.01,1.01,1.01,0.144,0.00074,117.73,1.6448,156.21
620000,1006,1.382,0.043,13.01,49105,46837,246,0,1979,4,490971.2,16818.5,0.001,0.103,0.445,0.451,533,9.06,2.18,0.00,0.06,0.04,0.45,0.06,0.66,8.96,2.03,0.00,0.00,0.005,0.054,88,0.271,0.193,0.784,0.000,0.023,33873,27271,4,0.610,0.099,0.016,178245,0.121,0.090,0.000,49.07,22933,0,4204.635,0.000,0.003,130278,1.00,18.84,0.000,0.000,0.000,7,9,11,30,9114,0.035,0.01,0.0054,0.007,5,0.127,0.000,0.298,0.045,2.10,3.34,3.24,0.00,0.000,1.00,1.00,1.00,0.127,0.00082,114.13,1.6836,166.64
630000,970,1.393,0.044,12.92,49717,47294,259,0,2200,3,493399.2,16762.9,0.001,0.097,0.461,0.441,526,9.03,2.43,0.01,0.20,0.00,0.03,0.08,1.01,8.94,2.19,0.00,0.00,0.000,0.005,86,0.325,0.208,0.764,0.002,0.026,33897,27262,4,0.356,0.304,0.016,168138,0.120,0.103,0.000,49.33,23400,0,5587.635,0.000,0.004,122765,1.00,18.86,0.000,0.000,0.000,8,9,11,41,8757,0.033,0.00,0.0057,0.000,2,0.125,0.000,0.293,0.040,2.26,3.39,3.19,0.00,0.000,1.01,1.00,1.00,0.126,0.00079,113.87,1.6773,168.54
640000,1008,1.356,0.043,12.85,49405,46997,230,0,2140,12,499888.0,15920.9,0.001,0.102,0.448,0.449,531,9.17,2.42,0.01,0.25,0.03,0.44,0.06,0.65,9.07,2.23,0.00,0.00,0.001,0.017,88,0.336,0.209,0.765,0.001,0.025,32805,27668,4,0.666,0.000,0.018,166361,0.117,0.078,0.000,49.90,21986,0,1326.743,0.000,0.004,123412,1.01,18.72,0.000,0.000,0.000,8,9,11,41,9241,0.035,0.00,0.0055,0.000,4,0.119,0.000,0.289,0.033,2.19,3.35,3.29,0.00,0.000,1.00,1.00,1.01,0.119,0.00082,113.30,1.5919,161.62
650000,969,1.397,0.045,12.85,50284,47909,259,0,2155,6,496806.6,15826.8,0.001,0.102,0.459,0.438,529,8.77,1.99,0.01,0.17,0.05,0.62,0.04,0.38,8.67,1.91,0.00,0.00,0.004,0.045,95,0.414,0.196,0.775,0.000,0.029,33997,29614,4,0.501,0.006,0.015,183472,0.116,0.108,0.000,49.60,22448,0,2637.807,0.000,0.002,128396,1.01,18.91,0.000,0.000,0.000,7,8,11,22,8495,0.032,0.00,0.0059,0.010,0,0.123,0.000,0.292,0.032,2.22,3.33,3.24,0.00,0.000,1.01,1.00,1.01,0.123,0.00083,113.59,1.5831,160.39
660000,923,1.389,0.040,12.90,49676,47291,272,0,2159,5,488210.6,16179.5,0.001,0.101,0.458,0.440,541,8.82,2.82,0.00,0.10,0.11,1.07,0.05,0.44,8.66,2.25,0.00,0.00,0.004,0.040,82,0.387,0.205,0.767,0.001,0.027,34661,28683,5,0.540,0.000,0.017,182542,0.115,0.078,0.000,48.79,22369,0,3235.900,0.000,0.002,130737,1.00,18.82,0.000,0.000,0.000,7,8,11,40,8137,0.031,0.00,0.0061,0.000,3,0.128,0.000,0.300,0.037,2.09,3.34,3.26,0.00,0.000,1.00,1.00,1.00,0.128,0.00085,114.41,1.6196,169.04
670000,863,1.373,0.039,12.88,47874,45605,264,0,2065,12,464702.2,15601.0,0.001,0.102,0.464,0.433,573,9.12,2.47,0.00,0.03,0.06,1.13,0.09,0.83,8.98,1.98,0.00,0.00,0.002,0.029,83,0.360,0.197,0.780,0.000,0.023,34947,28160,5,0.468,0.048,0.027,159749,0.121,0.074,0.000,46.49,21232,0,1300.083,0.000,0.003,137996,1.00,18.51,0.000,0.002,0.000,8,9,11,48,7874,0.030,0.01,0.0060,0.001,4,0.141,0.000,0.322,0.039,2.16,3.41,3.34,0.00,0.000,1.00,1.00,1.00,0.141,0.00085,116.70,1.5615,178.45
680000,935,1.425,0.042,12.83,47308,45108,234,0,1894,4,458362.4,15374.2,0.001,0.100,0.471,0.428,582,8.94,2.63,0.00,0.10,0.07,1.31,0.07,0.85,8.79,1.91,0.01,0.20,0.003,0.033,80,0.451,0.197,0.784,0.002,0.017,34795,28747,6,0.586,0.042,0.014,185458,0.115,0.088,0.000,45.86,21077,0,3843.552,0.000,0.006,133687,1.00,18.76,0.000,0.000,0.001,8,8,11,60,8357,0.032,0.00,0.0056,0.003,1,0.143,0.000,0.328,0.040,2.16,3.35,3.28,0.01,0.001,1.00,1.00,1.00,0.143,0.00076,117.34,1.5370,168.32
690000,871,1.387,0.042,12.88,47172,45112,258,1,1865,33,457175.0,14692.4,0.001,0.098,0.475,0.427,583,8.91,2.06,0.00,0.05,0.04,0.48,0.06,0.52,8.81,2.04,0.00,0.00,0.005,0.061,88,0.367,0.218,0.757,0.000,0.025,34222,28264,6,0.450,0.020,0.028,189817,0.112,0.100,0.000,45.70,21133,410,445.224,0.000,0.001,133455,1.00,18.93,0.000,0.000,0.000,8,8,11,24,7760,0.030,0.01,0.0060,0.000,1,0.145,0.000,0.327,0.033,2.13,3.37,3.17,0.00,0.000,1.00,1.00,1.00,0.145,0.00080,117.50,1.4689,165.04
700000,938,1.377,0.038,12.89,47233,45242,225,0,1699,4,454090.0,15031.2,0.001,0.103,0.461,0.435,578,8.79,2.45,0.00,0.00,0.02,0.28,0.08,0.69,8.68,2.38,0.00,0.00,0.002,0.032,90,0.412,0.206,0.761,0.001,0.032,34985,29550,6,0.583,0.032,0.031,229888,0.112,0.075,0.000,45.41,21667,0,3757.811,0.000,0.006,166805,1.00,18.73,0.000,0.000,0.000,7,8,11,33,8242,0.031,0.01,0.0056,0.001,2,0.172,0.000,0.330,0.040,2.09,3.41,3.25,0.00,0.000,1.00,1.00,1.00,0.172,0.00076,117.79,1.5037,166.18
710000,968,1.369,0.042,12.85,49188,46972,299,0,1887,5,479282.0,15916.7,0.001,0.099,0.469,0.430,555,8.90,2.56,0.00,0.07,0.05,0.78,0.09,0.76,8.76,2.29,0.00,0.00,0.003,0.044,87,0.351,0.214,0.764,0.000,0.022,35222,29313,6,0.493,0.059,0.030,233029,0.114,0.082,0.000,47.97,21685,0,3183.343,0.000,0.003,151253,1.00,18.74,0.000,0.000,0.000,7,8,11,37,8619,0.033,0.00,0.0057,0.000,3,0.153,0.000,0.308,0.041,2.12,3.37,3.26,0.00,0.000,1.00,1.00,1.00,0.153,0.00075,115.22,1.5920,163.83
720000,1003,1.402,0.042,12.87,50046,47706,290,0,2015,0,491341.8,15997.2,0.001,0.099,0.466,0.433,536,8.66,2.52,0.01,0.22,0.09,0.80,0.10,0.78,8.46,2.32,0.00,0.00,0.006,0.047,105,0.475,0.208,0.771,0.002,0.019,34257,27879,7,0.617,0.000,0.032,234274,0.116,0.084,0.000,49.21,22220,0,15997.188,0.000,0.003,140775,1.01,19.01,0.000,0.000,0.000,7,8,10,48,8685,0.033,0.01,0.0058,0.000,5,0.138,0.000,0.295,0.037,2.21,3.27,3.27,0.00,0.000,1.01,1.00,1.01,0.138,0.00076,113.99,1.5996,155.20
730000,992,1.437,0.044,12.84,51148,48658,285,0,2216,5,506030.4,16614.3,0.001,0.102,0.455,0.442,526,8.69,2.56,0.00,0.10,0.06,0.83,0.10,0.94,8.53,2.09,0.00,0.00,0.003,0.033,78,0.523,0.211,0.773,0.000,0.016,34445,28928,6,0.532,0.000,0.026,223227,0.111,0.083,0.000,50.64,22266,0,3322.863,0.000,0.001,127760,1.00,19.00,0.000,0.000,0.000,7,8,10,55,8625,0.033,0.00,0.0060,0.000,5,0.119,0.000,0.287,0.037,2.23,3.26,3.25,0.00,0.000,1.00,1.00,1.00,0.119,0.00083,112.56,1.6622,156.22
740000,995,1.432,0.043,12.92,46780,44470,255,0,2052,1,467805.2,15783.5,0.001,0.110,0.461,0.427,578,9.01,2.88,0.01,0.13,0.13,0.99,0.09,0.76,8.78,2.38,0.00,0.00,0.007,0.056,100,0.457,0.213,0.764,0.000,0.023,31623,24837,4,0.579,0.037,0.024,179222,0.114,0.082,0.000,46.82,20689,0,15783.504,0.000,0.005,167527,1.00,18.88,0.000,0.000,0.000,8,8,11,37,8964,0.034,0.02,0.0054,0.000,6,0.156,0.000,0.288,0.044,2.19,3.33,3.27,0.00,0.000,1.00,1.00,1.00,0.156,0.00079,116.36,1.5788,153.84
750000,1004,1.341,0.043,13.05,49163,46715,288,0,2151,2,494185.8,16316.9,0.001,0.102,0.464,0.433,557,8.91,2.34,0.01,0.16,0.06,0.79,0.09,0.70,8.76,2.17,0.00,0.00,0.003,0.034,95,0.410,0.224,0.745,0.002,0.029,33271,27416,5,0.716,0.137,0.028,195090,0.109,0.074,0.000,49.37,21922,0,8158.460,0.000,0.004,123401,1.00,19.00,0.000,0.000,0.000,8,8,11,28,8947,0.034,0.00,0.0056,0.000,3,0.120,0.000,0.290,0.038,2.23,3.30,3.24,0.00,0.000,1.00,1.00,1.00,0.120,0.00081,113.82,1.6326,155.67
760000,960,1.371,0.042,13.09,47352,45181,245,0,1970,0,474547.9,16070.4,0.001,0.100,0.467,0.433,582,8.79,2.27,0.00,0.00,0.06,0.74,0.08,0.76,8.65,1.88,0.00,0.00,0.004,0.043,92,0.373,0.217,0.768,0.000,0.016,32282,27063,4,0.660,0.062,0.022,184547,0.114,0.079,0.000,47.36,21458,0,16070.413,0.000,0.001,116154,1.00,19.25,0.000,0.000,0.000,7,8,11,38,8442,0.032,0.00,0.0057,0.000,2,0.120,0.000,0.293,0.044,2.25,3.26,3.15,0.00,0.000,1.00,1.00,1.00,0.120,0.00080,115.83,1.6071,149.54
770000,997,1.420,0.046,13.24,47946,45636,248,0,2025,12,481604.6,15869.6,0.001,0.103,0.472,0.425,571,8.81,2.25,0.00,0.08,0.07,0.70,0.02,0.25,8.71,2.03,0.00,0.00,0.006,0.056,80,0.461,0.191,0.778,0.001,0.030,32666,27794,4,0.409,0.118,0.011,218979,0.106,0.084,0.000,48.07,21943,0,1322.466,0.000,0.003,116980,1.00,19.10,0.000,0.001,0.000,7,8,11,30,8779,0.033,0.00,0.0055,0.000,3,0.115,0.000,0.292,0.040,2.20,3.30,3.19,0.00,0.001,1.00,1.00,1.01,0.116,0.00080,115.13,1.5867,142.11
780000,1000,1.363,0.042,13.18,50680,48229,258,2,2188,32,505851.5,16183.9,0.001,0.105,0.459,0.434,542,8.94,2.67,0.01,0.21,0.10,0.93,0.06,0.64,8.78,2.14,0.00,0.03,0.006,0.052,88,0.467,0.212,0.768,0.000,0.020,33807,29003,3,0.314,0.450,0.015,160088,0.110,0.068,0.000,50.51,23094,614,505.747,0.000,0.002,117465,1.00,18.96,0.000,0.000,0.001,7,8,11,35,8945,0.034,0.00,0.0058,0.000,2,0.108,0.000,0.286,0.033,2.26,3.29,3.26,0.00,0.001,1.00,1.00,1.01,0.108,0.00085,112.69,1.6177,133.35
790000,1000,1.348,0.044,13.09,49817,47377,247,0,2193,11,504186.7,16210.3,0.001,0.107,0.443,0.450,544,8.88,2.65,0.03,0.53,0.04,0.65,0.10,0.87,8.71,2.54,0.00,0.06,0.003,0.043,93,0.360,0.220,0.752,0.001,0.027,32896,29203,4,0.343,0.000,0.023,132403,0.118,0.075,0.000,50.37,22926,0,1473.664,0.000,0.005,117855,1.01,19.00,0.000,0.001,0.001,7,8,11,39,8880,0.034,0.00,0.0058,0.005,3,0.108,0.000,0.287,0.035,2.18,3.29,3.23,0.00,0.001,1.01,1.01,1.02,0.108,0.00087,112.83,1.6210,128.17
800000,1017,1.370,0.046,13.13,51148,48328,283,0,2520,10,509679.7,16471.3,0.001,0.103,0.448,0.449,529,8.44,2.86,0.01,0.10,0.08,1.10,0.03,0.39,8.32,2.26,0.00,0.00,0.003,0.036,87,0.414,0.201,0.782,0.001,0.017,34556,30613,4,0.627,0.055,0.010,112682,0.129,0.077,0.000,51.09,23612,0,1647.128,0.000,0.007,110999,1.01,19.33,0.000,0.001,0.000,7,8,11,43,8582,0.033,0.00,0.0060,0.000,1,0.103,0.000,0.283,0.033,2.16,3.30,3.04,0.00,0.000,1.00,1.00,1.01,0.103,0.00082,112.11,1.6481,132.21
810000,1010,1.352,0.043,13.06,50911,48167,288,0,2463,16,506508.0,15728.8,0.001,0.103,0.456,0.440,535,8.42,2.53,0.00,0.00,0.04,0.59,0.09,1.12,8.29,2.13,0.00,0.00,0.004,0.052,88,0.368,0.205,0.767,0.003,0.025,33678,29866,4,0.323,0.000,0.018,142961,0.112,0.077,0.000,50.81,23809,0,983.051,0.000,0.004,108839,1.00,19.35,0.000,0.000,0.000,7,8,11,36,8501,0.032,0.00,0.0061,0.001,2,0.100,0.000,0.281,0.027,2.17,3.29,3.05,0.00,0.000,1.00,1.00,1.00,0.101,0.00082,112.39,1.5726,125.02
820000,1037,1.315,0.042,13.12,49424,46807,295,0,2295,15,501103.6,15039.6,0.001,0.106,0.443,0.451,539,8.56,2.75,0.01,0.19,0.10,1.13,0.11,1.12,8.34,2.04,0.00,0.00,0.005,0.052,102,0.385,0.231,0.742,0.000,0.027,32179,26583,4,0.319,0.065,0.023,163302,0.114,0.078,0.000,50.17,22689,0,1002.642,0.000,0.002,116152,1.00,19.20,0.000,0.000,0.000,7,8,11,43,8872,0.034,0.00,0.0058,0.000,4,0.106,0.000,0.280,0.025,2.27,3.24,3.17,0.00,0.000,1.00,1.00,1.00,0.106,0.00082,113.03,1.5048,128.36
830000,1026,1.374,0.042,12.98,50222,47530,286,0,2417,6,504570.0,15683.5,0.001,0.108,0.450,0.441,541,8.49,2.32,0.01,0.22,0.03,0.50,0.07,1.03,8.38,1.91,0.00,0.00,0.002,0.030,84,0.492,0.227,0.757,0.001,0.015,33301,28329,4,0.315,0.081,0.010,150743,0.116,0.078,0.000,50.42,22862,0,2613.909,0.000,0.003,120041,1.00,19.23,0.000,0.000,0.000,7,8,10,41,8715,0.033,0.00,0.0059,0.000,6,0.107,0.000,0.286,0.029,2.25,3.27,3.12,0.00,0.000,1.01,1.00,1.00,0.107,0.00084,112.78,1.5693,131.35
