step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
370000,2132,1.385,0.049,7.01,65816,62634,122,0,3053,0,1035199.1,14999.6,0.000,0.475,0.001,0.524,467,7.34,2.30,0.00,0.00,0.00,0.00,0.09,1.20,7.25,1.67,0.00,0.00,0.000,0.000,56,0.853,0.231,0.766,0.000,0.003,13400,12346,1,1.000,0.000,0.017,381474,0.105,0.084,0.000,105.84,18336,0,14999.592,0.000,0.001,1326031,1.00,15.72,0.000,0.000,0.000,7,7,8,64,15650,0.060,0.00,0.0067,0.027,723,0.128,0.000,0.213,0.001,2.92,1.11,7.93,0.00,0.000,1.00,1.00,1.00,0.128,0.00305,58.00,1.6614,20.18,134736.2,138812.9,0.000,0.1609,105.685,123.645,1.000,1.000
380000,2133,1.366,0.052,7.01,65712,62556,128,0,3027,0,1035144.3,14912.0,0.000,0.474,0.001,0.525,465,7.32,2.23,0.00,0.06,0.01,0.28,0.08,1.01,7.23,1.74,0.00,0.00,0.000,0.020,59,0.885,0.234,0.758,0.000,0.008,13321,12176,1,1.000,0.000,0.019,376531,0.104,0.103,0.000,105.84,18497,0,14911.957,0.000,0.000,1319891,1.00,15.72,0.000,0.000,0.000,7,7,7,58,15609,0.060,0.00,0.0067,0.023,716,0.128,0.000,0.211,0.001,2.93,1.10,7.96,0.00,0.000,1.00,1.00,1.00,0.128,0.00304,58.00,1.6523,11.70,134710.0,138787.7,0.000,0.1617,105.678,123.628,1.000,1.000
390000,2135,1.400,0.050,7.01,65869,62726,109,0,3032,0,1034578.8,14915.4,0.000,0.475,0.001,0.524,501,7.32,2.46,0.00,0.09,0.00,0.00,0.15,1.88,7.17,1.48,0.00,0.00,0.000,0.000,56,0.884,0.256,0.738,0.000,0.006,13416,12628,1,1.000,0.000,0.017,376294,0.105,0.088,0.000,105.81,18572,0,14915.359,0.000,0.000,1333226,1.00,15.74,0.000,0.000,0.000,7,7,8,64,15621,0.060,0.00,0.0068,0.022,708,0.129,0.000,0.214,0.001,2.93,1.09,7.96,0.00,0.000,1.00,1.00,1.00,0.129,0.00303,58.03,1.6538,15.39,134649.0,138762.4,0.000,0.1616,105.640,123.663,1.000,1.000
400000,2152,1.379,0.047,7.01,66263,63002,103,0,3141,0,1034683.7,15068.4,0.000,0.476,0.001,0.524,505,7.24,1.50,0.00,0.00,0.00,0.00,0.09,0.93,7.15,1.24,0.00,0.00,0.000,0.000,58,0.873,0.268,0.725,0.000,0.007,13496,12705,1,1.000,0.000,0.020,382514,0.105,0.085,0.000,105.82,18719,0,15068.438,0.000,0.000,1336843,1.00,15.77,0.000,0.000,0.000,7,7,8,30,15586,0.059,0.00,0.0067,0.023,712,0.129,0.000,0.213,0.000,2.91,1.10,7.94,0.00,0.000,1.00,1.00,1.00,0.129,0.00301,58.01,1.6689,12.69,134685.7,138737.1,0.000,0.1620,105.669,123.646,1.000,1.000
410000,2099,1.379,0.051,7.01,66222,63138,128,0,3009,0,1034995.9,15022.8,0.000,0.475,0.001,0.524,517,7.37,2.73,0.00,0.00,0.00,0.09,0.12,1.65,7.24,1.99,0.00,0.00,0.000,0.022,55,0.884,0.242,0.753,0.000,0.006,13418,12496,1,1.000,0.000,0.015,359513,0.108,0.098,0.000,105.82,18134,0,15022.832,0.000,0.000,1332007,1.00,15.71,0.001,0.000,0.000,7,7,8,64,15460,0.059,0.00,0.0068,0.027,694,0.128,0.000,0.213,0.000,2.93,1.11,7.96,0.00,0.000,1.00,1.00,1.00,0.128,0.00309,58.02,1.6638,23.24,134664.5,138711.9,0.000,0.1601,105.657,123.630,1.000,1.000
420000,2125,1.372,0.052,7.00,66040,62855,93,0,3066,0,1034260.8,14968.4,0.000,0.477,0.001,0.523,513,7.25,2.20,0.00,0.00,0.01,0.31,0.11,1.39,7.13,1.33,0.00,0.00,0.001,0.027,56,0.881,0.226,0.768,0.000,0.006,13476,12590,1,1.000,0.000,0.022,364652,0.107,0.103,0.000,105.84,18607,0,14968.449,0.000,0.000,1334458,1.00,15.81,0.001,0.000,0.000,7,7,7,64,15410,0.059,0.00,0.0068,0.024,712,0.128,0.000,0.214,0.000,2.91,1.09,7.93,0.00,0.000,1.00,1.00,1.00,0.128,0.00306,58.00,1.6573,13.00,134610.3,138686.6,0.000,0.1612,105.671,123.717,1.000,1.000
430000,2173,1.360,0.050,7.00,66245,62953,126,0,3118,0,1034692.6,15115.1,0.000,0.476,0.001,0.523,512,7.25,2.34,0.00,0.00,0.00,0.11,0.12,1.42,7.13,1.77,0.00,0.00,0.000,0.008,51,0.886,0.251,0.740,0.000,0.010,13596,12652,1,0.995,0.005,0.018,366004,0.110,0.083,0.000,105.82,18692,0,15115.096,0.000,0.000,1351395,1.00,15.84,0.000,0.000,0.000,7,7,7,64,15755,0.060,0.00,0.0067,0.027,724,0.130,0.000,0.213,0.000,2.90,1.08,7.93,0.00,0.000,1.00,1.00,1.00,0.130,0.00298,58.02,1.6740,14.94,134572.6,138661.3,0.000,0.1620,105.661,123.798,1.000,1.000
440000,2145,1.393,0.051,7.01,66020,62835,129,0,3084,0,1034233.0,15041.8,0.000,0.477,0.001,0.523,519,7.29,2.24,0.00,0.00,0.00,0.00,0.11,1.34,7.18,1.53,0.00,0.00,0.000,0.000,59,0.896,0.254,0.741,0.000,0.005,13463,12728,1,1.000,0.000,0.017,361478,0.109,0.099,0.000,105.82,18455,0,15041.844,0.000,0.000,1342455,1.00,15.78,0.000,0.000,0.000,7,7,7,64,15643,0.060,0.00,0.0067,0.030,722,0.129,0.000,0.213,0.000,2.92,1.09,7.94,0.00,0.000,1.00,1.00,1.00,0.129,0.00302,58.02,1.6662,13.40,134507.1,138635.9,0.000,0.1619,105.658,123.597,1.000,1.000
450000,2110,1.418,0.052,7.01,66270,63137,102,0,3066,0,1035289.1,15121.8,0.000,0.475,0.001,0.524,508,7.35,2.52,0.00,0.15,0.00,0.00,0.12,1.48,7.22,1.76,0.00,0.00,0.000,0.000,63,0.880,0.239,0.755,0.000,0.006,13364,12586,1,1.000,0.000,0.019,349002,0.114,0.099,0.000,105.79,18793,0,15121.815,0.000,0.000,1333322,1.00,15.73,0.000,0.000,0.000,7,7,8,56,15500,0.059,0.00,0.0068,0.034,719,0.129,0.000,0.213,0.001,2.92,1.10,7.96,0.00,0.000,1.00,1.00,1.00,0.129,0.00307,58.04,1.6754,19.89,134453.4,138610.6,0.000,0.1622,105.629,123.735,1.000,1.000
460000,2145,1.386,0.049,7.01,66091,62944,96,0,3016,0,1034442.1,14891.1,0.000,0.475,0.001,0.524,513,7.35,2.80,0.00,0.06,0.00,0.00,0.13,1.59,7.22,2.02,0.00,0.00,0.000,0.000,59,0.897,0.250,0.746,0.000,0.004,13477,12645,1,1.000,0.000,0.018,353496,0.114,0.099,0.000,105.82,18764,0,14891.115,0.000,0.000,1333512,1.00,15.74,0.001,0.000,0.000,7,7,7,64,15769,0.060,0.00,0.0067,0.027,704,0.129,0.000,0.213,0.000,2.93,1.10,7.96,0.00,0.000,1.00,1.00,1.00,0.129,0.00302,58.02,1.6483,11.66,134499.4,138585.3,0.000,0.1598,105.670,123.636,1.000,1.000
470000,2120,1.395,0.050,7.00,66035,62893,110,0,3057,0,1034220.1,14963.1,0.000,0.476,0.001,0.524,516,7.41,3.16,0.00,0.00,0.00,0.00,0.08,0.90,7.33,2.65,0.00,0.00,0.000,0.000,54,0.895,0.254,0.740,0.000,0.006,13748,12963,1,1.000,0.000,0.016,369415,0.108,0.091,0.000,105.81,18698,0,14963.130,0.000,0.000,1333949,1.00,15.72,0.000,0.000,0.000,7,7,7,60,15699,0.060,0.00,0.0067,0.031,710,0.129,0.000,0.213,0.000,2.95,1.11,7.95,0.00,0.000,1.00,1.00,1.00,0.129,0.00306,58.03,1.6569,12.78,134472.3,138559.8,0.000,0.1602,105.647,123.591,1.000,1.000
480000,2149,1.418,0.050,7.01,65882,62718,113,0,3022,0,1034254.8,14915.7,0.000,0.476,0.001,0.523,518,7.24,1.76,0.00,0.00,0.00,0.00,0.12,1.53,7.12,1.06,0.00,0.00,0.000,0.000,58,0.892,0.235,0.758,0.000,0.007,13518,12842,1,1.000,0.000,0.017,358045,0.110,0.098,0.000,105.81,18149,0,14915.728,0.000,0.000,1335937,1.00,15.78,0.000,0.000,0.000,7,7,7,42,15552,0.059,0.00,0.0068,0.029,728,0.129,0.000,0.213,0.000,2.91,1.09,7.94,0.00,0.000,1.00,1.00,1.00,0.129,0.00302,58.03,1.6521,17.82,134352.8,138534.5,0.000,0.1598,105.640,123.637,1.000,1.000
490000,2135,1.362,0.050,7.01,66016,62890,121,0,3019,0,1034442.2,14932.9,0.000,0.476,0.001,0.523,516,7.25,1.97,0.00,0.00,0.01,0.28,0.10,1.07,7.14,1.51,0.00,0.00,0.000,0.009,50,0.888,0.236,0.757,0.000,0.007,13458,12552,1,1.000,0.000,0.020,365468,0.107,0.089,0.000,105.80,18488,0,14932.949,0.000,0.000,1327932,1.00,15.79,0.000,0.000,0.000,7,7,7,55,15482,0.059,0.00,0.0068,0.023,702,0.128,0.000,0.213,0.000,2.91,1.09,7.96,0.00,0.000,1.00,1.00,1.00,0.128,0.00304,58.04,1.6521,12.71,134465.7,138509.1,0.000,0.1591,105.657,123.624,1.000,1.000
500000,2121,1.397,0.051,7.00,66096,62967,125,0,3018,0,1034465.4,15025.2,0.000,0.476,0.001,0.523,509,7.31,2.41,0.01,0.21,0.00,0.00,0.07,1.09,7.23,1.87,0.00,0.00,0.000,0.000,54,0.894,0.243,0.752,0.000,0.005,13584,12708,1,1.000,0.000,0.014,391146,0.105,0.105,0.000,105.80,18583,0,15025.188,0.000,0.000,1339668,1.00,15.74,0.000,0.000,0.000,7,7,7,64,15508,0.059,0.00,0.0067,0.022,709,0.129,0.000,0.213,0.000,2.92,1.09,7.96,0.00,0.000,1.00,1.00,1.00,0.129,0.00306,58.04,1.6657,18.40,134382.1,138483.7,0.000,0.1623,105.630,123.633,1.000,1.000
510000,2142,1.403,0.050,7.00,66011,62894,120,0,2976,0,1034213.7,14884.7,0.000,0.475,0.001,0.525,520,7.30,2.29,0.00,0.00,0.00,0.12,0.10,1.22,7.19,1.77,0.00,0.00,0.001,0.022,61,0.904,0.242,0.754,0.000,0.005,13227,12408,1,1.000,0.000,0.021,352229,0.110,0.102,0.000,105.79,18432,0,14884.730,0.000,0.000,1325746,1.00,15.76,0.000,0.000,0.000,7,7,7,64,15627,0.060,0.00,0.0067,0.023,704,0.128,0.000,0.213,0.001,2.91,1.09,7.96,0.00,0.000,1.00,1.00,1.00,0.128,0.00302,58.05,1.6470,18.12,134315.9,138458.4,0.000,0.1582,105.628,123.475,1.000,1.000
520000,2148,1.373,0.049,7.01,66250,63015,105,0,3124,0,1034257.9,15027.8,0.000,0.475,0.001,0.524,520,7.25,1.94,0.00,0.00,0.01,0.17,0.08,0.89,7.16,1.68,0.00,0.00,0.001,0.031,61,0.891,0.251,0.743,0.000,0.006,13723,12917,1,1.000,0.000,0.017,376980,0.105,0.081,0.000,105.78,18568,0,15027.827,0.000,0.000,1331087,1.00,15.80,0.000,0.000,0.000,7,7,7,55,15579,0.059,0.00,0.0067,0.021,711,0.129,0.000,0.213,0.000,2.93,1.09,7.95,0.00,0.000,1.00,1.00,1.00,0.129,0.00301,58.05,1.6658,15.60,134375.0,138432.9,0.000,0.1630,105.630,123.603,1.000,1.000
530000,2119,1.390,0.050,7.01,65779,62692,111,1,3004,3,1034713.4,14895.5,0.000,0.474,0.001,0.525,514,7.40,2.70,0.00,0.09,0.00,0.00,0.09,1.07,7.30,2.35,0.00,0.00,0.000,0.000,62,0.888,0.239,0.756,0.000,0.006,13440,12599,1,1.000,0.000,0.017,387630,0.104,0.086,0.000,105.79,18436,28,4965.157,1.000,0.001,1327730,1.00,15.68,0.000,0.000,0.000,7,7,7,55,15674,0.060,0.00,0.0067,0.025,724,0.128,0.000,0.213,0.001,2.93,1.12,7.95,0.00,0.000,1.00,1.00,1.00,0.128,0.00305,58.05,1.6490,15.72,134329.9,138407.6,0.000,0.1592,105.624,123.574,1.000,1.000
540000,2131,1.387,0.052,7.00,66573,63364,116,0,3081,0,1034295.8,15238.4,0.000,0.476,0.001,0.523,518,7.31,2.70,0.00,0.00,0.01,0.23,0.16,1.54,7.14,1.91,0.00,0.00,0.001,0.032,64,0.893,0.247,0.744,0.000,0.008,13606,12753,1,1.000,0.000,0.024,362162,0.108,0.106,0.000,105.82,19121,0,15238.438,0.000,0.000,1344344,1.00,15.80,0.001,0.000,0.000,7,7,7,64,15581,0.059,0.00,0.0068,0.026,700,0.129,0.000,0.213,0.000,2.92,1.10,7.95,0.00,0.000,1.00,1.00,1.00,0.129,0.00304,58.02,1.6859,11.26,134258.3,138382.3,0.000,0.1622,105.657,123.701,1.000,1.000
550000,2143,1.374,0.050,7.00,65985,62727,129,0,3117,1,1034680.4,15031.5,0.000,0.477,0.001,0.522,495,7.33,2.36,0.00,0.19,0.00,0.00,0.15,1.67,7.18,1.51,0.00,0.00,0.000,0.000,62,0.887,0.245,0.747,0.000,0.008,13440,12376,1,1.000,0.000,0.016,377851,0.107,0.094,0.000,105.83,19166,0,15031.546,0.000,0.000,1343224,1.00,15.74,0.000,0.000,0.000,7,7,7,64,15708,0.060,0.00,0.0067,0.023,718,0.129,0.000,0.214,0.000,2.93,1.10,7.95,0.00,0.000,1.00,1.00,1.00,0.129,0.00303,58.01,1.6651,16.02,134279.4,138357.1,0.000,0.1612,105.677,123.822,1.000,1.000
560000,2136,1.393,0.052,7.00,66001,62867,104,0,3037,0,1034702.2,14944.9,0.000,0.476,0.001,0.524,517,7.31,2.15,0.00,0.00,0.00,0.00,0.12,1.64,7.19,1.35,0.00,0.00,0.000,0.000,61,0.858,0.245,0.749,0.000,0.006,13497,12440,1,1.000,0.000,0.013,354387,0.108,0.092,0.000,105.83,19042,0,14944.912,0.000,0.000,1336740,1.00,15.72,0.000,0.000,0.000,7,7,8,64,15616,0.060,0.00,0.0067,0.025,715,0.129,0.000,0.214,0.000,2.92,1.09,7.94,0.00,0.000,1.00,1.00,1.00,0.129,0.00303,58.01,1.6554,15.58,134190.2,138331.9,0.000,0.1607,105.662,123.661,1.000,1.000
570000,2134,1.413,0.049,7.00,66228,63101,104,0,3025,0,1035738.7,14968.5,0.000,0.475,0.001,0.524,518,7.23,1.43,0.00,0.00,0.00,0.00,0.09,1.05,7.14,1.19,0.00,0.00,0.000,0.000,56,0.875,0.237,0.758,0.000,0.005,13382,12209,1,1.000,0.000,0.019,355015,0.109,0.095,0.000,105.83,19222,0,14968.529,0.000,0.000,1329962,1.00,15.78,0.000,0.000,0.000,7,7,8,29,15433,0.059,0.00,0.0068,0.025,714,0.128,0.000,0.213,0.000,2.91,1.08,7.94,0.00,0.000,1.00,1.00,1.00,0.128,0.00304,58.00,1.6579,17.96,134183.0,138306.8,0.000,0.1606,105.676,123.690,1.000,1.000
580000,2110,1.412,0.051,7.01,66041,62892,88,0,3085,1,1034898.9,14968.1,0.000,0.474,0.001,0.525,520,7.28,2.22,0.00,0.00,0.01,0.30,0.08,0.90,7.18,1.96,0.00,0.00,0.001,0.025,54,0.888,0.247,0.746,0.000,0.006,13337,12244,1,1.000,0.000,0.018,354032,0.110,0.095,0.000,105.82,18892,0,14968.140,0.000,0.000,1330159,1.00,15.79,0.000,0.000,0.000,7,7,7,55,15356,0.059,0.00,0.0068,0.023,702,0.129,0.000,0.214,0.001,2.92,1.08,7.93,0.00,0.000,1.00,1.00,1.00,0.129,0.00306,58.02,1.6586,16.06,134165.8,138281.6,0.000,0.1616,105.662,123.641,1.000,1.000
590000,2125,1.380,0.051,7.01,66179,62936,119,0,3109,0,1034259.2,15042.2,0.000,0.474,0.001,0.525,518,7.27,2.24,0.00,0.00,0.00,0.00,0.10,1.27,7.17,1.66,0.00,0.00,0.000,0.000,60,0.895,0.259,0.737,0.000,0.004,13401,12478,1,1.000,0.000,0.018,368581,0.108,0.100,0.000,105.80,19137,0,15042.215,0.000,0.001,1329505,1.00,15.81,0.000,0.000,0.000,7,7,7,64,15452,0.059,0.00,0.0068,0.020,706,0.129,0.000,0.213,0.000,2.92,1.10,7.93,0.00,0.000,1.00,1.00,1.00,0.129,0.00305,58.04,1.6674,15.16,134184.3,138256.2,0.000,0.1630,105.638,123.644,1.000,1.000
600000,2129,1.382,0.049,7.00,66085,62891,115,0,3075,0,1034277.4,14899.3,0.000,0.475,0.001,0.525,507,7.30,2.24,0.00,0.00,0.00,0.00,0.08,1.29,7.22,1.70,0.00,0.00,0.000,0.000,50,0.895,0.255,0.742,0.000,0.004,13561,12651,1,0.997,0.003,0.012,371219,0.105,0.078,0.000,105.79,18503,0,14899.294,0.000,0.000,1334610,1.00,15.75,0.000,0.000,0.000,7,7,7,64,15537,0.059,0.00,0.0067,0.025,717,0.129,0.000,0.214,0.000,2.92,1.09,7.97,0.00,0.000,1.00,1.00,1.00,0.129,0.00303,58.05,1.6505,18.01,134177.3,138230.8,0.000,0.1600,105.633,123.653,1.000,1.000
610000,2158,1.346,0.048,7.01,66320,63154,98,0,3039,0,1034941.1,14969.2,0.000,0.475,0.001,0.524,531,7.32,2.21,0.00,0.00,0.00,0.08,0.12,1.38,7.20,1.66,0.00,0.00,0.001,0.022,63,0.854,0.261,0.733,0.000,0.006,13556,12582,1,1.000,0.000,0.019,355027,0.107,0.077,0.000,105.82,18984,0,14969.155,0.000,0.000,1331728,1.00,15.72,0.000,0.000,0.000,7,7,8,64,15804,0.060,0.00,0.0067,0.029,708,0.129,0.000,0.214,0.000,2.91,1.11,7.92,0.00,0.000,1.00,1.00,1.00,0.129,0.00300,58.02,1.6567,12.63,134191.7,138205.6,0.000,0.1600,105.667,123.702,1.000,1.000
620000,2154,1.361,0.047,7.00,65883,62673,121,0,3093,0,1035258.7,15037.4,0.000,0.476,0.001,0.524,542,7.31,2.01,0.00,0.00,0.00,0.00,0.13,1.44,7.18,1.19,0.00,0.00,0.000,0.000,56,0.869,0.250,0.743,0.000,0.007,13299,12299,1,1.000,0.000,0.021,369696,0.104,0.070,0.000,105.81,18955,0,15037.387,0.000,0.000,1326986,1.00,15.71,0.000,0.000,0.000,7,7,8,64,15743,0.060,0.00,0.0067,0.021,715,0.128,0.000,0.213,0.000,2.92,1.10,7.95,0.00,0.000,1.00,1.00,1.00,0.128,0.00302,58.03,1.6644,14.60,134159.4,138180.4,0.000,0.1602,105.653,123.589,1.000,1.000
630000,2134,1.392,0.050,7.01,65600,62547,103,0,2970,0,1034870.1,14788.9,0.000,0.475,0.001,0.524,541,7.46,2.91,0.00,0.06,0.00,0.00,0.14,1.35,7.32,2.16,0.00,0.00,0.000,0.000,59,0.872,0.254,0.740,0.000,0.007,13268,12240,1,1.000,0.000,0.022,379002,0.103,0.085,0.000,105.81,18864,0,14788.948,0.000,0.000,1326400,1.00,15.60,0.000,0.000,0.000,7,7,8,62,15924,0.061,0.00,0.0066,0.028,723,0.128,0.000,0.213,0.000,2.95,1.13,7.97,0.00,0.000,1.00,1.00,1.00,0.128,0.00305,58.03,1.6378,21.97,134053.1,138155.2,0.000,0.1579,105.647,123.552,1.000,1.000
640000,2148,1.391,0.052,7.01,66355,63218,113,0,3010,0,1034584.3,14973.7,0.000,0.475,0.001,0.524,426,7.26,2.06,0.01,0.63,0.00,0.00,0.10,0.99,7.14,1.78,0.00,0.00,0.000,0.000,62,0.870,0.237,0.752,0.000,0.011,13575,12550,1,1.000,0.000,0.023,366425,0.108,0.103,0.000,105.81,19000,0,14973.700,0.000,0.000,1338507,1.01,15.77,0.000,0.000,0.000,7,7,8,57,15592,0.059,0.00,0.0067,0.026,705,0.129,0.000,0.214,0.000,2.91,1.09,7.94,0.00,0.000,1.01,1.01,1.00,0.129,0.00301,58.03,1.6577,24.86,133982.3,138129.9,0.000,0.1598,105.647,123.668,1.000,1.000
650000,2123,1.388,0.051,7.00,66165,62950,115,0,3125,0,1034039.2,15114.9,0.000,0.478,0.001,0.522,409,7.26,1.71,0.00,0.00,0.00,0.00,0.12,1.39,7.14,1.36,0.00,0.00,0.000,0.000,56,0.894,0.228,0.760,0.000,0.011,13324,12412,1,1.000,0.000,0.020,373570,0.108,0.089,0.000,105.83,19292,0,15114.904,0.000,0.000,1345588,1.00,15.79,0.000,0.000,0.000,7,7,7,42,15408,0.059,0.00,0.0068,0.028,704,0.129,0.000,0.213,0.001,2.93,1.09,7.95,0.00,0.000,1.00,1.00,1.00,0.129,0.00306,58.01,1.6726,12.26,134007.1,138104.6,0.000,0.1621,105.673,123.695,1.000,1.000
660000,2166,1.384,0.049,7.01,66256,62941,102,0,3170,1,1034817.9,15089.1,0.000,0.477,0.001,0.523,409,7.27,1.89,0.00,0.19,0.00,0.19,0.08,0.78,7.18,1.65,0.00,0.00,0.000,0.013,65,0.882,0.244,0.751,0.000,0.006,13587,12560,1,1.000,0.000,0.018,383685,0.104,0.106,0.000,105.83,19154,0,15089.138,0.000,0.000,1344536,1.00,15.79,0.000,0.000,0.000,7,7,8,41,15741,0.060,0.00,0.0067,0.031,717,0.129,0.000,0.214,0.000,2.92,1.10,7.93,0.00,0.000,1.00,1.00,1.00,0.129,0.00300,58.00,1.6709,10.75,133963.0,138079.4,0.000,0.1619,105.671,123.710,1.000,1.000
670000,2119,1.375,0.052,7.01,66289,63117,113,0,3106,0,1034924.4,15080.1,0.000,0.477,0.001,0.522,438,7.24,1.93,0.00,0.00,0.00,0.00,0.05,0.93,7.19,1.70,0.00,0.00,0.000,0.000,48,0.883,0.243,0.753,0.000,0.005,13286,12247,1,1.000,0.000,0.012,359541,0.108,0.089,0.000,105.83,19241,0,15080.080,0.000,0.000,1343448,1.00,15.82,0.000,0.000,0.000,7,7,7,48,15343,0.059,0.00,0.0068,0.024,715,0.129,0.000,0.213,0.000,2.90,1.07,7.94,0.00,0.000,1.00,1.00,1.00,0.129,0.00307,58.01,1.6724,18.09,133989.1,138054.2,0.000,0.1633,105.676,123.739,1.000,1.000
680000,2109,1.412,0.049,7.00,65846,62803,120,0,2933,0,1035061.9,14790.3,0.000,0.474,0.001,0.525,482,7.31,1.69,0.00,0.00,0.00,0.10,0.10,1.11,7.20,1.33,0.00,0.00,0.000,0.003,61,0.877,0.251,0.744,0.000,0.005,13456,12345,1,1.000,0.000,0.022,399539,0.100,0.090,0.000,105.79,18752,0,14790.332,0.000,0.000,1324400,1.00,15.69,0.000,0.000,0.000,7,7,8,36,15414,0.059,0.00,0.0068,0.021,697,0.128,0.000,0.213,0.000,2.91,1.11,7.96,0.00,0.000,1.00,1.00,1.00,0.128,0.00307,58.05,1.6373,15.20,133932.9,138028.9,0.000,0.1583,105.630,123.680,1.000,1.000
690000,2135,1.378,0.053,7.01,65902,62625,107,0,3144,0,1034690.1,14983.8,0.000,0.476,0.001,0.524,496,7.31,1.97,0.00,0.00,0.00,0.00,0.12,1.35,7.20,1.39,0.00,0.00,0.000,0.000,61,0.881,0.249,0.745,0.000,0.006,13279,12285,1,1.000,0.000,0.019,386724,0.102,0.107,0.000,105.81,18834,0,14983.791,0.000,0.000,1331778,1.00,15.73,0.000,0.000,0.000,7,7,8,55,15617,0.060,0.00,0.0067,0.022,709,0.129,0.000,0.214,0.001,2.93,1.10,7.95,0.00,0.000,1.00,1.00,1.00,0.129,0.00304,58.03,1.6598,14.71,133883.0,138003.7,0.000,0.1611,105.650,123.715,1.000,1.000
700000,2143,1.388,0.050,7.02,66104,62943,116,0,3037,1,1034381.1,14965.7,0.000,0.475,0.001,0.524,511,7.34,2.48,0.00,0.04,0.00,0.00,0.12,1.26,7.22,1.92,0.00,0.00,0.000,0.000,63,0.881,0.238,0.752,0.000,0.010,13310,12330,1,1.000,0.000,0.022,379997,0.103,0.093,0.000,105.80,18782,0,14965.663,0.000,0.000,1325275,1.00,15.74,0.000,0.000,0.000,7,7,7,58,15725,0.060,0.00,0.0067,0.028,705,0.128,0.000,0.213,0.000,2.93,1.12,7.95,0.00,0.000,1.00,1.00,1.00,0.128,0.00302,58.04,1.6558,15.33,133867.5,137978.3,0.000,0.1589,105.638,123.587,1.000,1.000
710000,2139,1.392,0.049,7.01,65994,62864,97,0,3037,0,1034879.5,14957.6,0.000,0.475,0.001,0.525,525,7.29,1.51,0.00,0.00,0.00,0.09,0.06,0.71,7.23,1.35,0.00,0.00,0.000,0.022,58,0.870,0.255,0.738,0.000,0.007,13345,12307,1,0.998,0.002,0.016,356868,0.110,0.092,0.000,105.80,18946,0,14957.559,0.000,0.000,1327158,1.00,15.69,0.000,0.000,0.000,7,7,8,31,15601,0.060,0.00,0.0067,0.033,717,0.128,0.000,0.213,0.000,2.92,1.10,7.95,0.00,0.000,1.00,1.00,1.00,0.128,0.00303,58.04,1.6555,14.75,133863.4,137953.0,0.000,0.1596,105.646,123.706,1.000,1.000
720000,2123,1.417,0.050,7.01,66008,62837,99,0,3088,1,1034802.4,14946.8,0.000,0.475,0.001,0.525,555,7.30,2.00,0.00,0.02,0.00,0.00,0.12,1.48,7.18,1.40,0.00,0.00,0.000,0.000,58,0.900,0.234,0.759,0.000,0.007,13365,12252,1,1.000,0.000,0.016,371495,0.105,0.082,0.000,105.83,18818,0,14946.799,0.000,0.000,1332198,1.00,15.76,0.000,0.000,0.000,7,7,7,42,15496,0.059,0.00,0.0068,0.026,717,0.129,0.000,0.214,0.000,2.94,1.10,7.95,0.00,0.000,1.00,1.00,1.00,0.129,0.00305,58.01,1.6566,17.19,133794.2,137927.8,0.000,0.1614,105.661,123.614,1.000,1.000
730000,2129,1.400,0.051,7.00,66023,62813,103,0,3101,0,1034863.4,15053.6,0.000,0.475,0.001,0.524,575,7.28,2.21,0.00,0.00,0.00,0.00,0.10,1.05,7.18,1.92,0.00,0.00,0.000,0.000,58,0.882,0.252,0.744,0.000,0.004,13466,12364,1,1.000,0.000,0.020,367987,0.107,0.092,0.000,105.83,19203,0,15053.592,0.000,0.000,1330274,1.00,15.78,0.000,0.000,0.000,7,7,8,62,15503,0.059,0.00,0.0068,0.027,706,0.128,0.000,0.213,0.000,2.94,1.09,7.95,0.00,0.000,1.00,1.00,1.00,0.128,0.00305,58.01,1.6681,19.14,133770.0,137902.6,0.000,0.1622,105.669,123.695,1.000,1.000
