step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
370000,546,1.492,0.077,10.98,18791,18241,163,0,427,7,301068.8,7015.3,0.004,0.189,0.473,0.334,688,11.27,4.14,0.02,0.27,0.16,2.34,0.28,2.65,10.81,2.34,0.00,0.00,0.005,0.048,37,0.679,0.181,0.808,0.000,0.011,10598,8694,3,0.848,0.029,0.033,156723,0.185,0.495,0.005,30.08,7676,0,1002.186,0.000,0.000,76267,1.01,16.51,0.002,0.002,0.000,7,12,12,64,6155,0.023,0.01,0.0051,0.000,2,0.073,0.000,0.193,0.045,2.78,3.82,3.95,0.00,0.000,1.01,1.01,1.01,0.073,0.00177,50.97,0.7779,11.23,137517.3,139716.3,82.380,0.0762,30.012,34.651,0.659,0.437
380000,468,1.501,0.073,10.98,16700,16178,200,0,400,9,277062.8,6909.9,0.003,0.179,0.478,0.340,734,11.62,2.93,0.00,0.00,0.01,0.32,0.21,2.23,11.40,1.84,0.00,0.00,0.001,0.011,21,0.825,0.177,0.821,0.000,0.002,10320,9827,1,0.929,0.071,0.024,146871,0.184,0.484,0.005,27.70,6723,0,767.772,0.000,0.000,69135,1.00,16.26,0.000,0.000,0.000,9,12,12,52,5438,0.021,0.08,0.0052,0.000,1,0.076,0.000,0.197,0.060,2.73,3.92,3.96,0.00,0.000,1.00,1.00,1.00,0.077,0.00181,57.39,0.7695,8.26,137713.9,139715.5,78.265,0.0789,27.640,32.901,0.660,0.437
390000,537,1.542,0.076,10.95,17373,16722,172,0,410,0,288803.4,7009.1,0.003,0.182,0.477,0.338,712,11.61,4.07,0.02,0.35,0.02,0.37,0.32,2.80,11.25,2.33,0.00,0.00,0.001,0.019,37,0.708,0.203,0.788,0.000,0.009,10210,9702,2,0.911,0.000,0.045,130742,0.203,0.495,0.005,28.88,7128,0,7009.053,0.000,0.000,66076,1.01,16.29,0.000,0.000,0.000,6,12,12,59,6232,0.024,0.04,0.0048,0.000,0,0.070,0.000,0.188,0.056,2.77,3.91,3.94,0.00,0.000,1.00,1.00,1.01,0.070,0.00168,49.75,0.7790,15.40,137517.9,139714.5,84.769,0.0774,28.783,33.367,0.660,0.437
400000,527,1.494,0.076,11.01,18289,17697,168,0,434,0,307700.5,7352.0,0.004,0.196,0.473,0.327,679,11.34,3.30,0.00,0.09,0.00,0.00,0.24,2.62,11.10,2.33,0.00,0.00,0.000,0.000,36,0.647,0.199,0.793,0.000,0.008,10241,9331,2,0.928,0.000,0.036,149266,0.194,0.501,0.005,30.74,7769,0,7352.020,0.000,0.000,65012,1.00,16.44,0.002,0.000,0.000,7,12,13,64,5978,0.023,0.05,0.0053,0.000,0,0.060,0.000,0.174,0.054,2.72,3.86,3.94,0.00,0.000,1.00,1.00,1.00,0.060,0.00193,49.77,0.8181,7.55,137553.5,139713.8,82.879,0.0836,30.665,36.522,0.659,0.437
410000,413,1.499,0.171,10.92,14710,14274,180,0,370,0,248734.6,6086.7,0.004,0.171,0.487,0.337,784,11.84,3.22,0.04,0.61,0.05,0.75,0.17,2.28,11.58,2.09,0.00,0.00,0.002,0.031,27,0.729,0.169,0.821,0.000,0.010,8643,8256,1,1.000,0.000,0.012,136551,0.184,0.998,0.017,25.05,6285,0,6086.664,0.000,0.002,58710,1.01,16.13,0.000,0.000,0.000,10,12,13,51,4891,0.019,39.60,0.0052,0.000,0,0.077,0.000,0.179,0.056,2.75,3.92,4.02,0.00,0.000,1.01,1.01,1.01,0.077,0.00186,47.77,0.6859,4.80,136192.8,139713.2,51.016,0.0775,24.836,38.305,0.659,0.434
420000,305,1.548,0.187,10.71,11979,11646,99,0,342,0,190089.1,4506.8,0.006,0.197,0.479,0.318,924,11.23,3.80,0.02,0.24,0.00,0.00,0.13,0.93,11.09,3.60,0.00,0.00,0.000,0.000,31,0.659,0.174,0.820,0.000,0.007,6855,6543,2,0.862,0.000,0.039,97437,0.199,1.049,0.019,19.05,5092,0,4506.787,0.000,0.000,66261,1.01,16.07,0.000,0.000,0.000,7,12,12,47,3425,0.013,29.87,0.0056,0.000,1,0.096,0.000,0.185,0.049,2.84,3.71,4.26,0.00,0.000,1.01,1.01,1.00,0.096,0.00209,50.24,0.5213,6.25,136101.9,139712.7,64.280,0.0704,18.972,29.292,0.657,0.433
430000,303,1.451,0.239,10.94,9697,9357,84,0,258,5,158948.4,3489.2,0.003,0.229,0.468,0.301,1033,10.63,4.06,0.00,0.00,0.01,0.11,0.16,2.06,10.47,2.99,0.00,0.00,0.000,0.005,22,0.627,0.198,0.795,0.000,0.007,4864,4509,1,1.000,0.000,0.013,92756,0.165,1.214,0.025,15.99,4224,0,697.839,0.000,0.000,46140,1.00,16.94,0.000,0.000,0.000,6,12,12,61,3221,0.012,22.60,0.0050,0.000,0,0.069,0.000,0.171,0.042,2.71,3.73,3.81,0.00,0.000,1.00,1.00,1.00,0.069,0.00197,24.41,0.4030,5.10,135291.9,139712.3,100.450,0.0543,15.851,23.549,0.655,0.431
440000,262,1.556,0.385,11.00,9306,9053,76,0,218,3,156269.2,3481.3,0.003,0.194,0.478,0.325,1055,12.16,5.49,0.27,2.21,0.12,1.32,0.52,3.78,11.24,2.36,0.00,0.00,0.005,0.056,23,0.794,0.145,0.847,0.000,0.008,4986,4752,1,0.985,0.015,0.046,86750,0.172,1.556,0.042,15.87,3992,0,1160.417,0.000,0.000,31223,1.09,16.00,0.000,0.000,0.000,8,12,12,59,3185,0.012,72.93,0.0053,0.000,0,0.056,0.000,0.172,0.048,2.85,3.99,4.04,0.00,0.004,1.09,1.09,1.08,0.057,0.00197,24.64,0.3968,5.83,132928.9,139711.7,49.986,0.0486,15.589,29.022,0.649,0.424
450000,239,1.542,0.508,11.00,7565,7319,74,0,195,0,127899.5,2960.4,0.003,0.178,0.489,0.329,1159,11.40,3.06,0.00,0.00,0.08,1.29,0.18,1.19,11.13,2.23,0.00,0.00,0.002,0.033,22,0.749,0.197,0.795,0.000,0.008,4257,4178,1,0.895,0.105,0.046,72232,0.171,1.821,0.058,13.00,3221,0,2960.350,0.000,0.000,25304,1.00,16.38,0.000,0.000,0.000,6,12,12,39,2724,0.010,78.94,0.0048,0.000,0,0.062,0.000,0.172,0.051,2.74,3.85,3.96,0.00,0.000,1.00,1.00,1.00,0.062,0.00166,21.40,0.3376,2.32,130959.2,139711.6,50.091,0.0419,12.762,27.009,0.647,0.420
460000,280,1.517,0.830,10.96,8397,8068,76,0,212,4,142113.9,3417.3,0.004,0.185,0.484,0.327,1079,11.87,3.81,0.00,0.06,0.03,0.54,0.28,3.06,11.55,1.95,0.00,0.00,0.001,0.014,21,0.829,0.182,0.814,0.000,0.004,4794,4720,2,0.936,0.000,0.032,79622,0.183,2.304,0.098,14.75,3472,0,854.334,0.000,0.000,30935,1.00,16.00,0.000,0.000,0.000,10,12,12,63,3324,0.013,76.81,0.0044,0.000,1,0.066,0.000,0.180,0.057,2.81,3.95,4.06,0.00,0.000,1.00,1.00,1.00,0.066,0.00164,23.64,0.3850,2.67,125617.9,139710.9,48.237,0.0433,14.169,31.846,0.634,0.404
470000,451,1.476,0.468,10.95,13355,12747,75,0,362,7,215274.4,9928.4,0.006,0.225,0.475,0.295,856,9.84,3.07,0.00,0.05,0.03,0.52,0.21,1.43,9.60,2.81,0.00,0.00,0.001,0.023,27,0.514,0.184,0.805,0.000,0.011,9401,9096,2,0.608,0.000,0.044,170053,0.175,1.768,0.054,20.94,6355,0,1418.348,0.000,0.002,103357,1.00,17.33,0.000,0.000,0.000,6,12,12,23,4437,0.017,70.64,0.0050,0.000,1,0.115,0.000,0.193,0.166,2.66,3.66,3.69,0.00,0.000,1.00,1.00,1.00,0.115,0.00174,36.07,1.3301,8.86,131288.4,139709.8,35.795,0.3365,21.170,65.938,0.646,0.422
480000,339,1.515,0.422,10.86,12170,11940,93,0,249,11,192794.5,5228.6,0.005,0.176,0.495,0.324,914,10.94,2.39,0.02,0.24,0.00,0.00,0.05,0.56,10.87,2.31,0.00,0.00,0.000,0.000,26,0.643,0.204,0.794,0.000,0.003,6793,6092,2,0.785,0.000,0.021,133469,0.161,1.678,0.048,19.22,5312,0,475.324,0.000,0.000,55322,1.01,16.54,0.000,0.000,0.000,7,12,12,21,3708,0.014,39.92,0.0052,0.000,0,0.086,0.000,0.169,0.079,2.83,3.84,3.91,0.00,0.000,1.01,1.01,1.01,0.086,0.00185,34.29,0.6390,7.76,132199.7,139708.7,70.009,0.1163,19.195,43.101,0.649,0.423
490000,270,1.524,0.228,10.95,11605,11340,67,0,267,46,177127.9,6053.3,0.006,0.192,0.472,0.330,947,11.41,3.81,0.00,0.06,0.16,2.67,0.26,2.62,10.99,2.47,0.00,0.00,0.003,0.055,12,0.811,0.163,0.833,0.000,0.004,8320,7220,1,1.000,0.000,0.015,190316,0.146,1.081,0.021,17.41,5365,0,131.593,0.000,0.000,110936,1.01,16.59,0.000,0.000,0.000,6,12,12,49,3082,0.012,2.17,0.0060,0.000,0,0.166,0.000,0.197,0.132,2.79,3.81,3.90,0.00,0.000,1.01,1.01,1.01,0.166,0.00210,51.52,0.7338,7.47,135503.8,139707.5,92.337,0.1289,17.613,49.562,0.653,0.430
500000,289,1.482,0.390,10.93,9422,9107,69,0,227,10,157715.9,3627.2,0.003,0.190,0.485,0.321,1007,11.16,3.84,0.08,1.08,0.02,0.30,0.36,3.09,10.71,2.60,0.00,0.00,0.001,0.015,22,0.675,0.221,0.761,0.000,0.017,5112,4114,1,1.000,0.000,0.045,95472,0.169,1.548,0.042,16.04,3824,0,362.720,0.000,0.000,31284,1.03,16.51,0.000,0.000,0.000,6,12,12,50,3226,0.012,52.41,0.0051,0.000,0,0.058,0.000,0.171,0.050,2.67,3.83,3.92,0.00,0.000,1.02,1.02,1.05,0.058,0.00176,24.90,0.4096,3.62,132828.5,139706.8,70.092,0.0475,15.728,31.051,0.649,0.425
510000,290,1.541,0.271,10.95,9821,9501,77,0,242,10,161162.2,4450.1,0.003,0.196,0.478,0.322,1014,11.04,3.96,0.00,0.00,0.00,0.00,0.29,2.96,10.75,2.42,0.00,0.00,0.000,0.000,22,0.703,0.207,0.790,0.000,0.003,5752,4391,1,1.000,0.000,0.041,100284,0.160,1.243,0.028,15.93,4228,0,445.007,0.000,0.003,39371,1.00,16.61,0.000,0.007,0.000,6,12,12,62,3203,0.012,5.12,0.0052,0.000,0,0.067,0.000,0.175,0.081,2.65,3.84,3.86,0.00,0.000,1.00,1.00,1.00,0.067,0.00180,26.86,0.5312,3.48,134753.3,139705.9,115.534,0.0864,16.032,28.972,0.653,0.429
520000,353,1.418,0.244,10.98,10371,9939,82,0,287,3,170349.7,4005.8,0.003,0.202,0.473,0.323,987,11.03,4.62,0.05,0.67,0.24,2.09,0.21,1.97,10.54,2.83,0.00,0.00,0.006,0.053,31,0.606,0.164,0.822,0.000,0.014,5690,4237,2,0.603,0.283,0.040,101331,0.177,1.167,0.024,16.99,4026,0,1335.269,0.000,0.003,40941,1.01,16.48,0.000,0.000,0.000,6,12,12,50,3895,0.015,10.08,0.0046,0.000,1,0.064,0.000,0.179,0.051,2.75,3.79,3.99,0.00,0.000,1.01,1.01,1.01,0.064,0.00159,30.42,0.4556,6.91,135136.7,139704.9,105.946,0.0547,16.977,22.998,0.659,0.431
530000,358,1.555,0.246,10.92,11404,11051,97,0,251,16,176069.6,4621.0,0.004,0.194,0.463,0.339,1014,10.92,3.38,0.00,0.00,0.01,0.09,0.26,2.34,10.65,2.63,0.00,0.00,0.001,0.014,28,0.620,0.154,0.835,0.000,0.011,7174,6204,3,0.835,0.000,0.031,132750,0.159,1.166,0.024,17.62,4526,0,288.812,0.000,0.006,85810,1.00,16.57,0.000,0.003,0.000,6,12,12,41,3909,0.015,0.38,0.0046,0.047,0,0.132,0.000,0.203,0.069,2.67,3.84,3.92,0.00,0.000,1.00,1.00,1.00,0.132,0.00151,81.65,0.5297,9.12,135036.4,139704.3,63.782,0.0676,17.542,24.470,0.657,0.430
540000,420,1.513,0.243,10.94,14555,14052,117,2,322,50,204150.4,6248.0,0.006,0.192,0.453,0.349,916,11.44,3.84,0.03,0.35,0.12,1.73,0.26,2.29,11.03,2.67,0.00,0.00,0.003,0.040,37,0.707,0.217,0.767,0.000,0.017,10194,9596,4,0.512,0.079,0.029,160989,0.171,1.160,0.024,20.42,6255,772,124.959,0.000,0.000,136577,1.02,16.32,0.000,0.000,0.000,7,12,12,52,4804,0.018,0.95,0.0044,0.017,2,0.180,0.000,0.229,0.085,2.77,3.81,4.04,0.00,0.000,1.02,1.02,1.02,0.180,0.00143,108.48,0.7201,6.03,134998.3,139703.9,33.594,0.0964,20.316,28.688,0.656,0.430
550000,417,1.559,0.072,11.02,15736,15225,101,0,413,19,217582.2,6905.8,0.009,0.189,0.459,0.343,876,11.26,4.39,0.02,0.24,0.07,1.08,0.38,2.91,10.78,3.24,0.00,0.00,0.003,0.036,50,0.679,0.158,0.825,0.000,0.017,11245,10738,3,0.789,0.072,0.060,248329,0.136,0.473,0.005,21.48,6582,0,363.464,0.000,0.000,128742,1.00,16.31,0.000,0.000,0.000,6,12,12,59,4694,0.018,2.70,0.0048,0.000,4,0.160,0.000,0.227,0.095,2.77,3.99,3.89,0.00,0.000,1.01,1.00,1.00,0.160,0.00152,107.08,0.8284,10.95,137777.4,139704.0,32.175,0.1372,21.622,43.427,0.663,0.438
560000,220,1.450,0.159,11.01,10879,10723,88,0,265,7,160403.8,4536.6,0.007,0.184,0.477,0.333,1021,11.04,3.14,0.02,0.16,0.00,0.00,0.23,1.51,10.79,2.79,0.00,0.00,0.000,0.000,23,0.632,0.232,0.768,0.000,0.000,6554,6323,2,0.905,0.000,0.059,134617,0.159,0.959,0.016,16.19,4662,0,648.079,0.000,0.000,70011,1.01,16.45,0.000,0.000,0.000,7,12,12,35,2428,0.009,30.81,0.0068,0.027,0,0.123,0.000,0.176,0.081,2.86,3.81,4.01,0.00,0.000,1.01,1.01,1.00,0.123,0.00215,67.19,0.5720,7.62,136723.3,139703.9,49.255,0.1188,15.964,32.000,0.659,0.435
570000,337,1.454,0.186,10.95,10825,10365,64,0,279,4,152738.7,4072.6,0.006,0.195,0.446,0.352,1047,10.86,2.94,0.09,1.16,0.01,0.22,0.23,1.82,10.53,2.39,0.00,0.00,0.001,0.011,32,0.528,0.193,0.798,0.000,0.009,6331,6012,2,0.902,0.000,0.071,176648,0.126,1.068,0.019,15.32,4493,0,1018.138,0.000,0.000,82032,1.03,16.20,0.000,0.003,0.000,7,12,12,34,3660,0.014,40.93,0.0043,0.027,0,0.142,0.000,0.202,0.062,2.88,3.78,4.26,0.00,0.000,1.02,1.03,1.03,0.142,0.00143,60.49,0.4780,7.34,136085.9,139703.8,46.695,0.0707,15.187,25.391,0.659,0.433
580000,243,1.485,0.217,11.14,11914,11688,68,0,252,20,166603.6,4314.8,0.011,0.194,0.444,0.350,992,10.38,3.18,0.02,0.32,0.02,0.26,0.19,2.26,10.15,2.70,0.00,0.00,0.001,0.011,23,0.531,0.181,0.807,0.000,0.012,7011,6647,3,0.671,0.033,0.037,192202,0.130,1.178,0.023,16.72,5017,0,215.741,0.000,0.000,89723,1.01,17.31,0.000,0.000,0.000,7,12,12,35,2523,0.010,25.33,0.0068,0.000,5,0.143,0.000,0.205,0.058,2.61,3.61,3.79,0.01,0.004,1.01,1.01,1.01,0.143,0.00209,63.84,0.5046,7.36,135739.2,139703.7,57.556,0.0733,16.608,26.506,0.656,0.431
590000,226,1.430,0.247,10.00,6214,5991,24,0,216,6,70183.1,3028.2,0.011,0.306,0.415,0.268,1483,7.56,3.39,0.00,0.00,0.00,0.07,0.10,0.92,7.46,3.14,0.00,0.00,0.000,0.003,24,0.420,0.243,0.752,0.000,0.004,4495,4357,2,0.659,0.000,0.027,80549,0.121,1.259,0.027,7.07,2868,0,504.699,0.000,0.000,98723,1.00,18.35,0.000,0.000,0.000,6,7,9,34,1709,0.007,17.60,0.0042,0.000,2,0.222,0.000,0.257,0.122,2.56,2.76,4.07,0.00,0.000,1.00,1.00,1.00,0.222,0.00121,44.86,0.3846,3.41,135305.3,139703.5,93.903,0.0822,6.949,25.276,0.656,0.430
600000,169,1.519,0.043,7.95,8827,8603,15,0,266,2,112496.5,3847.4,0.009,0.342,0.421,0.228,1293,8.53,3.88,0.00,0.00,0.04,0.40,0.28,1.97,8.20,3.38,0.00,0.00,0.003,0.029,29,0.178,0.178,0.822,0.000,0.000,5984,5807,2,0.858,0.000,0.036,139093,0.122,0.205,0.001,10.93,3653,0,1923.688,0.000,0.000,117738,1.00,18.69,0.000,0.000,0.000,6,8,12,37,1441,0.005,1.16,0.0081,0.012,2,0.142,0.000,0.274,0.119,2.60,2.64,4.07,0.00,0.000,1.00,1.00,1.00,0.142,0.00288,53.98,0.5027,6.88,138714.6,139703.3,97.367,0.1176,11.152,29.884,0.671,0.439
610000,285,1.519,0.053,8.21,10322,9844,26,0,336,15,140093.6,3107.9,0.008,0.261,0.542,0.189,1158,11.91,4.40,0.00,0.00,1.16,3.11,0.00,0.06,10.74,2.77,0.00,0.00,0.076,0.088,49,0.477,0.281,0.719,0.000,0.000,5948,4880,3,0.912,0.000,0.004,115639,0.096,0.256,0.001,14.04,3447,0,207.194,0.000,0.000,96557,1.00,15.98,0.000,0.000,0.000,8,12,15,59,3395,0.013,0.67,0.0046,0.053,0,0.138,0.000,0.344,0.037,3.10,3.77,4.24,0.00,0.000,1.00,1.00,1.00,0.138,0.00202,62.44,0.3743,9.91,138332.2,139703.1,86.284,0.0633,13.936,24.858,0.661,0.439
620000,295,1.556,0.041,9.32,12374,11980,5,0,379,27,186504.5,3792.0,0.002,0.278,0.484,0.236,942,11.53,4.66,0.03,0.46,0.99,1.68,0.04,0.47,10.48,3.76,0.00,0.00,0.062,0.102,50,0.295,0.264,0.732,0.000,0.003,6513,5688,2,0.539,0.000,0.007,51023,0.155,0.185,0.001,18.64,4340,0,140.443,0.000,0.000,97635,1.01,16.26,0.000,0.000,0.000,7,11,18,30,3401,0.013,0.44,0.0060,0.041,1,0.103,0.000,0.299,0.031,3.00,3.54,4.33,0.00,0.000,1.01,1.01,1.01,0.103,0.00308,66.30,0.4497,7.34,138511.0,139702.8,78.057,0.0710,18.584,30.385,0.662,0.439
630000,436,1.352,0.042,11.94,13935,13395,31,0,368,9,208955.6,3750.0,0.001,0.307,0.402,0.290,833,8.60,3.29,0.01,0.14,0.06,0.84,0.07,0.65,8.46,2.75,0.00,0.00,0.002,0.030,36,0.213,0.234,0.761,0.002,0.002,7467,4965,1,1.000,0.000,0.016,74985,0.185,0.183,0.001,20.90,5944,0,416.669,0.000,0.002,134225,1.00,17.59,0.000,0.000,0.000,6,8,11,34,3750,0.014,0.25,0.0057,0.046,4,0.104,0.000,0.253,0.030,2.57,3.80,3.41,0.01,0.002,1.00,1.00,1.00,0.104,0.00220,71.13,0.4298,4.53,138347.2,139702.7,71.163,0.0552,20.826,28.766,0.663,0.439
640000,396,1.462,0.039,12.72,16050,15574,107,0,409,0,230296.2,4445.6,0.001,0.205,0.470,0.323,787,8.90,1.92,0.00,0.00,0.04,0.70,0.12,0.97,8.75,1.64,0.00,0.00,0.002,0.031,35,0.396,0.253,0.740,0.003,0.005,10083,8113,2,0.813,0.073,0.025,96798,0.157,0.161,0.000,23.01,7006,0,4445.606,0.000,0.003,103752,1.00,17.52,0.000,0.000,0.000,7,9,10,24,3524,0.013,0.22,0.0066,0.033,1,0.108,0.000,0.256,0.036,2.50,3.96,3.29,0.00,0.000,1.00,1.00,1.00,0.108,0.00182,77.94,0.4998,3.63,138409.7,139702.2,62.268,0.0553,22.957,27.752,0.663,0.440
650000,399,1.440,0.045,12.79,12627,12238,93,0,293,0,175706.3,3714.4,0.003,0.194,0.471,0.331,920,9.16,2.55,0.00,0.00,0.01,0.18,0.12,1.02,9.03,2.12,0.00,0.00,0.003,0.051,32,0.286,0.188,0.799,0.000,0.013,8728,6246,3,0.855,0.000,0.033,90758,0.145,0.199,0.001,17.58,5901,0,3714.412,0.000,0.000,85455,1.00,17.22,0.000,0.000,0.000,7,9,11,41,3655,0.014,0.27,0.0049,0.048,0,0.124,0.000,0.277,0.044,2.52,4.00,3.39,0.00,0.000,1.00,1.00,1.00,0.124,0.00132,68.36,0.4199,7.93,138313.0,139701.8,77.231,0.0480,17.520,23.989,0.662,0.439
660000,336,1.412,0.060,12.17,14013,13575,108,0,393,0,191276.0,4269.9,0.007,0.185,0.466,0.342,867,9.90,3.17,0.00,0.00,0.01,0.11,0.18,3.00,9.72,2.06,0.00,0.00,0.001,0.011,35,0.265,0.238,0.747,0.000,0.015,9646,6487,3,0.640,0.000,0.012,108836,0.138,0.340,0.002,19.15,6776,0,4269.917,0.000,0.000,88437,1.00,16.82,0.000,0.000,0.000,7,10,12,55,3327,0.013,0.35,0.0059,0.000,1,0.123,0.000,0.244,0.045,2.46,3.94,3.66,0.00,0.000,1.00,1.00,1.00,0.123,0.00165,67.18,0.4844,6.96,138184.3,139701.8,76.756,0.0575,19.081,26.045,0.660,0.438
670000,195,1.509,0.063,11.63,11174,10807,77,0,431,0,151390.3,4112.0,0.016,0.173,0.441,0.369,1015,10.25,2.25,0.00,0.00,0.05,0.71,0.04,0.28,10.15,1.97,0.00,0.00,0.002,0.029,32,0.205,0.190,0.800,0.005,0.005,8309,6347,2,0.887,0.087,0.026,51027,0.180,0.402,0.003,15.15,5412,0,4111.956,0.000,0.005,68340,1.00,17.03,0.000,0.000,0.000,8,10,12,25,1998,0.008,1.85,0.0076,0.026,1,0.132,0.000,0.230,0.068,2.51,3.98,3.51,0.00,0.000,1.00,1.00,1.00,0.132,0.00216,59.68,0.4776,5.20,138328.0,139701.9,86.760,0.0665,15.099,23.120,0.664,0.438
680000,377,1.504,0.077,11.88,11515,10757,72,0,504,0,148132.8,3686.6,0.014,0.178,0.461,0.347,1067,9.76,2.93,0.00,0.00,0.02,0.30,0.18,1.53,9.56,2.57,0.00,0.00,0.001,0.016,42,0.225,0.212,0.782,0.000,0.005,8439,6945,2,0.857,0.098,0.029,74497,0.173,0.463,0.004,14.83,5244,0,3686.620,0.000,0.003,80437,1.00,17.18,0.000,0.000,0.000,6,9,12,30,3680,0.014,2.64,0.0041,0.005,29,0.154,0.000,0.236,0.047,2.46,3.96,3.47,0.00,0.000,1.00,1.00,1.00,0.154,0.00106,59.75,0.4261,8.72,137805.2,139701.8,86.223,0.0571,14.722,20.447,0.663,0.437
690000,289,1.346,0.077,11.66,12537,12004,98,0,523,0,159031.7,4146.1,0.009,0.176,0.452,0.363,1024,9.37,3.03,0.00,0.00,0.00,0.00,0.06,0.59,9.31,2.79,0.00,0.00,0.000,0.000,23,0.408,0.183,0.799,0.003,0.014,9187,7087,2,0.896,0.000,0.010,73261,0.159,0.488,0.005,15.91,5412,0,4146.099,0.000,0.003,78763,1.00,17.47,0.000,0.000,0.000,8,9,11,50,2709,0.010,0.44,0.0059,0.014,6,0.139,0.000,0.236,0.049,2.29,4.02,3.25,0.00,0.000,1.00,1.00,1.00,0.139,0.00146,62.45,0.4758,4.65,137994.4,139701.4,84.649,0.0616,15.863,22.609,0.662,0.438
700000,358,1.385,0.058,11.91,13535,12730,114,0,622,0,163527.8,4394.8,0.010,0.138,0.440,0.413,994,8.86,3.26,0.06,0.68,0.01,0.11,0.11,0.81,8.68,2.57,0.00,0.00,0.001,0.012,34,0.282,0.190,0.807,0.000,0.003,9899,8387,1,0.818,0.182,0.031,74850,0.173,0.340,0.002,16.32,6107,0,4394.849,0.000,0.000,84773,1.02,17.89,0.000,0.000,0.000,7,9,10,49,3173,0.012,13.81,0.0053,0.000,4,0.179,0.000,0.238,0.053,2.31,3.92,3.16,0.00,0.000,1.02,1.03,1.02,0.179,0.00092,62.45,0.5062,5.26,138192.4,139700.9,70.867,0.0667,16.269,25.671,0.662,0.439
710000,453,1.451,0.093,11.95,16197,15128,172,0,802,0,203036.6,5009.5,0.016,0.139,0.461,0.384,890,9.25,2.45,0.00,0.07,0.00,0.00,0.12,1.63,9.13,2.08,0.00,0.00,0.000,0.000,38,0.411,0.205,0.781,0.000,0.013,11488,9369,2,0.883,0.013,0.015,81205,0.179,0.604,0.006,20.37,7439,0,5009.535,0.000,0.002,94937,1.00,17.52,0.000,0.000,0.000,7,9,12,33,4191,0.016,8.58,0.0049,0.018,1,0.162,0.000,0.223,0.036,2.41,3.98,3.26,0.00,0.000,1.00,1.00,1.00,0.162,0.00092,70.09,0.5705,10.25,137438.5,139700.3,64.395,0.0691,20.224,27.506,0.664,0.437
720000,297,1.382,0.101,11.89,12020,11439,170,0,567,0,169619.3,3594.3,0.012,0.125,0.468,0.395,999,9.38,3.79,0.00,0.06,0.01,0.08,0.24,2.42,9.13,2.71,0.00,0.00,0.000,0.005,32,0.327,0.192,0.795,0.000,0.013,7177,6024,1,1.000,0.000,0.024,81465,0.163,0.652,0.007,17.01,5360,0,3594.285,0.000,0.000,32090,1.00,17.45,0.000,0.000,0.000,8,9,12,54,2786,0.011,2.32,0.0063,0.000,2,0.075,0.000,0.172,0.024,2.42,4.01,3.29,0.00,0.000,1.00,1.00,1.00,0.075,0.00117,34.43,0.4140,6.19,137586.5,139700.1,109.684,0.0550,16.966,19.767,0.663,0.437
730000,285,1.418,0.173,12.40,11000,10333,152,0,527,2,156890.9,3577.4,0.007,0.120,0.456,0.418,1030,9.20,1.97,0.06,0.48,0.00,0.00,0.08,0.76,9.07,1.68,0.00,0.00,0.000,0.000,27,0.414,0.182,0.811,0.000,0.007,6681,5707,2,0.888,0.000,0.018,94887,0.171,0.985,0.016,15.82,4932,0,1788.682,0.000,0.004,21583,1.03,17.41,0.000,0.000,0.000,8,9,12,25,2623,0.010,14.15,0.0061,0.000,1,0.058,0.000,0.170,0.032,2.48,4.01,3.34,0.00,0.000,1.04,1.04,1.02,0.058,0.00112,23.89,0.4092,2.84,136412.2,139699.9,109.574,0.0518,15.653,22.426,0.660,0.433
740000,130,1.447,0.270,12.62,8384,7992,125,0,422,1,119697.0,2995.3,0.002,0.120,0.517,0.361,1169,9.28,4.05,0.12,1.31,0.22,1.79,0.26,2.02,8.68,1.13,0.00,0.00,0.006,0.045,13,0.592,0.192,0.800,0.000,0.008,5229,4428,1,1.000,0.000,0.023,61116,0.178,1.316,0.029,12.13,3832,0,2995.272,0.000,0.000,18960,1.03,17.57,0.000,0.000,0.000,8,9,10,40,1207,0.005,36.84,0.0106,0.000,0,0.066,0.000,0.190,0.044,2.48,4.06,3.15,0.04,0.008,1.04,1.04,1.02,0.066,0.00193,19.63,0.3397,2.01,135057.1,139699.6,94.829,0.0403,11.959,21.941,0.656,0.430
