step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
370000,1353,1.346,0.037,10.02,30573,28737,631,0,1192,0,681408.4,7112.8,0.000,0.262,0.691,0.047,509,8.09,1.96,0.00,0.03,0.03,0.46,0.00,0.03,8.07,1.72,0.00,0.00,0.001,0.020,61,0.716,0.217,0.781,0.000,0.001,3229,1198,2,0.991,0.004,0.001,3571,0.132,0.056,0.000,67.47,12479,0,7112.772,0.000,0.000,82412,1.00,17.72,0.000,0.000,0.000,7,8,9,52,10949,0.042,0.00,0.0062,0.092,0,0.023,0.000,0.067,0.000,2.62,2.08,5.07,0.00,0.000,1.00,1.00,1.00,0.023,0.00206,33.37,0.8114,12.82,137225.9,139869.9,62.997,0.0998,67.380,70.371,0.612,0.402
380000,1370,1.354,0.036,10.03,30576,28749,639,0,1171,4,681438.4,7139.1,0.000,0.263,0.688,0.049,507,7.97,1.41,0.01,0.46,0.01,0.35,0.00,0.14,7.94,1.24,0.00,0.00,0.001,0.026,52,0.752,0.220,0.776,0.000,0.004,3079,1131,1,1.000,0.000,0.001,4644,0.134,0.053,0.000,67.48,12746,0,1784.774,0.000,0.000,83832,1.00,17.93,0.000,0.000,0.000,7,8,8,32,10925,0.042,0.00,0.0063,0.089,3,0.024,0.000,0.066,0.000,2.57,2.04,5.00,0.00,0.001,1.00,1.00,1.01,0.024,0.00204,33.38,0.8132,7.22,137200.9,139864.8,62.976,0.0998,67.378,70.490,0.612,0.402
390000,1351,1.391,0.038,10.03,30447,28712,601,0,1153,0,682741.1,7009.2,0.000,0.257,0.694,0.049,516,8.02,1.49,0.02,0.66,0.02,0.38,0.00,0.00,7.98,1.21,0.00,0.00,0.001,0.020,52,0.736,0.209,0.785,0.000,0.006,3115,1130,1,1.000,0.000,0.000,4756,0.132,0.055,0.000,67.58,12411,0,7009.156,0.000,0.000,79745,1.01,17.87,0.000,0.000,0.000,7,8,9,33,10832,0.041,0.00,0.0063,0.097,2,0.023,0.000,0.065,0.000,2.63,2.08,4.99,0.00,0.001,1.01,1.01,1.01,0.023,0.00202,33.30,0.7983,9.71,137144.7,139859.9,62.959,0.0971,67.478,70.214,0.614,0.402
400000,1347,1.318,0.036,10.00,30469,28624,645,0,1204,0,682877.9,7141.9,0.000,0.262,0.690,0.049,521,8.09,1.77,0.02,0.79,0.01,0.31,0.00,0.05,8.05,1.50,0.00,0.00,0.001,0.015,51,0.755,0.204,0.794,0.000,0.001,3178,1083,1,1.000,0.000,0.001,4796,0.140,0.054,0.000,67.61,12429,0,7141.894,0.000,0.000,80788,1.01,17.78,0.000,0.000,0.000,7,8,9,47,10896,0.042,0.00,0.0063,0.094,1,0.023,0.000,0.066,0.000,2.63,2.06,5.06,0.00,0.001,1.00,1.01,1.01,0.023,0.00207,33.38,0.8155,11.16,137271.4,139854.9,62.844,0.1010,67.527,70.541,0.612,0.403
410000,1351,1.363,0.037,10.00,30302,28440,632,0,1226,0,682643.4,7047.6,0.000,0.263,0.690,0.047,500,8.07,1.50,0.00,0.03,0.01,0.26,0.01,0.21,8.05,1.50,0.00,0.00,0.001,0.017,64,0.727,0.229,0.765,0.000,0.006,3193,1177,1,1.000,0.000,0.003,5256,0.122,0.055,0.000,67.59,12228,0,7047.598,0.000,0.000,82343,1.00,17.83,0.000,0.000,0.000,7,8,9,26,10908,0.042,0.00,0.0063,0.081,3,0.023,0.000,0.067,0.000,2.62,2.07,5.03,0.00,0.000,1.00,1.00,1.00,0.023,0.00207,33.34,0.8044,10.43,137187.6,139849.9,62.918,0.0997,67.479,70.515,0.611,0.402
420000,1348,1.385,0.037,10.01,30545,28650,624,0,1274,0,682609.9,7150.2,0.000,0.261,0.692,0.047,530,8.06,1.75,0.02,0.45,0.01,0.11,0.01,0.14,8.03,1.56,0.00,0.00,0.001,0.012,69,0.737,0.225,0.773,0.000,0.002,3163,1122,1,0.999,0.001,0.001,5379,0.120,0.056,0.000,67.57,12460,0,7150.206,0.000,0.000,81120,1.01,17.82,0.000,0.000,0.000,7,8,9,32,10869,0.041,0.00,0.0063,0.076,1,0.023,0.000,0.067,0.000,2.61,2.10,5.00,0.00,0.001,1.00,1.01,1.01,0.023,0.00205,33.31,0.8164,10.67,137146.8,139845.0,62.962,0.1013,67.467,70.398,0.613,0.402
430000,1335,1.362,0.038,10.03,30511,28671,624,0,1229,0,682949.7,7146.0,0.000,0.263,0.690,0.047,586,8.10,1.44,0.01,0.20,0.02,0.40,0.00,0.00,8.07,1.31,0.00,0.00,0.002,0.036,58,0.785,0.201,0.796,0.000,0.003,3151,1168,1,1.000,0.000,0.000,4182,0.143,0.055,0.000,67.61,12556,0,7146.006,0.000,0.000,82684,1.00,17.83,0.000,0.000,0.000,7,8,9,29,10809,0.041,0.00,0.0063,0.094,7,0.023,0.000,0.067,0.000,2.57,2.07,5.02,0.00,0.000,1.00,1.00,1.00,0.023,0.00209,33.31,0.8149,12.47,137183.3,139840.1,62.920,0.1001,67.510,70.478,0.615,0.402
440000,1370,1.356,0.036,10.07,30456,28621,603,0,1197,0,682839.9,7038.9,0.000,0.261,0.690,0.049,632,8.12,1.77,0.04,0.76,0.01,0.29,0.00,0.00,8.06,1.44,0.00,0.00,0.001,0.018,71,0.775,0.229,0.765,0.000,0.006,3233,1179,1,1.000,0.000,0.000,3888,0.155,0.054,0.000,67.57,12449,0,7038.892,0.000,0.000,77882,1.01,17.79,0.000,0.000,0.000,7,8,9,31,11129,0.042,0.00,0.0062,0.082,0,0.022,0.000,0.065,0.000,2.61,2.11,5.01,0.00,0.000,1.01,1.02,1.01,0.022,0.00203,33.29,0.8015,9.88,137167.0,139835.3,62.981,0.0978,67.473,70.360,0.612,0.402
450000,1357,1.339,0.037,10.05,30360,28535,646,0,1192,0,682862.8,7082.8,0.000,0.267,0.684,0.049,630,8.04,1.22,0.00,0.03,0.01,0.17,0.00,0.08,8.02,1.19,0.00,0.00,0.001,0.014,55,0.791,0.229,0.767,0.000,0.004,3180,1099,1,1.000,0.000,0.001,4122,0.145,0.057,0.000,67.60,12417,0,7082.753,0.000,0.000,81904,1.00,17.82,0.000,0.000,0.000,7,8,8,30,10906,0.042,0.00,0.0063,0.097,2,0.023,0.000,0.065,0.000,2.56,2.06,5.03,0.00,0.000,1.00,1.00,1.00,0.023,0.00209,33.28,0.8068,12.63,137191.0,139830.5,62.954,0.0982,67.508,70.525,0.611,0.402
460000,1358,1.372,0.035,10.05,29949,28227,641,0,1080,0,682743.3,6944.1,0.000,0.267,0.684,0.048,637,8.10,1.41,0.01,0.38,0.02,0.40,0.00,0.00,8.07,1.30,0.00,0.00,0.002,0.032,56,0.791,0.225,0.772,0.000,0.003,3123,1082,1,0.949,0.051,0.000,4795,0.131,0.052,0.000,67.59,12350,0,6944.146,0.000,0.000,83759,1.00,17.80,0.000,0.000,0.000,8,8,9,28,11000,0.042,0.00,0.0062,0.099,1,0.023,0.000,0.064,0.000,2.56,2.08,5.03,0.00,0.000,1.00,1.00,1.00,0.023,0.00210,33.31,0.7900,7.91,137162.4,139825.6,62.932,0.0960,67.496,70.489,0.613,0.402
470000,1366,1.378,0.036,10.04,30094,28349,643,0,1094,0,683752.8,7012.0,0.000,0.269,0.682,0.049,642,8.07,1.10,0.00,0.03,0.00,0.00,0.00,0.08,8.06,1.09,0.00,0.00,0.000,0.000,50,0.802,0.231,0.766,0.000,0.003,3079,996,2,0.842,0.154,0.001,5151,0.129,0.053,0.000,67.70,12310,0,7012.019,0.000,0.000,79567,1.00,17.86,0.000,0.000,0.000,8,8,8,19,11020,0.042,0.00,0.0062,0.092,4,0.022,0.000,0.064,0.000,2.55,2.08,5.00,0.00,0.000,1.00,1.00,1.00,0.022,0.00210,33.26,0.7975,8.93,137133.0,139820.8,62.881,0.0961,67.604,70.546,0.613,0.402
480000,1348,1.368,0.037,10.02,29939,28257,635,0,1065,0,683852.6,6915.0,0.000,0.267,0.683,0.050,642,8.14,1.71,0.00,0.12,0.03,0.55,0.00,0.00,8.11,1.44,0.00,0.00,0.001,0.020,58,0.771,0.228,0.768,0.000,0.004,3106,1095,2,0.950,0.021,0.000,4597,0.154,0.053,0.000,67.69,12321,0,6915.000,0.000,0.001,78438,1.00,17.76,0.000,0.000,0.000,8,8,9,32,10976,0.042,0.00,0.0063,0.088,5,0.022,0.000,0.063,0.000,2.59,2.10,5.02,0.00,0.001,1.00,1.00,1.00,0.022,0.00212,33.25,0.7863,6.52,137151.5,139815.7,62.895,0.0950,67.598,70.435,0.613,0.402
490000,1336,1.325,0.037,10.02,30008,28267,655,0,1098,0,682886.2,6967.6,0.000,0.269,0.681,0.050,640,8.12,1.60,0.01,0.34,0.02,0.40,0.00,0.00,8.08,1.44,0.00,0.00,0.001,0.023,60,0.714,0.219,0.779,0.000,0.001,3178,1114,3,0.863,0.121,0.000,3843,0.123,0.058,0.000,67.63,12445,0,6967.574,0.000,0.000,82274,1.00,17.81,0.000,0.000,0.000,7,8,9,34,10845,0.041,0.00,0.0063,0.085,0,0.023,0.000,0.064,0.000,2.56,2.13,4.96,0.00,0.001,1.00,1.00,1.00,0.023,0.00214,33.24,0.7934,9.60,137215.3,139810.6,62.972,0.0962,67.536,70.653,0.611,0.402
500000,1312,1.368,0.038,10.02,29970,28255,634,0,1105,0,683464.7,6889.2,0.000,0.266,0.684,0.049,620,8.14,1.51,0.00,0.06,0.03,0.50,0.00,0.00,8.11,1.32,0.00,0.00,0.002,0.025,58,0.771,0.191,0.805,0.000,0.004,3232,1201,2,0.968,0.022,0.000,3982,0.156,0.058,0.000,67.66,12365,0,6889.246,0.000,0.001,79211,1.00,17.81,0.000,0.000,0.000,7,8,9,34,10675,0.041,0.00,0.0064,0.079,2,0.022,0.000,0.064,0.000,2.57,2.09,5.01,0.00,0.000,1.00,1.00,1.00,0.022,0.00216,33.19,0.7844,11.52,137178.0,139805.6,62.994,0.0952,67.561,70.402,0.612,0.402
510000,1349,1.359,0.036,10.02,30004,28290,644,0,1033,0,683628.1,6831.0,0.000,0.268,0.682,0.050,626,8.04,0.94,0.00,0.03,0.02,0.51,0.00,0.00,8.01,0.93,0.00,0.00,0.002,0.036,52,0.792,0.206,0.789,0.000,0.005,3156,1294,2,0.954,0.040,0.000,3681,0.117,0.055,0.000,67.66,12340,0,6831.016,0.000,0.000,77447,1.00,17.88,0.000,0.000,0.000,7,8,8,17,10840,0.041,0.00,0.0063,0.092,2,0.021,0.000,0.064,0.000,2.57,2.06,5.00,0.00,0.001,1.00,1.00,1.00,0.021,0.00212,33.19,0.7766,12.44,137157.8,139800.6,62.998,0.0933,67.561,70.443,0.614,0.402
520000,1371,1.399,0.035,10.01,29896,28225,607,0,1042,0,683997.8,6825.5,0.000,0.269,0.682,0.050,659,8.05,1.09,0.00,0.00,0.01,0.30,0.00,0.00,8.05,1.04,0.00,0.00,0.000,0.015,43,0.767,0.231,0.766,0.000,0.003,3149,1361,2,0.944,0.036,0.000,4021,0.140,0.051,0.000,67.71,12301,0,6825.514,0.000,0.001,80574,1.00,17.89,0.000,0.000,0.000,7,8,9,20,11043,0.042,0.00,0.0062,0.083,4,0.022,0.000,0.063,0.000,2.56,2.07,4.99,0.00,0.000,1.00,1.00,1.00,0.022,0.00209,33.21,0.7756,4.65,137080.0,139795.6,62.924,0.0938,67.607,70.439,0.614,0.402
530000,1335,1.401,0.038,10.01,29932,28244,641,0,1083,0,683410.2,6891.8,0.000,0.270,0.680,0.049,695,8.04,1.37,0.02,0.38,0.01,0.23,0.01,0.19,8.00,1.26,0.00,0.00,0.001,0.015,59,0.742,0.207,0.791,0.000,0.002,3215,1207,2,0.963,0.025,0.001,4401,0.128,0.057,0.000,67.67,12516,0,6891.759,0.000,0.000,82007,1.01,17.95,0.000,0.000,0.000,7,8,8,27,10727,0.041,0.00,0.0064,0.105,1,0.023,0.000,0.063,0.000,2.56,2.08,4.95,0.00,0.001,1.00,1.01,1.01,0.023,0.00215,33.21,0.7857,12.12,137087.6,139790.5,62.954,0.0957,67.580,70.489,0.611,0.402
540000,1350,1.353,0.037,10.05,30030,28379,592,0,1044,0,683680.2,6807.9,0.000,0.270,0.679,0.051,690,8.02,1.15,0.00,0.00,0.01,0.16,0.00,0.00,8.01,1.13,0.00,0.00,0.001,0.013,54,0.739,0.208,0.790,0.000,0.002,3184,1120,1,0.958,0.042,0.000,5331,0.129,0.055,0.000,67.69,12179,0,6807.852,0.000,0.000,78090,1.00,17.94,0.000,0.000,0.000,7,8,9,19,10826,0.041,0.00,0.0063,0.088,3,0.021,0.000,0.063,0.000,2.53,2.07,4.97,0.00,0.000,1.00,1.00,1.00,0.021,0.00213,33.19,0.7742,10.65,137141.6,139785.3,62.962,0.0935,67.604,70.488,0.614,0.402
550000,1364,1.364,0.037,10.02,30038,28270,614,0,1140,0,683589.5,6904.3,0.000,0.272,0.678,0.050,691,8.07,1.38,0.00,0.16,0.02,0.30,0.00,0.00,8.04,1.34,0.00,0.00,0.002,0.030,58,0.783,0.224,0.774,0.000,0.002,3236,1135,4,0.960,0.003,0.000,4433,0.108,0.055,0.000,67.71,12402,0,6904.284,0.000,0.000,83836,1.00,17.92,0.000,0.000,0.000,7,8,8,27,11002,0.042,0.00,0.0062,0.089,2,0.023,0.000,0.063,0.000,2.57,2.07,4.98,0.00,0.001,1.00,1.00,1.00,0.023,0.00212,33.17,0.7863,10.05,137091.6,139780.2,62.961,0.0959,67.606,70.465,0.614,0.402
560000,1322,1.339,0.038,10.04,29887,28250,617,0,1062,0,683820.8,6833.6,0.000,0.270,0.679,0.051,690,8.10,1.36,0.02,0.54,0.01,0.18,0.00,0.00,8.07,1.22,0.00,0.00,0.001,0.013,53,0.777,0.217,0.781,0.000,0.002,3246,1203,4,0.880,0.061,0.000,4510,0.114,0.056,0.000,67.71,12466,0,6833.555,0.000,0.000,79424,1.01,17.86,0.000,0.000,0.000,7,8,9,25,10712,0.041,0.00,0.0064,0.096,2,0.022,0.000,0.063,0.000,2.58,2.08,4.99,0.00,0.000,1.00,1.01,1.01,0.022,0.00218,33.17,0.7765,13.06,137171.8,139775.3,62.962,0.0928,67.622,70.432,0.612,0.402
570000,1343,1.363,0.038,10.01,29971,28201,649,0,1100,0,683947.1,6869.6,0.000,0.272,0.677,0.050,697,8.03,1.06,0.00,0.00,0.01,0.11,0.00,0.00,8.02,1.05,0.00,0.00,0.001,0.011,46,0.808,0.217,0.780,0.000,0.003,3134,1202,2,0.992,0.004,0.000,4547,0.130,0.057,0.000,67.72,12317,0,6869.618,0.000,0.000,79067,1.00,17.96,0.000,0.000,0.000,7,8,8,22,10778,0.041,0.00,0.0064,0.091,3,0.022,0.000,0.063,0.000,2.53,2.06,4.96,0.00,0.000,1.00,1.00,1.00,0.022,0.00215,33.09,0.7812,11.58,137107.0,139770.5,63.026,0.0943,67.620,70.362,0.612,0.402
580000,1347,1.347,0.038,10.02,29960,28169,616,0,1171,0,684521.9,6894.8,0.000,0.270,0.680,0.050,693,8.01,1.17,0.01,0.33,0.02,0.35,0.00,0.05,7.98,1.12,0.00,0.00,0.002,0.038,59,0.790,0.226,0.771,0.000,0.003,3222,1179,2,0.964,0.000,0.001,4039,0.160,0.054,0.000,67.77,12224,0,6894.758,0.000,0.000,82378,1.00,17.96,0.000,0.000,0.000,7,8,8,22,10784,0.041,0.00,0.0064,0.085,3,0.023,0.000,0.062,0.000,2.55,2.06,4.96,0.00,0.000,1.00,1.00,1.00,0.023,0.00213,33.14,0.7860,9.55,137116.7,139765.7,62.930,0.0967,67.678,70.270,0.612,0.402
590000,1367,1.366,0.038,10.04,29969,28258,658,0,1033,0,684671.7,6795.0,0.000,0.271,0.679,0.050,694,7.98,1.33,0.01,0.46,0.02,0.36,0.00,0.00,7.95,1.21,0.00,0.00,0.001,0.027,55,0.752,0.240,0.757,0.000,0.003,3163,1191,1,1.000,0.000,0.000,3954,0.150,0.056,0.000,67.82,12269,0,6795.018,0.000,0.001,78380,1.00,17.99,0.000,0.000,0.000,7,8,8,28,10907,0.042,0.00,0.0063,0.090,0,0.021,0.000,0.063,0.000,2.59,2.05,4.95,0.00,0.000,1.00,1.00,1.01,0.021,0.00211,33.14,0.7733,11.24,137056.3,139760.8,62.885,0.0936,67.716,70.331,0.612,0.402
600000,1335,1.348,0.038,10.06,30049,28382,658,0,1041,0,683524.4,6830.1,0.000,0.270,0.681,0.049,691,8.13,1.91,0.00,0.00,0.06,1.27,0.00,0.00,8.06,1.56,0.00,0.00,0.003,0.044,50,0.781,0.207,0.790,0.000,0.002,3217,1151,2,0.962,0.019,0.000,2984,0.127,0.055,0.000,67.69,12379,0,6830.123,0.000,0.000,80406,1.00,17.87,0.000,0.000,0.000,7,8,8,44,10847,0.041,0.00,0.0064,0.085,0,0.022,0.000,0.065,0.000,2.58,2.08,4.99,0.00,0.000,1.00,1.00,1.00,0.022,0.00214,33.18,0.7788,7.54,137123.4,139755.8,62.963,0.0961,67.604,70.429,0.613,0.402
610000,1324,1.400,0.038,10.06,29969,28218,626,0,1136,0,684893.2,6856.2,0.000,0.270,0.679,0.050,682,8.03,1.07,0.01,0.25,0.00,0.03,0.00,0.11,8.02,1.04,0.00,0.00,0.000,0.003,45,0.780,0.220,0.779,0.000,0.002,3172,1100,1,0.912,0.088,0.001,3996,0.159,0.056,0.000,67.81,12358,0,6856.215,0.000,0.000,81494,1.00,17.97,0.000,0.000,0.000,7,8,8,19,10628,0.041,0.00,0.0065,0.086,0,0.022,0.000,0.064,0.000,2.58,2.05,4.97,0.00,0.000,1.00,1.00,1.00,0.022,0.00217,33.20,0.7835,6.21,137059.3,139750.9,62.829,0.0979,67.705,70.509,0.612,0.401
620000,1331,1.388,0.038,10.09,30074,28404,602,0,1061,0,683733.6,6739.4,0.000,0.267,0.683,0.050,689,8.08,1.39,0.01,0.19,0.02,0.31,0.00,0.00,8.06,1.29,0.00,0.00,0.002,0.041,57,0.763,0.220,0.774,0.000,0.006,3140,1008,1,1.000,0.000,0.000,4522,0.154,0.057,0.000,67.70,12212,0,6739.396,0.000,0.000,79498,1.00,17.87,0.000,0.000,0.000,7,8,9,34,10761,0.041,0.00,0.0064,0.095,4,0.022,0.000,0.064,0.000,2.59,2.05,5.02,0.00,0.000,1.00,1.00,1.00,0.022,0.00213,33.20,0.7681,11.17,137064.6,139746.0,62.932,0.0936,67.612,70.274,0.612,0.402
630000,1350,1.368,0.036,10.09,29851,28106,639,0,1087,0,683218.7,6729.1,0.000,0.266,0.684,0.050,692,8.04,1.22,0.00,0.03,0.04,0.53,0.00,0.00,8.00,1.18,0.00,0.00,0.003,0.042,57,0.787,0.238,0.756,0.000,0.006,3088,1074,1,0.973,0.027,0.000,3430,0.125,0.053,0.000,67.63,12491,0,6729.114,0.000,0.000,78889,1.00,17.88,0.000,0.000,0.000,7,8,8,22,10851,0.041,0.00,0.0063,0.088,2,0.022,0.000,0.064,0.000,2.52,2.06,5.00,0.00,0.000,1.00,1.00,1.00,0.022,0.00209,33.18,0.7672,7.69,137084.7,139741.1,63.034,0.0946,67.539,70.177,0.612,0.402
640000,1350,1.358,0.037,10.09,30042,28303,653,0,1086,0,683540.4,6813.4,0.000,0.270,0.678,0.052,695,8.09,1.59,0.02,0.48,0.03,0.65,0.00,0.00,8.04,1.26,0.00,0.00,0.002,0.039,63,0.781,0.228,0.767,0.000,0.004,3199,1237,3,0.949,0.010,0.000,4349,0.130,0.055,0.000,67.70,12445,0,6813.376,0.000,0.000,80236,1.00,17.83,0.000,0.000,0.000,7,8,8,36,10927,0.042,0.00,0.0063,0.084,3,0.022,0.000,0.063,0.000,2.54,2.05,5.03,0.00,0.001,1.00,1.01,1.01,0.022,0.00212,33.18,0.7765,6.29,137071.9,139736.2,62.965,0.0952,67.599,70.229,0.612,0.402
650000,1327,1.392,0.038,10.11,29936,28322,595,0,1042,0,683824.2,6679.4,0.000,0.270,0.679,0.051,692,8.04,1.34,0.00,0.05,0.03,0.51,0.00,0.00,8.01,1.29,0.00,0.00,0.002,0.037,61,0.732,0.211,0.787,0.000,0.002,3213,1351,5,0.932,0.038,0.000,4623,0.118,0.056,0.000,67.72,12311,0,6679.416,0.000,0.000,82394,1.00,17.91,0.000,0.000,0.000,7,8,9,28,10667,0.041,0.00,0.0064,0.078,2,0.023,0.000,0.063,0.000,2.56,2.06,4.98,0.00,0.000,1.00,1.00,1.00,0.023,0.00216,33.23,0.7624,11.93,137043.2,139731.3,62.884,0.0938,67.626,70.369,0.612,0.402
660000,1341,1.362,0.038,10.05,30086,28305,659,0,1108,1,683891.6,6822.3,0.000,0.270,0.678,0.052,698,8.05,1.33,0.00,0.03,0.03,0.42,0.00,0.00,8.02,1.30,0.00,0.00,0.003,0.038,60,0.805,0.232,0.765,0.000,0.003,3257,1286,3,0.969,0.020,0.000,4038,0.154,0.055,0.000,67.71,12426,0,6822.316,0.000,0.001,80377,1.00,17.91,0.000,0.000,0.000,7,8,8,23,10793,0.041,0.00,0.0064,0.080,0,0.022,0.000,0.063,0.000,2.56,2.06,4.99,0.00,0.000,1.00,1.00,1.00,0.022,0.00214,33.17,0.7774,7.47,137057.5,139726.4,62.961,0.0956,67.617,70.314,0.610,0.402
670000,1333,1.375,0.038,10.08,30031,28264,612,0,1163,0,684036.2,6831.0,0.000,0.268,0.682,0.050,696,7.99,1.24,0.00,0.11,0.02,0.83,0.00,0.00,7.96,1.11,0.00,0.00,0.001,0.032,49,0.783,0.204,0.791,0.000,0.005,3128,1130,1,0.947,0.053,0.000,4021,0.114,0.055,0.000,67.71,12488,0,6830.972,0.000,0.000,81401,1.00,17.95,0.000,0.000,0.000,7,8,8,30,10646,0.041,0.00,0.0064,0.088,3,0.022,0.000,0.063,0.000,2.54,2.05,4.98,0.00,0.000,1.00,1.00,1.00,0.022,0.00213,33.17,0.7794,9.65,137055.7,139721.5,62.951,0.0961,67.619,70.192,0.613,0.401
680000,1349,1.366,0.038,10.07,30129,28340,620,0,1153,0,683673.9,6804.2,0.000,0.271,0.679,0.050,700,7.98,1.14,0.00,0.00,0.01,0.28,0.00,0.00,7.96,1.14,0.00,0.00,0.001,0.031,54,0.764,0.226,0.772,0.000,0.001,3186,1183,2,0.965,0.032,0.000,3145,0.125,0.057,0.000,67.70,12322,0,6804.237,0.000,0.000,83167,1.00,17.94,0.000,0.000,0.000,7,8,8,19,10761,0.041,0.00,0.0064,0.086,2,0.023,0.000,0.063,0.000,2.57,2.03,5.00,0.00,0.000,1.00,1.00,1.00,0.023,0.00212,33.17,0.7761,8.80,137028.9,139716.4,62.965,0.0957,67.606,70.335,0.612,0.402
690000,1346,1.375,0.038,10.10,30058,28270,651,0,1140,0,684318.8,6805.0,0.000,0.271,0.678,0.051,698,8.04,1.28,0.01,0.41,0.02,0.33,0.00,0.00,8.00,1.17,0.00,0.00,0.002,0.026,57,0.782,0.220,0.778,0.000,0.002,3238,1219,2,0.923,0.074,0.000,5239,0.125,0.053,0.000,67.76,12209,0,6805.004,0.000,0.000,81536,1.00,17.90,0.000,0.000,0.000,7,8,8,22,10816,0.041,0.00,0.0064,0.090,2,0.022,0.000,0.063,0.000,2.56,2.04,5.00,0.00,0.001,1.00,1.01,1.01,0.022,0.00214,33.18,0.7761,7.40,137029.1,139711.5,62.896,0.0957,67.665,70.222,0.613,0.402
700000,1343,1.403,0.037,10.08,29840,28076,608,0,1159,0,683991.1,6805.3,0.000,0.272,0.677,0.051,696,8.03,1.25,0.01,0.30,0.04,0.55,0.00,0.00,7.99,1.15,0.00,0.00,0.003,0.047,66,0.784,0.222,0.771,0.000,0.007,3129,1190,3,0.900,0.089,0.000,4307,0.101,0.054,0.000,67.71,12319,0,6805.347,0.000,0.000,83623,1.00,17.90,0.000,0.000,0.000,7,8,8,29,10789,0.041,0.00,0.0064,0.082,4,0.023,0.000,0.062,0.000,2.57,2.05,5.00,0.00,0.000,1.00,1.00,1.01,0.023,0.00215,33.19,0.7767,10.25,136999.5,139706.6,62.936,0.0958,67.611,70.311,0.611,0.402
710000,1344,1.378,0.037,10.06,29897,28111,641,0,1144,1,684419.5,6849.9,0.000,0.277,0.672,0.052,702,8.04,1.01,0.01,0.17,0.02,0.37,0.00,0.00,8.01,1.01,0.00,0.00,0.003,0.043,62,0.797,0.232,0.765,0.000,0.003,3145,1077,2,0.908,0.082,0.000,4644,0.131,0.052,0.000,67.76,12324,0,6849.911,0.000,0.000,83728,1.00,17.86,0.000,0.000,0.000,8,8,9,18,10809,0.041,0.00,0.0064,0.080,0,0.022,0.000,0.063,0.000,2.58,2.06,5.01,0.00,0.001,1.00,1.00,1.00,0.022,0.00219,33.17,0.7813,5.46,137030.5,139701.8,62.907,0.0967,67.671,70.546,0.611,0.402
720000,1346,1.346,0.037,10.03,29784,28090,659,0,1033,1,684669.9,6782.9,0.000,0.271,0.678,0.051,701,8.08,1.15,0.00,0.05,0.01,0.21,0.00,0.00,8.07,1.16,0.00,0.00,0.002,0.041,55,0.822,0.230,0.764,0.000,0.005,3140,1134,2,0.966,0.030,0.000,4658,0.140,0.055,0.000,67.78,12286,0,6782.897,0.000,0.000,81027,1.00,17.82,0.000,0.000,0.000,8,8,8,26,10880,0.042,0.00,0.0063,0.078,2,0.022,0.000,0.061,0.000,2.60,2.05,5.04,0.00,0.000,1.00,1.00,1.00,0.022,0.00215,33.19,0.7729,9.59,137059.4,139696.9,62.866,0.0941,67.689,70.343,0.613,0.402
730000,1334,1.380,0.038,10.00,29589,27949,621,0,1031,0,683974.4,6663.0,0.000,0.272,0.678,0.050,708,8.09,1.28,0.02,0.59,0.02,0.23,0.00,0.00,8.05,1.12,0.00,0.00,0.002,0.033,60,0.794,0.218,0.780,0.000,0.001,3210,1126,2,0.945,0.035,0.000,4289,0.150,0.056,0.000,67.70,12191,0,6662.963,0.000,0.000,83366,1.01,17.85,0.000,0.000,0.000,8,8,9,26,10786,0.041,0.00,0.0064,0.079,0,0.023,0.000,0.062,0.000,2.58,2.05,5.02,0.00,0.001,1.00,1.01,1.01,0.023,0.00217,33.13,0.7575,5.44,137019.8,139692.0,63.003,0.0916,67.609,70.298,0.613,0.402
740000,1329,1.388,0.039,10.02,29627,27964,606,0,1062,0,683999.6,6683.2,0.000,0.270,0.680,0.050,677,8.11,1.37,0.01,0.33,0.04,0.69,0.00,0.00,8.05,1.06,0.00,0.00,0.002,0.032,65,0.820,0.233,0.766,0.000,0.002,3110,1049,2,0.992,0.000,0.000,3647,0.133,0.058,0.000,67.70,12073,0,6683.196,0.000,0.000,81177,1.00,17.84,0.000,0.000,0.000,8,8,8,31,10773,0.041,0.00,0.0064,0.093,3,0.022,0.000,0.061,0.000,2.61,2.06,5.02,0.00,0.000,1.00,1.00,1.00,0.022,0.00216,33.14,0.7610,9.93,136987.5,139687.2,62.997,0.0922,67.608,70.173,0.612,0.402
