step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
370000,389,1.306,0.168,8.99,15718,14886,63,0,741,0,192252.4,4119.2,0.043,0.183,0.367,0.406,945,8.35,2.95,0.01,0.10,0.05,0.78,0.01,0.21,8.29,2.55,0.00,0.00,0.001,0.022,37,0.650,0.216,0.774,0.000,0.010,7758,7170,2,0.956,0.000,0.005,25373,0.119,0.971,0.016,19.22,5636,0,4119.188,0.000,0.000,77963,1.00,19.46,0.000,0.000,0.000,7,8,9,36,3249,0.012,0.75,0.0060,0.010,1,0.104,0.000,0.266,0.022,2.54,3.09,3.20,0.00,0.000,1.00,1.00,1.00,0.104,0.00137,65.00,0.4826,3.39,136878.0,140208.9,78.471,0.0709,19.151,30.270,0.631,0.387
380000,517,1.402,0.303,9.13,18349,17215,60,0,946,0,220330.2,5025.0,0.035,0.178,0.383,0.403,860,7.93,2.69,0.02,0.44,0.04,0.52,0.02,0.35,7.84,2.53,0.00,0.00,0.004,0.050,45,0.368,0.205,0.789,0.002,0.004,9141,8684,1,0.954,0.046,0.006,34764,0.127,1.366,0.032,22.24,6973,0,5025.036,0.000,0.006,86820,1.01,19.56,0.000,0.000,0.000,6,8,9,28,4101,0.016,26.67,0.0054,0.000,4,0.103,0.000,0.267,0.028,2.48,3.17,3.09,0.00,0.000,1.00,1.01,1.01,0.103,0.00112,68.81,0.5924,9.56,134431.8,140208.7,45.725,0.0892,21.906,37.762,0.625,0.378
390000,475,1.370,0.371,9.09,21140,19946,137,0,1099,1,253160.7,6425.4,0.033,0.139,0.410,0.417,776,8.19,2.77,0.00,0.05,0.14,1.51,0.05,0.61,8.00,2.18,0.00,0.00,0.008,0.072,49,0.619,0.173,0.811,0.002,0.015,11243,9869,1,0.958,0.042,0.011,39142,0.130,1.538,0.040,25.40,8596,0,6425.403,0.000,0.002,94066,1.00,19.53,0.000,0.000,0.000,7,8,9,36,3889,0.015,42.60,0.0067,0.000,5,0.120,0.000,0.268,0.039,2.47,3.18,3.07,0.01,0.002,1.00,1.00,1.00,0.121,0.00107,76.79,0.7511,5.49,133400.8,140208.7,18.646,0.1089,25.192,39.625,0.622,0.376
400000,340,1.419,0.385,8.74,16118,15341,100,0,812,5,197436.9,4558.0,0.038,0.159,0.417,0.387,918,7.93,1.68,0.02,0.38,0.02,0.31,0.00,0.00,7.89,1.53,0.00,0.00,0.001,0.018,30,0.629,0.176,0.800,0.003,0.021,8680,7543,2,0.882,0.018,0.000,24211,0.147,1.567,0.042,19.75,6552,0,911.590,0.000,0.003,73998,1.01,19.59,0.000,0.000,0.000,7,8,8,23,2696,0.010,23.58,0.0074,0.000,7,0.109,0.000,0.272,0.035,2.50,3.18,3.04,0.00,0.000,1.01,1.01,1.01,0.109,0.00135,66.57,0.5320,4.21,133367.8,140208.8,53.534,0.0764,19.672,32.429,0.622,0.375
410000,348,1.424,0.435,9.09,14690,13888,60,0,734,0,172853.4,4041.3,0.040,0.162,0.408,0.390,1005,8.19,2.44,0.00,0.00,0.00,0.00,0.00,0.00,8.19,2.44,0.00,0.00,0.000,0.000,37,0.578,0.181,0.807,0.000,0.011,8150,6713,2,0.911,0.000,0.000,18629,0.155,1.673,0.048,17.37,5620,0,4041.269,0.000,0.009,66936,1.00,19.22,0.000,0.000,0.000,6,8,9,19,2850,0.011,1.73,0.0061,0.000,9,0.111,0.000,0.288,0.031,2.57,3.34,3.04,0.00,0.000,1.00,1.00,1.00,0.111,0.00119,63.04,0.4746,7.50,132520.9,140208.6,81.295,0.0701,17.212,31.035,0.620,0.372
420000,344,1.396,0.481,9.32,14514,13663,63,0,792,0,179995.5,4953.5,0.047,0.164,0.413,0.376,995,7.97,1.48,0.02,0.24,0.04,0.71,0.02,0.32,7.89,1.41,0.00,0.00,0.003,0.051,28,0.782,0.230,0.765,0.000,0.006,7451,5708,1,0.654,0.346,0.003,33867,0.161,1.760,0.053,18.07,5860,0,4953.475,0.000,0.003,43253,1.01,19.82,0.000,0.000,0.000,8,8,8,28,2741,0.010,22.97,0.0066,0.000,0,0.069,0.000,0.252,0.055,2.46,3.03,3.06,0.00,0.000,1.00,1.01,1.01,0.069,0.00130,49.43,0.6056,6.27,131797.2,140208.6,72.963,0.1104,17.891,36.939,0.618,0.371
430000,365,1.366,0.619,9.32,13254,12384,80,0,769,0,174201.0,3334.1,0.051,0.156,0.390,0.403,999,7.94,1.83,0.00,0.05,0.01,0.16,0.02,0.35,7.90,1.70,0.00,0.00,0.001,0.026,31,0.556,0.186,0.805,0.000,0.008,5257,3281,1,1.000,0.000,0.005,17914,0.147,2.017,0.071,17.65,4922,0,3334.061,0.000,0.000,24005,1.00,19.54,0.000,0.000,0.000,6,8,9,27,2897,0.011,41.29,0.0060,0.000,2,0.043,0.000,0.222,0.007,2.54,3.23,3.03,0.00,0.000,1.00,1.00,1.00,0.043,0.00119,26.06,0.3882,4.32,129513.1,140208.8,78.446,0.0549,17.364,33.012,0.611,0.364
440000,412,1.394,0.403,9.49,16619,15598,80,0,894,2,201567.9,6657.3,0.039,0.152,0.388,0.421,916,7.90,3.03,0.04,0.56,0.05,0.60,0.09,0.90,7.72,2.14,0.00,0.00,0.003,0.042,41,0.600,0.199,0.794,0.000,0.007,9422,8344,3,0.699,0.000,0.015,29996,0.120,1.611,0.044,19.79,7101,0,3328.639,0.000,0.000,59843,1.01,19.62,0.000,0.000,0.000,6,8,8,47,3253,0.012,8.44,0.0063,0.000,2,0.091,0.000,0.250,0.088,2.55,3.32,2.94,0.00,0.000,1.01,1.01,1.03,0.091,0.00109,61.16,0.8273,6.05,132967.4,140208.9,74.047,0.1614,19.979,40.240,0.621,0.374
450000,378,1.475,0.405,9.29,16605,15565,81,0,993,1,196701.9,5151.5,0.045,0.156,0.397,0.402,921,8.25,3.73,0.01,0.21,0.08,1.05,0.00,0.00,8.16,3.45,0.00,0.00,0.003,0.039,37,0.672,0.209,0.786,0.000,0.005,8673,7458,4,0.733,0.000,0.000,31468,0.153,1.616,0.044,19.67,6594,0,5151.504,0.000,0.000,64831,1.00,19.56,0.003,0.000,0.000,6,8,9,64,3119,0.012,18.68,0.0064,0.000,2,0.099,0.000,0.243,0.041,2.57,3.27,2.97,0.00,0.000,1.00,1.00,1.00,0.099,0.00120,66.06,0.6126,9.92,132957.4,140209.2,59.024,0.0970,19.573,28.800,0.622,0.374
460000,224,1.404,0.560,9.48,14294,13535,87,0,826,15,165570.9,4831.6,0.063,0.151,0.420,0.367,1051,8.21,2.87,0.01,0.20,0.02,0.19,0.04,0.48,8.13,2.73,0.00,0.00,0.005,0.067,26,0.692,0.174,0.812,0.000,0.013,7790,6405,3,0.705,0.000,0.013,24123,0.131,1.920,0.064,16.81,5548,0,322.109,0.000,0.000,61435,1.00,19.62,0.000,0.000,0.000,6,8,9,40,1838,0.007,37.77,0.0091,0.013,1,0.116,0.000,0.248,0.051,2.55,3.19,3.01,0.00,0.000,1.00,1.00,1.00,0.116,0.00165,62.79,0.5699,4.64,130689.5,140209.3,46.065,0.0872,16.496,33.446,0.615,0.367
470000,176,1.416,0.575,8.97,11454,10803,58,0,641,3,129039.7,3264.7,0.041,0.160,0.433,0.366,1183,8.08,2.34,0.01,0.08,0.12,1.17,0.01,0.08,7.94,1.95,0.00,0.00,0.008,0.080,18,0.733,0.199,0.790,0.000,0.011,6057,5095,3,0.557,0.000,0.006,15126,0.137,1.949,0.066,12.93,4374,0,1088.226,0.000,0.006,66645,1.01,19.72,0.000,0.000,0.000,6,8,9,29,1422,0.005,44.80,0.0092,0.000,6,0.147,0.000,0.273,0.032,2.66,3.16,3.03,0.00,0.000,1.00,1.01,1.01,0.147,0.00167,57.18,0.3855,5.96,130510.7,140209.2,48.519,0.0589,12.858,26.115,0.613,0.366
480000,428,1.464,0.063,9.06,13324,12553,22,0,497,16,159615.9,8680.3,0.035,0.270,0.308,0.387,1046,10.61,4.71,0.02,0.24,0.03,0.53,0.01,0.10,10.56,4.69,0.00,0.00,0.002,0.033,59,0.355,0.203,0.785,0.002,0.009,9662,9081,2,0.472,0.072,0.009,40106,0.124,0.243,0.001,15.13,5763,0,542.519,0.000,0.002,174826,1.01,16.64,0.000,0.000,0.000,7,8,15,44,4541,0.017,9.80,0.0035,0.009,6,0.223,0.000,0.282,0.142,2.74,3.58,4.12,0.00,0.000,1.00,1.01,1.01,0.223,0.00161,73.32,1.1537,15.24,138464.1,140209.0,65.198,0.2848,15.636,51.127,0.640,0.390
490000,568,1.429,0.063,8.89,20808,19774,68,0,826,0,264890.1,6580.3,0.037,0.141,0.394,0.427,669,10.24,4.82,0.02,0.30,0.03,0.56,0.04,0.73,10.14,4.71,0.00,0.00,0.002,0.031,69,0.431,0.218,0.778,0.000,0.004,11685,11049,3,0.512,0.000,0.011,21491,0.125,0.264,0.001,26.49,7891,0,6580.324,0.000,0.000,120732,1.01,17.79,0.000,0.000,0.000,7,8,14,59,5814,0.022,0.93,0.0046,0.000,0,0.162,0.000,0.285,0.041,2.84,3.62,3.51,0.00,0.000,1.00,1.01,1.01,0.162,0.00108,84.61,0.7768,15.92,138250.0,140208.5,51.400,0.1187,26.355,40.871,0.635,0.390
500000,417,1.452,0.062,8.88,19936,19221,71,0,795,1,265034.8,6228.2,0.027,0.165,0.408,0.400,675,10.93,4.46,0.00,0.00,0.07,0.97,0.03,0.42,10.82,4.42,0.00,0.00,0.005,0.060,52,0.398,0.182,0.808,0.000,0.010,11139,10108,3,0.475,0.000,0.007,15587,0.128,0.286,0.001,26.50,7543,0,6228.237,0.000,0.000,154344,1.00,17.44,0.000,0.000,0.000,8,9,16,54,4557,0.017,1.20,0.0059,0.010,1,0.180,0.000,0.262,0.036,2.74,3.63,3.65,0.00,0.000,1.00,1.00,1.00,0.180,0.00176,81.94,0.7400,17.81,138500.3,140208.4,53.793,0.1169,26.409,37.357,0.637,0.393
510000,187,1.469,0.088,9.02,17552,16967,77,0,738,0,222809.6,5326.5,0.034,0.152,0.421,0.393,753,10.07,4.01,0.12,1.13,0.13,1.11,0.00,0.00,9.82,3.95,0.00,0.00,0.007,0.056,31,0.535,0.219,0.775,0.000,0.005,9670,7566,2,0.679,0.080,0.000,23904,0.112,0.502,0.005,22.32,6610,0,5326.540,0.000,0.005,93211,1.04,18.10,0.000,0.000,0.000,8,8,15,39,1884,0.007,1.08,0.0121,0.000,2,0.136,0.000,0.275,0.035,2.75,3.47,3.51,0.02,0.005,1.02,1.04,1.05,0.136,0.00290,74.20,0.6182,3.81,138460.4,140208.1,65.834,0.0869,22.230,31.373,0.635,0.390
520000,378,1.447,0.054,9.09,11932,11199,35,0,507,10,138111.7,3948.1,0.037,0.191,0.416,0.356,997,7.91,2.21,0.03,0.62,0.02,0.31,0.02,0.21,7.84,2.02,0.00,0.00,0.001,0.022,48,0.434,0.222,0.778,0.000,0.000,6917,6212,3,0.915,0.000,0.008,18725,0.104,0.287,0.002,13.76,4912,0,394.811,0.000,0.000,86003,1.01,19.46,0.000,0.000,0.000,6,8,10,28,2990,0.011,2.10,0.0047,0.000,3,0.151,0.000,0.278,0.066,2.48,3.20,3.09,0.00,0.000,1.01,1.02,1.01,0.151,0.00098,56.31,0.4726,12.23,138713.8,140208.1,91.270,0.0771,13.708,27.465,0.640,0.395
530000,327,1.334,0.052,9.02,14780,14053,98,0,680,3,186110.3,4831.5,0.044,0.181,0.405,0.371,876,8.02,4.32,0.00,0.00,0.03,0.33,0.01,0.11,7.99,4.28,0.00,0.00,0.002,0.023,33,0.428,0.208,0.777,0.000,0.015,7700,6990,3,0.917,0.000,0.003,31323,0.166,0.241,0.001,18.60,5944,0,1610.487,0.000,0.006,61262,1.00,19.57,0.000,0.000,0.000,5,8,8,40,2624,0.010,2.63,0.0071,0.000,1,0.086,0.000,0.257,0.049,2.49,3.06,3.16,0.00,0.000,1.00,1.00,1.00,0.086,0.00150,63.64,0.5905,7.39,138873.3,140208.3,78.571,0.1078,18.510,29.874,0.637,0.393
540000,351,1.437,0.052,9.12,13701,12982,86,0,609,0,171436.0,5225.9,0.036,0.171,0.390,0.403,919,8.48,4.80,0.12,0.93,0.01,0.21,0.11,1.08,8.24,3.64,0.00,0.00,0.001,0.018,30,0.444,0.182,0.809,0.000,0.009,7122,6552,2,0.655,0.322,0.011,19605,0.153,0.251,0.001,17.14,5263,0,5225.854,0.000,0.000,46131,1.02,19.71,0.000,0.000,0.000,5,8,9,41,2977,0.011,2.74,0.0059,0.009,1,0.074,0.000,0.245,0.056,2.53,3.07,3.09,0.00,0.000,1.00,1.04,1.02,0.074,0.00117,62.00,0.6419,13.78,138786.9,140207.8,81.554,0.1187,17.016,26.014,0.639,0.392
550000,237,1.326,0.062,9.25,15597,14951,79,0,681,6,180102.4,4085.0,0.021,0.171,0.361,0.448,900,8.16,2.73,0.00,0.00,0.26,2.25,0.00,0.00,7.90,2.10,0.00,0.00,0.011,0.098,31,0.473,0.169,0.814,0.000,0.017,7967,7617,2,0.637,0.110,0.000,15582,0.132,0.379,0.003,18.03,5883,0,680.833,0.000,0.000,104522,1.00,19.59,0.000,0.000,0.000,5,8,9,28,1933,0.007,3.99,0.0096,0.000,5,0.158,0.000,0.283,0.019,2.43,3.22,2.99,0.00,0.000,1.00,1.00,1.00,0.159,0.00175,72.12,0.4793,3.76,138832.5,140208.1,69.304,0.0718,17.963,26.553,0.638,0.393
560000,267,1.391,0.229,9.42,8404,8003,34,0,337,30,97777.5,2581.6,0.012,0.234,0.229,0.525,1207,8.85,4.27,0.09,1.07,0.47,2.82,0.02,0.31,8.28,2.61,0.00,0.00,0.024,0.128,43,0.397,0.206,0.768,0.000,0.026,5048,4596,1,1.000,0.000,0.004,7519,0.126,1.072,0.021,10.06,3227,0,86.052,0.000,0.004,87248,1.03,19.22,0.000,0.000,0.000,7,8,11,41,2364,0.009,16.62,0.0044,0.000,2,0.182,0.000,0.282,0.042,2.47,3.19,3.22,0.02,0.004,1.02,1.04,1.03,0.182,0.00115,45.15,0.3197,3.75,136036.5,140208.1,91.613,0.0618,9.719,23.925,0.634,0.382
570000,395,1.360,0.061,9.02,16237,15527,114,0,468,67,218285.2,5642.3,0.003,0.238,0.242,0.517,834,7.80,2.45,0.02,0.24,0.03,0.45,0.06,1.26,7.68,1.70,0.00,0.00,0.002,0.023,34,0.400,0.205,0.790,0.000,0.005,9737,9150,1,1.000,0.000,0.003,27153,0.128,0.314,0.002,21.52,6098,0,84.213,0.000,0.000,182548,1.01,19.53,0.000,0.000,0.000,7,7,9,39,3080,0.012,15.49,0.0072,0.000,2,0.162,0.000,0.240,0.067,2.31,3.19,3.09,0.00,0.000,1.00,1.02,1.01,0.163,0.00181,40.01,0.6824,7.69,138610.8,140207.6,86.416,0.1182,21.663,41.813,0.638,0.392
580000,300,1.398,0.052,9.01,13034,12600,98,0,431,18,176991.6,3928.8,0.004,0.192,0.282,0.522,920,8.28,4.27,0.05,0.87,0.23,2.00,0.05,0.52,7.95,3.35,0.00,0.00,0.010,0.079,34,0.587,0.240,0.740,0.003,0.017,6420,6024,1,0.987,0.013,0.010,23850,0.132,0.211,0.001,17.68,5047,0,218.269,0.000,0.003,80485,1.02,19.45,0.000,0.000,0.000,6,8,9,42,2484,0.009,0.91,0.0074,0.000,2,0.113,0.000,0.199,0.030,2.44,3.18,3.12,0.01,0.003,1.00,1.04,1.02,0.113,0.00171,44.64,0.4776,4.48,138882.4,140207.4,100.201,0.0852,17.626,24.633,0.638,0.393
590000,216,1.387,0.053,9.31,9795,9468,94,0,317,11,131920.8,2523.6,0.003,0.189,0.275,0.533,1048,8.34,2.53,0.00,0.00,0.06,0.55,0.06,0.59,8.22,2.59,0.00,0.00,0.008,0.080,33,0.352,0.199,0.792,0.000,0.009,4523,4189,1,1.000,0.000,0.014,17576,0.134,0.205,0.001,13.20,3795,0,229.416,0.000,0.000,47041,1.00,18.62,0.000,0.000,0.000,7,8,10,26,1801,0.007,2.62,0.0074,0.000,0,0.089,0.000,0.189,0.019,2.46,3.14,3.59,0.00,0.000,1.00,1.00,1.00,0.089,0.00184,25.72,0.3061,3.17,139009.1,140207.0,121.903,0.0540,13.155,19.738,0.638,0.394
600000,309,1.323,0.049,9.06,6551,6239,46,0,173,1,91086.4,1381.2,0.003,0.218,0.253,0.525,1229,7.98,3.34,0.11,1.04,0.20,2.18,0.05,0.59,7.63,1.83,0.00,0.00,0.013,0.100,34,0.576,0.204,0.777,0.000,0.019,2530,2370,1,0.948,0.052,0.010,11862,0.136,0.196,0.001,9.11,2567,0,1381.211,0.000,0.000,25857,1.03,19.68,0.000,0.000,0.000,7,8,8,50,2466,0.009,0.03,0.0039,0.000,1,0.063,0.000,0.172,0.008,2.39,3.13,3.06,0.04,0.006,1.00,1.05,1.03,0.063,0.00104,14.94,0.1747,2.62,138952.9,140206.8,139.360,0.0367,9.068,13.827,0.639,0.393
610000,342,1.365,0.057,8.99,11803,11309,136,0,325,14,152443.1,2677.0,0.004,0.155,0.353,0.488,969,7.42,1.93,0.01,0.22,0.10,0.77,0.01,0.11,7.30,1.48,0.00,0.00,0.007,0.048,31,0.740,0.181,0.804,0.000,0.015,6031,5704,2,0.947,0.000,0.012,47034,0.111,0.245,0.001,15.25,4331,0,191.218,0.000,0.000,36022,1.00,19.44,0.000,0.000,0.000,7,7,8,23,2538,0.010,0.04,0.0061,0.000,1,0.073,0.000,0.221,0.009,2.31,3.14,3.18,0.01,0.003,1.00,1.01,1.00,0.073,0.00111,24.05,0.3135,3.58,138754.9,140206.3,124.093,0.0459,15.187,19.210,0.637,0.393
620000,342,1.393,0.056,8.85,12866,12413,145,0,308,2,164703.7,2611.7,0.006,0.128,0.401,0.465,947,8.29,3.33,0.00,0.00,0.07,0.60,0.09,0.92,8.13,2.67,0.00,0.00,0.004,0.034,35,0.319,0.205,0.792,0.000,0.003,6137,5941,2,0.924,0.000,0.018,39154,0.126,0.195,0.001,16.46,4834,0,1305.828,0.000,0.000,26037,1.00,18.54,0.000,0.003,0.000,6,8,10,34,2836,0.011,0.01,0.0059,0.000,0,0.058,0.000,0.206,0.007,2.48,3.30,3.47,0.00,0.000,1.00,1.00,1.00,0.059,0.00098,26.35,0.3110,6.05,138762.7,140205.6,120.617,0.0496,16.414,21.262,0.639,0.394
630000,317,1.328,0.138,9.05,11992,11626,106,0,285,4,157442.8,2509.6,0.006,0.122,0.415,0.457,947,8.05,3.45,0.10,1.79,0.00,0.00,0.04,0.57,7.91,2.53,0.00,0.00,0.000,0.000,25,0.297,0.215,0.779,0.000,0.006,5844,5240,1,1.000,0.000,0.013,35571,0.124,0.760,0.011,15.88,4862,0,627.407,0.000,0.003,19729,1.02,19.03,0.000,0.000,0.000,6,8,9,51,2553,0.010,0.11,0.0063,0.000,1,0.049,0.000,0.210,0.007,2.44,3.12,3.39,0.00,0.000,1.02,1.03,1.02,0.049,0.00097,25.01,0.2935,6.22,137464.0,140204.5,122.446,0.0426,15.704,24.893,0.633,0.389
640000,211,1.341,0.142,9.07,9977,9705,132,0,246,1,128059.1,2244.8,0.004,0.114,0.447,0.434,1079,7.36,1.41,0.00,0.00,0.00,0.00,0.00,0.07,7.36,1.43,0.00,0.00,0.000,0.000,19,0.517,0.223,0.777,0.000,0.000,5327,4034,1,1.000,0.000,0.005,22993,0.122,0.815,0.012,12.81,3863,0,2244.805,0.000,0.000,16646,1.00,19.74,0.000,0.000,0.000,6,7,9,22,1554,0.006,0.10,0.0082,0.009,1,0.055,0.000,0.231,0.009,2.23,3.06,3.11,0.00,0.000,1.00,1.00,1.00,0.055,0.00103,22.87,0.2562,3.28,137570.4,140203.9,127.661,0.0320,12.786,18.161,0.633,0.389
650000,226,1.358,0.172,9.12,10084,9664,128,0,277,3,128662.0,2234.8,0.005,0.102,0.473,0.420,1090,7.50,1.97,0.02,0.27,0.07,0.73,0.01,0.20,7.40,1.79,0.00,0.00,0.005,0.044,21,0.429,0.142,0.845,0.000,0.013,5249,4083,1,1.000,0.000,0.004,23073,0.128,0.935,0.015,12.91,3829,0,744.945,0.000,0.000,14267,1.01,19.83,0.000,0.000,0.000,6,7,8,26,1696,0.006,0.25,0.0077,0.000,0,0.051,0.000,0.229,0.009,2.47,3.12,3.00,0.00,0.000,1.00,1.02,1.01,0.051,0.00088,22.58,0.2532,2.29,137052.4,140203.5,127.695,0.0298,12.832,16.805,0.633,0.387
660000,244,1.355,0.175,9.14,11317,10865,153,0,281,5,139677.2,2645.2,0.007,0.105,0.469,0.419,1071,7.93,1.73,0.00,0.00,0.10,0.88,0.03,0.45,7.80,1.43,0.00,0.00,0.008,0.071,22,0.643,0.164,0.832,0.000,0.004,6177,5465,2,0.934,0.000,0.004,12850,0.131,0.937,0.015,13.98,4000,0,529.042,0.000,0.000,35092,1.00,19.65,0.000,0.000,0.000,6,8,9,23,1934,0.007,0.66,0.0073,0.000,0,0.110,0.000,0.230,0.011,2.36,3.14,3.04,0.00,0.000,1.00,1.00,1.00,0.110,0.00086,37.45,0.2987,4.97,136968.5,140202.8,111.354,0.0340,13.933,15.753,0.631,0.387
670000,58,1.539,0.272,9.12,5134,5114,84,0,122,0,67537.8,1141.7,0.005,0.112,0.453,0.430,1448,7.53,1.84,0.07,0.52,0.09,0.53,0.00,0.00,7.38,2.09,0.00,0.00,0.011,0.067,12,0.414,0.414,0.569,0.000,0.017,2374,2261,2,0.655,0.000,0.000,4635,0.164,1.217,0.027,6.92,1938,0,1141.724,0.000,0.000,5173,1.03,19.45,0.000,0.000,0.000,6,8,8,14,437,0.002,0.48,0.0158,0.000,0,0.033,0.000,0.191,0.004,2.33,3.31,2.97,0.07,0.017,1.00,1.19,1.02,0.033,0.00207,10.93,0.1342,0.14,135643.3,140201.3,145.102,0.0205,6.767,12.401,0.626,0.381
680000,97,1.361,0.397,9.09,2916,2788,26,0,63,0,41094.0,529.7,0.007,0.152,0.499,0.342,1649,7.14,1.26,0.00,0.00,0.00,0.00,0.00,0.00,7.14,1.26,0.00,0.00,0.000,0.000,11,0.485,0.175,0.825,0.000,0.000,1002,860,2,0.649,0.000,0.000,3160,0.147,1.551,0.042,4.32,1105,0,529.715,0.000,0.000,2994,1.00,19.94,0.000,0.000,0.000,6,8,8,11,693,0.003,16.56,0.0059,0.000,0,0.023,0.000,0.147,0.003,2.19,3.04,2.99,0.00,0.000,1.00,1.00,1.00,0.023,0.00095,5.00,0.0664,1.62,133546.7,140201.2,137.564,0.0133,4.093,16.773,0.624,0.375
690000,323,1.267,0.051,9.03,8124,7628,59,0,211,66,97532.7,3380.0,0.010,0.164,0.457,0.369,1270,7.75,2.84,0.01,0.08,0.08,0.67,0.00,0.06,7.66,2.58,0.00,0.00,0.005,0.039,33,0.396,0.173,0.811,0.003,0.012,5802,5346,2,0.669,0.000,0.003,15254,0.163,0.280,0.001,9.19,3534,0,51.212,0.000,0.003,84244,1.00,19.36,0.000,0.000,0.000,6,8,9,25,2504,0.010,32.64,0.0039,0.003,8,0.226,0.000,0.246,0.133,2.41,3.23,3.12,0.00,0.000,1.00,1.00,1.00,0.226,0.00058,23.31,0.4340,6.37,138907.5,140201.2,98.296,0.0964,9.628,33.510,0.643,0.401
700000,352,1.357,0.048,8.98,14148,13594,156,0,369,23,179091.6,3231.8,0.009,0.149,0.488,0.353,967,7.75,2.53,0.00,0.05,0.06,0.53,0.03,0.53,7.66,2.42,0.00,0.00,0.009,0.084,32,0.551,0.250,0.736,0.000,0.014,7783,6719,2,0.770,0.000,0.006,14525,0.132,0.219,0.001,17.89,4953,0,140.512,0.000,0.000,101710,1.01,19.66,0.000,0.003,0.000,6,8,9,24,2729,0.010,1.20,0.0066,0.017,1,0.169,0.000,0.233,0.017,2.41,3.14,3.03,0.00,0.000,1.01,1.01,1.01,0.169,0.00097,60.06,0.3717,4.95,138883.7,140201.2,84.286,0.0490,17.844,35.550,0.638,0.393
710000,286,1.423,0.188,8.99,9299,9023,106,0,236,4,123630.3,1959.6,0.009,0.123,0.471,0.396,1191,7.55,2.42,0.00,0.00,0.09,0.75,0.05,0.62,7.41,1.81,0.00,0.00,0.005,0.037,31,0.441,0.154,0.846,0.000,0.000,4497,4253,2,0.724,0.000,0.007,7180,0.131,0.978,0.017,12.60,3313,0,489.900,0.000,0.000,20374,1.00,19.64,0.000,0.000,0.000,6,8,9,27,2158,0.008,0.46,0.0058,0.010,0,0.063,0.000,0.209,0.007,2.43,3.12,3.08,0.00,0.000,1.00,1.00,1.00,0.063,0.00079,37.32,0.2285,4.74,136672.8,140200.9,113.059,0.0326,12.345,23.226,0.631,0.382
720000,279,1.386,0.225,8.96,8195,7917,94,0,191,4,109915.0,1665.1,0.007,0.126,0.450,0.417,1253,8.20,3.69,0.03,0.38,0.03,0.37,0.00,0.00,8.14,3.40,0.00,0.00,0.003,0.041,30,0.516,0.215,0.774,0.000,0.011,3879,3561,2,0.885,0.000,0.000,5333,0.143,1.102,0.021,11.06,3057,0,416.286,0.000,0.000,15550,1.02,19.30,0.000,0.004,0.000,6,8,9,62,2287,0.009,0.65,0.0048,0.068,4,0.053,0.000,0.197,0.006,2.32,3.27,3.09,0.00,0.000,1.02,1.03,1.01,0.053,0.00074,25.55,0.1980,2.47,136079.0,140201.0,126.183,0.0317,10.970,19.929,0.631,0.382
730000,97,1.325,0.359,8.37,5536,5512,81,0,125,0,74926.4,1149.9,0.009,0.136,0.446,0.408,1480,7.47,2.08,0.04,0.32,0.06,0.61,0.05,0.42,7.32,1.91,0.00,0.00,0.010,0.101,17,0.423,0.299,0.691,0.000,0.010,2499,2423,1,1.000,0.000,0.021,5592,0.130,1.418,0.036,7.72,1940,0,1149.879,0.000,0.000,14177,1.02,19.84,0.000,0.000,0.000,6,8,8,22,725,0.003,1.04,0.0106,0.052,0,0.065,0.000,0.183,0.004,2.37,3.08,3.04,0.00,0.000,1.00,1.04,1.01,0.066,0.00162,24.64,0.1406,2.71,134173.9,140200.9,130.042,0.0256,7.503,16.851,0.625,0.377
740000,169,1.422,0.493,8.36,7147,6849,31,0,195,3,70742.5,2557.4,0.023,0.230,0.313,0.434,1517,9.24,4.23,0.06,0.77,0.28,1.52,0.05,0.36,8.85,3.16,0.00,0.00,0.017,0.078,30,0.320,0.254,0.740,0.000,0.006,5294,5072,1,0.905,0.095,0.018,16666,0.146,1.725,0.053,7.30,2850,0,852.483,0.000,0.000,138887,1.01,17.98,0.000,0.000,0.000,6,8,10,37,1561,0.006,4.43,0.0047,0.000,5,0.395,0.000,0.255,0.089,2.59,3.50,3.51,0.00,0.000,1.00,1.02,1.02,0.395,0.00102,66.91,0.3183,6.10,131852.8,140200.9,84.794,0.0622,7.006,27.526,0.619,0.370
