step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
130000,554,1.475,0.073,2.00,21568,20798,2,0,748,2,276490.4,5274.3,0.001,0.360,0.078,0.560,1316,8.07,1.76,0.00,0.00,0.00,0.00,0.00,0.00,8.07,1.76,0.00,0.00,0.000,0.000,6,0.986,0.229,0.765,0.000,0.005,6214,6214,1,1.000,0.000,0.000,10212,0.282,0.098,0.000,27.57,2105,0,2637.144,0.000,0.000,494886,1.00,15.99,0.000,0.000,0.000,8,8,8,49,4470,0.017,0.00,0.0062,0.000,0,0.243,0.000,0.192,0.001,3.43,2.03,7.94,0.00,0.000,1.00,1.00,1.00,0.243,0.00220,17.02,0.6071,9.23,138218.3,140319.6,119.245,0.0797,27.491,37.313,0.270,0.230
140000,531,1.413,0.074,2.01,21479,20707,0,0,795,1,276300.8,5275.7,0.001,0.355,0.080,0.564,1259,8.36,3.95,0.05,1.13,0.01,0.26,0.17,2.73,8.13,2.59,0.00,0.00,0.000,0.009,8,0.987,0.202,0.787,0.000,0.011,6131,6131,1,1.000,0.000,0.004,9496,0.308,0.099,0.000,27.56,2034,0,5275.731,0.000,0.000,486569,1.02,15.86,0.004,0.000,0.000,8,8,8,64,4440,0.017,0.00,0.0064,0.000,0,0.243,0.000,0.191,0.001,3.50,2.06,7.99,0.00,0.000,1.02,1.01,1.02,0.243,0.00227,17.04,0.6088,9.08,138271.0,140326.5,119.240,0.0812,27.483,37.274,0.270,0.230
150000,547,1.394,0.075,2.01,21224,20413,1,0,794,0,275917.0,5202.7,0.001,0.345,0.080,0.573,1259,8.33,3.49,0.01,0.13,0.07,1.23,0.03,0.77,8.22,2.93,0.00,0.00,0.002,0.032,12,0.971,0.243,0.746,0.000,0.011,6076,6076,1,1.000,0.000,0.002,9240,0.314,0.102,0.000,27.52,2049,0,5202.673,0.000,0.000,456187,1.00,15.89,0.000,0.000,0.000,8,8,8,57,4555,0.017,0.00,0.0061,0.000,0,0.234,0.000,0.187,0.001,3.51,2.07,7.93,0.01,0.002,1.00,1.00,1.00,0.234,0.00217,17.07,0.6004,8.91,138245.6,140333.3,119.254,0.0801,27.435,36.924,0.271,0.230
160000,538,1.386,0.074,2.00,21717,20870,0,0,856,0,276568.9,5459.8,0.002,0.356,0.081,0.562,1325,8.22,3.10,0.00,0.00,0.00,0.00,0.00,0.00,8.22,3.10,0.00,0.00,0.000,0.000,8,0.987,0.225,0.773,0.000,0.002,6296,6296,1,1.000,0.000,0.000,10259,0.320,0.101,0.000,27.58,2206,0,5459.775,0.000,0.002,488080,1.00,15.92,0.002,0.000,0.000,8,8,8,64,4423,0.017,0.00,0.0063,0.000,0,0.243,0.000,0.190,0.001,3.47,2.04,7.98,0.00,0.000,1.00,1.00,1.00,0.243,0.00226,17.04,0.6318,7.33,138287.7,140340.1,119.222,0.0859,27.498,37.322,0.271,0.230
170000,548,1.410,0.075,2.01,21391,20589,2,0,790,0,276102.2,5307.0,0.001,0.349,0.080,0.570,1310,8.45,3.84,0.07,1.58,0.00,0.00,0.17,2.83,8.21,2.04,0.00,0.00,0.000,0.000,10,0.976,0.259,0.737,0.000,0.004,6063,6063,1,1.000,0.000,0.004,10147,0.310,0.099,0.000,27.53,2131,0,5306.981,0.000,0.000,462785,1.02,15.75,0.000,0.000,0.000,8,8,8,58,4631,0.018,0.00,0.0061,0.000,0,0.237,0.000,0.188,0.001,3.44,2.08,8.00,0.00,0.000,1.02,1.00,1.02,0.237,0.00218,17.07,0.6113,6.90,138259.1,140347.0,119.241,0.0806,27.449,37.036,0.270,0.229
180000,543,1.428,0.075,2.01,21558,20800,3,0,760,0,276362.7,5324.4,0.002,0.350,0.079,0.569,1276,8.14,2.13,0.02,0.51,0.00,0.00,0.00,0.00,8.11,2.03,0.00,0.00,0.000,0.000,8,0.985,0.232,0.764,0.000,0.004,6225,6225,1,1.000,0.000,0.000,9699,0.302,0.100,0.000,27.56,2136,0,5324.444,0.000,0.000,469788,1.00,15.96,0.000,0.000,0.000,8,8,8,42,4418,0.017,0.00,0.0063,0.000,0,0.238,0.000,0.189,0.001,3.40,2.04,7.96,0.00,0.000,1.01,1.00,1.01,0.238,0.00221,17.06,0.6139,9.47,138269.4,140353.9,119.223,0.0812,27.478,37.144,0.271,0.230
190000,542,1.422,0.075,2.01,21650,20874,4,0,773,0,276517.8,5357.8,0.001,0.355,0.080,0.564,1255,8.11,1.30,0.06,1.29,0.00,0.00,0.02,0.51,8.03,0.91,0.00,0.00,0.000,0.000,9,0.980,0.225,0.773,0.000,0.002,6194,6194,1,1.000,0.000,0.002,9576,0.324,0.100,0.000,27.58,2119,0,5357.780,0.000,0.000,480911,1.02,15.93,0.000,0.000,0.000,8,8,8,30,4394,0.017,0.00,0.0064,0.000,0,0.241,0.000,0.191,0.001,3.44,2.05,7.94,0.00,0.000,1.02,1.02,1.03,0.241,0.00224,17.03,0.6186,11.18,138277.9,140360.8,119.227,0.0826,27.496,37.275,0.270,0.230
200000,544,1.471,0.076,2.01,21648,20846,1,0,799,0,276429.8,5291.7,0.001,0.355,0.080,0.564,1300,8.23,2.91,0.01,0.30,0.04,0.74,0.08,1.76,8.10,1.61,0.00,0.00,0.003,0.047,12,0.976,0.226,0.770,0.000,0.004,6086,6086,1,1.000,0.000,0.002,9781,0.301,0.101,0.000,27.57,2044,0,5291.735,0.000,0.000,484503,1.00,15.92,0.000,0.000,0.000,8,8,8,56,4476,0.017,0.00,0.0063,0.000,0,0.242,0.000,0.192,0.001,3.41,2.06,7.93,0.00,0.000,1.00,1.00,1.00,0.242,0.00222,17.04,0.6101,5.35,138230.2,140367.6,119.226,0.0815,27.484,37.266,0.271,0.230
210000,536,1.469,0.076,2.01,21723,20944,4,0,783,0,276487.4,5428.9,0.001,0.356,0.080,0.562,1269,8.27,3.44,0.05,1.21,0.00,0.00,0.02,0.47,8.20,2.89,0.00,0.00,0.000,0.000,12,0.978,0.229,0.765,0.000,0.006,6324,6324,1,1.000,0.000,0.002,10229,0.312,0.102,0.000,27.57,2194,0,5428.884,0.000,0.000,491204,1.01,15.92,0.002,0.000,0.000,8,8,8,64,4434,0.017,0.00,0.0063,0.000,0,0.244,0.000,0.190,0.001,3.51,2.04,7.96,0.00,0.000,1.02,1.02,1.00,0.244,0.00226,17.03,0.6262,9.56,138258.8,140374.5,119.232,0.0829,27.493,37.335,0.270,0.230
220000,548,1.463,0.074,2.00,21768,20971,3,0,782,0,276566.6,5457.7,0.001,0.356,0.080,0.563,1304,8.09,1.18,0.00,0.00,0.02,0.43,0.00,0.00,8.07,0.87,0.00,0.00,0.001,0.014,9,0.976,0.243,0.757,0.000,0.000,6242,6242,1,1.000,0.000,0.000,10970,0.297,0.099,0.000,27.58,2170,0,5457.708,0.000,0.000,483011,1.00,15.96,0.000,0.000,0.000,8,8,8,30,4431,0.017,0.00,0.0063,0.000,0,0.241,0.000,0.191,0.001,3.43,2.04,7.93,0.00,0.000,1.00,1.00,1.00,0.241,0.00222,17.03,0.6300,6.53,138274.4,140381.4,119.229,0.0844,27.496,37.314,0.270,0.229
230000,543,1.485,0.076,2.01,21749,20923,1,0,830,0,276404.7,5416.9,0.001,0.354,0.080,0.565,1289,8.17,2.59,0.00,0.00,0.00,0.00,0.00,0.00,8.17,2.59,0.00,0.00,0.000,0.000,8,0.987,0.245,0.751,0.000,0.004,6195,6195,1,1.000,0.000,0.000,10242,0.293,0.102,0.000,27.57,2173,0,5416.899,0.000,0.002,479070,1.00,15.92,0.002,0.000,0.000,8,8,8,64,4439,0.017,0.00,0.0062,0.000,0,0.241,0.000,0.191,0.001,3.43,2.02,7.99,0.00,0.000,1.00,1.00,1.00,0.241,0.00223,17.04,0.6263,10.39,138252.8,140388.2,119.234,0.0842,27.482,37.241,0.271,0.229
240000,547,1.375,0.075,2.01,21701,20889,6,0,802,0,276664.3,5475.4,0.002,0.355,0.080,0.563,1263,8.36,4.00,0.14,2.34,0.00,0.00,0.11,2.61,8.11,2.53,0.00,0.00,0.000,0.000,9,0.980,0.250,0.744,0.000,0.005,6221,6221,1,1.000,0.000,0.002,9928,0.320,0.100,0.000,27.59,2245,0,5475.446,0.000,0.002,486565,1.04,15.86,0.002,0.000,0.000,8,8,8,64,4574,0.017,0.00,0.0062,0.000,0,0.243,0.000,0.190,0.001,3.46,2.07,7.97,0.00,0.000,1.04,1.03,1.03,0.243,0.00221,17.04,0.6317,7.48,138322.6,140395.0,119.211,0.0844,27.512,37.307,0.271,0.230
250000,541,1.502,0.075,2.01,21551,20747,1,0,809,0,276434.8,5338.6,0.001,0.353,0.080,0.565,1324,8.26,2.55,0.09,2.02,0.04,0.86,0.00,0.04,8.13,1.89,0.00,0.00,0.002,0.043,13,0.965,0.231,0.765,0.000,0.004,6046,6046,1,1.000,0.000,0.002,10363,0.320,0.100,0.000,27.57,2190,0,5338.569,0.000,0.000,478763,1.02,15.84,0.000,0.000,0.000,8,8,8,47,4468,0.017,0.00,0.0063,0.000,0,0.241,0.000,0.189,0.001,3.48,2.09,7.92,0.00,0.000,1.03,1.02,1.02,0.241,0.00223,17.06,0.6162,6.88,138275.1,140401.8,119.216,0.0824,27.480,37.183,0.271,0.229
260000,531,1.486,0.076,2.00,21497,20666,2,0,839,9,276279.5,5399.1,0.001,0.350,0.081,0.568,1311,8.25,3.18,0.12,2.77,0.00,0.00,0.08,1.82,8.05,1.36,0.00,0.00,0.000,0.000,10,0.968,0.200,0.789,0.000,0.011,6067,6067,1,1.000,0.000,0.002,10639,0.289,0.101,0.000,27.56,2113,0,599.900,0.000,0.000,469548,1.04,15.90,0.002,0.000,0.000,8,8,8,64,4380,0.017,0.00,0.0065,0.000,0,0.238,0.000,0.189,0.001,3.48,2.06,7.92,0.00,0.000,1.04,1.04,1.04,0.238,0.00226,17.05,0.6224,8.72,138286.4,140408.6,119.232,0.0823,27.474,37.096,0.271,0.230
270000,540,1.449,0.076,2.00,21593,20776,4,0,804,0,276745.9,5391.6,0.002,0.353,0.080,0.565,1238,8.17,2.62,0.05,1.07,0.00,0.00,0.00,0.00,8.12,2.33,0.00,0.00,0.000,0.000,8,0.972,0.200,0.798,0.000,0.002,6201,6201,1,1.000,0.000,0.000,9477,0.312,0.103,0.000,27.60,2120,0,5391.572,0.000,0.000,479716,1.01,15.92,0.000,0.000,0.000,8,8,8,61,4412,0.017,0.00,0.0063,0.000,0,0.241,0.000,0.190,0.001,3.44,2.03,7.95,0.00,0.000,1.02,1.01,1.01,0.241,0.00224,17.02,0.6218,11.11,138295.6,140415.4,119.221,0.0824,27.520,37.265,0.271,0.229
280000,553,1.435,0.075,2.01,21612,20834,0,0,765,2,276338.6,5291.1,0.001,0.353,0.080,0.566,1275,8.45,4.83,0.13,2.39,0.02,0.42,0.10,1.93,8.20,3.21,0.00,0.00,0.000,0.007,10,0.982,0.222,0.769,0.000,0.009,6097,6097,1,1.000,0.000,0.004,9683,0.300,0.101,0.000,27.56,2095,0,2645.527,0.000,0.000,482179,1.03,15.87,0.007,0.000,0.000,8,8,8,64,4672,0.018,0.00,0.0061,0.000,0,0.242,0.000,0.190,0.001,3.43,2.06,7.97,0.00,0.002,1.01,1.04,1.05,0.242,0.00217,17.06,0.6090,9.45,138313.6,140422.2,119.220,0.0800,27.478,37.208,0.271,0.230
290000,545,1.476,0.073,2.01,21824,20986,1,0,845,1,276489.9,5470.7,0.002,0.354,0.080,0.564,1235,8.37,3.79,0.00,0.00,0.05,1.08,0.03,0.77,8.28,3.70,0.00,0.00,0.002,0.044,11,0.972,0.217,0.778,0.000,0.006,6230,6230,1,1.000,0.000,0.002,9641,0.310,0.098,0.000,27.57,2109,0,5470.693,0.000,0.006,480334,1.00,15.83,0.004,0.000,0.000,8,8,8,64,4561,0.017,0.00,0.0061,0.000,0,0.241,0.000,0.190,0.001,3.48,2.08,7.96,0.00,0.000,1.00,1.00,1.00,0.241,0.00222,17.05,0.6320,4.73,138330.1,140429.0,119.218,0.0853,27.489,37.315,0.271,0.230
300000,553,1.421,0.075,2.01,21638,20831,2,0,797,1,276410.2,5336.1,0.001,0.352,0.081,0.566,1223,8.10,1.49,0.08,1.33,0.00,0.00,0.06,1.32,7.97,0.74,0.00,0.00,0.000,0.000,9,0.986,0.260,0.732,0.000,0.007,6124,6124,1,1.000,0.000,0.002,10216,0.313,0.102,0.000,27.57,2096,0,5336.064,0.000,0.002,476992,1.03,15.94,0.000,0.000,0.000,8,8,8,31,4482,0.017,0.00,0.0063,0.000,0,0.240,0.000,0.189,0.001,3.46,2.04,7.97,0.00,0.000,1.03,1.02,1.04,0.240,0.00217,17.07,0.6164,9.26,138326.1,140435.8,119.205,0.0823,27.485,37.141,0.271,0.229
310000,553,1.482,0.076,2.01,21490,20741,3,0,746,0,276131.5,5266.5,0.001,0.349,0.081,0.569,1257,8.23,3.21,0.00,0.00,0.00,0.00,0.01,0.23,8.22,3.15,0.00,0.00,0.000,0.000,10,0.971,0.248,0.747,0.000,0.005,6152,6152,1,1.000,0.000,0.004,8578,0.297,0.104,0.000,27.54,1952,0,5266.523,0.000,0.002,466489,1.00,15.96,0.002,0.000,0.000,8,8,8,64,4551,0.017,0.00,0.0061,0.002,0,0.237,0.000,0.190,0.001,3.44,2.06,7.90,0.00,0.000,1.00,1.00,1.00,0.237,0.00216,17.06,0.6057,5.33,138280.5,140442.7,119.235,0.0794,27.457,37.113,0.271,0.230
320000,539,1.456,0.075,2.01,21500,20788,0,0,726,3,276307.0,5190.3,0.001,0.350,0.081,0.568,1280,8.48,4.71,0.00,0.09,0.07,1.13,0.12,2.75,8.29,3.91,0.00,0.00,0.003,0.042,11,0.980,0.210,0.783,0.000,0.007,6044,6044,1,1.000,0.000,0.002,8645,0.332,0.101,0.000,27.56,1951,0,1730.112,0.000,0.000,468480,1.00,15.80,0.004,0.002,0.000,8,8,8,64,4573,0.017,0.00,0.0062,0.000,0,0.238,0.000,0.191,0.001,3.47,2.09,7.97,0.01,0.002,1.00,1.00,1.00,0.238,0.00222,17.07,0.5980,7.42,138347.1,140449.5,119.214,0.0788,27.483,37.182,0.271,0.230
330000,558,1.460,0.074,2.02,21382,20648,2,0,713,0,276293.5,5224.2,0.001,0.350,0.080,0.569,1278,8.29,3.30,0.09,2.00,0.04,0.93,0.00,0.00,8.16,2.39,0.00,0.00,0.001,0.023,14,0.966,0.233,0.762,0.000,0.005,5924,5924,1,1.000,0.000,0.000,9050,0.323,0.098,0.000,27.55,2054,0,5224.153,0.000,0.002,464457,1.02,15.87,0.002,0.000,0.000,8,8,8,64,4625,0.018,0.00,0.0061,0.000,0,0.236,0.000,0.189,0.001,3.44,2.07,7.93,0.00,0.000,1.03,1.02,1.02,0.236,0.00216,17.05,0.6006,6.69,138341.8,140456.3,119.234,0.0783,27.472,37.075,0.271,0.230
340000,547,1.471,0.074,2.08,21527,20777,3,0,758,1,277728.2,5361.4,0.002,0.386,0.074,0.538,1256,8.27,3.42,0.04,0.90,0.00,0.00,0.16,2.92,8.07,1.94,0.00,0.00,0.000,0.000,10,0.980,0.225,0.766,0.000,0.009,6564,6564,1,1.000,0.000,0.004,8718,0.285,0.100,0.000,27.70,2231,0,5361.446,0.000,0.000,537993,1.01,15.92,0.002,0.000,0.000,8,8,8,64,4526,0.017,0.00,0.0063,0.000,0,0.246,0.000,0.195,0.001,3.45,2.04,7.97,0.00,0.000,1.01,1.00,1.01,0.246,0.00239,16.97,0.6187,8.12,138355.8,140463.1,119.168,0.0824,27.619,37.788,0.271,0.230
350000,541,1.473,0.074,2.12,21709,20946,2,0,767,0,278730.5,5442.2,0.001,0.411,0.070,0.517,1278,8.20,2.40,0.07,1.68,0.00,0.00,0.05,1.20,8.08,1.87,0.00,0.00,0.000,0.000,8,0.983,0.227,0.767,0.000,0.006,6844,6844,1,1.000,0.000,0.002,9139,0.251,0.099,0.000,27.80,2394,0,5442.226,0.000,0.000,599089,1.03,15.93,0.000,0.000,0.000,8,8,8,45,4438,0.017,0.00,0.0064,0.000,0,0.256,0.000,0.197,0.001,3.43,2.04,7.96,0.00,0.000,1.03,1.03,1.03,0.256,0.00254,16.89,0.6269,7.99,138375.0,140470.0,119.147,0.0826,27.722,38.357,0.270,0.230
360000,545,1.447,0.073,2.12,21418,20664,3,0,747,0,278752.4,5312.3,0.002,0.413,0.070,0.515,1278,8.61,5.45,0.08,1.35,0.00,0.00,0.05,0.95,8.48,4.96,0.00,0.00,0.000,0.000,12,0.972,0.242,0.752,0.000,0.006,6848,6848,1,1.000,0.000,0.004,9337,0.307,0.098,0.000,27.81,2282,0,5312.281,0.000,0.002,600553,1.02,15.79,0.007,0.000,0.000,8,8,8,64,4692,0.018,0.00,0.0060,0.000,0,0.256,0.000,0.194,0.001,3.52,2.09,7.96,0.00,0.000,1.03,1.01,1.02,0.256,0.00254,16.89,0.6126,8.08,138405.1,140476.9,119.141,0.0813,27.727,38.302,0.271,0.230
