step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
370000,1476,1.360,0.046,9.84,35475,33456,378,0,1625,9,706392.9,6988.2,0.000,0.451,0.002,0.547,525,6.32,1.61,0.01,0.23,0.03,0.59,0.02,0.27,6.27,1.47,0.00,0.00,0.002,0.032,57,0.819,0.250,0.745,0.000,0.005,8180,7147,1,1.000,0.000,0.005,94964,0.107,0.064,0.000,69.62,11038,0,776.471,0.000,0.000,900187,1.00,17.53,0.000,0.000,0.000,6,6,7,29,9331,0.036,0.00,0.0076,0.145,13,0.132,0.000,0.149,0.000,2.89,1.10,7.88,0.00,0.001,1.00,1.00,1.00,0.132,0.00250,39.41,0.7910,9.99,136358.8,139302.9,54.813,0.0928,69.523,77.167,0.661,0.433
380000,1472,1.314,0.047,9.91,34858,32790,410,0,1662,4,706256.3,6982.7,0.000,0.469,0.002,0.530,518,6.29,1.58,0.00,0.03,0.01,0.27,0.02,0.34,6.25,1.47,0.00,0.00,0.001,0.017,54,0.846,0.237,0.757,0.000,0.005,8294,7740,1,1.000,0.000,0.006,96331,0.109,0.064,0.000,69.70,11497,0,1745.686,0.000,0.000,923259,1.00,17.57,0.000,0.000,0.000,6,6,7,35,9257,0.035,0.00,0.0077,0.141,8,0.130,0.000,0.149,0.000,2.86,1.09,7.90,0.00,0.000,1.00,1.00,1.00,0.131,0.00260,39.27,0.7889,12.10,136405.9,139291.1,54.869,0.0905,69.613,77.315,0.659,0.433
390000,1475,1.316,0.044,9.92,34670,32492,434,0,1741,0,706403.5,7072.7,0.000,0.473,0.001,0.526,534,6.39,1.50,0.01,0.28,0.01,0.12,0.03,0.32,6.35,1.36,0.00,0.00,0.001,0.028,66,0.782,0.256,0.738,0.000,0.006,8262,7212,1,1.000,0.000,0.009,102947,0.109,0.060,0.000,69.74,12181,0,7072.652,0.000,0.001,918782,1.01,17.39,0.000,0.000,0.000,6,6,8,28,9430,0.036,0.00,0.0075,0.153,12,0.129,0.000,0.149,0.000,2.88,1.09,7.87,0.00,0.000,1.01,1.01,1.01,0.129,0.00263,39.24,0.7999,10.47,136430.8,139279.2,54.859,0.0928,69.655,77.362,0.660,0.433
400000,1489,1.309,0.044,9.86,34366,32140,447,0,1765,0,705872.8,7073.6,0.000,0.473,0.001,0.525,522,6.47,1.83,0.00,0.00,0.02,0.37,0.06,0.89,6.39,1.49,0.00,0.00,0.001,0.024,57,0.762,0.257,0.738,0.000,0.005,8396,7119,1,1.000,0.000,0.009,94455,0.112,0.060,0.000,69.75,12293,0,7073.553,0.000,0.000,914627,1.00,17.27,0.000,0.000,0.000,6,6,8,38,9633,0.037,0.00,0.0074,0.135,14,0.128,0.000,0.149,0.000,2.90,1.14,7.90,0.00,0.000,1.00,1.00,1.00,0.128,0.00262,39.21,0.8001,6.38,136402.7,139267.2,54.878,0.0932,69.653,77.352,0.662,0.433
410000,1457,1.315,0.044,9.89,34141,32044,445,0,1684,1,706100.1,6988.2,0.000,0.478,0.002,0.520,535,6.33,1.15,0.00,0.03,0.02,0.41,0.02,0.43,6.30,1.04,0.00,0.00,0.001,0.021,56,0.753,0.248,0.747,0.000,0.004,8184,6416,1,1.000,0.000,0.006,94269,0.104,0.059,0.000,69.84,12433,0,6988.204,0.000,0.000,910732,1.00,17.43,0.000,0.000,0.000,6,6,7,26,9230,0.035,0.00,0.0077,0.150,16,0.127,0.000,0.149,0.000,2.86,1.08,7.91,0.00,0.000,1.00,1.00,1.00,0.127,0.00272,39.21,0.7914,7.21,136437.6,139255.1,54.789,0.0925,69.748,77.528,0.661,0.433
420000,1474,1.303,0.042,9.85,33770,31542,456,0,1755,3,705352.5,7052.5,0.000,0.478,0.001,0.520,523,6.44,1.61,0.00,0.13,0.01,0.19,0.04,1.08,6.39,1.30,0.00,0.00,0.001,0.021,62,0.629,0.250,0.745,0.000,0.005,8018,5512,1,1.000,0.000,0.004,99247,0.100,0.055,0.000,69.91,12242,0,2350.823,0.000,0.000,879011,1.00,17.27,0.000,0.000,0.000,6,6,7,41,9499,0.036,0.00,0.0075,0.147,13,0.123,0.000,0.150,0.000,2.86,1.08,7.86,0.00,0.001,1.00,1.00,1.00,0.123,0.00271,39.16,0.7972,5.12,136446.3,139242.5,54.769,0.0922,69.822,77.467,0.661,0.433
430000,1451,1.303,0.043,9.91,33823,31670,449,0,1727,1,703747.6,7141.6,0.000,0.478,0.001,0.521,571,6.68,1.44,0.00,0.03,0.01,0.17,0.01,0.21,6.66,1.37,0.00,0.00,0.001,0.011,51,0.440,0.232,0.763,0.000,0.006,7798,5577,1,1.000,0.000,0.004,92661,0.104,0.063,0.000,70.04,12026,0,7141.563,0.000,0.000,852959,1.00,16.75,0.000,0.000,0.000,6,7,7,27,9697,0.037,0.00,0.0073,0.146,11,0.120,0.000,0.152,0.000,2.87,1.09,7.91,0.00,0.000,1.00,1.00,1.00,0.120,0.00281,38.97,0.8063,8.88,136438.4,139229.4,54.827,0.0918,69.948,77.606,0.660,0.433
440000,1457,1.329,0.041,9.97,33304,31217,482,0,1599,3,703610.6,7117.9,0.000,0.479,0.001,0.520,619,6.75,1.20,0.00,0.16,0.01,0.22,0.03,0.43,6.70,1.18,0.00,0.00,0.002,0.036,54,0.527,0.253,0.743,0.000,0.005,7412,5806,1,1.000,0.000,0.008,91302,0.105,0.058,0.000,70.18,11702,0,2372.620,0.000,0.000,804250,1.00,16.60,0.000,0.000,0.000,6,7,7,23,9834,0.038,0.00,0.0072,0.152,10,0.114,0.000,0.155,0.000,2.85,1.09,7.90,0.00,0.000,1.00,1.00,1.00,0.114,0.00287,38.86,0.8007,7.21,136408.7,139215.2,54.796,0.0891,70.090,77.585,0.662,0.433
450000,1449,1.396,0.041,9.94,33497,31450,455,0,1600,3,702818.6,7170.9,0.000,0.479,0.001,0.519,654,6.91,1.42,0.00,0.16,0.02,0.42,0.03,0.70,6.86,1.32,0.00,0.00,0.001,0.026,57,0.629,0.240,0.754,0.000,0.006,7300,6023,1,1.000,0.000,0.006,91527,0.108,0.056,0.000,70.32,11709,0,2390.298,0.000,0.000,787950,1.00,16.32,0.000,0.000,0.000,6,7,8,26,10016,0.038,0.00,0.0071,0.165,12,0.112,0.000,0.157,0.000,2.87,1.11,7.88,0.00,0.000,1.00,1.01,1.00,0.112,0.00293,38.76,0.8070,8.49,136308.3,139200.3,54.764,0.0899,70.220,77.768,0.661,0.433
460000,1441,1.308,0.041,9.98,33486,31377,469,0,1648,0,702328.7,7256.1,0.000,0.480,0.001,0.519,669,6.97,1.63,0.00,0.00,0.01,0.30,0.08,1.29,6.87,0.96,0.00,0.00,0.001,0.019,54,0.686,0.273,0.725,0.000,0.002,7264,6123,1,1.000,0.000,0.009,82833,0.105,0.058,0.000,70.35,11514,0,7256.074,0.000,0.000,782508,1.00,16.21,0.000,0.000,0.000,6,7,7,46,10042,0.038,0.00,0.0071,0.144,12,0.111,0.000,0.159,0.000,2.88,1.09,7.93,0.00,0.000,1.00,1.00,1.00,0.111,0.00297,38.67,0.8162,7.49,136419.6,139185.1,54.819,0.0907,70.275,77.875,0.661,0.433
470000,1444,1.341,0.041,9.96,33465,31381,440,0,1641,4,702607.4,7251.9,0.000,0.481,0.001,0.518,673,6.90,1.44,0.00,0.11,0.04,0.87,0.03,0.51,6.83,1.10,0.00,0.00,0.002,0.036,48,0.666,0.229,0.767,0.000,0.004,7171,6118,1,1.000,0.000,0.004,85646,0.110,0.057,0.000,70.40,11675,0,1812.986,0.000,0.000,776473,1.00,16.31,0.000,0.000,0.000,6,7,7,33,9969,0.038,0.00,0.0071,0.147,11,0.110,0.000,0.159,0.000,2.85,1.08,7.91,0.00,0.001,1.00,1.00,1.00,0.110,0.00298,38.63,0.8160,12.70,136355.4,139170.0,54.808,0.0903,70.306,77.935,0.661,0.433
480000,1428,1.382,0.041,9.97,33522,31441,460,0,1637,1,702907.3,7225.1,0.000,0.482,0.001,0.517,675,6.87,1.14,0.00,0.05,0.02,0.46,0.02,0.41,6.83,0.97,0.00,0.00,0.001,0.026,50,0.692,0.247,0.749,0.000,0.004,7318,6399,1,1.000,0.000,0.004,81555,0.112,0.057,0.000,70.42,11921,0,7225.074,0.000,0.000,780110,1.00,16.35,0.000,0.000,0.000,6,7,7,28,9813,0.037,0.00,0.0072,0.157,15,0.110,0.000,0.159,0.000,2.84,1.06,7.92,0.00,0.001,1.00,1.00,1.00,0.110,0.00301,38.66,0.8122,7.77,136319.3,139154.9,54.756,0.0902,70.327,77.968,0.662,0.433
490000,1428,1.389,0.042,9.96,33234,31086,455,0,1693,5,702775.9,7242.5,0.000,0.480,0.001,0.519,678,6.90,1.71,0.00,0.19,0.01,0.18,0.06,1.09,6.83,1.13,0.00,0.00,0.001,0.013,52,0.655,0.242,0.754,0.000,0.004,7081,6192,1,1.000,0.000,0.008,83867,0.109,0.058,0.000,70.39,11646,0,1448.509,0.000,0.001,770955,1.00,16.33,0.000,0.000,0.000,6,7,7,48,9857,0.038,0.00,0.0072,0.142,12,0.110,0.000,0.159,0.000,2.84,1.09,7.89,0.00,0.000,1.00,1.00,1.00,0.110,0.00301,38.67,0.8151,8.26,136269.4,139139.9,54.780,0.0909,70.300,77.841,0.661,0.433
500000,1439,1.355,0.041,9.98,33430,31341,445,0,1633,5,702937.9,7232.7,0.000,0.477,0.001,0.521,668,6.93,1.41,0.00,0.00,0.00,0.13,0.03,0.72,6.89,1.34,0.00,0.00,0.000,0.011,51,0.637,0.229,0.762,0.000,0.008,6943,5892,1,1.000,0.000,0.005,87633,0.112,0.060,0.000,70.43,11751,0,1446.547,0.000,0.000,757954,1.00,16.27,0.000,0.000,0.000,6,7,7,31,9969,0.038,0.00,0.0071,0.154,18,0.108,0.000,0.159,0.000,2.87,1.07,7.93,0.00,0.000,1.00,1.00,1.00,0.108,0.00298,38.67,0.8138,11.82,136304.3,139124.7,54.736,0.0902,70.350,77.791,0.663,0.433
510000,1439,1.331,0.040,9.97,33211,31109,441,0,1661,4,702370.2,7211.7,0.000,0.479,0.001,0.520,660,6.95,1.24,0.00,0.00,0.01,0.21,0.02,0.24,6.93,1.24,0.00,0.00,0.001,0.028,52,0.746,0.252,0.747,0.000,0.001,7074,6098,1,1.000,0.000,0.006,88249,0.114,0.057,0.000,70.42,11658,0,1802.934,0.000,0.000,770082,1.00,16.21,0.000,0.001,0.000,6,7,7,30,10006,0.038,0.00,0.0070,0.163,13,0.110,0.000,0.159,0.000,2.87,1.07,7.89,0.00,0.000,1.00,1.00,1.00,0.110,0.00298,38.62,0.8094,8.39,136336.9,139109.6,54.802,0.0886,70.332,77.854,0.661,0.433
520000,1453,1.343,0.040,9.96,33265,31220,413,0,1618,3,702294.6,7128.3,0.000,0.479,0.001,0.519,659,6.89,1.11,0.00,0.03,0.02,0.39,0.00,0.08,6.87,1.01,0.00,0.00,0.001,0.023,46,0.657,0.262,0.736,0.000,0.001,7218,6118,1,1.000,0.000,0.001,81221,0.112,0.058,0.000,70.37,11566,0,2376.104,0.000,0.000,769612,1.00,16.28,0.000,0.000,0.000,6,7,7,20,10016,0.038,0.00,0.0070,0.147,18,0.110,0.000,0.159,0.000,2.85,1.08,7.92,0.00,0.000,1.00,1.00,1.00,0.110,0.00296,38.60,0.8013,8.76,136284.9,139094.4,54.870,0.0885,70.277,77.801,0.661,0.433
530000,1427,1.334,0.043,9.94,33470,31422,459,0,1615,0,702798.7,7166.6,0.000,0.479,0.001,0.520,674,6.93,1.21,0.00,0.11,0.01,0.29,0.02,0.45,6.90,1.13,0.00,0.00,0.001,0.017,51,0.642,0.240,0.755,0.000,0.005,7160,5905,1,1.000,0.000,0.005,89972,0.105,0.062,0.000,70.36,11775,0,7166.558,0.000,0.000,776768,1.00,16.23,0.000,0.000,0.000,6,7,8,21,9892,0.038,0.00,0.0071,0.146,13,0.111,0.000,0.159,0.000,2.89,1.09,7.92,0.00,0.001,1.00,1.00,1.00,0.111,0.00299,38.71,0.8063,7.03,136277.1,139079.7,54.776,0.0898,70.269,77.782,0.660,0.433
540000,1416,1.337,0.042,9.97,33354,31204,482,0,1679,0,701918.6,7260.2,0.000,0.478,0.001,0.520,731,6.96,1.02,0.00,0.00,0.00,0.03,0.02,0.28,6.94,1.01,0.00,0.00,0.000,0.003,49,0.766,0.229,0.766,0.000,0.005,7147,6260,1,1.000,0.000,0.006,87995,0.105,0.061,0.000,70.38,11614,0,7260.161,0.000,0.000,761610,1.00,16.16,0.000,0.000,0.000,6,7,7,20,9851,0.038,0.00,0.0071,0.165,7,0.109,0.000,0.160,0.000,2.85,1.07,7.92,0.00,0.000,1.00,1.00,1.00,0.109,0.00303,38.64,0.8170,11.79,136285.9,139064.4,54.820,0.0905,70.295,77.816,0.660,0.433
550000,1438,1.321,0.041,9.98,33258,31173,483,0,1580,5,701790.0,7220.1,0.000,0.482,0.001,0.517,719,6.94,1.49,0.00,0.00,0.02,0.38,0.02,0.62,6.90,1.36,0.00,0.00,0.001,0.019,50,0.724,0.250,0.745,0.000,0.006,7166,6404,1,1.000,0.000,0.005,87392,0.107,0.061,0.000,70.40,11340,0,1444.018,0.000,0.000,766521,1.00,16.25,0.000,0.000,0.000,6,7,7,33,9985,0.038,0.00,0.0071,0.153,16,0.109,0.000,0.160,0.000,2.88,1.09,7.91,0.00,0.000,1.00,1.00,1.00,0.109,0.00301,38.56,0.8107,7.83,136278.3,139048.9,54.886,0.0891,70.309,77.974,0.663,0.433
560000,1448,1.331,0.040,9.97,33323,31167,462,0,1684,1,701371.8,7307.8,0.000,0.480,0.001,0.518,736,6.92,1.13,0.00,0.00,0.00,0.03,0.01,0.12,6.91,1.13,0.00,0.00,0.000,0.003,45,0.731,0.269,0.729,0.000,0.002,6992,6166,1,1.000,0.000,0.005,83220,0.109,0.059,0.000,70.36,11352,0,7307.788,0.000,0.000,755419,1.00,16.25,0.000,0.000,0.000,6,7,7,26,10022,0.038,0.00,0.0070,0.150,15,0.108,0.000,0.161,0.000,2.87,1.06,7.93,0.00,0.000,1.00,1.00,1.00,0.108,0.00298,38.58,0.8218,7.97,136256.3,139033.6,54.895,0.0910,70.272,77.880,0.660,0.433
570000,1443,1.344,0.041,9.97,33331,31244,421,0,1671,0,702192.5,7248.0,0.000,0.480,0.001,0.519,733,6.94,1.11,0.00,0.00,0.01,0.23,0.01,0.16,6.92,1.08,0.00,0.00,0.001,0.018,48,0.739,0.263,0.733,0.000,0.004,7059,5836,1,1.000,0.000,0.004,88325,0.113,0.056,0.000,70.43,11799,0,7248.011,0.000,0.001,766469,1.00,16.21,0.000,0.000,0.000,6,7,7,21,10012,0.038,0.00,0.0070,0.162,15,0.109,0.000,0.161,0.000,2.86,1.09,7.92,0.00,0.000,1.00,1.00,1.00,0.109,0.00299,38.61,0.8150,8.60,136211.6,139018.3,54.801,0.0901,70.332,78.000,0.661,0.433
580000,1415,1.341,0.041,9.96,33314,31277,443,0,1622,3,701545.6,7180.2,0.000,0.476,0.001,0.523,729,7.04,1.48,0.00,0.03,0.00,0.14,0.06,1.11,6.98,1.15,0.00,0.00,0.000,0.011,48,0.735,0.234,0.760,0.000,0.006,6968,5823,1,1.000,0.000,0.005,86562,0.107,0.060,0.000,70.36,11704,0,2393.389,0.000,0.000,754134,1.00,16.07,0.000,0.000,0.000,6,7,7,31,9964,0.038,0.00,0.0071,0.167,15,0.108,0.000,0.160,0.000,2.89,1.08,7.92,0.00,0.000,1.00,1.00,1.00,0.108,0.00303,38.59,0.8075,13.99,136228.9,139002.8,54.894,0.0890,70.271,77.720,0.661,0.433
590000,1426,1.376,0.041,9.96,33436,31220,470,0,1735,0,701526.5,7346.5,0.000,0.478,0.001,0.521,724,6.98,1.18,0.00,0.00,0.03,0.59,0.01,0.23,6.93,1.06,0.00,0.00,0.002,0.041,57,0.734,0.237,0.759,0.000,0.004,6999,5760,1,1.000,0.000,0.004,84188,0.114,0.058,0.000,70.38,11843,0,7346.513,0.000,0.000,767820,1.00,16.15,0.000,0.000,0.000,6,7,7,24,9950,0.038,0.00,0.0071,0.144,15,0.110,0.000,0.160,0.000,2.86,1.08,7.91,0.00,0.000,1.00,1.00,1.00,0.110,0.00302,38.56,0.8272,8.08,136156.1,138987.3,54.901,0.0931,70.281,77.890,0.662,0.432
600000,1450,1.324,0.040,9.98,33550,31418,419,0,1689,1,702124.8,7264.3,0.000,0.477,0.001,0.522,722,6.93,1.54,0.00,0.08,0.00,0.12,0.07,1.08,6.85,1.38,0.00,0.00,0.001,0.027,52,0.672,0.232,0.759,0.000,0.008,7237,5787,1,1.000,0.000,0.010,93956,0.107,0.056,0.000,70.40,12033,0,7264.310,0.000,0.000,760949,1.00,16.28,0.000,0.000,0.000,6,7,7,43,10042,0.038,0.00,0.0071,0.141,8,0.109,0.000,0.160,0.000,2.86,1.07,7.92,0.00,0.000,1.00,1.00,1.00,0.109,0.00296,38.60,0.8172,6.59,136203.1,138971.9,54.847,0.0909,70.312,77.886,0.660,0.433
610000,1431,1.360,0.041,9.98,33271,31226,442,0,1622,1,701641.3,7164.6,0.000,0.477,0.001,0.521,723,6.94,1.47,0.00,0.00,0.01,0.31,0.07,1.08,6.86,1.29,0.00,0.00,0.001,0.026,59,0.698,0.256,0.738,0.000,0.006,6904,5401,1,1.000,0.000,0.009,82585,0.113,0.056,0.000,70.35,11747,0,7164.568,0.000,0.000,765148,1.00,16.26,0.000,0.000,0.000,6,7,7,32,9928,0.038,0.00,0.0072,0.150,14,0.110,0.000,0.159,0.000,2.86,1.11,7.87,0.00,0.000,1.00,1.00,1.00,0.110,0.00299,38.57,0.8048,7.74,136142.8,138956.6,54.920,0.0882,70.259,77.761,0.662,0.433
620000,1457,1.351,0.040,9.96,33677,31624,399,0,1628,3,702422.3,7142.8,0.000,0.479,0.001,0.520,724,6.87,1.53,0.00,0.00,0.01,0.24,0.03,0.53,6.83,1.49,0.00,0.00,0.001,0.016,49,0.610,0.255,0.739,0.000,0.006,7117,5287,1,1.000,0.000,0.008,92432,0.107,0.057,0.000,70.31,12101,0,2380.944,0.000,0.000,778544,1.00,16.40,0.000,0.001,0.000,6,7,7,41,10004,0.038,0.00,0.0071,0.156,14,0.111,0.000,0.159,0.000,2.86,1.08,7.91,0.00,0.000,1.00,1.00,1.00,0.111,0.00293,38.65,0.8034,8.71,136121.5,138941.9,54.878,0.0891,70.220,77.796,0.661,0.433
630000,1440,1.351,0.042,9.97,33233,31102,471,0,1677,1,702070.7,7198.7,0.000,0.480,0.001,0.519,735,6.84,1.08,0.00,0.00,0.00,0.13,0.01,0.24,6.83,1.02,0.00,0.00,0.000,0.011,44,0.667,0.241,0.758,0.000,0.001,7298,5582,1,1.000,0.000,0.003,90525,0.105,0.060,0.000,70.28,11822,0,7198.660,0.000,0.000,783809,1.00,16.38,0.000,0.000,0.000,6,7,7,20,9853,0.038,0.00,0.0071,0.153,12,0.111,0.000,0.158,0.000,2.86,1.06,7.93,0.00,0.000,1.00,1.00,1.00,0.111,0.00296,38.69,0.8117,10.54,136102.6,138927.4,54.871,0.0917,70.184,77.706,0.662,0.432
640000,1458,1.334,0.041,9.97,33605,31440,464,0,1683,4,702139.8,7316.2,0.000,0.481,0.001,0.518,721,6.88,1.41,0.00,0.03,0.03,0.82,0.04,0.71,6.81,1.00,0.00,0.00,0.001,0.030,50,0.654,0.254,0.743,0.000,0.002,7200,5683,1,1.000,0.000,0.006,96169,0.102,0.058,0.000,70.28,12187,0,1829.044,0.000,0.000,779754,1.00,16.37,0.000,0.000,0.000,6,7,7,33,10028,0.038,0.00,0.0071,0.152,17,0.111,0.000,0.158,0.000,2.87,1.07,7.90,0.00,0.000,1.00,1.00,1.00,0.111,0.00294,38.61,0.8244,8.35,136098.3,138912.8,54.945,0.0930,70.191,77.866,0.661,0.433
650000,1424,1.372,0.040,9.95,33479,31403,430,0,1680,1,701824.4,7264.3,0.000,0.480,0.001,0.519,716,6.95,1.49,0.00,0.00,0.00,0.08,0.04,0.48,6.91,1.45,0.00,0.00,0.000,0.012,56,0.681,0.246,0.751,0.000,0.003,7034,5378,1,1.000,0.000,0.009,102074,0.102,0.058,0.000,70.33,12099,0,7264.316,0.000,0.000,769615,1.00,16.25,0.000,0.000,0.000,6,7,7,38,9892,0.038,0.00,0.0071,0.138,13,0.110,0.000,0.159,0.000,2.88,1.09,7.89,0.00,0.000,1.00,1.00,1.00,0.110,0.00302,38.61,0.8173,10.39,136087.2,138897.8,54.904,0.0907,70.237,77.852,0.661,0.433
660000,1440,1.356,0.040,9.98,33514,31416,450,0,1632,1,702200.9,7227.7,0.000,0.477,0.001,0.522,729,6.95,1.54,0.01,0.19,0.04,0.92,0.01,0.20,6.90,1.31,0.00,0.00,0.002,0.037,54,0.603,0.254,0.742,0.000,0.004,7185,5426,1,1.000,0.000,0.003,86734,0.104,0.058,0.000,70.34,12072,0,7227.684,0.000,0.000,767665,1.00,16.25,0.000,0.000,0.000,6,7,7,34,10010,0.038,0.00,0.0071,0.141,8,0.110,0.000,0.159,0.000,2.89,1.10,7.93,0.00,0.001,1.00,1.00,1.00,0.110,0.00296,38.64,0.8125,10.61,136075.7,138882.8,54.854,0.0898,70.251,77.764,0.660,0.432
670000,1442,1.326,0.041,9.95,33498,31356,445,0,1695,3,701995.8,7281.7,0.000,0.477,0.001,0.522,730,6.94,1.47,0.00,0.00,0.03,1.02,0.02,0.33,6.88,1.12,0.00,0.00,0.001,0.029,54,0.687,0.257,0.739,0.000,0.004,7146,5317,1,1.000,0.000,0.006,90784,0.107,0.060,0.000,70.34,12152,0,2427.238,0.000,0.000,773581,1.00,16.25,0.000,0.000,0.000,6,7,7,40,10003,0.038,0.00,0.0071,0.148,20,0.111,0.000,0.158,0.000,2.85,1.07,7.89,0.00,0.000,1.00,1.00,1.00,0.111,0.00296,38.64,0.8190,7.17,136086.8,138867.6,54.861,0.0913,70.251,77.765,0.661,0.432
680000,1451,1.318,0.040,9.97,33604,31416,462,0,1717,0,701785.6,7342.5,0.000,0.481,0.001,0.517,732,7.02,1.41,0.00,0.10,0.01,0.24,0.03,0.58,6.97,1.30,0.00,0.00,0.001,0.022,47,0.728,0.249,0.748,0.000,0.003,7177,5739,1,1.000,0.000,0.007,82512,0.110,0.058,0.000,70.40,11941,0,7342.542,0.000,0.000,768947,1.00,16.13,0.000,0.000,0.000,6,7,7,28,10184,0.039,0.00,0.0069,0.156,14,0.109,0.000,0.160,0.000,2.88,1.09,7.92,0.00,0.001,1.00,1.00,1.00,0.109,0.00298,38.57,0.8271,11.05,136076.0,138852.2,54.866,0.0925,70.312,77.971,0.661,0.432
690000,1461,1.317,0.041,9.97,33432,31258,451,0,1713,3,702000.3,7305.4,0.000,0.477,0.001,0.521,729,6.94,1.47,0.00,0.00,0.00,0.14,0.06,0.86,6.87,1.29,0.00,0.00,0.000,0.011,57,0.653,0.266,0.728,0.000,0.005,6985,5811,1,1.000,0.000,0.007,82942,0.110,0.057,0.000,70.37,11589,0,2435.132,0.000,0.000,756573,1.00,16.27,0.000,0.000,0.000,6,7,7,26,10135,0.039,0.00,0.0070,0.148,20,0.108,0.000,0.160,0.000,2.87,1.09,7.88,0.00,0.000,1.00,1.00,1.00,0.108,0.00294,38.58,0.8219,8.53,136036.9,138836.9,54.882,0.0916,70.281,77.797,0.663,0.433
700000,1439,1.353,0.041,9.96,33127,31013,442,0,1694,4,702100.0,7221.9,0.000,0.479,0.001,0.520,724,6.92,1.44,0.00,0.07,0.02,0.36,0.04,0.56,6.86,1.35,0.00,0.00,0.001,0.028,56,0.648,0.259,0.737,0.000,0.003,7139,5642,1,1.000,0.000,0.008,93982,0.104,0.063,0.000,70.31,11959,0,1805.484,0.000,0.001,764193,1.00,16.30,0.000,0.000,0.000,6,7,7,29,9955,0.038,0.00,0.0071,0.166,10,0.109,0.000,0.158,0.000,2.86,1.09,7.90,0.00,0.000,1.00,1.00,1.00,0.109,0.00298,38.60,0.8124,7.02,136006.8,138821.7,54.930,0.0903,70.218,77.709,0.660,0.432
710000,1444,1.315,0.041,9.96,33170,31038,479,0,1648,5,701780.9,7191.5,0.000,0.478,0.001,0.521,731,6.89,1.52,0.00,0.00,0.02,0.32,0.02,0.29,6.85,1.42,0.00,0.00,0.001,0.021,45,0.650,0.252,0.744,0.000,0.004,7209,5868,1,1.000,0.000,0.007,89725,0.106,0.060,0.000,70.28,11923,0,1438.301,0.000,0.000,761983,1.00,16.35,0.000,0.000,0.000,6,7,7,34,9949,0.038,0.00,0.0071,0.143,13,0.109,0.000,0.158,0.000,2.86,1.08,7.88,0.00,0.000,1.00,1.00,1.00,0.109,0.00295,38.66,0.8094,13.01,136035.3,138806.8,54.904,0.0897,70.195,77.600,0.660,0.432
720000,1435,1.351,0.041,9.97,33134,30989,438,0,1716,1,701930.2,7195.3,0.000,0.479,0.001,0.519,737,6.99,1.50,0.00,0.11,0.03,0.54,0.03,0.60,6.93,1.30,0.00,0.00,0.003,0.042,51,0.671,0.237,0.759,0.000,0.004,7143,5783,1,1.000,0.000,0.006,85263,0.109,0.057,0.000,70.33,11988,0,7195.284,0.000,0.000,762049,1.00,16.18,0.000,0.000,0.000,6,7,7,33,10033,0.038,0.00,0.0071,0.161,14,0.109,0.000,0.159,0.000,2.89,1.10,7.93,0.00,0.001,1.00,1.00,1.00,0.109,0.00299,38.62,0.8101,8.52,135981.5,138791.7,54.886,0.0911,70.239,77.775,0.661,0.432
730000,1419,1.339,0.041,9.96,33546,31418,444,0,1700,1,702619.7,7268.6,0.000,0.479,0.001,0.520,722,6.91,1.10,0.00,0.05,0.01,0.19,0.04,0.74,6.86,0.96,0.00,0.00,0.001,0.018,48,0.646,0.244,0.752,0.000,0.004,7088,5469,1,1.000,0.000,0.006,86092,0.106,0.056,0.000,70.37,12207,0,7268.597,0.000,0.001,774710,1.00,16.25,0.000,0.000,0.000,6,7,7,24,9803,0.037,0.00,0.0072,0.161,9,0.110,0.000,0.158,0.000,2.88,1.07,7.90,0.00,0.000,1.00,1.00,1.00,0.111,0.00301,38.63,0.8179,11.76,136009.8,138776.9,54.838,0.0907,70.284,77.811,0.660,0.432
740000,1454,1.340,0.040,9.96,33243,31006,454,0,1748,2,702842.9,7272.4,0.000,0.477,0.001,0.522,730,6.90,1.83,0.00,0.08,0.02,0.39,0.08,1.16,6.79,1.18,0.00,0.00,0.002,0.032,59,0.604,0.275,0.720,0.000,0.005,7122,5501,1,1.000,0.000,0.009,85348,0.106,0.056,0.000,70.42,12169,0,3636.178,0.000,0.001,765288,1.00,16.39,0.000,0.000,0.000,6,7,7,46,10030,0.038,0.00,0.0071,0.132,8,0.109,0.000,0.156,0.000,2.85,1.10,7.76,0.00,0.001,1.00,1.00,1.00,0.109,0.00293,38.51,0.8199,8.10,135955.1,138762.1,54.906,0.0931,70.326,77.676,0.661,0.432
