step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
110000,571,1.364,0.037,10.82,13670,12619,169,0,891,0,277447.4,2939.4,0.003,0.375,0.618,0.005,1249,7.07,1.20,0.00,0.00,0.00,0.00,0.00,0.04,7.07,1.20,0.00,0.00,0.000,0.000,37,0.403,0.233,0.765,0.000,0.002,2250,1342,1,1.000,0.000,0.002,12808,0.138,0.060,0.000,27.88,5522,0,2939.389,0.000,0.000,177455,1.00,16.01,0.000,0.000,0.000,6,7,8,16,4037,0.015,0.00,0.0069,0.002,0,0.082,0.000,0.119,0.000,2.85,1.07,7.77,0.00,0.000,1.00,1.00,1.00,0.082,0.00245,15.27,0.3396,3.13,138640.6,140106.3,120.691,0.0456,27.835,29.143,0.260,0.217
120000,564,1.356,0.038,10.75,13563,12542,168,0,860,0,276636.4,2863.3,0.004,0.369,0.621,0.006,1243,7.21,1.43,0.00,0.00,0.00,0.00,0.01,0.13,7.20,1.41,0.00,0.00,0.000,0.000,39,0.411,0.234,0.761,0.000,0.005,2352,1479,1,0.711,0.289,0.002,10966,0.141,0.063,0.000,27.80,5681,0,2863.253,0.000,0.000,183028,1.00,15.79,0.000,0.000,0.000,7,7,8,21,4064,0.016,0.00,0.0068,0.002,0,0.086,0.000,0.118,0.000,2.85,1.09,7.82,0.00,0.000,1.00,1.00,1.00,0.086,0.00243,15.26,0.3309,4.57,138642.5,140109.3,120.781,0.0444,27.759,29.061,0.259,0.217
130000,575,1.355,0.036,10.54,13786,12751,148,0,876,0,276614.0,2919.2,0.003,0.360,0.631,0.005,1263,7.19,1.17,0.00,0.00,0.00,0.00,0.01,0.22,7.17,1.12,0.00,0.00,0.000,0.000,28,0.337,0.243,0.750,0.000,0.007,2248,1221,1,1.000,0.000,0.003,13963,0.132,0.058,0.000,27.80,5701,0,2919.220,0.000,0.000,175272,1.00,15.84,0.000,0.000,0.000,6,7,8,17,4132,0.016,0.00,0.0067,0.002,0,0.084,0.000,0.119,0.000,2.87,1.12,7.82,0.00,0.000,1.00,1.00,1.00,0.084,0.00234,15.29,0.3360,3.69,138654.1,140112.3,120.755,0.0442,27.753,29.025,0.259,0.217
140000,541,1.425,0.038,10.17,14289,13269,166,0,888,0,276200.9,3025.3,0.002,0.359,0.637,0.003,1262,7.16,1.21,0.00,0.00,0.00,0.09,0.00,0.00,7.16,1.18,0.00,0.00,0.000,0.005,31,0.569,0.222,0.774,0.000,0.004,2174,1331,1,0.821,0.179,0.000,14998,0.139,0.063,0.000,27.76,5212,0,3025.278,0.000,0.000,165905,1.00,15.87,0.000,0.000,0.000,6,7,8,18,3873,0.015,0.00,0.0071,0.002,0,0.080,0.000,0.124,0.000,2.87,1.10,7.81,0.00,0.000,1.00,1.00,1.00,0.080,0.00249,15.33,0.3490,8.56,138642.7,140115.3,120.751,0.0460,27.712,29.108,0.258,0.217
150000,564,1.333,0.037,10.20,14574,13467,124,0,960,0,275458.3,3113.8,0.001,0.358,0.638,0.003,1242,7.21,1.41,0.00,0.00,0.00,0.00,0.00,0.04,7.20,1.41,0.00,0.00,0.000,0.000,35,0.500,0.245,0.752,0.000,0.004,2107,1531,1,0.995,0.005,0.002,12691,0.164,0.058,0.000,27.69,4720,0,3113.776,0.000,0.000,166703,1.00,15.88,0.000,0.000,0.000,6,7,9,18,4064,0.016,0.00,0.0068,0.004,0,0.081,0.000,0.126,0.000,2.85,1.13,7.74,0.00,0.000,1.00,1.00,1.00,0.081,0.00237,15.33,0.3574,3.95,138673.3,140118.4,120.817,0.0465,27.647,29.048,0.259,0.217
160000,566,1.310,0.037,10.18,14337,13235,142,0,958,0,276043.1,3097.0,0.001,0.360,0.636,0.003,1252,7.13,1.17,0.00,0.00,0.00,0.00,0.02,0.38,7.11,1.17,0.00,0.00,0.000,0.000,29,0.555,0.244,0.754,0.000,0.002,2184,1409,1,0.809,0.191,0.004,17631,0.115,0.057,0.000,27.74,4970,0,3097.009,0.000,0.000,162090,1.00,15.93,0.000,0.000,0.000,6,7,8,16,4035,0.015,0.00,0.0069,0.002,0,0.079,0.000,0.124,0.000,2.86,1.12,7.82,0.00,0.000,1.00,1.00,1.00,0.079,0.00239,15.33,0.3562,4.19,138691.3,140121.4,120.765,0.0465,27.698,29.118,0.259,0.217
170000,579,1.270,0.037,10.06,14639,13513,137,0,976,0,276475.5,3127.9,0.001,0.360,0.637,0.002,1222,7.19,1.39,0.00,0.00,0.00,0.00,0.00,0.00,7.19,1.39,0.00,0.00,0.000,0.000,29,0.549,0.250,0.746,0.000,0.003,2090,1575,1,0.884,0.116,0.000,12071,0.148,0.058,0.000,27.77,4866,0,3127.871,0.000,0.000,167642,1.00,15.90,0.000,0.000,0.000,6,7,8,18,4162,0.016,0.00,0.0066,0.002,0,0.081,0.000,0.125,0.000,2.88,1.11,7.81,0.00,0.000,1.00,1.00,1.00,0.081,0.00233,15.38,0.3615,5.79,138695.1,140124.5,120.689,0.0486,27.726,29.113,0.260,0.217
180000,573,1.308,0.038,10.10,14743,13726,127,0,896,0,275909.1,3084.7,0.001,0.360,0.638,0.001,1238,7.18,1.66,0.00,0.00,0.00,0.00,0.04,0.78,7.14,1.41,0.00,0.00,0.000,0.000,31,0.579,0.244,0.756,0.000,0.000,2059,1742,1,0.908,0.092,0.003,13868,0.152,0.059,0.000,27.73,4899,0,3084.672,0.000,0.000,167952,1.00,15.97,0.000,0.000,0.000,6,7,8,29,4115,0.016,0.00,0.0067,0.002,0,0.081,0.000,0.128,0.000,2.84,1.13,7.73,0.00,0.000,1.00,1.00,1.00,0.081,0.00235,15.37,0.3549,6.98,138676.5,140127.5,120.747,0.0463,27.678,29.175,0.260,0.217
190000,563,1.351,0.038,10.07,14887,13844,108,0,945,0,276520.6,3123.1,0.001,0.360,0.637,0.002,1220,7.13,1.36,0.00,0.00,0.00,0.04,0.02,0.46,7.10,1.16,0.00,0.00,0.000,0.004,29,0.638,0.238,0.755,0.000,0.007,2135,1779,2,0.922,0.000,0.002,13145,0.170,0.058,0.000,27.78,5048,0,3123.146,0.000,0.000,164973,1.00,15.98,0.000,0.000,0.000,6,7,8,25,4012,0.015,0.00,0.0069,0.000,0,0.079,0.000,0.126,0.000,2.86,1.10,7.83,0.00,0.000,1.00,1.00,1.00,0.079,0.00240,15.41,0.3592,3.87,138670.8,140130.5,120.646,0.0472,27.737,29.167,0.257,0.217
200000,586,1.283,0.038,10.09,14815,13667,142,0,983,0,276064.1,3167.8,0.001,0.363,0.635,0.002,1230,7.18,1.18,0.00,0.00,0.00,0.06,0.00,0.00,7.17,1.18,0.00,0.00,0.000,0.006,27,0.594,0.273,0.725,0.000,0.002,2120,1694,1,0.896,0.104,0.000,13873,0.154,0.063,0.000,27.74,5083,0,3167.822,0.000,0.000,170599,1.00,15.89,0.000,0.000,0.000,6,7,8,14,4205,0.016,0.00,0.0066,0.003,0,0.082,0.000,0.125,0.000,2.86,1.11,7.81,0.00,0.000,1.00,1.00,1.00,0.082,0.00231,15.37,0.3659,6.78,138681.6,140133.6,120.730,0.0488,27.691,29.094,0.260,0.217
210000,560,1.337,0.038,10.06,14692,13630,122,0,966,0,276021.2,3130.3,0.001,0.362,0.636,0.001,1289,7.18,1.76,0.00,0.00,0.00,0.00,0.06,1.23,7.12,1.22,0.00,0.00,0.000,0.000,29,0.579,0.248,0.748,0.000,0.004,2136,1747,1,0.909,0.091,0.004,11643,0.173,0.057,0.000,27.73,4990,0,3130.251,0.000,0.000,166421,1.00,16.00,0.000,0.000,0.000,6,7,8,37,4022,0.015,0.00,0.0069,0.011,0,0.080,0.000,0.125,0.000,2.89,1.13,7.83,0.00,0.000,1.00,1.00,1.00,0.080,0.00241,15.36,0.3603,4.98,138680.0,140136.3,120.747,0.0474,27.683,29.106,0.260,0.217
220000,572,1.327,0.037,10.03,14821,13687,139,0,983,0,276463.5,3157.2,0.000,0.360,0.638,0.001,1278,7.08,1.17,0.00,0.00,0.00,0.00,0.00,0.00,7.08,1.17,0.00,0.00,0.000,0.000,28,0.533,0.253,0.747,0.000,0.000,2154,1853,1,1.000,0.000,0.000,13097,0.167,0.058,0.000,27.78,4977,0,3157.180,0.000,0.000,168686,1.00,16.05,0.000,0.000,0.000,6,7,8,12,4050,0.015,0.00,0.0068,0.007,1,0.081,0.000,0.126,0.000,2.82,1.08,7.81,0.00,0.000,1.00,1.00,1.00,0.081,0.00235,15.41,0.3649,5.55,138687.6,140139.2,120.648,0.0491,27.731,29.108,0.262,0.217
230000,580,1.281,0.037,10.03,14711,13673,125,0,905,0,275877.8,3107.7,0.001,0.359,0.639,0.001,1220,7.14,1.35,0.00,0.00,0.00,0.00,0.01,0.12,7.14,1.36,0.00,0.00,0.000,0.000,33,0.650,0.257,0.736,0.000,0.007,2137,1824,1,1.000,0.000,0.002,10901,0.167,0.058,0.000,27.73,5013,0,3107.695,0.000,0.000,166791,1.00,15.97,0.000,0.000,0.000,6,7,8,15,4142,0.016,0.00,0.0067,0.000,0,0.081,0.000,0.127,0.000,2.86,1.13,7.69,0.00,0.000,1.00,1.00,1.00,0.081,0.00233,15.37,0.3566,4.01,138706.1,140142.3,120.737,0.0460,27.689,29.148,0.259,0.217
240000,552,1.356,0.038,10.07,14929,13790,111,0,1056,0,276148.2,3240.4,0.001,0.366,0.632,0.001,1262,7.37,2.65,0.00,0.00,0.00,0.00,0.11,1.71,7.26,1.51,0.00,0.00,0.000,0.000,38,0.668,0.225,0.775,0.000,0.000,2174,1963,1,0.938,0.062,0.005,18858,0.126,0.060,0.000,27.75,4852,0,3240.441,0.000,0.000,169767,1.00,15.79,0.000,0.000,0.000,6,7,8,53,4069,0.016,0.00,0.0069,0.002,0,0.081,0.000,0.130,0.000,2.90,1.15,7.81,0.00,0.000,1.00,1.00,1.00,0.081,0.00248,15.37,0.3742,7.91,138690.3,140145.4,120.725,0.0498,27.698,29.292,0.259,0.217
250000,571,1.301,0.037,9.99,14985,13880,112,0,974,0,275963.1,3191.3,0.000,0.364,0.634,0.001,1247,7.25,1.57,0.03,0.71,0.00,0.00,0.01,0.13,7.22,1.30,0.00,0.00,0.000,0.000,33,0.674,0.259,0.737,0.000,0.004,2152,1989,1,1.000,0.000,0.002,11968,0.170,0.057,0.000,27.74,4832,0,3191.290,0.000,0.000,168773,1.01,15.80,0.000,0.000,0.000,6,7,9,28,4142,0.016,0.00,0.0067,0.002,0,0.081,0.000,0.131,0.000,2.86,1.14,7.82,0.00,0.000,1.00,1.01,1.01,0.081,0.00240,15.36,0.3666,4.84,138715.7,140148.5,120.738,0.0478,27.693,29.251,0.261,0.217
260000,582,1.312,0.037,10.00,14983,13869,117,0,986,0,276691.9,3198.8,0.000,0.363,0.636,0.001,1250,7.08,1.18,0.01,0.25,0.00,0.00,0.01,0.21,7.06,1.12,0.00,0.00,0.000,0.000,25,0.679,0.278,0.718,0.000,0.003,2127,2051,1,1.000,0.000,0.002,15057,0.169,0.056,0.000,27.80,4859,0,3198.808,0.000,0.000,167617,1.00,16.02,0.000,0.000,0.000,6,7,8,14,4121,0.016,0.00,0.0067,0.000,0,0.080,0.000,0.130,0.000,2.88,1.10,7.79,0.00,0.000,1.00,1.00,1.01,0.080,0.00234,15.41,0.3685,3.46,138698.1,140151.5,120.625,0.0488,27.751,29.283,0.259,0.217
270000,556,1.341,0.038,9.99,14901,13833,125,0,969,0,276485.9,3154.0,0.000,0.366,0.633,0.001,1240,7.05,1.67,0.00,0.00,0.00,0.00,0.02,0.55,7.03,1.46,0.00,0.00,0.000,0.000,30,0.714,0.225,0.770,0.000,0.005,2139,2092,1,1.000,0.000,0.002,12388,0.157,0.056,0.000,27.78,4669,0,3154.002,0.000,0.000,168312,1.00,16.14,0.000,0.000,0.000,6,7,8,29,3922,0.015,0.00,0.0071,0.002,0,0.080,0.000,0.129,0.000,2.83,1.09,7.77,0.00,0.000,1.00,1.00,1.00,0.080,0.00245,15.40,0.3630,1.58,138714.0,140154.4,120.663,0.0477,27.733,29.174,0.259,0.217
280000,583,1.301,0.037,10.00,15034,13925,120,0,962,0,276077.5,3148.6,0.000,0.365,0.634,0.001,1234,6.92,1.29,0.00,0.00,0.00,0.00,0.01,0.15,6.91,1.27,0.00,0.00,0.000,0.000,36,0.611,0.273,0.722,0.000,0.005,2116,2098,1,1.000,0.000,0.003,10898,0.175,0.056,0.000,27.73,4617,0,3148.607,0.000,0.000,168924,1.00,16.34,0.000,0.000,0.000,6,7,8,12,4032,0.015,0.00,0.0069,0.009,0,0.080,0.000,0.128,0.000,2.83,1.10,7.67,0.00,0.000,1.00,1.00,1.00,0.080,0.00232,15.35,0.3622,3.67,138707.0,140157.5,120.758,0.0472,27.685,29.118,0.261,0.217
290000,567,1.329,0.037,10.00,15033,13963,142,0,944,0,276631.9,3176.5,0.000,0.364,0.635,0.001,1242,7.05,1.38,0.00,0.00,0.00,0.00,0.00,0.00,7.05,1.38,0.00,0.00,0.000,0.000,31,0.651,0.261,0.735,0.000,0.004,2209,2180,1,1.000,0.000,0.000,11903,0.153,0.056,0.000,27.79,4645,0,3176.452,0.000,0.000,169314,1.00,16.13,0.000,0.000,0.000,6,7,8,18,3996,0.015,0.00,0.0069,0.000,0,0.081,0.000,0.128,0.000,2.82,1.11,7.73,0.00,0.000,1.00,1.00,1.00,0.081,0.00240,15.41,0.3656,3.08,138724.8,140160.4,120.640,0.0480,27.742,29.215,0.258,0.217
300000,582,1.238,0.037,9.95,14982,13888,119,0,960,0,276174.0,3158.4,0.000,0.365,0.634,0.001,1213,7.19,1.58,0.00,0.00,0.00,0.00,0.03,0.58,7.15,1.31,0.00,0.00,0.000,0.000,27,0.632,0.275,0.725,0.000,0.000,2107,2037,1,1.000,0.000,0.005,15634,0.150,0.055,0.000,27.75,4759,0,3158.390,0.000,0.000,167631,1.00,15.92,0.000,0.000,0.000,6,7,8,27,4182,0.016,0.00,0.0066,0.010,0,0.080,0.000,0.128,0.000,2.83,1.11,7.83,0.00,0.000,1.00,1.00,1.00,0.080,0.00235,15.39,0.3634,2.49,138760.2,140163.4,120.695,0.0477,27.710,29.246,0.260,0.217
310000,557,1.262,0.038,10.00,15043,13968,137,0,963,0,276169.2,3181.7,0.000,0.362,0.637,0.001,1256,7.21,1.68,0.00,0.00,0.00,0.00,0.04,0.78,7.17,1.39,0.00,0.00,0.000,0.000,35,0.664,0.264,0.729,0.000,0.007,2237,2175,1,1.000,0.000,0.005,13720,0.164,0.059,0.000,27.75,4734,0,3181.694,0.000,0.002,167058,1.00,15.91,0.000,0.000,0.000,6,7,8,29,4017,0.015,0.00,0.0069,0.004,0,0.080,0.000,0.129,0.000,2.89,1.13,7.80,0.00,0.000,1.00,1.00,1.00,0.080,0.00243,15.39,0.3660,7.62,138765.8,140166.6,120.699,0.0473,27.705,29.170,0.259,0.217
320000,574,1.330,0.037,9.98,14870,13749,136,0,968,0,276430.2,3134.8,0.000,0.365,0.634,0.001,1255,6.99,1.20,0.00,0.00,0.00,0.00,0.01,0.17,6.98,1.23,0.00,0.00,0.000,0.000,33,0.652,0.251,0.746,0.000,0.003,2091,2071,1,1.000,0.000,0.003,11530,0.163,0.055,0.000,27.76,4530,0,3134.803,0.000,0.000,171354,1.00,16.23,0.000,0.000,0.000,6,7,8,13,4012,0.015,0.00,0.0069,0.002,0,0.081,0.000,0.127,0.000,2.85,1.12,7.75,0.00,0.000,1.00,1.00,1.00,0.081,0.00235,15.42,0.3607,2.48,138719.6,140169.4,120.658,0.0478,27.710,29.088,0.260,0.217
330000,572,1.354,0.037,9.98,14994,13903,118,0,975,0,276124.9,3181.1,0.000,0.365,0.634,0.001,1250,7.15,1.25,0.00,0.00,0.00,0.00,0.01,0.13,7.15,1.24,0.00,0.00,0.000,0.000,30,0.698,0.276,0.713,0.000,0.010,2135,2109,1,1.000,0.000,0.002,11558,0.174,0.056,0.000,27.75,4517,0,3181.094,0.000,0.000,168536,1.00,15.92,0.000,0.000,0.000,6,7,8,12,4091,0.016,0.00,0.0068,0.003,0,0.080,0.000,0.130,0.000,2.86,1.10,7.80,0.00,0.000,1.00,1.00,1.00,0.080,0.00238,15.37,0.3661,4.01,138714.2,140172.5,120.721,0.0478,27.697,29.194,0.260,0.217
340000,565,1.356,0.037,9.96,14915,13845,116,0,961,0,276667.6,3151.3,0.000,0.361,0.638,0.001,1230,7.29,1.51,0.00,0.00,0.00,0.00,0.05,0.86,7.24,1.19,0.00,0.00,0.000,0.000,30,0.674,0.267,0.729,0.000,0.004,2065,2035,1,1.000,0.000,0.004,12806,0.159,0.058,0.000,27.81,4404,0,3151.291,0.000,0.000,163762,1.00,15.72,0.000,0.000,0.000,7,7,8,29,4120,0.016,0.00,0.0068,0.005,0,0.079,0.000,0.130,0.000,2.89,1.13,7.85,0.00,0.000,1.00,1.00,1.00,0.079,0.00240,15.39,0.3628,4.73,138717.6,140175.5,120.640,0.0476,27.757,29.234,0.260,0.217
350000,554,1.347,0.038,10.00,15054,14000,130,0,935,0,276488.4,3163.3,0.000,0.363,0.636,0.001,1251,7.13,1.16,0.00,0.00,0.00,0.00,0.01,0.14,7.12,1.17,0.00,0.00,0.000,0.000,29,0.621,0.213,0.783,0.000,0.004,2044,2022,1,1.000,0.000,0.005,11859,0.156,0.056,0.000,27.78,4530,0,3163.286,0.000,0.000,166268,1.00,15.94,0.000,0.000,0.000,6,7,8,14,3951,0.015,0.00,0.0070,0.004,0,0.080,0.000,0.131,0.000,2.87,1.09,7.85,0.00,0.000,1.00,1.00,1.00,0.080,0.00246,15.38,0.3641,3.95,138735.4,140178.5,120.673,0.0479,27.736,29.218,0.260,0.217
360000,572,1.301,0.037,9.98,14968,13857,136,0,957,0,276669.9,3167.1,0.000,0.362,0.638,0.001,1232,7.15,1.65,0.01,0.13,0.00,0.00,0.03,0.61,7.11,1.31,0.00,0.00,0.000,0.000,30,0.608,0.243,0.753,0.000,0.003,2060,2038,1,1.000,0.000,0.003,10538,0.186,0.058,0.000,27.80,4573,0,3167.071,0.000,0.000,171206,1.00,15.98,0.000,0.000,0.000,6,7,8,34,4089,0.016,0.00,0.0068,0.007,0,0.082,0.000,0.128,0.000,2.88,1.13,7.82,0.00,0.000,1.00,1.00,1.00,0.082,0.00236,15.42,0.3655,6.10,138751.7,140181.5,120.620,0.0486,27.757,29.171,0.262,0.217
