step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std
280000,5161,1.598,0.604,21.96,299572,283248,0,11055,4806,1402533,642649.2,1791271.4,0.005,0.717,0.128,0.150,78,14.27,8.06,0.69,0.96,1.48,2.62,0.08,0.58,6.03,5.44,1.06,1.39,0.083,0.101,2219,0.100,0.018,0.938,0.001,0.043,366304,234034,3,0.557,0.005,0.039,1815421,0.106,1.695,0.037,19.82,170412,170,1.277,0.266,0.791,18368451,1.33,16.37,0.000,0.669,0.424,5.7,14.0,20.0,128.0,42779,0.163,0.00,0.0021,0.111,859,0.589,0.000,0.723,0.215,2.87,5.97,3.04,1.07,0.425,2.15,1.11,1.27,0.627,0.00390,3.76,157.2583,6277.86,97019.0,139958.7,26.242,61.6468,206.226,244.357,0.947,0.298,23.7,20.108,103.399,305,775.6,34.93,11.626,61.872,2372.9,49.427,0.135,2.00,4.5140,23296.8,1.0515,0.5999,8.29,1.659,0.430,0.6817,0.0000
290000,4712,1.605,0.686,22.40,396581,367553,0,21579,7898,1613404,899988.4,2285996.2,0.006,0.762,0.132,0.099,48,13.56,8.25,0.63,1.02,1.32,2.80,0.10,1.10,5.90,5.52,0.91,1.37,0.074,0.100,1882,0.084,0.023,0.931,0.001,0.046,607067,433739,2,0.594,0.046,0.031,1577955,0.112,2.308,0.041,17.44,315996,202,1.417,0.265,0.755,35002935,1.31,17.17,0.001,0.619,0.358,4.3,14.0,20.0,134.0,37466,0.143,0.00,0.0032,0.097,833,0.697,0.000,0.780,0.361,2.75,5.90,2.64,0.92,0.358,2.11,1.10,1.25,0.729,0.00459,5.45,222.2774,6962.15,95454.3,139958.7,64.497,124.2399,271.567,300.756,0.971,0.291,21.1,21.648,204.366,261,628.9,49.53,8.482,128.604,3173.0,82.231,0.135,2.00,5.1779,24398.4,1.3453,0.7880,7.95,1.675,0.432,1.3183,0.0000
300000,5205,1.587,0.589,21.62,308226,293528,0,9622,4583,1315372,641391.9,1819661.8,0.005,0.706,0.148,0.141,76,14.04,8.32,0.69,1.21,1.50,3.04,0.09,0.79,6.01,5.31,1.03,1.40,0.083,0.104,2250,0.097,0.021,0.936,0.001,0.041,378629,246185,2,0.599,0.004,0.037,1250174,0.142,1.797,0.036,19.06,178491,182,1.383,0.265,0.785,18359859,1.32,16.69,0.000,0.666,0.405,5.4,14.0,20.0,134.0,43195,0.165,0.00,0.0020,0.123,870,0.568,0.000,0.711,0.220,2.86,6.02,2.83,1.04,0.406,2.16,1.11,1.26,0.607,0.00387,3.69,164.4597,6130.67,97191.7,139958.7,26.350,61.6974,212.169,251.734,0.971,0.300,25.5,20.123,103.999,231,523.9,36.48,11.024,62.591,2529.7,50.479,0.136,2.00,4.4911,23376.0,1.0798,0.6262,8.30,1.645,0.439,0.6817,0.0000
310000,4844,1.634,0.668,22.88,389375,360039,1,22665,7031,1551203,894891.8,2256405.0,0.005,0.774,0.125,0.096,48,13.75,8.43,0.63,0.99,1.30,2.84,0.10,1.07,5.99,5.33,0.92,1.36,0.073,0.099,1906,0.089,0.021,0.941,0.000,0.037,600817,388025,2,0.598,0.054,0.037,1879286,0.114,2.284,0.042,16.58,315412,203,1.455,0.268,0.766,34530874,1.31,16.86,0.001,0.629,0.365,5.7,14.0,18.2,159.0,38853,0.148,0.00,0.0031,0.125,783,0.686,0.000,0.757,0.367,2.80,6.09,2.66,0.92,0.365,2.11,1.10,1.25,0.718,0.00448,5.22,219.3386,6965.39,93178.8,139958.7,63.238,125.4189,266.763,315.713,0.960,0.288,22.6,21.709,205.199,219,526.5,52.61,7.726,130.944,3022.3,82.099,0.135,2.00,5.4855,26571.5,1.3791,0.7967,8.02,1.687,0.429,1.3183,0.0000
320000,4999,1.597,0.602,22.04,305737,290379,0,10240,4963,1312989,638495.2,1815690.6,0.005,0.716,0.139,0.140,77,14.25,8.60,0.69,1.36,1.48,2.82,0.13,1.44,6.12,5.41,1.05,1.44,0.084,0.104,2100,0.089,0.019,0.942,0.002,0.037,378531,228304,2,0.509,0.108,0.029,1285029,0.135,1.754,0.038,19.04,178405,176,1.383,0.276,0.777,18885341,1.31,16.55,0.000,0.662,0.404,5.8,14.0,20.0,124.0,42076,0.161,0.00,0.0021,0.124,788,0.579,0.000,0.714,0.226,2.87,6.09,2.80,1.05,0.404,2.09,1.11,1.25,0.618,0.00399,3.75,163.8301,6191.83,97629.9,139958.7,26.288,62.1559,210.958,248.059,0.972,0.302,24.4,19.943,103.788,322,744.9,34.96,11.033,62.611,2444.5,50.198,0.135,2.00,4.6072,23031.2,1.0779,0.6311,8.42,1.655,0.439,0.6817,0.0000
330000,4483,1.614,0.678,22.61,388262,358471,1,22834,7472,1532686,890577.8,2228424.5,0.004,0.774,0.129,0.092,48,13.87,8.13,0.64,1.05,1.30,2.79,0.14,1.36,6.03,5.21,0.88,1.37,0.071,0.100,1901,0.073,0.015,0.951,0.001,0.033,589182,378778,3,0.363,0.305,0.041,1775550,0.106,2.206,0.046,16.96,314101,194,1.454,0.276,0.754,34834618,1.30,16.65,0.000,0.630,0.344,5.0,14.0,20.0,116.0,36412,0.139,0.00,0.0033,0.112,745,0.696,0.000,0.763,0.356,2.82,6.03,2.83,0.88,0.345,2.09,1.10,1.24,0.727,0.00470,5.36,217.0523,6802.73,95199.2,139958.7,65.123,124.1741,264.865,300.570,0.954,0.292,18.4,21.088,204.613,284,677.3,33.48,8.171,128.544,3177.2,81.215,0.135,2.00,5.6117,25157.3,1.3877,0.8007,8.12,1.677,0.429,1.3183,0.0000
340000,4922,1.587,0.655,22.00,304835,290026,0,9677,4693,1294821,641159.4,1819119.1,0.005,0.713,0.137,0.145,76,14.12,8.12,0.70,1.05,1.52,2.78,0.10,1.08,5.85,5.35,1.11,1.47,0.087,0.106,2231,0.090,0.017,0.943,0.001,0.039,379469,223103,3,0.476,0.129,0.025,1153323,0.133,1.827,0.039,19.28,180496,178,1.405,0.278,0.792,19122870,1.33,16.38,0.000,0.670,0.423,5.5,14.0,20.0,126.0,40174,0.153,0.00,0.0022,0.118,924,0.578,0.000,0.724,0.227,2.89,6.04,3.09,1.11,0.424,2.17,1.11,1.27,0.618,0.00406,3.85,164.2179,6593.77,97937.1,139958.7,25.784,62.3572,212.283,246.754,0.966,0.301,25.4,19.967,103.589,358,845.6,28.76,11.171,62.767,2778.4,50.397,0.135,2.00,4.4819,22059.9,1.0720,0.6441,8.16,1.668,0.427,0.6817,0.0000
350000,4663,1.625,0.689,23.48,401007,370704,0,22573,7989,1588891,902375.2,2295847.5,0.006,0.774,0.116,0.104,46,13.91,8.49,0.64,1.09,1.29,2.74,0.11,1.35,6.01,5.26,0.90,1.38,0.071,0.099,1939,0.086,0.021,0.942,0.001,0.036,614050,375536,4,0.569,0.066,0.027,1399965,0.109,2.204,0.045,17.21,320830,199,1.445,0.274,0.762,36421617,1.31,16.87,0.000,0.625,0.351,5.4,14.0,20.0,122.0,37546,0.143,0.00,0.0032,0.117,810,0.697,0.000,0.775,0.359,2.80,6.06,2.72,0.90,0.352,2.08,1.11,1.25,0.729,0.00469,5.60,224.1144,7141.37,94127.8,139958.7,63.522,124.6147,275.060,311.823,0.971,0.287,21.1,21.872,204.656,256,617.5,40.22,8.338,129.659,3099.9,83.278,0.135,2.00,5.5013,25652.5,1.3920,0.8077,8.05,1.697,0.422,1.3183,0.0000
360000,4838,1.590,0.603,22.14,313509,298046,0,10171,5117,1362962,642498.9,1837432.2,0.006,0.722,0.129,0.143,75,13.96,8.48,0.67,1.21,1.44,3.01,0.10,1.11,6.00,5.11,0.99,1.43,0.080,0.106,2117,0.086,0.018,0.942,0.001,0.039,382376,218909,2,0.598,0.008,0.034,921578,0.136,1.843,0.037,19.54,180851,178,1.348,0.284,0.761,19042883,1.32,16.51,0.000,0.663,0.379,5.4,14.0,20.0,140.0,39735,0.152,0.00,0.0022,0.111,966,0.562,0.000,0.708,0.212,2.86,6.01,2.99,0.99,0.380,2.10,1.13,1.25,0.603,0.00433,3.88,163.2088,5976.04,98589.0,139958.7,25.751,61.5637,214.346,256.813,0.970,0.303,23.3,20.936,103.714,319,778.4,40.08,11.291,62.510,2641.0,50.252,0.134,2.00,4.6342,22420.2,1.1135,0.6287,8.21,1.648,0.438,0.6817,0.0000
370000,4443,1.611,0.663,22.86,389256,360864,1,21352,7434,1516894,883380.8,2226832.2,0.006,0.769,0.127,0.098,47,13.59,8.55,0.58,1.13,1.28,3.00,0.09,1.17,6.21,5.44,0.89,1.39,0.073,0.103,1762,0.075,0.022,0.939,0.000,0.039,588704,361730,2,0.429,0.204,0.033,1657256,0.105,2.158,0.042,16.95,309980,198,1.468,0.280,0.748,34391103,1.28,16.99,0.000,0.616,0.343,5.4,14.0,18.5,134.0,36253,0.138,0.00,0.0032,0.101,822,0.690,0.000,0.764,0.354,2.80,6.03,2.69,0.90,0.345,1.97,1.09,1.23,0.722,0.00477,5.65,216.2957,6558.44,96452.2,139958.7,64.942,123.9784,264.987,299.029,0.951,0.295,19.8,21.207,204.250,264,669.7,51.48,7.814,128.447,3169.8,80.720,0.135,2.00,5.4584,24251.8,1.3727,0.8052,8.16,1.668,0.437,1.3183,0.0000
380000,4673,1.581,0.614,21.30,316958,299884,0,11208,5636,1415870,637765.5,1828152.9,0.005,0.705,0.152,0.138,75,13.99,9.00,0.61,1.15,1.52,3.19,0.13,1.33,6.30,5.72,1.00,1.49,0.085,0.114,2190,0.064,0.021,0.940,0.000,0.039,385945,223992,5,0.430,0.155,0.047,1645728,0.109,1.888,0.038,19.05,183125,176,1.291,0.272,0.768,18004137,1.28,16.55,0.001,0.657,0.368,5.0,14.0,20.0,196.0,39962,0.152,0.00,0.0022,0.106,795,0.561,0.000,0.708,0.213,2.86,5.94,2.91,1.01,0.371,1.97,1.08,1.23,0.603,0.00434,3.82,161.2729,6156.17,99648.8,139958.7,25.989,61.9409,210.575,253.293,0.964,0.309,22.0,20.259,103.603,287,645.1,40.52,10.773,62.833,2771.9,49.965,0.134,2.00,4.6064,21525.6,1.0939,0.6044,8.55,1.613,0.447,0.6817,0.0000
390000,4640,1.612,0.653,23.62,400346,368329,1,22439,9610,1568123,888247.7,2247945.5,0.004,0.762,0.134,0.100,46,13.75,8.19,0.60,1.05,1.19,2.41,0.17,1.57,6.13,5.37,0.83,1.34,0.069,0.103,1905,0.082,0.022,0.936,0.002,0.041,599636,362826,5,0.345,0.157,0.056,2650406,0.096,2.253,0.042,16.87,317718,198,1.434,0.288,0.748,33941092,1.27,16.74,0.000,0.602,0.327,5.4,14.0,19.0,114.0,37465,0.143,0.00,0.0031,0.118,759,0.683,0.000,0.771,0.347,2.81,6.11,2.77,0.84,0.329,1.99,1.08,1.22,0.716,0.00465,5.73,217.8688,6657.10,93470.5,139958.7,64.221,123.8372,267.394,302.140,0.958,0.282,17.8,21.590,204.022,234,544.1,40.51,7.631,129.178,3058.2,81.202,0.134,2.00,5.8225,27016.3,1.4339,0.7841,8.07,1.692,0.425,1.3183,0.0000
400000,5048,1.601,0.624,22.71,309280,294527,0,9283,5062,1293783,641646.6,1823913.6,0.005,0.716,0.137,0.142,71,14.19,8.76,0.66,1.15,1.46,2.93,0.15,1.30,6.06,5.39,1.05,1.47,0.083,0.107,2295,0.086,0.017,0.946,0.001,0.037,383648,216888,4,0.517,0.027,0.054,1746082,0.125,1.803,0.038,19.29,186692,180,1.410,0.302,0.781,19174936,1.29,16.35,0.000,0.668,0.401,5.6,14.0,20.0,142.0,42049,0.160,0.00,0.0021,0.111,931,0.573,0.000,0.722,0.224,2.90,6.10,3.00,1.06,0.404,2.07,1.08,1.24,0.613,0.00399,3.89,164.1972,6402.87,97485.8,139958.7,25.589,62.4774,212.962,248.377,0.977,0.296,24.6,20.138,103.544,316,754.8,30.77,11.028,62.925,2581.8,50.410,0.135,2.00,4.4983,22707.6,1.0705,0.6480,8.33,1.665,0.429,0.6817,0.0000
410000,4493,1.631,0.665,23.33,391492,362408,0,21579,8060,1545890,885582.3,2253967.5,0.005,0.774,0.124,0.097,46,13.82,8.31,0.61,1.13,1.35,2.77,0.15,1.32,6.12,5.59,0.95,1.50,0.078,0.111,1917,0.062,0.019,0.937,0.001,0.043,594161,345602,9,0.367,0.141,0.054,2743250,0.098,2.163,0.042,17.32,318966,198,1.458,0.293,0.750,34737630,1.29,16.68,0.001,0.625,0.347,5.0,14.0,19.9,130.0,37001,0.141,0.00,0.0032,0.112,806,0.689,0.000,0.771,0.355,2.87,6.03,2.88,0.96,0.348,1.99,1.09,1.24,0.722,0.00481,5.83,218.4284,6583.13,95790.9,139958.7,64.458,123.9439,267.503,297.318,0.950,0.294,21.0,21.595,203.888,254,601.3,34.07,7.976,128.383,3236.4,80.793,0.135,2.00,5.4954,24691.0,1.3771,0.7966,8.24,1.678,0.425,1.3183,0.0000
420000,5044,1.596,0.654,23.11,313168,297074,0,9907,5636,1299730,640691.6,1822075.5,0.005,0.721,0.132,0.142,73,13.81,8.01,0.66,1.14,1.38,2.40,0.13,1.06,5.90,5.32,1.08,1.47,0.083,0.103,2186,0.092,0.015,0.943,0.001,0.041,382483,213804,7,0.376,0.012,0.047,1832247,0.113,1.958,0.041,19.22,182243,179,1.402,0.291,0.793,19116455,1.30,16.72,0.000,0.672,0.412,5.4,14.0,18.5,110.0,40734,0.155,0.00,0.0022,0.116,873,0.571,0.000,0.722,0.213,2.83,6.12,2.75,1.08,0.412,2.10,1.10,1.24,0.611,0.00403,3.89,164.2392,6746.57,97175.1,139958.7,25.872,61.7436,213.356,250.466,0.978,0.300,23.6,20.324,103.564,305,717.0,53.20,10.929,62.710,2765.2,50.364,0.134,2.00,4.4798,22596.4,1.0779,0.6391,8.08,1.669,0.432,0.6817,0.0000
430000,4707,1.602,0.669,23.08,393624,362737,1,22054,9169,1486051,883156.5,2221261.0,0.005,0.768,0.128,0.099,47,13.70,7.73,0.63,1.16,1.22,2.14,0.18,1.75,6.09,5.42,0.94,1.42,0.075,0.102,1992,0.084,0.021,0.937,0.001,0.041,593833,362297,4,0.414,0.145,0.057,2333317,0.094,2.200,0.045,16.73,312284,197,1.495,0.287,0.757,33968597,1.29,16.69,0.000,0.628,0.361,5.0,14.0,18.6,111.0,38254,0.146,0.00,0.0031,0.110,817,0.685,0.000,0.769,0.352,2.83,6.06,2.81,0.94,0.362,2.03,1.09,1.24,0.717,0.00451,5.55,216.6061,6724.73,95285.7,139958.7,64.050,124.9708,264.175,299.447,0.959,0.292,19.8,21.237,204.365,240,564.9,38.40,7.694,129.665,3204.7,80.833,0.134,2.00,5.2833,24868.6,1.3176,0.8097,8.13,1.678,0.428,1.3183,0.0000
440000,4906,1.584,0.604,20.88,316094,299812,0,9704,6379,1306286,638783.9,1829198.6,0.005,0.708,0.143,0.143,74,13.80,9.02,0.63,1.25,1.41,2.99,0.10,1.43,6.31,5.55,1.01,1.49,0.080,0.109,2145,0.065,0.024,0.931,0.001,0.043,385422,217601,6,0.445,0.194,0.032,1488848,0.117,1.891,0.037,19.11,184769,179,1.400,0.294,0.764,18342536,1.29,16.56,0.001,0.656,0.375,4.7,14.0,19.5,156.0,41469,0.158,0.00,0.0021,0.106,913,0.552,0.000,0.715,0.211,2.85,5.78,3.10,1.01,0.377,2.03,1.09,1.24,0.593,0.00420,3.96,164.2310,6309.71,98602.6,139958.7,25.863,61.6152,214.015,249.517,0.971,0.304,23.4,20.581,103.509,232,542.2,48.08,10.833,62.757,2561.2,50.291,0.135,2.00,4.5476,22310.3,1.0920,0.6389,8.45,1.600,0.442,0.6817,0.0000
450000,4592,1.618,0.686,22.22,397444,365880,0,22577,9301,1523032,890653.3,2260614.5,0.004,0.768,0.134,0.094,47,13.24,7.68,0.61,1.03,1.13,2.58,0.11,1.36,6.05,5.30,0.86,1.30,0.068,0.097,1684,0.093,0.019,0.938,0.000,0.042,604308,365384,6,0.371,0.096,0.030,1589187,0.106,2.319,0.045,16.95,321878,201,1.484,0.289,0.762,34456706,1.29,17.23,0.000,0.621,0.358,4.3,14.0,18.2,126.0,36230,0.138,0.00,0.0032,0.106,813,0.684,0.000,0.761,0.357,2.74,5.98,2.58,0.87,0.359,2.06,1.09,1.24,0.716,0.00470,5.49,220.2345,6989.19,94724.5,139958.7,63.974,124.5632,268.324,304.198,0.970,0.292,20.4,21.573,204.657,207,472.3,37.32,7.784,129.570,3338.2,81.510,0.135,2.00,5.5177,25337.1,1.4407,0.8108,7.89,1.663,0.437,1.3183,0.0000
460000,4777,1.556,0.612,21.16,312127,296182,0,9683,6077,1293343,640229.4,1806611.8,0.005,0.720,0.138,0.137,80,13.81,7.96,0.63,0.99,1.37,3.05,0.12,1.02,6.17,5.25,0.99,1.37,0.080,0.104,1997,0.096,0.020,0.934,0.001,0.044,379103,214088,3,0.526,0.066,0.045,1399138,0.119,1.898,0.038,19.20,182994,174,1.397,0.312,0.762,18342582,1.29,16.52,0.000,0.667,0.397,5.5,14.0,18.4,130.0,39596,0.151,0.00,0.0022,0.115,915,0.549,0.000,0.704,0.211,2.87,6.06,2.91,0.99,0.398,2.09,1.06,1.23,0.589,0.00437,3.77,162.2224,6000.59,98852.1,139958.7,25.848,61.5915,212.000,258.281,0.976,0.301,23.3,20.891,103.870,291,719.5,41.50,10.966,62.869,2835.3,50.151,0.134,2.00,4.6679,22298.4,1.1023,0.6392,8.29,1.637,0.441,0.6817,0.0000
470000,4624,1.600,0.660,21.68,391743,363069,0,20116,8711,1548519,883715.1,2227613.0,0.004,0.789,0.116,0.091,51,13.49,7.63,0.61,1.05,1.20,2.29,0.09,0.97,6.21,5.59,0.91,1.36,0.072,0.098,1809,0.094,0.019,0.941,0.000,0.040,582791,340154,2,0.418,0.196,0.030,1865092,0.100,2.310,0.042,17.47,309349,195,1.439,0.305,0.741,34475631,1.29,16.85,0.000,0.622,0.360,5.0,14.0,18.6,112.0,37486,0.143,0.00,0.0031,0.106,818,0.676,0.000,0.750,0.343,2.80,5.99,2.80,0.91,0.362,2.04,1.09,1.24,0.709,0.00484,5.77,213.6216,6495.42,95892.2,139958.7,64.040,123.5098,265.416,303.597,0.958,0.294,21.5,22.377,204.164,261,626.9,42.84,8.234,128.709,3244.4,79.950,0.135,2.00,5.3175,24588.3,1.3409,0.7921,8.11,1.657,0.435,1.3183,0.0000
480000,4878,1.595,0.609,20.71,311980,296186,0,9690,5850,1359708,641737.6,1822828.0,0.005,0.727,0.134,0.134,80,14.13,7.91,0.62,1.09,1.39,2.74,0.11,1.25,6.51,5.57,0.93,1.39,0.078,0.106,2242,0.080,0.024,0.933,0.001,0.042,378986,215543,6,0.429,0.014,0.033,1126570,0.123,1.898,0.037,19.70,180558,170,1.341,0.308,0.759,18510129,1.28,16.36,0.000,0.644,0.365,5.4,14.0,20.0,120.0,42060,0.160,0.00,0.0020,0.112,952,0.557,0.000,0.708,0.211,2.88,5.95,2.97,0.94,0.368,2.02,1.07,1.22,0.597,0.00433,3.92,160.9787,6131.92,98428.5,139958.7,25.711,61.1748,211.782,258.951,0.967,0.298,23.9,21.141,103.517,315,736.1,31.31,11.201,62.367,2600.3,49.804,0.134,2.00,4.5860,22370.7,1.0705,0.6221,8.62,1.615,0.445,0.6817,0.0000
490000,4798,1.594,0.679,23.03,411218,381071,0,21002,9225,1677814,891855.6,2303476.5,0.005,0.788,0.117,0.090,49,13.39,7.79,0.66,1.05,1.27,2.55,0.12,1.55,5.69,5.05,0.97,1.43,0.076,0.100,1865,0.084,0.021,0.939,0.001,0.040,600324,352044,2,0.343,0.332,0.028,1587776,0.098,2.131,0.044,18.50,320729,188,1.373,0.303,0.760,35582358,1.31,17.34,0.000,0.631,0.381,5.4,13.0,18.2,142.0,37107,0.142,0.00,0.0033,0.119,909,0.673,0.000,0.754,0.331,2.75,6.08,2.55,0.98,0.381,2.12,1.09,1.25,0.707,0.00488,5.80,219.3006,6801.87,95568.1,139958.7,65.305,121.1855,276.237,302.024,0.965,0.292,22.4,23.415,204.374,272,737.3,32.28,9.098,126.384,3093.7,80.694,0.134,2.00,5.0682,24317.1,1.3041,0.7735,7.73,1.693,0.425,1.3183,0.0000
500000,5272,1.587,0.612,22.50,318535,301384,0,10617,6060,1380963,645004.6,1855937.6,0.005,0.721,0.144,0.129,76,14.05,8.23,0.68,1.15,1.49,2.55,0.06,0.65,5.91,5.48,1.06,1.45,0.090,0.109,2214,0.089,0.020,0.940,0.001,0.039,384956,220689,3,0.594,0.037,0.022,884035,0.141,1.736,0.036,19.72,186943,167,1.344,0.300,0.792,19244875,1.30,16.81,0.000,0.673,0.414,5.4,14.0,20.0,122.0,42927,0.164,0.00,0.0021,0.124,812,0.572,0.000,0.711,0.208,2.83,6.20,2.59,1.06,0.415,2.09,1.09,1.24,0.612,0.00394,3.77,164.8752,6363.34,97636.1,139958.7,26.127,61.2156,215.760,256.418,0.980,0.301,24.8,20.780,103.814,287,688.5,30.01,11.642,62.066,2461.0,50.351,0.135,2.00,4.2542,22428.3,1.0241,0.6248,8.14,1.674,0.435,0.6817,0.0000
