step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std
280000,2428,1.957,0.708,7.45,279129,255907,0,13932,9424,2194597,758849.8,1677366.6,0.007,0.887,0.007,0.099,101,22.33,11.23,2.21,2.71,3.50,3.90,0.42,1.46,10.15,9.14,1.37,1.52,0.144,0.151,1298,0.147,0.025,0.944,0.001,0.030,351534,293795,2,0.715,0.018,0.146,3824424,0.141,2.083,0.048,21.98,109578,141,0.764,0.299,0.667,17446207,1.94,13.78,0.002,0.529,0.492,8.8,22.7,33.7,96.4,39522,0.151,0.00,0.0031,0.091,476,0.615,0.000,0.804,0.240,3.48,5.31,4.16,1.39,0.501,2.31,1.25,2.11,0.655,0.00977,3.22,138.3541,5173.04,111161.9,140277.1,46.791,90.1575,186.739,387.431,0.906,0.363,23.4,23.727,154.172,673,2148.4,36.71,16.685,91.846,3672.5,57.036,0.136,2.00,4.7974,11648.0,0.5866,0.4184,16.28,1.224,0.135,1.0000,0.8035
290000,2588,1.897,0.725,7.61,286068,263071,0,13879,8958,2336918,782506.8,1725196.0,0.008,0.900,0.009,0.083,97,21.18,10.46,2.27,2.79,3.63,3.92,0.34,1.58,8.93,7.83,1.37,1.47,0.158,0.156,1434,0.094,0.025,0.946,0.002,0.028,359912,295849,2,0.789,0.007,0.082,2947248,0.143,2.011,0.048,22.87,114431,139,0.738,0.301,0.694,18378193,1.98,13.96,0.001,0.568,0.511,8.6,21.8,31.4,149.9,39228,0.150,0.00,0.0034,0.086,478,0.623,0.000,0.811,0.236,3.43,5.40,4.04,1.40,0.519,2.35,1.28,2.17,0.665,0.00945,2.94,141.0505,5534.12,111162.3,140277.1,43.195,93.2605,192.416,411.331,0.921,0.346,24.3,24.448,155.837,673,2031.9,29.16,18.399,94.835,3663.0,58.779,0.135,2.00,4.3317,11210.5,0.5766,0.4120,15.16,1.235,0.137,1.0000,1.6266
300000,2767,1.897,0.659,7.42,272632,251462,0,12733,8258,2166204,761801.2,1650911.4,0.008,0.895,0.008,0.089,98,20.56,10.21,2.07,2.63,3.35,3.80,0.39,1.43,9.25,8.50,1.35,1.49,0.144,0.151,1488,0.121,0.020,0.940,0.000,0.040,343693,276745,2,0.682,0.043,0.133,2148062,0.130,1.901,0.042,22.62,110161,142,0.762,0.293,0.686,17316186,1.94,14.37,0.001,0.558,0.491,7.6,21.4,30.5,90.4,41688,0.159,0.00,0.0030,0.081,547,0.614,0.000,0.791,0.240,3.34,5.05,4.23,1.37,0.496,2.29,1.28,2.14,0.655,0.00859,2.90,137.1227,5344.29,111525.7,140277.1,47.312,89.8868,185.435,398.796,0.910,0.350,27.4,23.779,155.787,586,1733.7,30.12,17.612,91.010,3022.5,56.565,0.134,2.00,4.1711,11541.6,0.5841,0.4158,15.07,1.219,0.142,1.0000,1.0604
310000,2811,1.871,0.675,7.41,267302,245356,0,13719,8183,2092345,745685.3,1631387.2,0.008,0.877,0.008,0.107,105,21.12,11.48,1.94,2.66,3.30,4.30,0.39,2.11,9.87,8.95,1.18,1.44,0.138,0.153,1527,0.137,0.027,0.940,0.000,0.033,345018,285799,2,0.670,0.046,0.134,3119231,0.118,2.057,0.045,22.31,104899,146,0.780,0.295,0.690,16422981,1.87,14.17,0.003,0.546,0.439,7.3,22.0,31.3,102.0,43588,0.166,0.00,0.0027,0.080,532,0.604,0.000,0.809,0.259,3.42,4.99,4.34,1.20,0.444,2.18,1.25,2.05,0.645,0.00836,3.36,135.5194,5619.03,110737.5,140277.1,50.679,86.2293,181.313,328.816,0.924,0.352,25.9,23.498,153.620,579,1651.8,44.86,15.585,87.498,3154.5,55.107,0.135,2.00,4.2719,12008.4,0.5996,0.4211,15.51,1.231,0.144,1.0000,0.6788
320000,2614,1.919,0.703,7.47,279438,257710,0,13361,8564,2251675,764552.9,1694922.0,0.007,0.896,0.007,0.090,104,21.04,10.33,2.04,2.44,3.25,3.86,0.33,1.50,9.86,8.37,1.09,1.30,0.139,0.150,1520,0.085,0.030,0.940,0.002,0.028,356937,297472,4,0.722,0.012,0.125,2627593,0.116,2.103,0.046,22.02,110054,141,0.753,0.306,0.679,17614825,1.91,13.89,0.002,0.570,0.471,8.0,21.6,30.8,97.8,40455,0.154,0.00,0.0030,0.085,556,0.614,0.000,0.808,0.248,3.53,5.34,4.17,1.11,0.480,2.25,1.26,2.10,0.656,0.00924,3.11,139.1367,5553.23,111144.3,140277.1,46.996,89.6201,187.890,369.191,0.901,0.356,23.7,24.157,154.779,626,1885.1,37.24,16.396,91.721,3495.7,57.436,0.135,2.00,4.3887,11472.1,0.5814,0.4135,15.48,1.220,0.124,1.0000,1.9093
330000,2644,1.960,0.763,7.58,288909,266481,0,13584,8814,2455575,792058.8,1767856.2,0.006,0.927,0.006,0.061,97,22.78,11.53,2.40,2.83,3.73,4.05,0.29,1.45,9.82,8.22,1.20,1.24,0.152,0.143,1502,0.116,0.024,0.953,0.001,0.022,365376,316896,2,0.802,0.007,0.098,2623484,0.105,2.017,0.054,22.66,112878,132,0.720,0.314,0.684,19311854,2.01,13.53,0.002,0.568,0.543,9.1,23.5,35.1,104.8,42922,0.164,0.00,0.0030,0.085,681,0.630,0.000,0.801,0.237,3.55,5.60,4.07,1.24,0.553,2.43,1.26,2.18,0.672,0.00957,2.74,142.2396,5343.93,109236.5,140277.1,41.270,94.3523,195.328,453.710,0.989,0.346,25.8,25.290,156.594,851,2995.1,35.16,18.768,97.169,3615.2,60.014,0.136,2.00,4.5888,12132.8,0.5659,0.4064,16.23,1.235,0.117,1.0000,0.9570
340000,2571,1.936,0.751,7.67,285259,262831,0,13613,8888,2438429,788683.1,1744861.2,0.006,0.926,0.007,0.061,96,21.50,11.07,2.08,2.57,3.45,3.70,0.40,1.80,9.72,8.23,1.03,1.19,0.153,0.158,1600,0.098,0.017,0.956,0.000,0.028,360140,312393,3,0.793,0.008,0.108,2421485,0.113,2.083,0.051,23.22,112788,129,0.716,0.324,0.689,18758263,1.88,13.94,0.002,0.579,0.470,7.8,21.8,33.3,99.1,40228,0.153,0.00,0.0032,0.092,421,0.625,0.000,0.799,0.236,3.46,5.42,4.01,1.05,0.476,2.23,1.22,2.05,0.667,0.00983,2.55,141.3962,5717.47,109763.6,140277.1,44.092,91.9771,193.537,436.162,0.934,0.351,23.4,25.272,157.131,769,2497.6,35.77,19.489,93.979,3491.6,58.875,0.135,2.00,4.7048,12096.1,0.6289,0.4016,15.65,1.236,0.124,1.0000,1.4763
350000,2707,1.974,0.704,7.64,278558,257047,0,12659,8716,2332193,779481.9,1722426.1,0.007,0.923,0.006,0.065,100,21.80,11.27,2.20,2.75,3.22,3.50,0.27,1.33,9.90,8.75,1.07,1.16,0.141,0.142,1521,0.138,0.027,0.948,0.000,0.025,355267,307147,2,0.808,0.000,0.086,2405699,0.117,1.955,0.050,22.36,112493,131,0.739,0.323,0.681,18421171,1.96,14.09,0.001,0.562,0.499,7.9,22.2,33.3,106.4,42187,0.161,0.00,0.0029,0.101,473,0.625,0.000,0.790,0.245,3.45,5.37,3.96,1.08,0.502,2.33,1.26,2.16,0.666,0.00915,2.85,141.2363,5546.49,110483.2,140277.1,44.574,91.7045,191.015,413.758,0.948,0.355,23.3,24.780,155.908,733,2343.8,35.96,17.831,94.056,3066.7,58.664,0.135,2.00,4.3240,11705.1,0.5788,0.4065,15.58,1.244,0.112,1.0000,0.9894
360000,2602,1.922,0.727,7.65,263137,243414,0,11744,8084,2179377,751445.7,1626598.9,0.008,0.917,0.005,0.069,102,21.61,10.20,2.16,2.44,3.54,3.88,0.41,1.66,9.48,7.63,1.06,1.18,0.152,0.152,1543,0.107,0.027,0.944,0.000,0.028,331696,285721,2,0.767,0.028,0.121,2991995,0.120,2.045,0.050,23.14,107569,135,0.746,0.317,0.695,17108792,1.94,13.79,0.000,0.583,0.489,8.0,22.9,32.0,97.0,40593,0.155,0.00,0.0030,0.089,445,0.616,0.000,0.792,0.239,3.49,5.50,4.03,1.08,0.495,2.29,1.27,2.14,0.656,0.00926,3.06,134.6977,5704.34,110865.1,140277.1,49.730,86.9978,182.717,341.388,0.907,0.354,23.9,24.087,154.637,673,2183.8,34.04,17.704,87.911,3396.2,54.877,0.134,2.00,4.3630,11352.5,0.5793,0.4073,15.60,1.239,0.125,1.0000,0.6678
370000,2624,1.898,0.734,7.75,263955,244265,0,11875,7793,2205093,754342.2,1645860.5,0.007,0.918,0.006,0.070,103,22.09,11.83,2.09,2.52,3.59,4.07,0.21,1.13,9.94,8.67,1.11,1.26,0.150,0.154,1602,0.122,0.026,0.947,0.000,0.026,337987,293693,2,0.782,0.008,0.080,2657053,0.123,2.046,0.052,22.55,106756,136,0.746,0.321,0.705,17287690,1.89,13.79,0.004,0.595,0.490,8.3,22.2,33.8,98.6,41543,0.158,0.00,0.0029,0.082,605,0.619,0.000,0.782,0.249,3.49,5.47,4.09,1.13,0.496,2.25,1.22,2.06,0.659,0.00912,3.10,135.8685,5620.03,109940.3,140277.1,48.671,88.0353,183.039,346.915,0.969,0.346,24.8,23.942,154.517,727,2385.3,32.22,17.199,89.520,3439.0,55.796,0.135,2.00,4.6272,12141.8,0.6009,0.4067,15.83,1.236,0.123,1.0000,0.9023
380000,2356,1.963,0.659,7.43,264929,244571,0,12301,8325,2191324,754427.5,1642789.1,0.007,0.910,0.008,0.075,104,22.06,11.10,2.06,2.83,3.11,3.76,0.32,1.47,10.76,8.92,1.00,1.18,0.130,0.148,1348,0.115,0.028,0.937,0.001,0.034,336831,292231,2,0.702,0.000,0.127,2282225,0.109,2.072,0.042,22.75,103827,136,0.750,0.314,0.676,16986658,1.88,13.50,0.004,0.546,0.454,8.4,22.8,32.5,105.4,38305,0.146,0.00,0.0030,0.092,445,0.612,0.000,0.787,0.246,3.52,5.27,4.34,1.03,0.463,2.24,1.25,2.04,0.653,0.01027,3.00,135.9334,4939.87,112045.4,140277.1,49.079,87.7614,183.124,362.555,0.879,0.353,23.1,24.206,155.177,598,1810.2,40.07,17.377,89.010,3417.8,55.489,0.136,2.00,4.9849,11744.5,0.6330,0.4074,16.26,1.220,0.123,1.0000,1.3500
390000,2564,1.899,0.732,7.67,261292,240262,0,12524,8298,2154253,737966.4,1627241.6,0.007,0.907,0.007,0.079,106,21.23,10.61,1.99,2.35,3.37,3.73,0.31,1.62,9.61,7.68,1.03,1.17,0.141,0.144,1448,0.142,0.026,0.944,0.001,0.029,335115,292437,2,0.809,0.000,0.103,2853481,0.114,2.048,0.050,22.14,102243,137,0.755,0.308,0.694,16520517,1.86,14.24,0.000,0.544,0.481,7.6,22.2,32.0,90.1,39179,0.149,0.00,0.0030,0.087,470,0.612,0.000,0.782,0.254,3.35,5.30,3.90,1.06,0.486,2.24,1.19,2.03,0.653,0.00920,3.20,134.7867,5535.50,110513.0,140277.1,50.840,86.0659,179.680,361.217,0.941,0.353,24.2,23.584,153.791,761,2354.6,42.17,16.594,87.667,3446.8,54.525,0.134,2.00,4.5993,11792.7,0.6198,0.4057,15.28,1.240,0.113,1.0000,0.6564
400000,2579,1.969,0.741,7.62,269067,247541,0,13073,8438,2286486,766280.6,1675061.5,0.006,0.917,0.007,0.069,101,22.35,11.56,2.20,2.83,3.47,3.83,0.22,1.20,10.02,8.04,1.03,1.19,0.147,0.144,1545,0.125,0.022,0.948,0.002,0.028,340710,297040,2,0.774,0.085,0.071,2734945,0.116,2.069,0.052,23.29,103991,134,0.733,0.318,0.694,17372455,1.91,13.82,0.001,0.577,0.475,8.4,22.7,34.7,116.2,41041,0.157,0.00,0.0030,0.085,549,0.615,0.000,0.791,0.243,3.47,5.44,4.05,1.06,0.484,2.26,1.27,2.08,0.657,0.00960,2.74,137.2894,5513.02,109915.4,140277.1,47.962,88.3150,186.294,405.913,0.934,0.349,24.1,24.762,156.120,774,2584.0,30.45,18.654,89.843,3444.9,56.352,0.135,2.00,4.6402,11967.2,0.5887,0.4024,15.91,1.242,0.116,1.0000,1.0560
410000,2721,1.939,0.701,7.75,278193,256291,0,13300,8460,2386474,776492.2,1732388.5,0.006,0.914,0.006,0.073,102,21.87,11.77,2.05,2.86,3.52,3.84,0.19,1.02,10.08,8.75,1.04,1.23,0.154,0.153,1667,0.104,0.029,0.943,0.000,0.028,355068,309439,3,0.818,0.006,0.066,1823922,0.116,1.972,0.047,23.08,108272,133,0.726,0.316,0.672,17999833,1.88,13.95,0.003,0.579,0.464,8.0,22.2,33.8,141.2,43081,0.164,0.00,0.0028,0.086,466,0.619,0.000,0.799,0.247,3.43,5.45,3.96,1.07,0.471,2.26,1.24,2.03,0.661,0.00920,2.81,140.6694,5711.27,109698.8,140277.1,46.785,89.1891,190.779,420.266,0.933,0.350,24.3,25.033,156.013,706,2122.1,46.13,18.404,91.165,3054.3,57.685,0.135,2.00,4.6327,12605.7,0.6032,0.4011,15.83,1.235,0.126,1.0000,1.4303
420000,2466,1.996,0.772,7.64,281399,259177,0,14154,8323,2495691,785406.2,1772044.2,0.005,0.925,0.007,0.062,98,22.21,11.65,2.16,2.90,3.43,4.09,0.13,1.32,10.06,8.49,1.03,1.21,0.141,0.142,1416,0.098,0.031,0.942,0.001,0.026,360985,313605,2,0.807,0.000,0.029,1155826,0.100,2.054,0.055,22.93,118528,129,0.710,0.312,0.667,18683786,1.92,13.79,0.004,0.558,0.465,8.9,22.2,34.6,91.9,38911,0.148,0.00,0.0032,0.092,551,0.625,0.000,0.792,0.249,3.45,5.49,3.99,1.06,0.472,2.26,1.30,2.10,0.668,0.01034,2.67,142.2561,5395.84,110414.7,140277.1,43.104,92.6478,193.434,409.127,0.949,0.344,23.6,25.494,156.534,847,2930.6,31.42,19.219,95.137,3738.0,59.007,0.136,2.00,4.5306,11172.5,0.5951,0.3980,15.78,1.251,0.112,1.0000,0.6441
430000,2513,1.906,0.720,7.61,272986,252006,0,13122,7811,2390222,774901.2,1682830.9,0.006,0.920,0.006,0.068,100,21.79,10.03,2.10,2.29,3.59,3.77,0.16,1.32,9.68,7.88,1.06,1.15,0.153,0.145,1470,0.080,0.032,0.942,0.001,0.025,342836,272647,2,0.795,0.022,0.026,750850,0.078,2.133,0.050,22.95,107017,130,0.704,0.319,0.704,17504368,1.91,13.78,0.002,0.585,0.497,9.2,22.7,32.6,85.5,39021,0.149,0.00,0.0032,0.098,527,0.614,0.000,0.782,0.236,3.50,5.55,3.99,1.07,0.501,2.27,1.22,2.09,0.656,0.00997,2.51,136.2429,5209.52,111757.4,140277.1,44.841,91.5738,186.713,434.077,0.912,0.358,26.0,25.048,156.878,701,2297.9,37.01,19.407,93.537,3710.1,57.394,0.134,2.00,4.3011,10808.7,0.5545,0.3951,15.53,1.246,0.110,1.0000,1.2034
440000,2361,1.951,0.729,7.69,263651,244502,0,12476,6825,2185652,738678.1,1599674.4,0.007,0.908,0.008,0.077,104,22.16,10.88,2.32,2.81,3.42,3.75,0.25,1.37,10.04,8.64,1.03,1.13,0.149,0.150,1388,0.105,0.030,0.948,0.000,0.022,326590,263637,2,0.770,0.093,0.070,1287718,0.115,1.975,0.053,22.99,103962,130,0.732,0.317,0.682,16536085,1.98,13.66,0.002,0.543,0.483,8.8,22.8,33.3,104.8,37835,0.144,0.00,0.0031,0.100,474,0.606,0.000,0.774,0.229,3.50,5.39,4.11,1.05,0.488,2.35,1.26,2.17,0.647,0.01010,2.81,131.1798,5409.01,111752.4,140277.1,51.089,86.0916,179.663,336.005,0.920,0.347,23.1,23.846,155.568,739,2350.1,28.60,18.233,86.945,3561.4,53.754,0.136,2.00,4.6182,10903.6,0.5800,0.4033,16.02,1.225,0.122,1.0000,0.9683
450000,2553,1.916,0.791,7.89,266588,247237,0,11928,7231,2276040,760573.9,1640233.4,0.007,0.929,0.006,0.058,99,21.59,10.93,2.21,2.59,3.67,3.65,0.32,1.65,9.09,7.47,1.09,1.18,0.161,0.148,1566,0.081,0.029,0.948,0.002,0.022,331802,267830,2,0.844,0.032,0.065,1641871,0.137,2.087,0.057,23.09,106785,125,0.721,0.333,0.699,17595567,1.94,13.91,0.002,0.592,0.503,8.3,21.8,32.3,98.1,39026,0.149,0.00,0.0033,0.099,581,0.618,0.000,0.776,0.227,3.47,5.67,3.81,1.12,0.510,2.31,1.25,2.12,0.659,0.00960,2.71,133.5195,5847.12,110013.5,140277.1,45.748,90.7007,184.134,422.477,0.967,0.347,24.2,24.507,156.176,779,2714.3,33.71,19.193,92.288,3792.0,55.896,0.134,2.00,4.4221,11289.6,0.5844,0.4017,15.29,1.250,0.120,1.0000,0.6864
460000,2739,1.991,0.783,7.90,265036,245596,0,11650,7604,2256483,763451.8,1658156.5,0.009,0.924,0.007,0.060,103,22.24,11.23,2.40,2.83,3.64,3.67,0.20,1.43,9.24,7.21,1.06,1.10,0.157,0.148,1621,0.115,0.020,0.947,0.001,0.032,338956,275157,2,0.859,0.030,0.053,1957882,0.149,2.078,0.056,22.27,108026,129,0.735,0.341,0.706,17770993,2.01,13.95,0.002,0.583,0.521,8.1,22.6,34.1,107.6,42391,0.162,0.00,0.0030,0.093,657,0.626,0.000,0.785,0.247,3.45,5.62,3.81,1.10,0.529,2.42,1.25,2.21,0.667,0.00878,2.83,136.4767,5556.50,108368.4,140277.1,46.386,90.4052,184.629,421.850,0.960,0.345,27.1,24.050,155.562,790,2873.7,35.99,18.014,92.352,3830.1,57.024,0.135,2.00,4.5196,12379.2,0.5849,0.4047,15.48,1.252,0.116,1.0000,1.5394
470000,2630,1.868,0.719,7.78,263175,243799,0,12277,7208,2199644,747578.3,1607442.8,0.008,0.920,0.006,0.066,106,21.06,10.94,2.06,2.71,3.40,3.61,0.23,1.45,9.31,7.67,0.96,1.08,0.148,0.148,1543,0.078,0.026,0.948,0.001,0.024,330041,270396,2,0.732,0.028,0.060,1638742,0.135,1.970,0.052,22.27,108114,130,0.731,0.323,0.681,17063610,1.88,14.15,0.002,0.566,0.474,7.7,21.8,32.3,107.2,39471,0.151,0.00,0.0031,0.089,502,0.614,0.000,0.796,0.235,3.38,5.18,4.18,1.00,0.477,2.21,1.22,2.07,0.655,0.00912,2.78,131.6658,5457.68,111206.5,140277.1,47.730,89.6404,180.031,384.607,0.948,0.352,24.3,23.974,155.495,737,2433.2,37.64,17.989,91.061,3257.9,55.280,0.135,2.00,4.2746,11242.1,0.5952,0.4058,15.01,1.242,0.138,1.0000,0.5311
480000,2634,1.919,0.646,7.76,277731,255808,0,14368,7551,2260061,749413.7,1663812.9,0.010,0.900,0.006,0.084,108,20.55,10.16,2.06,2.64,3.31,3.56,0.36,1.63,8.96,7.21,0.95,1.06,0.151,0.153,1528,0.086,0.030,0.943,0.002,0.026,348335,294663,2,0.760,0.002,0.116,2270337,0.130,1.898,0.044,22.67,113662,131,0.736,0.321,0.716,17466637,1.90,14.34,0.001,0.574,0.474,8.0,21.6,30.2,99.7,38699,0.148,0.00,0.0032,0.090,448,0.615,0.000,0.807,0.236,3.30,5.09,4.13,0.97,0.477,2.21,1.23,2.10,0.657,0.00896,2.94,135.3832,5234.76,111697.9,140277.1,50.006,87.3394,184.541,357.785,0.864,0.348,22.9,23.602,155.181,579,1637.5,33.71,17.541,88.219,3083.9,55.255,0.135,2.00,4.4915,11830.6,0.6287,0.4095,14.69,1.247,0.135,1.0000,1.1074
490000,2731,1.804,0.684,7.29,257106,240715,0,10455,5839,2030733,720571.9,1543498.8,0.010,0.906,0.010,0.073,111,19.32,10.14,2.04,2.78,2.84,3.06,0.45,2.01,8.93,7.39,0.98,1.08,0.143,0.147,1618,0.034,0.025,0.946,0.001,0.029,323117,252044,2,0.771,0.002,0.120,2533162,0.131,2.080,0.046,21.62,103226,135,0.760,0.318,0.706,16450334,1.88,14.31,0.001,0.583,0.489,7.5,19.0,28.4,100.5,38924,0.148,0.00,0.0030,0.099,463,0.606,0.000,0.799,0.238,3.34,5.52,3.85,1.00,0.491,2.30,1.25,2.03,0.647,0.00825,3.10,128.1581,5216.87,110710.6,140277.1,51.614,86.5039,174.020,338.349,0.863,0.355,22.7,22.520,153.758,606,1929.0,43.71,16.059,87.506,3452.5,53.111,0.135,2.00,4.5230,12352.3,0.6489,0.4157,14.25,1.209,0.117,1.0000,0.7010
500000,2544,1.814,0.729,6.78,298432,282375,0,9982,6262,2304814,745341.6,1695763.5,0.007,0.930,0.008,0.055,104,19.13,10.38,1.98,2.44,2.94,3.21,0.34,1.61,8.62,6.91,1.11,1.10,0.150,0.141,1420,0.074,0.026,0.956,0.000,0.018,364531,285907,2,0.831,0.000,0.092,2447649,0.132,2.089,0.048,22.32,102738,123,0.736,0.356,0.706,20043452,1.85,14.41,0.002,0.612,0.553,8.2,17.7,30.7,91.3,35339,0.135,0.00,0.0034,0.096,460,0.612,0.000,0.804,0.208,3.39,5.93,3.52,1.14,0.559,2.46,1.20,1.92,0.655,0.00926,2.97,135.1949,5195.98,111653.8,140277.1,46.219,91.1801,190.637,379.802,0.926,0.351,21.5,23.567,155.640,814,2663.9,34.11,17.731,92.332,3482.8,55.685,0.135,2.00,4.3490,11064.0,0.6330,0.4218,13.89,1.216,0.115,1.0000,0.8549
