step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std
280000,3748,1.714,0.694,8.51,391578,362648,0,16252,12755,2341020,808841.2,2129648.8,0.034,0.842,0.051,0.073,94,16.87,9.69,1.59,2.24,2.14,2.76,0.02,0.35,7.21,5.87,0.92,1.06,0.113,0.133,1765,0.088,0.028,0.935,0.001,0.037,502234,347725,2,0.747,0.008,0.007,347085,0.179,2.100,0.046,19.41,161514,166,0.910,0.237,0.719,26621900,1.75,15.95,0.000,0.588,0.461,6.3,16.5,24.4,134.5,41122,0.157,0.00,0.0030,0.070,658,0.651,0.000,0.747,0.242,3.00,5.53,3.04,0.93,0.463,2.29,1.21,1.80,0.691,0.00610,3.45,173.6358,6312.31,105473.1,140332.6,39.478,98.0411,231.532,429.010,0.913,0.339,21.8,22.856,155.515,432,1311.4,39.93,13.179,101.498,3251.1,67.213,0.135,2.00,4.2086,15773.8,0.7748,0.5119,10.97,1.337,0.149,1.0000,1.2151
290000,4034,1.663,0.727,8.49,383624,354787,0,16433,12118,2302008,808497.5,2123000.0,0.035,0.830,0.053,0.083,96,15.90,9.42,1.55,2.09,2.12,2.64,0.03,0.52,6.66,5.85,0.99,1.12,0.117,0.133,1745,0.126,0.021,0.939,0.002,0.038,497589,361527,2,0.745,0.018,0.005,379959,0.177,2.276,0.046,19.03,159361,171,0.922,0.229,0.737,25994319,1.75,16.44,0.000,0.598,0.485,5.5,15.5,24.2,109.1,41777,0.159,0.00,0.0030,0.067,763,0.656,0.000,0.753,0.252,2.93,5.42,2.93,1.00,0.486,2.35,1.22,1.77,0.696,0.00555,3.52,174.7723,6684.22,104133.4,140332.6,40.260,97.5159,229.889,383.824,0.914,0.346,22.5,22.408,154.916,386,1120.6,43.85,12.648,101.030,3588.5,67.426,0.135,2.00,4.0327,16267.9,0.8207,0.5114,10.36,1.330,0.145,1.0000,0.8272
300000,4084,1.673,0.787,8.96,387884,358743,0,16686,12405,2240256,809724.9,2118210.2,0.038,0.831,0.051,0.080,93,16.28,9.69,1.65,2.22,2.31,2.84,0.08,1.22,6.39,5.21,1.00,1.10,0.125,0.136,1757,0.134,0.025,0.938,0.002,0.034,505574,371105,2,0.827,0.003,0.009,328098,0.187,2.194,0.053,18.96,162112,171,0.946,0.235,0.736,26154574,1.78,16.33,0.000,0.607,0.495,6.1,15.8,24.2,114.1,42620,0.163,0.00,0.0031,0.064,960,0.648,0.000,0.753,0.256,2.95,5.66,2.75,1.01,0.499,2.43,1.23,1.79,0.687,0.00552,3.54,175.0523,7059.18,103180.3,140332.6,39.357,98.3094,230.242,393.129,0.960,0.334,23.9,22.534,155.210,586,1733.2,40.43,12.055,101.977,3538.2,67.765,0.135,2.00,3.9342,16067.2,0.7952,0.5245,10.44,1.342,0.126,1.0000,1.3298
310000,3923,1.665,0.723,8.80,413368,380457,0,18907,14165,2499137,830496.3,2218785.5,0.035,0.847,0.048,0.070,90,15.85,8.59,1.49,2.00,2.12,2.80,0.07,0.98,6.81,5.49,0.93,1.10,0.117,0.137,1698,0.139,0.023,0.942,0.002,0.034,539009,402408,2,0.448,0.358,0.011,366430,0.173,2.242,0.045,19.07,172543,163,0.888,0.241,0.744,28230221,1.70,16.16,0.001,0.615,0.463,6.5,15.8,22.8,113.0,41134,0.157,0.00,0.0031,0.060,856,0.654,0.000,0.760,0.253,3.02,5.75,2.83,0.94,0.465,2.34,1.20,1.71,0.696,0.00600,3.23,180.9202,6447.80,105281.7,140332.6,36.654,100.6242,240.765,459.474,0.922,0.345,21.7,23.544,156.392,459,1347.1,42.53,13.378,104.892,3500.8,70.221,0.135,2.00,3.9270,15405.7,0.7609,0.5116,10.49,1.325,0.130,1.0000,0.9187
320000,3911,1.673,0.724,8.82,393487,365091,0,15555,12853,2353648,815081.6,2152765.0,0.034,0.850,0.046,0.070,94,16.21,9.54,1.60,2.22,2.24,2.80,0.06,0.98,6.55,5.59,1.00,1.14,0.122,0.136,1747,0.101,0.022,0.947,0.001,0.030,506038,364885,3,0.631,0.007,0.007,363199,0.168,2.169,0.046,19.57,164126,162,0.915,0.250,0.744,27269865,1.75,16.25,0.001,0.615,0.487,5.8,15.6,23.4,104.6,40872,0.156,0.00,0.0032,0.080,771,0.651,0.000,0.746,0.244,2.92,5.66,2.81,1.01,0.490,2.39,1.23,1.77,0.692,0.00598,3.60,176.2516,6284.02,104952.7,140332.6,39.583,97.2487,234.927,429.683,0.933,0.355,23.5,23.372,155.309,506,1544.1,40.58,13.018,101.084,3466.4,67.959,0.135,2.00,4.0096,15681.4,0.8069,0.5139,10.45,1.347,0.140,1.0000,0.9380
330000,3862,1.682,0.681,8.54,386331,357516,0,15851,13013,2274157,806193.7,2128398.8,0.034,0.838,0.050,0.077,96,16.12,9.35,1.45,2.06,2.07,2.75,0.07,1.42,6.90,5.49,0.93,1.13,0.110,0.131,1686,0.090,0.025,0.941,0.001,0.032,496961,353378,3,0.628,0.082,0.009,352568,0.182,2.112,0.043,19.50,160854,167,0.936,0.238,0.744,26270743,1.68,16.26,0.001,0.590,0.450,5.8,16.0,23.7,120.1,40504,0.155,0.00,0.0030,0.080,575,0.647,0.000,0.750,0.246,2.92,5.62,2.85,0.94,0.452,2.27,1.20,1.69,0.687,0.00598,3.63,174.7482,6105.20,105970.4,140332.6,40.918,96.2865,231.361,375.421,0.920,0.327,23.1,23.113,155.094,427,1330.5,41.01,12.917,99.801,3227.3,66.846,0.134,2.00,3.9973,15437.6,0.7956,0.5182,10.49,1.352,0.158,1.0000,0.9202
340000,3928,1.672,0.719,8.44,394286,364160,0,17024,13036,2337426,814661.1,2163725.5,0.035,0.828,0.052,0.084,96,16.15,8.96,1.44,2.02,2.11,2.73,0.05,1.01,6.71,5.42,0.95,1.14,0.114,0.135,1718,0.101,0.030,0.936,0.001,0.033,507843,379064,2,0.740,0.001,0.007,375960,0.183,2.170,0.044,19.61,165102,170,0.926,0.233,0.732,26180284,1.68,16.29,0.001,0.605,0.455,5.8,16.4,23.9,95.1,40532,0.155,0.00,0.0031,0.068,832,0.641,0.000,0.755,0.247,2.90,5.59,2.82,0.95,0.457,2.30,1.20,1.68,0.682,0.00604,3.49,176.5455,6533.92,105055.8,140332.6,39.980,96.5364,235.171,387.027,0.936,0.351,24.3,23.738,155.757,452,1290.2,38.47,13.057,100.760,3434.6,67.677,0.134,2.00,3.9806,15635.8,0.8184,0.5199,10.32,1.373,0.173,1.0000,0.8984
350000,4117,1.647,0.670,8.43,384775,354658,0,16915,13013,2234323,809021.4,2130776.8,0.038,0.826,0.053,0.083,96,16.10,9.37,1.48,2.37,1.98,2.59,0.07,1.01,6.94,5.51,0.90,1.08,0.107,0.129,1777,0.077,0.026,0.942,0.002,0.031,500118,379185,2,0.731,0.011,0.011,356814,0.195,2.010,0.043,18.95,161288,170,0.954,0.243,0.738,25674982,1.70,16.37,0.000,0.591,0.450,5.9,16.0,24.3,111.4,43089,0.164,0.00,0.0028,0.072,850,0.640,0.000,0.754,0.254,2.91,5.50,2.89,0.90,0.451,2.28,1.21,1.72,0.680,0.00568,3.37,175.1158,6227.72,104462.7,140332.6,40.283,96.7276,231.231,407.032,0.935,0.319,23.7,23.401,155.845,438,1251.5,38.68,12.299,101.242,2975.0,67.648,0.135,2.00,4.0726,16766.7,0.8139,0.5271,10.47,1.350,0.161,1.0000,1.0779
360000,4034,1.653,0.700,8.57,388627,357917,0,17505,13288,2306854,798766.9,2119881.8,0.035,0.831,0.052,0.082,97,15.70,9.02,1.48,2.25,2.08,2.59,0.08,1.49,6.52,5.28,0.93,1.11,0.118,0.137,1831,0.069,0.020,0.942,0.001,0.037,493643,355328,2,0.758,0.004,0.007,350947,0.186,2.220,0.042,20.17,158430,163,0.919,0.249,0.749,25359959,1.71,16.51,0.000,0.604,0.458,5.9,15.4,23.7,112.0,41000,0.156,0.00,0.0030,0.074,814,0.635,0.000,0.754,0.238,2.82,5.51,2.80,0.94,0.460,2.32,1.23,1.72,0.676,0.00580,3.68,172.2175,6102.04,105544.2,140332.6,42.886,93.9900,230.066,383.927,0.949,0.323,25.6,23.395,155.014,471,1335.1,40.47,13.156,97.105,3464.0,65.310,0.135,2.00,3.8081,15362.0,0.7677,0.5126,10.16,1.346,0.156,1.0000,0.7298
370000,4225,1.623,0.708,8.56,410375,377456,0,19076,13652,2390325,813301.3,2161245.2,0.035,0.836,0.051,0.078,95,15.42,8.78,1.45,1.87,2.12,2.62,0.07,1.15,6.32,5.63,0.97,1.11,0.122,0.140,1730,0.087,0.029,0.930,0.002,0.040,518712,374326,2,0.740,0.006,0.008,363400,0.179,2.105,0.045,19.57,162289,163,0.904,0.247,0.749,26639513,1.72,16.90,0.001,0.588,0.479,5.6,15.4,22.0,101.6,42097,0.161,0.00,0.0030,0.066,799,0.636,0.000,0.757,0.232,2.81,5.29,2.80,0.97,0.480,2.29,1.19,1.76,0.677,0.00562,3.62,175.1770,6614.31,105310.8,140332.6,38.707,97.7647,236.258,416.256,0.935,0.348,26.3,23.726,155.223,374,1080.4,42.14,12.783,101.940,3330.0,67.615,0.135,2.00,3.6045,15229.1,0.7668,0.5166,9.96,1.349,0.159,1.0000,0.7761
380000,3859,1.652,0.644,8.31,397674,367413,0,17950,12677,2325617,800820.9,2113068.5,0.037,0.839,0.050,0.074,98,16.04,9.51,1.47,2.19,2.19,2.94,0.08,1.29,6.98,5.85,0.88,1.10,0.119,0.140,1667,0.088,0.028,0.940,0.002,0.031,501577,352680,2,0.688,0.040,0.006,337864,0.184,2.047,0.040,19.68,150179,165,0.909,0.238,0.734,25894660,1.70,16.28,0.002,0.573,0.426,5.6,16.1,24.9,103.3,41361,0.158,0.00,0.0030,0.066,699,0.636,0.000,0.738,0.231,2.90,5.35,3.00,0.89,0.432,2.23,1.21,1.73,0.677,0.00598,3.55,171.0991,5825.64,106217.3,140332.6,41.026,96.2881,230.122,384.428,0.856,0.311,21.7,23.061,155.258,393,1069.1,44.83,12.744,99.581,3077.1,65.946,0.134,2.00,4.1285,15932.0,0.7829,0.5118,10.72,1.313,0.146,1.0000,1.5444
390000,4012,1.588,0.734,8.76,391872,362154,0,16933,12632,2223071,787351.1,2070833.2,0.035,0.838,0.052,0.075,98,15.26,9.40,1.61,2.42,2.09,2.58,0.05,0.98,6.20,5.86,0.94,1.08,0.127,0.144,1661,0.126,0.022,0.940,0.000,0.037,498009,352570,2,0.665,0.141,0.008,327136,0.189,2.134,0.046,18.73,154103,167,0.932,0.236,0.755,25659720,1.79,16.91,0.001,0.608,0.475,5.7,15.0,21.6,125.1,39886,0.152,0.00,0.0032,0.076,781,0.642,0.000,0.743,0.237,2.81,5.34,2.77,0.96,0.480,2.36,1.28,1.82,0.681,0.00547,3.49,170.1516,6576.67,105302.6,140332.6,43.253,95.0375,225.434,354.439,0.919,0.330,22.2,21.964,154.612,477,1352.6,40.63,12.123,98.361,3487.0,65.399,0.135,2.00,3.8330,15377.9,0.7788,0.5165,9.94,1.327,0.129,1.0000,1.1923
400000,3848,1.627,0.660,8.41,393656,365305,1,15795,12719,2250207,787378.2,2074556.5,0.033,0.846,0.051,0.071,95,15.30,8.18,1.43,1.89,2.07,2.68,0.07,1.18,6.78,5.72,0.91,1.08,0.121,0.144,1647,0.096,0.023,0.938,0.001,0.038,494292,349825,4,0.584,0.000,0.009,314462,0.188,2.092,0.043,19.32,159988,164,0.922,0.244,0.743,26005625,1.68,16.53,0.001,0.580,0.451,5.6,15.5,21.7,89.1,39809,0.152,0.00,0.0030,0.070,501,0.641,0.000,0.736,0.228,2.88,5.33,2.96,0.92,0.458,2.20,1.22,1.71,0.680,0.00577,3.55,169.5602,6018.88,106420.5,140332.6,43.796,94.4088,226.669,360.610,0.890,0.322,21.1,22.196,154.591,420,1215.7,46.22,12.756,97.173,3080.9,64.898,0.135,2.00,4.0637,15637.3,0.8077,0.5129,10.35,1.305,0.133,1.0000,0.8188
410000,3976,1.639,0.662,8.50,396495,367279,2,16003,13083,2250050,789343.4,2083172.4,0.034,0.844,0.050,0.071,97,15.62,9.07,1.56,2.34,1.96,2.54,0.06,1.42,6.72,5.61,0.92,1.11,0.113,0.136,1659,0.119,0.026,0.934,0.002,0.039,497216,357717,2,0.760,0.000,0.007,323123,0.187,1.993,0.043,19.18,160295,164,0.926,0.239,0.734,26106624,1.74,16.65,0.001,0.587,0.447,6.1,15.4,22.4,109.7,40932,0.156,0.00,0.0030,0.074,686,0.642,0.000,0.740,0.227,2.89,5.37,2.88,0.95,0.456,2.29,1.30,1.76,0.682,0.00557,3.64,171.0091,6077.13,105760.1,140332.6,43.191,94.8078,227.681,346.036,0.903,0.340,22.7,22.138,154.282,434,1177.7,37.36,12.456,97.830,3049.4,65.287,0.135,2.00,4.0097,15942.5,0.7861,0.5117,10.29,1.317,0.130,1.0000,1.9322
420000,4260,1.616,0.742,8.70,407703,377725,0,16519,13175,2317525,804199.9,2142596.8,0.035,0.842,0.054,0.069,99,15.58,9.34,1.66,2.35,2.07,2.52,0.05,0.91,6.42,5.60,0.96,1.08,0.122,0.137,1691,0.167,0.021,0.944,0.000,0.035,518280,361125,3,0.731,0.004,0.005,343270,0.179,2.192,0.044,19.03,161172,165,0.925,0.238,0.749,27251062,1.80,16.83,0.000,0.591,0.480,5.6,15.2,22.1,112.1,43448,0.166,0.00,0.0029,0.069,1073,0.650,0.000,0.755,0.236,2.83,5.38,2.80,0.97,0.485,2.38,1.28,1.83,0.689,0.00526,3.54,176.6883,6589.97,102972.2,140332.6,40.590,97.0256,234.507,399.301,0.937,0.316,24.2,22.406,154.844,505,1532.9,45.35,12.569,100.682,3487.9,67.477,0.135,2.00,3.9834,16969.2,0.7895,0.5159,10.20,1.312,0.118,1.0000,1.6743
430000,3855,1.663,0.724,8.68,416635,386431,0,17275,13334,2397354,812867.2,2156554.8,0.034,0.843,0.053,0.070,97,15.81,9.40,1.59,2.24,2.10,2.73,0.05,0.95,6.71,6.09,0.95,1.10,0.122,0.143,1649,0.128,0.024,0.939,0.001,0.037,522038,389224,2,0.786,0.003,0.005,322752,0.184,2.052,0.047,20.09,172595,166,0.900,0.238,0.722,27388627,1.75,16.57,0.000,0.576,0.466,5.6,15.5,23.9,125.4,40291,0.154,0.00,0.0031,0.080,770,0.643,0.000,0.746,0.224,2.90,5.41,2.89,0.97,0.471,2.31,1.25,1.78,0.684,0.00596,3.44,176.4924,6329.18,104878.4,140332.6,40.100,97.5271,237.351,418.685,0.918,0.343,23.2,22.967,155.956,509,1530.0,44.82,13.574,100.209,3401.6,67.230,0.135,2.00,4.1364,15945.6,0.8309,0.5107,10.45,1.316,0.128,1.0000,0.5995
440000,3653,1.650,0.685,8.60,393006,364638,0,15698,12872,2247934,792726.0,2076280.0,0.029,0.845,0.051,0.076,99,15.73,8.87,1.61,2.23,2.03,2.57,0.06,0.96,6.69,5.66,0.96,1.10,0.118,0.133,1532,0.127,0.018,0.942,0.002,0.038,494062,377381,2,0.753,0.015,0.008,335458,0.184,2.113,0.042,19.34,170316,167,0.924,0.241,0.723,26097315,1.77,16.53,0.001,0.570,0.474,6.5,16.0,21.5,123.1,37972,0.145,0.00,0.0032,0.077,685,0.643,0.000,0.744,0.228,2.90,5.41,2.89,0.97,0.480,2.36,1.28,1.79,0.683,0.00607,3.54,170.4201,6023.13,106211.3,140332.6,42.558,95.6988,227.196,342.573,0.893,0.349,21.6,22.177,154.684,447,1250.3,51.51,12.967,98.399,3402.8,65.426,0.135,2.00,4.2960,15693.2,0.8144,0.5121,10.39,1.312,0.136,1.0000,1.1686
450000,3743,1.649,0.741,8.65,398190,369961,0,15492,12647,2296117,795655.7,2099655.5,0.031,0.846,0.051,0.071,98,16.00,9.91,1.65,2.34,2.24,2.83,0.07,1.17,6.71,5.95,0.97,1.14,0.126,0.145,1674,0.133,0.022,0.941,0.001,0.036,497214,357943,2,0.777,0.003,0.009,322731,0.199,2.180,0.046,20.47,170092,166,0.914,0.244,0.738,26321777,1.77,16.47,0.001,0.599,0.466,6.1,15.5,23.3,123.4,39949,0.152,0.00,0.0032,0.073,714,0.641,0.000,0.734,0.223,2.92,5.38,2.94,0.99,0.473,2.32,1.28,1.80,0.680,0.00603,3.67,171.5971,6657.04,105412.0,140332.6,42.995,94.5239,230.329,383.072,0.936,0.329,20.3,22.567,154.932,481,1476.8,44.76,13.543,96.702,3435.1,64.869,0.134,2.00,4.1101,15384.1,0.8064,0.5082,10.67,1.301,0.131,1.0000,1.0278
460000,4279,1.639,0.717,8.51,423341,392187,1,17391,13226,2504473,817858.2,2170946.5,0.032,0.851,0.048,0.069,99,15.69,8.86,1.60,2.17,2.15,2.76,0.09,1.49,6.57,5.65,0.96,1.09,0.122,0.138,1761,0.162,0.027,0.932,0.002,0.039,523161,351470,2,0.759,0.000,0.010,345236,0.181,2.029,0.046,20.63,168395,162,0.867,0.241,0.728,27794813,1.78,16.60,0.001,0.591,0.474,6.4,15.6,22.7,103.9,44566,0.170,0.00,0.0029,0.067,898,0.644,0.000,0.744,0.213,2.87,5.35,2.92,0.98,0.480,2.35,1.27,1.81,0.685,0.00545,3.48,175.3352,6346.05,103986.7,140332.6,39.249,97.6399,239.108,419.716,0.953,0.344,26.4,23.328,155.862,479,1398.4,33.48,14.337,100.482,3459.2,67.339,0.135,2.00,3.7898,16216.5,0.7533,0.4999,10.42,1.308,0.132,1.0000,0.7654
470000,3943,1.640,0.670,8.45,415014,384012,0,17559,13779,2387572,806826.8,2139875.0,0.032,0.848,0.048,0.072,102,15.29,8.69,1.51,2.14,2.00,2.57,0.05,0.93,6.68,5.53,0.88,1.06,0.118,0.143,1615,0.156,0.022,0.940,0.002,0.036,518707,364251,2,0.747,0.000,0.007,342468,0.182,2.010,0.040,19.52,169116,163,0.896,0.241,0.715,27166919,1.72,16.79,0.000,0.574,0.438,5.9,15.2,21.9,109.6,40355,0.154,0.00,0.0031,0.067,829,0.641,0.000,0.745,0.223,2.85,5.24,2.90,0.89,0.444,2.25,1.24,1.75,0.681,0.00581,3.44,174.0688,5916.53,105756.1,140332.6,40.068,97.6192,234.555,362.471,0.913,0.324,23.3,22.892,155.518,472,1324.8,44.69,12.939,100.817,3143.3,67.013,0.135,2.00,4.0345,15908.1,0.7947,0.5089,10.23,1.302,0.132,1.0000,0.6822
480000,4222,1.608,0.673,8.56,404326,374851,0,16366,12830,2308337,785850.5,2091191.6,0.033,0.846,0.048,0.072,106,15.11,8.47,1.47,1.95,2.14,2.80,0.09,1.29,6.46,5.68,0.90,1.09,0.125,0.146,1683,0.176,0.026,0.930,0.002,0.042,499143,338528,2,0.759,0.000,0.009,321926,0.196,2.050,0.043,19.71,159656,166,0.906,0.229,0.746,25976225,1.75,16.89,0.000,0.576,0.444,5.6,15.2,22.2,90.0,42901,0.164,0.00,0.0029,0.076,741,0.634,0.000,0.728,0.216,2.81,5.16,2.92,0.92,0.448,2.26,1.23,1.80,0.674,0.00534,3.77,169.3588,6279.01,105179.8,140332.6,43.771,93.6928,228.860,334.914,0.891,0.334,22.7,22.546,154.347,355,1043.4,42.14,12.473,96.588,3211.8,64.316,0.135,2.00,3.7981,16035.7,0.7816,0.5065,10.16,1.303,0.130,1.0000,1.3236
490000,3774,1.622,0.699,8.58,412175,381651,0,18223,12749,2366626,794412.6,2118307.5,0.032,0.848,0.047,0.073,105,15.53,9.39,1.56,2.25,2.13,2.87,0.08,1.06,6.56,5.68,0.90,1.05,0.120,0.138,1503,0.188,0.024,0.938,0.002,0.036,510794,339017,2,0.752,0.000,0.012,344098,0.186,2.006,0.044,19.96,164680,161,0.895,0.241,0.724,26650371,1.76,16.79,0.001,0.572,0.455,5.5,15.4,22.6,114.2,38976,0.149,0.00,0.0032,0.070,798,0.636,0.000,0.736,0.218,2.84,5.23,2.93,0.91,0.460,2.28,1.24,1.80,0.676,0.00604,3.59,170.6918,6033.12,106309.0,140332.6,42.503,95.0708,231.795,371.401,0.935,0.353,21.9,22.788,155.081,473,1366.2,32.40,12.970,97.789,3444.5,65.210,0.135,2.00,4.0416,15253.2,0.8143,0.5091,10.33,1.307,0.138,1.0000,0.8474
500000,3818,1.675,0.703,8.76,406216,374757,0,18986,12429,2428907,796792.1,2116632.8,0.025,0.856,0.047,0.072,102,15.99,10.32,1.51,2.48,2.17,3.11,0.07,1.14,6.75,5.83,0.86,1.04,0.116,0.137,1603,0.160,0.025,0.931,0.001,0.043,506182,351090,2,0.713,0.007,0.009,364384,0.186,1.997,0.045,20.26,162528,160,0.871,0.240,0.731,26474645,1.73,16.56,0.001,0.587,0.441,5.8,15.6,24.2,123.9,40093,0.153,0.00,0.0031,0.071,853,0.635,0.000,0.728,0.222,2.88,5.13,3.15,0.89,0.448,2.21,1.23,1.76,0.676,0.00611,3.50,168.4480,6130.72,106917.2,140332.6,42.000,95.0585,229.747,382.596,0.948,0.333,23.9,23.341,155.273,441,1274.8,31.07,13.822,98.082,3533.2,64.967,0.135,2.00,3.7335,14254.3,0.7706,0.5003,10.50,1.333,0.163,1.0000,1.0524
