step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std
280000,3416,2.229,0.554,23.56,238535,210736,33,14783,13578,838743,662678.1,1501284.9,0.050,0.623,0.130,0.197,83,26.55,17.51,0.08,0.98,2.99,4.76,0.20,1.28,12.53,7.72,0.00,0.09,0.084,0.122,1450,0.056,0.048,0.916,0.000,0.036,264585,163998,6,0.357,0.331,0.068,1522793,0.160,1.740,0.040,18.24,141386,117,1.790,0.351,0.680,11552595,1.03,14.26,0.002,0.244,0.001,8.0,26.0,44.0,166.0,53983,0.206,0.00,0.0015,0.053,598,0.605,0.000,0.701,0.181,3.38,4.86,4.09,0.02,0.004,1.03,1.03,1.02,0.626,0.00479,2.09,171.2120,6109.70,94297.2,140332.6,29.217,66.4547,183.308,222.102,0.964,0.300,18.9,16.372,105.781,373,1017.7,52.33,12.665,62.139,1527.9,50.946,0.136,2.00,8.0526,27507.8,0.7551,0.4553,15.80,1.618,0.481,0.6817,0.0000
290000,3987,2.219,0.642,26.37,314828,273108,117,17140,23892,886662,1013918.1,2373344.5,0.029,0.689,0.083,0.198,48,24.77,14.38,0.07,0.94,1.92,3.91,0.14,1.25,11.99,6.65,0.00,0.05,0.060,0.115,1448,0.041,0.023,0.938,0.000,0.039,498981,308185,27,0.254,0.393,0.035,2085048,0.155,2.254,0.046,16.86,291479,128,2.677,0.367,0.803,26744461,1.02,15.09,0.001,0.180,0.001,8.8,24.0,40.0,152.0,56322,0.215,0.00,0.0021,0.066,500,0.789,0.000,0.812,0.395,3.28,4.83,3.68,0.01,0.003,1.03,1.02,1.03,0.801,0.00386,3.41,300.5056,8298.85,70834.2,140332.6,85.385,109.4747,276.121,263.978,0.955,0.235,14.5,15.380,207.129,255,603.9,49.99,10.288,110.337,1218.2,93.168,0.135,2.00,12.0753,48144.1,1.1614,0.5423,14.13,1.748,0.432,1.3183,0.0000
300000,3201,2.333,0.606,24.44,229328,201359,12,15334,13409,847708,658837.6,1442506.2,0.046,0.628,0.118,0.207,87,27.47,17.43,0.13,1.26,3.11,4.87,0.14,1.56,12.41,7.38,0.00,0.12,0.089,0.123,1283,0.058,0.044,0.922,0.000,0.033,248499,155106,6,0.281,0.163,0.032,734006,0.190,1.872,0.046,18.53,134317,114,1.702,0.356,0.676,11046915,1.04,14.47,0.002,0.221,0.002,8.9,28.0,44.0,158.0,50514,0.193,0.00,0.0017,0.062,562,0.598,0.000,0.686,0.166,3.34,4.74,4.09,0.02,0.005,1.05,1.05,1.04,0.619,0.00519,1.88,164.3146,6566.90,94800.1,140332.6,29.288,66.3139,177.730,228.746,0.979,0.298,18.8,16.605,106.309,393,1080.7,39.23,13.435,61.996,1875.2,50.129,0.135,2.00,8.2350,26360.2,0.7810,0.4505,15.78,1.679,0.461,0.6817,0.0000
310000,4251,2.185,0.650,25.56,316162,273515,127,16799,24671,842572,1011668.2,2377008.5,0.026,0.684,0.072,0.218,49,24.00,14.46,0.07,0.75,1.49,3.41,0.11,0.88,12.22,6.98,0.00,0.05,0.048,0.106,1400,0.035,0.031,0.930,0.000,0.039,493958,300946,29,0.265,0.279,0.031,1578475,0.160,2.604,0.046,16.77,291439,127,2.821,0.373,0.809,26977486,1.03,15.25,0.001,0.155,0.001,10.0,22.0,40.0,148.0,59033,0.225,0.00,0.0019,0.053,515,0.788,0.000,0.818,0.386,3.18,4.66,3.75,0.01,0.003,1.04,1.04,1.03,0.799,0.00363,3.42,302.7649,8612.45,67176.0,140332.6,86.117,108.2738,278.679,262.367,0.944,0.223,12.1,15.418,207.057,199,475.2,119.49,10.167,109.688,1233.4,93.259,0.135,2.00,12.0356,51163.2,1.1912,0.5487,13.89,1.725,0.440,1.3183,0.0000
320000,3265,2.222,0.603,24.83,231159,203786,15,15332,13012,820520,659162.8,1456814.0,0.045,0.633,0.111,0.211,90,26.44,16.57,0.08,0.86,3.28,4.78,0.11,1.14,11.66,7.44,0.00,0.02,0.098,0.131,1240,0.082,0.037,0.925,0.000,0.038,254896,158926,5,0.263,0.320,0.023,623390,0.183,1.962,0.044,18.12,137810,116,1.775,0.361,0.679,11738878,1.03,14.57,0.003,0.223,0.000,8.3,27.3,40.0,130.0,49362,0.188,0.00,0.0017,0.070,537,0.613,0.000,0.706,0.173,3.33,4.73,4.05,0.01,0.003,1.04,1.03,1.03,0.633,0.00494,1.90,167.5096,6669.67,93182.0,140332.6,29.422,66.8292,179.574,227.940,0.970,0.296,19.0,16.137,106.151,343,941.0,47.42,12.943,62.247,1817.5,50.678,0.135,2.00,8.6581,28268.8,0.8453,0.4584,15.12,1.699,0.451,0.6817,0.0000
330000,4105,2.191,0.677,26.41,318266,278198,102,15939,23187,861305,1012938.7,2378659.5,0.023,0.697,0.069,0.211,50,24.33,14.45,0.10,1.08,1.56,3.55,0.13,0.95,11.83,6.55,0.00,0.12,0.054,0.108,1504,0.033,0.027,0.934,0.000,0.038,494027,293787,35,0.169,0.224,0.038,1672854,0.154,2.532,0.048,16.98,291079,129,2.762,0.376,0.800,28137549,1.03,15.22,0.002,0.182,0.001,9.2,24.0,40.0,166.0,55913,0.213,0.00,0.0021,0.060,512,0.796,0.000,0.827,0.379,3.20,4.82,3.64,0.02,0.005,1.04,1.04,1.03,0.807,0.00379,3.22,303.3179,8795.83,68841.4,140332.6,86.129,108.6403,281.679,269.807,0.950,0.229,15.6,15.571,207.694,286,723.0,79.38,10.942,109.664,1179.2,93.346,0.135,2.00,12.0336,49397.9,1.1603,0.5461,13.62,1.768,0.414,1.3183,0.0000
340000,3233,2.191,0.598,25.85,225541,201666,5,12656,12086,775561,657082.1,1416480.9,0.041,0.642,0.106,0.212,91,26.38,15.64,0.06,0.67,3.15,4.68,0.10,0.89,11.56,7.46,0.00,0.08,0.100,0.130,1376,0.091,0.039,0.921,0.000,0.040,247876,152889,6,0.268,0.225,0.027,790892,0.179,1.819,0.045,18.38,134177,120,1.826,0.349,0.672,11822152,1.02,14.54,0.001,0.243,0.002,8.1,28.0,40.0,130.0,48076,0.183,0.00,0.0018,0.063,477,0.613,0.000,0.708,0.169,3.34,4.91,3.91,0.01,0.003,1.02,1.02,1.02,0.633,0.00498,1.95,164.4273,6084.00,93510.8,140332.6,29.182,66.9370,177.216,226.784,0.978,0.295,17.9,16.087,105.980,453,1322.8,46.33,13.171,62.181,1924.8,50.105,0.134,2.00,8.7305,28225.5,0.8766,0.4649,14.87,1.746,0.422,0.6817,0.0000
350000,4078,2.116,0.632,26.40,313235,275876,139,13379,22996,799737,1005087.4,2326183.2,0.023,0.692,0.068,0.218,49,23.31,13.32,0.05,0.60,1.62,3.60,0.13,0.91,11.49,6.58,0.00,0.08,0.057,0.115,1529,0.052,0.027,0.940,0.000,0.033,490558,298491,18,0.203,0.334,0.046,1575639,0.163,2.285,0.045,17.20,291527,129,2.909,0.389,0.803,27457409,1.02,15.21,0.000,0.183,0.001,8.4,22.0,38.0,118.0,54202,0.207,0.00,0.0021,0.053,548,0.791,0.000,0.825,0.386,3.22,4.93,3.56,0.00,0.002,1.03,1.02,1.02,0.802,0.00375,3.26,299.6614,8123.84,67884.3,140332.6,86.705,108.1597,276.859,269.515,0.938,0.224,15.1,15.310,207.674,244,645.9,46.14,11.090,108.834,1210.2,92.239,0.135,2.00,12.6417,51552.8,1.2532,0.5489,13.29,1.756,0.420,1.3183,0.0000
360000,3467,2.125,0.637,26.06,235975,211349,28,12491,12718,843064,657189.6,1446503.2,0.045,0.634,0.110,0.210,88,24.27,14.92,0.03,0.38,3.01,3.72,0.03,0.65,10.96,7.56,0.00,0.08,0.112,0.132,1388,0.116,0.036,0.930,0.000,0.034,255678,149914,9,0.215,0.181,0.008,574799,0.198,1.962,0.049,18.75,140012,120,1.716,0.351,0.697,11683845,1.01,15.25,0.002,0.264,0.001,8.0,26.0,38.0,128.0,48651,0.186,0.00,0.0017,0.061,591,0.595,0.000,0.699,0.158,3.21,4.81,3.67,0.00,0.001,1.01,1.01,1.01,0.618,0.00481,2.03,165.0900,6818.39,93096.8,140332.6,29.005,66.5065,180.273,233.801,0.963,0.294,21.2,16.667,105.977,431,1243.1,42.30,13.410,61.899,1929.4,49.983,0.133,2.00,7.9967,27724.7,0.8500,0.4573,14.03,1.700,0.448,0.6817,0.0000
370000,4342,1.954,0.689,29.09,409486,351823,12,30127,26649,1803664,1018007.0,2555562.8,0.024,0.732,0.072,0.172,41,21.73,13.21,0.31,1.03,2.80,3.75,0.10,0.75,8.48,6.77,0.29,0.98,0.114,0.136,2106,0.073,0.026,0.910,0.001,0.063,598117,340973,17,0.178,0.302,0.032,3212489,0.133,1.879,0.052,19.67,344935,172,1.417,0.315,0.743,31154236,1.17,16.73,0.000,0.443,0.090,7.1,22.0,34.0,130.0,50772,0.194,0.00,0.0028,0.066,622,0.746,0.000,0.789,0.337,2.98,4.70,3.15,0.29,0.092,1.26,1.06,1.18,0.771,0.00498,3.40,269.8149,7546.50,87574.9,140332.6,72.595,117.8284,289.209,331.305,0.983,0.276,22.1,21.620,208.516,421,1260.5,31.51,13.806,120.333,2019.4,92.124,0.135,2.00,7.1576,31078.1,1.0456,0.6087,11.69,1.820,0.379,1.3183,0.0000
380000,3443,2.153,0.606,25.25,248747,221337,1,14962,13346,1013404,669049.2,1470264.9,0.048,0.636,0.115,0.201,85,24.69,15.60,0.02,0.45,3.23,4.26,0.05,0.57,11.24,7.42,0.00,0.05,0.111,0.134,1384,0.066,0.041,0.922,0.001,0.036,261009,148762,7,0.303,0.356,0.012,502723,0.193,1.900,0.046,19.69,142988,120,1.451,0.363,0.703,11507624,1.00,15.01,0.002,0.247,0.000,8.0,24.0,40.0,128.0,50045,0.191,0.00,0.0017,0.069,607,0.574,0.000,0.676,0.134,3.26,4.80,3.78,0.00,0.001,1.00,1.01,1.00,0.601,0.00525,2.00,156.6213,6521.62,92427.1,140332.6,27.171,64.9158,181.883,252.678,0.964,0.294,18.9,18.084,106.432,388,1077.2,60.57,14.736,62.822,1882.0,50.256,0.135,2.00,8.3799,28852.0,0.8564,0.4659,14.54,1.660,0.465,0.6817,0.0000
390000,4137,2.091,0.681,28.11,334525,288489,166,15429,29747,893778,1000244.7,2357296.8,0.029,0.690,0.077,0.203,47,22.67,13.38,0.01,0.20,1.61,3.17,0.03,0.51,11.11,6.74,0.00,0.00,0.062,0.112,1344,0.072,0.028,0.941,0.000,0.031,504065,289029,32,0.207,0.329,0.006,280398,0.221,2.869,0.044,17.29,300712,126,2.637,0.389,0.810,27727253,1.00,15.71,0.001,0.175,0.000,8.1,22.0,36.0,128.0,52791,0.201,0.00,0.0022,0.059,559,0.779,0.000,0.814,0.363,3.13,5.00,3.21,0.00,0.000,1.00,1.00,1.00,0.792,0.00386,3.50,299.7769,8872.77,67251.3,140332.6,86.831,107.1583,281.579,267.634,0.938,0.222,14.4,15.982,207.161,228,530.0,99.43,10.516,108.371,1354.6,91.885,0.135,2.00,12.4193,51378.7,1.2957,0.5427,12.76,1.777,0.407,1.3183,0.0000
400000,3648,2.005,0.587,24.30,241834,213955,30,12739,15599,831856,653289.9,1438347.9,0.048,0.646,0.104,0.202,86,21.65,13.69,0.01,0.22,2.72,3.83,0.02,0.35,10.22,6.87,0.00,0.00,0.105,0.133,1304,0.167,0.033,0.931,0.000,0.036,260329,149249,6,0.404,0.036,0.006,248817,0.225,1.876,0.042,18.80,142307,119,1.729,0.355,0.701,12065956,1.00,15.75,0.002,0.256,0.000,6.7,22.0,34.0,128.0,47290,0.180,0.00,0.0018,0.070,630,0.591,0.000,0.697,0.153,3.14,4.76,3.47,0.00,0.000,1.00,1.00,1.00,0.614,0.00448,2.01,164.1970,6258.08,92848.9,140332.6,29.448,66.4336,179.625,230.152,0.950,0.298,19.0,16.359,106.090,376,1102.9,79.68,13.400,61.431,1804.7,49.549,0.134,2.00,7.9351,28947.2,0.8945,0.4668,12.96,1.643,0.469,0.6817,0.0000
410000,4116,2.138,0.720,27.26,329340,283552,205,12380,32735,769730,986990.4,2310947.8,0.031,0.698,0.068,0.203,48,21.81,12.65,0.02,0.29,1.53,3.10,0.05,0.64,10.89,6.46,0.00,0.00,0.063,0.116,1402,0.043,0.025,0.937,0.000,0.038,503280,306710,28,0.241,0.238,0.013,330567,0.214,2.892,0.048,16.87,295075,126,3.002,0.382,0.810,28557262,1.01,15.31,0.000,0.187,0.000,8.0,20.4,34.0,128.0,51428,0.196,0.00,0.0022,0.052,513,0.788,0.000,0.830,0.371,3.24,5.15,3.52,0.01,0.002,1.00,1.01,1.00,0.799,0.00359,3.57,299.6377,9253.58,64753.4,140332.6,88.483,106.3603,276.439,257.502,0.959,0.217,15.9,14.772,206.431,325,857.2,79.37,10.049,107.074,1272.5,90.906,0.135,2.00,12.9193,53176.0,1.3284,0.5473,12.49,1.746,0.428,1.3183,0.0000
420000,3417,2.149,0.607,25.30,230231,202897,60,11538,16435,744598,642536.1,1395449.0,0.047,0.675,0.090,0.188,87,22.69,15.10,0.02,0.59,2.43,3.90,0.07,0.83,11.09,7.55,0.00,0.00,0.089,0.129,1341,0.070,0.031,0.933,0.000,0.036,258664,156612,7,0.291,0.302,0.015,367012,0.216,1.944,0.045,18.18,139878,118,1.874,0.355,0.685,13085668,1.01,14.91,0.004,0.242,0.000,8.0,22.0,36.0,128.0,46517,0.177,0.00,0.0017,0.075,483,0.624,0.000,0.725,0.187,3.35,5.06,3.79,0.00,0.000,1.01,1.01,1.01,0.644,0.00448,2.00,163.1883,6676.00,90760.5,140332.6,30.657,66.3223,173.599,220.425,0.970,0.291,17.6,15.306,105.824,415,1146.4,41.65,12.847,60.847,1703.6,48.884,0.134,2.00,8.9896,30717.5,0.9857,0.4680,13.61,1.653,0.469,0.6817,0.0000
430000,3831,2.073,0.676,25.50,303896,257543,438,9455,36046,556141,943044.9,2120950.8,0.040,0.726,0.074,0.160,51,19.92,13.52,0.03,0.36,1.13,3.29,0.04,0.54,10.82,6.66,0.00,0.03,0.046,0.117,1300,0.035,0.026,0.932,0.001,0.042,488222,342900,25,0.302,0.309,0.016,605679,0.197,2.574,0.047,16.13,272601,124,3.814,0.411,0.811,29694759,1.01,14.85,0.002,0.142,0.000,7.0,18.0,33.6,132.0,46036,0.176,0.00,0.0023,0.055,417,0.810,0.000,0.827,0.404,3.42,5.39,4.37,0.00,0.001,1.01,1.01,1.01,0.818,0.00312,3.84,282.8734,8723.11,59600.6,140332.6,93.466,103.6216,251.079,227.318,0.891,0.198,10.0,11.952,203.946,240,586.2,58.61,9.245,102.564,1350.5,86.325,0.135,2.00,15.7087,60180.0,1.6670,0.5492,12.02,1.657,0.470,1.3183,0.0000
440000,3343,2.061,0.567,24.68,234099,203090,145,10852,20500,646241,635713.1,1435344.9,0.049,0.692,0.107,0.153,88,22.43,15.11,0.02,0.36,2.17,4.22,0.07,1.11,11.33,7.13,0.00,0.00,0.074,0.126,1226,0.058,0.032,0.927,0.000,0.041,279821,195270,8,0.339,0.078,0.011,359418,0.223,1.876,0.040,17.02,142932,117,2.221,0.378,0.721,15236204,1.00,14.39,0.004,0.203,0.000,7.0,20.0,36.9,128.0,45389,0.173,0.00,0.0017,0.054,491,0.674,0.000,0.721,0.231,3.50,5.09,4.55,0.00,0.000,1.00,1.01,1.00,0.689,0.00397,2.21,173.8808,6342.06,87528.8,140332.6,32.613,66.4038,174.665,198.748,0.922,0.281,14.3,13.258,104.626,319,897.2,53.37,11.139,59.846,1607.8,49.382,0.135,2.00,10.5017,35107.2,1.1209,0.4621,13.58,1.627,0.479,0.6817,0.0000
450000,4237,1.901,0.610,20.78,318577,267542,667,7391,42083,407626,903220.9,2059922.5,0.044,0.710,0.105,0.141,57,16.21,10.66,0.01,0.29,0.49,2.21,0.05,0.67,10.49,6.36,0.00,0.00,0.027,0.099,1162,0.118,0.024,0.938,0.000,0.038,510281,410416,12,0.348,0.137,0.012,398612,0.240,2.394,0.043,14.86,254522,124,5.053,0.414,0.837,31866330,1.00,15.31,0.001,0.093,0.000,6.1,14.0,28.0,127.0,46795,0.179,0.00,0.0020,0.033,443,0.819,0.000,0.813,0.402,3.44,5.24,4.72,0.00,0.000,1.00,1.01,1.00,0.825,0.00221,4.21,285.0255,8312.48,56077.6,140332.6,98.216,101.0372,247.624,205.136,0.834,0.188,8.1,9.383,202.552,118,267.0,51.64,7.907,98.708,1071.2,83.838,0.134,2.00,15.2994,64823.5,1.7738,0.5384,11.04,1.510,0.493,1.3183,0.0000
460000,3394,2.056,0.559,23.99,241101,211898,166,8955,20925,551859,626630.2,1445302.2,0.044,0.687,0.107,0.162,92,21.22,14.86,0.03,0.44,1.85,3.73,0.05,0.78,10.97,7.21,0.00,0.00,0.067,0.118,1129,0.099,0.026,0.938,0.000,0.036,285053,216240,5,0.344,0.142,0.009,411884,0.229,1.708,0.041,16.53,138063,119,2.619,0.372,0.698,16498493,1.01,14.59,0.002,0.187,0.000,7.0,20.0,34.0,128.0,43757,0.167,0.00,0.0017,0.057,471,0.683,0.000,0.724,0.222,3.56,5.41,4.58,0.01,0.002,1.01,1.01,1.01,0.696,0.00361,2.38,179.2296,5849.70,85428.4,140332.6,33.571,66.4200,178.155,191.213,0.925,0.278,12.2,12.252,104.157,390,1064.2,32.96,10.325,59.202,1790.8,49.128,0.134,2.00,10.9957,37319.5,1.2090,0.4777,12.89,1.625,0.480,0.6817,0.0000
470000,4152,1.899,0.628,20.25,325308,277820,693,4332,41705,269507,888712.8,2063206.4,0.041,0.703,0.122,0.135,61,15.80,9.90,0.00,0.17,0.48,1.86,0.04,0.50,10.37,6.16,0.00,0.00,0.032,0.111,1080,0.092,0.021,0.934,0.001,0.044,516723,447469,3,0.461,0.146,0.011,476473,0.260,2.386,0.043,13.73,245349,116,7.655,0.451,0.847,33443107,1.00,15.35,0.001,0.117,0.000,6.0,13.1,26.0,128.0,45211,0.172,0.00,0.0021,0.035,473,0.823,0.000,0.803,0.397,3.55,5.38,5.01,0.00,0.000,1.00,1.00,1.00,0.828,0.00197,4.27,293.3696,8528.43,54129.6,140332.6,99.574,100.8301,251.867,207.373,0.876,0.186,6.6,8.190,203.163,161,354.3,54.52,6.939,98.415,1044.5,83.976,0.135,2.00,16.0669,66709.7,1.8238,0.5289,10.89,1.496,0.491,1.3183,0.0000
480000,3923,1.885,0.531,21.00,275601,241944,176,8317,25393,504589,621648.2,1560183.6,0.050,0.665,0.131,0.153,91,17.39,12.07,0.02,0.32,1.05,2.70,0.03,0.40,10.74,7.14,0.00,0.00,0.057,0.122,1432,0.041,0.030,0.935,0.001,0.035,338647,263668,5,0.297,0.372,0.008,411194,0.265,1.655,0.037,15.17,155705,118,3.092,0.429,0.764,18680037,1.01,14.42,0.002,0.208,0.000,6.1,14.3,28.3,128.0,46423,0.177,0.00,0.0015,0.051,499,0.706,0.000,0.736,0.240,3.49,5.62,4.52,0.00,0.001,1.00,1.01,1.01,0.718,0.00247,2.62,196.3580,6318.38,81968.8,140332.6,34.096,68.0730,190.215,178.655,0.932,0.265,9.3,9.688,103.749,241,603.6,26.95,8.607,59.810,1396.6,50.721,0.135,2.01,10.4245,40895.2,1.2263,0.5219,11.83,1.516,0.489,0.6817,0.0000
490000,4309,1.881,0.615,19.65,322592,276874,607,4425,40300,294912,885881.0,2080473.6,0.045,0.691,0.118,0.147,59,15.69,9.91,0.01,0.31,0.44,1.93,0.05,0.65,10.43,6.03,0.00,0.00,0.027,0.100,1127,0.078,0.026,0.939,0.000,0.035,517283,425340,10,0.499,0.071,0.010,392346,0.251,2.453,0.040,13.68,256312,117,7.055,0.461,0.837,33232074,1.01,15.23,0.001,0.097,0.000,6.1,12.7,26.0,118.0,47104,0.180,0.00,0.0020,0.036,443,0.830,0.000,0.826,0.401,3.52,5.37,4.68,0.00,0.000,1.00,1.01,1.01,0.835,0.00184,4.42,293.7022,8354.75,55616.4,140332.6,99.836,101.1529,252.271,198.178,0.872,0.189,7.7,7.944,201.921,129,284.1,55.42,6.685,98.053,1082.7,83.476,0.135,2.00,15.1270,65182.0,1.7052,0.5550,10.93,1.469,0.492,1.3183,0.0000
500000,3654,2.034,0.572,21.71,252157,223528,162,7266,21856,471281,621799.2,1521253.6,0.048,0.653,0.128,0.171,92,19.80,14.15,0.04,0.64,1.50,3.09,0.04,0.54,11.28,7.41,0.00,0.00,0.061,0.115,1265,0.052,0.025,0.941,0.000,0.033,308274,232139,7,0.459,0.076,0.007,434580,0.253,1.828,0.041,15.22,143695,117,3.228,0.408,0.760,16918852,1.01,13.64,0.004,0.202,0.000,6.5,17.5,32.0,128.0,46984,0.179,0.00,0.0015,0.051,507,0.698,0.000,0.746,0.242,3.61,5.67,4.38,0.00,0.001,1.01,1.02,1.01,0.710,0.00285,2.52,191.1033,6799.25,84229.9,140332.6,34.387,67.2229,184.669,185.824,0.931,0.274,11.3,10.416,104.089,282,718.0,32.78,8.828,59.554,1483.7,50.300,0.135,2.00,10.3571,37844.9,1.1294,0.5082,12.86,1.536,0.495,0.6817,0.0000
