step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std
280000,3454,2.107,0.579,19.37,317750,269457,151,20878,27383,1327535,840704.3,2145145.8,0.084,0.733,0.088,0.095,64,22.75,15.92,0.12,1.52,2.58,3.92,0.06,1.10,11.70,7.72,0.00,0.00,0.093,0.127,1161,0.158,0.036,0.928,0.001,0.035,444262,317499,4,0.469,0.066,0.006,187638,0.279,2.238,0.039,15.92,212213,107,1.616,0.462,0.772,20958594,1.03,15.13,0.001,0.281,0.000,7.6,18.5,32.0,128.0,49917,0.190,0.00,0.0021,0.073,600,0.693,0.000,0.748,0.320,3.48,5.19,3.74,0.01,0.002,1.01,1.04,1.03,0.716,0.00560,3.41,235.4836,6930.98,82428.0,140456.7,54.805,86.4532,238.857,334.069,0.951,0.254,18.4,19.328,156.460,187,427.3,59.69,8.694,89.710,1803.0,73.971,0.135,2.00,11.4858,39671.8,1.1620,0.4664,14.45,1.571,0.456,1.0000,0.9808
290000,3588,2.088,0.579,19.91,317726,267260,202,21315,28815,1331756,849083.9,2133510.5,0.082,0.738,0.087,0.094,64,22.90,15.91,0.14,1.53,2.63,3.73,0.04,0.93,11.65,8.07,0.00,0.08,0.096,0.126,1295,0.127,0.034,0.932,0.001,0.033,449348,315255,4,0.458,0.005,0.003,192747,0.273,1.933,0.042,16.13,217875,108,1.602,0.458,0.782,21547358,1.05,15.01,0.001,0.286,0.000,8.0,19.3,32.0,186.0,51858,0.198,0.00,0.0020,0.070,615,0.699,0.000,0.754,0.327,3.52,5.25,3.78,0.01,0.003,1.03,1.06,1.05,0.722,0.00534,3.29,234.8485,6949.71,81841.2,140456.7,53.559,87.7761,237.662,314.215,0.954,0.249,17.8,19.152,156.577,211,447.3,38.55,8.975,90.861,1746.5,74.629,0.135,2.00,11.1414,39975.4,1.1405,0.4673,14.45,1.586,0.455,1.0000,1.5076
300000,3816,2.096,0.645,19.69,329956,275776,164,23055,30733,1373637,874822.1,2205473.8,0.081,0.739,0.086,0.095,61,22.15,15.25,0.11,1.23,2.64,3.81,0.04,0.94,11.24,7.77,0.00,0.06,0.100,0.131,1293,0.168,0.029,0.932,0.000,0.039,474518,329035,3,0.463,0.102,0.004,217789,0.262,2.344,0.044,15.19,228648,109,1.606,0.464,0.791,22566351,1.04,15.41,0.001,0.297,0.000,6.5,18.5,32.0,150.0,53573,0.204,0.00,0.0020,0.064,670,0.710,0.000,0.761,0.336,3.43,5.09,3.70,0.00,0.002,1.03,1.05,1.04,0.732,0.00498,3.12,245.2179,7963.54,80808.9,140456.7,49.678,91.9380,245.747,359.055,0.930,0.242,18.4,18.997,157.058,205,415.4,81.72,8.447,95.852,1858.7,78.561,0.134,2.00,10.3167,39368.5,1.0574,0.4746,14.04,1.577,0.456,1.0000,1.7954
310000,3841,2.126,0.601,19.04,329165,275584,163,23081,30312,1401011,877079.6,2199345.5,0.082,0.739,0.086,0.094,62,22.49,15.60,0.13,1.40,2.61,3.83,0.03,0.62,11.70,8.08,0.00,0.00,0.097,0.132,1307,0.177,0.029,0.938,0.001,0.033,469484,324854,3,0.493,0.005,0.003,188030,0.260,2.364,0.039,15.54,229771,109,1.570,0.463,0.791,22091905,1.04,15.16,0.001,0.305,0.000,6.5,18.5,34.0,128.0,55576,0.212,0.00,0.0020,0.060,705,0.705,0.000,0.760,0.330,3.45,5.05,3.76,0.01,0.005,1.03,1.05,1.04,0.728,0.00504,3.06,243.0112,7459.99,79848.7,140456.7,49.315,92.0241,245.025,368.361,0.951,0.235,19.6,19.348,157.294,162,359.2,71.03,8.795,95.932,1727.4,78.318,0.135,2.00,10.6355,40850.9,1.0553,0.4704,14.47,1.558,0.457,1.0000,0.7039
320000,3638,2.088,0.559,18.46,327825,275973,155,22355,29545,1383477,868952.4,2212116.0,0.084,0.734,0.087,0.095,65,22.63,16.38,0.08,1.12,2.52,3.76,0.07,1.14,12.01,8.39,0.00,0.00,0.095,0.132,1216,0.177,0.036,0.927,0.001,0.036,471264,325010,2,0.505,0.018,0.006,196493,0.268,2.274,0.038,15.42,225029,109,1.599,0.460,0.787,21683478,1.03,15.12,0.001,0.293,0.000,7.3,18.5,32.0,128.0,53411,0.204,0.00,0.0020,0.070,630,0.699,0.000,0.755,0.336,3.50,5.14,3.77,0.00,0.001,1.02,1.03,1.03,0.722,0.00536,3.20,244.4056,7018.80,83701.7,140456.7,50.706,90.8307,245.053,363.831,0.906,0.249,19.5,19.485,157.146,173,381.8,89.30,8.546,94.515,1444.1,77.611,0.135,2.00,10.5377,38336.1,1.0183,0.4724,14.68,1.538,0.458,1.0000,2.1068
330000,3554,2.066,0.575,18.81,324070,272608,173,22300,29073,1382442,862795.9,2176659.5,0.083,0.736,0.087,0.095,65,22.47,16.11,0.12,1.35,2.43,3.70,0.11,1.52,11.93,8.27,0.00,0.02,0.091,0.127,1217,0.176,0.034,0.927,0.000,0.039,460741,316354,5,0.494,0.039,0.010,209144,0.262,2.230,0.039,15.85,222468,108,1.575,0.462,0.762,21402557,1.05,15.20,0.002,0.296,0.000,7.6,18.5,32.0,128.0,51851,0.198,0.00,0.0020,0.067,569,0.698,0.000,0.755,0.329,3.50,5.12,3.74,0.00,0.002,1.04,1.06,1.05,0.721,0.00545,3.21,239.1708,7058.75,79758.7,140456.7,51.549,89.3233,241.953,339.991,0.937,0.242,18.0,19.363,156.832,172,363.9,79.41,8.906,93.232,1626.4,76.429,0.135,2.00,11.9090,42324.4,1.1666,0.4693,14.59,1.549,0.456,1.0000,0.7801
340000,3637,2.126,0.563,18.42,320411,269779,193,21450,28906,1319443,853059.7,2157065.0,0.082,0.736,0.087,0.095,66,22.80,16.42,0.13,1.41,2.52,3.88,0.03,0.68,11.96,7.95,0.00,0.00,0.089,0.124,1225,0.195,0.028,0.940,0.000,0.032,454520,318156,3,0.500,0.030,0.003,198886,0.268,2.074,0.036,15.41,220656,106,1.635,0.475,0.779,21498944,1.04,15.10,0.001,0.306,0.000,7.6,18.5,32.0,134.0,53224,0.203,0.00,0.0020,0.071,651,0.703,0.000,0.753,0.329,3.46,5.11,3.78,0.01,0.004,1.02,1.06,1.04,0.725,0.00516,3.20,238.8204,6919.21,82844.1,140456.7,52.698,89.4669,239.829,311.661,0.950,0.255,19.4,18.779,156.634,154,334.9,60.17,8.482,92.527,1636.2,75.850,0.135,2.00,10.7153,38971.6,1.0495,0.4742,14.63,1.543,0.457,1.0000,0.8850
350000,3980,2.111,0.567,19.62,328078,275222,140,22884,29489,1381501,860295.8,2187799.8,0.083,0.736,0.087,0.094,64,22.54,14.92,0.09,1.12,2.69,3.86,0.04,0.74,11.53,7.74,0.00,0.03,0.100,0.132,1335,0.175,0.032,0.935,0.001,0.033,463439,331203,3,0.459,0.033,0.005,187978,0.265,1.909,0.038,15.53,223185,106,1.584,0.467,0.792,21798338,1.03,15.26,0.001,0.300,0.000,7.6,18.5,34.0,128.0,57097,0.218,0.00,0.0019,0.071,778,0.702,0.000,0.753,0.325,3.43,5.11,3.74,0.01,0.003,1.02,1.04,1.03,0.724,0.00483,3.19,240.4841,6876.85,81447.0,140456.7,51.747,89.5249,243.578,343.385,0.945,0.246,20.4,19.236,157.088,195,400.4,40.76,8.608,93.369,1679.4,76.580,0.135,2.00,9.9264,39507.2,1.0079,0.4735,14.35,1.581,0.455,1.0000,1.1480
360000,3698,2.071,0.594,19.82,328119,275649,146,22971,29635,1413222,865481.8,2204565.5,0.082,0.737,0.086,0.094,64,22.65,15.53,0.09,1.14,2.55,3.59,0.05,0.99,11.67,7.95,0.00,0.05,0.097,0.129,1243,0.169,0.035,0.926,0.001,0.038,464841,331826,5,0.480,0.008,0.005,183050,0.279,2.187,0.040,15.65,229726,107,1.560,0.459,0.773,22013795,1.03,15.12,0.000,0.294,0.000,7.6,18.5,32.0,124.0,53098,0.203,0.00,0.0020,0.067,698,0.701,0.000,0.753,0.326,3.49,5.13,3.75,0.01,0.002,1.02,1.04,1.03,0.724,0.00532,3.15,242.1349,7337.96,82284.6,140456.7,51.326,89.7752,245.242,321.598,0.945,0.253,19.9,19.669,157.184,199,433.0,67.48,8.724,93.711,1653.6,77.041,0.135,2.00,10.5679,39080.0,1.0754,0.4673,14.36,1.584,0.455,1.0000,1.6631
370000,3602,2.078,0.619,19.54,316313,267004,158,21108,28139,1303559,845627.1,2136070.5,0.082,0.736,0.087,0.095,66,22.47,16.09,0.12,1.52,2.60,3.81,0.06,1.10,11.45,7.91,0.00,0.00,0.098,0.132,1158,0.183,0.028,0.930,0.001,0.041,451535,326888,3,0.490,0.039,0.009,184051,0.264,2.262,0.043,15.41,217587,109,1.639,0.465,0.798,21309518,1.04,15.34,0.001,0.299,0.000,6.5,18.5,32.0,184.0,51287,0.196,0.00,0.0020,0.062,679,0.701,0.000,0.750,0.333,3.43,5.07,3.69,0.01,0.003,1.03,1.05,1.04,0.724,0.00519,3.22,236.1589,7682.93,81720.7,140456.7,53.784,88.0914,236.894,324.132,0.929,0.251,19.2,18.690,156.341,208,440.5,68.39,8.586,91.429,1676.9,75.010,0.135,2.00,10.9588,39473.6,1.1030,0.4713,14.24,1.575,0.455,1.0000,1.7011
380000,3529,2.028,0.564,17.74,313925,266541,197,19811,27449,1261006,830371.2,2116725.5,0.084,0.732,0.088,0.097,68,21.85,14.67,0.15,1.82,2.19,3.67,0.08,1.07,12.21,7.59,0.00,0.00,0.080,0.124,1133,0.227,0.037,0.927,0.001,0.036,437723,314802,4,0.530,0.010,0.008,215186,0.250,2.216,0.037,16.17,211145,107,1.679,0.461,0.770,20768598,1.04,15.03,0.002,0.267,0.000,8.0,18.5,32.0,128.0,51631,0.197,0.00,0.0019,0.066,607,0.689,0.000,0.742,0.319,3.48,5.09,3.79,0.01,0.003,1.02,1.06,1.04,0.711,0.00541,3.44,232.5184,7043.10,81447.2,140456.7,56.553,84.7226,235.543,309.901,0.933,0.250,18.5,19.101,156.241,169,376.3,68.21,8.701,87.684,1512.3,72.492,0.135,2.00,11.6334,41054.4,1.1656,0.4712,14.63,1.515,0.457,1.0000,1.5130
390000,3643,2.063,0.569,18.32,312934,264608,209,20185,27818,1255488,841962.0,2137346.8,0.082,0.734,0.087,0.097,67,21.72,14.45,0.09,1.00,2.42,3.85,0.03,0.85,11.64,7.42,0.00,0.07,0.089,0.127,1162,0.192,0.033,0.931,0.000,0.036,451132,328084,3,0.506,0.011,0.004,189319,0.268,2.010,0.041,15.34,216105,111,1.702,0.453,0.806,21374550,1.03,15.30,0.001,0.293,0.000,6.5,18.5,32.0,128.0,51669,0.197,0.00,0.0020,0.071,637,0.701,0.000,0.751,0.340,3.45,5.12,3.68,0.00,0.002,1.03,1.04,1.04,0.722,0.00511,3.34,236.7865,7031.33,80967.5,140456.7,54.529,87.2930,236.086,317.065,0.943,0.252,18.3,18.630,155.931,160,357.7,38.20,8.250,90.634,1628.9,74.648,0.135,2.00,11.2664,41043.5,1.1828,0.4775,14.18,1.538,0.456,1.0000,0.8497
400000,3731,2.088,0.579,19.32,314561,266564,204,19717,27988,1267873,840723.2,2141738.5,0.085,0.730,0.088,0.097,67,22.78,15.91,0.10,1.19,2.58,4.05,0.04,0.83,11.71,7.82,0.00,0.00,0.091,0.124,1249,0.160,0.028,0.938,0.002,0.032,443578,328388,3,0.470,0.038,0.004,219451,0.255,2.112,0.038,16.02,213665,110,1.689,0.456,0.809,21091422,1.03,15.09,0.000,0.307,0.000,7.6,18.5,34.0,124.0,53829,0.205,0.00,0.0019,0.070,638,0.693,0.000,0.746,0.326,3.50,5.16,3.76,0.00,0.002,1.02,1.05,1.03,0.715,0.00515,3.37,236.4486,7263.80,82407.6,140456.7,54.920,86.4961,237.895,316.387,0.936,0.257,20.1,19.197,156.562,163,353.2,56.77,8.757,89.533,1522.9,73.803,0.134,2.00,10.4675,39054.2,1.0762,0.4723,14.43,1.571,0.456,1.0000,0.7312
410000,3530,2.067,0.585,18.95,326147,274667,162,21625,29894,1379782,855574.8,2200434.8,0.084,0.734,0.086,0.097,66,22.49,15.66,0.11,1.25,2.41,3.70,0.05,0.86,11.90,7.77,0.00,0.00,0.088,0.129,1143,0.184,0.033,0.923,0.001,0.043,457548,333145,3,0.484,0.007,0.006,201030,0.271,2.263,0.039,16.00,219279,109,1.595,0.451,0.784,22073450,1.04,15.14,0.000,0.277,0.000,6.5,18.5,34.0,124.0,51124,0.195,0.00,0.0020,0.067,579,0.697,0.000,0.753,0.321,3.47,5.13,3.76,0.01,0.003,1.02,1.05,1.04,0.720,0.00563,3.27,241.4554,7269.06,82113.8,140456.7,53.321,87.3388,245.206,346.783,0.898,0.252,18.2,19.881,156.992,182,394.0,58.36,9.040,91.245,1592.9,75.664,0.135,2.00,11.2883,39847.6,1.1316,0.4675,14.48,1.557,0.457,1.0000,1.2257
420000,3636,2.057,0.579,18.58,316683,266139,192,20517,29729,1294152,837858.7,2135300.2,0.083,0.733,0.087,0.096,67,22.07,15.11,0.14,1.57,2.33,3.54,0.06,1.06,11.84,7.70,0.00,0.00,0.087,0.124,1140,0.205,0.031,0.936,0.000,0.033,446922,326958,3,0.497,0.002,0.005,201415,0.266,2.108,0.040,15.70,212419,108,1.650,0.464,0.789,21142738,1.04,15.26,0.002,0.280,0.000,7.6,18.5,32.0,128.0,52272,0.199,0.00,0.0019,0.073,590,0.694,0.000,0.748,0.327,3.47,5.14,3.72,0.01,0.003,1.02,1.06,1.04,0.716,0.00523,3.29,234.6085,7139.70,80249.7,140456.7,55.560,85.7683,236.143,313.988,0.921,0.252,17.6,19.032,156.334,193,417.4,60.54,8.773,89.287,1604.0,73.787,0.134,2.00,11.4459,41617.1,1.1357,0.4687,14.38,1.546,0.457,1.0000,1.9017
430000,3666,2.101,0.589,19.43,335798,280849,154,23165,31600,1455129,880852.7,2251738.0,0.082,0.739,0.083,0.096,63,23.04,16.21,0.09,1.12,2.67,4.27,0.04,0.93,11.88,8.19,0.00,0.02,0.096,0.127,1216,0.182,0.040,0.926,0.000,0.035,477130,346211,3,0.520,0.008,0.003,203639,0.263,2.188,0.040,15.70,228983,108,1.547,0.461,0.773,22786154,1.02,15.06,0.002,0.280,0.000,7.8,18.5,32.0,128.0,53797,0.205,0.00,0.0020,0.072,700,0.707,0.000,0.761,0.327,3.51,5.20,3.73,0.01,0.003,1.01,1.03,1.02,0.731,0.00542,3.11,248.2284,7107.82,80663.3,140456.7,49.482,91.4250,251.247,389.461,0.964,0.252,17.9,19.867,157.547,194,486.3,61.72,9.074,95.552,1730.9,78.824,0.135,2.00,11.1109,40732.5,1.0970,0.4684,14.67,1.575,0.455,1.0000,0.4032
440000,3575,2.094,0.609,18.41,328578,275630,159,21467,31413,1329506,867457.4,2219782.2,0.082,0.737,0.085,0.096,65,22.18,15.37,0.10,1.23,2.37,3.63,0.09,1.35,11.91,8.09,0.00,0.00,0.088,0.124,1164,0.199,0.029,0.936,0.000,0.035,473965,342984,3,0.501,0.024,0.007,198021,0.270,2.418,0.041,15.34,222480,109,1.670,0.468,0.790,22438826,1.04,15.18,0.001,0.280,0.000,7.1,18.5,32.0,128.0,51746,0.197,0.00,0.0020,0.057,565,0.708,0.000,0.758,0.338,3.51,5.18,3.75,0.01,0.002,1.03,1.05,1.04,0.729,0.00533,3.24,247.4629,7651.13,80782.7,140456.7,51.353,90.2125,246.716,335.856,0.943,0.242,19.3,19.047,156.966,160,319.9,88.64,8.271,93.906,1690.7,77.627,0.135,2.00,11.3562,40598.4,1.1241,0.4791,14.47,1.541,0.458,1.0000,1.2645
450000,3499,2.115,0.605,18.99,330468,276866,189,22079,31410,1335845,859507.8,2195691.2,0.083,0.734,0.087,0.096,64,22.52,16.94,0.10,1.16,2.47,4.07,0.05,1.25,11.74,8.32,0.00,0.07,0.089,0.126,1241,0.156,0.033,0.934,0.001,0.032,471489,334926,3,0.490,0.021,0.003,217606,0.267,2.430,0.039,15.50,224277,111,1.644,0.459,0.785,22409369,1.04,15.26,0.001,0.293,0.001,7.6,18.5,32.0,126.0,50256,0.192,0.00,0.0021,0.063,648,0.703,0.000,0.757,0.331,3.46,5.12,3.81,0.01,0.003,1.03,1.04,1.04,0.725,0.00543,3.25,243.7030,7413.43,80799.6,140456.7,51.832,89.7727,244.920,342.302,0.936,0.250,18.6,18.989,156.996,166,366.4,82.18,8.495,93.261,1792.4,76.692,0.134,2.00,11.6454,40747.2,1.2202,0.4802,14.36,1.560,0.457,1.0000,0.9924
460000,3439,2.051,0.553,18.08,309580,260161,210,19140,30129,1163821,825217.4,2074067.9,0.081,0.735,0.089,0.096,68,21.67,15.22,0.10,1.23,2.15,3.65,0.09,1.48,11.98,7.97,0.00,0.00,0.081,0.129,1134,0.181,0.036,0.923,0.000,0.041,439796,325635,3,0.517,0.078,0.007,236101,0.262,2.094,0.037,15.44,211112,109,1.782,0.467,0.780,21153914,1.05,15.23,0.001,0.261,0.000,7.6,18.5,30.8,126.0,49242,0.188,0.00,0.0020,0.065,473,0.703,0.000,0.750,0.331,3.46,5.14,3.79,0.00,0.002,1.04,1.06,1.04,0.723,0.00515,3.31,232.2120,6751.73,82203.5,140456.7,56.591,86.3709,231.001,292.366,0.910,0.255,18.8,17.705,156.122,198,447.2,73.45,8.312,88.498,1501.0,72.614,0.135,2.00,11.8139,40628.0,1.2076,0.4855,14.32,1.527,0.458,1.0000,1.1174
470000,3956,2.029,0.648,18.98,320782,267003,265,20405,32592,1227872,850520.9,2131448.0,0.080,0.735,0.088,0.096,65,21.68,15.82,0.09,1.19,2.40,4.02,0.05,1.05,11.43,7.72,0.00,0.00,0.088,0.125,1301,0.146,0.031,0.936,0.000,0.033,461038,340673,4,0.486,0.013,0.005,216270,0.264,2.456,0.044,15.63,223186,110,1.736,0.468,0.789,22487799,1.03,15.44,0.001,0.291,0.000,6.5,18.5,30.0,138.0,55300,0.211,0.00,0.0019,0.058,780,0.710,0.000,0.757,0.336,3.46,5.19,3.76,0.01,0.003,1.02,1.04,1.03,0.731,0.00455,3.20,239.3731,8101.11,74471.7,140456.7,53.343,88.5237,238.107,338.463,0.962,0.231,19.6,18.002,156.616,165,342.6,115.79,8.776,91.668,1889.4,75.449,0.134,2.00,11.5302,45613.5,1.2193,0.4842,13.98,1.555,0.458,1.0000,1.9753
480000,3695,2.053,0.614,19.42,328844,274553,263,21164,33125,1261474,860259.4,2177155.0,0.080,0.737,0.087,0.097,64,21.49,14.84,0.10,1.24,2.31,3.76,0.06,1.13,11.40,7.79,0.00,0.00,0.089,0.129,1233,0.161,0.027,0.939,0.000,0.034,471220,335876,4,0.473,0.025,0.006,197981,0.282,2.426,0.040,15.16,228317,109,1.726,0.464,0.792,23401580,1.04,15.55,0.000,0.271,0.000,7.6,18.5,30.0,132.0,51257,0.196,0.00,0.0020,0.064,604,0.716,0.000,0.760,0.334,3.43,5.11,3.79,0.01,0.002,1.03,1.05,1.04,0.736,0.00494,3.15,246.1249,7599.94,79951.0,140456.7,51.577,91.4151,244.417,332.948,0.923,0.245,17.6,18.246,157.035,184,387.0,87.38,8.420,93.955,1736.7,77.157,0.134,2.00,11.1661,41258.9,1.1930,0.4835,13.87,1.567,0.457,1.0000,0.8903
490000,3653,2.040,0.582,18.98,313410,262162,179,20052,31059,1193785,831198.4,2105227.2,0.078,0.736,0.088,0.098,66,21.81,15.06,0.09,1.26,2.31,3.76,0.06,1.07,11.67,7.69,0.00,0.00,0.085,0.125,1205,0.189,0.028,0.938,0.000,0.035,449047,313875,5,0.488,0.057,0.011,214868,0.265,2.436,0.037,15.33,216422,110,1.763,0.464,0.799,22027487,1.03,15.39,0.001,0.277,0.000,7.6,18.5,31.8,128.0,51627,0.197,0.00,0.0019,0.066,643,0.712,0.000,0.757,0.336,3.44,5.12,3.73,0.01,0.002,1.02,1.04,1.03,0.732,0.00480,3.24,235.3348,7178.68,80743.8,140456.7,55.987,87.1758,233.730,302.989,0.943,0.250,18.6,17.520,156.041,163,339.0,79.31,8.230,89.290,1662.0,73.580,0.135,2.00,11.2549,41114.3,1.1641,0.4859,14.13,1.555,0.456,1.0000,0.7617
500000,3528,2.045,0.545,18.11,310563,261241,269,18416,30762,1124019,835583.5,2095994.6,0.078,0.736,0.088,0.098,67,21.35,15.22,0.09,1.09,2.09,3.70,0.13,1.64,11.94,7.96,0.00,0.00,0.079,0.126,1141,0.207,0.029,0.934,0.000,0.038,447589,320313,8,0.514,0.026,0.028,811105,0.168,2.092,0.036,15.64,214459,110,1.865,0.475,0.786,21831075,1.03,15.40,0.001,0.269,0.000,6.5,18.5,30.0,128.0,50262,0.192,0.00,0.0020,0.065,557,0.708,0.000,0.752,0.340,3.43,5.02,3.81,0.00,0.002,1.02,1.04,1.03,0.727,0.00500,3.32,237.2173,6830.02,81899.3,140456.7,55.453,87.5281,233.592,314.352,0.847,0.253,17.2,17.653,156.084,112,233.9,57.96,8.209,89.421,1513.3,73.592,0.135,2.00,11.5907,40892.0,1.2384,0.4894,14.25,1.530,0.458,1.0000,1.1123
