step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std
280000,2661,2.045,0.734,12.08,214465,198134,0,9894,6890,1360440,626371.9,1336926.1,0.024,0.831,0.063,0.081,113,24.16,14.02,2.31,3.25,2.87,3.22,0.18,1.00,8.68,6.80,0.95,1.10,0.103,0.112,1417,0.072,0.026,0.944,0.000,0.030,241871,190707,2,0.728,0.005,0.102,3654555,0.093,2.239,0.052,21.57,85541,152,0.983,0.254,0.662,12906370,1.98,14.82,0.000,0.540,0.466,8.7,23.4,34.8,143.6,37364,0.143,0.00,0.0027,0.081,419,0.588,0.000,0.706,0.179,3.42,5.40,3.52,0.97,0.469,2.32,1.31,2.17,0.621,0.00787,2.06,116.2041,5832.90,107822.4,140456.7,26.938,62.2607,156.925,257.823,0.978,0.309,22.7,20.935,105.965,679,2047.1,40.55,16.501,61.120,3602.5,43.215,0.134,2.00,5.2080,13858.5,0.7366,0.4829,14.04,1.477,0.286,0.6817,0.0000
290000,2912,1.922,0.750,12.46,304426,265056,2,23586,15531,1774642,928728.1,1974264.4,0.025,0.815,0.072,0.088,83,21.24,12.82,1.98,2.73,2.82,3.58,0.16,0.97,7.32,6.04,0.89,1.11,0.108,0.121,1486,0.070,0.021,0.947,0.001,0.031,468848,386249,2,0.746,0.094,0.092,2393564,0.108,2.267,0.051,18.86,178713,175,1.112,0.271,0.674,24067355,1.89,16.06,0.001,0.523,0.428,6.3,19.7,33.3,144.7,35742,0.136,0.00,0.0044,0.078,483,0.708,0.000,0.813,0.369,3.17,5.10,3.22,0.90,0.430,2.22,1.27,2.05,0.736,0.00765,3.40,180.6608,6189.59,104602.3,140456.7,64.433,125.5723,214.449,301.696,0.937,0.305,20.0,22.263,206.002,605,1785.3,50.52,12.368,129.294,3695.7,78.976,0.134,2.00,5.7399,16714.6,0.9458,0.6063,12.27,1.498,0.248,1.3183,0.0000
300000,2748,2.058,0.667,12.18,207147,191989,0,8396,6926,1287849,621567.1,1297932.0,0.033,0.805,0.075,0.086,117,22.51,11.92,2.07,2.55,2.92,3.48,0.13,1.02,8.72,6.70,0.85,1.08,0.117,0.128,1599,0.052,0.030,0.941,0.001,0.028,237716,177835,2,0.773,0.088,0.066,2536358,0.107,2.113,0.044,20.67,87251,149,1.008,0.254,0.688,12477593,1.89,14.99,0.001,0.535,0.412,8.1,21.6,33.9,126.3,38030,0.145,0.00,0.0026,0.071,372,0.594,0.000,0.707,0.188,3.37,5.30,3.52,0.86,0.416,2.21,1.24,2.05,0.627,0.00706,2.14,115.1883,5775.60,105701.6,140456.7,27.348,62.9088,153.412,240.986,0.927,0.303,18.6,19.400,105.621,506,1312.4,43.20,15.467,61.534,3247.9,43.523,0.135,2.00,6.1548,16913.5,0.8756,0.4902,13.84,1.430,0.185,0.6817,0.0000
310000,3303,1.877,0.719,12.55,310678,267218,1,24625,18279,1708928,930748.6,2040436.1,0.022,0.796,0.072,0.110,84,19.47,11.47,1.84,2.34,2.62,3.20,0.11,1.09,6.93,5.65,0.85,1.05,0.111,0.124,1571,0.066,0.020,0.944,0.000,0.035,501123,422754,2,0.658,0.247,0.043,1644773,0.114,2.352,0.046,16.97,193827,176,1.194,0.290,0.729,24992899,1.86,16.71,0.000,0.535,0.422,6.0,18.5,31.0,108.8,38014,0.145,0.00,0.0041,0.074,435,0.722,0.000,0.838,0.395,3.04,4.87,3.08,0.86,0.424,2.18,1.24,2.05,0.749,0.00625,3.47,189.8363,6762.73,102552.4,140456.7,66.500,125.0461,217.982,293.280,0.947,0.299,20.5,20.659,205.527,476,1138.3,52.97,10.056,129.055,3338.4,81.414,0.134,2.00,5.6351,18612.8,1.0129,0.6359,11.51,1.476,0.183,1.3183,0.0000
320000,2688,2.025,0.668,12.49,197370,182909,0,7920,7156,1194257,616087.1,1263862.4,0.027,0.808,0.075,0.090,117,22.03,11.05,2.02,2.45,2.86,3.09,0.10,0.72,8.36,5.94,0.88,1.05,0.117,0.120,1409,0.134,0.032,0.949,0.000,0.019,234835,198259,2,0.922,0.003,0.044,1798468,0.106,2.200,0.045,19.24,90064,158,1.058,0.264,0.697,12604185,1.88,15.40,0.000,0.534,0.443,8.6,21.4,31.4,109.4,35843,0.137,0.00,0.0027,0.081,338,0.609,0.000,0.729,0.208,3.36,5.25,3.34,0.88,0.445,2.21,1.20,2.07,0.640,0.00692,2.10,113.3539,5712.41,106069.6,140456.7,27.550,63.7950,149.247,228.457,0.931,0.307,17.5,18.593,105.532,471,1232.7,37.26,13.843,62.795,3419.3,44.353,0.135,2.00,6.2474,16792.9,0.8897,0.5176,13.33,1.448,0.139,0.6817,0.0000
330000,2987,1.919,0.739,12.52,298405,256964,0,22347,18795,1583860,935705.2,2058289.4,0.020,0.786,0.091,0.104,85,19.88,11.68,1.85,2.38,2.46,3.09,0.07,0.70,7.77,6.28,0.80,1.05,0.105,0.126,1525,0.084,0.024,0.946,0.000,0.029,510466,465718,2,0.899,0.012,0.033,1039529,0.105,2.500,0.051,15.84,197627,191,1.300,0.275,0.702,25000216,1.83,16.30,0.000,0.491,0.393,6.2,19.6,30.1,117.8,36270,0.138,0.00,0.0040,0.071,354,0.739,0.000,0.861,0.428,3.12,4.95,3.20,0.80,0.394,2.15,1.21,2.00,0.764,0.00638,3.31,196.1952,6847.20,102689.7,140456.7,67.359,125.9299,216.542,282.322,0.948,0.297,17.6,19.056,205.046,478,1320.2,46.96,9.022,129.488,3411.0,82.908,0.135,2.00,6.2694,18726.7,1.0466,0.6665,12.14,1.436,0.149,1.3183,0.0000
340000,2901,1.973,0.653,12.41,195066,180260,0,7699,7193,1139753,612613.1,1259235.0,0.027,0.800,0.085,0.088,119,21.54,11.65,2.03,2.47,3.06,3.32,0.10,0.80,7.84,6.05,0.94,1.08,0.126,0.128,1495,0.101,0.031,0.941,0.000,0.027,236011,202921,2,0.899,0.003,0.047,1684892,0.107,2.188,0.040,18.47,93230,158,1.105,0.270,0.704,12764636,1.90,15.65,0.000,0.525,0.462,7.6,21.0,31.6,144.1,37777,0.144,0.00,0.0027,0.067,405,0.623,0.000,0.738,0.219,3.27,5.22,3.29,0.95,0.466,2.22,1.22,2.07,0.652,0.00614,2.04,114.5780,5806.78,105939.6,140456.7,28.283,63.8861,148.334,228.117,0.939,0.305,20.3,17.805,105.627,411,939.2,47.85,13.332,62.898,3336.8,44.677,0.134,2.00,5.7971,16817.3,0.8681,0.5299,13.02,1.444,0.154,0.6817,0.0000
350000,3027,1.977,0.725,12.39,290966,251341,0,21656,17843,1584454,928874.4,2008958.4,0.020,0.787,0.088,0.106,85,20.40,11.01,1.88,2.11,2.77,3.37,0.09,0.61,7.72,6.19,0.87,1.09,0.113,0.130,1504,0.103,0.020,0.950,0.000,0.030,496870,450865,3,0.910,0.000,0.049,1120281,0.115,2.454,0.048,15.84,202290,188,1.268,0.278,0.712,24122387,1.86,16.13,0.000,0.523,0.422,7.0,19.8,30.2,109.5,37700,0.144,0.00,0.0040,0.073,361,0.733,0.000,0.855,0.427,3.18,5.05,3.19,0.88,0.425,2.18,1.20,2.06,0.759,0.00633,3.21,190.8818,6700.30,102788.3,140456.7,66.814,126.5023,211.754,281.583,0.949,0.300,18.0,19.153,205.543,432,1036.4,55.99,9.089,130.132,3574.6,82.060,0.135,2.00,6.1284,18550.8,0.9799,0.6553,12.45,1.439,0.150,1.3183,0.0000
360000,2577,2.058,0.685,12.11,188544,175235,0,6988,6771,1123286,608323.4,1220988.1,0.027,0.795,0.088,0.090,118,22.21,12.14,2.07,2.61,2.91,3.20,0.14,0.93,8.58,6.88,0.91,1.08,0.117,0.121,1436,0.096,0.025,0.946,0.001,0.028,226917,196196,2,0.867,0.002,0.063,1811569,0.106,2.343,0.044,18.63,90213,153,1.087,0.277,0.673,12231232,1.91,15.27,0.002,0.530,0.450,7.9,21.5,33.6,134.8,35299,0.135,0.00,0.0028,0.078,342,0.619,0.000,0.741,0.217,3.36,5.25,3.42,0.92,0.454,2.22,1.22,2.11,0.648,0.00680,1.98,111.8759,5498.84,106228.7,140456.7,28.159,64.3644,145.089,226.738,0.932,0.308,18.4,17.526,105.986,556,1482.9,48.56,13.608,62.913,3671.3,44.029,0.135,2.00,6.4173,16537.4,0.8947,0.5227,13.70,1.415,0.173,0.6817,0.0000
370000,3434,1.942,0.730,12.60,296620,256525,2,21306,17930,1590852,921121.1,2019418.2,0.023,0.773,0.094,0.110,86,19.60,10.95,1.87,2.10,2.70,3.14,0.09,0.69,7.14,5.77,0.90,1.05,0.117,0.125,1621,0.095,0.030,0.934,0.001,0.035,500737,448674,2,0.880,0.031,0.055,1645123,0.115,2.326,0.049,15.68,196871,188,1.269,0.282,0.720,24198994,1.87,16.63,0.000,0.520,0.456,6.0,19.1,30.1,121.9,40524,0.155,0.00,0.0038,0.062,466,0.735,0.000,0.854,0.421,3.08,4.93,3.06,0.91,0.458,2.21,1.20,2.04,0.761,0.00547,3.36,192.2921,7071.58,100786.8,140456.7,68.279,125.0261,214.146,279.462,0.932,0.293,21.3,18.778,204.720,469,1199.7,48.18,8.869,128.666,3090.9,81.751,0.135,2.00,5.7300,19676.8,0.9868,0.6568,11.80,1.454,0.151,1.3183,0.0000
380000,2626,2.032,0.701,12.50,193253,179543,0,7511,7007,1145189,609608.2,1249036.4,0.028,0.793,0.090,0.088,119,22.31,11.01,2.17,2.29,3.10,3.30,0.07,0.43,7.99,5.83,0.96,1.05,0.123,0.122,1275,0.151,0.030,0.943,0.001,0.027,233520,200453,2,0.920,0.006,0.039,1750052,0.106,2.344,0.044,18.29,92019,156,1.091,0.281,0.684,12482947,1.99,15.53,0.000,0.527,0.482,9.0,22.4,31.2,146.2,34976,0.133,0.00,0.0029,0.069,348,0.619,0.000,0.741,0.218,3.36,5.26,3.30,0.97,0.484,2.34,1.23,2.21,0.648,0.00673,2.04,113.3939,5849.23,107041.1,140456.7,27.696,64.8940,147.104,223.986,0.943,0.309,19.1,17.682,105.607,593,1426.7,51.37,12.964,63.663,3622.9,44.531,0.134,2.00,5.8655,15402.9,0.8395,0.5291,13.32,1.447,0.139,0.6817,0.0000
390000,3343,1.932,0.776,12.60,300021,256635,1,23274,19394,1589284,936617.1,2057377.1,0.022,0.776,0.092,0.110,85,19.37,12.22,1.88,2.55,2.61,3.21,0.05,0.61,7.03,5.12,0.84,1.07,0.108,0.126,1627,0.090,0.020,0.951,0.000,0.029,515549,472459,3,0.888,0.040,0.025,1065879,0.119,2.648,0.051,15.70,202965,187,1.295,0.282,0.755,24659606,1.84,16.67,0.000,0.519,0.416,5.7,18.5,30.1,166.8,38681,0.148,0.00,0.0040,0.061,391,0.736,0.000,0.862,0.430,3.08,4.85,3.09,0.85,0.418,2.16,1.21,2.02,0.762,0.00571,3.19,195.7786,7383.67,99963.9,140456.7,66.875,126.1431,216.192,286.654,0.936,0.292,19.2,19.073,205.693,528,1356.6,56.39,9.108,130.225,3410.2,83.360,0.135,2.00,5.9853,20008.7,1.0633,0.6670,11.57,1.446,0.136,1.3183,0.0000
400000,2782,2.058,0.663,12.19,194895,180179,0,7617,7660,1153583,615377.2,1277125.8,0.025,0.801,0.086,0.088,118,22.24,11.58,2.04,2.56,3.10,3.39,0.16,1.02,8.50,6.47,0.95,1.14,0.126,0.131,1535,0.093,0.026,0.950,0.001,0.023,240104,211738,2,0.866,0.008,0.065,1680594,0.103,2.198,0.044,18.46,93723,159,1.107,0.268,0.695,12961699,1.90,15.15,0.001,0.519,0.448,8.2,21.6,32.6,133.9,38362,0.146,0.00,0.0026,0.065,372,0.626,0.000,0.754,0.229,3.36,5.23,3.50,0.96,0.450,2.20,1.22,2.09,0.655,0.00642,2.06,115.7322,5798.31,106748.3,140456.7,27.598,64.8580,149.368,223.431,0.901,0.308,19.5,17.854,105.216,407,1003.8,41.06,13.132,63.576,3441.0,44.995,0.135,2.00,5.7028,15865.3,0.8169,0.5357,13.79,1.418,0.163,0.6817,0.0000
410000,3299,1.865,0.707,12.51,290786,253283,5,19232,17749,1500653,925101.7,1977873.9,0.019,0.771,0.098,0.113,87,18.77,10.90,1.75,2.05,2.39,2.95,0.11,0.68,7.07,6.20,0.91,1.06,0.108,0.120,1505,0.080,0.023,0.945,0.001,0.031,494866,445045,2,0.865,0.049,0.057,1370859,0.102,2.515,0.044,15.55,189118,195,1.318,0.275,0.734,24072671,1.83,16.79,0.000,0.513,0.452,6.3,18.4,30.1,134.3,37346,0.142,0.00,0.0040,0.061,404,0.733,0.000,0.873,0.425,3.02,5.00,2.95,0.91,0.453,2.24,1.20,1.95,0.758,0.00563,3.22,191.5770,6798.72,100448.5,140456.7,66.541,127.0203,212.555,284.755,0.889,0.295,18.3,18.582,204.595,329,700.7,88.78,8.674,130.679,3440.8,82.170,0.135,2.00,6.3717,21020.2,1.1661,0.6752,11.32,1.463,0.156,1.3183,0.0000
420000,2788,2.020,0.676,12.41,191544,178227,0,6839,6989,1126954,612355.9,1253001.8,0.025,0.796,0.092,0.088,120,22.16,11.56,2.03,2.27,3.13,3.43,0.13,0.67,8.22,6.46,0.95,1.11,0.128,0.130,1537,0.117,0.031,0.941,0.000,0.028,233914,202579,2,0.904,0.004,0.061,1787068,0.095,2.196,0.044,18.62,90862,164,1.112,0.261,0.698,12595824,1.91,15.40,0.001,0.539,0.461,8.1,21.5,33.3,131.3,37670,0.144,0.00,0.0027,0.077,359,0.619,0.000,0.768,0.224,3.37,5.25,3.40,0.96,0.464,2.23,1.21,2.09,0.649,0.00640,2.12,114.1402,5969.94,105638.7,140456.7,27.773,64.4718,147.846,215.544,0.933,0.305,19.3,17.846,104.885,421,1072.4,40.13,12.800,63.178,3409.1,44.525,0.135,2.00,6.0459,16856.0,0.8672,0.5351,13.51,1.440,0.150,0.6817,0.0000
430000,3304,1.885,0.698,12.63,297863,257397,2,21192,18756,1614753,927264.9,2043019.9,0.022,0.780,0.090,0.109,87,19.05,11.14,1.74,2.30,2.49,3.12,0.05,0.33,7.21,5.48,0.82,1.07,0.107,0.125,1638,0.075,0.025,0.949,0.001,0.025,505151,462181,2,0.904,0.012,0.036,1197063,0.097,2.305,0.045,15.58,192490,189,1.265,0.280,0.730,24349387,1.79,16.66,0.000,0.528,0.403,6.1,18.0,30.1,126.1,37971,0.145,0.00,0.0039,0.071,386,0.731,0.000,0.864,0.423,3.06,4.93,3.08,0.84,0.404,2.13,1.19,1.93,0.757,0.00582,3.45,193.5958,6672.98,101537.8,140456.7,67.420,125.4798,215.250,278.316,0.922,0.295,17.9,19.235,204.229,415,957.6,44.13,8.446,129.546,3170.2,82.425,0.135,2.00,6.0456,19974.7,1.0628,0.6521,11.49,1.452,0.152,1.3183,0.0000
440000,2568,2.055,0.659,12.40,197643,182541,1,8054,7783,1171246,617630.3,1284299.5,0.026,0.809,0.076,0.088,124,22.63,12.30,2.19,2.70,3.02,3.44,0.11,1.09,8.40,6.32,0.92,1.12,0.118,0.124,1403,0.150,0.026,0.943,0.000,0.030,240776,211395,2,0.903,0.006,0.041,1279305,0.095,2.335,0.041,18.61,95797,158,1.097,0.273,0.676,13152907,1.95,15.25,0.000,0.516,0.449,8.0,21.8,33.5,124.9,35215,0.134,0.00,0.0029,0.073,340,0.624,0.000,0.755,0.222,3.42,5.29,3.42,0.94,0.452,2.28,1.24,2.15,0.653,0.00710,2.14,115.5660,5484.61,106489.4,140456.7,27.441,64.3766,150.359,223.600,0.909,0.308,17.3,18.226,104.921,500,1199.4,46.58,12.775,63.499,3521.2,45.024,0.135,2.00,6.5069,16709.6,0.9083,0.5334,13.71,1.431,0.148,0.6817,0.0000
450000,3006,1.946,0.734,12.92,294393,251688,1,23469,18797,1591699,930054.2,2046000.1,0.023,0.776,0.091,0.110,90,20.20,12.08,1.72,2.53,2.62,3.27,0.05,0.75,7.74,5.92,0.77,1.06,0.108,0.127,1465,0.096,0.025,0.947,0.001,0.027,513792,470662,2,0.953,0.030,0.006,507108,0.118,2.435,0.050,15.71,196029,189,1.285,0.273,0.685,24002576,1.76,16.34,0.000,0.505,0.374,6.2,18.7,31.7,136.8,36463,0.139,0.00,0.0040,0.069,387,0.731,0.000,0.862,0.438,3.14,4.87,3.22,0.78,0.375,2.03,1.18,1.93,0.757,0.00641,3.09,193.3173,6669.17,101845.2,140456.7,67.051,126.1209,212.957,288.149,0.946,0.296,16.8,19.261,206.155,574,1528.3,39.40,9.379,130.134,3326.5,82.559,0.135,2.00,6.4907,19511.1,1.0848,0.6657,12.13,1.471,0.101,1.3183,0.0000
460000,2808,2.026,0.696,12.76,183628,167925,0,8347,7554,1052927,604667.1,1196899.0,0.024,0.804,0.084,0.088,125,22.51,11.48,2.15,2.43,3.10,3.41,0.02,0.40,8.09,6.51,0.93,1.07,0.123,0.126,1509,0.136,0.027,0.943,0.001,0.029,225319,204249,2,0.967,0.004,0.008,115380,0.144,2.263,0.046,18.34,92569,155,1.137,0.278,0.672,12302641,1.96,15.35,0.000,0.524,0.460,8.4,22.5,33.7,112.6,37514,0.143,0.00,0.0027,0.068,360,0.623,0.000,0.729,0.229,3.38,5.31,3.38,0.95,0.464,2.30,1.23,2.17,0.651,0.00614,1.79,109.8947,5946.95,105848.6,140456.7,28.777,64.2709,141.494,231.813,0.947,0.306,19.6,17.248,106.700,575,1496.7,36.43,14.062,62.774,3381.5,43.909,0.134,2.00,5.7830,16238.5,0.8353,0.5505,13.36,1.464,0.103,0.6817,0.0000
470000,3168,1.857,0.776,13.30,288916,249058,2,21549,17947,1542896,924361.8,1945781.6,0.019,0.787,0.087,0.107,89,19.24,11.16,1.90,2.29,2.67,3.19,0.02,0.56,6.37,4.80,0.95,1.06,0.116,0.122,1507,0.066,0.022,0.952,0.001,0.025,484581,440536,1,0.985,0.015,0.005,163905,0.167,2.502,0.052,16.31,195295,183,1.261,0.279,0.721,23991833,1.89,16.96,0.000,0.557,0.472,6.4,18.3,30.1,148.0,34730,0.132,0.00,0.0046,0.070,413,0.730,0.000,0.849,0.416,3.02,5.03,2.89,0.95,0.473,2.29,1.20,2.06,0.755,0.00602,2.75,185.5155,6937.99,102899.0,140456.7,66.916,126.9674,208.611,286.365,0.960,0.299,20.2,19.068,207.808,628,1682.1,47.04,10.768,130.015,3560.1,81.104,0.135,2.00,5.5934,17719.7,1.0086,0.6679,10.96,1.505,0.082,1.3183,0.0000
480000,2521,2.039,0.715,12.94,184129,169516,0,8132,7128,1037289,598560.8,1143771.6,0.022,0.813,0.078,0.086,124,21.52,12.00,2.14,2.53,2.92,3.22,0.02,0.56,7.56,5.79,0.94,1.10,0.121,0.122,1347,0.076,0.023,0.949,0.001,0.027,216104,179946,1,0.990,0.010,0.003,105570,0.141,2.214,0.050,18.67,95775,155,1.103,0.272,0.652,12232555,1.94,15.80,0.001,0.530,0.459,7.9,21.0,32.3,146.8,31850,0.121,0.00,0.0031,0.072,281,0.610,0.000,0.718,0.196,3.21,5.16,3.25,0.95,0.461,2.29,1.23,2.12,0.638,0.00682,1.74,104.2483,5820.73,106913.4,140456.7,28.775,64.3734,138.208,235.133,0.957,0.309,16.8,17.205,106.886,646,1880.7,39.99,14.697,62.512,3381.2,42.914,0.134,2.00,6.1803,15580.6,0.9589,0.5508,12.63,1.463,0.082,0.6817,0.0000
490000,2700,2.006,0.807,12.96,279001,241240,1,20817,16764,1528949,916783.5,1894721.1,0.019,0.779,0.091,0.112,92,20.63,11.58,2.01,2.20,2.86,3.21,0.01,0.36,7.16,5.58,0.95,1.10,0.113,0.119,1339,0.107,0.020,0.951,0.001,0.027,473147,418787,1,0.944,0.056,0.003,169760,0.167,2.513,0.059,15.86,192050,189,1.239,0.276,0.690,22940419,1.91,16.37,0.000,0.532,0.461,6.0,20.5,31.6,104.8,32526,0.124,0.00,0.0047,0.070,266,0.732,0.000,0.867,0.422,3.15,4.99,3.15,0.96,0.465,2.24,1.20,2.11,0.757,0.00689,2.55,180.8743,6726.77,103030.6,140456.7,67.726,126.7290,202.539,288.098,0.964,0.298,17.8,18.598,208.624,815,2617.5,59.78,10.835,129.859,3396.9,80.479,0.134,2.00,6.5401,17658.2,1.1168,0.6568,12.05,1.470,0.085,1.3183,0.0000
500000,2540,2.027,0.708,13.09,171987,158512,0,6916,6719,1008638,591154.4,1095854.1,0.023,0.809,0.076,0.092,127,22.84,12.07,2.35,2.75,3.21,3.39,0.05,0.66,7.71,5.72,1.01,1.12,0.127,0.127,1325,0.122,0.021,0.952,0.000,0.028,205357,173910,1,0.998,0.002,0.008,125534,0.150,2.412,0.047,18.16,86800,159,1.086,0.268,0.654,11436460,2.03,15.43,0.000,0.535,0.493,9.0,22.3,33.4,142.8,33817,0.129,0.00,0.0030,0.076,311,0.614,0.000,0.734,0.209,3.37,5.26,3.34,1.02,0.494,2.39,1.25,2.26,0.642,0.00663,1.59,100.6769,5561.83,106333.9,140456.7,29.469,64.1349,132.634,236.454,0.949,0.306,18.0,16.829,107.391,660,1806.3,44.90,14.914,62.474,3685.8,42.392,0.136,2.00,6.3764,16196.1,0.8965,0.5418,13.31,1.467,0.068,0.6817,0.0000
