step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std
280000,2078,3.016,0.648,13.26,208010,164238,1,38799,4918,1983105,936281.1,1988708.9,0.014,0.702,0.139,0.146,89,39.09,45.60,0.13,1.27,4.77,9.88,0.66,2.43,19.13,14.75,0.01,0.26,0.054,0.116,781,0.194,0.050,0.931,0.000,0.019,321337,260745,8,0.746,0.052,0.180,2571247,0.159,2.366,0.048,16.47,109823,103,1.003,0.385,0.667,11060975,1.04,10.38,0.173,0.306,0.003,7.2,15.6,128.0,140.0,51324,0.196,0.00,0.0024,0.077,483,0.633,0.001,0.780,0.388,4.22,5.56,5.28,0.04,0.010,1.04,1.05,1.04,0.667,0.01385,2.69,196.9001,7373.31,99590.4,139958.7,43.988,88.2417,203.331,469.709,0.914,0.315,27.5,28.776,156.271,276,655.2,39.58,11.097,100.692,2220.7,80.204,0.134,2.00,10.5032,21825.6,0.6168,0.3801,24.70,1.291,0.416,1.0000,1.2745
290000,1959,3.218,0.592,14.18,204492,162204,0,37595,4812,1935328,924724.5,1968887.8,0.015,0.700,0.140,0.144,91,43.83,48.30,0.12,1.32,5.48,10.95,0.55,2.36,20.94,15.52,0.02,0.36,0.058,0.120,759,0.177,0.051,0.933,0.000,0.017,315101,257485,3,0.704,0.018,0.149,2742800,0.162,2.297,0.043,16.24,109404,105,1.017,0.375,0.670,10886954,1.03,9.55,0.209,0.299,0.006,7.3,15.8,128.0,156.0,53055,0.202,0.00,0.0023,0.085,475,0.632,0.001,0.784,0.387,4.42,5.78,5.48,0.03,0.008,1.02,1.04,1.03,0.666,0.01443,2.60,195.2142,6612.40,99711.1,139958.7,45.959,87.0140,200.764,452.739,0.951,0.291,32.2,28.276,156.459,225,616.7,52.83,10.950,99.035,2086.1,79.138,0.136,2.00,11.4803,22489.9,0.6073,0.3820,27.08,1.320,0.443,1.0000,0.7964
300000,2032,3.186,0.638,13.80,207403,162516,1,40142,4671,2075874,951252.2,2022716.5,0.016,0.701,0.139,0.144,86,43.62,48.29,0.13,1.24,5.48,10.85,0.51,2.42,20.68,15.52,0.04,0.50,0.060,0.121,777,0.161,0.047,0.932,0.000,0.021,321660,260267,4,0.717,0.046,0.123,2263017,0.162,2.390,0.046,16.08,112816,103,0.974,0.385,0.640,10943790,1.02,9.63,0.205,0.312,0.009,7.2,15.6,128.0,166.0,54442,0.208,0.00,0.0023,0.081,549,0.629,0.001,0.784,0.390,4.49,5.80,5.43,0.06,0.011,1.03,1.02,1.02,0.665,0.01446,2.47,198.3543,7076.73,98412.8,139958.7,42.648,89.2032,204.244,547.178,0.971,0.299,33.2,29.387,156.843,312,759.6,45.00,11.206,102.644,2255.1,81.983,0.135,2.00,11.2235,22806.1,0.6039,0.3758,26.79,1.321,0.429,1.0000,0.8983
310000,2238,2.937,0.604,12.56,208703,166972,0,36615,4910,1875756,923689.5,1988368.1,0.016,0.694,0.141,0.149,91,37.62,44.56,0.13,1.36,4.24,9.90,0.44,2.45,19.40,14.28,0.02,0.32,0.043,0.103,713,0.238,0.049,0.935,0.000,0.015,322887,264630,2,0.768,0.009,0.126,2081477,0.166,2.414,0.042,15.92,111356,105,1.060,0.380,0.673,11125819,1.03,10.29,0.157,0.293,0.005,6.4,15.6,128.0,160.0,54187,0.207,0.00,0.0021,0.075,524,0.633,0.000,0.788,0.389,4.20,5.54,5.35,0.03,0.006,1.04,1.04,1.03,0.665,0.01228,2.73,199.5721,6830.11,97241.9,139958.7,45.945,87.5538,202.979,403.937,0.954,0.298,29.1,27.491,156.041,267,706.0,58.72,10.241,99.240,2013.3,79.533,0.136,2.00,10.9629,24534.9,0.6312,0.3872,24.21,1.255,0.412,1.0000,1.0508
320000,1975,3.372,0.625,14.96,212431,167221,1,40498,4974,2102891,955754.2,2062027.1,0.016,0.700,0.139,0.145,89,45.84,49.34,0.23,1.88,5.82,11.18,0.42,1.91,21.05,16.20,0.05,0.56,0.059,0.115,772,0.150,0.046,0.931,0.000,0.023,328792,266767,3,0.677,0.076,0.136,2472281,0.162,2.302,0.046,16.48,114575,104,0.981,0.380,0.660,11224505,1.07,9.57,0.213,0.329,0.009,6.5,16.6,128.0,206.0,54359,0.207,0.00,0.0023,0.082,458,0.631,0.001,0.784,0.388,4.47,5.76,5.49,0.06,0.010,1.07,1.09,1.06,0.667,0.01513,2.49,201.3564,6998.04,98007.8,139958.7,42.491,89.0469,208.140,518.948,0.972,0.297,30.3,29.886,157.359,303,784.6,61.44,11.342,102.381,2069.1,82.238,0.134,2.00,11.7485,23203.4,0.6377,0.3786,27.52,1.343,0.455,1.0000,1.6134
330000,2124,2.758,0.590,12.57,200456,159165,0,36600,4542,1946512,926370.2,1961032.4,0.016,0.704,0.140,0.140,90,35.88,43.82,0.12,1.15,3.97,9.05,0.60,2.27,18.50,14.16,0.02,0.31,0.044,0.105,695,0.117,0.046,0.932,0.000,0.023,312377,253611,4,0.779,0.018,0.177,3028468,0.163,2.237,0.042,15.82,109557,105,1.007,0.374,0.674,10815335,1.03,10.96,0.144,0.280,0.005,6.2,15.6,128.0,164.0,49260,0.188,0.00,0.0024,0.059,437,0.636,0.001,0.785,0.393,4.15,5.49,5.06,0.02,0.006,1.03,1.04,1.03,0.670,0.01335,2.63,195.5711,6653.41,101874.2,139958.7,44.633,88.6187,200.127,465.687,0.884,0.317,23.4,28.346,156.077,243,588.9,46.36,10.843,100.756,1999.6,79.742,0.136,2.00,9.8955,21018.1,0.6443,0.3769,23.19,1.257,0.398,1.0000,1.5301
340000,2055,3.140,0.602,14.17,202690,160011,0,37815,4933,1900947,916858.6,1940355.2,0.015,0.696,0.148,0.141,91,42.59,48.20,0.19,1.46,5.07,10.43,0.47,1.87,20.45,15.99,0.02,0.27,0.053,0.112,765,0.096,0.053,0.924,0.000,0.023,313258,254155,3,0.717,0.035,0.137,2742028,0.160,2.217,0.044,16.24,112428,106,1.021,0.381,0.631,10649498,1.06,10.05,0.196,0.308,0.005,7.1,15.6,128.0,146.0,53781,0.205,0.00,0.0022,0.078,495,0.623,0.001,0.784,0.389,4.36,5.71,5.30,0.03,0.008,1.04,1.07,1.06,0.657,0.01347,2.69,192.9325,6880.10,98777.7,139958.7,46.872,86.2927,197.499,429.953,0.936,0.321,33.2,27.671,155.618,253,642.1,39.60,10.494,98.036,1925.7,78.346,0.134,2.00,11.2321,23081.9,0.6106,0.3839,26.17,1.305,0.438,1.0000,1.6796
350000,2068,3.074,0.619,13.58,210621,165912,0,40126,4570,2044475,960278.3,2025444.9,0.014,0.698,0.146,0.142,88,42.11,46.89,0.31,1.98,5.27,10.35,0.42,1.75,20.43,15.04,0.02,0.30,0.064,0.132,858,0.086,0.048,0.922,0.000,0.030,319866,258324,2,0.724,0.022,0.143,2327902,0.162,2.378,0.044,16.37,114879,103,0.991,0.382,0.648,10947568,1.09,9.76,0.189,0.304,0.005,7.9,16.6,128.0,202.0,54652,0.208,0.00,0.0023,0.070,511,0.623,0.001,0.781,0.378,4.42,5.75,5.40,0.02,0.007,1.09,1.12,1.09,0.658,0.01436,2.52,200.5571,7002.78,97937.3,139958.7,41.457,90.0855,207.434,530.671,0.938,0.332,28.3,29.690,157.204,228,554.0,51.25,11.379,103.485,2160.3,82.691,0.137,1.99,11.4829,23746.6,0.6212,0.3761,26.43,1.287,0.430,1.0000,1.4463
360000,2093,3.026,0.596,13.34,205757,162934,0,38278,4520,1928031,940269.8,1975911.2,0.015,0.685,0.158,0.142,90,39.81,45.58,0.06,0.97,4.80,10.49,0.67,2.36,20.02,14.62,0.01,0.22,0.051,0.112,761,0.141,0.048,0.936,0.000,0.015,316032,251181,2,0.747,0.100,0.186,3093801,0.162,2.229,0.044,15.88,113826,104,1.025,0.386,0.643,10549240,1.02,10.13,0.180,0.273,0.002,7.3,16.6,128.0,178.0,53487,0.204,0.00,0.0022,0.073,503,0.621,0.001,0.783,0.385,4.25,5.65,5.31,0.01,0.002,1.02,1.02,1.01,0.654,0.01337,2.60,198.8623,6743.86,99302.2,139958.7,43.305,90.1020,202.315,438.593,0.937,0.298,28.5,27.974,156.185,269,655.1,42.61,10.586,102.058,1942.0,81.159,0.135,2.00,10.9241,22864.1,0.6145,0.3802,25.56,1.278,0.422,1.0000,1.1037
370000,2151,2.932,0.543,13.27,209863,164834,0,40093,4878,1950396,927168.4,1969092.6,0.015,0.692,0.149,0.144,90,39.26,46.13,0.20,1.81,4.70,10.06,0.45,1.75,19.50,14.83,0.02,0.28,0.050,0.109,827,0.121,0.050,0.933,0.000,0.017,318484,255235,3,0.750,0.107,0.162,3036804,0.159,2.021,0.040,16.29,111078,103,1.010,0.385,0.652,10672617,1.05,10.42,0.177,0.311,0.006,7.0,15.6,128.0,174.0,53445,0.204,0.00,0.0022,0.074,488,0.616,0.001,0.783,0.378,4.23,5.53,5.30,0.03,0.009,1.05,1.05,1.04,0.650,0.01345,2.67,194.4882,5839.88,100246.9,139958.7,45.157,87.1782,202.197,401.939,0.945,0.310,31.0,28.929,156.179,264,654.8,44.17,10.880,99.724,2004.6,79.458,0.135,2.00,10.5951,22790.0,0.6070,0.3834,24.85,1.272,0.423,1.0000,0.8967
380000,2073,3.004,0.680,13.00,208240,164147,0,39283,4888,1961034,944122.4,1999120.2,0.017,0.691,0.147,0.144,88,39.09,44.97,0.20,1.58,5.08,11.03,0.85,3.09,19.12,14.02,0.02,0.31,0.053,0.115,818,0.131,0.044,0.938,0.000,0.018,326068,260944,3,0.756,0.075,0.221,3894761,0.161,2.533,0.048,16.23,113467,105,1.019,0.381,0.661,10870726,1.05,10.02,0.166,0.329,0.005,6.4,16.6,128.0,198.0,52364,0.200,0.00,0.0024,0.083,418,0.625,0.001,0.789,0.395,4.36,5.66,5.38,0.02,0.006,1.06,1.07,1.06,0.660,0.01414,2.69,198.0228,7927.92,98197.6,139958.7,42.995,88.6268,204.326,490.224,0.900,0.312,26.0,29.321,155.995,242,638.7,50.35,10.822,101.926,2154.4,81.221,0.135,2.00,10.9727,22746.5,0.6419,0.3859,25.26,1.270,0.416,1.0000,1.1347
390000,2146,2.868,0.608,12.13,209607,164852,0,39725,4957,1976424,949590.8,2029345.1,0.018,0.690,0.146,0.145,88,36.49,43.42,0.18,1.71,4.32,9.74,0.59,2.20,18.89,13.55,0.01,0.21,0.048,0.109,716,0.191,0.053,0.926,0.000,0.021,328447,262768,5,0.787,0.028,0.186,3093089,0.164,2.343,0.042,16.07,116250,105,1.027,0.375,0.644,11032282,1.05,10.43,0.153,0.268,0.004,7.3,16.0,128.0,148.0,51468,0.196,0.00,0.0023,0.062,431,0.634,0.001,0.790,0.395,4.17,5.55,5.28,0.01,0.004,1.05,1.06,1.04,0.668,0.01361,2.56,201.0794,6724.26,99399.6,139958.7,42.447,89.7488,206.366,497.289,0.939,0.309,24.9,29.201,156.530,298,852.1,51.82,10.961,102.761,1961.7,81.934,0.135,2.00,10.6499,22854.6,0.6143,0.3854,23.98,1.237,0.400,1.0000,0.5629
400000,1859,3.261,0.624,15.71,199255,159331,1,35638,4572,1746891,901171.2,1843062.9,0.014,0.690,0.147,0.149,90,45.58,49.63,0.17,2.16,7.66,13.65,0.40,1.90,19.21,13.93,0.02,0.30,0.080,0.141,767,0.189,0.034,0.944,0.000,0.023,302949,246306,9,0.679,0.148,0.109,2589998,0.168,2.300,0.047,15.88,106364,104,1.055,0.387,0.691,10265887,1.04,9.68,0.222,0.315,0.005,7.4,15.6,128.0,232.0,51020,0.195,0.00,0.0025,0.077,487,0.623,0.001,0.768,0.380,4.34,5.75,5.44,0.02,0.007,1.04,1.04,1.05,0.655,0.01387,2.84,189.3194,6973.31,99379.0,139958.7,47.791,87.4311,191.825,403.885,0.913,0.274,26.5,25.776,155.387,244,584.5,49.56,10.086,97.329,2211.0,77.016,0.134,2.00,12.1448,22577.2,0.6314,0.3846,27.44,1.344,0.446,1.0000,1.1479
410000,1958,3.184,0.622,14.97,194288,156810,2,32733,4644,1579305,881031.1,1770495.5,0.014,0.676,0.157,0.153,93,41.50,47.93,0.04,0.74,6.29,11.65,0.36,1.79,19.14,13.75,0.00,0.14,0.066,0.123,781,0.112,0.053,0.931,0.000,0.016,296309,241984,8,0.724,0.153,0.098,2264018,0.164,2.635,0.042,15.55,107145,108,1.121,0.380,0.674,9980240,1.01,10.15,0.201,0.278,0.002,6.8,15.6,128.0,184.0,50589,0.193,0.00,0.0024,0.076,359,0.626,0.001,0.763,0.383,4.19,5.73,5.25,0.01,0.004,1.00,1.01,1.01,0.655,0.01188,2.80,186.5719,7227.38,97617.0,139958.7,49.744,87.8692,185.556,393.598,0.909,0.300,22.9,23.256,154.682,235,595.2,62.16,9.873,95.751,1958.2,75.299,0.135,2.00,12.3975,24274.4,0.6592,0.3958,25.84,1.286,0.437,1.0000,0.8729
420000,2007,2.958,0.624,13.97,188825,155476,3,28803,4494,1393712,895099.4,1742021.2,0.013,0.671,0.168,0.148,92,38.06,46.00,0.11,1.15,5.92,11.58,0.46,1.86,17.74,13.02,0.01,0.13,0.064,0.127,777,0.054,0.048,0.933,0.000,0.018,294230,238846,8,0.761,0.111,0.141,2667674,0.168,2.605,0.043,14.44,110208,110,1.250,0.388,0.715,10069347,1.03,10.72,0.180,0.280,0.002,6.7,14.8,128.0,128.0,48624,0.185,0.00,0.0025,0.068,430,0.635,0.001,0.748,0.395,4.05,5.65,5.02,0.01,0.003,1.02,1.05,1.03,0.660,0.00993,2.74,194.5977,6953.72,95183.1,139958.7,47.562,93.3713,184.045,337.003,0.913,0.291,21.7,19.924,154.564,183,445.3,64.79,8.628,99.095,2435.6,78.020,0.135,2.00,13.4873,27069.1,0.7188,0.4039,24.23,1.257,0.419,1.0000,0.7581
430000,1959,3.010,0.652,14.87,192824,156375,6,31876,4615,1448001,893379.0,1747714.2,0.012,0.664,0.174,0.149,90,39.49,46.79,0.07,0.97,6.26,12.11,0.61,2.10,17.94,13.02,0.01,0.24,0.066,0.126,743,0.087,0.041,0.944,0.000,0.015,294126,235169,7,0.744,0.117,0.190,3429616,0.166,2.632,0.047,14.79,109824,109,1.207,0.383,0.673,9911149,1.01,10.56,0.185,0.248,0.002,6.4,15.4,128.0,158.0,48737,0.186,0.00,0.0025,0.074,440,0.625,0.001,0.752,0.382,4.13,5.70,5.07,0.02,0.004,1.01,1.02,1.01,0.652,0.01083,2.75,190.9774,7128.70,97585.9,139958.7,46.638,93.4735,185.108,362.523,0.914,0.303,18.8,21.214,155.177,275,675.9,62.08,8.858,99.656,2459.7,77.516,0.135,2.00,12.3698,24232.4,0.6835,0.4117,24.88,1.275,0.427,1.0000,1.0282
440000,2146,2.936,0.619,13.95,182477,149734,3,28448,4105,1380585,906382.2,1676776.1,0.013,0.678,0.167,0.143,91,37.42,45.69,0.15,1.52,5.22,11.16,0.56,2.42,17.87,13.37,0.01,0.16,0.054,0.116,775,0.105,0.048,0.932,0.000,0.020,274528,222266,7,0.762,0.053,0.137,2541994,0.168,2.497,0.042,14.87,105150,108,1.215,0.383,0.695,9632180,1.03,10.74,0.164,0.248,0.004,7.2,15.6,128.0,224.0,51058,0.195,0.00,0.0024,0.061,512,0.624,0.001,0.744,0.376,4.01,5.64,5.02,0.03,0.009,1.03,1.05,1.03,0.650,0.00975,2.66,188.7248,7305.02,93165.2,139958.7,45.262,94.5422,182.549,376.451,0.928,0.287,18.5,20.932,155.265,158,338.1,47.51,9.353,101.045,2124.7,78.503,0.135,2.00,13.3847,28723.6,0.7186,0.3982,23.79,1.255,0.412,1.0000,0.9170
450000,2023,3.165,0.644,15.19,184590,154473,11,25954,4275,1327217,905848.8,1738051.2,0.009,0.676,0.177,0.138,92,42.04,48.52,0.22,1.61,6.34,12.15,0.33,1.61,18.74,14.40,0.01,0.18,0.069,0.135,778,0.072,0.049,0.932,0.000,0.018,284635,236187,9,0.721,0.054,0.099,2912878,0.163,2.768,0.043,13.97,109952,115,1.310,0.370,0.692,10228250,1.05,10.29,0.193,0.266,0.004,7.3,15.2,128.0,164.0,51836,0.198,0.00,0.0024,0.058,501,0.640,0.001,0.745,0.389,4.20,5.53,5.35,0.03,0.010,1.04,1.07,1.05,0.663,0.00973,2.66,197.7755,7687.05,93093.9,139958.7,45.920,95.5631,185.923,393.288,0.904,0.308,21.6,19.687,155.369,152,393.3,64.38,8.082,101.292,2093.2,79.504,0.135,2.00,13.9303,28181.0,0.7210,0.4082,25.62,1.296,0.440,1.0000,0.9011
460000,1712,3.439,0.697,16.48,176545,149403,7,23099,4347,1216988,902558.4,1692347.8,0.010,0.668,0.184,0.138,96,46.74,51.47,0.24,2.39,6.97,12.29,0.23,1.59,20.15,14.96,0.01,0.21,0.070,0.124,687,0.081,0.047,0.934,0.000,0.019,270652,225971,11,0.674,0.148,0.067,1468321,0.175,2.738,0.049,13.72,108997,116,1.391,0.368,0.675,9861072,1.05,9.35,0.223,0.232,0.005,7.3,15.4,128.0,256.0,47235,0.180,0.00,0.0026,0.061,383,0.641,0.001,0.721,0.385,4.52,6.02,5.33,0.06,0.016,1.03,1.06,1.05,0.663,0.01096,2.71,197.7169,7809.77,92749.1,139958.7,46.767,95.5677,182.712,349.045,0.831,0.305,16.2,18.762,154.717,226,550.0,57.51,7.984,100.641,2622.7,79.319,0.135,2.00,16.5249,28290.6,0.7430,0.4099,27.59,1.339,0.452,1.0000,2.4677
470000,2165,2.922,0.597,13.46,175086,150397,17,19669,4550,1025034,881041.9,1647714.9,0.012,0.661,0.188,0.139,99,35.11,44.88,0.22,2.07,5.14,11.02,0.32,1.67,16.70,12.62,0.02,0.28,0.057,0.123,729,0.089,0.043,0.937,0.000,0.019,275992,232595,13,0.753,0.078,0.099,1797191,0.169,2.626,0.040,12.74,108541,123,1.607,0.365,0.691,10079526,1.03,10.92,0.146,0.223,0.004,7.0,13.2,128.0,226.0,48435,0.185,0.00,0.0024,0.067,366,0.656,0.001,0.729,0.401,4.00,5.67,4.91,0.03,0.008,1.03,1.04,1.04,0.674,0.00733,2.72,199.2400,7173.60,88835.9,139958.7,49.569,95.2853,178.711,314.969,0.835,0.286,13.0,15.871,153.069,173,420.8,98.02,6.961,98.803,1797.5,78.152,0.135,2.00,15.4644,33480.4,0.7921,0.4286,22.37,1.232,0.406,1.0000,0.8279
480000,1978,3.194,0.655,15.14,184346,158579,15,21051,4888,1064131,884455.8,1691210.8,0.009,0.665,0.187,0.139,98,40.29,48.24,0.24,2.47,6.58,12.65,0.43,1.88,17.27,13.12,0.03,0.37,0.068,0.127,740,0.126,0.050,0.936,0.001,0.014,285859,240655,11,0.735,0.038,0.100,1830331,0.178,2.758,0.044,12.55,110373,122,1.589,0.365,0.690,10477636,1.05,10.57,0.177,0.254,0.009,7.0,12.9,128.0,222.0,48498,0.185,0.00,0.0026,0.072,444,0.651,0.001,0.743,0.391,4.22,5.71,5.05,0.05,0.012,1.05,1.06,1.06,0.669,0.00825,2.75,203.0768,7705.84,89951.1,139958.7,48.880,95.9919,182.817,293.117,0.901,0.273,22.0,16.327,154.055,207,491.9,68.80,6.549,99.661,2202.2,78.989,0.135,2.00,15.8425,31336.5,0.7670,0.4311,24.52,1.293,0.428,1.0000,0.7524
490000,2053,3.007,0.605,14.74,175663,148991,14,21726,4857,1102810,881260.2,1633399.8,0.008,0.668,0.185,0.140,98,38.83,46.74,0.13,1.71,6.20,12.28,0.63,3.18,17.18,13.16,0.02,0.35,0.066,0.134,737,0.080,0.045,0.936,0.000,0.019,272716,226861,15,0.748,0.089,0.123,2058920,0.165,2.542,0.041,12.96,104620,122,1.481,0.363,0.686,9939507,1.04,10.54,0.176,0.234,0.005,7.1,14.2,128.0,228.0,49569,0.189,0.00,0.0025,0.072,460,0.643,0.001,0.749,0.393,4.18,5.65,5.12,0.03,0.007,1.06,1.07,1.03,0.663,0.00840,2.75,194.0645,6994.42,92793.0,139958.7,48.481,95.6468,177.931,311.570,0.910,0.300,17.9,17.249,153.893,208,524.8,50.16,7.074,99.653,2029.9,78.055,0.134,2.00,14.3532,29467.0,0.7382,0.4281,24.14,1.281,0.420,1.0000,0.9146
500000,1839,3.262,0.650,15.72,159729,135286,14,20477,4166,1142798,885495.9,1552250.2,0.008,0.690,0.172,0.130,96,43.19,48.76,0.14,1.53,6.74,12.38,0.79,3.68,18.86,13.59,0.02,0.29,0.069,0.128,710,0.064,0.051,0.927,0.000,0.022,245929,200149,8,0.697,0.150,0.135,2429707,0.157,2.915,0.042,13.49,101189,116,1.358,0.377,0.693,9229049,1.03,9.77,0.205,0.232,0.004,7.1,15.4,128.0,183.0,48796,0.186,0.00,0.0026,0.065,439,0.637,0.001,0.733,0.391,4.37,5.80,5.35,0.03,0.007,1.03,1.04,1.03,0.658,0.00987,2.59,185.8128,7612.66,91088.8,139958.7,48.712,94.2065,171.069,298.414,0.890,0.274,18.3,18.157,153.900,178,468.7,71.02,7.804,99.048,2172.5,77.462,0.134,2.00,16.6495,30618.5,0.7390,0.3975,26.53,1.303,0.449,1.0000,0.7889
