step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err
27000,6488,1197,62618,109976,95819,46660,698,24980,71,0,213990,2353835,27857.682,19865.985,0.9632,6983.429,0.053,0.815,0.091,0.041,0.450,0.387,328,0.1600,0.7253,0.059,17.2,34.4,59.4,30.44,2.67,9.88,0.67,17.22,5.95,1.172,0.277,0.318,0.320,5.488,0.293,0.0042,74,289,366,8871,7,10,0.355,3513,38,1211,5239,406,1270,4812,17.50,22.52,11192,11.1464,52239,10162,153990,1887.0,0.0,937377,10.761,2631075.518,5.13e-15,0.00048,35.39,39258,21.088,2.232,18.573,0.284,21.091,2114,1847,2527,0.3288,0.932,1.053,1.998,1.213,0.949,1.302,12749.572,10129.895,6600.884,12701.279,15538.948,5732.666,2621.821,4528.068,0.332,0.503,0.484,0.238,0.428,0.493,19382,29721,0.5491,0.2691,0.2929,0.9994,0.0377,0.0522,0.5363,0.8283,0.8426,0.1672,0.0247,0.0537,0.0000,0.7915,0.9629,0.0989,0.6859,0.9844,0.00280,4125,0.9972,0.7150,0.7460,0.9982,0.0378,0.0523,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2945,6.0129,5.7042,0.0310,0.0994,0.0900,0.170,0.086,0.095,0.174,904,0.0643,0.0032,0.0032,0.00271,0.00102,0.00113,24.78,27.32,27.62,1343.3893,0.1055,28.4346,3.7071,7.0537,1136831,1490898,4.1000,0.2641,917.5,1343.3893,24.34,0,0,0,0,0,0,5270,12882.555,11509.552,0.9566,2609.3122,573.1051,2434.2780,3213.3231,4015.1022,678.1228,8933,729074.6,2.11e-12
28000,9035,1581,62662,104646,90321,41723,261,22190,26,0,226284,2211488,29007.150,21483.808,1.0336,6865.328,0.059,0.809,0.090,0.042,0.446,0.388,207,0.1105,0.6996,0.063,17.5,35.8,59.1,30.24,3.05,9.67,0.39,17.13,5.88,1.201,0.261,0.333,0.337,5.231,0.261,0.0039,72,285,376,7466,13,11,0.365,4768,114,2252,6669,1127,2013,5895,12.25,18.48,12863,13.6762,51841,12282,154228,2180.5,-0.0,937664,10.136,2631075.518,7.96e-15,0.00061,20.43,37103,21.070,2.224,18.320,0.526,21.072,3683,2121,3231,0.3058,0.932,1.065,2.000,1.173,0.942,1.401,11281.062,10524.331,9154.793,11208.329,15509.355,7621.326,2090.323,4906.830,0.349,0.508,0.478,0.270,0.414,0.456,21125,25826,0.4104,0.2668,0.2715,0.9995,0.0353,0.0525,0.5429,0.8557,0.8480,0.1664,0.0220,0.0546,0.0000,0.0878,0.8977,0.2027,0.7303,0.9734,0.00291,6125,0.9983,0.6825,0.7609,0.9986,0.0354,0.0527,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2653,5.8852,5.8901,0.0292,0.0703,0.0555,0.080,0.074,0.043,0.133,939,0.0769,0.0029,0.0026,0.00243,0.00094,0.00112,25.93,26.63,26.83,1382.3075,0.1135,26.9314,4.1500,5.9860,1137237,1489236,3.9729,0.2867,976.3,1382.3075,25.40,0,0,0,0,0,0,5009,14618.480,13131.338,0.9474,2973.2037,690.1610,2418.1779,3105.4019,4045.9149,678.0506,11257,856401.7,2.36e-12
29000,9201,1871,72368,116901,98821,44104,429,29971,75,0,297857,2758057,29720.372,26692.032,1.0014,8050.750,0.075,0.805,0.082,0.038,0.457,0.380,306,0.1295,0.7047,0.068,15.8,32.9,58.7,27.91,3.01,9.32,0.51,15.06,5.89,1.257,0.262,0.311,0.315,5.277,0.298,0.0043,74,305,481,8788,23,12,0.272,4997,207,1790,7204,1558,1804,5839,12.25,18.43,10783,12.9978,51371,15513,157347,1531.8,-0.0,943604,12.921,2631075.518,1.82e-14,0.00092,15.85,45027,27.463,2.237,24.593,0.633,27.466,3919,2007,3275,0.2662,0.932,1.103,2.000,1.292,0.939,1.411,9370.498,9670.570,14050.957,9298.111,14422.054,11241.202,1953.660,5446.420,0.403,0.473,0.501,0.349,0.363,0.415,26747,27319,0.4392,0.2483,0.2481,0.9994,0.0405,0.0447,0.5659,0.8852,0.9141,0.1669,0.0289,0.0625,0.0000,0.0000,0.9198,0.1505,0.6701,0.9410,0.00305,5420,0.9991,0.7081,0.8307,0.9989,0.0406,0.0448,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2602,5.8687,5.7967,0.0311,0.0856,0.0790,0.145,0.091,0.076,0.143,1514,0.0715,0.0034,0.0026,0.00246,0.00078,0.00076,23.48,27.50,27.25,1487.9112,0.1403,23.9336,6.2271,6.6944,1137999,1488474,4.1695,0.2559,917.3,1487.9112,20.09,0,0,0,0,0,0,7903,18641.282,16582.899,0.9456,4435.3298,1134.9950,2735.6105,3699.9610,3956.0363,819.5668,14314,857634.4,2.12e-12
30000,10384,1918,75228,135162,118908,59338,596,28891,115,0,289925,2797529,33001.062,28260.495,1.0299,9598.819,0.061,0.808,0.088,0.042,0.466,0.378,222,0.1082,0.6946,0.066,18.3,37.0,59.9,30.96,3.40,9.53,0.55,17.49,6.01,1.218,0.254,0.378,0.383,5.108,0.269,0.0042,70,300,433,8605,30,13,0.305,5456,748,1527,8109,1892,1985,6507,10.50,18.78,9335,13.1365,50997,14458,157308,2324.0,-0.0,949965,12.211,2631075.518,1.19e-14,0.00033,32.73,50955,28.166,2.237,25.214,0.715,28.169,4839,2087,3458,0.2529,0.894,1.098,2.000,1.237,0.890,1.389,11395.993,10683.225,14202.639,11301.494,17095.748,11266.348,2436.528,4958.801,0.409,0.501,0.509,0.331,0.456,0.503,30828,29303,0.4235,0.2135,0.2667,0.9993,0.0398,0.0507,0.5386,0.7662,0.8363,0.1737,0.0185,0.0542,0.0000,0.7517,0.9388,0.2723,0.7286,0.9345,0.00280,7577,0.9986,0.5799,0.7434,0.9985,0.0399,0.0508,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1574,5.6102,5.7963,0.0279,0.0765,0.0639,0.083,0.103,0.079,0.118,1302,0.0545,0.0034,0.0029,0.00248,0.00090,0.00091,27.10,28.60,28.05,1461.8169,0.1423,28.6763,6.2180,5.9926,1138441,1487360,3.2456,0.1268,868.0,1461.8169,22.69,0,0,0,0,0,0,6857,18661.676,16686.413,0.9464,4576.3383,1160.8790,2958.1473,3642.5631,4059.2024,776.9898,14371,954595.9,1.47e-12
31000,8604,1820,86142,152939,132910,65992,805,31473,140,0,346968,2918665,37420.415,32132.896,0.9877,10713.739,0.060,0.799,0.087,0.054,0.460,0.374,358,0.1468,0.6841,0.065,17.0,37.2,63.5,30.23,3.46,9.02,0.40,17.34,5.99,1.256,0.243,0.363,0.365,5.684,0.321,0.0043,67,277,459,10787,28,15,0.375,4864,838,1009,6757,1397,1446,5761,11.50,19.46,7697,10.9489,50534,12687,149327,2258.3,-0.0,958519,12.687,2631075.518,4.42e-15,0.00029,7.71,60100,32.556,2.220,29.717,0.619,32.559,3610,1576,3418,0.2256,0.930,1.096,2.000,1.228,0.905,1.447,11998.615,15516.120,13200.792,11909.709,23023.652,12121.316,2560.663,6737.179,0.410,0.511,0.489,0.311,0.446,0.492,27397,38018,0.4625,0.3634,0.2838,0.9994,0.0319,0.0484,0.5287,0.8785,0.8479,0.1860,0.0282,0.0573,0.0000,0.0000,0.7675,0.2714,0.6728,0.9199,0.00267,7827,0.9991,0.7831,0.7899,0.9987,0.0320,0.0485,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0785,5.8553,5.6919,0.0316,0.0709,0.0607,0.092,0.082,0.068,0.100,1493,0.0556,0.0018,0.0036,0.00259,0.00117,0.00123,24.95,28.09,28.03,1468.5055,0.1566,35.2654,6.9001,5.7872,1140107,1486356,3.7508,0.1047,805.6,1468.5055,18.57,0,0,0,0,0,0,8971,21419.158,19075.733,0.9482,4890.9594,1207.8153,3573.9725,4318.8385,5132.6003,990.0634,15596,887465.8,9.53e-13
32000,6951,1390,69704,139761,124667,69199,858,25004,159,0,247607,2261022,33297.027,23270.725,0.9470,8615.141,0.062,0.763,0.121,0.054,0.451,0.386,396,0.1423,0.6955,0.056,20.0,37.6,58.9,30.91,3.16,8.99,0.55,18.22,5.99,1.221,0.240,0.366,0.369,5.705,0.297,0.0041,67,282,406,8769,27,14,0.347,3705,537,928,5486,1026,993,4932,12.50,20.53,9588,11.2485,50120,11527,140908,2166.3,-0.0,961943,10.796,2631075.518,1.59e-14,0.00017,26.07,54792,26.956,2.235,24.379,0.343,26.958,2600,1506,2845,0.2508,0.909,1.091,2.000,1.201,0.911,1.404,11540.607,15338.966,8264.257,11475.623,22172.287,6813.058,2811.746,5030.781,0.367,0.488,0.502,0.247,0.499,0.566,22425,33588,0.4790,0.1826,0.2672,0.9996,0.0299,0.0453,0.5243,0.8492,0.8507,0.1765,0.0239,0.0567,0.0000,0.6311,0.9448,0.1859,0.6928,0.9406,0.00261,5001,0.9976,0.6454,0.7223,0.9990,0.0300,0.0453,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1684,5.5108,5.7613,0.0307,0.0876,0.0706,0.102,0.110,0.081,0.153,1192,0.0700,0.0027,0.0041,0.00283,0.00118,0.00128,25.30,26.93,27.96,1357.2261,0.1086,33.9097,5.0322,5.7639,1141554,1485798,3.3729,0.2448,843.3,1357.2261,17.75,0,0,0,0,0,0,6413,14655.584,13075.697,0.9547,3325.7442,756.6976,2870.1336,3115.0957,3840.0705,650.2624,9965,661091.2,4.78e-13
33000,9265,1284,59748,106398,94447,46175,475,19879,57,0,198056,1941203,28502.194,19819.856,1.0091,7328.518,0.059,0.796,0.088,0.056,0.447,0.385,299,0.0958,0.6861,0.050,18.0,35.3,57.7,30.50,2.31,8.40,0.64,19.15,6.13,1.202,0.235,0.261,0.264,5.078,0.253,0.0039,68,276,321,6866,14,17,0.553,4781,18,1070,8177,430,1459,7376,12.00,20.89,12723,13.2494,49775,12748,138995,2621.2,-0.0,961745,8.826,2631075.518,2.42e-14,0.00033,17.88,39506,21.795,2.228,18.959,0.608,21.797,2247,2398,4620,0.2827,0.953,1.075,2.000,1.240,0.949,1.315,9014.652,13587.316,7523.163,8956.697,19350.851,5515.346,2096.203,4879.788,0.351,0.488,0.497,0.248,0.400,0.515,22191,25886,0.4811,0.2616,0.2717,0.9994,0.0284,0.0456,0.5523,0.8216,0.8134,0.1658,0.0278,0.0516,0.0000,0.2249,0.8839,0.2516,0.7348,0.9409,0.00245,6161,0.9979,0.6304,0.6109,0.9983,0.0284,0.0456,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9883,5.4202,5.6121,0.0292,0.1104,0.0977,0.157,0.103,0.167,0.154,1094,0.0871,0.0020,0.0024,0.00303,0.00105,0.00147,26.14,27.98,28.79,1303.2105,0.0988,28.5667,4.0279,4.7977,1142648,1483696,3.6098,0.3284,919.3,1303.2105,20.02,0,0,0,0,0,0,4357,12491.338,11201.279,0.9573,2734.7995,599.0486,2637.0462,2706.0662,3943.4928,565.5927,8612,831629.7,1.56e-14
34000,9038,1529,69518,118357,103475,48325,514,22983,91,0,244022,2288349,30855.945,23676.262,0.9829,8685.067,0.061,0.787,0.092,0.061,0.459,0.375,264,0.1123,0.6896,0.054,21.8,38.2,59.2,32.14,3.36,9.55,0.62,18.61,6.15,1.219,0.254,0.381,0.383,5.273,0.245,0.0039,64,273,432,6741,21,17,0.604,4822,41,1276,7721,1276,2198,5564,11.25,19.57,14919,16.5665,49411,13034,140512,1939.6,-0.0,959517,10.054,2631075.518,4.25e-15,0.00009,10.03,43755,24.501,2.221,21.734,0.546,24.503,3965,1860,3213,0.2571,0.935,1.077,2.000,1.157,0.934,1.460,9998.272,12303.822,10587.500,9969.279,18984.233,7313.682,2323.311,5354.203,0.383,0.506,0.496,0.275,0.435,0.460,23651,33881,0.4259,0.1900,0.2859,0.9996,0.0276,0.0409,0.5352,0.7822,0.8378,0.1668,0.0483,0.0462,0.0000,0.0000,0.9213,0.1735,0.6591,0.9234,0.00249,5754,0.9979,0.6836,0.7421,0.9985,0.0276,0.0410,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0353,5.2890,5.8595,0.0278,0.1029,0.0836,0.156,0.072,0.132,0.112,1076,0.0793,0.0016,0.0018,0.00299,0.00109,0.00122,24.11,27.95,28.22,1334.0988,0.1113,29.1661,4.4732,5.5808,1142474,1483804,3.2855,0.3320,946.3,1334.0988,16.68,0,0,0,0,0,0,5960,14991.195,13359.458,0.9499,3317.3917,776.4994,2867.8917,2815.4913,3761.4744,602.6840,11389,847929.3,5.89e-13
35000,9940,1930,80389,135748,116977,54771,588,30493,58,0,372002,2902349,34353.515,33600.214,1.0217,9844.603,0.056,0.816,0.074,0.054,0.479,0.360,236,0.1193,0.6706,0.062,20.0,39.3,60.5,31.02,4.12,10.08,0.50,16.31,6.09,1.180,0.274,0.448,0.454,5.278,0.272,0.0044,67,281,454,11889,12,19,0.618,5658,102,1672,8166,2199,2334,5407,10.50,16.80,11044,15.1237,49141,14371,142154,1981.4,-0.0,965047,12.165,2631075.518,7.08e-16,0.00019,33.64,50164,28.878,2.220,26.030,0.627,28.880,5058,2053,2829,0.2437,0.957,1.069,2.000,1.167,0.948,1.371,8864.075,11531.993,18244.663,8795.169,17158.285,15261.307,2630.041,5864.262,0.449,0.523,0.494,0.342,0.414,0.465,26473,35174,0.3919,0.2099,0.2818,0.9998,0.0320,0.0495,0.5212,0.8893,0.8315,0.1984,0.0341,0.0600,0.0000,0.7932,0.9427,0.2055,0.7230,0.9284,0.00249,3840,0.9997,0.7593,0.7642,0.9994,0.0320,0.0496,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0104,5.6124,5.5338,0.0289,0.0933,0.0731,0.120,0.057,0.080,0.143,1439,0.0575,0.0016,0.0036,0.00287,0.00098,0.00110,27.52,27.73,27.62,1457.3959,0.1513,26.2030,6.8030,5.3625,1142768,1483166,4.2997,0.3026,846.0,1457.3959,21.28,0,0,0,0,0,0,8483,23755.611,21314.968,0.9434,5460.8529,1302.2162,3778.9862,3772.8562,4421.1667,951.2567,18722,924633.7,1.65e-12
36000,12033,2015,88166,156981,137320,68350,465,32851,55,0,361251,3063495,38713.643,34023.623,1.0185,11027.406,0.063,0.815,0.057,0.064,0.466,0.368,252,0.1110,0.6748,0.054,18.6,35.0,56.4,29.51,3.27,9.34,0.49,16.42,5.92,1.172,0.269,0.369,0.373,4.998,0.265,0.0044,66,288,512,9839,24,18,0.439,6440,618,1709,9706,2209,1663,8161,10.75,18.30,7883,11.6879,48846,12267,137568,2223.9,0.0,973699,13.200,2631075.518,1.26e-14,0.00003,11.63,56464,30.783,2.223,27.650,0.910,30.821,4642,2646,4745,0.2482,0.946,1.072,1.995,1.163,0.938,1.312,12291.208,14568.644,15832.147,12209.730,21699.172,13767.228,2802.620,6426.369,0.440,0.486,0.489,0.340,0.432,0.503,25361,36815,0.4218,0.2672,0.2638,0.9995,0.0318,0.0485,0.5141,0.9460,0.8433,0.1923,0.0211,0.0527,0.0000,0.0000,0.7314,0.2408,0.6796,0.9234,0.00257,7539,0.9994,0.7583,0.7385,0.9991,0.0319,0.0485,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9104,5.6340,5.5049,0.0286,0.0888,0.0759,0.122,0.079,0.092,0.122,1296,0.0406,0.0025,0.0043,0.00263,0.00106,0.00116,25.57,28.22,27.99,1581.7896,0.1604,34.2737,7.1631,6.0373,1143962,1481229,4.2990,0.1652,630.3,1581.7896,21.70,0,0,0,0,0,0,7517,22996.217,20664.573,0.9450,5491.8234,1300.8980,3819.3539,4331.1179,5096.1802,975.0719,16862,1086195.7,2.31e-12
37000,7887,1665,72150,124841,108390,52246,445,28359,81,0,308160,2562301,32362.919,27456.561,0.9854,8478.336,0.052,0.846,0.044,0.057,0.447,0.380,295,0.1539,0.6737,0.057,20.0,37.6,55.9,30.43,3.33,9.89,0.47,16.75,6.04,1.201,0.269,0.374,0.378,5.621,0.295,0.0045,67,290,489,9038,19,14,0.547,4387,497,1453,5937,1288,1130,5469,14.00,20.53,8003,10.2226,48547,12293,132155,2526.5,-0.0,979717,11.658,2631075.518,1.42e-14,0.00023,24.14,46737,26.170,2.238,23.509,0.423,26.196,3052,1694,3141,0.2470,0.960,1.066,2.000,1.197,0.957,1.337,11134.679,13680.725,10027.994,11046.023,19767.238,9843.750,2586.374,6548.101,0.393,0.481,0.482,0.289,0.406,0.492,23736,32835,0.4864,0.2336,0.3133,0.9997,0.0323,0.0556,0.5364,0.9627,0.8242,0.1805,0.0319,0.0669,0.0000,0.5873,0.9432,0.1368,0.6596,0.9334,0.00260,6729,0.9978,0.7203,0.6305,0.9989,0.0323,0.0557,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9739,5.7649,5.4148,0.0309,0.0846,0.0723,0.126,0.060,0.090,0.112,1135,0.0479,0.0048,0.0044,0.00257,0.00101,0.00118,23.62,26.76,27.32,1343.2229,0.1381,31.1362,6.0341,5.6242,1145892,1481005,3.5909,0.1296,658.2,1343.2229,21.32,0,0,0,0,0,0,7157,18978.224,17004.379,0.9489,4195.9255,982.9512,3047.3917,3680.0542,4057.0710,819.0745,12367,809720.7,2.92e-12
38000,7994,1414,58860,92731,79035,33556,315,23045,49,0,224348,2021538,25509.182,20425.202,0.9933,6497.626,0.051,0.820,0.062,0.068,0.426,0.397,163,0.1293,0.6887,0.057,18.0,33.2,55.6,28.12,2.64,8.41,0.53,16.53,5.92,1.253,0.240,0.307,0.310,5.309,0.263,0.0042,71,304,378,8170,22,13,0.375,4205,385,1493,6116,913,1053,6028,14.25,20.92,9496,10.8354,48303,14277,132385,1736.9,-0.0,982122,10.138,2631075.518,8.32e-15,0.00005,31.31,35185,21.747,2.222,18.981,0.545,21.771,2433,1803,3758,0.2581,0.951,1.092,2.000,1.149,0.946,1.467,8111.059,11145.604,8115.555,8056.670,15834.582,6554.365,2163.005,5210.206,0.326,0.453,0.487,0.259,0.335,0.427,26485,21915,0.4798,0.2334,0.2840,0.9991,0.0355,0.0476,0.5194,0.9611,0.8911,0.1878,0.0277,0.0425,0.0000,0.5844,0.9386,0.1866,0.7074,0.9690,0.00272,7377,0.9984,0.8660,0.7567,0.9982,0.0355,0.0477,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8846,5.9050,5.6360,0.0319,0.0801,0.0754,0.179,0.053,0.125,0.127,1069,0.0674,0.0053,0.0058,0.00274,0.00080,0.00105,27.36,26.50,27.64,1275.8844,0.1177,24.1124,4.3806,5.7570,1147137,1479845,3.5902,0.1867,737.0,1275.8844,26.53,0,0,0,0,0,0,5298,13927.576,12446.301,0.9516,3001.8144,665.7722,2340.2353,3179.7273,3717.0557,644.1018,9528,698754.2,3.40e-12
39000,7449,1272,66625,111314,95753,44144,545,23916,100,0,258906,2495569,28303.232,23137.773,0.9578,7638.207,0.057,0.829,0.063,0.052,0.461,0.373,236,0.1478,0.7066,0.058,18.0,35.0,54.9,29.44,2.90,9.93,0.76,15.84,6.04,1.187,0.286,0.350,0.357,5.297,0.278,0.0040,69,293,391,10512,25,15,0.540,4119,34,1411,6004,557,1364,5528,15.50,21.98,11578,11.6512,47936,14596,134002,2140.6,-0.0,982346,10.158,2631075.518,7.26e-15,0.00001,12.25,44980,24.690,2.212,22.108,0.370,24.715,2324,1818,3307,0.2772,0.943,1.076,2.000,1.154,0.944,1.344,10340.108,12353.333,7235.037,10268.599,18437.803,6435.915,2823.902,6239.750,0.341,0.496,0.514,0.222,0.402,0.456,28758,28151,0.4973,0.2299,0.2666,0.9994,0.0339,0.0397,0.5287,0.9596,0.8208,0.1855,0.0406,0.0529,0.0000,0.0000,0.8516,0.1075,0.6755,0.9662,0.00284,6494,0.9986,0.7849,0.6644,0.9990,0.0340,0.0398,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8818,5.9275,5.4082,0.0316,0.1169,0.1062,0.257,0.068,0.150,0.194,1061,0.0718,0.0039,0.0032,0.00265,0.00075,0.00105,24.56,27.23,27.57,1283.4104,0.1110,28.9140,3.9624,6.1955,1148419,1478884,3.8758,0.2902,796.4,1283.4104,22.88,0,0,0,0,0,0,7448,15499.567,13751.446,0.9476,2712.4823,607.0385,2268.8404,2817.0531,3620.7318,647.5238,9322,691512.3,3.70e-12
40000,8019,1510,71049,115169,98633,43532,588,23882,115,0,263964,2301550,31882.783,23604.273,0.9742,7531.550,0.072,0.814,0.056,0.058,0.443,0.381,212,0.1397,0.6970,0.055,18.3,37.5,62.3,31.51,3.15,9.00,0.49,18.86,6.21,1.219,0.247,0.344,0.349,5.378,0.287,0.0040,62,267,402,12032,21,15,0.487,4082,59,1954,6006,908,1781,5330,13.25,20.40,13007,13.7932,47630,14471,134912,1925.2,-0.0,981441,10.173,2631075.518,1.77e-15,0.00029,36.36,42724,24.581,2.231,21.906,0.444,24.606,3129,1724,3166,0.2585,0.961,1.078,2.000,1.180,0.957,1.401,11621.932,12905.092,9263.512,11579.087,18571.734,7063.494,2972.822,6036.406,0.359,0.486,0.478,0.257,0.375,0.439,29505,29667,0.4299,0.1501,0.2486,0.9995,0.0330,0.0412,0.5368,0.8175,0.7828,0.1612,0.0507,0.0516,0.0000,0.8026,0.9605,0.1181,0.7049,0.9609,0.00292,8464,0.9988,0.7386,0.7576,0.9989,0.0331,0.0413,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8341,5.7294,5.3552,0.0312,0.0857,0.0778,0.142,0.059,0.095,0.130,1107,0.0779,0.0035,0.0023,0.00252,0.00081,0.00097,25.18,26.67,27.07,1246.9251,0.1195,30.3503,4.3715,5.8016,1148984,1477886,4.1472,0.3101,876.5,1246.9251,24.07,0,0,0,0,0,0,7244,16072.722,14327.991,0.9544,3053.1429,702.4439,2423.7312,3209.2471,3979.1081,680.3233,10640,708017.9,4.14e-12
41000,11730,1876,72350,120705,104428,47756,599,26020,92,0,295198,2539541,32607.072,26249.458,0.9708,8337.454,0.069,0.816,0.049,0.066,0.460,0.374,289,0.0956,0.6814,0.055,18.3,35.2,55.8,30.44,2.65,9.67,0.67,17.45,6.27,1.225,0.267,0.312,0.316,5.176,0.255,0.0041,65,291,455,11542,48,17,0.659,5999,228,1874,9628,1337,1899,8494,9.25,18.13,11192,13.4121,47320,16200,138176,2995.4,-0.0,984482,11.048,2631075.518,1.08e-14,0.00067,15.95,45556,27.222,2.222,24.110,0.891,27.259,3825,2419,5486,0.2325,0.961,1.104,2.000,1.237,0.952,1.336,9772.113,12346.630,13514.698,9716.964,17712.865,9733.580,2509.966,5668.458,0.399,0.482,0.505,0.335,0.373,0.456,33471,28010,0.4285,0.2862,0.2683,0.9995,0.0333,0.0390,0.5396,0.8207,0.8535,0.1497,0.0338,0.0553,0.0000,0.0000,0.8220,0.2521,0.7021,0.9314,0.00295,6368,0.9979,0.5927,0.6692,0.9989,0.0334,0.0390,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8927,5.3470,5.1661,0.0313,0.1099,0.0939,0.215,0.064,0.113,0.175,1053,0.0514,0.0038,0.0025,0.00252,0.00066,0.00097,25.85,27.48,28.06,1271.5693,0.1298,27.6326,5.4011,5.6473,1149369,1475657,3.5488,0.2625,914.8,1271.5693,23.32,0,0,0,0,0,0,7096,17912.003,16055.982,0.9484,4020.9366,1015.9232,2735.5929,3385.0113,4323.3771,783.9196,12826,1131884.6,4.84e-12
42000,12569,1966,82819,148170,129423,64332,1019,31637,128,0,364570,3075498,37616.624,33217.520,1.0068,10277.446,0.072,0.810,0.057,0.062,0.473,0.365,313,0.1009,0.6786,0.058,17.0,35.4,54.9,29.31,3.23,9.59,0.54,15.96,6.10,1.156,0.271,0.394,0.402,4.739,0.236,0.0042,72,299,500,12937,16,16,0.501,7342,714,1803,10052,2326,1785,8458,12.00,19.28,9493,13.1911,46952,15417,135493,2275.8,-0.0,988807,13.066,2631075.518,7.08e-15,0.00013,16.82,54770,32.894,2.235,29.616,1.043,32.935,4986,2921,4662,0.2689,0.936,1.065,1.452,1.171,0.939,1.275,11085.171,15520.896,14092.482,11003.136,22798.452,12945.620,2526.770,7467.684,0.411,0.494,0.524,0.328,0.441,0.498,32339,30441,0.4245,0.3210,0.3279,0.9997,0.0340,0.0369,0.5471,0.8988,0.8684,0.1696,0.0388,0.0713,0.0000,0.1449,0.9270,0.1831,0.6798,0.9201,0.00284,9245,0.9983,0.7969,0.7817,0.9993,0.0340,0.0370,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8704,5.9222,5.4675,0.0278,0.0910,0.0745,0.136,0.079,0.086,0.140,1438,0.0609,0.0042,0.0028,0.00225,0.00089,0.00098,23.75,28.35,27.95,1509.1963,0.1558,34.1226,6.6324,6.4332,1149901,1475127,3.6303,0.1659,710.4,1509.1963,18.32,0,0,0,0,0,0,9091,22940.074,20528.864,0.9403,4859.7713,1189.0379,3088.9160,4457.5734,4968.2649,1010.5374,16405,1213856.1,5.33e-12
