step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err
27000,7046,1240,63815,103246,89382,39130,301,22617,49,0,239581,2097553,26675.431,20929.115,0.9109,7288.736,0.057,0.822,0.045,0.076,0.427,0.399,99,0.1474,0.7010,0.048,21.3,32.0,51.2,27.86,2.79,9.54,0.27,15.26,5.81,1.230,0.278,0.312,0.315,5.298,0.286,0.0041,69,277,313,6964,6,19,0.284,3288,58,1469,5519,574,1521,4951,18.00,23.27,11079,11.5052,52313,13772,161141,1691.3,0.0,938156,9.749,2630837.750,9.91e-15,0.00102,35.39,35517,19.307,2.161,16.852,0.295,19.310,2542,1531,2973,0.2533,0.980,1.077,2.000,1.137,0.975,1.440,10201.862,10885.074,7295.274,10127.281,16541.611,5768.510,1996.402,5875.467,0.348,0.521,0.434,0.207,0.398,0.435,26475,29158,0.5211,0.2311,0.2782,0.9998,0.0346,0.0522,0.5411,0.9450,0.8357,0.1963,0.0194,0.0483,0.0000,0.7912,0.9628,0.0816,0.6882,0.9839,0.00288,6379,0.9976,0.7824,0.7759,0.9984,0.0346,0.0522,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7339,5.0294,5.9608,0.0304,0.0532,0.0497,0.053,0.080,0.063,0.067,1047,0.0738,0.0055,0.0032,0.00277,0.00089,0.00128,24.63,26.48,27.39,1347.3780,0.1077,26.9843,4.1326,5.6166,1137625,1489714,3.9091,0.2416,857.3,1347.3780,24.34,0,0,0,0,0,0,6054,13640.379,12084.673,0.9526,2655.0087,586.9361,2368.5632,3155.9545,3927.3152,700.7074,9703,644006.0,1.05e-12
28000,9438,1646,77806,127536,109365,49442,288,27677,74,0,335867,2702094,31436.846,27665.032,0.9052,8662.810,0.053,0.846,0.034,0.067,0.439,0.390,130,0.1330,0.6982,0.055,22.0,32.8,51.7,28.59,3.02,9.30,0.35,15.93,5.78,1.222,0.273,0.333,0.336,5.104,0.288,0.0042,67,274,389,7677,13,19,0.366,4518,78,1797,7563,927,1970,6541,13.75,19.83,12503,13.1620,51936,14161,161953,2253.4,-0.0,939983,11.263,2630837.750,3.27e-14,0.00052,20.43,46647,24.653,2.156,21.919,0.578,24.655,3460,2248,3730,0.2668,0.965,1.081,1.999,1.185,0.965,1.411,11996.581,12343.606,9246.519,11931.641,18921.495,7210.018,2741.504,9050.700,0.344,0.539,0.450,0.234,0.405,0.442,29228,30344,0.4467,0.2446,0.2905,0.9996,0.0347,0.0455,0.5503,0.8484,0.7917,0.1943,0.0390,0.0582,0.0000,0.0785,0.8975,0.1738,0.7242,0.9711,0.00299,6058,0.9990,0.5903,0.6718,0.9982,0.0348,0.0456,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8935,5.1431,6.1591,0.0277,0.0570,0.0502,0.065,0.090,0.075,0.064,1372,0.0860,0.0040,0.0029,0.00279,0.00080,0.00097,27.10,27.55,27.49,1374.2542,0.1197,31.1335,4.5692,6.6940,1138809,1487417,3.8527,0.2443,924.3,1374.2542,25.40,0,0,0,0,0,0,9889,19002.222,16667.488,0.9470,3024.3769,707.8432,2516.0669,3265.2653,4572.7414,897.3792,11906,854569.7,1.25e-12
29000,9594,1527,75078,131287,114169,55776,433,27218,76,0,316995,2560204,31739.299,27509.180,0.9531,8626.669,0.070,0.824,0.032,0.073,0.446,0.386,173,0.1193,0.6873,0.057,22.0,32.0,51.0,27.34,3.09,9.08,0.43,14.74,5.69,1.275,0.263,0.346,0.350,4.743,0.247,0.0042,68,289,414,8333,16,18,0.611,4690,111,1975,7508,1872,1938,5784,13.00,19.05,11346,13.4160,51491,16392,162163,1993.4,-0.0,944627,11.036,2630837.750,8.85e-16,0.00071,15.85,45724,24.534,2.165,21.701,0.668,24.537,4384,1876,3334,0.2285,0.971,1.076,2.000,1.270,0.966,1.457,10855.646,10954.231,12961.041,10799.771,16605.156,10929.820,1837.493,6115.198,0.404,0.540,0.443,0.299,0.463,0.498,31897,29369,0.4195,0.1760,0.2252,0.9996,0.0327,0.0495,0.5748,0.9012,0.8322,0.1853,0.0292,0.0537,0.0000,0.0029,0.9179,0.1283,0.6658,0.9398,0.00312,8442,0.9984,0.6471,0.7187,0.9987,0.0328,0.0496,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8942,5.0024,6.2011,0.0263,0.0767,0.0705,0.095,0.118,0.120,0.075,1217,0.0493,0.0038,0.0028,0.00272,0.00094,0.00114,22.57,27.39,27.87,1439.7996,0.1375,27.6315,5.6293,5.4068,1139481,1486784,3.5640,0.2169,914.7,1439.7996,20.09,0,0,0,0,0,0,8600,18882.511,16688.188,0.9423,4072.6719,1022.6200,2944.9871,3304.8914,3866.1332,775.3945,15045,745481.8,5.94e-13
30000,9610,1837,87421,143001,122767,55255,325,33279,60,0,403197,2977571,34943.486,34386.777,0.9710,9918.587,0.056,0.825,0.037,0.081,0.449,0.387,134,0.1337,0.6849,0.057,23.9,36.1,56.0,30.05,4.20,9.89,0.40,15.56,5.80,1.231,0.265,0.476,0.482,4.885,0.275,0.0045,66,278,432,9409,10,16,0.663,5017,980,1734,6896,2024,2110,5476,12.25,17.31,8652,12.8792,51126,16935,161825,2551.7,-0.0,952578,12.534,2630837.750,6.37e-15,0.00011,32.73,52323,28.879,2.163,26.101,0.614,28.881,5324,1305,2981,0.1785,0.978,1.090,2.000,1.173,0.955,1.454,10488.267,12358.958,16102.657,10412.716,18346.700,13856.208,1776.836,8835.146,0.418,0.532,0.447,0.329,0.405,0.426,35695,33842,0.4424,0.2061,0.2754,0.9994,0.0359,0.0547,0.5353,0.7690,0.7779,0.1938,0.0636,0.0678,0.0000,0.7486,0.9384,0.2618,0.7248,0.9373,0.00303,8003,0.9984,0.5306,0.7682,0.9990,0.0359,0.0548,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9337,5.1873,6.3647,0.0239,0.0613,0.0488,0.065,0.104,0.081,0.084,1413,0.0510,0.0041,0.0036,0.00255,0.00066,0.00087,27.16,27.72,27.28,1666.7377,0.1553,29.0503,6.7037,5.8304,1140129,1486023,3.2595,0.1489,673.7,1666.7377,22.69,0,0,0,0,0,0,10808,24468.191,21635.890,0.9363,5004.0604,1262.2132,3068.7495,4126.0977,4682.0417,1037.2671,18471,937256.4,1.33e-13
31000,8927,1481,79673,135992,117902,55988,331,29569,33,0,377888,2556504,33538.570,32416.187,0.9669,9579.369,0.052,0.844,0.022,0.082,0.429,0.399,142,0.1358,0.6718,0.067,22.3,35.8,54.1,30.25,3.77,9.18,0.42,16.87,5.92,1.181,0.255,0.420,0.427,4.814,0.259,0.0045,65,281,420,8199,30,12,0.495,4522,813,1145,6969,1295,1462,6170,14.50,20.36,7597,10.3663,50669,17083,158061,2396.6,-0.0,961391,11.220,2630837.750,3.17e-14,0.00017,7.71,46920,25.086,2.173,22.443,0.469,25.088,3610,1562,3755,0.2155,0.979,1.085,1.989,1.132,0.962,1.321,10278.825,14302.678,12203.136,10203.452,20711.351,11951.160,2011.179,8874.479,0.390,0.510,0.442,0.288,0.415,0.481,36881,32050,0.4523,0.1646,0.2497,0.9998,0.0384,0.0541,0.5238,0.7956,0.7483,0.1975,0.0582,0.0752,0.0000,0.0000,0.7678,0.2701,0.6652,0.9208,0.00287,8639,0.9986,0.6190,0.6603,0.9987,0.0384,0.0541,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8278,5.1565,5.9663,0.0252,0.0596,0.0521,0.092,0.110,0.077,0.099,1078,0.0397,0.0028,0.0025,0.00277,0.00099,0.00122,24.56,27.42,28.26,1425.7150,0.1555,31.2501,6.4678,4.7525,1142181,1484306,3.3710,0.1436,681.1,1425.7150,18.57,0,0,0,0,0,0,8987,22836.819,20339.344,0.9442,4675.7396,1062.4045,3301.3662,4110.9033,4653.7352,1021.3451,15664,770712.1,7.24e-13
32000,9131,1595,91664,197381,179488,104737,980,28964,93,0,336772,3207993,46239.154,33613.826,0.9267,14109.297,0.062,0.795,0.038,0.104,0.473,0.382,173,0.1266,0.6997,0.065,18.9,34.4,57.3,31.20,2.91,7.73,0.35,20.21,6.32,1.154,0.223,0.321,0.323,5.334,0.290,0.0037,66,272,493,8957,59,12,0.489,4359,408,1110,7613,1095,1180,6856,12.75,19.63,9102,10.9480,50268,10529,141399,3274.1,-0.0,965963,12.610,2630837.750,1.24e-15,0.00046,26.07,67629,29.461,2.167,26.834,0.459,29.463,2861,2081,4189,0.2513,0.956,1.073,1.401,1.117,0.954,1.278,15740.939,23810.865,8781.983,15673.626,35892.843,7264.029,2237.784,10002.715,0.327,0.534,0.533,0.221,0.509,0.604,24235,41722,0.5010,0.1859,0.2243,0.9995,0.0257,0.0351,0.5182,0.8753,0.8128,0.1997,0.0378,0.0474,0.0000,0.6231,0.9439,0.1870,0.6854,0.9406,0.00280,10169,0.9983,0.6819,0.6921,0.9986,0.0257,0.0352,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8838,5.3282,5.8605,0.0295,0.0624,0.0564,0.063,0.107,0.106,0.060,1168,0.0745,0.0024,0.0018,0.00306,0.00121,0.00135,24.62,27.97,28.11,1391.5749,0.1309,51.8967,5.0959,7.5142,1143780,1482337,3.1707,0.2144,698.3,1391.5749,17.75,0,0,0,0,0,0,9344,19504.528,17268.972,0.9535,3400.6818,742.3933,3765.9883,3642.1273,5582.1151,832.4685,11629,770531.6,8.08e-13
33000,8543,1129,67635,113752,98234,45747,370,24330,132,0,272143,2137352,28696.210,22681.338,0.8705,7874.376,0.055,0.839,0.031,0.075,0.410,0.411,198,0.1313,0.7141,0.059,14.1,31.3,50.6,26.07,2.48,8.15,0.39,15.05,5.97,1.161,0.266,0.279,0.287,4.529,0.255,0.0043,67,272,357,7934,24,10,0.402,4128,26,1209,7308,408,1536,6599,21.00,26.33,12901,13.3043,49948,11521,136119,1947.9,-0.0,965355,9.699,2630837.750,4.07e-15,0.00010,17.88,39626,20.101,2.154,17.541,0.405,20.103,2316,2545,3682,0.3262,0.944,1.055,1.989,1.128,0.958,1.321,9109.154,14192.125,6841.276,9062.755,20666.555,5304.510,2439.740,7062.711,0.310,0.466,0.440,0.206,0.346,0.488,20813,28437,0.4794,0.2495,0.2453,0.9990,0.0221,0.0431,0.5514,0.9862,0.8288,0.1852,0.0428,0.0588,0.0000,0.2280,0.8817,0.2562,0.7262,0.9394,0.00266,6148,0.9985,0.8535,0.7344,0.9973,0.0222,0.0432,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8114,5.1573,6.0033,0.0303,0.0708,0.0665,0.085,0.124,0.098,0.093,1025,0.0796,0.0021,0.0027,0.00319,0.00090,0.00123,26.81,28.07,28.12,1261.7057,0.0984,29.9580,3.8218,5.8768,1144950,1482039,3.2983,0.3417,827.0,1261.7057,20.02,0,0,0,0,0,0,8151,14806.962,13040.705,0.9480,2555.5456,533.5259,2635.1798,2976.1157,4244.6577,775.0381,8966,650875.5,5.48e-13
34000,9231,1181,67495,111950,96970,44167,288,23610,80,0,293365,2084269,27858.650,24236.533,0.8991,7751.958,0.049,0.852,0.025,0.073,0.413,0.410,145,0.1154,0.6985,0.068,17.9,32.4,49.8,27.85,2.88,8.82,0.31,15.84,5.95,1.146,0.262,0.340,0.346,4.615,0.247,0.0043,61,259,319,6664,30,12,0.353,4281,36,1455,7740,970,2265,5996,18.00,23.67,14380,16.1705,49578,15120,139138,1842.8,-0.0,964719,9.296,2630837.750,9.20e-15,0.00147,10.03,36939,18.883,2.148,16.351,0.385,18.886,3672,2343,3216,0.2766,0.956,1.077,1.322,1.130,0.961,1.300,7516.717,11242.189,11704.689,7472.518,16433.401,8638.974,1657.483,6188.119,0.358,0.466,0.442,0.286,0.399,0.468,24222,30236,0.4335,0.2751,0.3033,0.9997,0.0272,0.0488,0.5386,0.9846,0.8566,0.1900,0.0323,0.0399,0.0000,0.0000,0.9209,0.1419,0.6509,0.9219,0.00259,4347,0.9987,0.8314,0.7368,0.9983,0.0273,0.0488,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7879,5.0621,5.7939,0.0277,0.0545,0.0473,0.059,0.080,0.071,0.077,1176,0.0809,0.0022,0.0028,0.00320,0.00085,0.00128,24.02,27.75,27.51,1423.3178,0.1232,24.1060,4.7361,4.5595,1145218,1481364,3.5648,0.2986,784.0,1423.3178,16.68,0,0,0,0,0,0,7358,16484.575,14639.495,0.9510,3609.6499,781.0004,2843.1614,2833.0903,3797.1205,759.9771,13481,840416.6,8.93e-13
35000,10315,1703,90200,158217,138105,67660,357,33687,113,0,411165,3070624,36924.094,34225.176,0.9247,10461.580,0.052,0.837,0.035,0.076,0.452,0.383,213,0.1285,0.6961,0.059,17.1,35.4,53.2,28.37,3.91,9.93,0.36,14.17,5.87,1.169,0.283,0.434,0.439,4.776,0.261,0.0046,65,260,396,9411,9,13,0.628,5215,273,1756,8286,2161,2839,5315,12.50,20.47,11975,16.1601,49343,12917,140606,2682.8,-0.0,968241,12.179,2630837.750,9.56e-15,0.00009,33.64,51948,25.995,2.157,23.310,0.528,25.998,5567,1844,2904,0.2143,0.979,1.096,1.380,1.135,0.967,1.363,11448.232,12370.616,17132.493,11394.904,18858.277,13921.021,2199.979,7642.595,0.410,0.496,0.476,0.325,0.459,0.497,26680,37438,0.3918,0.2272,0.2484,0.9998,0.0271,0.0424,0.5262,0.9560,0.8667,0.2014,0.0381,0.0489,0.0000,0.7921,0.9418,0.2031,0.7173,0.9288,0.00257,5591,0.9995,0.8256,0.7461,0.9989,0.0272,0.0424,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9002,5.0727,5.8359,0.0274,0.0564,0.0487,0.064,0.084,0.084,0.073,1183,0.0490,0.0015,0.0028,0.00313,0.00098,0.00108,27.74,28.13,28.00,1361.1144,0.1499,30.4978,6.0803,6.0991,1145294,1480663,3.7278,0.2622,792.4,1361.1144,21.28,0,0,0,0,0,0,11104,23763.595,21034.147,0.9391,5005.2406,1155.0887,3827.9336,3990.8184,5108.1374,1079.9486,18444,900005.2,1.60e-12
36000,9129,1478,84430,142173,122924,57479,264,35439,84,0,411677,2792082,33467.168,33666.004,0.9388,9510.845,0.055,0.848,0.026,0.071,0.421,0.401,164,0.1532,0.6830,0.059,19.8,34.4,51.3,28.64,4.07,9.56,0.58,14.43,5.80,1.144,0.274,0.482,0.488,4.596,0.269,0.0049,68,290,406,10110,9,15,0.792,4386,457,1245,7427,2118,1740,5271,18.25,23.76,7662,11.8893,49054,13787,138744,1669.4,-0.0,977840,12.864,2630837.750,7.61e-15,0.00006,11.63,46472,25.652,2.158,23.110,0.385,25.683,4696,1870,2563,0.2361,0.971,1.058,1.336,1.140,0.963,1.283,9338.355,11130.814,17581.990,9295.853,16100.169,16106.527,1911.001,6137.631,0.428,0.442,0.390,0.344,0.393,0.479,28111,33551,0.4463,0.3170,0.3224,0.9997,0.0298,0.0528,0.5236,0.8648,0.7626,0.2166,0.0343,0.0708,0.0000,0.0000,0.7332,0.2292,0.6701,0.9228,0.00268,5025,0.9990,0.7234,0.7097,0.9989,0.0299,0.0529,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6658,5.1937,5.8641,0.0262,0.0872,0.0803,0.061,0.226,0.143,0.114,1423,0.0452,0.0030,0.0039,0.00275,0.00083,0.00104,25.68,28.40,28.29,1547.0326,0.1715,25.6366,7.4061,5.4576,1146561,1480091,4.2196,0.1808,613.6,1547.0326,21.70,0,0,0,0,0,0,10094,24155.160,21486.453,0.9437,5625.3093,1340.9087,3505.9004,4475.4382,4824.7523,1084.2866,20115,943532.9,2.28e-12
37000,7815,1410,70636,117883,102100,47016,231,29174,58,0,302149,2349759,29613.306,24742.271,0.9255,7264.579,0.066,0.839,0.025,0.069,0.412,0.408,170,0.1559,0.6958,0.059,20.0,34.9,53.1,29.67,3.27,8.91,0.30,17.18,5.92,1.183,0.259,0.370,0.372,4.825,0.270,0.0046,72,287,391,8942,12,15,0.584,3570,491,1351,5973,1067,1357,5391,19.50,24.22,8664,10.5537,48745,12702,134440,2285.5,-0.0,982988,11.267,2630837.750,4.43e-15,0.00033,24.14,38239,21.518,2.158,19.014,0.346,21.543,3081,1910,2824,0.2824,0.968,1.065,1.999,1.139,0.965,1.378,10512.638,12130.114,9158.337,10459.484,17260.064,9074.838,1791.378,6611.475,0.368,0.456,0.432,0.262,0.395,0.472,27681,28727,0.5135,0.2812,0.3272,0.9996,0.0319,0.0495,0.5219,0.8213,0.7836,0.2020,0.0274,0.0601,0.0000,0.5876,0.9413,0.1263,0.6403,0.9318,0.00280,5462,0.9973,0.5987,0.6881,0.9984,0.0320,0.0496,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7921,5.0908,5.9168,0.0268,0.0516,0.0475,0.063,0.077,0.073,0.065,989,0.0418,0.0030,0.0035,0.00284,0.00099,0.00126,23.27,27.46,27.67,1372.4678,0.1396,27.9474,5.4754,5.7912,1148282,1478816,3.8069,0.1254,617.0,1372.4678,21.32,0,0,0,0,0,0,7540,17477.692,15507.550,0.9510,3834.1850,825.6990,2929.0247,3973.9755,4663.3693,924.5745,12613,787813.4,2.70e-12
38000,8054,1342,73204,127862,112921,54252,406,26866,74,0,278778,2318306,32020.630,24940.919,0.9252,8819.741,0.062,0.824,0.039,0.075,0.418,0.410,136,0.1421,0.6969,0.073,20.8,34.0,52.2,29.48,3.10,8.85,0.48,17.04,5.85,1.179,0.259,0.341,0.345,5.107,0.264,0.0043,69,271,395,7896,9,14,0.490,3729,424,1517,6113,1006,1228,5820,18.75,23.51,9508,11.2565,48500,11319,128875,2043.7,-0.0,985789,10.882,2630837.750,3.04e-14,0.00005,31.31,41978,22.122,2.159,19.602,0.361,22.148,2787,2029,3238,0.2877,0.965,1.065,2.000,1.116,0.961,1.371,11144.300,13702.379,9221.964,11086.509,20531.897,7971.881,2313.880,5835.417,0.350,0.478,0.440,0.255,0.410,0.505,24548,27440,0.5052,0.2812,0.2974,0.9996,0.0330,0.0468,0.5439,0.8162,0.7737,0.2077,0.0382,0.0588,0.0000,0.5853,0.9389,0.1799,0.7008,0.9707,0.00287,10530,0.9972,0.5842,0.6479,0.9981,0.0330,0.0469,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8226,5.1092,6.1146,0.0281,0.0710,0.0636,0.052,0.157,0.100,0.121,1196,0.0636,0.0038,0.0032,0.00295,0.00100,0.00124,27.56,26.89,27.50,1262.6940,0.1274,31.8484,4.7898,6.0924,1149444,1477418,3.8195,0.1885,714.1,1262.6940,26.53,0,0,0,0,0,0,6859,16121.178,14305.299,0.9504,3342.0945,731.5234,2944.8233,3906.0748,5095.3609,860.1698,12435,782677.5,3.19e-12
39000,7417,1125,71145,118075,103407,46509,421,25042,108,0,269455,2051504,29602.756,22716.634,0.8731,8013.557,0.063,0.818,0.032,0.087,0.397,0.415,100,0.1565,0.7061,0.069,17.4,32.0,49.7,27.41,2.59,9.24,0.51,15.08,5.88,1.166,0.286,0.311,0.315,4.923,0.300,0.0043,64,263,347,6507,7,13,0.746,3418,46,1633,5738,523,1520,5374,20.50,26.25,11210,11.7429,48143,12447,125821,1598.1,-0.0,986849,10.265,2630837.750,2.87e-14,0.00221,12.25,37666,19.960,2.171,17.500,0.290,19.984,2550,1748,3119,0.2667,0.987,1.069,1.938,1.119,0.977,1.311,10548.272,12885.704,7944.869,10500.709,19170.734,6559.954,2094.001,6049.123,0.328,0.455,0.420,0.216,0.382,0.470,22643,28732,0.5019,0.3257,0.3091,0.9995,0.0281,0.0472,0.5620,0.9408,0.8280,0.1885,0.0234,0.0501,0.0000,0.0000,0.8482,0.0913,0.6628,0.9693,0.00303,9627,0.9974,0.8026,0.7207,0.9979,0.0282,0.0474,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7898,5.3954,6.1002,0.0292,0.0646,0.0608,0.141,0.108,0.124,0.101,1233,0.0845,0.0040,0.0033,0.00277,0.00096,0.00129,24.26,26.07,26.98,1267.2782,0.1181,29.8953,4.4783,5.7866,1150745,1476646,4.1520,0.2731,795.5,1267.2782,22.88,0,0,0,0,0,0,7040,14703.077,13004.557,0.9507,2840.4376,643.9410,2538.4735,3803.7027,4913.5208,844.7891,11105,705729.5,3.62e-12
40000,10570,1363,84585,154369,136793,69048,736,29091,170,0,317546,2455616,37266.019,27315.877,0.8579,10289.985,0.052,0.785,0.062,0.101,0.419,0.398,247,0.1219,0.7140,0.066,15.0,30.9,48.6,25.45,2.44,8.38,0.26,14.37,5.83,1.140,0.279,0.287,0.292,4.495,0.278,0.0043,65,254,434,9363,49,14,0.486,4523,64,2261,8245,1037,2063,7470,16.76,22.68,13073,14.0328,47853,10107,121339,1843.5,-0.0,985840,11.480,2630837.750,1.29e-14,0.00011,36.36,50108,24.001,2.152,21.351,0.497,24.034,3727,2916,3927,0.3119,0.976,1.053,1.291,1.135,0.973,1.270,14281.346,15662.699,9189.081,14236.448,24130.475,7701.919,2383.583,6940.390,0.331,0.485,0.449,0.209,0.418,0.551,18106,32144,0.4644,0.3122,0.3050,0.9995,0.0271,0.0429,0.5790,1.0808,0.8757,0.1916,0.0229,0.0400,0.0000,0.7983,0.9601,0.1021,0.6971,0.9657,0.00316,10002,0.9987,0.8826,0.7586,0.9979,0.0272,0.0430,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8029,5.4155,5.8014,0.0300,0.0445,0.0394,0.044,0.074,0.065,0.051,1195,0.0703,0.0035,0.0027,0.00290,0.00110,0.00121,24.33,27.08,27.55,1277.2609,0.1271,38.5655,4.5821,6.8982,1151501,1474731,3.9467,0.2792,849.8,1277.2609,24.07,0,0,0,0,0,0,8830,17025.892,15037.584,0.9533,3124.5468,741.5553,3082.9274,4122.1822,5968.0917,945.8188,12625,905884.4,3.93e-12
41000,12150,1474,90466,150214,128881,59369,379,35147,129,0,391550,3047848,35640.171,31281.907,0.8801,9743.590,0.053,0.848,0.027,0.073,0.432,0.391,195,0.1240,0.7169,0.055,16.7,32.0,49.6,26.55,2.47,8.46,0.46,15.15,5.83,1.169,0.276,0.283,0.285,4.451,0.268,0.0046,67,265,445,10246,16,15,0.477,5661,215,2098,9837,1583,2206,8361,17.75,23.40,11653,13.7273,47555,9787,120005,2493.4,-0.0,988737,12.908,2630837.750,7.79e-15,0.00018,15.95,50985,26.888,2.164,23.884,0.840,26.928,4459,2907,4784,0.2727,0.975,1.061,1.975,1.200,0.971,1.261,12512.464,12764.859,13546.850,12450.537,19386.374,11956.775,2531.075,7050.467,0.379,0.485,0.451,0.287,0.388,0.476,17214,34459,0.4391,0.2821,0.3085,0.9996,0.0267,0.0418,0.5712,0.9856,0.8643,0.1847,0.0255,0.0345,0.0000,0.0000,0.8188,0.2294,0.6874,0.9322,0.00321,6422,0.9986,0.7915,0.7498,0.9991,0.0268,0.0419,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6843,5.1656,5.5583,0.0293,0.0682,0.0610,0.090,0.116,0.082,0.090,1438,0.0570,0.0031,0.0030,0.00268,0.00103,0.00122,26.19,27.57,28.20,1349.6879,0.1509,32.0551,6.1031,6.8045,1152277,1473221,3.7926,0.2492,819.8,1349.6879,23.32,0,0,0,0,0,0,11291,21538.317,18968.539,0.9487,4455.1323,1091.5892,3348.9606,4284.7491,5582.2883,1166.3987,17536,1051607.3,4.15e-12
42000,10855,1414,81871,128583,108148,46432,280,34509,116,0,384972,2596481,30092.683,29557.876,0.8796,8393.218,0.048,0.857,0.025,0.070,0.395,0.411,191,0.1413,0.7120,0.061,16.9,32.0,50.8,26.56,2.92,9.25,0.28,14.11,5.75,1.212,0.280,0.352,0.357,4.451,0.255,0.0049,69,274,387,10679,14,13,0.371,5026,728,1518,8609,2047,1920,6888,19.50,24.68,9772,13.3916,47212,13400,121786,2357.5,0.0,993207,12.447,2630837.750,6.73e-15,0.00005,16.82,45655,25.664,2.150,22.793,0.721,25.698,4970,2063,3822,0.2236,0.980,1.081,1.999,1.217,0.969,1.336,8497.146,10317.294,14736.714,8446.945,15302.242,12493.406,2157.423,6513.829,0.357,0.436,0.416,0.307,0.344,0.424,20580,30158,0.4400,0.3875,0.3443,0.9997,0.0309,0.0498,0.5766,1.0385,0.8501,0.1715,0.0368,0.0503,0.0000,0.1430,0.9260,0.1635,0.6497,0.9179,0.00308,5381,0.9990,0.8603,0.7667,0.9987,0.0310,0.0499,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6943,5.1188,5.7320,0.0277,0.0479,0.0421,0.057,0.078,0.058,0.066,1588,0.0569,0.0054,0.0040,0.00260,0.00081,0.00114,23.69,26.95,27.82,1438.8168,0.1618,23.9697,6.6067,5.8408,1152967,1472966,3.5606,0.1877,694.9,1438.8168,18.32,0,0,0,0,0,0,11414,21164.658,18618.792,0.9468,4689.6734,1170.5980,2944.8477,4213.8151,4774.9665,1130.7645,18129,1056221.9,4.72e-12
