step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
860000,1154,1.475,0.038,5.50,102106,97935,1085,0,3143,1,675912.4,0.1,0.069,0.142,0.096,0.693,374,8.48,2.73,0.01,0.21,0.00,0.06,0.03,0.60,8.44,2.74,0.00,0.00,0.001,0.029,96,0.658,0.957,0.000,0.000,0.043,153389,153367,1,0.937,0.063,0.008,176720,0.086,0.284,0.001,67.72,30306,0,0.134,0.000,0.000,1531591,1.00,16.41,0.000,0.000,0.000,5,9,9,47,9783,0.037,9.77,0.0069,0.011,12,0.719,0.000,0.552,0.344,4.99,7.41,7.35,0.00,0.000,1.00,1.00,1.00,0.719,0.00037,85.95
870000,1185,1.438,0.039,5.46,102160,97809,1137,0,3183,2,674148.5,0.0,0.060,0.146,0.079,0.716,371,8.43,2.47,0.00,0.05,0.01,0.21,0.03,0.58,8.39,2.44,0.00,0.00,0.001,0.015,89,0.651,0.943,0.000,0.000,0.057,152128,152019,1,1.000,0.000,0.007,116140,0.094,0.300,0.002,67.63,33485,0,0.000,0.000,0.000,1721410,1.00,16.40,0.000,0.000,0.000,6,9,9,42,9992,0.038,10.95,0.0068,0.000,20,0.766,0.000,0.561,0.338,4.87,7.21,7.19,0.00,0.000,1.00,1.00,1.00,0.766,0.00031,84.85
880000,1133,1.465,0.042,5.55,102961,98772,1130,0,3111,6,674532.6,1.0,0.071,0.148,0.075,0.707,373,8.59,2.75,0.03,0.62,0.02,0.35,0.06,0.82,8.48,2.51,0.00,0.00,0.002,0.032,110,0.622,0.951,0.000,0.000,0.049,155287,155174,1,1.000,0.000,0.013,86136,0.099,0.331,0.002,67.70,32460,0,0.163,0.000,0.000,1801933,1.00,16.20,0.000,0.000,0.000,6,9,9,42,9734,0.037,11.10,0.0070,0.001,18,0.781,0.000,0.536,0.346,5.00,7.28,7.49,0.00,0.001,1.00,1.01,1.00,0.781,0.00031,84.64
890000,1031,1.419,0.030,5.39,99535,94777,1188,0,3672,1,653140.8,0.2,0.061,0.131,0.081,0.727,387,7.97,2.51,0.01,0.19,0.02,0.23,0.03,0.31,7.92,2.53,0.00,0.00,0.003,0.038,94,0.576,0.943,0.000,0.000,0.057,158812,158627,2,0.899,0.000,0.012,113489,0.095,0.300,0.002,65.33,36634,0,0.151,0.000,0.000,1526160,1.00,16.91,0.000,0.000,0.000,4,9,9,28,8221,0.031,10.87,0.0080,0.000,23,0.784,0.000,0.594,0.379,4.71,7.06,7.19,0.00,0.000,1.00,1.00,1.00,0.784,0.00028,87.24
900000,1052,1.390,0.032,5.21,91556,86903,1149,1,3482,22,624410.9,3.2,0.042,0.150,0.101,0.707,416,8.23,2.91,0.01,0.17,0.03,0.53,0.04,0.51,8.15,2.61,0.00,0.00,0.002,0.022,88,0.620,0.926,0.000,0.000,0.074,158086,157931,2,0.937,0.000,0.010,137884,0.090,0.308,0.002,62.34,33209,22,0.144,1.000,0.000,1794722,1.01,16.71,0.000,0.000,0.000,5,9,9,59,8656,0.033,9.12,0.0073,0.002,19,0.819,0.000,0.622,0.426,4.75,6.93,7.01,0.00,0.000,1.00,1.00,1.01,0.819,0.00025,91.97
910000,952,1.497,0.031,5.66,88804,84097,1116,0,3691,8,616737.6,0.0,0.066,0.150,0.078,0.705,440,8.05,2.28,0.02,0.43,0.00,0.00,0.02,0.25,8.00,2.33,0.00,0.00,0.000,0.000,93,0.483,0.941,0.000,0.000,0.059,161235,160894,2,0.838,0.079,0.011,114959,0.081,0.294,0.001,61.43,33231,0,0.000,0.000,0.000,1688632,1.01,16.81,0.000,0.000,0.000,5,9,9,31,7664,0.029,9.36,0.0081,0.000,12,0.835,0.000,0.647,0.454,4.72,6.94,7.03,0.00,0.000,1.01,1.02,1.01,0.835,0.00024,92.65
920000,948,1.440,0.031,5.67,84720,80189,1136,0,3399,13,600151.1,1.5,0.061,0.137,0.066,0.735,450,8.13,2.25,0.04,0.48,0.01,0.17,0.06,0.49,8.02,2.30,0.00,0.00,0.002,0.034,108,0.390,0.929,0.000,0.000,0.071,162459,162431,2,0.850,0.092,0.023,120284,0.075,0.298,0.001,59.93,34503,0,0.114,0.000,0.000,1401627,1.01,16.69,0.000,0.000,0.000,5,9,10,29,7708,0.029,9.45,0.0079,0.000,19,0.825,0.000,0.659,0.482,4.69,6.98,7.21,0.00,0.000,1.02,1.01,1.01,0.825,0.00022,94.05
930000,965,1.441,0.031,5.78,89659,84575,1166,0,3901,12,609466.5,0.1,0.085,0.114,0.048,0.753,439,7.98,2.83,0.01,0.27,0.01,0.07,0.02,0.26,7.95,2.83,0.00,0.00,0.000,0.007,105,0.384,0.942,0.000,0.000,0.058,162849,162823,1,1.000,0.000,0.006,113153,0.068,0.295,0.001,60.83,33607,0,0.004,0.000,0.000,1158171,1.01,16.82,0.000,0.000,0.000,4,8,9,40,7701,0.029,9.07,0.0079,0.000,25,0.792,0.000,0.661,0.453,4.62,6.83,7.09,0.00,0.000,1.00,1.01,1.01,0.792,0.00022,93.54
940000,1030,1.479,0.033,5.87,93467,88490,1231,0,3681,6,626961.8,1.0,0.069,0.116,0.058,0.756,413,8.39,2.45,0.04,0.53,0.00,0.04,0.04,0.82,8.31,2.39,0.00,0.00,0.001,0.032,105,0.372,0.941,0.000,0.000,0.059,158337,158298,1,1.000,0.000,0.008,128171,0.077,0.282,0.001,62.74,34262,0,0.170,0.000,0.000,1267120,1.02,15.96,0.000,0.000,0.000,6,9,10,28,8640,0.033,9.08,0.0073,0.000,18,0.787,0.000,0.644,0.415,4.73,6.95,7.57,0.00,0.000,1.02,1.02,1.02,0.787,0.00023,91.62
950000,1066,1.434,0.032,5.91,95471,90601,1286,1,3547,10,634857.2,0.4,0.064,0.113,0.056,0.768,400,8.61,2.58,0.05,0.75,0.01,0.16,0.05,0.37,8.50,2.46,0.00,0.00,0.001,0.032,116,0.414,0.938,0.000,0.000,0.062,157244,157173,1,1.000,0.000,0.020,143154,0.071,0.305,0.002,63.57,35859,49,0.035,1.000,0.000,1217104,1.02,15.89,0.000,0.000,0.000,6,9,10,40,9174,0.035,9.29,0.0070,0.000,14,0.774,0.000,0.657,0.399,4.98,7.19,7.69,0.00,0.001,1.02,1.02,1.02,0.774,0.00023,90.59
960000,1154,1.451,0.037,5.79,103705,99099,1175,0,3343,8,670452.3,0.0,0.046,0.108,0.048,0.797,369,8.69,2.42,0.05,0.78,0.01,0.18,0.06,0.65,8.57,2.32,0.00,0.00,0.001,0.035,104,0.663,0.945,0.000,0.000,0.055,155959,155848,2,0.882,0.000,0.016,155206,0.073,0.325,0.002,67.21,32644,0,0.000,0.000,0.000,1105505,1.02,16.11,0.000,0.000,0.000,7,9,9,39,10024,0.038,10.30,0.0068,0.000,26,0.709,0.000,0.555,0.344,5.05,7.19,7.51,0.00,0.000,1.01,1.02,1.02,0.709,0.00029,85.93
970000,1139,1.416,0.036,5.78,104437,100131,1194,0,3127,0,667041.5,0.0,0.038,0.114,0.045,0.803,367,8.83,3.52,0.02,0.36,0.01,0.23,0.06,0.41,8.74,3.49,0.00,0.00,0.001,0.017,105,0.584,0.942,0.000,0.000,0.058,151702,151552,2,0.911,0.000,0.025,211218,0.065,0.285,0.001,66.87,30422,0,0.000,0.000,0.000,1122621,1.00,15.94,0.000,0.000,0.000,6,9,9,39,10057,0.038,10.49,0.0067,0.000,15,0.680,0.000,0.507,0.322,5.13,7.46,7.63,0.00,0.000,1.01,1.00,1.01,0.680,0.00034,86.08
980000,1213,1.439,0.034,5.58,104909,100616,1191,0,3028,4,674772.1,0.7,0.047,0.114,0.063,0.776,363,8.24,2.98,0.01,0.22,0.01,0.22,0.04,0.48,8.17,2.98,0.00,0.00,0.003,0.045,120,0.556,0.936,0.000,0.000,0.064,152226,152128,1,1.000,0.000,0.015,189513,0.070,0.283,0.001,67.52,34739,0,0.165,0.000,0.000,1139522,1.00,16.49,0.000,0.000,0.000,5,9,9,42,10001,0.038,11.27,0.0068,0.000,30,0.680,0.000,0.546,0.321,4.85,7.03,7.20,0.00,0.000,1.00,1.00,1.00,0.680,0.00032,84.64
990000,1197,1.423,0.038,5.77,104016,99842,1172,0,3018,0,677592.4,0.0,0.057,0.122,0.074,0.747,373,8.40,2.69,0.03,0.50,0.00,0.08,0.07,0.70,8.30,2.63,0.00,0.00,0.000,0.011,101,0.631,0.942,0.000,0.000,0.058,152995,152940,1,0.850,0.150,0.017,146620,0.083,0.338,0.002,67.82,33536,0,0.000,0.000,0.000,1284198,1.01,16.34,0.000,0.000,0.000,5,9,9,37,10059,0.038,11.00,0.0068,0.002,19,0.701,0.000,0.549,0.330,4.98,7.08,7.23,0.00,0.000,1.02,1.02,1.01,0.701,0.00033,84.62
1000000,1191,1.433,0.034,6.04,104597,100221,1179,0,3203,4,672967.8,0.5,0.049,0.121,0.053,0.777,372,8.32,2.69,0.06,0.78,0.00,0.09,0.08,0.81,8.18,2.54,0.00,0.00,0.000,0.010,118,0.662,0.951,0.000,0.000,0.049,152165,151935,2,0.969,0.007,0.018,189522,0.082,0.279,0.001,67.40,34294,0,0.123,0.000,0.000,1314946,1.02,16.47,0.000,0.000,0.000,4,9,9,35,9906,0.038,10.77,0.0069,0.022,5,0.704,0.000,0.532,0.323,4.98,7.38,7.38,0.00,0.000,1.02,1.02,1.02,0.704,0.00033,85.27
