step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
110000,751,1.368,0.085,4.92,30968,29818,17,0,1094,1,376367.9,0.2,0.008,0.366,0.207,0.420,829,7.86,2.19,0.02,0.37,0.00,0.00,0.01,0.13,7.83,2.15,0.00,0.00,0.000,0.000,47,0.330,0.992,0.000,0.000,0.008,23498,20968,1,0.991,0.009,0.003,8905,0.143,0.539,0.006,37.38,7548,0,0.182,0.000,0.000,752625,1.01,18.51,0.000,0.000,0.000,6,8,10,28,5900,0.023,0.30,0.0064,0.008,7,0.269,0.000,0.463,0.038,2.87,3.12,5.11,0.00,0.000,1.01,1.01,1.01,0.269,0.00199,125.64
120000,731,1.350,0.084,5.47,30413,29206,25,0,1202,8,368971.1,1.1,0.009,0.299,0.282,0.409,831,7.74,2.34,0.01,0.10,0.01,0.26,0.00,0.04,7.72,2.32,0.00,0.00,0.001,0.024,48,0.218,0.993,0.000,0.000,0.007,21742,18806,1,0.573,0.427,0.001,7860,0.132,0.540,0.006,36.76,7566,0,0.137,0.000,0.000,577749,1.00,18.72,0.000,0.000,0.000,6,8,9,37,5658,0.022,0.38,0.0065,0.016,4,0.253,0.000,0.441,0.034,2.82,3.37,4.31,0.00,0.000,1.00,1.00,1.00,0.253,0.00168,126.17
130000,708,1.398,0.077,6.72,28276,26832,30,0,1437,5,356172.4,0.4,0.006,0.239,0.299,0.456,843,8.45,2.53,0.01,0.17,0.01,0.27,0.02,0.28,8.41,2.47,0.00,0.00,0.001,0.016,54,0.294,0.992,0.000,0.000,0.008,18555,16004,2,0.975,0.000,0.004,6842,0.145,0.531,0.006,35.50,7347,0,0.084,0.000,0.000,373422,1.00,17.95,0.000,0.000,0.000,6,8,10,37,5983,0.023,0.24,0.0060,0.024,5,0.213,0.000,0.400,0.026,2.76,3.59,3.55,0.00,0.000,1.00,1.00,1.00,0.213,0.00144,127.58
140000,701,1.412,0.077,6.91,29818,28041,69,0,1715,1,363368.5,0.0,0.003,0.158,0.391,0.448,839,8.61,1.72,0.02,0.48,0.01,0.23,0.00,0.00,8.58,1.71,0.00,0.00,0.001,0.038,48,0.561,0.990,0.000,0.000,0.010,17952,16993,1,1.000,0.000,0.000,10800,0.159,0.528,0.005,36.23,7893,0,0.000,0.000,0.000,174358,1.01,18.05,0.000,0.000,0.000,7,9,9,21,6036,0.023,0.19,0.0060,0.039,1,0.151,0.000,0.349,0.020,2.69,3.84,3.14,0.00,0.000,1.02,1.02,1.01,0.151,0.00117,126.90
150000,682,1.384,0.074,7.01,30908,29063,72,0,1792,2,368137.5,1.0,0.002,0.165,0.418,0.415,830,9.26,2.48,0.02,0.33,0.00,0.00,0.00,0.00,9.24,2.39,0.00,0.00,0.000,0.000,47,0.783,0.990,0.000,0.000,0.010,18334,17537,1,1.000,0.000,0.000,15560,0.130,0.517,0.005,36.65,8310,0,0.501,0.000,0.000,185821,1.01,17.67,0.000,0.000,0.000,9,9,10,35,6312,0.024,0.20,0.0058,0.040,0,0.152,0.000,0.334,0.025,2.85,4.03,3.14,0.00,0.000,1.00,1.01,1.01,0.152,0.00127,126.47
160000,689,1.426,0.075,6.98,30313,28568,73,0,1665,2,362645.2,0.0,0.002,0.163,0.426,0.409,861,9.07,2.46,0.01,0.23,0.01,0.30,0.03,0.38,9.01,2.45,0.00,0.00,0.001,0.022,52,0.737,0.984,0.000,0.000,0.016,17885,17754,1,0.501,0.499,0.010,17052,0.146,0.524,0.006,36.09,8189,0,0.000,0.000,0.000,157810,1.00,17.91,0.000,0.000,0.000,8,9,9,36,6248,0.024,0.14,0.0058,0.017,4,0.135,0.000,0.335,0.027,2.73,3.97,3.12,0.00,0.000,1.00,1.00,1.00,0.135,0.00127,127.08
170000,705,1.414,0.080,6.99,31443,29673,88,0,1666,0,374074.2,0.0,0.002,0.166,0.427,0.406,830,8.82,2.67,0.01,0.16,0.02,0.39,0.00,0.11,8.79,2.54,0.00,0.00,0.002,0.043,48,0.698,0.990,0.000,0.000,0.010,18356,18023,1,1.000,0.000,0.001,22914,0.146,0.538,0.006,37.25,8540,0,0.000,0.000,0.000,160528,1.00,18.18,0.000,0.000,0.000,7,9,9,61,6217,0.024,0.19,0.0060,0.000,4,0.130,0.000,0.325,0.024,2.72,3.86,3.08,0.00,0.000,1.00,1.00,1.00,0.130,0.00130,125.88
180000,699,1.424,0.072,6.98,31782,29882,107,0,1799,1,372539.1,0.1,0.002,0.165,0.431,0.403,827,8.88,1.99,0.00,0.00,0.00,0.00,0.01,0.19,8.87,1.91,0.00,0.00,0.000,0.000,45,0.498,0.997,0.000,0.000,0.003,18190,17923,1,1.000,0.000,0.003,24998,0.148,0.514,0.005,37.09,8643,0,0.077,0.000,0.000,159397,1.00,18.32,0.000,0.000,0.000,8,9,10,33,6204,0.024,0.17,0.0060,0.020,3,0.130,0.000,0.327,0.024,2.71,3.71,3.13,0.00,0.000,1.00,1.00,1.00,0.130,0.00128,126.05
190000,722,1.442,0.071,6.99,32068,30135,78,0,1832,3,374313.0,0.3,0.002,0.162,0.431,0.405,819,8.93,2.52,0.02,0.32,0.03,0.47,0.04,0.59,8.85,2.21,0.00,0.00,0.002,0.041,53,0.529,0.989,0.000,0.000,0.011,18307,17634,1,1.000,0.000,0.007,24690,0.135,0.510,0.005,37.31,9051,0,0.090,0.000,0.000,151571,1.01,18.36,0.000,0.000,0.000,7,9,11,35,6447,0.025,0.14,0.0059,0.028,0,0.125,0.000,0.324,0.022,2.70,3.78,3.06,0.00,0.000,1.00,1.01,1.01,0.125,0.00124,125.87
200000,687,1.405,0.072,6.98,30697,28855,82,0,1795,2,362341.8,0.0,0.002,0.153,0.426,0.419,844,8.68,2.55,0.00,0.00,0.00,0.00,0.01,0.09,8.67,2.52,0.00,0.00,0.000,0.000,47,0.435,0.987,0.000,0.000,0.013,17524,16116,1,0.566,0.434,0.004,27069,0.122,0.508,0.005,36.13,8321,0,0.000,0.000,0.000,136862,1.00,18.52,0.000,0.000,0.000,6,9,10,34,5963,0.023,0.14,0.0061,0.036,2,0.123,0.000,0.333,0.022,2.72,3.70,3.05,0.00,0.000,1.00,1.00,1.00,0.124,0.00119,127.05
210000,682,1.409,0.060,7.00,30054,28315,102,0,1642,0,356414.4,0.0,0.002,0.157,0.418,0.423,859,8.71,2.47,0.00,0.00,0.03,0.60,0.01,0.15,8.67,2.46,0.00,0.00,0.004,0.066,47,0.383,0.987,0.000,0.000,0.013,17125,15472,1,0.572,0.428,0.001,32705,0.112,0.430,0.003,35.54,8184,0,0.000,0.000,0.000,141774,1.00,18.94,0.000,0.000,0.000,7,8,10,37,5943,0.023,0.15,0.0060,0.018,0,0.126,0.000,0.323,0.024,2.69,3.52,3.02,0.00,0.000,1.00,1.00,1.00,0.126,0.00121,127.62
220000,691,1.459,0.054,6.98,31394,29315,103,0,1967,1,364619.9,0.1,0.001,0.160,0.413,0.425,848,8.74,2.85,0.01,0.15,0.00,0.11,0.05,0.92,8.67,2.17,0.00,0.00,0.001,0.019,43,0.452,0.990,0.000,0.000,0.010,17514,16168,2,0.666,0.000,0.007,26139,0.133,0.377,0.003,36.42,7650,0,0.066,0.000,0.000,141186,1.00,19.09,0.000,0.000,0.000,7,8,10,62,6036,0.023,0.14,0.0061,0.000,5,0.121,0.000,0.322,0.020,2.66,3.44,3.04,0.00,0.000,1.00,1.00,1.00,0.121,0.00126,126.76
230000,714,1.440,0.046,7.02,32084,29993,133,0,1935,2,362901.8,0.4,0.002,0.141,0.427,0.430,850,8.77,2.64,0.03,0.54,0.01,0.19,0.03,0.52,8.70,2.49,0.00,0.00,0.000,0.012,60,0.529,0.983,0.000,0.000,0.017,17941,16209,2,0.674,0.000,0.006,35141,0.148,0.336,0.002,36.26,7777,0,0.223,0.000,0.000,134986,1.01,19.16,0.000,0.000,0.000,7,8,10,35,6262,0.024,0.09,0.0058,0.025,1,0.131,0.000,0.322,0.020,2.66,3.37,3.06,0.00,0.000,1.01,1.01,1.01,0.131,0.00106,126.96
240000,692,1.397,0.046,6.98,31974,29804,119,0,2073,2,357831.3,0.0,0.002,0.147,0.428,0.424,869,8.90,3.74,0.03,0.31,0.02,0.57,0.00,0.05,8.85,3.35,0.00,0.00,0.000,0.009,48,0.585,0.993,0.000,0.000,0.007,18165,16991,2,0.564,0.000,0.003,33622,0.152,0.337,0.002,35.77,7927,0,0.021,0.000,0.000,137739,1.01,19.18,0.000,0.000,0.000,8,8,10,63,6159,0.023,0.13,0.0058,0.000,3,0.130,0.000,0.328,0.019,2.80,3.37,3.06,0.00,0.000,1.01,1.02,1.01,0.130,0.00111,127.42
250000,728,1.382,0.036,6.98,32272,30066,118,0,2052,0,358885.2,0.0,0.002,0.145,0.424,0.429,862,8.69,2.61,0.05,0.76,0.00,0.00,0.01,0.13,8.63,2.33,0.00,0.00,0.000,0.000,49,0.585,0.981,0.000,0.000,0.019,18342,17387,2,0.676,0.000,0.003,31488,0.159,0.239,0.001,35.86,7495,0,0.000,0.000,0.000,133797,1.01,19.36,0.000,0.000,0.000,8,8,10,36,6323,0.024,0.13,0.0057,0.000,7,0.129,0.000,0.327,0.018,2.64,3.25,3.07,0.00,0.000,1.01,1.02,1.01,0.129,0.00105,127.33
260000,702,1.389,0.031,7.01,33269,30922,115,0,2258,0,373841.3,0.0,0.002,0.155,0.405,0.439,840,8.83,2.72,0.02,0.37,0.01,0.16,0.07,1.22,8.73,2.50,0.00,0.00,0.001,0.012,57,0.501,0.984,0.000,0.000,0.016,18126,17802,2,0.647,0.000,0.011,33213,0.155,0.171,0.000,37.33,7667,0,0.000,0.000,0.000,138705,1.01,19.30,0.000,0.000,0.000,8,8,10,35,6197,0.024,0.11,0.0061,0.000,3,0.120,0.000,0.309,0.017,2.72,3.25,3.11,0.00,0.000,1.00,1.01,1.01,0.120,0.00122,125.88
270000,647,1.394,0.029,6.98,31868,29562,102,0,2259,4,349946.2,0.0,0.002,0.150,0.409,0.439,893,8.85,2.77,0.03,0.61,0.00,0.00,0.00,0.00,8.82,2.59,0.00,0.00,0.000,0.000,40,0.476,0.991,0.000,0.000,0.009,18447,17146,2,0.621,0.000,0.000,33243,0.152,0.158,0.000,34.94,7850,0,0.000,0.000,0.000,143315,1.01,19.41,0.000,0.000,0.000,8,8,10,43,5726,0.022,0.12,0.0061,0.000,4,0.137,0.000,0.331,0.020,2.69,3.27,3.03,0.00,0.000,1.00,1.02,1.01,0.137,0.00118,128.26
280000,668,1.412,0.031,6.97,31385,29100,128,0,2136,0,340819.2,0.0,0.002,0.142,0.419,0.437,914,8.62,3.36,0.01,0.12,0.00,0.00,0.13,1.96,8.48,2.18,0.00,0.00,0.000,0.000,41,0.543,0.988,0.000,0.000,0.012,18561,16689,2,0.746,0.000,0.009,30458,0.151,0.173,0.000,34.05,7978,0,0.000,0.000,0.000,137465,1.00,19.48,0.001,0.000,0.000,7,8,9,64,5756,0.022,0.13,0.0060,0.000,3,0.141,0.000,0.345,0.022,2.66,3.24,3.03,0.00,0.000,1.00,1.00,1.00,0.141,0.00104,129.14
290000,702,1.396,0.031,7.00,33844,31402,152,0,2256,0,369165.8,0.0,0.002,0.152,0.408,0.438,845,8.47,2.52,0.00,0.04,0.00,0.00,0.04,0.97,8.42,2.22,0.00,0.00,0.000,0.000,33,0.509,0.996,0.000,0.000,0.004,18989,17767,2,0.718,0.000,0.003,33887,0.148,0.168,0.000,36.85,8464,0,0.000,0.000,0.000,167001,1.00,19.62,0.000,0.000,0.000,8,8,9,42,5945,0.023,0.17,0.0062,0.000,0,0.147,0.000,0.317,0.023,2.61,3.18,3.01,0.00,0.000,1.00,1.00,1.00,0.147,0.00114,126.29
300000,647,1.384,0.027,6.98,31884,29779,117,0,2043,2,345941.8,0.0,0.002,0.150,0.416,0.433,894,8.75,3.66,0.04,0.92,0.04,0.74,0.08,1.37,8.58,2.37,0.00,0.00,0.001,0.016,54,0.396,0.988,0.000,0.000,0.012,19055,17841,2,0.631,0.000,0.009,37062,0.152,0.132,0.000,34.54,8338,0,0.000,0.000,0.000,168273,1.01,19.32,0.002,0.000,0.000,8,8,10,64,5662,0.022,0.17,0.0062,0.003,7,0.160,0.000,0.342,0.025,2.68,3.27,3.08,0.00,0.000,1.01,1.02,1.02,0.160,0.00112,128.60
310000,682,1.468,0.029,6.95,31811,29382,129,0,2265,1,344733.8,0.0,0.002,0.152,0.413,0.434,911,8.98,2.65,0.04,0.57,0.00,0.00,0.01,0.16,8.93,2.65,0.00,0.00,0.000,0.000,43,0.553,0.984,0.000,0.000,0.016,19210,18077,2,0.674,0.010,0.007,36459,0.159,0.135,0.000,34.37,7996,0,0.000,0.000,0.000,164769,1.02,19.28,0.000,0.000,0.000,8,9,10,41,6123,0.023,0.16,0.0057,0.000,4,0.157,0.000,0.346,0.025,2.67,3.27,3.12,0.00,0.000,1.02,1.03,1.02,0.157,0.00109,128.78
320000,725,1.380,0.030,7.02,34011,31412,103,0,2453,1,378275.4,0.0,0.002,0.172,0.395,0.431,837,8.98,2.83,0.02,0.37,0.02,0.39,0.04,0.66,8.90,2.44,0.00,0.00,0.001,0.037,53,0.578,0.988,0.000,0.000,0.012,19000,18047,2,0.698,0.000,0.010,52350,0.158,0.123,0.000,37.68,8121,0,0.020,0.000,0.000,164723,1.00,19.35,0.000,0.000,0.000,8,9,9,53,6511,0.025,0.18,0.0059,0.000,2,0.128,0.000,0.318,0.024,2.66,3.24,3.10,0.00,0.001,1.00,1.01,1.00,0.128,0.00133,125.45
330000,731,1.375,0.030,7.00,34443,31876,79,0,2482,0,381276.4,0.0,0.002,0.171,0.399,0.427,833,8.86,2.94,0.06,0.81,0.00,0.07,0.02,0.37,8.78,2.76,0.00,0.00,0.001,0.037,52,0.382,0.990,0.000,0.000,0.010,19441,18410,2,0.460,0.086,0.003,47330,0.178,0.128,0.000,37.99,8223,0,0.000,0.000,0.000,168628,1.02,19.37,0.000,0.000,0.000,8,9,9,61,6479,0.025,0.18,0.0059,0.000,6,0.131,0.000,0.317,0.025,2.69,3.26,3.06,0.00,0.000,1.02,1.02,1.03,0.131,0.00133,125.15
340000,730,1.405,0.030,7.01,33918,31622,125,0,2172,1,379721.2,0.3,0.002,0.154,0.421,0.422,829,8.96,2.94,0.03,0.37,0.00,0.07,0.00,0.04,8.93,2.77,0.00,0.00,0.000,0.005,54,0.390,0.985,0.000,0.000,0.015,19078,18630,2,0.482,0.085,0.001,45262,0.173,0.083,0.000,37.85,7854,0,0.327,0.000,0.000,150127,1.01,19.34,0.000,0.000,0.000,7,9,9,44,6540,0.025,0.15,0.0058,0.000,3,0.128,0.000,0.314,0.026,2.72,3.28,3.06,0.00,0.000,1.00,1.01,1.01,0.128,0.00119,125.32
350000,701,1.408,0.033,6.99,33872,31467,116,0,2318,0,379561.6,0.0,0.002,0.154,0.416,0.427,824,8.98,3.76,0.07,1.27,0.03,0.70,0.05,0.67,8.83,2.69,0.00,0.00,0.001,0.019,60,0.334,0.989,0.000,0.000,0.011,19017,18385,2,0.593,0.000,0.010,46019,0.164,0.126,0.000,37.83,8064,0,0.000,0.000,0.000,147990,1.02,19.28,0.000,0.000,0.000,7,9,9,59,6294,0.024,0.17,0.0061,0.000,7,0.127,0.000,0.313,0.026,2.65,3.27,3.10,0.00,0.000,1.00,1.02,1.02,0.127,0.00125,125.32
360000,729,1.377,0.027,6.98,33465,31039,122,0,2276,1,375987.8,0.0,0.002,0.152,0.414,0.432,832,8.89,3.08,0.09,1.55,0.00,0.00,0.02,0.29,8.78,2.39,0.00,0.00,0.000,0.000,55,0.416,0.985,0.000,0.000,0.015,18612,18397,2,0.520,0.000,0.008,35805,0.162,0.092,0.000,37.49,8311,0,0.000,0.000,0.000,157676,1.03,19.57,0.000,0.001,0.000,8,9,11,52,6484,0.025,0.22,0.0059,0.018,1,0.137,0.000,0.309,0.025,2.76,3.12,3.11,0.00,0.000,1.02,1.04,1.03,0.137,0.00116,125.61
370000,708,1.413,0.030,6.99,33266,30869,131,0,2287,0,375960.0,0.0,0.002,0.150,0.423,0.425,833,8.66,1.61,0.02,0.36,0.01,0.23,0.02,0.30,8.61,1.66,0.00,0.00,0.001,0.019,40,0.373,0.986,0.000,0.000,0.014,18278,18204,2,0.504,0.000,0.006,37435,0.149,0.090,0.000,37.50,8132,0,0.000,0.000,0.000,142388,1.02,19.60,0.000,0.000,0.000,8,9,10,21,6134,0.023,0.17,0.0062,0.007,2,0.126,0.000,0.310,0.022,2.75,3.08,3.13,0.00,0.000,1.02,1.02,1.02,0.126,0.00119,125.65
380000,699,1.401,0.030,6.99,33509,30967,122,0,2429,0,377097.1,0.0,0.002,0.148,0.432,0.418,828,8.68,2.13,0.01,0.19,0.01,0.30,0.02,0.34,8.64,2.02,0.00,0.00,0.001,0.019,54,0.512,0.993,0.000,0.000,0.007,18208,18128,2,0.508,0.000,0.004,40597,0.140,0.086,0.000,37.63,8459,0,0.000,0.000,0.000,134524,1.01,19.56,0.000,0.000,0.000,8,8,9,28,6066,0.023,0.17,0.0062,0.000,0,0.120,0.000,0.310,0.021,2.68,3.09,3.14,0.00,0.000,1.00,1.01,1.01,0.120,0.00119,125.52
390000,719,1.355,0.027,6.99,33296,30794,150,0,2332,5,372131.9,0.3,0.002,0.141,0.440,0.417,834,8.66,2.26,0.01,0.15,0.00,0.00,0.03,0.34,8.62,2.12,0.00,0.00,0.000,0.000,49,0.459,0.994,0.000,0.000,0.006,18113,17995,2,0.503,0.000,0.011,46487,0.136,0.102,0.000,37.16,8237,0,0.054,0.000,0.000,136581,1.00,19.56,0.000,0.000,0.000,8,8,9,41,6223,0.024,0.14,0.0060,0.001,3,0.129,0.000,0.312,0.020,2.67,3.12,3.11,0.00,0.000,1.01,1.01,1.00,0.129,0.00108,126.02
400000,708,1.381,0.029,7.00,33368,30878,121,0,2380,2,375793.0,0.0,0.002,0.147,0.424,0.427,822,8.92,2.62,0.02,0.26,0.03,0.49,0.02,0.38,8.86,2.53,0.00,0.00,0.002,0.031,61,0.363,0.992,0.000,0.000,0.008,18263,18139,3,0.484,0.000,0.006,49010,0.130,0.085,0.000,37.52,8420,0,0.013,0.000,0.000,146484,1.01,19.40,0.000,0.000,0.000,7,9,11,33,6318,0.024,0.15,0.0060,0.000,3,0.133,0.000,0.309,0.021,2.70,3.15,3.16,0.00,0.000,1.01,1.01,1.01,0.133,0.00116,125.64
410000,743,1.387,0.027,7.00,33628,31022,123,0,2448,5,377849.0,0.1,0.002,0.149,0.423,0.426,823,8.87,3.52,0.03,0.42,0.01,0.22,0.07,0.83,8.76,3.26,0.00,0.00,0.000,0.006,66,0.421,0.992,0.000,0.000,0.008,18227,17990,2,0.502,0.000,0.009,49276,0.138,0.096,0.000,37.68,8662,0,0.015,0.000,0.000,136936,1.02,19.39,0.000,0.000,0.000,7,8,11,58,6589,0.025,0.15,0.0058,0.000,5,0.121,0.000,0.309,0.022,2.79,3.18,3.14,0.00,0.001,1.02,1.03,1.02,0.121,0.00114,125.48
420000,721,1.398,0.028,7.00,33707,31203,115,0,2411,0,377117.3,0.0,0.002,0.154,0.420,0.423,821,8.85,2.30,0.04,0.66,0.01,0.11,0.02,0.25,8.79,2.24,0.00,0.00,0.000,0.008,59,0.345,0.988,0.000,0.000,0.012,18571,18229,2,0.502,0.085,0.006,49744,0.146,0.101,0.000,37.64,8990,0,0.000,0.000,0.000,163466,1.02,19.32,0.000,0.000,0.000,8,9,10,29,6382,0.024,0.24,0.0059,0.000,3,0.140,0.000,0.309,0.027,2.78,3.22,3.15,0.00,0.000,1.02,1.02,1.02,0.140,0.00118,125.43
