step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
430000,1053,1.368,0.060,10.30,46012,43408,390,0,2246,1,540730.8,0.1,0.009,0.154,0.471,0.366,547,7.87,2.58,0.05,0.64,0.00,0.10,0.00,0.03,7.81,2.32,0.00,0.00,0.001,0.019,80,0.230,0.984,0.000,0.000,0.016,36416,34401,3,0.566,0.165,0.001,21110,0.149,0.125,0.000,54.10,17667,0,0.094,0.000,0.000,318896,1.02,18.13,0.000,0.000,0.000,6,8,9,46,8282,0.032,0.01,0.0066,0.000,3,0.182,0.000,0.243,0.052,1.90,3.55,3.41,0.00,0.000,1.02,1.02,1.01,0.182,0.00104,109.09
440000,1093,1.331,0.057,10.25,46218,43486,366,0,2326,9,539408.8,0.8,0.008,0.151,0.464,0.376,545,7.89,2.52,0.07,0.91,0.00,0.00,0.01,0.20,7.82,2.35,0.00,0.00,0.000,0.000,82,0.285,0.984,0.000,0.000,0.016,36558,33999,4,0.579,0.035,0.002,19833,0.162,0.101,0.000,53.95,18268,0,0.087,0.000,0.000,310879,1.03,18.02,0.000,0.001,0.000,6,8,9,37,8629,0.033,0.01,0.0063,0.000,1,0.182,0.000,0.246,0.051,1.87,3.58,3.45,0.00,0.000,1.04,1.05,1.02,0.182,0.00100,109.24
450000,1094,1.376,0.064,10.20,47427,44610,371,0,2445,1,543733.5,0.3,0.008,0.151,0.460,0.381,535,7.76,2.35,0.06,0.60,0.00,0.09,0.03,0.42,7.67,2.01,0.00,0.00,0.000,0.003,87,0.265,0.984,0.000,0.000,0.016,37608,34458,5,0.566,0.113,0.006,25062,0.145,0.111,0.000,54.41,18618,0,0.276,0.000,0.000,320805,1.02,18.21,0.000,0.000,0.000,6,8,9,38,8487,0.032,0.01,0.0065,0.000,4,0.187,0.000,0.241,0.051,1.90,3.60,3.34,0.00,0.001,1.02,1.02,1.02,0.187,0.00098,108.78
460000,1028,1.346,0.063,10.35,45174,42660,310,0,2270,0,523714.1,0.0,0.010,0.147,0.422,0.421,559,7.83,2.71,0.14,1.41,0.01,0.16,0.03,0.68,7.65,2.08,0.00,0.00,0.001,0.014,89,0.219,0.990,0.000,0.000,0.010,33967,31549,4,0.308,0.199,0.002,26000,0.143,0.102,0.000,52.37,17451,0,0.000,0.000,0.000,311366,1.06,18.75,0.000,0.000,0.000,6,8,9,37,8046,0.031,0.00,0.0067,0.022,0,0.194,0.000,0.238,0.049,2.04,3.35,3.32,0.00,0.000,1.05,1.07,1.07,0.194,0.00097,110.83
470000,1074,1.291,0.065,10.28,45502,42740,331,0,2385,26,520908.6,3.4,0.011,0.140,0.407,0.442,562,7.78,2.57,0.06,0.88,0.01,0.34,0.02,0.42,7.69,2.22,0.00,0.00,0.000,0.012,79,0.277,0.992,0.000,0.000,0.008,34450,31660,5,0.304,0.000,0.004,22530,0.159,0.134,0.000,52.19,17313,0,0.132,0.000,0.000,320906,1.02,18.57,0.000,0.001,0.000,6,7,9,43,8354,0.032,0.01,0.0063,0.003,2,0.209,0.000,0.232,0.049,1.96,3.59,3.15,0.00,0.000,1.02,1.03,1.02,0.209,0.00089,111.00
480000,1025,1.373,0.061,10.34,43777,41260,338,0,2228,7,506551.2,0.3,0.009,0.143,0.387,0.461,575,7.71,2.42,0.10,1.08,0.01,0.34,0.00,0.00,7.59,1.81,0.00,0.00,0.001,0.020,71,0.224,0.985,0.000,0.000,0.015,33321,30775,5,0.262,0.000,0.000,22732,0.150,0.092,0.000,50.75,17076,0,0.045,0.000,0.000,329090,1.04,18.76,0.000,0.000,0.000,6,8,9,50,7898,0.030,0.01,0.0065,0.043,2,0.215,0.000,0.235,0.052,1.94,3.45,3.20,0.00,0.000,1.04,1.06,1.04,0.215,0.00090,112.44
490000,1066,1.341,0.061,10.32,45078,42624,349,0,2064,0,522457.5,0.0,0.008,0.144,0.367,0.481,564,7.65,1.74,0.06,0.81,0.00,0.00,0.00,0.00,7.59,1.58,0.00,0.00,0.000,0.000,72,0.297,0.985,0.000,0.000,0.015,33593,31710,5,0.324,0.009,0.000,23741,0.146,0.095,0.000,52.39,16496,0,0.000,0.000,0.000,307978,1.02,18.84,0.000,0.000,0.000,7,7,9,25,8159,0.031,0.00,0.0065,0.000,2,0.194,0.000,0.228,0.050,1.92,3.46,3.14,0.00,0.000,1.03,1.03,1.02,0.195,0.00093,110.80
500000,1011,1.319,0.058,10.37,44761,42363,331,0,2122,0,519352.0,0.0,0.008,0.143,0.366,0.483,555,7.77,2.64,0.09,1.01,0.00,0.03,0.02,0.54,7.66,2.16,0.00,0.00,0.000,0.002,72,0.287,0.982,0.000,0.000,0.018,33333,31743,5,0.342,0.000,0.003,21190,0.148,0.099,0.000,52.06,16930,0,0.000,0.000,0.000,312145,1.04,18.81,0.000,0.000,0.000,7,7,9,54,7858,0.030,0.01,0.0067,0.032,0,0.198,0.000,0.229,0.048,1.98,3.43,3.19,0.00,0.000,1.03,1.04,1.03,0.198,0.00097,111.13
510000,995,1.343,0.057,10.33,43078,40700,330,0,2064,3,496672.8,0.2,0.008,0.146,0.368,0.478,591,7.87,2.61,0.11,1.30,0.03,0.49,0.01,0.18,7.72,1.91,0.00,0.00,0.003,0.043,69,0.222,0.986,0.000,0.000,0.014,32491,29895,5,0.278,0.000,0.002,20548,0.157,0.112,0.000,49.77,16342,0,0.056,0.000,0.000,327857,1.04,18.93,0.000,0.000,0.000,7,8,9,46,7828,0.030,0.00,0.0065,0.032,0,0.214,0.000,0.238,0.049,2.12,3.27,3.29,0.01,0.002,1.04,1.04,1.03,0.214,0.00094,113.43
520000,1039,1.354,0.054,10.36,44337,41696,356,0,2241,11,504149.5,1.6,0.007,0.141,0.382,0.470,587,7.74,1.84,0.06,0.75,0.01,0.34,0.00,0.00,7.68,1.66,0.00,0.00,0.002,0.036,56,0.296,0.992,0.000,0.000,0.008,34566,32292,5,0.237,0.000,0.000,20037,0.145,0.100,0.000,50.58,16440,0,0.145,0.000,0.000,330218,1.02,18.68,0.000,0.000,0.000,7,8,9,30,8047,0.031,0.01,0.0063,0.016,2,0.219,0.000,0.240,0.053,1.92,3.48,3.20,0.00,0.000,1.02,1.02,1.02,0.219,0.00087,112.61
530000,1009,1.363,0.050,10.32,43639,41194,331,0,2144,10,498833.7,0.7,0.007,0.146,0.390,0.457,593,7.84,2.42,0.13,1.39,0.00,0.00,0.01,0.20,7.69,2.05,0.00,0.00,0.000,0.000,72,0.253,0.983,0.000,0.000,0.017,34241,31630,5,0.260,0.000,0.003,23853,0.147,0.093,0.000,50.03,16348,0,0.069,0.000,0.000,336808,1.06,18.76,0.000,0.000,0.000,6,8,9,39,7906,0.030,0.01,0.0064,0.050,0,0.218,0.000,0.241,0.052,1.93,3.47,3.18,0.00,0.000,1.07,1.07,1.06,0.218,0.00091,113.17
540000,957,1.332,0.050,10.29,45208,42573,421,0,2266,14,515115.6,0.4,0.008,0.136,0.392,0.465,578,7.88,2.19,0.07,0.63,0.02,0.55,0.00,0.07,7.78,1.99,0.00,0.00,0.001,0.024,76,0.274,0.991,0.000,0.000,0.009,35744,31946,5,0.325,0.008,0.002,21056,0.139,0.105,0.000,51.66,16847,0,0.031,0.000,0.000,315627,1.04,18.74,0.000,0.000,0.000,7,8,9,35,7544,0.029,0.01,0.0069,0.080,0,0.213,0.000,0.234,0.050,1.98,3.56,3.11,0.00,0.000,1.03,1.05,1.03,0.213,0.00094,111.53
550000,976,1.401,0.050,10.33,44398,41835,341,0,2203,7,506245.2,1.4,0.009,0.147,0.388,0.456,577,8.01,2.24,0.10,1.12,0.00,0.09,0.01,0.45,7.89,1.66,0.00,0.00,0.000,0.008,68,0.280,0.984,0.000,0.000,0.016,34818,31442,6,0.352,0.000,0.001,27329,0.147,0.113,0.000,50.70,17194,0,0.195,0.000,0.000,347495,1.04,18.70,0.000,0.000,0.000,7,8,9,37,7816,0.030,0.01,0.0066,0.004,4,0.221,0.000,0.233,0.051,1.97,3.50,3.16,0.00,0.000,1.04,1.06,1.03,0.221,0.00094,112.49
560000,1032,1.378,0.057,10.26,45733,43085,396,0,2196,3,512542.2,0.0,0.010,0.136,0.391,0.463,585,8.16,2.98,0.17,1.78,0.02,0.52,0.00,0.09,7.97,2.10,0.00,0.00,0.001,0.034,81,0.298,0.987,0.000,0.000,0.013,36541,32673,5,0.445,0.000,0.002,24290,0.161,0.115,0.000,51.34,16997,0,0.000,0.000,0.000,333398,1.06,18.60,0.000,0.000,0.000,7,8,9,57,8423,0.032,0.01,0.0062,0.002,1,0.229,0.000,0.239,0.052,2.03,3.61,3.13,0.00,0.001,1.05,1.08,1.06,0.229,0.00087,111.84
570000,1063,1.371,0.061,10.28,45049,42735,295,0,1988,0,523680.7,0.0,0.010,0.144,0.350,0.496,568,8.27,3.02,0.17,1.82,0.00,0.00,0.00,0.03,8.09,2.47,0.00,0.00,0.000,0.000,87,0.373,0.983,0.000,0.000,0.017,32738,29873,4,0.434,0.294,0.001,23968,0.165,0.091,0.000,52.48,16367,0,0.000,0.000,0.000,340138,1.07,18.57,0.000,0.000,0.000,7,8,9,53,8787,0.034,0.01,0.0061,0.000,0,0.217,0.000,0.223,0.048,1.95,3.64,3.11,0.00,0.000,1.06,1.08,1.06,0.217,0.00094,110.71
580000,1030,1.376,0.063,10.41,45900,43336,395,0,2202,2,526236.9,0.1,0.010,0.134,0.371,0.485,565,8.12,2.66,0.14,1.27,0.01,0.44,0.02,0.60,7.95,2.15,0.00,0.00,0.001,0.024,87,0.270,0.984,0.000,0.000,0.016,35584,32401,4,0.466,0.000,0.003,28485,0.151,0.108,0.000,52.79,16876,0,0.041,0.000,0.000,341405,1.05,18.54,0.000,0.000,0.000,7,8,9,34,8366,0.032,0.01,0.0064,0.005,1,0.230,0.000,0.218,0.051,1.93,3.67,3.10,0.00,0.000,1.05,1.07,1.06,0.230,0.00090,110.40
590000,964,1.320,0.061,10.38,44408,41967,362,0,2145,6,511885.1,0.9,0.010,0.138,0.375,0.477,573,8.08,3.00,0.22,1.80,0.00,0.00,0.02,0.37,7.84,1.99,0.00,0.00,0.000,0.000,73,0.348,0.985,0.000,0.000,0.015,33808,30661,3,0.452,0.000,0.003,26219,0.146,0.125,0.000,51.33,17146,0,0.147,0.000,0.000,344066,1.08,18.71,0.000,0.000,0.000,7,8,9,44,7792,0.030,0.01,0.0068,0.011,2,0.232,0.000,0.223,0.049,2.00,3.61,3.10,0.00,0.000,1.07,1.11,1.07,0.232,0.00095,111.85
600000,1016,1.362,0.064,10.44,43188,40679,329,0,2128,1,505024.4,0.1,0.012,0.141,0.361,0.487,579,7.99,2.92,0.09,0.87,0.00,0.00,0.02,0.38,7.88,2.47,0.00,0.00,0.000,0.000,73,0.373,0.990,0.000,0.000,0.010,32333,28347,3,0.498,0.000,0.002,23848,0.152,0.114,0.000,50.61,16679,0,0.067,0.000,0.000,332408,1.04,18.90,0.001,0.000,0.000,7,8,9,64,8115,0.031,0.02,0.0063,0.014,2,0.224,0.000,0.226,0.050,2.03,3.56,3.04,0.00,0.000,1.03,1.05,1.03,0.224,0.00092,112.57
610000,936,1.349,0.063,10.46,43121,40770,309,0,2122,2,496568.1,0.2,0.012,0.145,0.360,0.483,586,8.13,3.34,0.13,1.31,0.00,0.05,0.04,0.80,7.96,2.53,0.00,0.00,0.000,0.004,79,0.333,0.985,0.000,0.000,0.015,32334,28381,2,0.545,0.006,0.004,27243,0.141,0.106,0.000,49.81,16304,0,0.082,0.000,0.000,341460,1.05,18.66,0.000,0.000,0.000,7,8,9,57,7611,0.029,0.01,0.0067,0.067,2,0.227,0.000,0.229,0.052,2.03,3.66,3.07,0.00,0.000,1.05,1.07,1.05,0.227,0.00100,113.38
620000,879,1.273,0.062,10.47,39241,37051,238,0,2009,9,454365.0,0.5,0.011,0.165,0.359,0.466,647,8.01,2.16,0.08,0.85,0.00,0.00,0.00,0.00,7.93,1.88,0.00,0.00,0.000,0.000,57,0.344,0.983,0.000,0.000,0.017,29631,26355,2,0.553,0.000,0.000,23629,0.141,0.116,0.000,45.56,15621,0,0.052,0.000,0.000,390591,1.04,18.77,0.000,0.000,0.000,7,8,9,34,7043,0.027,0.02,0.0065,0.084,2,0.250,0.000,0.250,0.054,2.01,3.62,3.04,0.00,0.000,1.03,1.05,1.03,0.250,0.00107,117.62
630000,945,1.375,0.061,10.46,40042,37758,315,0,1903,1,469742.6,0.1,0.011,0.156,0.347,0.486,627,8.14,2.43,0.13,1.28,0.02,0.40,0.01,0.22,7.98,1.98,0.00,0.00,0.001,0.024,64,0.392,0.988,0.000,0.000,0.012,29986,27818,2,0.508,0.000,0.003,23323,0.138,0.090,0.000,47.09,15743,0,0.070,0.000,0.000,366933,1.05,18.74,0.000,0.000,0.000,7,8,9,34,7692,0.029,0.03,0.0062,0.012,2,0.239,0.000,0.230,0.053,2.07,3.61,3.06,0.00,0.000,1.04,1.07,1.05,0.239,0.00100,116.08
640000,975,1.368,0.056,10.53,42092,39623,336,0,2103,4,490145.1,0.2,0.011,0.147,0.355,0.487,602,8.00,2.69,0.15,2.17,0.00,0.00,0.00,0.08,7.85,1.61,0.00,0.00,0.000,0.000,64,0.319,0.991,0.000,0.000,0.009,32265,30139,2,0.564,0.000,0.003,22075,0.156,0.089,0.000,49.13,16494,0,0.046,0.000,0.000,339999,1.06,18.66,0.001,0.000,0.000,7,8,9,64,7802,0.030,0.01,0.0064,0.048,1,0.226,0.000,0.232,0.052,1.95,3.65,3.04,0.00,0.000,1.05,1.07,1.05,0.226,0.00097,114.06
650000,922,1.362,0.060,10.37,43071,40667,381,0,2076,5,504708.2,0.2,0.012,0.141,0.355,0.492,590,8.00,2.11,0.07,1.10,0.03,0.61,0.00,0.03,7.90,1.93,0.00,0.00,0.002,0.038,63,0.375,0.990,0.000,0.000,0.010,31839,29642,2,0.539,0.000,0.001,24706,0.155,0.084,0.000,50.56,16223,0,0.040,0.000,0.000,321451,1.03,18.91,0.000,0.000,0.000,7,8,9,32,7375,0.028,0.01,0.0069,0.034,3,0.217,0.000,0.224,0.050,2.05,3.52,3.05,0.00,0.000,1.03,1.04,1.03,0.217,0.00102,112.63
660000,969,1.364,0.062,10.43,42051,39708,332,0,1964,7,490817.1,0.3,0.014,0.144,0.358,0.485,613,8.24,2.97,0.13,1.39,0.00,0.06,0.02,0.34,8.09,2.07,0.00,0.00,0.000,0.005,71,0.367,0.989,0.000,0.000,0.011,31679,27717,2,0.511,0.000,0.005,24412,0.152,0.094,0.000,49.15,16484,0,0.037,0.000,0.000,322638,1.04,18.71,0.001,0.000,0.000,7,8,9,64,7989,0.030,0.01,0.0063,0.020,0,0.221,0.000,0.237,0.051,2.07,3.58,3.08,0.00,0.000,1.03,1.06,1.04,0.221,0.00097,114.04
670000,995,1.387,0.061,10.61,43478,40948,414,0,2090,11,491418.1,0.8,0.012,0.143,0.383,0.462,618,8.04,2.93,0.23,2.54,0.02,0.52,0.00,0.08,7.78,1.78,0.00,0.00,0.001,0.032,72,0.376,0.981,0.000,0.000,0.019,35663,31756,2,0.691,0.017,0.003,30246,0.153,0.090,0.000,49.21,17318,0,0.073,0.000,0.000,345922,1.08,18.36,0.000,0.000,0.000,7,8,9,48,7996,0.031,0.00,0.0064,0.024,2,0.235,0.000,0.242,0.058,1.88,3.78,3.09,0.00,0.002,1.06,1.10,1.08,0.235,0.00092,113.98
680000,937,1.333,0.065,10.61,43575,41077,444,0,2112,0,480059.6,0.0,0.010,0.143,0.390,0.456,633,7.80,2.47,0.12,1.11,0.00,0.00,0.00,0.00,7.68,2.05,0.00,0.00,0.000,0.000,61,0.533,0.983,0.000,0.000,0.017,37432,35041,2,0.746,0.000,0.000,33474,0.150,0.112,0.000,48.20,17427,0,0.000,0.000,0.000,373450,1.04,18.20,0.000,0.000,0.000,7,7,9,38,7307,0.028,0.01,0.0067,0.015,6,0.256,0.000,0.250,0.061,1.89,3.84,3.10,0.00,0.000,1.03,1.06,1.04,0.256,0.00091,114.99
690000,1022,1.340,0.061,10.57,41960,39382,355,0,2138,9,462567.3,0.4,0.010,0.152,0.378,0.459,658,7.83,3.13,0.17,2.22,0.00,0.00,0.02,0.52,7.64,1.97,0.00,0.00,0.000,0.000,75,0.422,0.987,0.000,0.000,0.013,35781,33544,2,0.631,0.000,0.004,34447,0.140,0.101,0.000,46.47,16126,0,0.041,0.000,0.000,393308,1.06,18.56,0.001,0.000,0.000,7,8,8,64,7998,0.031,0.01,0.0059,0.019,3,0.262,0.000,0.261,0.063,1.96,3.71,3.06,0.00,0.000,1.05,1.07,1.06,0.262,0.00083,116.72
700000,1036,1.371,0.064,10.53,43000,40425,358,0,2203,2,501589.6,0.0,0.010,0.144,0.360,0.485,593,7.77,3.15,0.14,1.55,0.00,0.03,0.01,0.12,7.62,2.54,0.00,0.00,0.000,0.003,77,0.403,0.977,0.000,0.000,0.023,33465,29961,2,0.637,0.000,0.003,29097,0.142,0.093,0.000,50.37,16596,0,0.000,0.000,0.000,347470,1.05,18.57,0.000,0.001,0.000,7,7,9,50,8054,0.031,0.01,0.0064,0.030,3,0.227,0.000,0.228,0.053,1.93,3.72,3.04,0.00,0.000,1.04,1.06,1.04,0.227,0.00090,112.82
710000,1045,1.337,0.063,10.61,43056,40570,323,0,2154,3,491946.5,0.0,0.009,0.148,0.372,0.471,610,7.72,2.21,0.04,0.60,0.01,0.40,0.00,0.07,7.66,2.00,0.00,0.00,0.001,0.024,55,0.410,0.987,0.000,0.000,0.013,34078,31489,2,0.697,0.000,0.002,34139,0.146,0.088,0.000,49.42,16943,0,0.000,0.000,0.000,372357,1.02,18.49,0.000,0.001,0.000,7,7,9,39,8069,0.031,0.01,0.0061,0.038,2,0.240,0.000,0.231,0.056,1.86,3.73,3.05,0.00,0.000,1.02,1.02,1.02,0.240,0.00088,113.77
720000,982,1.361,0.066,10.59,43281,40953,325,0,2066,11,497188.3,0.5,0.009,0.149,0.363,0.479,604,7.81,2.59,0.11,0.92,0.00,0.10,0.01,0.30,7.69,2.44,0.00,0.00,0.000,0.011,76,0.351,0.987,0.000,0.000,0.013,34701,31228,2,0.637,0.000,0.004,36701,0.155,0.108,0.000,49.92,16804,0,0.041,0.000,0.000,378249,1.05,18.51,0.000,0.000,0.000,7,7,9,38,7674,0.029,0.02,0.0066,0.043,5,0.240,0.000,0.226,0.057,1.99,3.70,3.11,0.00,0.000,1.05,1.06,1.05,0.240,0.00095,113.27
730000,967,1.356,0.065,10.52,42329,40025,323,0,1996,4,488339.9,0.0,0.010,0.151,0.358,0.481,615,7.86,3.20,0.17,2.37,0.00,0.00,0.01,0.22,7.69,2.26,0.00,0.00,0.000,0.000,64,0.402,0.994,0.000,0.000,0.006,33318,30036,2,0.547,0.000,0.001,32745,0.154,0.099,0.000,49.07,16033,0,0.000,0.000,0.000,380364,1.06,18.67,0.001,0.000,0.000,7,7,8,64,7602,0.029,0.01,0.0066,0.055,1,0.242,0.000,0.231,0.056,2.05,3.62,3.07,0.00,0.000,1.05,1.08,1.06,0.242,0.00096,114.12
740000,1091,1.325,0.063,10.68,44977,42434,359,0,2060,0,517172.8,0.0,0.009,0.141,0.371,0.480,581,7.60,3.23,0.14,1.54,0.00,0.06,0.02,0.59,7.43,2.62,0.00,0.00,0.001,0.030,82,0.630,0.978,0.000,0.000,0.022,35196,31984,2,0.786,0.000,0.005,36092,0.145,0.094,0.000,52.04,17116,0,0.000,0.000,0.000,351819,1.05,18.19,0.000,0.000,0.000,7,7,8,57,8293,0.032,0.01,0.0064,0.012,3,0.226,0.000,0.222,0.051,1.91,3.85,3.15,0.00,0.000,1.05,1.06,1.05,0.226,0.00086,111.15
750000,951,1.368,0.061,10.63,44223,41948,392,0,2023,7,506880.1,0.3,0.010,0.153,0.365,0.472,585,7.68,3.14,0.14,1.33,0.01,0.45,0.02,0.40,7.51,2.16,0.00,0.00,0.000,0.009,65,0.524,0.987,0.000,0.000,0.013,34620,31675,2,0.665,0.046,0.003,38997,0.145,0.107,0.000,50.97,17329,0,0.046,0.000,0.000,370014,1.05,18.45,0.000,0.000,0.000,7,7,8,48,7299,0.028,0.01,0.0071,0.090,7,0.222,0.000,0.228,0.052,1.93,3.70,3.11,0.00,0.001,1.04,1.07,1.05,0.222,0.00103,112.22
760000,982,1.344,0.065,10.73,41619,39399,296,0,1893,3,478710.7,0.0,0.010,0.168,0.366,0.456,625,7.41,2.46,0.09,1.16,0.01,0.29,0.00,0.06,7.30,2.16,0.00,0.00,0.001,0.032,63,0.631,0.984,0.000,0.000,0.016,33024,30425,3,0.829,0.000,0.001,39366,0.150,0.108,0.000,48.10,16728,0,0.000,0.000,0.000,418472,1.04,18.27,0.000,0.000,0.000,7,7,9,37,7273,0.028,0.01,0.0067,0.074,0,0.243,0.000,0.236,0.056,1.84,3.83,3.07,0.00,0.000,1.03,1.06,1.04,0.243,0.00100,115.08
770000,1076,1.361,0.060,10.67,44040,41564,341,0,2041,18,498354.4,1.0,0.009,0.158,0.379,0.454,611,7.53,2.18,0.07,0.83,0.02,0.54,0.01,0.15,7.42,1.78,0.00,0.00,0.002,0.037,75,0.511,0.988,0.000,0.000,0.012,34895,32089,2,0.705,0.008,0.006,46789,0.147,0.092,0.000,50.09,17230,0,0.054,0.000,0.000,396390,1.03,18.53,0.000,0.000,0.000,7,7,8,37,8102,0.031,0.01,0.0062,0.008,6,0.234,0.000,0.232,0.054,1.90,3.72,3.06,0.00,0.000,1.02,1.03,1.02,0.234,0.00091,113.10
780000,1065,1.394,0.063,10.60,44782,42335,352,0,2106,3,517182.1,0.0,0.009,0.156,0.377,0.458,594,7.83,2.50,0.14,1.33,0.00,0.00,0.00,0.09,7.68,1.91,0.00,0.00,0.000,0.000,74,0.428,0.988,0.000,0.000,0.012,35164,32699,2,0.665,0.012,0.003,40242,0.149,0.094,0.000,51.92,17410,0,0.000,0.000,0.000,371574,1.05,18.45,0.000,0.000,0.000,7,7,9,35,8334,0.032,0.01,0.0063,0.008,1,0.217,0.000,0.222,0.052,1.96,3.73,3.09,0.00,0.000,1.04,1.06,1.05,0.217,0.00098,111.27
790000,965,1.363,0.067,10.61,43764,41455,349,0,2060,7,506354.5,0.1,0.010,0.148,0.365,0.477,613,7.81,2.26,0.10,1.36,0.00,0.00,0.01,0.33,7.70,1.90,0.00,0.00,0.000,0.000,61,0.429,0.987,0.000,0.000,0.013,34200,31194,2,0.661,0.000,0.002,35910,0.156,0.118,0.000,50.85,15961,0,0.015,0.000,0.000,361623,1.04,18.51,0.000,0.000,0.000,7,7,9,32,7538,0.029,0.01,0.0068,0.093,0,0.227,0.000,0.224,0.057,1.97,3.70,3.07,0.00,0.000,1.04,1.05,1.04,0.227,0.00101,112.34
800000,1018,1.323,0.058,10.43,42331,39991,316,0,1971,12,490129.6,0.0,0.009,0.148,0.374,0.469,627,8.06,2.81,0.21,2.31,0.01,0.20,0.01,0.19,7.84,1.70,0.00,0.00,0.001,0.017,73,0.358,0.985,0.000,0.000,0.015,33082,29303,2,0.523,0.000,0.001,36636,0.148,0.099,0.000,49.18,15531,0,0.003,0.000,0.000,365601,1.08,18.57,0.000,0.000,0.000,7,8,9,54,8208,0.031,0.01,0.0061,0.021,1,0.237,0.000,0.232,0.057,2.01,3.61,3.14,0.00,0.001,1.08,1.10,1.08,0.237,0.00091,114.01
810000,1036,1.312,0.061,10.52,42704,40520,345,0,1821,2,502004.3,0.4,0.010,0.147,0.366,0.477,617,7.96,3.31,0.15,2.00,0.00,0.12,0.02,0.49,7.78,2.44,0.00,0.00,0.000,0.012,78,0.352,0.986,0.000,0.000,0.014,31938,27693,2,0.565,0.000,0.003,36604,0.148,0.086,0.000,50.39,15267,0,0.190,0.000,0.000,330741,1.05,18.61,0.001,0.000,0.000,7,8,9,64,8244,0.031,0.01,0.0062,0.015,4,0.213,0.000,0.232,0.050,1.99,3.66,3.10,0.00,0.000,1.04,1.07,1.05,0.213,0.00095,112.81
820000,943,1.362,0.067,10.58,43994,41763,341,0,1983,2,507807.0,0.3,0.008,0.145,0.375,0.472,612,7.91,3.20,0.14,1.97,0.00,0.07,0.02,0.35,7.75,2.22,0.00,0.00,0.000,0.006,64,0.406,0.992,0.000,0.000,0.008,34104,29492,2,0.629,0.032,0.002,37479,0.146,0.110,0.000,51.04,15848,0,0.144,0.000,0.000,331570,1.04,18.50,0.000,0.000,0.000,7,8,9,56,7462,0.028,0.01,0.0069,0.053,2,0.213,0.000,0.231,0.059,2.00,3.67,3.13,0.00,0.000,1.03,1.06,1.04,0.213,0.00102,112.15
830000,1024,1.332,0.067,10.60,43757,41486,336,0,1854,2,496781.3,0.1,0.009,0.150,0.370,0.471,623,7.87,2.90,0.11,1.34,0.00,0.03,0.01,0.23,7.75,2.54,0.00,0.00,0.000,0.003,77,0.424,0.981,0.000,0.000,0.019,34889,31415,2,0.670,0.000,0.002,37188,0.154,0.113,0.000,49.91,16366,0,0.050,0.000,0.000,369707,1.04,18.50,0.000,0.000,0.000,7,7,9,35,8060,0.031,0.01,0.0063,0.037,0,0.233,0.000,0.236,0.060,1.95,3.70,3.06,0.00,0.000,1.04,1.05,1.04,0.233,0.00093,113.29
840000,1066,1.320,0.065,10.67,46611,44213,413,0,1943,8,532035.4,0.5,0.008,0.139,0.373,0.479,576,7.72,1.76,0.07,0.77,0.02,0.49,0.01,0.22,7.63,1.50,0.00,0.00,0.001,0.031,71,0.399,0.982,0.000,0.000,0.018,36722,33564,2,0.691,0.000,0.002,42137,0.159,0.106,0.000,53.37,17685,0,0.062,0.000,0.000,338381,1.03,18.57,0.000,0.000,0.000,7,7,9,23,8229,0.031,0.01,0.0065,0.018,5,0.217,0.000,0.220,0.061,1.87,3.74,3.06,0.00,0.000,1.02,1.03,1.02,0.217,0.00093,109.82
850000,1064,1.301,0.060,10.58,46196,43900,399,0,1899,2,531188.2,0.0,0.008,0.138,0.391,0.463,573,7.64,1.73,0.06,0.95,0.00,0.00,0.02,0.47,7.56,1.38,0.00,0.00,0.000,0.000,59,0.408,0.989,0.000,0.000,0.011,36058,32411,2,0.652,0.000,0.005,39345,0.151,0.088,0.000,53.27,17625,0,0.000,0.000,0.000,334027,1.02,18.73,0.000,0.000,0.000,7,7,9,28,8130,0.031,0.01,0.0066,0.018,1,0.215,0.000,0.221,0.058,1.86,3.58,3.07,0.00,0.000,1.02,1.03,1.02,0.215,0.00092,109.92
