step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
430000,641,1.486,0.044,5.39,28853,27710,151,0,1025,4,380516.9,0.1,0.008,0.182,0.577,0.233,1952,9.67,2.96,0.11,1.32,0.08,1.03,0.10,1.57,9.39,2.00,0.00,0.04,0.004,0.049,33,0.527,0.981,0.000,0.000,0.019,16557,16187,1,1.000,0.000,0.016,57047,0.162,0.232,0.001,37.90,6749,0,0.017,0.000,0.000,152644,1.04,19.26,0.000,0.000,0.002,8,9,12,47,6201,0.024,0.14,0.0063,0.000,3,0.117,0.000,0.296,0.024,2.59,3.06,3.31,0.01,0.005,1.04,1.02,1.06,0.117,0.00179,125.28
440000,681,1.419,0.039,5.64,28278,26939,237,0,1062,1,355240.1,0.0,0.009,0.147,0.600,0.244,2036,9.25,2.03,0.01,0.11,0.02,0.29,0.09,1.26,9.14,2.00,0.00,0.00,0.002,0.032,38,0.714,0.982,0.000,0.000,0.018,17408,16794,1,1.000,0.000,0.006,59929,0.173,0.200,0.001,35.33,6573,0,0.000,0.000,0.000,160008,1.01,19.65,0.000,0.000,0.000,8,9,11,28,6297,0.024,0.16,0.0057,0.001,2,0.155,0.000,0.333,0.024,2.51,3.01,3.17,0.00,0.000,1.01,1.00,1.01,0.155,0.00114,127.82
450000,645,1.403,0.037,5.61,29637,28308,290,0,1075,8,371180.3,0.0,0.008,0.142,0.609,0.241,1967,9.26,2.76,0.06,1.15,0.14,1.34,0.06,0.68,8.99,2.50,0.00,0.00,0.009,0.079,43,0.595,0.988,0.000,0.000,0.012,17478,17054,1,0.915,0.085,0.009,63549,0.182,0.187,0.001,36.96,6523,0,0.000,0.000,0.000,158634,1.02,19.54,0.000,0.000,0.000,8,9,11,49,5970,0.023,0.18,0.0064,0.011,3,0.151,0.000,0.309,0.023,2.57,3.02,3.21,0.01,0.003,1.02,1.01,1.03,0.152,0.00121,126.18
460000,695,1.398,0.041,5.60,29477,28119,244,0,1064,5,357998.9,0.1,0.008,0.140,0.590,0.262,2052,9.62,4.09,0.07,1.17,0.11,1.22,0.13,1.44,9.32,3.85,0.00,0.00,0.005,0.054,48,0.586,0.984,0.000,0.000,0.016,17740,16777,1,0.858,0.142,0.013,65524,0.182,0.199,0.001,35.64,6620,0,0.016,0.000,0.000,165116,1.03,19.34,0.001,0.000,0.000,8,9,11,64,6686,0.026,0.19,0.0055,0.006,2,0.166,0.000,0.319,0.025,2.58,3.05,3.28,0.00,0.000,1.03,1.02,1.04,0.166,0.00104,127.48
470000,640,1.423,0.038,5.68,29347,28067,249,0,1086,4,362052.6,0.0,0.009,0.146,0.596,0.249,2028,9.18,2.41,0.02,0.37,0.05,0.68,0.17,1.73,8.94,2.14,0.00,0.00,0.003,0.034,30,0.700,0.986,0.000,0.000,0.014,17602,17241,1,0.919,0.081,0.013,65771,0.180,0.157,0.000,36.03,6419,0,0.000,0.000,0.000,177542,1.01,19.55,0.000,0.000,0.000,8,9,10,43,5878,0.022,0.16,0.0063,0.000,0,0.167,0.000,0.319,0.023,2.52,3.01,3.22,0.01,0.005,1.01,1.00,1.01,0.167,0.00119,127.12
480000,746,1.408,0.039,5.78,30673,29194,265,0,1108,7,384389.1,0.6,0.008,0.152,0.606,0.234,1906,9.04,2.91,0.03,0.36,0.06,1.43,0.07,0.85,8.88,2.24,0.00,0.00,0.001,0.025,40,0.729,0.981,0.000,0.000,0.019,17683,17603,2,0.928,0.000,0.013,65638,0.173,0.160,0.000,38.26,7119,0,0.089,0.000,0.000,186179,1.02,19.82,0.000,0.000,0.000,8,9,9,63,6741,0.026,0.21,0.0058,0.000,4,0.159,0.000,0.296,0.026,2.50,2.99,3.10,0.00,0.000,1.02,1.02,1.03,0.159,0.00112,124.84
490000,736,1.426,0.044,5.73,30981,29513,230,0,1248,4,392242.5,0.3,0.007,0.162,0.602,0.229,1882,9.18,2.29,0.02,0.22,0.09,1.47,0.06,0.91,9.02,2.03,0.00,0.00,0.004,0.051,44,0.726,0.982,0.000,0.000,0.018,17645,17595,2,0.917,0.000,0.011,64639,0.167,0.182,0.001,39.02,7125,0,0.081,0.000,0.000,182463,1.01,19.63,0.000,0.000,0.000,8,9,10,33,6759,0.026,0.21,0.0059,0.000,2,0.144,0.000,0.295,0.025,2.50,3.03,3.15,0.00,0.000,1.01,1.01,1.02,0.144,0.00126,124.09
500000,736,1.349,0.042,5.72,30706,29280,253,0,1173,4,390763.8,0.0,0.008,0.160,0.606,0.227,1878,9.10,1.84,0.10,1.17,0.00,0.05,0.10,0.87,8.90,1.82,0.00,0.00,0.000,0.007,42,0.769,0.976,0.000,0.000,0.024,17443,17407,1,0.925,0.075,0.015,66895,0.175,0.177,0.000,38.86,6840,0,0.000,0.000,0.000,182289,1.05,19.64,0.000,0.000,0.000,8,9,9,29,6696,0.026,0.25,0.0060,0.000,4,0.145,0.000,0.291,0.026,2.55,3.01,3.17,0.00,0.000,1.04,1.02,1.07,0.145,0.00124,124.20
510000,723,1.379,0.041,5.88,30810,29481,216,0,1126,0,388967.3,0.0,0.009,0.161,0.602,0.227,1829,9.05,2.61,0.13,1.79,0.07,1.21,0.07,0.90,8.78,1.92,0.00,0.00,0.003,0.051,38,0.664,0.989,0.000,0.000,0.011,17566,17462,2,0.920,0.000,0.012,71557,0.170,0.147,0.000,38.69,7398,0,0.000,0.000,0.000,172130,1.05,19.62,0.000,0.000,0.000,7,9,10,40,6541,0.025,0.18,0.0061,0.000,2,0.137,0.000,0.296,0.025,2.55,2.98,3.22,0.00,0.000,1.04,1.03,1.07,0.137,0.00128,124.44
520000,742,1.397,0.040,5.66,30824,29351,251,0,1203,2,388579.8,0.0,0.009,0.157,0.607,0.227,1885,8.92,1.92,0.07,1.06,0.04,0.73,0.06,0.76,8.76,1.79,0.00,0.00,0.002,0.035,39,0.752,0.988,0.000,0.000,0.012,17552,17496,1,0.908,0.092,0.012,69282,0.172,0.154,0.001,38.64,6852,0,0.000,0.000,0.000,172716,1.03,19.82,0.000,0.000,0.000,7,9,9,26,6622,0.025,0.24,0.0060,0.000,2,0.142,0.000,0.295,0.023,2.51,2.97,3.12,0.00,0.000,1.03,1.02,1.04,0.142,0.00120,124.43
530000,724,1.453,0.039,5.71,30689,29263,236,0,1208,3,389098.5,0.0,0.009,0.153,0.611,0.227,1897,9.22,2.89,0.05,0.59,0.03,0.58,0.03,0.89,9.11,2.35,0.00,0.00,0.001,0.021,32,0.713,0.993,0.000,0.000,0.007,17253,17174,1,0.945,0.055,0.001,66936,0.160,0.117,0.000,38.70,6576,0,0.000,0.000,0.000,149133,1.01,19.61,0.000,0.000,0.000,8,9,9,40,6674,0.025,0.18,0.0059,0.000,5,0.125,0.000,0.293,0.022,2.52,3.01,3.19,0.00,0.000,1.01,1.01,1.01,0.125,0.00122,124.44
540000,710,1.456,0.040,5.77,30980,29624,246,0,1124,3,389116.6,0.6,0.008,0.162,0.603,0.227,1886,9.28,2.93,0.02,0.22,0.05,0.89,0.01,0.15,9.20,2.69,0.00,0.00,0.002,0.031,33,0.732,0.992,0.000,0.000,0.008,17629,17540,1,0.920,0.080,0.004,66836,0.173,0.129,0.000,38.73,7038,0,0.200,0.000,0.000,178964,1.01,19.60,0.000,0.000,0.000,8,9,10,63,6586,0.025,0.22,0.0060,0.000,5,0.142,0.000,0.293,0.023,2.52,3.04,3.16,0.00,0.000,1.01,1.01,1.01,0.142,0.00131,124.36
550000,731,1.389,0.041,5.71,30766,29376,238,0,1131,10,390148.4,0.8,0.008,0.159,0.604,0.230,1883,9.24,2.05,0.03,0.60,0.02,0.37,0.09,1.12,9.11,2.04,0.00,0.00,0.002,0.042,41,0.691,0.978,0.000,0.000,0.022,17427,17298,1,1.000,0.000,0.012,70796,0.167,0.156,0.000,38.80,7022,0,0.080,0.000,0.000,165749,1.01,19.58,0.000,0.000,0.000,8,9,11,28,6758,0.026,0.19,0.0059,0.000,0,0.134,0.000,0.290,0.025,2.53,3.01,3.21,0.00,0.000,1.01,1.00,1.02,0.134,0.00125,124.33
560000,722,1.418,0.040,5.74,30815,29458,227,0,1139,0,389842.6,0.0,0.009,0.159,0.606,0.226,1902,9.28,2.27,0.04,0.72,0.06,0.99,0.03,0.51,9.14,2.32,0.00,0.00,0.005,0.063,37,0.760,0.985,0.000,0.000,0.015,17513,17475,1,1.000,0.000,0.011,68737,0.167,0.088,0.000,38.76,6690,0,0.000,0.000,0.000,156733,1.02,19.65,0.000,0.000,0.000,8,9,10,26,6702,0.026,0.20,0.0059,0.000,2,0.127,0.000,0.289,0.027,2.59,3.01,3.17,0.00,0.001,1.02,1.02,1.03,0.127,0.00129,124.35
570000,735,1.372,0.039,5.71,30628,29245,231,0,1139,4,389259.6,0.0,0.008,0.156,0.607,0.229,1888,9.02,2.26,0.04,0.64,0.05,0.65,0.10,1.18,8.83,2.20,0.00,0.00,0.003,0.035,36,0.601,0.985,0.000,0.000,0.015,17258,17094,1,0.941,0.059,0.012,78160,0.158,0.117,0.000,38.74,6721,0,0.000,0.000,0.000,139840,1.02,19.55,0.000,0.000,0.000,7,9,10,36,6627,0.025,0.18,0.0060,0.001,2,0.117,0.000,0.286,0.027,2.54,2.97,3.25,0.00,0.001,1.02,1.01,1.03,0.117,0.00125,124.40
580000,724,1.386,0.039,5.74,30550,29210,245,0,1106,3,388629.3,0.1,0.009,0.159,0.607,0.225,1884,9.27,2.80,0.02,0.46,0.04,0.63,0.04,0.90,9.17,2.77,0.00,0.00,0.002,0.032,43,0.612,0.992,0.000,0.000,0.008,17389,17230,1,0.930,0.070,0.004,64603,0.179,0.102,0.000,38.66,7071,0,0.039,0.000,0.000,159639,1.01,19.57,0.000,0.000,0.000,7,9,12,43,6712,0.026,0.23,0.0059,0.007,1,0.130,0.000,0.289,0.026,2.62,3.02,3.19,0.00,0.000,1.01,1.01,1.02,0.130,0.00126,124.43
590000,716,1.380,0.039,5.65,29992,28668,232,0,1100,0,381544.3,0.0,0.008,0.159,0.597,0.236,1938,9.41,2.89,0.07,1.27,0.08,1.13,0.08,1.15,9.18,2.58,0.00,0.00,0.004,0.056,45,0.661,0.980,0.000,0.000,0.020,17323,16601,1,1.000,0.000,0.013,66165,0.168,0.115,0.000,37.94,6665,0,0.000,0.000,0.000,167963,1.03,19.45,0.000,0.000,0.000,8,9,10,43,6736,0.026,0.23,0.0058,0.014,5,0.139,0.000,0.297,0.025,2.59,3.00,3.27,0.00,0.000,1.03,1.02,1.04,0.139,0.00126,125.14
600000,747,1.353,0.041,5.69,30346,28973,237,1,1104,10,387032.2,0.0,0.008,0.156,0.606,0.230,1903,9.43,3.40,0.15,1.72,0.10,1.27,0.07,0.79,9.11,2.92,0.00,0.00,0.004,0.050,41,0.689,0.983,0.000,0.000,0.017,17312,16970,1,1.000,0.000,0.011,64874,0.171,0.133,0.000,38.48,6421,958,0.000,0.000,0.000,153482,1.06,19.56,0.001,0.000,0.000,8,9,11,64,7043,0.027,0.20,0.0057,0.000,5,0.128,0.000,0.294,0.022,2.62,2.99,3.23,0.00,0.001,1.06,1.05,1.08,0.128,0.00122,124.63
610000,729,1.381,0.038,5.66,30819,29519,235,0,1083,6,389659.2,0.7,0.008,0.158,0.604,0.230,1871,9.46,3.47,0.05,0.79,0.11,1.10,0.15,2.08,9.14,2.49,0.00,0.00,0.005,0.047,37,0.742,0.985,0.000,0.000,0.015,17437,17318,1,0.926,0.074,0.010,70170,0.180,0.118,0.000,38.74,6093,0,0.113,0.000,0.000,162510,1.02,19.51,0.001,0.000,0.000,9,9,11,64,6896,0.026,0.22,0.0058,0.003,5,0.133,0.000,0.292,0.023,2.60,3.01,3.23,0.01,0.003,1.02,1.01,1.03,0.133,0.00126,124.36
620000,711,1.409,0.042,5.75,31078,29679,248,0,1169,1,389567.5,0.0,0.008,0.163,0.599,0.230,1912,9.36,2.74,0.07,1.34,0.09,1.19,0.09,1.31,9.11,2.31,0.00,0.04,0.004,0.052,53,0.744,0.982,0.000,0.000,0.018,17842,17641,1,0.875,0.125,0.007,71043,0.174,0.166,0.001,38.75,6548,0,0.000,0.000,0.000,199700,1.03,19.44,0.000,0.000,0.001,9,9,10,43,6655,0.025,0.27,0.0060,0.021,1,0.156,0.000,0.292,0.028,2.63,3.03,3.25,0.00,0.001,1.03,1.02,1.04,0.156,0.00131,124.30
630000,719,1.402,0.039,5.72,29534,28188,200,0,1138,7,376039.7,0.5,0.007,0.166,0.592,0.235,1936,8.64,2.41,0.03,0.67,0.04,0.72,0.04,0.89,8.52,2.32,0.00,0.11,0.003,0.041,45,0.530,0.986,0.000,0.000,0.014,17471,16436,1,0.947,0.053,0.006,71863,0.172,0.138,0.000,37.38,6624,0,0.073,0.000,0.000,208138,1.01,19.86,0.000,0.000,0.001,6,9,10,28,6209,0.024,0.35,0.0061,0.036,0,0.163,0.000,0.295,0.030,2.52,2.86,3.21,0.00,0.001,1.02,1.01,1.01,0.164,0.00122,125.58
640000,709,1.300,0.038,5.72,30318,28969,233,0,1126,14,382400.3,1.4,0.008,0.163,0.598,0.231,1917,9.13,2.24,0.07,0.91,0.12,1.59,0.09,1.48,8.84,1.75,0.00,0.00,0.007,0.077,52,0.742,0.980,0.000,0.000,0.020,17776,17252,2,0.944,0.000,0.008,71291,0.176,0.110,0.000,38.02,7062,0,0.097,0.000,0.000,200468,1.04,19.58,0.000,0.000,0.000,9,9,9,35,6470,0.025,0.24,0.0061,0.023,2,0.159,0.000,0.297,0.026,2.64,3.00,3.21,0.00,0.000,1.03,1.02,1.05,0.159,0.00126,125.06
650000,727,1.372,0.040,5.69,30192,28907,213,0,1054,19,380988.8,1.0,0.008,0.164,0.598,0.230,1928,9.04,1.70,0.05,0.80,0.04,0.73,0.04,0.91,8.90,1.58,0.00,0.00,0.002,0.035,30,0.703,0.989,0.000,0.000,0.011,17453,16887,2,0.927,0.000,0.006,71875,0.176,0.109,0.000,37.89,6845,0,0.051,0.000,0.000,197328,1.03,19.57,0.000,0.000,0.000,8,9,9,29,6571,0.025,0.27,0.0059,0.019,3,0.158,0.000,0.300,0.023,2.61,3.03,3.19,0.00,0.000,1.03,1.02,1.03,0.158,0.00123,125.16
660000,720,1.381,0.043,5.76,30836,29484,245,0,1114,7,388612.0,1.4,0.008,0.163,0.604,0.225,1879,9.10,3.01,0.02,0.35,0.06,0.96,0.11,1.88,8.91,1.96,0.00,0.00,0.003,0.040,39,0.643,0.986,0.000,0.000,0.014,17706,17485,1,0.949,0.051,0.007,72472,0.174,0.154,0.000,38.69,7543,0,0.205,0.000,0.000,192019,1.01,19.54,0.000,0.000,0.000,8,9,9,62,6551,0.025,0.24,0.0061,0.004,2,0.150,0.000,0.297,0.024,2.54,3.05,3.18,0.00,0.000,1.01,1.01,1.02,0.150,0.00128,124.39
670000,735,1.363,0.039,5.69,30892,29480,260,0,1137,9,387629.7,0.6,0.008,0.163,0.601,0.228,1888,8.82,1.95,0.00,0.11,0.05,0.96,0.02,0.28,8.75,1.94,0.00,0.00,0.003,0.053,33,0.690,0.980,0.000,0.000,0.020,17695,17154,1,1.000,0.000,0.005,75589,0.172,0.118,0.000,38.56,7559,0,0.071,0.000,0.000,200153,1.00,19.81,0.000,0.000,0.000,7,9,9,41,6486,0.025,0.20,0.0060,0.015,3,0.157,0.000,0.295,0.022,2.51,2.98,3.12,0.00,0.000,1.00,1.00,1.00,0.157,0.00124,124.56
680000,717,1.406,0.037,5.61,30701,29353,256,0,1110,1,387011.5,0.3,0.008,0.157,0.604,0.231,1888,9.09,2.05,0.01,0.25,0.07,1.18,0.03,0.51,8.97,1.57,0.00,0.00,0.003,0.040,34,0.718,0.992,0.000,0.000,0.008,17649,17314,1,0.909,0.091,0.006,68361,0.170,0.100,0.000,38.48,7348,0,0.310,0.000,0.000,190637,1.01,19.55,0.000,0.000,0.000,8,9,9,39,6514,0.025,0.24,0.0060,0.018,2,0.155,0.000,0.297,0.020,2.56,3.05,3.19,0.00,0.000,1.01,1.00,1.01,0.155,0.00121,124.59
690000,723,1.380,0.042,5.02,29958,28592,240,0,1120,7,380780.3,0.4,0.010,0.154,0.608,0.228,1940,9.22,2.24,0.05,0.85,0.01,0.22,0.05,0.74,9.11,1.98,0.00,0.07,0.001,0.008,40,0.759,0.988,0.000,0.000,0.012,17254,16453,1,1.000,0.000,0.008,67819,0.187,0.135,0.000,37.88,7048,0,0.051,0.000,0.000,189092,1.02,19.48,0.000,0.000,0.001,9,9,10,36,6668,0.025,0.20,0.0058,0.008,2,0.159,0.000,0.304,0.023,2.54,3.06,3.20,0.00,0.001,1.02,1.01,1.02,0.159,0.00117,125.24
700000,746,1.389,0.042,4.95,30074,28772,191,0,1088,4,386936.9,0.2,0.013,0.161,0.609,0.217,1917,9.14,2.19,0.02,0.29,0.02,0.31,0.04,0.64,9.06,2.26,0.00,0.00,0.002,0.038,39,0.664,0.988,0.000,0.000,0.012,17557,16704,1,1.000,0.000,0.005,60837,0.188,0.151,0.000,38.50,6469,0,0.052,0.000,0.000,205100,1.01,19.46,0.000,0.000,0.000,8,9,10,31,6815,0.026,0.23,0.0057,0.009,5,0.164,0.000,0.303,0.025,2.53,3.07,3.20,0.00,0.001,1.01,1.01,1.01,0.164,0.00120,124.58
710000,746,1.385,0.041,5.02,30880,29567,220,0,1093,6,389710.8,0.7,0.014,0.162,0.591,0.233,1907,9.04,2.67,0.03,0.35,0.01,0.29,0.12,1.62,8.87,2.41,0.00,0.00,0.001,0.013,43,0.641,0.984,0.000,0.000,0.016,17966,17602,1,1.000,0.000,0.009,62839,0.188,0.134,0.000,38.80,6839,0,0.110,0.000,0.000,220042,1.01,19.56,0.000,0.000,0.000,8,9,9,43,6742,0.026,0.27,0.0059,0.004,3,0.172,0.000,0.299,0.026,2.59,3.11,3.12,0.00,0.001,1.01,1.02,1.02,0.172,0.00120,124.24
720000,753,1.341,0.041,5.45,31584,30266,227,0,1084,3,388817.8,0.3,0.009,0.156,0.538,0.297,1863,8.65,1.86,0.04,0.75,0.01,0.12,0.05,0.72,8.56,1.69,0.00,0.04,0.000,0.007,41,0.620,0.993,0.000,0.000,0.007,18022,16892,2,0.918,0.000,0.013,64535,0.171,0.137,0.000,38.72,7242,0,0.100,0.000,0.000,197319,1.02,19.72,0.000,0.000,0.001,7,9,9,28,6516,0.025,0.23,0.0060,0.000,2,0.161,0.000,0.282,0.021,2.54,3.06,3.08,0.00,0.001,1.02,1.01,1.03,0.161,0.00115,124.36
730000,746,1.444,0.039,5.42,31461,30244,220,0,1004,8,388685.7,1.4,0.008,0.154,0.530,0.308,1850,8.97,1.54,0.00,0.11,0.01,0.29,0.03,0.63,8.92,1.51,0.00,0.00,0.001,0.015,35,0.631,0.988,0.000,0.000,0.012,17902,16983,1,1.000,0.000,0.003,65355,0.172,0.112,0.000,38.73,7393,0,0.170,0.000,0.000,192640,1.00,19.68,0.000,0.001,0.000,8,9,10,25,6691,0.026,0.20,0.0058,0.000,2,0.159,0.000,0.277,0.022,2.47,3.03,3.13,0.00,0.000,1.00,1.00,1.00,0.159,0.00114,124.39
740000,725,1.406,0.038,5.66,31219,29874,204,0,1162,3,387219.0,0.0,0.005,0.155,0.506,0.335,1813,9.23,2.48,0.07,1.37,0.00,0.00,0.02,0.49,9.13,1.90,0.00,0.00,0.000,0.000,52,0.590,0.988,0.000,0.000,0.012,17449,17214,3,0.506,0.000,0.004,65011,0.159,0.108,0.000,38.55,7459,0,0.000,0.000,0.000,182333,1.02,19.39,0.000,0.000,0.000,8,9,10,48,6691,0.026,0.19,0.0058,0.000,3,0.152,0.000,0.266,0.023,2.61,3.13,3.18,0.00,0.000,1.02,1.02,1.02,0.152,0.00121,124.57
750000,738,1.363,0.041,5.75,31385,29947,211,0,1214,4,387586.7,0.1,0.003,0.157,0.500,0.340,1816,9.13,2.79,0.03,0.66,0.07,1.27,0.05,0.67,8.98,2.55,0.00,0.00,0.002,0.040,46,0.572,0.986,0.000,0.000,0.014,17637,17253,2,0.934,0.000,0.011,55842,0.171,0.180,0.001,38.61,7829,0,0.016,0.000,0.000,184172,1.01,19.60,0.000,0.000,0.000,8,9,11,61,6737,0.026,0.17,0.0058,0.004,4,0.151,0.000,0.264,0.024,2.60,3.03,3.17,0.00,0.000,1.01,1.01,1.02,0.151,0.00119,124.54
760000,606,1.378,0.034,5.78,30191,28932,234,0,1157,10,369326.8,0.1,0.004,0.146,0.504,0.346,1922,9.26,3.34,0.02,0.28,0.03,0.50,0.06,0.80,9.14,3.20,0.00,0.00,0.001,0.021,55,0.487,0.982,0.000,0.000,0.018,17508,16477,2,0.916,0.000,0.008,55750,0.170,0.099,0.000,36.76,7621,0,0.010,0.000,0.000,186154,1.01,19.40,0.002,0.000,0.000,7,9,11,64,5610,0.021,0.19,0.0067,0.000,8,0.172,0.000,0.279,0.025,2.56,3.13,3.17,0.00,0.002,1.00,1.01,1.00,0.172,0.00128,126.36
770000,692,1.377,0.033,5.90,29345,27994,214,0,1051,13,347093.6,2.4,0.004,0.145,0.489,0.362,2041,9.19,2.45,0.08,1.50,0.05,0.89,0.02,0.23,9.04,1.88,0.00,0.00,0.003,0.049,45,0.559,0.986,0.000,0.000,0.014,18057,16039,2,0.762,0.145,0.007,49886,0.177,0.108,0.000,34.54,7673,0,0.183,0.000,0.000,198792,1.03,19.41,0.000,0.000,0.000,8,9,10,48,6359,0.024,0.21,0.0055,0.001,4,0.196,0.000,0.300,0.024,2.66,3.11,3.19,0.00,0.000,1.02,1.02,1.03,0.196,0.00101,128.57
780000,630,1.387,0.032,5.81,30966,29624,217,0,1187,18,360347.5,0.1,0.006,0.141,0.425,0.428,1941,9.26,2.48,0.03,0.72,0.00,0.00,0.02,0.36,9.20,2.24,0.00,0.00,0.000,0.000,46,0.622,0.990,0.000,0.000,0.010,18500,17604,1,1.000,0.000,0.005,38868,0.165,0.093,0.000,35.89,8134,0,0.003,0.000,0.000,200337,1.01,19.43,0.000,0.005,0.000,8,9,11,39,5831,0.022,0.22,0.0062,0.041,2,0.197,0.000,0.267,0.023,2.57,3.16,3.13,0.00,0.000,1.01,1.01,1.01,0.197,0.00110,127.21
790000,681,1.409,0.035,5.98,29699,28317,179,0,1152,3,356867.8,0.0,0.004,0.140,0.426,0.429,1947,9.27,3.27,0.11,1.65,0.00,0.00,0.04,0.51,9.11,2.93,0.00,0.00,0.000,0.000,56,0.636,0.987,0.000,0.000,0.013,17273,16491,1,1.000,0.000,0.009,36631,0.174,0.092,0.000,35.55,8126,0,0.000,0.000,0.000,191341,1.04,19.59,0.000,0.000,0.000,8,9,11,57,6311,0.024,0.25,0.0057,0.056,0,0.191,0.000,0.262,0.019,2.62,3.13,3.08,0.00,0.000,1.03,1.06,1.03,0.191,0.00102,127.51
800000,651,1.334,0.035,5.98,29686,28473,159,0,1084,5,365366.2,1.1,0.004,0.149,0.425,0.422,1891,9.19,2.90,0.09,1.58,0.00,0.00,0.05,0.69,9.05,2.11,0.00,0.00,0.000,0.000,46,0.618,0.986,0.000,0.000,0.014,16987,16251,1,1.000,0.000,0.009,36922,0.168,0.090,0.000,36.39,8466,0,0.230,0.000,0.000,196414,1.03,19.60,0.000,0.000,0.000,8,9,11,50,5980,0.023,0.23,0.0062,0.060,0,0.180,0.000,0.255,0.018,2.61,3.13,3.08,0.00,0.000,1.02,1.04,1.02,0.180,0.00117,126.69
810000,614,1.421,0.035,5.87,27859,26784,118,0,994,4,344718.3,0.5,0.004,0.154,0.438,0.403,2020,9.18,2.53,0.05,1.17,0.01,0.17,0.03,0.35,9.08,2.12,0.00,0.00,0.001,0.016,44,0.578,0.990,0.000,0.000,0.010,16316,15498,1,1.000,0.000,0.011,37658,0.167,0.123,0.000,34.33,8028,0,0.133,0.000,0.000,206512,1.01,19.53,0.000,0.000,0.000,8,9,11,41,5637,0.022,0.23,0.0062,0.067,0,0.193,0.000,0.274,0.020,2.58,3.12,3.12,0.00,0.000,1.02,1.01,1.01,0.194,0.00120,128.76
820000,684,1.371,0.036,5.75,27889,26587,158,0,1074,1,345263.3,0.0,0.004,0.144,0.448,0.404,2023,8.93,1.69,0.04,0.92,0.01,0.31,0.02,0.36,8.86,1.61,0.00,0.00,0.001,0.025,42,0.528,0.987,0.000,0.000,0.013,16346,14674,1,1.000,0.000,0.003,31290,0.169,0.129,0.000,34.38,8095,0,0.000,0.000,0.000,201279,1.01,19.61,0.000,0.000,0.000,8,9,10,26,6106,0.023,0.26,0.0057,0.056,2,0.202,0.000,0.270,0.021,2.52,3.08,3.12,0.00,0.000,1.01,1.01,1.02,0.202,0.00100,128.67
830000,727,1.360,0.034,5.80,28984,27659,176,0,1106,10,365699.7,0.4,0.004,0.151,0.450,0.395,1885,9.09,2.06,0.03,0.76,0.00,0.00,0.01,0.19,9.05,2.02,0.00,0.00,0.000,0.000,41,0.563,0.990,0.000,0.000,0.010,16737,14238,1,1.000,0.000,0.004,39259,0.166,0.092,0.000,36.44,8357,0,0.042,0.000,0.000,208632,1.01,19.49,0.000,0.000,0.000,7,9,11,28,6612,0.025,0.29,0.0056,0.017,4,0.189,0.000,0.258,0.021,2.58,3.12,3.13,0.00,0.000,1.02,1.03,1.01,0.189,0.00105,126.58
840000,685,1.434,0.036,5.76,30210,28916,209,0,1127,2,375810.0,0.0,0.005,0.148,0.439,0.409,1840,9.04,2.29,0.02,0.34,0.00,0.00,0.00,0.00,9.02,2.18,0.00,0.00,0.000,0.000,57,0.546,0.990,0.000,0.000,0.010,17475,15077,1,1.000,0.000,0.000,33361,0.187,0.105,0.000,37.44,8771,0,0.000,0.000,0.000,212842,1.01,19.48,0.000,0.000,0.000,7,9,10,34,6192,0.024,0.27,0.0061,0.001,2,0.191,0.000,0.252,0.021,2.54,3.14,3.12,0.00,0.000,1.00,1.01,1.01,0.191,0.00113,125.61
850000,713,1.373,0.039,5.79,30999,29614,187,0,1170,3,380585.0,0.6,0.006,0.148,0.434,0.412,1820,9.14,2.07,0.03,0.68,0.01,0.19,0.01,0.19,9.09,1.95,0.00,0.00,0.000,0.007,55,0.677,0.989,0.000,0.000,0.011,17521,15406,1,1.000,0.000,0.004,38072,0.171,0.178,0.001,37.89,8751,0,0.186,0.000,0.000,193678,1.01,19.62,0.000,0.000,0.000,8,9,11,28,6514,0.025,0.18,0.0059,0.024,3,0.172,0.000,0.249,0.019,2.60,3.07,3.12,0.00,0.001,1.00,1.01,1.01,0.172,0.00111,125.24
