step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
870000,809,1.361,0.049,8.04,36334,35262,242,0,830,56,432700.9,2.1,0.001,0.200,0.462,0.338,762,9.04,3.85,0.02,0.38,0.25,3.30,0.04,0.82,8.73,1.88,0.00,0.00,0.006,0.064,53,0.422,0.990,0.000,0.000,0.010,27700,25261,4,0.415,0.000,0.005,50955,0.171,0.113,0.000,43.20,13692,0,0.037,0.000,0.000,331179,1.01,18.48,0.000,0.002,0.000,8,9,10,62,7313,0.028,0.16,0.0061,0.000,5,0.189,0.001,0.271,0.069,2.10,3.65,3.11,0.00,0.001,1.00,1.01,1.01,0.190,0.00147,119.95
880000,771,1.419,0.055,7.98,35740,34803,228,0,747,34,428882.9,2.7,0.001,0.202,0.458,0.339,766,8.73,2.58,0.02,0.50,0.12,1.16,0.08,0.98,8.51,1.75,0.00,0.00,0.007,0.062,53,0.366,0.988,0.000,0.000,0.012,27007,23837,4,0.435,0.274,0.016,66400,0.150,0.165,0.000,42.90,13571,0,0.080,0.000,0.000,332702,1.00,18.64,0.000,0.001,0.000,7,9,10,40,6727,0.026,0.14,0.0065,0.000,3,0.190,0.001,0.270,0.071,2.12,3.59,3.11,0.01,0.001,1.00,1.01,1.01,0.190,0.00155,120.27
890000,804,1.359,0.049,7.98,35322,34346,257,0,686,50,426711.6,4.6,0.001,0.213,0.461,0.324,774,8.83,2.70,0.01,0.25,0.14,1.51,0.13,1.38,8.55,1.79,0.00,0.00,0.007,0.061,51,0.404,0.984,0.000,0.000,0.016,26666,23593,4,0.491,0.007,0.014,79148,0.148,0.144,0.000,42.60,13154,0,0.091,0.000,0.000,375711,1.01,18.52,0.000,0.001,0.000,7,9,10,54,7098,0.027,0.18,0.0062,0.000,3,0.205,0.001,0.261,0.073,2.14,3.59,3.17,0.00,0.000,1.01,1.01,1.01,0.205,0.00152,120.54
900000,818,1.398,0.045,8.00,35643,34764,256,0,609,64,431895.9,0.3,0.001,0.207,0.474,0.318,759,9.18,4.24,0.00,0.00,0.29,3.15,0.14,1.65,8.74,1.78,0.00,0.00,0.008,0.066,48,0.493,0.989,0.000,0.000,0.011,27381,24864,4,0.588,0.000,0.016,99796,0.141,0.099,0.000,43.10,13448,0,0.004,0.000,0.000,361114,1.00,18.28,0.000,0.004,0.000,8,9,10,63,7507,0.029,0.18,0.0060,0.000,6,0.200,0.001,0.256,0.078,2.08,3.69,3.17,0.00,0.000,1.00,1.00,1.00,0.201,0.00149,120.04
910000,829,1.407,0.048,7.98,35414,34590,230,0,583,76,429897.5,8.1,0.001,0.209,0.466,0.324,765,8.94,2.82,0.00,0.00,0.13,1.38,0.17,2.22,8.64,1.76,0.00,0.00,0.007,0.066,50,0.484,0.979,0.000,0.000,0.021,26986,24377,4,0.323,0.246,0.014,99205,0.140,0.156,0.000,42.94,13987,0,0.106,0.000,0.000,368300,1.00,18.36,0.000,0.001,0.000,8,9,9,45,7414,0.028,0.23,0.0060,0.000,8,0.203,0.001,0.254,0.081,2.13,3.68,3.16,0.00,0.000,1.00,1.00,1.00,0.204,0.00147,120.14
920000,835,1.335,0.043,7.89,34933,34140,249,0,538,82,426290.2,4.3,0.001,0.215,0.457,0.326,766,9.02,4.22,0.03,0.59,0.23,2.80,0.13,1.50,8.63,1.98,0.00,0.00,0.006,0.060,55,0.465,0.988,0.000,0.000,0.012,26235,23374,3,0.532,0.000,0.012,82248,0.146,0.110,0.000,42.53,13463,0,0.052,0.000,0.000,402007,1.01,18.41,0.001,0.002,0.000,8,9,9,64,7530,0.029,0.31,0.0059,0.000,4,0.218,0.001,0.249,0.077,2.13,3.65,3.15,0.00,0.000,1.00,1.01,1.01,0.219,0.00147,120.48
930000,810,1.394,0.043,7.86,34314,33561,243,0,535,61,422866.1,3.3,0.001,0.217,0.459,0.323,777,8.86,2.80,0.00,0.00,0.20,2.48,0.06,0.75,8.60,1.42,0.00,0.00,0.008,0.080,49,0.365,0.985,0.000,0.000,0.015,25528,22856,2,0.920,0.000,0.011,61086,0.163,0.126,0.000,42.25,12973,0,0.053,0.000,0.000,374734,1.00,18.48,0.000,0.000,0.000,8,9,10,62,7173,0.027,0.34,0.0061,0.000,5,0.203,0.001,0.250,0.077,2.14,3.66,3.13,0.00,0.000,1.00,1.00,1.00,0.204,0.00154,120.73
940000,808,1.336,0.044,7.85,34603,33817,262,1,525,83,424814.7,4.4,0.001,0.203,0.469,0.327,770,8.81,3.10,0.10,1.62,0.08,0.97,0.09,1.12,8.54,1.70,0.00,0.00,0.005,0.058,50,0.390,0.984,0.000,0.000,0.016,25660,23075,2,0.325,0.605,0.016,82334,0.157,0.126,0.000,42.45,12964,490,0.053,0.000,0.000,333844,1.02,18.46,0.001,0.002,0.000,8,9,10,64,7117,0.027,0.36,0.0062,0.000,6,0.194,0.001,0.254,0.072,2.15,3.62,3.16,0.00,0.001,1.01,1.03,1.02,0.194,0.00147,120.51
950000,799,1.334,0.044,7.90,34265,33541,219,1,513,61,421675.5,4.3,0.002,0.215,0.462,0.322,772,8.76,3.29,0.00,0.00,0.13,2.05,0.08,1.32,8.55,1.61,0.00,0.00,0.005,0.049,45,0.483,0.985,0.000,0.000,0.015,24978,21975,3,0.436,0.294,0.010,112662,0.121,0.101,0.000,42.14,12328,202,0.071,0.000,0.000,354586,1.00,18.85,0.001,0.000,0.000,8,8,9,64,7002,0.027,0.25,0.0062,0.005,3,0.195,0.001,0.256,0.068,2.16,3.49,3.10,0.00,0.000,1.00,1.00,1.00,0.196,0.00154,120.92
960000,808,1.416,0.045,7.91,34100,33448,222,1,420,74,421798.2,0.8,0.001,0.234,0.456,0.309,781,8.91,2.66,0.02,0.53,0.16,2.36,0.02,0.31,8.71,1.38,0.00,0.00,0.006,0.066,39,0.432,0.984,0.000,0.000,0.016,24056,20181,2,0.474,0.257,0.006,85198,0.146,0.123,0.000,42.21,12445,39,0.011,1.000,0.000,415852,1.00,18.67,0.001,0.000,0.000,8,9,10,64,7197,0.027,0.27,0.0060,0.000,5,0.209,0.001,0.250,0.062,2.12,3.56,3.11,0.00,0.000,1.00,1.01,1.00,0.209,0.00163,120.84
970000,794,1.419,0.046,7.89,34402,33682,217,2,515,93,422222.7,4.6,0.002,0.229,0.455,0.315,775,8.66,3.14,0.03,0.78,0.20,2.26,0.07,1.03,8.37,1.47,0.00,0.00,0.007,0.066,42,0.429,0.982,0.000,0.000,0.018,24696,20856,2,0.501,0.081,0.009,80562,0.156,0.115,0.000,42.21,13151,102,0.050,0.500,0.000,419484,1.01,18.81,0.000,0.003,0.000,7,9,9,53,6876,0.026,0.29,0.0064,0.003,7,0.215,0.001,0.249,0.065,2.13,3.52,3.09,0.01,0.001,1.00,1.01,1.01,0.216,0.00162,120.82
980000,785,1.374,0.044,7.89,34469,33751,224,0,503,31,424636.8,1.5,0.001,0.229,0.443,0.327,768,9.02,3.61,0.00,0.00,0.34,3.30,0.10,1.24,8.57,1.41,0.00,0.00,0.012,0.092,52,0.447,0.982,0.000,0.000,0.018,24804,21151,2,0.566,0.000,0.018,82565,0.156,0.127,0.000,42.36,13431,0,0.048,0.000,0.000,421334,1.00,18.40,0.001,0.000,0.000,8,9,9,64,7077,0.027,0.21,0.0063,0.000,4,0.215,0.001,0.247,0.065,2.12,3.61,3.21,0.00,0.000,1.00,1.00,1.00,0.216,0.00164,120.74
990000,817,1.421,0.042,7.90,34677,33949,236,1,459,65,430054.7,4.2,0.001,0.224,0.456,0.319,771,8.97,3.07,0.01,0.21,0.14,1.80,0.16,1.47,8.66,1.85,0.00,0.00,0.006,0.065,45,0.431,0.983,0.000,0.000,0.017,26043,22667,3,0.485,0.088,0.020,109448,0.138,0.104,0.000,42.88,13244,108,0.064,0.000,0.000,387985,1.00,18.41,0.000,0.000,0.000,8,9,10,52,7327,0.028,0.20,0.0061,0.001,6,0.202,0.001,0.247,0.075,2.11,3.66,3.15,0.00,0.000,1.00,1.01,1.00,0.203,0.00159,120.23
1000000,785,1.428,0.043,7.91,34394,33719,238,4,465,179,427464.8,16.4,0.001,0.223,0.455,0.322,764,8.81,2.77,0.00,0.00,0.14,2.04,0.11,1.31,8.56,1.25,0.00,0.00,0.005,0.052,40,0.502,0.981,0.000,0.000,0.019,25595,22173,3,0.401,0.150,0.015,107461,0.149,0.111,0.000,42.69,13264,574,0.092,0.000,0.000,387169,1.00,18.64,0.001,0.004,0.000,8,9,9,64,6915,0.026,0.16,0.0064,0.000,6,0.203,0.001,0.247,0.073,2.12,3.59,3.09,0.00,0.000,1.00,1.00,1.00,0.204,0.00162,120.47
