step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
860000,1012,1.570,0.044,8.71,98025,93571,863,0,3607,47,665926.5,5.4,0.096,0.173,0.672,0.060,740,10.64,4.27,0.17,1.16,0.10,1.96,0.03,0.42,10.34,3.84,0.00,0.00,0.004,0.052,71,0.640,0.866,0.000,0.000,0.134,154715,154155,3,0.822,0.000,0.005,49617,0.111,0.311,0.002,66.57,42412,0,0.115,0.000,0.000,1844272,1.05,16.70,0.001,0.001,0.000,5,12,12,64,10766,0.041,8.34,0.0064,0.000,16,0.769,0.000,0.217,0.379,6.18,7.98,6.61,0.00,0.004,1.04,1.04,1.05,0.769,0.00051,88.53
870000,1042,1.533,0.045,8.78,99107,94416,914,0,3747,66,664170.4,6.2,0.096,0.173,0.687,0.044,722,10.25,4.53,0.10,0.86,0.11,2.09,0.01,0.15,10.04,3.93,0.00,0.00,0.004,0.053,70,0.624,0.890,0.000,0.000,0.110,156169,155807,3,0.801,0.000,0.003,59994,0.114,0.283,0.001,66.47,46112,0,0.094,0.000,0.000,1858796,1.04,17.11,0.002,0.001,0.000,4,12,12,64,10679,0.041,10.32,0.0064,0.000,34,0.768,0.000,0.191,0.378,5.95,7.93,6.48,0.00,0.000,1.06,1.05,1.03,0.768,0.00050,86.65
880000,1019,1.570,0.044,8.87,97908,93278,865,0,3788,47,667273.6,4.4,0.108,0.187,0.659,0.046,737,10.58,3.71,0.14,0.84,0.03,0.62,0.00,0.03,10.41,3.64,0.00,0.00,0.002,0.029,71,0.617,0.889,0.001,0.000,0.110,156601,156390,3,0.823,0.000,0.001,57582,0.121,0.268,0.001,66.80,44999,0,0.093,0.000,0.000,2100114,1.03,16.72,0.000,0.000,0.000,4,12,12,35,10777,0.041,8.62,0.0063,0.000,25,0.784,0.000,0.204,0.388,6.13,7.95,6.76,0.00,0.003,1.03,1.03,1.04,0.784,0.00052,88.02
890000,1019,1.517,0.051,9.13,96856,92139,909,0,3808,28,667178.9,2.6,0.108,0.174,0.661,0.058,725,10.42,4.82,0.17,1.97,0.11,2.29,0.03,0.47,10.11,3.72,0.00,0.00,0.003,0.049,95,0.585,0.886,0.001,0.000,0.113,155847,155605,3,0.829,0.024,0.008,56243,0.125,0.317,0.002,66.80,47317,0,0.094,0.000,0.000,1858134,1.04,16.86,0.002,0.000,0.000,4,12,12,64,10616,0.040,9.50,0.0065,0.004,12,0.772,0.000,0.233,0.391,6.00,7.92,6.52,0.00,0.000,1.05,1.05,1.04,0.772,0.00051,87.14
900000,993,1.485,0.045,8.99,98834,93691,912,0,4257,39,663608.5,5.7,0.098,0.162,0.692,0.048,709,10.62,3.67,0.09,0.82,0.07,1.05,0.03,0.27,10.43,3.46,0.00,0.00,0.004,0.050,86,0.607,0.891,0.000,0.000,0.109,155646,155212,3,0.880,0.000,0.010,72502,0.101,0.298,0.001,66.45,48103,0,0.146,0.000,0.000,1669882,1.04,16.71,0.000,0.001,0.000,6,12,12,40,10547,0.040,10.02,0.0064,0.000,18,0.767,0.000,0.243,0.378,6.32,7.95,6.92,0.00,0.001,1.04,1.04,1.04,0.767,0.00050,86.96
910000,1027,1.511,0.048,8.70,98625,92836,919,0,4836,20,665143.8,2.2,0.091,0.161,0.708,0.040,719,10.24,3.52,0.11,0.81,0.05,0.96,0.01,0.19,10.07,3.48,0.00,0.00,0.003,0.047,73,0.610,0.896,0.000,0.000,0.104,157829,157078,2,0.824,0.000,0.001,55821,0.094,0.318,0.002,66.54,47376,0,0.110,0.000,0.000,1716015,1.04,16.95,0.000,0.001,0.000,5,12,12,38,10520,0.040,9.78,0.0064,0.000,22,0.773,0.000,0.227,0.387,6.09,7.95,6.66,0.00,0.000,1.05,1.05,1.03,0.773,0.00046,87.12
920000,1062,1.525,0.047,8.70,98818,92962,884,0,4937,32,668664.5,2.8,0.092,0.156,0.707,0.045,728,10.14,4.27,0.10,0.79,0.09,1.29,0.01,0.14,9.93,4.30,0.00,0.00,0.005,0.068,97,0.571,0.886,0.000,0.000,0.114,158451,158111,2,0.821,0.000,0.005,50745,0.091,0.294,0.001,66.92,45248,0,0.087,0.000,0.000,1654036,1.05,17.22,0.000,0.000,0.000,4,12,12,56,10771,0.041,9.68,0.0063,0.000,26,0.763,0.000,0.248,0.389,5.91,7.88,6.48,0.00,0.000,1.06,1.06,1.05,0.763,0.00046,86.84
930000,1016,1.543,0.051,8.58,99952,94532,912,0,4554,44,668878.0,4.3,0.103,0.142,0.717,0.038,731,10.35,3.60,0.10,0.79,0.01,0.19,0.01,0.17,10.24,3.64,0.00,0.00,0.000,0.013,66,0.584,0.899,0.000,0.000,0.101,157742,157616,2,0.820,0.000,0.004,53819,0.111,0.317,0.002,66.88,44761,0,0.098,0.000,0.000,1433725,1.03,16.81,0.000,0.000,0.000,5,12,12,42,10518,0.040,8.99,0.0064,0.000,24,0.744,0.000,0.231,0.379,6.12,7.95,6.62,0.00,0.000,1.04,1.04,1.03,0.745,0.00046,87.57
940000,1006,1.531,0.044,8.75,99251,94072,938,0,4251,29,667506.8,1.6,0.109,0.151,0.693,0.047,741,10.64,3.49,0.08,0.68,0.05,0.84,0.01,0.18,10.50,3.44,0.01,0.19,0.003,0.047,70,0.643,0.891,0.000,0.000,0.109,157969,157711,3,0.879,0.000,0.005,65437,0.104,0.287,0.001,66.84,44104,0,0.056,0.000,0.000,1508192,1.03,16.74,0.000,0.000,0.001,5,12,12,34,10703,0.041,9.56,0.0063,0.011,19,0.745,0.000,0.258,0.384,6.28,7.90,6.89,0.01,0.002,1.04,1.03,1.03,0.745,0.00050,87.04
950000,1028,1.562,0.047,8.76,93760,89543,906,0,3289,52,664920.8,4.5,0.091,0.188,0.685,0.036,746,10.58,4.25,0.17,1.35,0.07,1.33,0.01,0.27,10.33,3.77,0.01,0.19,0.003,0.044,77,0.585,0.909,0.000,0.000,0.091,157477,157179,2,0.915,0.000,0.004,61767,0.110,0.312,0.002,66.58,42384,0,0.087,0.000,0.000,2187345,1.05,16.79,0.000,0.000,0.001,6,12,12,56,10881,0.042,11.22,0.0063,0.020,13,0.791,0.000,0.230,0.416,6.08,7.93,6.83,0.01,0.001,1.06,1.06,1.05,0.791,0.00049,85.64
960000,1020,1.577,0.047,8.77,98349,93896,923,0,3538,35,668546.9,2.3,0.105,0.175,0.684,0.035,720,10.26,4.07,0.08,0.62,0.10,1.88,0.00,0.09,10.08,3.70,0.01,0.19,0.003,0.046,77,0.592,0.894,0.001,0.000,0.105,157306,156995,2,0.875,0.041,0.003,65303,0.117,0.320,0.002,66.87,45792,0,0.065,0.000,0.000,1987165,1.03,17.17,0.001,0.001,0.001,4,12,12,64,10468,0.040,10.38,0.0065,0.004,24,0.777,0.000,0.225,0.387,6.03,7.93,6.60,0.01,0.003,1.03,1.03,1.03,0.777,0.00050,86.19
970000,1061,1.520,0.049,8.34,97625,93164,920,0,3500,49,665543.4,3.0,0.094,0.200,0.679,0.026,741,10.16,4.28,0.12,1.06,0.07,1.20,0.01,0.19,9.96,3.93,0.00,0.00,0.003,0.043,64,0.533,0.895,0.000,0.000,0.105,153643,153424,2,0.919,0.000,0.003,57549,0.109,0.294,0.001,66.58,43825,0,0.062,0.000,0.000,2431964,1.04,17.25,0.001,0.000,0.000,4,12,12,64,10778,0.041,8.31,0.0063,0.000,31,0.807,0.000,0.211,0.377,5.90,7.97,6.57,0.00,0.002,1.05,1.05,1.04,0.807,0.00048,88.55
980000,1009,1.549,0.051,8.54,97974,93369,910,0,3747,45,666024.8,4.7,0.093,0.208,0.672,0.028,738,10.31,3.63,0.12,0.82,0.02,0.63,0.03,0.57,10.13,3.69,0.00,0.00,0.001,0.032,70,0.588,0.905,0.000,0.000,0.095,155764,155115,2,0.912,0.000,0.007,62527,0.115,0.328,0.002,66.65,45793,0,0.105,0.000,0.000,2562181,1.05,16.95,0.000,0.001,0.000,4,12,12,36,10398,0.040,8.56,0.0065,0.033,4,0.814,0.000,0.207,0.383,6.06,7.97,6.65,0.00,0.000,1.05,1.05,1.05,0.814,0.00050,88.23
990000,993,1.518,0.050,8.52,94942,90775,972,0,3211,33,663527.5,2.8,0.063,0.243,0.679,0.015,737,10.40,4.22,0.14,0.97,0.05,1.02,0.02,0.36,10.18,3.86,0.00,0.00,0.001,0.018,72,0.537,0.902,0.000,0.000,0.098,155877,155197,1,0.909,0.091,0.005,65148,0.116,0.319,0.002,66.47,44910,0,0.086,0.000,0.000,3192005,1.05,16.92,0.002,0.000,0.000,6,12,12,64,10323,0.039,11.53,0.0066,0.026,18,0.839,0.000,0.210,0.403,6.17,7.98,7.12,0.00,0.000,1.06,1.06,1.05,0.839,0.00050,85.43
1000000,1017,1.551,0.047,8.75,95417,91492,936,0,2965,56,666346.8,4.4,0.057,0.264,0.657,0.022,735,10.12,3.63,0.17,1.11,0.03,0.56,0.03,0.33,9.89,3.69,0.00,0.00,0.003,0.045,84,0.559,0.895,0.000,0.000,0.105,154894,154414,1,0.912,0.088,0.012,63882,0.093,0.291,0.001,66.69,42704,0,0.079,0.000,0.000,3624780,1.06,17.12,0.000,0.000,0.000,4,12,12,36,10289,0.039,8.33,0.0066,0.034,15,0.853,0.000,0.212,0.397,6.12,7.94,6.69,0.00,0.000,1.07,1.07,1.06,0.853,0.00050,88.42
