step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
430000,823,1.357,0.038,8.05,35523,34526,273,0,707,16,422985.6,2.2,0.005,0.168,0.345,0.481,1591,8.63,1.89,0.09,1.09,0.01,0.19,0.03,0.29,8.49,1.87,0.00,0.00,0.002,0.036,66,0.479,0.985,0.000,0.000,0.015,25035,23864,3,0.533,0.001,0.019,139426,0.086,0.129,0.000,42.19,11921,0,0.136,0.000,0.000,213580,1.04,17.93,0.000,0.001,0.000,7,9,9,31,7104,0.027,0.40,0.0061,0.000,7,0.148,0.000,0.245,0.024,2.14,3.66,3.42,0.00,0.001,1.04,1.04,1.04,0.148,0.00122,120.73
440000,823,1.364,0.038,8.03,35592,34674,257,1,660,27,424302.6,4.5,0.004,0.175,0.341,0.480,1605,8.53,1.98,0.01,0.20,0.03,0.53,0.02,0.18,8.47,1.80,0.00,0.00,0.002,0.020,53,0.520,0.979,0.000,0.000,0.021,25426,24859,3,0.550,0.000,0.019,184923,0.084,0.135,0.000,42.30,11580,830,0.166,0.000,0.000,224961,1.00,18.03,0.000,0.000,0.000,7,9,9,37,7022,0.027,0.32,0.0061,0.000,7,0.150,0.000,0.245,0.028,2.12,3.70,3.32,0.00,0.000,1.00,1.00,1.00,0.150,0.00126,120.69
450000,830,1.392,0.036,8.12,34931,33932,218,0,774,2,421537.5,0.4,0.006,0.174,0.346,0.474,1572,8.38,2.68,0.04,0.68,0.04,0.68,0.03,0.25,8.27,2.19,0.00,0.03,0.004,0.045,50,0.372,0.983,0.000,0.000,0.017,25268,23867,3,0.455,0.330,0.016,152731,0.085,0.111,0.000,42.07,11918,0,0.196,0.000,0.000,222972,1.01,17.89,0.001,0.001,0.001,6,9,10,64,6953,0.027,0.35,0.0061,0.000,6,0.149,0.000,0.247,0.026,2.05,3.65,3.41,0.00,0.001,1.01,1.01,1.01,0.149,0.00122,120.90
460000,853,1.323,0.032,8.16,35042,34074,269,0,676,6,425219.0,0.4,0.005,0.173,0.360,0.462,1554,8.21,1.95,0.05,0.59,0.01,0.22,0.04,0.25,8.11,1.82,0.00,0.00,0.002,0.040,66,0.390,0.987,0.000,0.000,0.013,25914,24691,2,0.530,0.309,0.034,140737,0.080,0.098,0.000,42.43,11607,0,0.068,0.000,0.000,224232,1.02,18.05,0.000,0.000,0.000,6,8,9,32,6999,0.027,0.30,0.0061,0.000,11,0.148,0.000,0.244,0.028,2.02,3.57,3.41,0.00,0.000,1.01,1.02,1.02,0.148,0.00114,120.59
470000,826,1.380,0.035,8.07,35473,34545,254,0,701,7,427263.4,0.9,0.005,0.172,0.372,0.451,1584,8.33,2.98,0.13,1.96,0.05,0.52,0.03,0.33,8.12,1.94,0.00,0.00,0.003,0.029,66,0.397,0.988,0.000,0.000,0.012,26300,24941,3,0.421,0.338,0.021,304270,0.065,0.102,0.000,42.65,11649,0,0.126,0.000,0.000,232217,1.03,17.95,0.000,0.000,0.000,6,8,9,60,6884,0.026,0.32,0.0064,0.000,3,0.153,0.000,0.244,0.028,2.06,3.62,3.42,0.00,0.002,1.04,1.04,1.03,0.153,0.00117,120.35
480000,864,1.349,0.033,8.06,35949,34945,280,0,686,3,427535.5,0.3,0.005,0.170,0.381,0.444,1561,8.17,1.99,0.07,0.77,0.05,0.46,0.07,0.30,7.98,1.84,0.00,0.00,0.006,0.061,56,0.404,0.983,0.000,0.000,0.017,26460,24931,2,0.418,0.398,0.056,424666,0.059,0.098,0.000,42.71,12274,0,0.115,0.000,0.000,238458,1.02,18.00,0.000,0.000,0.000,6,9,9,25,7063,0.027,0.34,0.0062,0.006,2,0.158,0.000,0.244,0.028,2.00,3.60,3.42,0.00,0.000,1.02,1.02,1.03,0.158,0.00109,120.26
490000,828,1.393,0.039,8.18,35513,34636,251,0,662,11,423436.4,1.1,0.006,0.167,0.375,0.452,1576,8.31,2.13,0.06,0.65,0.09,0.91,0.03,0.25,8.13,1.79,0.00,0.07,0.006,0.048,68,0.362,0.990,0.000,0.000,0.010,26116,24439,3,0.510,0.320,0.017,360754,0.060,0.146,0.000,42.28,12037,0,0.096,0.000,0.000,236758,1.02,18.00,0.000,0.000,0.001,6,8,9,31,6882,0.026,0.40,0.0063,0.000,4,0.161,0.000,0.246,0.030,2.03,3.59,3.45,0.00,0.002,1.02,1.03,1.02,0.161,0.00111,120.64
500000,838,1.352,0.038,8.12,34588,33673,274,0,631,13,421574.2,0.9,0.005,0.168,0.377,0.449,1574,8.30,2.12,0.02,0.37,0.06,0.54,0.03,0.28,8.19,2.07,0.00,0.00,0.007,0.069,58,0.470,0.979,0.000,0.000,0.021,25204,23154,2,0.532,0.359,0.017,109466,0.101,0.123,0.000,42.07,11759,0,0.070,0.000,0.000,253312,1.01,18.03,0.000,0.001,0.000,6,9,9,31,6957,0.027,0.38,0.0061,0.000,4,0.171,0.000,0.245,0.033,2.06,3.62,3.38,0.00,0.000,1.01,1.01,1.01,0.171,0.00110,120.86
510000,839,1.393,0.036,8.18,34730,33832,251,0,646,10,423849.6,1.4,0.005,0.165,0.381,0.450,1586,8.29,2.11,0.04,0.63,0.05,0.60,0.01,0.10,8.20,1.99,0.00,0.00,0.004,0.051,57,0.440,0.983,0.000,0.000,0.017,25673,24822,3,0.518,0.000,0.007,90972,0.100,0.113,0.000,42.29,11751,0,0.145,0.000,0.000,219023,1.01,18.00,0.000,0.000,0.000,6,9,9,29,6958,0.027,0.36,0.0062,0.006,4,0.152,0.000,0.245,0.028,2.03,3.63,3.38,0.00,0.000,1.01,1.01,1.02,0.152,0.00111,120.66
520000,746,1.333,0.033,8.02,33837,33041,263,0,626,7,413888.9,0.4,0.005,0.167,0.364,0.464,1625,8.68,2.20,0.01,0.37,0.04,0.38,0.04,0.53,8.58,2.16,0.00,0.00,0.005,0.058,51,0.464,0.983,0.000,0.000,0.017,25357,23798,2,0.513,0.430,0.009,79291,0.095,0.145,0.000,41.27,11352,0,0.063,0.000,0.000,250070,1.00,17.75,0.000,0.000,0.000,6,9,10,38,6472,0.025,0.35,0.0065,0.020,1,0.175,0.000,0.249,0.030,2.07,3.73,3.45,0.00,0.000,1.01,1.01,1.00,0.175,0.00123,121.69
530000,820,1.353,0.033,7.99,31876,30956,222,0,624,11,400919.0,0.8,0.006,0.176,0.370,0.447,1702,8.59,2.67,0.04,0.83,0.06,1.02,0.00,0.07,8.49,2.13,0.00,0.00,0.004,0.056,51,0.393,0.995,0.000,0.000,0.005,24633,22171,2,0.844,0.000,0.005,69658,0.101,0.087,0.000,40.01,10832,0,0.069,0.000,0.000,251581,1.01,17.68,0.000,0.000,0.000,6,9,10,48,7047,0.027,0.32,0.0058,0.035,0,0.174,0.000,0.259,0.037,2.02,3.64,3.53,0.00,0.001,1.02,1.02,1.01,0.174,0.00113,122.99
540000,819,1.409,0.035,8.09,34459,33560,264,0,636,24,423679.5,2.9,0.004,0.169,0.393,0.434,1615,8.49,2.29,0.04,0.98,0.04,0.56,0.02,0.24,8.39,2.19,0.00,0.00,0.005,0.059,53,0.480,0.990,0.000,0.000,0.010,26545,25080,2,0.438,0.405,0.007,80767,0.105,0.087,0.000,42.31,11659,0,0.120,0.000,0.000,255350,1.01,17.83,0.000,0.001,0.000,6,9,10,37,6954,0.027,0.24,0.0062,0.016,3,0.172,0.000,0.249,0.035,1.94,3.65,3.46,0.00,0.001,1.01,1.01,1.02,0.172,0.00114,120.76
550000,867,1.333,0.038,7.98,34806,33878,231,0,649,3,426893.2,0.3,0.003,0.171,0.383,0.443,1578,8.30,2.00,0.02,0.34,0.03,0.36,0.01,0.17,8.24,2.04,0.00,0.00,0.004,0.060,55,0.255,0.987,0.000,0.000,0.013,26952,25295,3,0.490,0.000,0.008,81370,0.099,0.082,0.000,42.77,11694,0,0.095,0.000,0.000,257277,1.01,17.63,0.000,0.000,0.000,6,9,10,34,7197,0.027,0.18,0.0060,0.001,3,0.169,0.000,0.245,0.043,1.92,3.65,3.55,0.00,0.000,1.01,1.02,1.01,0.169,0.00112,120.36
560000,860,1.356,0.036,7.98,36504,35622,268,0,621,22,434916.7,2.4,0.003,0.168,0.378,0.451,1559,8.21,1.79,0.03,0.61,0.04,0.58,0.01,0.25,8.12,1.72,0.00,0.00,0.005,0.066,49,0.266,0.986,0.000,0.000,0.014,29095,27889,3,0.494,0.000,0.005,97949,0.093,0.089,0.000,43.57,12006,0,0.111,0.000,0.000,269345,1.01,17.71,0.000,0.000,0.000,6,8,10,27,7059,0.027,0.15,0.0062,0.003,3,0.177,0.000,0.246,0.050,1.91,3.68,3.52,0.00,0.000,1.01,1.01,1.01,0.177,0.00109,119.59
570000,846,1.368,0.040,7.92,36104,35219,279,0,620,12,430897.3,1.8,0.003,0.175,0.380,0.442,1581,8.25,2.29,0.01,0.28,0.03,0.40,0.04,0.56,8.16,2.26,0.00,0.00,0.003,0.052,51,0.311,0.980,0.000,0.000,0.020,28219,27023,2,0.506,0.344,0.012,74616,0.106,0.102,0.000,43.14,11804,0,0.148,0.000,0.000,282911,1.00,17.83,0.000,0.000,0.000,6,9,10,37,6976,0.027,0.15,0.0062,0.015,3,0.179,0.000,0.251,0.044,1.96,3.62,3.49,0.00,0.000,1.00,1.01,1.00,0.179,0.00112,120.02
580000,860,1.347,0.040,8.06,35940,34930,274,0,722,3,428024.5,0.0,0.004,0.177,0.373,0.446,1586,7.95,1.92,0.05,0.88,0.04,0.40,0.02,0.29,7.84,1.80,0.00,0.00,0.006,0.065,50,0.340,0.981,0.000,0.000,0.019,27627,26482,3,0.476,0.000,0.007,82004,0.102,0.106,0.000,42.85,12192,0,0.000,0.000,0.000,306134,1.02,18.04,0.000,0.001,0.000,6,8,9,31,6834,0.026,0.22,0.0063,0.000,8,0.191,0.000,0.249,0.034,1.89,3.52,3.48,0.00,0.000,1.02,1.02,1.02,0.191,0.00110,120.24
590000,847,1.403,0.043,7.77,36283,35365,247,0,684,4,434385.1,0.1,0.002,0.174,0.380,0.444,1582,8.48,2.46,0.04,0.52,0.03,0.26,0.01,0.15,8.40,2.40,0.00,0.03,0.005,0.053,55,0.267,0.980,0.000,0.000,0.020,28375,27529,3,0.525,0.000,0.005,92029,0.096,0.104,0.000,43.53,11530,0,0.016,0.000,0.000,271344,1.01,17.59,0.000,0.000,0.001,6,9,10,42,7183,0.027,0.13,0.0061,0.000,6,0.171,0.000,0.250,0.042,1.94,3.65,3.57,0.00,0.001,1.02,1.02,1.01,0.172,0.00114,119.66
600000,823,1.357,0.041,8.00,36196,35313,221,0,686,4,430074.8,0.3,0.002,0.171,0.374,0.452,1590,8.41,2.83,0.05,0.65,0.04,0.52,0.02,0.28,8.30,2.61,0.00,0.00,0.005,0.064,51,0.382,0.976,0.000,0.000,0.024,28344,27707,2,0.481,0.375,0.009,79579,0.100,0.136,0.000,43.03,11296,0,0.085,0.000,0.000,278476,1.02,18.00,0.001,0.001,0.000,6,9,10,64,6919,0.026,0.21,0.0063,0.033,2,0.181,0.000,0.247,0.049,1.93,3.58,3.45,0.00,0.000,1.01,1.02,1.02,0.181,0.00115,120.07
610000,826,1.327,0.037,7.89,35628,34798,212,0,615,19,426204.8,2.5,0.002,0.173,0.384,0.441,1571,8.45,2.17,0.05,0.64,0.07,0.73,0.03,0.42,8.30,2.02,0.00,0.00,0.008,0.078,62,0.384,0.979,0.000,0.000,0.021,27786,26896,3,0.478,0.000,0.011,78764,0.099,0.089,0.000,42.63,11418,0,0.132,0.000,0.000,291238,1.02,17.75,0.000,0.000,0.000,6,9,10,34,6981,0.027,0.21,0.0062,0.035,5,0.188,0.000,0.254,0.052,2.02,3.64,3.51,0.00,0.000,1.02,1.03,1.02,0.188,0.00114,120.47
620000,874,1.388,0.039,7.94,37465,36466,243,0,708,9,430602.1,1.4,0.002,0.161,0.399,0.438,1559,7.91,1.77,0.07,0.95,0.04,0.45,0.06,0.56,7.74,1.58,0.00,0.00,0.005,0.057,61,0.262,0.976,0.000,0.000,0.024,28875,27514,2,0.865,0.000,0.018,106099,0.090,0.115,0.000,43.11,12911,0,0.158,0.000,0.000,304313,1.03,18.33,0.000,0.000,0.000,6,8,9,26,6909,0.026,0.24,0.0064,0.018,3,0.208,0.000,0.250,0.042,1.91,3.56,3.30,0.00,0.000,1.02,1.02,1.03,0.208,0.00098,119.96
630000,818,1.356,0.038,8.17,37068,36217,234,0,673,18,416638.7,4.0,0.002,0.162,0.395,0.441,1598,8.03,2.12,0.01,0.16,0.04,0.39,0.03,0.44,7.96,2.02,0.00,0.00,0.003,0.031,49,0.256,0.980,0.000,0.000,0.020,28289,26631,2,0.829,0.000,0.009,115806,0.088,0.110,0.000,41.75,12560,0,0.220,0.000,0.000,287262,1.00,18.08,0.000,0.001,0.000,6,8,10,37,6570,0.025,0.16,0.0064,0.050,4,0.200,0.000,0.259,0.033,1.96,3.49,3.50,0.00,0.000,1.00,1.00,1.00,0.201,0.00101,121.41
640000,763,1.365,0.037,8.14,34310,33489,233,0,643,13,396435.4,1.6,0.003,0.163,0.386,0.448,1691,8.25,2.02,0.04,0.49,0.06,1.00,0.04,0.56,8.10,1.99,0.00,0.00,0.005,0.056,53,0.419,0.980,0.000,0.000,0.020,26795,25465,2,0.467,0.417,0.013,84194,0.100,0.133,0.000,39.66,11803,0,0.122,0.000,0.000,307648,1.01,18.10,0.000,0.000,0.000,6,8,9,32,6291,0.024,0.22,0.0064,0.058,1,0.226,0.000,0.259,0.041,1.88,3.69,3.29,0.00,0.000,1.01,1.01,1.02,0.226,0.00104,123.44
650000,783,1.373,0.038,8.47,34326,33411,265,0,630,25,394459.6,3.0,0.003,0.152,0.398,0.447,1669,8.79,1.76,0.07,0.66,0.02,0.24,0.03,0.35,8.68,1.74,0.00,0.00,0.001,0.017,55,0.576,0.983,0.000,0.000,0.017,27565,25335,2,0.920,0.000,0.008,73398,0.092,0.129,0.000,39.43,11529,0,0.119,0.000,0.000,282416,1.03,17.75,0.000,0.000,0.000,8,9,10,27,6883,0.026,0.22,0.0058,0.047,2,0.227,0.000,0.261,0.040,1.89,3.82,3.32,0.00,0.000,1.03,1.03,1.03,0.227,0.00097,123.66
660000,843,1.384,0.044,8.36,37628,36454,273,0,841,5,427897.1,0.1,0.002,0.146,0.403,0.449,1573,8.40,2.40,0.03,0.49,0.04,0.39,0.01,0.09,8.33,2.20,0.00,0.00,0.003,0.022,52,0.480,0.987,0.000,0.000,0.013,29466,27214,2,0.648,0.234,0.005,71281,0.098,0.157,0.000,42.79,12341,0,0.022,0.000,0.000,286253,1.01,18.13,0.000,0.000,0.000,6,9,9,49,7080,0.027,0.30,0.0061,0.000,7,0.219,0.000,0.235,0.044,1.96,3.58,3.38,0.00,0.000,1.01,1.01,1.01,0.219,0.00093,120.23
670000,796,1.365,0.038,8.43,37476,36399,254,0,870,10,426478.7,1.5,0.001,0.149,0.405,0.444,1560,8.69,2.70,0.06,1.06,0.08,1.17,0.02,0.20,8.54,2.06,0.00,0.00,0.004,0.052,47,0.433,0.979,0.000,0.000,0.021,28422,25942,3,0.746,0.000,0.008,66214,0.083,0.091,0.000,42.58,12118,0,0.153,0.000,0.000,285678,1.02,17.90,0.000,0.000,0.000,7,9,10,44,6920,0.026,0.24,0.0063,0.004,2,0.214,0.000,0.236,0.042,2.07,3.60,3.46,0.00,0.000,1.02,1.02,1.02,0.214,0.00099,120.50
680000,799,1.409,0.040,8.46,36022,34929,261,0,829,1,418492.4,0.4,0.001,0.143,0.413,0.444,1590,8.87,1.84,0.02,0.38,0.04,0.46,0.01,0.15,8.80,1.88,0.00,0.00,0.006,0.072,49,0.354,0.980,0.000,0.000,0.020,27813,25673,3,0.758,0.000,0.006,87950,0.080,0.108,0.000,41.84,12407,0,0.358,0.000,0.000,258728,1.01,17.54,0.000,0.000,0.000,6,9,10,23,7087,0.027,0.16,0.0060,0.004,7,0.211,0.000,0.239,0.048,2.03,3.77,3.49,0.00,0.000,1.01,1.01,1.01,0.211,0.00099,121.32
690000,837,1.364,0.041,8.48,35412,34186,275,0,913,4,422724.8,0.5,0.001,0.150,0.419,0.430,1583,9.00,2.84,0.05,0.71,0.04,0.52,0.02,0.33,8.89,2.79,0.00,0.00,0.002,0.034,59,0.318,0.981,0.000,0.000,0.019,27909,26444,3,0.741,0.000,0.008,61180,0.083,0.130,0.000,42.28,11804,0,0.116,0.000,0.000,245504,1.02,17.44,0.000,0.000,0.000,6,9,10,43,7531,0.029,0.22,0.0057,0.002,11,0.188,0.000,0.231,0.062,2.11,3.67,3.63,0.00,0.000,1.02,1.02,1.03,0.188,0.00101,120.82
700000,771,1.355,0.038,8.48,35835,34825,247,0,829,4,421988.3,0.5,0.001,0.158,0.411,0.430,1575,9.01,1.83,0.03,0.41,0.04,0.62,0.05,0.70,8.89,1.78,0.00,0.00,0.004,0.050,44,0.375,0.979,0.000,0.000,0.021,28425,27137,3,0.770,0.000,0.009,60913,0.091,0.096,0.000,42.16,11827,0,0.115,0.000,0.000,270548,1.01,17.47,0.000,0.000,0.000,7,9,10,24,6943,0.026,0.21,0.0062,0.000,8,0.197,0.000,0.235,0.058,1.95,3.79,3.49,0.00,0.000,1.01,1.01,1.02,0.197,0.00112,120.94
710000,810,1.389,0.041,8.53,35593,34487,279,0,788,12,415850.5,1.0,0.001,0.151,0.417,0.431,1628,8.80,2.58,0.06,1.00,0.05,0.82,0.04,0.50,8.64,2.16,0.00,0.00,0.004,0.050,59,0.335,0.980,0.000,0.000,0.020,28492,27258,3,0.764,0.000,0.017,70512,0.079,0.126,0.000,41.54,11600,0,0.081,0.000,0.000,239374,1.02,17.69,0.000,0.000,0.000,7,9,10,46,7124,0.027,0.17,0.0059,0.005,8,0.185,0.000,0.244,0.056,2.09,3.81,3.39,0.00,0.002,1.02,1.02,1.01,0.185,0.00103,121.61
720000,831,1.341,0.042,8.59,36917,35778,269,0,849,1,424037.1,0.2,0.002,0.148,0.409,0.442,1563,8.49,1.89,0.03,0.48,0.02,0.56,0.01,0.13,8.42,1.70,0.00,0.00,0.001,0.022,56,0.371,0.986,0.000,0.000,0.014,28861,27705,3,0.711,0.000,0.011,79488,0.079,0.150,0.000,42.38,12520,0,0.206,0.000,0.000,243140,1.01,17.82,0.000,0.000,0.000,6,9,10,26,7052,0.027,0.21,0.0061,0.000,11,0.187,0.000,0.241,0.051,1.99,3.65,3.45,0.00,0.000,1.01,1.01,1.01,0.187,0.00099,120.73
730000,824,1.358,0.040,8.63,37479,36251,268,0,967,10,430440.5,1.5,0.002,0.155,0.397,0.446,1534,8.44,1.73,0.03,0.72,0.01,0.20,0.01,0.22,8.39,1.54,0.00,0.00,0.001,0.014,41,0.322,0.988,0.000,0.000,0.012,29583,27068,3,0.711,0.000,0.007,90841,0.083,0.117,0.000,43.07,13050,0,0.151,0.000,0.000,247323,1.01,17.68,0.000,0.000,0.000,7,8,10,27,6957,0.027,0.18,0.0062,0.000,5,0.177,0.000,0.236,0.057,1.95,3.70,3.47,0.00,0.001,1.01,1.01,1.01,0.177,0.00106,120.06
740000,766,1.344,0.038,8.48,36565,35434,323,0,866,8,418997.2,0.9,0.002,0.150,0.398,0.450,1575,8.68,2.31,0.08,1.33,0.01,0.20,0.01,0.17,8.58,1.62,0.00,0.00,0.001,0.011,41,0.296,0.984,0.000,0.000,0.016,29238,27378,3,0.734,0.013,0.007,70628,0.081,0.097,0.000,41.93,12293,0,0.111,0.000,0.000,255130,1.02,17.59,0.000,0.000,0.000,7,9,10,51,6646,0.025,0.19,0.0064,0.001,3,0.193,0.000,0.241,0.058,1.92,3.76,3.47,0.00,0.000,1.02,1.02,1.02,0.193,0.00106,121.19
750000,812,1.444,0.039,8.53,35933,34812,294,0,781,5,407492.1,0.3,0.002,0.146,0.395,0.457,1601,8.56,2.30,0.02,0.49,0.02,0.19,0.02,0.33,8.50,2.21,0.00,0.07,0.003,0.038,56,0.300,0.993,0.000,0.000,0.007,29568,28000,4,0.728,0.000,0.011,78287,0.082,0.106,0.000,40.77,12392,0,0.054,0.000,0.000,258516,1.01,17.79,0.000,0.000,0.001,7,8,10,49,6949,0.027,0.25,0.0059,0.023,1,0.208,0.000,0.253,0.058,1.96,3.71,3.42,0.00,0.001,1.01,1.01,1.01,0.208,0.00095,122.29
760000,822,1.340,0.039,8.66,36362,35247,268,0,837,6,419120.0,0.9,0.003,0.150,0.393,0.454,1576,8.74,2.00,0.04,0.66,0.02,0.39,0.03,0.30,8.65,1.67,0.00,0.00,0.001,0.013,55,0.235,0.985,0.000,0.000,0.015,28793,27395,3,0.706,0.000,0.019,71528,0.077,0.116,0.000,41.94,12699,0,0.152,0.000,0.000,249389,1.01,17.43,0.000,0.001,0.000,7,9,10,35,7182,0.027,0.15,0.0059,0.000,8,0.192,0.000,0.245,0.055,2.12,3.63,3.68,0.00,0.000,1.00,1.01,1.02,0.192,0.00102,121.22
770000,855,1.319,0.043,8.76,37277,36154,232,1,857,18,429098.2,1.1,0.004,0.156,0.384,0.456,1523,8.44,1.75,0.06,0.61,0.00,0.08,0.02,0.23,8.36,1.71,0.00,0.00,0.000,0.008,54,0.333,0.989,0.000,0.000,0.011,29027,27470,3,0.731,0.000,0.007,70306,0.089,0.104,0.000,42.97,13011,187,0.061,0.000,0.000,247307,1.02,17.76,0.000,0.000,0.000,7,8,10,22,7212,0.028,0.18,0.0060,0.000,5,0.179,0.000,0.241,0.056,2.02,3.70,3.48,0.00,0.001,1.02,1.02,1.02,0.179,0.00106,120.17
780000,838,1.359,0.044,8.75,37990,36835,266,0,906,24,429576.2,2.6,0.004,0.157,0.393,0.446,1505,8.28,2.09,0.03,0.50,0.01,0.18,0.01,0.12,8.24,2.08,0.00,0.00,0.002,0.039,53,0.388,0.981,0.000,0.000,0.019,29190,27375,3,0.698,0.000,0.005,76135,0.090,0.118,0.000,43.01,13932,0,0.106,0.000,0.000,264441,1.01,17.93,0.000,0.001,0.000,7,8,10,33,6939,0.026,0.20,0.0062,0.000,8,0.188,0.000,0.243,0.053,1.97,3.62,3.43,0.00,0.001,1.01,1.01,1.01,0.188,0.00105,120.10
790000,868,1.331,0.039,8.66,37013,35848,280,0,855,1,427880.0,0.1,0.004,0.153,0.397,0.445,1518,8.39,1.90,0.06,0.71,0.02,0.48,0.03,0.52,8.28,1.51,0.00,0.00,0.001,0.017,50,0.329,0.990,0.000,0.000,0.010,28192,26660,3,0.695,0.008,0.007,79301,0.088,0.096,0.000,42.85,13092,0,0.130,0.000,0.000,263320,1.02,17.71,0.000,0.000,0.000,7,8,10,33,7285,0.028,0.16,0.0060,0.000,8,0.192,0.000,0.234,0.045,2.01,3.63,3.55,0.00,0.000,1.02,1.02,1.02,0.192,0.00097,120.30
800000,871,1.354,0.045,8.62,37246,36123,250,0,870,7,428787.0,0.7,0.003,0.152,0.395,0.450,1502,8.33,2.08,0.04,0.74,0.06,0.71,0.02,0.20,8.21,1.87,0.00,0.00,0.004,0.050,62,0.327,0.980,0.000,0.000,0.020,27989,26435,3,0.715,0.000,0.010,65051,0.090,0.124,0.000,42.93,13116,0,0.103,0.000,0.000,253416,1.02,17.99,0.000,0.001,0.000,6,8,10,32,7252,0.028,0.17,0.0060,0.000,6,0.186,0.000,0.236,0.041,2.00,3.67,3.37,0.00,0.000,1.01,1.02,1.02,0.186,0.00097,120.22
810000,819,1.401,0.048,8.50,37661,36514,280,0,919,3,432391.2,0.0,0.003,0.148,0.393,0.456,1525,8.64,2.08,0.06,0.77,0.04,0.42,0.00,0.07,8.53,1.88,0.00,0.00,0.004,0.043,56,0.328,0.984,0.000,0.000,0.016,29030,28181,3,0.751,0.000,0.005,80089,0.086,0.152,0.000,43.28,12797,0,0.000,0.000,0.000,248525,1.02,17.62,0.000,0.000,0.000,7,9,10,26,7075,0.027,0.20,0.0062,0.000,9,0.186,0.000,0.231,0.052,2.05,3.67,3.54,0.00,0.000,1.02,1.02,1.02,0.186,0.00103,119.84
820000,810,1.385,0.050,8.45,37346,36176,259,0,920,3,431317.2,0.3,0.001,0.144,0.399,0.456,1544,8.82,2.35,0.08,1.51,0.02,0.35,0.00,0.05,8.72,2.03,0.00,0.00,0.002,0.037,51,0.448,0.972,0.000,0.000,0.028,28834,27939,3,0.730,0.000,0.002,73529,0.083,0.155,0.000,43.15,12231,0,0.085,0.000,0.000,234330,1.03,17.54,0.000,0.000,0.000,7,9,10,40,7145,0.027,0.21,0.0061,0.000,13,0.181,0.000,0.232,0.055,2.05,3.68,3.58,0.00,0.000,1.03,1.03,1.03,0.181,0.00102,119.95
830000,827,1.387,0.048,8.52,37183,35918,267,0,981,1,433489.4,0.1,0.001,0.148,0.411,0.440,1539,8.81,2.94,0.07,1.25,0.02,0.26,0.01,0.12,8.71,2.22,0.00,0.00,0.003,0.038,52,0.532,0.989,0.000,0.000,0.011,28971,28049,4,0.741,0.028,0.005,69911,0.084,0.137,0.000,43.34,12507,0,0.089,0.000,0.000,257230,1.02,17.74,0.000,0.000,0.000,6,9,10,63,7289,0.028,0.20,0.0060,0.000,5,0.191,0.000,0.227,0.053,2.05,3.69,3.46,0.00,0.000,1.02,1.01,1.02,0.192,0.00101,119.77
840000,826,1.359,0.050,8.54,37148,35922,254,0,973,5,432934.1,0.7,0.001,0.150,0.410,0.439,1538,8.52,2.09,0.09,1.09,0.01,0.25,0.01,0.13,8.40,1.82,0.00,0.07,0.001,0.016,49,0.460,0.994,0.000,0.000,0.006,28799,27676,4,0.368,0.364,0.004,72969,0.081,0.170,0.000,43.31,12539,0,0.145,0.000,0.000,264658,1.03,17.96,0.000,0.000,0.001,6,9,10,31,7034,0.027,0.29,0.0062,0.000,4,0.195,0.000,0.228,0.055,1.97,3.61,3.44,0.00,0.001,1.04,1.04,1.03,0.195,0.00100,119.71
850000,857,1.378,0.049,8.52,37258,36022,263,0,942,8,433049.1,0.8,0.002,0.144,0.410,0.445,1522,8.53,1.98,0.05,0.69,0.04,0.83,0.04,0.46,8.40,1.80,0.00,0.00,0.001,0.027,53,0.569,0.986,0.000,0.000,0.014,28734,27669,4,0.729,0.000,0.014,76169,0.082,0.147,0.000,43.30,12632,0,0.099,0.000,0.000,242809,1.02,17.99,0.000,0.000,0.000,6,9,10,33,7306,0.028,0.20,0.0060,0.002,5,0.186,0.000,0.230,0.055,1.95,3.66,3.38,0.00,0.001,1.02,1.01,1.02,0.187,0.00094,119.82
860000,852,1.345,0.044,8.45,36991,35805,253,0,938,1,434399.8,0.0,0.001,0.149,0.406,0.445,1552,8.62,2.01,0.06,0.85,0.03,0.50,0.02,0.28,8.51,1.84,0.00,0.00,0.002,0.039,53,0.590,0.977,0.000,0.000,0.023,28324,27473,4,0.360,0.000,0.007,73825,0.084,0.113,0.000,43.37,12210,0,0.000,0.000,0.000,247942,1.02,18.08,0.000,0.001,0.000,6,9,10,28,7342,0.028,0.19,0.0060,0.000,5,0.185,0.000,0.229,0.052,2.03,3.63,3.36,0.00,0.001,1.02,1.02,1.02,0.185,0.00100,119.75
