step,mass,born_size,born_hard,born_muscle,born_sensor,born_digestive,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,29.65,36,0,13,0,23,0,13,0,23,0,1.00,0,0.438,116,0.00,2.78,0.00,62,1,1,0,1.00,1.00,1.00,4,6,6,29.4,2.317,36,0.824,0.649,6,1.000,0,5.06,-4.75,0,0.0024,0.184,0.0000,85,0.7345
100000,29.02,36,0,16,0,20,0,16,0,20,0,1.00,0,0.551,105,0.40,4.55,0.00,62,2,1,0,1.00,1.00,1.00,6,6,6,38.7,2.943,36,0.806,0.677,6,1.000,0,6.27,5.75,0,0.0000,0.194,0.0000,77,0.7425
100000,31.92,36,0,21,0,15,0,21,0,15,0,1.00,0,0.658,99,0.00,3.42,0.00,62,2,1,0,1.00,1.00,1.00,9,6,6,38.8,3.195,36,0.887,0.655,6,1.000,0,10.68,3.75,0,0.0079,0.242,0.0000,70,0.7080
100000,32.65,36,0,10,0,26,0,10,0,26,0,1.00,0,0.306,99,0.00,4.09,0.00,62,0,0,0,1.00,1.00,1.00,4,6,6,21.0,5.320,36,0.907,0.592,6,1.000,0,4.25,-4.25,0,0.0150,0.300,0.0000,69,0.7000
100000,28.97,36,0,16,0,20,0,16,0,20,0,1.00,0,0.552,98,0.19,5.48,0.00,62,1,1,0,1.00,1.00,1.00,4,6,6,32.4,4.767,36,0.805,0.662,6,1.000,0,12.59,-12.50,0,0.0000,0.162,0.0000,72,0.7432
100000,31.92,36,0,21,0,15,0,21,0,15,0,1.00,0,0.658,95,0.00,5.16,0.00,62,2,1,0,1.00,1.00,1.00,4,6,6,40.5,5.886,36,0.887,0.655,6,1.000,0,14.75,14.75,0,0.0079,0.242,0.0000,67,0.7080
100000,53.41,64,0,54,0,10,0,54,0,10,0,1.00,0,1.011,87,0.00,1.10,0.00,62,1,1,0,1.00,1.00,1.00,6,8,8,27.3,2.915,64,0.834,0.685,8,1.000,0,0.00,0.00,0,0.0000,0.091,0.0000,47,0.5473
100000,29.65,36,0,13,0,23,0,13,0,23,0,1.00,0,0.438,82,0.00,0.02,0.67,62,1,1,0,1.00,1.00,1.00,4,6,6,32.2,0.271,36,0.824,0.649,6,1.000,0,0.25,0.00,0,0.0024,0.184,0.0000,60,0.7345
100000,48.90,64,0,60,0,4,0,57,0,1,0,1.00,0,1.166,67,0.00,0.10,1.91,62,0,1,0,1.00,1.00,1.00,6,8,8,21.8,3.530,58,0.843,0.707,8,1.000,0,4.00,-4.00,0,0.0000,0.000,0.0000,37,0.5720
100000,29.65,36,0,16,0,20,0,16,0,20,0,1.00,0,0.540,56,0.00,1.66,0.00,62,2,1,0,1.00,1.00,1.00,4,6,6,42.1,2.980,36,0.824,0.649,6,1.000,0,9.25,0.00,0,0.0024,0.184,0.0000,41,0.7345
100000,41.67,49,1,23,0,25,1,23,0,25,0,1.07,0,0.552,55,1.48,4.49,0.00,62,1,1,4,1.00,1.00,1.14,4,7,7,32.1,4.420,49,0.833,0.639,7,1.000,0,5.55,5.50,0,0.0000,0.142,0.0000,34,0.6196
100000,29.65,36,0,16,0,20,0,16,0,20,0,1.00,0,0.540,53,2.84,4.94,0.00,62,2,0,0,1.00,1.00,1.00,6,6,6,37.8,3.952,36,0.824,0.649,6,1.000,0,8.00,0.00,0,0.0024,0.184,0.0000,38,0.7345
100000,29.65,36,0,13,0,23,0,13,0,23,0,1.00,0,0.438,50,0.24,0.04,0.93,62,0,0,0,1.00,1.00,1.00,4,6,6,13.1,3.744,36,0.824,0.649,6,1.000,0,0.00,0.00,0,0.0024,0.184,0.0000,36,0.7345
100000,35.69,49,0,0,0,49,0,0,0,49,0,1.00,0,0.000,49,4.16,5.17,0.00,62,0,0,0,1.00,1.00,1.00,6,7,7,13.3,4.160,49,0.728,0.642,7,1.000,0,0.00,0.00,0,0.0327,0.121,0.0000,32,0.6696
100000,29.65,36,0,13,0,23,0,13,0,23,0,1.00,0,0.438,48,0.65,0.97,0.31,62,0,0,0,1.00,1.00,1.00,4,6,6,12.8,3.640,36,0.824,0.649,6,1.000,0,1.50,1.50,0,0.0024,0.184,0.0000,35,0.7345
100000,29.86,36,0,13,0,23,0,13,0,23,0,1.00,0,0.435,42,1.69,1.21,0.00,62,0,0,0,1.00,1.00,1.00,4,6,6,14.5,3.120,36,0.829,0.644,6,1.000,0,4.26,-4.25,0,0.0017,0.196,0.0000,30,0.7320
100000,34.60,49,0,10,0,39,0,8,0,32,0,1.00,0,0.231,35,3.46,5.43,2.38,62,1,1,0,1.00,1.00,1.00,5,7,7,25.9,2.238,40,0.865,0.643,7,1.000,0,0.75,0.75,0,0.0000,0.173,0.0000,21,0.6800
100000,29.57,36,0,18,0,18,0,18,0,18,0,1.00,0,0.609,32,0.38,0.76,0.00,62,0,0,0,1.00,1.00,1.00,9,6,6,19.3,2.392,36,0.821,0.646,6,1.000,0,4.00,0.00,0,0.0000,0.199,0.0000,23,0.7356
100000,29.92,36,0,11,0,25,0,11,0,25,0,1.00,0,0.368,28,0.71,0.41,0.30,62,1,1,0,1.00,1.00,1.00,6,6,6,34.4,2.080,36,0.831,0.648,6,1.000,0,2.50,0.00,0,0.0005,0.182,0.0000,20,0.7312
100000,29.57,36,0,18,0,18,0,18,0,18,0,1.00,0,0.609,27,1.91,2.68,0.00,62,0,0,0,1.00,1.00,1.00,6,6,6,15.9,1.976,36,0.821,0.646,6,1.000,0,3.02,1.25,0,0.0000,0.199,0.0000,19,0.7356
100000,29.65,36,0,13,0,23,0,13,0,23,0,1.00,0,0.438,27,2.56,2.29,0.00,62,2,2,0,1.00,1.00,1.00,6,6,6,39.8,1.976,36,0.824,0.649,6,1.000,0,1.80,1.00,0,0.0024,0.184,0.0000,19,0.7345
100000,29.65,36,0,13,0,23,0,13,0,23,0,1.00,0,0.438,10,2.52,1.08,0.00,62,1,1,0,1.00,1.00,1.00,4,6,6,25.9,0.728,36,0.824,0.649,6,1.000,0,1.75,0.00,0,0.0024,0.184,0.0000,7,0.7345
100000,42.39,49,0,10,0,39,0,10,0,39,0,1.00,0,0.236,8,4.28,1.63,0.00,62,1,1,0,1.00,1.00,1.00,6,7,7,25.5,0.520,49,0.865,0.643,7,1.000,0,0.00,0.00,0,0.0000,0.173,0.0000,4,0.6144
100000,30.70,36,0,13,0,23,0,13,0,23,0,1.00,0,0.423,7,2.86,0.90,0.00,62,1,1,0,1.00,1.00,1.00,4,6,6,28.2,0.520,36,0.853,0.621,6,1.000,0,0.00,0.00,0,0.0000,0.242,0.0000,5,0.7219
