step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
26000,9196,2514,55898,112951,100425,56584,469,18615,117,0,268952,2634389,46685.003,27969.284,1.1567,8525.845,0.054,0.804,0.074,0.067,0.515,0.362,143,0.0792,0.6224,0.062,18.0,44.5,86.1,38.89,4.29,9.39,0.52,24.70,7.11,1.328,0.206,0.294,0.302,8.053,0.176,0.0032,85,390,459,8761,15,14,0.507,4729,211,1815,7170,1291,984,6921,2.25,9.21,19001,16.8337,63383,20976,272092,3809.3,-0.0,803962,10.086,2616205.768,1.60e-15,0.00094,11.77,41944,25.397,2.423,22.305,0.670,25.400,3374,1416,4406,0.2043,0.980,1.110,2.000,1.155,0.962,1.578,10222.842,22148.694,17678.151,10195.014,27337.683,10293.670,1119.887,8029.882,0.522,0.561,0.489,0.524,0.403,0.526,63760,22335,0.5924,0.1319,0.2436,0.9999,0.0273,0.0453,0.4276,0.7319,0.7578,0.1815,0.0293,0.0421,0.0000,0.0000,0.8570,0.1182,0.6323,0.9779,0.00253,4755,0.9984,0.7602,0.7793,0.9990,0.0273,0.0453,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4111,4.7071,7.3369,0.0332,0.0709,0.0610,0.074,0.127,0.081,0.122,877,0.0239,0.0039,0.0046,0.00205,0.00057,0.00061,25.19,26.29,26.89,1536.2158,0.0945,37.7905,4.7537,5.3320,1097988,1499736,2.6029,0.1837,2162.8,1536.2158,22.90,0,0,0,0,0,0,7924,19443.438,17544.233,0.9482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.81e-15,11124.2,4.2084,2.6525,33.846,343.361,184.532,156.994,9422.1
27000,8684,2428,54650,113251,102001,57900,701,18194,139,0,258073,2612425,44428.077,27654.278,1.1284,9453.802,0.049,0.807,0.074,0.070,0.525,0.360,97,0.0766,0.6332,0.064,17.5,36.4,86.0,36.03,3.92,9.53,0.44,22.15,7.07,1.361,0.207,0.277,0.282,7.939,0.177,0.0032,80,369,465,8623,8,14,0.390,4518,37,2017,6630,378,1363,6943,3.00,9.37,18479,15.5747,63441,19689,262104,2537.5,-0.0,811098,9.448,2616205.768,1.37e-14,0.00101,35.39,39859,23.660,2.427,20.554,0.679,23.663,2816,1337,4531,0.1826,0.994,1.121,2.000,1.168,0.969,1.596,10232.271,21675.918,15699.460,10227.028,27955.391,9707.226,1347.150,7146.099,0.534,0.544,0.512,0.560,0.416,0.528,57976,23427,0.6078,0.1229,0.2809,0.9996,0.0245,0.0443,0.4222,0.8148,0.8179,0.1916,0.0243,0.0406,0.0000,0.8017,0.9668,0.0713,0.6747,0.9954,0.00252,5567,0.9978,0.7936,0.8435,0.9984,0.0245,0.0443,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3985,4.8429,7.3483,0.0349,0.0711,0.0515,0.063,0.094,0.073,0.081,802,0.0223,0.0033,0.0032,0.00212,0.00058,0.00062,26.83,25.94,26.48,1496.0981,0.0847,38.4050,4.0906,5.3571,1100451,1498318,2.9467,0.2497,2197.3,1496.0981,24.34,0,0,0,0,0,0,7033,18200.476,16461.943,0.9477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.49e-15,10637.4,3.8937,2.2959,31.525,323.798,173.852,150.880,8489.5
28000,8874,2648,45456,82885,71448,36946,483,17244,82,0,238426,2650424,33629.558,24826.609,1.1829,7198.906,0.042,0.810,0.056,0.092,0.529,0.358,74,0.0741,0.6513,0.051,18.0,32.0,77.7,31.21,3.76,9.77,0.35,17.33,6.52,1.443,0.223,0.280,0.286,8.027,0.180,0.0030,95,427,532,8654,28,14,0.393,4389,50,2608,6216,121,1280,7473,2.25,9.56,21447,16.3813,63500,23018,258457,1599.3,-0.0,813476,9.158,2616205.768,1.03e-14,0.00107,20.43,35363,23.381,2.413,20.159,0.809,23.384,2634,1320,4920,0.1813,0.996,1.173,2.000,1.196,0.979,1.700,6329.439,18414.630,11214.383,6289.974,23324.106,9025.238,1254.904,7347.562,0.490,0.485,0.561,0.429,0.275,0.503,57921,17120,0.6624,0.1947,0.3837,0.9995,0.0247,0.0376,0.4400,0.9110,0.8925,0.2186,0.0276,0.0438,0.0000,0.1419,0.9069,0.2078,0.6834,0.9884,0.00251,3541,0.9982,0.8376,0.8877,0.9988,0.0247,0.0376,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6598,4.8326,8.0105,0.0352,0.0638,0.0508,0.054,0.085,0.067,0.070,555,0.0194,0.0041,0.0027,0.00246,0.00041,0.00049,27.31,25.74,26.18,1590.5708,0.0842,29.9535,3.1819,5.9763,1101995,1496697,2.4923,0.2256,2153.9,1590.5708,25.40,0,0,0,0,0,0,6724,17627.704,15903.171,0.9410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,10854.9,4.0953,2.0665,27.334,246.599,134.024,114.287,6776.3
29000,10996,2804,64148,121150,103454,56209,793,22015,147,0,347151,3240796,43717.305,33754.128,1.1161,9539.125,0.042,0.794,0.058,0.106,0.512,0.370,108,0.0775,0.6645,0.054,18.0,32.0,78.0,31.97,3.38,9.17,0.30,19.11,6.47,1.467,0.220,0.250,0.257,6.691,0.182,0.0031,87,398,829,11510,60,12,0.383,4912,134,3038,7824,278,1957,8761,4.75,11.32,21011,17.8425,63506,21961,257292,2582.2,-0.0,816244,10.898,2616205.768,2.55e-14,0.00051,15.85,53335,32.455,2.401,28.729,1.326,32.458,3735,1620,5641,0.1766,0.987,1.202,2.000,1.311,0.962,1.715,10365.458,20488.953,15869.604,10281.933,27104.893,11557.377,1630.094,11027.533,0.456,0.505,0.542,0.448,0.394,0.502,58786,21299,0.6031,0.1922,0.3740,0.9995,0.0273,0.0332,0.4802,0.7480,0.8450,0.1866,0.0281,0.0415,0.0000,0.0254,0.9220,0.0753,0.6429,0.9601,0.00254,4537,0.9994,0.7953,0.8910,0.9989,0.0273,0.0332,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.3262,4.9024,8.1593,0.0295,0.0517,0.0418,0.051,0.074,0.061,0.067,973,0.0305,0.0030,0.0033,0.00242,0.00054,0.00050,23.19,26.62,26.58,1658.7276,0.1023,37.6877,3.7736,7.1246,1102333,1494953,1.5252,0.1338,2071.0,1658.7276,20.09,0,0,0,0,0,0,13055,24215.003,21396.030,0.9407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-15,11504.3,4.4606,2.2427,23.309,323.164,171.503,149.612,8824.8
30000,10376,2527,59748,102706,86609,42530,428,25108,135,0,343357,3033278,38319.793,31918.907,1.1134,8024.855,0.042,0.803,0.057,0.098,0.497,0.372,87,0.0898,0.6561,0.057,22.0,40.0,78.3,35.65,4.10,10.36,0.47,20.71,6.76,1.355,0.232,0.341,0.351,6.427,0.184,0.0037,98,419,634,13540,41,11,0.520,5306,300,1889,8187,1309,1694,7373,7.75,14.94,20608,18.3977,63647,21520,257077,1928.9,-0.0,820252,12.013,2616205.768,2.28e-14,0.00019,32.73,44698,29.033,2.401,25.696,0.936,29.036,4396,1684,4296,0.2132,0.976,1.118,2.000,1.291,0.953,1.577,8572.441,15788.508,16887.705,8538.468,20918.475,13251.414,1676.638,8966.000,0.466,0.485,0.522,0.419,0.314,0.455,61910,18311,0.5169,0.1838,0.2414,0.9998,0.0256,0.0352,0.4790,0.8172,0.8276,0.1797,0.0192,0.0605,0.0000,0.7707,0.9424,0.2766,0.6696,0.9520,0.00248,4186,0.9984,0.7434,0.8300,0.9994,0.0256,0.0352,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.4436,4.6627,7.1230,0.0291,0.0792,0.0646,0.074,0.134,0.077,0.094,1319,0.0437,0.0037,0.0037,0.00210,0.00044,0.00050,25.61,27.29,26.45,1560.5523,0.1180,29.7443,5.0612,6.9520,1102803,1494643,0.7497,0.0272,2071.9,1560.5523,22.69,0,0,0,0,0,0,11309,23894.052,21306.785,0.9438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.11e-15,11837.7,4.5994,2.5899,24.754,286.608,154.008,132.351,9074.1
31000,7521,2016,50323,87304,74156,36573,408,21223,85,0,279561,2108087,36586.705,26092.572,1.0804,7214.412,0.050,0.791,0.080,0.079,0.443,0.409,75,0.1088,0.6336,0.058,21.8,35.6,79.7,35.26,4.46,10.00,0.45,20.35,6.49,1.407,0.226,0.317,0.326,7.098,0.178,0.0039,94,405,530,11548,54,15,0.445,3731,705,1176,5640,1325,1119,5077,7.79,16.80,16608,17.0087,63614,22469,256641,1501.4,-0.0,829595,10.918,2616205.768,6.76e-15,0.00046,7.71,37403,24.891,2.397,21.924,0.569,24.894,3643,1080,2798,0.2161,0.966,1.136,2.000,1.340,0.966,1.666,6647.989,12109.278,21560.286,6625.634,15615.197,12369.426,826.817,5681.918,0.445,0.459,0.434,0.465,0.295,0.412,65330,18978,0.6210,0.1549,0.2757,1.0000,0.0302,0.0420,0.4726,0.8125,0.9033,0.1789,0.0243,0.0586,0.0000,0.0000,0.7667,0.1974,0.6396,0.9443,0.00249,2594,0.9988,0.8539,0.9021,0.9992,0.0302,0.0420,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.5968,5.1064,7.6028,0.0289,0.0867,0.0741,0.097,0.111,0.100,0.112,2309,0.0848,0.0042,0.0036,0.00173,0.00052,0.00042,24.73,26.69,26.15,1426.5044,0.1143,22.4385,6.0193,4.8982,1104280,1494976,0.6903,0.0417,2181.5,1426.5044,18.57,0,0,0,0,0,0,7989,18878.161,16971.420,0.9443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.94e-15,11632.6,4.2522,2.7423,25.255,284.794,154.286,133.307,6275.3
32000,7359,2140,53776,104777,91226,50499,502,19071,90,0,266845,2354024,36864.111,25021.952,1.0427,7632.423,0.048,0.766,0.100,0.086,0.476,0.388,65,0.1062,0.6631,0.052,20.0,32.0,69.9,27.09,3.20,8.80,0.35,14.74,5.85,1.547,0.227,0.234,0.241,6.945,0.195,0.0033,87,379,496,10745,31,13,0.321,3444,336,1042,5981,847,767,5745,4.25,14.93,19916,17.3559,63603,20242,249375,1649.0,-0.0,831996,9.808,2616205.768,7.12e-15,0.00017,26.07,45244,26.595,2.427,23.433,0.734,26.598,2544,817,3998,0.1499,0.996,1.981,2.000,1.391,0.980,1.762,9110.905,17652.054,12400.004,9077.232,23019.298,8877.356,1286.250,7225.923,0.409,0.528,0.500,0.390,0.458,0.533,62407,21448,0.6438,0.1160,0.2560,0.9999,0.0286,0.0355,0.5247,1.0053,0.9863,0.1952,0.0261,0.0495,0.0000,0.6305,0.9539,0.0885,0.6892,0.9523,0.00252,2198,0.9993,0.9104,0.9206,0.9994,0.0286,0.0355,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.9717,4.9632,7.7511,0.0310,0.0809,0.0658,0.062,0.107,0.088,0.074,1784,0.0819,0.0032,0.0022,0.00194,0.00056,0.00057,23.92,26.30,27.22,1306.9956,0.0921,32.3022,4.5785,5.2293,1105616,1493703,1.3993,0.1828,2372.5,1306.9956,17.75,0,0,0,0,0,0,9347,17389.529,15408.791,0.9409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.44e-15,12054.8,4.3390,2.7114,17.128,271.643,143.131,129.595,5192.8
33000,8596,1985,52921,101423,86036,47846,656,17340,178,0,263366,2203306,38814.721,22763.483,0.9725,6754.982,0.051,0.787,0.090,0.072,0.460,0.395,170,0.0930,0.6742,0.061,20.0,32.0,70.6,28.24,2.13,8.15,0.65,17.31,5.93,1.542,0.220,0.157,0.161,6.685,0.180,0.0033,79,372,451,12080,39,14,0.178,3750,46,1960,6590,205,1710,6681,6.25,15.99,20008,18.0285,63655,19410,244578,2767.8,-0.0,832664,8.584,2616205.768,2.56e-14,0.00069,17.88,48302,28.916,2.413,25.461,1.041,28.919,3093,1353,4150,0.1838,0.994,1.997,2.000,1.536,0.964,1.735,7974.485,18285.001,15152.885,7973.099,22443.720,7404.644,1397.268,7206.588,0.425,0.508,0.466,0.466,0.409,0.502,59501,19412,0.6354,0.0873,0.2927,0.9999,0.0210,0.0350,0.5882,0.9251,0.9177,0.1381,0.0191,0.0295,0.0000,0.2415,0.8907,0.2106,0.7394,0.9581,0.00249,1856,0.9995,0.8741,0.9096,0.9994,0.0210,0.0350,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,7.5203,4.8871,7.7449,0.0305,0.1007,0.0890,0.109,0.194,0.149,0.123,1786,0.0965,0.0039,0.0033,0.00200,0.00052,0.00071,24.49,25.52,26.94,1300.9671,0.0779,30.6412,3.8291,4.7549,1104903,1492560,2.1731,0.2588,2548.5,1300.9671,20.02,0,0,0,0,0,0,11112,16008.500,13953.061,0.9489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,13064.7,4.5071,2.7627,9.554,299.355,161.723,135.799,7026.3
34000,9226,2414,47521,82710,69266,34876,313,17700,72,0,221771,2424705,33201.970,20511.846,1.0513,5940.282,0.053,0.789,0.086,0.072,0.483,0.387,59,0.0826,0.6732,0.056,22.0,32.0,77.3,30.67,2.72,8.30,0.54,19.11,5.97,1.549,0.206,0.206,0.211,7.558,0.160,0.0031,97,411,473,8774,53,14,0.171,4161,43,1584,7599,220,1966,7040,5.27,14.84,23343,20.0436,63661,21311,243150,1741.7,-0.0,829896,9.492,2616205.768,4.27e-15,0.00042,10.03,39413,26.503,2.422,22.837,1.244,26.506,3693,1392,4141,0.1691,0.997,1.999,2.000,1.533,0.939,1.768,6489.193,15692.294,13185.712,6469.881,19486.658,7325.240,1246.607,5999.718,0.466,0.514,0.483,0.378,0.333,0.476,59408,17552,0.6725,0.2517,0.3161,0.9999,0.0245,0.0416,0.5692,0.7213,0.8618,0.1753,0.0069,0.0291,0.0000,0.0368,0.9190,0.0601,0.6543,0.9411,0.00249,1719,0.9993,0.7213,0.8637,0.9993,0.0245,0.0416,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,7.4243,5.0670,7.8974,0.0305,0.0848,0.0719,0.108,0.089,0.089,0.099,1902,0.0999,0.0036,0.0030,0.00182,0.00043,0.00069,22.56,27.34,27.76,1344.9831,0.0838,26.1828,4.3758,5.1159,1104080,1491129,2.4460,0.2313,2654.5,1344.9831,16.68,0,0,0,0,0,0,7946,14571.564,12797.111,0.9479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.34e-15,14173.2,5.0109,2.9425,13.015,254.674,135.557,117.884,8259.6
35000,11928,3248,62265,111481,94131,48287,929,21120,153,0,289388,3460901,42835.928,26994.412,1.0487,8027.447,0.037,0.822,0.085,0.057,0.520,0.362,146,0.0761,0.6779,0.058,16.5,32.0,77.7,29.92,3.07,8.61,0.54,17.69,6.36,1.478,0.220,0.215,0.220,7.323,0.181,0.0029,92,390,550,10425,28,14,0.241,5169,161,2309,9458,508,2282,9138,6.00,13.77,25621,23.2291,63869,19008,241624,2191.6,-0.0,826650,10.978,2616205.768,2.94e-14,0.00051,33.64,50807,33.568,2.431,29.418,1.719,33.572,4755,2010,5163,0.1942,0.991,1.175,2.000,1.404,0.964,1.747,10124.633,17809.831,17678.707,10089.791,23094.877,10396.510,1627.416,6943.039,0.493,0.533,0.535,0.412,0.385,0.475,58307,24129,0.6697,0.2308,0.2882,0.9997,0.0202,0.0364,0.5257,0.8448,0.9246,0.1762,0.0180,0.0257,0.0000,0.8076,0.9496,0.1593,0.6856,0.9442,0.00252,2654,0.9999,0.8513,0.9293,0.9988,0.0202,0.0364,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.7721,4.8797,8.1362,0.0335,0.0908,0.0589,0.105,0.075,0.073,0.095,1694,0.0652,0.0026,0.0027,0.00196,0.00069,0.00076,26.72,27.52,27.64,1500.1340,0.0957,33.4505,5.1126,5.8651,1103184,1489503,2.1589,0.1269,2600.8,1500.1340,21.28,0,0,0,0,0,0,9813,18966.965,16765.411,0.9486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.45e-15,14990.4,5.8073,3.3003,24.408,319.486,169.600,147.116,11030.1
36000,10015,2821,55501,101148,85951,45067,580,24045,177,0,301906,3129363,39751.583,28531.385,1.0701,8339.751,0.042,0.834,0.081,0.043,0.489,0.383,77,0.0950,0.6550,0.057,15.0,32.0,80.4,32.60,4.11,9.73,0.38,18.37,6.83,1.378,0.224,0.297,0.307,7.552,0.184,0.0034,103,448,621,9085,7,13,0.416,4675,448,2016,7551,1151,1768,7096,8.00,15.42,22330,21.4349,64000,20857,242038,1796.4,-0.0,831409,12.186,2616205.768,1.07e-15,0.00059,11.63,42260,29.290,2.432,25.963,0.894,29.326,4573,1843,3599,0.2118,0.992,1.132,2.000,1.321,0.974,1.659,6885.833,12637.218,24411.402,6859.923,16820.010,12978.183,1489.887,5723.564,0.516,0.473,0.470,0.512,0.317,0.433,59311,20807,0.6167,0.1936,0.3172,0.9995,0.0216,0.0360,0.4825,0.9155,0.9234,0.1868,0.0130,0.0446,0.0000,0.0000,0.7605,0.2323,0.6312,0.9481,0.00248,1863,0.9998,0.8743,0.9040,0.9990,0.0216,0.0360,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.1807,4.8369,7.4397,0.0349,0.0551,0.0465,0.075,0.080,0.064,0.096,1722,0.0505,0.0041,0.0055,0.00188,0.00050,0.00058,24.52,27.54,26.70,1473.8305,0.1097,23.8631,6.2974,5.8887,1104270,1490153,1.8029,0.0291,2587.1,1473.8305,21.70,0,0,0,0,0,0,8800,20191.634,18072.000,0.9520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.50e-15,14567.6,5.3587,3.4314,34.868,307.423,171.978,138.696,7778.5
37000,10587,3218,59215,114014,99554,54015,784,23310,128,0,313844,3223192,46640.868,30481.380,1.1297,8322.677,0.042,0.826,0.082,0.051,0.510,0.372,119,0.0805,0.6444,0.063,22.8,43.1,85.7,35.91,4.58,10.01,0.45,20.87,6.51,1.402,0.214,0.340,0.349,7.901,0.173,0.0033,99,418,709,9989,49,14,0.395,5156,715,1796,8076,1967,1165,7455,5.25,13.14,21252,20.7934,64084,19184,238935,4311.5,-0.0,834957,11.864,2616205.768,9.08e-15,0.00000,24.14,43285,29.671,2.430,26.199,1.042,29.708,4838,1335,4414,0.1552,1.000,1.146,2.000,1.278,0.974,1.667,9627.861,18789.295,21800.548,9603.975,23559.022,14267.093,1079.264,6812.346,0.509,0.517,0.508,0.470,0.384,0.518,57158,22350,0.5918,0.1741,0.3143,0.9998,0.0265,0.0407,0.4698,0.7834,0.7783,0.1929,0.0379,0.0487,0.0000,0.5925,0.9406,0.0727,0.6308,0.9610,0.00253,3129,0.9997,0.7849,0.8230,0.9993,0.0265,0.0407,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0037,4.6385,7.6686,0.0323,0.0707,0.0621,0.100,0.088,0.072,0.107,1549,0.0426,0.0039,0.0074,0.00193,0.00059,0.00062,23.75,27.30,26.88,1566.1141,0.1202,33.3434,5.9853,5.8786,1105960,1488284,2.1173,0.0619,2496.3,1566.1141,21.32,0,0,0,0,0,0,8177,22158.703,19986.282,0.9441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.36e-15,13627.5,5.1984,3.3211,42.432,346.017,186.569,155.969,11256.5
38000,10800,3387,64398,126820,111041,61462,960,22423,184,0,321548,3606031,47586.160,33229.627,1.1066,10989.841,0.047,0.814,0.084,0.055,0.543,0.348,198,0.0767,0.6603,0.073,18.0,32.0,79.9,30.60,3.34,8.75,0.44,18.07,6.41,1.466,0.203,0.263,0.270,8.381,0.203,0.0030,86,397,870,11480,56,14,0.278,5122,205,2137,8458,1257,842,8701,3.25,10.75,21938,18.1837,64207,19298,231192,2448.6,-0.0,839044,11.127,2616205.768,5.34e-16,0.00002,31.31,49727,31.881,2.417,28.131,1.333,31.918,3239,1455,6106,0.1587,1.000,1.223,2.000,1.209,0.971,1.721,8659.060,25517.873,16646.062,8647.310,33282.629,12267.608,1323.222,8648.956,0.510,0.530,0.566,0.480,0.316,0.536,50938,26880,0.6039,0.2156,0.3049,0.9998,0.0235,0.0349,0.4564,0.8347,0.9245,0.1878,0.0257,0.0462,0.0000,0.6305,0.9489,0.2137,0.6664,0.9851,0.00255,4657,0.9991,0.7935,0.8833,0.9989,0.0235,0.0349,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4823,4.6657,7.8990,0.0395,0.0800,0.0709,0.122,0.077,0.076,0.123,1026,0.0301,0.0048,0.0038,0.00213,0.00057,0.00074,27.75,26.17,27.04,1591.4370,0.1046,42.2209,4.7520,6.3749,1108914,1485937,2.6353,0.1984,2414.1,1591.4370,26.53,0,0,0,0,0,0,9015,22239.786,19998.537,0.9408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.78e-16,13003.5,4.5459,2.9418,33.306,354.452,188.516,168.353,8838.9
39000,11109,3332,58199,119057,104719,60286,572,19506,128,0,280499,3579713,48931.065,29253.439,1.1249,9533.206,0.040,0.825,0.087,0.048,0.561,0.336,127,0.0677,0.6633,0.073,15.0,32.0,76.8,30.52,2.72,7.84,0.35,19.62,6.60,1.432,0.202,0.202,0.207,8.544,0.214,0.0028,90,410,901,9262,63,18,0.363,4797,51,2926,8132,299,1318,9492,4.00,11.28,20728,16.3004,64151,17860,226350,2697.8,-0.0,842601,10.544,2616205.768,3.58e-14,0.00021,12.25,46336,30.251,2.433,26.382,1.437,30.288,2601,2232,6276,0.2412,0.974,1.147,2.000,1.190,0.972,1.696,11935.664,24599.381,15507.162,11956.911,31000.198,9548.374,1480.374,8691.485,0.480,0.546,0.598,0.532,0.409,0.538,46549,23878,0.6243,0.1778,0.3126,0.9997,0.0253,0.0299,0.4463,0.7906,0.8647,0.1932,0.0289,0.0361,0.0000,0.0000,0.8605,0.0798,0.6400,0.9913,0.00256,5348,0.9989,0.8241,0.8954,0.9987,0.0253,0.0299,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4798,4.7978,7.8380,0.0403,0.0647,0.0549,0.106,0.043,0.050,0.106,876,0.0250,0.0037,0.0026,0.00222,0.00075,0.00060,24.82,26.02,26.30,1486.4859,0.0892,43.1182,3.3629,7.1808,1110740,1483838,2.8694,0.2656,2459.8,1486.4859,22.88,0,0,0,0,0,0,8154,19720.233,17679.908,0.9472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.81e-15,12938.1,4.0751,2.5609,23.232,359.149,193.373,164.962,9652.9
40000,9799,3151,56612,100812,87088,43500,700,20514,145,0,262878,3381055,41698.959,26285.481,1.0585,8893.906,0.033,0.828,0.091,0.048,0.541,0.349,97,0.0823,0.6718,0.067,18.1,32.0,74.4,30.69,3.14,8.89,0.59,18.06,6.48,1.422,0.215,0.257,0.263,9.198,0.211,0.0030,88,392,1289,9220,114,17,0.271,4636,35,2340,7424,212,1157,8430,4.00,11.88,23432,17.3971,64208,18480,223531,2038.2,-0.0,841625,10.850,2616205.768,3.92e-15,0.00019,36.36,39947,28.075,2.424,24.525,1.127,28.110,2599,1650,5550,0.1889,0.989,1.143,2.000,1.188,0.961,1.669,10444.050,22161.822,11460.776,10402.523,28729.566,7885.920,1628.304,7877.351,0.432,0.495,0.592,0.389,0.353,0.483,44268,23753,0.6706,0.1931,0.3059,0.9994,0.0284,0.0292,0.4367,0.8602,0.8989,0.2023,0.0241,0.0422,0.0000,0.8097,0.9647,0.1084,0.6726,0.9866,0.00256,5312,0.9990,0.7801,0.8921,0.9984,0.0284,0.0292,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6600,4.8220,7.7783,0.0418,0.0681,0.0597,0.134,0.083,0.076,0.134,664,0.0212,0.0035,0.0024,0.00244,0.00062,0.00062,26.57,27.08,26.99,1599.0078,0.0882,39.4381,2.9802,7.8698,1111727,1483172,2.4505,0.2369,2402.8,1599.0078,24.07,0,0,0,0,0,0,7534,17391.575,15551.175,0.9459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,13394.1,4.3493,2.4738,20.740,302.276,159.393,145.422,7113.7
