step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
26000,9148,2207,54593,105337,95558,50354,390,22429,77,0,294394,2887318,42346.004,29044.560,1.1104,8614.367,0.052,0.869,0.039,0.040,0.504,0.372,86,0.0903,0.6119,0.061,22.4,48.5,67.2,36.35,4.61,10.25,0.33,21.16,6.64,1.278,0.220,0.354,0.359,7.175,0.167,0.0036,97,441,582,6801,51,19,0.694,3788,174,1665,7309,1462,903,6783,5.50,12.76,21139,17.7750,63306,20928,275598,2068.3,-0.0,797880,11.252,2616370.561,2.05e-14,0.00004,11.77,31105,22.499,2.405,19.661,0.432,22.502,3667,1834,3647,0.2364,0.989,1.045,2.000,1.089,0.981,1.616,8509.317,20019.220,17548.713,8506.225,24905.433,12688.359,829.243,6912.592,0.534,0.546,0.456,0.510,0.314,0.510,61662,20526,0.6062,0.1585,0.2545,0.9998,0.0349,0.0533,0.4236,0.9465,0.7833,0.2132,0.0194,0.0513,0.0000,0.0000,0.8570,0.1182,0.6323,0.9779,0.00253,6501,0.9986,0.7867,0.7741,0.9989,0.0349,0.0533,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8682,4.8414,5.1241,0.0362,0.0309,0.0281,0.068,0.041,0.037,0.055,1088,0.0286,0.0057,0.0039,0.00208,0.00043,0.00065,24.87,26.31,26.80,1630.3789,0.1193,33.6408,5.6572,5.5944,1099437,1499280,2.6117,0.1547,2127.7,1630.3789,22.90,0,0,0,0,0,0,6438,20430.193,18592.706,0.9516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.81e-15,10969.3,4.4437,2.5404,39.262,310.089,164.465,147.321,8666.4
27000,7683,2244,48272,94000,86113,45192,536,18723,45,0,246228,2614290,38420.000,23880.462,1.0586,7589.603,0.056,0.865,0.035,0.045,0.512,0.374,190,0.0890,0.6298,0.077,20.0,40.0,64.2,34.13,3.74,9.20,0.32,20.86,6.64,1.280,0.213,0.283,0.286,8.127,0.199,0.0034,95,405,533,5396,48,16,0.702,3016,21,1630,6032,83,1108,6492,5.00,12.59,21313,16.7904,63365,20541,270628,2094.7,-0.0,803994,9.543,2616370.561,1.23e-14,0.00081,35.39,26421,18.896,2.401,16.155,0.339,18.899,2387,1705,3591,0.2638,0.984,1.048,2.000,1.077,0.981,1.557,8950.826,17216.208,15555.912,8931.241,21522.450,10545.465,487.103,5258.292,0.517,0.590,0.463,0.533,0.353,0.497,60417,19320,0.6978,0.1445,0.2323,0.9994,0.0283,0.0497,0.4227,1.0354,0.8383,0.2066,0.0251,0.0460,0.0000,0.8017,0.9668,0.0713,0.6747,0.9954,0.00252,5926,0.9982,0.8445,0.7997,0.9983,0.0283,0.0497,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8196,4.7575,5.0025,0.0476,0.0305,0.0249,0.038,0.053,0.026,0.042,623,0.0192,0.0054,0.0022,0.00237,0.00044,0.00065,26.02,26.38,26.81,1689.9650,0.1016,30.7717,3.6497,5.8935,1101809,1497880,2.9502,0.2249,2003.1,1689.9650,24.34,0,0,0,0,0,0,5100,16290.860,14872.736,0.9595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.49e-15,10808.2,4.1976,2.1593,33.469,278.241,146.851,132.791,7264.6
28000,7723,2157,47371,86873,79150,38978,524,17140,52,0,218182,2349628,35788.099,20515.564,0.9983,6902.440,0.042,0.857,0.045,0.055,0.498,0.382,50,0.0859,0.6452,0.053,22.2,45.1,68.0,35.20,3.61,9.70,0.24,21.65,6.57,1.304,0.216,0.286,0.290,7.655,0.178,0.0033,87,381,588,5462,41,21,0.664,2857,38,2024,5661,220,1160,6343,6.75,13.54,23359,17.4740,63432,19826,267116,2379.0,0.0,805036,8.945,2616370.561,1.35e-14,0.00080,20.43,25615,17.348,2.395,14.598,0.355,17.351,2656,1658,3409,0.2381,0.994,1.061,2.000,1.136,0.980,1.591,10557.492,15927.599,11702.249,10575.801,20412.489,8088.007,530.411,4994.705,0.436,0.595,0.473,0.425,0.401,0.493,59733,18743,0.5982,0.1493,0.2451,0.9994,0.0271,0.0529,0.4449,1.0099,0.7616,0.1864,0.0181,0.0452,0.0000,0.1419,0.9069,0.2078,0.6834,0.9884,0.00251,6329,0.9991,0.8536,0.7916,0.9974,0.0271,0.0529,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8238,4.8956,5.1983,0.0443,0.0233,0.0179,0.032,0.032,0.021,0.037,501,0.0191,0.0059,0.0028,0.00265,0.00051,0.00061,27.27,25.77,26.22,1602.7367,0.0967,31.2316,2.9888,5.9558,1102047,1496804,2.5325,0.2127,1994.3,1602.7367,25.40,0,0,0,0,0,0,4566,13613.124,12373.084,0.9602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,11695.4,4.3685,2.0541,21.198,254.687,132.307,122.200,7444.4
29000,8243,2545,47218,82327,74517,34625,484,18048,51,0,224861,2476798,34645.861,21416.987,1.0104,7217.576,0.054,0.840,0.049,0.058,0.504,0.382,29,0.0795,0.6375,0.066,20.9,44.0,69.0,34.34,4.01,9.99,0.41,19.93,6.48,1.343,0.212,0.314,0.319,8.111,0.203,0.0033,91,397,716,4410,61,21,0.619,3291,106,2192,5945,316,1630,6297,3.50,11.32,23552,18.3097,63450,21780,266525,1649.9,-0.0,806833,9.805,2616370.561,3.56e-16,0.00022,15.85,25312,18.547,2.402,15.701,0.445,18.550,3371,1276,3596,0.1821,0.999,1.072,2.000,1.170,0.977,1.635,8534.863,14319.194,14664.265,8525.775,18673.397,9393.351,538.193,4267.868,0.454,0.573,0.502,0.421,0.314,0.474,61103,18133,0.6596,0.1102,0.2358,0.9996,0.0235,0.0513,0.4504,1.0457,0.8510,0.1773,0.0299,0.0517,0.0000,0.0254,0.9220,0.0753,0.6429,0.9601,0.00254,5197,0.9990,0.8543,0.8356,0.9990,0.0235,0.0515,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9142,4.8712,5.1399,0.0455,0.0328,0.0278,0.063,0.054,0.039,0.096,658,0.0310,0.0051,0.0024,0.00229,0.00044,0.00047,23.20,25.75,26.27,1652.0489,0.1081,27.4133,3.8632,5.9417,1101984,1495771,1.5724,0.1296,1949.8,1652.0489,20.09,0,0,0,0,0,0,4611,14199.411,12923.864,0.9551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-15,12426.1,4.5774,2.2798,23.253,254.770,136.449,119.612,6153.3
30000,9206,2459,51665,91781,82334,39642,474,22828,75,0,320852,2652894,35715.047,27656.037,0.9891,7821.033,0.058,0.857,0.036,0.048,0.484,0.395,65,0.0824,0.6267,0.073,21.5,43.8,65.1,33.04,4.08,10.30,0.25,18.41,6.26,1.381,0.220,0.331,0.337,7.333,0.183,0.0039,99,415,793,4668,90,28,0.555,3456,345,2190,6671,1159,1796,6251,5.25,12.85,22333,18.2256,63593,22321,266863,1719.3,-0.0,812255,10.793,2616370.561,2.24e-14,0.00020,32.73,28277,21.703,2.384,18.713,0.607,21.706,4168,1435,3603,0.1829,0.997,1.070,2.000,1.260,0.970,1.686,7296.586,13950.754,17839.830,7275.024,18421.226,13507.075,326.629,6001.300,0.462,0.536,0.486,0.454,0.348,0.445,64726,13834,0.5667,0.1821,0.2345,0.9998,0.0279,0.0495,0.4653,0.9858,0.8540,0.1834,0.0287,0.0538,0.0000,0.7707,0.9424,0.2766,0.6696,0.9520,0.00248,6072,0.9995,0.8384,0.8531,0.9992,0.0280,0.0496,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9141,5.0011,5.3449,0.0392,0.0313,0.0228,0.029,0.042,0.019,0.033,1029,0.0376,0.0059,0.0025,0.00197,0.00044,0.00047,26.03,25.47,26.04,1656.2793,0.1342,25.8792,5.3465,5.4465,1103124,1494765,0.7752,0.0270,1893.9,1656.2793,22.69,0,0,0,0,0,0,6864,19835.004,18017.017,0.9538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.11e-15,12061.5,4.5564,2.5657,35.641,264.135,143.541,120.330,6417.3
31000,8420,2214,46958,86025,75150,38639,428,21598,74,0,276116,2500948,32982.959,23977.870,0.9797,7071.741,0.055,0.858,0.044,0.042,0.476,0.401,140,0.0895,0.6375,0.065,24.0,40.0,65.5,32.43,3.31,8.90,0.39,19.83,6.19,1.441,0.201,0.251,0.256,6.959,0.169,0.0038,106,432,615,5618,83,22,0.530,3251,772,1262,6386,1512,1259,5649,6.25,14.56,19697,17.6441,63570,22939,267591,1785.3,-0.0,819087,10.971,2616370.561,1.16e-14,0.00026,7.71,32211,22.814,2.385,19.838,0.591,22.817,3915,1363,3142,0.1865,0.992,1.087,2.000,1.417,0.973,1.674,6765.198,11012.780,18698.891,6741.498,14614.311,11601.165,524.991,4779.973,0.440,0.543,0.486,0.486,0.372,0.439,69172,13246,0.5787,0.1393,0.2425,0.9999,0.0369,0.0456,0.5149,0.9067,0.8691,0.1588,0.0342,0.0391,0.0000,0.0000,0.7667,0.1974,0.6396,0.9443,0.00249,3849,0.9991,0.8150,0.8662,0.9994,0.0369,0.0456,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9753,5.1263,5.0997,0.0367,0.0343,0.0258,0.081,0.044,0.040,0.061,1610,0.0671,0.0052,0.0039,0.00167,0.00027,0.00027,24.18,26.68,26.42,1478.1629,0.1284,21.4599,5.6826,5.2883,1103823,1494399,0.6987,0.0415,1988.6,1478.1629,18.57,0,0,0,0,0,0,7367,16906.129,15170.677,0.9566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.94e-15,12259.6,4.4110,2.7790,20.730,254.105,140.306,112.653,7562.7
32000,8753,2170,46759,92697,81805,45274,664,17210,73,0,221239,2362616,37075.596,20240.108,0.9752,6755.049,0.062,0.853,0.060,0.025,0.483,0.397,79,0.0782,0.6474,0.072,20.9,32.0,64.5,31.23,2.39,7.51,0.27,21.06,6.11,1.507,0.190,0.176,0.180,7.646,0.172,0.0033,90,409,550,5881,49,22,0.320,3047,411,1233,7109,1273,755,6725,5.25,14.28,21182,17.3486,63559,21771,260299,2043.7,-0.0,822686,9.192,2616370.561,5.34e-16,0.00055,26.07,37415,26.205,2.372,23.047,0.787,26.208,2937,1529,4287,0.2016,0.970,1.733,2.000,1.466,0.953,1.733,8098.962,17974.963,13568.600,8080.138,22181.907,8000.568,443.813,5040.678,0.452,0.515,0.497,0.428,0.444,0.547,66292,17942,0.6232,0.0646,0.1904,1.0000,0.0260,0.0388,0.5033,0.8047,0.8475,0.1426,0.0238,0.0320,0.0000,0.6305,0.9539,0.0885,0.6892,0.9523,0.00252,3194,0.9994,0.7456,0.8693,0.9992,0.0260,0.0388,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0271,5.2169,5.2813,0.0428,0.0282,0.0231,0.032,0.040,0.030,0.053,1517,0.0751,0.0042,0.0034,0.00187,0.00054,0.00063,23.96,26.99,27.37,1394.8178,0.0989,30.4309,4.4814,4.7104,1104366,1492809,1.4087,0.1859,2134.4,1394.8178,17.75,0,0,0,0,0,0,6490,13485.060,12028.484,0.9609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.44e-15,12525.6,4.3372,2.8632,17.047,278.062,150.506,126.302,8816.6
33000,10048,2513,53450,111914,98718,57612,852,15927,232,0,240002,2714544,39751.634,23163.207,0.9352,9134.843,0.089,0.830,0.050,0.031,0.500,0.388,103,0.0695,0.6691,0.056,20.0,32.0,61.1,25.98,1.95,7.24,0.14,16.65,5.62,1.605,0.191,0.153,0.156,7.300,0.160,0.0028,82,391,594,5624,36,18,0.290,3376,39,1840,8169,287,1950,7811,3.25,13.31,21226,17.7314,63604,21522,254118,2281.3,-0.0,824565,9.176,2616370.561,5.52e-15,0.00072,17.88,47048,29.077,2.407,25.486,1.184,29.080,3367,1300,5381,0.1558,0.989,2.000,2.000,1.483,0.947,1.840,6593.322,20967.644,15105.544,6625.131,27155.801,6197.365,435.340,7395.659,0.460,0.495,0.524,0.510,0.405,0.545,62433,22443,0.5653,0.0940,0.2470,0.9998,0.0387,0.0374,0.5667,0.8980,0.9920,0.1384,0.0230,0.0257,0.0000,0.2415,0.8907,0.2106,0.7394,0.9581,0.00249,2022,0.9997,0.8325,0.9346,0.9994,0.0387,0.0374,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7023,5.0635,5.4670,0.0447,0.0169,0.0163,0.022,0.029,0.019,0.043,1417,0.0851,0.0041,0.0024,0.00189,0.00039,0.00067,24.33,25.81,27.73,1450.0338,0.0883,33.9408,4.0721,5.1043,1104304,1491952,2.1700,0.2619,2203.2,1450.0338,20.02,0,0,0,0,0,0,10114,14028.364,12160.919,0.9527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,13032.2,4.4329,2.8544,14.877,307.493,162.206,145.553,8550.7
34000,9122,2624,55076,104208,89704,48417,715,18621,201,0,280811,3362463,37574.145,24686.581,0.9062,8782.400,0.061,0.879,0.037,0.022,0.524,0.370,77,0.0850,0.6738,0.074,20.9,32.0,60.9,27.87,2.63,8.72,0.20,16.32,5.74,1.527,0.220,0.224,0.230,7.581,0.190,0.0029,89,418,568,4351,29,14,0.344,3038,60,1850,7212,185,1967,6970,6.50,14.45,21639,19.0261,63597,23129,252269,1753.9,-0.0,826692,10.366,2616370.561,3.01e-14,0.00172,10.03,47093,30.861,2.414,27.645,0.802,30.864,3627,1241,4254,0.1533,0.997,2.000,2.000,1.393,0.974,1.803,5761.256,18005.116,17036.248,5744.982,23575.315,7950.634,362.237,7591.310,0.491,0.467,0.556,0.452,0.384,0.494,62617,22875,0.6338,0.0925,0.2340,0.9999,0.0209,0.0348,0.5104,1.0128,0.9166,0.1570,0.0178,0.0296,0.0000,0.0368,0.9190,0.0601,0.6543,0.9411,0.00249,1426,0.9998,0.8734,0.9084,0.9993,0.0209,0.0348,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8826,5.0256,5.3942,0.0443,0.0242,0.0196,0.039,0.033,0.032,0.040,1478,0.0836,0.0030,0.0020,0.00185,0.00037,0.00078,23.88,26.46,27.73,1622.6716,0.0971,29.5386,4.8943,5.4717,1104621,1491973,2.4434,0.2378,2111.9,1622.6716,16.68,0,0,0,0,0,0,11401,15904.181,13785.955,0.9547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.34e-15,13336.0,4.7565,2.8685,23.062,290.412,153.874,138.415,6673.8
35000,9853,2550,57647,101450,86831,43081,722,20903,161,0,303424,3272649,37511.012,25777.555,0.9136,8451.403,0.058,0.890,0.029,0.024,0.508,0.378,180,0.0857,0.6658,0.076,20.9,32.0,64.1,30.39,3.23,9.30,0.21,17.65,6.01,1.457,0.220,0.272,0.278,7.324,0.191,0.0032,91,401,616,5620,60,13,0.424,3397,136,1981,7736,434,2314,7105,8.75,15.48,23276,20.3196,63809,22027,252405,2116.9,-0.0,827140,10.652,2616370.561,2.74e-14,0.00020,33.64,40884,28.434,2.403,25.196,0.835,28.437,4149,1496,4208,0.1805,0.997,1.131,2.000,1.295,0.975,1.788,7331.679,16250.053,16874.217,7314.740,21773.458,9536.933,424.659,7364.560,0.458,0.557,0.526,0.386,0.331,0.479,64712,22183,0.6239,0.1463,0.2415,1.0000,0.0248,0.0375,0.4811,0.9466,0.9037,0.1622,0.0269,0.0402,0.0000,0.8076,0.9496,0.1593,0.6856,0.9442,0.00252,2248,0.9989,0.8510,0.8980,0.9993,0.0248,0.0375,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8251,5.0585,5.3976,0.0421,0.0189,0.0173,0.049,0.028,0.030,0.039,1132,0.0526,0.0047,0.0026,0.00192,0.00035,0.00072,26.33,26.78,27.71,1625.3888,0.1106,29.2967,4.9630,5.6893,1104988,1491181,2.1999,0.1288,2044.3,1625.3888,21.28,0,0,0,0,0,0,10289,17326.152,15261.737,0.9560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.45e-15,13330.2,5.0799,2.9100,32.493,279.418,148.211,130.961,6919.3
36000,8449,2278,50772,87808,77337,36689,347,22735,62,0,320430,2661589,34992.905,26038.129,0.9324,7364.501,0.044,0.895,0.035,0.026,0.469,0.400,72,0.1017,0.6362,0.074,24.0,44.6,70.0,35.37,4.31,10.47,0.32,20.26,6.42,1.326,0.228,0.364,0.371,7.421,0.182,0.0039,99,420,628,4400,58,15,0.564,2898,434,1901,6114,1219,1621,5609,11.00,17.47,20603,18.9669,63949,22932,254540,1944.1,0.0,832999,10.688,2616370.561,1.14e-14,0.00035,11.63,28034,22.584,2.406,19.759,0.419,22.614,4242,1323,2884,0.2103,0.992,1.034,2.000,1.173,0.981,1.710,5715.692,11504.759,22067.786,5697.986,14591.634,13820.328,389.736,4463.564,0.460,0.496,0.468,0.463,0.250,0.409,68557,18489,0.5617,0.2043,0.2931,0.9998,0.0313,0.0420,0.4541,0.9417,0.7890,0.1696,0.0266,0.0528,0.0000,0.0000,0.7605,0.2323,0.6312,0.9481,0.00248,2602,0.9990,0.8099,0.8617,0.9994,0.0313,0.0420,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7401,4.9475,5.5425,0.0382,0.0258,0.0232,0.089,0.035,0.038,0.065,1083,0.0346,0.0044,0.0051,0.00188,0.00032,0.00070,25.42,25.96,27.07,1691.3481,0.1387,20.4588,5.7468,4.9411,1106749,1491286,1.8873,0.0283,1931.0,1691.3481,21.70,0,0,0,0,0,0,7205,18673.628,16909.173,0.9563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.50e-15,12288.5,4.7417,2.8779,44.194,263.573,141.553,122.641,6297.7
37000,8093,2184,51696,97551,88130,45279,576,21212,54,0,299629,2632358,38920.126,25144.065,0.9519,7317.513,0.044,0.877,0.035,0.044,0.482,0.391,71,0.0986,0.6376,0.081,22.0,44.8,69.9,35.84,4.35,10.75,0.47,20.27,6.62,1.275,0.229,0.365,0.371,7.502,0.176,0.0037,97,404,580,4717,65,15,0.704,2844,401,1307,6385,1624,850,5619,8.25,15.79,20781,17.5212,64032,21246,249693,2340.9,-0.0,838238,10.173,2616370.561,6.23e-15,0.00053,24.14,28316,21.581,2.407,18.825,0.349,21.610,3439,1396,3258,0.2227,0.987,1.019,2.000,1.101,0.977,1.587,8488.425,16499.011,17065.310,8495.947,20676.381,12195.946,545.944,5084.662,0.451,0.528,0.489,0.480,0.342,0.502,66591,18652,0.5215,0.2014,0.3182,0.9998,0.0305,0.0518,0.4334,0.9952,0.7740,0.1745,0.0252,0.0705,0.0000,0.5925,0.9406,0.0727,0.6308,0.9610,0.00253,4919,0.9990,0.8598,0.8300,0.9991,0.0305,0.0518,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8213,4.8289,5.1782,0.0417,0.0344,0.0313,0.121,0.045,0.068,0.080,916,0.0253,0.0060,0.0060,0.00195,0.00046,0.00071,24.08,26.22,27.59,1672.5745,0.1315,29.2829,5.0397,5.1333,1109214,1490181,2.3134,0.0691,1861.9,1672.5745,21.32,0,0,0,0,0,0,6299,17826.552,16224.936,0.9546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.36e-15,11001.7,4.3803,2.6641,45.926,278.935,147.208,130.655,7368.9
38000,6889,2000,47710,88243,80471,39946,587,17653,46,0,246817,2372332,35503.954,21829.120,0.9534,7121.240,0.052,0.864,0.046,0.038,0.492,0.388,56,0.0970,0.6473,0.070,19.0,37.0,67.3,34.04,3.50,9.76,0.37,20.41,6.61,1.291,0.223,0.275,0.279,8.029,0.198,0.0034,83,384,521,5546,44,15,0.666,2504,164,1646,5079,961,463,5465,6.00,14.25,21189,15.8888,64158,20460,244866,1510.3,-0.0,842611,9.094,2616370.561,8.72e-15,0.00049,31.31,25253,18.270,2.377,15.601,0.291,18.295,2136,1519,3234,0.2578,0.990,1.019,2.000,1.061,0.983,1.588,8099.877,16308.389,13773.887,8095.902,20755.405,9205.861,624.035,4877.984,0.462,0.541,0.486,0.481,0.349,0.480,64127,20209,0.5230,0.2069,0.2745,0.9996,0.0253,0.0505,0.4272,1.0401,0.8079,0.1735,0.0341,0.0519,0.0000,0.6305,0.9489,0.2137,0.6664,0.9851,0.00255,5266,0.9980,0.9270,0.8317,0.9988,0.0253,0.0505,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8256,4.6707,5.4434,0.0457,0.0351,0.0308,0.032,0.073,0.020,0.049,578,0.0161,0.0057,0.0043,0.00213,0.00043,0.00071,27.44,25.60,26.35,1651.6026,0.1026,28.9338,3.7215,5.3722,1111411,1489292,2.8817,0.2116,1833.6,1651.6026,26.53,0,0,0,0,0,0,5162,14707.879,13420.460,0.9588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.78e-16,10550.8,3.9722,2.3389,31.483,256.975,132.016,126.712,5616.6
39000,7146,1951,40665,70018,62957,28965,388,15310,28,0,195601,2127381,31504.079,17475.403,1.0011,5236.920,0.051,0.863,0.049,0.037,0.487,0.392,75,0.0866,0.6517,0.053,20.5,35.3,68.7,33.95,2.85,9.43,0.40,21.27,6.55,1.319,0.220,0.241,0.245,7.681,0.194,0.0032,91,410,578,5205,41,17,0.635,2675,26,1791,5329,93,882,6171,6.25,14.64,22680,15.4191,64109,20699,242439,1974.8,0.0,843153,8.586,2616370.561,1.32e-14,0.00030,12.25,20662,16.025,2.401,13.267,0.358,16.051,1767,1823,3556,0.2846,0.981,1.019,2.000,1.078,0.977,1.614,8427.427,15138.553,9671.211,8411.439,18658.350,6576.696,729.463,4932.325,0.407,0.559,0.479,0.450,0.296,0.452,62676,15804,0.6282,0.1701,0.2563,0.9998,0.0257,0.0469,0.4245,0.9763,0.7853,0.1787,0.0302,0.0362,0.0000,0.0000,0.8605,0.0798,0.6400,0.9913,0.00256,4883,0.9992,0.8309,0.7691,0.9987,0.0257,0.0469,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8403,4.8756,5.3619,0.0439,0.0403,0.0346,0.098,0.054,0.034,0.068,513,0.0214,0.0056,0.0033,0.00222,0.00049,0.00061,25.47,26.14,26.50,1616.3343,0.0848,27.2160,2.7143,5.8718,1112258,1487950,3.0560,0.2711,1851.0,1616.3343,22.88,0,0,0,0,0,0,3870,12238.483,11187.980,0.9596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.81e-15,10924.0,3.8548,2.1113,20.242,225.621,117.787,107.042,6408.3
40000,7339,2027,48451,86464,77772,37457,556,16869,62,0,213692,2317884,36674.019,19328.830,0.9375,6807.548,0.060,0.850,0.055,0.035,0.483,0.395,44,0.0925,0.6572,0.058,19.8,39.7,67.4,35.51,3.08,9.84,0.34,22.25,6.72,1.263,0.215,0.260,0.264,8.218,0.198,0.0032,82,363,674,4551,71,16,0.698,2533,60,2067,5212,220,1024,6095,7.75,14.81,22737,16.2465,64173,18767,240364,2130.7,0.0,843008,9.146,2616370.561,3.92e-15,0.00039,36.36,26223,18.492,2.403,15.793,0.295,18.516,2143,1746,3450,0.2757,0.985,1.019,2.000,1.064,0.982,1.529,10575.240,16448.805,11960.295,10514.252,21007.021,6301.858,789.100,5430.324,0.370,0.557,0.489,0.451,0.344,0.472,60538,19110,0.6702,0.1876,0.2806,0.9996,0.0307,0.0428,0.4246,0.9621,0.8091,0.1680,0.0231,0.0369,0.0000,0.8097,0.9647,0.1084,0.6726,0.9866,0.00256,6762,0.9985,0.8295,0.7484,0.9989,0.0307,0.0428,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8541,4.9228,5.5344,0.0470,0.0267,0.0223,0.044,0.057,0.030,0.053,570,0.0259,0.0063,0.0027,0.00244,0.00054,0.00062,26.55,26.14,26.41,1608.7769,0.0928,31.7360,2.6960,6.4501,1112359,1486669,2.5860,0.2378,1892.1,1608.7769,24.07,0,0,0,0,0,0,4885,12521.282,11353.746,0.9635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,11723.4,4.0616,2.1230,16.535,265.070,136.069,129.103,6306.3
41000,7781,1994,42519,71937,63760,28978,440,16740,38,0,229504,1984275,30789.751,19430.616,0.9562,5714.909,0.055,0.874,0.046,0.026,0.451,0.417,173,0.0868,0.6398,0.068,21.6,40.3,69.3,34.36,3.41,10.54,0.44,19.97,6.55,1.325,0.229,0.282,0.287,7.410,0.180,0.0036,91,387,681,3917,55,17,0.579,2825,126,2029,5626,404,1643,5734,7.75,14.90,22690,16.8408,64234,20847,240863,1493.1,-0.0,843556,8.580,2616370.561,3.92e-15,0.00028,15.95,22159,17.056,2.402,14.230,0.425,17.083,3082,1553,3146,0.2360,0.987,1.021,2.000,1.200,0.977,1.620,7490.295,12154.632,13109.345,7457.449,15937.866,8448.053,625.069,4642.585,0.373,0.511,0.469,0.391,0.297,0.465,61434,15676,0.6010,0.2123,0.3124,0.9998,0.0320,0.0505,0.4706,1.0380,0.8245,0.1465,0.0385,0.0552,0.0000,0.0000,0.8419,0.2526,0.6592,0.9613,0.00253,4465,0.9996,0.8712,0.8443,0.9993,0.0321,0.0505,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7298,4.8698,5.3136,0.0423,0.0451,0.0366,0.059,0.074,0.061,0.082,569,0.0283,0.0059,0.0036,0.00234,0.00045,0.00055,26.46,25.83,26.31,1725.6917,0.1106,23.5451,3.4149,5.1646,1112640,1486277,1.4860,0.1283,1811.1,1725.6917,23.32,0,0,0,0,0,0,4589,13715.707,12485.928,0.9589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-16,11914.3,4.2102,2.3095,25.515,224.872,119.686,105.386,6106.2
