step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
26000,9831,3294,59615,117360,101875,57223,522,21970,139,0,259251,3818461,42979.024,28812.871,1.2560,8461.347,0.041,0.826,0.078,0.055,0.559,0.336,140,0.0837,0.6632,0.064,17.1,35.9,71.3,27.57,3.58,8.30,0.53,15.16,6.40,1.446,0.217,0.338,0.343,7.946,0.211,0.0029,91,475,570,9050,35,22,0.233,5569,162,1859,7810,1830,945,7056,3.50,9.35,25691,19.0879,63339,22776,295180,1998.2,-0.0,772403,12.367,2616443.536,5.34e-15,0.00100,11.77,49341,31.849,2.426,28.459,0.965,31.852,3876,1439,4516,0.1799,0.993,1.384,2.000,1.393,0.970,1.642,8426.705,20527.621,17473.851,8417.766,25548.753,10921.439,1299.645,8130.440,0.573,0.485,0.573,0.509,0.394,0.510,66713,23802,0.6755,0.2360,0.2734,0.9999,0.0273,0.0376,0.5443,1.1306,0.9035,0.2192,0.0212,0.0489,0.0000,0.0000,0.8570,0.1182,0.6323,0.9779,0.00253,4015,0.9991,0.8758,0.8426,0.9985,0.0273,0.0376,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4402,5.4654,5.9681,0.0418,0.0781,0.0669,0.073,0.105,0.087,0.104,1745,0.0492,0.0045,0.0042,0.00169,0.00050,0.00051,23.50,25.60,26.84,1548.0531,0.0884,34.2110,6.2597,6.1075,1093246,1501798,2.6058,0.1766,2419.4,1548.0531,22.90,0,0,0,0,0,0,9819,20351.524,17920.470,0.9388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.81e-15,14268.4,4.7720,3.2642,40.415,315.057,168.532,148.471,6971.4
27000,10401,3074,57905,115417,101591,57151,361,18574,84,0,218594,3441778,44032.033,24809.593,1.2465,7779.185,0.032,0.823,0.088,0.057,0.558,0.337,148,0.0727,0.6743,0.056,19.7,33.0,66.4,28.16,3.03,7.83,0.35,16.95,6.27,1.430,0.208,0.289,0.294,7.888,0.191,0.0027,84,425,543,7867,47,20,0.160,5334,29,2549,7823,290,1611,8500,3.25,9.91,25876,18.7754,63400,20321,289012,2489.8,-0.0,776600,10.208,2616443.536,4.63e-15,0.00012,35.39,45390,26.662,2.419,23.216,1.027,26.665,3309,1976,5116,0.2322,0.952,1.308,2.000,1.380,0.957,1.646,10033.202,21771.583,14834.323,10057.072,26919.824,8648.205,1614.777,6767.425,0.541,0.511,0.586,0.545,0.403,0.509,62635,25674,0.7027,0.2261,0.3122,0.9995,0.0308,0.0417,0.5447,0.8565,0.9045,0.2234,0.0249,0.0415,0.0000,0.8017,0.9668,0.0713,0.6747,0.9954,0.00252,4284,0.9986,0.6284,0.8176,0.9980,0.0308,0.0417,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5047,5.4230,6.0206,0.0429,0.0635,0.0501,0.064,0.055,0.064,0.078,1341,0.0414,0.0053,0.0033,0.00181,0.00069,0.00065,25.46,25.96,26.38,1556.0097,0.0761,37.1323,4.2665,5.9413,1095573,1499498,2.9315,0.2423,2375.1,1556.0097,24.34,0,0,0,0,0,0,7378,17030.408,15069.048,0.9407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.49e-15,13788.6,4.6939,2.8354,35.153,318.622,165.777,151.798,8017.6
28000,8712,2891,46369,80887,68431,34237,281,17872,87,0,188591,3144511,32160.207,20602.889,1.2185,6240.858,0.028,0.831,0.083,0.058,0.550,0.344,92,0.0811,0.6826,0.045,20.0,34.9,68.0,27.34,3.19,8.56,0.42,15.17,6.06,1.485,0.215,0.329,0.329,8.768,0.192,0.0028,101,444,618,6451,51,20,0.179,4759,48,2194,6470,271,1367,7074,4.25,10.56,28974,19.4662,63466,22417,286352,1645.9,-0.0,775598,9.750,2616443.536,7.30e-15,0.00030,20.43,33773,22.275,2.411,19.106,0.758,22.278,3170,1175,4367,0.1628,0.999,1.523,2.000,1.394,0.966,1.691,6553.616,17523.648,9887.728,6546.096,21967.242,7182.088,989.501,6190.442,0.487,0.489,0.604,0.403,0.312,0.469,61565,18477,0.6650,0.1518,0.2903,0.9985,0.0270,0.0388,0.5521,0.9485,0.9186,0.2015,0.0578,0.0428,0.0000,0.1419,0.9069,0.2078,0.6834,0.9884,0.00251,4203,0.9988,0.7643,0.8282,0.9980,0.0270,0.0388,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4303,5.3619,6.0404,0.0467,0.0736,0.0581,0.064,0.066,0.085,0.089,948,0.0344,0.0049,0.0027,0.00211,0.00046,0.00057,26.45,25.30,26.61,1429.7608,0.0756,28.7809,3.4100,6.3403,1096138,1498960,2.4855,0.2233,2467.0,1429.7608,25.40,0,0,0,0,0,0,6471,14362.031,12644.383,0.9375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,14483.6,4.8665,2.6592,22.079,235.996,125.153,111.570,7289.8
29000,9967,3656,46966,81730,69887,34458,306,17074,44,0,185831,3404075,34158.320,20622.988,1.2652,5928.475,0.030,0.840,0.064,0.065,0.561,0.339,73,0.0703,0.6765,0.046,20.0,34.3,70.0,26.00,2.99,8.16,0.51,14.34,5.84,1.547,0.209,0.353,0.357,9.278,0.230,0.0026,101,453,919,6267,92,26,0.250,5286,126,3044,6797,271,2032,7664,3.48,9.72,30717,21.3661,63481,24179,288766,1507.3,-0.0,774229,9.965,2616443.536,1.94e-14,0.00018,15.85,34259,23.650,2.448,20.141,1.061,23.653,4045,1144,4778,0.1352,1.000,1.606,2.000,1.463,0.964,1.758,6448.115,17031.058,12730.139,6432.423,20924.233,7835.849,1157.179,5701.484,0.501,0.509,0.616,0.415,0.305,0.471,64522,19816,0.6786,0.0930,0.3120,0.9996,0.0317,0.0413,0.5655,1.0462,0.9624,0.1846,0.0252,0.0465,0.0000,0.0254,0.9220,0.0753,0.6429,0.9601,0.00254,2181,0.9992,0.8147,0.8404,0.9985,0.0317,0.0414,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4869,5.6007,6.0629,0.0497,0.0765,0.0592,0.055,0.089,0.088,0.102,977,0.0374,0.0054,0.0027,0.00221,0.00038,0.00050,22.67,25.60,25.88,1612.9994,0.0783,27.5834,3.8351,6.1301,1095873,1497320,1.5208,0.1351,2383.0,1612.9994,20.09,0,0,0,0,0,0,5619,14694.513,12976.052,0.9324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-15,15267.3,5.3415,2.9136,23.986,255.328,137.485,118.081,7051.5
30000,11788,4011,49456,92242,78033,42521,265,21790,48,0,255740,3936969,35849.483,28000.157,1.2935,7325.446,0.025,0.865,0.069,0.041,0.567,0.333,71,0.0676,0.6618,0.047,20.4,36.8,71.2,26.72,3.28,8.84,0.45,14.15,5.93,1.564,0.215,0.360,0.366,8.130,0.191,0.0030,120,526,1272,6254,120,28,0.295,6484,462,2418,8908,1317,2847,7624,3.75,9.90,27257,21.8622,63614,24669,293094,2069.4,-0.0,778051,11.730,2616443.536,1.53e-14,0.00040,32.73,39645,29.129,2.452,25.227,1.450,29.132,6070,1091,4627,0.1124,1.000,1.616,2.000,1.546,0.976,1.727,5497.711,12976.123,21203.145,5482.485,16489.299,13524.199,1160.552,5989.960,0.536,0.467,0.626,0.502,0.297,0.467,70197,13847,0.5636,0.1046,0.2918,0.9998,0.0387,0.0402,0.5863,1.0695,0.9465,0.1709,0.0361,0.0503,0.0000,0.7707,0.9424,0.2766,0.6696,0.9520,0.00248,2776,0.9998,0.8469,0.8374,0.9989,0.0389,0.0403,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9168,5.1436,6.1686,0.0415,0.0686,0.0461,0.048,0.061,0.063,0.070,1498,0.0435,0.0062,0.0031,0.00195,0.00016,0.00036,26.36,25.83,26.42,1602.7785,0.1094,22.1820,5.3237,6.4067,1095448,1496886,0.7438,0.0284,2300.5,1602.7785,22.69,0,0,0,0,0,0,7676,20674.710,18297.844,0.9258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.11e-15,15333.1,5.4656,3.3006,30.958,278.430,155.854,121.357,8270.5
31000,9520,2764,51738,95662,81291,43676,248,21588,102,0,265769,3472123,34893.344,28579.277,1.2347,8070.358,0.031,0.865,0.071,0.033,0.532,0.358,87,0.0854,0.6523,0.044,19.0,35.9,71.7,28.60,3.47,8.05,0.61,16.47,6.07,1.492,0.202,0.310,0.313,7.357,0.187,0.0031,111,506,1199,7075,180,29,0.123,4855,885,1103,7532,1757,1403,6360,6.25,12.54,24766,19.7572,63583,23983,293321,1849.2,-0.0,787459,11.994,2616443.536,1.03e-14,0.00072,7.71,42221,28.460,2.431,25.051,0.978,28.463,4537,1426,3557,0.1704,0.987,1.530,2.000,1.536,0.952,1.652,6059.937,12316.769,20335.767,6053.921,16574.014,14261.152,1041.919,5205.847,0.521,0.457,0.568,0.455,0.377,0.492,74324,18902,0.6491,0.1005,0.2195,0.9999,0.0336,0.0415,0.5405,0.9667,0.9664,0.1926,0.0139,0.0347,0.0000,0.0000,0.7667,0.1974,0.6396,0.9443,0.00249,2131,0.9991,0.8019,0.8734,0.9991,0.0336,0.0415,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8903,5.1617,5.9864,0.0371,0.0937,0.0675,0.096,0.091,0.115,0.087,2822,0.0967,0.0051,0.0031,0.00158,0.00032,0.00042,24.27,27.33,27.22,1509.7493,0.1202,22.8002,7.0255,4.9682,1098073,1497125,0.6785,0.0397,2301.3,1509.7493,18.57,0,0,0,0,0,0,8461,20508.919,18140.441,0.9430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.94e-15,14503.6,4.9393,3.3600,35.864,264.663,144.861,120.281,7791.7
32000,9189,2628,42750,80306,68019,37326,230,16033,37,0,192386,2736963,31376.919,19988.587,1.1715,5901.939,0.040,0.849,0.083,0.028,0.518,0.375,54,0.0703,0.6611,0.044,18.0,32.0,70.0,24.39,2.45,7.41,0.32,14.22,5.85,1.622,0.196,0.230,0.234,7.499,0.196,0.0028,107,478,769,5386,90,27,0.130,4483,487,1271,7431,1238,1031,6920,5.00,12.00,26267,19.9499,63567,24958,289271,1650.5,-0.0,790366,9.556,2616443.536,7.83e-15,0.00011,26.07,38050,25.974,2.450,22.422,1.103,25.977,3573,985,4631,0.1146,1.000,1.703,2.000,1.618,0.976,1.762,3414.164,16140.401,14314.203,3403.451,19561.205,8724.091,498.898,4863.659,0.511,0.473,0.535,0.467,0.249,0.504,73719,16296,0.6690,0.0566,0.2299,0.9998,0.0288,0.0415,0.5984,1.1318,0.9559,0.1807,0.0223,0.0290,0.0000,0.6305,0.9539,0.0885,0.6892,0.9523,0.00252,1708,0.9993,0.9156,0.8391,0.9988,0.0288,0.0415,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9921,5.5620,6.5130,0.0381,0.0628,0.0500,0.064,0.065,0.073,0.083,2208,0.1010,0.0047,0.0029,0.00171,0.00013,0.00063,23.16,25.42,27.20,1376.4127,0.0824,23.1104,5.1609,4.3946,1098890,1496369,1.3734,0.1708,2402.9,1376.4127,17.75,0,0,0,0,0,0,6799,14086.648,12381.511,0.9406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.44e-15,14709.5,4.9875,3.3255,20.650,246.616,133.990,113.077,7340.2
33000,9567,2725,50165,99490,84175,49014,311,16011,97,0,210891,3123612,37181.068,22020.054,1.1169,7299.105,0.029,0.846,0.098,0.027,0.535,0.361,90,0.0725,0.6785,0.042,22.0,32.0,69.9,26.82,2.50,7.68,0.89,15.75,5.78,1.591,0.200,0.229,0.233,7.518,0.165,0.0026,94,436,670,4717,82,24,0.175,4476,66,1472,8029,518,2076,6973,4.50,12.00,26466,20.3412,63616,23459,285638,2390.2,0.0,791506,9.570,2616443.536,1.83e-14,0.00085,17.88,49446,31.768,2.444,28.022,1.302,31.771,4014,1156,4397,0.1688,0.972,1.769,2.000,1.561,0.942,1.789,5055.268,19384.404,15403.096,5033.303,24043.775,7264.265,644.747,6811.937,0.514,0.458,0.564,0.501,0.366,0.517,72013,20497,0.6659,0.0480,0.2613,1.0000,0.0197,0.0323,0.6017,0.8989,0.9299,0.1625,0.0201,0.0317,0.0000,0.2415,0.8907,0.2106,0.7394,0.9581,0.00249,2208,0.9997,0.8088,0.8776,0.9991,0.0197,0.0323,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.2467,5.5058,6.8961,0.0349,0.1319,0.1155,0.163,0.152,0.178,0.131,1954,0.1151,0.0035,0.0020,0.00182,0.00033,0.00074,24.27,26.99,28.08,1343.6893,0.0783,29.2397,4.5122,5.0581,1098826,1495694,2.1394,0.2410,2516.6,1343.6893,20.02,0,0,0,0,0,0,9020,14720.948,12749.583,0.9425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,14911.5,5.0853,3.2758,23.112,287.791,152.610,133.421,9100.8
34000,10008,3510,51464,102091,86817,50235,392,16413,48,0,207488,3571170,40329.239,23633.369,1.2103,7938.277,0.028,0.854,0.087,0.031,0.566,0.339,63,0.0680,0.6655,0.052,20.0,32.0,71.2,26.49,3.35,8.24,0.43,14.47,5.96,1.581,0.203,0.289,0.295,8.399,0.199,0.0025,95,450,672,4701,66,26,0.128,5022,59,2107,7842,331,2462,7215,3.50,9.80,26846,22.0800,63613,23465,281387,2034.1,-0.0,792964,10.233,2616443.536,4.09e-15,0.00193,10.03,50049,33.766,2.455,29.823,1.488,33.770,4703,899,4406,0.1103,1.000,1.656,2.000,1.531,0.953,1.763,5519.635,19332.894,19016.980,5512.242,23738.295,9194.647,773.202,5727.243,0.570,0.522,0.576,0.527,0.347,0.506,69406,23900,0.7002,0.1145,0.2518,1.0000,0.0222,0.0422,0.5617,1.0457,0.9869,0.1966,0.0196,0.0360,0.0000,0.0368,0.9190,0.0601,0.6543,0.9411,0.00249,1453,0.9999,0.8817,0.8864,0.9994,0.0222,0.0422,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0947,5.7998,6.9517,0.0384,0.0668,0.0598,0.084,0.083,0.117,0.094,2089,0.0959,0.0031,0.0025,0.00176,0.00023,0.00081,23.89,26.18,27.34,1577.9283,0.0856,29.5386,5.1452,5.0879,1098708,1495264,2.4084,0.2187,2408.3,1577.9283,16.68,0,0,0,0,0,0,7120,15695.092,13830.034,0.9411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.34e-15,14863.9,5.5200,3.2615,34.299,309.154,167.474,143.724,7056.2
35000,10771,3681,49413,94427,81306,44738,276,17759,85,0,224536,3480837,38524.571,25609.690,1.2714,7767.039,0.039,0.836,0.091,0.034,0.566,0.339,76,0.0613,0.6413,0.047,21.8,39.4,72.0,30.17,3.76,8.63,0.49,17.28,6.11,1.522,0.199,0.315,0.324,8.446,0.187,0.0026,109,497,762,6459,71,28,0.169,5490,152,2151,8468,435,2858,7478,3.50,9.35,27654,23.4947,63821,23870,280082,1934.2,-0.0,793687,10.568,2616443.536,1.78e-15,0.00014,33.64,42220,30.198,2.450,26.423,1.325,30.201,5201,1404,4166,0.1526,0.980,1.561,2.000,1.482,0.932,1.771,5050.137,17200.221,19557.504,5031.260,21702.846,11349.452,467.262,6025.937,0.570,0.438,0.587,0.471,0.389,0.498,69697,19764,0.6897,0.3520,0.2751,0.9999,0.0225,0.0454,0.5359,0.7903,0.9733,0.2023,0.0181,0.0336,0.0000,0.8076,0.9496,0.1593,0.6856,0.9442,0.00252,2338,0.9997,0.5782,0.8427,0.9993,0.0225,0.0454,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6060,5.3041,6.8864,0.0378,0.0768,0.0557,0.072,0.079,0.064,0.093,1516,0.0505,0.0026,0.0022,0.00182,0.00029,0.00078,25.86,26.94,27.24,1677.0240,0.0936,27.0085,5.8298,4.7383,1098954,1494314,2.1331,0.1210,2236.3,1677.0240,21.28,0,0,0,0,0,0,7188,17842.651,15830.513,0.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.45e-15,14810.5,5.8737,3.2744,39.833,294.175,162.430,130.600,8200.1
36000,10493,3784,52383,97008,83405,44239,386,21129,140,0,227093,3579374,38798.689,26041.592,1.2438,8388.526,0.042,0.830,0.083,0.044,0.549,0.352,100,0.0705,0.6475,0.057,18.8,39.9,74.8,29.89,4.33,8.30,0.50,16.75,6.31,1.488,0.196,0.352,0.358,8.667,0.201,0.0029,107,493,929,8159,60,30,0.195,5709,485,2322,7686,1101,2252,7140,4.25,10.17,25713,22.1825,63957,23760,279683,1714.0,-0.0,798386,12.119,2616443.536,1.78e-16,0.00005,11.63,41350,30.068,2.442,26.418,1.209,30.104,5344,1390,3759,0.1674,0.973,1.324,2.000,1.433,0.949,1.764,6133.754,14721.403,21923.201,6109.605,19154.409,12164.911,816.320,4671.835,0.534,0.477,0.587,0.471,0.384,0.472,71260,19135,0.6438,0.2407,0.2762,0.9999,0.0276,0.0428,0.4995,1.2053,0.9812,0.2038,0.0155,0.0458,0.0000,0.0000,0.7605,0.2323,0.6312,0.9481,0.00248,3313,0.9999,0.9477,0.8868,0.9991,0.0276,0.0428,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5332,4.9682,6.8120,0.0403,0.0819,0.0655,0.086,0.063,0.101,0.094,1930,0.0529,0.0031,0.0038,0.00175,0.00028,0.00053,25.07,26.17,26.39,1662.3982,0.1002,25.4988,6.6218,5.4976,1099768,1493976,1.7884,0.0278,2109.5,1662.3982,21.70,0,0,0,0,0,0,7014,17653.067,15677.447,0.9410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.50e-15,14527.6,5.5456,3.2867,38.051,296.641,165.230,132.422,7188.7
37000,12301,3832,56345,101983,87771,45173,465,22402,244,0,252770,3684176,39784.496,26963.810,1.1972,8049.840,0.038,0.847,0.076,0.039,0.538,0.355,186,0.0698,0.6503,0.046,16.2,37.0,73.8,28.75,3.83,8.21,0.55,16.16,6.44,1.501,0.205,0.322,0.327,7.990,0.182,0.0030,101,491,1000,10958,126,28,0.195,6735,632,2082,9587,2444,1481,8376,4.00,10.27,23851,19.9290,64039,23291,276380,2108.8,-0.0,805254,12.427,2616443.536,1.19e-14,0.00057,24.14,42301,31.213,2.429,27.171,1.614,31.257,5304,1729,5268,0.1576,0.996,1.444,2.000,1.446,0.962,1.732,7240.770,15553.241,20667.313,7211.768,19955.255,12347.677,1745.197,4821.096,0.526,0.467,0.575,0.464,0.367,0.465,70833,19509,0.6164,0.1112,0.2708,0.9997,0.0206,0.0363,0.5001,1.0615,0.9286,0.2092,0.0164,0.0398,0.0000,0.5925,0.9406,0.0727,0.6308,0.9610,0.00253,1996,0.9996,0.8936,0.8493,0.9990,0.0206,0.0363,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2847,5.3925,6.3071,0.0408,0.0939,0.0781,0.098,0.092,0.095,0.142,1788,0.0570,0.0051,0.0029,0.00175,0.00048,0.00052,22.95,27.15,26.95,1661.4678,0.1091,27.3371,6.8485,5.5788,1101799,1492060,2.1069,0.0659,2017.2,1661.4678,21.32,0,0,0,0,0,0,8598,18913.971,16799.929,0.9381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.36e-15,13367.0,4.9823,3.1333,45.658,294.896,162.369,130.106,9609.7
38000,11459,3780,72996,144699,123479,70754,949,25442,353,0,344187,4438922,49101.226,35020.313,1.1161,11010.314,0.036,0.811,0.086,0.066,0.558,0.340,177,0.0811,0.6739,0.051,16.7,32.0,71.2,24.98,3.05,7.47,0.47,14.00,6.19,1.616,0.198,0.251,0.261,8.527,0.190,0.0029,89,421,1108,15658,131,36,0.208,6357,145,2289,9025,1958,1020,8481,2.75,9.15,21200,17.2723,64161,23157,265796,2485.0,0.0,813712,12.801,2616443.536,1.62e-14,0.00056,31.31,66914,43.788,2.436,39.332,2.020,43.827,3963,1118,6378,0.1072,1.000,1.990,2.000,1.500,0.969,1.801,6583.357,26999.762,19296.428,6593.479,34221.632,12410.465,1534.380,10065.155,0.527,0.490,0.593,0.484,0.357,0.527,63181,27707,0.6050,0.1154,0.2654,0.9996,0.0247,0.0363,0.5276,1.0985,0.9783,0.2071,0.0252,0.0473,0.0000,0.6305,0.9489,0.2137,0.6664,0.9851,0.00255,3104,0.9993,0.8670,0.8644,0.9989,0.0247,0.0363,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6030,5.3182,6.5362,0.0461,0.0835,0.0771,0.093,0.083,0.089,0.130,2103,0.0695,0.0069,0.0024,0.00162,0.00039,0.00068,25.56,25.24,26.86,1459.9091,0.1055,40.9707,5.9109,6.8896,1104833,1490543,2.6304,0.1983,2121.9,1459.9091,26.53,0,0,0,0,0,0,15129,24010.000,20902.343,0.9320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.78e-16,12332.0,4.3181,2.7980,38.652,373.381,202.030,172.956,8005.8
39000,9747,3724,57167,99567,82331,41662,738,19802,245,0,248875,3847314,36710.576,24982.986,1.1015,7850.051,0.029,0.831,0.089,0.051,0.569,0.334,149,0.0784,0.6912,0.048,18.0,32.0,70.6,23.91,2.63,6.97,0.58,13.75,6.12,1.680,0.179,0.227,0.238,9.622,0.206,0.0027,86,418,1063,8918,115,37,0.163,5102,28,2622,7097,231,1397,8119,2.83,9.01,22095,16.3109,64112,25799,263863,1863.5,-0.0,817491,10.252,2616443.536,4.27e-15,0.00032,12.25,50602,37.436,2.436,33.395,1.604,37.469,2687,865,6195,0.0950,1.008,1.999,2.000,1.469,0.945,1.874,5036.002,21645.497,12388.481,5034.116,27138.029,8696.425,1231.880,7204.629,0.472,0.521,0.620,0.413,0.337,0.447,63934,23946,0.6525,0.0696,0.2543,0.9996,0.0226,0.0307,0.5103,1.0561,0.9911,0.2206,0.0252,0.0351,0.0000,0.0000,0.8605,0.0798,0.6400,0.9913,0.00256,2277,0.9992,0.8298,0.8749,0.9987,0.0226,0.0307,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3246,5.3806,6.4903,0.0532,0.1144,0.1036,0.109,0.089,0.121,0.147,1417,0.0513,0.0075,0.0022,0.00186,0.00021,0.00053,24.86,25.17,26.67,1431.9438,0.0851,32.3901,4.0178,6.2340,1106726,1489338,2.8707,0.2549,2250.9,1431.9438,22.88,0,0,0,0,0,0,11192,17132.935,14785.504,0.9366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.81e-15,12304.3,4.0777,2.4882,23.893,279.280,148.719,131.636,6929.9
40000,12938,4051,54657,100820,84233,45512,651,17938,270,0,223387,4135091,37613.892,24199.444,1.1468,8188.109,0.033,0.837,0.090,0.040,0.596,0.315,128,0.0551,0.6938,0.038,16.0,32.0,70.6,24.42,2.33,6.66,0.56,14.87,5.85,1.613,0.181,0.211,0.214,8.925,0.191,0.0024,94,453,1382,7948,145,39,0.159,6546,47,2854,10037,291,1752,10895,2.50,8.29,25595,18.5600,64160,26119,264600,1965.8,-0.0,815126,9.655,2616443.536,1.16e-14,0.00054,36.36,50147,37.821,2.448,32.781,2.591,37.865,3301,1750,7887,0.1513,0.991,1.999,2.000,1.473,0.925,1.824,5734.655,23612.994,9909.748,5715.737,30176.516,5993.158,968.084,9050.094,0.478,0.520,0.644,0.363,0.400,0.490,66275,18633,0.6847,0.2896,0.3078,0.9995,0.0213,0.0281,0.5189,0.9239,1.0235,0.2027,0.0154,0.0352,0.0000,0.8097,0.9647,0.1084,0.6726,0.9866,0.00256,3660,0.9994,0.8093,0.8911,0.9983,0.0213,0.0281,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5599,5.2382,6.7165,0.0514,0.1094,0.0971,0.122,0.075,0.075,0.146,830,0.0360,0.0043,0.0018,0.00194,0.00024,0.00053,26.17,27.47,27.12,1439.1313,0.0727,36.1648,3.1120,6.5427,1106367,1486762,2.4411,0.2274,2355.8,1439.1313,24.07,0,0,0,0,0,0,10135,16011.335,13786.093,0.9376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,13049.9,4.6400,2.4489,21.176,283.081,152.015,127.909,10085.8
