step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
56000,7874,1627,80697,156707,139833,74606,1404,21196,235,0,288522,2859948,35500.765,26486.929,0.9125,10032.206,0.034,0.843,0.055,0.068,0.463,0.390,204,0.1323,0.7329,0.041,16.4,32.0,54.3,23.53,2.01,7.80,0.42,13.30,5.69,1.501,0.238,0.194,0.197,6.013,0.272,0.0033,57,249,354,24903,34,8,0.492,2650,265,740,6869,1422,1023,5429,12.00,21.08,15669,15.7821,64839,18070,165335,2164.8,-0.0,923188,9.979,2616370.561,2.97e-14,0.00063,25.84,55485,30.071,2.346,27.019,0.706,30.098,3361,1115,3398,0.2163,0.968,1.313,2.000,1.506,0.966,1.671,7663.998,15022.415,16530.206,7705.639,21297.126,7677.534,1276.817,7500.373,0.425,0.500,0.483,0.493,0.402,0.496,49199,40944,0.4908,0.3134,0.3334,0.9996,0.0293,0.0342,0.6834,0.9217,0.9673,0.1414,0.0303,0.0354,0.0000,0.5752,0.9312,0.2258,0.7588,0.9578,0.00256,3474,0.9988,0.7630,0.8493,0.9983,0.0293,0.0342,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5858,5.5592,4.2574,0.0499,0.1012,0.0429,0.083,0.034,0.070,0.056,1705,0.1321,0.0036,0.0029,0.00241,0.00075,0.00115,24.65,26.12,28.48,1461.0870,0.0965,29.1061,5.0379,4.9415,1123005,1478231,1.5399,0.2433,2045.7,1461.0870,20.50,0,0,0,0,0,0,13763,16454.724,14128.554,0.9569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-14,10825.9,3.9455,2.3633,13.202,0.000,0.000,0.000,0.0
57000,11009,1965,75326,142652,125996,66317,1009,21402,117,0,229883,3172485,37320.233,22720.787,0.9344,9295.108,0.042,0.841,0.064,0.053,0.494,0.374,125,0.0903,0.7234,0.031,18.8,32.0,60.3,27.45,1.75,6.75,0.35,18.60,6.28,1.381,0.214,0.202,0.206,5.709,0.269,0.0031,67,286,443,18731,15,7,0.602,3433,82,1302,9625,245,2181,8583,11.00,19.65,17239,15.6996,64770,15705,160033,3580.0,-0.0,921483,11.249,2616370.561,2.22e-14,0.00011,6.93,55324,32.506,2.367,29.148,0.992,32.541,3808,2072,5129,0.2400,0.954,1.059,2.000,1.534,0.943,1.444,9203.165,17441.622,13372.270,9174.169,24068.901,6274.772,1525.920,5624.987,0.440,0.561,0.508,0.358,0.405,0.541,43573,35104,0.5891,0.1908,0.2494,0.9999,0.0217,0.0384,0.7199,0.7984,0.8221,0.1374,0.0277,0.0328,0.0000,0.0000,0.8445,0.0944,0.6621,0.9452,0.00257,4040,0.9990,0.7238,0.7424,0.9988,0.0217,0.0384,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5295,5.2691,4.8308,0.0436,0.0767,0.0374,0.068,0.050,0.065,0.045,2231,0.1603,0.0021,0.0032,0.00213,0.00089,0.00141,23.48,28.25,28.94,1562.3717,0.0912,33.4048,5.5862,5.6628,1122923,1476075,2.1939,0.3071,2060.0,1562.3717,16.91,0,0,0,0,0,0,9297,13425.679,11609.607,0.9631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.10e-14,11396.8,3.9249,2.3736,13.795,0.000,0.000,0.000,0.0
58000,9700,1556,70419,131760,117581,60540,801,20916,100,0,231045,2823004,34280.396,23032.167,0.9567,9217.387,0.034,0.866,0.052,0.048,0.468,0.392,107,0.1025,0.7192,0.034,16.1,31.5,58.2,27.13,2.80,7.48,0.25,16.60,6.49,1.247,0.233,0.289,0.296,5.399,0.266,0.0033,68,287,463,19257,17,9,0.705,3524,52,1439,8209,529,2419,6752,13.25,22.31,20436,18.0828,64847,14771,156529,2314.5,-0.0,916222,10.548,2616370.561,1.25e-15,0.00011,30.20,44324,26.559,2.348,23.669,0.542,26.592,4448,2266,2986,0.3628,0.941,1.023,2.000,1.305,0.973,1.367,9016.989,14627.698,13096.747,9002.622,21398.413,7451.996,1497.081,4865.705,0.403,0.516,0.503,0.360,0.420,0.532,38725,36344,0.5437,0.2449,0.2782,1.0000,0.0249,0.0365,0.6275,0.9505,0.8790,0.1698,0.0319,0.0428,0.0000,0.7430,0.9559,0.0754,0.6969,0.9466,0.00256,3886,0.9994,0.8288,0.7938,0.9987,0.0249,0.0365,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9879,5.4084,5.0790,0.0404,0.0478,0.0230,0.053,0.029,0.045,0.032,2006,0.1398,0.0028,0.0034,0.00240,0.00086,0.00129,26.59,28.08,27.81,1561.6670,0.0951,30.5652,5.2140,5.3340,1122542,1476757,2.3419,0.2450,2087.8,1561.6670,19.06,0,0,0,0,0,0,8476,13814.781,12075.253,0.9563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-14,12132.7,4.5207,2.4771,18.951,0.000,0.000,0.000,0.0
59000,9746,1814,79124,173679,159879,93526,1029,25902,104,0,290000,3035309,47809.974,29971.918,0.9864,12093.896,0.051,0.835,0.061,0.053,0.468,0.388,226,0.1137,0.6920,0.048,18.0,32.0,63.2,32.14,3.97,7.50,0.54,20.12,6.69,1.200,0.221,0.346,0.351,6.099,0.265,0.0037,70,287,596,22620,37,8,0.722,3833,192,1779,7775,1124,3159,5463,7.50,18.13,14564,17.0076,65001,12656,150115,5561.6,-0.0,921259,12.101,2616370.561,1.17e-14,0.00034,16.19,50489,26.695,2.361,23.837,0.497,26.727,5799,1489,2458,0.3973,0.906,1.023,2.000,1.166,0.971,1.420,11260.052,16043.975,26727.399,11248.709,21927.762,12657.394,1381.144,3839.484,0.462,0.493,0.458,0.521,0.496,0.591,31941,38682,0.4928,0.2568,0.2926,0.9999,0.0247,0.0450,0.5632,0.8828,0.8210,0.1638,0.0439,0.0436,0.0000,0.1058,0.8556,0.2678,0.6521,0.9438,0.00252,2752,0.9997,0.8614,0.7889,0.9987,0.0247,0.0450,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9383,5.5075,4.6092,0.0400,0.0938,0.0692,0.127,0.131,0.096,0.077,2172,0.0807,0.0035,0.0056,0.00248,0.00089,0.00116,26.12,26.93,27.54,1730.6082,0.1136,33.3272,6.7419,5.3589,1123133,1476423,1.9050,0.1034,1958.6,1730.6082,21.63,0,0,0,0,0,0,9466,17878.023,15845.983,0.9570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.94e-15,11200.7,4.2519,2.5201,40.612,0.000,0.000,0.000,0.0
60000,7578,1344,72997,136042,123547,62234,811,27582,118,0,292465,2719148,33524.194,27510.680,0.9740,9706.063,0.032,0.866,0.044,0.058,0.440,0.400,353,0.1536,0.7070,0.054,16.5,32.0,62.6,31.77,4.38,7.53,0.23,19.64,7.07,1.080,0.233,0.406,0.412,5.507,0.289,0.0043,69,291,443,27054,31,8,0.801,2920,462,1357,5759,1445,1514,4619,9.00,17.46,12589,13.9188,65071,15174,148852,1883.2,-0.0,930202,12.101,2616370.561,2.83e-14,0.00020,15.16,36719,20.440,2.369,17.902,0.169,20.468,4274,1540,1764,0.4068,0.903,1.023,1.291,1.048,0.966,1.258,8247.875,9133.483,21738.351,8240.210,13251.697,11903.622,1520.699,4380.296,0.409,0.514,0.433,0.497,0.378,0.449,33315,32666,0.4891,0.2440,0.3656,0.9999,0.0293,0.0433,0.5597,0.8863,0.7879,0.1926,0.0364,0.0599,0.0000,0.0846,0.9169,0.1021,0.6214,0.9491,0.00256,1937,0.9992,0.8576,0.7523,0.9986,0.0293,0.0433,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2990,5.3239,4.9875,0.0333,0.0333,0.0251,0.051,0.027,0.038,0.035,2340,0.0931,0.0036,0.0095,0.00237,0.00074,0.00091,22.14,27.08,26.68,1827.4579,0.1136,21.5906,6.7759,5.3251,1126326,1476245,1.7919,0.0166,1762.1,1827.4579,19.55,0,0,0,0,0,0,10522,17804.617,15725.027,0.9578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,9843.4,3.4797,2.2695,39.273,0.000,0.000,0.000,0.0
61000,6165,1200,70721,131280,120139,59345,1214,24174,102,0,237608,2426345,33257.094,23331.628,0.9768,8825.729,0.028,0.852,0.046,0.075,0.437,0.405,295,0.1679,0.7154,0.050,16.0,32.0,61.3,30.90,5.16,8.77,0.17,16.81,7.00,1.107,0.243,0.442,0.445,5.393,0.288,0.0041,64,272,369,21823,9,8,0.803,2497,257,804,5104,1455,795,3915,9.50,16.56,14265,14.2964,65224,13926,146518,1358.2,-0.0,933269,10.843,2616370.561,7.48e-15,0.00015,36.46,36384,18.308,2.360,15.821,0.127,18.330,3003,1323,1839,0.3843,0.910,1.023,1.377,1.029,0.973,1.332,10530.206,10454.100,16413.059,10554.461,15115.303,9459.523,1510.934,3535.442,0.372,0.510,0.460,0.462,0.388,0.494,33285,36235,0.4682,0.2223,0.2353,0.9999,0.0345,0.0460,0.5069,0.8781,0.8482,0.2454,0.0527,0.0753,0.0000,0.8099,0.9592,0.2142,0.6514,0.9698,0.00260,2164,0.9987,0.8067,0.7625,0.9987,0.0345,0.0460,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5512,5.1878,4.6858,0.0344,0.0285,0.0196,0.035,0.024,0.030,0.030,1792,0.0898,0.0045,0.0063,0.00252,0.00080,0.00103,27.44,27.17,27.45,1626.2532,0.1014,25.7357,5.5320,5.3111,1128760,1475652,2.2588,0.0907,1788.3,1626.2532,25.40,0,0,0,0,0,0,7667,14505.899,12921.478,0.9564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.24e-15,8814.4,3.5741,2.0768,38.767,0.000,0.000,0.000,0.0
62000,7364,1130,64958,119139,109631,53283,898,20246,71,0,212728,2320668,31951.734,20552.857,0.9871,7428.247,0.020,0.867,0.041,0.071,0.463,0.387,192,0.1229,0.7116,0.049,14.0,29.7,60.5,30.18,3.85,8.17,0.30,17.86,7.08,1.060,0.252,0.400,0.403,5.038,0.272,0.0039,63,267,343,18281,40,5,0.938,2889,122,1395,5847,1100,896,5368,6.50,15.44,15463,14.4258,65192,14165,147059,2663.1,-0.0,933117,8.857,2616370.561,1.32e-14,0.00006,13.00,29978,15.471,2.352,12.989,0.129,15.495,2988,1842,2534,0.3813,0.910,1.023,1.146,1.016,0.963,1.184,10073.091,10727.343,14087.405,10094.600,15197.976,7883.453,2142.587,3098.570,0.423,0.514,0.460,0.486,0.366,0.477,34166,32853,0.4699,0.1577,0.2233,0.9998,0.0308,0.0416,0.5458,0.8804,0.7998,0.2099,0.0556,0.0617,0.0000,0.0000,0.8590,0.1356,0.6489,0.9867,0.00265,3175,0.9991,0.8263,0.7051,0.9979,0.0308,0.0416,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5098,5.2369,4.9102,0.0341,0.0359,0.0240,0.081,0.033,0.056,0.039,1316,0.0804,0.0038,0.0037,0.00259,0.00086,0.00110,24.12,26.73,27.24,1799.2184,0.0816,25.3540,4.0168,4.8406,1129589,1474690,2.7519,0.2120,1644.1,1799.2184,24.03,0,0,0,0,0,0,6098,13124.610,11761.791,0.9554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.89e-15,8486.4,3.6064,1.8122,32.513,0.000,0.000,0.000,0.0
63000,7497,1055,76189,138651,127688,61411,1051,23847,117,0,251856,2434895,35230.034,23509.207,0.9479,8588.251,0.022,0.845,0.061,0.071,0.442,0.399,234,0.1391,0.7293,0.077,14.0,32.0,60.3,31.75,3.41,7.87,0.22,20.25,7.22,1.035,0.232,0.323,0.327,5.189,0.266,0.0041,60,242,333,24293,30,5,0.950,2830,25,1367,6105,269,1619,5609,8.25,15.79,15944,14.0204,65173,12708,144852,3331.3,-0.0,932486,9.856,2616370.561,1.28e-14,0.00027,29.99,35814,17.192,2.370,14.693,0.129,17.217,2752,2230,2515,0.4526,0.910,1.019,1.144,1.011,0.960,1.128,12246.765,12848.558,12875.423,12232.313,18710.549,7158.841,2103.122,5658.992,0.359,0.531,0.437,0.439,0.412,0.473,31305,38166,0.5018,0.2209,0.2572,0.9994,0.0276,0.0413,0.5613,0.8682,0.7404,0.1966,0.0446,0.0484,0.0000,0.7113,0.9643,0.0304,0.6604,0.9946,0.00263,4161,0.9986,0.7920,0.5987,0.9974,0.0276,0.0413,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4813,5.2738,5.1332,0.0339,0.0329,0.0284,0.063,0.021,0.045,0.054,1585,0.1012,0.0033,0.0032,0.00279,0.00090,0.00109,24.31,27.38,27.37,1736.3535,0.0928,31.0744,3.9483,5.9076,1130160,1473514,2.8742,0.2566,1610.5,1736.3535,23.18,0,0,0,0,0,0,8180,14920.955,13272.934,0.9610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.97e-15,8877.6,3.5051,1.6399,22.276,0.000,0.000,0.000,0.0
64000,8727,1026,64660,111598,102373,45919,1019,21103,110,0,207438,2251051,29381.652,20140.895,0.9568,7736.147,0.029,0.840,0.041,0.089,0.454,0.396,277,0.1016,0.7274,0.064,14.0,27.1,59.9,29.40,3.56,7.70,0.28,17.85,7.24,1.042,0.240,0.365,0.368,4.505,0.269,0.0040,66,259,317,19472,19,6,0.790,3285,52,1672,7003,590,1250,6887,11.00,17.98,17466,14.2852,65236,14698,146098,1897.8,-0.0,930749,9.235,2616370.561,1.69e-14,0.00052,25.46,29043,14.722,2.342,12.229,0.151,14.751,3074,2461,3192,0.4143,0.927,1.022,1.175,1.019,0.974,1.117,9278.676,11006.569,11629.109,9262.201,16226.488,6653.586,1776.957,3974.206,0.353,0.536,0.469,0.402,0.325,0.478,31814,30505,0.5283,0.2316,0.2445,0.9997,0.0253,0.0419,0.5494,0.8931,0.8476,0.2009,0.0526,0.0732,0.0000,0.4411,0.9201,0.2438,0.6780,0.9809,0.00262,4312,0.9985,0.8512,0.7135,0.9980,0.0253,0.0419,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4965,5.2225,5.1519,0.0319,0.0336,0.0260,0.057,0.029,0.046,0.051,1112,0.0891,0.0027,0.0025,0.00297,0.00074,0.00100,27.86,26.71,27.77,1702.5770,0.0827,25.6076,3.5319,5.7027,1130426,1472625,2.2537,0.2054,1609.8,1702.5770,25.53,0,0,0,0,0,0,6288,12404.749,11083.820,0.9564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.13e-14,9360.2,3.5713,1.6446,21.795,0.000,0.000,0.000,0.0
65000,7826,1375,64935,112404,103140,46570,899,25450,96,0,241600,2403791,29335.494,21399.639,0.9700,6752.345,0.023,0.867,0.042,0.067,0.437,0.409,188,0.1276,0.7289,0.063,15.3,34.2,65.1,32.50,4.04,8.59,0.21,19.66,7.13,1.100,0.236,0.382,0.384,5.363,0.280,0.0044,71,262,322,23699,27,6,0.850,3265,174,1697,5955,583,2037,5206,7.00,15.34,17333,15.3121,65198,15560,150958,1811.3,-0.0,929338,10.431,2616370.561,7.65e-15,0.00014,11.33,29871,16.116,2.346,13.586,0.184,16.142,3783,1735,2308,0.3697,0.925,1.023,1.346,1.097,0.962,1.209,9353.696,8564.205,14264.266,9310.901,12512.672,8387.650,2052.304,4207.340,0.354,0.514,0.458,0.426,0.379,0.438,35633,27499,0.4899,0.2686,0.2760,0.9997,0.0296,0.0467,0.5550,0.8260,0.8447,0.1792,0.0668,0.0520,0.0000,0.0000,0.9102,0.1176,0.6391,0.9549,0.00264,3678,0.9991,0.7596,0.7068,0.9979,0.0296,0.0467,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1829,5.1777,5.0998,0.0336,0.0382,0.0254,0.081,0.016,0.032,0.048,1410,0.0892,0.0025,0.0031,0.00265,0.00082,0.00079,22.88,27.13,26.11,1671.6903,0.1019,21.9627,4.4289,6.0020,1130219,1472161,1.2397,0.0880,1646.3,1671.6903,19.61,0,0,0,0,0,0,7703,14647.294,13059.940,0.9577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.79e-15,9888.3,3.8280,1.8606,21.547,0.000,0.000,0.000,0.0
66000,7487,1489,55858,90961,82371,34544,559,21794,68,0,221451,1984810,28006.423,21246.661,1.0618,6550.884,0.024,0.840,0.060,0.077,0.421,0.417,163,0.1205,0.6763,0.041,15.0,40.9,79.3,36.98,4.26,9.01,0.22,23.49,7.33,1.104,0.234,0.361,0.362,6.360,0.304,0.0043,72,301,361,20068,60,6,0.841,2999,434,1180,5873,1343,1685,4459,2.50,12.88,14465,14.7594,65262,18419,157538,1666.7,-0.0,933468,10.864,2616370.561,1.32e-14,0.00000,33.72,24872,15.744,2.350,13.232,0.163,15.770,3961,1343,2183,0.3310,0.949,1.023,1.344,1.099,0.971,1.197,6005.332,6463.582,19737.884,5977.460,8841.964,10692.313,1403.460,2600.004,0.404,0.460,0.421,0.439,0.267,0.338,42859,22138,0.4398,0.1788,0.2058,0.9999,0.0337,0.0472,0.5087,0.7873,0.8492,0.1529,0.0482,0.0574,0.0000,0.7967,0.9498,0.2155,0.6742,0.9501,0.00260,4106,0.9998,0.7693,0.7545,0.9987,0.0338,0.0472,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0999,5.1770,5.0743,0.0341,0.0361,0.0230,0.043,0.033,0.028,0.051,2120,0.1047,0.0033,0.0043,0.00224,0.00060,0.00060,25.32,26.76,26.00,1686.2798,0.1030,14.9183,6.4799,4.3842,1130870,1471647,0.6517,0.0119,1647.5,1686.2798,21.44,0,0,0,0,0,0,5971,14695.777,13246.828,0.9614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.40e-15,9357.7,3.6898,2.0727,32.712,0.000,0.000,0.000,0.0
67000,7389,1369,58147,104183,94078,45391,645,19604,95,0,209841,1970099,30774.128,21106.401,1.0365,7512.154,0.026,0.834,0.067,0.074,0.440,0.405,187,0.1120,0.6612,0.029,17.0,33.5,81.6,34.38,3.88,8.08,0.23,22.19,7.28,1.162,0.213,0.324,0.326,6.142,0.249,0.0040,66,291,336,16965,29,6,0.723,3181,525,612,6252,1300,818,5271,4.25,13.55,14101,13.4951,65200,17692,159178,2709.1,-0.0,937163,10.031,2616370.561,1.35e-14,0.00036,9.25,32553,18.323,2.348,15.747,0.228,18.348,3098,1636,2655,0.2906,0.930,1.037,1.504,1.181,0.935,1.280,7982.416,10489.886,15626.209,7983.605,14676.468,7465.813,1303.474,4824.959,0.386,0.484,0.472,0.433,0.422,0.452,46185,26750,0.5212,0.1942,0.1798,1.0000,0.0265,0.0355,0.5117,0.9068,0.8627,0.1719,0.0600,0.0485,0.0000,0.0000,0.6748,0.2179,0.6618,0.9452,0.00261,3975,0.9982,0.7604,0.7374,0.9982,0.0265,0.0355,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0066,5.4468,4.9790,0.0329,0.0433,0.0271,0.038,0.040,0.033,0.044,1736,0.0963,0.0034,0.0046,0.00211,0.00070,0.00074,25.23,28.31,27.93,1519.0169,0.0888,22.7323,5.5683,4.4627,1132280,1470906,0.8011,0.1001,1771.7,1519.0169,19.08,0,0,0,0,0,0,6085,13594.246,12166.330,0.9567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.00e-15,8769.6,3.3738,2.0425,29.083,0.000,0.000,0.000,0.0
68000,9749,1694,77265,176489,165201,98009,1215,20188,133,0,232971,2621658,43258.432,26527.660,0.9871,12155.340,0.045,0.804,0.057,0.093,0.482,0.384,261,0.0875,0.6924,0.054,17.4,32.8,79.1,35.96,2.69,6.84,0.30,26.12,7.42,1.150,0.188,0.223,0.228,6.886,0.236,0.0033,59,250,405,20062,23,7,0.803,3773,174,662,8913,1927,1528,6294,0.75,10.87,9904,13.4628,65115,13912,151102,4586.9,-0.0,941480,10.003,2616370.561,1.60e-14,0.00043,20.48,52227,21.699,2.340,18.950,0.409,21.731,4284,2073,3392,0.2933,0.946,1.035,1.480,1.206,0.944,1.206,10991.908,16015.089,20843.502,11003.683,23566.587,8514.594,1504.446,4353.280,0.423,0.508,0.527,0.548,0.494,0.596,39452,39040,0.4233,0.1989,0.1828,0.9998,0.0266,0.0317,0.5510,0.7693,0.8122,0.1101,0.0348,0.0398,0.0000,0.3545,0.9508,0.0615,0.6783,0.9521,0.00263,5897,0.9996,0.6281,0.6965,0.9984,0.0266,0.0317,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8450,5.0412,4.8693,0.0387,0.0344,0.0288,0.061,0.025,0.054,0.042,1674,0.0885,0.0027,0.0035,0.00259,0.00116,0.00132,24.60,28.72,28.25,1654.9079,0.0867,34.6318,4.8324,5.1708,1131794,1469760,1.5846,0.2621,1750.2,1654.9079,16.76,0,0,0,0,0,0,7973,14372.320,12729.852,0.9618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-15,8398.4,3.3657,1.9197,27.547,0.000,0.000,0.000,0.0
69000,6585,1114,69489,139388,129092,69029,870,18684,106,0,194150,2181720,36105.207,22386.477,0.9697,10619.868,0.037,0.802,0.081,0.080,0.447,0.408,170,0.1285,0.7002,0.063,16.2,31.4,63.3,29.22,3.49,7.78,0.18,17.77,6.98,1.144,0.237,0.343,0.348,5.565,0.296,0.0034,59,264,390,19006,25,7,0.727,2751,26,1017,5542,129,1245,5211,6.50,16.32,13456,12.5447,65170,12574,138625,1800.7,-0.0,943768,9.658,2616370.561,2.62e-14,0.00010,23.82,40257,18.140,2.332,15.628,0.180,18.162,2367,1545,2673,0.2893,0.953,1.023,1.477,1.196,0.959,1.205,10755.436,17125.982,11645.153,10746.078,24333.844,6031.984,1719.300,4015.325,0.390,0.483,0.475,0.384,0.453,0.567,29215,41240,0.6528,0.2564,0.2562,0.9999,0.0195,0.0388,0.5869,0.8278,0.8315,0.2192,0.0424,0.0705,0.0000,0.4988,0.9177,0.2122,0.7499,0.9592,0.00260,4065,0.9993,0.6844,0.7277,0.9982,0.0195,0.0388,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0311,5.4300,5.0555,0.0353,0.0231,0.0220,0.044,0.023,0.044,0.039,1558,0.1150,0.0017,0.0029,0.00262,0.00112,0.00131,26.44,27.70,27.91,1620.7868,0.0690,35.2486,4.4361,5.2219,1134334,1470267,2.2057,0.3152,1766.8,1620.7868,20.51,0,0,0,0,0,0,7000,11766.608,10381.932,0.9568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.26e-15,8377.8,3.1362,1.7206,21.608,0.000,0.000,0.000,0.0
70000,8600,1477,61702,115123,103989,52518,903,20035,77,0,214686,2211452,29869.205,21037.462,0.9831,7846.938,0.029,0.819,0.080,0.071,0.453,0.401,228,0.0980,0.7052,0.063,17.3,32.0,66.5,30.53,3.49,7.77,0.30,18.96,7.09,1.189,0.210,0.314,0.322,5.766,0.281,0.0037,67,283,386,16950,36,6,0.768,3704,42,1444,7114,223,2113,6264,4.00,12.58,15447,16.6027,65168,14239,140399,2259.3,-0.0,940030,9.236,2616370.561,1.87e-14,0.00005,7.77,36460,18.857,2.358,16.158,0.341,18.887,3845,1777,2978,0.2720,0.958,1.044,2.000,1.191,0.959,1.322,8140.238,9868.546,14964.432,8121.207,14630.505,8126.707,1458.844,3604.972,0.402,0.479,0.500,0.434,0.420,0.504,31024,27019,0.5761,0.2132,0.2882,1.0000,0.0289,0.0474,0.5569,0.8647,0.8827,0.1723,0.0521,0.0489,0.0000,0.0000,0.8614,0.0908,0.6505,0.9409,0.00259,3887,0.9988,0.6862,0.7555,0.9983,0.0289,0.0474,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9550,5.2348,4.7372,0.0376,0.0483,0.0394,0.080,0.042,0.053,0.062,1659,0.1039,0.0025,0.0029,0.00252,0.00079,0.00113,22.92,28.18,27.94,1672.7462,0.0874,22.9243,4.5213,4.7144,1133055,1469329,2.1535,0.2322,1749.4,1672.7462,17.44,0,0,0,0,0,0,7010,13190.524,11675.718,0.9563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.47e-15,9262.2,4.1507,1.8322,21.487,0.000,0.000,0.000,0.0
