gx,gy,land,dry,temp,predicted,region
63,23,42,0.8508,-2.39,0.00236,0
0,24,8,0.294,2.43,0.0,0
1,24,13,0.2628,2.85,0.0,0
2,24,2,0.3305,5.12,0.0,0
9,24,2,0.1192,5.13,0.0,0
10,24,24,0.3412,2.86,0.0,0
11,24,3,0.3683,5.13,0.0,0
25,24,34,0.708,-0.85,0.0093,0
26,24,64,0.8529,-3.62,0.00236,0
27,24,64,0.9128,-3.73,8e-05,0
28,24,64,0.8918,-3.04,0.00236,0
29,24,29,0.7605,-0.42,0.0,0
39,24,1,0.3229,3.9,0.0,0
40,24,43,0.3651,-0.17,0.05643,17
41,24,51,0.1063,-1.58,0.05643,17
42,24,59,0.0796,-2.68,0.05643,17
43,24,50,0.1281,-1.53,0.05643,17
44,24,23,0.1083,0.09,0.0,0
45,24,14,0.0686,1.28,0.0,0
46,24,42,0.1444,-1.1,0.05643,17
47,24,55,0.2218,-1.26,0.05643,17
48,24,20,0.1978,1.48,0.0,0
49,24,18,0.1632,1.57,0.0,0
61,24,28,0.565,0.04,0.0,0
62,24,56,0.7727,-0.87,0.00545,0
63,24,9,0.724,2.67,0.0,0
0,25,48,0.5307,-0.51,0.02827,0
1,25,53,0.6324,-0.03,0.01831,0
6,25,16,0.0653,1.79,0.0,0
7,25,48,0.1442,-0.27,0.05643,18
8,25,53,0.2805,-0.27,0.05643,18
9,25,29,0.2484,1.74,0.0,0
11,25,5,0.3822,4.45,0.0,0
12,25,39,0.449,1.54,0.05087,0
26,25,26,0.8739,0.5,0.0,0
27,25,60,0.9194,-0.93,8e-05,0
28,25,57,0.9012,-0.56,8e-05,0
39,25,39,0.632,0.74,0.02961,0
40,25,64,0.3767,-2.4,0.05643,17
41,25,64,0.0668,-3.11,0.05643,17
42,25,64,0.1515,-2.73,0.05643,17
43,25,64,0.3885,-2.51,0.05643,17
44,25,64,0.3419,-2.6,0.05643,17
45,25,64,0.2724,-2.75,0.05643,17
46,25,64,0.3854,-2.81,0.05643,17
47,25,64,0.652,-1.82,0.01417,0
48,25,64,0.6359,-1.43,0.01831,0
49,25,26,0.5491,1.16,0.0,0
61,25,14,0.6083,1.59,0.0,0
62,25,64,0.7899,-0.98,0.00545,0
63,25,46,0.7317,-0.41,0.0093,0
0,26,64,0.7133,-1.98,0.0093,0
1,26,60,0.8276,0.1,0.00768,0
2,26,2,0.7353,6.18,0.0,0
4,26,26,0.3748,2.01,0.0,0
5,26,63,0.1928,0.36,0.06287,18
6,26,61,0.1845,0.23,0.06287,18
7,26,64,0.4892,-0.66,0.03522,18
8,26,64,0.6285,-1.14,0.01831,0
9,26,30,0.6985,1.25,0.0,0
11,26,8,0.467,4.24,0.0,0
12,26,64,0.6741,0.35,0.02437,0
13,26,22,0.6134,2.87,0.0,0
27,26,32,0.7525,1.79,0.01248,0
28,26,37,0.8316,1.31,0.00768,0
39,26,28,0.5913,1.58,0.0,0
40,26,64,0.2652,-1.38,0.05643,17
41,26,64,0.2685,-1.43,0.05643,17
42,26,64,0.5121,-1.11,0.02827,0
43,26,64,0.5659,-1.87,0.02325,0
44,26,64,0.5459,-2.55,0.02827,0
45,26,64,0.6453,-2.12,0.01831,0
46,26,64,0.7254,-1.59,0.0093,0
47,26,64,0.805,-1.15,0.00236,0
48,26,64,0.8139,-1.04,0.00236,0
49,26,64,0.7704,0.1,0.01248,0
50,26,15,0.6239,3.18,0.0,0
62,26,50,0.7324,0.18,0.02001,0
63,26,64,0.7515,-2.29,0.00545,0
0,27,64,0.8695,-0.03,0.00236,0
1,27,55,0.903,1.41,0.00095,0
4,27,36,0.4508,2.24,0.05087,18
5,27,64,0.3749,0.61,0.06287,18
6,27,61,0.5448,1.31,0.0403,18
7,27,53,0.7602,1.46,0.01248,0
8,27,49,0.8366,1.43,0.00768,0
9,27,40,0.8557,2.84,0.00768,0
12,27,19,0.7677,3.32,0.0,0
13,27,7,0.8249,4.4,0.0,0
24,27,6,0.2109,5.76,0.0,0
25,27,20,0.2259,3.65,0.0,0
26,27,31,0.2563,2.73,0.0,0
27,27,43,0.3983,2.99,0.06287,0
28,27,16,0.5954,4.37,0.0,0
39,27,34,0.3461,2.83,0.06287,17
40,27,64,0.2356,0.23,0.06287,17
41,27,64,0.3482,-0.32,0.05643,17
42,27,64,0.7004,0.41,0.02001,0
43,27,64,0.6996,-0.79,0.01417,0
44,27,64,0.6982,-1.73,0.01417,0
45,27,64,0.7949,-1.17,0.00545,0
46,27,64,0.8571,-0.28,0.00236,0
47,27,64,0.9036,0.64,0.00095,0
48,27,64,0.9034,0.53,0.00095,0
49,27,64,0.8977,0.88,0.00768,0
50,27,22,0.8432,3.85,0.0,0
62,27,23,0.728,2.85,0.0,0
63,27,61,0.8464,0.51,0.00768,0
0,28,17,0.9165,4.15,0.0,0
1,28,15,0.9275,4.46,0.0,0
4,28,30,0.3162,3.84,0.0,0
5,28,64,0.4067,1.99,0.05087,18
6,28,14,0.5134,5.45,0.0,0
23,28,5,0.3713,7.23,0.0,0
24,28,52,0.5189,4.01,0.0403,0
25,28,64,0.5799,1.79,0.03395,0
26,28,64,0.5922,1.33,0.03395,0
27,28,64,0.6716,1.54,0.02437,0
28,28,24,0.7852,4.32,0.0,0
39,28,39,0.1031,3.48,0.06287,17
40,28,64,0.2072,1.32,0.06287,17
41,28,64,0.4843,0.78,0.05087,17
42,28,64,0.7691,1.33,0.01248,0
43,28,64,0.8042,0.58,0.00768,0
44,28,64,0.8254,-0.05,0.00236,0
45,28,64,0.8873,0.59,0.00768,0
46,28,64,0.9168,1.29,0.00095,0
47,28,64,0.9332,1.93,0.00095,0
48,28,64,0.9354,2.03,0.00095,0
49,28,64,0.9168,1.4,0.00095,0
50,28,40,0.8991,3.35,0.00768,0
63,28,7,0.8753,5.13,0.0,0
3,29,4,0.1003,8.73,0.0,0
4,29,58,0.2132,4.43,0.06287,18
5,29,64,0.5203,3.0,0.0403,18
6,29,12,0.6179,6.36,0.0,0
14,29,1,0.0221,8.77,0.0,0
15,29,8,0.0469,7.34,0.0,0
20,29,4,0.0481,7.8,0.0,0
21,29,13,0.0599,7.84,0.0,0
22,29,15,0.2001,7.64,0.0,0
24,29,5,0.5502,8.8,0.0,0
25,29,61,0.7334,4.69,0.02001,0
26,29,50,0.8193,4.06,0.00768,0
27,29,55,0.845,4.47,0.00768,0
28,29,1,0.858,8.11,0.0,0
31,29,29,0.1406,5.03,0.0,0
32,29,32,0.1657,5.07,0.06287,0
37,29,4,0.0037,10.6,0.0,0
38,29,35,0.0918,5.28,0.06287,17
39,29,63,0.1087,2.86,0.06287,17
40,29,64,0.2197,1.57,0.06287,17
41,29,64,0.5817,1.45,0.03395,17
42,29,64,0.8341,2.36,0.00768,0
43,29,64,0.8666,1.96,0.00768,0
44,29,64,0.8831,1.53,0.00768,0
45,29,64,0.9213,2.15,0.00095,0
46,29,64,0.9298,2.33,0.00095,0
47,29,64,0.9462,3.06,0.00095,0
48,29,64,0.9436,3.01,0.00095,0
49,29,64,0.9317,2.45,0.00095,0
50,29,20,0.9497,5.63,0.0,0
3,30,42,0.221,5.39,0.06287,18
4,30,64,0.385,3.77,0.06287,18
5,30,64,0.7046,3.82,0.02001,0
6,30,36,0.7686,5.85,0.01248,0
14,30,41,0.1894,5.5,0.06287,23
15,30,64,0.2538,4.28,0.06287,23
16,30,55,0.1561,4.74,0.06287,23
17,30,44,0.1163,5.29,0.06287,23
18,30,8,0.0593,7.49,0.0,0
19,30,13,0.1365,8.23,0.0,0
20,30,44,0.187,5.64,0.06287,23
21,30,63,0.4,4.71,0.06287,23
22,30,8,0.4205,8.52,0.0,0
25,30,14,0.7108,7.19,0.0,0
28,30,6,0.2962,8.39,0.0,0
29,30,24,0.3397,6.72,0.0,0
30,30,37,0.2652,5.7,0.06287,0
31,30,63,0.369,4.4,0.06287,0
32,30,48,0.5867,5.32,0.03395,0
35,30,13,0.3676,7.72,0.0,0
36,30,52,0.3014,5.53,0.06287,17
37,30,60,0.2648,5.33,0.06287,17
38,30,64,0.2446,3.97,0.06287,17
39,30,64,0.3224,3.39,0.06287,17
40,30,64,0.5646,2.99,0.03395,17
41,30,64,0.7635,2.92,0.01248,0
42,30,64,0.892,3.72,0.00768,0
43,30,64,0.9239,4.21,0.00095,0
44,30,64,0.919,3.25,0.00095,0
45,30,64,0.9214,2.92,0.00095,0
46,30,64,0.9372,3.33,0.00095,0
47,30,64,0.9352,3.26,0.00095,0
48,30,64,0.9361,3.32,0.00095,0
49,30,64,0.9503,4.01,0.00095,0
50,30,27,0.9528,6.88,0.0,0
2,31,10,0.4155,9.18,0.0,0
3,31,63,0.4074,4.8,0.05087,18
4,31,64,0.5423,3.72,0.0403,18
5,31,64,0.807,4.59,0.00768,0
6,31,64,0.8313,4.75,0.00768,0
7,31,28,0.7008,7.1,0.0,0
13,31,27,0.3459,7.25,0.0,0
14,31,64,0.4112,4.93,0.05087,23
15,31,64,0.5778,4.75,0.03395,23
16,31,64,0.4874,4.79,0.05087,23
17,31,64,0.3686,4.73,0.06287,23
18,31,30,0.3366,7.56,0.0,0
19,31,56,0.263,6.51,0.06287,23
20,31,56,0.3932,6.38,0.06287,23
21,31,17,0.633,8.78,0.0,0
26,31,24,0.4587,7.83,0.0,0
27,31,42,0.4318,6.83,0.05087,0
28,31,52,0.5079,7.05,0.0403,0
29,31,43,0.5815,6.76,0.03395,0
30,31,64,0.5736,4.75,0.03395,0
31,31,61,0.7206,5.66,0.02001,0
32,31,16,0.8005,7.68,0.0,0
34,31,3,0.3743,10.19,0.0,0
35,31,28,0.3999,7.72,0.0,0
36,31,64,0.5713,5.01,0.03395,17
37,31,64,0.5706,4.98,0.03395,17
38,31,64,0.5569,4.57,0.03395,17
39,31,64,0.5449,3.69,0.0403,17
40,31,64,0.6967,3.55,0.02437,0
41,31,64,0.8736,4.57,0.00768,0
42,31,64,0.9327,5.32,0.00095,0
43,31,59,0.9427,6.54,0.00095,0
44,31,64,0.9195,4.24,0.00095,0
45,31,64,0.9097,3.33,0.00095,0
46,31,64,0.9293,3.7,0.00095,0
47,31,64,0.9261,3.49,0.00095,0
48,31,64,0.9231,3.3,0.00095,0
49,31,62,0.9586,5.19,0.00095,0
50,31,14,0.9588,8.17,0.0,0
2,32,12,0.4335,8.79,0.0,0
3,32,63,0.5969,5.01,0.03395,18
4,32,64,0.7268,3.91,0.02001,0
5,32,64,0.838,4.32,0.00768,0
6,32,64,0.8736,4.38,0.00768,0
7,32,36,0.8587,6.83,0.00768,0
13,32,34,0.5309,7.02,0.0403,0
14,32,64,0.6645,5.15,0.02437,0
15,32,64,0.7076,4.86,0.02001,0
16,32,64,0.6678,5.19,0.02437,0
17,32,64,0.5957,4.88,0.03395,23
18,32,47,0.5223,5.88,0.0403,23
19,32,61,0.467,5.44,0.05087,23
20,32,55,0.7005,6.55,0.02001,0
21,32,4,0.5917,12.11,0.0,0
26,32,55,0.543,6.37,0.0403,0
27,32,63,0.684,5.57,0.02437,0
28,32,46,0.7449,6.73,0.02001,0
29,32,32,0.5973,6.7,0.03395,0
30,32,61,0.7523,5.62,0.01248,0
31,32,34,0.8422,7.41,0.00768,0
32,32,4,0.7312,11.69,0.0,0
34,32,7,0.4434,9.78,0.0,0
35,32,34,0.5588,7.4,0.03395,0
36,32,59,0.6744,5.46,0.02437,0
37,32,64,0.7104,4.91,0.02001,0
38,32,64,0.7087,4.44,0.02001,0
39,32,64,0.7215,3.8,0.02001,0
40,32,64,0.8089,3.78,0.00768,0
41,32,64,0.9032,4.75,0.00095,0
42,32,64,0.9332,5.23,0.00095,0
43,32,59,0.9363,6.5,0.00095,0
44,32,64,0.9099,4.26,0.00095,0
45,32,64,0.8928,3.09,0.00768,0
46,32,64,0.9161,3.42,0.00095,0
47,32,64,0.9077,3.02,0.00095,0
48,32,64,0.9177,3.2,0.00095,0
49,32,61,0.9556,5.27,0.00095,0
50,32,9,0.9312,8.82,0.0,0
3,33,15,0.7225,7.32,0.0,0
4,33,44,0.8186,5.35,0.00768,0
5,33,64,0.8399,3.43,0.00768,0
6,33,45,0.9061,5.57,0.00095,0
14,33,43,0.6976,5.55,0.02437,0
15,33,64,0.6668,3.68,0.02437,0
16,33,64,0.5891,3.52,0.03395,27
17,33,64,0.6623,3.68,0.02437,0
18,33,64,0.7196,3.75,0.02001,0
19,33,61,0.7094,4.75,0.02001,0
26,33,21,0.6212,7.18,0.0,0
27,33,7,0.7682,8.02,0.0,0
29,33,26,0.6316,6.68,0.0,0
30,33,15,0.7699,7.2,0.0,0
35,33,1,0.2811,9.2,0.0,0
36,33,52,0.5963,5.13,0.03395,0
37,33,64,0.7534,3.88,0.01248,0
38,33,64,0.7844,3.52,0.01248,0
39,33,64,0.8205,3.28,0.00768,0
40,33,64,0.8793,3.64,0.00768,0
41,33,64,0.9186,4.28,0.00095,0
42,33,48,0.9358,5.53,0.00095,0
43,33,35,0.9324,6.23,0.00095,0
44,33,40,0.9115,5.46,0.00095,0
45,33,58,0.9145,4.4,0.00095,0
46,33,57,0.9283,4.35,0.00095,0
47,33,64,0.9222,3.48,0.00095,0
48,33,64,0.9256,3.16,0.00095,0
49,33,64,0.9444,4.29,0.00095,0
50,33,7,0.9248,7.77,0.0,0
4,34,5,0.7809,7.22,0.0,0
5,34,39,0.8477,5.42,0.00768,0
6,34,2,0.9154,8.17,0.0,0
14,34,5,0.6436,7.02,0.0,0
15,34,64,0.5205,3.3,0.0403,27
16,34,64,0.5919,2.22,0.03395,27
17,34,64,0.5933,1.31,0.03395,27
18,34,64,0.7972,2.38,0.01248,0
19,34,31,0.8374,5.07,0.0,0
35,34,11,0.4204,6.86,0.0,0
36,34,64,0.5804,3.05,0.03395,0
37,34,64,0.7786,2.69,0.01248,0
38,34,64,0.8171,2.32,0.00768,0
39,34,64,0.8717,2.64,0.00768,0
40,34,64,0.906,3.35,0.00095,0
41,34,31,0.9282,5.39,0.0,0
42,34,2,0.8873,10.46,0.0,0
43,34,2,0.7891,11.24,0.0,0
47,34,10,0.9268,7.47,0.0,0
48,34,19,0.9375,6.29,0.0,0
49,34,46,0.9266,4.72,0.00095,0
50,34,13,0.9232,6.81,0.0,0
7,35,7,0.2998,5.55,0.0,0
8,35,20,0.2036,4.01,0.0,0
9,35,31,0.1595,4.85,0.0,0
10,35,39,0.147,2.95,0.06287,27
11,35,34,0.1239,3.12,0.06287,27
12,35,31,0.1387,3.61,0.0,0
13,35,29,0.1512,3.86,0.0,0
14,35,37,0.1909,3.16,0.06287,27
15,35,64,0.3965,1.28,0.06287,27
16,35,64,0.6348,0.75,0.02961,0
17,35,64,0.7505,0.53,0.01248,0
18,35,64,0.8604,1.83,0.00768,0
19,35,13,0.9003,5.24,0.0,0
36,35,43,0.6684,3.45,0.02437,0
37,35,64,0.8094,1.84,0.00768,0
38,35,60,0.8744,2.55,0.00768,0
39,35,53,0.9076,3.26,0.00095,0
40,35,16,0.9307,5.52,0.0,0
49,35,11,0.7867,6.8,0.0,0
50,35,7,0.8495,7.31,0.0,0
7,36,40,0.5019,2.38,0.0403,27
8,36,64,0.4788,0.2,0.05087,27
9,36,64,0.4548,0.76,0.05087,27
10,36,64,0.3574,0.27,0.06287,27
11,36,64,0.3418,0.17,0.06287,27
12,36,64,0.35,-0.02,0.05643,27
13,36,64,0.3466,-0.48,0.05643,27
14,36,64,0.434,-0.47,0.03522,27
15,36,64,0.5659,-0.57,0.02325,0
16,36,64,0.7413,-0.46,0.0093,0
17,36,57,0.8538,1.02,0.00768,0
18,36,17,0.903,3.44,0.0,0
36,36,12,0.6424,4.38,0.0,0
37,36,37,0.808,2.64,0.00768,0
38,36,6,0.8872,5.12,0.0,0
49,36,7,0.2255,6.31,0.0,0
7,37,42,0.5316,0.93,0.0403,27
8,37,64,0.6882,-0.91,0.01417,0
9,37,64,0.679,-0.91,0.01417,0
10,37,64,0.645,-0.75,0.01831,0
11,37,64,0.6689,-0.87,0.01417,0
12,37,64,0.6574,-1.42,0.01417,0
13,37,64,0.6503,-2.19,0.01417,0
14,37,64,0.6792,-2.29,0.01417,0
15,37,64,0.6851,-2.47,0.01417,0
16,37,64,0.8161,-1.67,0.00236,0
17,37,25,0.9019,1.54,0.0,0
48,37,2,0.2762,6.8,0.0,0
49,37,43,0.4736,2.93,0.05087,0
7,38,20,0.5757,1.7,0.0,0
8,38,59,0.7664,-0.97,0.00545,0
9,38,64,0.6815,-2.83,0.01417,0
10,38,64,0.7394,-2.2,0.0093,0
11,38,64,0.7918,-2.1,0.00545,0
12,38,64,0.8135,-1.95,0.00236,0
13,38,64,0.84,-2.0,0.00236,0
14,38,64,0.8072,-3.22,0.00236,0
15,38,64,0.8392,-2.57,0.00236,0
16,38,64,0.8858,-2.14,0.00236,0
17,38,51,0.8808,-0.48,0.00236,0
18,38,1,0.6834,4.47,0.0,0
36,38,8,0.0768,2.34,0.0,0
37,38,27,0.1133,1.0,0.0,0
47,38,12,0.2764,4.07,0.0,0
2,39,9,0.2995,2.44,0.0,0
8,39,27,0.6838,-0.32,0.0,0
9,39,63,0.7252,-3.24,0.0093,0
10,39,64,0.7874,-3.7,0.00545,0
11,39,64,0.8378,-3.53,0.00236,0
12,39,30,0.889,-0.43,0.0,0
13,39,16,0.9053,1.22,0.0,0
14,39,53,0.8832,-1.75,0.00236,0
15,39,64,0.8859,-3.09,0.00236,0
16,39,64,0.9068,-2.93,8e-05,0
17,39,64,0.9008,-2.87,8e-05,0
18,39,35,0.7321,-0.63,0.0093,0
36,39,61,0.2562,-1.6,0.05643,0
37,39,64,0.3033,-2.83,0.05643,0
38,39,52,0.2467,-1.41,0.05643,0
39,39,5,0.0971,1.34,0.0,0
47,39,32,0.3512,-0.39,0.05643,0
48,39,54,0.3108,-0.7,0.05643,0
49,39,44,0.3195,-1.33,0.05643,0
50,39,24,0.2959,0.35,0.0,0
62,39,9,0.0667,1.97,0.0,0
2,40,22,0.4813,0.0,0.0,0
3,40,5,0.4697,2.51,0.0,0
7,40,3,0.237,0.93,0.0,0
8,40,35,0.3349,-1.99,0.05643,0
9,40,64,0.6751,-4.54,0.01417,0
10,40,64,0.8147,-5.12,0.00236,0
11,40,64,0.8722,-4.8,0.00236,0
12,40,43,0.8669,-2.51,0.00236,0
13,40,2,0.4573,1.44,0.0,0
14,40,44,0.673,-2.47,0.01417,0
15,40,64,0.8743,-3.8,0.00236,0
16,40,62,0.9084,-3.82,8e-05,0
17,40,64,0.9072,-4.37,8e-05,0
18,40,64,0.8418,-3.89,0.00236,0
19,40,38,0.5964,-0.49,0.02325,0
35,40,23,0.2518,-1.38,0.0,0
36,40,64,0.3881,-4.7,0.05643,0
37,40,64,0.5443,-4.9,0.02827,0
38,40,64,0.5532,-4.63,0.02325,0
39,40,33,0.4409,-1.83,0.03522,0
41,40,6,0.176,1.34,0.0,0
42,40,3,0.0072,2.96,0.0,0
43,40,1,0.0046,2.99,0.0,0
45,40,3,0.0856,1.38,0.0,0
46,40,18,0.196,-1.38,0.0,0
47,40,52,0.3765,-3.07,0.05643,0
48,40,64,0.6383,-4.04,0.01831,0
49,40,64,0.6592,-4.19,0.01417,0
50,40,28,0.6865,-1.52,0.0,0
60,40,4,0.0878,0.67,0.0,0
61,40,37,0.219,-2.15,0.05643,0
62,40,58,0.3429,-1.94,0.05643,0
1,41,54,0.5062,-2.53,0.02827,0
2,41,15,0.5053,-0.49,0.0,0
7,41,32,0.4695,-3.11,0.03522,0
8,41,64,0.5259,-6.26,0.02827,0
9,41,64,0.6688,-7.28,0.01417,0
10,41,64,0.8464,-6.56,0.00236,0
11,41,64,0.8779,-6.66,0.00236,0
12,41,64,0.8734,-6.44,0.00236,0
13,41,59,0.7315,-4.64,0.0093,0
14,41,64,0.7353,-5.78,0.0093,0
15,41,50,0.877,-3.15,0.00236,0
16,41,60,0.8908,-4.15,0.00236,0
17,41,64,0.8856,-6.32,0.00236,0
18,41,64,0.8713,-6.26,0.00236,0
19,41,64,0.7919,-5.7,0.00545,0
20,41,53,0.6276,-4.45,0.01831,0
21,41,32,0.5094,-4.19,0.02827,0
22,41,9,0.4055,-1.73,0.0,0
34,41,8,0.3591,-1.74,0.0,0
35,41,54,0.4249,-4.87,0.03522,0
36,41,64,0.5549,-6.93,0.02325,0
37,41,64,0.6289,-6.84,0.01831,0
38,41,64,0.6551,-6.64,0.01417,0
39,41,34,0.7292,-3.52,0.0093,0
40,41,15,0.4594,-0.31,0.0,0
41,41,64,0.5038,-4.72,0.02827,0
42,41,64,0.2098,-5.81,0.05643,0
43,41,58,0.3008,-4.99,0.05643,0
44,41,53,0.3616,-4.73,0.05643,0
45,41,62,0.4028,-5.12,0.03522,0
46,41,64,0.4947,-5.99,0.03522,0
47,41,64,0.6651,-5.19,0.01417,0
48,41,64,0.7784,-5.17,0.00545,0
49,41,64,0.8011,-5.51,0.00236,0
50,41,25,0.832,-2.91,0.0,0
59,41,6,0.2733,-0.91,0.0,0
60,41,51,0.3486,-4.06,0.05643,0
61,41,64,0.5135,-5.91,0.02827,0
62,41,36,0.6327,-3.34,0.01831,0
1,42,10,0.5037,1.93,0.0,0
7,42,40,0.5787,-5.0,0.02325,0
8,42,64,0.6945,-7.56,0.01417,0
9,42,64,0.793,-7.9,0.00545,0
10,42,64,0.8923,-7.17,0.00236,0
11,42,64,0.8934,-7.94,0.00236,0
12,42,64,0.8942,-8.38,0.00236,0
13,42,64,0.8581,-7.61,0.00236,0
14,42,64,0.8357,-7.25,0.00236,0
15,42,56,0.8745,-5.18,0.00236,0
16,42,64,0.8743,-5.91,0.00236,0
17,42,64,0.8541,-8.29,0.00236,0
18,42,64,0.8846,-7.91,0.00236,0
19,42,64,0.8694,-7.56,0.00236,0
20,42,64,0.7997,-7.79,0.00545,0
21,42,64,0.7337,-7.48,0.0093,0
22,42,32,0.708,-4.71,0.0093,0
34,42,32,0.53,-4.59,0.02827,0
35,42,64,0.6308,-7.45,0.01831,0
36,42,64,0.684,-8.41,0.01417,0
37,42,64,0.6664,-8.49,0.01417,0
38,42,64,0.7733,-7.47,0.00545,0
39,42,18,0.8008,-2.78,0.0,0
41,42,51,0.5537,-5.55,0.02325,0
42,42,64,0.482,-8.38,0.03522,0
43,42,64,0.6195,-8.1,0.01831,0
44,42,64,0.6475,-8.06,0.01831,0
45,42,64,0.656,-8.39,0.01417,0
46,42,64,0.7406,-7.57,0.0093,0
47,42,64,0.8167,-6.34,0.00236,0
48,42,64,0.8472,-6.5,0.00236,0
49,42,64,0.8725,-6.53,0.00236,0
50,42,57,0.8516,-5.04,0.00236,0
59,42,39,0.5141,-4.15,0.02827,0
60,42,64,0.6363,-6.61,0.01831,0
61,42,64,0.7578,-6.57,0.00545,0
62,42,50,0.7817,-4.97,0.00545,0
7,43,18,0.6274,-4.33,0.0,0
8,43,62,0.7761,-7.65,0.00545,0
9,43,64,0.8427,-8.89,0.00236,0
10,43,64,0.8833,-9.14,0.00236,0
11,43,64,0.9084,-9.04,8e-05,0
12,43,64,0.9173,-9.24,8e-05,0
13,43,64,0.9009,-9.37,8e-05,0
14,43,64,0.8886,-8.77,0.00236,0
15,43,49,0.9166,-6.1,8e-05,0
16,43,46,0.8329,-6.34,0.00236,0
17,43,64,0.8671,-9.09,0.00236,0
18,43,64,0.9006,-9.06,8e-05,0
19,43,64,0.9136,-8.36,8e-05,0
20,43,64,0.8942,-8.26,0.00236,0
21,43,64,0.847,-9.0,0.00236,0
22,43,45,0.8315,-6.66,0.00236,0
23,43,1,0.6717,-0.59,0.0,0
34,43,11,0.5844,-3.32,0.0,0
35,43,57,0.7502,-7.17,0.00545,0
36,43,64,0.7777,-8.85,0.00545,0
37,43,64,0.7467,-9.17,0.0093,0
38,43,64,0.8083,-8.99,0.00236,0
39,43,36,0.7961,-5.84,0.00545,0
40,43,10,0.2892,-3.76,0.0,0
41,43,61,0.4989,-7.82,0.03522,0
42,43,64,0.6717,-9.53,0.01417,0
43,43,64,0.7892,-9.05,0.00545,0
44,43,64,0.8114,-8.95,0.00236,0
45,43,64,0.8062,-9.5,0.00236,0
46,43,64,0.8434,-8.91,0.00236,0
47,43,64,0.8699,-8.16,0.00236,0
48,43,64,0.8811,-8.14,0.00236,0
49,43,64,0.893,-8.28,0.00236,0
50,43,43,0.9219,-5.75,8e-05,0
57,43,2,0.3398,1.25,0.0,0
58,43,6,0.3795,0.34,0.0,0
59,43,49,0.5818,-6.13,0.02325,0
60,43,64,0.7517,-8.12,0.00545,0
61,43,64,0.82,-8.37,0.00236,0
62,43,60,0.864,-6.85,0.00236,0
63,43,3,0.7534,0.38,0.0,0
0,44,50,0.5284,-7.82,0.02827,0
1,44,5,0.3977,-3.57,0.0,0
8,44,18,0.8078,-5.11,0.0,0
9,44,64,0.8503,-9.42,0.00236,0
10,44,64,0.871,-11.1,0.00236,0
11,44,64,0.9147,-10.47,8e-05,0
12,44,64,0.9261,-10.31,8e-05,0
13,44,64,0.9143,-10.94,8e-05,0
14,44,64,0.9157,-10.28,8e-05,0
15,44,64,0.9256,-9.01,8e-05,0
16,44,64,0.8595,-9.07,0.00236,0
17,44,64,0.9037,-8.91,8e-05,0
18,44,47,0.9407,-7.01,8e-05,0
19,44,18,0.9526,-5.19,0.0,0
20,44,24,0.9322,-5.62,0.0,0
21,44,49,0.9133,-7.44,8e-05,0
22,44,32,0.8919,-6.61,0.00236,0
23,44,6,0.7659,-2.38,0.0,0
26,44,10,0.3492,-3.74,0.0,0
27,44,18,0.3088,-4.92,0.0,0
35,44,28,0.7547,-5.69,0.0,0
36,44,64,0.7783,-9.29,0.00545,0
37,44,64,0.7772,-10.03,0.00545,0
38,44,64,0.8336,-10.15,0.00236,0
39,44,64,0.8351,-9.36,0.00236,0
40,44,62,0.6163,-8.94,0.01831,0
41,44,64,0.6148,-10.8,0.01831,0
42,44,64,0.7723,-10.77,0.00545,0
43,44,64,0.8459,-10.45,0.00236,0
44,44,64,0.886,-9.45,0.00236,0
45,44,60,0.9022,-8.23,8e-05,0
46,44,64,0.9035,-9.23,8e-05,0
47,44,64,0.8894,-10.15,0.00236,0
48,44,64,0.887,-10.55,0.00236,0
49,44,61,0.9213,-8.64,8e-05,0
50,44,5,0.9592,-3.17,0.0,0
59,44,23,0.6419,-5.34,0.0,0
60,44,41,0.8212,-7.08,0.00236,0
61,44,61,0.87,-8.71,0.00236,0
62,44,64,0.8888,-9.32,0.00236,0
63,44,59,0.7249,-8.3,0.0093,0
0,45,64,0.773,-11.43,0.00545,0
1,45,26,0.7467,-7.3,0.0,0
9,45,49,0.8122,-8.4,0.00236,0
10,45,64,0.8996,-10.54,0.00236,0
11,45,60,0.9402,-9.61,8e-05,0
12,45,62,0.9396,-10.18,8e-05,0
13,45,64,0.9251,-11.87,8e-05,0
14,45,64,0.9315,-11.42,8e-05,0
15,45,64,0.9371,-10.48,8e-05,0
16,45,64,0.9042,-10.39,8e-05,0
17,45,36,0.8794,-6.17,0.00236,0
18,45,10,0.7257,-0.64,0.0,0
26,45,58,0.5965,-8.79,0.02325,0
27,45,50,0.6541,-8.77,0.01417,0
35,45,6,0.2357,-5.01,0.0,0
36,45,64,0.6014,-10.41,0.01831,0
37,45,64,0.7619,-11.74,0.00545,0
38,45,64,0.8737,-10.88,0.00236,0
39,45,64,0.8685,-11.32,0.00236,0
40,45,64,0.784,-11.93,0.00545,0
41,45,64,0.7399,-12.7,0.0093,0
42,45,64,0.8303,-12.25,0.00236,0
43,45,64,0.8779,-11.91,0.00236,0
44,45,56,0.9208,-9.42,8e-05,0
45,45,2,0.8677,-4.04,0.0,0
46,45,33,0.9159,-7.09,8e-05,0
47,45,64,0.907,-10.79,8e-05,0
48,45,64,0.9178,-11.08,8e-05,0
49,45,29,0.952,-7.36,0.0,0
61,45,36,0.8174,-7.91,0.00236,0
