run,seed,way,share,n,size,speed,age,flesh,lineages,top_lineage,top_lineage_share,places,crossed,travel,on_rich
e051 stock 1 brain,10,plant / no tooth / stays,0.3202479338842975,155,28.0,0.249,454.0,0.10722100656455141,8,1054,0.6064516129032258,0:0.37 1:0.35 2:0.28,0.11612903225806452,3.82,
e051 stock 1 brain,10,flesh / no tooth / roams,0.1446280991735537,70,11.0,0.4,464.0,0.8884207982920748,3,1075,0.9142857142857143,0:0.51 1:0.33 2:0.16,0.5428571428571428,20.34,
e051 stock 1 brain,10,mixed / no tooth / stays,0.049586776859504134,24,31.0,0.267,393.0,0.48601452311129734,6,1054,0.5,0:0.33 1:0.12 2:0.54,0.16666666666666666,3.96,
e051 stock 1 brain,10,flesh / no tooth / stays,0.04132231404958678,20,11.0,0.382,398.0,0.8821511401722264,3,1075,0.9,0:0.60 1:0.30 2:0.10,0.4,5.5,
e051 stock 1 brain,10,mixed / no tooth / roams,0.0371900826446281,18,25.0,0.3335,518.0,0.5115367017320371,3,1004,0.3888888888888889,0:0.33 1:0.44 2:0.22,0.3888888888888889,13.469999999999999,
e051 stock 1 brain,10,plant / tooth / roams,0.006198347107438017,3,25.0,0.377,812.0,0.11814601635867919,1,1136,1.0,1:1.00,0.6666666666666666,11.52,
e051 stock 1 brain,10,mixed / tooth / stays,0.002066115702479339,1,25.0,0.377,666.0,0.3818243472363513,1,1136,1.0,1:1.00,1,6.02,
e051 stock 1 brain,10,plant / tooth / stays,0.002066115702479339,1,63.0,0.148,441.0,0.28192617734408143,1,1110,1.0,0:1.00,0,3.36,
e051 stock 1 brain,10,mixed / tooth / roams,0.002066115702479339,1,36.0,0.307,341.0,0.5874753667615502,1,1054,1.0,0:1.00,0,27.68,
e051 stock 1 brain,11,plant / no tooth / stays,0.24126984126984127,76,25.0,0.27649999999999997,452.5,0.11930877477416255,12,777,0.3157894736842105,0:0.49 1:0.24 2:0.28,0.07894736842105263,3.765,
e051 stock 1 brain,11,plant / no tooth / roams,0.19365079365079366,61,25.0,0.324,492.0,0.12078882497945768,13,777,0.26229508196721313,0:0.33 1:0.38 2:0.30,0.4918032786885246,14.0,
e051 stock 1 brain,11,flesh / no tooth / roams,0.1746031746031746,55,24.0,0.387,565.0,0.7889778615167216,5,787,0.5636363636363636,0:0.47 1:0.29 2:0.24,0.5454545454545454,23.51,
e051 stock 1 brain,11,mixed / no tooth / roams,0.15873015873015872,50,28.0,0.3735,553.0,0.521485717353952,11,787,0.5,0:0.40 1:0.30 2:0.30,0.6,18.195,
e051 stock 1 brain,11,mixed / no tooth / stays,0.13015873015873017,41,25.0,0.333,465.0,0.4762123649735693,9,525,0.2682926829268293,0:0.61 1:0.12 2:0.27,0.04878048780487805,3.26,
e051 stock 1 brain,11,flesh / no tooth / stays,0.09523809523809523,30,24.0,0.3045,459.0,0.8115026372574472,7,787,0.43333333333333335,0:0.63 1:0.13 2:0.23,0.16666666666666666,3.07,
e051 stock 1 brain,11,mixed / tooth / roams,0.0031746031746031746,1,64.0,0.111,631.0,0.34744560075685904,1,775,1.0,0:1.00,0,10.68,
e051 stock 1 brain,11,flesh / tooth / stays,0.0031746031746031746,1,36.0,0.205,399.0,0.8503024193548387,1,793,1.0,0:1.00,0,0.0,
e051 stock 1 brain,12,plant / no tooth / roams,0.4530776992936428,449,16.0,0.188,1209.0,0.1307901907356948,12,920,0.8151447661469933,0:0.44 1:0.31 2:0.25,0.38530066815144765,12.5,
e051 stock 1 brain,12,plant / no tooth / stays,0.41372351160444,410,16.0,0.188,696.5,0.09431831567039535,15,920,0.7951219512195122,0:0.46 1:0.29 2:0.25,0.13414634146341464,4.81,
e051 stock 1 brain,12,mixed / no tooth / roams,0.06256306760847628,62,16.0,0.20950000000000002,990.5,0.4488406854229038,7,920,0.6935483870967742,0:0.26 1:0.29 2:0.45,0.3064516129032258,12.684999999999999,
e051 stock 1 brain,12,mixed / no tooth / stays,0.05348133198789102,53,16.0,0.188,549.0,0.4433106575963719,8,920,0.7924528301886793,0:0.36 1:0.36 2:0.28,0.18867924528301888,4.03,
e051 stock 1 brain,12,flesh / no tooth / stays,0.010090817356205853,10,16.0,0.188,458.5,0.6979703790649014,2,920,0.9,0:0.40 1:0.20 2:0.40,0.3,3.93,
e051 stock 1 brain,12,flesh / no tooth / roams,0.004036326942482341,4,16.0,0.3685,1006.0,0.7426681433724742,2,920,0.75,0:0.25 1:0.25 2:0.50,0.25,19.86,
e051 stock 1 brain,12,plant / tooth / stays,0.0030272452068617556,3,16.0,0.125,579.0,0.1793189628241175,2,920,0.6666666666666666,0:0.33 1:0.67,0,4.37,
e051 stock 4,9,plant / no tooth / roams,0.6124401913875598,256,25.0,0.183,1248.5,0.04971835844813571,13,621,0.3203125,0:0.34 1:0.39 2:0.27,0.5390625,17.125,
e051 stock 4,9,plant / no tooth / stays,0.3229665071770335,135,25.0,0.182,573.0,0.04862535904800985,14,621,0.34074074074074073,0:0.56 1:0.26 2:0.19,0.14074074074074075,4.72,
e051 stock 4,9,mixed / no tooth / stays,0.03827751196172249,16,25.0,0.2125,700.5,0.41404794445229903,8,621,0.3125,0:0.69 1:0.25 2:0.06,0.1875,5.074999999999999,
e051 stock 4,9,mixed / no tooth / roams,0.02631578947368421,11,25.0,0.25,904.0,0.3771477055787315,4,621,0.5454545454545454,0:0.18 1:0.36 2:0.45,0.6363636363636364,17.69,
e051 stock 4,10,plant / no tooth / roams,0.5512295081967213,269,25.0,0.169,1216.0,0.05068434559452524,12,543,0.8066914498141264,0:0.41 1:0.28 2:0.31,0.4163568773234201,15.28,
e051 stock 4,10,plant / no tooth / stays,0.3975409836065574,194,25.0,0.167,577.0,0.03016811174422462,9,543,0.8195876288659794,0:0.47 1:0.30 2:0.23,0.13402061855670103,4.5,
e051 stock 4,10,mixed / no tooth / roams,0.02663934426229508,13,25.0,0.245,667.0,0.45792488860598346,4,543,0.6153846153846154,0:0.38 1:0.38 2:0.23,0.46153846153846156,14.39,
e051 stock 4,10,mixed / no tooth / stays,0.012295081967213115,6,25.0,0.2455,425.5,0.4471003097374181,1,543,1.0,0:0.33 1:0.33 2:0.33,0.3333333333333333,4.4399999999999995,
e051 stock 4,10,plant / tooth / stays,0.004098360655737705,2,62.5,0.1455,577.0,0.0010883084577114428,2,543,0.5,1:0.50 2:0.50,0,4.51,
e051 stock 4,10,flesh / no tooth / stays,0.004098360655737705,2,30.5,0.259,317.5,0.8749551212786506,1,543,1.0,0:1.00,0,4.145,
e051 stock 4,10,flesh / no tooth / roams,0.0020491803278688526,1,25.0,0.304,1263.0,0.6970537646340786,1,549,1.0,0:1.00,0,45.14,
e051 stock 4,10,plant / tooth / roams,0.0020491803278688526,1,36.0,0.192,1049.0,0.002808331383103206,1,549,1.0,2:1.00,1,52.5,
e051 stock 4,11,plant / no tooth / roams,0.4444444444444444,208,16.0,0.167,978.5,0.06938285650015882,20,663,0.2644230769230769,0:0.36 1:0.36 2:0.29,0.5096153846153846,14.530000000000001,
e051 stock 4,11,plant / no tooth / stays,0.3055555555555556,143,16.0,0.138,550.0,0.04346168509340449,18,663,0.34265734265734266,0:0.41 1:0.34 2:0.26,0.22377622377622378,4.65,
e051 stock 4,11,mixed / no tooth / roams,0.12393162393162394,58,16.0,0.312,681.5,0.5047693343686621,7,628,0.6206896551724138,0:0.43 1:0.38 2:0.19,0.5172413793103449,21.03,
e051 stock 4,11,flesh / no tooth / roams,0.06623931623931624,31,16.0,0.344,585.0,0.7736176840591865,5,628,0.4838709677419355,0:0.48 1:0.39 2:0.13,0.4838709677419355,21.29,
e051 stock 4,11,mixed / no tooth / stays,0.053418803418803416,25,16.0,0.267,456.0,0.5033112582781457,8,628,0.52,0:0.40 1:0.32 2:0.28,0.32,4.53,
e051 stock 4,11,flesh / no tooth / stays,0.00641025641025641,3,16.0,0.312,340.0,0.7648546144121365,2,628,0.6666666666666666,0:0.33 1:0.33 2:0.33,0,4.03,
e051 stock 4,12,plant / no tooth / roams,0.6984126984126984,308,28.0,0.161,1161.0,0.059427067929981064,1,101,1.0,0:0.38 1:0.33 2:0.29,0.4577922077922078,15.48,
e051 stock 4,12,plant / no tooth / stays,0.2766439909297052,122,28.0,0.161,567.0,0.04056055166304476,1,101,1.0,0:0.47 1:0.34 2:0.20,0.14754098360655737,4.745,
e051 stock 4,12,mixed / no tooth / stays,0.011337868480725623,5,28.0,0.161,668.0,0.384905068256708,1,101,1.0,1:0.40 2:0.60,0.4,4.96,
e051 stock 4,12,mixed / no tooth / roams,0.009070294784580499,4,36.5,0.3765,666.0,0.4136935195800397,1,101,1.0,1:0.25 2:0.75,0.25,12.29,
e051 stock 4,12,plant / tooth / stays,0.0022675736961451248,1,78.0,0.086,1312.0,0.05940477590871662,1,101,1.0,2:1.00,0,7.25,
e051 stock 4,12,plant / tooth / roams,0.0022675736961451248,1,45.0,0.119,919.0,0.006076020912816164,1,101,1.0,1:1.00,0,30.0,
e051 stock 4 brain,9,plant / no tooth / roams,0.44802867383512546,125,36.0,0.2,663.0,0.10527677185721676,13,277,0.192,0:0.34 1:0.37 2:0.29,0.568,17.61,
e051 stock 4 brain,9,mixed / no tooth / roams,0.2867383512544803,80,36.0,0.303,638.5,0.4747591395298948,8,259,0.3375,0:0.38 1:0.26 2:0.36,0.6375,25.235,
e051 stock 4 brain,9,plant / no tooth / stays,0.13978494623655913,39,36.0,0.192,482.0,0.09371884346959122,11,277,0.358974358974359,0:0.62 1:0.21 2:0.18,0.07692307692307693,3.72,
e051 stock 4 brain,9,flesh / no tooth / roams,0.053763440860215055,15,49.0,0.365,546.0,0.7522633744855968,4,259,0.8,0:0.33 1:0.33 2:0.33,0.6666666666666666,28.74,
e051 stock 4 brain,9,mixed / no tooth / stays,0.043010752688172046,12,42.5,0.1855,504.0,0.4476602862542809,6,277,0.4166666666666667,0:0.50 1:0.25 2:0.25,0.16666666666666666,4.4350000000000005,
e051 stock 4 brain,9,flesh / no tooth / stays,0.025089605734767026,7,36.0,0.297,424.0,0.7838628762541805,3,279,0.42857142857142855,0:0.71 1:0.14 2:0.14,0.42857142857142855,6.5,
e051 stock 4 brain,9,mixed / tooth / stays,0.0035842293906810036,1,64.0,0.065,549.0,0.3633315687312511,1,279,1.0,1:1.00,0,7.83,
e051 stock 4 brain,10,plant / no tooth / roams,0.573943661971831,163,34.0,0.223,885.0,0.056779164224101834,2,351,0.9754601226993865,0:0.36 1:0.39 2:0.26,0.4539877300613497,16.57,
e051 stock 4 brain,10,plant / no tooth / stays,0.22887323943661972,65,33.0,0.217,535.0,0.07342183690056894,1,351,1.0,0:0.63 1:0.22 2:0.15,0.15384615384615385,4.96,
e051 stock 4 brain,10,mixed / no tooth / roams,0.08450704225352113,24,34.0,0.375,773.5,0.5634936324392554,2,351,0.6666666666666666,0:0.46 1:0.33 2:0.21,0.5,33.115,
e051 stock 4 brain,10,flesh / no tooth / roams,0.07394366197183098,21,20.0,0.375,516.0,0.7827706898498363,2,385,0.7142857142857143,0:0.48 1:0.24 2:0.29,0.42857142857142855,24.74,
e051 stock 4 brain,10,mixed / no tooth / stays,0.03169014084507042,9,34.0,0.251,361.0,0.4994824016563147,2,351,0.8888888888888888,0:0.44 1:0.44 2:0.11,0.2222222222222222,4.07,
e051 stock 4 brain,10,flesh / no tooth / stays,0.007042253521126761,2,38.5,0.29100000000000004,540.0,0.7475574900856382,1,351,1.0,0:0.50 1:0.50,0,6.515000000000001,
e051 stock 4 brain,11,plant / no tooth / roams,0.41300813008130083,254,16.0,0.25,1031.5,0.11338078930705167,20,508,0.25984251968503935,0:0.37 1:0.33 2:0.29,0.4881889763779528,14.635,
e051 stock 4 brain,11,plant / no tooth / stays,0.34146341463414637,210,16.0,0.233,532.5,0.06033002111833039,21,508,0.26666666666666666,0:0.37 1:0.30 2:0.32,0.15714285714285714,4.48,
e051 stock 4 brain,11,mixed / no tooth / roams,0.14634146341463414,90,16.0,0.25,1185.0,0.44286593744387304,8,655,0.25555555555555554,0:0.44 1:0.31 2:0.24,0.5555555555555556,15.79,
e051 stock 4 brain,11,mixed / no tooth / stays,0.07154471544715447,44,16.0,0.25,479.0,0.4554930386499575,10,508,0.22727272727272727,0:0.36 1:0.25 2:0.39,0.25,5.105,
e051 stock 4 brain,11,flesh / no tooth / roams,0.014634146341463415,9,16.0,0.25,568.0,0.7988558774681676,5,508,0.3333333333333333,0:0.22 1:0.44 2:0.33,0.5555555555555556,13.16,
e051 stock 4 brain,11,flesh / no tooth / stays,0.013008130081300813,8,16.0,0.25,448.5,0.8091939701982904,3,508,0.375,0:0.25 1:0.62 2:0.12,0.125,3.16,
e051 stock 4 brain,12,plant / no tooth / roams,0.3469387755102041,136,25.0,0.202,793.5,0.0844372111743375,8,420,0.8235294117647058,0:0.33 1:0.31 2:0.36,0.4632352941176471,15.05,
e051 stock 4 brain,12,plant / no tooth / stays,0.24489795918367346,96,25.0,0.167,587.5,0.0846045257828637,6,420,0.7291666666666666,0:0.51 1:0.30 2:0.19,0.09375,4.13,
e051 stock 4 brain,12,mixed / no tooth / roams,0.1096938775510204,43,25.0,0.291,649.0,0.49765037593984957,5,420,0.5813953488372093,0:0.26 1:0.35 2:0.40,0.6046511627906976,17.55,
e051 stock 4 brain,12,plant / tooth / roams,0.07142857142857142,28,36.0,0.1575,831.0,0.1562705235305672,1,420,1.0,0:0.39 1:0.18 2:0.43,0.5714285714285714,14.39,
e051 stock 4 brain,12,plant / tooth / stays,0.05102040816326531,20,34.5,0.16649999999999998,598.5,0.11076050117033204,2,420,0.95,0:0.40 1:0.40 2:0.20,0.15,4.324999999999999,
e051 stock 4 brain,12,mixed / no tooth / stays,0.04336734693877551,17,25.0,0.228,746.0,0.5292496555179758,3,420,0.7647058823529411,0:0.35 1:0.41 2:0.24,0.11764705882352941,4.27,
e051 stock 4 brain,12,flesh / no tooth / stays,0.03571428571428571,14,25.0,0.229,451.0,0.7535417212885983,2,420,0.5714285714285714,0:0.21 1:0.57 2:0.21,0.2857142857142857,4.755,
e051 stock 4 brain,12,mixed / tooth / roams,0.02806122448979592,11,36.0,0.27,860.0,0.5092592592592593,1,420,1.0,0:0.45 1:0.27 2:0.27,0.5454545454545454,17.0,
e051 stock 4 brain,12,mixed / tooth / stays,0.025510204081632654,10,25.0,0.23299999999999998,554.0,0.483125095719277,1,420,1.0,0:0.50 1:0.40 2:0.10,0,5.265000000000001,
e051 stock 4 brain,12,flesh / no tooth / roams,0.02040816326530612,8,25.0,0.3285,687.0,0.7128519436631381,3,420,0.75,0:0.25 1:0.62 2:0.12,0.375,15.98,
e051 stock 4 brain,12,flesh / tooth / stays,0.015306122448979591,6,36.0,0.1845,447.0,0.8699851871162154,1,420,1.0,0:0.33 1:0.33 2:0.33,0,3.275,
e051 stock 4 brain,12,flesh / tooth / roams,0.007653061224489796,3,36.0,0.243,479.0,0.7791775612075114,2,420,0.6666666666666666,0:1.00,0.3333333333333333,18.18,
e054 control,9,plant / no tooth / stays,0.3055555555555556,231,25.0,0.239,487.0,0.1068589388056942,20,850,0.3116883116883117,0:0.48 1:0.29 2:0.23,0.16017316017316016,4.25,
e054 control,9,plant / no tooth / roams,0.20238095238095238,153,25.0,0.248,606.0,0.11803436646860445,18,325,0.21568627450980393,0:0.31 1:0.30 2:0.39,0.46405228758169936,11.78,
e054 control,9,mixed / tooth / roams,0.12566137566137567,95,36.0,0.268,581.0,0.5272796280482019,2,325,0.9894736842105263,0:0.36 1:0.29 2:0.35,0.5052631578947369,21.78,
e054 control,9,mixed / no tooth / roams,0.07804232804232804,59,36.0,0.058,690.0,0.45686994856723,11,325,0.6610169491525424,0:0.34 1:0.37 2:0.29,0.559322033898305,19.42,
e054 control,9,mixed / no tooth / stays,0.06349206349206349,48,25.0,0.21,418.5,0.4135717610899472,11,821,0.3125,0:0.52 1:0.33 2:0.15,0.16666666666666666,3.42,
e054 control,9,flesh / tooth / roams,0.05952380952380952,45,36.0,0.319,486.0,0.7792014856081708,1,325,1.0,0:0.42 1:0.36 2:0.22,0.4222222222222222,17.32,
e054 control,9,plant / tooth / roams,0.04497354497354497,34,36.0,0.23399999999999999,466.0,0.24482473544973543,2,325,0.8823529411764706,0:0.24 1:0.35 2:0.41,0.5588235294117647,17.5,
e054 control,9,mixed / tooth / stays,0.03306878306878307,25,36.0,0.243,398.0,0.46976175931582165,4,325,0.88,0:0.56 1:0.40 2:0.04,0.32,5.1,
e054 control,9,flesh / no tooth / roams,0.0291005291005291,22,36.0,0.0,510.0,0.7789248602139556,3,325,0.8636363636363636,0:0.41 1:0.36 2:0.23,0.5,13.75,
e054 control,9,plant / tooth / stays,0.02513227513227513,19,36.0,0.227,392.0,0.22356828193832598,5,325,0.42105263157894735,0:0.58 1:0.32 2:0.11,0.10526315789473684,4.92,
e054 control,9,flesh / tooth / stays,0.017195767195767195,13,36.0,0.294,435.0,0.7211017132942963,1,325,1.0,0:0.38 1:0.46 2:0.15,0.07692307692307693,5.41,
e054 control,9,flesh / no tooth / stays,0.015873015873015872,12,36.0,0.089,477.5,0.813192237229402,5,325,0.5833333333333334,0:0.42 1:0.42 2:0.17,0.16666666666666666,4.205,
e054 control,10,plant / no tooth / roams,0.46499678869621064,724,25.0,0.167,1904.5,0.11306492830589898,9,677,0.8218232044198895,0:0.35 1:0.33 2:0.32,0.39917127071823205,12.955,
e054 control,10,plant / no tooth / stays,0.4617854849068722,719,25.0,0.163,982.0,0.07865255951454798,10,677,0.7566063977746871,0:0.45 1:0.35 2:0.20,0.1502086230876217,4.78,
e054 control,10,mixed / no tooth / stays,0.04367373153500321,68,25.0,0.1685,587.0,0.4416273410593676,6,677,0.8088235294117647,0:0.60 1:0.29 2:0.10,0.07352941176470588,4.345000000000001,
e054 control,10,mixed / no tooth / roams,0.024405908798972382,38,25.0,0.174,1537.0,0.3746654412009005,3,677,0.8157894736842105,0:0.32 1:0.42 2:0.26,0.42105263157894735,13.825,
e054 control,10,flesh / no tooth / stays,0.0038535645472061657,6,25.0,0.1475,563.0,0.8694437522483649,2,677,0.8333333333333334,0:0.50 1:0.33 2:0.17,0,1.83,
e054 control,10,plant / tooth / stays,0.0006422607578676942,1,26.0,0.175,494.0,0.08917501192179303,1,677,1.0,1:1.00,0,6.75,
e054 control,10,mixed / tooth / stays,0.0006422607578676942,1,29.0,0.042,434.0,0.5573294629898403,1,677,1.0,0:1.00,0,3.48,
e054 control,11,plant / no tooth / roams,0.519281914893617,781,16.0,0.156,1424.0,0.11564664151793255,35,1876,0.21382842509603073,0:0.37 1:0.33 2:0.30,0.42509603072983354,14.27,
e054 control,11,plant / no tooth / stays,0.37632978723404253,566,16.0,0.125,633.5,0.07701523046763735,33,1876,0.23851590106007067,0:0.45 1:0.33 2:0.22,0.13957597173144876,4.81,
e054 control,11,mixed / no tooth / roams,0.059175531914893616,89,16.0,0.25,1145.0,0.4087986463620982,20,2139,0.2696629213483146,0:0.42 1:0.35 2:0.24,0.47191011235955055,16.84,
e054 control,11,mixed / no tooth / stays,0.0339095744680851,51,16.0,0.188,519.0,0.44455159112825454,14,2139,0.19607843137254902,0:0.55 1:0.25 2:0.20,0.13725490196078433,3.88,
e054 control,11,flesh / no tooth / stays,0.005984042553191489,9,16.0,0.219,385.0,0.7552238805970148,6,2139,0.2222222222222222,0:0.33 1:0.22 2:0.44,0.1111111111111111,1.77,
e054 control,11,flesh / no tooth / roams,0.003989361702127659,6,16.0,0.356,471.0,0.7277090017425432,5,2336,0.3333333333333333,0:0.33 1:0.33 2:0.33,0.3333333333333333,22.990000000000002,
e054 control,11,plant / tooth / stays,0.0006648936170212766,1,16.0,0.139,514.0,0.1181712514529252,1,2271,1.0,0:1.00,0,0.75,
e054 control,11,mixed / tooth / roams,0.0006648936170212766,1,16.0,0.412,359.0,0.5286343612334802,1,1876,1.0,1:1.00,1,9.5,
e054 control,12,plant / no tooth / roams,0.22397476340694006,142,36.0,0.177,554.0,0.15171513201799958,4,67,0.5,0:0.35 1:0.34 2:0.32,0.4507042253521127,15.695,
e054 control,12,mixed / no tooth / roams,0.1861198738170347,118,36.0,0.113,568.0,0.4735522496578695,3,67,0.5932203389830508,0:0.35 1:0.35 2:0.31,0.3898305084745763,16.79,
e054 control,12,mixed / tooth / roams,0.1498422712933754,95,36.0,0.255,579.0,0.4831554524361949,2,67,0.9894736842105263,0:0.35 1:0.34 2:0.32,0.3894736842105263,18.0,
e054 control,12,plant / no tooth / stays,0.11829652996845426,75,36.0,0.163,368.0,0.1598898771706904,4,1036,0.5066666666666667,0:0.40 1:0.36 2:0.24,0.14666666666666667,4.51,
e054 control,12,plant / tooth / roams,0.08990536277602523,57,36.0,0.241,514.0,0.22842949276625413,1,67,1.0,0:0.33 1:0.23 2:0.44,0.543859649122807,20.25,
e054 control,12,mixed / no tooth / stays,0.07255520504731862,46,36.0,0.2105,390.0,0.4812053980042118,3,1036,0.45652173913043476,0:0.52 1:0.28 2:0.20,0.13043478260869565,5.26,
e054 control,12,flesh / tooth / roams,0.056782334384858045,36,36.0,0.2705,519.5,0.7346126824150808,1,67,1.0,0:0.58 1:0.22 2:0.19,0.2777777777777778,15.435,
e054 control,12,mixed / tooth / stays,0.028391167192429023,18,36.0,0.2185,380.5,0.4570937342592347,2,67,0.9444444444444444,0:0.67 1:0.22 2:0.11,0.2222222222222222,4.75,
e054 control,12,flesh / no tooth / roams,0.025236593059936908,16,36.0,0.2425,546.5,0.7494233070840293,2,67,0.75,0:0.44 1:0.38 2:0.19,0.5625,14.34,
e054 control,12,plant / tooth / stays,0.02365930599369085,15,36.0,0.297,351.0,0.17624148003894838,1,67,1.0,0:0.33 1:0.27 2:0.40,0.13333333333333333,5.25,
e054 control,12,flesh / no tooth / stays,0.017350157728706624,11,36.0,0.0,386.0,0.7605375687232744,2,67,0.8181818181818182,0:0.45 1:0.27 2:0.27,0,5.0,
e054 control,12,flesh / tooth / stays,0.007886435331230283,5,36.0,0.28,314.0,0.8295488056620467,1,67,1.0,0:0.40 1:0.40 2:0.20,0.2,6.75,
e054 grain 64,9,plant / no tooth / stays,0.6296566837107378,862,25.0,0.18,932.5,0.09261378453574962,19,995,0.3689095127610209,0:0.01 2:0.99,0.009280742459396751,3.81,
e054 grain 64,9,plant / no tooth / roams,0.28049671292914535,384,25.0,0.183,1842.0,0.12863947682015803,18,995,0.4921875,0:0.04 2:0.96,0.0390625,11.495000000000001,
e054 grain 64,9,mixed / no tooth / stays,0.04090577063550037,56,24.0,0.18,601.5,0.4056026284633212,12,1037,0.26785714285714285,2:1.00,0,2.725,
e054 grain 64,9,mixed / no tooth / roams,0.018991964937910884,26,25.0,0.208,1587.0,0.39092280959318226,9,995,0.3076923076923077,2:1.00,0,10.855,
e054 grain 64,9,plant / tooth / stays,0.015339663988312637,21,25.0,0.146,844.0,0.11973564856809642,4,995,0.7142857142857143,2:1.00,0,2.66,
e054 grain 64,9,flesh / no tooth / stays,0.005843681519357195,8,16.0,0.188,504.5,0.7674165590850335,4,1210,0.375,2:1.00,0,3.365,
e054 grain 64,9,mixed / tooth / stays,0.004382761139517896,6,25.0,0.14400000000000002,990.5,0.4433950366372086,2,995,0.8333333333333334,0:0.17 2:0.83,0.16666666666666666,2.53,
e054 grain 64,9,plant / tooth / roams,0.0029218407596785976,4,25.0,0.16,1397.5,0.17132284334234799,2,995,0.75,0:0.25 2:0.75,0.25,9.375,
e054 grain 64,9,flesh / tooth / stays,0.0014609203798392988,2,26.0,0.20850000000000002,815.0,0.817964636641332,1,995,1.0,2:1.00,0,3.6050000000000004,
e054 grain 64,10,plant / no tooth / stays,0.5727040816326531,898,16.0,0.188,931.5,0.11707625133246372,36,537,0.21603563474387527,0:0.02 2:0.98,0.01893095768374165,4.03,
e054 grain 64,10,plant / no tooth / roams,0.30165816326530615,473,16.0,0.188,1734.0,0.13499430060250772,30,537,0.19238900634249473,0:0.03 2:0.97,0.035940803382663845,11.52,
e054 grain 64,10,mixed / no tooth / stays,0.061224489795918366,96,16.0,0.188,773.5,0.42404766055732607,16,537,0.3229166666666667,0:0.01 2:0.99,0.010416666666666666,4.01,
e054 grain 64,10,mixed / no tooth / roams,0.03826530612244898,60,16.0,0.2,1566.0,0.412225999787287,15,537,0.21666666666666667,0:0.05 2:0.95,0.05,11.34,
e054 grain 64,10,plant / tooth / stays,0.010841836734693877,17,16.0,0.167,886.0,0.10384615384615385,8,755,0.29411764705882354,0:0.06 2:0.94,0.058823529411764705,4.81,
e054 grain 64,10,plant / tooth / roams,0.006377551020408163,10,16.0,0.167,1032.0,0.16439271236537,3,755,0.7,0:0.10 2:0.90,0.1,12.559999999999999,
e054 grain 64,10,mixed / tooth / stays,0.004464285714285714,7,16.0,0.176,668.0,0.4282466609832339,4,755,0.2857142857142857,2:1.00,0,2.25,
e054 grain 64,10,flesh / no tooth / stays,0.002551020408163265,4,16.0,0.1565,403.5,0.7949111692574078,3,839,0.5,2:1.00,0,1.25,
e054 grain 64,10,mixed / tooth / roams,0.0006377551020408163,1,16.0,0.25,2658.0,0.449769331405357,1,794,1.0,2:1.00,0,27.06,
e054 grain 64,10,flesh / tooth / stays,0.0006377551020408163,1,16.0,0.281,779.0,0.7604528301886793,1,794,1.0,2:1.00,0,1.52,
e054 grain 64,10,flesh / no tooth / roams,0.0006377551020408163,1,16.0,0.219,320.0,0.7080941446613088,1,537,1.0,2:1.00,0,12.5,
e054 grain 64,11,plant / no tooth / roams,0.4166666666666667,395,16.0,0.25,773.0,0.1788663796145973,24,1278,0.3468354430379747,0:0.06 2:0.94,0.05569620253164557,23.82,
e054 grain 64,11,mixed / no tooth / roams,0.3027426160337553,287,16.0,0.25,1052.0,0.4593312144679708,17,1278,0.3519163763066202,0:0.04 2:0.96,0.04529616724738676,24.13,
e054 grain 64,11,plant / no tooth / stays,0.14767932489451477,140,16.0,0.20700000000000002,431.5,0.09649825573933707,18,1278,0.4642857142857143,2:1.00,0,3.0149999999999997,
e054 grain 64,11,mixed / no tooth / stays,0.07067510548523206,67,16.0,0.25,476.0,0.4338380513495721,13,1278,0.44776119402985076,2:1.00,0,5.01,
e054 grain 64,11,flesh / no tooth / roams,0.04535864978902954,43,16.0,0.281,466.0,0.744215938303342,12,1278,0.4186046511627907,0:0.05 2:0.95,0.046511627906976744,17.01,
e054 grain 64,11,flesh / no tooth / stays,0.016877637130801686,16,16.0,0.25,361.0,0.7628997692054071,6,1278,0.3125,2:1.00,0,3.69,
e054 grain 64,12,plant / no tooth / stays,0.49269717624148,506,16.0,0.2,664.0,0.13592546715073928,37,1559,0.1007905138339921,0:0.02 2:0.98,0.015810276679841896,3.54,
e054 grain 64,12,plant / no tooth / roams,0.21421616358325218,220,25.0,0.208,1472.0,0.2047102403563957,28,1557,0.15,0:0.04 2:0.96,0.045454545454545456,12.399999999999999,
e054 grain 64,12,mixed / no tooth / stays,0.13729308666017526,141,25.0,0.22,618.0,0.4537579957356077,23,1559,0.2127659574468085,0:0.01 2:0.99,0.014184397163120567,4.03,
e054 grain 64,12,mixed / no tooth / roams,0.11489776046738072,118,25.0,0.217,1437.5,0.4225325055103891,14,1543,0.16101694915254236,0:0.03 2:0.97,0.03389830508474576,12.79,
e054 grain 64,12,flesh / no tooth / stays,0.02629016553067186,27,25.0,0.22,432.0,0.7399282010370961,14,1543,0.18518518518518517,2:1.00,0,5.59,
e054 grain 64,12,flesh / no tooth / roams,0.011684518013631937,12,25.0,0.32799999999999996,430.0,0.7749075532507814,8,1557,0.16666666666666666,2:1.00,0,10.525,
e054 grain 64,12,plant / tooth / stays,0.0019474196689386564,2,25.0,0.10899999999999999,340.5,0.11327248116263404,2,1086,0.5,2:1.00,0,3.875,
e054 grain 64,12,plant / tooth / roams,0.0009737098344693282,1,25.0,0.173,409.0,0.08095061269959154,1,1438,1.0,2:1.00,0,9.09,
