step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,cells
60000,85569,44,429,321,28.46,29,6,0.982,29,28.46,0,13,0,16,0,0,13,0,16,0,0,1.00,0.457,0.030,16.412,24.588,0.000,0.000,0.000,25.27,47.25,0,0.750,6,4,9.3,0.208,1175,222222422222400002440002444444444444
60000,85574,31,424,417,16.54,20,6,0.827,20,16.54,0,10,0,10,0,0,10,0,10,0,0,1.00,0.605,0.000,12.311,26.397,0.000,0.000,0.000,25.97,88.75,0,0.983,5,5,13.5,0.755,2146,444444022444222204222200000000000000
60000,85578,44,417,366,11.79,12,6,0.983,28,27.52,0,14,0,14,0,0,1,0,11,0,0,1.00,0.085,0.000,8.239,29.112,3.343,1.917,1.427,9.52,12.50,0,1.000,8,8,13.4,0.991,58,000000000000400000400002444044004444
60000,85580,44,415,394,17.74,17,6,1.044,17,17.74,0,11,0,6,0,0,11,0,6,0,0,1.00,0.620,0.000,14.031,22.025,7.628,7.609,0.019,11.67,87.00,0,0.950,5,5,1.9,0.737,1947,222220222200220000400000440000444000
60000,85582,44,413,392,17.74,17,6,1.044,17,17.74,0,11,0,6,0,0,11,0,6,0,0,1.00,0.620,0.000,11.218,12.093,27.223,27.223,0.000,65.28,76.00,0,0.950,8,5,21.2,1.000,16,222220222200220000400000440000444000
60000,85586,31,410,410,9.31,11,6,0.847,11,9.31,0,5,0,6,0,0,5,0,6,0,0,1.00,0.537,0.715,6.094,17.386,0.001,0.000,0.001,62.19,77.50,0,1.000,5,5,17.4,0.856,1311,004444002044022200002000000000000000
60000,85588,31,410,323,25.77,31,7,0.831,31,25.77,0,17,0,14,0,0,17,0,14,0,0,1.00,0.660,0.032,8.079,25.040,0.124,0.000,0.124,14.02,32.25,0,0.788,5,5,34.0,0.975,190,4444444422244422222442222204022220000000000000000
60000,85592,31,400,315,25.77,31,7,0.831,31,25.77,0,17,0,14,0,0,17,0,14,0,0,1.00,0.660,0.000,3.230,21.472,-0.000,0.000,-0.000,19.06,54.00,0,0.788,1,2,23.2,0.785,335,4444444422244422222442222204022220000000000000000
60000,85596,44,395,314,25.18,24,6,1.049,25,26.23,0,12,0,13,0,0,12,0,12,0,0,1.00,0.477,0.000,18.522,21.012,32.540,28.546,3.993,4.07,20.25,1,0.797,8,8,13.4,1.000,70,222222422222400002400000444004440444
60000,85606,44,386,260,35.19,35,6,1.005,35,35.19,0,10,0,25,0,0,10,0,25,0,0,1.00,0.284,0.000,19.000,29.678,10.690,10.651,0.039,11.05,15.50,0,0.674,8,11,15.6,0.996,15,422222442222444042444444444444444444
60000,85607,44,386,268,24.98,25,7,0.999,42,41.96,0,5,0,37,0,0,5,0,20,0,0,1.00,0.200,1.366,20.148,27.003,7.247,3.765,3.482,6.33,8.25,0,0.800,8,8,14.4,1.000,40,4442220444224044000004400000444000044400004440000
60000,85611,31,378,378,9.31,11,6,0.847,11,9.31,0,5,0,6,0,0,5,0,6,0,0,1.00,0.537,1.351,11.948,18.194,0.059,0.000,0.059,34.12,68.75,0,1.000,5,5,12.5,0.817,2310,004444002044022200002000000000000000
60000,85614,31,377,377,9.25,11,6,0.841,11,9.25,0,4,0,7,0,0,4,0,7,0,0,1.00,0.432,0.296,12.740,19.005,0.000,0.000,0.000,29.57,60.50,0,1.000,4,6,20.8,0.381,757,004444000444022200002000000000000000
60000,85616,44,372,288,26.54,27,6,0.983,27,26.54,0,12,0,15,0,0,12,0,15,0,0,1.00,0.452,0.613,4.993,17.267,0.000,0.000,0.000,22.80,50.00,0,0.776,4,5,-2.9,0.583,2030,222222222220420000440000444444444444
60000,85620,44,362,244,35.19,35,6,1.005,35,35.19,0,10,0,25,0,0,10,0,25,0,0,1.00,0.284,0.000,1.225,17.492,7.019,5.641,1.378,3.25,5.75,0,0.674,8,8,12.4,1.000,247,422222442222444042444444444444444444
60000,85622,44,358,265,29.16,30,6,0.972,30,29.16,0,13,0,17,0,0,13,0,17,0,0,1.00,0.446,0.000,8.955,24.486,0.000,0.000,0.000,17.93,41.25,0,0.741,5,5,-2.0,0.915,1967,022222022222400022444402444444444444
60000,85624,60,355,348,15.93,17,7,0.937,19,17.81,0,11,0,8,0,0,9,0,8,0,0,1.00,0.565,0.024,2.628,15.446,0.365,0.000,0.365,2.80,26.75,0,1.000,8,8,37.8,1.000,73,0004444000244402222040222200000000000000000000000
60000,85628,31,351,277,24.93,30,7,0.831,31,25.77,0,17,0,14,0,0,16,0,14,0,0,1.00,0.642,0.398,12.189,24.312,0.333,0.000,0.333,15.40,51.75,1,0.801,2,2,21.5,0.960,642,4444444422244422222442220204022220000000000000000
60000,85633,44,347,264,27.52,28,6,0.983,28,27.52,0,14,0,14,0,0,14,0,14,0,0,1.00,0.509,0.000,16.888,28.196,0.000,0.000,0.000,26.77,45.75,0,0.763,3,5,3.0,0.267,1296,222222422222400022400002444044444444
60000,85642,31,333,333,13.43,16,7,0.839,17,14.27,0,7,0,10,0,0,7,0,9,0,0,1.00,0.521,0.000,2.610,15.294,0.068,0.000,0.068,9.26,54.25,1,1.000,2,2,12.8,0.969,850,0444444002040402220040222000000000000000000000000
60000,85643,44,333,260,26.23,25,6,1.049,25,26.23,0,12,0,13,0,0,12,0,13,0,0,1.00,0.458,0.000,11.690,9.064,4.984,4.247,0.737,1.27,1.50,0,0.781,8,8,16.0,1.000,3,222222422222400002400000444004444444
60000,85647,44,326,248,27.52,28,6,0.983,28,27.52,0,14,0,14,0,0,14,0,14,0,0,1.00,0.509,0.000,3.877,20.708,0.018,0.000,0.018,7.35,10.25,0,0.763,8,8,12.6,0.967,66,222222422222400022400002444044444444
60000,85650,44,320,244,27.52,28,6,0.983,28,27.52,0,14,0,14,0,0,14,0,14,0,0,1.00,0.509,2.505,21.472,29.479,0.000,0.000,0.000,19.90,45.25,0,0.763,4,5,-0.7,0.463,1910,222222422222400022400002444044444444
60000,85651,44,320,244,25.55,26,6,0.983,28,27.52,0,14,0,14,0,0,14,0,12,0,0,1.00,0.548,0.000,5.429,11.518,-0.000,0.000,-0.000,1.27,2.50,0,0.791,8,8,14.1,0.946,54,222222422222400022400002444044444400
60000,85653,31,314,277,20.54,24,7,0.856,24,20.54,0,11,0,13,0,0,11,0,13,0,0,1.00,0.535,0.000,4.545,17.137,1.129,1.129,0.000,3.48,26.50,0,0.883,5,5,31.8,1.000,48,4444444022244402222440222204000000000000000000000
60000,85655,31,313,246,25.77,31,7,0.831,31,25.77,0,17,0,14,0,0,17,0,14,0,0,1.00,0.660,2.001,23.124,41.101,0.151,0.151,0.000,18.22,43.75,0,0.788,5,5,36.5,1.000,80,4444444422244422222442222204022220000000000000000
60000,85661,44,306,256,22.36,23,6,0.972,30,29.16,0,13,0,17,0,0,6,0,17,0,0,1.00,0.268,0.000,3.228,12.034,-0.000,0.000,-0.000,20.19,26.25,0,0.846,5,5,-1.3,0.774,1783,000000000222400022444402444444444444
60000,85663,31,305,305,13.47,16,6,0.842,16,13.47,0,8,0,8,0,0,8,0,8,0,0,1.00,0.594,2.062,11.556,20.525,-0.000,0.000,-0.000,20.11,55.50,0,1.000,2,1,15.4,0.872,1039,444444022244022200022000000000000000
60000,85664,44,303,184,43.22,42,7,1.029,42,43.22,0,23,0,19,0,0,23,0,19,0,0,1.00,0.532,0.000,6.931,19.171,5.066,5.066,0.000,25.31,35.00,0,0.608,4,6,3.3,0.650,1228,2222222222222242002224400022444002244444424444444
60000,85667,60,301,285,17.81,19,7,0.937,19,17.81,0,11,0,8,0,0,11,0,8,0,0,1.00,0.618,0.036,19.074,27.943,0.023,0.000,0.023,9.25,50.50,0,0.948,8,8,39.0,0.983,186,0004444022244402222040222200000000000000000000000
60000,85668,31,300,300,15.33,18,7,0.852,18,15.33,0,9,0,9,0,0,9,0,9,0,0,1.00,0.587,0.000,12.697,17.164,0.164,0.000,0.164,4.80,7.75,0,1.000,8,8,19.0,0.562,76,0044444022244402220040222000000000000000000000000
60000,85672,44,298,240,24.54,25,6,0.982,29,28.46,0,13,0,16,0,0,9,0,16,0,0,1.00,0.367,0.000,13.020,17.279,0.560,0.560,-0.000,8.75,14.00,0,0.807,6,6,16.7,0.289,116,000022422222400002440002444444444444
60000,85678,44,281,174,41.32,40,7,1.033,40,41.32,0,25,0,15,0,0,25,0,15,0,0,1.00,0.605,0.000,4.854,10.000,0.036,0.000,0.036,1.35,1.75,0,0.622,8,8,14.1,0.962,39,2222222222222242022224400022440002244400224444444
60000,85682,44,274,205,28.46,29,6,0.982,29,28.46,0,13,0,16,0,0,13,0,16,0,0,1.00,0.457,0.000,5.192,11.533,-0.000,0.000,-0.000,18.75,19.00,0,0.750,6,7,21.6,0.077,78,222222422222400002440002444444444444
60000,85685,31,271,271,13.47,16,6,0.842,16,13.47,0,8,0,8,0,0,8,0,8,0,0,1.00,0.594,0.275,11.925,15.717,0.000,0.000,0.000,29.56,52.00,0,1.000,5,1,14.8,1.000,1068,444444022244022200022000000000000000
60000,85687,44,266,199,28.50,29,6,0.983,29,28.50,0,13,0,16,0,0,13,0,16,0,0,1.00,0.456,0.000,0.972,9.779,-0.000,0.000,-0.000,25.81,33.50,0,0.749,5,5,-2.4,1.000,2487,222222422222400002440002444444444444
60000,85690,44,265,205,26.54,27,6,0.983,27,26.54,0,12,0,15,0,0,12,0,15,0,0,1.00,0.452,0.000,12.881,15.963,0.067,0.000,0.067,2.02,31.75,0,0.776,5,5,-1.5,1.000,2384,222222222220420000440000444444444444
60000,85691,44,265,187,31.91,33,6,0.967,33,31.91,0,7,0,26,0,0,7,0,26,0,0,1.00,0.219,0.000,14.448,13.896,0.000,0.000,0.000,2.30,2.75,0,0.708,8,8,12.9,0.998,66,422222444422440044444044444444444444
60000,85693,31,260,204,25.77,31,7,0.831,31,25.77,0,17,0,14,0,0,17,0,14,0,0,1.00,0.660,0.172,12.482,20.158,0.177,0.000,0.177,4.07,9.75,0,0.788,2,2,25.1,0.996,422,4444444422244422222442222204022220000000000000000
60000,85694,44,258,211,22.36,23,6,0.972,30,29.16,0,13,0,17,0,0,10,0,13,0,0,1.00,0.447,0.000,1.043,13.007,0.013,0.000,0.013,8.50,30.25,0,0.846,4,5,0.9,0.480,1663,022222022222400000444400444400444400
60000,85699,44,250,190,27.52,28,6,0.983,28,27.52,0,14,0,14,0,0,14,0,14,0,0,1.00,0.509,0.000,8.519,19.589,2.967,1.411,1.556,6.93,9.25,0,0.763,8,8,12.6,1.000,50,222222422222400022400002444044444444
60000,85707,44,238,181,27.52,28,6,0.983,28,27.52,0,14,0,14,0,0,14,0,14,0,0,1.00,0.509,0.000,4.984,9.160,0.244,0.000,0.244,0.50,8.50,0,0.763,8,8,13.0,1.000,48,222222422222400022400002444044444444
60000,85709,31,234,230,16.54,20,6,0.827,20,16.54,0,10,0,10,0,0,10,0,10,0,0,1.00,0.605,0.091,15.029,23.461,-0.000,0.000,-0.000,12.04,43.50,0,0.983,4,5,18.1,0.303,1313,444444022444222204222200000000000000
60000,85710,60,233,220,17.81,19,7,0.937,19,17.81,0,11,0,8,0,0,11,0,8,0,0,1.00,0.618,0.000,14.212,20.387,0.000,0.000,0.000,5.46,42.75,0,0.948,8,8,39.4,0.936,193,0004444022244402222040222200000000000000000000000
60000,85716,31,223,171,27.00,33,7,0.818,33,27.00,0,16,0,17,0,0,16,0,17,0,0,1.00,0.593,0.000,7.038,15.598,0.065,0.000,0.065,3.02,4.00,0,0.770,2,5,26.2,0.981,395,4444444442444422222442222244222220000000000000000
60000,85717,31,222,222,14.27,17,7,0.839,17,14.27,0,7,0,10,0,0,7,0,10,0,0,1.00,0.491,2.502,5.091,12.513,0.000,0.000,0.000,24.19,38.00,0,1.000,5,5,14.0,0.998,940,0444444002044402220040222000000000000000000000000
60000,85718,44,222,166,28.46,29,6,0.982,29,28.46,0,13,0,16,0,0,13,0,16,0,0,1.00,0.457,1.824,14.940,20.712,0.000,0.000,0.000,14.55,29.25,0,0.750,6,3,10.3,0.138,1064,222222422222400002440002444444444444
60000,85721,44,217,160,29.16,30,6,0.972,30,29.16,0,13,0,17,0,0,13,0,17,0,0,1.00,0.446,0.000,4.134,8.837,0.028,0.000,0.028,16.80,20.50,0,0.741,5,5,1.8,0.681,1722,022222022222400022444402444444444444
60000,85723,44,214,163,27.52,28,6,0.983,28,27.52,0,14,0,14,0,0,14,0,14,0,0,1.00,0.509,1.788,6.704,12.361,0.000,0.000,0.000,21.48,27.50,0,0.763,5,8,6.9,1.000,1453,222222422222400022400002444044444444
60000,85725,44,211,142,35.19,35,6,1.005,35,35.19,0,10,0,25,0,0,10,0,25,0,0,1.00,0.284,0.000,13.175,12.726,5.303,3.974,1.330,3.50,3.50,0,0.674,8,8,14.4,0.996,42,422222442222444042444444444444444444
60000,85726,44,211,141,35.30,34,7,1.038,39,40.49,0,16,0,23,0,0,11,0,23,0,0,1.00,0.312,0.000,0.477,0.748,5.555,5.555,0.000,1.50,1.50,0,0.673,8,8,14.5,1.000,42,2222000422220044000224400002444000444444444444444
60000,85729,44,209,167,25.05,25,6,1.002,25,25.05,0,9,0,16,0,0,9,0,16,0,0,1.00,0.359,0.000,12.447,13.518,-0.000,0.000,-0.000,10.43,14.75,0,0.799,5,5,12.4,1.000,251,222222220004200004400004444444444444
60000,85730,31,209,164,25.77,31,7,0.831,31,25.77,0,17,0,14,0,0,17,0,14,0,0,1.00,0.660,0.000,5.503,9.053,-0.000,0.000,-0.000,6.27,11.75,0,0.788,5,2,30.6,0.999,150,4444444422244422222442222204022220000000000000000
60000,85732,31,207,207,13.47,16,6,0.842,16,13.47,0,8,0,8,0,0,8,0,8,0,0,1.00,0.594,0.216,13.248,13.854,0.000,0.000,0.000,23.02,38.50,0,1.000,5,5,28.8,0.963,1562,444444022244022200022000000000000000
60000,85733,44,207,206,14.28,15,7,0.952,19,18.09,0,8,0,11,0,0,4,0,11,0,0,1.00,0.280,0.000,5.014,1.132,16.883,4.375,12.509,5.00,5.00,0,1.000,8,8,16.5,1.000,678,0002000022000042000004000000440000044400004444000
60000,85734,44,206,164,25.05,25,6,1.002,25,25.05,0,9,0,16,0,0,9,0,16,0,0,1.00,0.359,0.000,1.960,4.664,-0.000,0.000,-0.000,4.61,5.50,0,0.799,5,5,12.0,1.000,79,222222220004200004400004444444444444
60000,85737,31,203,191,18.03,21,7,0.858,21,18.03,0,10,0,11,0,0,10,0,11,0,0,1.00,0.555,0.000,6.918,12.358,-0.000,0.000,-0.000,3.75,23.25,0,0.942,8,8,41.7,0.957,613,4444444022244402220040222200000000000000000000000
60000,85738,60,202,191,17.81,19,7,0.937,19,17.81,0,11,0,8,0,0,11,0,8,0,0,1.00,0.618,0.000,8.469,13.847,0.000,0.000,0.000,10.74,40.75,0,0.948,8,8,32.8,1.000,645,0004444022244402222040222200000000000000000000000
60000,85746,60,192,192,11.86,13,7,0.912,15,13.69,0,5,0,10,0,0,5,0,8,0,0,1.00,0.422,0.170,10.622,14.567,0.128,0.000,0.128,9.49,23.50,0,1.000,8,7,40.2,0.702,367,0000444000044402220440022000000000000000000000000
60000,85748,60,187,177,17.81,19,7,0.937,19,17.81,0,11,0,8,0,0,11,0,8,0,0,1.00,0.618,0.000,5.965,10.221,0.474,0.000,0.474,5.22,13.50,0,0.948,8,8,40.1,1.000,54,0004444022244402222040222200000000000000000000000
60000,85750,44,183,137,28.46,29,6,0.982,29,28.46,0,13,0,16,0,0,13,0,16,0,0,1.00,0.457,1.128,11.977,13.005,0.000,0.000,0.000,13.12,20.00,0,0.750,4,4,2.2,0.688,1667,222222422222400002440002444444444444
60000,85752,31,181,171,17.17,20,7,0.858,21,18.03,0,10,0,11,0,0,10,0,10,0,0,1.00,0.582,0.000,1.710,8.540,0.000,0.000,0.000,2.46,13.25,0,0.965,8,8,40.4,0.994,743,4444440022244402220040222200000000000000000000000
60000,85759,31,172,170,15.71,19,6,0.827,20,16.54,0,10,0,10,0,0,10,0,9,0,0,1.00,0.636,0.000,6.619,13.412,-0.000,0.000,-0.000,9.98,24.50,0,1.000,5,5,16.7,0.965,2013,044444022444222204222200000000000000
60000,85760,60,172,163,17.81,19,7,0.937,19,17.81,0,11,0,8,0,0,11,0,8,0,0,1.00,0.618,0.481,10.479,11.904,0.001,0.000,0.001,13.44,34.00,0,0.948,7,8,37.6,0.428,340,0004444022244402222040222200000000000000000000000
60000,85763,44,168,130,26.54,27,6,0.983,27,26.54,0,12,0,15,0,0,12,0,15,0,0,1.00,0.452,2.961,11.180,16.652,-0.000,0.000,-0.000,12.50,17.50,0,0.776,8,8,3.6,1.000,611,222222222220420000440000444444444444
60000,85764,31,168,150,6.65,8,7,0.831,31,25.77,0,17,0,14,0,0,6,0,2,0,0,1.00,0.902,0.000,2.945,13.251,2.512,0.000,2.512,6.27,7.75,0,1.000,5,5,32.0,0.956,427,4000000400000020000002000000022220000000000000000
60000,85765,60,168,168,14.34,15,7,0.956,15,14.34,0,1,0,14,0,0,1,0,14,0,0,1.00,0.070,0.000,1.132,3.911,0.227,0.227,0.000,0.35,2.00,0,1.000,7,7,40.7,0.605,342,0444444000444400004440002004000000000000000000000
60000,85770,44,156,111,31.30,31,6,1.010,31,31.30,0,14,0,17,0,0,14,0,17,0,0,1.00,0.447,0.000,9.267,11.449,6.077,5.791,0.286,2.61,3.25,0,0.715,8,8,12.6,0.975,59,222222422222440022440002444444444444
60000,85775,44,148,112,27.52,28,6,0.983,28,27.52,0,14,0,14,0,0,14,0,14,0,0,1.00,0.509,0.000,5.816,6.584,-0.000,0.000,-0.000,9.96,12.50,0,0.763,3,4,-1.4,0.326,1839,222222422222400022400002444044444444
60000,85776,31,148,145,16.54,20,6,0.827,20,16.54,0,10,0,10,0,0,10,0,10,0,0,1.00,0.605,0.000,6.511,8.313,0.000,0.000,0.000,13.25,28.25,0,0.983,5,5,20.1,0.976,1640,444444022444222204222200000000000000
60000,85777,31,147,143,16.70,19,6,0.879,19,16.70,0,15,0,4,0,0,15,0,4,0,0,1.00,0.898,0.006,4.494,7.042,0.000,0.000,0.000,19.08,36.75,0,0.979,5,5,22.8,0.681,1566,222244222244222200222000000000000000
60000,85779,31,143,112,25.77,31,7,0.831,31,25.77,0,17,0,14,0,0,17,0,14,0,0,1.00,0.660,3.449,10.099,13.584,0.000,0.000,0.000,12.07,22.00,0,0.788,5,5,37.2,0.981,251,4444444422244422222442222204022220000000000000000
60000,85780,44,142,134,14.06,15,7,0.937,24,22.49,0,16,0,8,0,0,12,0,3,0,0,1.00,0.854,0.000,4.942,8.918,0.320,0.000,0.320,13.44,34.00,0,1.000,8,8,15.2,1.000,715,0222220022220002200000200000040000004400000000000
60000,85782,31,133,108,24.01,29,7,0.828,29,24.01,0,3,0,26,0,0,3,0,26,0,0,1.00,0.125,0.000,0.142,2.530,-0.000,0.000,-0.000,0.00,0.00,0,0.816,2,2,26.4,0.984,376,4444444444444444444444222444000000400000000000000
60000,85784,44,132,94,31.30,31,6,1.010,31,31.30,0,14,0,17,0,0,14,0,17,0,0,1.00,0.447,1.002,8.836,13.768,2.358,0.744,1.613,3.04,3.50,0,0.715,8,8,12.4,0.943,38,222222422222440022440002444444444444
60000,85785,31,129,129,14.27,17,7,0.839,17,14.27,0,7,0,10,0,0,7,0,10,0,0,1.00,0.491,0.000,7.509,7.435,0.000,0.000,0.000,19.00,19.00,0,1.000,5,4,17.3,0.541,47,0444444002044402220040222000000000000000000000000
60000,85786,31,125,108,21.39,28,7,0.764,28,21.39,0,10,0,18,0,0,10,0,18,0,0,1.00,0.467,0.000,9.265,8.866,0.032,0.000,0.032,12.15,19.00,0,0.865,5,5,22.4,0.955,1755,4444444022244402224440222244000004400000040000000
60000,85788,60,123,123,13.69,15,7,0.912,15,13.69,0,5,0,10,0,0,5,0,10,0,0,1.00,0.365,0.000,7.044,7.879,0.000,0.000,0.000,4.14,5.50,0,1.000,8,7,40.8,1.000,69,0044444000044402220440022000000000000000000000000
60000,85790,60,120,113,17.81,19,7,0.937,19,17.81,0,11,0,8,0,0,11,0,8,0,0,1.00,0.618,0.638,6.399,7.381,-0.000,0.000,-0.000,8.00,22.25,0,0.948,8,8,39.9,0.976,173,0004444022244402222040222200000000000000000000000
60000,85793,60,113,113,13.69,15,7,0.912,15,13.69,0,5,0,10,0,0,5,0,10,0,0,1.00,0.365,0.271,7.006,6.367,0.040,0.000,0.040,9.66,13.25,0,1.000,7,7,40.1,0.279,631,0044444000044402220440022000000000000000000000000
60000,85794,44,107,81,27.52,28,6,0.983,28,27.52,0,14,0,14,0,0,14,0,14,0,0,1.00,0.509,1.276,7.128,7.659,0.000,0.000,0.000,12.80,15.25,0,0.763,4,3,0.1,0.423,1675,222222422222400022400002444044444444
60000,85795,44,106,85,24.53,29,6,0.846,36,30.46,0,14,0,22,0,0,12,0,17,0,0,1.00,0.489,0.000,1.522,2.755,0.000,0.000,0.000,0.00,0.00,0,0.808,6,6,16.5,0.272,116,000002004222444422444422444422444422
60000,85796,31,106,94,20.33,24,6,0.847,24,20.33,0,11,0,13,0,0,11,0,13,0,0,1.00,0.541,0.000,0.622,4.589,0.351,0.351,0.000,2.75,2.75,0,0.887,5,5,18.4,0.988,1962,444444422444222244222204200000000000
60000,85797,31,104,104,14.27,17,7,0.839,17,14.27,0,7,0,10,0,0,7,0,10,0,0,1.00,0.491,2.337,6.864,14.517,0.000,0.000,0.000,3.35,17.00,0,1.000,5,5,23.6,0.925,1712,0444444002044402220040222000000000000000000000000
60000,85799,44,97,92,17.75,17,6,1.044,17,17.75,0,8,0,9,0,0,8,0,9,0,0,1.00,0.451,0.293,6.072,3.455,0.375,0.375,-0.000,2.00,2.00,0,0.950,8,8,12.4,0.994,40,222222400022400000400000440000444400
60000,85800,44,93,72,26.54,27,6,0.983,27,26.54,0,12,0,15,0,0,12,0,15,0,0,1.00,0.452,0.000,1.491,2.368,0.000,0.000,0.000,2.02,9.75,0,0.776,8,8,0.5,1.000,934,222222222220420000440000444444444444
60000,85801,44,91,68,28.46,29,6,0.982,29,28.46,0,13,0,16,0,0,13,0,16,0,0,1.00,0.457,0.000,1.264,1.734,0.784,0.000,0.784,3.00,11.50,0,0.750,4,4,0.7,0.563,1593,222222422222400002440002444444444444
60000,85803,31,85,75,20.33,24,6,0.847,24,20.33,0,11,0,13,0,0,11,0,13,0,0,1.00,0.541,0.000,1.776,1.903,0.000,0.000,0.000,1.00,1.00,0,0.887,5,5,16.8,0.974,2160,444444422444222244222204200000000000
60000,85804,44,70,54,26.54,27,6,0.983,27,26.54,0,12,0,15,0,0,12,0,15,0,0,1.00,0.452,2.396,4.644,11.009,0.505,0.505,0.000,5.70,8.00,0,0.776,8,8,3.9,1.000,606,222222222220420000440000444444444444
60000,85805,31,70,70,15.11,18,7,0.840,18,15.11,0,8,0,10,0,0,8,0,10,0,0,1.00,0.529,2.181,4.760,8.123,-0.000,0.000,-0.000,11.47,13.50,0,1.000,5,5,24.9,0.930,1829,0044444002044402220440222200000000000000000000000
60000,85806,44,66,66,13.46,12,7,1.121,12,13.46,0,12,0,0,0,0,12,0,0,0,0,1.00,0.892,0.000,0.805,0.000,0.000,0.000,0.000,0.00,0.00,0,1.000,8,8,15.0,1.000,31,2222222000222200000020000000000000000000000000000
60000,85807,60,66,66,13.69,15,7,0.912,15,13.69,0,5,0,10,0,0,5,0,10,0,0,1.00,0.365,0.000,2.401,1.575,-0.000,0.000,-0.000,0.25,0.25,0,1.000,8,8,40.7,0.968,115,0044444000044402220440022000000000000000000000000
60000,85808,60,65,59,19.17,21,7,0.913,21,19.17,0,12,0,9,0,0,12,0,9,0,0,1.00,0.626,1.183,4.366,4.266,-0.000,0.000,-0.000,5.83,8.00,0,0.914,8,8,39.7,0.959,28,0002444022244402222440222204000000000000000000000
60000,85809,31,60,60,15.95,19,6,0.840,19,15.95,0,8,0,11,0,0,8,0,11,0,0,1.00,0.501,2.336,4.200,5.412,0.000,0.000,0.000,8.34,9.50,0,1.000,5,5,23.5,0.936,1684,444444022444022244022200000000000000
60000,85810,60,54,27,63.43,49,8,0.933,49,63.43,19,9,0,21,3,19,9,0,21,0,3,5.19,0.142,0.274,3.510,2.330,-0.000,0.000,-0.000,1.00,1.00,0,0.502,8,8,40.3,0.988,142,4444444400444444022244440222214401122114011111000111110001111000
60000,85811,31,54,54,14.27,17,7,0.839,17,14.27,0,7,0,10,0,0,7,0,10,0,0,1.00,0.491,0.000,1.436,0.958,0.000,0.000,0.000,3.25,4.25,0,1.000,5,5,24.2,0.840,1650,0444444002044402220040222000000000000000000000000
60000,85812,31,53,53,14.27,17,7,0.839,17,14.27,0,7,0,10,0,0,7,0,10,0,0,1.00,0.491,0.000,3.079,2.012,-0.000,0.000,-0.000,8.53,9.25,0,1.000,5,2,13.1,0.966,1627,0444444002044402220040222000000000000000000000000
60000,85813,31,51,51,14.19,17,6,0.835,17,14.19,0,9,0,8,0,0,9,0,8,0,0,1.00,0.634,1.805,3.366,6.088,1.909,1.909,-0.000,2.70,5.75,0,1.000,2,2,23.2,0.999,440,444444022244222200022000000000000000
60000,85814,44,51,38,27.52,28,6,0.983,28,27.52,0,14,0,14,0,0,14,0,14,0,0,1.00,0.509,0.865,3.344,2.484,0.000,0.000,0.000,4.60,6.00,0,0.763,4,4,-3.1,0.509,2135,222222422222400022400002444044444444
60000,85815,31,51,40,25.77,31,7,0.831,31,25.77,0,17,0,14,0,0,17,0,14,0,0,1.00,0.660,2.379,3.760,7.918,0.000,0.000,0.000,4.60,6.00,0,0.788,5,5,37.8,0.953,285,4444444422244422222442222204022220000000000000000
60000,85816,31,51,51,15.11,18,7,0.840,18,15.11,0,8,0,10,0,0,8,0,10,0,0,1.00,0.529,2.350,3.468,4.604,0.000,0.000,0.000,6.25,9.75,0,1.000,5,5,25.2,0.896,1697,0044444002044402220440222200000000000000000000000
60000,85817,31,45,45,13.47,16,6,0.842,16,13.47,0,8,0,8,0,0,8,0,8,0,0,1.00,0.594,2.522,2.880,3.687,0.000,0.000,0.000,0.00,0.00,0,1.000,8,8,46.6,1.000,56,444444022244022200022000000000000000
60000,85818,44,43,32,27.52,28,6,0.983,28,27.52,0,14,0,14,0,0,14,0,14,0,0,1.00,0.509,4.602,2.816,5.854,0.000,0.000,0.000,7.50,7.50,0,0.763,8,8,5.3,1.000,890,222222422222400022400002444044444444
60000,85819,44,40,29,28.46,29,6,0.982,29,28.46,0,13,0,16,0,0,13,0,16,0,0,1.00,0.457,1.110,2.610,2.116,-0.000,0.000,-0.000,3.04,3.50,0,0.750,5,5,-1.5,1.000,1423,222222422222400002440002444444444444
60000,85820,44,36,27,27.52,28,6,0.983,28,27.52,0,14,0,14,0,0,14,0,14,0,0,1.00,0.509,0.734,2.376,1.807,0.000,0.000,0.000,4.25,4.25,0,0.763,5,5,-3.0,0.661,2196,222222422222400022400002444044444444
60000,85821,31,36,36,14.27,17,7,0.839,17,14.27,0,7,0,10,0,0,7,0,10,0,0,1.00,0.491,0.000,1.379,0.449,-0.000,0.000,-0.000,5.75,5.75,0,1.000,5,5,23.0,0.914,1660,0444444002044402220040222000000000000000000000000
60000,85822,44,34,24,31.30,31,6,1.010,31,31.30,0,14,0,17,0,0,14,0,17,0,0,1.00,0.447,2.313,2.256,5.697,0.038,0.000,0.038,2.06,2.50,0,0.715,8,8,12.1,0.938,22,222222422222440022440002444444444444
60000,85823,44,33,19,44.42,43,7,1.033,43,44.42,0,25,0,18,0,0,25,0,18,0,0,1.00,0.563,4.138,2.242,4.686,-0.000,0.000,-0.000,3.75,3.75,0,0.600,5,5,-2.7,1.000,2309,2222222222222222222224222200440000444444444444444
