step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
450000,1477,1.470,0.045,11.39,149955,136568,1772,0,11576,17,965609.9,1.9,0.017,0.094,0.024,0.865,282,7.76,3.12,0.07,0.58,0.04,0.35,0.06,0.67,7.59,3.04,0.00,0.00,0.005,0.046,189,0.440,0.882,0.000,0.000,0.118,288146,287364,3,0.852,0.000,0.014,75684,0.077,0.402,0.003,95.99,90570,0,0.113,0.000,0.000,1337176,1.03,17.98,0.000,0.000,0.000,3,9,9,36,11457,0.044,67.45,0.0086,0.000,36,0.740,0.000,0.592,0.484,4.78,6.91,6.93,0.00,0.001,1.03,1.03,1.03
460000,1426,1.489,0.045,11.51,143246,130077,1650,0,11570,8,964404.4,0.9,0.021,0.095,0.024,0.861,294,7.80,3.18,0.15,1.33,0.01,0.30,0.01,0.23,7.63,2.99,0.00,0.00,0.002,0.036,178,0.491,0.882,0.000,0.000,0.118,292277,291470,3,0.860,0.000,0.004,58460,0.094,0.397,0.003,95.94,84019,0,0.115,0.000,0.000,1293506,1.06,17.68,0.000,0.000,0.000,3,9,9,47,11129,0.042,67.50,0.0089,0.020,18,0.734,0.000,0.585,0.514,4.83,6.93,6.74,0.00,0.000,1.05,1.07,1.07
470000,1439,1.504,0.046,11.27,143376,130152,1541,0,11670,23,966882.7,3.1,0.020,0.095,0.045,0.840,306,8.11,3.83,0.12,0.79,0.02,0.39,0.00,0.13,7.97,3.72,0.00,0.00,0.001,0.032,165,0.544,0.894,0.000,0.000,0.106,293356,292906,3,0.839,0.000,0.001,70884,0.084,0.397,0.003,96.35,76320,0,0.135,0.000,0.000,1329049,1.05,17.67,0.001,0.000,0.000,4,9,9,64,11675,0.045,67.09,0.0084,0.002,45,0.737,0.000,0.563,0.515,4.79,6.61,6.80,0.00,0.001,1.05,1.06,1.06
480000,1422,1.456,0.049,11.35,140461,127228,1566,0,11684,5,961560.9,1.0,0.022,0.116,0.042,0.821,314,7.90,3.80,0.19,1.92,0.03,0.34,0.01,0.24,7.67,3.53,0.00,0.00,0.005,0.065,199,0.480,0.883,0.000,0.000,0.117,292075,291633,3,0.884,0.000,0.004,32341,0.123,0.402,0.003,96.09,71560,0,0.193,0.000,0.000,1911499,1.08,17.79,0.000,0.000,0.000,3,9,10,48,11236,0.043,67.35,0.0088,0.025,15,0.780,0.000,0.575,0.523,4.85,6.80,6.85,0.00,0.000,1.08,1.09,1.08
490000,1486,1.456,0.046,11.28,142985,129457,1738,0,11726,9,961373.6,0.9,0.033,0.099,0.041,0.828,306,7.82,3.26,0.15,0.95,0.02,0.28,0.01,0.15,7.64,3.24,0.00,0.00,0.003,0.047,185,0.505,0.885,0.000,0.000,0.115,288924,288200,3,0.841,0.000,0.008,72601,0.117,0.399,0.003,95.93,77793,0,0.095,0.000,0.000,1396796,1.06,17.80,0.000,0.000,0.000,3,9,9,37,11620,0.044,67.51,0.0085,0.000,32,0.743,0.000,0.571,0.509,4.73,6.73,6.79,0.00,0.000,1.07,1.07,1.06
500000,1455,1.475,0.045,11.26,141489,128204,1658,0,11658,9,959807.4,2.3,0.037,0.104,0.049,0.810,297,7.87,3.67,0.17,1.06,0.01,0.18,0.02,0.27,7.67,3.63,0.00,0.00,0.002,0.040,195,0.480,0.893,0.000,0.000,0.107,284525,283949,3,0.863,0.000,0.005,95489,0.144,0.401,0.003,95.84,81017,0,0.258,0.000,0.000,1520372,1.07,17.72,0.000,0.000,0.000,3,9,10,51,11447,0.044,67.60,0.0086,0.040,1,0.760,0.000,0.585,0.507,4.74,6.77,6.89,0.00,0.000,1.07,1.09,1.07
510000,1464,1.458,0.046,11.72,137426,123397,1690,0,12330,20,951239.8,1.4,0.005,0.165,0.031,0.799,294,7.63,3.24,0.18,1.26,0.01,0.25,0.00,0.00,7.44,3.13,0.00,0.00,0.002,0.044,158,0.512,0.894,0.000,0.000,0.106,279150,278528,1,0.993,0.007,0.000,19776,0.031,0.402,0.003,95.03,81047,0,0.069,0.000,0.000,3250863,1.08,18.09,0.000,0.001,0.000,3,9,9,46,11166,0.043,68.41,0.0087,0.017,20,0.857,0.000,0.550,0.512,4.97,7.23,7.35,0.00,0.001,1.07,1.09,1.08
520000,1472,1.481,0.049,11.78,141113,126691,1754,0,12660,28,958079.6,4.8,0.006,0.177,0.036,0.781,281,7.71,3.52,0.14,1.18,0.02,0.33,0.00,0.10,7.55,3.23,0.00,0.00,0.001,0.031,190,0.398,0.905,0.000,0.000,0.095,278857,278270,1,0.917,0.083,0.001,9444,0.081,0.408,0.003,95.58,82003,0,0.171,0.000,0.000,3631366,1.05,18.31,0.000,0.000,0.000,4,9,10,46,11344,0.043,67.86,0.0086,0.012,6,0.866,0.000,0.540,0.498,4.98,7.41,7.45,0.00,0.001,1.04,1.05,1.05
530000,1448,1.469,0.046,11.91,142308,127585,1690,0,13057,18,954081.1,1.8,0.047,0.133,0.033,0.787,289,7.85,3.70,0.15,1.12,0.02,0.32,0.00,0.09,7.67,3.41,0.00,0.00,0.003,0.043,193,0.384,0.901,0.000,0.000,0.099,280287,279107,2,0.921,0.015,0.002,26655,0.090,0.401,0.003,95.01,84683,0,0.100,0.000,0.000,2553943,1.06,18.09,0.001,0.000,0.000,3,8,9,64,11364,0.043,68.42,0.0086,0.019,19,0.812,0.000,0.584,0.497,4.98,7.28,7.06,0.00,0.002,1.07,1.07,1.05
540000,1477,1.461,0.046,11.56,148159,133929,1796,0,12405,17,956638.6,3.3,0.065,0.114,0.022,0.799,287,7.56,3.30,0.07,0.55,0.05,0.59,0.01,0.25,7.42,3.30,0.00,0.00,0.006,0.063,191,0.308,0.877,0.000,0.000,0.123,283311,282351,1,0.929,0.071,0.004,45993,0.097,0.399,0.003,95.33,83182,0,0.194,0.000,0.000,2097521,1.04,18.60,0.000,0.000,0.000,4,8,9,39,11164,0.043,68.11,0.0087,0.035,8,0.810,0.000,0.620,0.481,4.83,7.25,7.13,0.00,0.001,1.04,1.03,1.04
550000,1436,1.432,0.043,11.65,153652,139543,1828,0,12322,21,953197.1,2.7,0.060,0.109,0.045,0.785,279,7.41,3.07,0.08,0.58,0.02,0.45,0.01,0.38,7.29,3.11,0.00,0.00,0.004,0.060,167,0.302,0.867,0.000,0.000,0.133,283823,282922,2,0.938,0.000,0.001,52553,0.111,0.405,0.003,95.05,86577,0,0.129,0.000,0.000,2096379,1.04,18.89,0.000,0.001,0.000,3,8,9,32,10644,0.041,68.39,0.0091,0.001,31,0.806,0.000,0.644,0.463,4.79,7.07,7.28,0.00,0.001,1.04,1.06,1.04
560000,1494,1.442,0.049,11.41,156808,141835,1972,0,12943,9,959519.9,1.0,0.064,0.092,0.054,0.790,286,7.72,3.35,0.19,1.68,0.02,0.36,0.01,0.13,7.50,3.16,0.00,0.00,0.003,0.047,190,0.312,0.867,0.001,0.000,0.133,301031,299977,2,0.871,0.047,0.003,51050,0.092,0.403,0.003,95.72,89967,0,0.107,0.000,0.000,1561522,1.08,18.56,0.000,0.000,0.000,4,8,9,47,11538,0.044,67.71,0.0086,0.000,40,0.802,0.000,0.655,0.482,4.84,7.09,7.06,0.00,0.000,1.08,1.10,1.08
570000,1433,1.484,0.048,11.68,147191,134358,1670,0,11224,17,958926.9,0.9,0.055,0.087,0.049,0.809,295,8.10,3.93,0.12,1.01,0.01,0.33,0.00,0.12,7.96,3.75,0.00,0.00,0.002,0.035,193,0.379,0.886,0.000,0.000,0.114,285287,284072,3,0.852,0.000,0.001,53255,0.124,0.399,0.003,95.75,81371,0,0.052,0.000,0.000,1096455,1.04,17.73,0.000,0.000,0.000,3,9,11,48,11613,0.044,67.69,0.0084,0.000,33,0.701,0.000,0.615,0.489,4.90,7.06,6.87,0.00,0.000,1.03,1.05,1.04
580000,1432,1.513,0.046,11.58,145480,133048,1791,0,10642,15,955159.2,3.9,0.042,0.074,0.041,0.843,286,7.85,3.56,0.08,0.56,0.01,0.20,0.02,0.35,7.74,3.51,0.00,0.00,0.003,0.047,174,0.434,0.885,0.000,0.000,0.115,284083,282542,3,0.846,0.006,0.003,55944,0.115,0.400,0.003,95.37,87041,0,0.261,0.000,0.000,865817,1.04,17.79,0.000,0.000,0.000,3,9,10,48,11243,0.043,68.07,0.0086,0.001,46,0.653,0.000,0.606,0.493,4.84,6.95,6.80,0.00,0.000,1.04,1.03,1.04
590000,1487,1.446,0.042,11.63,146293,133393,1722,1,11122,23,966153.9,3.6,0.060,0.064,0.048,0.828,297,7.84,3.29,0.14,1.28,0.02,0.27,0.01,0.20,7.67,3.16,0.00,0.00,0.004,0.059,182,0.517,0.874,0.000,0.000,0.126,291086,289880,3,0.833,0.003,0.002,43802,0.115,0.394,0.003,96.05,83139,26,0.158,1.000,0.000,760016,1.06,17.89,0.000,0.000,0.000,3,9,9,40,11661,0.044,67.38,0.0085,0.013,23,0.666,0.000,0.575,0.501,4.83,6.72,6.69,0.00,0.002,1.05,1.06,1.06
600000,1467,1.474,0.045,11.46,144278,131279,1632,0,11387,26,962871.9,4.5,0.054,0.069,0.038,0.838,303,8.00,3.54,0.16,0.92,0.00,0.13,0.01,0.14,7.83,3.48,0.00,0.00,0.001,0.037,185,0.442,0.888,0.000,0.000,0.112,292664,291519,3,0.847,0.018,0.004,67818,0.089,0.399,0.003,95.97,78963,0,0.171,0.000,0.000,899343,1.06,17.45,0.000,0.001,0.000,3,9,10,42,11732,0.045,67.47,0.0084,0.016,51,0.687,0.000,0.579,0.511,4.80,6.86,6.75,0.00,0.000,1.07,1.06,1.06
610000,1457,1.454,0.048,12.05,142426,129386,1727,1,11322,10,954168.1,1.9,0.048,0.100,0.050,0.802,297,7.66,3.49,0.14,1.08,0.02,0.33,0.02,0.39,7.49,3.34,0.00,0.00,0.004,0.057,176,0.443,0.876,0.000,0.000,0.124,284497,283211,2,0.921,0.000,0.003,67431,0.085,0.400,0.003,95.21,78137,24,0.185,1.000,0.000,1706746,1.06,17.99,0.000,0.000,0.000,3,9,9,42,11160,0.043,68.23,0.0087,0.036,17,0.762,0.000,0.575,0.504,4.81,7.07,6.93,0.00,0.000,1.05,1.05,1.06
620000,1521,1.442,0.051,11.90,139161,125877,1807,0,11413,21,947788.6,3.6,0.039,0.148,0.074,0.739,288,7.35,3.47,0.12,1.09,0.01,0.19,0.00,0.03,7.22,3.38,0.00,0.00,0.003,0.047,179,0.416,0.897,0.000,0.000,0.103,276392,275356,2,0.936,0.000,0.001,43681,0.058,0.412,0.003,94.38,81171,0,0.172,0.000,0.000,3107583,1.05,18.43,0.000,0.000,0.000,3,9,9,37,11183,0.043,69.06,0.0086,0.071,1,0.839,0.000,0.567,0.501,4.70,7.06,6.87,0.00,0.001,1.04,1.06,1.05
630000,1464,1.487,0.048,12.02,147530,134097,1787,0,11703,15,957601.0,1.5,0.048,0.110,0.069,0.773,270,7.64,3.32,0.12,1.15,0.02,0.40,0.00,0.00,7.50,3.28,0.00,0.00,0.002,0.043,191,0.368,0.889,0.000,0.000,0.111,280089,278285,2,0.852,0.118,0.000,12514,0.047,0.397,0.003,95.65,90054,0,0.098,0.000,0.000,2094880,1.05,18.16,0.000,0.001,0.000,3,8,9,35,11183,0.043,67.79,0.0087,0.011,26,0.792,0.000,0.576,0.478,4.78,7.02,6.78,0.00,0.001,1.05,1.07,1.06
640000,1449,1.453,0.045,11.74,147084,132263,1731,0,13105,11,960557.9,2.5,0.054,0.115,0.040,0.792,281,8.06,3.65,0.13,1.31,0.00,0.07,0.01,0.23,7.91,3.39,0.00,0.00,0.001,0.032,218,0.384,0.868,0.000,0.000,0.132,292438,291037,3,0.873,0.020,0.003,16522,0.053,0.398,0.003,96.05,90807,0,0.228,0.000,0.000,1922529,1.05,17.73,0.000,0.000,0.000,4,9,10,49,11677,0.045,67.39,0.0084,0.031,1,0.818,0.000,0.569,0.501,4.87,6.91,6.96,0.00,0.000,1.03,1.06,1.05
650000,1451,1.457,0.045,11.71,147076,131415,1780,0,13879,11,967487.7,1.8,0.059,0.095,0.053,0.793,275,7.77,3.82,0.11,0.74,0.02,0.32,0.00,0.00,7.63,3.82,0.00,0.00,0.004,0.055,214,0.397,0.868,0.000,0.000,0.132,294009,292647,3,0.834,0.000,0.000,51583,0.139,0.396,0.003,96.36,95077,0,0.161,0.000,0.000,1380944,1.05,18.10,0.000,0.001,0.000,3,9,10,39,11270,0.043,67.08,0.0087,0.025,19,0.786,0.000,0.569,0.503,4.66,6.64,6.59,0.00,0.001,1.04,1.06,1.06
660000,1497,1.465,0.044,12.05,144206,129071,1781,0,13308,12,964019.4,2.3,0.032,0.078,0.061,0.829,268,7.52,3.45,0.11,1.11,0.01,0.16,0.01,0.19,7.39,3.32,0.00,0.00,0.004,0.052,205,0.367,0.882,0.000,0.000,0.118,298136,296982,3,0.833,0.011,0.002,15897,0.074,0.394,0.003,96.40,98314,0,0.193,0.000,0.000,1179806,1.04,18.34,0.000,0.001,0.000,3,8,10,37,11262,0.043,67.04,0.0087,0.014,22,0.765,0.000,0.592,0.519,4.62,6.68,6.57,0.00,0.000,1.04,1.04,1.05
670000,1430,1.469,0.044,11.73,143750,128495,1847,0,13475,4,969122.4,0.2,0.037,0.077,0.066,0.819,274,7.87,3.25,0.13,0.89,0.05,0.64,0.01,0.30,7.68,2.93,0.00,0.00,0.006,0.066,195,0.311,0.862,0.000,0.000,0.138,310342,309204,3,0.861,0.000,0.001,22119,0.108,0.400,0.003,96.52,100710,0,0.059,0.000,0.000,1133170,1.05,18.05,0.000,0.000,0.000,4,8,11,46,11254,0.043,66.92,0.0088,0.012,21,0.774,0.000,0.618,0.539,4.81,6.90,6.83,0.00,0.001,1.04,1.06,1.05
680000,1328,1.502,0.045,11.52,137180,123810,1829,0,11643,9,961689.8,0.4,0.025,0.135,0.034,0.806,292,7.64,3.55,0.09,0.63,0.01,0.20,0.00,0.03,7.54,3.52,0.00,0.00,0.003,0.051,173,0.350,0.895,0.000,0.000,0.105,306479,305743,2,0.926,0.000,0.001,22594,0.095,0.407,0.003,95.53,101147,0,0.049,0.000,0.000,2453319,1.03,18.42,0.000,0.000,0.000,3,8,9,58,10151,0.039,67.91,0.0096,0.011,29,0.859,0.000,0.622,0.555,4.75,7.05,6.98,0.00,0.000,1.03,1.03,1.03
690000,1469,1.471,0.044,11.52,130047,115735,1948,0,12223,15,965472.1,1.5,0.015,0.085,0.079,0.822,322,7.69,3.74,0.19,1.45,0.03,0.52,0.00,0.05,7.47,3.55,0.00,0.05,0.005,0.060,215,0.371,0.863,0.000,0.000,0.137,316393,315088,3,0.865,0.000,0.001,18918,0.090,0.398,0.003,95.95,88081,0,0.097,0.000,0.000,1504959,1.08,18.22,0.000,0.000,0.001,3,9,11,38,11295,0.043,67.49,0.0088,0.001,37,0.820,0.000,0.685,0.591,4.68,7.09,6.76,0.00,0.001,1.08,1.08,1.08
700000,1454,1.471,0.045,11.58,140990,128859,1678,0,10468,10,958429.7,1.7,0.023,0.082,0.072,0.824,317,7.84,3.54,0.11,0.77,0.00,0.06,0.00,0.00,7.72,3.56,0.00,0.00,0.001,0.030,182,0.430,0.885,0.000,0.000,0.115,286394,285648,3,0.859,0.000,0.000,10247,0.067,0.398,0.003,95.87,79439,0,0.166,0.000,0.000,1267553,1.05,17.84,0.000,0.000,0.000,3,9,11,43,11399,0.043,67.56,0.0085,0.018,20,0.728,0.000,0.594,0.512,4.90,7.06,6.74,0.00,0.000,1.05,1.06,1.05
710000,1508,1.454,0.049,11.69,137975,125361,1718,0,10842,17,953227.3,2.2,0.008,0.123,0.057,0.813,328,7.43,3.24,0.08,0.64,0.03,0.31,0.00,0.03,7.32,3.27,0.00,0.00,0.004,0.046,172,0.462,0.885,0.000,0.000,0.115,278670,277394,2,0.908,0.039,0.001,8648,0.064,0.400,0.003,94.76,72033,0,0.129,0.000,0.000,2252184,1.04,18.23,0.000,0.001,0.000,3,9,9,30,11198,0.043,68.68,0.0086,0.018,18,0.795,0.000,0.601,0.509,4.81,7.08,6.97,0.00,0.000,1.03,1.05,1.04
720000,1406,1.488,0.049,11.76,138687,126785,1715,0,10289,16,942876.0,1.6,0.007,0.125,0.040,0.829,326,7.86,4.02,0.19,1.63,0.02,0.30,0.00,0.03,7.65,3.71,0.00,0.00,0.003,0.048,180,0.430,0.905,0.000,0.000,0.095,276949,275788,2,0.927,0.000,0.001,9986,0.055,0.398,0.003,93.93,74416,0,0.103,0.000,0.000,2279845,1.07,17.94,0.000,0.000,0.000,3,9,11,55,11049,0.042,69.51,0.0088,0.033,18,0.794,0.000,0.584,0.504,4.90,7.21,7.02,0.00,0.000,1.06,1.09,1.07
730000,1455,1.470,0.051,11.69,137194,124846,1764,0,10535,17,953911.6,2.7,0.007,0.128,0.034,0.832,322,7.89,3.72,0.19,1.52,0.01,0.29,0.00,0.13,7.68,3.46,0.00,0.00,0.002,0.039,192,0.502,0.898,0.000,0.000,0.102,279114,277846,2,0.914,0.000,0.001,9285,0.076,0.406,0.003,94.81,77609,0,0.161,0.000,0.000,2413951,1.07,17.71,0.000,0.000,0.000,3,9,9,54,11481,0.044,68.63,0.0085,0.033,1,0.806,0.000,0.605,0.513,4.94,7.17,7.07,0.00,0.001,1.06,1.07,1.07
740000,1507,1.503,0.046,11.39,143206,130404,1680,0,11070,12,962510.3,1.9,0.006,0.120,0.032,0.843,324,7.57,3.33,0.06,0.40,0.01,0.12,0.00,0.00,7.50,3.36,0.00,0.00,0.002,0.032,178,0.482,0.886,0.000,0.000,0.114,282552,281897,2,0.914,0.000,0.000,6842,0.046,0.397,0.003,95.96,74658,0,0.160,0.000,0.000,2037087,1.03,18.14,0.000,0.000,0.000,3,9,9,35,11406,0.044,67.48,0.0085,0.000,44,0.795,0.000,0.589,0.498,4.65,6.78,6.58,0.00,0.000,1.04,1.04,1.03
750000,1385,1.500,0.048,11.40,138460,126569,1722,1,10290,25,957941.6,1.9,0.004,0.127,0.039,0.831,334,7.98,3.86,0.23,1.44,0.04,0.69,0.02,0.67,7.68,3.42,0.00,0.08,0.005,0.050,183,0.476,0.897,0.000,0.000,0.103,280961,280225,2,0.908,0.000,0.001,12693,0.040,0.411,0.003,95.45,72273,5,0.078,1.000,0.000,2172865,1.09,17.66,0.000,0.001,0.001,3,9,10,54,11047,0.042,67.98,0.0090,0.034,29,0.802,0.000,0.586,0.512,4.95,7.15,7.14,0.01,0.002,1.11,1.11,1.08
760000,1419,1.469,0.047,11.35,133582,121160,1778,0,10610,32,945194.6,1.5,0.002,0.140,0.041,0.817,365,7.88,3.84,0.19,1.74,0.01,0.19,0.00,0.09,7.67,3.46,0.00,0.00,0.002,0.037,153,0.512,0.897,0.000,0.000,0.103,277689,276967,2,0.928,0.000,0.002,18385,0.031,0.406,0.003,94.08,67376,0,0.046,0.000,0.000,2666750,1.07,17.84,0.000,0.000,0.000,3,9,9,54,11184,0.043,69.36,0.0087,0.039,18,0.813,0.000,0.573,0.523,4.85,7.00,7.05,0.00,0.000,1.06,1.07,1.08
770000,1484,1.467,0.050,11.00,140489,126590,1689,0,12145,16,953756.9,3.0,0.002,0.130,0.050,0.817,353,7.74,3.48,0.14,1.53,0.01,0.12,0.00,0.09,7.58,3.29,0.00,0.00,0.003,0.040,144,0.549,0.889,0.000,0.000,0.111,284201,283774,2,0.893,0.000,0.003,17601,0.081,0.407,0.003,95.15,70643,0,0.189,0.000,0.000,2385097,1.06,18.03,0.000,0.000,0.000,3,9,9,43,11486,0.044,68.29,0.0085,0.005,20,0.802,0.000,0.540,0.510,4.81,6.97,6.90,0.00,0.000,1.05,1.06,1.06
780000,1454,1.478,0.047,11.20,148242,134689,1665,3,11915,34,966968.6,4.0,0.003,0.118,0.062,0.817,347,7.88,3.35,0.11,1.02,0.01,0.32,0.00,0.00,7.75,3.32,0.00,0.00,0.003,0.052,148,0.545,0.891,0.000,0.000,0.109,288919,288270,2,0.937,0.000,0.000,13929,0.077,0.400,0.003,96.43,67814,15,0.118,1.000,0.000,2129208,1.05,17.96,0.000,0.001,0.000,4,9,9,37,11457,0.044,67.01,0.0086,0.009,22,0.791,0.000,0.494,0.492,4.89,6.96,7.00,0.00,0.001,1.06,1.06,1.05
790000,1354,1.494,0.045,11.37,141164,127869,1540,1,11854,26,960802.2,2.8,0.014,0.100,0.046,0.840,360,8.29,3.74,0.14,0.87,0.01,0.27,0.00,0.00,8.14,3.71,0.00,0.00,0.003,0.043,164,0.555,0.908,0.000,0.000,0.092,289984,288822,3,0.943,0.000,0.000,13432,0.100,0.407,0.003,95.58,69782,87,0.108,0.000,0.000,1550329,1.05,17.25,0.000,0.001,0.000,4,9,10,46,11229,0.043,67.85,0.0087,0.038,12,0.746,0.000,0.559,0.517,5.10,7.29,7.15,0.00,0.001,1.05,1.06,1.05
800000,1407,1.505,0.046,11.29,135945,122744,1720,0,11428,10,957477.6,1.5,0.004,0.142,0.030,0.825,357,7.94,3.33,0.12,0.76,0.02,0.22,0.00,0.00,7.80,3.32,0.00,0.00,0.005,0.062,160,0.523,0.896,0.000,0.000,0.104,286479,286043,2,0.908,0.000,0.000,9213,0.070,0.405,0.003,95.15,71630,0,0.145,0.000,0.000,2602414,1.05,17.72,0.000,0.000,0.000,3,9,9,39,11171,0.043,68.29,0.0087,0.011,20,0.827,0.000,0.570,0.530,4.88,6.98,6.96,0.00,0.001,1.04,1.05,1.05
810000,1473,1.486,0.048,11.27,142142,128943,1622,1,11510,24,957997.1,2.9,0.002,0.114,0.047,0.836,342,7.72,3.61,0.11,0.70,0.04,0.75,0.00,0.00,7.58,3.51,0.00,0.00,0.004,0.053,207,0.396,0.885,0.000,0.000,0.115,288593,288186,2,0.835,0.083,0.000,8301,0.071,0.402,0.003,95.71,77997,12,0.122,1.000,0.000,1843113,1.04,18.19,0.000,0.000,0.000,3,9,9,45,11373,0.043,67.73,0.0086,0.022,34,0.783,0.000,0.588,0.512,4.67,6.65,6.72,0.00,0.001,1.05,1.05,1.04
820000,1353,1.531,0.048,11.82,145306,131653,1680,0,12093,13,960732.3,1.1,0.002,0.095,0.051,0.852,359,8.51,3.91,0.20,1.67,0.01,0.17,0.00,0.11,8.31,3.65,0.00,0.00,0.001,0.021,172,0.439,0.876,0.000,0.000,0.124,288043,287208,3,0.951,0.000,0.001,19929,0.117,0.405,0.003,95.83,79893,0,0.087,0.000,0.000,1452803,1.07,17.45,0.000,0.000,0.000,4,9,11,46,11517,0.044,67.61,0.0085,0.029,18,0.730,0.000,0.606,0.500,5.12,7.34,7.24,0.00,0.000,1.08,1.07,1.08
830000,1449,1.468,0.049,11.40,137283,123789,1742,0,11656,3,954613.7,0.6,0.003,0.136,0.047,0.814,370,7.89,3.54,0.19,1.23,0.01,0.12,0.00,0.00,7.69,3.42,0.00,0.00,0.001,0.032,172,0.324,0.892,0.000,0.000,0.108,286418,285873,2,0.926,0.000,0.000,10279,0.082,0.402,0.003,95.29,77498,0,0.187,0.000,0.000,2437757,1.08,18.33,0.000,0.000,0.000,3,8,11,56,11432,0.044,68.15,0.0086,0.026,21,0.800,0.000,0.599,0.525,4.94,7.14,7.13,0.00,0.001,1.08,1.07,1.08
840000,1524,1.431,0.048,11.21,147668,133933,1651,0,12009,28,968084.8,4.8,0.010,0.111,0.070,0.808,355,7.70,3.63,0.18,1.29,0.04,0.56,0.00,0.00,7.48,3.27,0.00,0.00,0.006,0.065,183,0.247,0.884,0.001,0.000,0.115,286681,285966,2,0.896,0.000,0.000,13590,0.065,0.398,0.003,96.83,80293,0,0.172,0.000,0.000,1947093,1.06,18.87,0.000,0.001,0.000,4,8,11,42,11729,0.045,66.61,0.0085,0.004,33,0.770,0.000,0.527,0.490,4.86,6.92,7.00,0.00,0.002,1.06,1.08,1.06
850000,1461,1.479,0.046,11.30,143631,130419,1683,0,11592,28,960698.4,4.2,0.011,0.114,0.072,0.803,354,8.00,3.50,0.18,1.16,0.02,0.29,0.00,0.00,7.81,3.41,0.00,0.00,0.001,0.023,167,0.371,0.887,0.000,0.000,0.113,282478,282038,2,0.920,0.000,0.000,11481,0.111,0.398,0.003,96.27,80703,0,0.151,0.000,0.000,1991581,1.07,17.92,0.000,0.000,0.000,4,9,11,41,11695,0.045,67.17,0.0084,0.010,26,0.772,0.000,0.508,0.496,4.92,6.88,7.20,0.00,0.001,1.09,1.08,1.07
860000,1468,1.454,0.047,11.48,144815,131059,1676,1,12072,35,960792.2,5.1,0.010,0.095,0.084,0.811,362,7.86,3.40,0.12,1.02,0.00,0.08,0.00,0.05,7.74,3.39,0.00,0.00,0.002,0.046,190,0.335,0.897,0.000,0.000,0.103,285914,285249,2,0.940,0.000,0.002,10220,0.082,0.397,0.003,96.15,78537,74,0.145,0.000,0.000,1448037,1.05,18.06,0.000,0.000,0.000,4,9,11,36,11544,0.044,67.29,0.0085,0.020,24,0.730,0.000,0.544,0.498,4.93,6.75,7.33,0.00,0.000,1.03,1.06,1.05
870000,1483,1.452,0.045,11.23,146466,132343,1662,0,12446,8,962242.1,1.1,0.010,0.088,0.081,0.820,357,7.99,3.95,0.16,1.35,0.01,0.22,0.00,0.05,7.81,3.79,0.00,0.00,0.003,0.046,197,0.293,0.885,0.000,0.000,0.115,285359,283990,2,0.910,0.000,0.001,19052,0.046,0.401,0.003,96.39,79017,0,0.132,0.000,0.000,1347728,1.06,18.10,0.000,0.001,0.000,4,9,11,44,11850,0.045,67.05,0.0083,0.000,36,0.728,0.000,0.527,0.491,4.94,6.66,7.06,0.00,0.000,1.06,1.06,1.06
880000,1447,1.492,0.047,10.92,144534,130978,1661,0,11931,27,961728.8,3.0,0.023,0.083,0.076,0.818,371,7.87,3.61,0.07,0.68,0.01,0.13,0.00,0.11,7.79,3.56,0.00,0.00,0.003,0.046,192,0.405,0.876,0.000,0.000,0.124,287506,286718,4,0.827,0.001,0.002,9398,0.090,0.397,0.003,96.29,76094,0,0.110,0.000,0.000,1107315,1.03,18.05,0.000,0.001,0.000,3,9,11,56,11389,0.043,67.15,0.0085,0.001,51,0.699,0.000,0.501,0.502,4.76,6.66,6.69,0.00,0.000,1.03,1.03,1.03
890000,1307,1.509,0.040,11.13,139510,125461,1709,0,12480,15,965201.6,1.8,0.027,0.069,0.082,0.821,379,7.67,3.46,0.10,0.60,0.00,0.09,0.00,0.03,7.56,3.47,0.00,0.00,0.001,0.031,183,0.397,0.882,0.000,0.000,0.118,311506,310494,3,0.873,0.017,0.001,12014,0.130,0.396,0.003,96.30,81944,0,0.121,0.000,0.000,885458,1.05,18.09,0.000,0.000,0.000,3,9,11,34,10021,0.038,67.13,0.0098,0.000,32,0.723,0.000,0.580,0.555,4.63,6.39,6.94,0.00,0.000,1.04,1.05,1.05
