step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
890000,2427,1.502,0.083,7.43,191728,168493,3196,0,20166,0,1515880.0,0.0,0.051,0.074,0.037,0.838,326,6.06,3.97,0.00,0.12,0.05,0.41,0.01,0.16,6.00,3.90,0.00,0.00,0.012,0.094,213,0.154,0.913,0.000,0.000,0.087,499254,498447,1,0.748,0.252,0.002,26745,0.040,0.516,0.004,159.66,117916,0,0.000,0.000,0.000,2525108,1.00,19.66,0.000,0.000,0.000,2,6,9,47,14714,0.056,3.54,0.0104,0.001,5,0.859,0.000,0.820,0.617,3.79,6.64,5.77,0.00,0.000,1.00,1.00,1.00
900000,2369,1.500,0.084,7.32,183883,159135,3787,0,21019,0,1527597.6,0.0,0.046,0.079,0.052,0.823,339,6.30,4.06,0.00,0.12,0.07,0.55,0.00,0.05,6.23,4.02,0.00,0.00,0.012,0.093,225,0.122,0.908,0.000,0.000,0.092,499096,498293,1,0.767,0.233,0.001,16598,0.044,0.520,0.004,159.64,123078,0,0.000,0.000,0.000,2778944,1.00,19.44,0.000,0.000,0.000,2,6,11,64,14918,0.057,3.56,0.0104,0.003,4,0.895,0.000,0.874,0.633,3.87,6.66,5.78,0.00,0.000,1.00,1.00,1.01
910000,2421,1.523,0.085,7.11,172110,148338,3459,0,20261,2,1528511.4,0.0,0.079,0.101,0.051,0.769,364,6.03,4.38,0.00,0.03,0.08,0.82,0.00,0.00,5.94,4.28,0.00,0.00,0.018,0.119,223,0.162,0.897,0.000,0.000,0.103,511479,510597,2,0.822,0.000,0.000,15351,0.055,0.534,0.005,159.50,116178,0,0.000,0.000,0.000,3949522,1.00,19.68,0.000,0.000,0.000,2,5,11,54,14588,0.056,3.70,0.0106,0.001,4,0.923,0.000,0.896,0.664,3.58,6.06,5.35,0.00,0.000,1.00,1.00,1.00
920000,2577,1.498,0.091,7.52,175255,149241,3959,0,21899,1,1499051.2,0.0,0.080,0.098,0.046,0.776,367,5.28,4.08,0.00,0.05,0.04,0.44,0.00,0.00,5.23,4.04,0.00,0.00,0.010,0.079,188,0.114,0.910,0.000,0.000,0.090,491603,488396,2,0.629,0.002,0.000,7065,0.026,0.631,0.007,158.75,121720,0,0.000,0.000,0.000,3906893,1.00,20.86,0.001,0.000,0.000,2,4,9,64,13595,0.052,4.45,0.0111,0.000,2,0.930,0.000,0.918,0.644,3.27,5.54,4.98,0.00,0.000,1.00,1.00,1.00
930000,2311,1.526,0.088,6.96,181780,155021,3895,0,23130,0,1509136.9,0.0,0.063,0.074,0.062,0.801,354,5.94,4.35,0.00,0.03,0.05,0.66,0.00,0.05,5.89,4.21,0.00,0.00,0.008,0.082,201,0.112,0.905,0.000,0.000,0.095,488087,483365,2,0.981,0.000,0.002,12342,0.025,0.561,0.005,158.03,127189,0,0.000,0.000,0.000,2819630,1.00,19.97,0.000,0.000,0.000,2,5,9,62,13728,0.052,5.17,0.0111,0.000,3,0.901,0.000,0.912,0.629,3.56,5.86,5.64,0.00,0.000,1.00,1.00,1.00
940000,2221,1.522,0.085,6.93,193878,164804,3658,0,25506,0,1492998.9,0.0,0.053,0.102,0.028,0.817,363,6.61,4.17,0.00,0.00,0.04,0.29,0.00,0.04,6.56,4.18,0.00,0.00,0.010,0.074,181,0.132,0.914,0.000,0.000,0.086,489061,488370,1,1.000,0.000,0.001,32335,0.017,0.568,0.006,159.26,110330,0,0.000,0.000,0.000,3649668,1.00,19.16,0.000,0.000,0.000,2,6,11,57,14675,0.056,3.94,0.0102,0.000,1,0.914,0.000,0.879,0.605,3.96,6.21,5.85,0.00,0.000,1.00,1.00,1.00
950000,2427,1.502,0.090,6.92,190880,162655,3284,0,24735,19,1486917.5,0.0,0.055,0.097,0.032,0.816,374,6.58,4.21,0.00,0.02,0.04,0.27,0.00,0.12,6.55,4.19,0.00,0.00,0.009,0.077,168,0.267,0.914,0.000,0.000,0.086,500246,499712,1,1.000,0.000,0.000,24642,0.045,0.568,0.006,159.06,102713,0,0.000,0.000,0.000,3249679,1.00,19.66,0.000,0.000,0.000,2,6,11,64,15980,0.061,4.14,0.0094,0.000,1,0.904,0.000,0.842,0.620,4.04,6.19,5.96,0.00,0.000,1.00,1.00,1.00
960000,2421,1.546,0.091,6.73,190294,162556,3101,0,24643,0,1482679.0,0.0,0.057,0.105,0.022,0.816,392,7.07,5.30,0.00,0.10,0.04,0.40,0.00,0.02,7.02,5.30,0.00,0.00,0.007,0.062,203,0.258,0.918,0.000,0.000,0.082,477151,476986,1,1.000,0.000,0.000,16736,0.041,0.544,0.005,159.47,94829,0,0.000,0.000,0.000,3567984,1.00,19.06,0.000,0.000,0.000,2,8,11,64,17115,0.065,3.73,0.0087,0.000,3,0.900,0.000,0.773,0.603,4.07,5.70,5.47,0.00,0.000,1.00,1.00,1.01
970000,2303,1.537,0.095,6.94,180856,154102,2991,0,23881,3,1491974.0,0.0,0.071,0.111,0.025,0.792,407,7.25,4.22,0.00,0.05,0.03,0.25,0.00,0.02,7.22,4.21,0.00,0.00,0.006,0.061,172,0.278,0.919,0.000,0.000,0.081,481213,480349,2,0.992,0.000,0.000,11287,0.047,0.568,0.005,159.26,90653,0,0.000,0.000,0.000,3609135,1.00,18.60,0.000,0.000,0.000,2,9,11,55,16695,0.064,3.94,0.0090,0.002,6,0.888,0.000,0.788,0.626,4.28,6.23,6.08,0.00,0.000,1.00,1.00,1.00
980000,2335,1.530,0.089,6.89,184163,156149,3089,0,24893,0,1498054.2,0.0,0.042,0.109,0.016,0.833,394,7.30,4.50,0.01,0.27,0.07,0.52,0.00,0.04,7.22,4.34,0.00,0.00,0.012,0.083,185,0.252,0.908,0.000,0.000,0.092,477070,476626,1,1.000,0.000,0.001,18216,0.035,0.550,0.005,159.27,91100,0,0.000,0.000,0.000,3625864,1.00,18.41,0.000,0.000,0.000,2,8,11,64,17045,0.065,3.93,0.0089,0.002,4,0.890,0.000,0.791,0.616,4.51,6.47,6.71,0.00,0.000,1.00,1.00,1.00
990000,2187,1.559,0.090,6.90,181729,153639,3308,0,24930,0,1466571.0,0.0,0.041,0.104,0.011,0.844,394,7.62,4.15,0.00,0.05,0.07,0.49,0.00,0.00,7.56,4.18,0.00,0.00,0.013,0.085,169,0.271,0.904,0.000,0.000,0.096,471510,471209,1,1.000,0.000,0.000,10503,0.052,0.559,0.006,156.54,90415,0,0.000,0.000,0.000,3577000,1.00,17.98,0.000,0.000,0.000,2,8,11,35,16675,0.064,6.66,0.0089,0.009,1,0.885,0.000,0.800,0.617,4.54,6.44,6.55,0.00,0.000,1.00,1.00,1.00
1000000,2448,1.509,0.087,6.72,183159,154798,3141,0,24959,0,1492897.6,0.0,0.053,0.118,0.014,0.816,399,6.55,4.12,0.00,0.02,0.10,0.59,0.00,0.00,6.45,4.07,0.00,0.00,0.018,0.100,179,0.133,0.909,0.000,0.000,0.091,484795,484441,1,1.000,0.000,0.000,2156,0.043,0.548,0.006,159.14,93091,0,0.000,0.000,0.000,4056528,1.00,19.07,0.000,0.000,0.000,2,7,11,61,16042,0.061,4.06,0.0095,0.011,1,0.907,0.000,0.825,0.624,4.01,6.16,6.16,0.00,0.000,1.00,1.00,1.00
