step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
440000,5632,1.482,0.080,5.91,547899,505446,6390,1,36053,187,3155530.2,27.4,0.199,0.131,0.458,0.212,154,8.23,2.76,0.02,0.47,0.02,0.34,0.02,0.43,8.16,2.75,0.00,0.00,0.003,0.045,219,0.219,0.896,0.000,0.000,0.104,1130777,1128224,4,0.922,0.010,0.006,410401,0.111,0.606,0.007,382.14,211455,525,0.147,0.000,0.000,8209447,1.01,17.37,0.000,0.000,0.000,4,9,10,50,46346,0.044,271.61,0.0069,0.018,83,0.754,0.000,0.533,0.520,5.00,6.78,7.49,0.00,0.000,1.01,1.01,1.01
450000,5662,1.484,0.079,6.02,544440,502775,6367,1,35267,98,3175585.8,14.3,0.208,0.151,0.409,0.231,148,8.29,2.90,0.01,0.30,0.04,0.76,0.04,0.58,8.20,2.79,0.00,0.09,0.004,0.049,236,0.247,0.903,0.000,0.000,0.097,1132064,1129379,2,0.952,0.023,0.008,417479,0.110,0.603,0.007,381.72,216303,0,0.146,1.000,0.000,10573711,1.01,17.35,0.000,0.000,0.000,4,9,10,55,46934,0.045,272.03,0.0068,0.009,145,0.796,0.000,0.526,0.523,5.04,6.76,7.58,0.00,0.000,1.01,1.01,1.01
460000,5539,1.495,0.077,6.16,539597,497139,6227,1,36353,107,3200554.0,15.4,0.256,0.157,0.337,0.250,155,8.58,3.19,0.01,0.22,0.02,0.48,0.05,0.92,8.50,3.03,0.00,0.03,0.002,0.030,237,0.341,0.904,0.000,0.000,0.095,1141160,1139476,3,0.944,0.015,0.008,387872,0.125,0.600,0.007,383.25,215262,294,0.144,0.000,0.000,10774975,1.01,17.10,0.000,0.001,0.000,4,9,10,64,47514,0.045,270.51,0.0068,0.011,109,0.794,0.000,0.508,0.531,5.09,6.83,7.63,0.00,0.000,1.01,1.00,1.01
470000,5576,1.481,0.074,6.32,527305,485262,6301,0,35705,20,3193107.0,2.2,0.268,0.160,0.305,0.266,157,8.33,3.08,0.01,0.29,0.01,0.25,0.04,0.82,8.27,2.89,0.00,0.04,0.001,0.032,202,0.313,0.888,0.000,0.000,0.112,1146173,1144495,3,0.960,0.001,0.007,402940,0.118,0.599,0.007,382.11,221837,0,0.110,0.000,0.000,11229471,1.00,17.33,0.000,0.000,0.000,4,9,10,64,46459,0.044,271.64,0.0069,0.016,118,0.805,0.000,0.515,0.543,4.95,6.64,7.66,0.00,0.000,1.00,1.00,1.01
480000,5626,1.490,0.074,6.34,526994,484631,6465,0,35848,54,3185393.0,4.5,0.272,0.152,0.286,0.290,154,8.38,3.01,0.01,0.19,0.03,0.49,0.03,0.43,8.31,2.93,0.00,0.00,0.003,0.039,222,0.356,0.892,0.000,0.000,0.108,1151257,1148867,3,0.965,0.002,0.006,353257,0.127,0.598,0.007,381.89,240349,0,0.083,0.000,0.000,10784831,1.01,17.26,0.000,0.000,0.000,5,9,10,64,47135,0.045,271.86,0.0068,0.015,120,0.800,0.000,0.545,0.546,5.00,6.69,7.71,0.00,0.000,1.01,1.01,1.01
490000,5411,1.508,0.072,6.53,515666,471939,6577,0,37365,63,3246622.0,11.3,0.309,0.133,0.242,0.316,156,8.18,2.66,0.00,0.14,0.02,0.41,0.01,0.19,8.15,2.63,0.00,0.00,0.002,0.032,185,0.354,0.894,0.000,0.000,0.106,1181681,1179976,2,0.955,0.020,0.004,367659,0.128,0.598,0.007,382.28,248709,0,0.179,0.000,0.000,8846020,1.00,17.42,0.000,0.000,0.000,4,9,10,41,44276,0.042,271.47,0.0074,0.006,145,0.782,0.000,0.556,0.566,4.89,6.60,7.73,0.00,0.000,1.00,1.00,1.00
500000,5491,1.497,0.073,6.56,513281,468636,6572,0,37993,44,3228912.5,5.6,0.348,0.109,0.235,0.308,150,8.08,2.61,0.01,0.13,0.02,0.29,0.02,0.31,8.04,2.63,0.00,0.00,0.003,0.040,208,0.322,0.887,0.000,0.000,0.113,1192634,1190938,3,0.960,0.000,0.006,306578,0.132,0.600,0.007,382.19,267030,0,0.127,0.000,0.000,6800370,1.00,17.54,0.000,0.000,0.000,4,8,10,50,44361,0.042,271.57,0.0073,0.021,144,0.754,0.000,0.580,0.572,4.83,6.48,7.80,0.00,0.000,1.00,1.00,1.00
510000,5631,1.486,0.074,6.63,514447,468683,6879,0,38745,34,3225179.0,5.7,0.329,0.124,0.212,0.335,154,8.00,2.96,0.01,0.20,0.04,0.58,0.03,0.60,7.92,2.89,0.00,0.04,0.003,0.047,198,0.263,0.891,0.000,0.000,0.109,1184641,1182023,2,0.943,0.041,0.007,329557,0.123,0.598,0.007,382.10,271526,0,0.166,0.000,0.000,8519021,1.00,17.66,0.000,0.001,0.000,4,8,10,64,45020,0.043,271.65,0.0072,0.020,93,0.792,0.000,0.586,0.568,4.84,6.58,7.70,0.00,0.000,1.00,1.00,1.01
520000,5376,1.515,0.073,6.72,528362,483299,6807,0,38511,33,3220521.5,4.8,0.324,0.139,0.132,0.406,151,8.18,2.72,0.01,0.14,0.01,0.20,0.02,0.32,8.14,2.73,0.00,0.02,0.001,0.028,180,0.272,0.892,0.000,0.000,0.108,1156225,1153889,3,0.933,0.025,0.006,354668,0.144,0.598,0.007,381.93,266253,0,0.144,0.000,0.000,9959746,1.00,17.40,0.000,0.000,0.001,5,8,10,64,43970,0.042,271.83,0.0074,0.026,84,0.793,0.000,0.593,0.546,4.96,6.91,7.67,0.00,0.001,1.00,1.00,1.00
530000,5406,1.500,0.071,6.82,504321,458239,6715,0,39337,53,3208965.8,9.2,0.320,0.143,0.108,0.429,154,8.07,2.99,0.01,0.27,0.02,0.32,0.02,0.33,8.02,2.93,0.00,0.00,0.001,0.028,187,0.308,0.902,0.000,0.000,0.098,1177946,1175792,2,0.994,0.000,0.005,317012,0.135,0.581,0.006,380.29,267352,0,0.174,0.000,0.000,10470831,1.01,17.56,0.000,0.000,0.000,4,8,10,49,43610,0.042,273.46,0.0074,0.028,85,0.808,0.000,0.618,0.575,4.83,6.64,7.73,0.00,0.000,1.01,1.01,1.01
540000,5562,1.492,0.067,6.75,511076,466198,6813,0,37909,37,3127435.2,6.6,0.302,0.140,0.121,0.436,152,7.98,3.09,0.01,0.24,0.01,0.23,0.02,0.38,7.94,3.09,0.00,0.00,0.001,0.031,168,0.338,0.895,0.000,0.000,0.105,1153257,1150900,2,0.986,0.000,0.006,394150,0.116,0.560,0.006,381.49,265569,0,0.177,0.000,0.000,10076742,1.01,17.74,0.000,0.000,0.000,4,8,10,62,44378,0.042,272.27,0.0071,0.021,93,0.793,0.000,0.616,0.560,4.78,6.47,7.68,0.00,0.000,1.01,1.01,1.01
550000,5570,1.491,0.064,6.66,521314,475512,6889,0,38905,23,3131537.2,3.4,0.299,0.135,0.128,0.439,147,8.02,3.09,0.01,0.17,0.01,0.29,0.02,0.34,7.97,3.10,0.00,0.00,0.002,0.038,186,0.309,0.892,0.000,0.000,0.108,1158549,1156901,3,0.976,0.000,0.006,355002,0.137,0.542,0.005,381.97,271395,0,0.149,0.000,0.000,9524074,1.00,17.69,0.000,0.000,0.000,4,8,10,64,44644,0.043,271.78,0.0071,0.010,106,0.788,0.000,0.625,0.553,4.83,6.65,7.64,0.00,0.000,1.00,1.00,1.00
560000,5558,1.499,0.064,6.72,522585,476169,6690,0,39738,48,3169557.0,7.1,0.311,0.142,0.120,0.427,151,8.03,2.95,0.01,0.18,0.02,0.42,0.02,0.28,7.99,2.92,0.00,0.00,0.002,0.036,180,0.302,0.887,0.000,0.000,0.113,1160645,1159112,2,0.979,0.000,0.005,306650,0.137,0.544,0.005,381.94,265480,0,0.149,0.000,0.000,10419855,1.01,17.69,0.000,0.000,0.000,4,8,10,58,44656,0.043,271.81,0.0071,0.016,136,0.804,0.000,0.610,0.553,4.91,6.82,7.66,0.00,0.000,1.00,1.00,1.01
570000,5593,1.489,0.063,6.70,496417,448802,6707,0,40873,22,3124170.0,2.3,0.303,0.136,0.100,0.460,153,7.72,2.92,0.01,0.22,0.03,0.54,0.02,0.51,7.66,2.83,0.00,0.00,0.003,0.047,196,0.258,0.891,0.000,0.000,0.109,1185512,1184211,2,0.957,0.022,0.005,314169,0.123,0.533,0.005,382.62,280361,0,0.105,0.000,0.000,9589302,1.00,17.92,0.000,0.000,0.000,4,8,10,60,43175,0.041,271.13,0.0073,0.004,154,0.791,0.000,0.648,0.584,4.68,6.28,7.62,0.00,0.000,1.00,1.00,1.00
580000,5676,1.467,0.058,6.56,516759,468978,6751,0,40947,33,3110625.8,4.1,0.294,0.125,0.105,0.476,152,7.78,2.82,0.01,0.30,0.01,0.33,0.02,0.44,7.73,2.78,0.00,0.01,0.002,0.037,188,0.243,0.893,0.000,0.000,0.107,1180351,1178583,3,0.962,0.000,0.007,403877,0.134,0.504,0.005,382.91,279270,0,0.124,0.000,0.000,8467370,1.00,17.87,0.000,0.000,0.000,4,8,10,64,44145,0.042,270.84,0.0071,0.007,137,0.769,0.000,0.651,0.565,4.74,6.29,7.62,0.00,0.000,1.00,1.00,1.00
590000,5911,1.466,0.050,6.46,535491,487398,7027,0,40831,43,3010187.8,5.8,0.272,0.138,0.107,0.482,151,7.62,2.87,0.02,0.41,0.02,0.43,0.02,0.40,7.56,2.83,0.00,0.00,0.002,0.038,203,0.186,0.882,0.000,0.000,0.118,1155176,1153318,3,0.958,0.000,0.006,322717,0.135,0.439,0.003,382.87,262154,0,0.135,0.000,0.000,9844439,1.01,17.97,0.000,0.000,0.000,4,8,10,50,45060,0.043,270.89,0.0067,0.007,158,0.781,0.000,0.645,0.540,4.62,6.08,7.54,0.00,0.000,1.01,1.01,1.01
600000,5888,1.464,0.044,6.40,545460,497539,7031,1,40912,66,3026629.5,8.1,0.266,0.127,0.110,0.497,146,7.55,2.87,0.01,0.24,0.01,0.22,0.03,0.64,7.51,2.77,0.00,0.00,0.002,0.036,193,0.175,0.890,0.000,0.000,0.110,1151273,1148927,3,0.956,0.000,0.007,335272,0.127,0.407,0.003,383.68,256358,251,0.123,0.000,0.000,8641080,1.00,18.07,0.000,0.000,0.000,4,8,10,60,44471,0.042,270.07,0.0068,0.009,112,0.764,0.000,0.644,0.530,4.66,6.23,7.57,0.00,0.000,1.00,1.00,1.00
610000,5794,1.477,0.045,6.51,536685,489083,6702,0,40994,41,3115416.8,6.6,0.271,0.120,0.096,0.513,148,7.99,3.05,0.00,0.15,0.01,0.42,0.03,0.43,7.94,3.03,0.00,0.00,0.001,0.032,219,0.259,0.896,0.000,0.000,0.104,1153181,1150833,2,0.950,0.025,0.006,336056,0.139,0.405,0.003,382.95,257064,0,0.160,0.000,0.000,7997042,1.00,17.71,0.000,0.000,0.000,4,8,10,60,46272,0.044,270.80,0.0068,0.009,166,0.757,0.000,0.627,0.538,4.81,6.57,7.54,0.00,0.000,1.00,1.00,1.00
620000,5810,1.479,0.045,6.50,546461,500276,6598,0,39571,46,3098204.8,7.9,0.278,0.130,0.098,0.494,149,8.04,2.71,0.01,0.19,0.02,0.35,0.04,0.61,7.98,2.62,0.00,0.00,0.002,0.036,180,0.244,0.895,0.000,0.000,0.105,1140602,1138530,2,0.955,0.017,0.010,378812,0.119,0.404,0.003,383.07,253447,0,0.171,0.000,0.000,8668881,1.00,17.63,0.000,0.000,0.000,4,8,10,64,46722,0.045,270.69,0.0067,0.008,134,0.758,0.000,0.595,0.525,4.93,6.79,7.53,0.00,0.000,1.00,1.00,1.00
630000,5760,1.472,0.047,6.44,552576,507005,6366,0,39255,81,3121913.8,7.5,0.294,0.135,0.106,0.466,147,8.15,2.87,0.01,0.22,0.01,0.23,0.03,0.54,8.10,2.85,0.00,0.00,0.001,0.030,190,0.245,0.897,0.000,0.000,0.103,1127287,1125418,3,0.937,0.024,0.007,416759,0.119,0.406,0.003,384.34,250396,0,0.093,0.000,0.000,8821169,1.00,17.55,0.000,0.000,0.000,4,8,10,60,46923,0.045,269.41,0.0067,0.004,155,0.759,0.000,0.553,0.514,4.96,6.72,7.64,0.00,0.000,1.00,1.00,1.00
640000,5534,1.508,0.047,6.37,541254,495083,6356,0,40041,47,3159505.5,5.5,0.321,0.132,0.101,0.445,152,7.94,2.82,0.01,0.29,0.01,0.31,0.03,0.42,7.89,2.82,0.00,0.00,0.001,0.026,172,0.241,0.904,0.000,0.000,0.096,1135435,1133669,3,0.932,0.025,0.010,349091,0.133,0.408,0.003,384.39,243889,0,0.117,0.000,0.000,8621242,1.00,17.74,0.000,0.000,0.000,4,8,10,64,43950,0.042,269.36,0.0072,0.007,108,0.754,0.000,0.562,0.527,4.84,6.49,7.61,0.00,0.000,1.00,1.00,1.01
650000,5773,1.468,0.046,6.54,535680,488416,6624,0,40401,31,3141522.2,6.0,0.319,0.133,0.105,0.444,148,8.13,2.75,0.01,0.28,0.01,0.22,0.03,0.44,8.08,2.69,0.00,0.00,0.002,0.039,189,0.261,0.900,0.000,0.000,0.100,1138881,1137035,2,0.975,0.000,0.007,485318,0.110,0.405,0.003,384.02,244591,0,0.192,0.000,0.000,8977004,1.00,17.46,0.000,0.000,0.000,4,8,10,64,46959,0.045,269.73,0.0067,0.005,131,0.765,0.000,0.585,0.534,4.98,6.75,7.70,0.00,0.000,1.00,1.00,1.01
660000,5734,1.474,0.047,6.59,550356,505214,6193,0,38988,53,3108568.8,7.5,0.308,0.134,0.109,0.449,148,8.14,2.95,0.00,0.12,0.02,0.38,0.03,0.63,8.09,2.84,0.00,0.00,0.002,0.039,175,0.275,0.893,0.000,0.000,0.107,1123900,1121734,2,0.953,0.020,0.003,339821,0.132,0.404,0.003,383.98,246228,0,0.141,0.000,0.000,8488603,1.00,17.53,0.000,0.000,0.000,4,8,10,64,46650,0.044,269.78,0.0067,0.011,135,0.752,0.000,0.548,0.515,4.89,6.67,7.69,0.00,0.000,1.00,1.00,1.00
670000,5663,1.495,0.046,6.66,540479,495761,6270,1,38518,52,3166973.5,6.9,0.306,0.137,0.132,0.425,150,8.19,2.99,0.01,0.23,0.02,0.34,0.03,0.54,8.14,2.97,0.00,0.00,0.003,0.046,210,0.278,0.895,0.000,0.000,0.105,1124538,1122631,3,0.952,0.000,0.007,433838,0.133,0.407,0.003,383.73,244265,20,0.132,1.000,0.000,8457698,1.01,17.48,0.000,0.000,0.000,4,9,10,64,46396,0.044,270.02,0.0069,0.010,133,0.751,0.000,0.546,0.524,4.87,6.72,7.52,0.00,0.000,1.01,1.01,1.01
680000,5790,1.478,0.047,6.59,541376,496858,6431,0,37960,33,3135615.2,3.7,0.310,0.127,0.124,0.440,150,8.12,2.99,0.01,0.30,0.02,0.67,0.02,0.39,8.06,2.81,0.00,0.04,0.001,0.028,180,0.253,0.898,0.000,0.000,0.102,1120645,1118919,3,0.956,0.000,0.006,352167,0.143,0.405,0.003,383.14,244264,0,0.112,0.000,0.000,7811297,1.00,17.58,0.000,0.000,0.000,4,8,10,62,46993,0.045,270.61,0.0067,0.006,129,0.736,0.000,0.550,0.521,4.94,6.81,7.62,0.00,0.000,1.00,1.00,1.01
690000,5562,1.493,0.046,6.41,540748,495242,6399,2,39333,51,3189987.0,10.4,0.310,0.127,0.094,0.470,148,8.19,2.99,0.01,0.20,0.01,0.29,0.03,0.54,8.14,2.98,0.00,0.00,0.001,0.032,180,0.249,0.893,0.000,0.000,0.107,1140747,1138512,1,1.000,0.000,0.008,328511,0.143,0.408,0.003,382.79,248337,1339,0.204,0.000,0.000,8051039,1.00,17.59,0.000,0.001,0.000,4,8,10,64,45562,0.043,270.97,0.0070,0.019,121,0.756,0.000,0.570,0.530,5.06,6.94,7.63,0.00,0.000,1.00,1.00,1.01
700000,5640,1.494,0.046,6.49,526077,480425,6582,0,38992,47,3173969.2,6.0,0.316,0.127,0.097,0.460,147,8.18,2.89,0.01,0.24,0.03,0.63,0.01,0.24,8.14,2.81,0.00,0.04,0.003,0.047,167,0.280,0.892,0.000,0.000,0.108,1152132,1150283,1,0.980,0.020,0.003,355656,0.154,0.404,0.003,382.07,246374,0,0.127,0.000,0.000,8431174,1.00,17.61,0.000,0.000,0.000,4,8,10,61,46139,0.044,271.69,0.0069,0.021,121,0.761,0.000,0.576,0.547,5.04,6.85,7.75,0.00,0.000,1.00,1.00,1.00
710000,5551,1.489,0.045,6.56,515555,469044,6655,0,39945,31,3198083.5,4.8,0.315,0.136,0.097,0.451,149,8.18,2.79,0.01,0.19,0.02,0.70,0.03,0.64,8.12,2.60,0.00,0.03,0.002,0.039,152,0.273,0.897,0.000,0.000,0.103,1151709,1150287,1,1.000,0.000,0.005,279597,0.157,0.403,0.003,382.09,256680,0,0.155,0.000,0.000,9452799,1.00,17.65,0.000,0.000,0.000,4,9,10,64,45421,0.043,271.67,0.0071,0.017,105,0.775,0.000,0.550,0.556,5.06,7.06,7.75,0.00,0.000,1.00,1.00,1.00
720000,5533,1.505,0.046,6.57,513211,467075,6466,0,39688,43,3184451.0,5.4,0.321,0.139,0.102,0.439,151,8.18,2.78,0.01,0.17,0.01,0.16,0.03,0.53,8.14,2.71,0.00,0.00,0.002,0.038,174,0.256,0.890,0.000,0.000,0.110,1152615,1151137,2,0.961,0.018,0.007,329861,0.142,0.403,0.003,382.21,255055,0,0.127,0.000,0.000,9616500,1.00,17.59,0.000,0.000,0.000,5,8,10,50,45273,0.043,271.55,0.0071,0.016,106,0.771,0.000,0.563,0.558,5.02,6.94,7.72,0.00,0.000,1.00,1.00,1.00
730000,5714,1.468,0.045,6.66,528679,481473,6658,0,40367,37,3148602.0,3.8,0.301,0.138,0.096,0.465,149,8.17,3.12,0.01,0.28,0.01,0.32,0.04,0.88,8.11,2.99,0.00,0.00,0.001,0.032,199,0.226,0.900,0.000,0.000,0.100,1145782,1144434,1,0.961,0.039,0.005,325208,0.136,0.396,0.003,382.13,255743,0,0.103,0.000,0.000,9678232,1.01,17.52,0.000,0.000,0.000,5,8,10,64,46697,0.045,271.63,0.0068,0.019,94,0.776,0.000,0.580,0.543,5.02,6.83,7.65,0.00,0.000,1.01,1.00,1.01
740000,5789,1.466,0.046,6.63,544102,498196,6325,0,39506,53,3208348.8,8.7,0.296,0.137,0.096,0.470,147,8.20,2.87,0.01,0.22,0.02,0.39,0.03,0.53,8.15,2.86,0.00,0.00,0.003,0.049,220,0.244,0.893,0.000,0.000,0.107,1131256,1130108,2,0.958,0.000,0.005,319681,0.158,0.396,0.003,383.62,249067,0,0.163,0.000,0.000,9455909,1.00,17.49,0.000,0.001,0.000,5,8,10,52,47492,0.045,270.14,0.0068,0.013,131,0.764,0.000,0.549,0.524,4.99,6.91,7.65,0.00,0.000,1.00,1.00,1.00
750000,5521,1.486,0.046,6.62,535071,490909,6425,0,38005,90,3195892.2,8.4,0.280,0.134,0.098,0.487,143,8.39,2.63,0.01,0.28,0.01,0.16,0.02,0.50,8.35,2.62,0.00,0.00,0.002,0.037,188,0.243,0.901,0.000,0.000,0.099,1129366,1128464,3,0.945,0.017,0.006,335717,0.155,0.397,0.003,382.35,247916,0,0.094,0.000,0.000,9131019,1.00,17.28,0.000,0.000,0.000,6,9,10,44,46346,0.044,271.41,0.0069,0.016,85,0.755,0.000,0.554,0.531,5.17,6.92,7.71,0.00,0.000,1.00,1.00,1.01
760000,5592,1.489,0.046,6.61,535833,491584,6226,6,37946,160,3230438.8,10.4,0.292,0.136,0.094,0.478,149,8.40,2.81,0.01,0.26,0.01,0.27,0.05,0.81,8.33,2.73,0.00,0.03,0.002,0.037,194,0.221,0.895,0.000,0.000,0.105,1139009,1138049,1,0.983,0.017,0.007,329510,0.162,0.400,0.003,382.33,249922,1246,0.065,0.000,0.000,8819678,1.00,17.30,0.000,0.001,0.000,5,9,10,64,46959,0.045,271.43,0.0069,0.016,114,0.756,0.000,0.551,0.534,5.14,6.93,7.66,0.00,0.000,1.00,1.00,1.00
770000,5766,1.464,0.046,6.58,545536,500556,6382,1,38423,44,3150106.0,4.3,0.286,0.140,0.096,0.478,147,8.23,2.88,0.01,0.24,0.02,0.33,0.02,0.38,8.18,2.87,0.00,0.04,0.003,0.047,223,0.204,0.891,0.000,0.000,0.109,1130143,1129273,1,0.941,0.059,0.005,310310,0.159,0.398,0.003,382.53,254145,8,0.099,1.000,0.000,9293347,1.00,17.46,0.000,0.000,0.000,5,8,10,52,47449,0.045,271.22,0.0067,0.004,160,0.764,0.000,0.551,0.522,5.05,6.70,7.63,0.00,0.000,1.00,1.00,1.00
780000,5586,1.488,0.044,6.55,553261,508196,6332,0,38913,53,3128292.0,6.9,0.282,0.128,0.090,0.501,147,8.40,2.78,0.01,0.21,0.02,0.55,0.02,0.35,8.35,2.70,0.00,0.00,0.002,0.044,178,0.278,0.897,0.000,0.000,0.103,1130747,1129620,2,0.953,0.007,0.004,320736,0.159,0.397,0.003,383.37,255453,0,0.130,0.000,0.000,8408608,1.00,17.26,0.000,0.000,0.000,6,9,10,60,46930,0.045,270.39,0.0067,0.006,143,0.746,0.000,0.562,0.515,5.11,6.81,7.68,0.00,0.000,1.00,1.01,1.00
790000,5644,1.482,0.044,6.62,543600,498875,6336,0,38331,34,3166480.0,4.0,0.293,0.133,0.093,0.481,149,8.33,2.68,0.00,0.14,0.01,0.26,0.03,0.66,8.28,2.62,0.00,0.00,0.002,0.035,198,0.266,0.893,0.000,0.000,0.107,1134296,1132920,5,0.922,0.000,0.006,320092,0.153,0.397,0.003,382.44,245114,0,0.118,0.000,0.000,8959017,1.00,17.28,0.000,0.000,0.000,5,9,10,64,47024,0.045,271.31,0.0068,0.013,111,0.764,0.000,0.551,0.525,5.12,6.76,7.70,0.00,0.000,1.00,1.00,1.00
800000,5696,1.483,0.045,6.61,545840,500364,6481,0,38943,79,3155824.8,11.2,0.298,0.127,0.098,0.477,143,8.17,2.95,0.01,0.29,0.03,0.67,0.02,0.39,8.10,2.82,0.00,0.00,0.003,0.042,213,0.251,0.898,0.000,0.000,0.102,1130093,1128797,5,0.916,0.000,0.007,362165,0.144,0.396,0.003,382.86,249352,0,0.142,0.000,0.000,8128709,1.01,17.48,0.000,0.000,0.000,5,9,10,60,46537,0.044,270.90,0.0068,0.004,160,0.746,0.000,0.556,0.522,4.97,6.78,7.63,0.00,0.000,1.00,1.00,1.01
810000,5605,1.484,0.044,6.76,542730,497046,6305,0,39470,49,3180410.8,6.9,0.293,0.137,0.099,0.472,146,8.24,2.77,0.01,0.24,0.01,0.25,0.02,0.37,8.20,2.77,0.00,0.00,0.002,0.040,220,0.237,0.890,0.000,0.000,0.110,1129742,1127933,4,0.946,0.000,0.005,352940,0.152,0.399,0.003,382.53,263900,0,0.140,0.000,0.000,9271335,1.00,17.43,0.000,0.000,0.000,5,9,10,56,46161,0.044,271.23,0.0069,0.014,102,0.769,0.000,0.547,0.524,5.03,6.87,7.66,0.00,0.000,1.00,1.00,1.00
820000,5714,1.484,0.044,6.57,546759,501308,6448,0,38894,24,3141476.2,3.0,0.286,0.133,0.090,0.491,146,8.12,2.69,0.01,0.21,0.01,0.14,0.03,0.50,8.07,2.69,0.00,0.01,0.002,0.033,187,0.214,0.889,0.000,0.000,0.111,1133761,1131851,2,0.941,0.037,0.006,340147,0.148,0.399,0.003,382.16,265337,0,0.125,0.000,0.000,9246119,1.00,17.52,0.000,0.000,0.000,4,8,10,56,46378,0.044,271.59,0.0068,0.019,104,0.775,0.000,0.550,0.522,5.04,6.85,7.55,0.00,0.000,1.00,1.00,1.00
830000,5445,1.508,0.042,6.62,545594,499684,6422,2,39755,54,3198468.5,11.4,0.300,0.124,0.087,0.489,147,8.12,2.71,0.01,0.21,0.02,0.25,0.04,0.63,8.06,2.63,0.00,0.00,0.003,0.048,212,0.213,0.891,0.000,0.000,0.109,1155513,1153204,2,0.937,0.042,0.008,325245,0.158,0.397,0.003,382.40,264623,181,0.211,0.500,0.000,8489956,1.00,17.45,0.000,0.000,0.000,5,8,10,57,44229,0.042,271.36,0.0073,0.011,109,0.778,0.000,0.565,0.532,5.07,6.81,7.65,0.00,0.000,1.00,1.00,1.00
840000,5509,1.495,0.042,6.62,527403,479837,6709,0,40793,48,3176126.5,6.0,0.306,0.120,0.087,0.486,150,7.97,2.86,0.01,0.31,0.02,0.45,0.02,0.48,7.92,2.77,0.00,0.03,0.002,0.036,212,0.196,0.889,0.000,0.000,0.111,1188122,1184500,2,0.945,0.034,0.005,372778,0.140,0.398,0.003,381.99,273751,0,0.125,0.000,0.000,8538366,1.01,17.64,0.000,0.000,0.000,4,8,10,64,43905,0.042,271.76,0.0073,0.010,130,0.800,0.000,0.604,0.559,4.87,6.65,7.63,0.00,0.000,1.01,1.00,1.01
850000,5683,1.483,0.043,6.64,533662,485595,6864,2,41027,70,3151703.5,10.9,0.293,0.129,0.100,0.479,145,7.86,2.77,0.01,0.18,0.01,0.28,0.02,0.39,7.81,2.79,0.00,0.00,0.002,0.035,218,0.198,0.894,0.000,0.000,0.106,1180039,1176703,4,0.946,0.002,0.008,353264,0.144,0.400,0.003,382.28,269450,104,0.156,0.500,0.000,9450335,1.00,17.82,0.000,0.000,0.000,4,8,10,64,44650,0.043,271.47,0.0071,0.008,108,0.811,0.000,0.614,0.551,4.82,6.55,7.65,0.00,0.000,1.00,1.01,1.00
860000,5818,1.470,0.044,6.64,556291,509594,6684,1,39877,47,3144239.5,7.3,0.275,0.137,0.101,0.486,146,7.99,2.79,0.01,0.27,0.02,0.51,0.03,0.49,7.93,2.76,0.00,0.00,0.002,0.037,206,0.199,0.892,0.000,0.000,0.108,1148317,1144978,2,0.978,0.000,0.007,397440,0.147,0.398,0.003,383.26,259137,17,0.155,1.000,0.000,10039907,1.01,17.63,0.000,0.000,0.000,4,8,10,64,46475,0.044,270.49,0.0068,0.011,132,0.806,0.000,0.579,0.519,4.95,6.66,7.59,0.00,0.000,1.01,1.01,1.01
870000,5801,1.478,0.042,6.67,557397,512351,6565,1,38497,56,3145613.0,7.6,0.289,0.140,0.093,0.477,147,8.00,3.01,0.01,0.27,0.01,0.25,0.04,0.76,7.93,2.92,0.00,0.00,0.001,0.030,215,0.234,0.893,0.000,0.000,0.107,1142827,1139014,2,0.952,0.019,0.007,345634,0.151,0.396,0.003,383.00,252825,34,0.135,1.000,0.000,9945891,1.00,17.64,0.000,0.000,0.000,4,8,10,64,46423,0.044,270.76,0.0068,0.011,155,0.809,0.000,0.566,0.516,4.97,6.66,7.52,0.00,0.000,1.00,1.00,1.00
880000,5656,1.477,0.043,6.68,554368,508777,6625,1,39110,56,3154149.0,8.4,0.292,0.142,0.090,0.476,146,8.10,2.89,0.02,0.55,0.02,0.33,0.02,0.38,8.04,2.86,0.00,0.00,0.003,0.045,243,0.199,0.890,0.000,0.000,0.110,1145054,1141811,2,0.980,0.000,0.006,364517,0.161,0.396,0.003,383.18,260271,0,0.151,1.000,0.000,10090681,1.01,17.45,0.000,0.000,0.000,4,8,10,62,45809,0.044,270.58,0.0069,0.015,142,0.809,0.000,0.555,0.520,4.97,6.77,7.46,0.00,0.000,1.01,1.01,1.01
