step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
440000,7613,1.460,0.104,6.94,647505,575317,8530,9,63748,466,3488575.5,3.9,0.024,0.144,0.241,0.592,104,6.69,3.07,0.02,0.29,0.03,0.71,0.01,0.77,6.63,2.85,0.00,0.00,0.002,0.042,270,0.433,0.907,0.000,0.000,0.093,1435421,1433795,2,0.977,0.000,0.001,238924,0.097,0.708,0.009,483.50,328523,656,0.008,0.111,0.000,14873585,1.01,19.79,0.000,0.003,0.000,2,8,9,64,50962,0.049,169.76,0.0069,0.020,30,0.839,0.000,0.576,0.552,4.67,7.67,6.93,0.00,0.000,1.01,1.01,1.01
450000,7747,1.458,0.100,6.94,657952,585166,8239,5,64408,271,3583705.5,6.3,0.029,0.152,0.232,0.588,101,6.79,3.07,0.02,0.39,0.03,0.87,0.01,0.62,6.72,2.88,0.00,0.08,0.002,0.034,291,0.441,0.916,0.000,0.000,0.084,1444584,1442144,2,0.926,0.046,0.001,113229,0.113,0.701,0.009,484.87,333059,467,0.023,0.400,0.000,16179416,1.01,19.65,0.000,0.001,0.000,2,8,9,50,52569,0.050,168.39,0.0069,0.002,41,0.840,0.000,0.608,0.548,4.69,7.66,6.96,0.00,0.000,1.01,1.01,1.01
460000,7720,1.460,0.100,6.97,662709,589948,8634,2,64152,298,3500587.2,7.6,0.044,0.141,0.240,0.575,104,6.66,3.16,0.02,0.39,0.03,0.61,0.01,0.49,6.59,3.06,0.00,0.00,0.003,0.044,315,0.363,0.908,0.000,0.000,0.092,1451417,1448435,3,0.910,0.039,0.001,108050,0.130,0.698,0.009,487.98,331031,2410,0.026,0.000,0.000,14519663,1.01,19.80,0.000,0.001,0.000,2,8,9,64,51388,0.049,165.28,0.0069,0.021,46,0.839,0.000,0.604,0.546,4.62,7.72,6.85,0.00,0.000,1.02,1.02,1.01
470000,7812,1.458,0.093,6.94,660943,586621,8747,1,65482,152,3551986.0,4.7,0.041,0.129,0.272,0.558,102,6.72,2.99,0.03,0.42,0.02,0.55,0.01,0.26,6.66,2.90,0.00,0.00,0.003,0.043,263,0.438,0.912,0.000,0.000,0.088,1437780,1434324,2,0.915,0.049,0.002,143496,0.126,0.679,0.008,485.62,347635,31,0.031,1.000,0.000,12347902,1.01,19.67,0.000,0.000,0.000,2,8,9,56,52523,0.050,167.64,0.0068,0.004,36,0.808,0.000,0.605,0.544,4.70,7.76,6.81,0.00,0.000,1.01,1.01,1.01
480000,7775,1.449,0.090,6.95,670414,597145,8394,0,64912,114,3549035.2,5.7,0.014,0.123,0.289,0.574,102,6.76,3.12,0.02,0.41,0.01,0.40,0.01,0.51,6.71,3.02,0.00,0.00,0.001,0.031,286,0.428,0.910,0.000,0.000,0.090,1468377,1465770,4,0.883,0.000,0.001,144303,0.140,0.664,0.008,488.01,336790,0,0.050,0.000,0.000,11883711,1.01,19.62,0.000,0.001,0.000,2,8,9,64,52573,0.050,165.25,0.0068,0.000,37,0.816,0.000,0.574,0.547,4.69,7.62,6.92,0.00,0.000,1.01,1.01,1.01
490000,7602,1.465,0.087,6.87,667190,594128,8488,4,64743,177,3512222.5,21.5,0.012,0.113,0.316,0.559,103,6.93,3.27,0.03,0.31,0.03,0.85,0.03,0.59,6.84,3.11,0.00,0.01,0.002,0.043,331,0.396,0.906,0.000,0.000,0.094,1458960,1456911,4,0.887,0.000,0.004,198797,0.116,0.641,0.007,487.42,335963,0,0.122,1.000,0.000,9969838,1.01,19.44,0.000,0.001,0.000,2,8,9,56,52668,0.050,165.84,0.0068,0.001,63,0.790,0.000,0.578,0.546,4.71,7.46,6.85,0.00,0.001,1.01,1.01,1.01
500000,7515,1.469,0.085,6.90,669096,596822,8480,0,63881,143,3506705.2,3.8,0.020,0.106,0.339,0.536,101,6.94,3.31,0.02,0.42,0.02,0.39,0.03,0.67,6.87,3.13,0.00,0.00,0.002,0.036,370,0.357,0.906,0.000,0.000,0.094,1455356,1452757,4,0.888,0.039,0.003,206308,0.137,0.637,0.007,486.67,329878,0,0.027,0.000,0.000,9219083,1.01,19.42,0.000,0.003,0.000,2,8,10,62,52173,0.050,166.59,0.0068,0.010,38,0.784,0.000,0.594,0.544,4.69,7.44,6.81,0.00,0.000,1.01,1.01,1.01
510000,7630,1.460,0.084,6.99,670606,598888,8287,0,63316,271,3522787.5,8.9,0.022,0.129,0.317,0.532,103,6.83,2.95,0.02,0.34,0.03,0.66,0.02,0.62,6.75,2.81,0.00,0.05,0.003,0.036,358,0.364,0.911,0.000,0.000,0.089,1457620,1454251,4,0.840,0.043,0.005,259905,0.111,0.626,0.007,486.71,342699,0,0.033,0.000,0.000,12633042,1.01,19.46,0.000,0.003,0.000,3,8,9,64,52084,0.050,166.55,0.0068,0.001,44,0.819,0.000,0.578,0.543,4.66,7.47,6.85,0.00,0.000,1.01,1.01,1.01
520000,7627,1.459,0.087,6.86,666776,596383,8370,0,62026,308,3491948.2,12.3,0.028,0.131,0.309,0.532,102,6.90,3.24,0.03,0.39,0.03,0.65,0.02,0.51,6.82,3.07,0.00,0.05,0.003,0.039,375,0.293,0.906,0.000,0.000,0.094,1450766,1447726,4,0.848,0.043,0.004,239498,0.113,0.634,0.007,486.68,343277,0,0.040,0.000,0.000,13124573,1.01,19.42,0.000,0.001,0.000,3,8,10,64,52645,0.050,166.58,0.0067,0.000,41,0.826,0.000,0.571,0.544,4.65,7.37,6.85,0.00,0.000,1.01,1.02,1.01
530000,7679,1.465,0.084,6.80,664074,594553,8122,0,61347,116,3505740.5,6.2,0.047,0.119,0.314,0.520,105,6.87,3.40,0.03,0.57,0.03,0.60,0.02,0.47,6.80,3.21,0.00,0.00,0.002,0.036,317,0.232,0.911,0.000,0.000,0.089,1453857,1451337,4,0.882,0.000,0.003,253603,0.109,0.626,0.007,487.51,317847,0,0.053,0.000,0.000,11569093,1.01,19.52,0.000,0.000,0.000,3,8,10,64,52768,0.050,165.76,0.0067,0.001,39,0.810,0.000,0.535,0.547,4.67,7.32,6.69,0.00,0.000,1.01,1.01,1.01
540000,7606,1.459,0.084,6.92,659038,589741,7856,2,61512,123,3713190.5,9.0,0.038,0.113,0.329,0.519,105,6.86,3.21,0.03,0.47,0.02,0.54,0.01,0.24,6.80,3.11,0.00,0.05,0.001,0.027,301,0.257,0.908,0.000,0.000,0.092,1496240,1493821,4,0.890,0.000,0.002,201012,0.121,0.629,0.007,487.91,325071,32,0.073,1.000,0.000,11051420,1.01,19.56,0.000,0.001,0.000,2,8,11,46,52161,0.050,165.36,0.0072,0.002,37,0.814,0.000,0.528,0.562,4.68,7.59,6.55,0.00,0.000,1.01,1.01,1.01
550000,7357,1.482,0.082,6.91,650070,576348,8501,1,65469,111,3675152.2,6.9,0.046,0.127,0.285,0.543,103,7.01,3.40,0.01,0.34,0.02,0.75,0.03,1.02,6.94,3.17,0.00,0.00,0.002,0.036,311,0.252,0.906,0.000,0.000,0.094,1499244,1496375,4,0.854,0.044,0.003,183912,0.116,0.621,0.007,487.00,325902,20,0.062,1.000,0.000,13081014,1.01,19.29,0.000,0.001,0.000,3,8,11,64,51563,0.049,166.26,0.0072,0.001,48,0.844,0.000,0.547,0.569,4.68,7.58,6.67,0.00,0.000,1.01,1.01,1.01
560000,7280,1.492,0.081,6.98,644281,568202,8651,0,67505,77,3569944.0,3.9,0.056,0.120,0.282,0.542,107,6.82,3.32,0.02,0.28,0.03,0.67,0.00,0.20,6.77,3.20,0.00,0.00,0.003,0.042,314,0.214,0.904,0.000,0.000,0.096,1507742,1503082,5,0.809,0.059,0.001,196150,0.136,0.612,0.007,486.27,343013,0,0.051,0.000,0.000,12269190,1.01,19.39,0.000,0.000,0.000,2,8,10,44,49683,0.047,166.99,0.0072,0.000,53,0.838,0.000,0.573,0.575,4.52,7.51,6.42,0.00,0.000,1.01,1.01,1.01
570000,7496,1.460,0.081,7.00,644122,567022,8524,3,68357,184,3508132.0,11.0,0.049,0.114,0.257,0.580,109,6.77,3.60,0.03,0.46,0.04,0.92,0.02,0.66,6.68,3.27,0.00,0.05,0.002,0.036,301,0.210,0.901,0.000,0.000,0.099,1499911,1495669,5,0.795,0.050,0.002,178035,0.118,0.614,0.007,484.75,341502,14,0.060,1.000,0.000,11270892,1.01,19.60,0.000,0.001,0.000,2,8,10,64,50726,0.048,168.51,0.0070,0.009,56,0.828,0.000,0.625,0.573,4.53,7.74,6.16,0.00,0.000,1.01,1.01,1.01
580000,7375,1.473,0.086,7.05,656869,582933,8538,0,65519,75,3503868.2,6.0,0.060,0.100,0.247,0.593,109,7.02,3.30,0.02,0.32,0.04,0.84,0.01,0.28,6.95,3.22,0.00,0.00,0.003,0.044,324,0.197,0.908,0.000,0.000,0.092,1468539,1465929,6,0.761,0.037,0.001,240243,0.120,0.627,0.007,483.24,334739,0,0.080,0.000,0.000,8971666,1.01,19.20,0.000,0.000,0.000,2,7,10,52,51768,0.049,170.02,0.0068,0.015,43,0.795,0.000,0.638,0.556,4.65,7.66,6.32,0.00,0.000,1.01,1.01,1.01
590000,7471,1.469,0.085,7.05,660122,587818,8080,0,64128,105,3580797.2,7.9,0.093,0.106,0.258,0.543,109,6.76,3.06,0.01,0.23,0.03,0.58,0.02,0.38,6.69,2.97,0.00,0.00,0.003,0.043,315,0.226,0.913,0.000,0.000,0.087,1463571,1460765,6,0.794,0.000,0.004,258926,0.110,0.621,0.007,483.43,322735,0,0.076,0.000,0.000,9670348,1.01,19.44,0.000,0.000,0.000,2,8,9,51,50494,0.048,169.83,0.0072,0.022,34,0.791,0.000,0.616,0.552,4.58,7.59,6.41,0.00,0.000,1.01,1.01,1.01
600000,7482,1.471,0.084,7.03,639254,566338,8696,2,64207,109,3471297.2,7.4,0.109,0.119,0.227,0.546,105,6.45,3.03,0.02,0.47,0.03,0.56,0.01,0.37,6.38,2.94,0.00,0.00,0.002,0.038,310,0.233,0.906,0.000,0.000,0.094,1457356,1454635,6,0.801,0.015,0.003,240828,0.110,0.622,0.007,480.67,324132,331,0.068,0.500,0.000,11919978,1.01,19.76,0.000,0.000,0.000,2,7,9,48,48248,0.046,172.59,0.0073,0.039,29,0.821,0.000,0.646,0.564,4.42,7.51,6.30,0.00,0.000,1.01,1.02,1.01
610000,7435,1.453,0.082,7.03,638079,565082,8772,0,64272,59,3619197.5,4.9,0.081,0.131,0.203,0.586,109,6.69,2.85,0.02,0.34,0.02,0.40,0.01,0.28,6.64,2.82,0.00,0.03,0.002,0.036,259,0.238,0.909,0.000,0.000,0.091,1486946,1484432,5,0.886,0.000,0.003,147930,0.121,0.617,0.007,481.14,314512,0,0.084,0.000,0.000,14029736,1.01,19.45,0.000,0.000,0.000,2,7,9,44,49743,0.047,172.12,0.0073,0.036,32,0.838,0.000,0.665,0.573,4.64,7.72,6.81,0.00,0.000,1.01,1.01,1.01
620000,7351,1.473,0.077,7.01,649034,577570,8256,0,63292,44,3673760.0,4.1,0.079,0.136,0.184,0.600,108,6.83,3.14,0.02,0.40,0.04,0.89,0.02,0.78,6.75,2.90,0.00,0.00,0.002,0.039,293,0.204,0.901,0.000,0.000,0.099,1490084,1487787,3,0.925,0.000,0.002,179293,0.129,0.594,0.006,483.11,311511,0,0.094,0.000,0.000,14872364,1.01,19.35,0.000,0.000,0.000,2,7,9,60,50226,0.048,170.15,0.0074,0.006,34,0.842,0.000,0.629,0.567,4.73,7.65,6.80,0.00,0.000,1.01,1.01,1.01
630000,7582,1.472,0.075,7.01,658438,585191,8740,0,64276,114,3615541.5,7.7,0.085,0.130,0.171,0.614,110,6.45,2.98,0.02,0.33,0.02,0.51,0.01,0.46,6.40,2.85,0.00,0.07,0.002,0.034,299,0.206,0.908,0.000,0.000,0.092,1505482,1503174,3,0.872,0.044,0.002,172109,0.128,0.593,0.006,484.33,317068,0,0.068,0.000,0.000,14215041,1.01,19.75,0.000,0.000,0.000,2,7,9,64,48931,0.047,168.94,0.0075,0.018,38,0.858,0.000,0.649,0.565,4.48,7.60,6.54,0.00,0.000,1.01,1.01,1.01
640000,7610,1.449,0.075,7.11,662147,585793,8976,0,67350,50,3596073.2,1.7,0.073,0.126,0.162,0.640,108,6.41,2.94,0.01,0.25,0.01,0.33,0.01,0.22,6.37,2.88,0.00,0.00,0.001,0.028,271,0.200,0.896,0.000,0.000,0.104,1499863,1496632,4,0.870,0.000,0.002,168163,0.135,0.592,0.006,483.19,332734,0,0.033,0.000,0.000,13591186,1.01,19.81,0.000,0.000,0.000,2,7,9,64,48747,0.046,170.08,0.0074,0.012,30,0.855,0.000,0.666,0.561,4.44,7.64,6.31,0.00,0.000,1.01,1.01,1.01
650000,7531,1.470,0.077,7.16,673129,595560,8701,0,68947,46,3620269.0,4.5,0.058,0.140,0.161,0.642,103,6.82,3.06,0.03,0.49,0.03,0.43,0.01,0.25,6.75,2.95,0.00,0.02,0.003,0.040,297,0.199,0.906,0.000,0.000,0.094,1480811,1478134,4,0.877,0.000,0.002,189536,0.091,0.591,0.006,484.50,324782,0,0.098,0.000,0.000,15111019,1.01,19.27,0.000,0.000,0.000,2,7,9,64,51327,0.049,168.76,0.0071,0.005,18,0.858,0.000,0.657,0.548,4.65,7.60,6.88,0.00,0.000,1.01,1.01,1.01
660000,7539,1.462,0.077,7.07,651403,575516,8383,1,67495,108,3597211.5,3.4,0.068,0.158,0.178,0.596,102,6.55,3.08,0.02,0.33,0.03,0.53,0.01,0.25,6.49,3.01,0.00,0.07,0.002,0.039,274,0.199,0.907,0.000,0.000,0.093,1481265,1478440,4,0.860,0.021,0.002,153424,0.087,0.591,0.006,485.83,329210,1522,0.032,0.000,0.000,17307379,1.01,19.70,0.000,0.000,0.000,2,7,9,44,49358,0.047,167.43,0.0073,0.025,50,0.870,0.000,0.641,0.563,4.56,7.76,6.80,0.00,0.000,1.01,1.01,1.01
670000,7556,1.467,0.077,7.11,647037,567385,8924,0,70711,50,3497444.5,3.2,0.067,0.164,0.152,0.616,106,6.49,3.08,0.01,0.21,0.03,0.57,0.01,0.35,6.44,3.02,0.00,0.00,0.003,0.047,295,0.214,0.907,0.000,0.000,0.093,1479945,1477427,5,0.789,0.033,0.002,185987,0.085,0.594,0.006,483.00,331578,0,0.064,0.000,0.000,18407501,1.01,19.78,0.000,0.000,0.000,2,7,9,60,49042,0.047,170.26,0.0072,0.021,26,0.877,0.000,0.667,0.565,4.51,7.60,6.63,0.00,0.000,1.01,1.01,1.01
680000,7480,1.467,0.076,7.11,651804,572479,8950,0,70451,51,3563479.2,3.1,0.070,0.151,0.156,0.623,105,6.56,3.29,0.01,0.20,0.02,0.59,0.02,0.67,6.50,3.09,0.00,0.00,0.002,0.038,283,0.238,0.909,0.000,0.000,0.091,1491172,1488970,5,0.820,0.047,0.002,134343,0.110,0.591,0.006,483.32,342875,0,0.061,0.000,0.000,16859708,1.01,19.71,0.000,0.000,0.000,2,7,9,64,49061,0.047,169.94,0.0073,0.009,38,0.866,0.000,0.658,0.565,4.53,7.65,6.76,0.00,0.000,1.01,1.01,1.01
690000,7586,1.470,0.073,7.11,652617,573624,8461,1,70425,76,3585700.0,5.6,0.065,0.141,0.172,0.622,104,6.58,3.24,0.01,0.23,0.03,0.72,0.01,0.27,6.53,3.15,0.00,0.01,0.003,0.046,326,0.182,0.912,0.000,0.000,0.088,1467483,1465153,5,0.824,0.000,0.002,169754,0.124,0.582,0.006,484.18,336819,47,0.073,1.000,0.000,15125397,1.01,19.57,0.000,0.000,0.000,2,7,10,52,49939,0.048,169.08,0.0072,0.009,24,0.848,0.000,0.675,0.558,4.50,7.58,6.59,0.00,0.000,1.01,1.01,1.01
700000,7611,1.450,0.072,7.02,666557,589746,8622,0,68164,62,3503060.2,1.8,0.064,0.149,0.151,0.636,101,6.79,3.19,0.02,0.31,0.04,0.76,0.02,0.45,6.72,3.01,0.00,0.00,0.002,0.038,310,0.169,0.898,0.000,0.000,0.102,1433058,1431427,3,0.906,0.047,0.003,144020,0.120,0.574,0.006,483.53,322829,0,0.029,0.000,0.000,16144086,1.01,19.33,0.000,0.001,0.000,2,7,10,64,51711,0.049,169.73,0.0068,0.009,24,0.849,0.000,0.670,0.538,4.65,7.66,6.79,0.00,0.000,1.01,1.01,1.01
710000,7560,1.458,0.076,7.06,677432,599916,7824,0,69743,45,3561095.8,1.7,0.054,0.149,0.140,0.657,105,6.82,3.12,0.02,0.25,0.03,0.79,0.00,0.12,6.77,2.97,0.00,0.00,0.002,0.038,319,0.175,0.905,0.000,0.000,0.095,1464441,1463024,3,0.923,0.000,0.001,152228,0.099,0.586,0.006,484.49,323364,0,0.037,0.000,0.000,16165911,1.01,19.04,0.000,0.000,0.000,2,7,10,53,51595,0.049,168.77,0.0070,0.007,48,0.853,0.000,0.661,0.540,4.57,7.44,6.76,0.00,0.000,1.01,1.01,1.01
720000,7665,1.464,0.074,7.16,670942,593697,8247,1,68892,67,3553275.8,3.8,0.034,0.151,0.151,0.665,106,6.50,3.36,0.01,0.15,0.05,0.86,0.01,0.36,6.44,3.15,0.00,0.00,0.004,0.050,305,0.188,0.916,0.000,0.000,0.084,1462571,1461442,3,0.914,0.000,0.002,152974,0.121,0.587,0.006,483.31,323029,1433,0.056,0.000,0.000,16793301,1.01,19.57,0.000,0.000,0.000,2,7,10,64,49815,0.048,169.95,0.0072,0.028,29,0.861,0.000,0.675,0.544,4.42,7.53,6.55,0.00,0.000,1.00,1.01,1.01
730000,7627,1.467,0.075,7.19,668220,588480,8549,0,71229,56,3522860.5,5.3,0.043,0.164,0.148,0.645,104,6.81,3.15,0.01,0.20,0.04,0.78,0.01,0.32,6.75,2.96,0.00,0.00,0.003,0.041,321,0.187,0.911,0.000,0.000,0.089,1430717,1429663,3,0.916,0.000,0.002,143429,0.117,0.582,0.006,483.80,329115,0,0.095,0.000,0.000,18818153,1.01,19.24,0.000,0.000,0.000,3,7,10,55,51904,0.049,169.47,0.0068,0.002,55,0.870,0.000,0.659,0.536,4.59,7.65,6.58,0.00,0.000,1.01,1.01,1.01
740000,7762,1.462,0.076,7.22,669140,589953,8247,0,70805,83,3465570.5,10.8,0.053,0.146,0.157,0.644,103,6.70,3.38,0.01,0.21,0.02,0.62,0.02,0.53,6.64,3.22,0.00,0.00,0.002,0.036,326,0.169,0.912,0.000,0.000,0.088,1440034,1438710,4,0.830,0.039,0.001,191244,0.099,0.583,0.006,486.25,337646,0,0.130,0.000,0.000,15079894,1.01,19.35,0.000,0.001,0.000,2,7,10,64,51972,0.050,167.01,0.0067,0.004,27,0.835,0.000,0.630,0.539,4.49,7.42,6.51,0.00,0.000,1.01,1.01,1.01
750000,7733,1.474,0.073,7.17,671632,592514,8364,1,70782,90,3496505.8,10.5,0.058,0.123,0.153,0.665,98,6.83,3.24,0.01,0.17,0.03,0.65,0.02,0.49,6.77,3.07,0.00,0.00,0.003,0.040,332,0.155,0.910,0.000,0.000,0.090,1451104,1449046,4,0.819,0.046,0.002,192232,0.119,0.574,0.006,486.53,333781,57,0.117,0.000,0.000,11548760,1.01,19.16,0.000,0.000,0.000,3,7,10,56,52826,0.050,166.73,0.0067,0.003,38,0.807,0.000,0.606,0.541,4.64,7.48,6.86,0.00,0.000,1.01,1.01,1.01
760000,7708,1.459,0.073,7.12,666146,589651,8631,0,67889,119,3502522.5,10.9,0.068,0.114,0.157,0.661,100,6.75,3.31,0.01,0.19,0.05,0.99,0.02,0.32,6.68,3.11,0.00,0.03,0.004,0.057,337,0.150,0.913,0.000,0.000,0.087,1433582,1431423,4,0.831,0.043,0.005,221347,0.098,0.577,0.006,486.80,340012,0,0.092,0.000,0.000,10498219,1.01,19.33,0.000,0.000,0.000,2,7,10,64,52020,0.050,166.47,0.0068,0.014,39,0.795,0.000,0.600,0.539,4.61,7.31,6.96,0.00,0.000,1.01,1.01,1.01
770000,7634,1.459,0.076,7.10,651466,573972,8046,0,69522,117,3567991.2,7.9,0.058,0.125,0.175,0.642,102,6.68,3.17,0.02,0.32,0.03,0.72,0.02,0.52,6.61,2.96,0.00,0.08,0.003,0.040,331,0.150,0.919,0.000,0.000,0.081,1442653,1441062,5,0.821,0.000,0.002,341961,0.053,0.582,0.006,484.09,335301,0,0.067,0.000,0.000,12043257,1.01,19.34,0.000,0.001,0.000,2,7,10,59,51002,0.049,169.17,0.0071,0.018,38,0.810,0.000,0.593,0.552,4.56,7.38,6.92,0.00,0.000,1.01,1.01,1.01
780000,7720,1.460,0.075,6.94,644871,567942,8218,0,68625,120,3527057.5,7.8,0.058,0.144,0.180,0.617,103,6.63,3.06,0.02,0.32,0.03,0.54,0.01,0.51,6.57,2.97,0.00,0.00,0.003,0.043,321,0.144,0.912,0.000,0.000,0.088,1434957,1432753,5,0.790,0.035,0.002,157152,0.092,0.580,0.006,483.74,319055,0,0.065,0.000,0.000,14687275,1.01,19.39,0.000,0.000,0.000,2,7,10,46,51187,0.049,169.52,0.0070,0.018,27,0.827,0.000,0.613,0.554,4.58,7.35,7.07,0.00,0.000,1.01,1.01,1.01
790000,7622,1.459,0.074,7.07,653432,573773,8245,1,71511,125,3566044.2,7.7,0.063,0.142,0.167,0.627,104,6.77,3.27,0.02,0.25,0.05,0.98,0.01,0.31,6.70,3.06,0.00,0.00,0.003,0.046,368,0.152,0.917,0.000,0.000,0.083,1438993,1437406,4,0.813,0.049,0.003,176378,0.083,0.577,0.006,484.90,313215,41,0.062,1.000,0.000,14220754,1.01,19.29,0.000,0.000,0.000,3,7,10,54,51637,0.049,168.36,0.0070,0.007,17,0.828,0.000,0.602,0.549,4.66,7.59,7.11,0.00,0.000,1.01,1.01,1.01
800000,7717,1.472,0.073,7.14,663263,581217,8476,0,73475,102,3503494.2,8.7,0.082,0.136,0.151,0.630,97,6.72,3.03,0.02,0.29,0.03,0.59,0.01,0.21,6.67,2.96,0.00,0.00,0.003,0.042,310,0.162,0.913,0.000,0.000,0.087,1446381,1444436,4,0.799,0.097,0.001,178839,0.074,0.571,0.006,485.01,328324,0,0.085,0.000,0.000,14034115,1.01,19.37,0.000,0.000,0.000,3,7,9,43,51858,0.049,168.25,0.0068,0.003,26,0.826,0.000,0.566,0.545,4.72,7.67,7.15,0.00,0.000,1.01,1.01,1.01
810000,7908,1.458,0.071,7.14,671766,589284,8213,0,74078,65,3556635.5,3.5,0.066,0.139,0.159,0.636,101,6.65,3.21,0.02,0.33,0.03,0.83,0.01,0.44,6.59,2.99,0.00,0.00,0.002,0.037,314,0.184,0.907,0.000,0.000,0.093,1459595,1458024,4,0.821,0.055,0.001,104026,0.088,0.571,0.006,488.90,330863,0,0.054,0.000,0.000,14604591,1.01,19.55,0.000,0.000,0.000,3,7,9,59,52583,0.050,164.36,0.0068,0.002,27,0.837,0.000,0.566,0.543,4.69,7.72,7.21,0.00,0.000,1.01,1.01,1.01
820000,7649,1.465,0.071,7.02,664175,582987,8353,0,73094,86,3601273.5,5.2,0.063,0.129,0.173,0.634,102,6.70,3.18,0.02,0.24,0.03,0.72,0.01,0.39,6.64,3.02,0.00,0.00,0.003,0.042,289,0.143,0.911,0.000,0.000,0.089,1471379,1469759,2,0.917,0.049,0.002,163352,0.073,0.574,0.006,488.18,334027,0,0.060,0.000,0.000,13273243,1.01,19.40,0.000,0.000,0.000,2,7,10,64,51251,0.049,165.08,0.0071,0.008,29,0.819,0.000,0.587,0.552,4.66,7.55,7.18,0.00,0.000,1.01,1.01,1.01
830000,7556,1.479,0.072,6.94,652284,571368,8728,1,72280,87,3550475.8,5.7,0.061,0.135,0.169,0.635,103,6.61,2.99,0.02,0.33,0.01,0.31,0.00,0.12,6.58,2.96,0.00,0.01,0.001,0.024,274,0.168,0.909,0.000,0.000,0.091,1477360,1475383,3,0.905,0.000,0.001,141547,0.082,0.583,0.006,487.28,329813,94,0.065,0.000,0.000,14298966,1.01,19.52,0.000,0.000,0.000,2,7,10,42,49957,0.048,165.98,0.0071,0.024,14,0.838,0.000,0.569,0.561,4.65,7.65,7.11,0.00,0.000,1.01,1.01,1.01
840000,7490,1.474,0.071,6.93,644453,566009,8790,1,69719,66,3529513.5,7.2,0.061,0.146,0.156,0.636,106,6.91,2.96,0.02,0.32,0.02,0.56,0.00,0.17,6.86,2.87,0.00,0.00,0.002,0.042,276,0.174,0.914,0.000,0.000,0.086,1470080,1468429,5,0.858,0.000,0.001,113883,0.094,0.578,0.006,485.24,307506,30,0.109,1.000,0.000,15131501,1.01,19.13,0.000,0.001,0.000,4,7,10,45,51727,0.049,168.02,0.0069,0.017,46,0.841,0.000,0.564,0.564,4.79,7.62,7.29,0.00,0.000,1.01,1.01,1.01
850000,7732,1.461,0.069,6.89,655642,577323,8339,1,69737,106,3518088.2,13.6,0.059,0.149,0.142,0.650,104,6.80,3.15,0.02,0.37,0.02,0.36,0.01,0.49,6.75,3.09,0.00,0.00,0.002,0.039,275,0.202,0.913,0.000,0.000,0.087,1461559,1460637,3,0.862,0.046,0.002,133468,0.098,0.568,0.005,487.24,292089,0,0.128,1.000,0.000,15456938,1.01,19.28,0.000,0.000,0.000,2,7,10,58,52567,0.050,166.02,0.0067,0.002,32,0.841,0.000,0.585,0.555,4.71,7.56,7.22,0.00,0.000,1.01,1.01,1.01
860000,7587,1.479,0.070,6.90,658313,579506,8551,0,70401,66,3509551.5,4.4,0.068,0.149,0.141,0.641,109,6.96,3.16,0.02,0.27,0.03,0.55,0.02,0.65,6.90,3.02,0.00,0.00,0.002,0.034,289,0.231,0.917,0.000,0.000,0.083,1461723,1460988,4,0.862,0.000,0.001,141041,0.090,0.571,0.006,489.45,293920,0,0.067,0.000,0.000,15302465,1.01,19.12,0.000,0.000,0.000,3,8,10,51,52816,0.050,163.81,0.0067,0.006,43,0.841,0.000,0.557,0.553,4.82,7.65,7.35,0.00,0.000,1.01,1.01,1.01
870000,7624,1.473,0.068,6.85,643494,566966,8197,0,68294,91,3473602.2,5.9,0.057,0.155,0.149,0.640,109,6.62,2.98,0.01,0.23,0.02,0.58,0.01,0.17,6.58,2.92,0.00,0.00,0.002,0.039,276,0.243,0.918,0.000,0.000,0.082,1484449,1484078,3,0.865,0.047,0.002,129622,0.094,0.571,0.006,490.14,290606,0,0.065,0.000,0.000,16560006,1.01,19.54,0.000,0.000,0.000,3,7,10,49,50503,0.048,163.12,0.0069,0.006,26,0.855,0.000,0.553,0.569,4.74,7.70,7.37,0.00,0.000,1.01,1.01,1.01
880000,7688,1.458,0.070,6.90,642238,566616,8782,0,66776,73,3428348.8,6.4,0.047,0.157,0.172,0.624,109,6.71,3.11,0.01,0.23,0.03,0.77,0.01,0.29,6.67,2.94,0.00,0.00,0.002,0.031,280,0.262,0.910,0.000,0.000,0.090,1467074,1466365,3,0.869,0.048,0.002,138824,0.080,0.572,0.006,486.76,293017,0,0.088,0.000,0.000,17678916,1.01,19.41,0.000,0.000,0.000,3,7,9,64,51618,0.049,166.51,0.0067,0.014,32,0.861,0.000,0.546,0.565,4.73,7.67,7.32,0.00,0.000,1.01,1.01,1.01
