step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
440000,1891,1.479,0.081,9.80,170158,149811,1779,0,18565,13,1189534.9,1.6,0.563,0.098,0.291,0.047,279,7.05,3.68,0.02,0.45,0.04,0.59,0.05,0.64,6.94,3.57,0.00,0.00,0.004,0.051,188,0.316,0.873,0.000,0.000,0.127,368047,365709,3,0.681,0.120,0.019,467488,0.086,0.585,0.006,120.32,115798,0,0.122,0.000,0.000,1692188,1.00,20.04,0.000,0.000,0.000,3,8,10,52,13326,0.051,42.99,0.0091,0.000,21,0.731,0.000,0.789,0.541,4.25,6.00,6.61,0.00,0.000,1.00,1.01,1.01
450000,1930,1.451,0.081,9.83,169205,148060,1982,0,19124,31,1198695.8,4.3,0.535,0.075,0.332,0.058,266,7.00,3.65,0.04,0.40,0.05,0.63,0.04,0.52,6.88,3.54,0.00,0.07,0.004,0.042,200,0.328,0.859,0.000,0.000,0.141,371491,367075,4,0.676,0.000,0.012,326504,0.096,0.580,0.006,121.04,115007,0,0.139,0.000,0.000,1207584,1.02,20.07,0.000,0.000,0.002,3,8,10,46,13512,0.052,42.27,0.0090,0.000,8,0.680,0.000,0.799,0.548,4.31,5.84,6.97,0.00,0.002,1.01,1.02,1.02
460000,1763,1.517,0.083,9.58,175339,155282,1971,0,18253,24,1205096.9,2.3,0.560,0.074,0.291,0.076,269,7.50,3.80,0.04,0.49,0.04,0.58,0.08,0.75,7.34,3.73,0.00,0.00,0.005,0.058,189,0.381,0.873,0.000,0.000,0.127,373247,369995,3,0.724,0.006,0.029,306883,0.103,0.588,0.006,120.96,115030,0,0.098,0.000,0.000,1249526,1.02,19.46,0.000,0.000,0.000,3,8,11,56,13229,0.050,42.36,0.0093,0.000,17,0.667,0.000,0.788,0.533,4.46,6.24,6.92,0.00,0.000,1.02,1.03,1.03
470000,1845,1.473,0.086,9.56,169396,150884,1828,0,16602,13,1205289.4,1.5,0.591,0.083,0.241,0.085,278,7.28,3.63,0.04,0.43,0.10,0.99,0.07,0.68,7.08,3.34,0.00,0.05,0.007,0.068,206,0.358,0.862,0.000,0.000,0.138,374254,371801,3,0.706,0.000,0.020,356543,0.117,0.578,0.006,120.97,113388,0,0.113,0.000,0.000,1574574,1.02,19.56,0.000,0.000,0.001,3,8,10,47,13432,0.051,42.35,0.0092,0.000,10,0.707,0.000,0.778,0.550,4.40,6.17,7.03,0.00,0.001,1.03,1.03,1.03
480000,1912,1.445,0.086,9.75,172217,153524,1986,0,16640,10,1200237.4,0.9,0.589,0.067,0.260,0.083,268,6.96,3.41,0.06,0.57,0.07,0.87,0.06,0.69,6.78,3.24,0.00,0.00,0.006,0.069,203,0.270,0.861,0.000,0.000,0.139,372323,369749,3,0.697,0.087,0.018,343026,0.111,0.583,0.006,120.66,120045,0,0.094,0.000,0.000,1193592,1.03,19.98,0.000,0.000,0.000,3,7,10,32,13317,0.051,42.66,0.0093,0.001,10,0.677,0.000,0.750,0.541,4.29,5.96,6.91,0.00,0.001,1.03,1.03,1.03
490000,1817,1.523,0.092,9.40,160167,140556,1944,0,17762,19,1194630.4,2.1,0.513,0.077,0.314,0.097,283,7.34,4.33,0.02,0.35,0.03,0.50,0.05,0.44,7.24,4.25,0.00,0.00,0.003,0.040,209,0.122,0.893,0.000,0.000,0.107,365529,361547,4,0.655,0.037,0.021,375332,0.104,0.603,0.006,121.05,113023,0,0.108,0.000,0.000,1564486,1.01,19.05,0.000,0.000,0.000,3,6,12,44,13339,0.051,42.26,0.0091,0.000,18,0.725,0.000,0.805,0.565,4.28,5.73,6.37,0.00,0.001,1.01,1.00,1.01
500000,1693,1.531,0.084,9.04,152437,133028,1887,0,17646,20,1191150.2,2.9,0.519,0.087,0.331,0.063,290,7.58,4.05,0.05,0.44,0.08,1.13,0.03,0.30,7.42,3.87,0.00,0.00,0.009,0.085,185,0.181,0.880,0.000,0.000,0.120,361749,357314,3,0.718,0.039,0.012,358559,0.099,0.578,0.005,119.93,110244,0,0.144,0.000,0.000,1445820,1.04,18.79,0.000,0.000,0.000,3,7,10,46,12833,0.049,43.39,0.0095,0.000,2,0.679,0.000,0.802,0.582,4.43,5.96,6.55,0.00,0.001,1.04,1.04,1.04
510000,1808,1.472,0.079,8.60,156883,137837,1864,0,17067,13,1192880.4,1.4,0.618,0.124,0.216,0.042,313,7.40,4.47,0.06,0.55,0.07,0.75,0.03,0.28,7.25,4.32,0.00,0.00,0.010,0.083,182,0.173,0.866,0.000,0.000,0.134,361212,356895,2,0.696,0.000,0.013,266066,0.129,0.587,0.006,119.74,105735,0,0.106,0.000,0.000,2060920,1.03,19.48,0.000,0.001,0.000,2,7,10,54,13386,0.051,43.58,0.0091,0.004,7,0.758,0.000,0.711,0.570,4.23,6.04,6.00,0.00,0.001,1.02,1.04,1.03
520000,1748,1.500,0.071,8.94,170191,148954,1838,0,19459,17,1208808.6,1.8,0.600,0.133,0.218,0.049,315,7.23,3.67,0.03,0.42,0.06,0.72,0.04,0.52,7.09,3.55,0.00,0.02,0.006,0.061,147,0.366,0.852,0.001,0.000,0.147,366250,363875,2,0.768,0.058,0.010,217513,0.125,0.566,0.005,120.43,99176,0,0.104,0.000,0.000,2811312,1.01,19.93,0.000,0.000,0.001,2,8,10,30,12632,0.048,42.89,0.0097,0.015,4,0.785,0.000,0.770,0.538,4.47,6.29,6.47,0.00,0.001,1.01,1.01,1.02
530000,1808,1.489,0.075,9.26,158241,136011,1997,0,20173,24,1203985.8,4.2,0.548,0.149,0.238,0.065,303,7.26,3.04,0.01,0.24,0.04,0.58,0.04,0.52,7.17,3.01,0.00,0.00,0.004,0.056,126,0.546,0.873,0.000,0.000,0.127,375871,374644,2,0.981,0.014,0.010,173037,0.143,0.566,0.005,120.03,97991,0,0.173,0.000,0.000,3313529,1.01,20.26,0.000,0.001,0.000,4,8,8,30,13132,0.050,43.28,0.0093,0.028,0,0.814,0.000,0.783,0.581,4.88,7.44,7.15,0.00,0.000,1.01,1.01,1.02
540000,1930,1.467,0.075,9.30,172004,150076,2169,0,19637,24,1207854.5,5.1,0.528,0.160,0.251,0.061,284,6.91,3.41,0.03,0.55,0.08,0.87,0.02,0.36,6.77,3.27,0.00,0.05,0.009,0.084,128,0.397,0.867,0.000,0.000,0.133,374094,373442,1,1.000,0.000,0.006,131276,0.168,0.574,0.006,121.64,101327,0,0.213,0.000,0.000,3675164,1.01,20.67,0.000,0.000,0.001,2,8,10,53,13339,0.051,41.67,0.0092,0.012,3,0.821,0.000,0.788,0.543,4.64,6.91,7.39,0.00,0.001,1.01,1.01,1.03
550000,1750,1.489,0.073,9.18,162885,140419,1899,0,20747,32,1203900.2,4.9,0.506,0.186,0.244,0.064,275,7.69,3.13,0.02,0.54,0.05,0.82,0.03,0.37,7.59,2.87,0.00,0.00,0.004,0.052,113,0.345,0.867,0.000,0.000,0.133,369952,369028,1,0.983,0.017,0.010,145870,0.164,0.571,0.006,120.83,110140,0,0.154,0.000,0.000,4192847,1.01,19.43,0.000,0.001,0.000,4,8,10,50,13455,0.051,42.48,0.0091,0.000,15,0.827,0.000,0.763,0.563,5.06,7.59,7.60,0.00,0.000,1.01,1.01,1.01
560000,1733,1.550,0.069,9.18,161197,138817,1937,0,20460,28,1214904.8,4.8,0.524,0.148,0.255,0.073,288,7.71,3.35,0.01,0.25,0.06,0.85,0.04,0.34,7.60,3.27,0.00,0.03,0.004,0.057,122,0.286,0.900,0.000,0.000,0.100,384318,383415,1,1.000,0.000,0.017,239482,0.135,0.567,0.005,122.06,104487,0,0.172,0.000,0.000,2994383,1.00,19.36,0.000,0.001,0.001,3,8,10,30,13363,0.051,41.25,0.0092,0.005,5,0.794,0.000,0.752,0.583,4.96,7.32,7.32,0.00,0.001,1.00,1.00,1.00
570000,1716,1.553,0.072,9.17,161383,136308,1938,0,23154,24,1214349.5,5.3,0.516,0.157,0.246,0.080,282,7.73,3.84,0.04,0.96,0.05,0.56,0.09,0.80,7.55,3.54,0.00,0.02,0.004,0.048,123,0.230,0.879,0.000,0.000,0.121,376901,376172,1,1.000,0.000,0.016,214243,0.145,0.579,0.006,121.83,103390,0,0.220,0.000,0.000,3427647,1.01,19.19,0.001,0.000,0.001,4,8,10,64,13264,0.051,41.49,0.0094,0.011,6,0.825,0.000,0.707,0.575,5.07,7.41,7.72,0.00,0.001,1.01,1.01,1.02
580000,1780,1.535,0.071,9.20,167558,142683,2070,0,22741,22,1217997.6,3.5,0.507,0.190,0.228,0.074,274,7.33,3.00,0.01,0.31,0.05,0.56,0.02,0.29,7.24,3.00,0.00,0.00,0.006,0.064,154,0.185,0.875,0.000,0.000,0.125,373732,372569,1,1.000,0.000,0.006,196024,0.134,0.573,0.006,121.46,104236,0,0.157,0.000,0.000,4994615,1.01,19.60,0.000,0.001,0.000,4,8,10,24,13041,0.050,41.86,0.0095,0.000,13,0.856,0.000,0.740,0.555,4.96,7.42,7.53,0.00,0.000,1.01,1.01,1.02
590000,1787,1.495,0.074,9.29,163014,138601,1825,0,22581,9,1218475.4,1.4,0.502,0.209,0.216,0.073,272,7.29,3.20,0.01,0.15,0.05,0.79,0.07,0.55,7.16,3.17,0.00,0.00,0.006,0.069,139,0.154,0.884,0.000,0.000,0.116,372851,372158,1,1.000,0.000,0.035,272656,0.114,0.565,0.005,121.82,102843,0,0.160,0.000,0.000,5692873,1.00,19.47,0.000,0.000,0.000,4,8,10,29,13025,0.050,41.49,0.0095,0.001,13,0.863,0.000,0.749,0.566,4.84,7.45,7.55,0.00,0.000,1.00,1.00,1.00
600000,1754,1.501,0.076,9.41,161992,138531,1876,0,21618,19,1197319.0,3.1,0.526,0.196,0.205,0.074,284,7.25,3.31,0.03,0.44,0.03,0.46,0.03,0.31,7.17,3.28,0.00,0.05,0.002,0.036,132,0.249,0.880,0.001,0.000,0.119,367527,366628,1,1.000,0.000,0.010,1030358,0.053,0.588,0.006,120.07,99810,0,0.164,0.000,0.000,5383992,1.02,19.85,0.000,0.001,0.001,3,8,10,32,12712,0.048,43.24,0.0095,0.036,4,0.867,0.000,0.721,0.562,4.76,7.05,7.29,0.00,0.001,1.02,1.02,1.02
610000,1760,1.508,0.078,9.23,164748,140975,2066,0,21701,25,1205019.6,0.9,0.505,0.196,0.234,0.064,284,7.27,3.49,0.01,0.15,0.06,0.58,0.04,0.51,7.16,3.45,0.00,0.00,0.008,0.073,136,0.240,0.882,0.000,0.000,0.118,366681,366146,1,0.990,0.010,0.012,228750,0.124,0.585,0.006,121.02,102751,0,0.034,0.000,0.000,5147339,1.00,19.95,0.000,0.001,0.000,3,8,12,32,12794,0.049,42.30,0.0096,0.044,4,0.874,0.000,0.732,0.554,4.74,6.73,7.63,0.00,0.000,1.00,1.00,1.00
620000,1887,1.504,0.078,9.21,159698,136277,1962,0,21332,35,1210247.2,5.7,0.518,0.215,0.217,0.050,289,7.07,3.75,0.03,0.40,0.04,0.57,0.06,0.53,6.95,3.64,0.00,0.00,0.004,0.046,136,0.228,0.892,0.000,0.000,0.108,370692,369518,1,1.000,0.000,0.018,286788,0.108,0.580,0.006,121.64,101023,0,0.163,0.000,0.000,5672910,1.02,20.11,0.000,0.000,0.000,2,8,12,36,13347,0.051,41.68,0.0092,0.012,10,0.894,0.000,0.719,0.572,4.55,6.15,7.42,0.00,0.000,1.02,1.02,1.02
630000,1790,1.511,0.077,9.25,153124,130093,2134,0,20994,21,1195765.1,3.4,0.498,0.201,0.243,0.058,296,7.17,4.03,0.03,0.63,0.06,0.62,0.05,0.94,7.03,3.78,0.00,0.02,0.006,0.068,135,0.223,0.893,0.000,0.000,0.107,363403,362095,1,1.000,0.000,0.007,224357,0.117,0.593,0.006,119.38,102481,0,0.164,0.000,0.000,4929896,1.01,20.07,0.000,0.001,0.001,3,8,12,54,12843,0.049,43.94,0.0095,0.056,9,0.879,0.000,0.740,0.582,4.72,6.76,7.36,0.00,0.001,1.01,1.01,1.01
640000,1704,1.522,0.076,9.12,151105,127216,2087,0,21888,16,1183725.2,2.5,0.511,0.186,0.243,0.059,309,7.13,3.57,0.01,0.16,0.02,0.43,0.02,0.26,7.07,3.53,0.00,0.02,0.003,0.048,130,0.296,0.867,0.000,0.000,0.133,368027,366496,1,0.985,0.015,0.009,192093,0.159,0.606,0.006,117.86,103262,0,0.158,0.000,0.000,4511147,1.00,20.16,0.000,0.000,0.001,3,7,11,32,12142,0.046,45.45,0.0098,0.054,3,0.899,0.000,0.735,0.592,4.68,6.87,7.50,0.00,0.001,1.00,1.00,1.01
650000,1793,1.489,0.074,9.11,171498,145489,2179,0,23741,9,1199630.1,0.8,0.580,0.142,0.217,0.060,306,7.10,3.30,0.01,0.22,0.03,0.46,0.03,0.31,7.04,3.23,0.00,0.00,0.003,0.044,139,0.335,0.853,0.001,0.000,0.147,390451,388943,1,0.996,0.004,0.010,150889,0.110,0.574,0.006,120.38,105672,0,0.089,0.000,0.000,3629021,1.01,20.26,0.000,0.000,0.000,3,8,10,40,12736,0.049,42.94,0.0095,0.030,3,0.901,0.000,0.764,0.563,4.76,7.02,7.58,0.00,0.000,1.01,1.01,1.01
660000,1784,1.540,0.078,9.24,171922,147251,2036,0,22644,8,1223412.2,0.9,0.557,0.158,0.231,0.055,299,7.59,4.14,0.02,0.34,0.06,0.83,0.02,0.27,7.49,3.90,0.00,0.00,0.005,0.055,161,0.231,0.877,0.000,0.000,0.123,374706,372704,1,0.997,0.003,0.007,170588,0.141,0.588,0.006,121.96,103026,0,0.110,0.000,0.000,4076571,1.01,19.42,0.000,0.000,0.000,4,8,12,58,13544,0.052,41.35,0.0092,0.000,12,0.896,0.000,0.708,0.544,4.84,7.21,7.58,0.00,0.000,1.01,1.01,1.01
670000,1759,1.514,0.074,9.17,164084,138615,2085,0,23409,7,1207403.8,0.7,0.547,0.146,0.247,0.061,299,7.52,3.49,0.01,0.17,0.02,0.33,0.04,0.44,7.46,3.47,0.00,0.00,0.002,0.035,152,0.235,0.875,0.000,0.000,0.125,370511,368866,1,1.000,0.000,0.013,131351,0.136,0.577,0.006,121.96,103498,0,0.099,0.000,0.000,3655203,1.00,19.36,0.000,0.000,0.000,4,8,12,44,13226,0.050,41.36,0.0092,0.003,7,0.862,0.000,0.616,0.560,4.81,7.00,7.60,0.00,0.000,1.00,1.00,1.00
680000,1825,1.486,0.078,9.22,179385,152918,2056,1,24344,33,1203581.4,6.3,0.552,0.130,0.258,0.060,301,7.16,3.10,0.01,0.23,0.02,0.33,0.03,0.70,7.10,2.95,0.00,0.00,0.003,0.047,144,0.379,0.877,0.000,0.000,0.123,374082,372826,1,0.837,0.163,0.008,148306,0.160,0.582,0.006,121.09,103489,89,0.191,0.000,0.000,3542857,1.01,19.94,0.000,0.000,0.000,3,8,10,48,13072,0.050,42.22,0.0093,0.002,10,0.875,0.000,0.712,0.523,4.68,7.14,7.18,0.00,0.000,1.01,1.01,1.00
690000,1935,1.460,0.079,9.18,181469,154632,2169,0,24558,7,1207257.8,1.2,0.558,0.079,0.293,0.070,293,6.87,3.07,0.03,0.79,0.03,0.54,0.03,0.87,6.77,2.85,0.00,0.00,0.003,0.039,126,0.332,0.864,0.000,0.000,0.136,378535,377119,2,0.673,0.155,0.005,130962,0.144,0.582,0.006,121.78,105080,0,0.172,0.000,0.000,1593037,1.01,20.44,0.000,0.000,0.000,3,7,9,40,13295,0.051,41.54,0.0092,0.001,12,0.757,0.000,0.713,0.523,4.72,7.30,7.61,0.00,0.000,1.01,1.01,1.01
700000,1793,1.488,0.073,9.08,182528,156232,1954,0,24484,8,1219344.5,2.4,0.557,0.100,0.274,0.068,292,7.06,3.19,0.01,0.13,0.03,0.41,0.03,0.52,7.00,3.17,0.00,0.00,0.003,0.043,129,0.424,0.863,0.000,0.000,0.137,381895,380921,3,0.768,0.002,0.006,93807,0.167,0.575,0.006,122.39,100538,0,0.303,0.000,0.000,2376353,1.00,20.28,0.000,0.000,0.000,4,8,10,46,12660,0.048,40.92,0.0097,0.000,8,0.815,0.000,0.616,0.525,4.81,7.22,7.66,0.00,0.000,1.00,1.00,1.00
710000,1941,1.471,0.073,9.13,176515,149079,2311,0,24977,15,1219504.6,3.3,0.541,0.160,0.233,0.066,306,7.04,3.67,0.00,0.09,0.06,0.77,0.05,0.70,6.94,3.57,0.00,0.00,0.005,0.060,134,0.419,0.860,0.000,0.000,0.140,374824,373675,2,0.820,0.000,0.008,95280,0.183,0.571,0.006,122.67,99961,0,0.223,0.000,0.000,4227410,1.00,20.47,0.000,0.000,0.000,4,8,12,42,13668,0.052,40.64,0.0091,0.003,2,0.890,0.000,0.607,0.531,4.76,7.06,7.75,0.00,0.001,1.00,1.00,1.00
720000,1841,1.521,0.076,9.18,174133,147501,2063,0,24669,19,1215279.2,3.2,0.535,0.155,0.239,0.070,324,7.21,3.39,0.01,0.16,0.03,0.35,0.02,0.38,7.15,3.37,0.00,0.00,0.006,0.073,136,0.375,0.867,0.000,0.000,0.133,367972,367187,2,0.806,0.008,0.007,132193,0.181,0.564,0.005,121.66,99745,0,0.168,0.000,0.000,4030625,1.00,20.12,0.000,0.001,0.000,4,8,12,38,13274,0.051,41.65,0.0092,0.000,22,0.870,0.000,0.613,0.530,4.86,7.55,7.56,0.00,0.000,1.00,1.00,1.00
730000,1862,1.456,0.082,9.32,177089,151686,1905,1,23476,24,1190494.6,6.4,0.524,0.172,0.243,0.061,320,7.09,4.19,0.02,0.35,0.12,1.12,0.05,0.70,6.90,3.76,0.00,0.05,0.010,0.076,177,0.380,0.868,0.001,0.000,0.131,363244,362557,2,0.847,0.067,0.014,230218,0.128,0.602,0.006,121.16,96878,0,0.266,1.000,0.000,4694765,1.01,20.08,0.000,0.001,0.001,3,8,12,60,13201,0.050,42.15,0.0093,0.000,15,0.877,0.000,0.691,0.516,4.47,7.39,6.30,0.00,0.001,1.01,1.01,1.01
740000,1902,1.460,0.078,9.48,184421,159330,2133,0,22918,28,1195400.1,5.6,0.554,0.093,0.279,0.074,337,6.88,3.76,0.01,0.35,0.06,0.69,0.05,0.53,6.76,3.64,0.00,0.05,0.009,0.082,172,0.424,0.846,0.000,0.000,0.154,368567,367625,3,0.840,0.000,0.020,192977,0.140,0.589,0.006,120.08,97631,0,0.201,0.000,0.000,2055546,1.00,20.23,0.000,0.001,0.001,3,8,8,49,13078,0.050,43.23,0.0093,0.002,8,0.805,0.000,0.828,0.502,4.35,7.42,5.94,0.00,0.001,1.00,1.00,1.00
750000,1893,1.460,0.078,9.30,182859,158084,2065,0,22719,9,1205776.9,2.0,0.571,0.129,0.234,0.066,324,6.96,3.24,0.02,0.45,0.05,0.57,0.04,0.46,6.85,3.14,0.00,0.05,0.006,0.061,168,0.387,0.858,0.001,0.000,0.141,385128,384300,1,1.000,0.000,0.013,248929,0.099,0.588,0.006,120.79,104232,0,0.222,0.000,0.000,3416085,1.01,20.20,0.000,0.002,0.001,3,8,8,40,13166,0.050,42.53,0.0093,0.023,18,0.874,0.000,0.818,0.527,4.64,7.48,6.72,0.00,0.001,1.01,1.01,1.01
760000,1829,1.488,0.077,9.27,181013,156581,1916,0,22580,20,1210594.9,5.3,0.572,0.108,0.263,0.056,313,7.31,2.91,0.01,0.43,0.07,0.75,0.04,0.59,7.18,2.73,0.00,0.00,0.007,0.073,130,0.502,0.861,0.000,0.000,0.139,382879,381263,1,1.000,0.000,0.011,230754,0.132,0.575,0.005,120.75,106579,0,0.265,0.000,0.000,2651163,1.00,19.90,0.000,0.000,0.000,4,8,10,36,13361,0.051,42.57,0.0092,0.001,11,0.847,0.000,0.772,0.530,4.96,7.60,7.42,0.00,0.000,1.00,1.00,1.00
770000,1915,1.441,0.074,9.36,180910,156755,1992,0,22077,42,1209241.8,7.2,0.547,0.101,0.289,0.063,337,6.98,3.61,0.01,0.23,0.04,0.79,0.02,0.23,6.90,3.52,0.00,0.05,0.004,0.052,154,0.386,0.863,0.001,0.000,0.137,375287,374191,2,0.802,0.000,0.013,293339,0.120,0.564,0.005,121.45,103007,0,0.171,0.000,0.000,2182297,1.00,20.36,0.000,0.001,0.001,2,8,10,46,13363,0.051,41.87,0.0091,0.000,12,0.777,0.000,0.789,0.521,4.61,7.46,6.68,0.00,0.001,1.00,1.00,1.01
780000,1804,1.487,0.075,9.27,178074,154882,2147,0,21156,28,1212061.2,6.3,0.531,0.120,0.277,0.072,354,7.27,3.51,0.02,0.72,0.03,0.45,0.03,0.35,7.19,3.44,0.00,0.00,0.007,0.077,144,0.405,0.863,0.000,0.000,0.137,365179,363826,2,0.839,0.000,0.011,271572,0.132,0.568,0.005,121.51,100260,0,0.227,0.000,0.000,2731715,1.01,20.04,0.000,0.000,0.000,3,8,12,41,13119,0.050,41.80,0.0094,0.000,15,0.821,0.000,0.790,0.516,4.55,6.89,6.86,0.00,0.000,1.01,1.01,1.01
790000,1847,1.497,0.084,8.98,177239,153619,1765,0,21812,16,1199729.9,2.3,0.576,0.120,0.230,0.074,367,7.03,3.35,0.00,0.10,0.09,1.12,0.04,0.37,6.90,3.19,0.00,0.00,0.006,0.061,171,0.360,0.880,0.000,0.000,0.120,372192,371285,2,0.835,0.000,0.015,280970,0.143,0.579,0.006,120.37,101837,0,0.147,0.000,0.000,2847148,1.00,20.01,0.000,0.000,0.000,3,8,10,36,12988,0.050,42.94,0.0094,0.000,9,0.834,0.000,0.763,0.527,4.45,6.99,6.71,0.00,0.000,1.00,1.00,1.00
800000,1763,1.528,0.086,8.50,165427,144426,1880,0,19205,22,1199873.4,4.5,0.613,0.126,0.215,0.046,368,7.64,4.05,0.02,0.30,0.06,0.51,0.07,0.69,7.50,4.00,0.00,0.00,0.009,0.073,175,0.243,0.880,0.000,0.000,0.120,367954,366600,2,0.830,0.000,0.021,366348,0.122,0.577,0.005,120.59,100666,0,0.204,0.000,0.000,2982149,1.01,19.04,0.000,0.000,0.000,4,8,14,50,13472,0.051,42.72,0.0091,0.000,6,0.846,0.000,0.732,0.554,4.49,6.67,6.59,0.00,0.000,1.01,1.01,1.04
810000,1884,1.476,0.091,8.51,166209,145569,1955,0,18564,13,1198998.1,1.9,0.581,0.181,0.205,0.033,382,7.14,3.69,0.01,0.16,0.05,0.56,0.06,0.57,7.02,3.65,0.00,0.00,0.007,0.068,173,0.313,0.873,0.000,0.000,0.127,356285,354540,2,0.861,0.000,0.016,357449,0.103,0.596,0.006,121.02,93940,0,0.144,0.000,0.000,4268513,1.01,19.92,0.000,0.001,0.000,4,8,12,46,13443,0.051,42.29,0.0091,0.000,12,0.884,0.000,0.729,0.537,4.37,6.35,6.93,0.00,0.000,1.00,1.00,1.01
820000,1855,1.495,0.088,8.98,170136,148895,1787,0,19483,16,1202264.8,1.7,0.561,0.165,0.244,0.030,375,7.14,3.31,0.00,0.06,0.03,0.35,0.04,0.50,7.07,3.29,0.00,0.00,0.004,0.047,160,0.345,0.877,0.000,0.000,0.123,366121,364781,3,0.704,0.067,0.010,182155,0.135,0.582,0.006,120.34,102634,0,0.109,0.000,0.000,4158272,1.00,19.77,0.000,0.000,0.000,3,8,10,32,13239,0.051,42.98,0.0092,0.000,15,0.858,0.000,0.751,0.539,4.35,6.60,6.59,0.00,0.000,1.00,1.00,1.00
830000,1879,1.470,0.093,8.61,177101,156196,2053,0,18828,10,1205286.2,1.0,0.578,0.188,0.201,0.033,369,7.17,3.73,0.02,0.34,0.06,0.82,0.08,0.89,7.01,3.57,0.00,0.00,0.007,0.071,192,0.342,0.864,0.000,0.000,0.136,368697,367780,3,0.685,0.000,0.014,211748,0.126,0.590,0.006,120.94,100889,0,0.102,0.000,0.000,5480043,1.01,19.79,0.000,0.000,0.000,3,8,10,44,13477,0.051,42.37,0.0091,0.000,14,0.896,0.000,0.708,0.523,4.36,6.29,6.52,0.00,0.001,1.00,1.01,1.00
840000,1753,1.507,0.095,8.58,171389,150315,1927,0,19273,11,1203561.6,2.2,0.594,0.162,0.190,0.053,373,7.44,3.90,0.01,0.23,0.07,0.77,0.03,0.40,7.33,3.77,0.00,0.00,0.007,0.075,187,0.343,0.870,0.000,0.000,0.130,367159,365543,3,0.694,0.000,0.012,210010,0.120,0.604,0.006,120.88,103520,0,0.202,0.000,0.000,4782237,1.00,19.49,0.000,0.000,0.000,3,8,11,48,13042,0.050,42.43,0.0094,0.000,13,0.886,0.000,0.713,0.537,4.42,6.45,6.54,0.00,0.000,1.00,1.01,1.00
850000,1827,1.501,0.095,8.51,171061,149344,2010,0,19633,7,1197662.2,1.5,0.595,0.150,0.170,0.085,371,7.18,3.54,0.01,0.23,0.03,0.37,0.03,0.64,7.11,3.50,0.00,0.00,0.005,0.055,163,0.234,0.884,0.000,0.000,0.116,367096,365914,3,0.670,0.000,0.006,160958,0.128,0.586,0.006,120.87,99828,0,0.211,0.000,0.000,4343788,1.00,19.55,0.000,0.000,0.000,3,8,10,44,13111,0.050,42.44,0.0092,0.000,11,0.873,0.000,0.734,0.538,4.45,6.79,6.35,0.00,0.000,1.00,1.00,1.01
860000,1788,1.541,0.088,8.51,158881,138203,1882,0,18835,3,1196131.0,0.3,0.562,0.144,0.185,0.110,369,7.48,4.20,0.01,0.18,0.02,0.31,0.03,0.33,7.43,4.17,0.00,0.00,0.002,0.030,161,0.181,0.874,0.000,0.000,0.126,365979,363832,3,0.668,0.000,0.011,194009,0.131,0.584,0.006,120.71,95543,0,0.097,0.000,0.000,3640254,1.00,18.92,0.000,0.000,0.000,3,8,12,46,13377,0.051,42.61,0.0090,0.000,5,0.857,0.000,0.773,0.569,4.41,6.39,6.26,0.00,0.000,1.00,1.00,1.00
870000,1914,1.470,0.086,8.70,163845,143371,1905,0,18443,11,1203211.6,2.1,0.557,0.121,0.181,0.142,411,6.97,3.48,0.01,0.23,0.05,0.55,0.04,0.43,6.88,3.39,0.00,0.05,0.004,0.043,161,0.205,0.882,0.000,0.000,0.118,365006,363253,3,0.670,0.002,0.011,327670,0.131,0.582,0.006,121.00,100266,0,0.192,0.000,0.000,2861931,1.00,19.70,0.000,0.000,0.001,3,7,10,35,13349,0.051,42.32,0.0091,0.000,11,0.822,0.000,0.791,0.554,4.30,6.78,5.79,0.00,0.001,1.00,1.00,1.01
880000,1787,1.508,0.090,8.67,166628,146754,1819,0,18182,10,1195791.5,2.2,0.576,0.135,0.182,0.108,426,7.42,3.79,0.01,0.36,0.02,0.27,0.05,0.68,7.33,3.71,0.00,0.00,0.002,0.034,193,0.190,0.865,0.000,0.000,0.135,363402,361474,3,0.685,0.004,0.012,196664,0.138,0.602,0.006,120.73,104503,0,0.216,0.000,0.000,3342095,1.01,18.90,0.000,0.000,0.000,3,8,12,42,13255,0.051,42.58,0.0091,0.001,13,0.834,0.000,0.765,0.545,4.43,6.46,6.27,0.00,0.000,1.00,1.00,1.01
