step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
440000,1847,1.482,0.083,8.84,150085,132867,2091,0,15065,7,1185325.6,0.4,0.014,0.048,0.779,0.159,269,6.63,3.21,0.05,0.53,0.05,0.65,0.02,0.23,6.51,3.09,0.00,0.00,0.005,0.052,229,0.318,0.902,0.000,0.000,0.098,371545,368910,3,0.718,0.003,0.007,130213,0.086,0.643,0.008,120.50,128429,0,0.054,0.000,0.000,650459,1.02,17.35,0.000,0.000,0.000,3,7,9,32,12242,0.047,42.81,0.0099,0.000,15,0.607,0.000,0.865,0.598,3.62,6.56,6.10,0.00,0.001,1.01,1.03,1.03
450000,1888,1.480,0.084,9.04,149736,133360,2203,0,14132,9,1187141.8,0.4,0.020,0.053,0.780,0.147,272,6.24,3.08,0.04,0.56,0.03,0.44,0.02,0.28,6.15,3.00,0.00,0.00,0.006,0.061,199,0.305,0.915,0.000,0.000,0.085,362335,359191,3,0.761,0.000,0.009,121973,0.093,0.639,0.007,120.43,117908,0,0.043,0.000,0.000,773407,1.02,17.85,0.000,0.000,0.000,2,7,9,31,11784,0.045,42.88,0.0102,0.003,8,0.619,0.000,0.856,0.589,3.50,6.48,5.94,0.00,0.001,1.01,1.03,1.02
460000,1947,1.500,0.082,9.20,146238,130170,2119,0,13890,3,1198194.2,0.1,0.024,0.048,0.694,0.234,268,6.44,3.15,0.05,0.48,0.03,0.54,0.05,0.60,6.30,3.03,0.00,0.00,0.004,0.051,209,0.289,0.924,0.000,0.000,0.076,367832,365289,3,0.825,0.000,0.016,197528,0.075,0.630,0.007,120.99,118217,0,0.045,0.000,0.000,769158,1.02,17.51,0.000,0.001,0.000,2,7,9,30,12535,0.048,42.33,0.0098,0.004,10,0.626,0.000,0.869,0.605,3.62,6.36,6.08,0.00,0.001,1.01,1.02,1.02
470000,1993,1.484,0.076,9.33,150973,134388,2138,0,14401,12,1195238.4,1.0,0.020,0.051,0.668,0.261,262,5.94,3.07,0.05,0.46,0.04,0.70,0.02,0.28,5.84,2.91,0.00,0.00,0.004,0.054,200,0.297,0.912,0.000,0.000,0.088,363527,360678,3,0.659,0.000,0.007,152181,0.087,0.611,0.007,121.03,122412,0,0.085,0.000,0.000,793501,1.02,18.55,0.000,0.000,0.000,2,6,8,35,11845,0.045,42.28,0.0103,0.000,8,0.609,0.000,0.866,0.587,3.38,5.96,5.84,0.00,0.001,1.01,1.03,1.02
480000,2059,1.460,0.078,9.38,158969,143027,2315,0,13561,8,1202639.4,0.4,0.025,0.058,0.662,0.255,257,6.09,2.95,0.05,0.51,0.04,0.55,0.02,0.32,5.99,2.79,0.00,0.02,0.005,0.045,197,0.343,0.920,0.000,0.000,0.080,346010,342596,2,0.663,0.168,0.006,147730,0.095,0.606,0.007,121.24,118137,0,0.054,0.000,0.000,950234,1.02,18.19,0.000,0.000,0.000,2,7,9,36,12545,0.048,42.08,0.0098,0.000,18,0.622,0.000,0.842,0.543,3.52,6.28,5.86,0.00,0.001,1.01,1.02,1.02
490000,1929,1.465,0.080,9.26,154833,139486,2127,0,13350,15,1194099.5,2.8,0.035,0.061,0.678,0.226,259,6.56,3.47,0.04,0.35,0.03,0.29,0.01,0.18,6.48,3.42,0.00,0.00,0.005,0.043,207,0.295,0.915,0.000,0.000,0.085,351754,348027,2,0.710,0.155,0.007,140723,0.074,0.609,0.007,121.49,119331,0,0.189,0.000,0.000,823411,1.02,17.55,0.000,0.000,0.000,2,7,9,42,12660,0.048,41.82,0.0095,0.002,8,0.558,0.000,0.835,0.563,3.57,6.25,6.05,0.00,0.001,1.02,1.03,1.02
500000,1931,1.496,0.081,9.22,154972,138089,2039,0,14842,14,1200666.6,2.0,0.048,0.064,0.707,0.181,255,6.73,3.27,0.04,0.44,0.03,0.37,0.02,0.45,6.65,3.20,0.00,0.00,0.004,0.052,197,0.304,0.918,0.000,0.000,0.082,360584,355709,3,0.714,0.000,0.005,145734,0.090,0.608,0.007,121.62,124276,0,0.145,0.000,0.000,849677,1.02,17.35,0.000,0.000,0.000,3,7,10,28,12997,0.050,41.69,0.0094,0.000,13,0.570,0.000,0.830,0.574,3.58,6.36,6.16,0.00,0.001,1.01,1.02,1.02
510000,1870,1.483,0.073,9.07,157103,139546,1943,0,15675,9,1199430.8,1.2,0.076,0.076,0.710,0.137,255,6.89,3.43,0.03,0.31,0.03,0.46,0.03,0.79,6.79,3.24,0.00,0.00,0.006,0.064,205,0.269,0.906,0.000,0.000,0.094,361419,357790,3,0.724,0.013,0.006,72757,0.120,0.587,0.006,121.48,122241,0,0.133,0.000,0.000,1127860,1.02,17.11,0.000,0.000,0.000,3,7,10,57,12893,0.049,41.84,0.0094,0.000,9,0.636,0.000,0.830,0.569,3.62,6.41,6.23,0.00,0.002,1.01,1.02,1.02
520000,1981,1.456,0.071,9.13,156205,138631,2071,0,15392,8,1195905.1,2.1,0.060,0.071,0.710,0.158,267,6.40,2.83,0.04,0.36,0.04,0.36,0.01,0.19,6.31,2.84,0.00,0.00,0.008,0.061,187,0.334,0.911,0.000,0.000,0.089,358757,356055,3,0.703,0.000,0.005,80159,0.142,0.577,0.006,121.05,116915,0,0.261,0.000,0.000,1087487,1.03,17.93,0.000,0.000,0.000,3,7,9,32,12679,0.048,42.27,0.0096,0.000,11,0.628,0.000,0.835,0.568,3.50,6.26,6.02,0.00,0.000,1.01,1.03,1.03
530000,2072,1.450,0.070,9.31,160870,142334,2086,0,16359,23,1189941.8,2.4,0.069,0.088,0.693,0.150,260,6.18,3.20,0.05,0.63,0.05,0.58,0.01,0.26,6.07,3.05,0.00,0.00,0.005,0.055,199,0.295,0.931,0.000,0.000,0.069,352831,349343,3,0.673,0.001,0.003,98466,0.102,0.576,0.006,121.37,111728,0,0.104,0.000,0.000,1607111,1.02,18.33,0.000,0.000,0.000,2,7,9,34,12809,0.049,41.94,0.0095,0.000,11,0.709,0.000,0.822,0.547,3.41,5.90,5.79,0.00,0.002,1.01,1.02,1.02
540000,1897,1.470,0.072,9.53,159385,141423,2069,0,16068,16,1196343.2,0.7,0.060,0.072,0.693,0.175,252,6.75,3.08,0.04,0.44,0.07,0.64,0.01,0.15,6.63,2.91,0.00,0.00,0.008,0.061,205,0.431,0.912,0.000,0.000,0.088,353561,349216,3,0.739,0.000,0.004,53459,0.128,0.585,0.006,121.33,115575,0,0.041,0.000,0.000,1141690,1.02,17.33,0.000,0.000,0.000,3,7,9,32,12798,0.049,41.99,0.0095,0.000,20,0.626,0.000,0.829,0.552,3.64,6.46,6.26,0.00,0.002,1.01,1.02,1.02
550000,1883,1.478,0.072,9.28,157626,138840,2156,0,16644,18,1188694.5,2.5,0.048,0.075,0.714,0.162,256,6.88,3.44,0.03,0.31,0.07,0.75,0.01,0.10,6.79,3.28,0.00,0.00,0.006,0.056,194,0.441,0.914,0.000,0.000,0.086,358234,355333,3,0.720,0.000,0.003,75200,0.096,0.588,0.006,121.12,116865,0,0.137,0.000,0.000,1159686,1.01,17.30,0.000,0.000,0.000,3,7,10,36,12964,0.049,42.20,0.0093,0.000,19,0.631,0.000,0.821,0.563,3.57,6.21,6.13,0.00,0.001,1.00,1.01,1.01
560000,1851,1.471,0.067,9.16,155853,138182,1957,0,15746,11,1194212.4,0.8,0.042,0.086,0.705,0.167,274,6.83,3.16,0.02,0.30,0.05,0.53,0.03,0.42,6.73,2.98,0.00,0.00,0.006,0.056,186,0.530,0.907,0.000,0.000,0.093,357598,354614,5,0.726,0.000,0.008,106535,0.107,0.571,0.006,121.26,109243,0,0.077,0.000,0.000,1471354,1.01,17.27,0.000,0.000,0.000,3,7,9,30,12642,0.048,42.06,0.0096,0.000,7,0.676,0.000,0.815,0.567,3.67,6.27,6.35,0.00,0.000,1.01,1.01,1.01
570000,1932,1.476,0.067,9.23,153500,137228,1938,0,14253,12,1192107.5,0.4,0.050,0.071,0.715,0.164,270,6.60,2.96,0.06,0.45,0.04,0.54,0.01,0.22,6.49,2.79,0.00,0.00,0.004,0.043,185,0.524,0.920,0.000,0.000,0.080,362554,360289,4,0.711,0.000,0.005,130763,0.118,0.568,0.005,121.02,106684,0,0.031,0.000,0.000,1016129,1.02,17.88,0.000,0.000,0.000,3,7,9,34,12759,0.049,42.29,0.0095,0.004,12,0.609,0.000,0.804,0.580,3.58,6.14,6.16,0.00,0.000,1.01,1.03,1.03
580000,1930,1.452,0.066,8.88,156816,140499,2034,1,14284,23,1201740.6,4.7,0.064,0.109,0.683,0.144,278,6.76,3.34,0.05,0.51,0.04,0.57,0.03,0.58,6.63,3.14,0.00,0.00,0.004,0.051,184,0.464,0.923,0.000,0.000,0.077,360968,359814,3,0.699,0.000,0.005,88240,0.145,0.566,0.005,121.31,102588,0,0.206,1.000,0.000,2109841,1.02,17.59,0.000,0.000,0.000,3,7,9,39,13042,0.050,42.01,0.0094,0.006,12,0.747,0.000,0.804,0.569,3.62,6.05,6.17,0.00,0.001,1.01,1.03,1.02
590000,1962,1.456,0.065,8.85,152884,136559,2201,0,14092,14,1191006.8,0.9,0.043,0.072,0.654,0.231,271,6.43,3.28,0.05,0.55,0.02,0.24,0.01,0.13,6.36,3.24,0.00,0.02,0.003,0.039,158,0.503,0.914,0.000,0.000,0.086,353101,350999,3,0.783,0.000,0.002,61962,0.143,0.568,0.006,120.85,103662,0,0.061,0.000,0.000,1194638,1.02,17.77,0.000,0.000,0.001,2,7,9,34,12614,0.048,42.47,0.0095,0.016,8,0.658,0.000,0.826,0.570,3.60,6.37,6.45,0.00,0.002,1.01,1.03,1.03
600000,1937,1.469,0.066,8.78,150896,134732,2121,0,14068,18,1188571.5,1.9,0.038,0.072,0.668,0.221,273,6.62,3.20,0.03,0.31,0.02,0.44,0.00,0.11,6.57,3.17,0.00,0.00,0.002,0.033,171,0.509,0.921,0.000,0.000,0.079,353639,352166,2,0.859,0.000,0.002,70091,0.129,0.576,0.006,121.24,102473,0,0.104,0.000,0.000,1251835,1.02,17.36,0.000,0.001,0.000,3,7,9,35,12831,0.049,42.07,0.0093,0.001,10,0.654,0.000,0.822,0.576,3.67,6.69,6.65,0.00,0.001,1.01,1.01,1.03
610000,1928,1.468,0.065,8.76,151196,135199,2071,0,13935,12,1192977.1,2.0,0.033,0.085,0.674,0.207,274,6.57,3.38,0.04,0.52,0.05,0.80,0.02,0.48,6.46,3.17,0.00,0.00,0.005,0.051,178,0.510,0.926,0.001,0.000,0.073,352483,351639,2,0.836,0.003,0.004,85618,0.116,0.567,0.005,121.22,101876,0,0.168,0.000,0.000,1769650,1.01,17.63,0.000,0.001,0.000,2,7,10,41,12659,0.048,42.09,0.0096,0.002,4,0.713,0.000,0.813,0.574,3.65,6.49,6.32,0.00,0.000,1.00,1.01,1.01
620000,1877,1.466,0.068,8.90,152201,135907,2009,0,14336,13,1191011.1,2.1,0.035,0.065,0.682,0.217,287,6.64,2.95,0.05,0.57,0.02,0.22,0.01,0.16,6.55,2.96,0.00,0.00,0.005,0.054,189,0.519,0.918,0.000,0.000,0.082,355269,354632,2,0.928,0.000,0.004,81733,0.122,0.589,0.006,121.03,97371,0,0.161,0.000,0.000,1021945,1.03,17.13,0.000,0.000,0.000,3,7,9,20,12455,0.048,42.28,0.0097,0.031,8,0.610,0.000,0.816,0.575,3.80,6.70,6.81,0.00,0.002,1.02,1.03,1.03
630000,1986,1.474,0.066,8.99,144841,129262,2080,0,13390,11,1168409.1,0.8,0.009,0.078,0.645,0.268,286,6.14,3.14,0.04,0.35,0.02,0.34,0.01,0.30,6.07,3.00,0.00,0.00,0.002,0.030,165,0.454,0.935,0.000,0.000,0.065,344788,343815,1,1.000,0.000,0.004,95820,0.108,0.576,0.006,119.18,99712,0,0.076,0.000,0.000,1447017,1.01,17.89,0.000,0.001,0.000,3,7,9,34,12195,0.047,44.14,0.0097,0.021,0,0.694,0.000,0.828,0.583,3.67,7.14,6.72,0.00,0.000,1.01,1.02,1.02
640000,2038,1.480,0.069,9.08,146521,131138,2281,0,13050,21,1184140.8,2.4,0.007,0.067,0.643,0.283,285,6.09,3.19,0.03,0.36,0.03,0.39,0.02,0.29,6.01,3.10,0.00,0.00,0.004,0.035,180,0.399,0.922,0.000,0.000,0.078,344905,343475,1,1.000,0.000,0.004,98700,0.101,0.578,0.006,120.64,97535,0,0.116,0.000,0.000,1186842,1.01,17.94,0.000,0.000,0.000,2,7,9,35,12412,0.047,42.68,0.0097,0.015,4,0.659,0.000,0.828,0.578,3.67,7.03,7.01,0.00,0.001,1.01,1.02,1.02
650000,2110,1.445,0.068,9.09,148052,132596,2414,0,12970,17,1179384.6,1.9,0.004,0.070,0.633,0.293,276,5.89,2.88,0.03,0.34,0.02,0.42,0.01,0.11,5.84,2.87,0.00,0.00,0.003,0.040,166,0.376,0.912,0.000,0.000,0.088,340929,338847,1,1.000,0.000,0.002,65765,0.128,0.576,0.006,120.38,96485,0,0.115,0.000,0.000,1282985,1.02,18.11,0.000,0.000,0.000,2,7,8,34,12418,0.047,42.93,0.0096,0.011,13,0.664,0.000,0.840,0.569,3.59,7.15,7.27,0.00,0.000,1.01,1.02,1.02
660000,2011,1.454,0.067,9.06,150506,135607,2184,0,12814,19,1193616.0,2.1,0.002,0.091,0.651,0.256,280,6.29,3.00,0.05,0.53,0.05,0.62,0.01,0.23,6.18,2.89,0.00,0.00,0.005,0.050,173,0.384,0.935,0.000,0.000,0.065,346985,346379,1,1.000,0.000,0.003,98696,0.110,0.578,0.006,120.78,98864,0,0.110,0.000,0.000,1885175,1.02,17.44,0.000,0.000,0.000,3,7,9,28,12643,0.048,42.53,0.0096,0.003,5,0.728,0.000,0.828,0.569,3.67,7.22,7.30,0.00,0.004,1.01,1.03,1.03
670000,1947,1.477,0.068,9.18,148008,133062,2177,0,12833,21,1186851.8,3.3,0.003,0.093,0.645,0.259,282,6.53,3.31,0.07,0.67,0.03,0.29,0.02,0.34,6.41,3.09,0.00,0.00,0.005,0.060,211,0.346,0.914,0.000,0.000,0.086,344122,343208,1,1.000,0.000,0.006,87220,0.110,0.577,0.006,120.84,101903,0,0.158,0.000,0.000,1977680,1.02,17.16,0.000,0.000,0.000,3,7,9,47,12713,0.048,42.47,0.0095,0.017,5,0.744,0.000,0.837,0.573,3.73,7.31,6.89,0.00,0.002,1.01,1.04,1.03
680000,1829,1.489,0.068,9.34,150960,135285,2173,0,13620,18,1186895.4,1.9,0.002,0.072,0.651,0.275,274,6.91,3.38,0.07,0.87,0.02,0.30,0.02,0.27,6.80,3.13,0.00,0.02,0.002,0.034,223,0.425,0.928,0.000,0.000,0.072,349341,347918,1,0.853,0.147,0.005,118484,0.109,0.585,0.006,120.56,109966,0,0.104,0.000,0.000,1303284,1.03,16.62,0.000,0.000,0.001,3,7,10,35,12636,0.048,42.76,0.0095,0.005,4,0.682,0.000,0.829,0.571,3.85,7.36,6.99,0.00,0.001,1.01,1.04,1.03
690000,1912,1.475,0.069,8.98,148431,131850,2144,0,14354,12,1181724.1,1.3,0.004,0.059,0.653,0.283,289,6.65,3.56,0.04,0.29,0.04,0.50,0.04,0.65,6.54,3.36,0.00,0.02,0.005,0.049,223,0.411,0.926,0.000,0.000,0.074,351862,349955,2,0.823,0.012,0.005,116499,0.097,0.578,0.006,120.22,110391,0,0.111,0.000,0.000,952198,1.02,17.21,0.000,0.001,0.001,3,7,10,36,12719,0.049,43.09,0.0094,0.002,13,0.633,0.000,0.826,0.581,3.70,6.76,6.65,0.00,0.001,1.01,1.02,1.02
700000,1848,1.501,0.068,8.89,149256,133986,1909,0,13425,11,1190451.2,1.5,0.012,0.067,0.701,0.220,311,6.90,3.25,0.06,0.75,0.02,0.33,0.03,0.51,6.79,3.00,0.00,0.00,0.003,0.032,175,0.486,0.916,0.000,0.000,0.084,356211,353506,3,0.865,0.000,0.008,98485,0.115,0.579,0.006,120.48,106666,0,0.135,0.000,0.000,980065,1.03,17.00,0.000,0.000,0.000,3,7,10,41,12754,0.049,42.84,0.0095,0.003,12,0.613,0.000,0.821,0.584,3.70,6.47,6.38,0.00,0.000,1.02,1.03,1.03
710000,1824,1.472,0.070,8.85,149597,134817,2026,0,12778,25,1187261.1,3.1,0.015,0.067,0.735,0.183,314,7.05,3.16,0.05,0.41,0.02,0.29,0.03,0.29,6.96,3.15,0.00,0.00,0.003,0.045,209,0.502,0.917,0.001,0.000,0.082,360362,358057,2,0.885,0.000,0.009,130671,0.139,0.571,0.006,120.31,106748,0,0.123,0.000,0.000,1014507,1.02,17.03,0.000,0.001,0.000,3,7,10,31,12862,0.049,43.01,0.0094,0.001,11,0.637,0.000,0.814,0.588,3.75,6.53,6.50,0.00,0.001,1.01,1.03,1.02
720000,1872,1.455,0.068,8.53,153972,138277,1970,0,13677,20,1193945.9,1.0,0.019,0.070,0.741,0.169,328,6.94,3.53,0.05,0.66,0.01,0.11,0.02,0.38,6.87,3.41,0.00,0.00,0.001,0.014,189,0.491,0.912,0.000,0.000,0.088,359527,358326,2,0.871,0.000,0.005,153700,0.118,0.570,0.005,121.12,99260,0,0.048,0.000,0.000,1076751,1.02,17.27,0.000,0.001,0.000,3,7,11,41,12996,0.050,42.20,0.0093,0.000,23,0.641,0.000,0.817,0.575,3.62,6.17,6.29,0.00,0.001,1.01,1.03,1.02
730000,1856,1.480,0.073,8.78,153065,136680,2006,0,14395,23,1183047.5,3.4,0.026,0.068,0.804,0.102,340,6.71,3.23,0.07,0.82,0.04,0.58,0.04,0.64,6.57,2.95,0.00,0.00,0.004,0.045,185,0.467,0.930,0.000,0.000,0.070,361369,360067,3,0.713,0.000,0.009,79107,0.151,0.587,0.006,120.86,98388,0,0.146,0.000,0.000,1013026,1.03,17.43,0.000,0.001,0.000,3,7,9,42,12460,0.048,42.46,0.0097,0.000,19,0.636,0.000,0.815,0.579,3.54,6.02,6.12,0.00,0.002,1.02,1.03,1.03
740000,1891,1.481,0.070,8.54,151983,134848,2033,1,15066,13,1186835.5,2.6,0.022,0.057,0.837,0.084,334,6.88,3.02,0.06,0.69,0.02,0.29,0.02,0.26,6.78,2.91,0.00,0.00,0.003,0.040,176,0.494,0.915,0.001,0.000,0.084,360349,357913,3,0.720,0.000,0.006,91660,0.131,0.568,0.005,120.88,97123,48,0.196,1.000,0.000,769664,1.02,17.22,0.000,0.000,0.000,3,7,10,43,13014,0.050,42.44,0.0093,0.000,16,0.582,0.000,0.818,0.581,3.70,6.45,6.26,0.00,0.001,1.01,1.03,1.03
750000,1988,1.453,0.071,8.54,153900,137707,2084,0,14012,13,1188030.9,1.0,0.024,0.055,0.808,0.113,348,6.48,2.96,0.03,0.36,0.01,0.17,0.01,0.27,6.42,2.92,0.00,0.00,0.003,0.046,176,0.495,0.920,0.000,0.000,0.080,363590,362189,3,0.675,0.024,0.003,76948,0.135,0.574,0.006,121.29,94526,0,0.077,0.000,0.000,724094,1.01,17.82,0.000,0.001,0.000,2,7,9,31,12874,0.049,42.03,0.0093,0.001,15,0.564,0.000,0.809,0.579,3.53,6.04,6.11,0.00,0.001,1.00,1.02,1.01
760000,1779,1.489,0.069,9.09,154570,138555,2183,0,14041,16,1187638.6,1.2,0.021,0.049,0.768,0.162,353,6.39,3.34,0.05,0.42,0.03,0.40,0.01,0.18,6.30,3.18,0.00,0.00,0.004,0.058,155,0.464,0.914,0.000,0.000,0.086,369831,367529,3,0.664,0.153,0.003,97079,0.115,0.577,0.006,121.16,102198,0,0.074,0.000,0.000,704879,1.02,17.85,0.000,0.000,0.000,3,7,8,34,11363,0.043,42.15,0.0106,0.000,14,0.599,0.000,0.829,0.584,3.52,6.47,6.40,0.01,0.002,1.01,1.03,1.02
770000,1856,1.486,0.073,9.24,146396,130922,2136,0,13261,25,1189971.0,2.8,0.039,0.054,0.716,0.190,351,6.75,3.63,0.06,0.53,0.02,0.34,0.01,0.30,6.66,3.54,0.00,0.00,0.003,0.043,212,0.414,0.904,0.000,0.000,0.096,379240,376722,3,0.705,0.000,0.002,83882,0.131,0.593,0.006,121.08,103967,0,0.113,0.000,0.000,900336,1.03,17.24,0.000,0.000,0.000,3,7,10,34,12531,0.048,42.24,0.0096,0.000,9,0.686,0.000,0.852,0.616,3.70,6.56,6.57,0.00,0.001,1.02,1.03,1.03
780000,1862,1.500,0.071,9.19,148417,134063,2016,1,12331,20,1189454.4,2.3,0.022,0.082,0.660,0.236,334,6.35,2.88,0.03,0.33,0.01,0.14,0.01,0.16,6.31,2.88,0.00,0.00,0.003,0.045,168,0.487,0.926,0.000,0.000,0.074,368456,367026,3,0.784,0.000,0.002,101201,0.113,0.580,0.006,120.55,105010,49,0.117,1.000,0.000,1805999,1.02,17.58,0.000,0.001,0.000,2,7,9,23,11833,0.045,42.77,0.0101,0.025,4,0.787,0.000,0.843,0.599,3.60,6.61,6.72,0.00,0.002,1.01,1.02,1.02
790000,1914,1.458,0.076,9.09,142635,128882,2351,0,11350,11,1162092.6,1.7,0.008,0.081,0.626,0.285,348,6.06,2.79,0.02,0.22,0.01,0.23,0.01,0.27,6.01,2.76,0.00,0.00,0.002,0.028,122,0.579,0.933,0.000,0.000,0.067,348896,347092,2,0.997,0.000,0.003,98241,0.130,0.611,0.007,119.18,87903,0,0.152,0.000,0.000,1997672,1.01,17.87,0.000,0.000,0.000,2,7,7,25,11599,0.044,44.13,0.0101,0.059,3,0.782,0.000,0.838,0.593,3.71,6.97,7.08,0.00,0.001,1.00,1.01,1.01
800000,1832,1.464,0.077,9.07,145542,131744,2362,0,11518,24,1177158.8,3.0,0.003,0.070,0.622,0.305,334,6.33,2.93,0.06,0.54,0.04,0.60,0.02,0.32,6.21,2.84,0.00,0.00,0.005,0.063,137,0.592,0.925,0.000,0.000,0.075,339536,339086,1,1.000,0.000,0.003,79780,0.125,0.605,0.006,119.41,88206,0,0.125,0.000,0.000,1390149,1.03,17.48,0.000,0.000,0.000,2,7,8,30,11601,0.044,43.90,0.0103,0.083,1,0.716,0.000,0.831,0.574,3.77,7.02,7.07,0.00,0.002,1.02,1.04,1.03
810000,1884,1.475,0.072,9.05,135487,121569,2397,1,11468,33,1145819.5,3.8,0.005,0.065,0.613,0.317,345,5.94,2.99,0.06,0.56,0.01,0.15,0.01,0.20,5.87,2.93,0.00,0.00,0.003,0.044,123,0.514,0.918,0.000,0.000,0.082,345630,344794,1,1.000,0.000,0.004,70950,0.134,0.600,0.006,117.05,93166,6,0.115,1.000,0.000,1255221,1.02,18.10,0.000,0.001,0.000,2,7,8,25,11195,0.043,46.27,0.0104,0.094,0,0.715,0.000,0.837,0.610,3.57,6.82,6.93,0.00,0.001,1.01,1.03,1.02
820000,2002,1.468,0.080,8.91,136956,122531,2563,1,11743,15,1148620.5,2.1,0.004,0.067,0.609,0.320,341,5.97,3.05,0.03,0.27,0.02,0.34,0.02,0.32,5.90,3.00,0.00,0.00,0.003,0.042,146,0.483,0.924,0.000,0.000,0.076,339615,338803,1,1.000,0.000,0.004,69200,0.141,0.613,0.006,117.09,89123,38,0.141,1.000,0.000,1347712,1.01,18.15,0.000,0.000,0.000,2,7,8,31,11943,0.046,46.22,0.0097,0.049,2,0.728,0.000,0.840,0.599,3.58,7.04,6.75,0.00,0.000,1.01,1.02,1.02
830000,1955,1.502,0.075,9.08,141797,127428,2437,0,11979,16,1168599.9,2.1,0.006,0.068,0.636,0.290,313,6.30,3.21,0.07,0.53,0.01,0.21,0.02,0.39,6.19,3.13,0.00,0.00,0.002,0.023,142,0.516,0.931,0.001,0.000,0.068,339397,338638,2,0.992,0.000,0.003,86652,0.137,0.594,0.006,119.30,87654,0,0.131,0.000,0.001,1333795,1.03,17.64,0.000,0.001,0.000,2,7,8,30,12308,0.047,44.02,0.0097,0.014,7,0.712,0.000,0.824,0.585,3.78,7.14,7.28,0.00,0.002,1.01,1.04,1.03
840000,1981,1.454,0.073,9.05,146933,133416,2579,0,10912,15,1183978.0,1.7,0.003,0.076,0.635,0.286,363,6.14,2.93,0.04,0.35,0.03,0.35,0.02,0.41,6.05,2.84,0.00,0.00,0.005,0.056,153,0.490,0.917,0.000,0.000,0.083,338356,337981,1,1.000,0.000,0.006,85583,0.147,0.602,0.006,120.67,81564,0,0.115,0.000,0.000,1625979,1.02,17.79,0.000,0.001,0.000,2,7,8,25,12159,0.046,42.65,0.0099,0.001,12,0.748,0.000,0.823,0.568,3.74,7.31,7.35,0.01,0.003,1.01,1.02,1.02
850000,2041,1.448,0.070,9.10,146724,133910,2157,0,10597,34,1179392.2,4.0,0.005,0.071,0.637,0.288,363,6.21,3.23,0.05,0.38,0.04,0.52,0.02,0.28,6.11,3.13,0.00,0.00,0.006,0.060,155,0.484,0.922,0.000,0.000,0.078,341131,340547,1,1.000,0.000,0.005,105309,0.109,0.583,0.006,121.05,87116,0,0.117,0.000,0.000,1395601,1.02,17.73,0.000,0.000,0.000,2,7,8,32,12680,0.048,42.26,0.0095,0.005,9,0.699,0.000,0.825,0.572,3.70,7.05,7.13,0.00,0.002,1.01,1.02,1.02
860000,1889,1.498,0.075,8.97,142212,128777,2133,0,11454,17,1171246.2,2.0,0.005,0.073,0.628,0.294,385,6.40,3.52,0.03,0.35,0.02,0.36,0.02,0.41,6.31,3.33,0.00,0.00,0.003,0.043,171,0.442,0.916,0.001,0.000,0.083,338103,337729,1,1.000,0.000,0.006,90529,0.119,0.598,0.006,119.43,93450,0,0.116,0.000,0.000,1311698,1.01,17.67,0.000,0.001,0.000,2,7,10,42,12084,0.046,43.88,0.0098,0.061,9,0.674,0.000,0.825,0.582,3.65,6.34,6.90,0.00,0.001,1.01,1.02,1.02
870000,1968,1.449,0.069,8.99,147319,132466,1993,0,12781,17,1188211.6,2.3,0.014,0.071,0.658,0.257,390,6.27,2.82,0.03,0.38,0.03,0.41,0.01,0.17,6.20,2.79,0.00,0.00,0.004,0.050,154,0.504,0.925,0.000,0.000,0.075,351346,350491,1,0.871,0.129,0.005,97022,0.122,0.581,0.006,120.90,96953,0,0.135,0.000,0.000,1167177,1.02,17.60,0.000,0.001,0.000,2,7,8,24,12343,0.047,42.42,0.0097,0.014,9,0.641,0.000,0.820,0.584,3.68,6.59,6.86,0.00,0.001,1.01,1.02,1.02
880000,2076,1.455,0.071,8.82,150078,136063,2114,0,11793,37,1174430.5,4.5,0.005,0.068,0.629,0.298,381,6.14,3.30,0.04,0.36,0.03,0.41,0.02,0.64,6.05,3.19,0.00,0.00,0.003,0.045,182,0.446,0.919,0.000,0.000,0.081,340890,340032,2,0.814,0.000,0.003,117453,0.122,0.581,0.006,120.88,101405,0,0.121,0.000,0.000,1229430,1.02,18.06,0.000,0.000,0.000,2,7,9,37,12746,0.049,42.44,0.0094,0.002,13,0.652,0.000,0.832,0.563,3.49,6.23,6.45,0.00,0.001,1.01,1.03,1.02
