step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies
11000,9315,3249,37554,61098,51970,23154,390,15726,71,0,181907,2696611,36639.277,18221.567,1.2299,4239.113,0.037,0.877,0.038,0.048,0.519,0.368,207,0.0744,0.6464,0.068,19.9,42.0,65.8,29.98,4.17,8.75,0.38,16.68,6.29,1.379,0.208,0.382,0.400,8.887,0.189,0.0029,117,506,582,7679,37,22,0.046,5323,115,1933,7267,364,1841,7110,3.75,10.58,36643,28.6815,43113,24183,398538,1128.1,-0.0,473003,9.426,2619476.181,3.24e-14,0.00040,16.93,21934,17.696,2.513,14.711,0.473,17.700,4224,1370,3721,0.2133,0.979,1.126,1.996,1.189,0.965,1.748,6651.015,14324.016,17472.511,6567.232,16838.648,7430.699,1202.864,5348.892,0.556,0.473,0.503,0.372,0.277,0.432,74091,12169,0.7118,0.3281,0.3642,0.9997,0.0352,0.0506,0.4901,1.0713,0.9615,0.2216,0.0192,0.0408,0.0000,0.2188,0.9371,0.0473,0.6605,0.9412,0.00249,2283,0.9996,0.8613,0.7786,0.9980,0.0352,0.0506,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1468,4.6872,5.7496,0.0445,0.0597,0.0546,0.071,0.081,0.088,0.084,1122,0.0489,0.0017,0.0022,0.00223,0.00039,0.00039,22.88,26.90,26.77,1044.3337,0.0713,23.7547,4.3822,5.0439,879678,1716844,3.3900,0.0349,1745.2,1044.3337,17.49,0,0,0,0,0,0,5208,13982.454,12485.196,0.9388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.66e-15,14964.9,7.1704,3.0700,0.3963,49.268,307.605,76.010,229.619,17229.4
12000,10553,3847,53204,95345,83290,41348,793,21502,354,0,254117,3777924,48399.418,25919.897,1.2267,6437.100,0.045,0.874,0.039,0.043,0.546,0.342,294,0.0857,0.6525,0.059,20.9,43.8,69.2,31.99,4.87,8.83,0.30,17.99,6.46,1.314,0.205,0.425,0.442,9.246,0.186,0.0030,100,488,710,13714,67,21,0.060,6151,304,2112,8137,1177,2354,7022,3.25,9.23,33368,28.0450,43465,22866,392908,1695.9,-0.0,483277,12.515,2619476.181,9.24e-15,0.00041,31.67,32541,22.679,2.494,19.580,0.605,22.682,5534,1318,3701,0.2294,0.968,1.108,1.987,1.169,0.977,1.652,8245.513,17853.654,24898.389,8206.305,21731.823,10424.042,1855.268,7203.487,0.595,0.506,0.513,0.463,0.299,0.479,75204,15031,0.6394,0.2567,0.3182,0.9999,0.0309,0.0489,0.4866,1.0271,0.9551,0.2211,0.0259,0.0459,0.0000,0.7468,0.9383,0.2621,0.6599,0.9485,0.00244,3382,0.9996,0.8386,0.8139,0.9990,0.0309,0.0489,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1500,4.7743,5.5792,0.0466,0.0466,0.0425,0.066,0.058,0.059,0.063,1760,0.0489,0.0018,0.0019,0.00174,0.00071,0.00063,27.17,27.12,27.02,1047.4299,0.0830,30.2092,6.6423,5.8727,880419,1715869,3.1903,0.0099,1649.0,1047.4299,23.27,0,0,0,0,0,0,9937,19482.797,17289.277,0.9409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.84e-15,13815.5,7.0113,3.1375,0.3922,71.598,410.573,101.772,306.262,19767.5
13000,10732,3545,47239,82036,71097,34429,368,20602,106,0,230887,3445680,45627.546,25227.980,1.3073,6363.265,0.037,0.871,0.047,0.046,0.538,0.356,93,0.0746,0.6351,0.052,18.0,42.1,65.9,31.21,4.45,8.49,0.34,17.92,6.42,1.313,0.207,0.378,0.392,8.975,0.182,0.0030,119,556,730,8940,62,19,0.570,6141,445,1787,8500,1855,1322,7555,3.25,8.59,29171,23.6902,43691,24091,386940,1667.5,-0.0,497957,12.448,2619476.181,1.24e-15,0.00042,10.33,30112,22.099,2.487,18.966,0.646,22.102,4798,1726,4208,0.2539,0.947,1.108,1.996,1.138,0.957,1.660,7421.883,17565.818,23548.087,7368.940,21073.784,10829.038,1116.127,6919.550,0.573,0.510,0.506,0.437,0.298,0.458,76184,14263,0.5486,0.2830,0.2634,0.9998,0.0360,0.0586,0.4773,1.0465,0.9199,0.2255,0.0293,0.0464,0.0000,0.0000,0.8274,0.1762,0.6233,0.9563,0.00248,3762,0.9994,0.8294,0.7696,0.9986,0.0360,0.0586,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0724,4.6297,5.8941,0.0468,0.0570,0.0469,0.079,0.051,0.075,0.060,2001,0.0546,0.0038,0.0030,0.00196,0.00036,0.00042,23.84,27.08,26.79,1192.5539,0.0881,28.8071,7.4267,5.0210,883851,1714244,3.4333,0.0091,1447.0,1192.5539,21.76,0,0,0,0,0,0,6326,18864.715,16900.977,0.9378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.11e-14,11999.8,5.9225,2.7925,0.3979,70.539,383.910,95.412,287.759,20506.3
14000,10133,3453,49872,95969,85374,45614,483,18520,140,0,201403,3408403,50254.154,23766.694,1.2707,7771.442,0.042,0.839,0.063,0.056,0.556,0.347,124,0.0678,0.6476,0.051,17.0,40.3,67.7,31.14,3.84,7.59,0.44,19.26,6.57,1.305,0.188,0.289,0.299,10.244,0.185,0.0027,98,493,675,7534,91,21,0.356,5447,251,1976,7906,1492,930,7711,1.75,7.27,25651,20.6288,43913,22216,378536,2089.0,-0.0,510920,11.375,2619476.181,9.24e-15,0.00041,33.24,34769,21.574,2.453,18.532,0.589,21.577,3610,2055,4468,0.2764,0.928,1.108,1.997,1.140,0.943,1.606,10433.305,22287.321,20414.002,10398.223,27213.371,7955.924,1226.551,6812.776,0.601,0.534,0.525,0.492,0.377,0.514,74246,19587,0.6361,0.2821,0.2447,0.9998,0.0406,0.0608,0.4695,0.9639,0.9325,0.2201,0.0272,0.0443,0.0000,0.7572,0.9652,0.0775,0.6548,0.9787,0.00250,4714,0.9985,0.7724,0.8001,0.9989,0.0406,0.0608,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0918,4.8079,5.8575,0.0558,0.0814,0.0636,0.083,0.098,0.071,0.102,1523,0.0418,0.0031,0.0027,0.00192,0.00050,0.00046,24.21,26.76,26.57,1098.7836,0.0695,37.9591,6.0109,5.3642,886947,1712059,3.9769,0.0496,1379.1,1098.7836,23.50,0,0,0,0,0,0,5987,15995.252,14297.074,0.9461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.26e-14,10859.0,5.1572,2.3675,0.3796,54.929,408.865,99.940,310.599,18831.4
15000,8802,2779,52802,107173,96241,53703,668,18786,101,0,191715,3451268,50163.301,24020.783,1.2529,9008.118,0.055,0.808,0.076,0.062,0.562,0.341,120,0.0783,0.6743,0.055,16.6,39.9,66.0,32.79,3.35,7.87,0.51,21.06,6.78,1.261,0.195,0.245,0.254,9.251,0.198,0.0027,100,456,813,7007,105,19,0.348,4590,26,1786,6990,196,1153,7453,3.00,9.76,27112,19.3859,44107,18910,362726,2528.8,0.0,520528,11.633,2619476.181,9.96e-15,0.00204,23.67,35913,21.186,2.452,18.278,0.457,21.189,2419,2153,4230,0.3021,0.930,1.062,1.998,1.111,0.950,1.506,12743.692,27644.173,12118.546,12715.212,34337.661,6026.325,1294.880,7691.460,0.566,0.555,0.564,0.417,0.384,0.570,66677,21994,0.6932,0.2245,0.2178,0.9997,0.0308,0.0569,0.4686,0.8287,0.8520,0.2349,0.0300,0.0371,0.0000,0.2819,0.9314,0.1919,0.6827,0.9948,0.00250,5685,0.9972,0.6655,0.7283,0.9983,0.0308,0.0569,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0039,4.7151,5.5301,0.0561,0.0782,0.0635,0.061,0.130,0.106,0.092,1341,0.0401,0.0032,0.0029,0.00190,0.00072,0.00063,26.61,26.97,26.79,889.2841,0.0625,47.5248,4.6541,6.9792,889919,1710501,4.2513,0.0885,1523.7,889.2841,26.31,0,0,0,0,0,0,6226,15012.665,13365.025,0.9483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.42e-14,11289.9,4.8465,2.1101,0.3263,29.987,383.459,88.397,297.639,16255.2
16000,8549,2348,48069,83810,72562,35124,617,16816,186,0,179594,2738126,41535.378,19834.335,1.1748,6647.428,0.060,0.835,0.057,0.048,0.508,0.379,274,0.0836,0.6908,0.064,17.0,39.9,65.1,31.00,3.39,7.72,0.41,19.48,6.56,1.291,0.194,0.272,0.281,8.036,0.181,0.0029,91,419,688,8819,121,18,0.285,4407,25,2087,6437,164,1177,7208,5.00,11.29,29379,21.3960,44207,19793,354926,2066.3,-0.0,522958,9.298,2619476.181,2.06e-14,0.00037,15.34,29531,17.926,2.434,15.053,0.439,17.929,2763,1802,3984,0.2777,0.945,1.088,2.000,1.118,0.958,1.562,10812.886,20968.828,11635.532,10734.789,25812.485,4720.881,1563.866,6902.160,0.489,0.523,0.507,0.377,0.299,0.492,63557,19322,0.6595,0.2256,0.2094,0.9992,0.0292,0.0517,0.4799,0.8661,0.8929,0.2180,0.0399,0.0339,0.0000,0.0229,0.9110,0.0494,0.6444,0.9855,0.00253,4732,0.9988,0.7363,0.7658,0.9985,0.0293,0.0517,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9610,4.6869,5.6375,0.0503,0.0546,0.0473,0.048,0.085,0.073,0.084,959,0.0356,0.0041,0.0021,0.00230,0.00053,0.00054,24.01,26.70,26.64,911.9860,0.0584,36.9924,3.0898,6.2082,890266,1709969,3.8714,0.1006,1631.2,911.9860,21.73,0,0,0,0,0,0,6307,13186.907,11668.241,0.9457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.00e-15,12203.8,5.3490,2.2137,0.3089,28.837,321.430,72.716,247.503,17465.3
17000,10055,2781,49585,88329,77320,38132,612,18052,99,0,191701,2850207,45603.242,21051.234,1.1888,6807.768,0.060,0.841,0.065,0.034,0.508,0.380,119,0.0727,0.6770,0.065,18.0,39.5,60.2,31.40,3.30,7.78,0.42,19.90,6.61,1.218,0.198,0.282,0.293,7.784,0.182,0.0029,96,419,606,8848,68,18,0.167,5247,100,2469,7486,157,1329,8569,3.50,10.01,31277,24.3329,44452,20119,350939,2372.4,-0.0,525378,9.747,2619476.181,2.13e-14,0.00102,36.12,29976,18.937,2.433,15.914,0.590,18.940,3399,2207,4449,0.3000,0.936,1.066,1.998,1.091,0.943,1.451,11095.975,21187.449,15468.321,11028.266,25914.424,7557.577,1321.406,5364.483,0.527,0.492,0.504,0.351,0.335,0.514,63369,18749,0.7407,0.2329,0.2427,0.9995,0.0349,0.0507,0.4908,0.8805,0.8934,0.2246,0.0331,0.0225,0.0000,0.8136,0.9543,0.2285,0.6720,0.9671,0.00249,4764,0.9990,0.6614,0.6953,0.9984,0.0350,0.0508,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0391,4.9195,5.3985,0.0471,0.0599,0.0550,0.081,0.108,0.099,0.082,1038,0.0363,0.0041,0.0018,0.00268,0.00056,0.00050,28.32,26.84,26.88,1206.8995,0.0741,37.4176,3.7034,6.0439,890861,1707694,2.6611,0.0724,1462.9,1206.8995,24.35,0,0,0,0,0,0,5377,14243.466,12730.646,0.9502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.34e-15,12987.1,6.0832,2.4798,0.2986,38.369,362.559,82.949,278.043,19031.9
18000,9438,2949,47133,83914,73513,36175,606,19462,129,0,185629,3079712,44534.095,21146.807,1.2271,6910.027,0.067,0.852,0.052,0.030,0.517,0.371,194,0.0825,0.6706,0.057,18.0,40.9,63.7,31.17,3.66,8.23,0.32,18.96,6.52,1.264,0.203,0.318,0.333,8.049,0.191,0.0030,106,462,679,7592,81,17,0.277,5153,251,2017,7170,693,1727,7018,5.00,11.31,31579,24.7104,44617,20916,347053,1924.6,-0.0,530021,11.064,2619476.181,3.02e-15,0.00043,9.52,27827,19.025,2.437,16.034,0.554,19.028,4046,1597,3795,0.2303,0.969,1.108,1.998,1.161,0.967,1.498,10025.731,19378.824,17072.225,9961.495,24410.402,8133.656,1428.430,4674.694,0.526,0.486,0.529,0.391,0.303,0.516,64364,18031,0.5954,0.2473,0.2196,0.9994,0.0330,0.0550,0.5164,0.9445,0.8729,0.2061,0.0415,0.0293,0.0000,0.0000,0.7510,0.2293,0.6411,0.9510,0.00249,4221,0.9995,0.7863,0.7415,0.9984,0.0331,0.0550,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1328,4.7659,5.3860,0.0467,0.0491,0.0441,0.068,0.071,0.075,0.070,1360,0.0426,0.0042,0.0027,0.00252,0.00064,0.00058,25.03,26.93,26.36,1100.8528,0.0818,34.7228,4.8205,6.2438,891039,1707390,1.4392,0.0198,1423.6,1100.8528,20.58,0,0,0,0,0,0,4547,14236.780,12784.244,0.9455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.55e-14,13353.8,6.1776,2.7748,0.3145,41.335,363.744,86.411,277.716,18648.5
19000,9966,3075,41215,74074,63609,32462,397,17481,92,0,197648,2799082,42516.868,21512.879,1.2647,5889.935,0.055,0.843,0.064,0.038,0.514,0.376,121,0.0697,0.6440,0.047,18.8,40.3,65.4,31.96,3.75,7.66,0.42,20.12,6.48,1.275,0.189,0.307,0.317,8.344,0.199,0.0029,122,529,593,8592,35,20,0.286,5253,972,1405,7589,1208,1682,7076,3.25,9.86,28323,25.2120,44758,22330,348143,1518.0,-0.0,537087,11.014,2619476.181,2.60e-14,0.00026,24.64,27361,19.347,2.435,16.260,0.652,19.350,4377,2128,3461,0.2961,0.924,1.108,1.999,1.200,0.933,1.581,7491.476,14121.124,23338.276,7433.287,17635.239,10082.260,886.381,4654.304,0.547,0.429,0.509,0.433,0.344,0.490,68656,12185,0.7197,0.2473,0.2489,1.0000,0.0398,0.0519,0.5086,0.8521,0.9054,0.2099,0.0200,0.0224,0.0000,0.5700,0.9495,0.1120,0.6545,0.9455,0.00251,3430,0.9989,0.6434,0.7455,0.9989,0.0398,0.0519,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2754,5.0791,5.1798,0.0460,0.0609,0.0500,0.069,0.092,0.071,0.097,2345,0.0807,0.0046,0.0029,0.00179,0.00045,0.00032,22.76,27.83,26.67,962.8324,0.0856,25.3787,6.1692,4.8445,892009,1706388,1.0699,0.0133,1509.0,962.8324,18.26,0,0,0,0,0,0,5154,15622.944,14017.117,0.9495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.60e-15,12747.3,6.3030,2.8960,0.3583,56.177,371.561,94.315,275.383,20511.2
20000,7415,2601,41123,72704,62883,31207,374,17227,85,0,170730,2652361,39958.742,19349.466,1.2583,5922.372,0.058,0.827,0.069,0.046,0.513,0.375,117,0.0915,0.6541,0.053,19.7,39.7,69.5,30.99,3.75,8.91,0.34,17.99,6.40,1.334,0.218,0.325,0.334,8.815,0.191,0.0029,110,512,571,7830,44,23,0.250,4180,611,1081,5723,838,866,5711,2.75,9.85,29149,23.8644,44901,21390,344331,1574.1,-0.0,543423,11.097,2619476.181,5.69e-15,0.00028,20.54,27036,18.183,2.429,15.354,0.401,18.186,3142,1040,3233,0.2049,0.980,1.118,2.000,1.197,0.962,1.587,7885.647,16528.051,17689.463,7817.883,20373.768,7851.929,1285.625,4289.540,0.529,0.413,0.543,0.399,0.307,0.502,69721,15203,0.6957,0.1421,0.2025,0.9999,0.0424,0.0511,0.5062,0.9321,0.9316,0.1930,0.0454,0.0424,0.0000,0.3531,0.9048,0.2450,0.7352,0.9551,0.00248,4573,0.9987,0.8234,0.8092,0.9984,0.0424,0.0511,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1313,5.0982,5.1375,0.0508,0.0552,0.0409,0.052,0.075,0.060,0.065,2294,0.1023,0.0052,0.0019,0.00193,0.00051,0.00044,25.98,26.11,26.84,836.9757,0.0729,28.4959,5.8755,5.2216,894545,1706343,1.5460,0.0668,1686.5,836.9757,20.50,0,0,0,0,0,0,4292,13427.094,12055.198,0.9431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.37e-15,12291.2,5.9661,2.7336,0.3853,50.676,328.512,81.128,254.107,13787.8
21000,8648,2383,43049,79135,68389,35437,649,14863,123,0,179314,2636962,41235.098,19271.074,1.1798,6049.283,0.059,0.849,0.050,0.042,0.514,0.371,128,0.0793,0.6721,0.056,14.0,33.7,58.9,26.94,2.35,7.49,0.31,16.80,6.32,1.356,0.208,0.204,0.213,7.996,0.195,0.0027,96,473,588,7550,58,24,0.200,4256,19,1573,7056,186,1198,7264,4.00,11.94,29596,23.7634,44942,22037,340589,1567.4,-0.0,546937,8.932,2619476.181,2.72e-14,0.00338,8.53,29167,17.576,2.434,14.674,0.467,17.579,2806,1776,4066,0.2383,0.962,1.126,1.999,1.288,0.939,1.585,7674.611,19331.273,16420.894,7640.355,23223.133,7060.709,1227.734,4933.348,0.527,0.438,0.539,0.430,0.285,0.523,69326,17904,0.6472,0.1580,0.2226,0.9997,0.0317,0.0525,0.5669,0.9702,0.9900,0.1720,0.0304,0.0283,0.0000,0.0000,0.9094,0.0740,0.6577,0.9451,0.00251,1987,0.9988,0.8288,0.8435,0.9987,0.0317,0.0525,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2730,5.2072,4.6020,0.0564,0.0480,0.0415,0.062,0.069,0.063,0.065,1605,0.0848,0.0039,0.0022,0.00224,0.00047,0.00057,22.61,27.01,27.42,971.1008,0.0655,31.1408,4.2754,4.6566,895222,1704456,2.4238,0.0921,1725.9,971.1008,16.29,0,0,0,0,0,0,5334,13221.791,11762.560,0.9463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.65e-16,13060.6,5.9408,2.6310,0.3873,32.354,347.739,81.784,264.625,15118.0
22000,6876,2357,36344,61578,52981,24705,529,14498,96,0,150660,2337788,32482.513,15752.743,1.1521,4904.306,0.054,0.857,0.052,0.037,0.485,0.393,168,0.1003,0.6865,0.057,16.1,37.4,62.8,27.12,3.32,7.61,0.35,15.84,6.08,1.410,0.203,0.286,0.297,8.784,0.183,0.0028,105,475,464,6421,57,22,0.263,3629,24,1386,5466,155,886,5835,5.00,13.25,35651,27.3113,45125,23533,338988,1030.8,0.0,543594,8.254,2619476.181,4.37e-14,0.00231,31.86,23656,15.235,2.425,12.450,0.360,15.237,2572,1028,3276,0.1947,0.990,1.149,2.000,1.220,0.965,1.698,5661.386,16186.671,12198.509,5646.101,19542.208,5562.922,1030.236,4255.280,0.480,0.418,0.516,0.336,0.263,0.484,71374,15609,0.6830,0.1323,0.2424,0.9998,0.0263,0.0432,0.4964,1.0898,1.0149,0.2208,0.0318,0.0305,0.0000,0.7820,0.9505,0.1297,0.7226,0.9534,0.00249,1723,0.9987,0.8131,0.8608,0.9981,0.0263,0.0432,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0757,5.2313,4.6860,0.0594,0.0630,0.0564,0.076,0.085,0.058,0.087,1352,0.0654,0.0038,0.0017,0.00246,0.00042,0.00055,26.32,25.99,27.30,962.0503,0.0621,25.4535,3.1151,5.1391,894439,1704540,3.2930,0.0932,1771.1,962.0503,19.77,0,0,0,0,0,0,4838,10848.437,9561.574,0.9436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.45e-15,14712.3,6.8278,2.9192,0.3836,27.647,270.671,63.070,210.089,12630.3
23000,9311,3477,42729,75972,66528,32513,730,15056,150,0,155182,3028059,41821.046,18182.238,1.2164,6384.440,0.063,0.859,0.045,0.034,0.542,0.358,109,0.0706,0.6695,0.059,20.0,39.5,66.4,28.25,3.40,8.00,0.31,16.54,5.97,1.455,0.202,0.281,0.295,9.294,0.200,0.0025,104,469,629,7550,94,22,0.251,4906,98,2176,7037,247,1823,7241,2.50,10.18,38179,29.8413,45322,22941,341089,1460.3,0.0,539419,9.498,2619476.181,1.60e-15,0.00033,11.13,28349,19.368,2.468,16.227,0.672,19.371,3974,1050,4287,0.1521,0.999,1.240,2.000,1.270,0.972,1.744,7996.261,17980.214,17775.986,7981.032,22448.469,6188.156,1182.559,4427.082,0.557,0.525,0.538,0.391,0.329,0.494,73654,16134,0.7261,0.1254,0.2361,0.9997,0.0263,0.0421,0.5143,1.0103,1.0036,0.2019,0.0315,0.0256,0.0000,0.0000,0.7341,0.2065,0.6514,0.9419,0.00249,2988,0.9990,0.8204,0.8250,0.9982,0.0263,0.0421,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9296,4.9446,4.7272,0.0575,0.0527,0.0434,0.050,0.060,0.065,0.061,1085,0.0434,0.0031,0.0015,0.00222,0.00046,0.00053,26.00,25.61,27.10,941.0627,0.0668,30.7289,3.9698,5.5284,892899,1703023,3.3006,0.0601,1834.5,941.0627,20.23,0,0,0,0,0,0,4881,11797.797,10427.505,0.9425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-16,15461.8,7.4603,3.3274,0.3912,45.225,348.854,84.656,260.434,16394.8
24000,11257,3692,42829,71471,59760,28053,589,18957,124,0,223449,3308903,40680.055,22184.887,1.2389,4883.235,0.049,0.880,0.040,0.031,0.535,0.356,105,0.0703,0.6437,0.045,18.0,41.6,69.6,29.89,4.18,8.54,0.40,16.78,6.20,1.369,0.210,0.368,0.379,8.408,0.177,0.0029,123,573,651,7830,60,24,0.311,6001,400,2433,8424,1042,2246,7969,4.00,11.04,35528,28.9012,45513,24379,346508,1329.8,-0.0,541059,11.494,2619476.181,9.78e-15,0.00030,20.30,28176,22.263,2.538,18.935,0.790,22.266,5585,1873,3799,0.2046,0.968,1.150,2.000,1.258,0.947,1.740,6420.462,12681.427,23885.942,6383.420,15293.928,10139.729,966.694,6195.230,0.585,0.463,0.500,0.416,0.302,0.417,78022,11677,0.6999,0.1470,0.3019,0.9999,0.0362,0.0443,0.4969,0.9838,0.9508,0.2143,0.0241,0.0320,0.0000,0.4606,0.9382,0.0748,0.6367,0.9467,0.00249,1453,0.9988,0.7586,0.8050,0.9992,0.0362,0.0443,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0337,4.8993,4.5320,0.0515,0.0667,0.0535,0.093,0.055,0.072,0.087,1722,0.0531,0.0037,0.0022,0.00176,0.00043,0.00044,22.08,26.92,26.71,1075.2164,0.0876,21.9289,6.4755,5.0185,893194,1702353,3.1468,0.0152,1750.8,1075.2164,19.22,0,0,0,0,0,0,6950,17301.653,15329.777,0.9406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.37e-15,14584.1,7.2253,3.4914,0.3933,64.711,356.701,91.257,261.166,20672.9
25000,10716,3865,47231,80080,67969,32085,764,21988,149,0,246244,3841252,45379.787,24636.264,1.2450,5475.241,0.047,0.884,0.042,0.027,0.545,0.352,211,0.0789,0.6543,0.037,18.0,41.5,67.4,29.13,4.35,8.70,0.25,15.83,6.20,1.358,0.211,0.377,0.390,8.522,0.197,0.0030,125,571,721,8486,63,24,0.369,5880,402,2183,8131,2020,1694,7002,3.50,9.67,30727,25.0856,45786,24559,347823,1631.4,-0.0,549170,13.014,2619476.181,1.65e-14,0.00053,32.07,30134,24.553,2.541,21.060,0.952,24.558,5368,1383,3965,0.1693,0.997,1.150,2.000,1.208,0.960,1.700,6781.257,16562.563,24726.647,6743.813,19384.568,11897.433,1212.598,6050.992,0.581,0.493,0.524,0.425,0.274,0.440,79709,14279,0.6013,0.1139,0.2545,0.9996,0.0284,0.0452,0.4963,1.1421,0.9463,0.2236,0.0270,0.0380,0.0000,0.7074,0.9404,0.2658,0.6475,0.9625,0.00249,2044,0.9994,0.8928,0.8587,0.9988,0.0284,0.0452,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8687,4.8684,4.4128,0.0553,0.0442,0.0368,0.042,0.037,0.048,0.056,2146,0.0627,0.0051,0.0033,0.00205,0.00025,0.00035,27.63,25.40,26.23,1267.6198,0.1002,26.4551,7.4894,5.5248,896238,1701609,3.5877,0.0283,1510.7,1267.6198,25.27,0,0,0,0,0,0,7166,19161.023,17065.795,0.9379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-16,12713.5,6.2714,3.1634,0.4040,70.674,390.572,97.994,293.524,19726.9
