step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies
26000,10274,3287,55339,103199,90521,47354,506,21530,142,0,266023,3237189,50778.121,28242.218,1.2589,7311.043,0.067,0.796,0.051,0.085,0.507,0.376,115,0.0833,0.6613,0.047,13.9,39.6,72.0,30.04,3.45,8.84,0.24,17.51,6.76,1.386,0.206,0.340,0.352,7.737,0.184,0.0029,106,479,513,22154,55,19,0.238,5942,213,1479,8582,1653,906,7715,2.50,8.77,20795,18.3552,46032,21982,326704,2301.3,-0.0,581100,11.730,2619549.156,1.40e-14,0.00030,11.77,39076,25.951,2.452,22.641,0.857,25.954,3778,1512,4984,0.1569,0.997,1.303,2.000,1.305,0.964,1.576,10271.075,23478.354,19990.463,10190.345,27908.356,11339.578,2073.693,7517.905,0.561,0.537,0.447,0.475,0.382,0.483,73693,19043,0.6143,0.2596,0.2514,0.9997,0.0333,0.0446,0.5416,0.9488,0.9524,0.1921,0.0180,0.0630,0.0000,0.0000,0.8570,0.1182,0.6323,0.9779,0.00253,3891,0.9987,0.7293,0.8159,0.9986,0.0333,0.0446,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0601,5.3853,5.2383,0.0446,0.0432,0.0351,0.056,0.033,0.047,0.056,2022,0.0522,0.0054,0.0028,0.00163,0.00049,0.00053,24.13,27.41,27.41,1260.2394,0.0960,38.4795,5.8285,5.9011,902900,1700259,4.2062,0.0897,1089.8,1260.2394,22.90,0,0,0,0,0,0,9136,20931.175,18613.576,0.9272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.81e-15,8247.7,4.5888,1.9411,0.3077,54.425,411.555,99.558,310.374,19067.4
27000,9256,2541,53111,99149,87290,45493,545,17791,116,0,228281,2885065,45975.232,25047.742,1.1974,7963.238,0.061,0.795,0.052,0.091,0.500,0.387,157,0.0798,0.6794,0.047,12.4,34.4,69.2,28.11,2.66,7.87,0.27,17.30,6.70,1.366,0.193,0.291,0.303,7.601,0.175,0.0027,95,431,504,21184,56,18,0.425,5043,12,1679,7565,211,1193,7852,3.50,10.40,22298,17.4107,46189,21335,316270,2320.0,-0.0,587477,9.612,2619549.156,1.32e-14,0.00036,35.39,37295,21.762,2.416,18.704,0.642,21.765,2449,1653,5154,0.1869,0.992,1.323,2.000,1.306,0.965,1.524,9507.872,26730.160,12121.333,9449.892,32367.245,6283.954,1812.179,8988.371,0.518,0.518,0.487,0.411,0.389,0.494,68600,20729,0.6485,0.1890,0.2863,0.9998,0.0309,0.0450,0.5538,0.9704,0.9061,0.1947,0.0081,0.0578,0.0000,0.8017,0.9668,0.0713,0.6747,0.9954,0.00252,5273,0.9986,0.6270,0.7951,0.9985,0.0309,0.0450,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0789,5.3669,5.1319,0.0503,0.0498,0.0310,0.053,0.021,0.045,0.033,1061,0.0346,0.0051,0.0013,0.00175,0.00055,0.00071,25.54,27.14,27.66,941.0262,0.0666,42.2382,3.8686,5.7436,905580,1698124,4.5419,0.1313,1308.2,941.0262,24.34,0,0,0,0,0,0,9159,17084.504,15061.739,0.9351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.49e-15,8768.6,4.3527,1.7033,0.2806,28.208,361.549,83.072,282.312,15232.1
28000,8950,2432,49347,86678,76026,36731,600,15440,96,0,205417,2501667,41031.717,22466.247,1.1955,7117.315,0.060,0.778,0.068,0.094,0.490,0.396,176,0.0744,0.6824,0.043,16.4,38.1,70.0,31.36,2.47,8.34,0.51,20.04,6.88,1.370,0.196,0.275,0.285,8.062,0.169,0.0026,92,414,466,17727,52,16,0.517,4638,19,1835,7096,162,760,8028,4.00,11.05,26271,19.5834,46339,22361,309955,1878.1,-0.0,588483,8.453,2619549.156,1.26e-14,0.00149,20.43,32680,19.526,2.432,16.529,0.565,19.528,2319,1573,5058,0.1831,0.992,1.306,2.000,1.325,0.972,1.514,8765.203,24580.021,9448.883,8718.182,29981.968,5282.493,1580.665,8485.774,0.443,0.502,0.506,0.318,0.339,0.472,66988,18929,0.7186,0.2652,0.2555,0.9997,0.0315,0.0443,0.5711,0.8436,0.8627,0.1900,0.0067,0.0458,0.0000,0.1419,0.9069,0.2078,0.6834,0.9884,0.00251,5283,0.9969,0.5827,0.7641,0.9979,0.0316,0.0444,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0036,5.2058,5.2266,0.0477,0.0789,0.0518,0.083,0.056,0.097,0.077,836,0.0303,0.0067,0.0012,0.00228,0.00047,0.00064,27.50,27.53,27.04,1034.2485,0.0606,39.1757,2.7432,5.7101,906024,1696117,3.8985,0.1353,1400.6,1034.2485,25.40,0,0,0,0,0,0,9069,15348.932,13462.782,0.9411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,10129.2,4.8958,1.8413,0.2621,21.443,319.946,72.829,246.182,16166.8
29000,9824,3216,54276,96810,85041,41788,746,18203,100,0,225890,2879747,47888.335,24971.524,1.1643,8533.715,0.055,0.788,0.070,0.087,0.491,0.396,139,0.0773,0.6733,0.047,14.3,37.5,71.7,30.04,2.75,8.39,0.26,18.63,7.01,1.400,0.206,0.324,0.335,8.920,0.202,0.0027,96,406,622,20298,53,16,0.514,5512,68,2404,7352,305,1532,7987,2.75,9.52,28998,22.5769,46449,22147,306430,1850.1,-0.0,586782,9.979,2619549.156,1.53e-14,0.00132,15.85,36142,22.906,2.433,19.758,0.715,22.909,3498,1204,5122,0.1299,1.000,1.358,2.000,1.317,0.954,1.562,10505.556,26267.241,12880.702,10444.737,33096.612,6416.983,1578.270,8442.556,0.455,0.507,0.504,0.321,0.409,0.474,65441,17134,0.6906,0.1681,0.2212,0.9994,0.0300,0.0430,0.5650,0.8968,0.9474,0.1747,0.0070,0.0412,0.0000,0.0254,0.9220,0.0753,0.6429,0.9601,0.00254,7753,0.9985,0.6798,0.7966,0.9981,0.0300,0.0430,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9771,5.3946,5.4683,0.0506,0.0459,0.0350,0.056,0.034,0.048,0.056,1104,0.0349,0.0041,0.0014,0.00221,0.00060,0.00049,22.05,27.04,26.54,1166.7106,0.0752,43.9626,3.2010,6.7782,905257,1694636,2.5840,0.0941,1368.1,1166.7106,20.09,0,0,0,0,0,0,9108,16437.809,14470.533,0.9356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-15,11250.7,5.6442,2.2036,0.2682,31.059,377.997,89.350,286.840,17973.9
30000,10618,3632,44070,76909,66976,32479,360,17134,95,0,209567,3003610,43275.122,23392.566,1.2938,6446.867,0.046,0.833,0.057,0.064,0.514,0.379,94,0.0666,0.6535,0.041,18.0,40.9,74.0,31.34,3.29,8.91,0.23,18.91,6.77,1.380,0.210,0.406,0.421,9.126,0.178,0.0027,112,509,751,15699,94,17,0.619,6188,430,2465,7723,921,2064,7633,2.25,9.04,27220,23.7549,46677,24488,309616,1638.9,-0.0,589523,10.423,2619549.156,8.35e-15,0.00088,32.73,28423,20.640,2.432,17.471,0.738,20.644,4623,1177,4818,0.1216,1.000,1.360,2.000,1.332,0.955,1.530,6340.202,18343.228,21056.732,6282.512,22382.744,9041.431,791.809,7112.459,0.520,0.504,0.512,0.421,0.305,0.456,69693,13278,0.5872,0.1891,0.2917,0.9995,0.0293,0.0503,0.5470,0.8811,0.9339,0.1607,0.0079,0.0591,0.0000,0.7707,0.9424,0.2766,0.6696,0.9520,0.00248,3579,0.9995,0.6721,0.7945,0.9983,0.0294,0.0504,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0735,5.4744,5.5437,0.0467,0.0475,0.0333,0.037,0.032,0.042,0.042,1298,0.0340,0.0046,0.0022,0.00208,0.00036,0.00034,27.25,26.34,26.43,1278.9031,0.0846,29.0372,5.0376,5.3857,905451,1693935,1.4191,0.0222,1229.9,1278.9031,22.69,0,0,0,0,0,0,7892,16945.699,15002.407,0.9303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.11e-15,10929.7,5.9387,2.4455,0.2859,54.505,371.549,94.569,276.363,18590.7
31000,9916,3090,54968,96715,83776,41246,501,20912,107,0,303878,3351992,45028.244,31852.741,1.2692,7747.038,0.044,0.819,0.075,0.061,0.506,0.378,139,0.0873,0.6629,0.029,17.3,37.7,72.0,29.05,3.08,9.16,0.25,16.55,6.68,1.423,0.220,0.387,0.405,7.515,0.180,0.0028,109,501,767,23885,58,17,0.528,6006,1399,1578,6939,878,1323,7715,3.25,9.77,25591,22.1519,46753,24970,311087,1713.9,-0.0,595660,11.881,2619549.156,9.60e-15,0.00000,7.71,36060,23.695,2.421,20.566,0.708,23.698,3999,972,4945,0.1114,1.000,1.363,2.000,1.372,0.964,1.555,6695.974,21175.316,19775.344,6645.583,26354.355,11558.849,836.022,11710.831,0.513,0.462,0.508,0.424,0.351,0.446,72926,14433,0.6699,0.1504,0.2749,0.9998,0.0336,0.0371,0.5661,0.9363,0.9836,0.1656,0.0078,0.0601,0.0000,0.0000,0.7667,0.1974,0.6396,0.9443,0.00249,4917,0.9987,0.6745,0.7580,0.9992,0.0337,0.0371,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0480,5.6992,5.5567,0.0429,0.0628,0.0484,0.060,0.038,0.069,0.040,2165,0.0618,0.0059,0.0026,0.00178,0.00042,0.00041,24.32,26.92,26.66,1073.3132,0.0968,33.3070,5.9987,5.8826,908339,1693146,1.0869,0.0255,1303.8,1073.3132,18.57,0,0,0,0,0,0,13136,24105.703,21206.773,0.9239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.94e-15,10550.0,5.5380,2.3932,0.3246,49.290,381.720,93.931,290.030,16349.2
32000,9378,2586,51059,83888,71517,32283,546,18865,150,0,249826,2799095,38755.527,24689.774,1.1912,6090.269,0.035,0.815,0.093,0.057,0.471,0.409,209,0.0865,0.6941,0.031,12.9,30.6,62.1,23.51,2.59,6.99,0.20,13.73,6.73,1.424,0.208,0.337,0.353,6.938,0.201,0.0029,101,456,585,26548,41,16,0.470,5366,453,1814,7111,909,652,7817,3.75,10.56,26287,21.5117,46817,25149,312129,1364.6,-0.0,598786,10.004,2619549.156,3.73e-15,0.00060,26.07,33515,22.170,2.434,18.995,0.740,22.173,2721,1358,5299,0.1539,0.975,1.366,2.000,1.440,0.950,1.538,5493.562,19960.987,15263.817,5462.315,24119.664,8027.392,661.551,9910.561,0.471,0.480,0.469,0.391,0.328,0.397,76389,14900,0.6230,0.1778,0.3242,0.9998,0.0332,0.0277,0.5988,1.0589,1.0622,0.1795,0.0158,0.0849,0.0000,0.6305,0.9539,0.0885,0.6892,0.9523,0.00252,3290,0.9993,0.8051,0.8054,0.9983,0.0332,0.0277,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0352,5.7652,5.2778,0.0503,0.0452,0.0381,0.060,0.034,0.033,0.059,1792,0.0671,0.0040,0.0018,0.00207,0.00028,0.00036,23.41,25.71,26.89,939.6050,0.0747,29.8046,4.5210,5.4834,909811,1692262,1.7228,0.1058,1487.4,939.6050,17.75,0,0,0,0,0,0,12600,18599.504,16161.530,0.9258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.44e-15,11094.0,5.3779,2.3589,0.3595,31.971,330.733,78.598,254.897,13586.6
33000,7089,2046,48457,85521,74473,36288,776,17769,223,0,197454,2641712,36221.205,20409.119,1.1684,5989.718,0.040,0.795,0.106,0.059,0.473,0.412,256,0.1031,0.7321,0.030,13.2,32.0,66.5,24.77,2.98,7.17,0.24,14.38,6.69,1.445,0.213,0.362,0.378,7.465,0.200,0.0028,94,421,542,26749,64,13,0.641,4095,8,1397,5684,126,878,6085,4.50,11.91,31124,23.5036,46914,22729,309420,1132.6,-0.0,594857,9.125,2619549.156,2.26e-14,0.00030,17.88,32752,19.498,2.435,16.606,0.456,19.500,2131,837,4121,0.1343,0.984,1.386,2.000,1.413,0.950,1.563,7239.970,19844.882,10573.712,7212.273,24424.938,4385.936,1001.998,9031.467,0.437,0.549,0.468,0.338,0.467,0.439,75366,16464,0.6400,0.0988,0.2356,0.9996,0.0224,0.0261,0.5733,1.0057,1.0515,0.1980,0.0121,0.0835,0.0000,0.2415,0.8907,0.2106,0.7394,0.9581,0.00249,2233,0.9983,0.8445,0.8598,0.9979,0.0224,0.0261,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0821,5.5737,5.3885,0.0489,0.0474,0.0405,0.055,0.048,0.044,0.060,1311,0.0681,0.0030,0.0014,0.00225,0.00036,0.00052,26.20,25.62,27.44,811.6529,0.0549,31.8559,2.8818,6.2430,909345,1692463,2.5675,0.1379,1754.5,811.6529,20.02,0,0,0,0,0,0,12746,14419.401,12247.599,0.9285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,12536.6,5.8759,2.4931,0.3855,22.889,292.145,67.873,226.212,11646.7
34000,8470,2554,41391,67652,59193,25678,583,13987,65,0,157953,2476799,35716.569,17234.788,1.2659,4738.118,0.033,0.846,0.072,0.050,0.482,0.410,128,0.0743,0.7015,0.042,15.9,34.2,69.2,27.47,3.48,7.55,0.22,16.22,6.98,1.409,0.195,0.423,0.443,7.863,0.187,0.0025,100,434,458,19079,44,13,0.579,5161,33,1688,6749,257,1493,6720,2.50,9.29,34234,27.2156,46951,24036,313073,1317.4,-0.0,587509,7.915,2619549.156,2.26e-14,0.00072,10.03,25601,16.742,2.437,13.753,0.552,16.745,3881,933,3656,0.1241,0.996,1.363,2.000,1.380,0.963,1.555,5875.421,16038.730,15285.991,5840.879,19327.818,6083.205,862.998,5550.467,0.481,0.488,0.482,0.353,0.356,0.405,76937,14762,0.6868,0.1380,0.2272,0.9999,0.0275,0.0280,0.5879,0.9612,1.0558,0.1814,0.0157,0.0735,0.0000,0.0368,0.9190,0.0601,0.6543,0.9411,0.00249,2106,0.9995,0.7964,0.8443,0.9979,0.0275,0.0280,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9537,5.4814,5.2466,0.0477,0.0359,0.0269,0.046,0.032,0.027,0.050,1220,0.0607,0.0024,0.0014,0.00234,0.00032,0.00047,22.22,26.29,26.89,1254.4769,0.0614,25.3693,3.1556,4.7595,907161,1691966,3.1334,0.1237,1578.7,1254.4769,16.68,0,0,0,0,0,0,7870,12496.670,10869.440,0.9314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.34e-15,13684.9,6.8039,2.8154,0.4116,36.617,303.890,72.476,226.602,16458.2
35000,10728,3290,59820,103970,90179,43537,613,20365,143,0,266284,3308795,46688.405,27089.440,1.1738,7553.679,0.040,0.827,0.075,0.058,0.492,0.393,190,0.0822,0.6934,0.048,14.9,32.0,66.2,25.61,2.85,7.35,0.22,15.18,6.49,1.445,0.207,0.367,0.387,7.372,0.214,0.0028,93,407,571,29013,77,19,0.348,5932,129,2245,8354,422,2430,7876,3.75,9.99,33921,27.5442,47201,22671,314175,1638.7,-0.0,585595,10.667,2619549.156,8.71e-15,0.00038,33.64,40738,24.633,2.449,21.180,1.004,24.636,4532,1255,4941,0.1262,0.996,1.373,2.000,1.381,0.940,1.633,7590.182,20849.391,20799.827,7568.025,25874.231,10391.283,1377.105,7767.373,0.496,0.470,0.494,0.384,0.406,0.445,75441,17229,0.6691,0.1638,0.2508,0.9994,0.0316,0.0318,0.5932,1.0150,1.0229,0.1776,0.0125,0.0482,0.0000,0.8076,0.9496,0.1593,0.6856,0.9442,0.00252,4237,0.9993,0.7621,0.8886,0.9978,0.0316,0.0318,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8788,5.3393,5.4863,0.0456,0.0442,0.0371,0.058,0.038,0.038,0.050,2074,0.0669,0.0021,0.0019,0.00199,0.00046,0.00052,26.04,26.35,26.79,1168.8748,0.0828,33.7480,5.1943,5.4731,907806,1690312,3.1996,0.0709,1528.7,1168.8748,21.28,0,0,0,0,0,0,13514,19535.761,17005.759,0.9328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.45e-15,13700.5,6.8861,3.0049,0.4149,52.817,394.559,92.755,301.215,17047.4
36000,10140,2890,50724,82103,69206,30852,527,20922,97,0,249019,2903327,39765.396,23765.871,1.1831,5353.187,0.034,0.828,0.076,0.062,0.464,0.413,169,0.0862,0.6903,0.045,18.0,32.0,64.3,26.64,3.20,8.13,0.21,15.10,6.54,1.426,0.219,0.394,0.415,7.218,0.185,0.0031,105,468,618,25764,65,22,0.365,5746,305,2057,7778,988,1911,7241,6.25,12.55,31973,25.6643,47382,23409,316837,1447.2,-0.0,587516,11.357,2619549.156,0.00e0,0.00005,11.63,32690,21.638,2.432,18.332,0.875,21.675,4492,1259,4389,0.1393,0.998,1.363,2.000,1.363,0.971,1.622,6181.695,15019.498,21029.176,6144.978,17944.429,10715.235,1391.806,6305.643,0.461,0.409,0.482,0.397,0.348,0.372,77053,14165,0.6113,0.2344,0.2544,0.9996,0.0355,0.0336,0.6030,0.9787,0.9904,0.1886,0.0150,0.0593,0.0000,0.0000,0.7605,0.2323,0.6312,0.9481,0.00248,1257,0.9999,0.8127,0.8953,0.9989,0.0355,0.0336,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6887,4.6994,5.0570,0.0455,0.0433,0.0310,0.046,0.043,0.036,0.059,2726,0.0851,0.0042,0.0020,0.00158,0.00034,0.00040,24.40,26.45,26.90,1036.8714,0.0865,24.3237,5.8321,5.5252,909125,1689838,2.9838,0.0125,1582.3,1036.8714,21.70,0,0,0,0,0,0,12145,18412.684,16081.347,0.9341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.50e-15,13122.0,6.4161,3.0551,0.4008,54.185,344.102,83.147,260.080,17922.3
37000,10308,2777,52916,87157,74820,33803,438,20033,55,0,268552,3009509,43585.713,25730.094,1.1993,5600.424,0.028,0.852,0.071,0.049,0.473,0.408,174,0.0826,0.6756,0.040,20.0,36.8,65.5,28.07,3.69,7.97,0.23,16.17,7.05,1.351,0.208,0.486,0.517,7.182,0.174,0.0030,105,445,575,26599,28,18,0.521,6239,306,1641,8361,2225,1365,6718,4.50,11.30,27745,23.7787,47523,23535,319167,1904.3,0.0,592238,10.934,2619549.156,2.03e-14,0.00062,24.14,33402,21.480,2.441,18.359,0.680,21.519,5304,1312,3692,0.1503,0.998,1.356,1.914,1.321,0.967,1.530,6157.672,16134.199,24024.215,6108.311,19053.612,12105.561,1288.653,6735.456,0.480,0.457,0.470,0.409,0.309,0.396,77999,16116,0.6169,0.2799,0.2809,0.9999,0.0385,0.0362,0.6108,0.9994,0.9340,0.1870,0.0272,0.0772,0.0000,0.5925,0.9406,0.0727,0.6308,0.9610,0.00253,1935,0.9999,0.8816,0.8307,0.9988,0.0385,0.0362,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5322,4.7838,5.0447,0.0415,0.0398,0.0357,0.050,0.057,0.037,0.076,2920,0.0847,0.0061,0.0026,0.00190,0.00037,0.00047,21.21,25.96,27.29,1426.2221,0.0934,25.4098,5.9264,5.0079,910844,1689546,3.6665,0.0461,1280.2,1426.2221,21.32,0,0,0,0,0,0,11689,20129.670,17674.028,0.9292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.36e-15,11461.4,5.9447,2.8356,0.3969,67.707,377.026,89.947,286.273,18728.1
38000,9739,2304,68613,121925,107107,52840,472,22793,105,0,322767,3298735,53286.428,31666.456,1.1637,8191.500,0.024,0.845,0.070,0.061,0.466,0.413,200,0.0977,0.6810,0.049,16.9,33.1,67.6,27.91,2.98,7.33,0.29,17.31,6.96,1.334,0.203,0.412,0.440,6.683,0.171,0.0030,89,386,631,34644,52,15,0.418,5562,171,1628,7940,1563,705,7471,6.00,11.89,24533,19.5272,47719,19408,310587,2372.9,-0.0,600776,11.646,2619549.156,1.23e-14,0.00088,31.31,46474,24.880,2.442,21.793,0.646,24.917,3111,1514,5114,0.1792,0.994,1.354,1.709,1.315,0.967,1.454,10441.825,26053.775,19788.577,10407.766,31281.585,11013.277,2450.737,10010.942,0.460,0.467,0.472,0.395,0.385,0.471,70587,25283,0.6022,0.2144,0.2694,0.9999,0.0385,0.0448,0.5832,0.9298,0.8969,0.1732,0.0230,0.0874,0.0000,0.6305,0.9489,0.2137,0.6664,0.9851,0.00255,3659,0.9990,0.8389,0.7842,0.9988,0.0385,0.0448,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5887,4.8855,4.9200,0.0422,0.0359,0.0312,0.073,0.039,0.051,0.052,2879,0.0840,0.0047,0.0023,0.00184,0.00063,0.00073,27.18,26.12,27.45,1197.7003,0.0950,42.0300,5.9629,5.6828,915106,1687389,4.2645,0.1454,1266.6,1197.7003,26.53,0,0,0,0,0,0,14463,23474.956,20606.321,0.9353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.78e-16,10178.4,4.8818,2.2442,0.3633,55.128,429.371,96.973,334.359,16767.4
39000,6953,2020,48382,80574,70055,31855,337,16418,62,0,198920,2284446,38072.226,20449.474,1.1593,6036.699,0.029,0.845,0.066,0.060,0.439,0.438,121,0.1043,0.6905,0.046,17.1,34.1,65.3,28.22,2.42,7.20,0.35,18.25,6.75,1.365,0.193,0.333,0.354,7.735,0.183,0.0029,91,381,507,23656,27,16,0.356,3837,17,1598,5338,170,828,5955,5.25,12.60,26666,18.7700,47748,21072,302692,1422.6,-0.0,603420,8.484,2619549.156,1.69e-14,0.00196,12.25,30742,17.185,2.424,14.386,0.375,17.211,1806,1080,4067,0.1658,0.999,1.354,1.999,1.348,0.978,1.475,7199.484,22482.394,10036.308,7171.626,26900.991,4821.212,1193.800,8397.763,0.391,0.483,0.448,0.371,0.317,0.422,66243,20120,0.6572,0.2259,0.1944,0.9998,0.0325,0.0442,0.5923,0.9154,0.9308,0.1763,0.0088,0.0643,0.0000,0.0000,0.8605,0.0798,0.6400,0.9913,0.00256,3238,0.9983,0.8010,0.8331,0.9984,0.0325,0.0442,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7151,4.6233,5.0326,0.0497,0.0551,0.0466,0.065,0.068,0.054,0.085,1408,0.0609,0.0044,0.0017,0.00183,0.00050,0.00069,23.44,25.28,27.32,828.9914,0.0579,34.4336,3.0358,5.4479,916394,1686950,4.4004,0.1908,1587.5,828.9914,22.88,0,0,0,0,0,0,9922,14412.775,12548.458,0.9419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.81e-15,10894.7,4.6925,2.0126,0.3094,24.864,301.922,67.793,239.419,11476.6
40000,8280,2236,41147,72300,64433,30812,341,13389,59,0,148576,2016974,36258.079,16788.246,1.2056,5593.503,0.039,0.813,0.070,0.079,0.451,0.436,58,0.0690,0.6804,0.048,18.5,35.6,62.3,27.75,2.86,7.21,0.32,17.36,6.81,1.361,0.193,0.385,0.406,7.372,0.182,0.0027,94,422,504,13823,35,15,0.736,4465,13,1913,6354,172,880,7228,3.75,11.19,30790,22.5008,47849,19759,302658,2163.0,-0.0,599238,7.668,2619549.156,6.04e-15,0.00009,36.36,26211,15.345,2.416,12.496,0.434,15.375,2789,1270,4221,0.1681,0.999,1.360,1.998,1.324,0.973,1.502,9481.717,18022.360,10177.671,9410.945,22262.966,4735.279,1269.894,5189.571,0.390,0.521,0.458,0.301,0.411,0.477,67169,16958,0.7503,0.1534,0.2481,0.9995,0.0386,0.0417,0.6338,0.9515,0.9167,0.1881,0.0174,0.0727,0.0000,0.8097,0.9647,0.1084,0.6726,0.9866,0.00256,2626,0.9980,0.7698,0.7924,0.9973,0.0386,0.0418,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6093,4.7211,4.8873,0.0492,0.0628,0.0557,0.064,0.093,0.058,0.088,1085,0.0522,0.0040,0.0012,0.00224,0.00053,0.00058,25.44,25.37,26.94,1100.3434,0.0521,32.0276,2.4421,5.2264,915581,1685466,3.7163,0.1760,1600.4,1100.3434,24.07,0,0,0,0,0,0,5703,11194.744,9863.608,0.9399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,12375.4,5.6252,2.2962,0.3001,22.942,283.389,64.931,216.479,13455.7
