step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies
26000,8332,1837,53767,101487,88529,47508,212,19918,51,0,349080,2605914,44775.682,31146.943,1.0834,7510.367,0.051,0.868,0.047,0.034,0.474,0.390,63,0.1033,0.6498,0.053,22.1,37.7,61.2,32.49,4.35,9.42,0.31,18.41,6.19,1.279,0.233,0.344,0.355,6.405,0.155,0.0035,88,411,409,13389,11,18,0.576,4206,113,1886,6333,1277,839,6216,5.75,14.06,21591,18.2634,46243,23566,330863,1817.5,-0.0,580267,9.342,2619311.388,2.67e-15,0.00038,11.77,36302,22.740,2.476,19.721,0.542,22.743,3122,1446,3764,0.2990,0.914,1.046,2.000,1.055,0.960,1.587,8378.185,19655.189,19815.129,8347.148,24123.772,13443.623,1739.661,8453.292,0.531,0.446,0.429,0.486,0.370,0.489,77051,16761,0.6057,0.1265,0.2559,0.9994,0.0454,0.0468,0.4392,0.8648,0.8213,0.2189,0.0679,0.0491,0.0000,0.0000,0.8570,0.1182,0.6323,0.9779,0.00253,5220,0.9994,0.7193,0.7890,0.9985,0.0454,0.0468,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4569,5.5766,6.7478,0.0303,0.0557,0.0520,0.050,0.105,0.064,0.087,1589,0.0363,0.0078,0.0037,0.00201,0.00056,0.00046,24.13,25.60,26.32,1225.5831,0.0988,32.7903,5.0626,4.2796,904035,1700684,4.2599,0.1127,1245.9,1225.5831,22.90,0,0,0,0,0,0,11473,23636.576,21151.692,0.9298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.81e-15,8682.2,4.5659,2.0862,0.3272,52.860,369.470,85.686,287.659,14962.4
27000,6861,1653,48989,81218,68291,31998,231,18020,73,0,295054,2193542,35986.221,23913.699,0.9997,5478.129,0.045,0.866,0.049,0.040,0.450,0.404,108,0.1206,0.6748,0.057,20.3,32.0,59.4,30.55,2.93,8.44,0.35,18.83,6.13,1.329,0.223,0.226,0.229,7.077,0.189,0.0036,84,357,359,13531,33,16,0.488,3142,28,2148,4685,133,697,6031,7.25,15.06,23806,17.6015,46387,22760,324959,1196.9,-0.0,585801,7.958,2619311.388,8.71e-15,0.00199,35.39,31247,20.007,2.490,17.066,0.450,20.009,1627,1692,3542,0.3179,0.919,1.061,2.000,1.055,0.956,1.634,9254.723,17970.771,10665.437,9191.640,21607.273,7982.424,2193.179,8259.967,0.463,0.467,0.434,0.387,0.347,0.417,76755,16211,0.6227,0.1342,0.1906,0.9994,0.0351,0.0418,0.4527,0.9232,0.8915,0.2158,0.0493,0.0354,0.0000,0.8017,0.9668,0.0713,0.6747,0.9954,0.00252,4210,0.9971,0.7789,0.8781,0.9985,0.0351,0.0418,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4729,5.4715,7.2219,0.0367,0.0649,0.0600,0.068,0.102,0.060,0.104,1187,0.0335,0.0054,0.0033,0.00221,0.00054,0.00038,25.87,25.24,25.65,1036.6257,0.0755,31.0970,3.2120,4.7458,906106,1699145,4.5106,0.1483,1351.4,1036.6257,24.34,0,0,0,0,0,0,10759,18435.570,16323.845,0.9443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.49e-15,9065.9,4.4004,1.7603,0.2992,29.913,276.396,59.511,220.289,11558.3
28000,6767,1881,37574,61426,52097,23657,195,13821,60,0,178945,1880456,30961.264,16318.130,1.0523,4549.662,0.060,0.837,0.059,0.045,0.457,0.409,53,0.0956,0.6831,0.062,19.1,32.0,59.2,29.31,3.05,8.35,0.32,17.58,6.10,1.344,0.218,0.268,0.276,7.798,0.196,0.0031,91,397,373,8701,45,16,0.427,3307,42,1916,4809,142,530,6095,5.50,13.03,28136,20.3248,46514,23782,322355,1065.9,-0.0,584657,7.238,2619311.388,6.93e-15,0.00128,20.43,23802,16.282,2.472,13.355,0.454,16.284,1828,1348,3591,0.2524,0.944,1.068,2.000,1.086,0.949,1.623,7990.433,15762.307,8362.314,7971.363,19177.249,4670.509,1649.200,5448.760,0.404,0.470,0.474,0.292,0.347,0.431,78076,12911,0.7515,0.1719,0.2395,0.9998,0.0333,0.0432,0.4592,0.9167,0.9341,0.2016,0.0535,0.0440,0.0000,0.1419,0.9069,0.2078,0.6834,0.9884,0.00251,3972,0.9984,0.8013,0.8801,0.9982,0.0333,0.0432,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6105,5.4369,7.4368,0.0397,0.0628,0.0600,0.075,0.094,0.064,0.094,891,0.0370,0.0051,0.0032,0.00241,0.00046,0.00030,28.07,26.58,25.88,936.0377,0.0602,27.3658,2.2063,5.0319,905650,1698021,3.8107,0.1387,1524.1,936.0377,25.40,0,0,0,0,0,0,6013,11768.469,10427.119,0.9414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,10528.6,5.0812,1.9622,0.2927,20.255,240.517,53.084,188.280,10711.3
29000,8671,2447,41123,69128,59846,27888,117,15519,52,0,219576,2394489,36839.102,20405.601,1.1215,5014.181,0.054,0.837,0.064,0.044,0.509,0.370,48,0.0769,0.6651,0.050,23.9,35.3,60.3,31.09,3.98,8.80,0.32,17.98,6.09,1.315,0.215,0.346,0.358,8.044,0.179,0.0030,99,427,475,10512,97,19,0.432,4196,99,2592,5980,226,1475,6970,3.50,11.32,29688,22.9735,46605,25253,323421,1349.9,-0.0,582340,8.325,2619311.388,1.26e-14,0.00004,15.85,24638,18.303,2.486,15.207,0.610,18.306,3493,1316,3862,0.2165,0.967,1.052,2.000,1.080,0.963,1.648,7607.527,16786.987,14015.523,7529.093,20308.668,8650.008,1356.980,5384.431,0.507,0.463,0.530,0.371,0.317,0.455,79531,11440,0.6943,0.1289,0.1997,0.9998,0.0329,0.0445,0.4659,0.9299,0.9046,0.2040,0.0796,0.0355,0.0000,0.0254,0.9220,0.0753,0.6429,0.9601,0.00254,4892,0.9992,0.7890,0.8343,0.9978,0.0329,0.0445,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6973,5.3290,7.5887,0.0370,0.0562,0.0492,0.066,0.085,0.061,0.069,1063,0.0331,0.0074,0.0027,0.00242,0.00052,0.00039,22.05,25.87,25.75,1274.1809,0.0833,28.1502,3.2152,5.1101,904629,1696285,2.4954,0.0894,1369.9,1274.1809,20.09,0,0,0,0,0,0,6253,15391.419,13828.962,0.9374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-15,11326.4,5.7434,2.3567,0.3014,34.722,302.325,69.178,226.540,17318.1
30000,10883,2977,50601,93130,81586,41903,626,19511,51,1,283225,3191410,45111.627,28835.017,1.2066,7476.590,0.045,0.847,0.064,0.044,0.533,0.355,81,0.0701,0.6639,0.055,18.0,34.0,59.4,29.78,3.59,8.84,0.32,17.03,6.32,1.314,0.218,0.339,0.352,7.430,0.183,0.0030,103,444,638,12241,97,19,0.438,5743,460,2591,7832,918,2005,7960,4.00,11.64,27205,22.5852,46826,23245,323836,2102.0,-0.0,586836,10.362,2619311.388,8.36e-15,0.00024,32.73,33930,23.764,2.459,20.342,0.964,23.767,4278,1673,4932,0.2531,0.913,1.104,2.000,1.141,0.941,1.589,8940.919,18372.776,20559.028,8861.733,23167.457,13398.209,1655.630,6304.587,0.537,0.481,0.548,0.425,0.362,0.506,80883,13897,0.6368,0.2164,0.2475,0.9995,0.0367,0.0433,0.4879,0.9070,0.9798,0.1879,0.0740,0.0340,0.0000,0.7707,0.9424,0.2766,0.6696,0.9520,0.00248,5345,0.9987,0.7730,0.8368,0.9987,0.0368,0.0433,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8877,5.4770,7.3836,0.0376,0.0505,0.0444,0.077,0.064,0.057,0.064,1503,0.0487,0.0054,0.0027,0.00207,0.00067,0.00034,26.55,26.80,26.00,1292.3614,0.1051,32.3755,5.0188,5.3432,905842,1694585,1.3660,0.0197,1224.9,1292.3614,22.69,0,0,0,0,0,0,8081,21358.427,19204.560,0.9337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.11e-15,10708.4,5.6463,2.4952,0.3103,53.354,375.029,87.850,285.722,18776.1
31000,6665,2556,43204,72304,61206,28700,400,19489,63,0,243273,2986398,35595.740,24497.775,1.1985,6274.717,0.034,0.883,0.049,0.034,0.508,0.372,78,0.1245,0.6687,0.056,24.0,37.9,60.7,29.43,4.10,8.94,0.17,16.22,5.83,1.427,0.214,0.385,0.402,8.789,0.196,0.0032,109,482,687,12636,181,23,0.302,3662,465,1385,4815,1024,1139,4502,4.25,13.08,25442,19.9061,46895,24523,320572,979.6,-0.0,594588,11.189,2619311.388,1.78e-15,0.00042,7.71,27879,20.506,2.434,17.613,0.458,20.509,3107,540,3018,0.1544,0.973,1.254,2.000,1.218,0.963,1.725,6147.453,14261.800,17471.975,6080.540,18317.943,10105.688,1472.255,6645.115,0.532,0.455,0.504,0.427,0.269,0.420,81267,13753,0.7360,0.1887,0.2371,0.9998,0.0375,0.0370,0.4905,0.8533,0.9629,0.2016,0.0693,0.0437,0.0000,0.0000,0.7667,0.1974,0.6396,0.9443,0.00249,3840,0.9997,0.7096,0.8774,0.9990,0.0375,0.0370,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.1032,5.5024,8.0116,0.0368,0.0401,0.0326,0.037,0.052,0.037,0.039,2136,0.0819,0.0078,0.0037,0.00164,0.00042,0.00028,22.66,26.74,24.96,1062.4346,0.0964,24.6511,5.4571,5.7320,908218,1695697,1.0550,0.0203,1314.4,1062.4346,18.57,0,0,0,0,0,0,8141,18223.058,16252.165,0.9354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.94e-15,9787.2,4.9765,2.3338,0.3433,49.672,298.252,72.556,232.441,12030.0
32000,7794,2571,39929,73713,63926,33510,274,14148,68,0,178217,2704894,37009.368,18099.102,1.1582,5198.129,0.034,0.877,0.040,0.048,0.535,0.359,71,0.0806,0.6733,0.052,20.0,32.0,58.6,26.45,2.90,7.81,0.28,15.45,5.78,1.454,0.203,0.276,0.293,8.106,0.186,0.0027,95,484,571,8442,93,27,0.172,4071,206,1141,6447,1103,887,5804,3.25,12.34,26334,20.3581,46947,23859,315882,1504.5,-0.0,598185,9.065,2619311.388,8.71e-15,0.00041,26.07,30755,19.489,2.439,16.292,0.758,19.491,2687,875,4232,0.1655,0.972,1.291,2.000,1.244,0.958,1.690,6953.367,17841.986,13919.341,6934.895,21353.261,6283.533,1093.871,5523.568,0.577,0.512,0.512,0.463,0.344,0.490,80142,13458,0.7278,0.0870,0.2110,0.9995,0.0368,0.0372,0.5119,1.0710,1.0254,0.2026,0.0402,0.0262,0.0000,0.6305,0.9539,0.0885,0.6892,0.9523,0.00252,2942,0.9989,0.8178,0.9062,0.9990,0.0368,0.0372,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.2453,5.6280,8.0295,0.0355,0.0521,0.0455,0.057,0.084,0.064,0.058,1908,0.1106,0.0051,0.0025,0.00136,0.00041,0.00036,22.80,26.64,26.91,950.6531,0.0653,28.4737,4.4083,4.6565,909316,1694077,1.6631,0.0741,1487.1,950.6531,17.75,0,0,0,0,0,0,6276,12900.973,11411.599,0.9378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.44e-15,9745.9,5.0895,2.1801,0.3684,39.581,300.787,69.692,229.230,13895.2
33000,7521,2229,42294,81053,69231,38573,186,14284,57,0,210314,2645895,36844.011,21058.944,1.1468,5984.744,0.038,0.872,0.038,0.052,0.513,0.372,49,0.0910,0.6811,0.054,21.0,32.0,59.0,25.62,2.51,7.82,0.26,15.03,5.49,1.530,0.204,0.258,0.272,7.500,0.160,0.0027,97,454,481,8054,81,26,0.197,3733,22,1441,6058,142,1015,6364,4.50,12.25,28719,21.6496,47047,24234,311220,1496.0,-0.0,598779,8.092,2619311.388,1.37e-14,0.00322,17.88,37204,22.225,2.450,19.002,0.772,22.227,2264,849,4408,0.1484,0.990,1.518,2.000,1.241,0.954,1.790,5144.027,21034.760,12224.542,5107.874,25496.339,6699.004,848.202,7526.994,0.526,0.475,0.515,0.404,0.298,0.532,78171,15120,0.6470,0.0654,0.1852,0.9997,0.0256,0.0372,0.5127,0.9131,0.9698,0.1854,0.0495,0.0284,0.0000,0.2415,0.8907,0.2106,0.7394,0.9581,0.00249,3032,0.9992,0.5727,0.8539,0.9984,0.0256,0.0372,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.2408,5.5012,8.3234,0.0326,0.0577,0.0532,0.070,0.076,0.059,0.083,1669,0.0809,0.0045,0.0027,0.00200,0.00030,0.00057,27.14,25.20,27.70,1072.8936,0.0651,30.8282,3.5321,4.5595,909782,1693114,2.5155,0.0972,1521.5,1072.8936,20.02,0,0,0,0,0,0,8405,15074.200,13195.002,0.9350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,10634.1,5.4124,2.1949,0.3591,29.774,305.665,69.202,236.627,13731.7
34000,7574,2022,46189,83733,70995,37354,190,14358,54,0,233450,2608022,40875.283,22233.424,1.1209,5878.178,0.052,0.850,0.047,0.051,0.515,0.367,130,0.0909,0.6757,0.053,21.0,32.7,60.5,29.19,2.87,9.24,0.38,16.70,5.86,1.465,0.228,0.297,0.308,7.245,0.176,0.0027,93,418,450,8640,36,21,0.403,3591,43,1483,6048,294,1068,6212,6.00,13.60,29448,23.2897,47103,24178,310824,1879.9,-0.0,597335,7.605,2619311.388,1.65e-14,0.00149,10.03,37840,23.955,2.461,20.824,0.670,23.957,2852,790,3932,0.1546,0.981,1.257,2.000,1.208,0.952,1.753,6627.788,20639.318,15473.481,6595.041,24684.940,7857.400,1035.803,7462.043,0.475,0.505,0.541,0.383,0.356,0.499,77718,18673,0.6398,0.0839,0.2105,0.9999,0.0231,0.0320,0.5039,1.0307,0.9023,0.1649,0.0374,0.0297,0.0000,0.0368,0.9190,0.0601,0.6543,0.9411,0.00249,2793,0.9991,0.8312,0.8577,0.9987,0.0231,0.0320,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0712,5.5506,8.3395,0.0296,0.0696,0.0643,0.081,0.093,0.072,0.119,1100,0.0502,0.0018,0.0014,0.00242,0.00039,0.00063,23.27,26.22,27.71,1183.8162,0.0758,31.5382,3.1296,4.4750,909271,1692780,3.1582,0.0935,1464.9,1183.8162,16.68,0,0,0,0,0,0,9158,16355.246,14378.402,0.9415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.34e-15,11388.9,5.8224,2.3534,0.3539,35.892,342.399,76.700,263.923,15508.0
35000,9819,2831,46823,83464,71338,36411,230,16603,55,0,259172,2907984,42718.568,24980.179,1.1709,6013.299,0.052,0.841,0.052,0.054,0.523,0.356,158,0.0803,0.6730,0.045,20.0,32.0,59.2,28.29,3.00,8.31,0.40,16.57,5.72,1.427,0.216,0.294,0.310,7.563,0.179,0.0028,106,431,458,12538,29,17,0.443,4686,87,2052,7680,437,2050,7332,4.75,12.87,29736,24.9174,47361,23811,310830,1789.7,0.0,597096,8.960,2619311.388,8.00e-15,0.00084,33.64,35408,24.463,2.447,20.929,1.087,24.465,3838,1439,4542,0.2168,0.958,1.169,2.000,1.203,0.949,1.769,6888.866,19550.741,18802.968,6841.442,23087.457,10897.986,1020.918,7047.975,0.505,0.495,0.545,0.441,0.323,0.472,78357,15661,0.6454,0.1175,0.2513,0.9997,0.0273,0.0368,0.5071,0.9124,0.9982,0.1736,0.0364,0.0280,0.0000,0.8076,0.9496,0.1593,0.6856,0.9442,0.00252,1992,0.9996,0.7364,0.9193,0.9988,0.0273,0.0368,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0151,5.4376,8.3544,0.0322,0.0756,0.0737,0.094,0.107,0.091,0.096,1255,0.0485,0.0033,0.0022,0.00204,0.00038,0.00060,27.16,26.26,26.91,1176.6041,0.0944,30.3050,4.0025,4.9571,908897,1691263,3.2559,0.0597,1428.7,1176.6041,21.28,0,0,0,0,0,0,9012,18966.880,16880.669,0.9395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.45e-15,11686.1,6.2293,2.5423,0.3547,46.536,360.615,83.445,275.461,17217.2
36000,8800,2706,45515,79141,67368,33357,269,19041,45,0,253458,3056376,40295.046,25312.777,1.2191,6000.959,0.043,0.864,0.044,0.049,0.513,0.362,72,0.0979,0.6684,0.052,24.0,39.5,62.2,32.10,4.40,10.28,0.37,17.05,6.03,1.334,0.243,0.393,0.409,7.626,0.188,0.0030,112,485,584,11234,32,15,0.474,4754,324,1539,6937,1344,1576,5880,6.75,15.03,27497,23.2765,47556,23422,312428,1682.6,-0.0,601075,10.914,2619311.388,1.78e-16,0.00003,11.63,30943,22.778,2.466,19.626,0.685,22.811,4406,1060,3334,0.2480,0.958,1.084,2.000,1.134,0.970,1.715,7493.287,14067.119,21453.525,7447.021,17395.460,12139.626,960.073,6212.119,0.524,0.496,0.510,0.437,0.351,0.441,80395,14718,0.5689,0.1940,0.2350,0.9998,0.0319,0.0344,0.4801,0.9160,0.9394,0.1940,0.0458,0.0393,0.0000,0.0000,0.7605,0.2323,0.6312,0.9481,0.00248,2950,0.9991,0.7732,0.8819,0.9991,0.0319,0.0344,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7917,5.2816,8.0747,0.0316,0.0641,0.0593,0.062,0.116,0.080,0.067,1643,0.0513,0.0035,0.0032,0.00178,0.00030,0.00042,24.65,26.90,26.98,1267.9275,0.0975,25.1324,5.4112,5.5027,910327,1691374,3.0713,0.0135,1302.8,1267.9275,21.70,0,0,0,0,0,0,8137,19311.817,17258.498,0.9376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.50e-15,10735.5,5.8191,2.5460,0.3629,59.745,340.512,80.607,260.283,16839.4
37000,9028,2760,48067,85435,75165,37200,168,19145,46,0,290874,2878095,45472.388,28106.713,1.2152,6015.502,0.049,0.854,0.051,0.046,0.511,0.363,69,0.0901,0.6441,0.057,23.1,40.3,62.6,33.23,4.31,10.06,0.37,18.48,6.17,1.290,0.235,0.376,0.386,7.850,0.179,0.0031,107,452,666,13656,42,15,0.665,4732,352,1490,7186,1696,1096,6236,5.25,13.17,23224,20.3764,47727,23209,309996,1569.0,-0.0,608861,10.447,2619311.388,6.04e-15,0.00023,24.14,28618,21.527,2.467,18.426,0.634,21.560,3776,1349,3903,0.2928,0.935,1.064,2.000,1.069,0.961,1.617,8196.654,17684.877,22780.782,8129.843,20577.266,14719.550,1423.010,5948.650,0.541,0.496,0.483,0.473,0.333,0.443,78811,15819,0.5464,0.1989,0.2865,0.9999,0.0463,0.0441,0.4583,0.9214,0.8702,0.1954,0.0787,0.0404,0.0000,0.5925,0.9406,0.0727,0.6308,0.9610,0.00253,3593,0.9997,0.8131,0.8313,0.9993,0.0463,0.0441,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6331,5.2814,7.6013,0.0334,0.0708,0.0676,0.089,0.104,0.073,0.088,1595,0.0420,0.0041,0.0027,0.00194,0.00056,0.00050,23.61,26.77,27.12,1337.9230,0.1096,28.9917,5.4881,4.9593,912925,1689963,3.7577,0.0463,1145.5,1337.9230,21.32,0,0,0,0,0,0,7641,22091.210,19998.215,0.9382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.36e-15,9154.8,5.0941,2.2933,0.3536,62.620,381.490,89.285,291.020,18023.4
38000,7975,2350,47588,90921,81071,42977,356,16615,29,0,238264,2654114,44562.873,24770.036,1.2009,6886.315,0.052,0.818,0.060,0.070,0.522,0.358,104,0.0886,0.6560,0.058,22.5,33.8,60.7,31.31,3.21,8.71,0.52,18.87,6.07,1.337,0.217,0.251,0.256,8.153,0.175,0.0029,95,430,605,12614,76,18,0.598,3773,109,2144,5722,991,540,6444,3.75,12.23,21901,17.0733,47936,21054,301932,1663.3,-0.0,616757,9.587,2619311.388,8.18e-15,0.00046,31.31,31672,21.002,2.482,17.932,0.588,21.030,2175,1526,4274,0.2914,0.927,1.065,2.000,1.066,0.955,1.612,9494.358,22052.393,15427.760,9452.726,26568.701,9632.732,1493.690,6757.300,0.525,0.527,0.518,0.465,0.402,0.505,74535,20201,0.5557,0.2595,0.2487,1.0000,0.0362,0.0379,0.4533,0.8982,0.9189,0.1974,0.0678,0.0330,0.0000,0.6305,0.9489,0.2137,0.6664,0.9851,0.00255,3525,0.9991,0.7922,0.8733,0.9991,0.0362,0.0379,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5650,5.2926,7.5510,0.0373,0.0759,0.0662,0.085,0.126,0.119,0.100,1070,0.0309,0.0054,0.0026,0.00199,0.00058,0.00058,26.91,25.64,26.01,1171.3872,0.0901,36.2783,4.3903,5.1962,915874,1688470,4.3163,0.1455,1175.1,1171.3872,26.53,0,0,0,0,0,0,7201,17883.722,16105.196,0.9470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.78e-16,8555.9,4.2683,1.8942,0.3189,40.957,355.833,80.528,279.270,14058.9
39000,7339,2203,43236,75180,64980,31716,228,15211,39,0,207469,2361195,37234.609,20143.059,1.1502,5228.286,0.063,0.828,0.049,0.060,0.499,0.373,47,0.0964,0.6738,0.065,20.9,32.2,60.7,31.32,3.03,9.37,0.66,18.26,6.06,1.361,0.230,0.258,0.267,7.913,0.188,0.0029,94,419,558,11187,80,21,0.532,3404,27,1744,5568,144,971,6224,6.75,14.03,23646,17.2509,47957,21241,294217,1325.3,-0.0,619991,8.712,2619311.388,6.22e-15,0.00204,12.25,27700,19.363,2.453,16.386,0.524,19.391,2040,1402,3897,0.2646,0.958,1.067,2.000,1.094,0.969,1.642,9473.670,19352.012,10065.838,9424.335,22972.722,6261.269,1690.985,6962.518,0.447,0.534,0.506,0.379,0.358,0.463,70851,16176,0.6486,0.1999,0.2551,0.9990,0.0331,0.0391,0.4589,0.9720,0.8896,0.1915,0.0531,0.0351,0.0000,0.0000,0.8605,0.0798,0.6400,0.9913,0.00256,4534,0.9987,0.8036,0.8580,0.9987,0.0331,0.0391,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6707,5.4862,7.8836,0.0352,0.0950,0.0704,0.078,0.140,0.090,0.095,956,0.0336,0.0055,0.0033,0.00220,0.00067,0.00044,24.36,26.20,26.31,1080.9614,0.0720,32.7275,2.6669,6.0448,916834,1687502,4.4289,0.1881,1287.5,1080.9614,22.88,0,0,0,0,0,0,6956,14914.773,13328.741,0.9476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.81e-15,9142.8,4.3127,1.7448,0.3034,25.451,287.563,63.848,224.013,13760.7
40000,7836,2462,41943,68610,59646,26443,224,15248,26,0,205786,2439708,37222.353,20047.998,1.1371,5423.137,0.064,0.836,0.047,0.053,0.507,0.373,47,0.0868,0.6694,0.044,20.0,32.0,59.2,28.61,2.77,9.10,0.37,16.37,5.88,1.388,0.235,0.236,0.241,8.369,0.212,0.0028,98,416,579,11909,97,19,0.350,3432,61,2312,5463,149,678,7009,4.75,12.39,26215,19.2510,48093,21579,291294,1147.0,-0.0,619615,8.744,2619311.388,3.68e-14,0.00099,36.36,23955,18.391,2.458,15.305,0.628,18.420,1993,1621,4222,0.2676,0.970,1.080,2.000,1.112,0.974,1.678,8833.299,19276.673,10605.165,8782.476,23257.849,7600.708,1528.276,5495.877,0.424,0.524,0.539,0.303,0.310,0.449,69725,15450,0.7503,0.1758,0.2396,0.9985,0.0298,0.0364,0.4504,1.0068,0.9647,0.2060,0.0432,0.0300,0.0000,0.8097,0.9647,0.1084,0.6726,0.9866,0.00256,3966,0.9985,0.8548,0.8977,0.9975,0.0298,0.0364,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6809,5.4156,7.9574,0.0393,0.0766,0.0724,0.077,0.108,0.083,0.090,983,0.0472,0.0052,0.0022,0.00232,0.00055,0.00043,25.41,25.57,26.10,1285.4738,0.0847,32.4077,2.8380,5.9061,917354,1685829,3.7660,0.1736,1213.1,1285.4738,24.07,0,0,0,0,0,0,5773,14624.861,13168.757,0.9469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,10022.6,4.8127,1.8781,0.2932,26.688,291.901,66.375,227.585,11701.6
