step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,water,drank,open_soft,breath,inhaled,cells
10000,1437493,1,474,266,48.61,37,7,1.314,49,64.38,0,40,0,9,0,0,28,0,9,0,0,1.00,0.576,0.427,20.974,9.576,37.572,33.369,4.204,31.75,31.75,0,0.574,11,11,30.2,0.000,-5,2,0.000,8.167,1.000,163,28,1.000,0,0024444002244400222440022222002222200222222222222
10000,1437499,1,474,240,62.01,49,7,1.319,49,62.01,0,17,4,28,0,0,17,4,28,0,0,1.00,0.274,0.000,18.522,3.970,17.862,8.156,9.706,10.44,13.00,0,0.508,7,11,13.9,0.752,592,0,0.000,0.000,0.861,34,28,1.000,0,4444444444444444444442444434224433322222222222222
10000,1437501,1,474,271,40.59,39,7,1.041,49,51.00,0,28,0,21,0,0,26,0,13,0,0,1.00,0.640,0.000,19.693,44.338,15.767,12.168,3.599,2.80,9.75,0,0.628,11,11,31.0,0.000,-78,2,0.000,44.338,1.000,271,28,1.000,0,0000444000444400024442222244222222422222222222222
10000,1437502,1,474,231,67.19,64,8,1.050,64,67.19,0,40,0,24,0,0,40,0,24,0,0,1.00,0.595,0.000,8.820,15.627,42.454,40.084,2.369,0.00,0.00,0,0.488,7,7,19.3,0.571,82,0,0.000,0.000,0.751,0,32,1.000,0,4444444444444444422224442222224422222224222222242222222222222222
10000,1437509,1,474,268,49.78,49,7,1.016,49,49.78,0,18,0,31,0,0,18,0,31,0,0,1.00,0.362,0.000,3.302,18.931,10.499,0.000,10.499,0.00,0.00,0,0.567,7,7,23.0,0.509,245,0,0.000,0.000,0.287,0,28,1.000,0,4444444444444444444444222244222224422222444222244
10000,1437518,1,473,266,41.58,36,7,1.155,49,56.60,0,29,0,20,0,0,21,0,15,0,0,1.00,0.505,0.000,7.453,23.566,7.966,5.334,2.632,26.00,26.00,0,0.620,14,11,24.6,0.000,-235,2,0.000,23.566,1.000,266,28,1.000,0,0004444004444400224440022244002222400222222222222
10000,1437519,1,473,270,48.99,49,7,1.000,49,48.99,0,24,0,25,0,0,24,0,25,0,0,1.00,0.490,0.000,2.943,33.420,3.335,3.335,0.000,49.50,49.50,0,0.572,13,14,5.8,0.000,-223,1,33.420,0.000,1.000,270,28,1.000,0,4444444444444444224442222244222224422222242222224
10000,1437521,1,473,325,32.99,38,7,1.000,49,43.99,0,17,10,22,0,0,17,10,11,0,0,1.00,0.515,3.413,13.340,20.927,9.637,7.440,2.197,8.40,11.00,0,0.696,6,11,36.9,0.434,139,0,8.966,0.000,0.454,69,30,1.000,0,0000044000404400224442222244222222432222333333333
10000,1437523,998,473,317,35.46,23,8,1.542,23,35.46,0,11,0,12,0,0,11,0,12,0,0,1.00,0.310,1.508,24.036,23.814,3.922,3.922,0.000,33.50,33.50,0,0.672,10,14,11.9,0.000,-73,2,0.000,23.814,1.000,317,26,1.000,0,0002222200022222000004420000004400000044000000440000004400000044
10000,1437542,1,473,236,63.85,64,8,0.998,64,63.85,0,28,0,36,0,0,28,0,36,0,0,1.00,0.439,0.000,8.847,33.420,0.435,0.000,0.435,11.75,13.25,0,0.501,6,6,20.3,0.125,69,0,0.000,0.000,0.045,0,32,1.000,0,4442222242222222244442224444442244444422444444224444422244444222
10000,1437550,1,472,235,58.66,51,8,1.150,64,73.62,0,25,0,39,0,0,25,0,26,0,0,1.00,0.426,0.000,5.306,22.008,1.041,0.403,0.638,24.63,29.00,0,0.522,14,11,35.4,0.000,-518,2,0.000,22.008,1.000,235,32,1.000,0,4000004044444440444444404422244042222240422222402222224022222240
10000,1437553,1,472,271,45.80,44,7,1.041,49,51.00,0,25,0,24,0,0,25,0,19,0,0,1.00,0.546,0.323,19.091,32.966,1.374,0.000,1.374,15.00,34.25,0,0.591,14,11,22.9,0.000,-205,2,0.000,32.966,1.000,271,30,1.000,0,4000004444444444222444222224422222422222224222224
10000,1437558,960,472,296,35.76,29,8,1.192,64,77.48,1,31,0,32,1,1,8,0,20,0,1,1.12,0.224,0.000,12.697,11.630,38.239,27.005,11.234,2.24,3.50,0,0.669,11,11,23.8,0.000,-44,2,0.000,11.630,1.000,296,44,1.000,0,4444444200000002444444421444444200000002000000020000000200000002
10000,1437564,1,472,269,48.99,49,7,1.000,49,48.99,0,25,0,24,0,0,25,0,24,0,0,1.00,0.510,0.000,22.000,35.967,0.320,0.000,0.320,11.32,17.50,0,0.572,10,10,18.8,0.000,-75,1,35.967,0.000,1.000,269,28,1.000,0,4444444444444444224442222244222222422222242222224
10000,1437568,1,472,259,52.84,49,7,1.078,49,52.84,0,28,0,21,0,0,28,0,21,0,0,1.00,0.530,0.000,27.101,48.971,5.115,0.000,5.115,9.03,41.25,0,0.550,7,7,53.5,0.070,198,0,0.000,0.000,0.291,0,28,1.000,0,4444444444444422224442222244222222422222242222222
10000,1437569,1,472,310,30.19,29,7,1.041,49,51.00,0,28,0,21,0,0,23,0,6,0,0,1.00,0.762,3.189,26.415,45.469,0.717,0.164,0.554,3.04,3.50,0,0.728,8,8,11.8,0.859,519,0,0.000,0.000,0.136,0,28,1.000,0,4400000440000042000002200000222222422222222222222
10000,1437584,998,471,370,5.36,4,10,1.340,65,86.45,0,30,1,34,0,0,0,0,4,0,0,1.00,0.000,1.719,9.494,26.740,17.910,3.930,13.980,1.75,1.75,0,1.000,11,11,34.2,0.000,-66,2,0.000,26.740,1.000,370,10,1.000,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444
10000,1437596,1,471,214,76.82,49,7,1.038,49,76.82,25,4,0,20,3,25,4,0,20,0,3,4.68,0.052,7.079,27.820,33.875,7.547,1.960,5.586,0.50,0.50,0,0.456,8,8,18.8,0.764,309,0,0.000,0.000,0.198,11,20,1.000,0,4444444444444444111224111112411111241111114111111
10000,1437603,1,470,263,51.00,49,7,1.041,49,51.00,0,28,0,21,0,0,28,0,21,0,0,1.00,0.549,0.000,21.277,25.423,0.171,0.000,0.171,4.72,9.50,0,0.560,8,8,55.8,0.722,1101,0,0.000,0.000,0.931,0,28,1.000,0,4444444444444442224442222244222222422222222222222
10000,1437612,1,470,290,40.99,48,7,1.000,49,41.99,0,18,14,17,0,0,18,14,16,0,0,1.00,0.439,0.000,22.422,29.501,9.971,9.971,0.000,27.75,27.75,0,0.625,14,11,28.5,0.000,-208,1,29.501,0.000,1.000,290,30,1.000,0,3304444334444433222443322224332222433222243322244
10000,1437614,776,470,202,85.93,64,8,1.343,64,85.93,0,36,0,28,0,0,36,0,28,0,0,1.00,0.419,7.917,32.320,30.796,54.407,31.853,22.554,7.25,9.75,0,0.432,11,14,35.2,0.000,-34,2,0.000,30.796,1.000,202,32,1.000,0,4444444444444444244444442224444422222222222222222222222222222222
10000,1437616,1,470,271,47.99,49,7,1.000,49,47.99,0,20,2,27,0,0,20,2,27,0,0,1.00,0.417,0.000,13.306,24.298,0.000,0.000,0.000,15.08,21.25,0,0.577,13,11,20.5,0.000,-260,1,24.298,0.000,1.000,271,28,1.000,0,4444444444444444224444222244422222432222243422224
10000,1437622,1,470,452,12.56,13,7,0.966,49,44.94,0,26,5,18,0,0,5,0,8,0,0,1.00,0.398,0.000,15.585,29.297,1.846,1.846,0.000,1.03,1.00,0,1.000,11,11,25.0,0.000,-121,1,29.297,0.000,1.000,452,16,1.000,0,0000000000000000400002440000244000024400002240000
10000,1437623,544,469,185,102.70,64,8,1.208,64,102.70,22,0,2,40,0,22,0,2,40,0,0,4.69,0.000,0.000,5.987,0.000,11.250,10.950,0.300,0.00,0.00,0,0.395,7,7,77.1,0.567,31,0,0.000,0.000,1.000,185,21,1.000,0,4444444414444444114444441111444411133444111144441111444411114444
10000,1437628,1,469,295,39.33,42,7,0.937,49,45.89,0,22,0,27,0,0,21,0,21,0,0,1.00,0.534,0.000,1.965,24.678,5.615,0.000,5.615,1.75,1.75,0,0.638,7,7,32.6,0.376,212,0,0.000,0.000,0.130,0,28,1.000,0,4000000444444444422444422224422222442222224422220
10000,1437632,776,469,235,63.64,49,7,1.299,49,63.64,0,0,0,49,0,0,0,0,49,0,0,1.00,0.000,0.000,16.765,25.346,3.707,0.000,3.707,0.00,0.00,0,0.501,14,14,30.8,0.000,-239,2,0.000,25.346,1.000,235,28,1.000,0,4444444444444444444444444444444444444444444444444
10000,1437635,1,469,288,42.21,36,6,1.173,36,42.21,0,9,0,27,0,0,9,0,27,0,0,1.00,0.213,0.000,10.507,13.174,9.860,9.708,0.152,14.00,14.00,0,0.616,14,14,35.8,0.000,-1214,2,0.000,13.174,1.000,288,24,1.000,0,444444444444422244422244422244444444
10000,1437638,1,469,268,48.99,49,7,1.000,49,48.99,0,22,0,27,0,0,22,0,27,0,0,1.00,0.449,0.000,14.843,26.898,0.000,0.000,0.000,4.74,6.00,0,0.572,11,11,37.5,0.000,-70,1,26.898,0.000,1.000,268,28,1.000,0,4444444444444444422444422222442222244222224422222
10000,1437640,1,469,317,34.82,31,7,1.142,31,34.82,0,14,1,16,0,0,14,1,16,0,0,1.00,0.402,1.060,6.165,17.129,13.277,5.259,8.018,3.26,22.00,0,0.678,8,8,40.1,0.792,1317,0,0.000,0.000,0.875,8,34,1.000,0,4444444444444422200442220003220000022200002220000
10000,1437649,188,469,320,17.89,20,7,0.994,42,39.27,0,22,5,15,0,0,1,4,15,0,0,1.00,0.056,0.000,7.285,37.902,0.718,0.718,0.000,11.25,11.25,0,0.946,11,11,31.3,0.000,-104,1,37.902,0.000,1.000,320,28,1.000,0,0000000000000000003004400030444003044444304444420
10000,1437653,1,469,227,67.13,63,8,1.066,64,68.19,0,38,0,26,0,0,37,0,26,0,0,1.00,0.551,0.814,17.691,23.133,2.423,1.806,0.617,3.75,5.25,1,0.488,2,2,-17.6,0.931,99,0,0.000,0.000,0.918,0,36,1.000,0,4444444444444444444444444222222422222222222222222022222222222222
10000,1437655,1,469,223,70.62,64,8,0.911,64,70.62,24,2,21,17,1,24,2,21,17,0,1,5.59,0.028,0.000,31.341,33.556,0.077,0.077,0.000,0.00,0.00,0,0.476,11,11,24.2,0.000,-91,1,33.556,0.000,1.000,223,17,1.000,0,1111133311111133111111331144423314444233144444331444433311433333
10000,1437656,1,469,225,68.93,64,8,1.077,64,68.93,0,0,0,64,0,0,0,0,64,0,0,1.00,0.000,0.000,13.967,31.560,21.043,2.357,18.686,0.00,0.00,0,0.482,7,7,22.9,0.530,234,0,0.000,0.000,0.358,0,32,1.000,0,4444444444444444444444444444444444444444444444444444444444444444
10000,1437672,998,468,291,41.10,28,8,1.468,28,41.10,0,16,0,12,0,0,16,0,12,0,0,1.00,0.389,0.000,15.244,11.181,19.859,19.570,0.289,13.76,14.25,0,0.624,4,11,36.1,0.422,238,0,0.000,4.883,0.773,111,28,1.000,0,0022222200222222002244220000004400000044000000440000004400000044
10000,1437673,776,468,232,64.59,49,7,1.318,49,64.59,0,27,0,22,0,0,27,0,22,0,0,1.00,0.418,0.000,1.411,23.881,0.278,0.000,0.278,5.48,37.75,0,0.498,14,14,32.7,0.000,-543,2,0.000,23.881,1.000,232,28,1.000,0,2444444444444422444442224444222222222222222222222
10000,1437675,998,468,252,54.99,55,10,1.000,55,54.99,0,33,0,22,0,0,33,0,22,0,0,1.00,0.600,0.000,12.404,22.473,3.508,3.508,0.000,4.25,4.25,0,0.539,14,11,36.9,0.000,-245,1,22.473,0.000,1.000,252,46,1.000,0,2222222222222222222222222442222200004442200000044420000004440000000444000000044400000004440000000044
10000,1437679,1,468,252,54.53,66,9,0.974,81,67.67,7,0,37,37,0,7,0,34,25,0,0,1.92,0.000,0.000,27.394,43.826,1.448,1.448,0.000,0.00,0.00,0,0.542,10,10,21.8,0.000,-70,1,43.826,0.000,1.000,252,35,1.000,0,000333333111133333114443333144444333000444433000444433000444333000444333344433333
10000,1437710,1,467,221,71.06,64,8,1.110,64,71.06,0,35,0,29,0,0,35,0,29,0,0,1.00,0.493,0.000,19.677,24.002,7.419,7.419,0.000,5.37,9.25,0,0.475,11,11,18.5,0.000,-162,2,0.000,24.002,1.000,221,32,1.000,0,4444444444444444444444442222224422222244222222242222222222222222
10000,1437714,1,467,261,51.00,49,7,1.041,49,51.00,0,28,0,21,0,0,28,0,21,0,0,1.00,0.549,0.000,6.535,27.819,1.741,0.000,1.741,0.90,1.25,0,0.560,8,8,50.3,0.794,1188,0,0.000,0.000,0.857,0,28,1.000,0,4444444444444442224442222244222222422222222222222
10000,1437715,998,467,321,25.96,20,7,1.298,40,51.91,0,25,0,15,0,0,9,0,11,0,0,1.00,0.347,0.000,2.551,6.755,43.044,35.946,7.099,2.00,2.00,0,0.785,11,11,33.2,0.000,-69,2,0.000,6.755,1.000,321,40,1.000,0,0000020020002002404400200040020004002400402244440
10000,1437716,1,467,286,42.49,48,7,1.000,49,43.49,0,19,11,19,0,0,19,11,18,0,0,1.00,0.447,0.000,1.480,16.788,0.020,0.018,0.002,5.25,5.25,0,0.614,11,11,31.1,0.000,-25,1,16.787,0.000,1.000,286,30,1.000,0,3344404334444433224443222244322224432222243322224
10000,1437728,1,466,276,45.48,49,7,0.928,49,45.48,0,20,0,29,0,0,20,0,29,0,0,1.00,0.440,3.065,34.655,59.970,0.281,0.281,0.000,13.76,38.50,0,0.593,14,14,36.2,0.000,-545,1,59.970,0.000,1.000,276,28,1.000,0,4444444444222444222244422222442222244422244444444
10000,1437730,1,466,232,56.92,42,7,1.095,49,64.58,10,5,0,34,0,10,5,0,27,0,0,1.85,0.088,0.308,17.839,23.427,1.359,0.000,1.359,5.50,5.50,0,0.530,6,11,7.9,0.159,32,0,0.000,23.427,0.948,207,24,1.000,0,4444444444444444112444111224411122444114440000000
10000,1437742,1,466,242,51.35,38,7,0.987,49,62.21,14,18,0,17,5,14,12,0,12,0,3,5.11,0.234,0.000,23.169,25.753,14.291,14.254,0.037,0.00,0.00,0,0.558,8,8,39.6,0.849,1341,0,0.000,0.000,0.972,0,22,1.000,0,1144000114444411024441102244110222011022201102220
10000,1437758,1,465,262,48.69,46,7,1.058,48,50.81,0,21,0,27,0,0,19,0,27,0,0,1.00,0.390,4.263,8.455,22.639,0.010,0.000,0.010,1.00,5.50,0,0.573,14,14,24.3,0.000,-656,2,0.000,22.639,1.000,262,28,1.000,0,4444444444444444224444222244422222442222240002224
10000,1437764,928,465,237,40.39,30,11,1.036,121,134.62,9,51,0,61,6,9,9,0,12,4,4,3.82,0.223,0.000,7.103,13.051,9.315,4.099,5.216,0.00,0.00,0,0.629,7,7,23.3,0.229,340,0,0.000,0.000,0.074,0,17,1.000,0,1111100000011110000000444000000004440000000044400000000442000000004220000000022200000000222000000000000000000000000000000
10000,1437774,1,464,259,51.00,49,7,1.041,49,51.00,0,28,0,21,0,0,28,0,21,0,0,1.00,0.549,0.000,4.554,15.866,0.005,0.000,0.005,2.55,3.00,0,0.560,4,11,-8.3,0.726,18,0,0.000,15.849,1.000,259,28,1.000,0,4444444444444442224442222244222222422222222222222
10000,1437799,1,464,348,25.55,20,6,1.278,36,46.00,0,17,0,19,0,0,8,0,12,0,0,1.00,0.313,0.000,17.293,26.961,7.487,4.936,2.551,8.14,11.50,0,0.791,11,11,38.2,0.000,-23,2,0.000,26.961,1.000,348,22,1.000,0,044444444440422400222000222000000000
10000,1437803,1,464,221,70.39,64,8,1.100,64,70.39,0,0,0,64,0,0,0,0,64,0,0,1.00,0.000,0.967,20.568,15.466,8.843,1.888,6.956,0.00,0.00,0,0.477,11,11,31.2,0.000,-124,2,0.000,15.466,1.000,221,32,1.000,0,4444444444444444444444444444444444444444444444444444444444444444
10000,1437808,999,463,288,36.39,29,6,1.103,36,44.10,4,7,0,25,0,4,4,0,21,0,1,1.62,0.110,0.000,13.398,4.270,30.268,27.705,2.563,0.90,1.25,0,0.663,7,7,33.5,0.716,47,0,0.000,0.000,0.859,0,23,1.000,0,044404044444444444444444211220011200
10000,1437821,1,463,255,52.49,57,8,1.000,64,59.49,0,27,9,28,0,0,20,9,28,0,0,1.00,0.381,0.000,13.513,35.305,1.644,1.644,0.000,1.00,1.00,0,0.552,10,10,22.2,0.000,-81,1,35.305,0.000,1.000,255,38,1.000,0,2000222220002222204422224444422244444422444444334444433344443333
10000,1437832,1,463,230,64.38,49,7,1.314,49,64.38,0,40,0,9,0,0,40,0,9,0,0,1.00,0.621,0.000,15.420,5.258,28.473,25.364,3.109,38.75,38.75,0,0.499,13,6,16.0,0.000,-212,2,0.000,5.258,1.000,219,28,1.000,0,2224444222244422222442222222222222222222222222222
10000,1437857,1,462,285,42.03,35,6,1.201,36,43.23,0,3,0,33,0,0,3,0,32,0,0,1.00,0.071,0.000,7.664,24.241,4.071,3.566,0.505,3.50,3.50,0,0.617,14,14,25.0,0.000,-484,2,0.000,24.241,1.000,285,26,1.000,0,440444444444442444442244444444444444
10000,1437864,1,462,253,53.10,35,6,1.002,36,54.11,18,0,0,18,0,18,0,0,17,0,0,3.58,0.000,0.000,4.181,10.890,10.554,8.161,2.392,0.00,0.00,1,0.549,4,4,-9.0,0.397,191,0,0.000,0.000,0.306,0,22,1.000,0,441144411114111111411114441144404444
10000,1437878,998,461,331,30.91,21,6,1.472,21,30.91,0,9,0,12,0,0,9,0,12,0,0,1.00,0.291,0.000,6.608,14.073,1.021,1.020,0.001,22.00,22.00,0,0.720,14,14,38.1,0.000,-608,2,0.000,14.073,1.000,331,20,1.000,0,002222002222004442004444000444000044
10000,1437879,1,461,268,47.00,48,7,0.959,49,47.96,1,20,0,28,0,1,20,0,27,0,0,1.00,0.426,4.326,22.953,40.167,0.000,0.000,0.000,14.02,30.25,0,0.583,10,10,14.6,0.000,-180,1,40.167,0.000,1.000,268,30,1.000,0,4404444444444444422444412222442222244222224442222
10000,1437883,998,461,218,71.15,48,8,1.482,48,71.15,0,27,0,21,0,0,27,0,21,0,0,1.00,0.379,3.222,12.208,20.899,29.237,26.669,2.568,20.43,26.50,0,0.474,11,11,37.1,0.000,-63,2,0.000,20.423,1.000,218,44,1.000,0,2222222222222222222444422240044422000044240000442400044424000444
10000,1437899,1,461,256,51.81,49,7,1.057,49,51.81,0,4,0,45,0,0,4,0,45,0,0,1.00,0.077,0.000,6.169,16.776,0.350,0.210,0.140,5.06,5.75,0,0.556,14,11,27.1,0.000,-271,2,0.000,16.776,1.000,256,28,1.000,0,4444444444444444444444442244444224444444444444444
10000,1437902,1,461,229,64.38,49,7,1.314,49,64.38,0,40,0,9,0,0,40,0,9,0,0,1.00,0.621,0.000,9.749,4.145,30.997,23.906,7.090,15.25,15.25,0,0.499,11,11,30.2,0.000,-97,2,0.000,4.145,1.000,229,28,1.000,0,2224444222244422222442222222222222222222222222222
10000,1437917,1,460,262,48.99,49,7,1.000,49,48.99,0,25,0,24,0,0,25,0,24,0,0,1.00,0.510,0.000,4.025,22.575,0.000,0.000,0.000,0.00,0.00,0,0.572,11,11,30.9,0.000,-44,1,22.575,0.000,1.000,262,28,1.000,0,4444444444444444224442222244222222422222242222224
10000,1437918,864,460,243,57.15,46,7,1.242,46,57.15,0,25,0,21,0,0,25,0,21,0,0,1.00,0.437,2.057,26.730,26.937,26.838,22.696,4.142,1.52,7.75,0,0.529,11,14,28.8,0.000,-173,2,0.000,26.937,1.000,243,34,1.000,0,4444444444444440222440222224022222422222242222224
10000,1437921,1,460,256,50.76,48,7,1.057,49,51.81,0,4,0,45,0,0,4,0,44,0,0,1.00,0.079,0.000,18.998,27.154,0.464,0.303,0.161,2.00,2.00,1,0.561,5,5,-14.0,1.000,37,0,0.000,2.462,0.998,87,32,1.000,0,4444444444444444444444442204444224444444444444444
10000,1437922,1,460,262,48.99,49,7,1.000,49,48.99,0,25,0,24,0,0,25,0,24,0,0,1.00,0.510,0.942,19.132,35.019,3.514,3.514,0.000,25.55,35.00,0,0.572,14,14,31.9,0.000,-475,1,35.019,0.000,1.000,262,28,1.000,0,4444444444444444244442222244222222422222242222222
10000,1437925,1,460,236,57.86,45,7,0.948,49,61.65,16,10,0,23,4,16,10,0,19,0,4,4.71,0.173,0.000,12.681,25.164,4.570,3.872,0.699,0.00,3.50,0,0.526,6,6,40.1,0.386,167,0,0.000,0.000,0.300,0,17,1.000,0,4000044444444444224441222244112224411121111111111
10000,1437934,998,460,240,57.96,45,8,1.288,50,64.41,0,34,0,16,0,0,29,0,16,0,0,1.00,0.500,0.000,8.439,0.417,25.449,16.992,8.456,5.75,5.75,0,0.525,7,11,76.6,0.625,39,0,0.000,0.417,0.743,36,46,1.000,0,0222222202222222022222220220022202000042240004444400044444004444
10000,1437937,1,460,234,61.60,49,7,1.257,49,61.60,0,0,0,49,0,0,0,0,49,0,0,1.00,0.000,0.000,20.564,9.900,31.090,8.661,22.429,0.00,0.00,0,0.510,10,10,14.2,0.000,-130,2,0.000,9.900,1.000,234,28,1.000,0,4444444444444444444444444444444444444444444444444
10000,1437941,931,460,229,64.28,49,7,1.312,49,64.28,0,17,0,32,0,0,17,0,32,0,0,1.00,0.264,6.866,29.205,26.978,26.633,15.215,11.418,2.26,2.50,0,0.499,11,11,28.8,0.000,-30,2,0.000,26.978,1.000,229,28,1.000,0,4444444444444444444444444442444422242222222222222
10000,1437942,1,460,195,88.86,49,7,1.010,49,88.86,39,9,0,1,3,39,9,0,1,3,3,12.96,0.101,0.000,5.132,3.102,9.580,9.580,0.000,2.80,3.75,0,0.424,8,8,17.5,0.593,314,0,0.000,0.000,0.812,0,3,1.000,0,1111111111111111111111112221111122211112221111411
10000,1437950,1,459,272,18.07,14,7,1.291,49,63.26,0,24,0,25,0,0,0,0,14,0,0,1.00,0.000,0.000,10.076,28.758,34.131,19.079,15.052,1.03,1.25,0,0.941,11,8,37.0,0.000,-15,2,0.000,28.758,1.000,272,18,1.000,0,4444444444444400000000000000000000000000000000000
10000,1437952,1,459,262,48.99,49,7,1.000,49,48.99,0,22,0,27,0,0,22,0,27,0,0,1.00,0.449,0.000,3.684,20.069,0.000,0.000,0.000,1.50,1.50,0,0.572,11,11,38.1,0.000,-87,1,20.069,0.000,1.000,262,28,1.000,0,4444444444444444422444422222442222244222224422222
10000,1437953,1,459,255,51.45,49,7,1.050,49,51.45,0,7,0,42,0,0,7,0,42,0,0,1.00,0.136,0.000,8.470,14.888,13.913,12.999,0.914,4.25,4.25,0,0.558,14,14,34.9,0.000,-402,2,0.000,14.888,1.000,255,28,1.000,0,4444444444444444444444422444442224444422444444444
10000,1437955,998,459,226,65.89,49,8,1.267,49,65.89,3,2,0,44,0,3,2,0,44,0,0,1.22,0.030,0.000,0.484,13.158,4.651,1.605,3.045,1.00,1.00,0,0.493,11,11,23.9,0.000,-73,2,0.000,13.158,1.000,226,40,1.000,0,4444444444444444444444444400044444000444400004442100044421100444
10000,1437967,929,459,188,95.12,63,8,1.294,63,95.12,11,0,1,51,0,11,0,1,51,0,0,3.47,0.000,3.838,29.704,34.138,1.080,0.000,1.080,0.00,0.00,0,0.410,11,11,19.4,0.000,-5,2,0.000,34.138,1.000,188,23,1.000,0,1134444411444444114444441044444414444444144444441444444414444444
10000,1437975,969,459,252,53.03,49,7,1.082,49,53.03,0,21,0,28,0,0,21,0,28,0,0,1.00,0.396,0.000,23.862,12.696,29.352,5.071,24.281,0.75,2.75,0,0.549,8,8,19.7,0.754,417,0,0.000,0.000,0.536,0,28,1.000,0,2222244222244422222442222244422444444444444444444
10000,1437998,1,458,261,48.99,49,7,1.000,49,48.99,0,25,0,24,0,0,25,0,24,0,0,1.00,0.510,0.000,8.031,37.416,0.000,0.000,0.000,8.49,10.25,0,0.572,13,13,21.9,0.000,-682,1,37.416,0.000,1.000,261,28,1.000,0,4444444444444444224442222244222222422222242222224
10000,1438025,1,458,295,36.99,37,7,1.000,49,47.99,0,20,2,27,0,0,17,0,20,0,0,1.00,0.460,0.000,13.624,21.697,0.000,0.000,0.000,3.00,3.00,0,0.658,11,11,37.8,0.000,-45,1,21.697,0.000,1.000,295,28,1.000,0,4444444004444400224440022244002222400222240022224
10000,1438036,1,457,383,21.72,21,8,1.034,64,66.20,0,40,0,24,0,0,7,0,14,0,0,1.00,0.322,0.000,22.016,26.023,45.033,17.536,27.497,3.25,3.25,0,0.858,11,10,23.4,0.000,-35,2,0.000,26.023,1.000,383,22,1.000,0,2000000022000000222000002440000044400000444000004440000044400000
10000,1438040,1,457,255,51.00,49,7,1.041,49,51.00,0,28,0,21,0,0,28,0,21,0,0,1.00,0.549,1.479,16.379,31.521,0.664,0.417,0.248,1.25,1.25,0,0.560,7,7,49.8,0.482,720,0,0.000,0.000,0.500,0,28,1.000,0,4444444444444442224442222244222222422222222222222
10000,1438047,776,457,256,50.86,34,6,1.496,34,50.86,0,20,0,14,0,0,20,0,14,0,0,1.00,0.393,0.000,1.719,7.690,5.187,0.622,4.565,16.25,26.25,0,0.561,0,11,-17.0,0.057,42,0,0.000,7.690,0.830,205,30,1.000,0,444444444444440022222222222222222222
10000,1438050,1,457,290,35.99,36,7,1.000,49,48.99,0,25,0,24,0,0,21,0,15,0,0,1.00,0.584,0.000,1.551,21.879,0.360,0.000,0.360,0.00,2.00,0,0.667,11,11,36.9,0.000,-5,1,19.817,0.000,1.000,274,28,1.000,0,4444400444440044224002222200222222422222242200000
10000,1438057,1,457,261,48.99,49,7,1.000,49,48.99,0,25,0,24,0,0,25,0,24,0,0,1.00,0.510,0.000,4.209,29.021,0.000,0.000,0.000,23.02,24.00,0,0.572,14,14,28.7,0.000,-754,1,29.021,0.000,1.000,261,28,1.000,0,4444444444444444224442222244222222422222242222224
10000,1438061,1,457,297,23.72,24,7,0.912,49,46.53,2,30,0,17,5,2,12,0,10,0,5,1.50,0.506,0.000,1.460,24.936,4.043,3.698,0.344,18.50,18.50,0,0.821,6,7,26.2,0.523,366,0,0.000,0.000,0.070,0,25,1.000,0,0000004000044400002440000224000022410002241222224
10000,1438065,1,457,271,45.48,49,7,0.928,49,45.48,0,21,0,28,0,0,21,0,28,0,0,1.00,0.462,0.000,16.537,31.376,0.763,0.763,0.000,4.50,6.50,0,0.593,14,14,35.3,0.000,-272,1,31.376,0.000,1.000,271,28,1.000,0,4444444444222444222224422222442222244422244444444
10000,1438067,1,457,255,51.00,49,7,1.041,49,51.00,0,28,0,21,0,0,28,0,21,0,0,1.00,0.549,0.000,32.594,51.477,5.018,0.802,4.215,0.00,0.00,0,0.560,8,8,13.7,0.859,426,0,0.000,0.000,0.184,0,28,1.000,0,4444444444444442224442222244222222422222222222222
10000,1438071,177,457,279,42.82,36,6,1.189,36,42.82,0,0,0,36,0,0,0,0,36,0,0,1.00,0.000,0.000,9.683,0.289,48.826,0.000,48.826,0.00,0.00,0,0.611,7,7,3.1,0.944,37,0,0.000,0.000,0.901,0,24,1.000,0,444444444444444444444444444444444444
10000,1438073,1,457,340,28.89,29,7,0.996,29,28.89,0,4,0,25,0,0,4,0,25,0,0,1.00,0.138,0.000,13.991,39.707,0.000,0.000,0.000,0.00,0.00,0,0.744,11,11,32.2,0.000,-39,1,39.707,0.000,1.000,340,42,1.000,0,4444444444224444000244000024400000440000044400044
10000,1438079,962,456,292,35.97,33,7,1.107,45,49.25,0,14,1,30,0,0,4,1,28,0,0,1.00,0.111,0.000,24.840,26.237,2.154,0.000,2.154,1.50,1.50,0,0.667,11,11,28.9,0.000,-53,2,0.000,26.237,1.000,292,36,1.000,0,4000000400020044400204440032444444244444444444444
10000,1438080,260,456,251,52.80,46,7,1.148,46,52.80,0,0,0,46,0,0,0,0,46,0,0,1.00,0.000,0.000,2.273,12.130,0.552,0.000,0.552,0.00,0.00,0,0.550,11,11,38.0,0.000,-57,2,0.000,12.130,1.000,251,28,1.000,0,4444400444444044444444444444444444444444444444444
