step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut
540000,3115,1.294,0.008,5.96,472381,450925,1862,47,19498,7763,1629396.1,347.6,0.875,0.020,0.014,0.049,0.042,695,7.68,6.29,0.29,2.59,0.31,2.17,0.19,1.80,6.88,4.80,0.01,0.15,0.022,0.120,416,0.135,0.660,0.002,0.000,0.338,468858,457402,3,0.870,0.044,0.024,950181,0.020,0.047,0.000,163.27,113828,485,0.045,0.468,0.000,1684233,1.10,18.53,0.001,0.039,0.004,4,6,12,64,1123,13,0.00,0.0076
550000,3032,1.329,0.011,5.86,482620,459820,2086,172,20625,9730,1625346.0,711.0,0.883,0.021,0.014,0.044,0.037,655,8.28,6.73,0.19,1.74,0.28,1.94,0.17,1.56,7.63,5.71,0.01,0.15,0.023,0.104,421,0.110,0.635,0.002,0.000,0.362,479099,469706,4,0.871,0.018,0.021,728351,0.023,0.072,0.000,163.27,116341,482,0.073,0.512,0.000,1517897,1.06,18.11,0.001,0.030,0.003,4,7,14,64,1146,12,0.00,0.0070
560000,3016,1.302,0.008,5.93,465960,444017,1909,227,19823,8444,1595789.8,287.7,0.868,0.023,0.017,0.051,0.042,750,8.55,6.96,0.33,2.92,0.47,2.59,0.31,2.03,7.45,5.32,0.01,0.14,0.039,0.149,422,0.125,0.653,0.004,0.000,0.343,462170,453062,3,0.830,0.027,0.037,799807,0.025,0.063,0.000,163.27,108701,430,0.034,0.485,0.000,1887371,1.13,17.80,0.002,0.030,0.006,4,7,13,64,1137,12,0.00,0.0071
570000,2968,1.322,0.012,6.04,479484,458358,1987,41,19146,6280,1590907.6,412.4,0.866,0.023,0.017,0.052,0.042,708,8.76,6.63,0.23,2.08,0.59,3.08,0.28,1.93,7.67,4.86,0.01,0.22,0.040,0.146,435,0.165,0.636,0.002,0.000,0.362,475216,466574,5,0.861,0.002,0.037,761313,0.029,0.080,0.000,163.27,115917,493,0.066,0.463,0.000,1929364,1.09,17.75,0.002,0.061,0.005,5,7,13,64,1139,16,0.00,0.0070
580000,2977,1.328,0.011,5.85,472972,452665,1921,39,18338,5467,1601828.8,266.6,0.857,0.025,0.019,0.054,0.044,716,8.72,6.63,0.09,1.37,0.65,3.14,0.20,2.20,7.78,5.20,0.00,0.13,0.054,0.182,453,0.175,0.623,0.002,0.000,0.375,468050,459015,6,0.847,0.010,0.018,748322,0.037,0.075,0.000,163.27,120256,153,0.049,0.744,0.000,1718272,1.03,17.50,0.002,0.055,0.001,4,8,13,64,1150,11,0.00,0.0069
590000,2987,1.332,0.011,5.92,474812,452398,1932,50,20422,5934,1596296.6,249.8,0.867,0.023,0.017,0.052,0.041,723,8.50,6.27,0.12,1.75,0.28,2.05,0.15,1.55,7.94,5.38,0.01,0.14,0.022,0.119,413,0.161,0.636,0.001,0.000,0.363,470025,462357,7,0.856,0.000,0.019,540505,0.050,0.075,0.000,163.27,116469,351,0.042,0.620,0.000,1545001,1.04,17.84,0.001,0.052,0.002,3,8,12,64,1122,13,0.00,0.0067
600000,2841,1.317,0.009,5.48,479122,457035,1744,56,20433,6701,1595567.0,457.5,0.871,0.021,0.015,0.051,0.042,659,9.26,6.94,0.15,1.44,0.33,2.38,0.21,2.36,8.57,5.83,0.00,0.02,0.021,0.109,427,0.162,0.574,0.002,0.000,0.423,475242,467591,6,0.911,0.005,0.018,722524,0.041,0.078,0.000,163.27,116849,266,0.068,0.625,0.000,1842582,1.07,17.28,0.002,0.053,0.000,4,8,15,64,917,13,0.00,0.0066
610000,3008,1.294,0.011,5.58,480858,459987,1864,67,18773,9858,1605906.6,756.2,0.868,0.021,0.015,0.052,0.044,689,8.57,7.16,0.30,2.78,0.24,2.15,0.29,2.91,7.74,5.34,0.01,0.17,0.014,0.093,415,0.116,0.639,0.002,0.000,0.359,476796,468639,7,0.860,0.000,0.030,519019,0.037,0.058,0.000,163.27,116081,222,0.077,0.672,0.000,1666924,1.10,17.91,0.004,0.097,0.004,4,7,12,64,1132,12,0.00,0.0069
620000,2837,1.368,0.012,5.51,472763,453607,1856,35,17436,12092,1585252.1,711.3,0.859,0.025,0.019,0.054,0.043,765,9.40,7.25,0.41,3.02,0.32,2.37,0.14,1.39,8.54,5.67,0.03,0.33,0.016,0.100,523,0.054,0.638,0.006,0.000,0.356,467773,458314,5,0.867,0.010,0.017,595324,0.035,0.069,0.000,163.27,106508,488,0.059,0.571,0.001,1720812,1.14,16.81,0.001,0.111,0.008,4,8,16,64,1130,11,0.00,0.0065
630000,3034,1.303,0.010,5.68,470831,452545,1806,92,16191,11762,1592908.2,790.7,0.859,0.029,0.023,0.050,0.039,692,8.26,7.26,0.47,3.81,0.23,1.87,0.09,1.27,7.47,5.34,0.01,0.18,0.013,0.093,402,0.155,0.659,0.003,0.000,0.338,465429,456399,5,0.843,0.000,0.010,520719,0.043,0.058,0.000,163.27,118641,297,0.067,0.500,0.000,1564897,1.15,17.99,0.002,0.060,0.005,4,7,12,64,1174,10,0.00,0.0070
640000,2984,1.319,0.012,5.36,470874,452307,1660,63,16894,12144,1603263.6,515.0,0.855,0.029,0.023,0.052,0.040,728,8.61,6.15,0.17,1.41,0.31,2.58,0.13,1.56,8.00,5.24,0.01,0.22,0.017,0.118,399,0.146,0.625,0.004,0.000,0.371,465733,456267,4,0.858,0.000,0.014,296106,0.086,0.074,0.000,163.27,118517,584,0.042,0.556,0.000,1827029,1.06,17.41,0.001,0.068,0.004,4,7,13,64,1157,12,0.00,0.0067
650000,3169,1.315,0.015,5.49,469798,450456,1777,42,17338,7646,1600905.2,330.0,0.869,0.022,0.017,0.052,0.039,651,7.47,6.71,0.19,2.19,0.25,2.36,0.11,1.55,6.92,5.53,0.01,0.22,0.017,0.113,405,0.101,0.669,0.002,0.000,0.329,464287,457204,4,0.888,0.007,0.018,383075,0.095,0.116,0.000,163.27,119006,458,0.043,0.595,0.000,1704943,1.07,19.05,0.002,0.068,0.005,3,6,12,64,1125,12,0.00,0.0073
660000,3046,1.308,0.012,5.26,465555,447011,1786,50,16831,8613,1607029.6,559.2,0.863,0.023,0.019,0.052,0.042,694,8.37,6.64,0.27,1.97,0.37,2.74,0.09,1.12,7.65,5.53,0.03,0.36,0.022,0.123,421,0.125,0.624,0.006,0.001,0.370,460167,451832,5,0.879,0.013,0.009,435947,0.109,0.081,0.000,163.27,125244,438,0.065,0.420,0.001,2193803,1.10,18.01,0.002,0.034,0.010,3,7,14,64,1098,12,0.00,0.0069
670000,2998,1.301,0.012,5.20,466197,447594,1777,55,16819,9279,1620062.0,420.0,0.863,0.022,0.017,0.054,0.044,704,8.51,7.88,0.50,3.01,0.30,2.26,0.07,0.93,7.65,6.18,0.03,0.26,0.018,0.101,422,0.230,0.624,0.009,0.000,0.366,461603,453390,5,0.888,0.021,0.011,405019,0.107,0.080,0.000,163.27,114476,275,0.045,0.636,0.000,2368359,1.16,18.17,0.006,0.039,0.023,4,6,13,64,1052,12,0.00,0.0071
680000,3140,1.276,0.010,4.64,482553,463596,1773,76,16966,11692,1626409.8,503.1,0.880,0.019,0.015,0.047,0.039,809,7.54,6.87,0.31,2.72,0.26,2.00,0.21,2.31,6.75,5.02,0.02,0.26,0.015,0.100,301,0.406,0.666,0.005,0.000,0.329,478181,470598,6,0.874,0.004,0.022,473887,0.106,0.057,0.000,163.26,95135,442,0.043,0.579,0.000,2087604,1.10,19.22,0.005,0.041,0.008,5,6,10,64,1133,13,0.01,0.0077
690000,3021,1.272,0.010,4.28,490024,470899,1971,53,17220,12243,1632781.9,550.4,0.885,0.019,0.015,0.044,0.037,843,8.03,7.29,0.32,2.22,0.38,2.80,0.15,1.71,7.18,5.52,0.02,0.27,0.024,0.114,336,0.426,0.636,0.010,0.001,0.354,485849,479681,5,0.887,0.051,0.015,456361,0.099,0.079,0.000,163.27,89454,346,0.045,0.660,0.001,1750412,1.10,18.77,0.005,0.067,0.006,5,6,11,64,1039,12,0.01,0.0075
700000,3079,1.295,0.011,4.25,485856,467578,1911,77,16232,11119,1630156.5,618.8,0.881,0.019,0.015,0.046,0.039,789,7.57,6.20,0.29,2.22,0.44,3.09,0.14,1.76,6.70,4.54,0.04,0.31,0.032,0.120,345,0.420,0.640,0.005,0.000,0.356,481479,474471,5,0.874,0.043,0.016,508641,0.105,0.072,0.000,163.27,87199,227,0.056,0.519,0.001,1781721,1.11,18.96,0.004,0.057,0.018,5,6,10,64,1117,14,0.00,0.0079
710000,3091,1.286,0.011,4.81,480646,461834,1968,40,16792,9762,1624579.4,423.9,0.868,0.021,0.016,0.051,0.045,846,7.98,6.88,0.30,2.47,0.40,2.85,0.18,2.03,7.10,5.07,0.03,0.31,0.026,0.105,315,0.349,0.642,0.003,0.000,0.355,475922,467723,6,0.853,0.000,0.016,442042,0.111,0.062,0.000,163.27,85839,191,0.043,0.775,0.000,1948582,1.10,18.67,0.004,0.032,0.017,5,6,11,64,1136,15,0.00,0.0074
720000,3079,1.298,0.016,5.00,479429,459646,1567,28,18200,7725,1630063.0,385.2,0.863,0.021,0.016,0.053,0.047,792,7.75,6.94,0.32,3.29,0.34,3.49,0.23,2.21,6.85,4.26,0.01,0.19,0.014,0.098,342,0.356,0.653,0.002,0.000,0.345,474960,467415,7,0.851,0.040,0.022,615654,0.094,0.115,0.000,163.27,90734,274,0.050,0.714,0.000,1812203,1.10,18.94,0.005,0.022,0.004,4,6,11,64,1114,11,0.00,0.0077
730000,3115,1.285,0.010,4.73,479583,459749,1943,30,17825,7516,1614408.0,348.1,0.867,0.020,0.015,0.051,0.046,794,7.58,6.43,0.13,1.46,0.28,2.98,0.12,1.49,7.06,5.13,0.01,0.14,0.012,0.096,315,0.266,0.642,0.002,0.000,0.356,475035,467992,7,0.885,0.000,0.016,488567,0.118,0.066,0.000,163.26,92073,830,0.046,0.500,0.000,1861665,1.04,18.67,0.005,0.032,0.002,4,6,10,64,1143,12,0.01,0.0073
740000,3113,1.275,0.012,4.59,501337,483131,1895,39,16274,8441,1637229.4,404.1,0.892,0.016,0.013,0.041,0.037,781,7.65,6.74,0.12,1.59,0.32,2.80,0.26,2.17,6.96,4.97,0.01,0.15,0.011,0.085,319,0.358,0.649,0.001,0.000,0.350,497465,492045,6,0.885,0.000,0.029,682940,0.077,0.074,0.000,163.27,97574,363,0.048,0.615,0.000,1768878,1.04,18.75,0.004,0.034,0.003,3,6,12,64,1134,13,0.00,0.0076
750000,3124,1.252,0.011,4.71,487285,469248,1979,135,15912,9306,1621082.1,563.4,0.876,0.021,0.017,0.044,0.041,696,7.93,7.31,0.17,1.93,0.34,3.28,0.25,2.44,7.17,5.08,0.01,0.22,0.010,0.080,290,0.253,0.633,0.001,0.000,0.365,483350,476825,6,0.876,0.008,0.020,614085,0.097,0.076,0.000,163.27,102457,420,0.061,0.541,0.000,1897542,1.05,18.30,0.006,0.033,0.002,4,6,11,64,1072,14,0.00,0.0072
760000,3167,1.280,0.011,5.00,481439,463110,1868,140,16278,9686,1600107.5,555.9,0.877,0.021,0.017,0.044,0.040,685,7.55,7.04,0.17,1.65,0.26,2.37,0.19,2.02,6.93,5.54,0.01,0.16,0.010,0.080,327,0.186,0.665,0.001,0.000,0.334,477694,469978,7,0.857,0.000,0.022,627373,0.082,0.071,0.000,163.27,106359,368,0.057,0.650,0.000,2333621,1.06,19.43,0.003,0.089,0.004,2,6,12,64,1063,13,0.00,0.0073
770000,3162,1.281,0.012,5.17,474601,458280,1901,110,14315,11692,1612731.5,617.2,0.873,0.023,0.019,0.045,0.040,659,7.48,6.53,0.30,2.72,0.18,1.73,0.08,1.17,6.92,4.87,0.01,0.18,0.009,0.074,324,0.227,0.661,0.001,0.000,0.338,470468,463306,6,0.880,0.006,0.008,460621,0.071,0.071,0.000,163.27,115558,320,0.053,0.573,0.000,2218601,1.09,19.48,0.003,0.055,0.003,3,6,11,64,1114,11,0.00,0.0074
780000,3204,1.279,0.012,5.11,460695,443648,1595,179,15231,10046,1620017.1,792.3,0.855,0.028,0.023,0.049,0.045,699,7.31,7.00,0.13,1.62,0.27,2.60,0.10,1.54,6.81,5.61,0.01,0.19,0.011,0.086,324,0.223,0.664,0.001,0.000,0.335,455900,445129,5,0.870,0.037,0.010,317161,0.114,0.075,0.000,163.27,103716,328,0.079,0.620,0.001,2815564,1.04,19.72,0.005,0.060,0.003,3,6,11,64,1146,12,0.00,0.0074
790000,3078,1.297,0.011,5.36,460604,442940,1625,85,16080,9462,1603368.1,301.6,0.847,0.030,0.024,0.053,0.046,716,8.12,6.89,0.13,1.58,0.26,2.51,0.26,1.95,7.47,5.75,0.01,0.22,0.014,0.100,375,0.197,0.644,0.002,0.000,0.354,455948,445166,6,0.868,0.019,0.033,432744,0.101,0.067,0.000,163.27,108018,293,0.032,0.659,0.000,2555622,1.04,18.73,0.003,0.052,0.003,3,6,13,64,1165,11,0.01,0.0070
800000,2918,1.356,0.013,5.72,446182,429016,1686,128,15512,9678,1605510.1,398.8,0.852,0.025,0.021,0.054,0.047,669,9.24,7.38,0.18,1.46,0.40,3.22,0.65,2.58,8.01,5.63,0.01,0.22,0.017,0.113,472,0.065,0.630,0.003,0.000,0.367,441335,432800,3,0.876,0.010,0.126,3554549,0.018,0.080,0.000,163.25,108776,385,0.041,0.641,0.000,1899566,1.05,17.58,0.001,0.070,0.004,3,7,14,64,1100,11,0.03,0.0069
810000,3004,1.334,0.015,6.09,456845,438914,1740,118,15987,8268,1611012.2,575.2,0.869,0.019,0.016,0.051,0.046,630,8.66,7.65,0.27,2.70,0.43,3.14,0.28,2.15,7.68,5.38,0.01,0.23,0.019,0.115,490,0.118,0.651,0.002,0.000,0.346,452046,444590,4,0.872,0.019,0.040,1343765,0.042,0.114,0.000,163.27,129972,532,0.070,0.593,0.000,1439348,1.09,17.90,0.002,0.033,0.003,3,6,16,64,1135,11,0.00,0.0070
820000,3026,1.324,0.012,6.79,456884,439713,1638,63,15448,7596,1609695.9,527.5,0.859,0.022,0.018,0.053,0.048,571,8.64,7.08,0.28,1.88,0.51,3.52,0.23,1.64,7.63,5.36,0.02,0.34,0.024,0.118,532,0.090,0.651,0.002,0.000,0.347,451854,443142,4,0.865,0.026,0.045,1103838,0.064,0.076,0.000,163.26,131032,256,0.069,0.635,0.000,1700016,1.09,18.07,0.002,0.060,0.005,3,6,15,64,1138,11,0.01,0.0070
830000,3011,1.340,0.013,7.01,460704,444261,1754,74,14630,6594,1600718.2,481.2,0.867,0.019,0.016,0.050,0.047,553,8.16,6.22,0.29,2.04,0.34,2.76,0.14,1.34,7.39,4.86,0.01,0.19,0.018,0.110,480,0.059,0.641,0.003,0.000,0.356,455455,446635,5,0.864,0.035,0.034,1312537,0.067,0.078,0.000,163.27,129448,305,0.073,0.757,0.000,1482519,1.11,18.18,0.002,0.024,0.003,3,7,13,64,1115,11,0.00,0.0072
840000,3034,1.324,0.014,7.09,457437,440516,1723,110,15065,6767,1593869.6,504.5,0.860,0.021,0.017,0.054,0.048,538,8.11,6.93,0.23,1.83,0.37,2.57,0.22,1.59,7.29,5.52,0.01,0.14,0.025,0.132,488,0.071,0.660,0.003,0.001,0.337,451958,442253,7,0.660,0.032,0.039,1157860,0.058,0.099,0.000,163.26,132085,329,0.075,0.573,0.001,1710119,1.07,18.57,0.002,0.033,0.002,3,6,15,64,1130,12,0.01,0.0072
850000,3153,1.302,0.009,7.16,462178,443063,1891,52,17053,6093,1596388.2,419.2,0.869,0.021,0.016,0.049,0.045,527,7.85,7.03,0.32,2.14,0.34,2.69,0.23,1.90,6.96,5.25,0.02,0.28,0.017,0.105,471,0.077,0.667,0.005,0.001,0.327,457504,449287,7,0.639,0.012,0.030,902744,0.057,0.057,0.000,163.26,130761,181,0.069,0.750,0.001,1590275,1.11,18.71,0.001,0.049,0.005,3,6,12,64,1156,12,0.02,0.0073
860000,3177,1.284,0.013,6.81,464347,443950,1922,81,18370,6333,1618544.2,449.5,0.865,0.021,0.017,0.050,0.048,547,7.44,6.07,0.21,2.16,0.25,2.09,0.10,1.01,6.86,5.05,0.00,0.10,0.016,0.102,457,0.069,0.653,0.002,0.000,0.345,459697,450905,6,0.669,0.224,0.016,883232,0.051,0.093,0.000,163.27,134129,297,0.071,0.667,0.000,1668568,1.08,19.05,0.000,0.040,0.002,3,6,12,64,1166,12,0.01,0.0074
870000,3177,1.286,0.013,7.46,467729,444251,1897,48,21533,3340,1614885.5,235.6,0.867,0.019,0.016,0.050,0.049,503,7.40,5.75,0.19,1.68,0.19,1.69,0.07,0.96,6.94,4.91,0.01,0.16,0.014,0.101,438,0.067,0.658,0.001,0.000,0.341,463050,455043,7,0.586,0.095,0.014,477567,0.103,0.092,0.000,163.26,143732,714,0.071,0.375,0.000,1633677,1.07,18.87,0.000,0.019,0.004,3,6,13,64,1145,12,0.02,0.0073
880000,3105,1.308,0.011,7.38,458763,435493,1684,78,21580,5910,1585947.2,536.2,0.849,0.025,0.020,0.053,0.052,555,8.23,6.88,0.11,1.18,0.27,2.54,0.10,1.46,7.75,5.88,0.01,0.22,0.012,0.092,478,0.059,0.648,0.001,0.000,0.351,453776,444263,8,0.643,0.237,0.015,459979,0.124,0.061,0.000,163.26,140061,310,0.091,0.513,0.000,2040987,1.04,18.15,0.002,0.043,0.003,3,7,13,64,1130,12,0.01,0.0066
890000,2938,1.337,0.011,7.40,459090,435801,1832,69,21555,4896,1584106.2,384.8,0.851,0.022,0.018,0.055,0.053,585,9.18,8.18,0.31,1.78,0.25,2.85,0.20,1.90,8.42,7.14,0.00,0.11,0.011,0.091,568,0.130,0.656,0.007,0.000,0.337,454709,444165,7,0.617,0.245,0.036,545561,0.114,0.064,0.000,163.27,141199,494,0.079,0.478,0.000,1952664,1.12,17.45,0.004,0.029,0.002,3,7,18,64,1141,14,0.01,0.0064
900000,3199,1.303,0.013,6.62,464081,441800,1868,26,20126,3678,1606240.6,293.6,0.858,0.020,0.017,0.053,0.052,621,7.58,5.66,0.27,2.34,0.15,1.58,0.13,1.14,7.04,4.66,0.00,0.06,0.009,0.074,435,0.124,0.650,0.003,0.000,0.347,459192,449021,7,0.869,0.014,0.029,828403,0.113,0.099,0.000,163.27,134150,293,0.080,0.538,0.000,1563145,1.10,18.56,0.001,0.019,0.001,3,6,12,64,1168,13,0.01,0.0071
910000,3155,1.291,0.014,6.58,455808,434343,1734,18,19757,4378,1592235.2,501.7,0.853,0.019,0.017,0.057,0.054,656,8.20,6.98,0.37,3.02,0.26,2.34,0.25,2.49,7.32,5.07,0.01,0.20,0.012,0.085,467,0.115,0.651,0.002,0.000,0.347,450757,442686,7,0.650,0.028,0.026,914052,0.062,0.106,0.000,163.24,130371,220,0.115,0.667,0.000,1648886,1.14,18.14,0.002,0.017,0.002,3,6,15,64,1154,12,0.04,0.0069
920000,3005,1.338,0.014,6.82,455661,435819,1775,19,18198,3624,1616148.4,248.9,0.858,0.020,0.017,0.055,0.050,632,8.08,6.97,0.18,1.93,0.21,1.87,0.35,2.25,7.34,5.65,0.00,0.06,0.010,0.078,466,0.108,0.666,0.001,0.000,0.333,450356,442574,7,0.654,0.214,0.053,1108708,0.037,0.109,0.000,163.24,131894,483,0.069,0.368,0.000,1410007,1.07,18.46,0.002,0.033,0.001,3,6,13,64,1126,13,0.03,0.0073
930000,2955,1.344,0.011,6.53,457403,437023,1635,27,18768,4845,1601711.5,349.1,0.850,0.022,0.020,0.055,0.054,657,8.54,6.83,0.35,2.24,0.14,1.47,0.20,1.50,7.86,6.01,0.01,0.20,0.007,0.064,446,0.147,0.660,0.002,0.000,0.338,451505,442147,8,0.664,0.009,0.042,1382887,0.039,0.087,0.000,163.26,127813,494,0.072,0.296,0.000,1653222,1.14,18.00,0.004,0.029,0.005,4,6,13,64,1157,13,0.02,0.0069
940000,3064,1.308,0.011,6.87,465305,443320,1749,37,20090,4950,1592440.6,328.2,0.858,0.021,0.018,0.052,0.050,657,8.10,6.23,0.29,2.42,0.04,0.72,0.22,2.06,7.55,5.19,0.00,0.07,0.003,0.050,429,0.141,0.644,0.001,0.000,0.355,459405,450916,8,0.628,0.017,0.025,1144691,0.041,0.067,0.000,163.27,131671,533,0.066,0.622,0.000,1434000,1.13,18.55,0.002,0.037,0.000,4,6,13,64,1160,13,0.01,0.0069
950000,2924,1.328,0.010,7.69,473659,453569,1789,16,18425,2418,1582202.8,194.6,0.858,0.022,0.018,0.053,0.049,587,8.96,6.51,0.11,1.17,0.11,1.22,0.20,1.85,8.54,5.79,0.00,0.05,0.010,0.092,452,0.062,0.640,0.000,0.000,0.360,467655,459255,6,0.620,0.026,0.038,1309980,0.038,0.064,0.000,163.27,135730,607,0.080,0.438,0.000,1383035,1.04,17.46,0.000,0.005,0.001,3,8,15,64,1149,12,0.01,0.0063
960000,3045,1.297,0.012,7.35,476117,453668,1557,1,20770,1674,1601324.5,147.5,0.863,0.024,0.020,0.048,0.045,554,8.09,5.85,0.18,1.86,0.06,1.01,0.14,1.55,7.70,4.88,0.00,0.00,0.003,0.034,373,0.181,0.623,0.001,0.000,0.375,470214,461546,5,0.647,0.021,0.016,1211862,0.026,0.122,0.000,163.27,142447,3,0.088,1.000,0.000,1370265,1.07,18.20,0.001,0.004,0.000,4,7,12,64,1128,12,0.00,0.0068
970000,3167,1.287,0.010,7.53,484131,459221,1924,21,22843,2334,1597323.5,205.8,0.874,0.021,0.018,0.046,0.041,586,7.53,5.40,0.21,1.60,0.11,1.19,0.11,1.22,7.11,4.49,0.00,0.04,0.007,0.067,362,0.130,0.632,0.005,0.000,0.363,478387,470499,5,0.644,0.016,0.015,487584,0.073,0.061,0.000,163.27,147879,354,0.088,0.381,0.000,1227852,1.08,18.73,0.001,0.013,0.001,3,6,11,64,1174,13,0.01,0.0071
980000,3032,1.325,0.009,7.44,477264,454760,1447,32,21160,2519,1605002.5,190.0,0.862,0.025,0.022,0.048,0.043,591,8.20,6.26,0.16,1.72,0.06,0.76,0.20,1.82,7.78,5.41,0.00,0.11,0.005,0.053,411,0.081,0.653,0.001,0.000,0.345,471828,463152,7,0.622,0.022,0.030,562848,0.091,0.050,0.000,163.27,141848,543,0.075,0.281,0.000,1476343,1.06,18.26,0.000,0.001,0.001,3,6,13,64,1162,13,0.00,0.0068
990000,3025,1.324,0.013,7.28,469065,446043,1648,20,21361,2232,1619822.1,204.0,0.861,0.027,0.025,0.044,0.044,631,8.08,6.87,0.34,2.12,0.10,1.07,0.20,1.64,7.44,5.70,0.00,0.12,0.006,0.053,452,0.126,0.655,0.006,0.000,0.340,463919,454550,9,0.694,0.036,0.033,1125914,0.041,0.093,0.000,163.27,135588,428,0.091,0.450,0.000,1803411,1.12,18.28,0.002,0.014,0.002,3,6,15,64,1128,12,0.00,0.0072
1000000,3065,1.307,0.012,7.49,465263,441692,1892,13,21626,2541,1614003.8,213.4,0.858,0.026,0.024,0.046,0.046,581,8.47,7.16,0.35,2.66,0.10,1.08,0.13,1.48,7.89,6.25,0.00,0.07,0.007,0.065,474,0.105,0.624,0.007,0.000,0.369,460098,450790,9,0.667,0.010,0.014,683824,0.054,0.079,0.000,163.27,140852,328,0.084,0.615,0.000,1950389,1.13,18.01,0.004,0.013,0.001,4,6,14,64,1139,11,0.01,0.0067
