step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut
540000,2286,1.527,0.050,4.19,390153,375284,128,2397,12231,2575667,1614179.6,198315.8,0.927,0.021,0.022,0.015,0.016,843,13.77,15.70,3.64,10.94,0.76,3.18,0.33,2.98,9.04,7.73,0.24,0.87,0.017,0.070,932,0.037,0.672,0.087,0.008,0.232,389690,387251,5,0.913,0.002,0.026,508170,0.027,0.347,0.002,162.73,82898,380,0.077,0.262,0.052,22557787,1.92,16.06,0.029,0.759,0.076,2,8,37,64,407,29,0.78,0.0078
550000,2483,1.457,0.038,4.14,363153,349148,187,2354,11267,2507915,1611772.4,198116.0,0.908,0.026,0.028,0.018,0.020,777,12.77,15.04,2.80,9.78,0.78,2.96,0.11,1.22,9.08,8.00,0.21,0.83,0.020,0.080,782,0.062,0.672,0.070,0.004,0.254,362716,359777,8,0.913,0.008,0.011,426351,0.031,0.301,0.001,162.85,81842,336,0.079,0.269,0.034,25486797,1.69,16.87,0.030,0.660,0.067,2,8,32,64,432,31,0.66,0.0071
560000,2304,1.523,0.046,3.95,339770,325366,97,4296,10190,2429428,1598268.2,203224.4,0.893,0.033,0.035,0.019,0.020,872,13.66,15.69,3.31,10.77,0.76,3.29,0.07,0.85,9.53,8.89,0.22,0.87,0.017,0.075,763,0.075,0.678,0.073,0.005,0.245,339396,335884,5,0.924,0.002,0.009,325356,0.037,0.358,0.002,162.27,75171,336,0.084,0.197,0.035,26913204,1.85,16.19,0.032,0.708,0.068,2,8,38,64,405,30,1.24,0.0073
570000,2258,1.510,0.035,3.69,362407,348195,97,3734,10427,2364442,1598360.8,192988.8,0.917,0.022,0.023,0.018,0.020,874,14.61,15.49,3.37,10.78,0.58,2.38,0.12,1.86,10.53,9.72,0.21,0.83,0.015,0.076,800,0.049,0.659,0.080,0.004,0.257,361951,359065,6,0.930,0.009,0.009,276177,0.042,0.295,0.001,162.53,74797,381,0.082,0.176,0.046,24734411,1.89,15.10,0.039,0.729,0.066,2,10,37,64,415,29,0.97,0.0067
580000,2563,1.448,0.044,4.50,359890,348424,133,2174,8854,2414880,1600970.4,192383.8,0.912,0.024,0.026,0.018,0.020,861,11.69,14.35,2.38,9.22,0.57,2.59,0.13,1.47,8.61,8.56,0.16,0.73,0.013,0.072,845,0.091,0.695,0.057,0.005,0.243,359459,356392,6,0.939,0.016,0.017,440113,0.032,0.297,0.001,162.65,78966,351,0.080,0.244,0.031,25126729,1.62,17.09,0.027,0.705,0.052,2,6,28,64,442,32,0.86,0.0073
590000,2112,1.695,0.045,4.60,310738,299820,96,4541,6732,2377121,1595241.0,201736.6,0.904,0.026,0.028,0.020,0.022,793,16.73,20.39,6.26,14.50,0.75,2.77,0.07,1.08,9.64,11.27,0.27,0.94,0.017,0.065,775,0.135,0.708,0.111,0.008,0.174,310343,306883,7,0.842,0.000,0.010,400034,0.029,0.381,0.002,162.50,82617,314,0.085,0.211,0.050,25311559,2.62,15.95,0.081,0.695,0.084,2,6,58,64,409,28,1.01,0.0078
600000,2253,1.576,0.029,4.20,305443,294589,140,3732,6841,2603498,1606528.8,194845.5,0.908,0.025,0.027,0.018,0.022,881,15.31,17.38,3.47,11.13,0.68,2.76,0.24,1.94,10.92,11.94,0.22,0.85,0.015,0.065,867,0.095,0.713,0.080,0.003,0.204,304985,301961,7,0.931,0.000,0.034,376706,0.039,0.250,0.001,162.71,77068,254,0.075,0.278,0.045,22116316,1.97,15.92,0.046,0.703,0.067,2,8,45,64,433,31,0.79,0.0065
610000,2239,1.553,0.055,4.66,329030,318298,195,3373,7178,3165120,1594432.0,223766.8,0.909,0.025,0.027,0.018,0.020,722,14.58,16.83,3.42,11.21,0.87,3.05,0.09,1.03,10.20,10.73,0.27,0.96,0.022,0.097,952,0.103,0.689,0.082,0.002,0.227,328641,325500,7,0.924,0.000,0.013,478963,0.026,0.402,0.003,162.66,90298,288,0.071,0.297,0.044,26641662,1.92,16.18,0.049,0.732,0.075,2,8,43,64,398,32,0.85,0.0070
620000,2069,1.722,0.035,5.40,292292,282053,131,3945,6333,3319878,1599065.2,249176.9,0.879,0.033,0.034,0.026,0.028,732,16.26,19.18,5.22,12.88,0.97,2.97,0.24,2.47,9.84,11.96,0.41,1.13,0.022,0.070,883,0.100,0.726,0.145,0.006,0.124,291925,288422,7,0.862,0.000,0.022,429358,0.029,0.304,0.002,162.75,92174,320,0.075,0.209,0.058,31154118,2.32,15.99,0.053,0.816,0.125,2,6,53,64,409,28,0.76,0.0079
630000,2109,1.662,0.046,4.66,269703,258415,73,5581,5594,3051913,1591829.1,255317.4,0.873,0.035,0.036,0.028,0.029,809,16.79,19.47,4.68,11.97,0.89,3.00,0.38,2.68,10.84,12.81,0.32,1.05,0.020,0.079,885,0.082,0.718,0.130,0.003,0.149,269399,264648,6,0.901,0.000,0.048,549281,0.032,0.343,0.002,162.59,74904,299,0.084,0.166,0.045,34383993,2.21,15.63,0.062,0.783,0.090,2,8,55,64,406,35,0.91,0.0070
640000,2116,1.589,0.046,4.96,304978,294761,66,4263,5881,3196234,1584836.1,232280.7,0.895,0.031,0.032,0.021,0.022,803,16.33,19.53,4.37,11.94,0.89,3.59,0.33,2.70,10.74,13.29,0.31,1.02,0.018,0.069,839,0.070,0.696,0.137,0.009,0.159,304599,300380,7,0.852,0.023,0.035,614720,0.027,0.355,0.002,162.66,80241,374,0.073,0.154,0.060,27477288,2.18,16.06,0.072,0.781,0.100,2,8,56,64,408,26,0.85,0.0070
650000,2105,1.610,0.058,4.69,324550,313881,103,4531,6046,3275710,1587538.1,239289.8,0.903,0.028,0.029,0.019,0.021,745,16.15,19.42,5.05,12.73,1.06,3.70,0.34,2.97,9.70,11.97,0.37,1.12,0.025,0.089,869,0.054,0.698,0.135,0.003,0.163,324201,319978,6,0.860,0.012,0.039,542085,0.029,0.438,0.003,162.69,87506,350,0.073,0.177,0.061,26520881,2.29,16.34,0.061,0.796,0.110,2,8,56,64,400,31,0.82,0.0078
660000,2233,1.602,0.042,4.79,272214,261603,93,5217,5173,3191666,1571814.9,250584.8,0.863,0.039,0.040,0.028,0.030,813,14.07,18.56,4.79,12.37,0.97,3.37,0.09,1.38,8.21,9.86,0.32,0.99,0.020,0.071,743,0.138,0.751,0.132,0.004,0.113,271936,267952,8,0.879,0.018,0.016,611743,0.029,0.375,0.002,162.07,75814,315,0.079,0.178,0.039,32547830,2.20,17.39,0.045,0.795,0.105,2,6,52,64,426,25,1.44,0.0086
670000,1989,1.709,0.043,5.85,281666,268892,86,4849,8083,2970682,1584745.4,237331.2,0.871,0.036,0.037,0.028,0.028,769,16.96,20.23,5.70,13.69,1.41,4.37,0.27,1.88,9.58,10.61,0.39,1.10,0.031,0.091,823,0.112,0.695,0.144,0.004,0.157,281324,276820,6,0.842,0.057,0.043,465381,0.034,0.342,0.001,162.12,86887,335,0.080,0.186,0.057,30085953,2.39,15.84,0.065,0.763,0.123,2,7,56,64,420,27,1.39,0.0083
680000,1882,1.750,0.037,5.56,258740,248246,125,3942,6534,2574628,1596008.0,210545.7,0.845,0.041,0.044,0.034,0.037,793,19.43,21.02,6.85,14.11,1.20,3.56,0.33,2.30,11.04,12.33,0.40,1.06,0.025,0.075,866,0.057,0.656,0.184,0.005,0.155,258414,254786,4,0.812,0.001,0.054,845446,0.017,0.307,0.002,162.35,82125,317,0.082,0.168,0.061,29051701,2.71,14.28,0.071,0.694,0.137,2,8,58,64,444,24,1.15,0.0077
690000,1746,1.881,0.028,6.83,199316,189717,64,6216,3455,2841093,1596747.2,245004.7,0.774,0.065,0.069,0.045,0.047,770,21.62,21.66,8.49,14.76,1.45,3.46,0.12,1.06,11.56,11.81,0.50,1.19,0.035,0.095,834,0.081,0.608,0.218,0.002,0.172,198981,193233,4,0.765,0.027,0.033,618942,0.024,0.260,0.001,161.58,73173,224,0.086,0.209,0.049,31542649,3.06,13.09,0.090,0.685,0.168,3,10,61,64,419,33,1.93,0.0079
700000,1925,1.814,0.025,8.51,233019,225743,62,3247,3788,2662491,1603459.5,211081.6,0.799,0.059,0.062,0.037,0.042,687,18.81,20.59,7.49,14.47,1.00,2.86,0.06,0.66,10.27,10.13,0.40,1.05,0.022,0.066,975,0.066,0.632,0.206,0.003,0.159,232628,226648,8,0.468,0.322,0.015,427650,0.021,0.232,0.001,162.30,86154,301,0.079,0.213,0.038,27945654,2.89,14.16,0.069,0.765,0.143,2,8,58,64,412,32,1.21,0.0081
710000,1759,1.924,0.027,8.22,196416,188687,47,3176,4672,2588183,1593411.5,218963.2,0.766,0.066,0.071,0.045,0.051,670,20.60,22.31,8.13,15.21,1.27,3.19,0.05,0.97,11.14,11.09,0.53,1.23,0.025,0.065,806,0.065,0.673,0.200,0.002,0.125,196099,189358,7,0.443,0.352,0.007,164254,0.028,0.251,0.001,162.28,79009,274,0.085,0.212,0.056,32926354,2.99,13.98,0.119,0.774,0.177,2,8,64,64,399,24,1.22,0.0081
720000,1980,1.761,0.025,8.05,219522,211712,67,3334,4188,2631422,1587683.6,217494.5,0.804,0.058,0.062,0.036,0.040,647,18.30,20.54,6.81,13.79,1.29,3.91,0.03,0.49,10.17,10.62,0.41,1.11,0.027,0.084,1021,0.054,0.651,0.219,0.006,0.125,219161,212424,9,0.398,0.292,0.010,271080,0.025,0.247,0.001,162.56,84787,323,0.083,0.190,0.052,31301736,2.80,14.30,0.078,0.818,0.134,2,8,58,64,406,23,0.95,0.0079
730000,1936,1.763,0.042,7.59,223278,216976,66,2786,3494,2770980,1590462.1,224495.6,0.829,0.049,0.052,0.033,0.037,625,19.05,20.69,6.73,13.76,1.05,3.04,0.17,1.44,11.10,12.23,0.38,1.08,0.025,0.072,1058,0.062,0.664,0.190,0.002,0.145,222835,216799,8,0.267,0.381,0.030,505984,0.029,0.334,0.002,162.54,88995,348,0.081,0.206,0.045,32018437,2.75,13.88,0.067,0.795,0.123,2,8,58,64,391,27,0.96,0.0074
740000,2343,1.523,0.045,6.77,264133,257007,93,2027,4599,2771190,1588047.6,206784.3,0.885,0.033,0.033,0.023,0.026,638,13.47,16.33,3.66,10.76,0.78,3.12,0.25,1.89,8.79,9.38,0.25,0.94,0.020,0.077,1076,0.059,0.720,0.120,0.003,0.156,263717,259062,5,0.914,0.013,0.051,734972,0.030,0.396,0.003,162.89,95344,462,0.075,0.170,0.047,26389142,2.00,16.14,0.040,0.789,0.073,2,6,38,64,416,26,0.62,0.0077
750000,2242,1.587,0.032,7.10,294941,285383,92,3882,5685,2747469,1589526.1,218622.9,0.899,0.028,0.027,0.022,0.024,599,15.50,18.70,4.86,12.47,1.02,3.55,0.09,1.10,9.53,11.21,0.32,1.03,0.029,0.098,1016,0.078,0.728,0.138,0.005,0.128,294469,289913,6,0.665,0.002,0.019,533829,0.026,0.295,0.001,162.75,101129,423,0.080,0.166,0.054,27661945,2.30,15.92,0.050,0.842,0.100,2,6,51,64,396,26,0.75,0.0074
760000,2170,1.659,0.042,7.00,278230,269971,58,3548,4725,2840565,1578166.9,224010.4,0.893,0.027,0.028,0.025,0.027,559,15.72,18.44,4.75,12.13,0.84,2.69,0.14,1.44,9.99,11.14,0.32,1.02,0.019,0.065,998,0.045,0.687,0.146,0.004,0.163,277827,272451,6,0.741,0.119,0.022,535725,0.021,0.348,0.002,162.71,106302,434,0.079,0.152,0.038,29723050,2.26,15.36,0.047,0.798,0.097,2,7,52,64,397,29,0.80,0.0073
770000,2254,1.556,0.039,6.60,305155,294929,54,3819,6269,3125029,1597950.6,232967.8,0.900,0.027,0.028,0.022,0.023,588,14.88,17.28,4.05,11.84,1.02,3.04,0.09,1.26,9.71,9.71,0.31,1.02,0.028,0.090,1004,0.043,0.705,0.112,0.006,0.177,304697,299404,6,0.681,0.021,0.010,424873,0.026,0.315,0.001,162.92,109026,369,0.075,0.155,0.059,27208013,2.06,15.64,0.054,0.783,0.093,2,8,44,64,421,25,0.58,0.0073
780000,2191,1.635,0.023,6.51,312916,302264,40,4220,6455,2851716,1585632.9,225406.2,0.901,0.027,0.028,0.020,0.024,628,15.25,18.07,4.38,12.11,0.98,3.09,0.06,0.71,9.83,10.22,0.34,1.02,0.021,0.068,962,0.059,0.727,0.106,0.006,0.162,312409,306054,6,0.761,0.141,0.010,205725,0.029,0.220,0.000,162.92,100516,343,0.079,0.178,0.051,25700984,2.07,15.80,0.038,0.807,0.105,2,7,51,64,425,34,0.59,0.0074
790000,2264,1.638,0.024,6.08,229112,220243,46,4856,3894,2992335,1573399.8,252575.5,0.853,0.043,0.045,0.028,0.030,674,14.84,19.70,5.42,13.15,1.14,3.29,0.03,0.49,8.25,10.00,0.43,1.19,0.024,0.075,784,0.157,0.761,0.151,0.003,0.086,228835,221776,7,0.682,0.002,0.012,338774,0.020,0.221,0.000,162.63,78924,366,0.084,0.143,0.049,35976311,2.39,16.98,0.057,0.851,0.127,2,4,56,64,413,28,0.88,0.0084
800000,2050,1.739,0.027,6.23,220257,211900,102,4531,3938,2589193,1570748.4,238484.3,0.864,0.041,0.042,0.025,0.028,733,17.17,21.98,7.77,15.34,1.20,3.41,0.08,1.02,8.13,9.35,0.43,1.13,0.025,0.085,736,0.223,0.739,0.184,0.002,0.075,219998,212451,6,0.809,0.015,0.016,369960,0.022,0.263,0.001,162.52,65761,399,0.092,0.157,0.027,38282135,2.99,16.42,0.099,0.816,0.140,2,5,63,64,428,33,0.98,0.0094
810000,2259,1.629,0.020,6.32,221320,211586,74,5616,3835,2629553,1580564.0,236130.2,0.865,0.042,0.043,0.024,0.026,651,14.31,19.22,5.28,13.17,1.09,3.39,0.08,1.30,7.86,9.27,0.38,1.11,0.026,0.094,712,0.220,0.760,0.138,0.004,0.097,221115,214303,6,0.680,0.028,0.010,294364,0.019,0.214,0.001,162.47,77668,413,0.090,0.148,0.046,36404134,2.34,17.53,0.057,0.843,0.115,2,4,54,64,416,25,1.03,0.0089
820000,2456,1.565,0.025,5.21,262617,250312,69,7001,5038,2794144,1570002.9,253270.9,0.884,0.036,0.037,0.022,0.021,724,12.55,17.80,4.13,11.92,0.93,3.40,0.22,1.76,7.27,8.66,0.33,1.07,0.019,0.077,657,0.191,0.784,0.095,0.004,0.117,262387,256651,3,0.897,0.006,0.034,427009,0.021,0.257,0.001,162.33,79003,387,0.091,0.166,0.055,35899171,2.01,18.53,0.043,0.792,0.093,2,4,48,64,416,29,1.18,0.0088
830000,2396,1.608,0.028,4.94,252998,240986,73,6323,5676,2543824,1592423.4,234126.9,0.877,0.038,0.039,0.024,0.022,769,13.26,18.87,4.81,12.38,0.85,2.97,0.04,0.68,7.55,9.24,0.30,1.03,0.022,0.086,576,0.241,0.743,0.113,0.002,0.142,252759,247723,3,0.912,0.007,0.011,362788,0.027,0.276,0.001,162.36,74202,386,0.092,0.168,0.040,35439861,2.16,18.39,0.062,0.792,0.085,2,4,56,64,402,29,1.14,0.0088
840000,1907,1.839,0.030,5.35,225221,215914,72,5406,4318,2432163,1576143.1,224845.2,0.862,0.043,0.046,0.024,0.025,876,18.61,21.91,8.16,15.13,1.26,3.20,0.29,1.99,8.90,9.37,0.50,1.24,0.031,0.091,734,0.155,0.703,0.195,0.006,0.096,224964,220614,4,0.831,0.049,0.060,619860,0.012,0.295,0.001,162.19,63203,369,0.092,0.160,0.044,33665730,2.84,15.54,0.083,0.833,0.149,2,6,59,64,393,29,1.32,0.0093
850000,1952,1.751,0.028,5.44,204961,196934,82,4642,3258,2034421,1599041.0,194610.9,0.839,0.048,0.050,0.031,0.032,947,17.97,21.37,6.20,13.57,1.24,4.06,0.15,1.31,10.38,12.14,0.45,1.18,0.023,0.079,711,0.143,0.721,0.157,0.005,0.117,204529,199720,4,0.836,0.018,0.021,1561539,0.010,0.278,0.001,162.02,57523,356,0.096,0.139,0.048,31248966,2.47,16.06,0.077,0.839,0.141,2,6,58,64,409,23,1.49,0.0079
860000,2074,1.705,0.030,5.61,199753,192033,59,4501,3038,2638341,1594403.9,229122.9,0.832,0.049,0.052,0.034,0.033,885,16.69,20.99,7.30,14.59,1.23,3.58,0.08,1.26,8.09,9.14,0.47,1.23,0.029,0.085,678,0.144,0.712,0.187,0.005,0.096,199425,194904,5,0.835,0.006,0.009,318979,0.019,0.296,0.001,162.00,59664,380,0.087,0.162,0.070,35988348,2.74,16.87,0.061,0.857,0.146,2,5,56,64,414,25,1.50,0.0095
870000,2057,1.766,0.029,4.85,211626,202301,50,4965,4327,2437600,1588833.5,216694.1,0.845,0.044,0.046,0.032,0.033,879,17.62,21.20,6.82,14.40,0.99,3.38,0.06,1.03,9.76,11.30,0.32,1.03,0.025,0.089,744,0.135,0.723,0.143,0.005,0.129,211234,206388,7,0.891,0.014,0.005,142985,0.041,0.259,0.001,162.14,66824,327,0.089,0.177,0.037,32173497,2.63,15.96,0.070,0.820,0.098,2,6,56,64,407,25,1.36,0.0079
880000,2268,1.660,0.031,4.68,227387,216098,43,5730,5305,2643892,1581107.8,237387.7,0.849,0.043,0.046,0.031,0.031,887,13.84,18.85,5.21,12.66,1.07,3.14,0.08,1.58,7.49,8.64,0.38,1.09,0.023,0.075,663,0.204,0.756,0.142,0.005,0.097,227000,222643,5,0.857,0.034,0.008,205132,0.049,0.279,0.001,162.33,64059,359,0.090,0.161,0.039,35483288,2.29,18.01,0.058,0.779,0.121,2,4,51,64,405,28,1.18,0.0093
890000,1777,1.855,0.025,5.59,199940,190595,51,5118,4667,2536469,1608646.2,226494.1,0.806,0.061,0.064,0.035,0.034,950,20.95,22.85,8.98,15.63,1.36,3.46,0.03,0.69,10.58,11.92,0.55,1.26,0.027,0.069,737,0.097,0.703,0.213,0.005,0.079,199591,195504,8,0.717,0.001,0.005,149164,0.037,0.242,0.001,162.27,55457,346,0.089,0.147,0.056,39019946,3.15,14.63,0.086,0.843,0.174,2,7,60,64,417,28,1.24,0.0086
900000,2111,1.680,0.034,5.91,202925,192991,103,4577,4920,2337005,1584672.4,211608.7,0.818,0.057,0.059,0.034,0.032,910,16.16,20.36,6.14,13.46,1.09,3.24,0.07,1.49,8.86,9.95,0.38,1.10,0.023,0.076,744,0.150,0.724,0.142,0.005,0.129,202599,197734,8,0.829,0.004,0.006,170940,0.037,0.308,0.001,162.38,54438,323,0.091,0.175,0.039,39241322,2.44,16.58,0.064,0.784,0.126,2,5,56,64,428,25,1.12,0.0085
910000,2038,1.720,0.034,5.37,220487,208891,88,6787,4794,2590100,1597039.4,232973.7,0.837,0.050,0.053,0.031,0.029,783,16.57,20.59,6.48,13.88,1.18,3.36,0.08,1.30,8.83,9.82,0.46,1.17,0.023,0.066,647,0.139,0.707,0.171,0.001,0.121,220184,215648,7,0.816,0.026,0.011,190866,0.035,0.322,0.002,162.15,66988,355,0.090,0.154,0.026,37758880,2.55,16.59,0.075,0.799,0.149,2,6,56,64,398,29,1.35,0.0089
920000,2047,1.707,0.027,5.78,230036,218086,65,6643,5233,2601344,1591265.4,233182.1,0.847,0.047,0.049,0.030,0.028,772,15.76,20.07,5.59,13.20,1.19,3.46,0.08,1.33,8.90,10.61,0.42,1.15,0.029,0.084,678,0.134,0.761,0.147,0.001,0.090,229700,224978,7,0.841,0.005,0.010,245209,0.048,0.273,0.001,162.13,65275,350,0.090,0.141,0.036,37385125,2.36,16.92,0.051,0.848,0.126,2,5,56,64,393,25,1.37,0.0087
930000,2072,1.696,0.024,5.24,212493,201643,47,6197,4581,2694538,1582912.1,242798.2,0.832,0.051,0.053,0.032,0.031,834,16.32,19.81,5.97,13.49,1.18,3.08,0.04,0.74,9.13,9.52,0.48,1.25,0.031,0.101,765,0.124,0.723,0.167,0.003,0.107,212140,206839,7,0.843,0.000,0.007,199942,0.035,0.226,0.001,162.03,61988,365,0.090,0.135,0.046,39819630,2.48,16.08,0.064,0.853,0.136,2,7,56,64,400,27,1.48,0.0084
940000,2010,1.764,0.029,5.18,195948,184820,81,7133,3976,2604019,1585713.6,244400.1,0.813,0.058,0.060,0.035,0.034,905,16.58,21.36,6.53,14.12,1.40,3.82,0.06,1.20,8.59,9.69,0.53,1.27,0.027,0.079,622,0.159,0.750,0.173,0.002,0.075,195691,190226,6,0.819,0.013,0.008,141035,0.035,0.246,0.001,162.21,55987,329,0.094,0.161,0.032,40917371,2.58,16.91,0.076,0.861,0.161,2,4,58,64,405,23,1.30,0.0092
950000,1825,1.897,0.022,5.56,164286,156820,95,5220,2336,2599798,1595075.6,235637.8,0.776,0.066,0.070,0.045,0.043,935,19.92,22.86,8.58,15.38,1.77,4.09,0.02,0.56,9.55,10.63,0.67,1.42,0.037,0.087,732,0.161,0.687,0.250,0.002,0.062,164028,159214,6,0.767,0.000,0.004,181984,0.027,0.203,0.001,162.44,50129,364,0.091,0.114,0.048,42321061,3.06,15.19,0.091,0.801,0.201,2,6,62,64,404,24,1.06,0.0092
960000,1952,1.832,0.022,5.29,174503,166355,108,4635,3278,2387732,1598445.9,217212.2,0.799,0.061,0.064,0.038,0.038,905,18.65,22.45,7.91,15.10,1.17,3.13,0.02,0.39,9.55,11.01,0.48,1.24,0.022,0.065,682,0.143,0.713,0.190,0.006,0.092,174172,169288,7,0.790,0.044,0.008,187280,0.027,0.209,0.000,162.23,53956,368,0.091,0.152,0.034,39316628,2.92,15.80,0.088,0.802,0.142,2,5,60,64,416,26,1.28,0.0086
970000,1578,2.106,0.025,6.54,164438,158098,84,4037,2593,2279439,1595261.5,203511.4,0.789,0.063,0.066,0.041,0.042,1007,25.49,24.44,12.57,17.07,1.51,3.57,0.15,1.35,11.26,11.85,0.59,1.29,0.028,0.065,716,0.107,0.634,0.274,0.004,0.087,164062,159042,7,0.589,0.119,0.039,197574,0.032,0.249,0.001,162.08,52561,349,0.089,0.153,0.046,33050773,4.12,12.41,0.129,0.818,0.191,2,13,64,64,396,23,1.43,0.0090
980000,1807,1.950,0.024,5.26,170251,164278,82,3370,2292,2281635,1592132.0,197758.9,0.802,0.059,0.061,0.040,0.039,1010,21.14,23.17,9.06,16.01,1.26,3.60,0.25,2.29,10.57,11.26,0.46,1.17,0.025,0.070,685,0.185,0.671,0.186,0.008,0.136,169838,165390,6,0.834,0.019,0.028,321632,0.026,0.245,0.001,162.00,54782,391,0.087,0.147,0.038,31998038,3.20,14.34,0.099,0.709,0.148,2,8,63,64,366,31,1.50,0.0083
990000,1860,1.941,0.036,5.80,186983,180517,102,3220,3091,2337037,1588813.1,199528.5,0.808,0.055,0.058,0.040,0.040,947,20.16,23.32,9.88,16.43,1.51,3.99,0.15,2.09,8.63,8.74,0.55,1.24,0.030,0.078,735,0.140,0.695,0.226,0.003,0.076,186337,181407,7,0.703,0.111,0.011,262527,0.039,0.343,0.002,162.08,60353,365,0.085,0.142,0.046,32563794,3.40,15.24,0.090,0.822,0.188,2,5,61,64,380,22,1.42,0.0099
1000000,1650,2.101,0.025,6.29,171333,165736,72,3061,2674,2327198,1603698.9,200611.6,0.784,0.061,0.063,0.045,0.046,948,24.01,23.73,11.95,16.53,1.41,3.53,0.13,1.55,10.53,10.32,0.54,1.22,0.027,0.066,757,0.102,0.612,0.296,0.004,0.087,170661,165674,5,0.761,0.024,0.015,210638,0.050,0.246,0.001,161.89,55166,376,0.086,0.162,0.043,32499343,3.93,12.91,0.100,0.827,0.185,2,11,63,64,382,22,1.61,0.0092
