step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut
540000,2374,1.373,0.015,5.95,505309,494538,226,33,10638,12535,1641872.2,571.1,0.977,0.006,0.008,0.005,0.004,579,14.43,9.79,0.24,1.72,0.21,1.43,0.56,2.39,13.43,8.88,0.01,0.21,0.013,0.091,490,0.077,0.444,0.001,0.000,0.555,504678,503009,1,0.722,0.278,0.098,1799950,0.020,0.195,0.000,163.38,141708,402,0.046,0.485,0.000,526171,1.07,13.60,0.004,0.014,0.007,6,11,28,64,440,31,0.12,0.0052
550000,2566,1.349,0.014,6.06,511532,500333,318,11,10678,3853,1616664.1,225.8,0.983,0.005,0.005,0.005,0.003,601,12.62,8.69,0.68,3.60,0.08,0.72,0.18,1.37,11.67,7.01,0.01,0.12,0.005,0.043,443,0.146,0.463,0.005,0.000,0.532,510971,509613,1,1.000,0.000,0.030,1425057,0.019,0.152,0.000,163.43,130220,682,0.059,0.455,0.000,460856,1.17,14.82,0.006,0.014,0.002,6,10,20,64,454,27,0.08,0.0054
560000,2434,1.337,0.018,6.38,508124,497134,288,3,10831,5371,1621972.8,383.3,0.974,0.008,0.007,0.007,0.003,574,14.11,9.44,0.58,3.10,0.21,1.46,0.22,1.89,13.10,8.48,0.00,0.09,0.013,0.083,486,0.083,0.456,0.004,0.000,0.539,507453,505721,1,0.981,0.019,0.042,843260,0.030,0.194,0.001,163.41,144265,241,0.071,0.333,0.000,619106,1.16,13.89,0.002,0.010,0.004,6,11,25,64,422,28,0.09,0.0051
570000,2326,1.416,0.031,4.90,511043,497709,316,11,13115,6593,1606716.9,328.7,0.982,0.005,0.006,0.005,0.003,640,15.13,10.86,0.60,3.37,0.44,2.59,0.36,2.58,13.73,9.49,0.01,0.24,0.016,0.086,450,0.059,0.467,0.008,0.000,0.525,510549,509500,1,1.000,0.000,0.034,606073,0.038,0.297,0.002,163.31,129231,388,0.050,0.455,0.000,637087,1.18,13.56,0.007,0.010,0.004,7,12,32,64,447,29,0.20,0.0050
580000,2628,1.287,0.033,5.83,498809,486132,281,9,12085,7935,1624245.9,513.6,0.981,0.005,0.006,0.004,0.004,669,12.28,8.40,1.04,4.45,0.62,3.59,0.09,1.20,10.54,6.52,0.02,0.33,0.025,0.126,509,0.065,0.473,0.007,0.000,0.519,498224,497673,1,1.000,0.000,0.012,672289,0.034,0.287,0.001,163.29,139187,99,0.065,0.556,0.000,651450,1.37,15.70,0.003,0.006,0.006,6,10,21,64,449,30,0.21,0.0059
590000,2351,1.367,0.028,5.52,501718,489316,324,3,12352,7214,1628389.8,493.4,0.982,0.004,0.006,0.004,0.004,624,14.76,7.85,0.49,2.95,0.21,1.36,0.16,1.38,13.89,7.00,0.00,0.09,0.010,0.067,434,0.079,0.447,0.002,0.000,0.551,501215,500584,1,0.726,0.274,0.029,539960,0.030,0.278,0.001,163.34,140301,46,0.068,0.667,0.000,575476,1.14,13.31,0.001,0.004,0.001,7,14,22,64,444,27,0.16,0.0050
600000,2504,1.323,0.022,5.78,519303,503351,223,7,15569,6791,1623971.5,431.3,0.982,0.004,0.006,0.004,0.004,609,13.26,8.23,0.80,4.09,0.27,1.94,0.34,1.96,11.85,6.57,0.01,0.11,0.014,0.089,470,0.103,0.435,0.007,0.001,0.557,518878,518313,1,1.000,0.000,0.077,1756216,0.023,0.244,0.001,163.31,136955,61,0.064,0.714,0.001,661224,1.24,15.34,0.002,0.008,0.003,7,11,23,64,400,29,0.19,0.0055
610000,2469,1.361,0.019,5.04,537144,514323,272,14,22570,7290,1606045.4,429.3,0.976,0.004,0.009,0.007,0.004,569,13.30,8.55,1.13,3.86,0.15,1.78,0.20,1.94,11.81,6.68,0.00,0.03,0.007,0.066,468,0.102,0.472,0.014,0.000,0.514,536682,535900,1,1.000,0.000,0.019,791087,0.027,0.225,0.001,163.42,145540,48,0.059,0.571,0.000,936249,1.36,15.19,0.002,0.018,0.001,6,10,24,64,429,29,0.08,0.0055
620000,2611,1.320,0.018,5.64,523992,508055,265,9,15521,10286,1630060.9,603.0,0.975,0.006,0.007,0.007,0.004,590,12.21,7.83,0.50,3.02,0.21,1.64,0.09,0.99,11.42,6.83,0.00,0.11,0.012,0.085,496,0.088,0.464,0.005,0.000,0.530,523470,522619,1,1.000,0.000,0.013,640160,0.046,0.208,0.001,163.42,139674,68,0.059,0.778,0.000,958820,1.15,14.53,0.001,0.017,0.003,5,10,21,64,461,30,0.09,0.0055
630000,2261,1.431,0.022,5.05,514657,500995,282,13,13717,9532,1613898.9,536.5,0.977,0.005,0.007,0.006,0.005,656,15.78,11.62,0.63,3.17,0.20,1.61,0.10,1.29,14.85,11.16,0.00,0.11,0.008,0.066,471,0.089,0.460,0.002,0.002,0.536,514151,513520,1,1.000,0.000,0.013,548690,0.042,0.258,0.001,163.37,128504,176,0.056,0.538,0.003,699747,1.21,13.61,0.020,0.035,0.002,7,12,30,64,430,27,0.14,0.0048
640000,2444,1.357,0.030,6.21,524723,510355,202,10,13973,10336,1613222.6,686.4,0.975,0.006,0.008,0.006,0.006,601,14.21,9.62,0.96,4.32,0.22,1.68,0.23,1.98,12.80,7.92,0.02,0.31,0.011,0.081,499,0.107,0.454,0.007,0.002,0.537,524189,523480,1,1.000,0.000,0.036,560523,0.040,0.304,0.001,163.40,138928,44,0.066,0.800,0.002,1039246,1.29,14.61,0.005,0.022,0.006,6,11,25,64,452,28,0.11,0.0052
650000,2293,1.419,0.031,6.12,492114,477924,285,18,14038,10719,1618289.2,635.2,0.978,0.004,0.007,0.006,0.005,563,15.61,10.62,0.81,3.26,0.29,2.31,0.36,1.87,14.15,9.75,0.01,0.23,0.011,0.086,504,0.126,0.451,0.007,0.000,0.542,491544,490715,3,0.285,0.520,0.082,1362722,0.028,0.287,0.001,163.32,140169,363,0.059,0.500,0.001,1051194,1.28,14.04,0.004,0.008,0.003,6,12,32,64,437,28,0.19,0.0050
660000,2357,1.361,0.021,5.53,499177,483804,270,3,15036,6984,1649226.6,383.9,0.977,0.007,0.006,0.006,0.005,626,15.40,10.50,0.76,3.54,0.37,2.69,0.20,1.87,14.07,9.32,0.01,0.22,0.011,0.073,456,0.109,0.448,0.002,0.000,0.550,498587,497680,1,0.758,0.242,0.021,1041944,0.025,0.202,0.000,163.39,134257,18,0.055,1.000,0.000,975333,1.26,14.47,0.008,0.012,0.003,7,12,30,64,447,26,0.12,0.0050
670000,2302,1.425,0.023,5.51,508172,494245,242,5,13735,11538,1644364.0,654.7,0.980,0.007,0.006,0.005,0.003,704,15.25,10.90,0.95,4.18,0.43,2.84,0.28,2.38,13.58,9.15,0.03,0.33,0.014,0.083,554,0.073,0.460,0.014,0.000,0.526,507580,507025,1,1.000,0.000,0.032,740036,0.038,0.214,0.001,163.38,122874,97,0.057,0.400,0.000,953027,1.28,13.93,0.007,0.033,0.009,6,12,30,64,441,26,0.12,0.0053
680000,2504,1.341,0.040,5.63,504686,491816,223,19,12426,10816,1629046.6,651.3,0.980,0.008,0.005,0.004,0.003,645,13.09,10.66,1.22,4.91,0.17,1.74,0.16,1.44,11.53,8.81,0.01,0.18,0.007,0.059,512,0.155,0.497,0.006,0.000,0.498,504051,503018,1,1.000,0.000,0.018,600669,0.045,0.359,0.002,163.19,132849,151,0.060,0.579,0.000,750029,1.37,15.12,0.009,0.028,0.003,5,9,24,64,431,27,0.32,0.0056
690000,2380,1.368,0.043,5.44,522504,509719,381,22,12506,15555,1608418.0,886.7,0.981,0.006,0.006,0.004,0.003,638,14.01,10.32,0.92,4.02,0.23,2.41,0.12,1.16,12.74,9.53,0.00,0.09,0.010,0.081,463,0.157,0.463,0.010,0.000,0.527,521877,521111,1,1.000,0.000,0.017,824715,0.034,0.355,0.002,163.24,128210,53,0.057,0.682,0.000,1044517,1.29,14.11,0.008,0.050,0.001,7,11,27,64,409,29,0.26,0.0053
700000,2356,1.372,0.019,5.68,505096,492323,294,25,12478,15089,1646759.1,813.4,0.977,0.008,0.007,0.005,0.003,631,14.49,10.34,0.89,4.46,0.17,1.28,0.24,2.00,13.19,9.09,0.02,0.22,0.011,0.079,466,0.186,0.467,0.004,0.000,0.529,504441,503542,3,0.791,0.000,0.038,1104962,0.030,0.195,0.001,163.36,125868,354,0.054,0.640,0.000,1025191,1.25,14.23,0.003,0.029,0.007,8,11,29,64,437,27,0.15,0.0053
710000,2569,1.317,0.021,5.35,503093,490065,294,33,12488,24512,1646499.9,1339.9,0.975,0.009,0.009,0.005,0.003,658,12.51,8.96,1.17,5.12,0.30,2.15,0.25,1.86,10.80,6.69,0.02,0.23,0.015,0.089,492,0.119,0.478,0.017,0.002,0.503,502482,501412,2,0.792,0.000,0.031,1085688,0.035,0.219,0.001,163.36,117838,246,0.055,0.727,0.002,1233204,1.32,14.91,0.007,0.048,0.012,6,10,23,64,442,27,0.14,0.0059
720000,2370,1.349,0.036,5.80,519002,507340,192,37,11632,19944,1640951.0,1209.7,0.974,0.010,0.009,0.004,0.003,629,14.89,10.79,1.11,5.15,1.10,4.24,0.17,1.16,12.50,7.96,0.02,0.26,0.038,0.141,483,0.105,0.461,0.014,0.000,0.524,518465,517592,1,1.000,0.000,0.043,969115,0.039,0.331,0.002,163.34,131422,234,0.061,0.324,0.000,1821095,1.33,13.48,0.007,0.033,0.008,7,11,29,64,438,25,0.16,0.0055
730000,2466,1.338,0.031,5.95,504758,492874,335,18,11435,30891,1632059.4,2641.1,0.981,0.007,0.005,0.004,0.003,623,13.75,9.63,1.29,5.63,0.19,1.90,0.10,1.28,12.18,7.37,0.01,0.12,0.008,0.064,468,0.103,0.451,0.009,0.001,0.539,504132,503560,1,0.519,0.481,0.011,1138149,0.027,0.287,0.001,163.33,131015,67,0.085,0.833,0.001,1305939,1.39,14.10,0.009,0.050,0.002,5,12,23,64,431,30,0.17,0.0054
740000,2384,1.350,0.031,5.41,507095,496335,343,9,10490,16871,1642536.2,1113.6,0.985,0.005,0.005,0.003,0.002,681,15.22,10.38,1.11,4.21,0.33,2.47,0.42,2.85,13.37,8.62,0.02,0.25,0.009,0.064,484,0.156,0.445,0.011,0.002,0.542,506588,506080,1,1.000,0.000,0.046,1374734,0.029,0.264,0.001,163.35,135073,197,0.066,0.556,0.002,942348,1.33,12.89,0.009,0.033,0.006,7,13,27,64,439,26,0.15,0.0052
750000,2374,1.347,0.028,5.92,515517,503200,275,7,12045,13571,1643303.2,865.1,0.986,0.004,0.003,0.004,0.002,677,14.77,8.77,1.05,4.93,0.50,2.93,0.33,2.02,12.90,6.73,0.02,0.30,0.018,0.096,532,0.090,0.449,0.008,0.002,0.541,514890,514542,1,1.000,0.000,0.043,1008609,0.032,0.247,0.001,163.42,131101,109,0.064,0.714,0.002,716486,1.31,12.80,0.004,0.054,0.007,7,13,24,64,435,23,0.08,0.0054
760000,2184,1.454,0.023,5.79,498406,487663,273,34,10626,25101,1638508.4,2242.0,0.986,0.004,0.004,0.004,0.002,703,17.30,10.59,0.70,3.57,1.09,4.00,0.41,3.11,15.10,8.52,0.03,0.35,0.046,0.140,552,0.134,0.451,0.007,0.002,0.540,497849,497442,1,1.000,0.000,0.036,1054796,0.027,0.228,0.001,163.41,140161,80,0.089,0.765,0.002,1224703,1.21,12.08,0.009,0.029,0.009,8,14,31,64,434,27,0.09,0.0050
770000,2319,1.365,0.022,5.73,511833,500457,302,33,10906,20237,1643557.4,1207.7,0.988,0.004,0.003,0.003,0.002,713,15.00,9.54,0.59,3.07,0.58,2.96,0.38,2.59,13.45,8.14,0.02,0.22,0.024,0.110,491,0.077,0.447,0.007,0.001,0.545,511278,510875,1,0.728,0.272,0.053,895385,0.029,0.209,0.001,163.44,141708,294,0.060,0.545,0.001,752866,1.18,13.52,0.006,0.031,0.010,6,12,26,64,434,29,0.07,0.0053
780000,2310,1.395,0.024,6.00,499096,487336,213,9,11547,24818,1635056.5,1639.7,0.982,0.006,0.005,0.005,0.002,737,15.12,9.95,0.89,3.82,0.73,3.36,0.51,2.35,12.99,8.00,0.14,0.80,0.026,0.112,630,0.083,0.461,0.017,0.007,0.515,498482,497941,2,0.722,0.000,0.094,2544057,0.021,0.228,0.001,163.43,139729,30,0.066,0.778,0.009,1018890,1.21,12.11,0.006,0.111,0.033,6,12,28,64,440,29,0.07,0.0054
790000,2412,1.375,0.027,5.67,492435,480359,206,26,11742,23359,1631374.4,1505.4,0.977,0.007,0.007,0.006,0.002,716,14.19,8.52,1.10,4.23,0.21,2.14,0.70,2.68,12.18,6.71,0.02,0.27,0.006,0.050,542,0.085,0.476,0.011,0.000,0.513,491800,490960,1,1.000,0.000,0.133,3010857,0.023,0.232,0.001,163.43,140615,306,0.064,0.615,0.000,1168649,1.31,11.99,0.002,0.038,0.005,7,12,25,64,442,24,0.08,0.0056
800000,2439,1.358,0.028,5.80,512819,498686,274,11,13821,12485,1644952.4,683.2,0.981,0.006,0.004,0.006,0.003,719,13.56,7.89,0.88,3.59,0.08,1.20,0.72,2.87,11.88,6.23,0.00,0.09,0.004,0.043,554,0.091,0.454,0.011,0.001,0.535,512215,511718,1,1.000,0.000,0.152,2487074,0.018,0.256,0.001,163.40,137551,157,0.055,0.636,0.001,1058885,1.25,12.81,0.003,0.022,0.002,6,11,22,64,428,29,0.10,0.0057
810000,2346,1.395,0.040,5.94,513270,499728,266,13,13356,14843,1653101.0,807.7,0.984,0.004,0.004,0.005,0.002,762,14.46,8.86,1.63,5.38,0.19,1.64,0.76,3.24,11.87,7.10,0.01,0.23,0.009,0.071,544,0.104,0.460,0.009,0.001,0.529,512656,512199,1,0.709,0.291,0.135,2541146,0.019,0.296,0.001,163.40,133887,146,0.054,0.846,0.002,1019484,1.53,12.46,0.006,0.040,0.004,6,12,24,64,427,27,0.10,0.0059
820000,2253,1.418,0.036,5.47,504111,492036,267,9,11892,21901,1659313.5,1283.0,0.980,0.006,0.005,0.007,0.003,744,16.19,9.29,1.20,4.54,0.36,2.69,0.57,2.89,14.07,8.06,0.02,0.28,0.013,0.089,562,0.070,0.418,0.023,0.002,0.557,503464,503076,1,1.000,0.000,0.107,3015527,0.022,0.265,0.001,163.43,136270,35,0.059,0.889,0.002,1142510,1.36,11.44,0.007,0.013,0.005,8,14,26,64,420,29,0.07,0.0052
830000,2177,1.450,0.020,6.14,494101,482908,238,19,11012,18270,1645251.0,970.8,0.978,0.007,0.005,0.007,0.003,790,16.67,9.74,0.54,3.51,0.41,2.71,0.89,3.54,14.83,8.39,0.02,0.26,0.013,0.077,585,0.072,0.445,0.006,0.000,0.548,493405,492728,1,0.281,0.719,0.144,2961392,0.020,0.172,0.000,163.43,136889,256,0.053,0.632,0.001,1120970,1.15,11.40,0.005,0.033,0.005,8,16,29,64,440,30,0.07,0.0051
840000,2485,1.349,0.025,7.17,507431,493667,178,17,13261,15255,1632579.0,848.3,0.977,0.007,0.004,0.008,0.004,632,13.63,9.16,0.59,3.21,0.23,1.92,0.60,2.85,12.21,7.63,0.01,0.19,0.009,0.062,543,0.086,0.478,0.006,0.001,0.514,506816,505827,3,0.482,0.000,0.092,2195626,0.023,0.234,0.001,163.41,152604,303,0.056,0.471,0.001,1241959,1.15,13.76,0.005,0.018,0.004,6,11,24,64,457,32,0.10,0.0054
850000,2277,1.442,0.042,6.24,510125,496862,266,27,13178,15886,1649263.5,767.7,0.982,0.006,0.003,0.006,0.003,601,15.83,9.96,1.09,4.78,0.35,2.23,1.31,4.39,13.08,7.14,0.02,0.25,0.013,0.070,616,0.076,0.476,0.010,0.000,0.515,509584,508454,3,0.498,0.000,0.181,3850415,0.016,0.335,0.002,163.32,161421,185,0.048,0.704,0.000,1192012,1.30,11.41,0.007,0.040,0.007,7,14,28,64,431,29,0.18,0.0055
860000,2475,1.350,0.020,7.09,503860,491248,258,15,12141,16995,1652611.1,792.7,0.982,0.004,0.005,0.006,0.003,622,13.57,8.31,0.57,2.79,0.22,1.78,0.88,3.62,11.90,6.67,0.01,0.24,0.009,0.065,646,0.074,0.469,0.004,0.000,0.526,503344,502377,1,0.664,0.336,0.109,3895939,0.016,0.190,0.000,163.40,162857,542,0.047,0.533,0.000,948433,1.17,13.32,0.002,0.030,0.004,6,11,24,64,459,28,0.11,0.0056
870000,2518,1.348,0.032,7.00,516954,501779,267,6,14859,17588,1620240.1,741.2,0.983,0.003,0.005,0.006,0.004,597,12.52,8.01,0.86,3.62,0.20,1.94,0.50,2.55,10.97,6.56,0.01,0.18,0.006,0.054,604,0.075,0.494,0.009,0.002,0.495,516425,515436,2,0.517,0.222,0.073,2155771,0.020,0.268,0.001,163.40,166578,308,0.042,0.333,0.002,760282,1.29,14.66,0.002,0.034,0.002,6,11,20,64,440,30,0.10,0.0059
880000,2503,1.370,0.050,6.77,521464,505089,253,21,16116,10637,1634088.1,541.0,0.983,0.003,0.006,0.005,0.003,616,13.09,9.62,0.29,2.22,0.33,2.33,1.11,3.92,11.36,8.15,0.01,0.17,0.012,0.082,551,0.100,0.500,0.004,0.000,0.497,520865,519890,2,0.728,0.005,0.168,2377914,0.017,0.365,0.002,163.36,165008,168,0.051,0.476,0.000,949267,1.09,14.43,0.005,0.007,0.003,5,10,24,64,464,27,0.14,0.0057
890000,2345,1.409,0.022,6.74,495132,480942,278,10,14060,9133,1632976.6,512.0,0.980,0.005,0.007,0.005,0.003,613,14.58,10.55,0.44,2.83,0.41,3.11,0.85,3.89,12.88,8.81,0.01,0.19,0.015,0.099,630,0.085,0.479,0.001,0.000,0.520,494458,492907,2,0.505,0.278,0.088,2920041,0.020,0.187,0.000,163.35,163829,113,0.056,0.500,0.000,1635542,1.12,13.47,0.006,0.023,0.005,7,11,26,64,428,30,0.15,0.0054
900000,2252,1.425,0.037,6.36,493105,479671,314,47,13166,13235,1632313.4,594.7,0.983,0.003,0.005,0.005,0.003,788,15.87,9.49,0.53,2.90,0.89,4.86,0.73,3.04,13.71,7.44,0.03,0.30,0.027,0.121,601,0.102,0.454,0.004,0.000,0.541,492453,491657,1,0.267,0.733,0.130,2131149,0.019,0.326,0.002,163.31,143600,246,0.045,0.638,0.001,927064,1.17,12.71,0.005,0.024,0.011,7,13,27,64,431,25,0.20,0.0053
910000,2236,1.436,0.030,5.93,487663,474776,256,22,12625,13243,1632384.8,705.4,0.979,0.005,0.006,0.005,0.005,877,16.50,10.96,0.40,2.55,0.70,3.28,0.37,2.77,15.03,9.32,0.01,0.18,0.021,0.088,609,0.060,0.445,0.006,0.000,0.549,486853,486091,1,0.251,0.749,0.039,1295622,0.029,0.275,0.001,163.28,134378,210,0.053,0.364,0.000,1092191,1.11,12.16,0.004,0.034,0.004,8,13,31,64,437,27,0.22,0.0049
920000,2201,1.437,0.026,6.17,494330,481958,203,24,12180,23198,1641982.9,1480.7,0.983,0.005,0.005,0.004,0.003,881,16.57,9.96,0.78,3.89,0.51,3.25,0.57,3.12,14.72,8.80,0.01,0.24,0.021,0.112,578,0.089,0.437,0.007,0.000,0.557,493584,492904,1,0.761,0.239,0.068,1638712,0.031,0.254,0.001,163.33,134376,316,0.064,0.500,0.000,942638,1.22,10.58,0.008,0.027,0.005,8,15,27,64,430,24,0.18,0.0051
930000,2208,1.432,0.045,6.39,490662,478409,213,25,12008,22399,1644970.5,1663.6,0.982,0.004,0.004,0.006,0.005,782,16.46,8.59,0.72,3.51,0.46,2.94,0.22,1.92,15.06,7.37,0.01,0.17,0.016,0.094,555,0.065,0.433,0.005,0.002,0.560,489992,489192,2,0.779,0.000,0.034,1380157,0.023,0.372,0.003,163.35,146092,183,0.074,0.720,0.002,1090162,1.23,11.78,0.002,0.038,0.004,8,15,25,64,430,25,0.15,0.0049
940000,2360,1.377,0.022,6.12,496890,482694,284,14,13746,16855,1647324.2,875.6,0.981,0.004,0.005,0.006,0.005,854,15.21,8.69,0.49,2.40,0.74,4.48,0.32,1.91,13.66,7.35,0.02,0.24,0.021,0.109,538,0.076,0.430,0.004,0.001,0.564,496132,495587,1,1.000,0.000,0.044,1154282,0.035,0.219,0.001,163.41,136742,266,0.052,0.571,0.001,985478,1.19,13.94,0.005,0.026,0.005,8,13,25,64,439,25,0.09,0.0051
950000,2363,1.365,0.017,5.70,503210,489196,346,61,13604,19566,1637499.5,1423.0,0.980,0.004,0.005,0.005,0.006,856,14.92,8.42,0.49,3.03,0.54,3.18,0.42,2.61,13.47,7.36,0.01,0.21,0.021,0.103,562,0.102,0.445,0.007,0.004,0.544,502506,501848,1,0.599,0.401,0.043,1279674,0.030,0.162,0.000,163.43,138684,155,0.073,0.541,0.004,1322897,1.17,13.52,0.003,0.021,0.003,7,13,24,64,441,28,0.08,0.0051
960000,2502,1.342,0.010,6.08,501404,488890,206,20,12149,18845,1620267.4,997.9,0.976,0.006,0.007,0.005,0.006,925,12.86,9.13,0.40,2.28,0.72,3.76,0.21,1.74,11.54,7.52,0.00,0.14,0.025,0.110,476,0.222,0.470,0.006,0.001,0.523,500851,499981,2,0.514,0.000,0.035,946227,0.039,0.126,0.000,163.45,135949,282,0.053,0.600,0.001,1382578,1.15,14.43,0.006,0.041,0.001,6,9,24,64,456,26,0.05,0.0056
970000,2384,1.365,0.027,6.27,508487,496051,284,29,12241,16892,1618481.6,702.4,0.978,0.005,0.006,0.005,0.006,871,14.88,8.78,0.58,3.34,1.04,4.37,0.39,2.25,12.87,7.40,0.01,0.22,0.042,0.151,551,0.062,0.452,0.004,0.002,0.542,507986,507254,1,1.000,0.000,0.045,939897,0.035,0.284,0.001,163.41,141740,209,0.042,0.448,0.002,1265873,1.22,12.77,0.006,0.041,0.005,7,13,24,64,425,29,0.09,0.0053
980000,2394,1.369,0.023,6.17,516038,503665,192,38,12133,22114,1628291.0,974.3,0.978,0.005,0.006,0.005,0.006,846,14.01,8.19,0.28,2.25,0.69,3.41,0.27,1.71,12.77,7.34,0.01,0.25,0.033,0.134,573,0.105,0.450,0.006,0.000,0.543,515524,514885,1,1.000,0.000,0.038,1274456,0.026,0.221,0.001,163.36,147462,244,0.044,0.526,0.001,1238598,1.09,13.67,0.003,0.051,0.003,7,13,22,64,438,24,0.15,0.0053
990000,2409,1.339,0.023,6.59,513792,502089,261,19,11408,21650,1628383.5,1074.3,0.981,0.004,0.006,0.004,0.005,834,14.28,8.68,0.70,4.21,0.44,2.89,0.50,2.80,12.65,7.08,0.01,0.15,0.018,0.103,540,0.075,0.447,0.004,0.002,0.547,513318,512685,1,0.729,0.271,0.060,1072166,0.030,0.234,0.001,163.38,148137,151,0.050,0.789,0.002,1013498,1.23,13.45,0.006,0.033,0.004,7,13,21,64,452,29,0.13,0.0053
1000000,2250,1.411,0.028,6.15,517552,505421,344,16,11930,16677,1629719.2,736.3,0.982,0.004,0.005,0.004,0.005,729,15.30,9.27,1.01,4.58,0.63,3.31,0.58,3.06,13.08,7.70,0.07,0.50,0.023,0.108,525,0.083,0.461,0.004,0.000,0.535,517049,516233,1,0.979,0.021,0.065,1310750,0.024,0.294,0.002,163.39,156276,434,0.044,0.375,0.000,984667,1.31,12.64,0.009,0.027,0.023,8,13,24,64,437,26,0.12,0.0055
