step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut
540000,2119,1.497,0.005,5.55,393568,383931,4,1476,8058,5422214,1606211.1,376718.7,0.891,0.026,0.029,0.026,0.027,575,15.92,16.33,5.14,13.09,1.10,3.67,0.25,1.77,9.43,8.73,0.32,1.05,0.028,0.102,786,0.037,0.648,0.136,0.014,0.202,393557,392092,7,0.885,0.000,0.034,292966,0.043,0.124,0.000,161.74,88971,198,0.069,0.345,0.103,72914018,2.30,15.23,0.008,0.911,0.096,3,10,42,64,183,74,2.01,0.0080
550000,2121,1.487,0.003,4.93,400261,392046,8,1825,6380,5456198,1617098.1,363313.2,0.882,0.029,0.033,0.029,0.029,560,15.85,15.95,4.28,12.30,1.05,3.80,0.13,1.78,10.38,9.14,0.27,0.98,0.026,0.100,708,0.177,0.597,0.101,0.016,0.286,400241,399011,6,0.914,0.000,0.011,284980,0.053,0.063,0.000,162.21,93129,230,0.067,0.182,0.077,73953831,2.04,15.22,0.015,0.733,0.074,3,11,45,64,174,73,1.55,0.0073
560000,2023,1.504,0.002,5.15,410646,402552,11,1371,6810,4987022,1630096.9,341173.0,0.884,0.028,0.031,0.028,0.029,559,17.03,15.77,3.97,11.88,1.02,3.39,0.09,1.12,11.95,10.29,0.26,0.94,0.027,0.100,609,0.239,0.556,0.093,0.015,0.336,410628,409588,5,0.909,0.005,0.012,346960,0.042,0.054,0.000,162.30,89793,239,0.068,0.249,0.078,79219386,1.95,14.38,0.017,0.666,0.075,5,12,45,64,180,75,1.45,0.0067
570000,2318,1.400,0.004,4.76,411326,402125,4,1606,7296,4602057,1619618.4,319104.5,0.897,0.026,0.029,0.024,0.024,586,14.53,14.41,3.72,10.91,0.65,2.68,0.13,1.78,10.03,8.62,0.20,0.83,0.017,0.079,642,0.216,0.575,0.094,0.010,0.322,411309,410354,5,0.925,0.004,0.014,292418,0.048,0.078,0.000,162.14,88609,201,0.069,0.207,0.067,68982718,1.90,15.58,0.010,0.667,0.060,3,12,34,64,191,107,1.61,0.0070
580000,2128,1.433,0.003,5.20,412623,403380,0,2346,7087,4536787,1613720.0,320483.7,0.896,0.029,0.033,0.021,0.022,565,15.72,16.05,4.00,11.35,0.92,3.35,0.10,1.20,10.70,10.41,0.28,0.97,0.020,0.074,755,0.115,0.583,0.111,0.017,0.288,412613,411716,6,0.888,0.027,0.013,297587,0.049,0.065,0.000,162.24,88931,240,0.071,0.203,0.091,74167712,1.95,15.30,0.011,0.780,0.082,3,10,46,64,196,87,1.51,0.0071
590000,1946,1.549,0.006,5.65,397617,389361,17,1256,7165,5624333,1616907.1,371995.6,0.866,0.036,0.040,0.029,0.029,559,18.10,17.71,5.87,13.67,1.15,3.74,0.08,0.93,10.99,11.37,0.34,1.07,0.026,0.094,804,0.145,0.586,0.186,0.017,0.211,397599,396476,8,0.857,0.000,0.014,220222,0.047,0.114,0.000,162.66,96141,250,0.066,0.230,0.122,83865358,2.52,14.18,0.022,0.739,0.105,3,12,53,64,193,69,1.09,0.0076
600000,1998,1.549,0.005,5.52,388660,381697,24,714,6173,6073486,1625969.4,372919.2,0.850,0.040,0.044,0.032,0.034,556,17.42,18.10,5.21,12.88,1.14,3.83,0.11,1.30,10.97,11.90,0.34,1.08,0.025,0.089,728,0.093,0.628,0.134,0.014,0.224,388646,387110,8,0.890,0.016,0.016,361540,0.042,0.096,0.000,162.71,97516,210,0.061,0.242,0.093,83584459,2.28,14.89,0.030,0.807,0.097,2,11,53,64,178,106,1.04,0.0074
610000,1976,1.547,0.004,5.74,395396,387541,20,1340,6517,5224654,1612278.8,350822.9,0.856,0.037,0.042,0.032,0.033,507,16.79,16.24,4.77,11.95,1.29,3.91,0.21,1.71,10.53,9.59,0.37,1.11,0.031,0.095,842,0.053,0.623,0.155,0.010,0.212,395378,394039,5,0.839,0.004,0.052,809664,0.041,0.081,0.000,162.56,95370,189,0.067,0.331,0.115,105821485,2.07,14.62,0.011,0.872,0.113,2,12,45,64,197,70,1.19,0.0078
620000,1991,1.565,0.005,6.08,369377,363705,19,1335,4303,5698929,1614828.2,369972.7,0.817,0.047,0.052,0.042,0.042,516,17.85,16.35,5.23,11.84,1.29,3.95,0.23,1.69,11.10,10.26,0.37,1.09,0.032,0.102,919,0.161,0.523,0.208,0.014,0.255,369361,368497,5,0.818,0.000,0.054,976942,0.038,0.112,0.000,162.21,87227,223,0.065,0.203,0.101,127663674,2.18,13.71,0.013,0.759,0.116,4,12,48,64,170,93,1.54,0.0073
630000,2102,1.494,0.003,5.87,364230,358571,21,1043,4484,5866038,1613262.0,376581.9,0.797,0.052,0.056,0.047,0.048,490,16.23,15.83,4.80,11.29,1.11,3.58,0.22,2.18,10.11,9.36,0.37,1.07,0.027,0.087,850,0.059,0.569,0.168,0.019,0.245,364212,363291,4,0.822,0.009,0.039,1155470,0.039,0.073,0.000,162.35,96033,213,0.064,0.290,0.111,140138313,2.08,14.68,0.014,0.866,0.118,4,10,45,64,178,73,1.40,0.0076
640000,2075,1.503,0.003,5.81,369053,361666,12,1575,5827,5459716,1611982.6,368907.6,0.803,0.049,0.053,0.047,0.048,464,16.17,15.57,4.71,11.61,1.07,3.44,0.48,3.04,9.92,9.31,0.35,1.05,0.024,0.077,879,0.072,0.617,0.165,0.017,0.201,369035,368046,3,0.830,0.000,0.064,984709,0.043,0.074,0.000,162.12,93057,201,0.068,0.256,0.113,159895596,2.08,14.65,0.008,0.852,0.117,3,10,42,64,183,77,1.64,0.0078
650000,2169,1.467,0.004,6.22,385998,377668,14,1658,6564,5305425,1618765.1,358333.2,0.832,0.040,0.045,0.041,0.042,456,15.67,15.04,4.24,10.73,1.03,3.76,0.14,1.44,10.26,8.95,0.31,1.02,0.025,0.091,877,0.181,0.561,0.165,0.012,0.263,385982,385064,5,0.843,0.014,0.030,1011759,0.043,0.082,0.000,162.13,100734,224,0.068,0.245,0.096,125149932,1.94,14.78,0.009,0.737,0.098,4,12,41,64,184,84,1.63,0.0073
660000,1946,1.581,0.005,5.99,377981,371755,8,795,5646,5592759,1616022.6,349838.9,0.817,0.043,0.048,0.046,0.047,480,17.79,17.39,5.95,12.36,1.27,3.61,0.20,1.29,10.37,11.36,0.42,1.16,0.030,0.084,920,0.031,0.604,0.216,0.012,0.168,377963,377263,4,0.816,0.016,0.063,869298,0.044,0.095,0.000,161.96,94358,191,0.063,0.279,0.133,124966194,2.38,14.20,0.017,0.879,0.131,3,10,50,64,179,89,1.79,0.0080
670000,2052,1.490,0.005,5.83,356919,351010,8,1652,4143,6186146,1611567.5,395805.8,0.803,0.048,0.052,0.048,0.049,495,17.30,15.96,4.97,11.88,1.24,3.58,0.12,0.80,10.97,9.87,0.37,1.09,0.033,0.099,812,0.221,0.549,0.176,0.011,0.264,356901,355993,4,0.831,0.018,0.046,1049236,0.041,0.104,0.000,161.75,89349,186,0.064,0.177,0.115,135045555,2.12,14.02,0.010,0.707,0.115,4,12,46,64,175,81,2.00,0.0072
680000,1922,1.591,0.005,6.10,363629,357248,13,1750,4748,5884135,1602373.2,381098.8,0.815,0.047,0.051,0.043,0.044,489,18.31,16.64,5.56,11.90,1.25,3.69,0.16,1.40,11.33,11.22,0.41,1.16,0.029,0.091,777,0.169,0.546,0.217,0.012,0.225,363614,362678,4,0.802,0.011,0.052,1062316,0.040,0.100,0.000,161.63,90505,184,0.065,0.198,0.122,124364280,2.29,13.46,0.013,0.763,0.125,4,12,49,64,183,66,2.12,0.0074
690000,1910,1.589,0.004,5.75,346931,340668,9,1789,4477,5410080,1601911.2,366943.3,0.831,0.041,0.045,0.040,0.042,524,19.77,17.72,5.83,12.03,1.10,3.24,0.18,1.37,12.67,12.99,0.38,1.09,0.025,0.077,847,0.181,0.501,0.212,0.015,0.272,346918,346008,4,0.842,0.055,0.055,1018500,0.040,0.085,0.000,161.60,79586,209,0.068,0.189,0.116,119100810,2.37,12.94,0.027,0.707,0.121,4,12,53,64,164,72,2.15,0.0066
700000,1882,1.646,0.005,6.25,357118,349272,24,2146,5704,5430616,1607242.9,360114.8,0.820,0.045,0.049,0.042,0.044,520,18.63,17.63,6.76,12.72,1.15,3.61,0.22,1.64,10.49,11.07,0.39,1.10,0.027,0.083,925,0.048,0.541,0.267,0.015,0.176,357098,356295,5,0.799,0.040,0.071,1285873,0.039,0.106,0.000,161.92,87953,184,0.066,0.201,0.118,116349871,2.62,13.51,0.017,0.884,0.128,3,11,50,64,179,76,1.83,0.0081
710000,1771,1.701,0.003,6.52,364576,358224,46,820,5597,5465659,1622627.8,353645.6,0.812,0.044,0.047,0.048,0.049,520,20.43,17.04,6.40,12.94,1.44,3.98,0.15,1.09,12.45,10.51,0.48,1.26,0.031,0.088,940,0.161,0.504,0.207,0.019,0.270,364559,363636,4,0.811,0.049,0.055,1113826,0.041,0.074,0.000,162.56,87697,253,0.065,0.280,0.117,113432643,2.33,12.20,0.014,0.744,0.142,5,12,53,64,173,62,1.19,0.0074
720000,2161,1.470,0.003,5.75,371993,364965,33,720,5885,5611703,1620825.1,364148.5,0.824,0.039,0.041,0.048,0.048,516,15.11,14.92,3.88,10.39,0.88,3.05,0.08,1.29,10.27,9.62,0.29,0.98,0.024,0.089,784,0.142,0.600,0.142,0.009,0.249,371975,371244,3,0.866,0.062,0.019,1060127,0.037,0.064,0.000,162.62,91930,246,0.065,0.224,0.088,116914588,1.85,15.39,0.009,0.781,0.091,2,10,42,64,171,112,1.13,0.0073
730000,1915,1.638,0.004,6.32,343992,337983,14,1321,4920,5458615,1588144.6,370937.8,0.831,0.042,0.044,0.041,0.042,499,18.79,17.65,6.08,12.30,1.28,3.72,0.11,1.04,11.31,12.74,0.41,1.10,0.034,0.104,914,0.048,0.551,0.246,0.017,0.186,343975,342978,4,0.798,0.051,0.045,747793,0.041,0.096,0.000,160.59,84015,234,0.068,0.208,0.133,125852878,2.44,13.37,0.015,0.904,0.136,3,10,50,64,170,73,3.16,0.0073
740000,2011,1.534,0.005,5.36,370296,363231,22,1510,5437,5504954,1612091.2,369748.8,0.840,0.040,0.042,0.038,0.040,512,17.79,16.41,5.36,12.15,1.16,3.52,0.20,2.27,11.08,10.17,0.39,1.13,0.026,0.078,861,0.056,0.591,0.165,0.018,0.226,370286,368805,5,0.859,0.008,0.022,677150,0.043,0.126,0.000,162.09,85623,242,0.067,0.223,0.112,115736917,2.21,13.99,0.010,0.855,0.116,3,12,47,64,186,70,1.66,0.0072
750000,1997,1.583,0.004,5.83,375843,368419,33,1595,5810,5304865,1609187.5,361830.6,0.841,0.039,0.041,0.039,0.041,515,17.69,17.09,5.93,12.81,1.13,3.56,0.20,2.24,10.43,10.61,0.40,1.13,0.026,0.087,857,0.046,0.610,0.178,0.020,0.193,375818,374670,4,0.832,0.000,0.029,646839,0.042,0.075,0.000,162.17,83848,212,0.068,0.261,0.124,106116731,2.34,14.37,0.012,0.902,0.122,2,11,48,64,168,73,1.58,0.0077
760000,2008,1.509,0.003,5.74,371871,363597,11,1873,6379,5353669,1609979.5,373955.3,0.840,0.041,0.043,0.037,0.039,530,17.62,15.93,5.95,12.25,1.37,3.79,0.09,1.41,10.20,9.79,0.41,1.13,0.039,0.108,872,0.144,0.577,0.180,0.016,0.227,371852,370740,4,0.853,0.000,0.025,555368,0.045,0.078,0.000,162.20,87964,196,0.070,0.279,0.118,115901682,2.42,13.74,0.009,0.774,0.139,4,12,45,64,172,72,1.55,0.0079
770000,2110,1.506,0.004,5.04,380709,371892,13,1516,7186,4878874,1607379.4,340167.9,0.847,0.038,0.039,0.037,0.039,551,15.73,15.31,4.56,11.30,0.99,3.25,0.13,1.67,10.05,8.80,0.31,1.02,0.027,0.092,764,0.118,0.604,0.124,0.015,0.258,380693,379498,5,0.891,0.025,0.024,536038,0.043,0.086,0.000,161.61,87430,221,0.070,0.220,0.093,122589855,2.01,14.99,0.007,0.787,0.096,3,11,44,64,167,86,2.14,0.0076
780000,2198,1.449,0.006,5.58,374527,366155,17,1919,6348,5400291,1586902.8,377292.2,0.857,0.035,0.035,0.035,0.038,589,15.22,14.73,3.72,10.35,0.97,3.35,0.10,1.22,10.44,9.77,0.32,1.04,0.022,0.077,826,0.100,0.601,0.121,0.009,0.269,374507,373254,5,0.879,0.023,0.020,594389,0.040,0.102,0.000,160.81,92876,207,0.070,0.215,0.093,105726418,1.82,15.20,0.006,0.805,0.096,3,11,40,64,169,80,2.94,0.0069
790000,1985,1.568,0.008,6.09,380951,373342,15,1199,6608,5228660,1601153.8,369482.3,0.861,0.036,0.035,0.033,0.035,594,17.30,16.10,5.32,12.22,1.36,3.80,0.10,1.21,10.53,9.12,0.42,1.18,0.037,0.111,847,0.046,0.598,0.154,0.018,0.231,380933,379818,6,0.839,0.000,0.030,577434,0.040,0.133,0.000,161.25,91465,203,0.071,0.244,0.121,110144812,2.18,14.07,0.007,0.858,0.126,4,11,45,64,162,71,2.50,0.0077
800000,1967,1.525,0.009,5.44,382521,373122,23,1877,7517,5100252,1604624.4,359460.2,0.856,0.037,0.036,0.035,0.037,594,16.54,16.48,4.79,12.18,0.92,3.30,0.08,0.79,10.75,11.01,0.31,1.02,0.021,0.078,757,0.079,0.611,0.138,0.011,0.240,382504,381552,5,0.873,0.010,0.031,597489,0.038,0.130,0.000,161.56,91183,270,0.070,0.208,0.101,112678454,2.16,14.75,0.015,0.847,0.094,3,10,47,64,168,79,2.19,0.0076
810000,2124,1.487,0.008,5.87,390670,380951,20,1432,8110,4809977,1617070.9,345213.5,0.874,0.032,0.032,0.030,0.032,611,15.59,15.56,4.71,11.44,1.00,3.44,0.09,0.64,9.79,8.90,0.32,1.04,0.023,0.086,802,0.113,0.603,0.159,0.008,0.230,390646,389613,4,0.851,0.021,0.040,575703,0.043,0.161,0.000,161.63,93774,235,0.072,0.238,0.101,99062137,2.04,15.10,0.008,0.793,0.100,3,10,42,64,172,80,2.12,0.0078
820000,2018,1.542,0.005,6.18,375193,365614,7,1804,7874,4799945,1615283.1,345154.6,0.853,0.039,0.039,0.034,0.036,596,17.67,17.25,5.86,12.57,1.22,3.72,0.07,0.90,10.52,10.81,0.39,1.15,0.026,0.081,852,0.110,0.588,0.190,0.011,0.211,375167,374281,6,0.845,0.000,0.028,456169,0.042,0.106,0.000,161.17,90846,198,0.072,0.250,0.119,112961409,2.40,14.37,0.011,0.792,0.114,3,12,50,64,178,74,2.58,0.0076
830000,2216,1.430,0.004,5.26,393350,383090,26,1369,8667,4952935,1613097.1,340612.3,0.865,0.035,0.035,0.031,0.033,626,14.53,13.90,3.57,10.27,0.81,2.87,0.13,1.68,10.03,8.37,0.29,0.97,0.020,0.069,696,0.153,0.606,0.116,0.009,0.269,393323,392620,4,0.884,0.011,0.027,601236,0.039,0.083,0.000,162.05,92322,200,0.069,0.268,0.083,102009974,1.81,15.49,0.008,0.769,0.089,4,11,35,64,186,88,1.70,0.0073
840000,2055,1.504,0.004,5.84,384946,375528,25,1208,8346,5070999,1604779.4,353924.2,0.855,0.037,0.038,0.034,0.036,627,16.81,15.26,5.25,11.89,1.02,3.39,0.11,1.32,10.43,8.61,0.34,1.05,0.022,0.068,897,0.112,0.568,0.172,0.013,0.247,384919,384218,4,0.842,0.000,0.032,687761,0.040,0.092,0.000,161.96,90008,215,0.070,0.265,0.092,106568304,2.27,14.15,0.007,0.809,0.111,4,12,44,64,187,88,1.79,0.0075
850000,1816,1.665,0.005,6.97,362361,354057,15,1211,7317,5559650,1602240.0,371658.2,0.828,0.043,0.044,0.041,0.043,591,18.77,17.73,6.83,13.37,1.74,4.21,0.07,0.71,10.13,10.69,0.59,1.33,0.039,0.095,875,0.047,0.604,0.245,0.010,0.140,362335,361569,4,0.759,0.000,0.022,546350,0.039,0.102,0.000,161.27,93356,247,0.067,0.296,0.176,126989430,2.56,13.70,0.008,0.938,0.183,3,10,51,64,175,73,2.48,0.0087
860000,1788,1.703,0.005,7.05,304960,299500,22,1807,3659,7624230,1585160.1,478819.0,0.744,0.066,0.067,0.060,0.063,611,19.74,18.08,7.03,13.16,1.71,4.17,0.16,1.27,10.84,11.43,0.58,1.31,0.037,0.084,871,0.022,0.567,0.287,0.013,0.133,304930,303951,3,0.710,0.026,0.048,580810,0.042,0.091,0.000,160.08,79960,230,0.063,0.160,0.174,156837927,2.55,13.07,0.022,0.944,0.190,4,12,52,64,166,77,3.67,0.0082
870000,1710,1.712,0.006,6.99,307088,301860,11,1771,3524,7681886,1585360.6,473757.4,0.738,0.067,0.069,0.061,0.065,619,21.37,18.93,7.94,14.29,1.88,4.38,0.12,0.90,11.43,12.08,0.65,1.41,0.038,0.087,867,0.048,0.585,0.275,0.011,0.129,307060,305845,3,0.726,0.027,0.037,686902,0.036,0.106,0.000,160.21,80213,247,0.062,0.138,0.163,155242549,2.74,12.67,0.022,0.944,0.195,2,13,54,64,161,83,3.54,0.0081
880000,1903,1.628,0.007,6.49,318100,312340,32,922,4613,6685748,1593586.6,437175.9,0.772,0.057,0.060,0.054,0.056,655,17.59,18.01,6.45,13.31,1.38,4.32,0.05,0.47,9.72,10.65,0.42,1.17,0.029,0.085,823,0.033,0.673,0.188,0.010,0.129,318080,316642,4,0.800,0.008,0.019,513324,0.043,0.120,0.000,160.95,81103,242,0.065,0.165,0.124,139479408,2.51,14.63,0.017,0.933,0.129,2,9,51,64,171,79,2.80,0.0086
890000,1694,1.720,0.006,7.59,302900,297661,27,1604,3817,6731409,1587808.2,443250.5,0.750,0.066,0.067,0.057,0.060,624,21.39,18.91,8.12,14.21,1.69,4.02,0.12,1.09,11.45,12.74,0.61,1.37,0.035,0.080,906,0.074,0.548,0.296,0.014,0.143,302884,301690,4,0.704,0.004,0.032,410782,0.043,0.135,0.000,159.66,86365,306,0.066,0.125,0.175,159918645,2.84,12.46,0.026,0.942,0.179,4,13,53,64,176,66,4.10,0.0082
900000,1678,1.800,0.008,7.13,291115,287994,8,914,2215,7427350,1607295.0,460510.5,0.735,0.068,0.069,0.061,0.066,650,23.90,19.40,9.01,14.32,2.02,4.59,0.17,1.84,12.70,13.36,0.57,1.33,0.046,0.102,868,0.030,0.501,0.312,0.015,0.172,291084,290041,3,0.729,0.010,0.026,525453,0.033,0.146,0.000,160.29,85551,222,0.062,0.200,0.164,156516134,3.15,10.97,0.027,0.939,0.171,4,16,56,64,166,68,3.46,0.0075
910000,1815,1.689,0.008,7.77,289574,286537,25,849,2026,7593750,1594286.8,456895.7,0.704,0.076,0.077,0.070,0.074,625,19.51,18.27,7.81,13.91,1.83,4.25,0.19,1.89,9.68,10.72,0.60,1.36,0.045,0.099,1034,0.026,0.576,0.294,0.011,0.119,289552,288255,5,0.715,0.084,0.040,681039,0.032,0.132,0.000,160.98,91445,278,0.060,0.197,0.163,165335796,2.81,13.25,0.018,0.953,0.182,3,12,52,64,158,84,2.77,0.0091
920000,1797,1.670,0.007,6.90,321916,315643,30,1777,4484,6461073,1590817.0,415635.8,0.753,0.064,0.063,0.059,0.061,598,20.65,17.38,7.10,12.92,1.52,3.84,0.15,1.42,11.87,11.22,0.52,1.28,0.035,0.085,960,0.103,0.524,0.261,0.009,0.206,321902,320636,5,0.772,0.000,0.027,575482,0.032,0.123,0.000,160.31,100807,214,0.064,0.176,0.126,156309648,2.55,12.37,0.017,0.826,0.154,4,12,51,64,164,77,3.45,0.0075
930000,1842,1.646,0.006,6.59,331724,326327,49,929,4374,6356892,1607939.2,397548.6,0.772,0.056,0.057,0.057,0.058,645,19.70,17.39,6.34,12.39,1.52,4.03,0.18,1.39,11.67,11.04,0.49,1.27,0.034,0.087,936,0.077,0.539,0.226,0.011,0.224,331692,330758,4,0.793,0.004,0.034,585568,0.034,0.106,0.000,161.42,96689,276,0.063,0.203,0.118,125714215,2.29,12.92,0.014,0.850,0.142,4,12,50,64,167,69,2.33,0.0075
940000,1812,1.606,0.006,7.38,333865,328534,33,1259,4069,6578057,1606324.4,413279.0,0.777,0.055,0.056,0.056,0.057,639,20.45,18.41,7.68,13.85,1.79,4.53,0.13,1.39,10.86,11.10,0.58,1.34,0.040,0.100,935,0.022,0.543,0.277,0.020,0.160,333843,332602,4,0.744,0.003,0.020,476680,0.034,0.114,0.000,161.46,95707,215,0.063,0.225,0.157,134433044,2.71,12.85,0.019,0.921,0.173,3,12,53,64,159,78,2.29,0.0082
950000,1964,1.606,0.006,6.45,322986,317131,28,1700,3975,6735039,1594859.6,425815.3,0.761,0.056,0.056,0.062,0.064,644,17.79,17.12,6.21,12.09,1.35,3.80,0.10,1.05,10.12,10.80,0.47,1.22,0.030,0.079,900,0.075,0.585,0.239,0.011,0.165,322969,321730,5,0.782,0.012,0.021,525760,0.035,0.089,0.000,161.20,96093,190,0.063,0.225,0.129,143122841,2.38,14.08,0.017,0.875,0.145,3,11,48,64,159,82,2.55,0.0080
960000,2092,1.535,0.008,6.54,333979,327436,49,1214,5152,5915528,1608595.8,392023.9,0.799,0.047,0.047,0.053,0.054,707,16.86,16.71,5.60,11.54,1.42,4.38,0.12,1.21,9.71,10.22,0.40,1.16,0.038,0.118,898,0.073,0.560,0.215,0.013,0.212,333948,333039,5,0.827,0.044,0.020,476574,0.038,0.142,0.000,161.35,94421,249,0.066,0.191,0.115,128171434,2.27,14.52,0.016,0.829,0.120,3,10,48,64,169,85,2.40,0.0079
970000,2097,1.570,0.005,5.95,354592,347561,20,1589,5417,5559105,1608343.1,376495.4,0.827,0.043,0.042,0.044,0.044,682,16.88,16.34,5.81,11.51,0.98,3.26,0.11,1.55,9.98,10.64,0.34,1.04,0.023,0.076,926,0.082,0.584,0.203,0.012,0.201,354582,353552,4,0.852,0.052,0.019,551155,0.027,0.089,0.000,161.83,99063,204,0.068,0.216,0.114,124320437,2.42,14.45,0.011,0.851,0.109,3,10,46,64,161,87,1.92,0.0077
980000,1846,1.648,0.006,6.67,335736,329590,21,830,5546,5708027,1615461.2,381536.9,0.810,0.049,0.049,0.046,0.047,705,19.93,17.40,6.85,12.84,1.39,3.81,0.10,1.07,11.60,10.49,0.50,1.28,0.031,0.088,947,0.073,0.535,0.241,0.022,0.203,335717,334673,5,0.784,0.004,0.024,515095,0.034,0.105,0.000,161.73,97936,240,0.067,0.305,0.133,120177497,2.46,12.78,0.014,0.865,0.145,3,13,51,64,173,77,2.02,0.0075
990000,2237,1.465,0.004,6.23,335635,328650,40,1412,5142,5586143,1600263.5,378603.0,0.813,0.049,0.049,0.044,0.045,725,14.68,14.92,4.75,11.19,0.97,3.14,0.04,0.63,8.92,7.92,0.33,1.05,0.022,0.073,978,0.051,0.596,0.168,0.021,0.215,335608,334681,5,0.840,0.000,0.011,318295,0.046,0.095,0.000,161.57,97365,234,0.068,0.247,0.106,117031286,2.03,15.44,0.005,0.893,0.103,3,9,41,64,179,86,2.18,0.0080
1000000,2027,1.590,0.004,6.34,327554,321543,26,1364,4831,6324314,1597605.0,427505.7,0.786,0.057,0.057,0.049,0.050,669,17.68,16.08,6.22,11.78,1.31,3.70,0.10,1.37,10.06,9.49,0.46,1.22,0.029,0.077,958,0.059,0.521,0.254,0.022,0.202,327540,326568,4,0.803,0.037,0.018,368898,0.040,0.079,0.000,160.80,96701,258,0.068,0.181,0.135,143179605,2.49,13.78,0.009,0.905,0.137,4,11,47,64,173,68,2.96,0.0078
