step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut
540000,2661,1.392,0.008,11.96,444474,421571,1115,6,21760,1997,1597051.1,139.9,0.859,0.032,0.026,0.046,0.037,397,11.34,7.04,0.04,0.43,0.30,1.90,0.64,3.03,10.36,6.17,0.00,0.07,0.019,0.103,822,0.053,0.593,0.002,0.001,0.405,439249,421443,11,0.331,0.246,0.115,3178207,0.032,0.049,0.000,163.27,196014,19,0.070,0.833,0.001,1129423,1.02,17.20,0.001,0.042,0.001,5,9,19,64,1062,10,0.00,0.0058
550000,2579,1.453,0.009,11.35,448203,426583,1145,12,20545,2167,1596655.0,142.8,0.873,0.028,0.022,0.045,0.032,394,12.05,8.33,0.07,0.65,0.23,1.49,0.89,3.72,10.86,7.16,0.00,0.09,0.017,0.103,824,0.031,0.642,0.003,0.000,0.355,442144,424725,8,0.430,0.010,0.133,3351217,0.028,0.055,0.000,163.27,195769,182,0.066,0.500,0.000,1028595,1.03,16.55,0.002,0.012,0.002,5,9,22,64,1131,10,0.00,0.0057
560000,2752,1.395,0.009,11.24,441929,418943,1148,11,21654,2107,1588782.9,199.3,0.871,0.027,0.020,0.048,0.035,442,10.53,7.42,0.02,0.34,0.09,0.72,0.84,3.35,9.58,6.76,0.00,0.00,0.010,0.084,787,0.046,0.621,0.000,0.000,0.379,436093,420268,6,0.382,0.188,0.186,3499191,0.031,0.050,0.000,163.27,182146,73,0.095,0.636,0.000,961006,1.01,17.52,0.000,0.003,0.000,4,8,19,57,1170,13,0.00,0.0060
570000,2860,1.380,0.008,11.20,442163,419096,1250,5,21704,860,1595160.8,110.5,0.879,0.024,0.020,0.044,0.033,442,9.78,7.21,0.04,0.54,0.14,1.22,0.88,3.28,8.72,6.34,0.00,0.08,0.008,0.064,902,0.020,0.647,0.001,0.000,0.352,436070,421172,8,0.277,0.070,0.168,4534759,0.025,0.043,0.000,163.27,185218,195,0.128,0.600,0.000,906516,1.02,18.15,0.000,0.013,0.001,4,8,18,64,1165,11,0.00,0.0064
580000,2775,1.384,0.009,11.17,455447,431433,1827,6,22266,747,1598129.4,107.3,0.898,0.019,0.016,0.038,0.029,433,10.13,6.83,0.03,0.41,0.11,1.18,0.44,2.38,9.56,6.35,0.00,0.11,0.006,0.056,748,0.055,0.619,0.000,0.000,0.380,450042,437090,9,0.201,0.211,0.088,4027419,0.026,0.051,0.000,163.27,192137,103,0.144,0.667,0.000,764695,1.01,18.07,0.000,0.009,0.001,4,9,18,64,1130,11,0.00,0.0060
590000,2892,1.340,0.009,11.68,472848,447027,1707,1,23996,315,1603693.6,19.0,0.903,0.020,0.014,0.036,0.027,409,9.37,6.85,0.05,0.62,0.12,1.27,0.58,3.10,8.62,5.94,0.00,0.09,0.005,0.054,678,0.052,0.620,0.000,0.000,0.380,467769,455321,8,0.278,0.154,0.090,2664023,0.037,0.053,0.000,163.27,202006,6,0.060,1.000,0.000,705243,1.02,18.65,0.001,0.004,0.001,4,8,16,64,1097,12,0.00,0.0064
600000,2739,1.408,0.008,11.46,456071,431197,1441,3,23583,657,1613455.5,83.0,0.880,0.022,0.017,0.047,0.034,404,10.84,7.75,0.03,0.31,0.13,1.14,1.11,3.54,9.58,6.63,0.00,0.05,0.005,0.043,833,0.028,0.640,0.000,0.000,0.360,451017,434538,5,0.342,0.084,0.244,4106077,0.036,0.050,0.000,163.27,198113,18,0.126,1.000,0.000,982688,1.01,17.72,0.000,0.005,0.002,5,9,19,62,1135,11,0.00,0.0061
610000,2780,1.378,0.008,11.37,457434,432861,1494,5,23033,562,1614042.9,70.4,0.890,0.022,0.017,0.040,0.030,403,10.37,7.63,0.03,0.45,0.12,1.12,1.01,3.97,9.21,6.40,0.00,0.12,0.007,0.062,822,0.065,0.611,0.000,0.000,0.388,452355,435522,7,0.325,0.028,0.161,4971940,0.026,0.047,0.000,163.27,199483,318,0.125,0.400,0.000,1024908,1.01,17.88,0.001,0.006,0.001,4,9,19,64,1028,12,0.00,0.0063
620000,2771,1.357,0.006,11.40,476963,451438,1808,2,23724,772,1601879.5,83.8,0.910,0.019,0.015,0.032,0.024,396,10.26,8.19,0.03,0.38,0.15,1.25,0.70,3.19,9.38,7.25,0.00,0.04,0.009,0.070,819,0.048,0.599,0.000,0.000,0.401,473154,460110,11,0.272,0.170,0.133,4957132,0.022,0.040,0.000,163.27,207423,548,0.109,0.000,0.000,769208,1.01,18.23,0.000,0.009,0.001,4,8,19,64,945,17,0.00,0.0062
630000,2954,1.317,0.010,11.77,481516,453837,1896,17,25583,1044,1605153.9,134.7,0.902,0.019,0.014,0.037,0.027,379,8.90,6.62,0.01,0.25,0.16,1.52,0.54,2.83,8.19,5.61,0.00,0.07,0.009,0.075,733,0.029,0.628,0.000,0.000,0.372,477759,463991,15,0.431,0.026,0.104,3686421,0.026,0.067,0.000,163.27,212012,217,0.129,0.588,0.000,973428,1.00,19.03,0.001,0.016,0.001,4,7,15,64,1015,14,0.00,0.0066
640000,2870,1.362,0.009,11.43,450820,427064,1423,39,22378,2247,1605822.5,393.0,0.872,0.024,0.019,0.048,0.037,418,9.55,6.55,0.01,0.28,0.15,1.27,0.64,2.32,8.75,5.66,0.00,0.04,0.008,0.056,746,0.057,0.647,0.000,0.000,0.353,446592,427299,12,0.362,0.086,0.198,5160896,0.030,0.046,0.000,163.27,196670,610,0.175,0.410,0.000,1292135,1.00,18.56,0.000,0.007,0.000,4,7,17,64,1151,11,0.00,0.0064
650000,2788,1.388,0.009,11.62,440591,419517,1485,16,19655,1660,1598963.6,238.3,0.868,0.026,0.020,0.049,0.037,419,10.18,6.75,0.06,0.57,0.27,1.77,0.99,3.37,8.86,5.49,0.00,0.08,0.015,0.090,900,0.031,0.635,0.001,0.000,0.365,435510,418313,10,0.253,0.048,0.218,6222302,0.023,0.048,0.000,163.27,191682,471,0.144,0.438,0.000,1116425,1.03,17.41,0.000,0.006,0.001,4,8,18,64,1130,11,0.00,0.0065
660000,2798,1.389,0.010,11.72,446837,426673,1475,0,18679,865,1591554.8,128.1,0.878,0.022,0.020,0.045,0.034,396,10.05,6.06,0.01,0.18,0.12,1.16,1.18,3.17,8.76,5.04,0.00,0.02,0.007,0.059,793,0.054,0.637,0.000,0.000,0.363,441429,423369,8,0.374,0.065,0.296,7909314,0.021,0.063,0.000,163.27,198601,0,0.148,0.000,0.000,1041117,1.00,18.09,0.000,0.000,0.000,5,9,17,64,1134,10,0.00,0.0065
670000,2838,1.360,0.010,11.82,453689,432620,1480,3,19546,709,1610407.2,102.8,0.878,0.022,0.017,0.046,0.037,395,9.89,6.49,0.02,0.44,0.15,1.09,1.17,3.55,8.55,5.25,0.00,0.02,0.008,0.051,798,0.039,0.643,0.000,0.000,0.357,449240,430331,11,0.423,0.009,0.302,7673240,0.024,0.062,0.000,163.27,200036,1087,0.145,0.333,0.000,1168570,1.01,18.11,0.000,0.000,0.000,4,8,17,64,1165,12,0.00,0.0066
680000,2886,1.343,0.008,11.29,447767,427530,1491,3,18695,697,1601717.2,86.0,0.880,0.021,0.017,0.045,0.037,435,9.77,6.36,0.04,0.58,0.08,0.84,0.86,3.11,8.79,5.43,0.00,0.05,0.005,0.047,800,0.049,0.620,0.000,0.000,0.380,443826,426880,9,0.353,0.095,0.217,7329463,0.021,0.052,0.000,163.27,189195,63,0.123,0.667,0.000,1108097,1.01,17.86,0.000,0.001,0.001,4,9,17,63,1114,13,0.00,0.0063
690000,2908,1.338,0.011,11.26,473410,452842,1501,2,19043,825,1608845.0,107.5,0.894,0.017,0.014,0.043,0.033,406,9.49,6.01,0.04,0.68,0.26,1.51,0.60,2.21,8.59,5.31,0.00,0.05,0.018,0.092,847,0.060,0.646,0.000,0.000,0.354,468851,455433,6,0.460,0.076,0.142,4409506,0.029,0.063,0.000,163.27,205666,14,0.130,1.000,0.000,1017850,1.01,18.03,0.000,0.017,0.002,4,8,16,64,1139,11,0.00,0.0064
700000,2965,1.348,0.011,10.27,466901,449325,1535,2,15982,1120,1609109.5,112.5,0.898,0.017,0.014,0.041,0.031,434,9.06,6.27,0.04,0.62,0.27,1.64,0.60,2.40,8.15,4.89,0.00,0.11,0.015,0.082,728,0.126,0.628,0.000,0.000,0.371,461855,447901,9,0.489,0.060,0.128,3459705,0.032,0.067,0.000,163.27,194300,6,0.100,1.000,0.000,988893,1.02,18.33,0.001,0.003,0.002,4,7,16,64,1166,11,0.00,0.0067
710000,3009,1.338,0.010,9.88,472348,453113,1907,5,17279,1092,1612980.2,161.1,0.910,0.014,0.012,0.036,0.027,468,8.84,6.50,0.04,0.50,0.23,1.89,0.46,2.05,8.11,5.56,0.01,0.09,0.013,0.079,721,0.108,0.632,0.001,0.000,0.367,467641,454942,7,0.400,0.074,0.122,3700282,0.031,0.058,0.000,163.27,189601,82,0.148,0.800,0.000,935017,1.01,18.36,0.001,0.003,0.004,4,7,15,64,1178,10,0.00,0.0066
720000,3024,1.311,0.010,9.54,473181,454362,1517,1,17286,1152,1632172.4,62.3,0.902,0.015,0.012,0.040,0.030,493,8.63,6.49,0.05,0.58,0.13,1.28,0.74,2.89,7.71,5.14,0.00,0.13,0.010,0.076,685,0.077,0.631,0.002,0.001,0.366,468830,457855,4,0.326,0.085,0.148,4369749,0.028,0.054,0.000,163.27,184395,14,0.054,1.000,0.001,1002489,1.01,19.01,0.000,0.009,0.002,4,7,16,62,1071,12,0.00,0.0070
730000,3041,1.317,0.011,9.58,476556,458584,1653,12,16290,1964,1624318.5,148.3,0.903,0.015,0.013,0.039,0.030,549,8.84,6.08,0.02,0.24,0.09,0.89,0.67,2.58,8.06,5.30,0.00,0.09,0.007,0.052,654,0.126,0.633,0.000,0.000,0.367,472599,461345,4,0.465,0.043,0.169,4082559,0.032,0.070,0.000,163.27,172581,591,0.076,0.500,0.000,1058267,1.01,18.99,0.000,0.009,0.000,4,7,16,64,1165,12,0.00,0.0066
740000,3070,1.305,0.012,9.24,469308,451907,1759,295,15318,6166,1626506.0,1157.9,0.903,0.016,0.014,0.039,0.029,535,8.57,5.53,0.09,1.17,0.12,1.06,0.49,1.89,7.86,4.80,0.00,0.07,0.010,0.081,668,0.183,0.612,0.001,0.000,0.386,464577,452639,6,0.469,0.033,0.136,4090780,0.031,0.068,0.000,163.27,170058,504,0.188,0.427,0.000,1030400,1.03,18.91,0.000,0.003,0.001,4,7,16,64,1157,13,0.00,0.0067
750000,2913,1.346,0.007,8.52,476018,459188,1568,9,15410,1170,1619252.5,131.9,0.902,0.017,0.013,0.038,0.030,514,9.26,6.19,0.03,0.57,0.10,0.96,0.82,3.01,8.31,4.85,0.00,0.00,0.007,0.065,644,0.108,0.600,0.000,0.000,0.400,471458,460043,6,0.449,0.002,0.172,4022642,0.027,0.047,0.000,163.27,174650,504,0.113,0.556,0.000,972832,1.01,18.43,0.000,0.004,0.000,4,8,17,64,987,16,0.00,0.0067
760000,3119,1.302,0.010,8.54,493966,475015,2034,7,16704,1938,1628738.0,304.3,0.917,0.014,0.012,0.033,0.024,542,8.05,5.91,0.08,1.00,0.23,1.68,0.26,1.82,7.48,5.04,0.00,0.10,0.015,0.087,710,0.145,0.609,0.004,0.000,0.387,490100,481654,6,0.453,0.012,0.062,2907035,0.026,0.066,0.000,163.27,181986,28,0.157,0.857,0.000,1110056,1.04,19.40,0.001,0.010,0.001,4,6,14,64,1020,18,0.00,0.0070
770000,2929,1.366,0.012,10.19,483568,465180,1753,20,16805,1926,1613120.4,206.4,0.912,0.015,0.013,0.034,0.026,512,9.22,6.44,0.06,0.73,0.20,1.25,0.51,2.46,8.46,5.52,0.00,0.09,0.014,0.078,793,0.053,0.648,0.001,0.000,0.352,479310,466877,8,0.282,0.106,0.094,2082883,0.032,0.072,0.000,163.27,188653,644,0.107,0.400,0.000,1030074,1.02,18.58,0.000,0.004,0.002,4,7,17,63,1154,11,0.00,0.0065
780000,3000,1.331,0.011,9.69,465145,446383,1428,44,17219,1758,1608288.8,251.4,0.898,0.017,0.014,0.040,0.031,502,8.76,5.83,0.05,0.63,0.07,1.02,0.56,2.55,8.08,4.88,0.00,0.05,0.005,0.061,676,0.085,0.619,0.001,0.000,0.380,460590,446376,10,0.323,0.181,0.112,2860743,0.025,0.057,0.000,163.27,183591,401,0.143,0.591,0.000,995807,1.02,18.82,0.000,0.003,0.000,4,7,15,58,1171,11,0.00,0.0066
790000,3075,1.288,0.011,9.38,483343,463659,1648,5,17956,975,1614685.8,69.6,0.909,0.016,0.014,0.034,0.027,458,8.58,5.36,0.09,0.98,0.14,1.02,0.51,2.27,7.85,4.54,0.00,0.09,0.012,0.087,654,0.113,0.602,0.002,0.000,0.396,478982,465563,6,0.422,0.085,0.104,3390247,0.027,0.074,0.000,163.27,190434,799,0.071,0.600,0.000,823550,1.04,18.87,0.000,0.014,0.001,4,7,15,56,1033,14,0.00,0.0067
800000,2939,1.349,0.011,10.68,481141,463965,1663,3,15646,2293,1600367.9,287.7,0.907,0.015,0.014,0.036,0.028,448,9.70,6.04,0.06,0.61,0.10,0.84,0.78,2.64,8.76,5.35,0.00,0.06,0.007,0.062,793,0.056,0.633,0.001,0.000,0.367,477150,463892,7,0.196,0.359,0.195,4270052,0.026,0.077,0.000,163.27,191371,50,0.125,0.667,0.000,1032590,1.02,17.95,0.000,0.015,0.001,4,8,16,58,1191,12,0.00,0.0062
810000,2967,1.347,0.013,10.88,455505,438169,1374,22,15912,2997,1604848.9,329.1,0.893,0.018,0.017,0.041,0.031,409,9.06,5.32,0.14,0.85,0.11,0.92,0.66,2.29,8.15,4.40,0.00,0.07,0.008,0.060,751,0.059,0.626,0.006,0.000,0.368,451112,436289,10,0.262,0.033,0.138,5222337,0.025,0.094,0.000,163.27,199984,359,0.110,0.500,0.000,1063080,1.06,18.42,0.000,0.030,0.001,4,8,16,52,1154,11,0.00,0.0066
820000,2827,1.387,0.011,11.99,456915,437021,1410,20,18604,2882,1606616.5,330.6,0.891,0.017,0.016,0.042,0.033,380,10.29,6.85,0.05,0.64,0.18,1.30,0.77,2.31,9.29,6.24,0.00,0.13,0.011,0.074,894,0.053,0.604,0.000,0.000,0.396,452407,438703,6,0.392,0.106,0.192,6205919,0.026,0.068,0.000,163.27,208289,373,0.115,0.500,0.000,1010778,1.02,17.73,0.001,0.050,0.002,4,9,18,64,1074,12,0.00,0.0061
830000,2811,1.382,0.011,11.60,471026,452052,1695,7,17288,1524,1612390.0,74.4,0.903,0.016,0.016,0.037,0.028,387,9.68,6.04,0.03,0.45,0.18,1.46,0.63,2.80,8.83,5.09,0.00,0.06,0.010,0.070,766,0.051,0.628,0.001,0.000,0.371,466643,454068,6,0.371,0.094,0.137,4089816,0.022,0.071,0.000,163.27,211136,31,0.049,0.857,0.000,812912,1.01,18.21,0.000,0.011,0.001,4,8,16,64,1128,12,0.00,0.0065
840000,2872,1.377,0.010,11.25,467338,447985,1648,8,17636,1015,1604416.5,125.3,0.889,0.022,0.021,0.039,0.029,413,9.59,6.13,0.12,1.34,0.07,0.82,0.73,2.37,8.67,5.32,0.00,0.10,0.004,0.040,765,0.052,0.624,0.002,0.000,0.375,461995,447816,10,0.257,0.021,0.164,4308216,0.020,0.067,0.000,163.27,203821,39,0.123,0.750,0.000,808771,1.04,18.15,0.000,0.004,0.001,4,8,17,64,1130,12,0.00,0.0064
850000,2955,1.323,0.012,11.92,471713,451202,1717,26,18685,876,1600452.9,120.3,0.895,0.020,0.019,0.037,0.029,376,9.31,6.00,0.03,0.43,0.09,0.80,0.71,2.73,8.48,4.81,0.00,0.02,0.006,0.048,748,0.058,0.619,0.000,0.000,0.381,466204,451815,8,0.298,0.050,0.143,3726469,0.025,0.070,0.000,163.27,212755,317,0.137,0.462,0.000,714004,1.01,18.09,0.000,0.001,0.000,4,8,16,64,1160,12,0.00,0.0064
860000,3035,1.306,0.010,11.53,462915,442052,1510,3,19270,998,1617635.5,126.1,0.882,0.022,0.020,0.043,0.033,397,8.63,5.44,0.06,0.77,0.11,0.91,0.47,2.15,8.00,4.67,0.00,0.05,0.009,0.066,679,0.056,0.634,0.002,0.000,0.364,457574,439455,6,0.560,0.082,0.101,4527696,0.030,0.049,0.000,163.27,206173,293,0.126,0.333,0.000,805737,1.03,18.91,0.000,0.007,0.001,4,7,14,64,1159,11,0.00,0.0067
870000,2962,1.354,0.013,10.52,474346,453730,1648,2,19039,595,1609198.0,44.3,0.892,0.018,0.015,0.041,0.033,423,9.37,6.25,0.09,0.84,0.15,1.27,0.73,3.00,8.40,4.89,0.00,0.13,0.010,0.068,706,0.090,0.624,0.001,0.000,0.375,469409,452053,12,0.334,0.038,0.131,3591308,0.034,0.069,0.000,163.27,201892,92,0.074,0.500,0.000,727852,1.03,18.12,0.000,0.002,0.002,4,8,16,51,1162,11,0.00,0.0065
880000,3011,1.315,0.012,10.81,472747,454924,1624,2,16148,657,1609832.1,68.4,0.895,0.017,0.015,0.040,0.032,457,8.91,5.66,0.12,0.91,0.19,1.57,0.61,2.50,7.99,4.32,0.01,0.17,0.012,0.075,755,0.080,0.627,0.000,0.000,0.373,467629,454865,6,0.428,0.005,0.123,4066362,0.033,0.065,0.000,163.27,196338,32,0.104,0.500,0.000,633430,1.05,18.49,0.000,0.003,0.003,4,8,15,63,1159,14,0.00,0.0067
890000,2992,1.319,0.009,10.22,471628,452590,1642,0,17415,1034,1632659.0,88.6,0.902,0.016,0.014,0.038,0.030,457,9.28,6.28,0.15,1.58,0.13,0.93,0.66,2.84,8.33,5.06,0.00,0.06,0.011,0.066,771,0.090,0.597,0.002,0.000,0.400,467064,453984,8,0.234,0.015,0.119,3621582,0.030,0.054,0.000,163.27,194375,0,0.086,0.000,0.000,728666,1.05,18.04,0.000,0.006,0.003,4,7,16,56,1066,12,0.00,0.0065
900000,2929,1.347,0.010,10.04,473427,454178,1969,6,17337,1614,1622067.8,181.7,0.908,0.015,0.012,0.036,0.029,455,9.53,6.46,0.15,1.45,0.21,1.38,0.81,2.82,8.36,5.08,0.01,0.15,0.014,0.086,852,0.031,0.616,0.004,0.000,0.380,469174,456842,9,0.435,0.132,0.164,4958955,0.023,0.062,0.000,163.27,194787,618,0.113,0.333,0.000,651897,1.05,18.04,0.000,0.022,0.004,4,8,18,54,1126,12,0.00,0.0066
910000,3019,1.302,0.008,10.63,482219,462647,1980,0,17502,824,1620492.9,63.2,0.910,0.015,0.013,0.036,0.027,445,8.61,5.45,0.06,0.92,0.16,1.38,0.49,2.06,7.89,4.59,0.00,0.12,0.011,0.061,686,0.111,0.596,0.001,0.000,0.402,477959,466292,8,0.378,0.020,0.123,4398691,0.020,0.052,0.000,163.27,203101,0,0.077,0.000,0.000,740016,1.02,18.70,0.000,0.006,0.001,4,7,15,62,1010,19,0.00,0.0068
920000,2832,1.332,0.006,11.30,501051,479734,2034,25,19445,2090,1628817.9,234.3,0.925,0.014,0.009,0.030,0.022,400,9.97,6.56,0.07,0.79,0.28,1.82,0.56,1.88,9.06,5.61,0.01,0.21,0.016,0.085,815,0.059,0.558,0.001,0.000,0.441,497933,488964,7,0.453,0.193,0.146,3620997,0.025,0.040,0.000,163.27,216023,411,0.112,0.440,0.000,717412,1.03,17.96,0.000,0.014,0.002,4,8,17,59,844,15,0.00,0.0063
930000,2885,1.355,0.007,10.59,494923,473368,2042,5,19455,1886,1622465.1,178.2,0.926,0.013,0.010,0.029,0.022,418,9.34,6.42,0.11,1.37,0.25,1.37,0.58,2.63,8.40,5.29,0.01,0.21,0.020,0.095,816,0.034,0.597,0.002,0.000,0.401,491665,482335,11,0.354,0.150,0.134,4400023,0.019,0.056,0.000,163.27,206085,738,0.095,0.600,0.001,608340,1.04,18.39,0.000,0.026,0.003,4,8,16,63,944,18,0.00,0.0067
940000,2945,1.314,0.009,10.89,481262,460300,1793,8,19101,1253,1609642.2,126.3,0.906,0.016,0.012,0.038,0.029,466,9.38,5.85,0.05,0.59,0.19,1.44,0.75,2.69,8.39,4.79,0.00,0.14,0.014,0.090,723,0.057,0.601,0.000,0.000,0.399,477126,467009,8,0.846,0.004,0.184,3611072,0.021,0.053,0.000,163.27,194145,165,0.101,0.750,0.000,723540,1.02,18.22,0.000,0.011,0.001,5,8,16,64,1087,12,0.00,0.0065
950000,2889,1.365,0.009,10.57,467254,449546,1761,7,15996,2443,1600503.8,220.6,0.897,0.016,0.012,0.042,0.033,435,9.57,5.85,0.04,0.50,0.27,1.69,0.39,1.70,8.86,5.34,0.00,0.12,0.018,0.095,762,0.056,0.624,0.001,0.000,0.375,462266,449937,4,0.614,0.141,0.105,3767432,0.026,0.049,0.000,163.27,200561,618,0.090,0.429,0.000,691835,1.02,17.95,0.000,0.029,0.002,5,8,16,64,1159,13,0.00,0.0063
960000,2777,1.394,0.013,10.57,460961,442845,1410,3,16815,1076,1613656.5,76.7,0.884,0.019,0.013,0.047,0.037,470,10.40,6.86,0.13,0.92,0.25,1.49,0.73,2.32,9.29,5.66,0.01,0.20,0.016,0.083,756,0.088,0.618,0.004,0.000,0.378,455706,441949,4,0.723,0.138,0.187,4272528,0.026,0.085,0.000,163.27,192045,42,0.071,0.667,0.000,920056,1.04,17.34,0.000,0.003,0.006,4,9,18,64,1147,11,0.00,0.0063
970000,2780,1.405,0.009,10.95,454748,436974,1428,11,16332,3140,1614014.1,445.5,0.873,0.020,0.015,0.053,0.039,452,10.61,6.56,0.04,0.37,0.23,1.44,0.91,2.74,9.43,5.65,0.00,0.05,0.016,0.083,820,0.042,0.626,0.000,0.000,0.374,449506,435683,7,0.742,0.164,0.186,4800981,0.016,0.054,0.000,163.27,193533,791,0.142,0.364,0.000,1104764,1.02,16.84,0.000,0.006,0.001,5,9,19,64,1144,13,0.00,0.0062
980000,2927,1.314,0.010,11.33,464688,444418,1570,60,18493,6573,1613242.8,878.6,0.880,0.021,0.014,0.048,0.037,423,9.72,6.71,0.03,0.34,0.39,2.32,0.36,1.72,8.95,6.05,0.01,0.15,0.025,0.118,860,0.055,0.627,0.000,0.000,0.372,459628,447382,7,0.415,0.363,0.083,3674008,0.021,0.052,0.000,163.27,204133,284,0.134,0.500,0.000,922976,1.01,17.72,0.000,0.023,0.002,4,8,17,64,1158,12,0.00,0.0062
990000,2880,1.374,0.009,11.83,472619,452267,1576,6,18817,1086,1615551.9,144.8,0.889,0.019,0.013,0.044,0.034,419,10.09,7.11,0.09,0.93,0.35,1.91,0.68,2.58,8.98,5.98,0.02,0.24,0.022,0.103,815,0.042,0.637,0.003,0.000,0.359,467815,454819,4,0.460,0.155,0.137,2978555,0.026,0.050,0.000,163.27,204388,742,0.133,0.167,0.000,793073,1.03,17.75,0.000,0.018,0.009,4,8,19,64,1166,12,0.00,0.0062
1000000,2971,1.319,0.008,11.96,453165,431949,1625,2,19498,1047,1606965.9,78.8,0.869,0.024,0.016,0.051,0.040,382,9.28,6.04,0.05,0.48,0.21,1.68,0.34,1.74,8.68,5.51,0.01,0.20,0.014,0.088,759,0.079,0.632,0.001,0.000,0.367,447701,431491,7,0.344,0.207,0.083,3546148,0.030,0.050,0.000,163.27,204097,752,0.075,0.500,0.000,841965,1.02,18.36,0.001,0.009,0.002,4,8,16,64,1164,11,0.00,0.0062
