step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut
550000,2369,1.372,0.069,4.17,518885,501406,320,3,17176,6049,1661353.2,420.9,0.990,0.002,0.003,0.002,0.002,800,14.07,9.38,0.42,2.92,0.25,1.91,0.20,2.00,13.20,8.80,0.01,0.13,0.014,0.100,416,0.187,0.460,0.003,0.000,0.537,518537,518268,1,1.000,0.000,0.027,754034,0.031,0.445,0.003,163.24,107148,47,0.070,0.667,0.001,675964,1.11,10.18,0.005,0.023,0.003,6,11,26,64,446,26,0.27,0.0053
560000,2245,1.411,0.073,4.22,507449,490536,359,5,16673,12504,1662775.1,837.3,0.990,0.001,0.003,0.003,0.004,908,15.78,9.39,0.78,3.33,0.22,1.93,0.36,2.82,14.42,8.48,0.01,0.12,0.010,0.081,465,0.095,0.435,0.012,0.000,0.553,507115,506969,1,1.000,0.000,0.033,660719,0.044,0.475,0.004,163.23,100038,228,0.067,0.800,0.001,695997,1.20,10.62,0.004,0.025,0.002,6,14,27,64,422,23,0.27,0.0051
570000,2141,1.500,0.045,4.61,493445,475616,328,7,17598,6749,1634193.4,349.8,0.989,0.002,0.003,0.003,0.003,873,17.78,11.65,0.53,2.79,0.27,2.26,0.67,4.18,16.31,10.70,0.01,0.16,0.012,0.097,521,0.076,0.453,0.005,0.000,0.542,493015,492778,1,1.000,0.000,0.050,596235,0.042,0.367,0.002,163.22,106970,217,0.052,0.571,0.000,589749,1.14,9.50,0.008,0.010,0.004,6,15,34,64,437,27,0.28,0.0047
580000,2191,1.450,0.067,4.18,475454,459934,298,3,15169,6937,1637833.9,466.4,0.988,0.002,0.003,0.004,0.003,863,16.39,11.54,0.56,3.19,0.45,2.93,0.35,2.93,15.03,10.36,0.01,0.22,0.014,0.092,444,0.109,0.456,0.007,0.000,0.536,474973,474592,1,1.000,0.000,0.031,794258,0.036,0.458,0.003,163.19,106309,128,0.067,0.667,0.000,696036,1.17,11.03,0.006,0.021,0.004,5,13,31,64,414,26,0.31,0.0050
590000,2245,1.419,0.069,4.58,477317,460973,193,8,16089,8481,1629519.2,473.9,0.990,0.002,0.004,0.002,0.002,825,16.14,11.12,0.87,3.54,0.16,1.59,0.49,3.34,14.62,9.76,0.01,0.15,0.006,0.054,472,0.101,0.465,0.004,0.000,0.531,476904,476745,1,1.000,0.000,0.047,894793,0.028,0.399,0.002,163.18,117131,115,0.056,0.875,0.000,680342,1.23,12.06,0.006,0.014,0.005,6,13,32,64,432,31,0.33,0.0050
600000,2262,1.431,0.063,5.74,487849,467802,182,13,19835,5321,1637436.9,269.5,0.989,0.002,0.004,0.002,0.002,674,15.49,11.01,0.77,3.78,0.17,1.69,0.27,1.86,14.29,10.48,0.01,0.25,0.006,0.058,548,0.104,0.455,0.003,0.000,0.541,487502,487199,1,1.000,0.000,0.040,910254,0.031,0.408,0.003,163.30,128919,75,0.051,0.769,0.001,461807,1.26,12.96,0.004,0.018,0.004,5,13,32,64,429,27,0.20,0.0051
610000,2198,1.459,0.052,5.98,481273,461850,318,6,19163,3039,1634233.0,176.9,0.991,0.002,0.003,0.002,0.002,621,16.54,10.52,0.78,3.88,0.10,1.40,0.51,2.94,15.16,9.19,0.00,0.16,0.004,0.055,570,0.046,0.444,0.004,0.000,0.552,480922,480409,1,1.000,0.000,0.061,899607,0.024,0.353,0.002,163.25,139552,26,0.058,1.000,0.000,423065,1.22,12.65,0.004,0.007,0.001,5,15,30,64,437,22,0.25,0.0049
620000,2385,1.407,0.047,6.95,507235,486980,233,0,19835,3063,1640664.9,259.6,0.987,0.002,0.004,0.001,0.005,532,14.94,10.21,0.70,3.40,0.09,0.96,0.45,3.06,13.70,9.20,0.01,0.17,0.004,0.042,600,0.077,0.465,0.003,0.000,0.532,506893,506197,1,0.511,0.489,0.046,1149286,0.027,0.355,0.002,163.35,150243,0,0.085,0.000,0.001,403674,1.22,12.97,0.003,0.036,0.002,5,11,29,64,458,23,0.15,0.0050
630000,2567,1.316,0.042,6.80,513612,494623,437,16,18354,3789,1625046.5,256.7,0.989,0.003,0.003,0.001,0.004,486,12.44,8.36,0.58,2.72,0.22,1.71,0.66,3.44,10.99,7.08,0.01,0.19,0.009,0.067,533,0.176,0.467,0.003,0.000,0.531,513285,512606,2,0.762,0.000,0.081,1425715,0.020,0.351,0.002,163.34,159126,181,0.068,0.625,0.000,273285,1.18,14.13,0.001,0.010,0.005,5,10,23,64,433,28,0.16,0.0058
640000,2263,1.401,0.036,5.55,519443,502159,340,9,17239,7311,1625766.0,384.6,0.987,0.004,0.003,0.001,0.006,561,15.71,10.29,0.81,3.91,0.30,1.73,0.56,3.63,14.04,9.05,0.01,0.20,0.014,0.086,505,0.113,0.425,0.006,0.000,0.569,519159,518873,1,0.691,0.309,0.048,1733365,0.023,0.306,0.002,163.31,149525,154,0.053,0.667,0.000,491270,1.27,12.74,0.006,0.015,0.004,6,15,28,64,358,29,0.19,0.0051
650000,2201,1.472,0.037,5.04,498987,480837,235,7,17970,5027,1640554.0,320.6,0.987,0.004,0.003,0.001,0.005,676,16.25,10.70,1.30,5.01,0.43,2.69,0.54,3.40,13.99,8.95,0.01,0.20,0.014,0.082,429,0.079,0.453,0.005,0.000,0.543,498443,497946,1,1.000,0.000,0.044,1314336,0.026,0.289,0.001,163.38,128390,109,0.064,0.429,0.000,252265,1.44,12.08,0.010,0.005,0.005,7,13,28,64,441,30,0.13,0.0053
660000,2260,1.446,0.047,4.55,486037,467969,252,6,17751,4307,1628206.1,284.0,0.987,0.004,0.004,0.002,0.003,798,15.72,9.70,0.88,2.87,0.33,2.41,0.56,3.39,13.95,9.08,0.03,0.35,0.018,0.115,428,0.082,0.448,0.006,0.000,0.546,485450,484907,1,1.000,0.000,0.079,1057743,0.027,0.354,0.002,163.32,110349,428,0.066,0.167,0.000,217835,1.31,12.01,0.006,0.009,0.007,6,14,26,64,420,27,0.19,0.0052
670000,2097,1.507,0.051,4.93,455274,440952,260,24,14201,10553,1630494.5,850.5,0.989,0.003,0.003,0.003,0.003,835,18.35,10.68,0.94,3.18,0.36,2.15,0.64,3.65,16.41,9.99,0.03,0.33,0.014,0.075,578,0.065,0.444,0.018,0.002,0.536,454810,454476,1,1.000,0.000,0.062,1865669,0.021,0.384,0.003,163.20,108009,295,0.081,0.542,0.002,227982,1.28,11.13,0.004,0.047,0.009,7,18,32,64,431,23,0.30,0.0047
680000,2420,1.368,0.032,4.83,490060,474835,199,16,14687,11658,1609859.2,731.1,0.991,0.002,0.003,0.002,0.003,771,14.04,8.93,0.84,3.81,0.36,2.09,0.81,3.69,12.03,8.12,0.01,0.13,0.018,0.098,572,0.076,0.455,0.011,0.000,0.534,489638,489437,1,1.000,0.000,0.099,1832500,0.022,0.262,0.001,163.28,119327,260,0.063,0.375,0.001,258653,1.32,12.97,0.003,0.019,0.003,6,12,27,64,460,32,0.23,0.0055
690000,2252,1.434,0.041,5.05,485000,470697,356,10,14105,9107,1623831.1,625.3,0.989,0.003,0.003,0.002,0.003,768,15.89,8.93,1.07,3.93,0.19,1.50,0.45,2.67,14.18,7.98,0.00,0.16,0.011,0.083,575,0.110,0.434,0.014,0.000,0.552,484608,484433,1,1.000,0.000,0.059,2272705,0.020,0.326,0.002,163.33,124375,17,0.069,1.000,0.000,268605,1.35,11.25,0.003,0.014,0.001,6,14,26,64,430,24,0.18,0.0051
700000,2319,1.399,0.028,4.35,488974,472992,202,151,15562,11644,1627678.1,1009.1,0.987,0.004,0.003,0.002,0.003,748,15.13,10.74,0.72,3.30,0.16,1.46,0.77,3.72,13.48,9.71,0.01,0.19,0.010,0.086,526,0.087,0.466,0.006,0.000,0.528,488506,488133,1,1.000,0.000,0.102,2056697,0.019,0.261,0.001,163.34,123701,231,0.087,0.623,0.000,282525,1.24,12.97,0.006,0.074,0.003,5,13,28,64,428,32,0.16,0.0052
710000,2400,1.361,0.037,4.14,495144,478422,394,23,16224,14505,1620556.9,841.7,0.988,0.003,0.003,0.002,0.003,823,14.35,8.81,0.93,4.25,0.28,2.01,0.73,3.65,12.41,7.70,0.01,0.21,0.016,0.113,447,0.179,0.459,0.002,0.000,0.538,494727,494575,1,1.000,0.000,0.116,1664754,0.020,0.320,0.002,163.29,112145,230,0.058,0.522,0.000,381265,1.33,12.78,0.004,0.029,0.005,6,13,22,64,447,32,0.22,0.0054
720000,2314,1.376,0.037,4.48,492924,475953,291,9,16757,9038,1644031.9,520.1,0.987,0.003,0.003,0.003,0.004,873,15.37,10.02,0.84,3.98,0.45,2.94,0.64,3.12,13.44,8.56,0.00,0.05,0.014,0.086,451,0.126,0.464,0.006,0.000,0.530,492449,492097,1,1.000,0.000,0.150,2626120,0.018,0.294,0.001,163.32,105745,103,0.058,0.667,0.000,317774,1.30,12.91,0.005,0.018,0.001,6,13,27,64,421,26,0.18,0.0053
730000,2146,1.485,0.025,4.33,464851,450823,215,8,13973,9806,1649774.6,521.0,0.980,0.006,0.004,0.004,0.005,899,17.97,11.36,0.58,3.38,0.43,3.27,0.79,3.30,16.16,10.49,0.02,0.26,0.013,0.094,475,0.077,0.431,0.004,0.000,0.565,464238,464003,1,1.000,0.000,0.136,4615365,0.016,0.211,0.001,163.35,105997,25,0.053,0.875,0.000,445588,1.16,10.82,0.014,0.019,0.005,7,15,31,64,448,25,0.16,0.0048
740000,2140,1.513,0.030,4.78,469681,456660,270,10,12747,5595,1637870.1,359.6,0.983,0.005,0.004,0.003,0.005,833,17.45,11.20,0.63,3.45,0.23,1.86,0.41,2.72,16.18,10.32,0.01,0.15,0.009,0.067,565,0.087,0.454,0.003,0.000,0.543,469104,468685,1,1.000,0.000,0.054,2401930,0.023,0.276,0.001,163.34,112710,407,0.064,0.400,0.000,315492,1.18,10.41,0.007,0.014,0.004,6,16,30,64,434,25,0.16,0.0047
750000,2177,1.468,0.040,4.60,488794,472016,265,1,16475,3759,1631112.0,181.2,0.984,0.005,0.005,0.002,0.004,731,17.07,11.64,0.70,3.91,0.84,4.01,0.47,2.66,15.05,10.01,0.01,0.23,0.032,0.134,639,0.070,0.447,0.002,0.001,0.550,488322,487946,1,1.000,0.000,0.056,1585437,0.027,0.354,0.002,163.25,125598,445,0.048,0.000,0.001,439445,1.20,10.92,0.006,0.019,0.005,6,14,32,64,448,27,0.26,0.0050
760000,2286,1.425,0.040,4.50,504492,488511,248,13,15611,9880,1647242.9,699.4,0.988,0.003,0.003,0.003,0.003,784,15.68,11.60,0.94,3.92,0.49,3.28,0.66,3.76,13.58,9.76,0.02,0.27,0.020,0.106,542,0.093,0.450,0.016,0.001,0.533,504050,503585,1,1.000,0.000,0.067,1316536,0.021,0.325,0.002,163.16,123613,43,0.071,0.846,0.001,755323,1.25,12.20,0.013,0.038,0.005,6,12,29,64,439,26,0.34,0.0053
770000,2474,1.327,0.049,3.86,504553,485974,265,15,18111,5799,1635382.0,346.7,0.990,0.003,0.002,0.003,0.003,844,13.14,8.56,0.49,3.90,0.45,2.80,0.29,2.84,11.91,7.40,0.00,0.15,0.027,0.146,355,0.162,0.451,0.001,0.000,0.548,504125,503932,1,1.000,0.000,0.026,740219,0.034,0.390,0.003,163.24,107388,58,0.060,0.667,0.000,414817,1.17,14.15,0.004,0.019,0.001,6,12,20,64,436,34,0.27,0.0056
780000,2524,1.337,0.043,3.70,521666,501302,405,37,19872,5692,1638697.2,418.2,0.989,0.003,0.002,0.002,0.004,940,12.89,9.58,0.35,2.98,0.21,2.05,0.33,3.30,11.99,8.36,0.01,0.22,0.010,0.085,364,0.161,0.462,0.004,0.000,0.533,521222,521114,1,1.000,0.000,0.021,882154,0.033,0.348,0.002,163.35,106713,236,0.073,0.595,0.000,507891,1.10,14.62,0.006,0.011,0.002,5,11,23,64,449,28,0.15,0.0054
790000,2282,1.415,0.057,3.83,504209,485988,174,55,18234,9059,1647464.4,838.7,0.988,0.003,0.002,0.003,0.004,990,14.97,10.13,0.50,3.14,0.32,2.89,0.29,2.73,13.86,9.07,0.01,0.24,0.015,0.105,505,0.105,0.456,0.008,0.001,0.535,503826,503757,1,1.000,0.000,0.028,931932,0.031,0.432,0.003,163.18,104523,205,0.093,0.527,0.001,581117,1.16,12.51,0.007,0.028,0.004,6,12,28,64,443,23,0.33,0.0052
800000,2462,1.352,0.064,4.23,511531,495029,238,33,16051,11550,1661232.4,858.8,0.988,0.003,0.002,0.003,0.003,896,14.05,8.31,0.55,2.68,0.23,2.48,0.25,1.99,13.02,7.51,0.01,0.19,0.007,0.064,549,0.115,0.442,0.015,0.000,0.542,511157,511008,1,1.000,0.000,0.038,858980,0.035,0.457,0.004,163.25,109214,32,0.074,0.818,0.000,577177,1.17,13.73,0.002,0.027,0.002,6,12,24,64,446,31,0.25,0.0052
810000,2459,1.354,0.068,4.10,518156,502607,321,9,15222,14776,1634474.0,1161.5,0.990,0.003,0.002,0.003,0.002,880,13.83,8.10,0.78,3.44,0.15,1.30,0.51,2.73,12.39,7.66,0.00,0.10,0.007,0.063,523,0.128,0.451,0.011,0.000,0.538,517776,517672,1,1.000,0.000,0.057,862488,0.031,0.464,0.004,163.21,128920,119,0.079,0.444,0.000,541897,1.30,14.08,0.004,0.043,0.002,6,12,21,64,424,29,0.30,0.0054
820000,2230,1.422,0.085,4.74,495147,481587,213,41,13535,15510,1650586.9,1048.2,0.989,0.003,0.002,0.003,0.003,923,16.59,9.91,0.81,4.43,0.33,2.44,0.30,1.90,15.15,9.12,0.00,0.03,0.018,0.110,516,0.051,0.434,0.003,0.000,0.564,494765,494629,1,1.000,0.000,0.038,1183405,0.029,0.526,0.005,163.09,127153,445,0.068,0.415,0.000,446085,1.27,12.91,0.005,0.026,0.001,5,16,26,64,428,23,0.42,0.0049
830000,2202,1.454,0.074,4.71,478933,466916,300,9,11736,7184,1647234.2,565.2,0.987,0.004,0.003,0.002,0.004,845,16.68,9.55,0.44,2.72,0.31,2.34,0.76,2.87,15.17,8.84,0.01,0.23,0.011,0.075,488,0.098,0.437,0.002,0.000,0.560,478500,478269,1,1.000,0.000,0.117,2149279,0.018,0.481,0.004,163.13,136588,397,0.079,0.556,0.001,406780,1.15,12.31,0.006,0.011,0.004,7,15,27,64,435,27,0.37,0.0049
840000,2238,1.417,0.054,4.84,497223,482679,253,2,14253,3544,1655123.1,218.5,0.989,0.003,0.003,0.002,0.003,843,15.66,8.96,0.28,2.39,0.16,1.71,0.37,2.19,14.84,8.70,0.00,0.11,0.007,0.063,435,0.115,0.448,0.000,0.000,0.552,496764,496571,1,1.000,0.000,0.074,3068908,0.011,0.365,0.002,163.27,130164,144,0.062,0.500,0.000,413809,1.10,12.50,0.005,0.004,0.001,7,14,24,64,430,27,0.23,0.0050
850000,2345,1.375,0.055,5.31,496698,483409,328,4,12850,3864,1657141.8,236.3,0.988,0.003,0.003,0.002,0.003,713,15.20,8.34,0.21,1.90,0.44,2.59,0.62,3.38,13.94,7.35,0.01,0.16,0.016,0.079,476,0.104,0.432,0.000,0.000,0.568,496254,495994,1,0.743,0.257,0.094,1581515,0.019,0.379,0.002,163.32,135215,39,0.061,0.750,0.000,483466,1.07,12.73,0.004,0.014,0.002,7,14,22,64,434,24,0.19,0.0051
860000,2433,1.347,0.029,7.28,518376,504667,281,0,13340,3039,1637097.0,160.5,0.985,0.003,0.004,0.004,0.004,578,13.77,7.70,0.39,2.67,0.21,2.05,0.23,1.56,12.94,6.95,0.01,0.21,0.007,0.060,539,0.061,0.448,0.002,0.000,0.550,517940,517121,1,0.473,0.527,0.044,1914850,0.016,0.228,0.001,163.35,157215,0,0.053,0.000,0.000,626195,1.13,13.40,0.001,0.017,0.002,7,12,22,64,449,30,0.16,0.0052
870000,2416,1.390,0.037,6.63,511901,499844,214,4,11856,4710,1639870.8,341.4,0.982,0.004,0.004,0.005,0.005,542,14.13,7.79,0.34,2.14,0.17,1.48,0.45,2.15,13.17,6.95,0.01,0.22,0.009,0.071,549,0.058,0.447,0.002,0.000,0.550,511439,510446,3,0.501,0.257,0.117,986571,0.026,0.304,0.001,163.31,170767,8,0.072,1.000,0.000,650331,1.09,12.45,0.002,0.005,0.003,6,12,22,64,451,25,0.20,0.0052
880000,2443,1.389,0.047,6.60,501460,490270,242,0,10921,3661,1628410.9,175.5,0.988,0.003,0.003,0.003,0.003,539,13.86,8.98,0.21,1.39,0.36,2.34,0.59,3.12,12.71,8.18,0.00,0.13,0.014,0.077,616,0.077,0.461,0.003,0.000,0.536,500930,500105,2,0.736,0.000,0.078,2648488,0.018,0.386,0.003,163.36,162355,0,0.048,0.000,0.000,450849,1.06,12.55,0.002,0.014,0.002,6,13,22,64,434,29,0.15,0.0052
890000,2251,1.423,0.043,5.98,492005,482009,286,13,9889,10326,1635025.2,639.8,0.985,0.004,0.003,0.003,0.004,672,16.44,11.47,0.73,4.43,0.41,2.29,0.67,3.92,14.63,9.65,0.02,0.26,0.015,0.080,613,0.096,0.454,0.006,0.000,0.539,491459,490687,2,0.726,0.019,0.064,1662108,0.019,0.360,0.003,163.27,152038,134,0.062,0.462,0.001,532454,1.19,11.16,0.006,0.032,0.007,5,14,33,64,430,24,0.24,0.0050
900000,2090,1.465,0.029,5.65,467989,457825,154,9,10162,20250,1634294.0,1309.7,0.981,0.005,0.004,0.004,0.006,719,17.15,10.38,0.55,3.22,0.31,2.37,0.27,2.17,16.02,9.69,0.01,0.28,0.011,0.084,717,0.049,0.437,0.008,0.003,0.552,467479,466643,2,0.705,0.016,0.030,915262,0.025,0.274,0.001,163.19,144433,623,0.065,0.444,0.004,591064,1.16,10.75,0.006,0.144,0.003,6,15,30,64,365,41,0.32,0.0049
910000,2368,1.399,0.050,5.20,479051,466671,223,18,11861,22016,1630091.9,1542.1,0.981,0.004,0.004,0.006,0.005,778,14.36,9.73,0.54,3.19,0.47,3.13,0.29,1.99,13.05,8.48,0.02,0.28,0.017,0.092,648,0.049,0.467,0.005,0.000,0.528,478529,477529,2,0.772,0.000,0.038,1220237,0.035,0.406,0.003,163.12,143342,67,0.070,0.833,0.000,626885,1.16,12.49,0.003,0.033,0.007,6,12,27,64,445,23,0.38,0.0053
920000,2302,1.394,0.049,5.40,490559,477065,244,7,13309,9599,1620519.4,745.6,0.984,0.003,0.004,0.005,0.004,775,14.95,9.61,0.41,2.85,0.20,1.54,0.23,2.18,14.11,8.79,0.00,0.08,0.010,0.072,540,0.065,0.442,0.003,0.000,0.556,490058,489465,1,1.000,0.000,0.033,1156635,0.027,0.380,0.003,163.12,143444,255,0.078,0.286,0.000,561965,1.12,11.84,0.005,0.006,0.002,6,14,26,64,430,26,0.39,0.0050
930000,2303,1.402,0.057,5.96,485234,474586,296,7,10344,7174,1629308.5,480.5,0.986,0.002,0.003,0.005,0.004,759,15.48,9.84,0.29,2.42,0.38,2.57,0.27,2.13,14.53,8.92,0.01,0.17,0.021,0.119,665,0.051,0.462,0.003,0.000,0.535,484701,484186,1,0.743,0.257,0.036,1027146,0.023,0.413,0.003,163.16,147465,43,0.067,0.857,0.000,522031,1.08,11.11,0.002,0.027,0.003,6,14,25,64,442,26,0.35,0.0049
940000,2177,1.459,0.074,6.64,484500,473200,209,8,11209,4195,1631549.6,326.9,0.988,0.002,0.003,0.004,0.003,718,17.17,10.45,0.51,3.14,0.28,2.26,0.38,2.30,16.00,9.74,0.02,0.29,0.012,0.083,661,0.062,0.447,0.001,0.000,0.552,483942,483168,1,0.516,0.484,0.047,847283,0.027,0.462,0.004,163.23,154513,236,0.078,0.375,0.000,521741,1.14,10.44,0.003,0.007,0.008,6,16,28,64,436,26,0.27,0.0047
950000,2319,1.400,0.072,7.26,498068,484869,205,11,12841,3763,1623573.4,233.3,0.985,0.003,0.004,0.004,0.004,647,15.36,10.26,0.40,2.28,0.16,1.73,0.36,2.89,14.44,9.38,0.01,0.16,0.006,0.058,532,0.080,0.461,0.000,0.000,0.539,497573,496840,2,0.307,0.449,0.031,880828,0.026,0.498,0.004,163.02,164075,184,0.062,0.636,0.000,496352,1.10,12.13,0.006,0.005,0.003,6,12,26,64,444,31,0.48,0.0048
960000,2158,1.432,0.064,6.31,470630,457340,166,5,13280,1603,1625710.6,101.9,0.982,0.003,0.005,0.003,0.007,748,16.61,9.96,0.42,2.33,0.40,2.38,0.42,2.74,15.37,9.27,0.01,0.14,0.017,0.090,670,0.044,0.452,0.002,0.000,0.545,470056,469299,1,1.000,0.000,0.082,894158,0.029,0.473,0.004,162.87,154026,101,0.064,0.800,0.000,624347,1.13,11.04,0.007,0.011,0.005,7,14,27,64,437,22,0.64,0.0049
970000,2354,1.385,0.035,5.86,491765,474338,239,7,16985,3178,1634524.6,200.0,0.983,0.005,0.004,0.002,0.006,831,14.84,8.36,0.57,3.00,0.26,1.59,0.49,2.77,13.52,7.59,0.00,0.07,0.015,0.098,605,0.073,0.456,0.003,0.000,0.540,491247,490682,1,0.743,0.257,0.055,1361465,0.023,0.323,0.002,163.18,143753,212,0.063,0.286,0.000,475229,1.16,12.09,0.002,0.006,0.001,6,13,25,64,457,30,0.33,0.0051
980000,2257,1.431,0.056,5.47,485814,468530,279,23,17079,4738,1629783.8,344.7,0.987,0.003,0.003,0.003,0.004,897,15.91,9.00,0.61,2.66,0.15,1.48,0.42,2.48,14.73,8.50,0.00,0.10,0.005,0.052,498,0.070,0.425,0.007,0.000,0.568,485313,484985,2,0.714,0.000,0.063,1172033,0.030,0.416,0.003,163.26,136470,152,0.073,0.478,0.000,355951,1.16,10.65,0.004,0.010,0.002,6,15,26,64,443,26,0.24,0.0049
990000,2359,1.393,0.030,5.65,496082,480596,349,11,15024,4313,1651830.8,361.4,0.986,0.003,0.003,0.004,0.004,886,15.18,8.14,0.62,3.16,0.27,2.20,0.57,2.76,13.72,7.42,0.01,0.09,0.014,0.093,663,0.067,0.431,0.003,0.000,0.566,495619,495094,1,0.769,0.231,0.085,1467880,0.031,0.287,0.001,163.33,138836,82,0.084,0.636,0.000,486598,1.20,11.13,0.002,0.014,0.004,7,13,23,64,433,29,0.18,0.0051
1000000,2189,1.478,0.043,6.17,484059,471888,297,20,12024,4991,1627415.9,425.0,0.988,0.003,0.003,0.003,0.004,822,17.50,12.07,1.12,4.40,0.68,3.37,0.76,3.52,14.93,8.52,0.05,0.44,0.024,0.106,552,0.095,0.446,0.003,0.001,0.550,483542,483019,1,0.757,0.243,0.116,2402984,0.018,0.358,0.002,163.33,144053,160,0.085,0.500,0.001,293451,1.28,10.10,0.012,0.010,0.018,7,14,34,64,445,33,0.17,0.0050
