step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut
540000,3038,1.319,0.011,8.76,456324,438847,2324,11,15183,2642,1596420.1,273.5,0.875,0.019,0.016,0.044,0.045,447,8.40,5.84,0.15,1.53,0.74,3.09,0.22,1.29,7.29,4.42,0.01,0.15,0.054,0.157,588,0.108,0.654,0.001,0.000,0.344,452327,439489,11,0.424,0.076,0.076,1636208,0.039,0.089,0.000,163.26,175706,156,0.104,0.909,0.000,1514227,1.04,17.30,0.000,0.014,0.002,4,7,15,64,1115,13,0.02,0.0072
550000,2970,1.351,0.013,8.65,455737,441412,1714,297,12382,9735,1610907.8,1341.8,0.870,0.021,0.020,0.044,0.045,499,9.22,6.89,0.19,1.68,0.66,2.83,0.47,2.14,7.89,5.63,0.01,0.21,0.051,0.151,680,0.083,0.644,0.001,0.000,0.354,451621,440335,8,0.422,0.040,0.156,4354110,0.011,0.110,0.000,163.26,167812,719,0.138,0.377,0.000,1539561,1.06,16.93,0.001,0.042,0.003,4,7,17,64,1135,12,0.01,0.0069
560000,3038,1.340,0.016,8.36,452429,438636,1826,77,11822,6619,1614418.8,893.1,0.865,0.017,0.017,0.048,0.053,535,8.74,6.16,0.13,1.12,0.44,2.37,0.57,2.01,7.60,5.04,0.01,0.26,0.028,0.117,624,0.073,0.652,0.002,0.000,0.346,447165,436620,6,0.414,0.245,0.199,4924569,0.011,0.131,0.000,163.25,162720,613,0.135,0.390,0.000,1336869,1.04,17.19,0.001,0.037,0.003,4,7,14,64,1142,11,0.02,0.0070
570000,2924,1.349,0.013,8.49,456355,441875,1826,15,12753,2965,1599608.2,275.4,0.866,0.017,0.017,0.049,0.051,513,9.01,6.43,0.10,1.11,0.47,2.67,0.43,1.71,8.00,5.43,0.01,0.23,0.028,0.121,574,0.053,0.646,0.000,0.000,0.354,451607,441048,10,0.422,0.123,0.204,5418780,0.013,0.089,0.000,163.27,167906,998,0.093,0.533,0.000,1407175,1.03,17.45,0.002,0.018,0.004,4,7,16,64,1124,13,0.01,0.0068
580000,3059,1.310,0.015,8.25,461468,443368,1926,26,16013,4136,1590834.5,480.8,0.863,0.016,0.017,0.051,0.054,498,8.53,6.19,0.14,1.40,0.26,1.63,0.52,2.32,7.62,5.31,0.01,0.16,0.019,0.104,595,0.056,0.646,0.000,0.000,0.354,456572,446027,14,0.412,0.060,0.163,6003756,0.009,0.094,0.000,163.26,172615,486,0.116,0.500,0.000,1584607,1.05,17.61,0.001,0.032,0.003,3,7,14,64,1116,12,0.02,0.0068
590000,3005,1.329,0.013,8.96,452794,434665,1562,6,16615,1092,1600479.6,62.7,0.848,0.017,0.017,0.055,0.062,534,9.03,7.64,0.15,1.27,0.23,1.70,0.36,2.07,8.29,6.89,0.01,0.14,0.018,0.103,608,0.083,0.648,0.000,0.000,0.351,447394,438095,8,0.385,0.005,0.057,3110213,0.019,0.102,0.000,163.26,170704,625,0.057,0.500,0.000,1685637,1.06,17.21,0.002,0.013,0.002,3,7,18,64,1117,10,0.01,0.0064
600000,2929,1.346,0.017,9.41,455748,436302,1683,27,17812,2051,1599986.4,198.7,0.859,0.018,0.018,0.050,0.055,483,9.03,6.96,0.08,0.89,0.32,2.04,0.38,1.89,8.24,5.94,0.00,0.07,0.021,0.107,621,0.058,0.614,0.001,0.000,0.384,450845,441329,8,0.263,0.097,0.116,2338511,0.036,0.138,0.000,163.26,174256,558,0.097,0.407,0.000,1552953,1.02,16.75,0.001,0.027,0.001,3,7,16,64,1033,11,0.02,0.0066
610000,3081,1.306,0.011,8.01,474926,452821,1935,8,20010,1547,1589260.1,150.9,0.868,0.014,0.014,0.050,0.053,453,8.11,5.90,0.05,0.72,0.21,2.17,0.19,1.46,7.66,5.10,0.00,0.07,0.012,0.092,436,0.137,0.616,0.000,0.000,0.384,470534,459871,10,0.413,0.026,0.047,2228111,0.038,0.085,0.000,163.26,188152,164,0.098,0.625,0.000,1643153,1.02,18.10,0.002,0.002,0.000,3,7,13,64,1062,12,0.01,0.0067
620000,3179,1.296,0.013,7.60,480609,461417,1746,14,17334,2760,1597518.0,302.1,0.875,0.014,0.014,0.048,0.049,608,7.73,5.57,0.07,0.92,0.15,1.82,0.23,1.73,7.27,4.84,0.00,0.04,0.011,0.092,395,0.126,0.635,0.000,0.000,0.365,475910,465965,7,0.601,0.003,0.049,1367635,0.066,0.084,0.000,163.27,170752,231,0.109,0.571,0.000,1451205,1.02,18.34,0.000,0.011,0.000,3,7,12,64,1121,12,0.01,0.0069
630000,3068,1.288,0.018,7.03,497452,477933,2126,19,17485,1567,1586888.5,211.8,0.894,0.013,0.012,0.040,0.042,667,7.94,5.12,0.06,0.84,0.10,1.07,0.22,1.52,7.57,4.68,0.00,0.11,0.006,0.055,400,0.125,0.596,0.000,0.000,0.404,493247,485380,5,0.640,0.056,0.052,1285200,0.063,0.133,0.000,163.26,171020,465,0.135,0.632,0.000,1293843,1.02,17.82,0.000,0.016,0.000,3,7,13,64,995,12,0.01,0.0068
640000,2951,1.316,0.010,6.47,500153,479258,2102,26,18884,2314,1601717.0,268.9,0.902,0.012,0.012,0.035,0.039,721,8.76,6.68,0.26,2.05,0.37,2.19,0.25,2.18,7.88,5.45,0.01,0.14,0.024,0.113,493,0.088,0.597,0.003,0.000,0.400,496393,489819,4,0.674,0.002,0.036,1223795,0.071,0.074,0.000,163.27,158818,840,0.116,0.308,0.000,1248765,1.09,17.64,0.000,0.030,0.002,4,7,15,62,918,16,0.00,0.0069
650000,2962,1.305,0.015,6.80,481689,461509,1931,8,18230,1539,1605172.9,176.4,0.887,0.016,0.016,0.040,0.041,695,8.66,6.65,0.21,1.72,0.14,1.28,0.33,2.44,7.98,5.50,0.01,0.15,0.008,0.060,487,0.142,0.628,0.003,0.000,0.369,477457,468210,8,0.459,0.137,0.057,1336306,0.058,0.120,0.000,163.26,153980,576,0.115,0.500,0.001,1260687,1.06,17.30,0.001,0.030,0.005,4,7,14,64,1100,11,0.02,0.0068
660000,3126,1.298,0.012,7.26,470289,450203,1728,46,18148,3065,1602375.6,425.8,0.872,0.016,0.016,0.046,0.049,746,7.87,6.17,0.28,2.37,0.16,1.49,0.11,1.03,7.31,5.26,0.01,0.15,0.009,0.072,435,0.069,0.639,0.002,0.000,0.358,465503,455947,4,0.675,0.076,0.034,1391809,0.052,0.086,0.000,163.27,149071,313,0.139,0.565,0.000,1270438,1.09,18.34,0.001,0.028,0.003,3,7,13,64,1138,10,0.01,0.0070
670000,3134,1.308,0.016,7.32,472221,454071,2078,5,16059,1038,1598098.9,80.1,0.872,0.017,0.017,0.046,0.047,745,7.68,5.93,0.09,1.16,0.26,1.48,0.12,1.13,7.21,5.34,0.00,0.05,0.024,0.107,466,0.063,0.646,0.000,0.000,0.354,467431,457509,6,0.761,0.076,0.033,1098998,0.062,0.116,0.000,163.27,149697,580,0.077,0.600,0.000,1354282,1.03,18.31,0.001,0.009,0.000,3,6,13,64,1139,11,0.01,0.0071
680000,3173,1.286,0.016,7.66,464025,446991,1713,5,15277,1054,1599260.8,74.7,0.869,0.017,0.016,0.049,0.049,659,7.64,5.90,0.27,1.96,0.23,2.07,0.19,1.71,6.95,4.98,0.01,0.13,0.017,0.106,461,0.078,0.635,0.003,0.000,0.362,459209,448010,6,0.652,0.070,0.040,1510230,0.057,0.126,0.000,163.24,165047,345,0.071,0.400,0.000,1419104,1.11,18.23,0.002,0.003,0.003,3,6,13,64,1155,11,0.03,0.0073
690000,3150,1.304,0.015,7.55,473633,455347,2154,5,16150,1386,1604090.6,108.2,0.879,0.016,0.016,0.043,0.046,658,7.82,6.05,0.23,1.39,0.25,1.63,0.24,1.81,7.10,5.14,0.01,0.12,0.020,0.111,505,0.079,0.649,0.004,0.000,0.347,468448,459041,5,0.649,0.090,0.042,1365414,0.060,0.117,0.000,163.27,169052,536,0.078,0.800,0.000,1364991,1.09,17.97,0.002,0.003,0.002,3,6,13,64,1142,12,0.01,0.0072
700000,3019,1.323,0.012,7.30,467070,448658,1700,6,16837,1513,1600993.9,129.7,0.872,0.018,0.017,0.046,0.047,663,8.90,6.58,0.32,2.17,0.23,1.81,0.35,2.33,7.99,5.46,0.00,0.13,0.016,0.104,528,0.052,0.621,0.002,0.000,0.377,462424,451888,5,0.924,0.000,0.062,1433018,0.066,0.086,0.000,163.24,161443,85,0.086,0.833,0.000,1535089,1.11,17.00,0.001,0.008,0.001,4,7,15,64,1127,10,0.03,0.0066
710000,3109,1.310,0.013,7.53,468551,449977,1831,13,16640,1789,1598531.1,159.8,0.868,0.019,0.018,0.046,0.049,714,8.07,5.93,0.11,1.31,0.12,1.34,0.16,1.25,7.68,5.41,0.00,0.08,0.009,0.080,503,0.095,0.636,0.002,0.000,0.362,463291,452830,7,0.783,0.024,0.038,1484517,0.049,0.102,0.000,163.26,160510,943,0.089,0.462,0.000,1464479,1.05,18.14,0.001,0.006,0.001,3,6,14,64,1147,11,0.01,0.0067
720000,3116,1.308,0.013,7.46,468263,447873,1669,8,18706,1342,1598131.9,82.4,0.869,0.018,0.017,0.047,0.049,717,8.09,5.93,0.21,1.49,0.28,1.79,0.19,1.32,7.41,5.11,0.00,0.06,0.020,0.109,510,0.062,0.629,0.006,0.000,0.365,463223,453269,8,0.396,0.178,0.051,1422193,0.051,0.087,0.000,163.25,155582,256,0.061,0.750,0.000,1556082,1.07,18.18,0.001,0.004,0.001,3,6,14,64,1128,12,0.02,0.0069
730000,3216,1.296,0.013,7.23,469078,451295,1667,21,15995,1226,1609622.4,125.1,0.870,0.018,0.016,0.048,0.049,728,7.27,5.22,0.09,1.06,0.13,1.28,0.24,1.81,6.82,4.47,0.00,0.02,0.008,0.071,455,0.078,0.648,0.001,0.000,0.351,464032,454149,7,0.471,0.004,0.046,1600897,0.048,0.110,0.000,163.26,154300,434,0.102,0.476,0.000,1565889,1.03,18.90,0.000,0.005,0.001,3,6,12,57,1170,14,0.02,0.0073
740000,3038,1.321,0.011,7.87,468814,452588,1902,3,14499,994,1601992.4,70.0,0.873,0.018,0.016,0.045,0.047,698,8.38,5.97,0.19,1.93,0.12,1.23,0.63,2.84,7.44,4.45,0.00,0.08,0.010,0.085,549,0.086,0.649,0.001,0.000,0.350,464222,454660,5,0.676,0.108,0.133,2169812,0.028,0.069,0.000,163.25,155386,303,0.070,0.667,0.000,1636773,1.06,17.84,0.001,0.002,0.001,4,7,14,64,1147,13,0.03,0.0071
750000,3103,1.309,0.012,8.55,463025,443724,1751,45,17440,3027,1613214.8,375.2,0.863,0.021,0.020,0.047,0.049,529,7.81,5.44,0.03,0.59,0.29,1.86,0.27,1.70,7.22,4.57,0.00,0.00,0.019,0.103,509,0.093,0.669,0.000,0.000,0.331,458767,445149,7,0.372,0.007,0.068,3033175,0.033,0.074,0.000,163.26,180730,603,0.124,0.356,0.000,1754825,1.01,18.99,0.000,0.002,0.000,3,7,13,55,1117,14,0.01,0.0072
760000,3012,1.338,0.010,8.85,456404,434584,1647,7,20257,1266,1610116.9,83.9,0.858,0.018,0.017,0.053,0.054,565,8.97,7.66,0.19,1.38,0.27,1.98,0.32,2.15,8.19,6.56,0.00,0.04,0.014,0.082,573,0.069,0.657,0.005,0.000,0.338,452313,438043,8,0.210,0.097,0.043,1520223,0.054,0.067,0.000,163.26,175615,469,0.066,0.714,0.000,1976575,1.06,17.62,0.003,0.003,0.000,3,6,19,64,1110,13,0.01,0.0065
770000,3053,1.312,0.013,10.26,465414,441717,1661,9,21986,2002,1603145.0,156.7,0.863,0.019,0.018,0.050,0.051,428,8.09,5.64,0.06,0.63,0.09,1.08,0.14,1.39,7.80,5.36,0.00,0.02,0.007,0.069,526,0.129,0.646,0.001,0.000,0.353,460606,447519,7,0.224,0.156,0.040,1425501,0.033,0.087,0.000,163.27,200859,605,0.078,0.556,0.000,1702945,1.03,17.37,0.001,0.004,0.000,3,6,15,64,1119,13,0.00,0.0067
780000,2897,1.365,0.014,9.47,475763,451587,1900,1,22431,400,1607631.8,36.4,0.875,0.019,0.017,0.044,0.045,420,9.14,6.89,0.07,0.98,0.12,1.33,0.40,2.02,8.56,6.15,0.00,0.03,0.008,0.077,513,0.126,0.636,0.000,0.000,0.364,471034,458066,9,0.222,0.114,0.074,1622956,0.029,0.092,0.000,163.27,200172,1457,0.091,0.000,0.000,1522296,1.02,16.48,0.002,0.002,0.001,4,7,16,64,1113,11,0.01,0.0065
790000,2983,1.321,0.019,9.05,464422,440548,1342,2,22444,591,1612288.0,27.7,0.860,0.021,0.019,0.050,0.051,501,8.73,6.47,0.04,0.57,0.22,1.75,0.46,2.84,8.01,5.56,0.00,0.12,0.016,0.110,489,0.171,0.622,0.000,0.000,0.378,459086,446844,9,0.220,0.136,0.066,1916302,0.023,0.147,0.000,163.26,174086,958,0.047,0.500,0.000,1600197,1.01,16.86,0.001,0.004,0.001,4,6,15,64,1105,12,0.01,0.0067
800000,2963,1.329,0.016,9.80,467113,442815,1649,6,22663,736,1603928.9,99.2,0.866,0.019,0.018,0.049,0.048,438,8.46,5.96,0.06,0.93,0.18,1.71,0.14,1.22,8.09,5.48,0.00,0.04,0.012,0.095,541,0.183,0.637,0.000,0.000,0.363,461825,449302,8,0.245,0.039,0.032,1018998,0.025,0.118,0.000,163.26,182815,308,0.135,0.333,0.000,1496626,1.03,16.52,0.002,0.001,0.000,4,7,15,64,1126,13,0.02,0.0067
810000,2934,1.345,0.016,9.09,469948,444768,1810,9,23390,738,1608841.9,109.5,0.873,0.018,0.015,0.047,0.047,440,9.30,7.43,0.13,1.37,0.38,2.11,0.19,1.73,8.60,6.62,0.00,0.08,0.025,0.114,597,0.128,0.645,0.000,0.000,0.355,464935,453043,8,0.314,0.051,0.033,884294,0.038,0.109,0.000,163.26,184447,419,0.148,0.556,0.000,1495921,1.05,16.20,0.002,0.013,0.001,4,7,17,64,1127,10,0.02,0.0064
820000,3045,1.321,0.015,9.50,467221,444839,1631,7,20633,811,1612020.6,66.7,0.873,0.018,0.015,0.046,0.047,466,8.42,6.79,0.10,1.04,0.25,2.04,0.24,1.76,7.84,6.00,0.00,0.09,0.016,0.109,600,0.189,0.641,0.001,0.000,0.358,461961,451824,10,0.227,0.160,0.050,1487624,0.017,0.113,0.000,163.26,181708,141,0.082,0.429,0.000,1309763,1.04,16.90,0.001,0.003,0.002,3,6,15,64,1137,10,0.01,0.0068
830000,3070,1.297,0.015,9.45,462481,439415,2036,10,20995,1295,1591317.2,127.4,0.875,0.018,0.016,0.045,0.045,487,8.49,7.43,0.17,1.30,0.37,2.92,0.41,2.59,7.55,5.85,0.01,0.11,0.017,0.104,606,0.181,0.653,0.004,0.000,0.344,457743,448529,10,0.223,0.065,0.071,2038586,0.017,0.102,0.000,163.25,177790,184,0.098,0.800,0.000,1328262,1.08,17.03,0.002,0.006,0.003,3,6,15,64,1149,13,0.02,0.0069
840000,2965,1.323,0.014,8.30,457168,434930,1597,1,20745,1164,1615587.2,84.9,0.862,0.020,0.018,0.050,0.050,536,8.89,7.14,0.08,0.93,0.36,2.68,0.23,1.80,8.22,6.26,0.00,0.06,0.026,0.132,517,0.166,0.630,0.000,0.000,0.370,452049,441821,8,0.272,0.000,0.045,1666287,0.011,0.103,0.000,163.26,173747,18,0.073,1.000,0.000,1361581,1.04,16.60,0.002,0.006,0.000,4,6,16,64,1127,12,0.01,0.0066
850000,2999,1.309,0.017,9.23,469793,444947,1957,10,22845,940,1613021.8,81.5,0.870,0.018,0.016,0.048,0.048,487,8.56,6.46,0.06,0.93,0.20,1.99,0.18,1.73,8.12,5.70,0.01,0.18,0.013,0.094,432,0.185,0.641,0.000,0.000,0.358,464796,452284,12,0.212,0.138,0.033,1117419,0.014,0.123,0.000,163.26,179364,64,0.087,0.800,0.000,1376885,1.02,17.30,0.003,0.001,0.002,4,6,15,64,1132,13,0.01,0.0066
860000,3017,1.307,0.014,8.46,470512,447794,1708,8,20984,1151,1606038.2,77.7,0.866,0.020,0.018,0.049,0.047,548,8.49,7.02,0.15,1.83,0.34,2.38,0.08,0.99,7.92,6.11,0.01,0.22,0.025,0.130,458,0.141,0.634,0.001,0.000,0.364,465947,452813,10,0.206,0.268,0.016,767202,0.018,0.086,0.000,163.27,172353,316,0.068,0.625,0.000,1362982,1.05,17.54,0.002,0.001,0.002,3,6,16,64,1149,12,0.01,0.0067
870000,2975,1.328,0.016,8.34,464973,443124,1707,5,20179,1262,1606300.2,74.7,0.867,0.019,0.019,0.046,0.049,571,8.80,7.14,0.05,0.95,0.44,2.42,0.24,2.08,8.06,6.25,0.00,0.13,0.034,0.133,479,0.144,0.635,0.001,0.000,0.365,459891,449137,8,0.462,0.020,0.030,604064,0.022,0.110,0.000,163.26,168269,21,0.059,1.000,0.000,1303516,1.02,17.06,0.003,0.003,0.001,3,6,17,64,1110,12,0.01,0.0067
880000,3106,1.302,0.018,10.23,463880,443973,1731,12,18033,1501,1604916.6,185.7,0.876,0.018,0.018,0.043,0.045,477,8.13,6.56,0.12,1.38,0.33,2.17,0.33,1.73,7.35,5.73,0.00,0.09,0.023,0.107,525,0.109,0.652,0.001,0.000,0.347,458805,448049,6,0.463,0.066,0.072,993765,0.014,0.125,0.000,163.26,182375,78,0.124,0.750,0.000,1179315,1.04,17.93,0.001,0.017,0.000,3,6,14,64,1145,11,0.01,0.0070
890000,3084,1.341,0.012,9.93,464031,447326,2159,7,14561,569,1596375.0,70.3,0.877,0.017,0.017,0.043,0.046,390,8.10,6.26,0.17,1.16,0.40,2.48,0.40,1.95,7.12,5.23,0.00,0.05,0.029,0.124,596,0.145,0.658,0.005,0.000,0.337,459391,447113,6,0.545,0.126,0.083,2440206,0.009,0.074,0.000,163.27,209744,445,0.124,0.571,0.000,1172643,1.06,17.74,0.001,0.002,0.001,3,6,14,64,1119,13,0.01,0.0073
900000,3145,1.271,0.012,10.41,476464,459017,1721,1,15664,389,1596952.0,34.6,0.884,0.018,0.016,0.040,0.042,399,8.03,5.93,0.06,0.85,0.34,2.32,0.23,1.80,7.41,4.82,0.00,0.07,0.021,0.110,506,0.107,0.583,0.000,0.000,0.416,472391,460833,7,0.463,0.070,0.038,1794946,0.013,0.091,0.000,163.27,207362,21,0.089,1.000,0.000,1214289,1.02,17.91,0.001,0.001,0.000,3,7,14,64,941,17,0.00,0.0069
910000,3159,1.318,0.016,10.04,474690,457012,1768,13,15883,887,1625824.1,108.9,0.874,0.019,0.018,0.044,0.045,415,7.75,6.20,0.11,1.07,0.28,2.12,0.29,1.73,7.07,5.28,0.01,0.12,0.015,0.091,486,0.142,0.670,0.001,0.000,0.330,470053,458183,8,0.220,0.272,0.071,1740484,0.018,0.131,0.000,163.27,208560,382,0.123,0.538,0.000,1363839,1.04,18.61,0.000,0.015,0.002,3,6,14,64,1138,13,0.01,0.0073
920000,3009,1.335,0.011,9.43,462473,445829,1677,21,15096,1432,1609136.2,206.6,0.858,0.019,0.019,0.051,0.053,471,8.89,5.19,0.11,0.99,0.14,1.30,0.48,1.84,8.16,4.49,0.00,0.07,0.007,0.057,518,0.070,0.642,0.001,0.000,0.357,457310,445471,6,0.262,0.118,0.137,2876362,0.012,0.068,0.000,163.26,198840,880,0.144,0.286,0.000,1435934,1.04,17.04,0.000,0.016,0.000,4,8,14,64,1155,10,0.01,0.0066
930000,3100,1.324,0.013,10.38,464517,447621,1745,6,15054,1602,1621890.0,137.6,0.859,0.020,0.020,0.049,0.053,461,8.20,6.09,0.40,2.13,0.22,1.90,0.30,1.85,7.29,4.85,0.00,0.05,0.013,0.081,524,0.139,0.639,0.004,0.000,0.357,459394,447606,10,0.230,0.130,0.059,3037372,0.014,0.081,0.000,163.27,199698,253,0.086,0.333,0.000,1389126,1.14,17.86,0.001,0.008,0.001,3,6,15,64,1148,11,0.00,0.0072
940000,2819,1.397,0.017,10.61,465838,446007,1640,1,18471,2379,1608462.0,212.6,0.858,0.020,0.021,0.050,0.050,434,9.92,6.99,0.58,2.42,0.31,2.62,0.35,2.14,8.68,5.45,0.01,0.22,0.012,0.075,598,0.137,0.624,0.016,0.000,0.360,460645,448281,8,0.246,0.068,0.068,2009351,0.019,0.116,0.000,163.26,202246,12,0.089,1.000,0.000,1408282,1.20,16.61,0.001,0.017,0.006,4,8,19,64,1116,10,0.02,0.0066
950000,2874,1.364,0.014,10.10,446236,428155,1508,3,16515,3650,1607648.2,350.6,0.850,0.025,0.023,0.051,0.051,460,9.40,6.46,0.45,2.11,0.14,1.25,0.27,1.32,8.54,5.65,0.01,0.19,0.009,0.068,625,0.111,0.645,0.004,0.000,0.351,441959,428637,9,0.281,0.155,0.069,2751989,0.032,0.119,0.000,163.24,187952,154,0.096,0.333,0.000,1636213,1.16,17.28,0.000,0.005,0.006,3,7,18,64,1125,11,0.04,0.0066
960000,2990,1.354,0.019,9.28,452833,432627,1440,12,18638,2145,1600018.8,195.8,0.860,0.026,0.024,0.045,0.045,492,8.50,6.28,0.39,1.65,0.20,1.79,0.40,2.04,7.51,5.39,0.00,0.12,0.011,0.078,662,0.100,0.640,0.011,0.000,0.349,448101,435776,11,0.332,0.012,0.091,1894637,0.026,0.124,0.000,163.25,182425,426,0.091,0.583,0.000,1394315,1.18,17.91,0.001,0.014,0.002,3,7,16,64,1138,12,0.02,0.0071
970000,3006,1.338,0.018,8.79,456785,434916,1720,4,20129,1598,1609615.4,118.8,0.872,0.022,0.019,0.042,0.045,573,8.61,6.46,0.39,1.71,0.31,2.76,0.35,1.79,7.56,4.78,0.00,0.09,0.012,0.079,604,0.084,0.652,0.003,0.000,0.344,452277,441776,9,0.211,0.040,0.090,2948357,0.019,0.121,0.000,163.25,172210,40,0.074,0.750,0.000,1424332,1.14,17.51,0.000,0.010,0.002,3,7,16,64,1131,11,0.03,0.0071
980000,2982,1.348,0.013,9.12,458785,438197,1657,7,18948,2327,1616359.2,251.6,0.869,0.021,0.018,0.046,0.047,561,8.66,6.58,0.29,1.91,0.14,1.15,0.44,2.08,7.79,5.61,0.00,0.11,0.008,0.055,616,0.111,0.638,0.007,0.000,0.355,454043,441953,8,0.275,0.020,0.099,2566885,0.020,0.099,0.000,163.24,174686,197,0.108,0.857,0.000,1472146,1.12,17.95,0.001,0.010,0.001,3,7,15,64,1100,11,0.03,0.0070
990000,2885,1.346,0.011,8.43,459020,439386,1897,36,17798,3649,1604489.4,520.0,0.875,0.020,0.019,0.043,0.043,570,9.55,7.06,0.33,2.24,0.19,1.43,0.40,2.38,8.63,6.04,0.01,0.16,0.012,0.071,613,0.103,0.602,0.004,0.000,0.394,454928,442519,10,0.284,0.020,0.077,2127014,0.014,0.080,0.000,163.23,174608,277,0.142,0.556,0.000,1419990,1.12,16.71,0.001,0.010,0.003,4,8,17,64,1026,12,0.05,0.0064
1000000,3068,1.310,0.014,8.60,462698,442144,1742,7,18622,1051,1602747.6,84.1,0.868,0.022,0.021,0.043,0.045,566,8.48,5.81,0.17,1.70,0.10,1.31,0.38,2.19,7.82,4.98,0.00,0.09,0.011,0.092,519,0.078,0.633,0.001,0.000,0.366,458626,445861,8,0.406,0.051,0.074,2421444,0.022,0.112,0.000,163.25,173465,66,0.080,0.571,0.000,1608320,1.06,16.89,0.000,0.004,0.002,3,7,15,64,1138,13,0.02,0.0067
