step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest
42000,126,20,15.0,0.0,0.0,0.4,14.1,0.0,1.00,14.4,12,163,9.80,6.42,5,12,3,0.0,1.00,1.00,1.00,3.05,4.55,4.35,34.9,1.053,0.269
42000,214,20,21.8,0.0,0.0,0.0,21.5,0.0,1.00,10.5,13,71,5.84,3.19,16,4,0,0.0,1.00,1.00,1.00,4.30,4.25,6.50,23.1,1.024,0.304
43000,191,235,17.2,0.4,0.2,0.4,14.2,0.0,1.10,13.2,91,143,8.61,4.33,180,55,0,0.0,1.06,1.16,1.09,3.27,4.50,4.91,20.4,1.144,0.293
43000,213,51,11.8,0.2,0.8,0.0,12.0,0.0,1.06,14.0,25,181,13.95,3.99,32,17,2,0.0,1.06,1.09,1.05,3.08,4.08,4.94,25.1,0.915,0.216
43000,126,38,14.8,0.4,0.2,0.0,12.9,0.0,1.15,15.8,11,158,8.94,5.47,18,20,0,0.0,1.09,1.16,1.18,2.84,5.03,3.18,26.0,1.073,0.266
43000,140,35,17.9,0.0,0.0,0.0,15.1,0.0,1.00,14.9,15,147,8.81,4.19,13,7,15,0.0,1.00,1.00,1.00,2.94,5.20,3.37,31.7,1.189,0.362
43000,221,35,15.0,0.0,0.0,0.0,15.3,0.0,1.00,10.4,8,126,8.48,4.45,35,0,0,0.0,1.00,1.00,1.00,3.80,4.40,6.40,9.0,0.997,0.399
43000,214,14,17.8,0.0,0.0,0.0,16.8,0.0,1.00,13.9,7,62,5.31,1.97,9,5,0,0.0,1.00,1.00,1.00,3.07,4.00,5.07,25.8,1.074,0.264
43000,204,9,10.2,0.0,0.0,0.0,10.8,0.0,1.00,14.2,2,158,8.47,3.79,0,7,2,0.0,1.00,1.00,1.00,3.22,5.00,3.89,34.6,0.946,0.412
44000,191,83,14.7,0.1,0.0,0.1,12.4,0.0,1.02,13.9,26,193,9.77,6.07,80,3,0,0.0,1.00,1.04,1.02,3.05,4.53,4.53,17.1,1.171,0.311
44000,227,71,16.2,0.0,0.1,0.8,17.3,0.0,1.00,9.4,32,136,11.00,5.76,29,37,5,0.0,1.00,1.00,1.00,3.99,3.63,7.72,27.6,0.913,0.313
44000,221,68,15.5,0.0,0.0,0.1,16.6,0.0,1.00,9.9,36,189,12.48,6.77,62,6,0,0.0,1.00,1.00,1.00,3.93,4.19,6.91,12.7,0.938,0.340
44000,213,49,12.9,0.0,0.0,0.0,14.4,0.0,1.00,13.7,22,146,8.67,3.75,20,13,16,0.0,1.00,1.01,1.00,3.20,3.24,5.90,29.1,0.889,0.249
44000,140,43,15.3,0.0,0.0,0.0,13.6,0.0,1.00,15.8,14,126,6.60,3.96,6,29,8,0.0,1.00,1.00,1.00,2.60,4.98,3.14,32.6,1.138,0.357
44000,126,42,15.5,0.1,0.0,0.0,14.4,0.0,1.03,15.0,14,169,9.61,5.56,5,26,11,0.0,1.01,1.05,1.03,3.07,5.14,3.36,33.8,1.065,0.270
45000,231,383,18.6,0.1,0.2,0.3,15.7,0.0,1.04,12.7,157,147,9.23,4.92,126,221,36,0.0,1.05,1.04,1.03,3.58,5.50,4.15,27.9,1.157,0.307
45000,191,207,18.4,0.1,0.0,0.1,15.9,0.0,1.03,12.1,66,147,10.27,5.50,171,36,0,0.0,1.00,1.04,1.03,3.47,4.58,5.37,20.2,1.140,0.339
45000,140,118,12.4,0.0,1.8,0.0,8.9,0.0,1.00,16.7,41,122,5.91,4.24,51,54,13,0.0,1.00,1.00,1.00,2.64,4.61,3.04,28.0,1.148,0.400
45000,126,92,13.9,0.0,0.0,0.0,12.8,0.0,1.05,16.1,27,191,10.97,5.44,2,72,18,0.0,1.05,1.05,1.05,2.98,4.90,3.04,32.5,1.082,0.277
45000,227,49,18.8,0.2,0.1,0.5,20.1,0.0,1.05,9.2,30,192,13.80,7.71,24,22,3,0.0,1.00,1.06,1.08,3.98,4.18,7.41,26.6,0.899,0.316
45000,221,25,11.4,0.0,0.0,0.0,12.4,0.0,1.00,13.0,11,182,14.01,4.51,25,0,0,0.0,1.00,1.00,1.00,3.48,3.68,5.96,13.3,0.924,0.352
45000,232,20,16.5,0.0,0.0,0.0,14.9,0.0,1.00,9.0,5,119,6.50,4.25,14,6,0,0.0,1.00,1.00,1.00,3.60,5.75,5.75,21.6,1.108,0.405
45000,213,18,18.4,0.0,0.0,0.1,20.5,0.0,1.00,10.2,12,116,7.82,3.96,16,0,2,0.0,1.00,1.00,1.00,4.00,4.33,6.61,19.3,0.907,0.278
45000,240,14,11.3,0.0,0.8,0.0,9.3,0.0,1.00,13.6,6,282,11.08,7.40,9,5,0,0.0,1.00,1.00,1.00,3.50,7.43,4.29,25.1,1.130,0.273
46000,244,429,15.8,0.4,0.1,0.4,13.8,0.0,1.10,13.2,133,169,11.56,5.08,255,137,37,0.0,1.09,1.15,1.09,3.49,5.33,4.10,23.1,1.065,0.303
46000,231,389,17.2,0.1,0.2,0.2,14.6,0.0,1.02,13.6,150,162,9.56,5.13,204,152,33,0.0,1.01,1.03,1.02,3.46,5.41,3.81,24.9,1.162,0.310
46000,126,101,14.5,0.0,0.2,0.0,13.4,0.0,1.01,15.3,35,133,8.01,4.37,21,78,2,0.0,1.00,1.01,1.01,3.11,5.71,3.02,28.9,1.070,0.280
46000,191,57,16.9,0.3,0.1,0.2,14.5,0.0,1.04,13.0,28,171,9.60,5.93,56,1,0,0.0,1.00,1.08,1.05,3.44,3.58,5.95,16.6,1.114,0.334
46000,140,41,17.5,0.0,0.7,0.3,13.9,0.0,1.00,14.3,18,204,12.70,7.71,22,17,2,0.0,1.00,1.00,1.00,3.27,4.83,4.02,23.2,1.174,0.382
46000,213,19,11.7,0.0,0.7,0.0,12.0,0.0,1.00,15.3,7,149,8.16,3.29,19,0,0,0.0,1.00,1.00,1.00,2.74,2.21,6.16,4.1,0.917,0.240
46000,221,18,12.0,0.0,0.0,0.0,11.6,0.0,1.00,12.9,8,188,11.30,7.29,18,0,0,0.0,1.00,1.00,1.00,3.44,2.78,6.78,16.3,1.046,0.378
46000,227,16,14.6,0.0,0.0,0.9,16.2,0.0,1.00,11.1,4,317,33.79,13.87,10,6,0,0.0,1.00,1.00,1.00,4.19,3.06,7.38,26.4,0.880,0.304
46000,245,15,18.4,0.5,0.0,0.0,16.2,0.0,1.16,9.9,6,140,10.68,4.15,6,8,1,0.0,1.05,1.17,1.26,3.53,3.20,7.93,28.3,1.072,0.299
46000,240,6,28.2,1.5,0.0,0.0,24.8,0.0,1.34,2.0,5,124,13.66,6.78,5,1,0,0.0,1.00,1.44,1.46,6.17,7.17,8.00,25.6,1.020,0.383
46000,247,5,24.0,0.0,0.0,0.0,24.8,0.0,1.00,4.4,3,343,28.85,11.46,0,3,2,0.0,1.00,1.00,1.00,4.60,5.80,8.00,35.4,0.973,0.292
47000,244,581,14.0,0.3,0.1,0.2,12.5,0.0,1.08,14.1,153,181,11.20,4.75,358,155,68,0.0,1.06,1.12,1.07,3.24,5.04,3.94,23.7,1.067,0.307
47000,231,378,17.7,0.0,0.2,0.2,14.9,0.0,1.01,13.5,135,158,10.37,4.80,209,145,24,0.0,1.01,1.02,1.01,3.39,5.32,3.97,24.0,1.164,0.304
47000,126,133,18.7,0.1,0.0,0.0,16.6,0.0,1.02,12.3,47,158,10.14,5.10,32,80,21,0.0,1.00,1.02,1.02,3.68,5.67,4.19,31.4,1.104,0.298
47000,266,24,14.6,0.0,0.1,0.0,11.4,0.0,1.00,13.6,4,194,9.89,5.45,1,23,0,0.0,1.00,1.00,1.00,3.08,5.21,4.00,30.0,1.277,0.390
47000,191,20,13.4,0.3,0.0,0.0,11.2,0.0,1.16,14.5,7,199,11.93,4.40,15,5,0,0.0,1.16,1.18,1.15,2.65,3.25,5.50,15.7,1.126,0.361
47000,227,18,16.4,0.0,0.0,0.0,19.2,0.0,1.00,9.4,5,441,51.94,19.11,13,5,0,0.0,1.00,1.00,1.00,4.22,3.28,8.00,25.4,0.856,0.292
47000,213,17,13.9,0.0,0.0,0.0,14.5,0.0,1.00,14.1,7,167,11.45,5.11,17,0,0,0.0,1.00,1.00,1.00,3.41,2.53,6.41,7.9,0.952,0.209
47000,240,15,17.1,0.1,0.3,0.0,14.5,0.0,1.13,8.5,12,105,8.52,2.96,6,9,0,0.0,1.13,1.13,1.13,4.47,5.60,6.87,26.9,1.140,0.329
47000,140,6,14.6,0.0,0.0,0.0,12.8,0.0,1.00,14.7,3,75,4.09,2.23,0,6,0,0.0,1.00,1.00,1.00,2.50,5.83,2.83,28.1,1.138,0.306
48000,244,540,14.9,0.2,0.0,0.2,13.9,0.0,1.04,13.5,140,157,8.59,4.86,357,118,65,0.0,1.03,1.07,1.04,3.36,5.20,4.08,23.2,1.045,0.304
48000,231,209,16.1,0.1,0.1,0.3,13.3,0.0,1.03,14.7,70,219,15.14,6.05,101,96,12,0.0,1.04,1.01,1.04,3.23,5.13,3.53,24.4,1.182,0.311
48000,126,106,15.1,0.0,0.2,0.0,13.5,0.0,1.00,14.3,40,166,9.15,5.15,12,85,9,0.0,1.00,1.00,1.00,3.17,5.16,3.73,30.5,1.095,0.301
48000,240,44,18.3,0.4,0.3,0.0,15.5,0.0,1.06,10.3,22,126,7.41,3.98,18,22,4,0.0,1.03,1.06,1.08,4.09,5.25,6.50,27.9,1.098,0.333
48000,266,27,16.7,0.0,0.3,0.0,12.8,0.0,1.00,12.6,9,143,6.32,4.96,3,22,2,0.0,1.00,1.00,1.00,3.52,5.48,4.22,32.6,1.287,0.384
48000,191,26,18.4,0.0,0.0,0.0,17.3,0.0,1.00,11.2,13,231,11.05,8.38,18,8,0,0.0,1.00,1.00,1.00,3.54,4.00,6.42,19.5,1.097,0.421
48000,227,16,16.4,0.0,0.0,0.0,18.7,0.0,1.00,9.8,8,172,14.27,11.00,8,8,0,0.0,1.00,1.00,1.00,4.19,3.38,8.00,26.7,0.874,0.319
48000,213,15,10.1,0.0,0.0,0.0,10.8,0.0,1.00,16.0,8,170,7.34,4.72,15,0,0,0.0,1.00,1.00,1.00,2.67,2.00,6.00,11.0,0.945,0.196
49000,244,456,14.4,0.3,0.1,0.1,13.4,0.0,1.06,13.8,144,151,8.58,4.50,290,116,50,0.0,1.05,1.11,1.05,3.30,5.21,3.94,23.0,1.040,0.302
49000,293,247,16.5,0.5,0.2,0.0,13.4,0.0,1.16,10.7,84,172,9.63,5.36,146,91,10,0.0,1.05,1.23,1.19,3.64,4.19,6.52,21.8,1.140,0.346
49000,126,69,12.8,0.0,0.0,0.1,11.7,0.0,1.00,15.6,21,152,8.88,4.46,14,42,13,0.0,1.00,1.00,1.00,3.07,4.90,3.32,28.7,1.092,0.301
49000,231,42,16.3,0.0,0.1,0.1,12.6,0.0,1.00,15.1,11,159,8.21,4.90,15,27,0,0.0,1.00,1.00,1.00,3.17,5.14,3.31,26.1,1.284,0.338
49000,240,33,16.1,0.0,0.0,0.0,14.1,0.0,1.00,10.7,7,144,8.17,3.61,9,22,2,0.0,1.00,1.00,1.00,3.79,3.45,7.18,28.4,1.140,0.327
49000,299,33,19.1,0.0,0.2,0.0,15.5,0.0,1.00,11.4,17,201,10.31,7.35,14,19,0,0.0,1.00,1.00,1.00,3.76,3.52,6.85,25.6,1.223,0.263
49000,301,20,12.8,0.2,0.0,0.0,10.2,0.0,1.11,17.9,9,124,6.21,3.36,20,0,0,0.0,1.12,1.14,1.09,2.40,3.50,3.60,10.3,1.213,0.266
49000,213,15,28.9,3.9,0.1,0.0,26.7,0.0,1.79,5.9,9,99,10.68,5.00,3,9,3,0.1,1.00,2.20,2.10,5.80,5.07,8.00,32.1,0.839,0.139
49000,227,15,22.5,0.0,0.0,2.4,24.3,0.0,1.00,6.0,9,97,7.65,4.86,0,15,0,0.0,1.00,1.00,1.00,5.27,5.87,7.47,30.6,0.889,0.371
49000,191,11,20.2,0.0,0.0,0.0,19.9,0.0,1.00,9.1,5,160,10.50,10.66,8,3,0,0.0,1.00,1.00,1.00,3.82,4.09,7.36,15.6,1.033,0.470
50000,244,359,15.7,0.3,0.0,0.3,14.6,0.0,1.06,12.8,114,149,9.01,3.95,198,97,64,0.0,1.03,1.09,1.06,3.43,5.44,4.16,25.8,1.031,0.301
50000,293,304,16.7,0.2,0.4,0.2,14.0,0.0,1.06,10.4,91,157,8.95,4.91,128,170,6,0.0,1.03,1.08,1.07,3.79,4.33,6.54,24.0,1.130,0.356
50000,231,41,16.8,0.0,0.0,0.2,12.9,0.0,1.00,15.4,14,177,10.56,4.99,15,26,0,0.0,1.00,1.00,1.00,3.07,4.95,3.37,26.0,1.295,0.291
50000,313,39,16.5,1.0,0.0,0.0,13.3,0.0,1.36,10.5,17,188,10.66,5.17,0,39,0,0.0,1.21,1.45,1.42,3.82,3.08,7.77,31.9,1.073,0.274
50000,309,36,18.4,0.0,0.0,0.1,16.4,0.0,1.00,10.0,15,120,5.99,4.33,36,0,0,0.0,1.00,1.00,1.00,4.25,6.31,4.69,18.5,1.139,0.364
50000,126,26,14.5,0.0,0.0,0.3,13.3,0.0,1.00,15.3,7,167,8.08,4.35,0,20,6,0.0,1.00,1.00,1.00,3.15,4.46,3.88,34.7,1.082,0.310
50000,299,25,14.9,0.0,0.0,0.2,12.0,0.0,1.00,13.0,12,202,10.06,5.02,4,14,7,0.0,1.00,1.00,1.00,3.00,3.60,6.04,32.1,1.231,0.275
50000,240,21,17.3,0.3,0.0,0.0,15.4,0.0,1.06,9.9,9,167,12.49,4.26,10,4,7,0.0,1.00,1.09,1.09,4.14,3.48,7.57,31.4,1.087,0.316
50000,301,13,16.3,1.7,0.0,0.0,10.2,0.0,1.53,16.0,9,231,12.06,5.08,13,0,0,0.0,1.29,1.80,1.53,3.46,4.31,3.92,9.6,1.224,0.249
50000,191,7,17.8,0.0,0.0,0.0,16.0,0.0,1.00,12.0,1,89,2.87,4.40,3,4,0,0.0,1.00,1.00,1.00,4.14,3.00,7.00,22.8,1.114,0.440
51000,244,372,15.1,0.2,0.0,0.3,14.4,0.0,1.05,13.3,133,130,7.74,3.84,222,122,28,0.0,1.05,1.07,1.05,3.42,5.28,4.09,23.2,1.024,0.295
51000,293,133,17.5,0.2,0.5,0.5,14.5,0.0,1.05,10.5,48,164,9.00,5.53,90,43,0,0.0,1.05,1.06,1.05,4.07,3.62,7.18,18.7,1.133,0.363
51000,231,56,17.0,0.0,0.1,0.1,13.1,0.0,1.00,15.2,16,133,7.89,3.74,42,14,0,0.0,1.00,1.00,1.00,3.02,5.09,3.30,21.1,1.292,0.276
51000,313,56,17.1,0.6,0.4,0.0,14.1,0.0,1.26,10.1,30,128,8.68,3.28,13,41,2,0.0,1.20,1.22,1.35,3.84,3.21,7.71,28.7,1.076,0.291
51000,240,26,28.0,1.9,2.1,0.0,20.3,0.0,1.44,5.5,11,108,8.79,3.52,3,21,2,0.1,1.42,1.46,1.45,5.31,5.38,7.85,32.2,1.085,0.349
51000,309,19,14.3,0.0,0.0,0.0,12.7,0.0,1.00,12.5,11,139,6.62,4.48,19,0,0,0.0,1.00,1.00,1.00,2.95,5.84,3.89,6.6,1.110,0.380
51000,299,5,12.1,0.0,0.2,0.0,9.2,0.0,1.00,12.8,2,293,14.29,5.90,1,4,0,0.0,1.00,1.00,1.00,3.80,2.00,8.00,29.9,1.288,0.288
52000,244,97,14.9,0.4,0.0,0.1,13.6,0.0,1.04,13.4,36,152,8.65,3.63,40,45,12,0.0,1.00,1.07,1.05,3.30,4.55,4.74,27.8,1.038,0.289
52000,293,90,19.3,0.8,0.2,0.3,15.2,0.0,1.18,9.1,27,143,8.43,4.77,53,31,6,0.0,1.07,1.25,1.21,4.30,3.67,7.79,20.7,1.146,0.371
52000,313,41,20.8,2.1,0.0,0.0,16.0,0.0,1.58,8.8,17,147,9.12,4.53,22,18,1,0.0,1.48,1.73,1.57,4.34,3.83,7.76,23.1,1.056,0.267
52000,231,33,15.9,0.1,0.2,1.2,11.5,0.0,1.03,15.6,13,168,9.87,3.81,9,22,2,0.0,1.05,1.04,1.02,2.73,5.12,3.06,28.2,1.280,0.276
52000,126,22,13.8,0.0,0.0,0.0,12.7,0.0,1.00,15.3,6,72,5.70,0.63,0,14,8,0.0,1.00,1.00,1.00,3.05,5.32,3.05,39.4,1.090,0.277
52000,309,18,16.5,0.0,0.0,0.0,14.6,0.0,1.00,10.6,9,82,4.71,3.10,18,0,0,0.0,1.00,1.00,1.00,3.56,5.17,5.67,13.2,1.130,0.388
52000,299,7,15.8,0.0,3.9,0.0,8.7,0.0,1.00,12.3,4,209,9.43,5.68,7,0,0,0.0,1.00,1.00,1.00,3.57,2.29,8.00,17.8,1.256,0.287
52000,336,5,13.1,0.0,0.0,0.0,11.4,0.0,1.00,13.6,3,180,8.82,5.52,0,5,0,0.0,1.00,1.00,1.00,3.80,6.20,3.00,29.1,1.152,0.334
53000,347,119,17.0,0.1,0.2,0.5,13.7,0.0,1.01,11.5,34,136,7.40,3.33,76,28,15,0.0,1.00,1.01,1.01,3.62,6.08,4.18,24.8,1.206,0.363
53000,244,107,13.8,0.6,0.0,0.0,12.2,0.0,1.12,13.5,33,107,6.47,2.12,55,46,6,0.0,1.03,1.21,1.12,3.08,5.19,4.07,25.7,1.037,0.296
53000,350,38,18.7,0.0,0.0,2.4,14.6,0.0,1.00,13.9,19,189,12.09,4.80,17,21,0,0.0,1.00,1.00,1.00,3.53,5.39,3.63,26.2,1.197,0.298
53000,309,38,21.8,0.9,0.0,0.1,17.6,0.0,1.28,8.4,13,126,8.73,3.80,33,5,0,0.0,1.11,1.44,1.31,4.08,6.82,4.97,16.4,1.124,0.390
53000,293,33,15.8,0.0,0.0,0.0,13.7,0.0,1.00,10.4,10,119,6.62,3.42,9,22,2,0.0,1.00,1.00,1.00,4.06,3.39,7.42,31.5,1.153,0.359
53000,348,26,26.0,0.2,0.0,0.2,22.3,0.0,1.04,10.5,14,94,9.25,3.10,0,25,1,0.0,1.00,1.06,1.05,4.04,4.42,6.31,32.6,1.137,0.250
53000,299,21,34.9,0.0,1.2,2.8,26.3,0.0,1.00,7.1,7,104,9.69,4.60,12,6,3,0.0,1.00,1.00,1.00,4.62,4.43,8.00,26.3,1.215,0.277
53000,231,15,17.0,0.0,0.0,0.1,13.2,0.0,1.00,15.7,5,83,5.07,1.62,0,15,0,0.0,1.00,1.00,1.00,2.60,4.93,3.20,30.4,1.287,0.260
53000,355,14,20.0,0.0,0.1,0.0,15.4,0.0,1.00,10.6,7,168,11.58,3.49,12,2,0,0.0,1.00,1.00,1.00,3.71,6.07,4.64,14.7,1.302,0.339
53000,336,12,11.4,0.0,0.0,0.0,9.9,0.0,1.00,15.0,4,221,10.48,4.92,5,7,0,0.0,1.00,1.00,1.00,3.25,5.92,2.58,27.0,1.146,0.314
53000,313,5,20.1,0.0,0.0,0.0,18.0,0.0,1.00,10.0,2,83,6.36,1.90,0,5,0,0.0,1.00,1.00,1.00,4.20,3.00,8.00,33.2,1.115,0.311
54000,347,112,16.5,0.1,0.1,0.1,14.0,0.0,1.04,11.4,37,133,7.69,3.28,94,18,0,0.0,1.03,1.02,1.06,3.80,5.99,4.33,16.5,1.163,0.358
54000,244,45,12.3,0.0,0.0,0.0,11.9,0.0,1.00,14.2,13,152,8.31,3.79,20,25,0,0.0,1.00,1.00,1.00,2.93,5.51,3.42,24.9,1.034,0.293
54000,293,34,16.0,0.0,0.0,0.2,14.2,0.0,1.00,10.9,13,188,11.88,3.35,8,26,0,0.0,1.00,1.00,1.00,3.91,3.59,6.94,29.6,1.130,0.357
54000,350,30,13.7,0.0,0.0,0.0,11.6,0.0,1.00,15.8,10,138,7.88,2.64,4,21,5,0.0,1.00,1.00,1.00,3.27,5.23,2.87,32.1,1.193,0.303
54000,336,16,17.4,0.0,0.6,0.0,14.8,0.0,1.00,10.8,7,167,11.62,3.30,5,11,0,0.0,1.00,1.00,1.00,4.12,6.44,4.25,26.7,1.139,0.326
54000,231,10,21.4,0.0,0.0,0.0,16.8,0.0,1.00,14.2,2,226,19.64,3.30,0,7,3,0.0,1.00,1.00,1.00,3.20,5.30,3.60,35.3,1.278,0.265
54000,355,9,14.8,0.4,0.1,0.2,10.4,0.0,1.33,15.8,6,162,7.00,4.67,9,0,0,0.0,1.22,1.17,1.61,2.89,4.33,3.78,18.9,1.278,0.361
55000,347,74,17.5,0.0,0.3,0.2,14.2,0.0,1.00,11.2,32,134,8.23,3.32,62,5,7,0.0,1.00,1.00,1.00,3.95,6.05,4.38,14.7,1.212,0.351
55000,244,34,15.4,1.1,0.0,0.3,13.0,0.0,1.10,15.2,8,161,10.88,2.12,7,27,0,0.0,1.00,1.23,1.08,3.35,5.44,2.97,29.9,1.008,0.302
55000,350,20,16.2,0.0,0.0,0.0,14.1,0.0,1.00,14.0,5,91,8.08,1.05,16,3,1,0.0,1.00,1.00,1.00,3.45,6.00,3.00,23.1,1.155,0.296
55000,293,18,16.0,0.5,0.1,0.0,14.4,0.0,1.12,11.9,9,171,11.16,3.28,4,14,0,0.1,1.00,1.17,1.17,3.72,4.50,5.56,29.2,1.061,0.312
55000,336,15,18.0,1.1,0.0,0.0,14.4,0.0,1.28,12.5,8,98,7.40,2.00,8,7,0,0.0,1.21,1.56,1.20,3.87,6.07,3.67,27.5,1.129,0.319
55000,355,14,20.0,0.4,0.0,0.0,14.9,0.0,1.14,13.4,10,146,8.11,4.52,10,4,0,0.0,1.08,1.17,1.17,3.36,4.86,4.43,24.6,1.291,0.330
55000,231,10,19.7,0.0,0.0,0.0,15.8,0.0,1.00,14.0,5,114,6.13,2.05,0,8,2,0.0,1.00,1.00,1.00,3.50,5.30,3.70,33.3,1.264,0.266
56000,382,100,15.7,0.0,0.0,0.1,15.2,0.0,1.01,12.8,29,115,8.25,2.08,39,56,5,0.0,1.00,1.01,1.00,3.39,6.15,3.46,27.6,1.027,0.321
56000,347,62,20.1,0.4,0.1,1.5,15.7,0.0,1.09,8.9,22,129,9.51,3.49,49,9,4,0.0,1.08,1.07,1.11,4.35,6.73,4.87,19.7,1.170,0.351
56000,350,51,17.5,0.0,0.0,0.5,15.3,0.0,1.00,12.5,19,117,7.83,2.63,41,5,5,0.0,1.00,1.00,1.00,3.67,6.06,3.67,17.0,1.139,0.304
56000,244,41,11.4,0.3,0.0,0.2,10.6,0.0,1.14,14.9,13,137,7.64,2.52,6,32,3,0.0,1.13,1.19,1.12,3.00,5.32,3.24,31.4,1.003,0.293
56000,293,26,13.4,1.2,0.0,0.0,9.7,0.0,1.30,15.0,11,142,8.72,1.88,8,18,0,0.0,1.00,1.70,1.27,3.00,3.88,4.62,28.1,1.079,0.307
56000,231,20,16.7,0.0,0.7,0.3,12.6,0.0,1.00,14.6,9,110,8.44,1.68,11,7,2,0.0,1.00,1.00,1.00,3.45,5.20,3.55,22.8,1.249,0.268
57000,350,119,14.6,0.1,0.0,0.1,12.3,0.0,1.04,15.5,38,151,9.09,2.81,66,39,14,0.0,1.03,1.05,1.03,3.11,5.13,3.14,24.5,1.161,0.310
57000,397,114,14.6,1.7,0.0,0.2,11.3,0.0,1.44,15.0,42,112,7.49,2.06,45,60,9,0.0,1.18,1.71,1.45,3.01,4.25,4.25,28.7,1.012,0.272
57000,382,82,17.0,0.0,0.0,0.2,16.1,0.0,1.00,12.9,33,122,8.76,2.50,44,29,9,0.0,1.00,1.01,1.01,3.72,5.48,4.10,21.5,1.053,0.307
57000,347,79,18.8,1.2,0.1,0.4,13.9,0.0,1.34,10.9,23,136,8.73,3.32,53,26,0,0.0,1.16,1.73,1.32,4.03,6.08,4.47,19.1,1.155,0.360
57000,244,59,12.6,0.5,0.0,0.0,11.3,0.0,1.11,15.7,14,117,6.26,2.59,23,33,3,0.0,1.05,1.24,1.10,3.05,5.25,2.93,27.8,1.023,0.298
57000,231,33,15.6,0.0,0.2,0.4,12.5,0.0,1.00,13.7,16,180,11.56,3.03,21,11,1,0.0,1.00,1.00,1.00,3.27,5.06,4.09,21.1,1.208,0.293
57000,394,25,21.2,0.0,0.7,3.6,18.1,0.0,1.00,10.6,9,125,11.28,4.61,11,14,0,0.0,1.00,1.00,1.00,4.28,5.68,5.04,25.7,1.037,0.402
57000,399,8,20.8,0.0,2.8,0.0,15.5,0.0,1.00,6.0,4,111,8.59,4.04,0,8,0,0.0,1.00,1.00,1.00,4.62,7.62,5.38,31.7,1.145,0.229
57000,395,7,17.5,0.0,0.0,0.0,18.1,0.0,1.00,7.1,5,231,15.12,3.52,7,0,0,0.0,1.00,1.00,1.00,3.86,5.57,6.86,18.8,0.970,0.244
58000,244,279,14.2,0.4,0.1,0.2,12.8,0.0,1.12,13.7,76,142,8.08,3.05,145,123,11,0.0,1.13,1.15,1.10,3.38,5.34,3.90,24.9,1.042,0.304
58000,397,103,13.8,1.0,0.1,0.0,11.5,0.0,1.29,14.6,40,161,9.90,3.48,32,63,8,0.0,1.13,1.39,1.34,2.86,4.36,4.37,28.8,1.024,0.287
58000,347,101,16.8,0.0,0.3,0.1,14.2,0.0,1.00,11.1,30,121,7.56,3.27,58,42,1,0.0,1.00,1.00,1.00,3.89,6.29,4.14,20.2,1.149,0.356
58000,382,81,17.1,0.1,0.0,0.1,16.4,0.0,1.01,12.9,30,134,9.26,3.49,44,27,10,0.0,1.01,1.03,1.01,3.65,5.37,4.25,25.1,1.034,0.324
58000,350,68,20.2,0.2,0.0,0.5,16.7,0.0,1.05,13.1,30,129,8.61,2.97,51,7,10,0.0,1.05,1.08,1.03,3.51,5.29,4.15,20.7,1.165,0.318
58000,399,11,19.5,0.0,4.5,0.0,11.6,0.0,1.00,6.5,6,86,6.84,2.78,0,11,0,0.0,1.00,1.00,1.00,3.82,7.73,5.00,30.0,1.205,0.198
59000,244,289,13.7,0.5,0.0,0.1,12.4,0.0,1.11,13.7,67,143,8.60,3.09,141,135,13,0.0,1.11,1.16,1.08,3.19,5.12,4.17,23.7,1.041,0.302
59000,347,224,15.5,0.0,0.3,0.2,13.1,0.0,1.00,12.4,64,142,8.57,3.83,139,68,17,0.0,1.00,1.01,1.00,3.63,5.93,3.88,22.5,1.151,0.336
59000,382,94,18.8,0.0,0.0,0.8,17.2,0.0,1.00,12.4,33,106,7.25,3.01,36,38,20,0.0,1.00,1.00,1.00,3.61,5.65,4.17,29.3,1.069,0.311
59000,350,88,16.7,0.0,0.1,0.4,13.4,0.0,1.01,13.9,37,132,8.70,3.02,52,33,3,0.0,1.01,1.03,1.01,3.27,5.08,3.95,22.9,1.214,0.304
59000,411,63,15.5,0.1,0.4,0.2,12.4,0.0,1.01,13.6,22,161,8.16,3.89,29,27,7,0.0,1.00,1.01,1.02,3.29,5.13,4.11,24.7,1.201,0.365
59000,397,37,12.5,0.4,0.0,0.1,11.2,0.0,1.08,15.5,14,167,8.80,3.86,9,18,10,0.0,1.04,1.11,1.08,2.89,3.89,4.38,32.1,1.037,0.278
59000,399,18,25.5,0.0,2.9,0.0,19.5,0.0,1.00,3.6,11,145,16.44,4.17,0,18,0,0.0,1.00,1.00,1.00,5.61,8.00,6.22,29.8,1.151,0.199
60000,244,646,13.9,0.4,0.1,0.1,12.6,0.0,1.11,13.2,152,163,9.20,4.04,315,259,72,0.0,1.11,1.17,1.09,3.39,5.62,3.83,25.6,1.029,0.299
60000,347,227,15.7,0.1,0.2,0.3,13.1,0.0,1.02,12.6,66,142,7.80,4.05,147,77,3,0.0,1.01,1.03,1.01,3.61,5.72,4.00,22.3,1.159,0.331
60000,397,88,12.6,0.5,0.0,0.0,11.2,0.0,1.13,15.6,22,135,7.70,2.93,51,14,23,0.0,1.07,1.18,1.14,2.70,3.93,4.26,28.7,1.033,0.273
