step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest
29000,110,457,13.8,0.1,0.0,0.0,13.2,0.0,1.03,9.9,120,163,9.50,4.33,173,217,67,0.0,1.00,1.04,1.04,3.85,4.15,7.19,27.6,1.037,0.351
29000,126,182,13.3,0.1,0.2,0.5,12.7,0.0,1.01,11.2,71,188,10.69,5.40,136,44,2,0.0,1.00,1.02,1.02,3.58,3.19,7.43,16.2,1.019,0.284
29000,80,158,15.8,0.1,0.6,0.7,17.8,0.0,1.00,6.4,94,256,20.42,9.71,99,59,0,0.0,1.01,1.00,1.01,5.55,7.59,7.58,18.4,0.846,0.369
29000,129,72,17.5,0.2,0.0,0.2,14.9,0.0,1.05,8.6,24,147,8.08,5.92,44,26,2,0.0,1.00,1.06,1.08,4.01,4.06,7.90,19.9,1.137,0.471
29000,166,23,13.8,0.0,0.0,0.7,13.9,0.0,1.00,9.7,11,156,8.62,5.63,13,10,0,0.0,1.00,1.00,1.00,3.39,3.35,7.83,19.6,0.959,0.295
29000,167,14,17.8,0.0,0.0,0.4,16.9,0.0,1.00,8.3,5,212,13.02,9.65,4,10,0,0.0,1.00,1.00,1.00,3.57,4.29,7.64,25.1,1.033,0.591
29000,128,11,34.9,0.9,4.7,0.5,21.0,0.0,1.18,2.4,9,197,20.50,8.81,0,11,0,0.4,1.00,1.32,1.21,5.09,6.82,8.00,27.3,1.256,0.455
29000,172,11,13.4,0.0,0.1,0.0,13.1,0.0,1.00,14.4,5,140,6.61,3.24,11,0,0,0.0,1.00,1.00,1.00,3.27,2.91,6.18,14.3,1.040,0.369
30000,110,179,13.2,0.1,0.3,0.1,12.4,0.0,1.03,9.9,66,153,9.63,3.91,33,108,38,0.1,1.00,1.03,1.03,3.80,4.26,7.12,31.9,1.017,0.329
30000,80,103,14.0,0.0,0.1,1.0,15.5,0.0,1.00,7.7,56,260,17.79,7.72,55,45,3,0.0,1.01,1.01,1.00,5.21,7.33,7.30,20.9,0.880,0.360
30000,126,100,15.1,0.1,0.4,0.6,14.1,0.0,1.02,10.4,61,137,9.92,3.54,74,21,5,0.0,1.00,1.03,1.03,3.86,3.61,7.48,16.8,1.018,0.308
30000,129,29,17.7,0.2,3.3,0.9,11.0,0.0,1.05,11.8,11,208,12.71,7.66,24,5,0,0.0,1.00,1.07,1.08,3.52,3.83,6.38,19.3,1.136,0.512
30000,194,21,15.9,0.0,0.7,0.2,16.8,0.0,1.00,7.7,11,127,7.45,4.78,21,0,0,0.0,1.00,1.00,1.00,4.38,7.38,4.76,19.1,0.887,0.408
30000,172,16,9.0,0.0,0.0,0.0,8.6,0.0,1.00,17.4,4,196,8.70,4.17,16,0,0,0.0,1.00,1.00,1.00,2.25,2.31,5.00,11.6,1.036,0.356
30000,191,15,16.8,0.9,1.6,0.0,13.4,0.0,1.18,9.7,10,273,13.21,9.95,14,1,0,0.0,1.00,1.29,1.25,3.13,4.67,6.67,14.9,1.004,0.426
30000,128,11,27.4,0.0,3.9,2.0,17.0,0.0,1.00,4.5,10,308,37.46,13.97,0,11,0,0.0,1.00,1.00,1.00,5.18,6.45,7.45,26.6,1.281,0.503
31000,110,185,16.4,0.0,0.7,0.3,15.1,0.0,1.00,7.8,77,177,10.74,4.82,47,103,35,0.0,1.00,1.00,1.00,4.34,4.68,7.80,30.3,1.017,0.297
31000,80,52,9.8,0.0,0.3,0.5,10.3,0.0,1.00,11.9,24,196,12.32,4.69,16,34,2,0.0,1.00,1.00,1.00,5.08,7.67,7.88,25.1,0.913,0.330
31000,126,33,13.1,0.0,0.0,0.4,13.4,0.0,1.00,10.9,12,162,9.50,3.66,19,13,1,0.0,1.00,1.00,1.00,3.39,2.97,7.58,20.8,0.962,0.289
31000,198,12,28.9,0.7,0.0,0.0,20.9,0.0,1.29,8.3,4,61,4.74,2.10,12,0,0,0.0,1.30,1.17,1.42,4.00,4.33,7.50,11.2,1.269,0.415
31000,128,11,34.6,0.7,0.4,0.0,27.5,0.0,1.12,6.4,6,148,11.97,7.04,6,5,0,0.0,1.24,1.00,1.11,5.00,5.09,7.82,23.6,1.256,0.434
31000,191,5,17.7,1.2,0.0,3.2,14.2,0.0,1.22,6.8,3,139,6.99,5.34,5,0,0,0.0,1.00,1.35,1.28,4.60,4.60,8.00,14.5,0.968,0.436
32000,110,214,17.9,0.4,1.0,0.5,15.7,0.0,1.12,7.4,87,133,9.81,4.15,101,84,29,0.0,1.06,1.15,1.14,4.52,5.11,7.85,25.7,0.969,0.292
32000,126,50,13.8,0.1,0.0,0.0,14.0,0.0,1.03,9.5,25,158,9.42,3.36,26,14,10,0.0,1.00,1.04,1.03,3.92,3.48,7.96,27.0,0.979,0.306
32000,213,38,9.9,0.0,0.0,0.0,12.2,0.0,1.00,13.3,9,137,6.87,3.81,7,27,4,0.0,1.00,1.00,1.00,2.74,4.29,5.08,29.5,0.797,0.393
32000,210,26,10.2,0.0,0.0,0.7,9.7,0.0,1.00,14.3,8,245,11.06,4.92,14,12,0,0.0,1.00,1.00,1.00,4.08,3.38,8.00,21.7,1.027,0.419
32000,191,15,15.6,0.0,0.0,1.3,13.9,0.0,1.00,9.1,8,87,6.64,1.70,15,0,0,0.0,1.00,1.00,1.00,4.87,3.67,8.00,10.8,1.079,0.400
32000,211,11,13.4,1.1,0.0,0.0,12.8,0.0,1.29,10.5,5,269,15.28,6.07,11,0,0,0.0,1.00,1.35,1.42,4.64,3.27,7.64,5.1,0.902,0.216
32000,80,5,13.4,0.0,0.0,0.0,14.4,0.0,1.00,8.8,4,135,4.58,4.74,0,4,1,0.0,1.00,1.00,1.00,6.40,8.00,7.20,33.5,0.928,0.355
33000,110,417,17.5,0.2,0.2,0.1,17.3,0.0,1.04,6.8,141,138,9.56,4.00,213,154,50,0.0,1.01,1.05,1.05,4.51,5.09,7.85,24.5,0.987,0.320
33000,210,44,11.3,0.0,0.0,0.0,11.4,0.0,1.00,11.9,12,259,13.83,6.37,15,29,0,0.0,1.00,1.00,1.00,4.34,4.70,7.43,25.2,1.005,0.398
33000,126,17,17.0,0.0,0.2,0.0,17.1,0.0,1.00,7.4,7,97,5.96,2.65,3,13,1,0.0,1.00,1.00,1.00,4.47,4.29,8.00,24.1,0.983,0.330
33000,80,6,15.1,0.0,0.0,0.0,16.0,0.0,1.00,7.0,3,340,24.63,12.39,0,5,1,0.0,1.00,1.00,1.00,6.17,8.00,8.00,30.4,0.941,0.344
34000,110,307,15.8,0.2,0.0,0.0,15.4,0.0,1.05,7.9,76,131,8.83,3.14,112,143,52,0.0,1.00,1.07,1.06,4.18,4.88,7.52,27.4,1.001,0.346
34000,240,29,14.2,0.7,1.1,0.0,9.5,0.0,1.14,12.4,14,162,7.81,3.95,29,0,0,0.2,1.02,1.23,1.16,3.72,2.69,7.31,8.1,1.212,0.375
34000,200,29,13.9,0.0,0.0,1.3,15.1,0.0,1.00,6.8,14,72,4.74,2.10,13,14,2,0.0,1.00,1.00,1.00,3.79,5.41,7.28,24.6,0.884,0.307
34000,210,24,10.2,0.0,0.0,0.0,10.0,0.0,1.00,13.4,8,252,11.31,5.36,3,21,0,0.0,1.00,1.00,1.00,3.50,3.75,7.12,27.6,1.034,0.414
34000,126,7,7.4,0.0,0.0,0.0,8.9,0.0,1.00,14.3,3,318,12.52,6.53,7,0,0,0.0,1.00,1.00,1.00,4.00,3.43,8.00,17.7,0.834,0.300
34000,233,7,17.1,0.6,0.0,0.0,13.9,0.0,1.09,10.3,4,124,5.67,4.96,7,0,0,0.0,1.00,1.16,1.10,3.86,4.14,6.71,2.7,1.144,0.478
34000,229,5,11.9,0.0,0.0,0.0,12.2,0.0,1.00,10.0,2,250,14.45,4.56,5,0,0,0.0,1.00,1.00,1.00,3.40,3.00,8.00,20.3,0.976,0.438
35000,110,341,15.7,0.2,0.0,0.1,15.0,0.0,1.07,8.4,88,133,8.78,3.09,172,141,28,0.0,1.05,1.11,1.07,4.05,4.61,7.49,23.6,1.017,0.347
35000,126,16,9.7,1.0,0.0,0.0,9.9,0.0,1.28,11.5,7,123,7.02,1.58,10,6,0,0.0,1.08,1.32,1.35,4.00,3.44,8.00,21.8,0.815,0.261
35000,200,13,16.6,1.0,0.0,2.2,17.0,0.0,1.16,5.2,7,129,10.60,3.40,11,2,0,0.0,1.00,1.22,1.22,5.00,5.38,8.00,14.3,0.836,0.304
35000,210,12,9.8,0.0,0.0,0.0,9.5,0.0,1.00,13.7,4,294,14.06,5.99,0,12,0,0.0,1.00,1.00,1.00,3.83,3.08,8.00,30.8,1.030,0.438
35000,229,11,14.7,2.5,0.0,0.0,10.6,0.0,1.89,9.6,5,157,9.15,2.88,8,3,0,0.0,1.52,1.78,2.36,4.09,3.55,8.00,19.2,0.953,0.453
35000,240,7,10.8,0.0,0.0,0.0,9.0,0.0,1.00,12.0,1,162,8.01,3.66,7,0,0,0.0,1.00,1.00,1.00,3.29,2.00,8.00,4.6,1.203,0.269
36000,110,333,15.2,0.2,0.0,0.0,14.7,0.0,1.05,8.7,85,166,10.82,3.68,165,148,20,0.0,1.02,1.06,1.05,4.14,4.77,7.48,22.7,1.020,0.350
36000,210,16,9.6,0.0,0.0,0.0,9.1,0.0,1.00,14.5,5,136,7.09,2.26,0,16,0,0.0,1.00,1.00,1.00,3.69,3.00,7.62,31.0,1.057,0.411
36000,200,10,11.4,0.0,0.0,2.5,11.8,0.0,1.00,9.6,7,107,8.43,1.89,8,2,0,0.0,1.00,1.00,1.00,4.10,3.90,7.30,22.7,0.904,0.289
36000,229,9,15.9,0.0,0.0,0.0,16.7,0.0,1.00,10.4,6,334,23.10,7.99,3,6,0,0.0,1.00,1.00,1.00,3.33,3.11,7.67,25.7,0.961,0.501
36000,126,9,8.3,0.0,0.0,0.0,9.7,0.0,1.00,13.1,3,144,7.62,2.66,5,4,0,0.0,1.00,1.00,1.00,3.22,2.67,8.00,20.7,0.855,0.279
37000,110,324,14.5,0.2,0.0,0.0,14.2,0.0,1.07,9.9,97,142,9.10,3.23,171,125,28,0.0,1.04,1.10,1.07,3.95,4.81,7.00,23.7,0.998,0.358
37000,229,21,18.0,0.1,1.2,0.0,18.2,0.0,1.02,8.6,8,106,7.43,3.53,12,9,0,0.0,1.00,1.03,1.04,4.29,4.05,8.00,21.7,0.912,0.478
37000,126,15,19.0,5.4,0.0,0.0,12.7,0.0,2.00,11.3,7,142,6.67,3.55,14,0,1,0.0,1.00,2.58,2.24,4.93,3.40,8.00,13.4,0.837,0.278
37000,210,14,10.7,0.0,0.0,0.0,10.4,0.0,1.00,13.1,5,244,14.23,3.38,2,12,0,0.0,1.00,1.00,1.00,3.79,3.93,8.00,28.7,1.036,0.385
38000,110,522,16.3,0.2,0.1,0.2,15.4,0.0,1.07,8.4,138,134,9.29,3.14,248,228,46,0.0,1.06,1.11,1.07,4.34,5.00,7.39,23.7,1.017,0.357
38000,265,128,13.9,0.0,0.1,0.5,13.2,0.0,1.00,8.8,50,154,9.57,3.29,101,17,10,0.0,1.00,1.00,1.00,4.20,4.86,7.55,14.6,1.020,0.283
38000,264,36,16.8,0.0,0.0,0.5,15.6,0.0,1.00,8.4,17,176,12.39,4.26,6,22,8,0.0,1.00,1.00,1.00,4.19,4.11,8.00,30.4,1.071,0.305
38000,210,19,9.5,0.2,0.0,0.0,8.7,0.0,1.08,14.2,3,185,10.07,2.79,9,10,0,0.0,1.09,1.09,1.06,3.89,3.26,8.00,21.1,1.054,0.440
38000,229,10,14.4,0.9,2.0,0.0,11.4,0.0,1.31,10.0,5,144,7.76,3.74,5,5,0,0.0,1.00,1.30,1.67,3.70,3.40,7.70,17.7,0.935,0.408
39000,110,524,15.7,0.1,0.1,0.1,14.9,0.0,1.05,8.6,137,147,9.39,3.81,254,229,41,0.0,1.04,1.05,1.05,4.09,4.71,7.44,24.2,1.024,0.363
39000,265,136,14.3,0.0,0.4,0.2,13.5,0.0,1.00,9.2,52,150,8.44,3.83,113,18,5,0.0,1.00,1.00,1.01,4.21,4.38,7.60,14.1,1.010,0.280
39000,264,31,17.2,0.0,0.0,0.0,15.7,0.0,1.00,8.3,13,136,9.54,3.04,13,10,8,0.0,1.00,1.00,1.00,4.23,4.29,7.71,26.7,1.097,0.325
39000,210,30,13.6,0.0,0.5,0.3,12.0,0.0,1.00,11.4,11,266,13.27,4.67,21,9,0,0.0,1.00,1.00,1.00,4.40,4.20,8.00,19.0,1.072,0.428
39000,229,27,14.1,0.0,0.4,0.0,14.5,0.0,1.00,9.3,11,121,8.48,3.19,20,7,0,0.0,1.00,1.00,1.00,3.85,4.00,7.37,17.9,0.952,0.410
40000,110,752,16.7,0.1,0.1,0.1,15.5,0.0,1.03,7.9,234,151,10.58,4.12,339,333,80,0.0,1.01,1.05,1.04,4.37,4.99,7.68,25.0,1.041,0.365
40000,265,85,13.1,0.0,0.2,0.1,13.1,0.0,1.00,9.4,34,139,7.88,3.46,77,8,0,0.0,1.00,1.00,1.00,4.06,4.01,7.68,12.4,0.974,0.278
40000,210,53,10.7,0.0,0.4,0.0,9.8,0.0,1.00,13.2,10,206,8.20,4.65,36,17,0,0.0,1.00,1.00,1.00,3.75,3.55,7.74,18.7,1.055,0.440
40000,274,35,14.8,0.0,0.0,0.0,13.0,0.0,1.00,10.6,13,226,11.69,5.63,33,2,0,0.0,1.00,1.00,1.00,3.89,2.80,7.89,11.3,1.127,0.391
40000,264,25,18.0,0.0,0.0,0.0,16.8,0.0,1.00,5.7,8,181,15.73,5.13,3,21,1,0.0,1.00,1.00,1.00,4.72,5.44,8.00,27.2,1.063,0.330
40000,229,19,11.3,0.0,0.3,0.0,12.3,0.0,1.00,11.9,9,149,7.98,4.02,19,0,0,0.0,1.00,1.00,1.00,3.47,3.16,6.89,10.1,0.904,0.428
41000,110,734,17.3,0.3,0.1,0.1,15.4,0.0,1.07,7.9,199,175,12.38,5.17,334,342,58,0.0,1.01,1.09,1.08,4.33,4.88,7.62,24.0,1.076,0.389
41000,265,123,15.1,0.7,0.0,0.1,14.2,0.0,1.18,8.2,37,159,10.57,4.11,118,5,0,0.0,1.03,1.20,1.25,4.44,4.59,7.76,11.6,0.977,0.283
41000,264,57,15.0,0.0,0.0,0.2,14.3,0.0,1.00,8.3,17,164,11.73,4.56,17,36,4,0.0,1.00,1.00,1.00,3.88,4.54,7.70,26.5,1.026,0.334
41000,210,53,10.3,0.0,0.0,0.0,9.7,0.0,1.00,13.4,10,241,10.18,6.32,27,20,6,0.0,1.00,1.00,1.00,3.87,3.13,7.91,24.0,1.060,0.441
41000,274,45,15.0,0.0,0.0,0.0,12.9,0.0,1.00,11.1,16,159,9.65,3.89,45,0,0,0.0,1.00,1.00,1.00,3.67,2.69,7.87,4.5,1.172,0.424
42000,110,861,17.6,0.2,0.4,0.1,15.1,0.0,1.05,8.1,255,165,11.52,5.81,378,399,84,0.0,1.02,1.07,1.06,4.20,4.98,7.39,24.9,1.095,0.390
42000,280,85,18.8,0.2,0.0,1.2,12.9,0.0,1.04,8.8,44,228,16.69,5.76,19,64,2,0.0,1.06,1.01,1.05,4.13,5.27,6.85,27.2,1.378,0.281
42000,265,81,14.7,0.3,0.4,0.0,14.4,0.0,1.05,7.1,33,199,14.03,7.09,65,16,0,0.0,1.03,1.02,1.07,4.07,6.14,6.84,15.6,0.960,0.272
42000,264,80,17.6,0.0,0.0,0.1,16.1,0.0,1.04,7.2,26,162,11.76,4.86,21,53,6,0.0,1.02,1.02,1.06,4.43,5.38,7.80,27.7,1.064,0.340
42000,210,49,14.1,0.1,0.3,0.6,12.4,0.0,1.03,10.4,19,207,12.55,5.95,33,16,0,0.0,1.03,1.02,1.04,4.16,4.29,7.73,18.2,1.071,0.441
42000,274,43,15.5,0.1,0.6,0.2,12.0,0.0,1.09,11.2,20,205,10.84,5.12,43,0,0,0.0,1.08,1.09,1.09,3.60,3.21,7.65,5.1,1.197,0.427
43000,110,968,16.6,0.1,0.1,0.1,14.9,0.0,1.04,8.5,255,175,12.07,5.46,414,469,85,0.0,1.03,1.06,1.04,4.20,4.92,7.30,24.7,1.088,0.393
43000,264,87,19.3,0.1,0.0,1.4,16.8,0.0,1.04,5.8,29,205,15.98,5.16,17,68,2,0.0,1.03,1.05,1.04,4.75,5.61,7.94,26.7,1.083,0.338
43000,265,73,17.2,0.0,0.0,0.5,17.4,0.0,1.00,6.8,38,203,15.14,6.38,38,26,9,0.0,1.00,1.00,1.00,4.70,5.56,7.21,23.6,0.971,0.300
43000,274,70,16.5,0.0,0.4,0.3,13.6,0.0,1.00,10.7,26,130,9.30,4.58,70,0,0,0.0,1.00,1.00,1.00,4.17,3.30,7.76,5.6,1.166,0.387
43000,210,49,13.3,0.3,0.1,0.4,11.5,0.0,1.10,11.2,13,185,9.55,4.32,41,6,2,0.1,1.12,1.12,1.08,4.18,3.94,7.73,12.3,1.082,0.467
43000,280,23,21.2,0.0,0.1,1.0,14.3,0.0,1.00,7.9,11,561,50.82,14.07,1,22,0,0.0,1.00,1.00,1.00,4.48,6.39,6.48,27.3,1.409,0.287
43000,286,9,14.5,0.0,0.0,0.0,14.3,0.0,1.00,8.7,4,118,7.01,4.16,4,5,0,0.0,1.00,1.00,1.00,3.22,4.00,7.67,24.3,1.014,0.410
44000,110,859,15.7,0.1,0.0,0.1,14.4,0.0,1.03,9.7,313,195,13.53,5.87,378,398,83,0.0,1.00,1.04,1.04,3.92,4.63,6.84,25.0,1.072,0.393
44000,264,67,15.0,0.0,0.2,0.9,13.2,0.0,1.01,8.0,28,281,25.97,8.14,0,60,7,0.0,1.00,1.01,1.01,4.33,4.66,7.85,29.7,1.074,0.335
44000,287,59,14.9,0.0,0.1,1.2,13.0,0.0,1.00,8.4,27,154,14.78,3.39,51,8,0,0.0,1.00,1.00,1.00,3.76,5.03,6.95,16.4,1.085,0.354
44000,286,22,14.8,0.0,0.0,0.1,14.9,0.0,1.00,9.2,7,214,14.64,6.98,17,5,0,0.0,1.00,1.00,1.00,3.59,3.55,8.00,21.9,1.004,0.409
44000,274,20,22.5,0.0,0.0,0.2,18.4,0.0,1.00,5.1,9,107,8.88,3.20,17,3,0,0.0,1.00,1.00,1.00,4.90,6.95,7.70,17.6,1.229,0.369
44000,265,14,11.7,0.0,0.0,0.0,11.8,0.0,1.00,10.0,8,155,9.58,2.80,10,3,1,0.0,1.00,1.00,1.00,4.14,5.00,6.29,21.5,0.993,0.272
44000,280,12,19.6,0.0,0.0,1.2,13.0,0.0,1.00,7.7,5,667,64.56,17.59,0,12,0,0.0,1.00,1.00,1.00,4.67,6.83,6.92,26.1,1.440,0.262
45000,110,745,16.4,0.3,0.1,0.1,14.6,0.0,1.08,9.8,281,190,14.24,5.58,322,354,69,0.0,1.03,1.12,1.09,4.08,4.41,7.29,25.5,1.089,0.398
45000,287,93,15.0,0.0,0.1,1.7,12.8,0.0,1.00,7.6,42,222,18.59,5.81,76,17,0,0.0,1.00,1.01,1.00,4.25,4.99,7.54,16.7,1.085,0.357
45000,264,91,15.9,0.0,0.1,0.9,14.1,0.0,1.01,9.1,37,347,39.33,9.77,11,66,14,0.0,1.00,1.01,1.01,4.43,4.71,7.77,30.4,1.081,0.347
45000,279,69,20.7,0.1,0.2,0.4,17.6,0.0,1.02,9.7,35,164,16.15,4.24,62,6,1,0.0,1.01,1.02,1.02,4.16,5.36,6.06,10.8,1.134,0.355
45000,265,37,20.2,0.0,0.1,0.0,22.3,0.0,1.00,3.5,18,192,23.93,5.40,37,0,0,0.0,1.00,1.00,1.00,4.43,7.43,7.11,3.6,0.901,0.395
45000,280,21,18.7,0.0,0.0,0.5,12.5,0.0,1.00,9.8,15,693,70.37,16.34,5,16,0,0.0,1.00,1.00,1.00,4.29,5.76,6.43,24.3,1.463,0.261
45000,274,7,22.7,0.0,0.0,0.7,17.9,0.0,1.00,6.6,5,181,13.53,4.52,3,4,0,0.0,1.00,1.00,1.00,4.71,6.14,7.86,24.0,1.262,0.405
46000,110,625,16.4,0.2,0.3,0.1,14.8,0.0,1.06,9.5,246,161,12.85,4.90,279,266,80,0.0,1.04,1.07,1.07,4.04,4.62,7.01,26.3,1.059,0.399
46000,287,143,13.3,0.1,0.0,0.9,11.7,0.0,1.01,11.0,57,203,17.44,4.90,119,13,11,0.0,1.00,1.02,1.01,3.67,4.09,6.63,17.2,1.097,0.367
46000,279,102,17.9,0.4,0.9,0.0,13.7,0.0,1.08,11.1,45,140,10.19,4.26,87,3,12,0.0,1.00,1.12,1.10,3.51,5.15,5.52,14.2,1.166,0.374
46000,280,47,12.6,0.0,0.0,0.3,8.6,0.0,1.00,15.7,26,180,10.75,4.79,5,42,0,0.0,1.00,1.00,1.00,2.83,3.49,4.70,26.2,1.452,0.250
46000,264,46,15.0,0.1,0.0,0.6,13.8,0.0,1.02,9.5,20,183,14.23,5.93,0,35,11,0.0,1.00,1.02,1.04,4.65,5.04,7.98,33.1,1.055,0.338
46000,307,8,11.7,0.0,0.0,0.0,10.1,0.0,1.00,15.2,6,490,57.73,10.12,1,7,0,0.0,1.00,1.00,1.00,2.88,2.50,5.88,26.7,1.170,0.404
46000,265,8,15.7,0.2,0.0,2.5,15.8,0.0,1.02,6.5,6,420,67.09,11.62,8,0,0,0.0,1.00,1.04,1.03,3.88,6.38,6.50,1.1,0.899,0.368
46000,301,6,8.9,0.0,0.0,0.0,9.7,0.0,1.00,13.7,4,308,27.10,10.58,0,6,0,0.0,1.00,1.00,1.00,2.83,4.17,5.00,27.9,0.939,0.315
46000,306,5,11.9,0.0,0.0,0.0,11.6,0.0,1.00,11.6,3,434,25.06,11.79,5,0,0,0.0,1.00,1.00,1.00,3.80,3.40,6.80,22.0,1.035,0.297
47000,110,840,15.3,0.2,0.0,0.0,14.3,0.0,1.07,10.7,294,167,13.12,4.80,487,279,74,0.0,1.06,1.10,1.07,3.85,4.33,6.62,22.2,1.056,0.381
47000,279,80,12.9,0.0,0.0,0.0,11.3,0.0,1.00,15.1,32,136,8.80,3.02,46,10,24,0.0,1.00,1.00,1.00,3.01,4.76,3.85,19.8,1.151,0.346
47000,280,59,16.3,0.0,0.0,0.8,10.2,0.0,1.00,14.0,31,177,11.14,4.74,17,42,0,0.0,1.00,1.00,1.00,3.12,3.98,5.17,27.8,1.530,0.248
47000,287,48,16.4,0.2,0.5,1.0,14.1,0.0,1.03,8.8,28,308,27.92,8.99,27,11,10,0.0,1.00,1.05,1.04,3.96,4.88,7.00,25.3,1.079,0.330
47000,311,31,11.4,0.0,0.0,0.0,12.4,0.0,1.00,11.6,17,193,12.67,4.56,1,30,0,0.0,1.00,1.00,1.00,3.61,3.10,7.74,28.4,0.931,0.393
47000,264,27,12.4,0.0,0.0,0.1,14.0,0.0,1.00,8.7,10,217,12.09,5.36,5,12,10,0.0,1.00,1.00,1.00,3.30,4.07,7.89,35.4,0.883,0.331
47000,313,22,13.1,0.0,0.8,0.1,8.2,0.0,1.00,14.5,13,217,9.98,4.95,14,8,0,0.0,1.00,1.00,1.00,2.95,3.32,6.27,22.3,1.415,0.238
47000,307,12,12.1,0.0,0.0,0.0,10.3,0.0,1.00,13.3,9,342,18.92,7.80,1,11,0,0.0,1.00,1.00,1.00,2.83,2.33,7.33,27.9,1.169,0.412
47000,308,5,13.3,0.0,0.0,0.0,16.0,0.0,1.00,10.4,5,275,26.65,10.14,5,0,0,0.0,1.00,1.00,1.00,4.40,5.60,6.00,19.2,0.831,0.300
48000,110,665,16.5,0.3,0.1,0.2,14.8,0.0,1.07,9.7,261,155,11.87,4.20,258,306,101,0.0,1.01,1.10,1.09,3.93,4.74,6.69,26.4,1.079,0.397
48000,316,103,50.0,2.1,13.6,0.0,17.0,1.5,1.54,2.7,88,172,19.35,17.88,64,36,3,2.1,1.54,1.56,1.57,5.03,7.54,7.50,20.7,1.446,0.342
48000,280,60,18.8,0.0,0.1,0.6,11.9,0.0,1.00,11.5,25,146,8.60,4.54,24,36,0,0.0,1.00,1.00,1.00,3.75,5.48,5.50,24.4,1.531,0.231
48000,287,51,13.6,0.1,0.0,0.1,12.7,0.0,1.04,10.2,25,323,32.40,7.86,39,12,0,0.0,1.00,1.05,1.06,3.53,4.59,6.71,16.5,1.039,0.334
48000,264,31,10.0,0.0,0.0,0.1,11.2,0.0,1.00,11.8,18,167,8.86,4.68,12,4,15,0.0,1.00,1.00,1.00,3.42,3.68,6.52,37.7,0.877,0.309
48000,311,17,15.4,1.3,0.0,0.0,13.9,0.0,1.32,11.9,14,166,11.65,5.86,0,17,0,0.0,1.00,1.43,1.45,3.94,3.18,6.94,28.6,0.938,0.356
48000,279,17,17.1,0.0,0.0,0.0,15.5,0.0,1.00,11.1,9,163,11.62,4.57,17,0,0,0.0,1.00,1.00,1.00,3.94,6.24,4.24,13.3,1.106,0.255
48000,313,10,16.9,0.0,0.8,0.0,11.3,0.0,1.00,10.8,6,220,10.64,5.32,1,9,0,0.0,1.00,1.00,1.00,3.60,3.40,7.20,29.3,1.392,0.282
48000,308,8,11.3,0.0,0.0,0.0,15.0,0.0,1.00,6.0,1,111,6.22,3.90,8,0,0,0.0,1.00,1.00,1.00,4.12,5.00,8.00,19.0,0.751,0.269
49000,110,550,17.1,0.3,0.1,0.1,15.6,0.0,1.06,9.7,222,132,9.34,3.55,203,245,102,0.0,1.02,1.09,1.07,4.01,4.74,6.67,27.1,1.064,0.379
49000,280,76,21.0,0.1,0.2,1.4,13.1,0.0,1.01,9.8,45,204,12.23,5.11,50,26,0,0.0,1.02,1.02,1.01,3.86,5.55,6.07,19.2,1.497,0.234
49000,264,59,13.1,0.0,0.0,0.7,14.0,0.0,1.00,10.3,28,131,8.70,3.51,24,17,18,0.0,1.00,1.00,1.00,3.69,3.78,7.19,33.5,0.919,0.329
49000,287,54,14.5,0.0,0.0,0.0,14.3,0.0,1.00,9.1,22,131,10.21,3.60,44,10,0,0.0,1.00,1.00,1.00,4.00,4.31,7.22,18.8,1.023,0.329
49000,316,50,48.3,0.0,21.1,0.0,10.7,0.3,1.01,1.8,31,84,5.63,11.16,18,29,3,0.3,1.01,1.00,1.01,5.54,7.78,7.46,25.6,1.520,0.470
49000,279,39,11.5,0.0,0.0,0.0,11.2,0.0,1.00,15.2,20,160,8.76,3.82,34,2,3,0.0,1.00,1.00,1.00,2.90,4.54,4.03,16.3,1.044,0.271
49000,313,9,17.7,0.0,1.3,0.2,11.0,0.0,1.00,10.4,7,249,15.44,5.25,2,7,0,0.0,1.00,1.00,1.00,3.67,4.00,6.78,26.9,1.402,0.317
50000,110,621,16.5,0.3,0.0,0.1,15.5,0.0,1.08,8.2,189,130,9.59,3.56,237,278,106,0.0,1.01,1.10,1.10,3.94,4.88,7.20,27.6,1.011,0.360
50000,280,98,19.0,0.0,0.0,0.5,12.1,0.0,1.00,10.7,38,194,11.33,5.41,57,40,1,0.0,1.00,1.00,1.00,3.67,5.18,5.71,20.5,1.526,0.254
50000,338,67,20.8,0.1,0.4,1.8,15.7,0.0,1.02,9.7,47,163,11.10,4.30,16,44,7,0.0,1.01,1.02,1.02,4.21,4.55,6.82,28.5,1.234,0.489
50000,287,45,14.5,0.0,0.0,0.3,13.5,0.0,1.00,8.9,17,119,6.60,3.09,34,7,4,0.0,1.00,1.00,1.00,3.51,5.13,6.67,18.2,1.061,0.342
50000,335,27,17.7,0.0,0.2,0.0,16.6,0.0,1.01,7.5,15,210,9.43,6.47,12,11,4,0.0,1.00,1.01,1.02,4.48,4.74,7.70,28.2,1.047,0.411
50000,316,22,45.8,0.0,19.0,0.0,12.4,0.0,1.00,2.1,12,117,6.69,15.12,15,5,2,0.0,1.00,1.00,1.00,5.23,7.59,7.36,16.3,1.451,0.521
