step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest
78000,211,21,17.9,0.3,0.0,5.6,17.8,0.0,1.05,2.1,3,523,60.76,15.28,11,10,0,0.0,1.06,1.06,1.05,7.81,8.00,8.00,26.7,0.844,0.363
78000,155,16,25.1,0.0,0.2,0.0,18.3,0.0,1.00,3.6,8,566,50.21,16.44,0,16,0,0.0,1.00,1.00,1.00,6.44,8.00,8.00,31.0,1.358,0.157
79000,1,674,13.2,0.1,0.1,0.0,14.8,0.0,1.03,9.2,154,144,8.83,3.96,307,318,49,0.0,1.01,1.03,1.03,4.10,4.67,7.30,25.9,0.871,0.440
79000,211,45,18.3,0.0,0.0,3.0,18.4,0.0,1.00,3.6,15,420,42.02,16.29,14,31,0,0.0,1.00,1.00,1.00,7.60,7.58,7.64,29.0,0.924,0.368
79000,155,27,27.8,0.1,0.1,0.0,21.1,0.0,1.01,0.1,10,564,47.07,17.30,0,27,0,0.0,1.01,1.03,1.00,6.78,8.00,8.00,31.5,1.303,0.179
80000,1,875,13.2,0.2,0.2,0.0,14.7,0.0,1.04,9.5,203,152,9.83,4.31,435,399,41,0.0,1.03,1.06,1.04,4.02,4.50,7.18,24.8,0.868,0.441
80000,211,34,17.6,0.3,0.1,0.0,15.5,0.0,1.02,8.4,20,342,32.84,14.77,1,33,0,0.0,1.00,1.05,1.02,6.47,8.00,7.65,32.4,1.113,0.348
80000,155,30,26.4,0.0,0.7,0.0,19.9,0.0,1.00,3.1,18,539,50.40,17.68,0,30,0,0.0,1.00,1.00,1.00,6.63,7.80,8.00,30.5,1.308,0.213
81000,1,974,13.6,0.1,0.4,0.1,14.5,0.0,1.02,9.2,269,178,11.13,5.66,486,413,75,0.0,1.01,1.02,1.03,4.30,4.90,7.24,25.1,0.887,0.429
81000,155,43,21.3,0.0,0.0,0.0,16.3,0.0,1.00,5.6,12,475,44.49,19.85,0,43,0,0.0,1.00,1.00,1.00,5.93,7.70,7.70,31.1,1.322,0.189
81000,211,22,21.9,1.4,0.0,0.0,17.7,0.0,1.26,4.6,7,257,21.64,10.78,6,15,1,0.0,1.20,1.18,1.32,7.36,8.00,7.73,30.2,1.087,0.400
82000,1,1294,15.8,0.1,0.9,0.1,15.4,0.0,1.02,7.7,376,214,16.52,7.26,691,558,45,0.0,1.02,1.03,1.02,4.91,5.86,7.36,23.8,0.955,0.409
82000,211,37,18.4,0.0,0.0,0.0,16.8,0.0,1.00,5.6,11,276,20.28,8.97,9,27,1,0.0,1.00,1.00,1.00,7.03,8.00,8.00,29.6,1.109,0.433
82000,155,36,21.0,0.0,0.0,0.1,15.6,0.0,1.03,6.2,17,563,46.04,20.35,0,36,0,0.0,1.03,1.03,1.03,5.69,6.81,7.67,31.1,1.350,0.185
83000,1,1367,15.9,0.1,0.7,0.1,15.4,0.0,1.02,7.4,389,261,22.27,8.39,693,608,66,0.0,1.00,1.02,1.02,5.00,6.07,7.45,24.4,0.970,0.404
83000,211,42,26.2,2.1,0.4,0.0,20.5,0.0,1.16,3.9,19,258,18.69,9.41,6,36,0,0.0,1.00,1.21,1.22,7.48,7.71,7.86,31.3,1.055,0.439
83000,155,32,25.4,0.0,0.0,0.1,19.0,0.0,1.00,1.9,12,596,51.39,23.81,0,32,0,0.0,1.00,1.00,1.00,6.88,8.00,8.00,31.1,1.333,0.185
84000,1,1380,16.3,0.2,0.6,0.2,15.5,0.0,1.03,7.8,452,280,24.15,10.15,754,580,46,0.0,1.02,1.05,1.03,5.12,6.33,7.36,23.6,0.995,0.400
84000,155,48,23.2,0.1,0.0,0.0,17.1,0.0,1.01,5.4,22,498,50.90,20.91,0,48,0,0.0,1.00,1.02,1.00,6.21,7.23,7.65,30.5,1.359,0.206
84000,211,39,14.9,0.0,0.0,0.0,13.6,0.0,1.00,9.9,13,369,27.75,13.08,7,32,0,0.0,1.00,1.00,1.00,6.03,8.00,6.62,29.5,1.118,0.406
85000,1,1285,16.5,0.1,0.6,0.2,15.4,0.0,1.02,7.6,414,316,28.67,11.80,732,519,34,0.0,1.01,1.03,1.02,5.38,6.69,7.44,23.3,1.010,0.393
85000,155,57,22.1,0.1,0.0,0.0,16.7,0.0,1.03,6.1,21,522,49.55,21.30,0,57,0,0.0,1.00,1.04,1.04,6.04,7.05,7.61,30.4,1.338,0.194
85000,211,47,24.2,0.6,1.2,0.0,18.8,0.0,1.00,6.2,14,248,21.07,9.16,12,35,0,0.0,1.00,1.00,1.00,6.72,7.85,7.81,28.2,1.150,0.406
86000,1,1287,16.5,0.1,0.6,0.1,15.6,0.0,1.02,7.8,394,325,28.45,11.78,741,515,31,0.0,1.02,1.03,1.02,5.37,6.69,7.31,23.1,1.009,0.397
86000,155,65,20.4,0.0,0.1,0.0,15.8,0.0,1.00,6.9,31,431,37.78,16.55,0,65,0,0.0,1.00,1.00,1.00,6.37,7.80,8.00,30.4,1.291,0.203
86000,211,37,22.7,0.5,0.5,0.0,18.5,0.0,1.04,5.0,18,345,27.51,11.77,5,30,2,0.1,1.00,1.02,1.06,6.68,8.00,7.16,30.3,1.128,0.416
87000,1,1258,16.7,0.1,0.4,0.2,15.7,0.0,1.01,7.7,358,317,27.39,11.85,686,539,33,0.0,1.00,1.02,1.01,5.41,6.91,7.20,23.3,1.025,0.394
87000,155,71,23.1,0.0,0.0,0.0,18.7,0.0,1.00,6.4,31,357,29.94,11.69,0,71,0,0.0,1.00,1.00,1.00,6.94,7.72,7.92,30.5,1.224,0.213
87000,211,49,26.6,0.1,0.0,0.0,23.4,0.0,1.00,2.8,20,311,32.56,13.68,20,29,0,0.0,1.00,1.00,1.01,7.10,8.00,7.88,27.2,1.135,0.414
88000,1,1192,16.5,0.1,0.6,0.1,15.2,0.0,1.01,7.5,362,297,23.95,11.04,668,501,23,0.0,1.01,1.02,1.01,5.50,7.08,7.38,23.1,1.033,0.390
88000,155,49,25.8,0.1,0.1,0.0,19.8,0.0,1.01,4.4,30,404,36.96,15.62,0,49,0,0.0,1.00,1.02,1.00,6.86,7.73,8.00,31.1,1.306,0.215
88000,211,38,24.3,0.0,0.0,0.0,21.3,0.0,1.00,2.1,13,528,54.96,18.81,7,31,0,0.0,1.00,1.00,1.00,6.95,8.00,7.74,28.8,1.143,0.418
89000,1,1131,16.7,0.0,0.8,0.2,15.2,0.0,1.01,7.4,340,300,23.69,10.40,609,499,23,0.0,1.00,1.01,1.01,5.67,6.92,7.50,23.6,1.037,0.391
89000,155,63,24.7,0.0,0.3,0.0,19.0,0.0,1.00,4.2,28,288,28.87,12.82,0,63,0,0.0,1.00,1.00,1.00,6.13,7.00,7.98,30.9,1.301,0.194
89000,211,55,22.1,0.0,0.0,0.0,19.8,0.0,1.00,4.4,26,316,25.73,10.90,15,40,0,0.0,1.00,1.01,1.00,6.42,7.91,7.78,28.2,1.122,0.398
89000,224,7,8.4,0.0,0.0,1.7,8.1,0.0,1.00,16.0,4,253,9.23,6.52,7,0,0,0.0,1.00,1.00,1.00,5.57,8.00,7.86,19.1,0.925,0.381
90000,1,1038,17.7,0.1,0.7,0.2,15.7,0.0,1.03,6.7,339,279,21.93,10.02,569,453,16,0.0,1.02,1.04,1.03,5.76,7.25,7.46,23.6,1.061,0.386
90000,211,39,24.1,0.1,0.1,0.0,21.5,0.0,1.01,3.3,16,377,33.76,15.17,10,29,0,0.0,1.00,1.02,1.01,7.00,7.82,7.31,28.5,1.105,0.404
90000,155,33,28.7,0.2,0.0,0.0,20.9,0.0,1.05,1.9,14,594,63.87,28.18,0,33,0,0.0,1.04,1.06,1.03,7.03,8.00,8.00,30.8,1.346,0.180
90000,226,9,16.8,0.0,1.0,0.0,15.9,0.0,1.00,6.9,3,293,20.03,10.98,9,0,0,0.0,1.00,1.00,1.00,5.78,8.00,7.56,19.4,0.994,0.383
91000,1,573,19.2,0.1,1.1,0.3,15.6,0.0,1.02,6.2,168,273,20.26,9.32,351,204,18,0.0,1.02,1.02,1.01,5.86,7.29,7.47,22.9,1.126,0.379
91000,155,40,28.9,0.1,0.0,0.1,21.9,0.0,1.00,1.5,21,704,70.99,28.17,0,40,0,0.0,1.00,1.01,1.00,7.00,7.85,7.97,31.1,1.315,0.199
91000,211,13,25.0,0.0,0.1,0.0,23.5,0.0,1.00,1.7,6,602,58.73,21.03,0,12,1,0.0,1.00,1.00,1.00,7.15,8.00,8.00,33.5,1.058,0.433
91000,226,10,24.0,3.0,0.2,0.0,17.1,0.0,1.31,9.2,7,158,12.08,3.60,10,0,0,0.0,1.42,1.00,1.43,6.60,6.30,8.00,19.1,1.011,0.381
92000,1,483,19.6,0.1,0.9,0.6,16.2,0.0,1.00,6.3,180,260,19.88,8.26,285,173,25,0.0,1.00,1.01,1.00,5.79,7.00,7.56,23.8,1.121,0.382
92000,155,37,25.3,0.3,0.1,0.0,18.7,0.0,1.02,3.9,20,519,47.81,20.66,0,37,0,0.0,1.00,1.02,1.03,6.43,7.68,8.00,31.2,1.318,0.204
92000,211,32,22.6,0.1,1.8,0.0,19.5,0.0,1.02,4.9,17,239,22.79,10.42,5,27,0,0.1,1.00,1.03,1.03,6.12,7.66,7.44,30.7,1.073,0.445
93000,1,379,19.4,0.1,0.7,0.2,16.4,0.0,1.01,5.6,118,222,15.08,6.91,234,136,9,0.0,1.01,1.01,1.01,6.00,7.22,7.65,22.6,1.123,0.385
93000,155,26,26.3,0.0,0.0,0.0,20.6,0.0,1.00,1.5,15,517,45.00,16.92,0,26,0,0.0,1.00,1.00,1.00,6.77,7.77,8.00,30.7,1.301,0.215
93000,211,7,30.6,0.0,0.0,0.0,28.3,0.0,1.00,0.0,5,501,58.73,19.38,1,6,0,0.0,1.00,1.00,1.00,8.00,8.00,8.00,29.0,1.079,0.412
94000,1,409,20.1,0.2,0.5,0.2,18.1,0.0,1.00,4.5,114,181,13.43,5.85,228,160,21,0.0,1.00,1.00,1.01,5.96,7.46,7.71,24.7,1.066,0.399
94000,155,14,26.0,0.0,0.6,0.0,19.2,0.0,1.00,2.3,10,561,48.36,19.61,0,14,0,0.0,1.00,1.00,1.00,6.36,7.57,8.00,30.5,1.324,0.189
95000,1,249,21.6,0.1,0.5,0.5,18.2,0.0,1.01,5.3,80,195,14.74,5.32,122,117,10,0.0,1.01,1.02,1.02,6.41,7.67,7.63,25.4,1.132,0.366
95000,155,15,22.9,0.0,0.1,0.0,17.0,0.0,1.00,6.5,11,504,43.85,16.82,0,15,0,0.0,1.00,1.00,1.00,6.20,7.07,8.00,30.6,1.346,0.192
96000,1,256,24.7,0.3,0.9,0.9,19.9,0.0,1.06,4.0,87,164,13.75,4.37,117,129,10,0.0,1.07,1.06,1.06,6.26,7.73,7.68,24.7,1.135,0.363
96000,155,11,24.0,0.6,0.7,0.0,17.4,0.0,1.13,2.2,9,712,67.49,22.89,0,11,0,0.0,1.14,1.14,1.10,6.73,7.45,7.91,30.6,1.245,0.201
97000,1,328,23.4,0.4,1.0,0.5,18.7,0.0,1.07,4.6,108,171,15.05,4.38,175,138,15,0.0,1.07,1.05,1.07,6.37,7.61,7.73,24.7,1.145,0.365
97000,155,13,32.8,1.1,0.2,0.0,22.9,0.0,1.00,1.7,7,526,55.36,18.11,0,13,0,0.0,1.00,1.00,1.00,7.46,7.15,8.00,30.2,1.295,0.209
98000,1,546,22.1,0.2,0.6,0.8,18.2,0.0,1.04,5.0,178,183,15.38,5.45,317,221,8,0.0,1.03,1.05,1.04,6.09,7.58,7.32,23.3,1.135,0.357
98000,155,13,27.0,0.0,0.9,0.0,20.6,0.0,1.00,0.9,7,719,73.06,21.87,0,13,0,0.0,1.00,1.00,1.00,7.46,8.00,8.00,30.6,1.253,0.210
99000,1,735,22.7,0.2,0.4,0.8,18.6,0.0,1.02,4.9,202,206,18.42,5.96,385,305,45,0.0,1.01,1.02,1.02,6.39,7.40,7.64,24.5,1.150,0.351
99000,155,15,26.6,0.0,1.0,0.0,20.3,0.0,1.00,1.2,8,1053,111.68,28.63,0,15,0,0.0,1.00,1.00,1.00,7.27,8.00,8.00,30.4,1.231,0.202
100000,1,913,21.9,0.3,0.5,0.4,17.9,0.0,1.03,5.0,263,229,19.93,7.39,506,368,39,0.0,1.01,1.04,1.03,6.17,7.34,7.56,24.1,1.144,0.353
100000,155,14,34.4,0.0,0.8,0.0,26.8,0.0,1.00,1.1,7,573,60.94,26.93,0,14,0,0.0,1.00,1.00,1.00,8.00,8.00,8.00,30.2,1.251,0.184
101000,1,1000,20.4,0.2,0.4,0.3,17.0,0.0,1.03,5.7,294,263,23.37,8.94,592,388,20,0.0,1.01,1.05,1.03,5.90,7.46,7.41,23.0,1.149,0.352
101000,155,20,28.8,0.0,2.1,0.0,21.3,0.0,1.00,0.9,6,546,66.04,25.78,0,20,0,0.0,1.00,1.00,1.00,7.00,8.00,8.00,30.3,1.234,0.204
102000,1,1073,20.2,0.3,0.4,0.2,16.7,0.0,1.05,6.2,312,291,26.22,10.04,634,408,31,0.0,1.04,1.07,1.06,5.88,7.28,7.41,22.7,1.138,0.347
102000,155,17,28.1,0.0,2.1,0.0,21.1,0.0,1.00,1.1,10,959,121.01,42.13,0,17,0,0.0,1.00,1.00,1.00,7.53,8.00,8.00,30.7,1.216,0.197
103000,1,1129,19.3,0.1,0.4,0.2,16.0,0.0,1.03,6.8,315,314,28.01,11.31,687,416,26,0.0,1.02,1.03,1.03,5.94,7.33,7.38,22.4,1.142,0.352
103000,241,188,17.3,1.1,0.1,0.0,14.5,0.0,1.26,6.8,61,338,27.54,9.80,73,103,12,0.0,1.05,1.30,1.37,5.88,7.64,7.69,27.5,1.028,0.323
103000,155,23,26.4,0.1,1.7,0.0,20.4,0.0,1.01,2.3,18,528,55.41,30.04,0,23,0,0.0,1.03,1.00,1.00,7.39,7.74,8.00,30.7,1.194,0.191
104000,1,1289,18.6,0.1,0.5,0.2,15.4,0.0,1.01,7.7,344,294,25.36,10.70,735,518,36,0.0,1.01,1.02,1.01,5.67,7.24,7.09,23.2,1.144,0.358
104000,241,147,18.3,1.8,0.1,0.0,14.1,0.0,1.44,7.0,51,414,34.24,11.51,65,82,0,0.0,1.06,1.52,1.60,5.78,7.69,7.77,25.7,1.023,0.355
104000,155,29,23.8,0.5,0.2,0.0,18.8,0.0,1.09,5.9,19,426,49.67,23.86,0,29,0,0.0,1.14,1.04,1.10,6.10,6.17,7.83,30.8,1.189,0.189
104000,243,19,25.3,0.4,0.6,0.0,20.6,0.0,1.03,0.4,11,640,80.78,31.37,0,19,0,0.0,1.00,1.05,1.04,7.42,8.00,8.00,31.0,1.166,0.246
105000,1,1463,18.1,0.3,0.3,0.1,15.0,0.0,1.07,7.7,379,328,29.00,11.94,853,557,53,0.0,1.03,1.09,1.10,5.64,7.36,7.24,23.1,1.137,0.353
105000,243,39,21.7,1.3,0.1,0.0,17.3,0.0,1.14,4.7,21,425,48.47,20.25,0,39,0,0.0,1.00,1.25,1.16,6.56,7.85,7.85,30.4,1.089,0.234
105000,155,14,25.0,0.1,1.6,0.0,18.0,0.0,1.01,6.0,12,407,53.18,22.28,0,14,0,0.0,1.04,1.00,1.00,6.14,6.29,7.64,30.4,1.267,0.228
106000,1,1266,18.2,0.2,0.5,0.1,14.8,0.0,1.04,8.0,348,348,29.80,12.74,704,538,24,0.0,1.03,1.05,1.04,5.59,7.37,7.04,23.1,1.157,0.348
106000,243,21,21.0,1.0,1.0,0.0,15.0,0.0,1.01,8.2,12,738,77.33,30.13,0,21,0,0.0,1.00,1.00,1.01,6.24,8.00,8.00,30.2,1.156,0.230
107000,1,1317,18.6,0.1,0.6,0.2,15.3,0.0,1.02,8.1,365,319,27.11,11.92,714,552,51,0.0,1.01,1.02,1.02,5.71,7.19,7.21,23.5,1.157,0.343
107000,243,17,19.1,0.8,0.4,0.0,14.1,0.0,1.06,7.9,12,484,48.94,21.77,0,17,0,0.0,1.07,1.15,1.01,6.35,7.65,7.71,30.1,1.204,0.222
108000,1,1191,19.3,0.2,0.6,0.3,15.3,0.0,1.05,7.3,357,319,26.55,12.65,678,490,23,0.0,1.06,1.04,1.04,5.67,7.08,7.25,22.8,1.165,0.344
108000,243,14,22.4,0.0,1.4,0.0,16.4,0.0,1.00,2.6,10,399,31.84,18.01,0,14,0,0.0,1.00,1.00,1.00,6.86,7.93,8.00,30.1,1.256,0.227
109000,1,1238,19.2,0.2,0.5,0.3,15.6,0.0,1.03,7.5,357,269,22.10,10.37,692,496,50,0.0,1.03,1.03,1.03,5.72,7.17,7.22,23.7,1.152,0.343
109000,243,11,23.1,0.0,1.1,0.0,17.1,0.0,1.00,1.6,8,678,85.37,22.21,0,11,0,0.0,1.00,1.00,1.00,7.09,7.91,8.00,30.0,1.270,0.208
110000,1,1033,21.3,0.3,0.7,0.3,17.0,0.0,1.05,6.1,323,297,25.77,11.77,568,429,36,0.0,1.03,1.07,1.05,6.12,7.45,7.39,23.8,1.152,0.344
110000,244,85,13.1,0.0,0.0,0.1,12.5,0.0,1.00,10.1,32,270,19.55,7.93,11,74,0,0.0,1.00,1.00,1.00,5.09,7.32,7.46,29.8,1.050,0.291
110000,243,6,27.0,0.3,0.0,0.0,20.8,0.0,1.02,0.0,4,1356,182.58,65.64,0,6,0,0.0,1.00,1.00,1.04,7.33,8.00,8.00,30.4,1.246,0.234
111000,1,852,20.8,0.2,0.4,0.2,17.1,0.0,1.04,6.0,233,311,26.04,11.54,472,360,20,0.0,1.02,1.05,1.04,6.24,7.54,7.55,23.7,1.161,0.345
111000,244,66,15.3,0.2,0.2,0.0,14.1,0.0,1.01,8.7,20,266,16.86,8.81,18,48,0,0.0,1.00,1.06,1.00,5.76,7.33,7.89,28.8,1.052,0.299
111000,243,16,22.2,0.5,0.6,0.0,15.9,0.0,1.03,7.2,10,194,18.21,9.06,0,16,0,0.0,1.00,1.00,1.07,7.25,8.00,7.56,30.1,1.268,0.226
112000,1,719,21.1,0.1,0.4,0.3,17.1,0.0,1.02,5.9,193,269,22.60,9.83,389,316,14,0.0,1.02,1.02,1.02,6.33,7.78,7.52,23.2,1.187,0.340
112000,244,50,14.6,0.3,0.0,0.2,13.7,0.0,1.06,7.7,20,189,10.91,4.92,13,30,7,0.0,1.00,1.09,1.09,5.26,7.34,7.72,30.6,1.011,0.319
112000,243,8,9.5,0.0,0.0,0.0,8.9,0.0,1.00,16.5,5,273,8.03,5.46,0,8,0,0.0,1.00,1.00,1.00,4.62,8.00,7.25,30.0,1.146,0.251
113000,1,665,21.0,0.3,0.5,0.4,16.8,0.0,1.05,5.8,195,260,21.02,8.40,312,319,34,0.0,1.05,1.05,1.06,6.14,7.42,7.71,25.0,1.168,0.341
113000,244,66,15.9,0.4,0.0,0.0,15.1,0.0,1.06,6.2,15,220,15.89,5.50,8,56,2,0.0,1.00,1.10,1.07,5.97,7.92,8.00,31.5,1.002,0.329
114000,1,512,22.9,0.0,0.5,0.3,18.8,0.0,1.00,5.2,141,225,19.17,7.59,253,240,19,0.0,1.00,1.00,1.00,6.52,7.44,7.50,24.8,1.177,0.337
114000,244,52,17.3,0.2,0.0,0.0,17.2,0.0,1.01,6.4,13,273,22.28,7.29,7,43,2,0.0,1.00,1.00,1.02,6.06,7.90,7.79,30.4,0.992,0.334
115000,1,369,21.3,0.1,0.7,0.5,17.1,0.0,1.03,5.6,117,234,18.61,6.88,187,158,24,0.0,1.03,1.04,1.03,6.31,7.33,7.50,24.8,1.166,0.343
115000,244,35,15.0,0.4,0.0,0.0,14.3,0.0,1.08,6.9,12,147,9.13,4.44,10,25,0,0.0,1.00,1.13,1.10,5.91,7.86,7.71,28.8,0.987,0.341
116000,1,360,21.5,0.1,0.3,0.3,17.5,0.0,1.01,6.3,109,248,21.07,6.95,204,148,8,0.0,1.00,1.01,1.01,6.09,6.72,7.75,24.0,1.194,0.341
116000,244,16,19.1,0.0,0.0,0.0,18.2,0.0,1.00,2.1,5,133,12.08,4.20,0,16,0,0.0,1.00,1.00,1.00,6.00,8.00,8.00,33.4,1.047,0.369
117000,1,457,24.9,0.4,0.4,0.6,19.4,0.0,1.05,4.6,123,225,20.15,5.95,229,214,14,0.0,1.04,1.06,1.05,6.70,7.62,7.75,24.5,1.194,0.351
117000,244,10,13.7,0.0,0.0,0.0,13.7,0.0,1.00,7.2,4,191,14.40,3.38,0,10,0,0.0,1.00,1.00,1.00,5.90,8.00,7.50,32.5,1.002,0.329
118000,1,641,24.7,0.5,0.5,0.7,18.9,0.0,1.10,5.1,174,256,23.60,7.05,349,280,12,0.0,1.08,1.12,1.09,6.64,7.34,7.72,23.6,1.187,0.342
119000,1,830,23.2,0.2,0.3,0.6,18.5,0.0,1.04,5.4,230,276,25.68,8.29,423,370,37,0.0,1.03,1.04,1.04,6.61,7.22,7.66,24.6,1.187,0.342
119000,244,28,19.3,0.0,0.0,0.0,19.2,0.0,1.00,3.4,5,118,11.04,2.39,2,15,11,0.0,1.00,1.00,1.00,6.54,7.11,8.00,38.6,1.007,0.318
120000,1,901,23.4,0.3,0.4,0.5,18.4,0.0,1.05,5.0,221,284,26.93,9.88,448,422,31,0.0,1.06,1.05,1.04,6.78,7.59,7.71,24.7,1.187,0.347
120000,244,41,19.8,0.6,0.0,0.0,18.8,0.0,1.18,3.8,11,166,18.65,5.80,0,35,6,0.0,1.23,1.22,1.14,6.49,7.88,8.00,32.8,0.985,0.341
121000,1,1065,21.2,0.2,0.2,0.3,17.2,0.0,1.04,6.5,268,315,29.69,10.82,544,489,32,0.0,1.03,1.05,1.04,6.34,7.14,7.62,24.2,1.179,0.348
121000,244,52,19.8,0.5,0.0,0.0,18.9,0.0,1.14,4.6,19,188,15.66,7.51,1,51,0,0.0,1.18,1.17,1.11,6.25,7.90,7.60,30.6,1.010,0.367
122000,1,1128,20.9,0.1,0.2,0.2,17.1,0.0,1.01,6.5,260,348,33.08,12.80,612,483,33,0.0,1.01,1.02,1.01,6.31,7.31,7.50,23.4,1.175,0.348
122000,244,74,15.9,0.0,0.0,0.1,15.7,0.0,1.01,6.5,25,271,22.77,9.02,7,62,5,0.0,1.01,1.01,1.01,5.62,7.92,7.01,30.0,0.995,0.347
123000,1,1220,20.7,0.1,0.3,0.4,16.8,0.0,1.02,6.6,332,343,32.44,13.91,663,515,42,0.0,1.02,1.03,1.02,6.29,7.38,7.46,23.6,1.175,0.348
123000,244,95,14.3,0.2,0.0,0.0,13.9,0.0,1.04,8.9,25,319,25.79,9.34,13,80,2,0.0,1.00,1.06,1.05,5.13,7.45,7.49,28.9,1.000,0.364
124000,1,1152,20.3,0.3,0.1,0.3,16.4,0.0,1.06,7.2,295,384,36.91,15.90,622,499,31,0.0,1.06,1.08,1.05,6.17,7.28,7.25,23.4,1.176,0.352
124000,244,113,16.6,0.3,0.0,0.0,16.4,0.0,1.04,6.9,31,315,28.59,11.28,20,93,0,0.0,1.00,1.07,1.05,5.54,7.81,7.23,29.3,0.974,0.337
125000,1,1229,19.7,0.2,0.4,0.2,16.0,0.0,1.03,7.7,291,369,34.27,15.70,672,530,27,0.0,1.02,1.05,1.03,6.05,7.22,7.02,23.2,1.168,0.354
125000,244,118,18.1,0.7,0.1,0.0,17.2,0.0,1.07,5.8,38,319,30.39,13.16,43,72,3,0.0,1.00,1.10,1.09,5.76,7.54,7.70,27.9,0.969,0.346
126000,1,1216,19.8,0.3,0.3,0.2,15.8,0.0,1.06,7.8,290,367,33.30,14.90,668,515,33,0.0,1.05,1.07,1.05,6.04,7.38,6.91,23.2,1.174,0.354
126000,244,145,15.8,0.0,0.1,0.2,16.0,0.0,1.00,7.1,37,316,29.09,10.83,67,77,1,0.0,1.00,1.00,1.00,5.88,7.64,7.80,26.7,0.970,0.335
127000,1,1227,19.6,0.4,0.2,0.3,15.4,0.0,1.09,8.1,294,371,32.34,14.28,616,589,22,0.0,1.08,1.10,1.08,5.92,7.44,7.05,23.5,1.176,0.355
127000,244,171,14.5,0.3,0.1,0.1,14.2,0.0,1.04,8.7,70,257,19.64,8.96,86,84,1,0.0,1.05,1.03,1.05,5.46,7.27,7.63,26.2,0.968,0.330
128000,1,1283,18.5,0.1,0.2,0.3,15.2,0.0,1.02,8.3,258,337,28.68,13.00,688,561,34,0.0,1.02,1.02,1.03,5.97,7.44,7.15,23.2,1.178,0.360
128000,244,125,14.9,0.2,0.0,0.0,15.0,0.0,1.03,7.5,42,301,23.82,10.37,44,78,3,0.0,1.01,1.05,1.02,5.73,7.58,7.77,27.3,0.974,0.351
129000,1,1274,19.7,0.1,0.2,0.2,16.4,0.0,1.02,7.2,311,328,27.38,12.63,641,608,25,0.0,1.01,1.02,1.02,6.25,7.60,7.38,24.0,1.160,0.354
130000,1,983,21.3,0.2,0.0,0.1,17.6,0.0,1.03,6.4,242,339,29.69,13.32,532,425,26,0.0,1.01,1.04,1.03,6.51,7.63,7.50,23.8,1.177,0.354
131000,1,899,21.8,0.2,0.2,0.3,17.7,0.0,1.03,6.1,185,342,29.12,13.34,474,415,10,0.0,1.03,1.03,1.03,6.77,7.75,7.67,24.2,1.185,0.361
132000,1,805,21.0,0.2,0.1,0.3,17.2,0.0,1.03,6.1,177,305,24.86,11.29,380,399,26,0.0,1.02,1.04,1.03,6.78,7.79,7.67,24.6,1.180,0.354
133000,1,621,21.9,0.2,0.0,0.1,18.1,0.0,1.05,5.4,152,317,26.46,11.20,290,310,21,0.0,1.05,1.07,1.05,6.81,7.80,7.72,25.1,1.174,0.357
134000,1,471,22.1,0.0,0.1,0.3,18.0,0.0,1.01,5.9,121,336,27.60,10.61,238,220,13,0.0,1.01,1.00,1.01,6.88,7.82,7.78,25.1,1.202,0.361
135000,1,478,22.4,0.2,0.1,0.2,17.9,0.0,1.03,5.5,111,271,23.13,8.26,224,228,26,0.0,1.01,1.04,1.03,6.74,7.70,7.81,26.3,1.210,0.361
136000,1,496,23.5,0.2,0.0,0.3,18.9,0.0,1.01,4.5,107,260,22.16,7.82,223,253,20,0.0,1.01,1.01,1.02,7.04,7.85,7.83,25.5,1.206,0.360
137000,1,510,24.0,0.1,0.2,0.8,19.1,0.0,1.01,4.6,117,291,26.54,8.43,262,236,12,0.0,1.01,1.02,1.01,6.89,7.75,7.58,24.4,1.206,0.371
138000,1,545,22.8,0.4,0.4,0.6,17.6,0.0,1.02,5.6,126,325,30.21,8.83,278,250,17,0.0,1.01,1.02,1.02,6.78,7.76,7.41,24.4,1.198,0.371
138000,266,23,16.3,0.0,0.0,0.0,15.9,0.0,1.00,5.0,8,289,22.39,8.62,6,15,2,0.0,1.00,1.00,1.00,6.04,7.78,7.83,31.4,1.022,0.331
139000,1,731,23.0,0.3,0.2,0.5,18.2,0.0,1.02,5.9,167,293,27.40,9.11,374,331,26,0.0,1.00,1.02,1.02,6.82,7.65,7.60,24.3,1.199,0.377
139000,266,29,18.8,0.0,0.0,0.0,18.9,0.0,1.00,3.3,5,159,13.22,4.25,18,11,0,0.0,1.00,1.00,1.00,6.34,8.00,8.00,24.9,0.994,0.335
140000,1,930,22.3,0.2,0.0,0.4,18.0,0.0,1.05,5.7,171,304,28.98,10.01,465,431,34,0.0,1.03,1.06,1.05,6.95,7.80,7.62,24.2,1.200,0.377
140000,266,55,17.4,0.1,0.0,0.0,17.5,0.0,1.02,4.2,10,331,30.75,9.60,32,22,1,0.0,1.00,1.02,1.02,6.58,7.89,8.00,24.9,0.992,0.331
141000,1,1033,21.6,0.1,0.2,0.4,17.3,0.0,1.02,5.9,200,370,36.32,12.61,520,486,27,0.0,1.02,1.03,1.03,6.75,7.70,7.64,24.3,1.210,0.384
141000,266,62,16.9,0.0,0.0,0.0,16.8,0.0,1.00,5.1,22,451,40.66,13.08,28,31,3,0.0,1.00,1.00,1.00,5.79,7.06,7.90,25.5,1.004,0.333
