step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest
31000,169,5,15.4,1.6,0.0,0.0,11.6,0.0,1.53,10.8,3,301,13.15,13.40,5,0,0,0.0,1.40,1.50,1.73,4.00,3.00,8.00,13.7,1.040,0.530
32000,14,571,18.1,0.1,0.2,0.2,17.1,0.0,1.01,8.5,150,136,7.36,6.52,261,234,76,0.0,1.00,1.02,1.01,3.94,4.96,6.82,27.7,1.026,0.451
32000,95,259,25.4,0.1,0.1,0.0,16.1,0.0,1.02,8.1,64,313,19.18,16.32,109,145,5,0.0,1.02,1.01,1.02,5.74,7.52,7.66,24.4,1.568,0.597
32000,137,62,19.0,0.3,0.0,0.0,16.4,0.0,1.09,8.7,22,146,8.22,7.04,42,19,1,0.0,1.06,1.11,1.09,3.95,3.74,8.00,23.3,1.120,0.488
32000,114,36,13.9,0.0,0.1,0.1,14.7,0.0,1.00,10.5,18,155,6.88,7.60,17,18,1,0.1,1.00,1.01,1.01,3.75,3.92,6.97,22.5,0.946,0.607
33000,14,460,18.1,0.1,0.2,0.4,17.1,0.0,1.03,8.2,130,132,7.95,5.57,222,189,49,0.0,1.02,1.05,1.04,4.01,5.29,6.68,27.0,1.022,0.457
33000,95,233,28.1,0.1,0.3,0.0,17.6,0.0,1.02,7.0,58,270,16.29,14.21,116,114,3,0.0,1.02,1.02,1.02,6.16,7.36,7.90,24.1,1.571,0.595
33000,137,32,25.0,0.0,0.0,0.0,22.0,0.0,1.00,8.1,13,104,6.26,5.09,19,12,1,0.0,1.00,1.00,1.00,4.28,3.97,8.00,23.5,1.134,0.468
33000,178,24,15.6,0.0,0.0,0.0,14.0,0.0,1.00,5.8,7,263,17.32,9.30,0,24,0,0.0,1.00,1.00,1.00,4.54,7.54,6.50,31.1,1.099,0.384
33000,114,11,12.9,0.0,0.0,0.0,13.9,0.0,1.00,8.2,6,196,7.20,9.84,5,6,0,0.0,1.00,1.00,1.00,3.45,4.00,7.91,20.4,0.916,0.618
34000,14,319,17.3,0.1,0.3,0.2,16.2,0.0,1.02,9.1,108,108,6.26,4.08,141,151,27,0.0,1.01,1.03,1.02,3.89,4.81,6.72,27.2,1.033,0.456
34000,95,212,30.0,0.2,0.1,0.0,18.9,0.0,1.05,6.1,62,293,21.57,14.05,113,95,4,0.0,1.02,1.06,1.06,6.33,7.52,7.80,22.7,1.555,0.595
34000,178,21,23.1,0.0,0.0,0.0,20.2,0.0,1.00,3.0,8,282,17.12,11.78,1,17,3,0.0,1.00,1.00,1.00,6.10,8.00,7.29,31.6,1.142,0.368
34000,137,9,19.5,0.0,0.0,0.0,17.7,0.0,1.00,7.8,3,185,10.19,6.89,1,5,3,0.0,1.00,1.00,1.00,3.33,4.11,8.00,32.4,1.105,0.437
35000,95,176,30.4,0.4,0.7,0.0,18.1,0.0,1.08,5.9,51,293,20.86,14.00,103,68,5,0.0,1.00,1.10,1.10,6.46,7.57,7.76,22.2,1.560,0.585
35000,14,97,15.1,0.1,0.1,0.0,15.0,0.0,1.06,8.5,28,103,6.09,3.65,34,41,22,0.0,1.04,1.04,1.09,3.79,5.06,6.70,29.6,0.981,0.436
35000,178,36,16.0,0.0,0.0,0.0,14.1,0.0,1.00,7.6,15,232,17.72,5.20,16,20,0,0.0,1.00,1.00,1.00,4.44,5.33,7.47,23.8,1.140,0.400
35000,195,11,14.5,0.7,0.0,0.0,13.4,0.0,1.19,10.9,5,113,5.60,3.82,11,0,0,0.0,1.00,1.20,1.29,3.36,4.45,6.18,13.5,0.983,0.443
35000,190,9,17.3,0.0,0.0,0.0,17.9,0.0,1.00,5.8,5,222,9.45,9.73,6,1,2,0.0,1.00,1.00,1.00,3.44,5.11,8.00,25.8,0.965,0.459
36000,95,160,33.1,0.0,0.7,0.0,20.7,0.0,1.00,5.1,39,268,21.79,12.21,94,62,4,0.0,1.00,1.00,1.00,6.52,7.79,7.83,23.9,1.563,0.581
36000,14,124,17.6,0.0,0.4,0.1,17.4,0.0,1.01,8.2,41,117,8.06,4.09,44,63,17,0.0,1.01,1.01,1.01,3.90,5.35,6.57,28.6,0.972,0.440
36000,196,104,18.1,0.0,0.0,0.3,16.0,0.0,1.00,10.2,29,133,7.31,5.19,37,60,7,0.0,1.00,1.00,1.00,3.53,4.10,6.78,28.8,1.109,0.496
36000,178,34,17.0,0.3,0.0,0.0,14.6,0.0,1.04,10.4,14,333,25.24,7.88,17,16,1,0.0,1.04,1.04,1.05,4.74,5.59,6.18,25.3,1.126,0.377
37000,196,242,15.8,0.0,0.1,0.3,13.9,0.0,1.00,11.1,51,144,7.46,4.91,87,118,37,0.0,1.00,1.00,1.00,3.45,4.22,6.37,29.2,1.110,0.485
37000,95,205,33.3,0.4,1.3,0.0,19.2,0.0,1.06,5.7,46,258,19.39,12.73,130,71,4,0.0,1.08,1.05,1.06,6.41,7.66,7.78,21.2,1.564,0.585
37000,14,145,16.6,0.0,0.1,0.0,17.2,0.0,1.01,8.3,41,111,6.52,4.41,58,63,24,0.0,1.01,1.01,1.01,4.10,5.21,6.67,28.3,0.954,0.431
37000,178,27,20.4,1.1,0.0,0.0,14.6,0.0,1.26,8.3,11,242,12.60,5.88,18,8,1,0.0,1.34,1.25,1.23,4.56,4.48,7.78,21.3,1.204,0.383
38000,14,432,17.8,0.1,0.2,0.2,16.6,0.0,1.03,8.7,134,116,7.17,4.67,213,175,44,0.0,1.03,1.03,1.02,3.86,5.46,6.27,26.8,1.045,0.468
38000,95,251,30.5,0.3,0.3,0.0,18.7,0.0,1.04,6.6,60,283,22.42,13.08,157,87,7,0.0,1.02,1.07,1.04,6.40,7.51,7.54,22.1,1.556,0.578
38000,196,174,16.3,0.0,0.2,0.1,14.4,0.0,1.00,10.9,41,107,5.46,3.96,57,92,25,0.0,1.00,1.01,1.00,3.57,4.01,6.56,29.5,1.096,0.515
38000,178,7,13.8,0.0,0.0,0.0,11.1,0.0,1.00,11.7,2,127,5.96,3.97,6,1,0,0.0,1.00,1.00,1.00,4.57,2.14,8.00,22.8,1.240,0.394
39000,95,675,22.4,0.1,0.3,0.1,16.3,0.0,1.01,8.2,149,216,14.64,9.78,340,284,51,0.0,1.01,1.02,1.01,4.87,5.78,7.18,25.5,1.306,0.523
39000,14,201,18.0,0.0,0.1,0.0,18.0,0.0,1.00,7.7,57,126,8.35,5.41,71,101,29,0.0,1.00,1.00,1.00,4.12,5.29,6.90,28.4,0.987,0.427
39000,213,13,17.1,0.5,0.0,0.0,16.4,0.0,1.12,9.8,6,199,12.26,6.49,4,9,0,0.0,1.00,1.15,1.16,3.38,4.00,7.31,30.6,0.988,0.455
40000,95,558,17.2,0.0,0.2,0.2,14.9,0.0,1.01,10.5,125,135,6.96,5.62,325,202,31,0.0,1.01,1.01,1.01,3.57,4.46,6.30,24.3,1.122,0.497
40000,14,318,16.7,0.0,0.3,0.0,16.9,0.0,1.01,8.2,81,146,8.82,6.31,124,159,35,0.0,1.00,1.01,1.01,3.77,5.50,6.45,28.1,0.973,0.428
40000,213,11,19.7,0.0,0.0,0.0,19.9,0.0,1.00,8.0,2,99,5.95,4.95,9,1,1,0.0,1.00,1.00,1.00,3.64,4.00,8.00,23.8,0.989,0.491
41000,95,1656,19.8,0.1,0.4,0.2,15.7,0.0,1.02,9.0,418,197,13.22,9.38,827,700,129,0.0,1.02,1.02,1.02,4.34,5.44,6.76,25.4,1.188,0.490
41000,213,32,20.9,0.2,0.0,0.0,20.5,0.0,1.06,8.1,7,114,7.16,5.91,20,10,2,0.0,1.00,1.08,1.09,4.22,4.28,7.78,25.2,0.993,0.487
42000,95,1565,20.8,0.1,0.5,0.1,15.7,0.0,1.02,8.9,387,203,13.00,10.32,783,659,123,0.0,1.01,1.02,1.02,4.51,5.48,6.84,25.1,1.242,0.505
42000,213,53,18.8,0.4,0.2,0.0,18.3,0.0,1.08,9.1,19,127,9.67,7.51,37,15,1,0.0,1.00,1.11,1.10,4.28,3.94,7.79,21.3,0.981,0.489
43000,95,1259,22.4,0.1,0.2,0.0,16.2,0.0,1.02,8.6,266,260,18.17,13.70,618,600,41,0.0,1.01,1.02,1.03,4.83,5.60,7.15,24.7,1.313,0.527
43000,221,144,14.3,0.0,0.0,0.4,13.4,0.0,1.03,11.4,31,191,8.85,8.18,73,61,10,0.0,1.03,1.03,1.03,3.67,4.14,6.17,26.1,1.043,0.480
43000,213,28,31.2,2.6,0.5,0.0,24.5,0.0,1.43,5.4,11,193,12.93,11.93,13,14,1,0.0,1.00,1.80,1.46,6.04,5.50,7.96,24.3,1.034,0.476
44000,95,1407,21.7,0.2,0.2,0.1,15.6,0.0,1.04,9.2,329,272,19.28,14.76,771,571,65,0.0,1.02,1.05,1.05,4.71,5.46,7.04,23.8,1.314,0.529
44000,221,109,14.7,0.0,0.0,0.6,13.2,0.0,1.00,12.0,25,173,8.80,7.54,54,43,12,0.0,1.00,1.00,1.00,3.60,4.47,5.57,28.4,1.076,0.475
44000,213,14,30.0,2.2,0.1,0.1,24.7,0.1,1.53,5.6,9,454,77.87,17.05,9,5,0,0.1,1.46,1.65,1.50,5.14,5.71,8.00,23.1,1.032,0.498
45000,95,698,26.9,0.1,0.2,0.0,17.0,0.0,1.02,8.4,152,360,27.83,20.74,397,293,8,0.0,1.01,1.03,1.02,5.92,6.81,7.36,23.0,1.542,0.565
45000,221,104,17.2,0.1,0.0,0.4,15.9,0.0,1.01,8.7,23,169,9.43,7.64,57,45,2,0.0,1.00,1.02,1.01,4.21,5.41,6.41,25.7,1.054,0.459
45000,213,17,34.6,6.6,0.6,0.2,21.6,0.4,2.56,4.4,11,696,124.51,29.29,11,6,0,0.4,2.32,2.96,2.48,5.71,6.35,8.00,23.3,1.002,0.464
46000,95,716,27.5,0.2,0.3,0.0,17.0,0.0,1.02,8.3,163,379,28.19,22.28,410,297,9,0.0,1.01,1.03,1.03,6.01,7.09,7.40,22.7,1.558,0.564
46000,229,295,15.4,0.1,0.5,0.1,13.9,0.0,1.02,10.0,74,204,15.11,10.14,106,142,47,0.0,1.00,1.03,1.02,3.53,4.53,6.53,29.5,1.048,0.443
46000,221,54,15.0,0.0,0.0,0.1,14.0,0.0,1.00,10.6,18,229,11.49,10.59,21,33,0,0.0,1.00,1.00,1.00,3.80,4.26,6.61,25.8,1.059,0.473
46000,230,53,10.2,0.0,0.1,0.2,10.0,0.0,1.00,14.2,22,192,8.86,7.06,22,27,4,0.0,1.00,1.00,1.00,2.87,4.45,4.47,27.0,1.011,0.470
46000,233,48,13.5,0.0,0.2,0.0,13.7,0.0,1.00,13.6,13,149,10.12,7.50,33,11,4,0.0,1.00,1.00,1.00,3.10,3.42,5.79,22.5,0.981,0.436
46000,213,25,29.4,1.7,0.1,0.6,24.8,0.1,1.36,4.5,13,682,109.84,41.06,10,15,0,0.1,1.26,1.50,1.34,5.52,6.04,7.96,25.7,1.033,0.476
46000,234,10,23.5,0.0,0.0,0.1,18.1,0.0,1.00,3.6,3,170,7.23,10.46,9,1,0,0.0,1.00,1.00,1.00,5.40,7.40,8.00,20.0,1.300,0.468
47000,95,1399,21.6,0.1,0.3,0.1,15.3,0.0,1.02,9.4,333,283,19.82,15.48,826,536,37,0.0,1.02,1.03,1.03,4.77,5.83,6.98,23.2,1.346,0.540
47000,229,255,15.3,0.3,0.5,0.5,13.4,0.0,1.06,10.0,67,207,13.21,10.30,103,115,37,0.1,1.05,1.08,1.06,3.51,5.00,6.13,29.6,1.045,0.430
47000,236,100,15.5,0.1,0.0,0.0,12.3,0.0,1.04,13.0,22,152,6.79,6.27,59,33,8,0.0,1.02,1.03,1.14,3.36,4.97,4.59,26.2,1.245,0.524
47000,235,92,12.8,0.2,0.5,0.0,11.9,0.0,1.07,10.4,32,264,18.22,10.14,27,55,10,0.0,1.08,1.05,1.07,3.43,4.76,6.57,29.2,0.980,0.473
47000,230,82,13.2,0.0,0.1,0.0,13.3,0.0,1.00,11.4,24,133,6.90,5.86,35,26,21,0.0,1.00,1.00,1.00,3.39,5.18,5.21,29.0,0.988,0.463
47000,213,62,15.4,0.3,0.1,0.4,14.1,0.0,1.12,11.3,19,277,27.93,16.33,21,40,1,0.0,1.36,1.31,1.08,4.13,3.35,7.66,27.2,1.025,0.509
47000,221,50,15.4,0.0,0.0,0.0,14.2,0.0,1.01,10.5,11,165,8.76,7.25,6,44,0,0.0,1.01,1.01,1.01,3.76,4.44,6.40,29.2,1.075,0.473
47000,233,41,17.5,0.0,0.4,0.0,17.7,0.0,1.00,10.5,17,125,9.15,6.26,14,23,4,0.0,1.00,1.00,1.00,3.83,4.12,6.63,28.6,0.947,0.455
47000,237,18,13.1,0.0,0.0,1.6,11.7,0.0,1.00,12.0,6,290,19.62,8.69,7,11,0,0.0,1.00,1.00,1.00,4.11,7.89,4.00,27.7,1.044,0.324
47000,234,10,22.0,0.0,0.0,0.4,17.5,0.0,1.00,8.8,3,82,4.14,4.31,10,0,0,0.0,1.00,1.00,1.00,4.40,3.60,8.00,15.1,1.269,0.449
48000,95,1259,22.6,0.1,0.4,0.1,15.7,0.0,1.03,8.9,296,311,22.63,16.86,758,472,29,0.0,1.02,1.04,1.03,5.01,5.93,7.19,23.0,1.356,0.544
48000,229,257,15.3,0.1,0.0,0.6,14.2,0.0,1.03,9.8,56,177,9.42,8.63,114,111,32,0.0,1.04,1.03,1.03,3.55,5.45,5.75,27.7,1.044,0.431
48000,235,125,13.6,0.0,0.7,0.1,12.9,0.0,1.00,10.0,48,233,13.94,10.30,29,85,11,0.0,1.00,1.00,1.00,3.57,5.34,5.78,29.6,0.999,0.471
48000,236,97,16.2,0.2,0.1,0.3,12.9,0.0,1.05,13.2,31,200,9.33,9.09,48,43,6,0.0,1.02,1.09,1.08,3.27,4.91,4.48,25.9,1.210,0.514
48000,213,56,14.2,0.0,0.0,0.2,13.7,0.0,1.00,12.5,11,433,34.88,17.78,19,34,3,0.0,1.00,1.00,1.00,3.93,2.96,8.00,27.3,1.030,0.523
48000,221,48,14.5,0.0,0.0,0.0,13.3,0.0,1.00,11.4,10,160,9.22,7.21,15,33,0,0.0,1.00,1.00,1.00,3.42,4.46,5.85,26.4,1.108,0.464
48000,237,15,13.6,0.0,0.0,0.0,13.1,0.0,1.00,13.6,3,264,22.67,8.30,6,9,0,0.0,1.00,1.00,1.00,2.87,6.80,2.40,26.3,1.041,0.330
48000,248,8,30.1,0.0,0.0,0.0,25.2,0.0,1.00,6.2,4,352,39.10,20.33,8,0,0,0.0,1.00,1.00,1.00,5.50,4.88,8.00,18.5,1.192,0.457
48000,233,7,23.0,0.7,0.0,0.0,21.4,0.0,1.57,9.7,3,342,51.70,11.25,3,4,0,0.0,1.39,1.39,1.93,4.00,4.57,6.57,24.2,0.966,0.465
49000,95,719,27.8,0.2,1.0,0.0,16.5,0.0,1.06,8.5,196,376,28.65,23.00,410,299,10,0.0,1.07,1.07,1.05,5.84,7.06,7.27,23.0,1.548,0.570
49000,229,278,15.7,0.1,0.1,0.4,14.6,0.0,1.03,9.4,57,161,9.01,6.57,120,120,38,0.0,1.03,1.04,1.02,3.74,5.47,5.88,28.3,1.045,0.431
49000,221,88,19.9,0.3,0.0,0.2,16.0,0.0,1.09,12.1,31,161,8.33,7.90,39,45,4,0.0,1.01,1.14,1.11,3.67,5.80,4.23,26.7,1.189,0.462
49000,236,75,15.0,0.0,0.0,0.0,12.0,0.0,1.00,14.6,19,154,6.53,6.22,64,9,2,0.0,1.00,1.00,1.00,2.99,4.48,4.23,21.6,1.254,0.529
49000,213,59,12.8,0.0,0.0,0.5,12.1,0.0,1.01,12.0,11,480,30.49,18.00,23,33,3,0.0,1.01,1.01,1.02,3.76,2.83,7.88,27.4,1.027,0.530
49000,235,30,14.6,0.0,0.5,0.0,13.9,0.0,1.00,10.1,13,172,8.03,8.04,6,17,7,0.0,1.00,1.00,1.00,3.67,4.93,6.27,30.5,1.020,0.474
49000,237,8,15.0,0.0,0.0,2.0,13.5,0.0,1.00,10.0,2,380,41.04,11.55,4,4,0,0.0,1.00,1.00,1.00,3.50,8.00,3.50,23.9,1.034,0.337
49000,248,7,31.8,0.0,0.0,0.0,26.9,0.0,1.00,3.4,2,189,15.01,11.95,6,1,0,0.0,1.00,1.00,1.00,6.29,6.29,8.00,20.7,1.182,0.436
50000,95,719,26.3,0.3,0.6,0.0,16.0,0.0,1.07,8.6,196,344,23.17,19.22,392,318,9,0.0,1.04,1.08,1.07,5.92,7.10,7.40,23.3,1.540,0.568
50000,229,354,15.1,0.1,0.1,0.1,14.0,0.0,1.03,10.6,73,150,8.80,6.01,147,154,53,0.0,1.03,1.04,1.03,3.57,5.42,5.30,28.3,1.053,0.429
50000,221,84,18.8,0.1,0.0,0.6,15.6,0.0,1.02,11.7,26,160,8.48,7.04,29,37,18,0.0,1.00,1.04,1.04,3.93,6.05,4.25,31.8,1.166,0.445
50000,213,76,13.1,0.2,0.1,0.2,12.2,0.0,1.03,11.8,15,219,11.61,10.92,35,41,0,0.0,1.01,1.06,1.03,4.01,2.67,7.91,25.4,1.019,0.522
50000,236,70,18.3,0.2,0.2,0.7,13.8,0.1,1.03,11.3,20,135,6.34,5.76,57,13,0,0.1,1.01,1.05,1.04,3.47,5.36,5.00,21.7,1.250,0.540
50000,235,30,16.9,0.0,0.0,0.0,16.9,0.0,1.00,8.9,8,151,9.24,7.00,6,21,3,0.0,1.00,1.00,1.00,4.13,4.10,7.43,30.1,0.999,0.478
50000,255,12,6.9,0.0,0.0,0.0,7.7,0.0,1.00,16.7,3,231,9.72,4.18,0,4,8,0.0,1.00,1.00,1.00,2.25,3.75,3.92,37.8,0.906,0.424
51000,95,596,26.9,0.2,0.3,0.0,16.9,0.0,1.03,8.1,148,314,19.42,16.85,286,301,9,0.0,1.00,1.04,1.03,6.04,7.26,7.79,24.5,1.544,0.566
51000,229,366,15.5,0.0,0.2,0.1,14.3,0.0,1.01,10.0,69,126,7.14,4.96,168,126,72,0.0,1.01,1.01,1.02,3.68,5.58,5.46,29.2,1.058,0.427
51000,221,71,19.6,0.0,0.0,0.4,15.9,0.0,1.00,11.6,17,137,7.07,5.72,39,28,4,0.0,1.00,1.01,1.00,3.94,6.13,4.08,25.0,1.208,0.449
51000,213,67,9.8,0.0,0.0,0.7,9.4,0.0,1.00,13.6,13,183,8.37,6.42,5,62,0,0.0,1.00,1.00,1.00,3.64,3.06,7.93,30.5,1.013,0.506
51000,236,51,14.8,0.0,0.0,0.4,11.8,0.0,1.00,13.1,15,129,5.07,5.32,36,12,3,0.0,1.00,1.00,1.00,3.10,5.14,4.29,21.5,1.229,0.533
51000,235,36,15.7,0.0,2.3,0.0,13.5,0.0,1.00,8.8,11,207,16.93,10.39,8,28,0,0.0,1.00,1.00,1.00,3.78,5.64,5.97,27.7,0.989,0.479
51000,255,26,7.3,0.0,0.0,0.0,8.0,0.0,1.00,16.0,1,146,4.59,6.00,13,13,0,0.0,1.00,1.00,1.00,2.27,4.00,4.00,24.5,0.907,0.419
52000,95,477,30.8,0.2,0.4,0.0,19.0,0.0,1.03,6.7,151,310,19.30,15.57,239,228,10,0.0,1.03,1.05,1.03,6.51,7.81,7.76,24.2,1.557,0.568
52000,229,375,15.2,0.1,0.2,0.2,14.0,0.0,1.03,10.1,68,132,7.27,4.86,127,165,83,0.0,1.03,1.04,1.03,3.55,5.24,5.92,30.8,1.052,0.424
52000,221,64,19.0,0.3,0.0,0.0,15.3,0.0,1.07,12.1,14,149,7.41,6.42,37,24,3,0.0,1.01,1.09,1.08,3.83,5.84,4.12,22.9,1.184,0.429
52000,255,17,9.2,0.0,0.0,0.2,9.8,0.0,1.00,13.8,4,99,4.51,3.43,1,16,0,0.0,1.00,1.00,1.00,3.06,4.53,4.59,31.2,0.923,0.423
52000,213,11,10.9,0.0,0.0,0.0,10.8,0.0,1.00,11.8,3,269,9.50,10.91,1,10,0,0.0,1.00,1.00,1.00,3.55,2.18,7.91,30.8,1.006,0.515
52000,236,9,11.0,0.0,0.0,1.1,10.0,0.0,1.00,15.3,3,97,3.73,4.30,9,0,0,0.0,1.00,1.00,1.00,3.22,3.89,4.44,16.0,1.035,0.480
53000,229,456,17.6,0.3,0.3,0.2,15.7,0.0,1.08,8.9,109,145,8.17,5.68,191,220,45,0.0,1.05,1.10,1.08,3.87,5.46,6.27,27.8,1.049,0.434
53000,95,343,28.0,0.1,0.2,0.0,17.6,0.0,1.03,7.3,89,293,18.02,13.70,181,151,11,0.0,1.02,1.03,1.03,6.48,7.75,7.91,23.7,1.564,0.561
53000,260,136,14.2,0.1,0.2,0.3,12.9,0.0,1.03,11.8,46,145,6.31,6.19,84,52,0,0.0,1.02,1.04,1.04,3.40,3.79,6.43,22.8,1.037,0.513
53000,221,37,18.5,0.1,0.0,0.1,15.4,0.0,1.11,12.2,6,128,5.93,5.37,16,20,1,0.0,1.11,1.11,1.11,3.76,5.84,4.08,25.8,1.195,0.450
53000,213,12,8.4,0.1,0.0,0.0,8.2,0.0,1.05,15.3,4,221,8.58,7.70,2,9,1,0.0,1.03,1.03,1.08,3.25,2.83,6.25,33.1,1.006,0.506
54000,229,368,15.5,0.2,0.3,0.6,13.8,0.0,1.06,9.4,89,132,7.46,4.59,177,159,32,0.0,1.04,1.07,1.08,3.64,5.00,6.51,26.8,1.055,0.424
54000,95,283,31.2,0.3,0.0,0.0,19.2,0.0,1.10,6.7,87,297,19.80,13.97,132,144,7,0.0,1.10,1.08,1.15,6.58,7.72,7.92,24.9,1.572,0.568
54000,260,133,17.1,0.0,1.2,0.0,14.1,0.0,1.00,11.8,31,137,6.70,5.47,67,56,10,0.0,1.00,1.00,1.00,3.57,3.58,6.60,25.7,1.111,0.512
54000,221,22,22.9,0.0,0.0,2.7,17.9,0.0,1.00,8.6,9,148,10.65,6.84,7,15,0,0.0,1.00,1.00,1.00,4.50,7.36,4.32,27.0,1.195,0.448
54000,213,7,13.8,0.0,0.0,0.0,13.1,0.0,1.00,8.6,2,121,4.29,4.60,3,4,0,0.0,1.00,1.00,1.00,3.86,3.71,8.00,27.9,1.050,0.532
55000,229,478,17.2,0.2,0.3,0.3,15.4,0.0,1.04,9.1,128,130,7.68,4.77,211,191,76,0.0,1.03,1.04,1.05,3.76,4.82,6.69,28.1,1.061,0.444
55000,95,274,28.6,0.4,0.1,0.0,17.5,0.0,1.09,7.5,73,238,15.52,10.76,120,142,12,0.0,1.07,1.13,1.08,6.54,7.62,7.78,25.8,1.568,0.570
55000,260,26,16.8,0.0,0.0,0.0,14.7,0.0,1.00,8.0,9,111,6.72,2.99,19,7,0,0.0,1.00,1.00,1.00,3.73,4.35,7.81,22.9,1.139,0.467
55000,221,7,14.5,0.1,0.0,1.3,11.6,0.0,1.03,13.1,4,155,5.77,5.95,4,1,2,0.0,1.00,1.06,1.04,3.14,4.86,4.57,30.5,1.164,0.493
56000,229,387,16.7,0.2,0.4,0.3,14.8,0.0,1.06,8.9,105,133,7.96,4.76,177,166,44,0.0,1.06,1.05,1.07,3.75,5.19,6.50,26.7,1.056,0.433
56000,95,231,26.6,0.2,0.1,0.0,16.4,0.0,1.05,7.8,50,297,19.87,11.64,93,124,14,0.0,1.04,1.05,1.06,6.39,7.81,7.88,26.8,1.585,0.573
56000,221,9,13.8,0.0,0.0,0.0,12.0,0.0,1.00,14.0,1,140,7.66,4.06,9,0,0,0.0,1.00,1.00,1.00,2.78,4.00,5.00,18.6,1.147,0.508
57000,229,599,17.1,0.2,0.4,0.3,15.3,0.0,1.05,9.2,164,132,8.23,4.57,277,234,88,0.0,1.05,1.05,1.06,3.82,5.40,6.11,27.4,1.058,0.427
57000,95,288,27.8,0.1,0.3,0.0,17.4,0.0,1.01,7.3,94,269,20.95,12.20,138,148,2,0.0,1.01,1.02,1.01,6.23,7.41,7.59,25.1,1.558,0.554
58000,229,855,17.7,0.2,0.2,0.4,15.9,0.0,1.04,8.8,204,140,8.35,5.27,414,326,115,0.0,1.03,1.05,1.04,3.98,5.19,6.61,26.3,1.060,0.438
58000,95,251,27.8,0.1,0.1,0.0,17.8,0.0,1.02,7.1,66,296,22.73,14.39,107,142,2,0.0,1.02,1.02,1.02,6.06,7.47,7.37,26.0,1.547,0.550
58000,270,9,8.5,0.0,0.3,0.0,8.9,0.0,1.00,13.3,2,120,4.47,2.39,1,8,0,0.0,1.00,1.00,1.00,3.33,1.89,7.44,30.7,0.921,0.426
59000,229,907,17.9,0.2,0.4,0.3,16.1,0.0,1.04,8.7,257,147,8.65,5.81,471,331,105,0.0,1.01,1.05,1.05,3.97,5.07,6.64,25.9,1.058,0.442
59000,95,388,29.9,0.2,0.4,0.0,18.4,0.0,1.03,6.2,114,274,19.85,12.95,185,196,7,0.0,1.02,1.04,1.04,6.39,7.61,7.77,25.8,1.554,0.561
59000,270,10,9.5,0.0,0.0,0.9,9.9,0.0,1.00,12.6,4,174,6.95,6.00,0,10,0,0.0,1.00,1.00,1.00,3.40,2.30,7.40,33.3,0.912,0.417
60000,229,1031,17.1,0.1,0.2,0.6,15.5,0.0,1.03,8.6,247,137,8.00,5.79,518,383,130,0.0,1.01,1.04,1.03,3.91,5.06,6.68,26.1,1.050,0.440
60000,95,489,27.9,0.2,0.2,0.0,17.1,0.0,1.06,6.7,124,304,22.44,14.97,241,240,8,0.0,1.06,1.08,1.06,6.31,7.53,7.73,25.9,1.581,0.559
61000,229,1096,17.6,0.2,0.3,0.3,15.8,0.0,1.05,8.6,284,156,9.55,6.85,578,415,103,0.0,1.04,1.06,1.05,4.04,5.04,6.72,25.1,1.054,0.437
61000,95,588,27.2,0.2,0.0,0.0,17.0,0.0,1.05,7.2,156,327,22.19,16.24,301,282,5,0.0,1.03,1.06,1.05,6.27,7.52,7.77,25.6,1.576,0.558
61000,279,70,27.0,0.3,0.0,0.0,17.7,0.0,1.09,10.1,10,455,38.01,26.91,53,17,0,0.0,1.10,1.10,1.09,7.44,8.00,7.79,21.4,1.468,0.544
62000,229,1036,16.9,0.1,0.4,0.5,15.3,0.0,1.04,9.0,279,168,11.56,7.40,528,378,130,0.0,1.03,1.06,1.04,3.89,5.17,6.42,25.7,1.049,0.435
62000,95,748,26.2,0.1,0.2,0.0,16.3,0.0,1.04,8.1,198,315,21.04,15.95,385,351,12,0.0,1.05,1.04,1.05,5.88,7.45,7.57,25.3,1.569,0.557
62000,279,83,26.5,0.2,0.0,0.0,17.4,0.0,1.02,11.2,12,481,44.99,27.82,57,26,0,0.0,1.02,1.02,1.02,6.96,7.43,8.00,22.9,1.482,0.545
63000,229,1050,16.9,0.2,0.3,0.6,15.0,0.0,1.06,8.7,280,183,13.08,8.54,551,377,122,0.0,1.04,1.07,1.06,3.94,5.04,6.73,25.7,1.049,0.439
63000,95,861,26.1,0.3,0.3,0.0,15.7,0.0,1.09,8.1,239,333,23.64,16.57,456,401,4,0.0,1.08,1.10,1.10,5.94,7.43,7.65,24.5,1.563,0.559
63000,279,102,27.7,0.1,0.0,0.0,18.6,0.0,1.07,10.3,16,387,29.58,22.37,56,46,0,0.0,1.07,1.07,1.07,7.25,7.79,7.88,24.4,1.476,0.544
64000,229,1000,16.5,0.1,0.4,0.4,14.9,0.0,1.03,9.3,261,254,21.27,11.33,556,341,103,0.0,1.03,1.04,1.03,3.89,4.69,6.76,25.1,1.051,0.438
64000,95,913,25.9,0.3,0.2,0.0,15.8,0.0,1.07,8.1,234,368,26.15,18.41,505,398,10,0.0,1.06,1.09,1.07,5.85,7.40,7.68,24.0,1.568,0.560
64000,279,106,27.0,0.5,0.0,0.0,17.0,0.0,1.29,10.1,15,397,30.13,23.78,55,49,2,0.0,1.29,1.29,1.29,7.11,7.71,7.68,25.4,1.492,0.550
