step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
320000,1461,1.660,0.242,9.00,96929,91565,80,1,5096,511,849964.4,114057.4,0.022,0.607,0.218,0.153,154,12.96,9.10,0.53,3.19,0.35,2.66,0.12,1.74,11.96,7.32,0.00,0.00,0.012,0.083,199,0.612,0.151,0.825,0.000,0.025,141902,138866,2,0.962,0.018,0.010,249391,0.153,1.538,0.016,43.59,50112,1,223.204,1.000,0.114,4622830,1.11,11.60,0.003,0.001,0.000,8,10,23,64,18932,0.072,0.00,0.0049,0.044,382,0.426,0.000,0.493,0.391,3.58,2.89,7.50,0.03,0.015,1.07,1.17,1.12,0.426,0.00355,17.73,16.2813,669.03,74816.2,140238.7,33.693,32.2098,80.304,1168.496,0.991,0.201,58657.5,81.920,109.528,216,904.3,61.14,7.025,68.830,1813.1,41.550,0.134,2.00
330000,1244,1.663,0.348,9.02,106621,100745,111,2,5980,272,879017.1,142435.9,0.035,0.598,0.206,0.162,156,12.04,9.29,0.28,1.96,0.11,1.07,0.09,1.37,11.57,8.58,0.00,0.00,0.005,0.058,138,0.652,0.179,0.791,0.000,0.030,168091,165325,3,0.980,0.006,0.008,298531,0.127,1.865,0.025,39.24,56232,5,523.661,1.000,0.106,4996916,1.06,12.28,0.015,0.003,0.000,7,10,16,64,14981,0.057,0.00,0.0061,0.027,399,0.463,0.000,0.532,0.423,3.37,2.69,7.39,0.00,0.002,1.05,1.08,1.06,0.463,0.00390,15.31,20.5338,500.99,73606.6,140239.1,36.393,30.0990,81.910,1213.345,0.999,0.190,58556.6,81.920,116.324,403,1745.5,57.56,6.596,72.898,2864.3,48.981,0.136,1.99
340000,1561,1.666,0.264,9.20,102037,95946,77,19,5678,474,850648.8,137028.3,0.025,0.597,0.213,0.165,144,13.27,9.12,0.39,2.03,0.38,2.83,0.16,1.81,12.34,7.74,0.00,0.00,0.014,0.081,202,0.568,0.157,0.819,0.000,0.024,162849,161414,1,0.992,0.008,0.018,244711,0.154,1.741,0.017,37.62,54351,198,289.089,0.842,0.159,4842468,1.07,11.57,0.005,0.002,0.000,8,10,23,64,20712,0.079,0.00,0.0044,0.034,418,0.466,0.000,0.537,0.429,3.63,2.87,7.60,0.03,0.012,1.03,1.12,1.08,0.466,0.00302,14.95,20.1248,802.05,104869.5,140239.9,26.926,43.1713,78.866,1221.302,0.994,0.302,28022.4,81.920,117.855,171,665.5,34.17,6.757,84.349,2361.5,47.605,0.137,2.00
350000,1257,1.727,0.355,8.79,110872,105070,93,0,6013,422,916704.9,152716.9,0.029,0.601,0.205,0.165,146,14.08,10.28,0.55,2.68,0.90,4.35,0.14,1.27,12.48,8.13,0.00,0.00,0.029,0.121,152,0.598,0.131,0.844,0.000,0.025,178338,176315,1,0.971,0.029,0.018,304417,0.159,1.940,0.025,38.14,58813,0,361.888,0.000,0.135,5437238,1.16,11.06,0.005,0.001,0.000,10,10,28,64,17694,0.067,0.00,0.0058,0.049,344,0.485,0.000,0.535,0.431,3.74,3.05,7.75,0.01,0.008,1.13,1.19,1.17,0.485,0.00390,15.07,22.5260,781.78,75568.7,140239.6,29.868,34.0535,84.751,1206.753,0.990,0.193,56330.2,81.920,117.138,311,1397.4,37.87,6.367,80.764,3112.9,53.868,0.133,2.01
360000,1329,1.653,0.398,8.95,107382,101176,94,2,6038,608,869082.1,145087.9,0.022,0.610,0.205,0.163,147,12.26,8.23,0.77,3.77,0.40,2.91,0.07,1.45,11.02,5.78,0.00,0.00,0.014,0.089,139,0.664,0.182,0.801,0.000,0.017,170962,168452,1,1.000,0.000,0.005,157487,0.152,2.063,0.029,37.38,56576,10,238.631,1.000,0.079,5398288,1.20,11.91,0.005,0.001,0.000,7,10,21,64,16298,0.062,0.00,0.0059,0.073,304,0.491,0.000,0.540,0.426,3.55,2.64,7.70,0.02,0.007,1.11,1.25,1.22,0.492,0.00355,14.61,20.9006,492.50,86301.4,140239.9,31.742,36.6449,80.776,1227.124,0.992,0.231,44895.8,81.920,118.716,422,1738.9,42.78,6.359,80.114,3748.6,49.806,0.135,2.00
370000,1350,1.643,0.296,8.96,108406,102193,103,3,6086,435,876551.4,144048.6,0.027,0.604,0.207,0.162,141,12.06,7.77,0.68,3.50,0.18,1.98,0.05,0.73,11.16,6.12,0.00,0.00,0.006,0.057,144,0.606,0.148,0.831,0.000,0.021,174479,172185,1,0.995,0.005,0.007,216773,0.123,1.692,0.022,38.77,56909,679,331.146,0.667,0.121,5286497,1.15,12.31,0.001,0.000,0.000,7,10,22,64,16281,0.062,0.00,0.0058,0.061,316,0.469,0.000,0.536,0.431,3.50,2.70,7.40,0.02,0.012,1.09,1.22,1.15,0.469,0.00363,15.65,20.6645,545.60,89917.6,140240.3,26.842,39.7942,81.723,1218.017,0.999,0.258,42923.6,81.920,115.875,293,1310.4,40.71,6.149,82.579,2433.6,49.149,0.136,2.00
380000,1268,1.735,0.374,9.19,101548,95920,140,1,5569,297,883372.2,130978.8,0.023,0.606,0.210,0.160,146,14.35,11.41,0.73,4.06,0.41,2.75,0.28,2.02,12.93,9.01,0.00,0.00,0.011,0.072,186,0.434,0.129,0.838,0.001,0.033,154913,152032,2,0.907,0.084,0.030,350907,0.154,1.856,0.028,40.83,53787,0,441.006,1.000,0.152,5175686,1.17,11.40,0.011,0.001,0.000,6,10,32,64,18193,0.069,0.00,0.0054,0.031,321,0.463,0.000,0.509,0.408,3.73,3.29,7.42,0.03,0.011,1.11,1.23,1.19,0.463,0.00388,16.37,18.8653,739.39,79622.8,140241.0,34.058,30.4607,82.820,1168.966,0.999,0.208,51927.5,81.920,113.533,416,1754.1,40.53,6.202,72.582,3135.0,47.782,0.136,2.00
390000,1393,1.662,0.255,9.13,109364,103323,105,7,5804,413,900255.0,148887.4,0.032,0.604,0.203,0.162,145,13.43,10.59,0.43,2.53,0.40,2.62,0.43,4.04,12.17,8.97,0.00,0.04,0.016,0.096,167,0.541,0.158,0.814,0.000,0.028,174964,171952,1,0.972,0.028,0.022,355807,0.128,1.477,0.018,36.80,59074,16,360.502,0.857,0.106,5480197,1.10,11.87,0.017,0.002,0.001,7,10,26,64,18704,0.071,0.00,0.0053,0.036,373,0.502,0.000,0.547,0.427,3.61,2.88,7.58,0.03,0.013,1.08,1.12,1.11,0.502,0.00340,14.19,21.5715,658.03,64964.4,140241.4,33.936,32.3249,83.567,1197.338,0.998,0.161,68401.3,81.920,119.783,265,1181.5,38.85,7.429,78.915,1756.9,53.393,0.135,2.00
400000,1079,1.602,0.394,9.00,92129,87697,73,2,4671,371,868735.6,113118.0,0.024,0.602,0.224,0.150,144,12.29,8.89,0.54,2.87,0.17,2.12,0.21,2.45,11.37,6.61,0.00,0.00,0.007,0.065,98,0.728,0.161,0.824,0.000,0.015,135904,133223,1,0.994,0.006,0.022,238401,0.144,2.007,0.028,46.64,48677,206,304.900,0.500,0.062,4234520,1.11,11.82,0.013,0.000,0.000,10,10,16,64,13265,0.051,0.00,0.0071,0.067,288,0.389,0.000,0.464,0.402,3.54,2.53,7.79,0.00,0.000,1.09,1.18,1.09,0.389,0.00506,19.42,16.5434,292.90,64073.0,140242.0,33.226,29.1860,81.851,1160.482,0.996,0.161,67714.2,81.920,104.094,478,2086.2,48.20,5.676,64.555,3526.7,40.444,0.134,2.00
410000,1427,1.536,0.257,9.04,107105,100759,87,0,5911,303,872740.2,130741.0,0.020,0.601,0.209,0.170,143,11.35,7.16,0.38,2.86,0.17,1.80,0.07,0.86,10.72,5.96,0.00,0.00,0.006,0.057,137,0.619,0.149,0.819,0.000,0.033,165647,162861,1,0.989,0.011,0.008,225464,0.143,1.565,0.018,40.13,55758,0,431.489,0.000,0.104,5279276,1.11,12.49,0.001,0.001,0.000,6,10,16,64,16201,0.062,0.00,0.0057,0.053,341,0.467,0.000,0.540,0.414,3.39,2.56,7.58,0.01,0.004,1.09,1.13,1.11,0.467,0.00342,16.02,19.0192,484.09,69411.0,140242.6,31.543,34.8887,81.559,1212.867,0.987,0.175,64101.7,81.920,114.656,251,1148.1,38.32,6.976,76.146,2049.2,47.313,0.134,2.00
420000,1182,1.694,0.430,9.03,101602,96311,110,1,5425,639,858328.4,119486.5,0.028,0.602,0.207,0.163,146,13.13,9.60,0.68,3.49,0.65,3.30,0.21,1.76,11.59,7.54,0.00,0.00,0.027,0.125,166,0.554,0.153,0.823,0.000,0.024,151107,147020,1,0.955,0.045,0.046,222587,0.125,2.153,0.031,41.10,52059,4,186.990,1.000,0.102,4967420,1.15,11.84,0.002,0.003,0.000,8,10,26,64,15516,0.059,0.00,0.0063,0.039,321,0.450,0.000,0.520,0.396,3.53,2.94,7.54,0.04,0.020,1.09,1.23,1.16,0.450,0.00419,16.42,17.3876,596.77,79002.1,140242.6,34.782,31.6812,80.699,1226.063,0.999,0.202,51890.6,81.920,112.720,468,1963.2,33.70,6.682,71.538,3963.5,45.077,0.134,2.00
430000,1413,1.736,0.283,8.94,104295,98293,56,2,5713,415,884094.6,140799.9,0.039,0.601,0.195,0.165,144,13.55,10.81,0.78,3.97,0.34,2.34,0.37,2.71,12.06,8.40,0.00,0.08,0.012,0.080,199,0.519,0.161,0.813,0.000,0.026,165285,161740,1,0.948,0.052,0.033,455420,0.152,1.758,0.020,36.09,55453,138,339.277,0.500,0.108,5016344,1.17,11.85,0.011,0.005,0.001,5,10,24,64,19149,0.073,0.00,0.0052,0.052,422,0.486,0.000,0.530,0.424,3.56,3.01,7.41,0.03,0.016,1.11,1.24,1.17,0.486,0.00330,13.93,21.3238,683.62,85864.5,140243.3,29.692,38.9886,81.421,1187.196,0.999,0.242,46900.6,81.920,120.848,253,1087.9,52.83,7.235,84.131,2363.4,52.512,0.135,2.00
440000,1207,1.674,0.372,9.02,101281,95996,103,0,5388,410,875095.9,134566.0,0.026,0.609,0.206,0.160,145,12.78,9.19,0.73,3.74,0.26,1.84,0.37,3.02,11.42,6.69,0.00,0.08,0.010,0.067,114,0.714,0.186,0.798,0.000,0.017,158725,154138,3,0.939,0.023,0.032,441283,0.147,1.946,0.027,38.94,53357,0,328.210,0.000,0.093,5003418,1.19,11.51,0.010,0.006,0.002,10,10,19,64,15421,0.059,0.00,0.0063,0.057,338,0.467,0.000,0.517,0.422,3.53,2.63,7.79,0.05,0.025,1.10,1.25,1.20,0.468,0.00405,15.32,20.1211,445.39,91511.2,140243.6,30.449,36.7147,81.260,1148.854,0.990,0.252,40302.1,81.920,116.667,391,1554.0,41.11,6.447,79.131,3544.3,48.968,0.136,1.99
450000,1456,1.646,0.262,9.20,109380,103183,58,4,5886,547,900697.6,136873.5,0.018,0.602,0.215,0.165,140,12.79,9.20,0.67,3.23,0.20,1.66,0.08,0.72,11.83,8.14,0.00,0.03,0.010,0.071,173,0.637,0.156,0.826,0.000,0.018,171671,166648,1,0.980,0.020,0.025,296686,0.128,1.661,0.018,40.99,57167,11,250.226,1.000,0.113,5428875,1.18,11.71,0.008,0.001,0.001,8,10,19,64,18618,0.071,0.00,0.0052,0.040,385,0.464,0.000,0.540,0.419,3.59,2.91,7.50,0.01,0.003,1.13,1.21,1.19,0.464,0.00353,16.64,19.8245,685.68,70789.7,140243.8,27.801,35.4105,84.129,1175.723,0.996,0.176,62390.4,81.920,113.007,217,946.2,38.26,6.258,78.408,2098.8,49.236,0.135,2.00
460000,1141,1.613,0.430,9.08,105246,99782,61,0,5718,348,882933.2,131968.0,0.019,0.608,0.211,0.162,151,12.24,7.87,0.66,3.61,0.32,1.98,0.15,1.10,11.10,5.78,0.00,0.00,0.013,0.084,125,0.649,0.159,0.819,0.000,0.022,160666,156520,1,0.970,0.030,0.026,302351,0.123,2.118,0.031,41.51,53924,0,379.218,0.000,0.080,5219453,1.14,11.87,0.001,0.004,0.000,8,10,17,64,13965,0.053,0.00,0.0070,0.054,331,0.460,0.000,0.522,0.410,3.57,2.59,7.70,0.05,0.024,1.07,1.23,1.13,0.460,0.00441,16.43,19.0981,349.11,61448.8,140244.2,35.710,28.8421,82.644,1166.351,0.991,0.133,69629.2,81.920,112.741,526,2232.9,40.08,6.234,70.190,3940.4,47.081,0.136,1.99
470000,1248,1.675,0.326,9.01,104208,97894,83,0,6124,300,877729.2,142553.5,0.018,0.613,0.207,0.162,150,13.26,10.36,0.76,4.11,0.25,1.68,0.14,1.73,12.11,8.14,0.00,0.14,0.012,0.084,145,0.637,0.159,0.815,0.000,0.026,166327,162496,1,0.983,0.017,0.010,181239,0.152,1.787,0.023,41.03,55069,0,475.178,0.000,0.108,5165429,1.18,11.50,0.014,0.002,0.001,8,10,22,64,16543,0.063,0.00,0.0058,0.038,378,0.457,0.000,0.521,0.433,3.61,2.82,7.69,0.03,0.012,1.16,1.22,1.18,0.457,0.00402,16.33,20.6429,584.54,65915.8,140244.2,34.577,31.4615,81.614,1194.458,0.999,0.165,66566.7,81.920,113.357,355,1505.6,37.64,6.496,71.903,2658.5,46.913,0.136,2.00
480000,1421,1.632,0.250,8.93,100900,95253,52,1,5421,1005,869924.2,130545.5,0.017,0.615,0.208,0.161,152,12.63,8.36,0.64,3.20,0.57,2.98,0.09,1.25,11.33,6.41,0.00,0.10,0.027,0.115,190,0.541,0.152,0.823,0.000,0.025,153752,150682,1,0.990,0.010,0.011,223796,0.137,1.533,0.017,39.72,51641,8,129.896,1.000,0.127,5022001,1.15,11.88,0.001,0.004,0.001,6,10,24,64,17941,0.068,0.00,0.0054,0.041,348,0.464,0.000,0.515,0.409,3.54,2.94,7.44,0.01,0.007,1.08,1.22,1.17,0.464,0.00353,15.50,19.1561,624.74,75063.1,140244.5,36.427,30.9057,81.104,1175.457,0.994,0.189,58410.9,81.920,115.764,232,982.9,33.29,6.816,72.194,1921.8,47.449,0.135,2.00
490000,1294,1.694,0.375,9.23,104833,99158,51,2,5749,405,869528.9,138850.0,0.023,0.609,0.201,0.167,149,13.62,9.65,0.67,3.63,0.62,3.09,0.10,1.25,12.23,7.33,0.00,0.00,0.026,0.122,205,0.537,0.143,0.832,0.000,0.026,167014,164403,1,0.913,0.087,0.019,291780,0.127,2.051,0.026,36.89,56715,22,342.839,1.000,0.128,5311641,1.14,11.47,0.005,0.004,0.000,7,10,24,64,17622,0.067,0.00,0.0055,0.044,358,0.487,0.000,0.541,0.427,3.64,3.06,7.46,0.01,0.008,1.10,1.17,1.15,0.487,0.00372,14.28,20.5423,720.16,86313.5,140245.1,33.319,35.4417,80.603,1186.229,0.999,0.238,45246.6,81.920,119.590,384,1609.4,48.05,7.008,79.345,3291.6,50.398,0.134,2.00
500000,1263,1.689,0.333,9.13,109820,103646,70,1,6134,479,893970.4,152918.0,0.027,0.604,0.199,0.170,144,13.23,10.03,0.59,3.00,0.35,2.59,0.07,0.66,12.23,8.07,0.00,0.00,0.011,0.083,168,0.518,0.155,0.826,0.000,0.019,179542,176300,1,0.993,0.007,0.019,239421,0.139,1.830,0.025,37.57,61540,36,319.244,1.000,0.116,5413853,1.12,11.72,0.013,0.002,0.000,7,10,22,64,16715,0.064,0.00,0.0058,0.063,333,0.487,0.000,0.552,0.439,3.54,2.84,7.55,0.02,0.006,1.04,1.16,1.14,0.487,0.00387,14.72,22.2080,586.99,78241.4,140245.7,31.633,34.7584,82.803,1211.891,0.999,0.195,54082.9,81.920,118.529,378,1643.5,42.20,6.649,79.913,2690.8,52.116,0.135,2.00
510000,1358,1.759,0.257,9.16,103840,98286,90,2,5367,563,880725.1,125083.7,0.020,0.607,0.210,0.163,153,13.68,11.29,0.65,2.99,0.69,3.57,0.09,1.55,12.24,9.23,0.00,0.11,0.023,0.102,196,0.509,0.141,0.831,0.000,0.027,156812,153711,1,0.925,0.075,0.011,156965,0.149,1.493,0.018,42.14,55333,2,222.173,1.000,0.129,5011779,1.13,11.97,0.019,0.007,0.001,4,10,30,64,18577,0.071,0.00,0.0053,0.045,371,0.444,0.000,0.518,0.405,3.65,3.12,7.26,0.06,0.022,1.07,1.20,1.13,0.444,0.00381,17.01,18.2468,648.54,72299.7,140245.6,34.310,30.0067,82.608,1188.348,0.999,0.193,60968.8,81.920,111.754,270,1169.7,35.76,6.370,70.379,1819.5,46.178,0.134,2.00
520000,1409,1.578,0.259,8.94,97666,91871,78,1,5665,314,871750.9,128235.6,0.013,0.612,0.219,0.155,158,11.95,7.97,0.28,1.82,0.37,2.66,0.23,2.41,11.07,5.99,0.00,0.08,0.013,0.082,155,0.546,0.158,0.823,0.000,0.019,147911,144937,1,0.960,0.040,0.021,125860,0.127,1.523,0.018,45.17,50122,31,408.394,1.000,0.114,4616715,1.05,12.30,0.004,0.004,0.001,6,10,18,64,16843,0.064,0.00,0.0056,0.053,356,0.413,0.000,0.482,0.412,3.49,2.66,7.50,0.01,0.007,1.02,1.07,1.06,0.413,0.00387,18.48,18.2565,538.98,72166.3,140245.8,37.145,26.2816,81.951,1168.018,0.999,0.181,61283.8,81.920,107.181,270,1112.4,32.44,6.087,63.046,2007.4,42.173,0.134,2.00
530000,1391,1.654,0.235,9.06,99976,94622,108,0,5264,232,869869.6,111753.7,0.019,0.603,0.224,0.154,158,12.13,8.48,0.38,2.45,0.16,1.49,0.27,2.07,11.32,6.99,0.00,0.00,0.007,0.063,152,0.636,0.152,0.824,0.000,0.024,142976,139824,1,1.000,0.000,0.024,277047,0.154,1.540,0.015,46.10,49436,0,481.697,0.000,0.131,4621115,1.09,12.21,0.004,0.001,0.000,6,10,21,64,16879,0.064,0.00,0.0055,0.032,381,0.410,0.000,0.482,0.380,3.43,2.62,7.58,0.01,0.004,1.06,1.11,1.10,0.410,0.00391,18.97,15.8930,542.14,67231.9,140245.7,34.582,27.8760,82.444,1143.200,0.997,0.177,66523.1,81.920,105.953,204,988.0,43.73,6.156,64.190,1727.0,41.046,0.134,2.00
540000,1368,1.703,0.260,8.99,96509,91378,118,0,5036,279,871546.9,122763.4,0.025,0.607,0.212,0.156,163,12.87,9.12,0.70,3.06,0.23,1.79,0.11,1.00,11.82,7.84,0.00,0.00,0.009,0.061,163,0.496,0.146,0.833,0.000,0.021,143446,140216,1,0.986,0.014,0.016,268590,0.161,1.577,0.018,43.73,48892,0,440.012,0.000,0.132,4527758,1.17,12.13,0.005,0.001,0.000,6,10,22,64,17608,0.067,0.00,0.0054,0.036,387,0.422,0.000,0.477,0.402,3.53,2.89,7.30,0.01,0.007,1.09,1.24,1.17,0.422,0.00384,17.56,18.0085,704.77,69536.9,140246.5,37.773,26.8197,81.645,1123.725,0.999,0.183,63774.5,81.920,109.845,242,1074.2,49.42,6.285,64.775,1957.2,43.637,0.134,2.01
550000,1105,1.658,0.388,8.90,101345,96444,69,4,5091,353,873578.7,130534.9,0.033,0.604,0.208,0.155,158,12.71,8.50,0.49,2.98,0.22,1.71,0.44,2.50,11.56,6.43,0.01,0.12,0.010,0.072,132,0.645,0.159,0.820,0.000,0.021,155045,151576,1,0.975,0.025,0.040,466917,0.124,1.958,0.028,40.64,51987,1,369.787,1.000,0.091,4905374,1.10,11.63,0.000,0.003,0.003,9,10,22,63,14042,0.054,0.00,0.0068,0.037,299,0.453,0.000,0.513,0.413,3.54,2.73,7.65,0.02,0.007,1.08,1.16,1.09,0.453,0.00452,16.08,19.1430,502.53,71199.8,140246.6,37.016,28.9870,81.600,1198.155,0.999,0.177,60577.3,81.920,114.225,461,2026.6,42.49,6.378,70.097,3290.4,47.070,0.136,2.00
560000,1642,1.596,0.272,9.23,106150,99929,77,5,5602,297,868886.1,132100.6,0.031,0.609,0.198,0.161,153,11.18,7.56,0.37,2.89,0.21,1.62,0.10,0.96,10.50,6.23,0.00,0.00,0.012,0.069,199,0.525,0.167,0.809,0.000,0.024,163275,159402,1,0.993,0.007,0.019,414895,0.101,1.637,0.019,38.46,53727,1,444.783,1.000,0.111,5111343,1.07,13.25,0.004,0.003,0.000,4,10,18,64,18350,0.070,0.00,0.0050,0.044,453,0.470,0.000,0.536,0.412,3.30,2.62,7.12,0.01,0.004,1.05,1.09,1.08,0.470,0.00301,14.83,19.4760,608.05,83144.3,140246.7,33.309,34.9779,80.828,1187.216,0.998,0.231,49659.8,81.920,117.978,251,1052.8,42.32,7.199,77.248,2219.2,48.615,0.135,2.00
570000,1234,1.722,0.293,8.95,102505,97401,89,2,5421,433,883337.4,125091.3,0.017,0.602,0.216,0.165,159,12.96,9.34,0.52,2.75,0.21,1.82,0.04,0.58,12.18,8.17,0.01,0.14,0.007,0.063,154,0.598,0.142,0.842,0.000,0.016,152533,148783,1,0.971,0.029,0.009,160275,0.129,1.822,0.020,43.41,50454,70,288.894,0.000,0.105,4891665,1.13,11.69,0.011,0.006,0.004,9,10,19,64,15995,0.061,0.00,0.0059,0.045,332,0.434,0.000,0.512,0.398,3.52,2.73,7.57,0.02,0.006,1.13,1.15,1.13,0.434,0.00430,17.53,18.0500,621.05,70646.9,140247.0,35.158,27.9845,83.189,1178.326,0.989,0.190,62351.1,81.920,109.764,273,1054.2,60.23,6.472,67.748,2590.1,45.254,0.135,1.99
580000,1368,1.632,0.256,9.03,97507,91624,80,5,5664,1060,876107.9,124050.8,0.021,0.609,0.221,0.149,159,12.53,9.51,0.48,2.75,0.51,3.65,0.05,1.18,11.49,7.34,0.04,0.51,0.014,0.091,141,0.629,0.169,0.808,0.000,0.023,146848,142770,1,0.985,0.015,0.006,187991,0.140,1.548,0.018,45.34,48118,312,117.029,0.400,0.113,4604660,1.09,11.92,0.009,0.005,0.007,7,10,22,64,17138,0.065,0.00,0.0056,0.053,401,0.411,0.000,0.475,0.409,3.55,2.71,7.65,0.05,0.013,1.05,1.14,1.09,0.411,0.00397,18.73,17.7508,405.14,65671.3,140247.2,34.182,28.5109,82.465,1155.172,0.985,0.156,67800.8,81.920,106.396,253,1054.3,35.71,5.598,65.586,2173.5,42.475,0.136,2.00
590000,1433,1.635,0.219,9.09,99756,94187,99,4,5401,1135,867692.4,119396.9,0.017,0.614,0.210,0.159,159,12.09,8.81,0.29,1.99,0.29,1.97,0.12,1.74,11.40,7.61,0.00,0.00,0.010,0.065,149,0.590,0.152,0.826,0.001,0.021,146804,142957,1,0.969,0.031,0.018,189388,0.145,1.254,0.016,43.30,49695,12,105.195,1.000,0.111,4912086,1.08,12.19,0.012,0.002,0.000,6,10,19,64,17328,0.066,0.00,0.0053,0.043,327,0.433,0.000,0.502,0.394,3.47,2.59,7.65,0.01,0.010,1.06,1.10,1.09,0.433,0.00368,17.55,17.0139,433.45,66356.5,140247.7,35.215,29.2242,81.902,1179.949,0.988,0.163,67618.9,81.920,109.938,253,1176.8,33.62,6.504,67.780,1416.4,43.696,0.133,2.01
600000,1195,1.744,0.278,9.18,99390,94260,73,1,5294,241,861433.9,121644.1,0.013,0.608,0.217,0.162,160,13.68,10.56,0.74,3.58,0.49,3.07,0.15,1.48,12.30,8.38,0.00,0.00,0.015,0.086,163,0.526,0.151,0.828,0.000,0.020,148294,144723,1,0.960,0.040,0.018,117883,0.145,1.686,0.018,42.98,49944,1,504.747,1.000,0.131,4692461,1.20,11.69,0.019,0.000,0.000,8,10,26,64,16348,0.062,0.00,0.0059,0.043,259,0.429,0.000,0.503,0.401,3.46,2.91,7.52,0.02,0.011,1.18,1.23,1.21,0.429,0.00443,17.27,17.6534,677.46,74935.5,140248.0,38.467,27.0451,80.992,1206.838,1.000,0.197,58339.6,81.920,110.727,276,1214.4,40.38,6.387,65.124,2115.5,43.458,0.134,2.00
610000,1368,1.638,0.375,9.07,101336,95284,107,0,5772,400,871227.9,127976.0,0.018,0.607,0.217,0.157,158,12.27,7.73,0.48,2.96,0.52,2.55,0.07,1.01,11.20,6.02,0.00,0.00,0.022,0.109,159,0.625,0.152,0.826,0.000,0.022,154470,150258,1,0.999,0.001,0.010,166469,0.141,2.092,0.025,43.05,52076,0,319.940,0.000,0.124,4890743,1.12,11.92,0.001,0.004,0.000,8,10,22,64,16785,0.064,0.00,0.0057,0.043,408,0.439,0.000,0.496,0.411,3.52,2.70,7.56,0.02,0.012,1.08,1.15,1.13,0.439,0.00377,17.49,18.4732,536.97,75146.5,140248.1,34.529,29.9211,81.725,1175.336,0.993,0.189,56389.7,81.920,109.761,380,1560.5,43.80,6.003,68.769,3483.0,44.389,0.134,2.00
620000,1277,1.722,0.394,9.01,104404,98796,79,1,5619,339,866885.6,140967.9,0.028,0.606,0.204,0.161,152,14.14,11.17,0.91,3.77,0.51,3.14,0.32,2.31,12.41,7.94,0.00,0.00,0.014,0.080,189,0.529,0.131,0.840,0.000,0.029,166964,164020,2,0.937,0.043,0.031,452913,0.109,2.003,0.029,37.70,55175,675,415.835,0.000,0.147,5171968,1.16,11.35,0.021,0.002,0.000,7,10,26,64,18058,0.069,0.00,0.0055,0.035,379,0.483,0.000,0.543,0.429,3.70,3.12,7.53,0.02,0.008,1.11,1.23,1.16,0.484,0.00370,14.77,20.4566,574.53,87341.3,140248.6,32.356,36.0107,80.670,1203.591,0.999,0.238,43895.1,81.920,118.438,394,1618.3,33.80,6.967,79.009,3728.4,49.310,0.136,1.99
630000,1448,1.655,0.325,8.85,97901,92549,109,0,5072,448,876021.0,137921.9,0.023,0.619,0.207,0.150,151,12.50,8.66,0.31,2.01,0.21,1.66,0.04,0.54,11.95,7.78,0.00,0.05,0.008,0.066,138,0.632,0.173,0.812,0.000,0.015,155737,152232,1,0.990,0.010,0.008,230777,0.136,1.946,0.022,39.60,51242,0,307.861,0.000,0.111,4951133,1.07,11.79,0.010,0.002,0.001,8,10,19,64,18105,0.069,0.00,0.0051,0.049,487,0.463,0.000,0.492,0.431,3.60,2.67,7.65,0.01,0.007,1.06,1.08,1.08,0.463,0.00340,16.13,20.4729,688.63,95894.1,140249.1,24.801,41.8410,81.157,1130.214,1.000,0.286,36271.6,81.920,114.473,279,1079.5,35.20,6.197,83.307,3050.2,48.185,0.135,2.01
640000,1510,1.589,0.257,9.07,106193,100537,97,1,5496,366,913532.3,143054.9,0.028,0.609,0.211,0.153,150,10.91,6.38,0.34,2.57,0.21,1.71,0.06,1.15,10.30,5.23,0.00,0.00,0.009,0.075,133,0.675,0.179,0.800,0.000,0.021,166741,162451,2,0.989,0.000,0.007,342500,0.141,1.612,0.017,42.74,54515,22,390.860,1.000,0.109,5037327,1.10,12.77,0.001,0.001,0.000,6,10,14,64,16473,0.063,0.00,0.0059,0.051,395,0.439,0.000,0.501,0.422,3.32,2.36,7.53,0.01,0.009,1.08,1.11,1.11,0.439,0.00356,17.54,20.9097,453.00,66729.6,140249.3,30.099,31.3697,84.950,1145.248,0.998,0.178,66573.2,81.920,110.202,247,1033.7,52.78,6.012,73.466,2133.0,48.794,0.136,2.00
