step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
330000,1603,1.432,0.049,12.97,36750,34729,514,0,1496,4,829052.5,8245.9,0.004,0.430,0.565,0.001,162,8.09,2.11,0.06,0.99,0.02,0.45,0.02,0.46,7.99,1.58,0.00,0.00,0.001,0.019,75,0.503,0.245,0.754,0.000,0.001,5231,3611,2,0.755,0.000,0.002,39670,0.102,0.232,0.001,82.06,13374,0,2061.487,0.000,0.000,532995,1.02,15.46,0.000,0.000,0.000,7,8,10,41,12961,0.049,0.04,0.0065,0.127,657,0.076,0.000,0.085,0.000,3.32,2.09,7.78,0.00,0.000,1.01,1.02,1.02,0.076,0.00318,48.12,0.9757,10.79,4102.3,139739.3,33.621,0.1511,81.930,407.303,0.590,0.000,132285.2,81.920,6.599,22,125.7,8.00,0.643,0.000,0.0,0.000,0.135,1.99
340000,1590,1.422,0.052,12.97,36107,34118,505,0,1497,1,828078.4,8086.3,0.003,0.430,0.566,0.001,163,8.17,2.37,0.05,0.91,0.00,0.11,0.02,0.53,8.09,1.98,0.00,0.00,0.001,0.025,83,0.510,0.251,0.745,0.000,0.004,4882,3681,2,0.774,0.004,0.001,31355,0.107,0.228,0.001,82.07,12726,0,8086.331,0.000,0.000,499459,1.02,15.38,0.000,0.000,0.000,7,8,10,41,12983,0.050,0.03,0.0064,0.125,663,0.072,0.000,0.085,0.000,3.37,2.12,7.78,0.00,0.001,1.01,1.02,1.02,0.072,0.00325,48.25,0.9615,17.71,4106.4,139739.4,33.493,0.1520,81.918,408.506,0.592,0.000,132263.5,81.920,6.398,29,133.4,8.00,0.563,0.000,0.0,0.000,0.135,1.99
350000,1606,1.401,0.052,12.98,36334,34324,498,0,1496,0,828756.9,8066.3,0.004,0.430,0.564,0.001,162,7.97,1.82,0.01,0.16,0.03,0.77,0.00,0.00,7.93,1.68,0.00,0.00,0.002,0.039,75,0.526,0.227,0.770,0.000,0.003,5010,3876,2,0.806,0.000,0.000,26128,0.103,0.224,0.001,82.07,12551,0,8066.315,0.000,0.000,531171,1.00,15.66,0.000,0.000,0.000,7,8,10,30,12795,0.049,0.04,0.0065,0.113,658,0.076,0.000,0.085,0.000,3.34,2.05,7.76,0.00,0.001,1.00,1.00,1.00,0.076,0.00320,48.26,0.9592,15.07,4096.5,139739.5,33.466,0.1526,81.922,408.681,0.592,0.000,132283.2,81.920,6.842,46,152.2,8.00,0.725,0.000,0.0,0.000,0.138,1.99
360000,1595,1.415,0.059,12.98,36805,34761,487,0,1568,1,829307.9,8102.2,0.006,0.423,0.569,0.002,163,8.27,3.00,0.07,0.99,0.00,0.03,0.02,0.48,8.19,2.58,0.00,0.03,0.000,0.001,82,0.535,0.230,0.766,0.000,0.004,5195,4387,2,0.806,0.004,0.003,20848,0.110,0.320,0.002,82.07,12430,0,8102.180,0.000,0.001,538018,1.02,15.41,0.000,0.000,0.001,7,8,10,47,13197,0.050,0.08,0.0064,0.113,660,0.077,0.000,0.085,0.000,3.39,2.11,7.80,0.00,0.001,1.01,1.02,1.02,0.077,0.00315,48.31,0.9686,17.21,4130.1,139739.5,33.375,0.1579,81.904,412.882,0.596,0.000,132119.1,81.920,7.623,61,274.3,8.00,1.110,0.000,0.0,0.000,0.136,2.00
370000,1591,1.405,0.043,12.99,36339,34324,515,0,1504,1,829215.2,8078.9,0.004,0.419,0.576,0.001,164,8.04,1.91,0.03,0.67,0.00,0.08,0.00,0.04,8.01,1.74,0.00,0.00,0.000,0.005,71,0.514,0.218,0.779,0.000,0.003,4567,4106,2,0.825,0.000,0.001,17754,0.116,0.100,0.000,82.07,12364,0,8078.932,0.000,0.000,461202,1.01,15.51,0.000,0.000,0.000,6,8,10,31,12798,0.049,0.03,0.0065,0.106,660,0.068,0.000,0.083,0.000,3.36,2.06,7.82,0.00,0.001,1.01,1.01,1.01,0.068,0.00318,48.63,0.9622,12.94,4140.4,139739.6,33.110,0.1546,81.948,413.538,0.592,0.000,132399.8,81.920,6.478,8,24.5,7.68,0.630,0.000,0.0,0.000,0.135,2.00
380000,1602,1.427,0.053,12.97,36038,33921,511,0,1595,0,828631.3,8017.8,0.003,0.421,0.575,0.001,163,8.07,1.69,0.02,0.31,0.00,0.15,0.01,0.32,8.04,1.58,0.00,0.00,0.000,0.007,70,0.517,0.232,0.764,0.000,0.004,4541,4028,2,0.842,0.000,0.002,19780,0.101,0.242,0.001,82.08,12278,0,8017.783,0.000,0.000,461124,1.01,15.47,0.000,0.000,0.000,7,8,10,33,12936,0.049,0.03,0.0064,0.117,649,0.067,0.000,0.084,0.000,3.32,2.06,7.77,0.00,0.001,1.00,1.01,1.01,0.067,0.00316,48.58,0.9573,16.77,4110.9,139739.7,33.150,0.1549,81.901,412.074,0.594,0.000,132211.2,81.920,6.307,42,168.2,8.00,0.557,0.000,0.0,0.000,0.133,2.00
390000,1620,1.368,0.051,12.97,36942,34785,506,0,1633,0,829052.4,8179.1,0.006,0.418,0.574,0.002,163,7.99,1.76,0.03,0.59,0.00,0.08,0.00,0.11,7.95,1.60,0.00,0.00,0.000,0.009,85,0.467,0.248,0.749,0.000,0.003,5143,4350,2,0.837,0.000,0.001,17989,0.113,0.251,0.001,82.07,12812,0,8179.092,0.000,0.000,525277,1.01,15.53,0.000,0.000,0.000,6,8,10,28,12950,0.049,0.06,0.0064,0.116,676,0.077,0.000,0.085,0.000,3.33,2.03,7.80,0.00,0.001,1.00,1.01,1.01,0.077,0.00307,48.26,0.9766,14.55,4165.4,139739.7,33.449,0.1586,81.926,413.103,0.601,0.000,132272.4,81.920,7.397,37,172.4,8.00,1.099,0.000,0.0,0.000,0.135,2.00
400000,1599,1.392,0.055,12.97,36508,34392,511,0,1626,0,829144.1,8130.3,0.004,0.419,0.575,0.002,161,7.98,1.88,0.06,0.93,0.00,0.00,0.01,0.29,7.91,1.56,0.00,0.00,0.000,0.000,71,0.527,0.218,0.779,0.000,0.003,4876,4181,2,0.919,0.000,0.002,17135,0.113,0.267,0.001,82.08,12901,0,8130.256,0.000,0.000,496784,1.02,15.66,0.000,0.000,0.000,6,8,10,28,12755,0.049,0.06,0.0066,0.114,655,0.072,0.000,0.084,0.001,3.37,2.02,7.79,0.00,0.000,1.01,1.02,1.02,0.072,0.00313,48.38,0.9700,17.88,4125.9,139739.8,33.328,0.1563,81.915,414.010,0.598,0.000,132226.0,81.920,6.798,47,200.0,8.00,0.844,0.000,0.0,0.000,0.137,1.99
410000,1621,1.384,0.049,12.96,36063,33909,490,0,1642,0,828878.9,8008.8,0.003,0.414,0.583,0.001,164,8.08,2.49,0.06,1.11,0.00,0.02,0.00,0.02,8.01,2.31,0.00,0.00,0.000,0.002,93,0.497,0.249,0.744,0.000,0.007,4495,4094,2,0.976,0.000,0.001,16819,0.097,0.188,0.001,82.08,12354,0,8008.828,0.000,0.000,458554,1.03,15.56,0.001,0.000,0.000,6,8,10,64,13097,0.050,0.02,0.0064,0.115,663,0.068,0.000,0.082,0.000,3.35,2.09,7.70,0.00,0.000,1.03,1.03,1.03,0.068,0.00307,48.68,0.9539,15.27,4104.4,139739.9,33.064,0.1532,81.931,412.999,0.596,0.000,132332.0,81.920,6.024,23,92.4,8.00,0.484,0.000,0.0,0.000,0.136,2.00
420000,1604,1.390,0.052,12.98,35772,33708,495,0,1586,0,828780.8,7968.3,0.004,0.421,0.574,0.001,163,8.05,1.92,0.00,0.11,0.00,0.00,0.00,0.09,8.04,1.91,0.00,0.00,0.000,0.000,76,0.451,0.236,0.763,0.000,0.001,4704,4285,2,0.989,0.000,0.001,17605,0.114,0.213,0.001,82.07,12736,0,7968.275,0.000,0.000,473615,1.00,15.44,0.000,0.000,0.000,7,8,10,42,12911,0.049,0.03,0.0064,0.107,666,0.069,0.000,0.083,0.000,3.34,2.07,7.76,0.00,0.000,1.00,1.00,1.00,0.069,0.00317,48.44,0.9489,16.33,4106.9,139739.9,33.297,0.1517,81.917,410.939,0.592,0.000,132297.1,81.920,6.673,37,135.1,8.00,0.681,0.000,0.0,0.000,0.134,1.99
430000,1579,1.431,0.060,12.97,35728,33581,525,0,1647,0,828788.4,7993.1,0.003,0.420,0.576,0.001,163,8.08,1.94,0.03,0.60,0.00,0.00,0.00,0.03,8.05,1.83,0.00,0.00,0.000,0.000,69,0.523,0.243,0.754,0.000,0.004,4639,4203,2,0.978,0.000,0.001,16766,0.101,0.336,0.002,82.07,12727,0,7993.078,0.000,0.000,470273,1.01,15.46,0.000,0.000,0.000,7,8,10,42,12751,0.049,0.03,0.0065,0.115,669,0.069,0.000,0.083,0.000,3.36,2.08,7.79,0.00,0.000,1.01,1.01,1.01,0.069,0.00320,48.56,0.9541,18.10,4113.2,139740.0,33.179,0.1544,81.903,410.469,0.590,0.000,132128.6,81.920,6.517,46,267.4,8.00,0.569,0.000,0.0,0.000,0.137,1.99
440000,1624,1.398,0.060,12.97,36364,34254,512,0,1553,0,829109.9,8077.8,0.005,0.423,0.570,0.002,163,8.15,2.28,0.04,0.87,0.00,0.00,0.01,0.35,8.10,2.11,0.00,0.00,0.000,0.000,77,0.509,0.260,0.738,0.000,0.002,4831,4395,1,1.000,0.000,0.001,14843,0.116,0.317,0.002,82.08,12984,0,8077.769,0.000,0.001,512246,1.01,15.40,0.000,0.000,0.000,7,8,10,38,13229,0.050,0.05,0.0063,0.111,677,0.074,0.000,0.085,0.000,3.34,2.12,7.79,0.00,0.000,1.01,1.01,1.01,0.074,0.00312,48.45,0.9633,17.44,4056.8,139740.1,33.259,0.1553,81.924,412.651,0.591,0.000,132171.3,81.920,7.234,62,281.7,8.00,0.922,0.000,0.0,0.000,0.136,2.00
450000,1566,1.438,0.056,12.94,36256,34177,500,0,1637,0,829337.1,8089.6,0.005,0.429,0.563,0.002,162,8.13,1.75,0.03,0.48,0.00,0.13,0.00,0.03,8.10,1.64,0.00,0.00,0.000,0.005,83,0.446,0.229,0.766,0.000,0.004,5080,4552,1,1.000,0.000,0.001,18473,0.112,0.274,0.002,82.08,13570,0,8089.598,0.000,0.000,526579,1.01,15.24,0.000,0.000,0.000,7,8,10,27,12729,0.049,0.06,0.0065,0.116,645,0.075,0.000,0.085,0.000,3.38,2.10,7.84,0.00,0.000,1.01,1.01,1.01,0.075,0.00327,48.21,0.9653,15.70,4016.8,139740.1,33.495,0.1562,81.932,409.076,0.592,0.000,132290.8,81.920,7.331,51,208.8,8.00,0.957,0.000,0.0,0.000,0.137,2.00
460000,1609,1.386,0.053,12.97,35771,33576,514,0,1638,0,828438.2,8009.3,0.003,0.425,0.570,0.001,163,7.98,1.78,0.03,0.73,0.01,0.35,0.00,0.07,7.94,1.60,0.00,0.00,0.001,0.030,78,0.470,0.259,0.736,0.000,0.005,4589,4079,1,1.000,0.000,0.002,17629,0.096,0.240,0.001,82.06,13373,0,8009.277,0.000,0.000,477401,1.01,15.51,0.000,0.000,0.000,7,8,10,33,12846,0.049,0.02,0.0065,0.118,673,0.069,0.000,0.083,0.000,3.33,2.06,7.79,0.00,0.000,1.01,1.01,1.01,0.069,0.00317,48.49,0.9542,12.23,4102.1,139740.2,33.267,0.1534,81.919,410.035,0.589,0.000,132279.5,81.920,6.355,34,152.3,8.00,0.546,0.000,0.0,0.000,0.135,2.00
470000,1574,1.386,0.051,12.96,36378,34298,482,0,1633,0,828769.8,8013.6,0.005,0.427,0.566,0.002,163,8.07,2.29,0.06,1.13,0.00,0.00,0.01,0.36,7.99,1.82,0.00,0.00,0.000,0.000,72,0.474,0.225,0.774,0.000,0.001,5168,4628,1,1.000,0.000,0.003,20292,0.107,0.224,0.001,82.07,13506,0,8013.648,0.000,0.000,528264,1.02,15.49,0.000,0.000,0.000,7,8,10,43,12701,0.048,0.06,0.0066,0.118,655,0.075,0.000,0.084,0.000,3.31,2.10,7.78,0.00,0.000,1.01,1.02,1.02,0.075,0.00322,48.31,0.9584,15.11,4145.3,139740.3,33.393,0.1565,81.925,411.307,0.599,0.000,132328.6,81.920,7.365,28,132.7,8.00,0.959,0.000,0.0,0.000,0.138,1.99
480000,1599,1.387,0.047,13.00,35831,33735,499,0,1572,0,828860.1,7886.6,0.003,0.427,0.568,0.002,163,8.08,2.01,0.05,0.78,0.00,0.00,0.00,0.10,8.02,1.87,0.00,0.00,0.000,0.000,70,0.463,0.248,0.748,0.000,0.004,4793,4239,1,1.000,0.000,0.001,19217,0.095,0.179,0.001,82.08,13378,0,7886.594,0.000,0.000,473742,1.02,15.41,0.000,0.000,0.000,7,8,10,35,12913,0.049,0.03,0.0065,0.104,664,0.068,0.000,0.083,0.000,3.33,2.09,7.76,0.00,0.000,1.01,1.02,1.03,0.068,0.00320,48.52,0.9400,17.26,4070.5,139740.4,33.212,0.1509,81.930,410.271,0.588,0.000,132428.1,81.920,6.338,15,73.8,8.00,0.596,0.000,0.0,0.000,0.135,2.00
490000,1604,1.361,0.047,12.98,36238,34118,494,0,1621,0,828135.1,8033.4,0.005,0.431,0.562,0.002,162,7.96,1.85,0.02,0.42,0.01,0.38,0.00,0.04,7.93,1.67,0.00,0.00,0.000,0.012,76,0.501,0.266,0.731,0.000,0.003,5093,4473,1,1.000,0.000,0.001,16534,0.114,0.190,0.001,82.07,13419,0,8033.419,0.000,0.000,522857,1.01,15.62,0.000,0.000,0.000,7,8,10,37,12761,0.049,0.05,0.0065,0.112,668,0.074,0.000,0.084,0.000,3.33,2.08,7.75,0.00,0.000,1.01,1.01,1.01,0.074,0.00320,48.23,0.9599,12.18,4146.9,139740.5,33.488,0.1568,81.916,409.639,0.593,0.000,132386.9,81.920,7.085,17,87.3,8.00,0.958,0.000,0.0,0.000,0.136,2.00
500000,1617,1.382,0.049,13.00,35832,33772,495,0,1552,0,828861.2,7885.1,0.004,0.429,0.565,0.002,162,7.89,1.83,0.03,0.63,0.01,0.25,0.00,0.05,7.85,1.69,0.00,0.00,0.001,0.025,71,0.482,0.246,0.746,0.000,0.007,4773,4215,1,1.000,0.000,0.001,18195,0.103,0.187,0.001,82.07,13044,0,7885.116,0.000,0.000,498658,1.01,15.67,0.000,0.000,0.000,7,8,10,32,12765,0.049,0.04,0.0065,0.109,674,0.071,0.000,0.083,0.000,3.30,2.06,7.74,0.00,0.000,1.01,1.01,1.01,0.071,0.00317,48.45,0.9413,16.70,4129.0,139740.5,33.269,0.1521,81.913,412.498,0.591,0.000,132320.2,81.920,6.813,25,96.1,8.00,0.765,0.000,0.0,0.000,0.137,2.00
510000,1590,1.400,0.048,13.04,35992,33961,494,0,1564,0,829124.0,7961.3,0.004,0.423,0.572,0.001,163,8.04,1.81,0.04,0.85,0.00,0.13,0.01,0.10,7.99,1.65,0.00,0.00,0.000,0.006,77,0.532,0.235,0.763,0.000,0.002,4745,4126,1,0.990,0.010,0.003,17108,0.094,0.178,0.001,82.07,13107,0,7961.311,0.000,0.001,485570,1.02,15.53,0.000,0.000,0.000,7,8,10,27,12780,0.049,0.05,0.0065,0.108,657,0.070,0.000,0.083,0.000,3.32,2.09,7.79,0.00,0.001,1.01,1.01,1.02,0.070,0.00318,48.53,0.9482,13.64,4145.8,139740.6,33.197,0.1521,81.921,413.130,0.595,0.000,132328.9,81.920,6.788,24,94.6,8.00,0.732,0.000,0.0,0.000,0.136,2.00
520000,1603,1.387,0.044,12.98,35851,33806,519,0,1513,0,829179.9,7923.7,0.003,0.421,0.575,0.001,164,8.01,1.56,0.01,0.29,0.01,0.25,0.00,0.00,7.99,1.51,0.00,0.00,0.000,0.018,69,0.503,0.246,0.752,0.000,0.001,4518,3967,1,1.000,0.000,0.000,15432,0.103,0.117,0.000,82.07,13117,0,7923.688,0.000,0.001,446683,1.00,15.50,0.000,0.000,0.000,7,8,10,24,12846,0.049,0.01,0.0065,0.126,668,0.065,0.000,0.083,0.000,3.31,2.08,7.78,0.00,0.001,1.00,1.00,1.01,0.065,0.00316,48.78,0.9423,18.89,4145.3,139740.7,32.977,0.1492,81.926,412.255,0.592,0.000,132392.5,81.920,5.988,14,44.8,5.93,0.434,0.000,0.0,0.000,0.138,2.01
530000,1614,1.389,0.044,12.98,36133,34040,510,0,1572,0,829024.1,8007.6,0.003,0.422,0.573,0.001,163,7.92,1.73,0.02,0.40,0.00,0.00,0.00,0.06,7.90,1.67,0.00,0.00,0.000,0.000,70,0.499,0.266,0.731,0.000,0.003,4730,4176,1,1.000,0.000,0.001,19878,0.093,0.128,0.000,82.07,13279,0,8007.616,0.000,0.001,475809,1.01,15.63,0.000,0.000,0.000,7,8,10,30,12777,0.049,0.03,0.0065,0.120,656,0.069,0.000,0.083,0.000,3.31,2.09,7.72,0.00,0.000,1.01,1.01,1.01,0.069,0.00313,48.54,0.9549,12.68,4150.9,139740.7,33.195,0.1545,81.918,413.224,0.593,0.000,132374.7,81.920,6.630,11,43.2,8.00,0.643,0.000,0.0,0.000,0.136,2.00
540000,1591,1.390,0.053,13.00,35562,33520,540,0,1525,0,829346.6,7854.4,0.002,0.420,0.577,0.001,164,8.15,2.53,0.06,0.99,0.00,0.00,0.01,0.29,8.08,2.00,0.00,0.00,0.000,0.000,86,0.533,0.233,0.764,0.000,0.004,4503,3872,1,1.000,0.000,0.004,16168,0.089,0.237,0.001,82.06,13005,0,7854.412,0.000,0.001,439006,1.01,15.47,0.000,0.000,0.000,7,8,10,48,12963,0.049,0.02,0.0065,0.124,651,0.064,0.000,0.081,0.000,3.34,2.14,7.73,0.00,0.000,1.01,1.02,1.01,0.064,0.00317,48.79,0.9333,9.42,4188.9,139740.8,32.970,0.1480,81.905,414.650,0.593,0.000,132219.2,81.920,5.864,43,171.2,8.00,0.375,0.000,0.0,0.000,0.133,2.00
550000,1589,1.398,0.053,13.00,36117,34085,487,0,1547,0,829295.5,8002.9,0.004,0.423,0.571,0.002,162,7.99,1.85,0.02,0.57,0.01,0.27,0.00,0.00,7.96,1.75,0.00,0.00,0.001,0.017,58,0.515,0.244,0.754,0.000,0.003,4980,4186,1,1.000,0.000,0.000,19805,0.082,0.262,0.001,82.08,12833,0,8002.913,0.000,0.000,500588,1.01,15.55,0.000,0.000,0.000,7,8,10,34,12702,0.048,0.06,0.0066,0.117,660,0.072,0.000,0.083,0.000,3.33,2.08,7.79,0.00,0.001,1.01,1.01,1.01,0.072,0.00319,48.49,0.9542,13.65,4113.6,139740.9,33.203,0.1532,81.926,412.567,0.595,0.000,132278.1,81.920,6.939,38,177.1,8.00,0.943,0.000,0.0,0.000,0.137,1.99
560000,1596,1.367,0.044,12.97,35656,33565,534,0,1550,0,829291.0,7940.1,0.003,0.421,0.575,0.002,164,7.97,1.76,0.04,0.68,0.01,0.28,0.00,0.10,7.92,1.77,0.00,0.00,0.001,0.026,76,0.498,0.226,0.767,0.000,0.007,4514,3908,1,1.000,0.000,0.001,15036,0.101,0.103,0.000,82.07,12774,0,7940.112,0.000,0.000,457948,1.02,15.57,0.000,0.000,0.000,7,8,10,42,12726,0.049,0.03,0.0066,0.108,649,0.067,0.000,0.082,0.000,3.32,2.06,7.75,0.00,0.000,1.02,1.02,1.03,0.067,0.00317,48.62,0.9459,12.83,4156.5,139741.0,33.119,0.1518,81.935,413.767,0.593,0.000,132426.7,81.920,6.247,8,26.5,6.32,0.607,0.000,0.0,0.000,0.134,2.00
570000,1610,1.405,0.051,13.02,35790,33595,540,0,1641,0,829161.6,8062.1,0.004,0.422,0.573,0.001,163,8.11,2.19,0.04,0.80,0.00,0.00,0.01,0.21,8.07,2.01,0.00,0.00,0.000,0.000,75,0.522,0.259,0.739,0.000,0.002,4593,3859,1,1.000,0.000,0.001,16709,0.118,0.204,0.001,82.08,13409,0,8062.084,0.000,0.000,469793,1.01,15.42,0.000,0.000,0.000,7,8,10,44,13063,0.050,0.02,0.0064,0.119,680,0.069,0.000,0.084,0.000,3.39,2.10,7.78,0.00,0.000,1.01,1.01,1.02,0.069,0.00316,48.53,0.9630,15.12,4078.8,139741.0,33.205,0.1562,81.908,412.237,0.599,0.000,132302.4,81.920,6.327,34,126.9,7.56,0.591,0.000,0.0,0.000,0.132,2.00
580000,1605,1.368,0.044,12.97,36121,34010,509,0,1607,0,828898.1,8037.3,0.004,0.420,0.574,0.002,163,8.16,1.99,0.05,0.76,0.00,0.00,0.01,0.28,8.10,1.72,0.00,0.00,0.000,0.000,69,0.545,0.240,0.759,0.000,0.001,4707,3984,1,1.000,0.000,0.002,17141,0.102,0.122,0.000,82.07,13607,0,8037.304,0.000,0.000,488369,1.02,15.39,0.000,0.000,0.000,7,8,10,42,13099,0.050,0.04,0.0064,0.120,655,0.071,0.000,0.084,0.000,3.40,2.09,7.83,0.00,0.000,1.01,1.02,1.02,0.071,0.00315,48.47,0.9603,18.49,4125.5,139741.1,33.256,0.1560,81.934,408.656,0.596,0.000,132439.0,81.920,6.701,11,38.7,8.00,0.715,0.000,0.0,0.000,0.133,2.02
590000,1608,1.410,0.058,13.03,35897,33694,525,0,1675,0,829354.5,8071.5,0.004,0.419,0.575,0.002,163,8.09,2.03,0.01,0.17,0.00,0.00,0.00,0.02,8.08,2.02,0.00,0.00,0.000,0.000,77,0.507,0.258,0.738,0.000,0.004,4646,4016,1,1.000,0.000,0.001,16876,0.103,0.322,0.002,82.08,13244,0,8071.470,0.000,0.000,486255,1.00,15.45,0.000,0.000,0.000,7,8,10,47,13009,0.050,0.04,0.0064,0.122,674,0.071,0.000,0.083,0.000,3.37,2.08,7.78,0.00,0.000,1.00,1.00,1.00,0.071,0.00313,48.61,0.9624,13.87,4082.1,139741.1,33.119,0.1554,81.894,412.212,0.591,0.000,132182.6,81.920,6.805,47,250.0,8.00,0.698,0.000,0.0,0.000,0.134,2.01
600000,1585,1.406,0.052,12.98,35993,33904,494,0,1618,0,829124.6,8015.9,0.004,0.421,0.574,0.001,161,8.15,2.01,0.06,0.89,0.01,0.32,0.00,0.18,8.08,1.68,0.00,0.00,0.001,0.026,72,0.514,0.239,0.758,0.000,0.003,4637,4039,1,1.000,0.000,0.001,17115,0.106,0.263,0.001,82.07,12937,0,8015.896,0.000,0.000,475818,1.02,15.36,0.000,0.000,0.000,7,8,10,29,12919,0.049,0.04,0.0065,0.116,648,0.070,0.000,0.084,0.000,3.41,2.11,7.83,0.00,0.000,1.01,1.02,1.02,0.070,0.00320,48.52,0.9573,16.95,4160.3,139741.3,33.209,0.1552,81.926,411.742,0.601,0.000,132244.9,81.920,6.864,37,176.4,8.00,0.722,0.000,0.0,0.000,0.137,2.00
610000,1590,1.393,0.047,12.98,35817,33732,502,0,1578,0,829543.9,8022.2,0.005,0.426,0.568,0.002,162,8.17,2.39,0.04,0.75,0.00,0.00,0.00,0.03,8.12,2.24,0.00,0.00,0.000,0.000,74,0.503,0.252,0.745,0.000,0.003,4742,4076,1,1.000,0.000,0.001,16414,0.101,0.176,0.001,82.08,12966,0,8022.169,0.000,0.000,495143,1.01,15.37,0.000,0.000,0.000,7,8,10,46,12984,0.050,0.05,0.0064,0.112,660,0.071,0.000,0.083,0.000,3.39,2.10,7.83,0.00,0.000,1.01,1.02,1.02,0.071,0.00322,48.40,0.9553,14.01,4140.1,139741.4,33.316,0.1532,81.931,411.680,0.595,0.000,132356.6,81.920,6.967,24,88.5,7.73,0.854,0.000,0.0,0.000,0.138,2.00
620000,1616,1.416,0.050,12.96,35915,33852,453,0,1584,0,828794.2,7971.9,0.004,0.428,0.566,0.002,162,8.02,1.65,0.01,0.19,0.00,0.07,0.00,0.10,8.01,1.61,0.00,0.00,0.000,0.003,70,0.501,0.242,0.753,0.000,0.005,4968,4246,1,1.000,0.000,0.001,15133,0.122,0.209,0.001,82.08,13509,0,7971.851,0.000,0.000,494483,1.00,15.52,0.000,0.000,0.000,7,8,10,23,12963,0.049,0.05,0.0064,0.124,668,0.071,0.000,0.084,0.000,3.36,2.07,7.76,0.00,0.001,1.00,1.00,1.00,0.071,0.00318,48.43,0.9522,20.66,4058.5,139741.4,33.270,0.1541,81.915,410.626,0.594,0.000,132308.6,81.920,6.823,28,118.5,7.86,0.801,0.000,0.0,0.000,0.135,2.01
630000,1604,1.399,0.052,12.97,36032,33997,492,0,1555,0,828778.9,7927.7,0.006,0.431,0.561,0.002,166,8.13,1.98,0.06,0.81,0.01,0.21,0.00,0.02,8.06,1.76,0.00,0.00,0.000,0.011,83,0.489,0.252,0.746,0.000,0.002,5162,4395,1,1.000,0.000,0.001,18286,0.110,0.231,0.001,82.07,13689,0,7927.716,0.000,0.000,529529,1.02,15.37,0.000,0.000,0.000,7,8,10,28,13042,0.050,0.05,0.0064,0.126,665,0.075,0.000,0.084,0.000,3.35,2.10,7.78,0.00,0.001,1.01,1.02,1.02,0.075,0.00320,48.23,0.9463,18.73,4109.7,139741.5,33.495,0.1534,81.917,409.426,0.594,0.000,132282.4,81.920,7.391,36,151.7,8.00,1.048,0.000,0.0,0.000,0.136,2.00
640000,1627,1.389,0.048,12.97,35810,33793,443,0,1551,0,828138.1,7886.9,0.004,0.437,0.557,0.002,166,8.05,1.79,0.03,0.63,0.00,0.00,0.01,0.35,8.01,1.63,0.00,0.00,0.000,0.000,73,0.467,0.241,0.755,0.000,0.004,4906,4070,1,1.000,0.000,0.001,18456,0.092,0.192,0.001,82.08,13810,0,7886.920,0.000,0.000,516305,1.01,15.42,0.000,0.000,0.000,7,8,10,27,13096,0.050,0.03,0.0064,0.119,683,0.073,0.000,0.084,0.000,3.31,2.07,7.78,0.00,0.000,1.00,1.01,1.01,0.073,0.00322,48.23,0.9380,14.63,4024.8,139741.6,33.508,0.1495,81.932,406.049,0.589,0.000,132400.6,81.920,6.644,27,110.0,8.00,0.697,0.000,0.0,0.000,0.133,2.00
650000,1606,1.418,0.055,13.00,36132,34066,483,0,1604,0,828576.0,8011.3,0.006,0.429,0.563,0.002,163,8.13,1.93,0.04,0.68,0.02,0.53,0.00,0.04,8.07,1.67,0.00,0.00,0.001,0.021,74,0.473,0.244,0.753,0.000,0.002,5107,4400,1,1.000,0.000,0.002,17971,0.110,0.267,0.002,82.07,13799,0,8011.298,0.000,0.000,523860,1.01,15.37,0.000,0.000,0.000,7,8,10,31,13056,0.050,0.04,0.0064,0.121,662,0.075,0.000,0.084,0.000,3.38,2.11,7.77,0.00,0.001,1.00,1.01,1.02,0.075,0.00319,48.21,0.9554,13.84,4086.8,139741.6,33.517,0.1540,81.902,408.736,0.598,0.000,132215.9,81.920,7.359,48,212.3,8.00,0.937,0.000,0.0,0.000,0.136,1.99
