step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
330000,1595,1.560,0.254,9.81,152104,142420,148,29,9645,1065,974963.4,146565.3,0.028,0.589,0.243,0.140,143,11.04,9.53,0.02,0.52,0.87,4.48,0.54,3.10,9.60,6.74,0.00,0.07,0.034,0.143,207,0.517,0.145,0.815,0.000,0.039,214263,206254,3,0.638,0.187,0.066,925326,0.121,1.653,0.017,35.26,74623,231,137.620,0.379,0.115,6991613,1.01,13.72,0.010,0.003,0.001,5,8,19,64,17607,0.067,0.00,0.0064,0.037,333,0.525,0.001,0.618,0.346,3.12,1.90,7.35,0.00,0.001,1.01,1.01,1.01,0.525,0.00287,12.66,20.5067,578.50,133221.5,140260.7,32.054,27.3293,91.841,854.172,1.000,0.397,45.1,45.921,122.776,232,1062.1,59.79,6.679,83.863,2019.9,62.370,0.134,2.00
340000,1479,1.598,0.347,9.81,147638,138911,149,12,8682,414,957527.1,137953.8,0.028,0.596,0.237,0.138,144,10.99,9.11,0.01,0.34,0.57,3.34,0.62,4.17,9.79,5.99,0.00,0.00,0.024,0.110,195,0.490,0.135,0.838,0.001,0.026,204216,195861,3,0.842,0.068,0.052,1065245,0.130,1.834,0.025,34.34,72208,181,333.222,0.250,0.111,6978065,1.00,13.69,0.005,0.002,0.000,6,8,18,64,16254,0.062,0.00,0.0066,0.048,292,0.531,0.001,0.614,0.335,3.09,1.90,7.38,0.00,0.000,1.00,1.00,1.00,0.532,0.00299,12.24,19.7621,683.17,131850.7,140261.5,32.921,28.6232,89.917,833.827,0.999,0.396,41.5,44.959,124.081,374,1734.3,46.67,6.920,84.341,2738.2,61.567,0.134,2.00
350000,1608,1.550,0.264,9.89,148512,139080,144,49,9110,1997,966245.8,144801.6,0.032,0.590,0.243,0.135,143,10.95,8.86,0.16,1.58,0.99,5.04,0.41,3.05,9.39,4.56,0.03,0.34,0.028,0.130,204,0.611,0.146,0.822,0.000,0.033,209808,201540,3,0.903,0.053,0.040,758253,0.137,1.565,0.019,34.47,73042,57,72.510,0.816,0.099,6753914,1.04,13.38,0.002,0.011,0.006,7,8,17,64,17605,0.067,0.00,0.0064,0.039,261,0.523,0.001,0.611,0.348,3.13,1.87,7.50,0.03,0.007,1.04,1.03,1.04,0.523,0.00278,12.28,20.6892,431.23,133043.8,140262.0,32.573,28.4954,90.616,837.083,0.999,0.401,45.3,45.307,123.834,251,1155.5,32.60,6.920,84.524,2213.6,62.296,0.136,2.00
360000,1807,1.491,0.263,9.92,161022,149908,220,7,10688,494,981996.9,149867.3,0.029,0.574,0.243,0.154,137,9.83,7.55,0.00,0.14,0.71,4.00,0.30,2.45,8.81,4.72,0.00,0.00,0.028,0.123,195,0.521,0.136,0.833,0.000,0.032,222549,214922,2,0.977,0.004,0.027,791315,0.125,1.460,0.020,33.10,78091,497,303.375,0.429,0.158,7173360,1.00,14.47,0.003,0.000,0.000,5,8,16,64,17756,0.068,0.00,0.0062,0.034,342,0.545,0.001,0.634,0.329,2.93,1.77,7.08,0.00,0.000,1.00,1.00,1.00,0.545,0.00236,11.62,20.7711,531.69,132855.2,140263.3,32.369,27.2308,92.603,858.774,0.999,0.403,48.8,46.301,126.112,261,1325.4,33.73,7.349,86.749,2045.3,65.264,0.135,2.00
370000,1535,1.595,0.286,9.74,154167,143676,146,7,10610,478,971668.9,140803.8,0.030,0.590,0.239,0.141,141,11.70,9.82,0.01,0.26,1.21,5.09,0.73,3.68,9.75,5.94,0.00,0.00,0.039,0.147,208,0.516,0.137,0.830,0.001,0.032,211882,204100,1,0.954,0.046,0.057,886996,0.123,1.686,0.020,35.36,75126,218,294.569,0.571,0.142,7173492,1.01,13.56,0.011,0.001,0.000,6,8,22,64,17957,0.069,0.00,0.0065,0.033,301,0.531,0.001,0.616,0.330,3.13,2.06,7.23,0.00,0.000,1.01,1.01,1.01,0.531,0.00292,12.62,19.4829,598.50,132719.8,140264.4,32.684,26.5230,91.996,849.780,0.999,0.397,44.2,45.998,122.922,239,1171.6,52.52,7.292,83.173,2432.1,61.970,0.135,2.00
380000,1478,1.557,0.383,9.83,158634,147206,211,6,11268,289,972535.2,142838.6,0.025,0.594,0.240,0.142,134,11.15,8.50,0.05,1.45,0.69,3.93,0.74,3.71,9.67,5.11,0.00,0.08,0.025,0.119,173,0.499,0.147,0.827,0.000,0.026,216896,208499,1,0.915,0.085,0.057,793378,0.131,1.869,0.028,34.01,75017,47,494.251,0.500,0.127,7297661,1.02,13.53,0.002,0.001,0.001,6,8,20,64,16486,0.063,0.00,0.0068,0.044,254,0.535,0.001,0.631,0.323,3.05,1.89,7.42,0.00,0.001,1.01,1.02,1.02,0.536,0.00304,12.03,19.7062,386.94,131312.8,140265.3,30.890,28.7022,92.073,861.208,0.998,0.400,41.9,46.037,124.757,456,2113.0,36.85,7.249,86.905,3210.5,63.527,0.135,2.00
390000,1525,1.580,0.288,9.94,155772,146138,159,11,9417,781,981812.7,143516.0,0.030,0.601,0.240,0.130,139,10.94,7.53,0.01,0.21,0.80,4.16,0.47,2.77,9.66,4.76,0.00,0.00,0.032,0.130,178,0.511,0.127,0.845,0.000,0.028,213611,205256,2,0.783,0.025,0.062,1060430,0.131,1.597,0.021,33.26,75366,181,183.759,0.727,0.138,7338245,1.00,13.33,0.001,0.001,0.000,7,8,18,64,16687,0.064,0.00,0.0067,0.043,229,0.548,0.002,0.616,0.326,3.08,1.85,7.53,0.00,0.000,1.01,1.01,1.01,0.549,0.00292,11.55,20.2238,484.09,132764.7,140266.4,30.665,29.2755,92.494,840.368,0.999,0.397,43.3,46.247,126.250,292,1353.2,33.53,7.889,88.365,2314.7,64.997,0.135,2.00
400000,1481,1.656,0.310,9.77,155231,146092,168,6,9009,576,970527.6,148744.6,0.026,0.589,0.237,0.149,138,12.62,11.26,0.01,0.18,0.70,3.82,1.18,5.42,10.73,7.29,0.01,0.27,0.026,0.123,224,0.480,0.117,0.845,0.000,0.037,217183,208315,3,0.632,0.202,0.079,823878,0.117,1.766,0.022,32.13,75373,173,258.237,0.500,0.138,7155427,1.00,12.99,0.009,0.003,0.002,7,8,26,64,18694,0.071,0.00,0.0061,0.045,253,0.548,0.001,0.632,0.337,3.20,2.15,7.44,0.01,0.002,1.01,1.00,1.00,0.548,0.00298,11.13,20.9786,703.42,132311.9,140266.9,32.633,28.8761,91.155,848.703,1.000,0.399,44.5,45.577,127.710,321,1411.1,56.25,7.788,87.944,2445.7,65.098,0.134,2.00
410000,1409,1.603,0.360,9.75,148251,139615,167,3,8538,540,948995.8,137912.9,0.036,0.588,0.246,0.130,144,11.78,8.87,0.02,0.59,0.59,3.12,0.82,3.90,10.35,6.96,0.00,0.00,0.027,0.125,187,0.496,0.137,0.836,0.000,0.027,201864,193974,4,0.791,0.145,0.080,1154929,0.126,1.871,0.026,31.44,68904,475,255.394,0.333,0.135,6789589,1.01,13.06,0.002,0.001,0.000,7,8,24,64,16593,0.063,0.00,0.0065,0.045,242,0.548,0.001,0.617,0.322,3.20,2.02,7.48,0.00,0.000,1.01,1.01,1.01,0.548,0.00297,10.68,19.6786,663.70,131735.5,140268.3,33.872,30.0749,89.150,838.945,0.999,0.399,40.8,44.575,128.883,361,1771.8,35.21,7.701,87.843,2978.8,63.565,0.136,2.00
420000,1565,1.532,0.278,9.81,152560,142279,85,22,10018,1405,963864.1,147414.7,0.029,0.594,0.241,0.135,141,11.02,8.92,0.09,0.96,0.72,4.50,0.66,3.68,9.55,4.66,0.00,0.03,0.019,0.107,181,0.568,0.132,0.831,0.000,0.036,212229,205882,1,0.953,0.047,0.053,926794,0.141,1.537,0.020,33.55,73081,575,104.921,0.364,0.126,6776044,1.03,13.61,0.003,0.004,0.001,7,8,17,64,17251,0.066,0.00,0.0064,0.046,271,0.531,0.001,0.621,0.337,3.08,1.79,7.43,0.00,0.001,1.03,1.03,1.05,0.532,0.00290,11.58,20.9020,576.68,132920.6,140268.9,33.433,28.4806,90.465,840.179,0.998,0.398,44.7,45.232,125.963,318,1569.0,41.08,7.946,85.275,1868.9,63.044,0.134,2.00
430000,1714,1.552,0.280,9.72,151196,141580,144,12,9311,774,957607.2,138920.9,0.023,0.594,0.236,0.147,138,10.82,8.07,0.05,0.94,0.49,3.16,0.68,3.41,9.60,5.28,0.00,0.00,0.019,0.108,209,0.528,0.142,0.830,0.000,0.029,210096,203391,3,0.943,0.009,0.075,1423442,0.122,1.606,0.020,31.76,73369,339,179.484,0.500,0.120,7101543,1.02,13.78,0.001,0.001,0.000,6,8,20,64,18553,0.071,0.00,0.0058,0.040,311,0.549,0.001,0.629,0.334,3.02,1.80,7.35,0.00,0.001,1.01,1.01,1.03,0.549,0.00253,10.99,19.9577,645.66,132597.1,140270.3,32.751,30.2596,89.804,847.574,1.000,0.401,48.0,44.902,127.971,276,1378.4,32.62,7.348,88.335,2082.6,64.081,0.134,2.01
440000,1653,1.591,0.268,9.49,146331,137355,150,9,8878,363,931804.9,133477.9,0.034,0.591,0.239,0.136,140,11.51,10.01,0.01,0.20,0.80,4.77,0.71,3.50,9.99,6.23,0.01,0.20,0.022,0.112,218,0.517,0.132,0.840,0.001,0.027,202706,195323,1,0.961,0.039,0.091,1343693,0.115,1.653,0.018,33.35,69404,344,367.708,0.333,0.142,6909517,1.00,13.50,0.008,0.004,0.004,6,8,23,64,19030,0.073,0.00,0.0056,0.036,320,0.537,0.001,0.630,0.335,3.08,1.99,7.34,0.01,0.004,1.00,1.00,1.00,0.537,0.00260,11.74,18.7072,680.98,132815.3,140271.5,32.498,31.5888,88.033,828.950,0.998,0.399,47.9,44.017,125.654,268,1036.3,43.29,7.553,86.250,2226.6,59.968,0.134,2.00
450000,1502,1.613,0.306,9.52,148198,140436,182,10,7721,412,946170.1,133277.4,0.040,0.590,0.249,0.122,145,11.78,11.47,0.06,1.09,1.21,5.60,0.72,3.85,9.79,6.67,0.01,0.16,0.034,0.138,200,0.575,0.129,0.838,0.000,0.033,202934,194530,2,0.615,0.366,0.085,1401855,0.102,1.693,0.023,33.54,67516,125,323.489,0.400,0.100,6914433,1.02,13.44,0.026,0.004,0.001,6,8,22,64,17700,0.068,0.00,0.0064,0.050,343,0.537,0.001,0.614,0.327,3.19,1.92,7.49,0.01,0.001,1.02,1.02,1.04,0.538,0.00289,11.76,18.7081,604.15,132441.8,140272.8,33.516,29.0918,89.430,835.831,0.999,0.400,43.8,44.715,125.466,308,1481.1,45.59,7.241,85.020,2413.7,61.264,0.134,2.00
460000,1682,1.614,0.281,9.51,152122,143827,94,14,8007,539,963534.8,140139.6,0.036,0.584,0.254,0.126,143,11.76,9.65,0.02,0.44,0.79,4.01,0.82,4.39,10.14,6.41,0.00,0.12,0.033,0.138,228,0.576,0.153,0.807,0.000,0.040,210467,201980,2,0.508,0.487,0.093,1241163,0.110,1.591,0.021,33.09,69986,301,259.999,0.214,0.134,7055221,1.01,13.28,0.011,0.001,0.001,7,8,24,64,19787,0.075,0.00,0.0057,0.036,416,0.541,0.001,0.623,0.332,3.13,1.98,7.46,0.00,0.001,1.01,1.01,1.01,0.542,0.00256,11.59,19.6215,596.06,132504.8,140273.3,32.350,29.0095,90.893,856.629,0.999,0.399,48.4,45.446,126.166,298,1314.9,40.17,7.770,86.805,2252.2,63.382,0.136,1.99
470000,1492,1.605,0.346,9.63,153449,145469,164,3,8003,386,953786.5,136605.6,0.033,0.588,0.244,0.135,143,12.03,10.70,0.13,2.15,0.99,5.35,0.97,4.55,9.94,5.89,0.00,0.00,0.028,0.131,197,0.576,0.135,0.825,0.000,0.040,210710,202254,2,0.503,0.027,0.076,1082357,0.113,1.841,0.026,32.35,71895,220,353.900,0.333,0.112,7186375,1.03,13.26,0.008,0.002,0.000,6,8,24,64,17949,0.068,0.00,0.0064,0.046,380,0.551,0.001,0.627,0.326,3.21,1.99,7.50,0.00,0.000,1.01,1.05,1.04,0.552,0.00284,11.19,19.2371,611.16,131811.5,140274.0,32.416,30.0690,90.094,849.458,1.000,0.401,43.5,45.047,127.222,363,1595.6,41.74,7.444,87.879,3003.1,63.271,0.134,2.00
480000,1649,1.542,0.253,9.37,158638,149756,195,10,8520,798,992021.8,146241.0,0.033,0.592,0.236,0.138,144,11.25,9.78,0.19,2.49,0.50,3.69,0.58,3.68,9.98,6.43,0.00,0.10,0.017,0.104,186,0.580,0.136,0.833,0.001,0.030,219789,211515,3,0.399,0.216,0.055,1135048,0.112,1.509,0.017,33.23,72948,194,183.259,0.500,0.119,7407206,1.04,13.54,0.012,0.001,0.001,6,8,20,64,18548,0.071,0.00,0.0060,0.042,335,0.546,0.001,0.639,0.332,3.07,1.78,7.50,0.00,0.001,1.03,1.07,1.04,0.547,0.00270,11.63,20.6387,572.87,133163.8,140274.6,30.652,28.3265,93.367,843.795,0.999,0.398,46.9,46.683,125.915,249,1157.4,34.67,7.177,88.332,1917.5,66.092,0.135,2.00
490000,1614,1.531,0.272,9.42,154872,147255,173,12,7467,653,974564.4,139664.5,0.037,0.591,0.255,0.117,146,10.59,8.25,0.05,1.09,0.82,4.46,0.63,3.49,9.09,4.36,0.00,0.00,0.025,0.117,203,0.524,0.150,0.812,0.000,0.038,213217,203952,4,0.299,0.205,0.082,997943,0.115,1.547,0.020,34.91,71163,108,213.881,0.250,0.123,7374439,1.02,13.62,0.005,0.000,0.000,7,8,16,64,17100,0.065,0.00,0.0066,0.035,297,0.537,0.001,0.607,0.330,3.04,1.82,7.44,0.00,0.000,1.01,1.02,1.03,0.537,0.00278,12.42,19.3801,492.49,132953.5,140275.9,32.789,26.3238,92.281,853.131,0.999,0.399,44.8,46.141,123.692,260,1249.4,39.84,7.683,83.714,2246.0,62.742,0.135,2.00
500000,1382,1.752,0.335,9.32,142452,136027,100,7,6550,503,929607.0,137983.2,0.047,0.603,0.252,0.098,144,14.17,12.80,0.25,2.67,1.21,5.84,0.74,3.79,11.97,8.88,0.00,0.16,0.032,0.132,218,0.447,0.117,0.852,0.000,0.031,200610,193006,3,0.425,0.503,0.086,1126076,0.115,1.869,0.024,29.24,67902,336,274.321,0.286,0.143,6866304,1.07,12.22,0.020,0.003,0.001,7,8,28,64,19577,0.075,0.00,0.0056,0.023,296,0.565,0.001,0.616,0.342,3.38,2.46,7.48,0.01,0.001,1.01,1.09,1.09,0.565,0.00302,9.78,20.0104,788.37,131936.7,140276.8,32.756,34.2042,86.995,835.061,0.999,0.400,43.4,43.497,131.791,297,1418.5,61.16,8.433,92.058,2822.7,63.940,0.135,2.00
510000,1688,1.505,0.300,9.59,148762,140885,145,16,7410,827,959912.8,146414.0,0.045,0.604,0.251,0.100,149,10.43,7.85,0.01,0.09,0.78,4.76,0.43,3.16,9.22,4.27,0.00,0.17,0.028,0.136,216,0.477,0.117,0.851,0.001,0.031,212861,205164,1,0.579,0.421,0.047,1349167,0.121,1.654,0.022,31.77,70968,173,177.042,0.375,0.149,7108766,1.00,13.92,0.006,0.002,0.001,5,8,16,64,17610,0.067,0.00,0.0062,0.039,320,0.548,0.002,0.624,0.352,3.00,1.87,7.25,0.00,0.001,1.00,1.00,1.00,0.549,0.00264,11.00,21.0311,522.21,132428.1,140278.2,32.469,30.6054,89.820,837.298,0.999,0.398,47.1,44.910,128.056,311,1496.5,39.09,7.872,88.607,2408.8,64.412,0.136,2.00
520000,1387,1.637,0.345,9.34,155788,147731,174,29,8155,951,973972.4,145884.0,0.042,0.599,0.249,0.110,149,11.94,10.13,0.01,0.28,1.08,4.72,0.79,4.32,10.06,6.51,0.00,0.00,0.038,0.140,188,0.505,0.149,0.828,0.000,0.023,219066,210520,2,0.708,0.263,0.067,1233181,0.118,1.799,0.026,32.69,73019,213,153.401,0.414,0.113,7529769,1.00,13.27,0.006,0.003,0.000,7,8,20,64,16564,0.063,0.00,0.0070,0.036,294,0.556,0.001,0.630,0.340,3.17,2.02,7.40,0.00,0.001,1.00,1.00,1.00,0.556,0.00316,11.39,20.5952,563.73,131991.3,140279.3,32.352,28.3765,91.675,859.670,0.998,0.394,40.9,45.838,126.642,375,1742.3,33.06,7.475,87.410,2848.4,64.953,0.135,2.00
530000,1709,1.513,0.277,9.20,155356,147522,100,9,7403,649,961720.1,148617.2,0.051,0.596,0.256,0.096,148,10.39,7.23,0.04,0.66,0.40,2.70,0.38,2.11,9.57,5.75,0.00,0.00,0.017,0.087,191,0.465,0.161,0.808,0.000,0.030,219938,211077,4,0.358,0.287,0.094,1212575,0.108,1.671,0.020,30.33,69358,798,228.994,0.333,0.100,7429934,1.01,13.79,0.004,0.000,0.000,7,8,16,64,17754,0.068,0.00,0.0059,0.051,383,0.569,0.001,0.630,0.342,2.96,1.77,7.39,0.00,0.000,1.00,1.01,1.02,0.569,0.00247,10.07,21.0488,626.19,132757.1,140281.1,32.184,31.4874,90.171,846.355,0.999,0.398,47.0,45.085,130.600,299,1276.1,54.01,8.570,91.256,2153.4,65.972,0.136,2.00
540000,1646,1.528,0.254,9.17,151355,145359,152,1,5906,376,952145.2,132105.8,0.056,0.603,0.260,0.080,147,10.86,8.92,0.04,0.91,0.74,4.06,0.77,3.98,9.32,5.58,0.00,0.02,0.030,0.122,206,0.540,0.129,0.821,0.000,0.050,210497,202354,3,0.320,0.593,0.115,2275878,0.110,1.590,0.017,30.65,67710,409,351.345,0.000,0.135,7428299,1.01,13.48,0.012,0.002,0.001,7,8,16,64,17881,0.068,0.00,0.0062,0.045,323,0.568,0.001,0.629,0.332,3.03,1.71,7.60,0.00,0.001,1.01,1.01,1.02,0.568,0.00256,10.35,18.9594,521.47,133195.8,140282.1,31.514,32.2894,89.733,840.325,1.000,0.398,46.1,44.866,129.917,231,1046.6,47.82,8.674,91.332,2118.3,64.773,0.135,2.00
550000,1567,1.552,0.274,9.26,157892,151017,159,11,6784,554,959215.6,135601.4,0.054,0.606,0.265,0.075,148,10.49,7.82,0.00,0.09,0.75,4.14,0.71,3.47,9.03,4.07,0.00,0.13,0.028,0.122,184,0.648,0.136,0.832,0.000,0.032,216978,208773,3,0.627,0.364,0.095,1298171,0.120,1.635,0.020,33.43,69007,298,244.768,0.182,0.130,7425176,1.00,13.49,0.003,0.002,0.001,8,8,16,64,16430,0.063,0.00,0.0068,0.040,324,0.543,0.001,0.611,0.325,3.10,1.70,7.65,0.00,0.001,1.00,1.00,1.00,0.544,0.00284,11.76,18.8005,508.39,132994.4,140282.9,30.898,30.2361,90.929,853.180,1.000,0.402,43.2,45.465,125.476,259,1229.8,41.80,7.754,87.753,2320.4,62.702,0.135,2.00
560000,1700,1.580,0.302,9.40,160766,153538,105,4,6986,245,964319.9,138346.4,0.042,0.606,0.267,0.086,148,11.21,8.82,0.00,0.00,0.84,4.54,0.69,3.54,9.68,5.94,0.00,0.00,0.036,0.139,252,0.443,0.125,0.837,0.000,0.038,221264,213707,4,0.684,0.078,0.123,1475734,0.114,1.720,0.022,32.02,71362,112,564.679,0.500,0.146,7986803,1.00,13.58,0.007,0.001,0.000,5,8,20,64,19055,0.073,0.00,0.0059,0.034,360,0.568,0.001,0.625,0.325,3.09,2.01,7.33,0.00,0.000,1.00,1.00,1.00,0.568,0.00254,11.08,19.1499,630.07,132216.6,140283.7,31.665,29.7716,91.245,855.091,0.999,0.395,48.3,45.622,127.621,303,1414.3,41.83,8.111,89.071,2443.5,64.544,0.135,2.00
570000,1462,1.661,0.303,9.27,157053,150647,116,1,6527,487,975233.9,148510.1,0.051,0.610,0.248,0.091,148,12.34,10.54,0.05,0.90,0.72,3.69,0.91,5.01,10.65,7.05,0.00,0.00,0.033,0.126,229,0.443,0.131,0.830,0.000,0.039,223047,215904,2,0.849,0.133,0.093,1396005,0.106,1.662,0.022,30.36,74098,18,304.949,1.000,0.134,7785356,1.01,13.28,0.016,0.001,0.000,6,8,22,64,18039,0.069,0.00,0.0063,0.049,265,0.576,0.001,0.629,0.345,3.18,2.08,7.38,0.00,0.001,1.01,1.01,1.02,0.576,0.00302,10.05,21.3555,688.25,132487.1,140284.6,32.585,29.9508,91.276,860.542,0.999,0.396,43.3,45.639,130.742,302,1451.5,46.53,8.680,90.842,2323.0,67.357,0.134,2.00
580000,1609,1.525,0.267,8.91,155282,148516,102,5,6512,351,964739.7,132952.6,0.050,0.613,0.264,0.073,149,10.55,8.99,0.00,0.00,0.69,3.69,0.39,2.75,9.47,6.51,0.00,0.00,0.031,0.128,168,0.640,0.144,0.829,0.000,0.027,211063,203037,1,0.530,0.470,0.070,1183271,0.122,1.647,0.018,34.24,68574,72,378.782,0.800,0.115,7544277,1.00,13.51,0.012,0.001,0.000,8,8,16,64,16972,0.065,0.00,0.0063,0.044,308,0.540,0.001,0.604,0.320,3.03,1.66,7.61,0.00,0.000,1.00,1.00,1.00,0.541,0.00287,12.09,18.5430,644.44,133071.4,140285.7,32.062,28.2975,91.452,847.559,0.999,0.402,44.9,45.726,124.477,271,1321.1,55.19,8.040,85.455,1897.2,62.412,0.135,2.00
590000,1643,1.539,0.327,8.92,150858,144846,106,0,5872,301,912770.9,123514.8,0.071,0.599,0.276,0.055,148,10.90,8.63,0.01,0.49,1.04,5.25,0.51,2.73,9.33,5.30,0.00,0.00,0.040,0.150,238,0.450,0.113,0.844,0.000,0.043,203911,197459,1,0.992,0.008,0.114,1400131,0.106,1.740,0.024,31.27,63668,0,410.348,0.000,0.105,6950053,1.00,13.91,0.007,0.002,0.000,5,8,18,64,17910,0.068,0.00,0.0060,0.034,368,0.548,0.001,0.620,0.315,3.03,1.84,7.27,0.00,0.001,1.00,1.00,1.00,0.549,0.00256,10.50,17.3593,450.21,132001.1,140287.3,33.340,33.4664,86.425,817.177,0.999,0.395,46.1,43.212,129.146,382,1576.2,30.71,8.834,88.732,2816.5,60.165,0.135,2.00
600000,1421,1.685,0.393,9.51,160286,153945,92,13,6458,889,969173.6,141885.1,0.059,0.612,0.257,0.072,145,13.43,12.61,0.05,1.10,1.21,5.44,0.76,3.41,11.41,9.57,0.00,0.00,0.039,0.139,225,0.505,0.119,0.846,0.001,0.034,221914,214346,2,0.818,0.033,0.114,1907145,0.097,2.020,0.030,30.29,74144,135,159.601,0.385,0.131,8012968,1.01,12.59,0.025,0.001,0.000,8,8,29,64,19083,0.073,0.00,0.0060,0.037,268,0.583,0.001,0.635,0.327,3.39,2.12,7.63,0.00,0.001,1.00,1.02,1.02,0.583,0.00306,9.84,19.8238,723.55,131024.8,140288.5,31.401,30.9401,91.558,852.837,0.999,0.391,43.9,45.779,131.242,425,1864.9,50.03,9.228,92.309,3405.4,66.879,0.135,2.00
610000,1651,1.536,0.313,9.82,157870,150711,153,3,6773,262,965247.4,133503.0,0.041,0.608,0.253,0.098,140,10.65,9.00,0.06,1.04,0.63,3.55,0.47,2.80,9.48,7.05,0.00,0.02,0.029,0.121,233,0.451,0.139,0.813,0.001,0.047,212958,204903,2,0.635,0.017,0.081,1363183,0.112,1.652,0.024,31.33,73310,35,509.553,0.667,0.128,7686046,1.01,14.12,0.008,0.001,0.001,5,8,17,64,17584,0.067,0.00,0.0062,0.036,318,0.564,0.001,0.629,0.314,3.00,1.82,7.16,0.00,0.001,1.01,1.02,1.01,0.564,0.00269,10.41,18.9888,595.34,132226.3,140289.2,32.586,29.9424,91.026,856.945,0.999,0.400,45.4,45.513,129.460,325,1399.9,36.52,8.507,89.519,2652.1,65.261,0.136,2.00
620000,1655,1.513,0.239,9.85,156970,149906,89,3,6968,297,970033.1,154576.8,0.044,0.603,0.249,0.104,141,10.67,8.86,0.02,0.44,0.69,3.85,0.58,3.11,9.38,6.69,0.00,0.00,0.031,0.141,224,0.499,0.158,0.805,0.000,0.037,224901,218826,2,0.910,0.072,0.087,1424271,0.121,1.494,0.018,30.65,76703,225,520.461,0.667,0.127,7423169,1.01,13.92,0.006,0.002,0.000,5,8,18,64,17662,0.067,0.00,0.0062,0.050,315,0.564,0.001,0.637,0.351,3.02,1.84,7.24,0.00,0.000,1.01,1.01,1.01,0.564,0.00264,10.21,21.7657,579.39,133469.5,140290.7,32.178,30.6216,90.959,858.163,1.000,0.403,46.3,45.480,130.157,231,1027.2,38.58,8.530,90.806,1876.4,66.512,0.135,2.00
630000,1558,1.590,0.383,9.73,158510,150481,96,6,8024,584,932421.9,141569.5,0.039,0.601,0.251,0.108,136,10.70,7.72,0.00,0.07,0.69,3.50,0.56,2.92,9.45,5.47,0.00,0.00,0.034,0.135,197,0.397,0.137,0.815,0.000,0.048,220321,216047,2,0.935,0.055,0.092,1170295,0.123,1.916,0.029,29.32,72223,713,242.414,0.333,0.131,7613064,1.00,13.90,0.001,0.002,0.000,5,8,18,64,16673,0.064,0.00,0.0063,0.033,319,0.585,0.001,0.631,0.329,3.03,1.90,7.19,0.00,0.000,1.00,1.00,1.00,0.585,0.00265,9.60,19.6795,591.65,131161.2,140292.7,33.496,32.4932,88.016,851.822,0.999,0.396,43.1,44.008,132.130,454,1913.2,33.24,8.908,91.421,3302.7,64.258,0.134,2.00
640000,1637,1.546,0.260,9.98,162633,154767,117,21,7649,589,984739.1,146030.9,0.036,0.601,0.258,0.106,140,10.95,8.90,0.00,0.15,0.66,3.53,0.63,3.70,9.66,6.44,0.00,0.00,0.030,0.133,200,0.560,0.131,0.822,0.000,0.048,227092,222312,1,0.935,0.065,0.076,1305312,0.120,1.550,0.020,32.99,78703,83,247.930,0.476,0.109,7909135,1.00,13.59,0.011,0.000,0.000,6,8,18,64,17926,0.068,0.00,0.0062,0.037,334,0.570,0.001,0.622,0.336,3.07,1.77,7.49,0.00,0.000,1.00,1.00,1.00,0.570,0.00270,11.48,20.1779,556.44,133103.1,140293.2,32.106,27.3749,93.073,859.362,0.999,0.397,45.8,46.536,126.624,268,1161.0,34.80,8.312,87.266,2091.2,65.541,0.134,2.01
650000,1439,1.649,0.327,9.81,152863,146555,93,15,6398,621,961775.7,145495.5,0.042,0.603,0.245,0.109,137,12.82,11.30,0.03,0.56,1.35,5.37,0.74,4.01,10.70,8.00,0.00,0.09,0.060,0.167,221,0.416,0.129,0.837,0.000,0.035,216237,209834,2,0.905,0.090,0.124,1421142,0.122,1.754,0.025,29.77,76234,179,234.292,0.267,0.105,7470163,1.01,13.29,0.019,0.001,0.001,5,8,25,64,18452,0.070,0.00,0.0062,0.047,290,0.579,0.001,0.627,0.342,3.25,2.11,7.36,0.02,0.007,1.01,1.01,1.01,0.579,0.00299,9.99,20.7363,617.05,132150.0,140295.2,30.907,32.5764,90.267,851.031,0.999,0.397,43.7,45.133,131.297,358,1539.2,33.31,8.799,93.171,2765.3,66.660,0.136,2.00
